date,CH4_mean,NMHC_mean,SO2_mean,SPM_mean,THC_mean
2013-11-16,195.375,15.042,1.75,25.208,210.417
2013-11-17,197.417,13.708,1.5,33.333,211.125
2013-11-18,195.292,12.875,1.667,25.783,208.167
2013-11-19,191.208,9.792,1.292,5.583,201.0
2013-11-20,193.087,9.522,1.522,6.591,202.609
2013-11-21,194.083,12.292,1.083,5.042,206.375
2013-11-22,194.042,18.167,1.542,8.458,212.208
2013-11-23,193.875,14.833,1.333,12.083,208.708
2013-11-24,195.167,12.708,1.208,17.208,207.875
2013-11-25,196.375,26.333,2.625,30.875,222.708
2013-11-26,191.042,11.25,1.261,8.042,202.292
2013-11-27,193.208,12.458,2.0,8.917,205.667
2013-11-28,193.083,10.667,1.208,6.542,203.75
2013-11-29,193.458,9.458,1.375,6.333,202.917
2013-11-30,194.25,9.458,1.25,6.833,203.708
2013-12-01,193.667,13.292,1.458,10.333,206.958
2013-12-02,194.583,15.167,1.75,13.208,209.75
2013-12-03,195.545,16.455,1.304,18.391,212.0
2013-12-04,196.417,16.667,1.75,22.875,213.083
2013-12-05,197.792,26.917,1.583,39.5,224.708
2013-12-06,193.958,15.958,1.583,15.125,209.917
2013-12-07,195.292,10.917,1.167,7.0,206.208
2013-12-08,197.083,10.375,1.083,9.5,207.458
2013-12-09,197.417,13.542,2.375,15.292,210.958
2013-12-10,193.75,17.833,2.391,22.25,211.583
2013-12-11,191.083,11.417,1.333,9.042,202.5
2013-12-12,193.417,9.042,1.0,4.25,202.458
2013-12-13,195.25,10.208,1.625,6.208,205.458
2013-12-14,196.25,9.25,1.208,8.792,205.5
2013-12-15,195.25,7.917,1.0,3.792,203.167
2013-12-16,194.667,8.25,1.0,4.417,202.917
2013-12-17,195.833,16.375,1.333,8.625,212.208
2013-12-18,198.042,17.25,1.667,16.0,215.292
2013-12-19,197.208,15.0,1.833,21.125,212.208
2013-12-20,192.591,10.5,1.0,7.545,203.091
2013-12-21,192.0,10.375,1.0,9.292,202.375
2013-12-22,196.0,14.083,1.042,12.208,210.083
2013-12-23,196.083,11.583,1.208,10.333,207.667
2013-12-24,196.75,15.875,1.261,12.542,212.625
2013-12-25,198.542,16.083,1.25,13.708,214.625
2013-12-26,196.417,16.458,1.958,16.5,212.875
2013-12-27,193.417,12.25,2.208,17.833,205.667
2013-12-28,192.5,9.625,1.208,6.125,202.125
2013-12-29,194.083,8.875,1.0,4.208,202.958
2013-12-30,194.292,12.042,1.167,6.625,206.333
2013-12-31,197.167,14.167,1.167,19.917,211.333
2014-01-01,198.958,8.333,1.292,9.792,207.292
2014-01-02,200.292,8.417,1.0,6.958,208.708
2014-01-03,201.333,8.792,1.0,6.333,210.125
2014-01-04,201.875,9.875,1.292,11.708,211.75
2014-01-05,203.167,15.708,1.542,20.167,218.875
2014-01-06,201.333,16.083,3.043,21.458,217.417
2014-01-07,197.682,7.909,1.217,6.348,205.591
2014-01-08,194.75,8.75,1.0,6.458,203.5
2014-01-09,194.708,10.083,1.083,5.083,204.792
2014-01-10,195.042,9.708,1.0,7.958,204.75
2014-01-11,195.583,10.667,1.375,8.333,206.25
2014-01-12,195.458,9.875,1.0,3.0,205.333
2014-01-13,196.833,10.542,1.0,7.125,207.375
2014-01-14,197.125,11.958,1.25,10.667,209.083
2014-01-15,198.792,16.542,1.917,28.25,215.333
2014-01-16,195.333,12.792,1.458,13.792,208.125
2014-01-17,195.333,9.375,1.25,8.083,204.708
2014-01-18,194.875,7.375,1.0,4.75,202.25
2014-01-19,195.5,11.167,2.083,12.333,206.667
2014-01-20,197.542,9.5,1.522,10.375,207.042
2014-01-21,199.958,13.917,2.0,11.792,213.875
2014-01-22,199.375,17.333,1.25,23.708,216.708
2014-01-23,193.417,8.625,1.042,5.375,202.042
2014-01-24,196.042,10.917,1.042,7.0,206.958
2014-01-25,198.708,10.458,1.25,11.5,209.167
2014-01-26,200.762,17.333,1.409,30.591,218.095
2014-01-27,196.125,13.375,1.917,35.667,209.5
2014-01-28,194.917,8.458,1.292,8.292,203.375
2014-01-29,196.708,11.0,1.542,9.542,207.708
2014-01-30,196.833,15.042,1.625,20.958,211.875
2014-01-31,192.5,14.875,1.083,9.333,207.375
2014-02-01,192.875,7.875,1.0,3.875,200.75
2014-02-02,194.25,8.167,1.0,4.125,202.417
2014-02-03,194.545,10.091,1.045,5.174,204.636
2014-02-04,195.792,15.875,1.583,9.292,211.667
2014-02-05,196.333,15.25,1.583,18.208,211.583
2014-02-06,195.208,12.208,1.083,13.042,207.417
2014-02-07,194.042,10.958,1.125,13.0,205.0
2014-02-08,193.458,11.0,1.083,20.208,204.458
2014-02-09,193.125,7.292,1.042,7.292,200.417
2014-02-10,192.167,6.917,1.083,7.958,199.083
2014-02-11,192.167,11.583,1.583,16.792,203.75
2014-02-12,192.417,12.5,1.5,27.875,204.917
2014-02-13,190.708,7.958,1.083,12.958,198.667
2014-02-14,191.292,7.542,1.0,7.417,198.833
2014-02-15,191.833,7.667,1.25,8.917,199.5
2014-02-16,191.5,8.708,1.042,9.125,200.208
2014-02-17,192.0,13.417,1.609,9.583,205.417
2014-02-18,191.955,8.136,1.043,10.304,200.091
2014-02-19,191.958,10.458,1.0,5.875,202.417
2014-02-20,194.125,17.667,1.458,11.833,211.792
2014-02-21,195.292,10.5,1.417,14.417,205.792
2014-02-22,193.792,9.5,2.042,16.667,203.292
2014-02-23,193.667,12.833,1.292,37.375,206.5
2014-02-24,193.917,12.042,1.5,49.25,205.958
2014-02-25,195.458,10.875,1.375,24.833,206.333
2014-02-26,197.25,13.875,1.375,21.375,211.125
2014-02-27,192.833,8.5,1.125,12.292,201.333
2014-02-28,194.042,10.083,1.0,6.875,204.125
2014-03-01,195.333,12.25,1.083,11.292,207.583
2014-03-02,193.417,10.875,1.125,13.458,204.292
2014-03-03,195.167,10.542,1.565,13.542,205.708
2014-03-04,194.091,9.909,1.13,7.609,204.0
2014-03-05,197.75,10.083,1.042,5.75,207.833
2014-03-06,200.739,10.391,1.375,9.833,211.13
2014-03-07,199.625,9.042,1.333,13.875,208.667
2014-03-08,199.0,9.167,1.25,16.583,208.167
2014-03-09,196.458,9.917,1.083,17.25,206.375
2014-03-10,192.042,6.542,1.0,6.0,198.583
2014-03-11,195.542,6.292,1.0,10.0,201.833
2014-03-12,196.583,7.333,1.083,11.417,203.917
2014-03-13,196.957,8.043,1.5,12.739,205.0
2014-03-14,198.125,10.208,1.042,11.083,208.333
2014-03-15,199.375,10.333,1.458,16.375,209.708
2014-03-16,198.125,9.917,1.917,21.333,208.042
2014-03-17,197.708,13.917,2.217,31.25,211.625
2014-03-18,197.5,10.208,2.5,39.417,207.708
2014-03-19,196.708,11.792,1.5,29.542,208.5
2014-03-20,196.0,9.375,1.5,19.125,205.375
2014-03-21,195.917,9.875,1.542,16.417,205.792
2014-03-22,195.375,9.292,1.958,21.958,204.667
2014-03-23,194.333,7.917,1.083,15.083,202.25
2014-03-24,194.708,6.833,1.0,5.125,201.542
2014-03-25,196.333,6.25,1.0,5.25,202.583
2014-03-26,198.083,9.458,1.083,9.583,207.542
2014-03-27,197.167,13.958,1.875,20.667,211.125
2014-03-28,195.25,12.125,1.917,20.333,207.375
2014-03-29,193.75,9.917,1.625,18.667,203.667
2014-03-30,194.417,10.333,1.5,30.5,204.75
2014-03-31,196.375,11.333,1.696,39.542,207.708
2014-04-01,191.917,10.0,1.435,10.417,201.917
2014-04-02,193.333,10.208,2.0,14.292,203.542
2014-04-03,189.143,9.238,2.043,15.696,198.381
2014-04-04,184.542,9.0,1.167,3.667,193.542
2014-04-05,189.208,6.667,1.083,4.458,195.875
2014-04-06,190.917,8.083,1.042,10.125,199.0
2014-04-07,189.875,9.708,1.083,13.417,199.583
2014-04-08,191.375,11.667,2.083,20.167,203.042
2014-04-09,191.417,9.417,1.875,21.792,200.833
2014-04-10,191.125,9.125,1.458,20.917,200.25
2014-04-11,191.208,7.625,1.125,14.167,198.833
2014-04-12,192.25,8.417,1.417,15.875,200.667
2014-04-13,191.958,7.875,1.208,12.375,199.833
2014-04-14,191.917,8.958,1.75,15.333,200.875
2014-04-15,190.625,9.042,1.565,17.292,199.667
2014-04-16,189.75,8.75,1.5,25.375,198.5
2014-04-17,191.042,9.292,1.565,19.826,200.333
2014-04-18,191.5,9.375,2.0,18.125,200.875
2014-04-19,192.0,7.208,1.583,12.042,199.208
2014-04-20,192.292,5.75,1.5,11.5,198.042
2014-04-21,199.917,10.583,1.833,22.833,210.5
2014-04-22,191.318,11.318,1.565,23.0,202.636
2014-04-23,193.208,10.083,1.25,19.167,203.292
2014-04-24,195.083,10.042,1.208,21.333,205.125
2014-04-25,195.125,10.917,1.708,23.125,206.042
2014-04-26,194.917,10.75,2.25,31.125,205.667
2014-04-27,194.208,10.458,2.417,34.583,204.667
2014-04-28,192.042,11.125,1.542,27.625,203.167
2014-04-29,192.5,8.333,1.435,17.875,200.833
2014-04-30,191.5,8.542,1.375,25.875,200.042
2014-05-01,187.208,12.417,1.083,20.292,199.625
2014-05-02,189.0,10.909,1.091,11.739,199.909
2014-05-03,190.458,9.458,1.292,23.667,199.917
2014-05-04,192.333,8.333,1.0,18.875,200.667
2014-05-05,191.0,8.125,1.208,21.958,199.125
2014-05-06,191.5,9.958,1.0,14.833,201.458
2014-05-07,192.833,9.25,1.292,21.667,202.083
2014-05-08,191.208,8.75,2.0,23.042,199.958
2014-05-09,189.833,8.708,1.208,13.958,198.542
2014-05-10,191.667,8.208,1.0,9.042,199.875
2014-05-11,191.958,8.333,1.292,16.417,200.292
2014-05-12,190.958,9.75,2.0,22.083,200.708
2014-05-13,188.833,10.875,1.565,26.583,199.708
2014-05-14,189.917,12.125,2.083,30.25,202.042
2014-05-15,186.833,11.042,2.083,27.958,197.875
2014-05-16,185.417,7.833,1.0,11.333,193.25
2014-05-17,187.75,8.042,1.0,5.125,195.792
2014-05-18,190.292,8.958,1.0,6.625,199.25
2014-05-19,191.25,8.542,1.333,10.167,199.792
2014-05-20,190.875,9.542,1.583,16.375,200.417
2014-05-21,188.286,9.667,1.0,17.913,197.952
2014-05-22,192.042,8.875,1.0,5.042,200.917
2014-05-23,195.042,8.75,1.792,12.917,203.792
2014-05-24,195.292,10.25,1.292,15.458,205.542
2014-05-25,197.5,15.625,1.333,50.167,213.125
2014-05-26,194.625,9.25,1.167,29.917,203.875
2014-05-27,191.542,9.5,1.087,13.458,201.042
2014-05-28,192.042,10.292,1.708,28.042,202.333
2014-05-29,193.5,10.208,2.125,33.333,203.708
2014-05-30,196.5,11.958,2.5,49.125,208.458
2014-05-31,197.417,12.833,2.25,51.958,210.25
2014-06-01,197.417,11.583,2.083,44.167,209.0
2014-06-02,197.75,10.542,2.167,31.042,208.292
2014-06-03,197.333,9.583,1.792,33.5,206.917
2014-06-04,193.667,9.583,1.417,46.292,203.25
2014-06-05,189.682,9.409,1.81,12.957,199.091
2014-06-06,188.042,8.833,0.083,12.5,196.875
2014-06-07,188.625,9.0,0.0,12.958,197.625
2014-06-08,184.458,7.667,0.0,5.833,192.125
2014-06-09,185.833,8.292,0.208,8.875,194.125
2014-06-10,186.0,9.208,0.087,7.708,195.208
2014-06-11,186.0,8.458,0.167,10.833,194.458
2014-06-12,183.417,9.042,0.292,6.042,192.458
2014-06-13,186.591,7.773,0.227,4.87,194.364
2014-06-14,191.583,8.292,0.417,3.833,199.875
2014-06-15,197.083,8.708,0.625,14.917,205.792
2014-06-16,206.25,10.542,0.75,27.375,216.792
2014-06-17,202.583,11.083,1.292,29.708,213.667
2014-06-18,196.75,10.0,1.375,42.167,206.75
2014-06-19,200.083,10.167,1.042,26.042,210.25
2014-06-20,205.333,10.792,0.958,13.208,216.125
2014-06-21,205.667,9.0,1.0,14.167,214.667
2014-06-22,198.042,8.833,0.75,20.583,206.875
2014-06-23,198.333,9.583,1.042,12.542,207.917
2014-06-24,201.458,8.917,1.0,17.5,210.375
2014-06-25,203.458,11.542,1.125,25.042,215.0
2014-06-26,196.292,9.792,1.125,18.167,206.083
2014-06-27,193.333,9.375,1.125,10.5,202.708
2014-06-28,192.375,8.583,0.958,9.667,200.958
2014-06-29,172.733,13.533,0.792,7.958,186.267
2014-06-30,199.333,9.5,0.875,12.083,208.833
2014-07-01,199.167,9.875,0.958,11.25,209.042
2014-07-02,209.542,9.542,1.375,16.458,219.083
2014-07-03,201.091,10.227,1.045,22.167,211.318
2014-07-04,192.875,10.375,1.0,19.375,203.25
2014-07-05,199.708,8.667,0.833,12.083,208.375
2014-07-06,194.875,8.375,1.0,17.667,203.25
2014-07-07,195.417,9.5,1.042,24.625,204.917
2014-07-08,198.167,10.208,1.565,27.5,208.375
2014-07-09,198.182,10.818,1.167,25.042,209.0
2014-07-10,,,1.0,14.333,
2014-07-11,,,1.0,11.25,
2014-07-12,,,1.0,21.333,
2014-07-13,,,1.125,34.458,
2014-07-14,,,1.0,25.652,
2014-07-15,,,1.25,31.167,
2014-07-16,,,1.167,25.792,
2014-07-17,,,1.0,16.333,
2014-07-18,,,1.0,20.167,
2014-07-19,,,0.917,13.333,
2014-07-20,,,1.0,8.5,
2014-07-21,,,1.083,11.333,
2014-07-22,,,1.478,23.25,
2014-07-23,,,1.583,41.917,
2014-07-24,188.0,15.0,1.375,19.792,203.0
2014-07-25,196.833,12.708,1.042,23.833,209.542
2014-07-26,193.5,10.292,1.917,34.167,203.792
2014-07-27,186.875,8.875,1.167,22.208,195.75
2014-07-28,191.583,10.083,1.167,34.333,201.667
2014-07-29,206.208,10.917,1.75,43.0,217.125
2014-07-30,203.583,11.333,2.083,46.75,214.917
2014-07-31,197.375,12.0,2.292,39.458,209.375
2014-08-01,198.458,12.792,2.167,35.087,211.25
2014-08-02,193.708,11.833,1.542,29.792,205.542
2014-08-03,188.167,9.208,1.5,26.208,197.375
2014-08-04,187.458,11.792,1.708,24.042,199.25
2014-08-05,186.708,11.583,1.304,20.083,198.292
2014-08-06,189.81,11.857,1.182,20.043,201.667
2014-08-07,187.667,10.958,1.542,20.667,198.625
2014-08-08,190.125,10.0,1.0,18.125,200.125
2014-08-09,193.875,8.875,1.0,9.583,202.75
2014-08-10,186.875,6.917,0.958,10.208,193.792
2014-08-11,181.042,9.75,2.167,30.708,190.792
2014-08-12,196.458,9.917,1.125,13.792,206.375
2014-08-13,193.833,9.625,1.25,19.083,203.458
2014-08-14,202.875,11.375,1.042,25.667,214.25
2014-08-15,207.292,10.792,1.042,21.458,218.083
2014-08-16,194.417,7.75,0.875,7.792,202.167
2014-08-17,195.167,7.75,0.875,6.375,202.917
2014-08-18,192.783,12.652,0.913,11.435,205.435
2014-08-19,194.0,9.542,1.391,23.542,203.542
2014-08-20,188.667,10.5,1.375,19.167,199.167
2014-08-21,187.333,11.458,1.208,14.083,198.792
2014-08-22,186.667,9.417,1.375,23.583,196.083
2014-08-23,185.208,8.875,1.042,17.25,194.083
2014-08-24,193.708,8.583,1.0,21.042,202.292
2014-08-25,202.0,9.875,0.958,39.0,211.875
2014-08-26,189.458,8.292,0.958,14.833,197.75
2014-08-27,192.042,7.542,0.792,8.875,199.583
2014-08-28,189.875,9.792,0.833,8.333,199.667
2014-08-29,189.417,9.083,1.0,10.208,198.5
2014-08-30,192.458,9.458,0.917,14.292,201.917
2014-08-31,192.292,7.792,0.833,10.75,200.083
2014-09-01,196.542,8.667,0.958,11.833,205.208
2014-09-02,191.75,9.458,1.0,13.708,201.208
2014-09-03,190.875,7.708,1.042,12.0,198.583
2014-09-04,187.875,7.083,1.333,15.75,194.958
2014-09-05,192.375,10.125,1.458,20.0,202.5
2014-09-06,192.905,9.905,1.0,22.048,202.81
2014-09-07,193.792,8.375,1.083,17.417,202.167
2014-09-08,191.727,8.682,1.217,23.609,200.409
2014-09-09,190.583,8.417,1.208,19.833,199.0
2014-09-10,190.833,9.042,1.083,15.333,199.875
2014-09-11,188.292,8.333,1.0,13.958,196.625
2014-09-12,190.75,11.833,1.0,13.375,202.583
2014-09-13,192.083,9.083,0.917,10.042,201.167
2014-09-14,190.667,8.417,0.917,11.417,199.083
2014-09-15,192.625,9.875,0.958,14.417,202.5
2014-09-16,191.375,8.917,1.0,15.167,200.292
2014-09-17,194.083,9.583,1.0,13.542,203.667
2014-09-18,193.708,9.875,0.958,10.042,203.583
2014-09-19,192.417,8.542,0.833,7.708,200.958
2014-09-20,192.125,10.083,0.833,12.042,202.208
2014-09-21,192.042,8.0,0.917,11.75,200.042
2014-09-22,191.25,8.875,0.958,12.667,200.125
2014-09-23,193.625,10.0,1.0,19.083,203.625
2014-09-24,192.958,9.375,1.25,26.5,202.333
2014-09-25,187.478,8.739,1.0,10.522,196.217
2014-09-26,191.333,9.125,1.0,11.458,200.458
2014-09-27,193.833,7.958,1.0,14.708,201.792
2014-09-28,192.875,11.167,1.0,18.917,204.042
2014-09-29,190.708,9.208,0.958,21.375,199.917
2014-09-30,192.375,8.958,1.043,16.333,201.333
2014-10-01,192.125,7.625,1.167,14.0,199.75
2014-10-02,190.455,9.136,1.182,20.0,199.591
2014-10-03,187.708,12.125,0.958,9.25,199.833
2014-10-04,189.875,9.292,0.917,13.333,199.167
2014-10-05,191.875,8.583,0.958,17.417,200.458
2014-10-06,187.958,7.458,0.708,6.5,195.417
2014-10-07,190.208,8.458,0.958,7.333,198.667
2014-10-08,193.25,10.542,0.875,14.958,203.792
2014-10-09,193.125,10.083,1.292,17.75,203.208
2014-10-10,190.952,10.286,1.087,20.739,201.238
2014-10-11,185.667,9.208,0.958,20.208,194.875
2014-10-12,188.458,8.25,1.083,29.0,196.708
2014-10-13,188.583,14.083,1.125,55.25,202.667
2014-10-14,179.292,6.625,0.957,3.667,185.917
2014-10-15,185.583,8.458,1.0,9.292,194.042
2014-10-16,186.667,10.25,1.042,13.292,196.917
2014-10-17,185.292,8.833,0.958,12.417,194.125
2014-10-18,188.167,11.792,1.083,14.375,199.958
2014-10-19,190.417,8.417,1.208,18.0,198.833
2014-10-20,192.792,15.458,1.375,27.542,208.25
2014-10-21,192.917,17.333,1.042,35.833,210.25
2014-10-22,185.958,7.625,1.042,16.208,193.583
2014-10-23,188.667,9.083,1.167,13.75,197.75
2014-10-24,189.583,11.083,1.208,15.417,200.667
2014-10-25,190.458,11.5,1.25,17.875,201.958
2014-10-26,190.458,12.125,1.208,25.333,202.583
2014-10-27,185.75,8.833,1.167,28.417,194.583
2014-10-28,187.75,6.875,1.0,4.333,194.625
2014-10-29,188.417,8.25,0.917,12.542,196.667
2014-10-30,191.208,11.167,1.083,19.708,202.375
2014-10-31,191.083,14.208,1.208,24.958,205.292
2014-11-01,193.667,20.75,1.292,40.583,214.417
2014-11-02,187.083,13.708,1.0,23.292,200.792
2014-11-03,185.167,7.667,0.958,9.917,192.833
2014-11-04,188.542,9.75,1.083,11.75,198.292
2014-11-05,191.312,16.25,1.409,15.864,207.562
2014-11-06,189.875,15.0,1.042,19.042,204.875
2014-11-07,187.167,7.958,1.167,14.0,195.125
2014-11-08,190.25,10.125,1.083,9.833,200.375
2014-11-09,190.75,10.708,1.083,22.5,201.458
2014-11-10,187.583,8.5,1.0,16.958,196.083
2014-11-11,189.5,12.208,1.043,18.625,201.708
2014-11-12,188.875,17.292,1.125,23.042,206.167
2014-11-13,186.333,9.542,0.958,5.458,195.875
2014-11-14,189.333,8.792,1.0,4.292,198.125
2014-11-15,190.167,8.292,1.0,5.958,198.458
2014-11-16,190.75,13.292,1.083,11.25,204.042
2014-11-17,191.958,12.083,1.5,15.958,204.042
2014-11-18,190.381,11.571,1.0,10.727,201.952
2014-11-19,192.583,11.958,0.958,8.0,204.542
2014-11-20,195.625,19.375,1.208,14.667,215.0
2014-11-21,196.625,18.167,1.292,21.833,214.792
2014-11-22,193.958,20.5,1.5,22.958,214.458
2014-11-23,192.5,13.167,1.458,16.375,205.667
2014-11-24,193.75,15.333,1.542,15.125,209.083
2014-11-25,192.708,14.083,1.696,22.333,206.792
2014-11-26,193.458,11.0,1.708,17.333,204.458
2014-11-27,191.833,16.667,1.417,12.833,208.5
2014-11-28,194.542,21.208,1.5,15.292,215.75
2014-11-29,192.25,16.833,2.0,15.417,209.083
2014-11-30,191.792,9.208,1.417,15.542,201.0
2014-12-01,187.875,14.875,1.167,10.833,202.75
2014-12-02,187.292,7.875,1.083,2.125,195.167
2014-12-03,190.583,9.667,1.042,2.708,200.25
2014-12-04,192.5,12.333,1.0,12.083,204.833
2014-12-05,193.522,11.217,1.043,12.13,204.739
2014-12-06,199.5,8.75,1.083,6.083,208.25
2014-12-07,201.333,11.875,1.0,4.583,213.208
2014-12-08,204.208,16.167,1.375,11.208,220.375
2014-12-09,203.917,20.417,1.391,17.375,224.333
2014-12-10,201.667,13.375,1.333,12.083,215.042
2014-12-11,201.417,16.917,1.958,19.583,218.333
2014-12-12,200.417,13.958,1.833,16.875,214.375
2014-12-13,200.417,11.292,1.417,10.083,211.708
2014-12-14,200.417,7.958,1.167,5.625,208.375
2014-12-15,203.208,15.167,1.5,7.208,218.375
2014-12-16,202.792,19.542,2.0,15.958,222.333
2014-12-17,197.571,7.952,1.652,8.087,205.524
2014-12-18,199.083,10.167,1.083,2.875,209.25
2014-12-19,203.542,18.167,1.25,9.417,221.708
2014-12-20,205.125,21.0,1.0,27.625,226.125
2014-12-21,201.292,11.208,1.333,11.375,212.5
2014-12-22,202.333,11.333,1.708,9.25,213.667
2014-12-23,201.0,8.833,1.348,8.833,209.833
2014-12-24,202.583,17.542,2.333,18.5,220.125
2014-12-25,201.833,12.292,1.542,13.042,214.125
2014-12-26,204.375,11.833,1.583,7.167,216.208
2014-12-27,205.458,14.083,1.375,9.333,219.542
2014-12-28,205.0,16.583,1.583,14.792,221.583
2014-12-29,206.167,16.208,1.833,25.417,222.375
2014-12-30,203.417,18.0,2.125,33.042,221.417
2014-12-31,200.833,10.167,1.5,25.042,211.0
2015-01-01,193.292,8.167,0.667,9.75,201.458
2015-01-02,193.125,9.958,0.75,12.958,203.083
2015-01-03,194.917,11.333,0.667,32.375,206.25
2015-01-04,194.565,12.217,0.0,26.75,206.783
2015-01-05,192.25,5.542,0.0,6.542,197.792
2015-01-06,192.208,9.917,,8.958,202.125
2015-01-07,191.524,7.333,1.077,8.0,198.857
2015-01-08,191.542,9.083,1.083,8.25,200.625
2015-01-09,192.125,7.083,0.917,9.917,199.208
2015-01-10,191.833,5.042,1.0,9.875,196.875
2015-01-11,192.5,5.708,1.042,6.75,198.208
2015-01-12,192.583,6.958,0.958,6.542,199.542
2015-01-13,192.542,10.792,1.125,8.958,203.333
2015-01-14,191.542,6.083,1.042,7.875,197.625
2015-01-15,193.458,8.583,1.125,11.292,202.042
2015-01-16,194.458,6.208,1.375,14.208,200.667
2015-01-17,195.042,7.25,1.583,18.75,202.292
2015-01-18,188.87,1.391,1.208,10.833,190.261
2015-01-19,185.833,3.0,0.783,2.125,188.833
2015-01-20,189.227,3.136,0.913,7.522,192.364
2015-01-21,189.958,1.042,0.958,4.625,191.0
2015-01-22,191.25,2.125,1.0,7.458,193.375
2015-01-23,191.292,2.25,1.083,8.208,193.542
2015-01-24,188.667,1.5,1.0,9.25,190.167
2015-01-25,190.708,3.292,1.083,8.917,194.0
2015-01-26,193.542,8.708,1.167,14.125,202.25
2015-01-27,193.167,5.5,1.25,12.208,198.667
2015-01-28,193.375,4.0,1.333,15.125,197.375
2015-01-29,194.458,1.917,1.375,11.583,196.375
2015-01-30,194.292,4.208,1.583,19.167,198.5
2015-01-31,193.167,4.042,1.083,12.375,197.208
2015-02-01,193.652,7.478,1.0,7.75,201.13
2015-02-02,193.542,8.458,1.174,12.083,202.0
2015-02-03,193.417,7.625,1.042,8.417,201.042
2015-02-04,193.042,10.333,1.583,11.458,203.375
2015-02-05,191.857,13.619,1.13,14.0,205.476
2015-02-06,192.917,8.833,1.042,12.5,201.75
2015-02-07,194.5,7.375,1.083,8.292,201.875
2015-02-08,195.333,10.917,1.625,9.542,206.25
2015-02-09,192.583,10.25,1.5,15.042,202.833
2015-02-10,194.083,5.75,1.125,11.833,199.833
2015-02-11,197.0,8.5,1.0,10.833,205.5
2015-02-12,198.375,12.958,1.375,16.042,211.333
2015-02-13,197.583,11.75,1.667,35.0,209.333
2015-02-14,190.292,13.042,1.083,23.625,203.333
2015-02-15,194.174,5.87,1.0,3.042,200.043
2015-02-16,194.636,6.364,1.25,5.261,201.0
2015-02-17,196.917,7.708,1.292,13.917,204.625
2015-02-18,199.042,10.0,1.208,10.0,209.042
2015-02-19,198.208,12.667,1.333,18.125,210.875
2015-02-20,199.958,12.458,1.083,39.083,212.417
2015-02-21,194.25,5.583,1.083,7.208,199.833
2015-02-22,199.292,6.958,0.958,11.958,206.25
2015-02-23,198.125,9.792,1.458,16.458,207.917
2015-02-24,197.542,5.458,0.958,8.417,203.0
2015-02-25,198.25,7.083,1.0,5.958,205.333
2015-02-26,198.125,6.542,1.0,11.208,204.667
2015-02-27,198.042,6.0,1.083,14.292,204.042
2015-02-28,198.417,5.958,1.125,10.833,204.375
2015-03-01,192.583,5.375,0.957,7.792,197.958
2015-03-02,195.273,8.955,0.957,11.522,204.227
2015-03-03,197.208,9.042,1.125,19.958,206.25
2015-03-04,200.125,10.0,1.208,14.542,210.125
2015-03-05,200.333,7.167,1.25,17.375,207.5
2015-03-06,196.708,8.042,0.875,25.0,204.75
2015-03-07,194.125,8.875,1.083,27.458,203.0
2015-03-08,191.917,5.792,1.292,18.25,197.708
2015-03-09,194.25,4.917,1.083,11.958,199.167
2015-03-10,195.625,5.875,1.125,14.458,201.5
2015-03-11,195.667,6.458,1.0,15.542,202.125
2015-03-12,196.75,7.583,1.0,9.583,204.333
2015-03-13,196.958,7.417,1.208,12.167,204.375
2015-03-14,194.304,7.087,1.25,13.917,201.391
2015-03-15,193.375,4.208,1.609,16.875,197.583
2015-03-16,193.542,6.75,1.417,13.875,200.292
2015-03-17,194.333,10.167,2.083,22.75,204.5
2015-03-18,193.0,9.208,2.375,26.542,202.208
2015-03-19,188.0,7.583,1.708,18.75,195.583
2015-03-20,191.667,4.292,1.083,13.667,195.958
2015-03-21,192.667,4.208,1.083,6.875,196.875
2015-03-22,192.0,6.583,1.292,13.125,198.583
2015-03-23,191.783,5.87,1.087,6.783,197.652
2015-03-24,192.375,5.0,1.0,5.458,197.375
2015-03-25,192.75,6.333,0.958,3.792,199.083
2015-03-26,192.75,6.125,1.083,5.75,198.875
2015-03-27,193.208,6.333,1.25,9.375,199.542
2015-03-28,192.0,6.739,1.292,10.458,198.739
2015-03-29,192.917,6.917,1.783,20.708,199.833
2015-03-30,192.042,7.292,1.917,21.708,199.333
2015-03-31,192.208,8.042,1.458,19.083,200.25
2015-04-01,196.5,12.125,1.958,36.083,208.625
2015-04-02,196.318,7.091,1.522,15.304,203.409
2015-04-03,192.833,4.75,1.625,18.5,197.583
2015-04-04,194.25,1.167,1.5,7.667,195.417
2015-04-05,193.875,3.125,1.042,7.833,197.0
2015-04-06,192.833,3.5,1.0,10.5,196.333
2015-04-07,194.75,3.958,1.0,11.625,198.708
2015-04-08,197.083,1.75,1.0,9.625,198.833
2015-04-09,197.708,3.083,1.083,7.458,200.792
2015-04-10,196.083,3.792,1.042,8.708,199.875
2015-04-11,194.167,3.875,1.0,5.167,198.042
2015-04-12,196.5,3.25,1.375,14.75,199.75
2015-04-13,195.458,2.458,1.375,13.667,197.917
2015-04-14,191.917,3.042,1.0,7.25,194.958
2015-04-15,189.875,3.583,1.292,8.458,193.458
2015-04-16,192.0,3.75,1.208,17.25,195.75
2015-04-17,194.083,4.292,1.208,22.958,198.375
2015-04-18,194.208,2.958,1.208,27.208,197.167
2015-04-19,194.667,5.083,1.542,27.875,199.75
2015-04-20,192.792,5.417,1.167,25.708,198.208
