date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-12-25,189.917,89.0,65.167,30.0,9.375,2.875,5.6,-0.871,-7.1,199.292
2012-12-26,189.85,83.0,58.625,38.0,3.75,2.75,0.3,-2.475,-5.4,193.6
2012-12-27,190.5,68.0,50.958,31.0,3.5,1.583,3.2,-1.771,-5.4,194.0
2012-12-28,190.833,94.0,73.917,50.0,6.292,5.458,5.4,0.412,-5.0,197.125
2012-12-29,189.625,94.0,90.125,81.0,9.125,8.542,4.1,1.412,0.2,198.75
2012-12-30,185.75,95.0,94.333,86.0,11.958,1.333,6.5,3.946,1.0,197.708
2012-12-31,187.125,93.0,64.333,31.0,7.25,1.083,7.3,3.029,-2.2,194.375
2013-01-01,190.833,95.0,73.75,40.0,4.667,8.708,9.0,1.371,-3.6,195.5
2013-01-02,189.043,91.0,69.5,45.0,3.174,2.542,3.0,-0.1,-3.0,192.217
2013-01-03,188.417,88.0,64.042,36.0,3.333,2.208,5.0,0.088,-4.4,191.75
2013-01-04,189.208,91.0,71.417,52.0,4.25,4.375,5.4,0.546,-3.3,193.458
2013-01-05,189.292,78.0,58.667,36.0,2.708,4.25,2.8,-0.929,-4.2,192.0
2013-01-06,189.167,87.0,62.958,34.0,4.208,2.75,4.1,-1.4,-6.7,193.375
2013-01-07,188.583,78.0,56.625,28.0,4.458,3.167,6.0,-0.329,-4.8,193.042
2013-01-08,189.0,92.0,71.208,33.0,8.391,8.0,10.4,2.121,-5.1,197.391
2013-01-09,189.095,93.0,72.625,48.0,4.952,4.917,5.0,1.046,-3.9,194.048
2013-01-10,188.958,87.0,61.208,43.0,3.708,1.083,-0.9,-3.088,-5.8,192.667
2013-01-11,188.833,90.0,69.917,36.0,5.042,2.5,2.4,-2.896,-7.6,193.875
2013-01-12,188.75,89.0,65.833,29.0,4.917,3.333,7.6,-0.371,-6.6,193.667
2013-01-13,188.5,90.0,67.042,39.0,3.208,3.417,0.2,-2.262,-6.6,191.708
2013-01-14,188.417,89.0,65.458,37.0,3.583,3.792,1.3,-3.346,-7.3,192.0
2013-01-15,188.417,84.0,65.292,44.0,4.083,4.667,2.9,-2.554,-6.6,192.5
2013-01-16,189.087,82.0,62.208,33.0,4.261,4.167,4.2,-1.371,-6.7,193.348
2013-01-17,189.955,86.0,67.75,36.0,5.455,4.348,4.4,-1.167,-4.7,195.409
2013-01-18,190.083,90.0,68.792,31.0,4.417,7.792,5.0,-1.596,-6.9,194.5
2013-01-19,189.75,91.0,56.708,31.0,3.083,4.333,1.3,-1.317,-3.1,192.833
2013-01-20,189.167,83.0,63.583,29.0,4.167,3.708,5.9,-1.508,-7.3,193.333
2013-01-21,191.917,87.0,63.917,38.0,6.042,9.667,6.0,0.488,-5.0,197.958
2013-01-22,190.875,77.0,62.75,44.0,4.958,8.792,2.3,-0.546,-3.4,195.833
2013-01-23,190.435,82.0,60.333,34.0,4.696,2.125,3.2,-0.788,-4.5,195.13
2013-01-24,190.042,83.0,67.875,39.0,6.25,7.375,9.6,0.496,-6.0,196.292
2013-01-25,189.375,87.0,64.333,32.0,7.5,7.625,9.5,2.15,-4.0,196.875
2013-01-26,192.208,73.0,55.167,44.0,7.917,14.125,8.9,2.412,-2.6,200.125
2013-01-27,190.042,78.0,46.417,30.0,4.167,4.333,3.2,-1.171,-5.8,194.208
2013-01-28,190.783,84.0,60.625,25.0,8.087,7.542,9.3,0.829,-6.1,198.87
2013-01-29,189.0,69.0,47.583,25.0,4.042,2.333,6.6,1.092,-2.8,193.042
2013-01-30,189.739,94.0,77.0,55.0,8.391,10.375,8.2,3.242,-3.3,198.13
2013-01-31,189.75,94.0,54.375,35.0,3.167,5.083,7.4,3.408,0.5,192.917
2013-02-01,188.75,77.0,55.417,33.0,3.292,7.583,8.7,1.771,-4.7,192.042
2013-02-02,188.917,91.0,71.417,53.0,5.708,17.667,12.7,4.579,-0.3,194.625
2013-02-03,187.636,94.0,73.75,43.0,6.773,17.75,16.6,7.196,-0.8,194.409
2013-02-04,190.125,89.0,70.0,43.0,2.292,7.0,4.1,-0.529,-4.8,192.417
2013-02-05,190.792,78.0,55.542,42.0,1.458,2.417,-2.7,-5.167,-7.0,192.25
2013-02-06,188.565,83.0,59.833,42.0,2.696,3.583,-0.4,-3.808,-8.6,191.261
2013-02-07,187.833,66.0,49.083,29.0,2.542,3.0,1.8,-1.933,-5.7,190.375
2013-02-08,189.5,91.0,83.833,66.0,5.167,6.75,-2.9,-4.092,-5.1,194.667
2013-02-09,188.25,92.0,73.458,54.0,2.5,1.167,3.5,0.258,-2.8,190.75
2013-02-10,188.083,92.0,77.458,47.0,3.458,2.435,3.6,-1.021,-4.2,191.542
2013-02-11,188.208,82.0,61.5,42.0,2.417,3.042,1.5,-1.679,-6.6,190.625
2013-02-12,187.917,69.0,59.042,52.0,2.708,4.833,2.9,-0.271,-2.0,190.625
2013-02-13,188.783,69.0,57.292,41.0,3.783,3.0,3.8,0.083,-2.5,192.565
2013-02-14,188.792,91.0,78.0,60.0,6.333,6.083,-0.4,-2.071,-2.8,195.125
2013-02-15,189.292,93.0,88.208,73.0,4.042,1.792,2.3,0.117,-3.2,193.333
2013-02-16,188.917,68.0,55.625,43.0,3.583,7.208,4.8,2.775,0.8,192.5
2013-02-17,191.792,76.0,52.458,37.0,4.917,22.708,4.2,0.867,-2.4,196.708
2013-02-18,189.333,68.0,55.208,35.0,3.792,4.75,1.9,-1.354,-3.4,193.125
2013-02-19,188.75,70.0,58.542,48.0,3.417,4.833,1.1,-1.496,-4.2,192.167
2013-02-20,187.957,83.0,62.458,45.0,3.739,5.417,3.3,-0.904,-4.2,191.696
2013-02-21,188.375,88.0,65.875,34.0,4.667,7.125,2.8,-2.412,-7.2,193.042
2013-02-22,187.333,84.0,72.375,42.0,4.208,4.125,3.1,-2.262,-6.3,191.542
2013-02-23,187.167,89.0,69.625,42.0,4.125,2.75,4.1,-1.479,-7.5,191.292
2013-02-24,186.913,84.0,64.042,43.0,4.348,0.833,4.4,-0.062,-4.3,191.261
2013-02-25,188.333,89.0,61.625,36.0,5.333,23.125,7.0,1.346,-6.0,193.667
2013-02-26,190.125,88.0,63.625,29.0,7.125,46.458,10.8,3.008,-2.4,197.25
2013-02-27,191.565,95.0,88.25,72.0,10.348,36.833,8.2,4.354,-0.7,201.913
2013-02-28,191.583,95.0,74.083,48.0,8.625,19.833,10.4,6.279,1.5,200.208
2013-03-01,193.042,93.0,88.917,85.0,7.917,19.125,4.4,2.604,1.7,200.958
2013-03-02,191.958,93.0,92.125,90.0,6.792,9.625,1.8,0.979,0.2,198.75
2013-03-03,191.042,93.0,66.167,38.0,3.917,6.125,5.0,1.071,-1.9,194.958
2013-03-04,191.391,72.0,49.0,23.0,5.652,12.042,8.3,1.962,-4.0,197.043
2013-03-05,190.167,94.0,88.458,65.0,7.333,7.542,5.6,3.396,1.1,197.5
2013-03-06,189.826,86.0,53.75,32.0,3.913,3.125,2.2,-0.679,-4.5,193.739
2013-03-07,189.792,83.0,58.0,35.0,4.292,8.083,1.8,-1.996,-5.5,194.083
2013-03-08,189.417,88.0,56.958,33.0,4.208,4.792,4.5,-0.846,-5.9,193.625
2013-03-09,188.208,83.0,55.417,21.0,4.792,7.792,8.0,1.462,-3.7,193.0
2013-03-10,190.292,75.0,50.125,30.0,3.75,9.708,1.9,-0.521,-2.8,194.042
2013-03-11,188.909,73.0,51.0,32.0,4.591,4.545,5.2,0.071,-5.1,193.5
2013-03-12,189.042,84.0,56.5,21.0,7.625,13.5,14.1,4.467,-3.7,196.667
2013-03-13,191.696,92.0,86.708,70.0,9.348,23.917,8.1,3.412,0.2,201.043
2013-03-14,189.083,83.0,60.208,40.0,4.0,1.208,7.8,3.962,0.4,193.083
2013-03-15,187.583,84.0,51.458,28.0,3.417,5.542,8.3,2.588,-2.0,191.0
2013-03-16,188.0,89.0,60.625,23.0,4.917,11.167,14.1,4.367,-2.8,192.917
2013-03-17,188.542,86.0,56.125,17.0,6.083,25.542,14.3,5.854,-1.8,194.625
2013-03-18,188.042,91.0,66.917,38.0,6.667,24.0,16.8,9.796,3.6,194.708
2013-03-19,188.458,66.0,49.458,33.0,4.25,8.0,9.3,5.929,3.4,192.708
2013-03-20,189.304,91.0,84.208,67.0,4.304,8.208,4.6,3.15,1.7,193.609
2013-03-21,188.708,95.0,59.083,31.0,2.625,1.542,8.3,3.954,-0.3,191.333
2013-03-22,188.625,77.0,45.75,28.0,2.167,3.292,8.8,3.683,-1.6,190.792
2013-03-23,188.292,82.0,58.25,29.0,3.625,6.167,9.9,4.112,-2.4,191.917
2013-03-24,187.125,84.0,49.417,19.0,5.5,12.708,15.9,8.121,-1.0,192.625
2013-03-25,189.0,85.0,51.5,14.0,14.235,15.5,19.2,10.804,2.9,203.235
2013-03-26,186.882,90.0,64.667,30.0,14.647,27.458,19.2,11.312,4.1,201.529
2013-03-27,187.304,92.0,81.583,52.0,13.652,15.542,11.6,8.062,3.0,200.957
2013-03-28,186.542,94.0,60.833,20.0,16.0,16.458,19.3,9.588,0.8,202.542
2013-03-29,186.625,90.0,54.958,20.0,16.208,21.5,22.1,12.129,2.1,202.833
2013-03-30,188.542,94.0,84.625,60.0,10.958,7.75,9.7,8.025,6.1,199.5
2013-03-31,188.625,63.0,46.917,26.0,6.583,6.25,12.2,9.175,7.0,195.208
2013-04-01,190.409,95.0,63.583,28.0,13.636,7.708,13.9,6.371,-1.3,204.045
2013-04-02,188.708,94.0,87.667,72.0,16.875,9.75,11.0,8.408,4.9,205.583
2013-04-03,187.217,93.0,86.125,71.0,15.174,1.833,10.6,9.612,8.7,202.391
2013-04-04,186.125,85.0,61.625,37.0,15.583,8.042,17.3,11.933,6.9,201.708
2013-04-05,186.333,87.0,69.25,51.0,18.125,23.792,18.9,12.521,6.2,204.458
2013-04-06,185.792,92.0,79.667,51.0,17.75,15.0,17.9,13.767,11.1,203.542
2013-04-07,186.917,94.0,79.958,44.0,14.375,1.708,12.9,10.192,6.3,201.292
2013-04-08,187.125,76.0,44.958,31.0,8.5,5.292,10.4,7.583,2.2,195.625
2013-04-09,185.25,89.0,56.625,30.0,13.708,13.792,18.0,9.288,-0.2,198.958
2013-04-10,188.174,92.0,54.833,29.0,9.739,7.5,13.5,7.554,0.4,197.913
2013-04-11,189.0,93.0,79.583,49.0,9.583,8.435,8.1,3.221,0.1,198.583
2013-04-12,188.833,95.0,70.458,25.0,9.792,7.333,12.0,4.829,-0.9,198.625
2013-04-13,187.958,92.0,63.958,29.0,9.25,4.958,14.3,6.267,-1.1,197.208
2013-04-14,188.25,94.0,59.167,29.0,12.792,14.042,19.4,11.717,2.1,201.042
2013-04-15,188.167,90.0,64.667,29.0,11.542,10.167,17.1,9.817,5.6,199.708
2013-04-16,186.5,92.0,70.292,43.0,12.0,11.25,17.1,10.35,2.2,198.5
2013-04-17,186.684,88.0,68.833,40.0,19.316,27.5,23.3,15.804,10.7,206.0
2013-04-18,185.25,92.0,76.083,51.0,19.0,23.167,20.1,14.775,9.5,204.25
2013-04-19,189.292,87.0,59.542,31.0,9.458,7.792,9.9,6.304,1.9,198.75
2013-04-20,190.125,92.0,68.792,26.0,7.792,9.208,10.4,3.812,-0.4,197.917
2013-04-21,191.792,93.0,82.917,63.0,6.792,2.792,5.6,1.912,0.2,198.583
2013-04-22,190.0,87.0,58.583,29.0,7.087,15.783,10.4,4.804,-1.3,197.087
2013-04-23,188.667,91.0,59.792,26.0,11.125,15.542,14.7,7.517,-2.3,199.792
2013-04-24,187.87,92.0,85.542,73.0,13.217,12.667,13.4,10.962,5.9,201.087
2013-04-25,186.667,93.0,54.667,25.0,12.083,14.375,19.4,14.058,9.9,198.75
2013-04-26,187.958,89.0,79.792,66.0,11.375,16.875,15.3,9.896,5.7,199.333
2013-04-27,189.125,90.0,55.708,34.0,6.458,6.958,12.2,8.725,3.8,195.583
2013-04-28,187.25,75.0,44.833,24.0,6.417,7.75,14.1,9.892,3.4,193.667
2013-04-29,188.042,88.0,54.458,18.0,10.083,11.75,20.9,11.742,0.8,198.125
2013-04-30,188.5,85.0,65.208,40.0,13.0,17.0,17.1,12.471,9.6,201.5
2013-05-01,186.609,81.0,55.417,35.0,7.826,9.333,14.8,10.283,3.8,194.435
2013-05-02,186.375,89.0,55.0,28.0,6.208,2.333,13.7,7.967,2.0,192.583
2013-05-03,186.208,89.0,56.667,28.0,6.792,3.25,15.8,8.246,0.0,193.0
2013-05-04,186.0,93.0,63.167,26.0,8.25,6.292,17.6,10.133,1.4,194.25
2013-05-05,185.375,93.0,59.542,23.0,8.833,14.917,22.1,12.721,2.8,194.208
2013-05-06,187.417,92.0,58.542,27.0,10.833,15.083,23.3,14.342,5.3,198.25
2013-05-07,186.042,67.0,54.042,39.0,4.792,3.292,10.8,8.346,5.2,190.833
2013-05-08,188.053,67.0,42.958,27.0,7.158,2.5,16.0,10.4,3.8,195.211
2013-05-09,189.864,76.0,44.333,17.0,13.318,9.25,26.3,15.012,3.0,203.182
2013-05-10,189.333,81.0,45.417,13.0,15.167,21.708,28.1,17.488,7.3,204.5
2013-05-11,187.875,93.0,83.75,67.0,18.375,21.083,18.1,14.467,10.5,206.25
2013-05-12,187.333,93.0,67.0,30.0,15.25,9.167,23.4,17.375,12.0,202.583
2013-05-13,188.375,92.0,81.75,61.0,15.833,16.292,19.7,15.075,11.1,204.208
2013-05-14,190.167,94.0,58.458,20.0,15.958,32.583,28.0,19.779,12.8,206.125
2013-05-15,189.615,89.0,73.083,39.0,16.692,33.1,23.3,17.375,11.5,206.308
2013-05-16,188.292,92.0,68.0,37.0,14.875,20.667,22.2,16.429,11.7,203.167
2013-05-17,188.318,86.0,53.75,28.0,12.136,3.87,21.6,14.929,9.3,200.455
2013-05-18,189.583,94.0,65.0,33.0,16.083,12.708,24.8,16.225,6.6,205.667
2013-05-19,189.375,88.0,69.458,42.0,16.542,13.083,22.1,16.767,11.6,205.917
2013-05-20,188.375,93.0,85.708,67.0,18.208,6.667,21.2,17.588,13.8,206.583
2013-05-21,191.5,94.0,63.917,36.0,18.667,17.667,26.4,19.942,13.9,210.167
2013-05-22,189.913,88.0,62.458,38.0,18.522,27.667,26.1,19.562,13.3,208.435
2013-05-23,190.045,76.0,49.292,26.0,11.682,10.478,23.3,17.533,11.5,201.727
2013-05-24,189.667,89.0,52.208,23.0,11.458,11.0,24.9,17.217,8.0,201.125
2013-05-25,187.833,88.0,64.708,47.0,10.958,14.292,20.8,14.988,9.8,198.792
2013-05-26,187.917,86.0,71.875,49.0,12.792,17.083,24.9,18.208,11.4,200.708
2013-05-27,187.458,88.0,71.75,50.0,14.25,18.083,24.6,19.246,16.2,201.708
2013-05-28,186.125,83.0,69.625,46.0,12.542,11.042,23.9,19.4,16.6,198.667
2013-05-29,185.609,87.0,78.083,53.0,15.348,14.667,21.6,18.183,16.7,200.957
2013-05-30,185.917,93.0,91.0,85.0,16.083,8.0,19.5,17.829,14.4,202.0
2013-05-31,188.542,91.0,61.125,27.0,13.0,11.792,25.6,18.412,11.4,201.542
2013-06-01,188.333,90.0,60.583,25.0,11.667,11.417,24.9,17.088,8.9,200.0
2013-06-02,186.208,86.0,68.917,51.0,11.042,10.0,21.5,16.588,13.7,197.25
2013-06-03,188.75,90.0,63.25,30.0,12.083,10.75,26.6,18.154,10.5,200.833
2013-06-04,189.458,92.0,54.375,22.0,12.083,9.182,28.4,18.992,10.6,201.542
2013-06-05,188.826,87.0,66.375,35.0,15.87,19.833,27.4,19.717,11.0,204.696
2013-06-06,186.292,88.0,73.875,46.0,16.167,18.0,24.8,19.329,15.5,202.458
2013-06-07,184.417,91.0,74.958,48.0,14.208,9.208,22.8,18.492,15.5,198.625
2013-06-08,187.042,94.0,78.417,40.0,14.583,16.208,24.5,17.783,14.1,201.625
2013-06-09,189.042,95.0,63.542,25.0,12.333,13.75,27.6,19.321,11.4,201.375
2013-06-10,188.708,86.0,64.458,32.0,13.875,20.792,26.5,20.304,13.8,202.583
2013-06-11,186.125,91.0,70.0,52.0,14.417,24.542,23.4,20.021,16.8,200.542
2013-06-12,186.19,91.0,85.0,74.0,16.0,6.583,23.3,19.496,16.4,202.19
2013-06-13,183.958,92.0,77.458,58.0,14.792,4.0,26.6,21.696,18.3,198.75
2013-06-14,181.417,91.0,76.042,58.0,15.583,3.792,27.9,23.3,18.6,197.0
2013-06-15,185.792,92.0,83.458,63.0,16.583,8.917,27.5,22.688,19.9,202.375
2013-06-16,190.417,93.0,84.75,69.0,15.792,5.042,25.0,21.379,18.6,206.208
2013-06-17,189.833,93.0,76.167,48.0,17.75,9.833,29.4,22.667,17.4,207.583
2013-06-18,189.75,92.0,86.125,72.0,16.042,21.083,23.4,21.038,19.6,205.792
2013-06-19,193.0,93.0,88.458,75.0,15.087,8.333,23.6,20.733,18.8,208.087
2013-06-20,192.826,93.0,86.708,70.0,13.435,5.261,22.8,19.938,18.2,206.261
2013-06-21,191.792,94.0,84.333,62.0,13.042,11.333,22.9,18.908,16.3,204.833
2013-06-22,192.083,93.0,80.708,51.0,12.875,17.208,23.9,18.933,15.8,204.958
2013-06-23,191.333,95.0,76.75,52.0,11.333,10.875,23.6,19.062,14.1,202.667
2013-06-24,189.208,93.0,76.75,51.0,11.75,14.208,26.5,20.4,16.2,200.958
2013-06-25,192.333,95.0,74.875,46.0,13.208,9.5,27.5,21.283,15.9,205.542
2013-06-26,191.478,93.0,87.667,72.0,13.87,16.625,21.7,19.262,16.1,205.348
2013-06-27,189.208,90.0,67.875,36.0,10.917,7.417,26.0,20.275,15.7,200.125
2013-06-28,188.5,90.0,74.875,56.0,11.5,15.042,24.5,19.638,16.0,200.0
2013-06-29,194.0,93.0,84.917,68.0,13.667,11.833,22.6,18.712,16.2,207.667
2013-06-30,189.375,92.0,81.5,66.0,12.417,20.833,24.0,20.333,17.6,201.792
2013-07-01,189.458,88.0,74.958,56.0,12.417,13.833,24.8,20.842,17.7,201.875
2013-07-02,186.25,88.0,71.917,52.0,11.375,13.917,25.3,20.712,17.6,197.625
2013-07-03,188.143,93.0,86.875,77.0,14.667,7.708,20.1,19.096,17.9,202.81
2013-07-04,185.708,94.0,88.167,75.0,16.083,11.625,25.8,21.954,19.2,201.792
2013-07-05,183.042,94.0,89.917,84.0,18.542,17.208,25.1,23.179,21.1,201.583
2013-07-06,184.917,90.0,73.333,49.0,19.542,18.208,32.4,26.358,22.7,204.458
2013-07-07,190.917,92.0,83.125,68.0,18.333,7.833,28.1,24.271,21.4,209.25
2013-07-08,186.5,94.0,84.292,60.0,18.708,14.583,29.8,24.779,21.2,205.208
2013-07-09,183.042,94.0,70.583,44.0,15.958,18.208,32.7,26.5,20.5,199.0
2013-07-10,187.087,92.0,76.708,52.0,13.478,20.958,31.6,25.596,21.5,200.565
2013-07-11,186.417,93.0,75.542,52.0,13.542,21.875,32.7,26.304,21.9,199.958
2013-07-12,186.083,94.0,80.667,55.0,12.792,25.75,31.7,24.65,21.4,198.875
2013-07-13,187.375,95.0,91.042,84.0,13.375,28.458,24.8,22.675,20.8,200.75
2013-07-14,184.333,94.0,85.917,70.0,11.75,16.208,27.0,23.317,21.2,196.083
2013-07-15,183.958,92.0,71.167,50.0,11.0,13.542,28.5,24.325,19.7,194.958
2013-07-16,190.826,91.0,73.25,40.0,14.609,10.083,29.0,22.467,17.9,205.435
2013-07-17,191.652,94.0,85.583,63.0,13.217,19.625,25.1,20.338,17.8,204.87
2013-07-18,188.333,94.0,83.208,61.0,12.25,9.625,27.8,21.867,18.3,200.583
2013-07-19,186.875,90.0,79.833,60.0,11.083,3.333,25.7,20.104,17.2,197.958
2013-07-20,189.583,89.0,76.208,56.0,11.583,5.667,25.5,20.554,16.1,201.167
2013-07-21,192.333,87.0,74.208,55.0,12.125,17.083,27.6,22.433,18.8,204.458
2013-07-22,190.542,91.0,80.375,58.0,13.167,18.0,27.2,22.358,19.2,203.708
2013-07-23,186.958,94.0,80.792,53.0,12.792,16.5,29.8,24.275,20.9,199.75
2013-07-24,185.174,93.0,90.167,83.0,11.565,13.542,23.1,21.617,20.7,196.739
2013-07-25,182.417,94.0,88.0,77.0,11.625,10.958,25.2,22.621,20.6,194.042
2013-07-26,183.625,94.0,80.208,61.0,12.833,23.208,29.9,24.746,21.4,196.458
2013-07-27,191.545,94.0,85.909,69.0,14.364,21.818,27.6,23.536,21.3,205.909
2013-07-30,,89.0,81.714,73.0,,9.769,27.2,24.65,22.6,
2013-07-31,,92.0,82.0,63.0,,21.417,28.7,24.204,21.6,
2013-08-01,,93.0,86.542,72.0,,9.042,27.0,22.392,20.0,
2013-08-02,,94.0,86.458,69.0,,10.917,25.5,21.262,19.1,
2013-08-03,,94.0,83.25,59.0,,9.25,26.4,22.312,19.5,
2013-08-04,,94.0,81.583,59.0,,19.375,28.6,23.271,19.2,
2013-08-05,,94.0,85.5,66.0,,20.917,28.2,24.458,21.8,
2013-08-06,,94.0,89.792,75.0,,19.167,27.6,23.917,22.1,
2013-08-07,,97.0,78.125,48.0,,21.792,32.1,25.479,20.4,
2013-08-08,,95.0,76.125,54.0,,34.625,30.6,25.717,20.4,
2013-08-09,,94.0,76.542,46.0,,39.5,33.9,26.738,21.1,
2013-08-10,,92.0,69.708,41.0,,48.542,34.9,28.404,23.0,
2013-08-11,,91.0,71.958,48.0,,41.042,34.8,27.742,23.3,
2013-08-12,,90.0,68.708,42.0,,37.5,33.0,27.083,22.8,
2013-08-13,,91.0,67.458,34.0,,28.792,32.7,25.625,20.0,
2013-08-14,,91.0,68.5,41.0,,20.708,32.2,25.292,19.4,
2013-08-15,,92.0,72.958,44.0,,31.375,34.1,26.338,20.4,
2013-08-16,,93.0,75.417,41.0,,35.917,33.7,26.35,21.3,
2013-08-17,,90.0,74.292,48.0,,30.333,31.4,26.267,22.4,
2013-08-18,,91.0,73.417,48.0,,,32.3,26.671,22.8,
2013-08-19,,90.0,70.792,45.0,,22.0,33.5,27.467,22.5,
2013-08-20,,93.0,86.208,67.0,,7.917,27.9,24.125,21.5,
2013-08-21,,94.0,86.292,63.0,,9.542,28.8,23.433,21.2,
2013-08-22,,94.0,82.5,65.0,,19.25,28.9,24.908,21.9,
2013-08-23,,94.0,90.292,81.0,,18.364,25.4,23.283,21.9,
2013-08-24,,94.0,74.917,48.0,,12.208,27.5,23.554,18.6,
2013-08-25,,89.0,74.625,52.0,,11.042,26.9,21.575,16.0,
2013-08-26,,92.0,68.458,38.0,,9.125,29.6,22.754,16.3,
2013-08-27,,94.0,72.167,44.0,,9.583,28.0,21.721,16.8,
2013-08-28,,92.0,68.875,39.0,,2.958,28.8,21.646,15.5,
2013-08-29,,90.0,73.333,46.0,,18.667,29.7,23.767,18.8,
2013-08-30,,90.0,76.25,51.0,,30.958,32.1,25.829,21.3,
2013-08-31,,92.0,75.917,51.0,,13.0,32.3,26.283,21.9,
2013-09-01,,94.0,80.542,53.0,,5.75,29.0,23.667,19.8,
2013-09-02,,95.0,86.792,69.0,,8.917,26.5,22.562,19.5,
2013-09-03,,93.0,83.25,67.0,,12.875,28.4,23.871,20.9,
2013-09-04,178.2,94.0,89.958,85.0,11.1,3.958,25.4,23.417,21.6,189.3
2013-09-05,180.826,92.0,88.5,78.0,12.391,13.5,26.3,23.908,20.8,193.217
2013-09-06,185.208,93.0,84.042,68.0,11.708,7.042,24.8,21.571,19.2,196.917
2013-09-07,187.667,93.0,85.292,72.0,11.625,14.333,24.0,21.104,18.3,199.292
2013-09-08,187.708,94.0,91.917,87.0,11.417,6.75,21.0,19.85,17.8,199.125
2013-09-09,188.917,95.0,75.75,41.0,10.417,7.292,26.5,20.125,15.0,199.333
2013-09-10,191.333,92.0,72.5,40.0,10.625,10.833,26.9,20.517,15.9,201.958
2013-09-11,190.167,93.0,79.417,56.0,11.125,11.167,25.2,20.429,16.8,201.292
2013-09-12,192.391,94.0,77.625,54.0,11.478,15.792,27.8,22.1,16.1,203.87
2013-09-13,185.0,94.0,80.917,58.0,10.958,19.583,27.9,23.35,20.7,195.958
2013-09-14,184.083,94.0,79.333,61.0,10.833,15.167,28.6,23.892,18.8,194.917
2013-09-15,179.958,95.0,92.083,87.0,10.458,3.958,23.4,22.15,20.1,190.417
2013-09-16,178.167,94.0,79.083,51.0,8.917,7.958,24.6,22.038,16.7,187.083
2013-09-17,185.792,93.0,63.375,41.0,8.208,5.478,24.9,18.992,14.1,194.0
2013-09-18,187.625,96.0,73.875,31.0,10.375,7.833,26.4,18.071,11.9,198.0
2013-09-19,186.652,94.0,72.25,25.0,9.87,12.208,26.3,18.204,11.9,196.522
2013-09-20,188.167,95.0,73.292,36.0,11.333,16.542,27.3,19.567,12.2,199.5
2013-09-21,186.625,96.0,75.667,34.0,11.792,15.667,27.9,20.725,15.6,198.417
2013-09-22,185.5,94.0,76.292,51.0,10.833,19.75,25.1,19.967,14.7,196.333
2013-09-23,184.625,89.0,76.042,59.0,8.5,3.667,20.5,16.862,14.3,193.125
2013-09-24,184.5,95.0,81.375,58.0,10.083,8.708,25.6,18.904,12.3,194.583
2013-09-25,181.958,97.0,90.583,73.0,11.917,5.958,24.2,20.533,16.4,193.875
2013-09-26,186.304,94.0,74.917,54.0,8.696,8.708,20.1,16.992,11.0,195.0
2013-09-27,188.909,92.0,70.5,42.0,6.273,5.958,21.2,14.071,9.5,195.182
2013-09-28,187.292,93.0,71.292,39.0,4.833,5.417,22.4,15.017,8.0,192.125
2013-09-29,186.542,94.0,77.125,47.0,6.292,3.5,23.1,16.354,10.9,192.833
2013-09-30,185.333,93.0,72.5,41.0,6.792,7.833,23.3,18.408,13.5,192.125
2013-10-01,183.208,91.0,83.917,61.0,7.708,5.083,24.5,19.825,17.2,190.917
2013-10-02,185.25,93.0,88.083,70.0,8.708,10.292,20.9,19.654,16.4,193.958
2013-10-03,185.522,93.0,74.583,55.0,7.391,10.292,23.4,17.821,14.4,192.913
2013-10-04,186.292,85.0,76.0,63.0,8.333,8.25,17.6,14.921,13.1,194.625
2013-10-05,186.625,94.0,88.0,78.0,8.083,9.0,16.2,14.462,12.7,194.708
2013-10-06,182.875,95.0,88.417,72.0,8.208,4.958,23.2,18.954,15.2,191.083
2013-10-07,181.417,95.0,82.875,59.0,8.917,8.083,26.1,20.633,17.9,190.333
2013-10-08,181.667,93.0,79.542,51.0,11.125,14.25,27.0,21.725,18.4,192.792
2013-10-09,181.625,91.0,77.542,61.0,10.125,14.792,25.4,22.125,19.0,191.75
2013-10-10,183.087,93.0,78.375,56.0,9.696,8.042,25.1,20.458,17.4,192.783
2013-10-11,183.292,94.0,84.708,63.0,10.292,10.792,25.8,20.867,17.4,193.583
2013-10-12,185.792,93.0,70.875,53.0,8.875,13.833,25.1,18.488,13.2,194.667
2013-10-13,187.083,80.0,53.083,32.0,5.25,7.125,20.6,15.096,9.2,192.333
2013-10-14,186.5,90.0,72.75,37.0,6.458,6.5,19.8,13.775,6.1,192.958
2013-10-15,188.0,94.0,91.7,87.0,8.261,9.708,17.3,14.71,12.0,196.261
2013-10-16,189.708,93.0,73.458,54.0,4.875,2.583,18.2,14.421,9.7,194.583
2013-10-17,186.217,89.0,68.125,38.0,6.13,2.583,16.2,11.608,7.7,192.348
2013-10-18,184.917,91.0,74.375,43.0,6.917,5.917,17.3,11.475,7.1,191.833
2013-10-19,186.333,90.0,81.333,71.0,8.458,9.833,13.4,11.508,9.3,194.792
2013-10-20,185.417,93.0,90.375,86.0,6.958,6.042,13.4,12.625,11.9,192.375
2013-10-21,182.792,95.0,81.875,54.0,8.083,5.208,21.6,15.65,10.9,190.875
2013-10-22,182.333,92.0,86.792,78.0,8.333,4.458,16.0,13.9,11.8,190.667
