date,HUM_max,HUM_mean,HUM_min,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-04-17,68.0,46.333,25.0,10.75,15.9,8.788,1.8
2011-04-18,79.0,64.083,47.0,15.792,16.0,8.683,2.4
2011-04-19,94.0,89.375,75.0,8.667,7.8,4.15,1.6
2011-04-20,95.0,75.542,54.0,3.542,9.8,5.108,1.5
2011-04-21,94.0,67.042,35.0,8.375,17.6,8.875,0.7
2011-04-22,95.0,86.875,77.0,17.0,11.4,8.95,7.2
2011-04-23,98.0,94.125,85.0,11.25,15.3,11.029,8.4
2011-04-24,96.0,58.125,29.0,8.042,16.8,11.483,7.2
2011-04-25,77.0,57.75,42.0,13.375,15.0,9.771,5.7
2011-04-26,85.0,52.792,29.0,17.391,19.1,12.183,5.7
2011-04-27,93.0,68.167,45.0,35.375,25.4,16.808,8.5
2011-04-28,94.0,64.958,41.0,8.542,19.7,13.5,7.0
2011-04-29,82.0,55.75,36.0,7.167,16.9,10.612,4.0
2011-04-30,74.0,64.75,51.0,16.958,17.1,12.988,6.2
2011-05-01,85.0,67.708,46.0,28.75,20.5,16.188,12.2
2011-05-02,74.0,51.583,43.0,24.042,15.3,13.067,8.1
2011-05-03,88.0,67.875,32.0,21.375,21.0,12.958,5.9
2011-05-04,96.0,59.667,26.0,19.125,20.3,14.221,9.4
2011-05-05,92.0,69.5,42.0,12.917,17.5,11.017,4.4
2011-05-06,88.0,67.875,45.0,9.125,20.6,13.179,7.5
2011-05-07,90.0,82.625,69.0,15.783,18.8,15.162,10.9
2011-05-08,95.0,55.458,35.0,16.5,23.4,17.154,13.0
2011-05-09,76.0,53.083,22.0,14.417,24.7,17.25,9.3
2011-05-10,97.0,76.708,50.0,21.125,20.0,16.383,13.0
2011-05-11,97.0,88.208,77.0,14.667,16.5,13.429,11.6
2011-05-12,98.0,90.292,72.0,10.458,18.9,14.296,11.6
2011-05-13,98.0,61.792,37.0,46.833,20.2,16.129,12.4
2011-05-14,77.0,45.875,31.0,37.458,21.4,16.542,10.5
2011-05-15,71.0,39.958,20.0,19.167,24.7,18.275,12.3
2011-05-16,87.0,55.375,35.0,22.167,23.9,17.096,7.8
2011-05-17,84.0,56.583,30.0,27.125,22.7,16.917,9.5
2011-05-18,88.0,50.75,17.0,12.833,24.8,16.337,5.6
2011-05-19,87.0,52.5,17.0,23.458,29.8,19.967,10.1
2011-05-20,79.0,48.875,22.0,33.292,30.0,21.867,12.6
2011-05-21,81.0,61.583,43.0,36.667,29.5,22.629,14.7
2011-05-22,93.0,86.5,75.0,23.083,21.5,15.658,10.2
2011-05-23,96.0,66.25,39.0,11.125,19.1,14.138,8.0
2011-05-24,88.0,68.958,42.0,11.458,21.3,15.329,11.3
2011-05-25,87.0,58.792,22.0,12.583,25.0,17.417,11.2
2011-05-26,86.0,70.833,53.0,20.333,21.0,16.412,12.2
2011-05-27,87.0,72.917,56.0,13.5,19.8,17.612,15.2
2011-05-28,96.0,86.125,76.0,10.333,21.0,17.754,15.5
2011-05-29,98.0,95.458,91.0,3.667,18.5,16.079,13.8
2011-05-30,96.0,94.125,91.0,1.565,13.7,12.35,10.0
2011-05-31,91.0,72.375,52.0,12.0,16.3,11.038,8.4
2011-06-01,95.0,78.458,57.0,24.833,16.5,11.467,7.4
2011-06-02,92.0,86.417,78.0,19.375,17.6,14.362,10.7
2011-06-03,94.0,68.375,38.0,14.417,28.2,20.854,14.6
2011-06-04,95.0,65.167,37.0,29.583,28.7,21.8,14.0
2011-06-05,97.0,69.875,47.0,65.583,25.4,21.033,17.0
2011-06-06,97.0,64.5,33.0,33.833,26.2,20.512,14.9
2011-06-07,86.0,62.917,31.0,28.957,28.7,20.904,12.6
2011-06-08,85.0,66.125,42.0,19.042,27.3,20.65,15.6
2011-06-09,93.0,70.583,48.0,28.0,27.8,21.229,14.4
2011-06-10,92.0,74.167,49.0,48.917,29.6,22.708,18.0
2011-06-11,96.0,85.167,62.0,54.292,25.5,20.542,17.0
2011-06-12,97.0,66.708,40.0,28.958,27.5,21.192,14.4
2011-06-13,94.0,71.625,48.0,18.667,25.7,21.083,16.9
2011-06-14,97.0,73.292,41.0,13.542,24.6,19.05,12.9
2011-06-15,95.0,66.5,41.0,8.875,25.0,18.671,11.3
2011-06-16,94.0,73.042,55.0,13.25,24.8,19.379,12.0
2011-06-17,97.0,88.875,75.0,15.917,20.0,18.45,17.3
2011-06-18,96.0,88.167,73.0,12.75,22.4,18.688,15.6
2011-06-19,97.0,72.5,42.0,21.125,28.8,21.321,15.1
2011-06-20,88.0,70.542,42.0,36.083,32.2,24.892,19.3
2011-06-21,94.0,79.208,58.0,31.625,29.3,24.217,20.8
2011-06-22,86.0,61.0,37.0,17.708,32.4,26.546,20.3
2011-06-23,98.0,86.458,66.0,17.542,27.7,23.662,21.2
2011-06-24,94.0,77.958,49.0,14.792,32.0,25.371,20.4
2011-06-25,98.0,92.208,88.0,10.042,20.1,18.721,17.5
2011-06-26,99.0,97.25,94.0,5.792,18.6,17.779,16.8
2011-06-27,99.0,96.0,85.0,11.375,21.9,19.196,16.8
2011-06-28,99.0,84.167,60.0,28.391,30.8,24.821,20.5
2011-06-29,86.0,69.875,54.0,18.5,31.2,26.921,23.6
2011-06-30,85.0,67.0,51.0,18.375,31.7,26.938,23.0
2011-07-01,91.0,74.875,56.0,19.0,31.1,25.658,21.8
2011-07-02,95.0,79.833,55.0,28.333,32.0,25.138,20.6
2011-07-03,98.0,84.125,63.0,28.167,29.8,25.054,22.3
2011-07-04,99.0,84.5,62.0,43.833,31.8,25.6,21.9
2011-07-05,98.0,75.375,47.0,12.375,30.3,24.375,21.0
2011-07-06,91.0,61.792,35.0,13.167,32.9,25.854,19.1
2011-07-07,89.0,74.083,56.0,32.125,30.5,24.846,19.4
2011-07-08,93.0,82.25,67.0,33.375,30.9,26.404,23.2
2011-07-09,97.0,83.542,53.0,29.667,35.7,27.0,23.3
2011-07-10,98.0,77.083,50.0,18.625,34.4,27.871,22.2
2011-07-11,97.0,80.542,51.0,25.875,35.0,27.079,22.4
2011-07-12,99.0,76.0,47.0,30.75,35.6,27.721,22.3
2011-07-13,97.0,80.75,50.0,35.458,35.5,26.683,22.1
2011-07-14,99.0,78.542,51.0,30.167,35.6,27.654,21.5
2011-07-15,97.0,72.708,51.0,27.55,35.3,28.929,23.0
2011-07-16,95.0,73.5,47.0,57.958,36.1,29.046,22.5
2011-07-17,86.0,68.125,46.0,46.333,36.8,29.471,23.1
2011-07-18,94.0,74.958,57.0,56.667,34.1,28.875,23.6
2011-07-19,98.0,89.375,80.0,18.5,27.6,25.017,22.8
2011-07-20,99.0,93.458,74.0,11.125,27.0,21.062,15.6
2011-07-21,97.0,81.958,62.0,8.667,20.6,16.104,13.2
2011-07-22,90.0,79.917,70.0,11.25,19.5,17.45,15.1
2011-07-23,98.0,86.292,71.0,9.167,21.6,18.554,14.3
2011-07-24,97.0,77.792,55.0,13.125,30.5,24.438,18.6
2011-07-25,96.0,80.042,54.0,34.667,31.8,25.375,22.1
2011-07-26,98.0,84.375,58.0,35.125,30.9,24.871,21.3
2011-07-27,98.0,88.458,59.0,23.0,30.0,23.854,20.8
2011-07-28,99.0,91.958,62.0,14.458,30.8,23.3,20.4
2011-07-29,99.0,93.0,79.0,9.083,26.9,23.442,21.7
2011-07-30,99.0,93.042,78.0,11.875,26.6,22.404,19.5
2011-07-31,98.0,94.542,88.0,14.542,22.1,19.804,18.1
2011-08-01,99.0,93.833,84.0,10.0,21.3,18.867,17.6
2011-08-02,99.0,90.917,74.0,24.625,26.2,21.325,17.9
2011-08-03,95.0,84.833,72.0,38.958,27.1,23.708,21.0
2011-08-04,97.0,79.458,56.0,14.542,32.9,25.833,20.4
2011-08-05,96.0,80.917,65.0,20.0,31.1,26.483,22.2
2011-08-06,93.0,80.125,61.0,30.375,32.9,27.938,24.2
2011-08-07,98.0,83.417,56.0,33.125,33.0,26.604,22.2
2011-08-08,99.0,84.75,60.0,26.167,32.7,26.262,21.9
2011-08-09,99.0,80.25,53.0,31.0,35.2,27.721,21.9
2011-08-10,97.0,66.917,43.0,24.917,37.0,29.938,22.2
2011-08-11,74.0,61.792,52.0,26.048,32.3,29.229,26.1
2011-08-12,85.0,62.583,46.0,40.292,32.2,27.958,22.2
2011-08-13,91.0,71.667,49.0,60.875,34.5,27.75,21.0
2011-08-14,96.0,73.875,40.0,61.958,37.4,28.862,22.8
2011-08-15,96.0,81.5,46.0,41.958,36.0,27.379,23.3
2011-08-16,97.0,70.458,48.0,43.542,34.6,28.942,24.2
2011-08-17,91.0,73.917,55.0,59.458,33.6,28.446,24.3
2011-08-18,87.0,70.833,53.0,50.958,34.8,29.392,25.4
2011-08-19,99.0,87.583,68.0,13.208,25.0,22.6,20.7
2011-08-20,97.0,83.75,61.0,11.625,26.1,22.104,19.2
2011-08-21,98.0,95.125,91.0,4.875,19.7,18.133,17.1
2011-08-22,99.0,94.417,86.0,3.292,21.0,18.85,16.9
2011-08-23,99.0,91.375,76.0,20.625,27.3,22.4,19.4
2011-08-24,99.0,84.125,55.0,41.792,31.5,25.554,21.8
2011-08-25,96.0,86.208,69.0,9.375,29.4,25.625,23.7
2011-08-26,98.0,93.583,72.0,10.417,27.6,22.754,20.2
2011-08-27,99.0,88.292,72.0,13.458,26.4,22.538,19.8
2011-08-28,96.0,76.75,50.0,9.792,31.1,24.546,19.1
2011-08-29,92.0,76.958,48.0,12.458,30.0,24.108,19.8
2011-08-30,97.0,78.167,44.0,13.333,31.2,23.329,18.2
2011-08-31,97.0,85.542,67.0,15.792,29.7,24.421,20.6
2011-09-01,99.0,90.292,76.0,15.875,28.7,25.212,23.1
2011-09-02,99.0,88.792,72.0,12.375,30.2,26.017,23.6
2011-09-03,98.0,87.375,76.0,17.292,29.0,25.575,23.0
2011-09-04,97.0,83.292,71.0,10.833,27.2,24.446,20.6
2011-09-05,97.0,81.917,61.0,16.792,28.6,24.267,19.8
2011-09-06,96.0,72.792,41.0,8.333,28.2,22.296,17.0
2011-09-07,93.0,63.917,35.0,7.917,28.2,21.888,14.7
2011-09-08,90.0,71.375,48.0,26.292,30.2,23.738,16.9
2011-09-09,97.0,75.0,46.0,41.833,33.0,25.438,19.5
2011-09-10,99.0,80.708,49.0,32.792,34.8,25.925,20.6
2011-09-11,96.0,90.625,79.0,20.667,26.3,22.329,20.6
2011-09-12,94.0,77.5,54.0,26.792,32.7,26.558,22.5
2011-09-13,96.0,77.458,53.0,25.783,32.9,26.754,22.4
2011-09-14,98.0,80.875,53.0,24.5,32.0,25.338,20.9
2011-09-15,94.0,78.5,54.0,38.0,32.4,26.504,22.5
2011-09-16,94.0,77.333,55.0,24.125,31.9,26.65,22.4
2011-09-17,95.0,80.458,64.0,20.125,31.4,26.45,23.6
2011-09-18,89.0,73.75,54.0,20.042,32.4,27.192,23.9
2011-09-19,97.0,91.125,78.0,9.667,23.6,20.083,16.2
2011-09-20,99.0,98.25,95.0,1.042,16.5,15.275,14.6
2011-09-21,99.0,97.792,88.0,1.043,18.2,15.612,14.5
2011-09-22,99.0,90.583,73.0,4.042,22.2,18.079,14.7
2011-09-23,99.0,84.25,53.0,5.958,22.2,15.7,11.3
2011-09-24,98.0,76.333,44.0,6.375,22.0,15.046,9.6
2011-09-25,99.0,78.0,52.0,5.042,23.2,15.938,8.8
2011-09-26,99.0,86.0,68.0,13.042,19.4,15.575,11.3
2011-09-27,99.0,77.5,38.0,11.833,24.2,15.912,11.1
2011-09-28,98.0,80.958,57.0,14.083,22.3,15.438,8.8
2011-09-29,99.0,80.625,46.0,14.042,25.4,16.812,10.1
2011-09-30,94.0,82.167,66.0,17.75,24.8,19.654,16.5
2011-10-01,80.0,56.875,39.0,6.708,20.9,16.938,12.2
2011-10-02,91.0,68.083,47.0,6.833,17.2,13.083,7.7
2011-10-03,92.0,62.167,38.0,5.0,18.1,12.454,7.4
2011-10-04,95.0,71.75,42.0,8.25,21.2,13.438,6.6
2011-10-05,99.0,92.042,72.0,15.0,16.2,12.458,8.7
2011-10-06,99.0,84.25,67.0,3.708,20.4,16.433,13.4
2011-10-07,92.0,63.542,37.0,16.167,20.1,15.529,9.3
2011-10-08,97.0,72.167,37.0,31.042,21.6,13.671,7.5
2011-10-09,97.0,76.958,53.0,31.667,21.3,14.804,7.3
2011-10-10,95.0,70.708,40.0,34.0,24.4,18.088,13.4
2011-10-11,89.0,72.208,47.0,29.792,20.3,16.421,12.3
2011-10-12,95.0,68.333,42.0,16.5,21.2,14.325,8.9
2011-10-13,94.0,78.875,54.0,32.125,20.0,13.558,8.6
2011-10-14,99.0,87.667,60.0,48.583,22.8,15.704,8.9
2011-10-15,99.0,91.455,74.0,14.429,22.4,18.882,16.8
2011-10-16,99.0,76.542,49.0,18.875,25.1,19.162,15.7
2011-10-17,93.0,66.958,49.0,18.5,21.8,17.717,12.7
2011-10-18,93.0,67.292,41.0,6.375,19.1,13.383,5.9
2011-10-19,98.0,85.526,63.0,9.87,13.4,8.095,3.4
2011-10-20,95.0,80.375,60.0,14.375,18.6,13.1,7.9
2011-10-21,98.0,86.875,70.0,14.125,17.7,14.238,9.3
2011-10-22,99.0,97.083,94.0,8.583,19.5,17.558,15.1
2011-10-23,97.0,84.083,60.0,5.75,24.8,19.846,14.6
2011-10-24,99.0,94.75,83.0,4.333,15.0,14.146,13.3
2011-10-25,99.0,82.083,60.0,8.0,21.3,15.158,10.3
2011-10-26,86.0,60.458,43.0,8.625,14.0,10.529,5.5
2011-10-27,95.0,74.167,42.0,15.375,16.6,9.054,2.7
2011-10-28,97.0,79.792,47.0,17.708,17.6,10.288,5.1
2011-10-29,99.0,80.125,44.0,18.417,19.2,11.062,3.3
2011-10-30,98.0,89.25,73.0,26.125,14.7,12.058,9.2
2011-10-31,99.0,90.208,67.0,18.333,16.8,12.467,8.3
2011-11-01,99.0,78.125,35.0,16.625,19.1,10.808,4.6
2011-11-02,99.0,79.125,41.0,20.75,20.0,12.158,5.1
2011-11-03,95.0,81.583,65.0,20.75,19.4,14.975,10.7
2011-11-04,99.0,82.583,57.0,20.792,21.6,14.529,9.3
2011-11-05,99.0,88.458,68.0,47.083,20.0,14.242,9.4
2011-11-06,98.0,95.375,85.0,35.625,17.0,14.238,12.3
2011-11-07,98.0,83.708,68.0,4.792,16.7,13.238,9.6
2011-11-08,94.0,67.417,47.0,6.708,15.2,10.558,4.4
2011-11-09,96.0,83.75,54.0,10.042,12.0,7.104,3.7
2011-11-10,99.0,79.958,45.0,9.5,14.3,6.542,0.8
2011-11-11,99.0,97.375,91.0,19.292,9.8,6.608,1.6
2011-11-12,99.0,87.375,61.0,10.208,17.6,12.308,9.0
2011-11-13,95.0,77.792,62.0,12.042,17.9,13.708,10.6
2011-11-14,96.0,81.333,61.0,21.957,14.3,10.521,6.2
2011-11-15,97.0,80.625,60.0,8.333,9.9,6.675,4.4
2011-11-16,93.0,61.083,34.0,2.708,10.9,6.383,1.7
2011-11-17,96.0,73.583,46.0,7.417,12.8,6.238,1.8
2011-11-18,96.0,83.75,66.0,14.708,13.7,7.704,0.6
2011-11-19,99.0,92.667,81.0,20.25,15.4,12.367,9.6
2011-11-20,98.0,72.583,53.0,2.958,18.2,13.067,5.9
2011-11-21,96.0,81.542,68.0,2.625,6.4,4.021,0.6
2011-11-22,97.0,75.333,53.0,3.75,8.1,4.358,0.0
2011-11-23,94.0,80.917,61.0,12.583,10.2,6.321,2.1
2011-11-24,93.0,74.458,48.0,8.583,10.7,6.846,3.9
2011-11-25,88.0,69.667,49.0,3.682,6.6,4.825,3.1
2011-11-26,91.0,65.083,40.0,6.917,10.4,4.879,0.2
2011-11-27,95.0,76.5,56.0,10.042,11.3,4.317,-1.6
2011-11-28,92.0,79.708,65.0,27.458,13.1,8.017,4.2
2011-11-29,98.0,84.25,57.0,34.208,15.0,8.354,4.1
2011-11-30,93.0,86.917,74.0,17.333,11.9,7.354,3.9
2011-12-01,93.0,80.875,59.0,3.708,4.8,2.758,0.0
2011-12-02,95.0,75.042,55.0,5.458,4.5,2.096,-1.0
2011-12-03,99.0,96.0,87.0,2.208,11.9,7.567,2.8
2011-12-04,77.0,54.667,37.0,3.042,13.4,8.912,5.3
2011-12-05,88.0,74.25,55.0,5.583,6.4,3.892,1.2
2011-12-06,82.0,66.333,44.0,14.875,7.7,3.712,-1.1
2011-12-07,92.0,75.5,56.0,12.5,8.7,4.788,0.0
2011-12-08,94.0,89.0,77.0,10.25,3.5,2.658,0.8
2011-12-09,94.0,79.417,43.0,7.292,7.2,1.858,-0.6
2011-12-10,88.0,74.833,55.0,4.042,6.1,1.575,-1.5
2011-12-11,92.0,77.958,56.0,4.833,6.9,3.512,-2.0
2011-12-12,89.0,75.542,61.0,2.542,9.8,5.596,2.0
2011-12-13,87.0,66.667,42.0,6.417,7.8,3.112,-2.5
2011-12-14,91.0,73.417,51.0,13.792,10.3,3.138,-3.5
2011-12-15,83.0,74.417,64.0,3.667,9.8,5.592,1.4
2011-12-16,92.0,81.75,69.0,5.87,2.2,-0.725,-2.5
2011-12-17,94.0,66.375,40.0,2.167,3.8,0.133,-2.9
2011-12-18,90.0,78.708,69.0,3.75,3.3,0.404,-2.2
2011-12-19,94.0,78.208,49.0,7.375,5.3,0.233,-3.4
2011-12-20,94.0,79.5,64.0,6.75,2.1,-0.125,-2.8
2011-12-21,92.0,77.833,54.0,11.5,4.3,0.05,-4.5
2011-12-22,98.0,87.042,73.0,17.5,4.7,1.512,-1.5
2011-12-23,76.0,49.208,38.0,0.958,3.2,1.396,-0.2
2011-12-24,90.0,61.75,47.0,5.5,3.3,0.558,-1.2
2011-12-25,93.0,73.375,52.0,2.375,1.9,-0.933,-2.9
2011-12-26,84.0,61.0,42.0,2.375,2.4,-0.633,-3.0
2011-12-27,90.0,56.208,36.0,1.043,3.1,-0.108,-4.9
2011-12-28,89.0,58.917,34.0,5.792,2.9,0.55,-4.2
2011-12-29,91.0,71.292,44.0,11.625,6.9,0.667,-5.3
2011-12-30,81.0,58.958,42.0,3.292,2.4,0.438,-2.5
2011-12-31,87.0,75.625,50.0,11.292,4.1,-0.317,-4.2
2012-01-01,95.0,82.5,60.0,0.5,3.9,-0.329,-4.1
2012-01-02,92.0,74.083,49.0,5.167,7.1,2.233,-2.2
2012-01-03,94.0,81.0,66.0,1.25,0.0,-2.638,-5.1
2012-01-04,81.0,52.667,36.0,1.292,-0.3,-2.375,-5.1
2012-01-05,82.0,62.917,41.0,1.833,3.0,-1.917,-6.3
2012-01-06,80.0,69.083,57.0,3.583,4.6,-0.179,-4.0
2012-01-07,84.0,68.0,48.0,8.087,4.7,-0.271,-2.9
2012-01-08,90.0,78.708,61.0,6.542,2.9,-1.121,-4.2
2012-01-09,92.0,87.292,77.0,6.625,-0.2,-1.583,-3.8
2012-01-10,92.0,80.583,56.0,3.667,0.8,-3.446,-7.1
2012-01-11,92.0,63.333,34.0,4.458,2.7,-2.246,-6.3
2012-01-12,89.0,70.917,40.0,6.875,7.2,-0.229,-8.1
2012-01-13,86.0,74.542,67.0,8.083,5.7,3.45,-0.1
2012-01-14,99.0,95.958,85.0,11.083,0.4,-0.25,-1.5
2012-01-15,99.0,80.167,48.0,0.917,3.0,-1.067,-3.9
2012-01-16,91.0,73.958,51.0,3.875,2.9,-1.879,-6.0
2012-01-17,93.0,85.375,51.0,6.708,2.2,-3.308,-7.5
2012-01-18,94.0,85.208,65.0,2.417,-1.8,-5.038,-9.4
2012-01-19,95.0,81.292,48.0,2.375,3.3,-1.362,-5.3
2012-01-20,95.0,66.458,38.0,3.125,4.6,-0.383,-4.7
2012-01-21,91.0,75.167,47.0,6.381,4.3,-1.338,-6.2
2012-01-22,96.0,85.458,66.0,15.125,3.4,0.9,-1.3
2012-01-23,89.0,67.708,42.0,4.542,4.8,0.038,-4.2
2012-01-24,93.0,74.083,47.0,10.458,7.5,1.567,-3.6
2012-01-25,98.0,78.5,49.0,3.333,3.2,-0.242,-3.4
2012-01-26,96.0,84.75,54.0,1.083,-1.9,-3.529,-4.3
