date,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2014-08-15,0.958,24.5,20.246,16.1
2014-08-16,0.875,26.9,21.533,16.7
2014-08-17,1.208,28.0,22.204,16.5
2014-08-18,1.182,26.8,22.967,19.8
2014-08-19,0.667,21.6,19.8,17.0
2014-08-20,0.667,24.7,20.488,17.3
2014-08-21,1.083,25.8,22.021,18.9
2014-08-22,0.708,25.4,21.6,18.8
2014-08-23,0.583,26.7,22.525,19.3
2014-08-24,0.583,25.8,21.596,17.0
2014-08-25,0.826,22.8,17.512,12.6
2014-08-26,0.792,19.6,15.317,11.8
2014-08-27,1.208,23.3,17.154,10.3
2014-08-28,0.955,24.7,18.58,13.0
2014-08-29,1.958,26.5,20.488,14.2
2014-08-30,1.042,27.5,20.071,14.9
2014-08-31,0.75,26.9,20.312,15.0
2014-09-01,1.25,27.3,20.483,14.8
2014-09-02,1.625,27.9,21.229,14.8
2014-09-03,1.875,26.8,21.412,16.7
2014-09-04,0.833,19.7,17.767,16.3
2014-09-05,1.083,25.0,20.871,16.9
2014-09-06,0.708,23.7,20.317,16.2
2014-09-07,0.875,25.4,19.029,15.9
2014-09-08,0.917,23.0,18.85,16.0
2014-09-09,0.958,24.0,18.858,16.2
2014-09-10,0.833,23.6,18.533,16.3
2014-09-11,0.773,18.5,15.992,13.2
2014-09-12,1.167,22.3,16.546,11.6
2014-09-13,0.625,18.4,15.225,11.9
2014-09-14,0.875,19.0,13.979,9.0
2014-09-15,1.333,21.1,15.629,10.2
2014-09-16,1.208,20.9,15.217,12.3
2014-09-17,0.958,14.8,11.904,9.2
2014-09-18,1.125,15.8,11.729,7.7
2014-09-19,0.458,16.8,13.925,12.3
2014-09-20,0.667,18.4,13.529,10.6
2014-09-21,1.042,21.4,13.825,7.8
2014-09-22,1.125,21.5,12.808,8.6
2014-09-23,1.208,22.0,14.621,8.6
2014-09-24,1.625,22.4,16.204,10.1
2014-09-25,1.348,22.4,16.688,13.7
2014-09-26,1.083,19.2,14.283,9.2
2014-09-27,1.5,20.0,13.454,6.3
2014-09-28,1.208,20.9,16.1,11.0
2014-09-29,1.083,19.9,13.358,9.0
2014-09-30,1.083,16.8,10.571,7.4
2014-10-01,1.375,14.6,10.658,6.9
2014-10-02,2.083,15.5,11.983,8.9
2014-10-03,1.417,12.9,11.267,9.7
2014-10-04,1.042,14.6,11.325,7.1
2014-10-05,1.5,15.0,10.062,5.7
2014-10-06,2.792,10.7,7.792,5.5
2014-10-07,2.375,14.7,8.167,2.2
2014-10-08,3.083,14.5,8.696,3.5
2014-10-09,2.522,17.5,11.038,5.6
2014-10-10,1.25,14.4,10.95,9.0
2014-10-11,1.667,12.2,9.7,8.0
2014-10-12,1.958,18.3,11.004,4.8
2014-10-13,1.458,13.0,11.112,7.8
2014-10-14,2.167,8.0,7.0,5.7
2014-10-15,2.0,14.0,7.3,1.5
2014-10-16,3.167,14.7,7.883,0.8
2014-10-17,2.125,11.2,9.442,7.6
2014-10-18,1.417,13.0,8.846,3.5
2014-10-19,3.125,18.4,9.096,0.8
2014-10-20,3.0,18.0,12.754,5.8
2014-10-21,2.708,13.1,7.717,1.9
2014-10-22,2.458,8.2,3.354,0.2
2014-10-23,3.478,11.6,4.162,-2.1
2014-10-24,4.417,16.4,7.071,-0.4
2014-10-25,2.25,16.8,11.583,3.8
2014-10-26,3.292,21.8,15.479,8.1
2014-10-27,1.958,17.0,9.175,3.9
2014-10-28,1.5,4.7,2.692,1.2
2014-10-29,2.0,5.6,3.5,1.3
2014-10-30,3.708,12.9,5.917,0.5
2014-10-31,6.625,13.5,7.508,1.2
2014-11-01,3.667,11.5,7.425,2.9
2014-11-02,2.833,15.2,10.579,8.7
2014-11-03,1.375,15.2,6.033,1.5
2014-11-04,1.958,7.4,4.071,1.0
2014-11-05,4.13,13.8,8.554,2.7
2014-11-06,2.238,15.2,10.212,5.7
2014-11-07,1.348,6.4,3.675,2.4
2014-11-08,1.958,9.0,6.458,4.6
2014-11-09,4.0,13.6,8.333,2.4
2014-11-10,1.917,9.9,7.846,5.6
2014-11-11,2.292,10.0,5.946,2.8
2014-11-12,3.792,12.4,6.533,1.7
2014-11-13,1.625,9.6,4.15,-0.8
2014-11-14,1.833,-0.1,-0.942,-1.6
2014-11-15,2.083,0.5,-0.925,-2.5
2014-11-16,2.75,2.1,0.938,-0.3
2014-11-17,3.333,3.2,0.838,-2.4
2014-11-18,3.875,2.7,-1.067,-4.7
2014-11-19,3.333,3.6,1.108,-0.6
2014-11-20,4.696,5.8,0.533,-3.2
2014-11-21,4.625,6.4,1.392,-3.4
2014-11-22,3.417,8.3,5.142,2.8
2014-11-23,1.667,4.1,2.417,-0.4
2014-11-24,3.25,5.5,1.508,-1.6
2014-11-25,2.25,3.1,1.05,-3.3
2014-11-26,3.583,3.4,-1.688,-5.7
2014-11-27,5.667,3.6,-0.079,-3.5
2014-11-28,5.542,8.0,3.821,1.3
2014-11-29,3.417,6.9,2.929,0.3
2014-11-30,2.0,1.5,0.608,-1.0
2014-12-01,3.208,7.7,4.342,-0.3
2014-12-02,1.708,7.3,0.592,-1.7
2014-12-03,1.792,-0.4,-1.767,-2.6
2014-12-04,2.435,-0.1,-2.929,-5.9
2014-12-05,3.375,-0.6,-4.988,-7.6
2014-12-06,1.625,-3.4,-5.133,-6.3
2014-12-07,2.792,-2.2,-5.067,-9.6
2014-12-08,3.375,0.0,-2.667,-6.0
2014-12-09,2.958,-1.5,-3.483,-5.6
2014-12-10,3.042,-1.6,-3.371,-5.1
2014-12-11,3.833,2.2,-1.429,-5.1
2014-12-12,2.417,-0.9,-3.588,-6.7
2014-12-13,2.083,-3.4,-5.433,-7.2
2014-12-14,2.792,-4.9,-6.625,-8.1
2014-12-15,3.5,-4.5,-8.758,-13.3
2014-12-16,7.917,4.7,-8.317,-15.1
2014-12-17,1.625,3.5,-1.117,-3.2
2014-12-18,1.609,-0.2,-1.7,-5.3
2014-12-19,6.25,-0.3,-4.408,-9.4
2014-12-20,3.125,4.9,2.471,-1.0
2014-12-21,1.833,4.5,-3.279,-7.2
2014-12-22,2.208,-7.0,-7.542,-8.2
2014-12-23,1.833,-2.7,-5.121,-7.8
2014-12-24,2.917,-1.7,-3.883,-6.7
2014-12-25,4.75,-4.2,-6.388,-9.7
2014-12-26,3.167,-4.3,-7.312,-13.1
2014-12-27,5.125,-1.7,-6.242,-12.5
2014-12-28,3.875,1.4,-0.508,-3.4
2014-12-29,3.792,3.9,1.229,-0.2
2014-12-30,3.708,-0.1,-1.333,-2.6
2014-12-31,3.0,-2.5,-4.296,-6.4
2015-01-01,1.625,-1.7,-3.408,-4.4
2015-01-02,2.75,0.7,-0.712,-3.1
2015-01-03,2.042,-0.8,-1.888,-3.3
2015-01-04,2.0,-1.8,-3.475,-5.8
2015-01-05,1.727,-4.0,-5.479,-6.3
2015-01-06,1.708,-2.6,-4.183,-6.3
2015-01-07,1.542,-2.9,-4.438,-5.6
2015-01-08,1.917,-2.6,-3.992,-5.7
2015-01-09,1.875,-3.5,-4.992,-7.2
2015-01-10,1.708,-3.4,-5.496,-8.5
2015-01-11,2.042,-6.5,-7.967,-9.1
2015-01-12,2.375,-5.6,-7.925,-10.0
2015-01-13,2.667,-4.1,-6.575,-9.1
2015-01-14,1.652,-3.0,-6.167,-8.6
2015-01-15,2.292,-6.5,-9.546,-13.0
2015-01-16,3.083,-7.4,-11.45,-14.4
2015-01-17,3.667,-5.7,-10.738,-14.0
2015-01-18,5.25,-2.9,-11.083,-16.6
2015-01-19,2.208,-0.6,-1.662,-2.6
2015-01-20,0.875,-1.3,-2.717,-4.0
2015-01-21,1.667,-2.7,-4.467,-7.6
2015-01-22,2.375,-1.6,-4.425,-8.2
2015-01-23,0.958,-1.7,-3.825,-9.0
2015-01-24,1.792,-5.5,-9.462,-13.2
2015-01-25,2.917,-5.9,-11.4,-17.8
2015-01-26,1.727,0.6,-1.738,-5.9
2015-01-27,2.211,0.0,-2.533,-4.4
2015-01-28,1.783,-3.7,-5.667,-7.8
2015-01-29,1.739,-5.0,-8.15,-12.3
2015-01-30,3.292,-7.4,-10.958,-14.5
2015-01-31,2.208,-5.6,-7.821,-11.1
2015-02-01,3.292,-7.0,-9.708,-12.3
2015-02-02,3.625,-4.7,-8.404,-11.9
2015-02-03,2.875,-4.2,-7.704,-12.5
2015-02-04,3.125,1.2,-2.758,-6.6
2015-02-05,1.833,-1.2,-3.471,-5.6
2015-02-06,1.958,-3.1,-7.0,-11.2
2015-02-07,2.25,-4.5,-7.125,-10.7
2015-02-08,1.958,-3.2,-6.412,-10.9
2015-02-09,4.25,0.4,-5.075,-11.4
2015-02-10,2.25,-0.2,-2.404,-4.8
2015-02-11,1.913,-1.7,-4.183,-7.9
2015-02-12,3.391,2.7,-2.075,-7.5
2015-02-13,3.917,4.7,3.271,2.3
2015-02-14,1.542,2.4,-0.925,-4.5
2015-02-15,0.958,-4.3,-7.062,-9.3
2015-02-16,1.667,-5.1,-7.333,-10.7
2015-02-17,1.625,-3.9,-5.633,-6.9
2015-02-18,2.417,-0.3,-2.267,-5.6
2015-02-19,3.5,3.6,1.017,-2.4
2015-02-20,2.75,2.3,0.408,-2.2
2015-02-21,1.792,0.0,-2.262,-4.3
2015-02-22,1.833,-3.2,-4.433,-5.8
2015-02-23,2.833,-0.1,-3.75,-8.4
2015-02-24,1.833,-6.1,-9.317,-12.5
2015-02-25,1.913,-4.5,-8.521,-12.1
2015-02-26,1.958,-3.5,-6.267,-8.6
2015-02-27,2.167,-2.8,-6.908,-11.1
2015-02-28,2.792,-2.2,-6.762,-11.4
2015-03-01,1.625,-0.1,-3.783,-7.0
2015-03-02,2.167,-1.9,-5.912,-10.6
2015-03-03,2.583,-3.1,-7.429,-11.4
2015-03-04,2.833,-1.9,-8.375,-16.0
2015-03-05,3.0,0.6,-6.1,-12.8
2015-03-06,2.0,5.9,0.65,-6.9
2015-03-07,1.875,5.8,3.133,-1.7
2015-03-08,2.792,6.4,1.154,-2.4
2015-03-09,1.417,0.8,-1.583,-4.5
2015-03-10,1.478,1.1,-3.104,-6.7
2015-03-11,1.333,-0.3,-3.838,-6.6
2015-03-12,1.792,0.1,-3.788,-7.0
2015-03-13,1.75,3.2,-2.292,-9.5
2015-03-14,2.042,6.6,1.504,-4.2
2015-03-15,1.667,2.3,-0.692,-3.3
2015-03-16,2.667,8.8,2.358,-6.9
2015-03-17,3.292,9.5,5.904,0.2
2015-03-18,3.625,14.1,6.842,-0.9
2015-03-19,2.667,7.1,5.2,2.5
2015-03-20,1.167,2.3,-0.271,-3.9
2015-03-21,1.542,2.5,-1.983,-5.6
2015-03-22,2.208,4.3,0.179,-3.9
2015-03-23,1.625,3.2,0.033,-2.6
2015-03-24,1.739,4.7,-0.475,-4.3
2015-03-25,1.833,3.2,-0.846,-5.8
2015-03-26,1.333,5.5,1.942,-1.1
2015-03-27,1.583,10.7,5.658,-0.6
2015-03-28,1.792,8.3,4.717,-0.6
2015-03-29,3.125,10.6,3.904,-2.8
2015-03-30,2.125,10.8,5.458,1.3
2015-03-31,1.875,8.9,3.904,-0.3
2015-04-01,1.042,7.9,4.175,1.4
2015-04-02,1.708,10.5,5.017,-2.1
2015-04-03,1.292,6.3,4.338,2.9
2015-04-04,1.292,9.4,5.721,2.5
2015-04-05,1.375,10.1,5.354,0.3
2015-04-06,1.167,8.0,5.492,3.0
2015-04-07,1.0,3.4,1.092,-2.5
2015-04-08,1.25,3.4,0.038,-3.8
2015-04-09,1.87,7.6,2.817,-2.8
2015-04-10,1.667,10.6,4.896,-1.7
2015-04-11,1.167,10.5,6.675,3.9
2015-04-12,1.167,10.9,5.967,1.8
2015-04-13,2.042,12.1,5.275,-1.3
2015-04-14,2.042,16.2,9.012,-0.2
2015-04-15,1.25,11.9,7.046,2.3
2015-04-16,0.792,7.9,3.854,1.1
2015-04-17,1.125,10.1,5.571,0.2
2015-04-18,1.333,12.5,8.029,3.1
2015-04-19,1.0,8.8,6.017,4.1
2015-04-20,1.333,9.7,5.442,1.6
2015-04-21,0.875,9.0,6.367,4.1
2015-04-22,1.696,15.1,9.425,4.5
2015-04-23,1.857,19.5,11.625,1.2
2015-04-24,1.333,18.1,11.35,5.7
2015-04-25,1.333,14.3,10.104,6.6
2015-04-26,1.458,20.4,14.138,5.7
2015-04-27,2.5,26.0,18.546,12.7
2015-04-28,2.083,22.1,15.233,8.9
2015-04-29,2.167,24.5,15.967,7.9
2015-04-30,1.958,25.9,17.088,7.9
2015-05-01,1.5,20.8,16.708,9.0
2015-05-02,2.0,23.7,14.583,5.1
2015-05-03,1.458,25.8,17.042,7.5
2015-05-04,1.708,25.9,17.717,10.8
2015-05-05,0.417,17.7,14.138,8.8
2015-05-06,0.917,20.8,16.05,11.9
2015-05-07,0.913,18.0,13.583,8.2
2015-05-08,1.292,19.1,11.562,5.4
2015-05-09,0.333,12.9,9.812,7.0
2015-05-10,0.833,13.5,9.317,5.6
2015-05-11,1.333,21.1,13.133,3.5
2015-05-12,1.583,20.3,14.296,7.4
2015-05-13,0.542,18.3,12.875,10.0
2015-05-14,0.542,11.3,7.179,3.3
2015-05-15,1.0,13.8,8.508,3.3
2015-05-16,0.875,14.5,10.2,7.4
2015-05-17,7.375,11.9,9.8,7.7
2015-05-18,11.125,19.4,13.3,7.4
2015-05-19,9.167,14.3,11.721,7.9
2015-05-20,6.292,17.5,13.146,10.1
2015-05-21,7.958,13.5,10.867,8.3
2015-05-22,1.167,19.7,14.038,7.8
2015-05-23,1.167,20.7,17.025,13.4
2015-05-24,0.833,18.1,14.167,7.9
2015-05-25,1.833,21.9,13.721,4.8
2015-05-26,1.292,20.4,13.538,8.4
2015-05-27,0.583,22.3,15.154,7.8
2015-05-28,1.25,24.6,16.488,7.5
2015-05-29,1.458,28.6,20.742,12.7
2015-05-30,1.625,28.5,20.712,13.7
2015-05-31,0.75,18.9,16.271,12.3
2015-06-01,1.083,26.6,19.312,9.6
2015-06-02,1.083,23.5,19.15,14.9
2015-06-03,0.833,24.1,16.025,10.6
2015-06-04,0.174,14.3,11.721,7.9
2015-06-05,0.0,11.7,9.375,7.6
2015-06-06,0.333,14.3,9.971,5.4
2015-06-07,0.583,13.9,10.925,7.2
2015-06-08,1.0,20.0,14.75,10.3
2015-06-09,1.083,19.0,16.533,13.7
2015-06-10,0.583,15.6,13.492,11.7
2015-06-11,0.667,18.2,14.621,11.2
2015-06-12,1.125,24.9,16.988,8.9
2015-06-13,0.75,17.6,16.325,13.6
2015-06-14,1.0,22.9,18.821,15.7
2015-06-15,1.0,24.8,19.75,14.8
2015-06-16,1.5,27.5,20.4,14.7
2015-06-17,1.083,27.9,21.875,16.9
2015-06-18,1.545,27.3,21.587,17.9
2015-06-19,1.208,26.2,20.238,15.2
2015-06-20,0.75,24.1,18.358,14.2
2015-06-21,0.958,27.5,19.133,11.4
2015-06-22,0.833,19.1,16.683,14.1
2015-06-23,0.792,16.0,15.008,13.2
2015-06-24,0.583,22.4,17.204,12.2
2015-06-25,0.792,18.8,16.804,15.7
2015-06-26,0.75,21.2,17.025,12.2
2015-06-27,0.5,17.6,13.538,10.5
2015-06-28,0.542,19.2,14.529,10.0
2015-06-29,0.75,22.2,16.588,11.4
2015-06-30,0.625,17.6,16.538,14.8
2015-07-01,0.292,19.1,16.829,15.8
2015-07-02,0.636,23.2,18.717,14.8
2015-07-03,0.75,21.5,17.9,14.4
2015-07-04,0.958,20.6,16.362,13.1
2015-07-05,1.042,23.3,17.333,11.2
2015-07-06,1.292,26.3,20.467,15.6
2015-07-07,1.0,19.1,15.971,11.9
2015-07-08,0.708,21.4,15.688,10.8
2015-07-09,1.042,24.9,18.154,10.1
2015-07-10,1.083,27.4,19.883,12.3
2015-07-11,1.0,29.9,22.225,14.5
2015-07-12,1.125,30.2,24.342,18.7
2015-07-13,1.083,24.3,21.383,20.1
2015-07-14,0.958,30.0,25.229,19.4
2015-07-15,0.583,20.7,18.129,14.5
2015-07-16,0.261,22.8,17.562,13.6
2015-07-17,0.87,28.8,20.75,11.9
2015-07-18,1.708,26.5,22.962,20.3
2015-07-19,1.542,29.0,23.562,19.4
2015-07-20,1.042,28.4,23.404,20.7
2015-07-21,1.5,26.7,23.088,18.6
2015-07-22,0.708,25.1,22.904,20.9
2015-07-23,1.0,29.5,24.758,21.4
2015-07-24,1.083,30.1,25.108,22.1
2015-07-25,1.0,28.7,24.354,21.3
2015-07-26,1.0,25.3,23.542,22.6
2015-07-27,1.042,30.4,25.858,22.4
2015-07-28,1.583,30.6,26.225,22.6
2015-07-29,1.167,29.3,25.783,22.1
2015-07-30,1.043,28.7,24.796,22.6
2015-07-31,0.75,28.0,25.096,22.4
2015-08-01,0.5,28.0,23.112,19.4
2015-08-02,1.0,29.2,23.067,16.8
2015-08-03,1.333,30.4,24.288,17.9
2015-08-04,1.0,30.8,26.85,22.9
2015-08-05,0.917,29.9,25.733,23.6
2015-08-06,0.5,28.1,23.925,18.9
2015-08-07,0.708,28.8,22.912,18.2
2015-08-08,0.875,28.7,23.25,19.7
2015-08-09,1.292,29.1,23.917,19.4
2015-08-10,1.13,28.6,25.042,21.1
2015-08-11,0.905,28.9,23.192,19.9
2015-08-12,0.458,29.5,22.129,19.6
2015-08-13,0.783,28.6,23.362,18.5
2015-08-14,1.375,29.4,23.008,19.3
2015-08-15,0.917,27.1,22.579,18.4
2015-08-16,0.792,27.4,22.654,20.1
2015-08-17,0.625,27.0,21.621,17.5
2015-08-18,0.5,18.8,17.333,15.8
2015-08-19,0.167,21.3,17.292,15.6
2015-08-20,0.636,21.6,18.41,15.8
2015-08-21,0.917,25.3,21.042,17.7
2015-08-22,0.5,25.1,19.575,16.2
2015-08-23,0.667,22.0,18.471,16.0
2015-08-24,0.625,23.3,17.921,12.8
2015-08-25,0.792,24.8,17.921,10.8
2015-08-26,1.042,23.4,18.142,12.9
2015-08-27,1.13,21.6,18.179,15.2
2015-08-28,0.917,23.1,18.529,15.2
2015-08-29,1.083,24.2,19.129,14.7
2015-08-30,1.375,25.7,20.142,15.0
2015-08-31,1.125,25.8,21.704,18.9
2015-09-01,1.458,26.5,22.125,18.6
2015-09-02,0.792,20.9,18.588,16.6
2015-09-03,0.708,25.2,20.996,17.5
2015-09-04,0.917,19.9,18.921,17.2
2015-09-05,0.875,20.1,16.008,11.8
2015-09-06,0.875,21.1,15.671,10.1
2015-09-07,1.25,24.6,18.229,12.7
2015-09-08,1.292,24.0,18.167,12.3
2015-09-09,1.208,22.1,17.804,13.9
2015-09-10,0.783,22.3,18.825,16.3
2015-09-11,0.75,23.6,19.604,15.2
2015-09-12,0.792,22.5,18.642,15.2
2015-09-13,0.417,18.0,15.575,13.7
2015-09-14,0.667,22.4,15.958,13.1
2015-09-15,1.0,21.2,15.367,10.8
2015-09-16,0.905,22.6,16.038,9.9
2015-09-17,0.875,21.8,16.6,12.4
2015-09-18,0.913,19.3,15.138,11.6
2015-09-19,0.667,17.9,15.467,13.6
2015-09-20,0.708,20.5,16.838,14.4
2015-09-21,0.875,24.1,18.008,12.4
2015-09-22,1.042,24.2,18.529,13.4
2015-09-23,1.25,25.5,18.096,11.8
2015-09-24,1.739,23.6,17.804,12.3
2015-09-25,0.917,21.8,17.379,13.1
2015-09-26,0.792,21.4,17.638,15.1
2015-09-27,0.542,20.7,16.325,13.3
2015-09-28,0.833,16.2,12.121,10.2
2015-09-29,0.958,14.9,11.0,9.0
2015-09-30,0.833,15.2,11.438,8.8
2015-10-01,1.625,18.2,12.967,5.8
2015-10-02,0.958,19.3,14.008,10.9
2015-10-03,0.958,16.1,12.942,10.0
2015-10-04,1.042,12.8,9.421,7.2
2015-10-05,1.792,14.1,9.904,5.7
2015-10-06,2.0,17.6,10.579,4.4
2015-10-07,2.208,19.7,11.108,4.5
2015-10-08,1.0,11.3,9.462,7.9
2015-10-09,0.5,12.3,10.554,8.7
2015-10-10,1.333,17.7,13.854,10.6
2015-10-11,1.542,19.2,12.283,6.1
2015-10-12,0.833,13.4,11.329,9.8
2015-10-13,1.292,10.9,7.517,2.8
2015-10-14,1.458,11.6,6.05,2.7
2015-10-15,2.083,12.8,7.5,3.4
2015-10-16,3.083,16.3,9.012,1.0
2015-10-17,2.333,18.1,11.388,6.6
2015-10-18,1.875,20.3,11.008,4.9
2015-10-19,2.083,11.6,7.646,3.4
2015-10-20,2.542,10.4,6.846,3.2
2015-10-21,2.375,11.0,6.633,2.3
2015-10-22,1.615,10.3,6.417,3.2
2015-10-23,2.333,14.7,8.533,1.1
2015-10-24,1.375,12.2,8.871,2.4
2015-10-25,0.875,5.0,1.833,-0.5
2015-10-26,1.625,6.9,3.421,-0.4
2015-10-27,3.042,11.1,5.683,-0.9
2015-10-28,1.708,14.1,9.842,6.5
2015-10-29,1.625,7.5,4.842,2.4
2015-10-30,1.667,8.0,3.892,1.7
2015-10-31,2.083,5.2,4.375,3.5
2015-11-01,1.583,9.7,6.512,3.6
2015-11-02,3.708,10.9,6.262,-0.3
2015-11-03,2.75,13.3,7.646,3.4
2015-11-04,3.696,17.9,7.721,-0.8
2015-11-05,2.864,17.2,11.096,3.1
2015-11-06,1.792,11.9,7.233,1.8
2015-11-07,2.167,5.7,2.383,-1.9
2015-11-08,2.5,3.0,1.071,-2.5
2015-11-09,2.208,10.1,6.321,3.3
2015-11-10,2.708,3.6,2.275,1.0
2015-11-11,1.958,4.5,2.179,0.7
2015-11-12,2.083,4.8,1.233,-1.6
2015-11-13,3.333,7.9,1.771,-2.2
2015-11-14,3.667,9.8,3.608,-2.7
2015-11-15,2.125,9.1,6.133,4.6
2015-11-16,1.833,12.3,9.162,5.2
2015-11-17,2.708,7.4,5.838,4.0
2015-11-18,1.667,5.2,2.792,0.3
2015-11-19,2.087,2.8,0.775,-2.5
2015-11-20,2.167,4.3,2.162,-0.2
2015-11-21,1.25,3.0,1.338,-0.1
2015-11-22,1.125,-0.3,-1.788,-4.8
2015-11-23,2.792,0.7,-1.958,-4.3
2015-11-24,2.375,-1.9,-2.7,-5.0
2015-11-25,3.375,-1.0,-4.904,-9.9
2015-11-26,5.25,-0.4,-6.954,-12.9
2015-11-27,2.833,3.0,1.138,-1.5
2015-11-28,1.667,2.4,-0.196,-4.8
2015-11-29,3.0,2.2,-1.508,-5.8
2015-11-30,3.042,4.5,1.683,-0.6
2015-12-01,1.375,1.0,-1.338,-2.5
2015-12-02,3.083,1.6,-0.808,-3.6
2015-12-03,3.391,4.3,0.608,-2.8
2015-12-04,2.042,3.0,0.138,-3.0
2015-12-05,1.333,0.7,-0.942,-2.7
2015-12-06,1.333,1.2,-1.658,-4.5
2015-12-07,2.5,0.4,-1.871,-4.3
2015-12-08,2.125,3.1,0.271,-2.5
2015-12-09,2.792,5.2,2.004,-2.8
2015-12-10,3.167,7.4,4.579,1.1
2015-12-11,2.708,3.0,1.546,-0.6
2015-12-12,2.208,2.3,0.529,-1.5
2015-12-13,2.667,4.7,0.425,-3.6
2015-12-14,3.917,2.3,-1.883,-5.0
2015-12-15,4.625,2.7,-1.062,-5.6
2015-12-16,1.958,5.7,3.454,1.2
2015-12-17,0.913,2.2,0.646,-1.3
2015-12-18,1.292,0.7,-1.412,-3.0
2015-12-19,0.958,-2.5,-3.967,-5.5
2015-12-20,1.417,1.2,-1.475,-5.1
2015-12-21,2.625,2.1,0.375,-1.3
2015-12-22,1.083,-0.7,-4.017,-10.5
2015-12-23,2.917,-5.8,-8.996,-14.1
2015-12-24,5.25,2.8,-2.029,-7.5
2015-12-25,2.208,0.4,-2.225,-6.0
2015-12-26,1.167,-4.6,-6.046,-6.9
2015-12-27,0.917,-6.4,-7.196,-8.0
2015-12-28,1.375,-4.5,-6.421,-8.2
2015-12-29,1.667,-4.6,-6.371,-8.7
2015-12-30,2.875,-4.1,-8.454,-11.1
2015-12-31,2.875,0.1,-4.846,-9.1
2016-01-01,2.25,-0.9,-2.692,-5.2
2016-01-02,3.083,0.0,-1.262,-2.4
2016-01-03,3.958,-0.4,-2.579,-4.1
2016-01-04,3.833,-1.2,-3.946,-7.0
2016-01-05,3.125,-5.1,-7.696,-13.9
2016-01-06,4.917,-7.9,-11.588,-16.4
2016-01-07,5.708,-0.3,-4.221,-8.1
2016-01-08,2.333,-3.1,-5.875,-13.7
2016-01-09,6.333,-0.9,-8.204,-14.1
2016-01-10,1.792,-1.3,-5.25,-10.2
2016-01-11,1.458,-8.9,-9.788,-10.9
2016-01-12,1.957,-8.3,-9.662,-10.8
2016-01-13,3.375,-5.8,-9.712,-12.2
2016-01-14,4.833,-7.4,-12.712,-16.9
2016-01-15,4.042,-8.1,-12.492,-18.0
2016-01-16,3.708,-0.7,-3.838,-8.6
2016-01-17,2.417,-2.5,-4.083,-5.5
2016-01-18,3.708,-2.4,-4.604,-7.9
2016-01-19,4.125,-3.3,-6.529,-8.3
2016-01-20,4.125,-2.8,-7.217,-11.0
2016-01-21,3.167,-4.9,-10.012,-13.9
2016-01-22,4.0,-7.3,-11.671,-16.4
2016-01-23,2.667,-4.5,-7.962,-13.4
2016-01-24,5.708,-10.2,-14.771,-20.5
2016-01-25,6.75,-6.1,-10.129,-14.7
2016-01-26,2.5,-2.0,-4.954,-7.1
2016-01-27,1.708,2.7,-0.842,-7.4
2016-01-28,1.167,-5.1,-5.975,-6.6
2016-01-29,1.792,-2.4,-4.546,-7.1
2016-01-30,2.375,-4.3,-6.762,-9.0
2016-01-31,2.958,-5.3,-9.4,-16.4
2016-02-01,2.125,-0.5,-4.162,-7.3
2016-02-02,2.5,-7.7,-9.038,-14.4
2016-02-03,3.708,-6.1,-11.192,-17.6
2016-02-04,3.5,-1.1,-4.2,-7.3
2016-02-05,2.875,-2.1,-5.362,-8.0
2016-02-06,4.292,-1.6,-6.504,-11.4
2016-02-07,2.292,-4.5,-5.833,-7.8
2016-02-08,1.792,-1.2,-3.508,-6.3
2016-02-09,4.0,0.9,-3.246,-9.2
2016-02-10,3.25,-2.2,-7.317,-11.4
2016-02-11,3.333,-1.1,-6.054,-12.5
2016-02-12,2.25,0.4,-1.15,-2.9
2016-02-13,1.875,1.4,-0.479,-1.8
2016-02-14,2.542,-0.6,-1.542,-3.0
2016-02-15,1.917,0.8,-1.283,-3.1
2016-02-16,2.042,5.4,2.042,-2.5
2016-02-17,2.208,5.4,0.042,-5.4
2016-02-18,1.125,-5.1,-7.083,-9.0
2016-02-19,2.25,-2.9,-7.121,-11.3
2016-02-20,3.167,-2.4,-5.646,-8.8
2016-02-21,2.167,-4.3,-7.567,-11.5
2016-02-22,3.25,-0.3,-4.296,-9.8
2016-02-23,2.391,1.2,-1.0,-3.6
2016-02-24,0.667,-0.1,-2.496,-5.0
2016-02-25,1.375,-0.6,-3.217,-6.0
2016-02-26,1.042,-3.5,-6.746,-13.1
2016-02-27,3.458,-2.4,-9.525,-17.5
2016-02-28,2.208,1.8,-3.325,-10.1
2016-03-01,2.042,5.3,1.812,-2.9
2016-03-02,3.208,7.2,3.258,-0.3
2016-03-03,1.333,2.5,-1.146,-5.0
2016-03-04,0.958,-2.5,-4.438,-6.9
2016-03-05,1.042,-1.2,-4.408,-7.5
2016-03-06,2.083,0.1,-2.458,-5.8
2016-03-07,1.625,-0.3,-2.796,-4.3
2016-03-08,1.667,-0.2,-2.604,-5.1
2016-03-09,1.348,0.5,-1.729,-3.7
2016-03-10,1.792,0.9,-1.608,-4.5
2016-03-11,2.375,1.4,-2.992,-8.0
2016-03-12,1.583,2.1,-3.821,-10.2
2016-03-13,3.5,3.1,-2.967,-9.5
2016-03-14,2.167,3.6,-2.5,-8.5
2016-03-15,1.583,3.3,-2.242,-7.6
2016-03-16,1.708,2.9,-0.138,-4.2
2016-03-17,1.417,3.8,0.7,-3.7
