date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2012-08-28,,,6.208,7.792,1.583,,
2012-08-29,,,5.625,8.417,2.792,,
2012-08-30,,,8.292,10.0,1.708,,
2012-08-31,,,13.25,15.333,2.083,,
2012-09-01,,,7.542,10.917,3.375,,
2012-09-02,,,3.25,5.417,2.167,,
2012-09-03,,,5.208,8.417,3.208,,
2012-09-04,,,6.417,10.083,3.667,,
2012-09-05,,,5.042,8.0,2.958,,
2012-09-06,,,11.458,15.667,4.208,,
2012-09-07,,,14.75,20.458,5.708,,
2012-09-08,,,9.708,12.25,2.542,,
2012-09-09,,,7.25,8.958,1.708,,
2012-09-10,,,14.87,17.565,2.696,,
2012-09-11,,,15.417,18.208,2.792,,
2012-09-12,,,12.667,18.375,5.708,,
2012-09-13,,,11.583,14.792,3.208,,
2012-09-14,,,8.75,12.167,3.417,,
2012-09-15,,,8.208,10.583,2.375,,
2012-09-16,,,6.208,7.083,0.875,,
2012-09-17,,,6.75,9.333,2.583,,
2012-09-18,,,5.417,8.417,3.0,,
2012-09-19,,,8.333,11.75,3.417,,
2012-09-20,,,9.875,12.25,2.375,,
2012-09-21,,,14.375,19.542,5.167,,
2012-09-22,,,16.0,19.0,3.0,,
2012-09-24,,,8.905,9.476,0.571,,
2012-09-25,,,8.458,8.792,0.333,,
2012-09-26,,,13.0,19.304,6.304,,
2012-09-27,,,9.875,12.292,2.417,,
2012-09-28,,,10.5,12.667,2.167,,
2012-09-29,,,8.125,9.542,1.417,,
2012-09-30,,,8.625,9.208,0.583,,
2012-10-01,,,12.875,13.292,0.417,,
2012-10-02,,,11.292,12.25,0.958,,
2012-10-03,,,13.167,15.458,2.292,,
2012-10-04,,,11.917,15.958,4.042,,
2012-10-05,,,14.667,20.667,6.0,,
2012-10-06,,,18.167,20.958,2.792,,
2012-10-07,,,9.292,10.625,1.333,,
2012-10-08,,,13.958,17.208,3.25,,
2012-10-09,,,17.25,21.5,4.25,,
2012-10-10,,,9.826,14.348,4.522,,
2012-10-11,,,12.417,16.625,4.208,,
2012-10-12,,,17.25,29.792,12.542,,
2012-10-13,,,16.583,25.417,8.833,,
2012-10-14,,,8.625,11.667,3.042,,
2012-10-15,,,13.5,16.958,3.458,,
2012-10-16,,,13.833,17.667,3.833,,
2012-10-17,,,9.833,12.417,2.583,,
2012-10-18,,,13.0,16.708,3.708,,
2012-10-19,,,14.458,18.333,3.875,,
2012-10-20,,,14.083,17.583,3.5,,
2012-10-21,,,9.042,10.417,1.375,,
2012-10-22,,,14.333,19.458,5.125,,
2012-10-23,,,7.875,9.083,1.208,,
2012-10-24,,,14.174,20.391,6.217,,
2012-10-25,,,14.583,20.167,5.583,,
2012-10-26,,,16.625,27.0,10.375,,
2012-10-27,,,12.125,20.083,7.958,,
2012-10-28,,,3.708,4.958,1.25,,
2012-10-29,,,12.667,17.333,4.667,,
2012-10-30,,,14.083,23.125,9.042,,
2012-10-31,,,12.75,18.958,6.208,,
2012-11-01,,,19.833,35.25,15.417,,
2012-11-02,,,10.208,12.333,2.125,,
2012-11-03,,,6.917,8.125,1.208,,
2012-11-04,,,3.583,4.167,0.583,,
2012-11-05,,,15.167,20.75,5.583,,
2012-11-06,,,11.875,15.125,3.25,,
2012-11-07,,,30.696,45.348,14.652,,
2012-11-08,,,22.167,36.917,14.75,,
2012-11-09,,,10.25,11.958,1.708,,
2012-11-10,,,8.75,10.417,1.667,,
2012-11-11,,,8.0,10.708,2.708,,
2012-11-12,,,11.875,15.5,3.625,,
2012-11-13,,,16.75,24.833,8.083,,
2012-11-14,,,15.417,17.583,2.167,,
2012-11-15,,,11.542,14.042,2.5,,
2012-11-16,,,18.0,26.458,8.458,,
2012-11-17,,,13.458,15.875,2.417,,
2012-11-18,,,7.333,8.75,1.417,,
2012-11-19,,,27.042,50.875,23.833,,
2012-11-20,,,21.958,29.583,7.625,,
2012-11-21,,,16.696,23.348,6.652,,
2012-11-22,,,26.5,52.458,25.958,,
2012-11-23,,,17.833,24.333,6.5,,
2012-11-24,,,17.292,22.625,5.333,,
2012-11-25,,,15.292,22.333,7.042,,
2012-11-26,,,25.917,44.583,18.667,,
2012-11-27,,,17.917,22.333,4.417,,
2012-11-28,,,17.167,27.833,10.667,,
2012-11-29,,,17.875,24.167,6.292,,
2012-11-30,,,24.417,38.958,14.542,,
2012-12-01,,,17.708,25.542,7.833,,
2012-12-02,,,18.25,24.708,6.458,,
2012-12-03,,,19.833,29.083,9.25,,
2012-12-04,,,22.045,35.136,13.091,,
2012-12-05,,,17.368,22.947,5.579,,
2012-12-06,,,15.125,21.5,6.375,,
2012-12-07,,,8.833,11.5,2.667,,
2012-12-08,,,19.167,27.5,8.333,,
2012-12-09,,,22.417,34.458,12.042,,
2012-12-10,,,26.292,44.958,18.667,,
2012-12-11,,,38.25,81.792,43.542,,
2012-12-12,,,39.375,79.042,39.667,,
2012-12-13,,,38.333,90.125,51.792,,
2012-12-14,,,31.0,47.167,16.167,,
2012-12-15,,,30.083,39.417,9.333,,
2012-12-16,,,24.792,32.125,7.333,,
2012-12-17,,,31.417,49.667,18.25,,
2012-12-18,,,18.375,20.708,2.333,,
2012-12-19,,,27.348,40.826,13.478,,
2012-12-20,,,29.25,50.292,21.042,,
2012-12-21,,,29.625,42.667,13.042,,
2012-12-22,,,19.417,23.625,4.208,,
2012-12-23,,,24.833,37.375,12.542,,
2012-12-24,,,37.875,79.917,42.042,,
2012-12-25,,,39.5,104.792,65.292,,
2012-12-26,,,21.25,28.25,7.0,,
2012-12-27,,,19.625,27.125,7.5,,
2012-12-28,,,29.042,44.208,15.167,,
2012-12-29,,,22.792,32.708,9.917,,
2012-12-30,,,12.167,16.25,4.083,,
2012-12-31,,,10.417,12.833,2.417,,
2013-01-01,192.333,8.333,9.625,12.625,3.0,,200.667
2013-01-02,194.0,8.875,13.5,17.875,4.375,,202.875
2013-01-03,193.0,9.125,14.167,18.583,4.417,,202.125
2013-01-04,193.125,10.208,15.167,19.875,4.708,,203.333
2013-01-05,193.583,10.708,23.042,35.458,12.417,,204.292
2013-01-06,194.5,15.25,25.417,41.583,16.167,,209.75
2013-01-07,195.125,13.042,23.833,37.875,14.042,,208.167
2013-01-08,192.167,10.167,22.87,27.913,5.043,,202.333
2013-01-09,193.625,9.333,18.375,25.875,7.5,,202.958
2013-01-10,192.708,9.083,22.167,30.75,8.583,,201.792
2013-01-11,193.208,14.5,26.0,38.458,12.458,,207.708
2013-01-12,191.958,8.292,17.5,22.125,4.625,,200.25
2013-01-13,192.417,9.042,22.875,36.667,13.792,,201.458
2013-01-14,192.375,13.958,29.875,57.5,27.625,,206.333
2013-01-15,195.833,16.875,37.875,68.208,30.333,,212.708
2013-01-16,194.958,22.292,35.667,72.167,36.5,,217.25
2013-01-17,200.417,16.875,37.708,70.542,32.833,,217.292
2013-01-18,208.833,18.125,40.292,93.333,53.042,,226.958
2013-01-19,201.792,12.167,27.042,43.583,16.542,,213.958
2013-01-20,210.762,23.048,35.792,85.042,49.25,,233.81
2013-01-21,220.667,25.905,39.25,105.167,65.917,,246.571
2013-01-22,194.625,13.5,27.591,56.0,28.409,,208.125
2013-01-23,194.667,10.625,22.167,34.25,12.083,,205.292
2013-01-24,193.708,10.458,20.583,34.792,14.208,,204.167
2013-01-25,196.125,14.625,28.667,46.667,18.0,,210.75
2013-01-26,194.667,8.625,13.875,16.917,3.042,,203.292
2013-01-27,194.875,9.458,15.583,22.833,7.25,,204.333
2013-01-28,191.542,9.125,16.042,23.5,7.458,,200.667
2013-01-29,193.0,9.25,16.792,23.417,6.625,,202.25
2013-01-30,191.208,11.208,20.167,29.167,9.0,,202.417
2013-01-31,191.125,9.0,15.208,21.375,6.167,,200.125
2013-02-01,190.625,8.458,17.708,23.333,5.625,,199.083
2013-02-02,191.75,8.792,12.25,16.417,4.167,,200.542
2013-02-03,190.542,9.75,19.167,24.875,5.708,,200.292
2013-02-04,192.042,9.333,21.458,29.25,7.792,,201.375
2013-02-05,194.125,11.25,28.304,55.174,26.87,,205.375
2013-02-06,193.417,12.333,26.208,41.083,14.875,,205.75
2013-02-07,192.375,11.458,25.958,37.042,11.083,,203.833
2013-02-08,202.625,18.292,37.708,85.917,48.208,,220.917
2013-02-09,193.458,10.125,24.417,32.417,8.0,,203.583
2013-02-10,191.042,10.25,21.5,33.0,11.5,,201.292
2013-02-11,194.292,16.458,32.0,58.792,26.792,,210.75
2013-02-12,197.652,20.391,38.792,78.792,40.0,,218.043
2013-02-13,192.25,9.792,24.083,32.75,8.667,,202.042
2013-02-14,191.833,19.708,38.458,85.5,47.042,,211.542
2013-02-15,192.958,13.083,32.917,49.5,16.583,,206.042
2013-02-16,190.333,5.375,7.542,9.042,1.5,,195.708
2013-02-17,187.792,5.042,7.292,10.083,2.792,,192.833
2013-02-18,189.333,5.792,8.458,11.417,2.958,,195.125
2013-02-19,188.708,5.708,9.261,12.696,3.435,,194.417
2013-02-20,189.909,10.136,22.375,34.042,11.667,,200.045
2013-02-21,191.25,8.25,20.792,28.375,7.583,,199.5
2013-02-22,193.333,10.542,30.167,44.583,14.417,,203.875
2013-02-23,193.208,12.792,29.125,42.542,13.417,,206.0
2013-02-24,195.042,22.375,38.125,74.208,36.083,,217.417
2013-02-25,213.25,29.083,43.625,93.75,50.125,,242.333
2013-02-26,195.0,21.739,37.958,68.083,30.125,,216.739
2013-02-27,194.875,10.042,14.375,18.458,4.083,,204.917
2013-02-28,191.667,7.375,10.375,12.583,2.208,,199.042
2013-03-01,191.333,8.625,17.958,23.042,5.083,,199.958
2013-03-02,191.875,7.083,10.583,13.0,2.417,,198.958
2013-03-03,194.417,10.25,20.583,26.708,6.125,,204.667
2013-03-04,193.0,8.792,16.458,21.417,4.958,,201.792
2013-03-05,195.667,8.958,18.087,23.696,5.609,,204.625
2013-03-06,192.417,6.125,8.125,10.167,2.042,,198.542
2013-03-07,191.833,9.625,18.783,25.609,6.826,,201.458
2013-03-08,194.083,9.667,18.583,24.25,5.667,,203.75
2013-03-09,193.208,8.417,13.792,17.125,3.333,,201.625
2013-03-10,193.727,7.545,14.565,19.174,4.609,,201.273
2013-03-11,196.0,9.083,21.292,28.667,7.375,,205.083
2013-03-12,191.391,9.217,18.958,26.042,7.083,,200.609
2013-03-13,193.875,8.083,15.708,20.0,4.292,,201.958
2013-03-14,191.792,5.792,9.708,12.375,2.667,,197.583
2013-03-15,190.542,9.5,18.417,23.667,5.25,,200.042
2013-03-16,191.917,7.75,11.917,14.042,2.125,,199.667
2013-03-17,191.625,13.625,26.042,33.958,7.917,,205.25
2013-03-18,192.042,7.542,11.417,13.417,2.0,,199.583
2013-03-19,189.917,11.292,18.087,28.652,10.565,,201.208
2013-03-20,199.353,15.706,23.917,36.583,12.667,,215.059
2013-03-21,,,7.083,8.208,1.125,,
2013-03-22,,,13.875,16.792,2.917,,
2013-03-23,,,17.875,21.958,4.083,,
2013-03-24,,,18.958,24.875,5.917,,
2013-03-25,,,27.167,33.333,6.167,,
2013-03-26,,,20.917,27.875,6.958,,
2013-03-27,,,13.042,16.917,3.875,,
2013-03-28,188.4,37.8,11.208,13.625,2.417,,226.2
2013-03-29,194.389,38.111,25.708,36.333,10.625,,232.5
2013-03-30,194.542,25.917,21.958,26.208,4.25,,220.458
2013-03-31,188.292,13.875,8.0,10.167,2.167,,202.167
2013-04-01,190.522,20.609,17.667,21.167,3.5,,211.13
2013-04-02,193.542,23.458,14.458,17.833,3.375,,217.0
2013-04-03,193.583,23.167,12.792,15.792,3.0,,216.75
2013-04-04,191.917,22.708,16.917,22.667,5.75,,214.625
2013-04-05,191.625,23.042,18.292,23.083,4.792,,214.667
2013-04-06,191.208,19.875,11.542,13.917,2.375,,211.083
2013-04-07,195.917,23.375,11.542,13.5,1.958,,219.292
2013-04-08,188.792,14.792,4.333,5.125,0.792,,203.583
2013-04-09,189.292,16.75,9.292,11.875,2.583,,206.042
2013-04-10,188.917,18.125,10.609,13.391,2.783,,207.042
2013-04-11,190.292,17.75,11.667,14.292,2.625,,208.042
2013-04-12,192.75,16.083,14.458,17.333,2.875,,208.833
2013-04-13,189.958,13.958,9.583,12.0,2.417,,203.917
2013-04-14,189.333,14.5,8.125,9.5,1.375,,203.833
2013-04-15,187.478,15.304,8.0,10.25,2.25,,202.783
2013-04-16,188.917,15.458,8.0,10.167,2.167,,204.375
2013-04-17,189.875,14.167,10.458,11.417,0.958,,204.042
2013-04-18,187.783,15.087,8.625,9.417,0.792,,202.87
2013-04-19,188.091,13.818,10.042,11.458,1.417,,201.909
2013-04-20,189.333,16.167,13.625,16.167,2.542,,205.5
2013-04-21,189.833,14.333,7.0,8.208,1.208,,204.167
2013-04-22,186.542,16.25,10.542,11.833,1.292,,202.792
2013-04-23,188.375,22.208,14.125,15.958,1.833,,210.583
2013-04-24,187.25,21.0,10.348,12.435,2.087,,208.25
2013-04-25,185.208,20.125,7.958,9.708,1.75,,205.333
2013-04-26,189.333,19.458,12.417,15.167,2.75,,208.792
2013-04-27,187.708,15.625,6.75,7.542,0.792,,203.333
2013-04-28,186.875,10.417,2.208,2.5,0.292,,197.292
2013-04-29,185.0,11.375,3.917,4.583,0.667,,196.375
2013-04-30,189.542,13.292,10.458,13.042,2.583,,202.833
2013-05-01,188.167,12.542,8.708,10.292,1.583,,200.708
2013-05-02,188.208,11.0,4.958,6.0,1.042,,199.208
2013-05-03,186.458,11.125,5.917,6.792,0.875,,197.583
2013-05-04,185.375,12.667,6.917,7.708,0.792,,198.042
2013-05-05,187.917,15.208,9.458,11.292,1.833,,203.125
2013-05-06,188.0,12.75,7.167,8.125,0.958,,200.75
2013-05-07,187.042,8.833,3.417,4.417,1.0,,195.875
2013-05-08,184.304,12.87,6.87,8.522,1.652,,197.174
2013-05-09,182.409,20.182,9.957,12.565,2.609,,202.591
2013-05-10,183.125,15.833,6.458,9.083,2.625,,198.958
2013-05-11,183.542,13.083,6.0,8.083,2.083,,196.625
2013-05-12,182.583,15.75,6.333,7.75,1.417,,198.333
2013-05-13,184.375,11.708,6.167,8.833,2.667,,196.083
2013-05-14,186.125,15.708,10.333,12.667,2.333,,201.833
2013-05-15,185.792,12.875,8.042,10.667,2.625,,198.667
2013-05-16,185.739,13.696,8.417,10.042,1.625,,199.435
2013-05-17,184.417,15.042,6.583,8.25,1.667,,199.458
2013-05-18,185.708,16.792,7.875,10.042,2.167,,202.5
2013-05-19,184.458,14.042,3.667,5.333,1.667,,198.5
2013-05-20,185.167,14.125,7.708,10.667,2.958,,199.292
2013-05-21,183.208,16.583,5.375,7.333,1.958,,199.792
2013-05-22,189.478,18.087,13.609,16.435,2.826,,207.565
2013-05-23,186.708,12.292,5.833,6.792,0.958,,199.0
2013-05-24,186.409,13.727,7.375,9.208,1.833,,200.136
2013-05-25,186.292,13.875,7.542,10.042,2.5,,200.167
2013-05-26,184.833,14.5,4.0,5.583,1.583,,199.333
2013-05-27,185.042,22.833,11.5,14.458,2.958,,207.875
2013-05-28,183.583,22.667,6.5,8.375,1.875,,206.25
2013-05-29,181.292,18.75,5.458,7.5,2.042,,200.042
2013-05-30,184.083,21.0,8.958,11.917,2.958,,205.083
2013-05-31,186.167,25.833,11.708,14.042,2.333,,212.0
2013-06-01,184.25,23.875,8.208,10.75,2.542,,208.125
2013-06-02,183.333,21.0,4.375,5.458,1.083,,204.333
2013-06-03,183.292,17.792,5.083,6.5,1.417,,201.083
2013-06-04,182.75,16.75,3.417,4.708,1.292,,199.5
2013-06-05,183.217,15.87,6.174,7.652,1.478,,199.087
2013-06-06,183.583,19.875,7.083,9.083,2.0,,203.458
2013-06-07,189.125,22.083,9.875,14.25,4.375,,211.208
2013-06-08,183.583,19.542,7.375,9.75,2.375,,203.125
2013-06-09,188.125,18.417,4.917,6.083,1.167,,206.542
2013-06-10,184.25,20.583,7.25,8.75,1.5,,204.833
2013-06-11,179.875,15.583,4.583,7.542,2.958,,195.458
2013-06-12,181.125,13.208,3.0,5.083,2.083,,194.333
2013-06-13,180.333,15.0,3.792,6.292,2.5,,195.333
2013-06-14,181.458,21.0,9.167,14.625,5.458,,202.458
2013-06-15,183.333,25.583,11.0,13.292,2.292,,208.917
2013-06-16,181.75,20.917,6.458,8.542,2.083,,202.667
2013-06-17,182.053,15.474,5.167,7.5,2.333,,197.526
2013-06-18,182.708,14.625,6.208,9.583,3.375,,197.333
2013-06-19,189.87,21.217,7.739,10.304,2.565,,211.087
2013-06-20,185.591,16.227,4.208,5.417,1.208,,201.818
2013-06-21,189.083,16.167,6.167,9.25,3.083,,205.25
2013-06-22,190.0,16.042,6.417,8.417,2.0,,206.042
2013-06-23,189.542,20.25,7.542,11.125,3.583,,209.792
2013-06-24,191.0,20.417,7.042,9.333,2.292,,211.417
2013-06-25,186.833,18.042,5.0,7.333,2.333,,204.875
2013-06-26,187.042,19.125,7.208,9.125,1.917,,206.167
2013-06-27,188.417,17.25,6.708,9.875,3.167,,205.667
2013-06-28,184.708,13.333,4.167,7.083,2.917,,198.042
2013-06-29,185.0,12.958,4.833,7.792,2.958,,197.958
2013-06-30,184.042,13.5,4.5,6.542,2.042,,197.542
2013-07-01,183.792,15.667,5.75,8.292,2.542,,199.458
2013-07-02,183.75,15.75,5.375,7.542,2.167,,199.5
2013-07-03,182.348,14.174,4.087,5.913,1.826,,196.522
2013-07-04,182.826,18.696,4.875,7.458,2.583,,201.522
2013-07-05,182.917,22.083,6.167,9.417,3.25,,205.0
2013-07-06,183.958,27.458,9.708,12.417,2.708,,211.417
2013-07-07,190.042,29.5,9.208,11.292,2.083,,219.542
2013-07-08,194.5,26.708,8.25,11.042,2.792,,221.208
2013-07-09,181.625,25.75,9.792,13.667,3.875,,207.375
2013-07-10,182.375,25.125,10.208,12.083,1.875,,207.5
2013-07-11,191.391,28.696,12.875,15.75,2.875,,220.087
2013-07-12,191.208,23.833,8.958,12.042,3.083,,215.042
2013-07-13,191.583,23.917,7.5,8.958,1.458,,215.5
2013-07-14,187.917,21.042,6.167,7.625,1.458,,208.958
2013-07-15,191.042,23.125,4.375,5.0,0.625,,214.167
2013-07-16,189.167,22.458,6.652,8.957,2.304,,211.625
2013-07-17,185.609,16.522,4.7,6.75,2.05,,202.13
2013-07-18,185.958,17.083,3.958,6.125,2.167,,203.042
2013-07-19,187.083,20.25,7.0,9.478,2.478,,207.333
2013-07-20,189.792,21.208,6.417,8.542,2.125,,211.0
2013-07-21,183.458,18.542,3.792,5.75,1.958,,202.0
2013-07-22,179.458,21.125,4.125,6.667,2.542,,200.583
2013-07-23,178.625,21.667,4.375,7.208,2.833,,200.292
2013-07-24,178.5,18.708,4.125,6.708,2.583,,197.208
2013-07-25,181.542,15.333,4.208,6.583,2.375,,196.875
2013-07-26,180.25,17.167,4.333,6.833,2.5,,197.417
2013-07-27,180.0,18.042,5.333,8.083,2.75,,198.042
2013-07-28,181.083,21.0,5.875,8.625,2.75,,202.083
2013-07-29,185.292,24.625,9.125,14.083,4.958,,209.917
2013-07-30,188.458,24.167,6.708,10.042,3.333,,212.625
2013-07-31,183.409,23.136,5.542,9.5,3.958,,206.545
2013-08-01,180.917,24.25,5.833,9.0,3.167,,205.167
2013-08-02,182.25,23.458,6.478,9.652,3.174,,205.708
2013-08-03,186.0,25.542,6.292,9.458,3.167,,211.542
2013-08-04,182.375,24.458,4.292,5.542,1.25,,206.833
2013-08-05,179.167,19.792,4.25,6.25,2.0,,198.958
2013-08-06,179.909,19.682,3.792,5.625,1.833,,199.591
2013-08-07,186.625,17.167,4.625,6.417,1.792,,203.792
2013-08-08,195.667,18.875,7.625,9.333,1.708,,214.542
2013-08-09,194.083,15.5,7.0,8.458,1.458,,209.583
2013-08-10,192.25,17.083,5.917,7.542,1.625,,209.333
2013-08-11,189.792,14.958,4.042,4.625,0.583,,204.75
2013-08-12,194.833,19.708,9.792,12.25,2.458,,214.542
2013-08-13,185.5,15.708,5.0,5.917,0.917,,201.208
2013-08-14,186.826,14.739,4.042,5.292,1.25,,201.565
2013-08-15,188.667,13.917,3.792,5.0,1.208,,202.583
2013-08-16,184.167,14.875,5.87,7.565,1.696,,199.042
2013-08-17,183.167,14.583,5.917,7.292,1.375,,197.75
2013-08-18,182.792,14.875,4.708,5.958,1.25,,197.667
2013-08-19,187.917,17.0,8.792,10.75,1.958,,204.917
2013-08-20,189.375,19.208,11.75,14.458,2.708,,208.583
2013-08-21,188.708,15.167,9.417,12.5,3.083,,203.875
2013-08-22,189.458,17.292,9.125,13.667,4.542,,206.75
2013-08-23,189.125,17.042,7.417,11.083,3.667,,206.167
2013-08-24,192.25,16.75,10.292,13.208,2.917,,209.0
2013-08-25,197.083,14.583,6.917,8.5,1.583,,211.667
2013-08-26,185.708,14.583,5.75,7.208,1.458,,200.292
2013-08-27,188.208,13.958,8.75,11.708,2.958,,202.167
2013-08-28,188.435,13.739,8.125,10.333,2.208,,202.174
2013-08-29,191.292,14.875,8.667,11.75,3.083,,206.167
2013-08-30,192.333,14.167,10.13,12.609,2.478,,206.5
2013-08-31,190.0,13.042,6.75,9.125,2.375,,203.042
2013-09-01,187.25,12.333,4.417,6.292,1.875,,199.583
2013-09-02,185.348,12.261,5.917,8.125,2.208,,197.609
2013-09-03,188.5,14.75,8.167,11.583,3.417,,203.25
2013-09-04,188.5,16.208,9.292,12.5,3.208,,204.708
2013-09-05,184.429,13.238,5.792,7.167,1.375,,197.667
2013-09-06,186.542,13.75,9.583,11.917,2.333,,200.292
2013-09-07,195.583,14.667,9.625,13.5,3.875,,210.25
2013-09-08,193.417,14.25,6.167,9.208,3.042,,207.667
2013-09-09,190.542,14.625,9.167,11.917,2.75,,205.167
2013-09-10,191.167,15.125,9.458,12.875,3.417,,206.292
2013-09-11,190.826,13.87,7.75,10.5,2.75,,204.696
2013-09-12,186.75,16.583,12.25,15.25,3.0,,203.333
2013-09-13,189.875,14.083,8.261,11.261,3.0,,203.958
2013-09-14,189.0,15.417,8.458,10.292,1.833,,204.417
2013-09-15,185.583,13.667,6.75,8.583,1.833,,199.25
2013-09-16,187.708,15.333,12.417,13.458,1.042,,203.042
2013-09-17,187.125,12.667,9.125,11.708,2.583,,199.792
2013-09-18,188.042,11.917,8.833,11.75,2.917,,199.958
2013-09-19,188.458,18.542,11.625,15.625,4.0,,207.0
2013-09-20,190.458,15.583,7.292,9.583,2.292,,206.042
2013-09-21,188.625,21.625,9.292,11.792,2.5,,210.25
2013-09-22,190.292,17.792,5.75,7.542,1.792,,208.083
2013-09-23,189.167,15.75,6.208,9.792,3.583,,204.917
2013-09-24,187.875,17.083,10.792,13.458,2.667,,204.958
2013-09-25,188.565,17.174,13.417,15.417,2.0,,205.739
2013-09-26,193.417,19.458,14.25,26.125,11.875,,212.875
2013-09-27,195.917,21.667,13.478,31.391,17.913,,217.583
2013-09-28,193.458,15.917,9.958,13.875,3.917,,209.375
2013-09-29,188.667,13.542,6.708,9.708,3.0,,202.208
2013-09-30,190.5,15.167,12.875,17.875,5.0,,205.667
2013-10-01,193.25,16.417,14.833,20.5,5.667,,209.667
2013-10-02,188.292,17.458,10.25,15.458,5.208,,205.75
2013-10-03,190.696,14.696,9.958,13.958,4.0,,205.391
2013-10-04,188.708,13.208,18.042,24.625,6.583,,201.917
2013-10-05,190.542,13.125,10.833,14.75,3.917,,203.667
2013-10-06,190.375,18.708,16.5,22.083,5.583,,209.083
2013-10-07,190.417,11.75,7.75,10.958,3.208,,202.167
2013-10-08,188.875,15.375,15.917,20.458,4.542,,204.25
2013-10-09,200.913,26.609,28.167,59.667,31.5,,227.522
2013-10-10,199.208,27.125,23.75,46.417,22.667,,226.333
2013-10-11,187.958,14.25,9.5,11.909,2.409,,202.208
2013-10-12,183.708,14.083,5.917,7.667,1.75,,197.792
2013-10-13,186.75,11.792,5.708,6.667,0.958,,198.542
2013-10-14,188.417,14.792,9.75,13.333,3.583,,203.208
2013-10-15,187.417,11.375,6.417,7.708,1.292,,198.792
2013-10-16,194.625,9.208,7.917,10.375,2.458,,203.833
2013-10-17,191.542,12.333,16.708,21.667,4.958,,203.875
2013-10-18,190.458,17.792,19.417,28.208,8.792,,208.25
2013-10-19,198.0,16.208,17.375,25.958,8.583,,214.208
2013-10-20,197.25,14.167,15.0,18.375,3.375,,211.417
2013-10-21,188.833,14.958,16.333,22.125,5.792,,203.792
2013-10-22,189.125,13.083,12.542,14.583,2.042,,202.208
2013-10-23,194.043,12.739,12.958,17.583,4.625,,206.783
2013-10-24,191.833,10.125,9.083,12.875,3.792,,201.958
2013-10-25,189.875,11.75,12.609,15.739,3.13,,201.625
2013-10-26,189.917,9.458,8.208,9.25,1.042,,199.375
2013-10-27,188.417,6.292,4.375,5.208,0.833,,194.708
2013-10-28,193.25,11.417,15.25,21.375,6.125,,204.667
2013-10-29,192.913,13.652,15.833,20.958,5.125,,206.565
2013-10-30,196.583,19.042,20.875,30.25,9.375,,215.625
2013-10-31,194.458,14.083,15.875,22.792,6.917,,208.542
2013-11-01,190.625,14.0,18.333,27.667,9.333,,204.625
2013-11-02,196.833,16.042,22.958,33.667,10.708,,212.875
2013-11-03,193.292,22.792,18.417,29.875,11.458,,216.083
2013-11-04,198.25,19.167,20.542,31.292,10.75,,217.417
2013-11-05,196.208,20.417,25.5,44.417,18.917,,216.625
2013-11-06,194.565,11.957,13.917,17.417,3.5,,206.522
2013-11-07,189.0,12.958,15.708,20.208,4.5,,201.958
2013-11-08,189.958,7.792,11.696,13.826,2.13,,197.75
2013-11-09,192.875,8.042,10.875,14.875,4.0,,200.917
2013-11-10,190.0,6.75,5.958,7.0,1.042,,196.75
2013-11-11,192.25,9.917,16.292,21.292,5.0,,202.167
2013-11-12,194.708,8.333,13.75,18.0,4.25,,203.042
2013-11-13,193.417,11.917,21.625,30.333,8.708,,205.333
2013-11-14,195.583,10.667,18.375,25.833,7.458,,206.25
2013-11-15,192.25,16.625,23.667,47.292,23.625,,208.875
2013-11-16,196.042,23.583,32.042,73.75,41.708,,219.625
2013-11-17,201.292,20.333,22.208,47.458,25.25,,221.625
2013-11-18,193.417,11.25,18.0,23.542,5.542,,204.667
2013-11-19,200.375,17.125,26.167,52.042,25.875,,217.5
2013-11-20,191.435,12.217,17.458,24.667,7.208,,203.652
2013-11-21,189.833,11.833,18.125,25.208,7.083,,201.667
2013-11-22,190.208,10.917,18.227,23.773,5.545,,201.125
2013-11-23,190.292,15.75,24.708,35.417,10.708,,206.042
2013-11-24,191.917,22.125,26.083,47.25,21.167,,214.042
2013-11-25,189.208,9.958,10.042,13.292,3.25,,199.167
2013-11-26,185.75,8.667,7.875,10.042,2.167,,194.417
2013-11-27,186.667,10.25,14.667,19.333,4.667,,196.917
2013-11-28,188.909,9.5,17.833,23.208,5.375,,198.409
2013-11-29,190.583,12.333,23.167,40.0,16.833,,202.917
2013-11-30,188.042,10.083,23.667,31.333,7.667,,198.125
2013-12-01,187.417,11.0,16.125,19.333,3.208,,198.417
2013-12-02,188.208,9.792,20.375,25.667,5.292,,198.0
2013-12-03,196.625,17.083,27.958,51.458,23.5,,213.708
2013-12-04,194.304,16.87,17.889,22.556,4.667,,211.174
2013-12-05,192.458,16.0,22.833,24.333,1.5,,208.458
2013-12-06,194.5,12.0,17.125,17.625,0.5,,206.5
2013-12-07,191.5,10.875,10.208,10.208,0.0,,202.375
2013-12-08,192.875,10.792,10.125,10.125,0.0,,203.667
2013-12-09,191.833,10.208,15.273,17.591,2.318,,202.042
2013-12-10,195.708,11.75,19.792,27.417,7.625,,207.458
2013-12-11,189.083,7.875,10.417,13.292,2.875,,196.958
2013-12-12,191.0,10.0,16.25,20.292,4.042,,201.0
2013-12-13,192.792,9.208,19.25,27.292,8.042,,202.0
2013-12-14,192.458,13.958,20.583,29.917,9.333,,206.417
