date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,THC_mean
2011-05-23,188.875,6.958333333333333,7.458333333333333,7.708333333333333,0.25,,2,4.916666666666667,11.333333333333334,195.83333333333334
2011-05-24,190.69565217391303,12.0,12.458333333333334,13.541666666666666,1.0833333333333333,,29,4.043478260869565,13.956521739130435,202.69565217391303
2011-05-25,195.08333333333334,12.041666666666666,9.791666666666666,12.958333333333334,3.1666666666666665,,0,3.9583333333333335,12.583333333333334,207.125
2011-05-26,194.54166666666666,5.75,4.958333333333333,5.541666666666667,0.5833333333333334,,0,2.5416666666666665,14.458333333333334,200.29166666666666
2011-05-27,197.83333333333334,6.166666666666667,4.869565217391305,5.173913043478261,0.30434782608695654,,1,2.0833333333333335,15.625,204.0
2011-05-28,190.5,11.166666666666666,10.166666666666666,10.583333333333334,0.4166666666666667,,33,2.5,10.833333333333334,201.66666666666666
2011-05-29,186.08333333333334,5.708333333333333,4.125,4.333333333333333,0.20833333333333334,,59,1.9583333333333333,5.791666666666667,191.79166666666666
2011-05-30,183.125,15.0,6.458333333333333,6.875,0.4166666666666667,,18,2.8333333333333335,4.5,198.125
2011-05-31,189.3913043478261,7.043478260869565,4.708333333333333,5.125,0.4166666666666667,,0,3.4583333333333335,14.708333333333334,196.43478260869566
2011-06-01,195.16666666666666,6.833333333333333,3.8333333333333335,4.208333333333333,0.375,,0,3.0416666666666665,26.833333333333332,202.0
2011-06-02,201.375,16.583333333333332,11.583333333333334,18.5,6.916666666666667,,26,2.6666666666666665,26.90909090909091,217.95833333333334
2011-06-03,195.08333333333334,36.333333333333336,19.52173913043478,22.956521739130434,3.4347826086956523,,0,6.041666666666667,29.40909090909091,231.41666666666666
2011-06-04,190.04166666666666,12.25,5.958333333333333,7.833333333333333,1.875,,0,4.708333333333333,24.541666666666668,202.29166666666666
2011-06-05,185.29166666666666,8.416666666666666,3.3333333333333335,4.333333333333333,1.0,,0,4.833333333333333,26.708333333333332,193.70833333333334
2011-06-06,192.875,24.25,12.041666666666666,13.916666666666666,1.875,,0,10.125,25.5,217.125
2011-06-07,194.30434782608697,7.217391304347826,5.625,6.791666666666667,1.1666666666666667,,0,5.173913043478261,29.869565217391305,201.52173913043478
2011-06-08,197.20833333333334,11.375,11.5,13.0,1.5,,2,3.4166666666666665,15.208333333333334,208.58333333333334
2011-06-09,194.66666666666666,9.708333333333334,8.291666666666666,9.708333333333334,1.4166666666666667,,0,4.5,16.375,204.375
2011-06-10,188.0,5.583333333333333,3.652173913043478,4.260869565217392,0.6086956521739131,,0,2.75,14.583333333333334,193.58333333333334
2011-06-11,190.5,13.208333333333334,9.291666666666666,10.375,1.0833333333333333,,65,3.0416666666666665,27.291666666666668,203.70833333333334
2011-06-12,204.875,7.625,5.625,6.166666666666667,0.5416666666666666,,0,3.0416666666666665,24.166666666666668,212.5
2011-06-13,196.79166666666666,12.791666666666666,11.333333333333334,12.25,0.9166666666666666,,70,3.5833333333333335,20.708333333333332,209.58333333333334
2011-06-14,197.56521739130434,7.956521739130435,6.0,6.541666666666667,0.5416666666666666,,0,3.4347826086956523,20.434782608695652,205.52173913043478
2011-06-15,200.5,7.583333333333333,5.375,5.625,0.25,,0,2.9166666666666665,10.458333333333334,208.08333333333334
2011-06-16,203.125,7.208333333333333,4.833333333333333,5.541666666666667,0.7083333333333334,,7,2.4166666666666665,12.958333333333334,210.33333333333334
2011-06-17,189.5,8.833333333333334,6.434782608695652,6.913043478260869,0.4782608695652174,,21,2.5416666666666665,12.5,198.33333333333334
2011-06-18,200.66666666666666,8.083333333333334,5.875,6.333333333333333,0.4583333333333333,,8,2.3333333333333335,14.416666666666666,208.75
2011-06-19,197.0,13.791666666666666,6.208333333333333,6.958333333333333,0.75,,0,4.208333333333333,18.125,210.79166666666666
2011-06-20,188.33333333333334,7.083333333333333,4.583333333333333,5.5,0.9166666666666666,,0,2.75,10.208333333333334,195.41666666666666
2011-06-21,180.72727272727272,6.863636363636363,5.083333333333333,6.333333333333333,1.25,,1,4.043478260869565,9.173913043478262,187.5909090909091
2011-06-22,186.79166666666666,12.416666666666666,11.583333333333334,14.666666666666666,3.0833333333333335,,0,7.666666666666667,26.375,199.20833333333334
2011-06-23,179.20833333333334,8.041666666666666,5.541666666666667,7.833333333333333,2.2916666666666665,,0,5.166666666666667,24.291666666666668,187.25
2011-06-24,177.0,6.375,3.869565217391304,5.173913043478261,1.3043478260869565,,0,4.291666666666667,23.958333333333332,183.375
2011-06-25,186.375,8.166666666666666,4.583333333333333,5.583333333333333,1.0,,0,5.0,14.958333333333334,194.54166666666666
2011-06-26,200.5,14.166666666666666,7.708333333333333,8.375,0.6666666666666666,,0,4.208333333333333,21.5,214.66666666666666
2011-06-27,195.25,8.583333333333334,5.625,7.166666666666667,1.5416666666666667,,0,2.9583333333333335,24.208333333333332,203.83333333333334
2011-06-28,182.7826086956522,9.826086956521738,5.5,7.958333333333333,2.4583333333333335,,0,5.333333333333333,21.333333333333332,192.6086956521739
2011-06-29,200.70833333333334,16.083333333333332,7.791666666666667,8.625,0.8333333333333334,,0,6.0,25.125,216.79166666666666
2011-06-30,185.83333333333334,21.708333333333332,17.875,19.75,1.875,,2,9.416666666666666,31.291666666666668,207.54166666666666
2011-07-01,186.95833333333334,19.958333333333332,14.826086956521738,18.0,3.1739130434782608,,4,9.25,45.75,206.91666666666666
2011-07-02,189.875,9.625,4.083333333333333,6.0,1.9166666666666667,,0,3.875,12.791666666666666,199.5
2011-07-03,182.0,19.208333333333332,6.791666666666667,8.5,1.7083333333333333,,0,7.583333333333333,26.083333333333332,201.20833333333334
2011-07-04,174.875,8.0,2.2083333333333335,2.9583333333333335,0.75,,0,4.291666666666667,28.916666666666668,182.875
2011-07-05,183.69565217391303,10.217391304347826,4.458333333333333,5.166666666666667,0.7083333333333334,,0,4.826086956521739,22.043478260869566,193.91304347826087
2011-07-06,198.54166666666666,13.541666666666666,7.0,8.041666666666666,1.0416666666666667,,0,5.416666666666667,27.916666666666668,212.08333333333334
2011-07-07,179.54166666666666,6.833333333333333,3.6666666666666665,4.708333333333333,1.0416666666666667,,0,4.125,12.333333333333334,186.375
2011-07-08,178.16666666666666,7.0,5.826086956521739,7.956521739130435,2.130434782608696,,0,4.333333333333333,18.458333333333332,185.16666666666666
2011-07-09,179.125,11.291666666666666,4.583333333333333,6.583333333333333,2.0,,0,4.708333333333333,14.25,190.41666666666666
2011-07-10,180.20833333333334,7.5,2.25,3.4166666666666665,1.1666666666666667,,0,3.8333333333333335,11.25,187.70833333333334
2011-07-11,181.875,7.666666666666667,3.5416666666666665,5.791666666666667,2.25,,0,7.166666666666667,12.833333333333334,189.54166666666666
2011-07-12,180.69565217391303,9.304347826086957,2.3333333333333335,3.6666666666666665,1.3333333333333333,,0,4.583333333333333,8.25,190.0
2011-07-13,180.5,9.208333333333334,2.625,4.083333333333333,1.4583333333333333,,0,8.791666666666666,9.416666666666666,189.70833333333334
2011-07-14,182.58333333333334,9.333333333333334,3.2083333333333335,5.208333333333333,2.0,,0,3.7916666666666665,10.166666666666666,191.91666666666666
2011-07-15,183.66666666666666,10.458333333333334,4.043478260869565,5.956521739130435,1.9130434782608696,,0,4.083333333333333,9.416666666666666,194.125
2011-07-16,183.04166666666666,10.25,3.2083333333333335,4.625,1.4166666666666667,,0,6.125,17.083333333333332,193.29166666666666
2011-07-17,178.875,9.458333333333334,1.5,2.625,1.125,,0,4.958333333333333,15.291666666666666,188.33333333333334
2011-07-18,177.0,8.833333333333334,1.8333333333333333,2.875,1.0416666666666667,,0,3.5416666666666665,25.583333333333332,185.83333333333334
2011-07-19,179.3913043478261,7.782608695652174,1.7083333333333333,3.5,1.7916666666666667,,16,2.0,19.75,187.17391304347825
2011-07-20,178.625,8.0,2.2916666666666665,3.4583333333333335,1.1666666666666667,,6,2.9565217391304346,20.08695652173913,186.625
2011-07-21,185.45833333333334,8.75,5.625,6.375,0.75,,2,4.5,14.333333333333334,194.20833333333334
2011-07-22,189.625,11.875,7.217391304347826,8.434782608695652,1.2173913043478262,,0,5.833333333333333,15.375,201.5
2011-07-23,187.875,12.708333333333334,8.833333333333334,10.083333333333334,1.25,,0,5.708333333333333,14.083333333333334,200.58333333333334
2011-07-24,188.95833333333334,13.833333333333334,6.0,7.708333333333333,1.7083333333333333,,0,4.625,11.125,202.79166666666666
2011-07-25,182.70833333333334,7.875,3.4583333333333335,4.625,1.1666666666666667,,0,4.708333333333333,18.041666666666668,190.58333333333334
2011-07-26,183.2608695652174,5.0,4.916666666666667,6.041666666666667,1.125,,0,3.6666666666666665,17.208333333333332,188.2608695652174
2011-07-27,181.20833333333334,5.5,7.375,9.25,1.875,,0,4.625,12.791666666666666,186.70833333333334
2011-07-28,196.05,11.3,18.208333333333332,24.958333333333332,6.75,,7,7.541666666666667,39.833333333333336,207.35
2011-07-29,,,13.652173913043478,15.695652173913043,2.0434782608695654,,3,6.791666666666667,36.583333333333336,
2011-07-30,,,8.208333333333334,9.5,1.2916666666666667,,15,4.083333333333333,23.875,
