date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2013-03-06,188.609,2.282,89.873,67.766,42.445,2.739,3.053,3.931,0.965,8.885,0.983,5.866,2.746,-0.198,191.348
2013-03-07,190.739,2.611,88.844,71.371,46.401,2.87,3.168,4.239,1.155,10.187,1.143,5.579,2.3,-0.526,193.609
2013-03-08,189.609,3.208,82.82,65.7,45.153,3.478,4.17,5.564,1.404,11.93,0.872,7.587,3.286,-0.818,193.087
2013-03-09,193.087,3.75,93.441,76.725,44.15,4.13,3.775,4.872,1.1,25.456,2.495,10.14,3.683,-0.996,197.217
2013-03-10,187.174,2.261,89.655,67.744,49.136,2.739,3.015,3.965,1.018,8.653,2.889,6.403,3.085,0.131,189.913
2013-03-11,188.0,3.343,88.949,70.921,48.393,3.478,5.627,7.884,2.21,11.68,1.383,11.907,5.791,-1.155,191.478
2013-03-12,189.87,2.634,86.447,63.985,46.437,3.217,4.926,5.775,0.794,10.506,1.255,16.223,10.818,4.714,193.087
2013-03-13,192.0,2.854,96.707,91.368,84.038,2.826,3.939,4.752,0.745,6.461,0.907,11.0,7.326,4.023,194.826
2013-03-14,187.652,2.591,93.1,84.621,70.344,2.652,4.057,4.954,0.879,10.322,1.481,4.85,3.306,1.404,190.304
2013-03-15,188.174,3.02,90.929,66.846,42.79,3.174,4.398,5.44,0.933,23.503,1.839,11.784,6.532,0.324,191.348
2013-03-16,188.522,3.208,87.256,72.423,59.806,3.217,3.462,3.672,0.177,33.624,2.407,14.939,11.631,8.547,191.739
2013-03-17,191.087,3.833,92.61,73.226,51.539,4.696,5.758,7.13,1.372,29.791,1.563,16.934,11.321,5.951,195.783
2013-03-18,188.913,2.998,93.488,80.244,68.499,3.652,3.519,4.033,0.542,27.536,2.001,18.08,12.803,7.532,192.565
2013-03-19,189.0,3.27,94.489,73.734,52.341,3.435,5.152,6.335,1.297,19.101,0.83,12.185,8.229,3.507,192.435
2013-03-20,194.783,3.032,95.174,87.319,75.138,3.957,5.488,6.674,1.218,12.849,1.331,10.284,7.823,4.941,198.739
2013-03-21,188.565,2.062,89.229,70.677,51.551,2.174,1.897,2.395,0.549,8.904,0.51,7.514,5.378,2.925,190.739
2013-03-22,186.609,2.604,86.682,63.014,43.496,3.217,3.779,4.678,0.902,12.962,0.805,12.353,7.005,1.079,189.826
2013-03-23,189.087,3.604,89.808,75.054,56.54,4.304,5.202,5.737,0.624,25.105,1.759,15.362,9.215,3.0,193.391
2013-03-24,190.348,3.854,85.316,64.822,42.959,4.174,6.815,7.712,0.926,33.97,3.204,15.89,10.458,3.336,194.522
2013-03-25,188.696,2.542,92.033,72.899,61.498,3.087,4.989,5.673,0.694,21.034,1.484,17.498,14.879,12.119,191.783
2013-03-26,194.609,2.672,96.85,93.842,87.223,3.913,5.417,6.563,1.234,12.167,0.553,16.377,13.574,11.899,198.522
2013-03-27,184.826,2.604,95.276,79.559,53.876,3.13,4.065,5.075,1.019,9.392,0.409,15.87,12.098,7.303,187.957
2013-03-28,186.652,3.292,93.7,65.368,31.809,5.435,5.994,7.488,1.554,18.086,1.059,22.319,13.294,4.985,192.087
2013-03-29,189.217,3.312,94.008,70.069,48.066,4.261,5.574,6.659,1.093,15.398,0.829,20.523,15.894,12.481,193.478
2013-03-30,194.522,2.428,96.617,91.172,77.751,2.739,1.665,1.838,0.205,10.768,0.074,14.658,12.201,9.854,197.261
2013-03-31,187.174,2.896,93.147,75.774,54.109,3.261,3.295,4.096,0.869,12.577,0.166,14.25,10.029,5.851,190.435
2013-04-01,,3.021,92.897,67.834,33.618,,5.465,7.064,1.598,16.224,1.087,16.108,9.415,1.521,
2013-04-02,,3.792,96.007,83.113,63.52,,7.837,9.739,1.957,24.629,1.101,15.06,12.496,9.537,
2013-04-03,,2.625,89.583,74.827,60.98,,3.18,3.607,0.341,18.46,0.274,12.98,10.058,6.226,
2013-04-04,,3.608,93.092,77.469,56.274,,5.93,7.273,1.401,20.97,1.022,17.22,11.237,4.78,
2013-04-05,,3.896,97.038,75.947,43.788,,6.433,7.976,1.541,23.169,1.28,21.317,13.313,6.579,
2013-04-06,,2.916,96.386,88.949,70.555,,6.086,7.399,1.277,11.9,0.471,16.192,13.913,10.891,
2013-04-07,,2.021,92.911,81.068,63.977,,1.288,1.473,0.093,7.964,0.016,11.56,7.944,6.295,
2013-04-08,,2.628,90.346,70.824,50.948,,3.908,4.752,0.802,12.985,0.656,14.752,10.105,5.147,
2013-04-09,,2.875,85.944,61.162,44.22,,4.129,4.878,0.624,23.243,1.744,14.961,11.475,6.341,
2013-04-10,,2.646,89.22,65.909,43.784,,3.344,3.577,0.231,17.402,0.756,10.688,7.608,4.734,
2013-04-11,,2.708,85.648,59.931,39.075,,4.087,4.559,0.399,19.163,2.014,12.196,8.275,4.506,
2013-04-12,,2.334,82.367,57.13,42.129,,3.336,3.701,0.342,14.906,1.715,11.563,8.531,3.343,
2013-04-13,,3.062,79.697,60.63,38.048,,5.402,6.318,0.865,18.854,1.415,15.935,9.966,1.989,
2013-04-14,,2.683,82.876,57.412,34.132,,3.4,3.734,0.214,32.474,2.988,23.432,16.618,10.745,
2013-04-15,,2.188,86.782,68.038,47.34,,3.083,3.712,0.573,18.049,1.043,16.003,12.764,8.858,
2013-04-16,,2.738,85.455,64.71,42.17,,5.074,5.844,0.729,32.857,1.921,24.472,17.459,8.956,
2013-04-17,,2.646,93.186,86.326,72.096,,4.671,5.739,1.037,29.219,1.009,18.239,14.777,12.486,
2013-04-18,,2.292,94.471,84.383,68.006,,2.911,3.452,0.489,19.534,0.771,17.839,13.842,11.244,
2013-04-19,,2.334,74.243,55.378,40.003,,3.22,4.02,0.796,16.802,0.392,11.991,9.668,5.321,
2013-04-20,,2.458,94.779,76.656,50.856,,3.902,4.702,0.778,13.384,0.086,10.645,6.792,3.941,
2013-04-21,,2.271,96.41,74.324,45.656,,2.675,3.269,0.506,5.274,0.236,12.475,8.539,5.024,
2013-04-22,,2.834,91.444,66.466,35.211,,4.365,5.197,0.803,17.5,0.566,15.414,9.387,3.435,
2013-04-23,187.0,3.625,84.331,63.086,45.608,4.875,7.608,8.884,1.265,15.456,1.328,17.607,13.087,6.311,191.875
2013-04-24,189.696,3.435,96.444,88.548,70.309,3.739,6.033,6.939,0.863,13.282,0.5,17.674,14.81,10.402,193.435
2013-04-25,188.739,3.188,95.022,75.138,51.358,4.043,5.117,5.891,0.708,24.805,1.312,19.225,14.827,9.451,192.783
2013-04-26,191.261,3.354,92.027,67.758,52.297,4.13,4.592,4.877,0.246,28.096,1.318,14.861,12.588,8.353,195.391
2013-04-27,187.87,3.208,90.666,70.327,48.963,4.652,4.964,5.395,0.31,20.729,0.824,17.708,12.458,6.834,192.522
2013-04-28,187.435,3.229,92.25,66.57,39.625,4.435,4.605,5.07,0.402,22.373,0.923,20.181,13.593,7.27,191.87
2013-04-29,190.783,3.084,84.613,64.979,41.358,4.739,4.144,4.491,0.328,29.276,3.333,24.564,17.443,8.784,195.522
2013-04-30,187.652,2.292,92.631,74.789,48.593,3.13,3.807,4.284,0.424,13.656,0.556,18.577,14.302,9.804,190.783
2013-05-01,185.087,2.125,91.665,74.883,60.821,2.174,2.545,3.267,0.721,7.011,0.041,12.954,10.707,8.17,187.261
2013-05-02,185.304,2.208,90.409,70.941,50.635,2.783,2.653,3.503,0.818,5.736,0.141,15.243,10.989,7.209,188.087
2013-05-03,186.043,2.229,90.856,71.572,49.126,3.391,2.675,3.296,0.615,9.469,0.24,17.585,12.54,8.628,189.435
2013-05-04,186.13,2.88,92.081,79.308,60.859,4.261,3.087,3.505,0.415,19.159,0.309,16.951,12.435,8.355,190.391
2013-05-05,188.522,3.062,93.596,71.521,43.692,4.217,3.605,3.979,0.369,28.275,0.698,20.852,14.608,8.118,192.739
2013-05-06,186.87,2.833,87.743,67.505,42.881,3.696,3.404,3.746,0.268,27.471,0.968,21.11,16.335,10.399,190.565
2013-05-07,183.478,1.854,86.059,67.407,50.708,2.043,2.639,3.477,0.9,10.966,0.238,16.429,13.422,9.215,185.522
2013-05-08,185.913,2.104,88.292,65.627,40.265,3.87,4.144,5.273,1.11,8.379,1.148,19.944,13.398,6.309,189.783
2013-05-09,190.13,2.52,84.394,68.816,52.371,4.783,4.061,4.704,0.579,27.033,1.627,23.167,16.97,8.581,194.913
2013-05-10,193.5,3.184,95.36,83.651,70.338,5.2,5.671,7.09,1.438,19.977,0.783,20.701,17.399,14.525,198.7
2013-05-11,187.435,2.729,96.165,81.623,62.546,3.739,3.856,4.378,0.407,20.542,0.813,19.646,17.076,12.004,191.174
2013-05-12,188.348,2.792,92.536,64.07,40.589,4.261,3.35,3.77,0.277,30.608,1.623,24.631,17.937,10.452,192.609
2013-05-13,192.217,3.562,82.264,62.509,42.722,6.043,5.08,5.491,0.372,45.023,2.089,25.591,19.47,12.87,198.261
2013-05-14,193.0,3.475,83.573,61.433,37.304,6.826,5.648,6.283,0.534,32.275,1.97,26.443,19.242,12.369,199.826
2013-05-15,186.826,2.542,90.053,72.328,47.089,4.478,3.38,3.829,0.427,26.371,1.265,25.194,19.304,13.077,191.304
2013-05-16,186.391,2.729,90.007,78.268,67.198,2.957,2.921,3.555,0.524,26.795,0.219,18.481,16.18,13.76,189.348
2013-05-17,184.391,2.084,87.593,69.2,53.277,2.565,2.812,3.64,0.911,10.927,0.216,20.707,16.47,12.881,186.957
2013-05-18,189.957,2.461,90.885,63.963,41.675,5.391,4.027,4.804,0.688,17.974,0.832,26.308,19.296,11.032,195.348
2013-05-19,188.609,2.375,96.344,85.131,67.209,4.261,4.039,4.848,0.663,11.807,0.337,20.363,18.524,16.667,192.87
2013-05-20,186.565,2.208,94.769,80.891,62.589,3.783,2.739,3.052,0.303,14.596,0.345,23.155,19.347,16.564,190.348
2013-05-21,190.348,2.958,91.277,72.998,46.522,4.652,3.484,3.867,0.251,35.071,1.024,23.904,19.642,14.454,195.0
2013-05-22,191.261,2.917,91.743,71.949,35.661,5.13,3.723,4.242,0.545,33.55,0.789,24.994,18.651,11.992,196.391
2013-05-23,191.0,2.77,91.686,68.932,41.752,4.476,4.661,5.715,0.99,28.645,0.808,24.71,18.921,13.471,195.476
2013-05-24,191.609,2.56,87.418,61.814,37.003,4.652,5.83,7.245,1.436,27.622,0.812,27.498,19.915,12.289,196.261
2013-05-25,195.043,2.916,87.975,67.257,43.006,4.565,5.066,5.653,0.522,30.733,1.134,27.106,20.583,13.531,199.609
2013-05-26,195.522,2.844,89.471,67.025,45.17,5.217,4.132,4.91,0.668,23.945,0.707,29.397,22.882,16.176,200.739
2013-05-27,187.696,2.208,81.71,63.208,48.558,2.783,4.036,5.086,0.93,17.024,0.791,26.554,22.7,18.626,190.478
2013-05-28,182.043,1.542,90.242,75.286,62.354,1.826,3.047,4.231,1.167,6.97,0.224,23.242,21.925,20.198,183.87
2013-05-29,192.043,2.729,96.952,87.234,73.202,3.826,3.754,4.143,0.325,26.018,0.452,23.585,21.325,19.556,195.87
2013-05-30,191.696,2.771,91.787,78.689,58.98,3.261,4.162,4.943,0.758,29.444,0.695,22.994,19.536,15.413,194.957
2013-05-31,192.522,2.875,92.535,68.889,43.079,3.609,4.992,6.207,1.228,20.733,0.67,25.125,19.308,13.528,196.13
2013-06-01,199.652,3.229,93.768,78.594,49.946,4.652,5.466,6.396,0.884,20.749,0.604,24.806,18.984,14.78,204.304
2013-06-02,192.13,2.48,94.652,77.973,53.682,3.261,3.081,3.657,0.452,14.578,0.474,23.641,19.481,16.785,195.391
2013-06-03,194.652,2.587,94.166,73.939,49.722,3.0,3.593,4.421,0.748,18.289,0.586,25.115,20.121,15.19,197.652
2013-06-04,189.13,2.165,92.836,71.629,51.686,3.304,3.854,4.85,0.975,17.506,0.605,26.909,21.408,15.566,192.435
2013-06-05,205.435,2.125,90.78,71.784,50.282,3.826,3.846,4.601,0.681,19.135,0.538,27.779,22.002,16.754,209.261
2013-06-06,203.348,2.146,90.393,70.933,45.375,3.522,4.234,5.326,1.125,18.285,0.339,25.679,20.986,16.589,206.87
2013-06-07,198.957,2.035,91.136,71.794,49.2,2.609,3.349,4.395,1.123,14.659,0.506,25.589,20.403,14.958,201.565
2013-06-08,195.391,2.125,92.084,74.002,51.074,2.565,2.851,3.785,0.823,18.446,0.476,25.993,20.599,15.126,197.957
2013-06-09,189.565,2.27,89.85,78.735,63.94,3.435,3.133,3.804,0.607,22.949,0.468,24.537,21.05,17.639,193.0
2013-06-10,187.826,2.292,89.369,69.111,50.85,3.739,4.031,4.836,0.891,17.821,0.529,28.266,23.363,17.614,191.565
2013-06-11,187.522,2.292,80.528,67.266,51.362,4.565,4.713,5.618,0.902,16.37,0.915,29.786,25.395,21.545,192.087
2013-06-12,206.304,2.125,89.411,72.439,53.038,4.435,3.959,4.922,0.928,15.687,0.907,30.966,25.932,21.711,210.739
2013-06-13,199.826,2.002,91.324,81.56,68.576,3.217,3.238,3.823,0.514,18.104,0.913,28.266,25.003,22.616,203.043
2013-06-14,193.304,2.292,94.514,83.813,70.147,3.174,3.069,4.128,1.032,23.021,0.929,27.667,24.402,22.094,196.478
2013-06-15,186.783,2.438,95.668,89.266,73.093,3.565,3.194,4.754,1.574,15.461,0.097,26.14,23.616,22.373,190.348
2013-06-16,198.609,1.542,94.187,80.683,61.649,2.826,1.722,2.498,0.661,11.162,0.129,28.669,24.274,21.726,201.435
2013-06-17,199.957,1.354,93.214,78.543,62.376,2.913,1.723,2.279,0.559,10.397,0.332,28.31,24.265,20.517,202.87
2013-06-18,188.348,1.854,93.275,83.909,70.59,3.304,3.071,4.068,1.054,12.934,0.144,27.007,24.945,22.868,191.652
2013-06-19,198.696,2.22,97.421,94.746,85.303,3.348,4.564,5.05,0.466,7.742,0.082,25.167,22.787,20.761,202.043
2013-06-20,200.739,2.834,95.886,93.227,89.138,5.783,5.607,6.795,1.131,7.263,0.109,23.462,21.914,20.05,206.522
2013-06-21,209.304,3.146,94.786,91.214,82.488,5.652,5.807,7.671,1.85,7.069,0.07,21.771,20.278,18.651,214.957
2013-06-22,198.0,2.292,94.249,81.537,63.723,3.522,2.502,3.078,0.469,8.971,0.165,25.18,21.472,18.219,201.522
2013-06-23,207.696,2.065,94.01,84.957,69.439,3.391,2.076,2.436,0.278,13.066,0.134,24.252,21.487,19.439,211.087
2013-06-24,201.913,2.312,93.951,81.563,66.069,3.174,2.902,3.58,0.672,15.48,0.321,25.543,22.195,19.279,205.087
2013-06-25,190.043,2.146,91.61,78.953,63.976,3.0,3.439,4.603,1.183,14.745,0.414,26.958,23.261,20.347,193.043
2013-06-26,198.0,2.416,96.757,90.374,75.516,2.783,3.239,3.895,0.604,8.471,0.109,23.839,21.764,20.828,200.783
2013-06-27,205.048,2.122,94.858,80.261,61.277,2.762,2.961,3.851,0.934,11.631,0.223,26.113,22.963,20.525,207.81
2013-06-28,193.522,2.375,90.952,80.186,64.219,3.565,3.251,4.395,1.175,16.157,0.36,27.146,23.279,20.45,197.087
2013-06-29,204.261,2.375,94.191,79.064,62.877,4.087,3.171,4.011,0.855,18.426,0.429,28.155,24.177,20.392,208.348
2013-06-30,209.435,2.125,93.316,76.675,56.101,4.435,2.694,3.319,0.614,16.124,0.375,29.364,24.761,20.982,213.87
2013-07-01,196.957,1.5,85.575,67.872,50.275,3.783,2.408,3.143,0.575,10.247,0.772,30.982,25.706,21.053,200.739
2013-07-02,186.043,1.667,87.089,71.293,59.771,2.913,2.076,2.816,0.701,10.847,0.208,29.635,25.819,21.728,188.957
2013-07-03,182.522,1.478,93.233,78.73,65.81,2.652,2.266,2.791,0.516,8.644,0.246,30.194,25.864,22.428,185.174
2013-07-04,200.087,2.289,95.501,83.422,68.198,4.652,3.75,4.637,0.843,19.924,0.548,29.931,26.359,23.836,204.739
2013-07-05,185.522,1.418,95.003,72.213,60.337,3.565,2.336,3.209,0.827,11.637,0.432,31.185,28.421,24.115,189.087
2013-07-06,203.087,1.688,95.342,84.885,67.309,3.957,3.055,3.626,0.502,9.174,0.439,29.097,25.864,23.614,207.043
2013-07-07,207.957,1.708,96.108,85.799,64.791,4.435,2.159,2.733,0.548,7.094,0.112,30.887,25.954,23.141,212.391
2013-07-08,223.85,1.438,92.903,74.926,56.233,4.65,2.074,3.259,1.236,9.878,0.56,32.508,28.181,23.562,228.5
2013-07-09,212.043,1.188,92.165,72.992,57.734,3.913,2.096,3.1,1.028,10.556,0.616,31.362,27.769,23.235,215.957
2013-07-10,175.957,1.0,88.44,72.17,58.119,2.913,2.115,2.959,0.855,8.568,0.615,31.298,27.925,24.216,178.87
2013-07-11,184.348,1.396,87.243,71.707,57.949,3.609,2.746,4.203,1.486,9.918,0.657,31.683,27.781,23.487,187.957
2013-07-12,187.217,1.292,91.368,75.916,63.487,3.348,2.563,3.367,0.701,17.089,1.398,31.143,27.799,22.832,190.565
2013-07-13,177.609,1.022,87.058,75.782,60.762,3.174,2.095,2.667,0.562,15.502,1.498,32.227,28.681,26.099,180.783
2013-07-14,186.565,1.021,91.382,78.249,65.185,3.043,1.33,1.789,0.449,10.699,0.662,30.953,28.293,25.493,189.609
2013-07-15,185.682,1.166,97.087,87.681,75.736,4.273,1.902,2.571,0.575,8.279,0.134,28.055,26.257,23.304,189.955
2013-07-16,204.304,1.5,93.673,76.403,56.78,6.348,2.418,4.025,1.563,9.617,0.551,31.401,27.053,23.175,210.652
2013-07-17,196.565,1.216,91.581,73.181,54.642,5.565,2.091,3.133,1.081,10.866,0.706,31.69,27.926,23.19,202.13
2013-07-18,183.0,1.5,94.084,84.316,73.738,4.739,2.208,2.696,0.5,11.926,0.667,28.625,26.422,24.024,187.739
2013-07-19,201.217,1.667,93.459,78.187,61.272,5.565,3.335,4.421,1.077,11.794,0.387,29.426,25.705,22.201,206.783
2013-07-20,203.304,1.688,92.528,75.208,56.896,6.261,2.501,3.276,0.678,14.102,0.382,31.654,26.773,21.47,209.565
2013-07-21,202.652,1.486,89.684,73.893,57.307,6.565,2.264,2.77,0.424,15.01,0.563,32.041,27.771,23.3,209.217
2013-07-22,199.565,1.166,90.033,76.392,62.14,4.913,2.333,3.018,0.654,14.201,0.668,31.577,27.931,23.788,204.478
2013-07-23,177.522,1.196,85.704,74.26,64.354,4.087,1.652,2.237,0.55,10.457,0.623,30.731,28.044,25.416,181.609
2013-07-24,178.0,1.208,82.877,70.002,58.411,4.217,2.314,2.928,0.56,12.577,0.865,32.148,28.889,25.871,182.217
2013-07-25,193.435,3.104,87.199,76.293,63.348,5.826,2.589,2.908,0.223,35.824,0.826,31.123,28.296,25.369,199.261
2013-07-26,195.957,3.666,89.077,76.791,61.499,6.261,2.614,2.851,0.237,43.18,1.04,31.556,28.035,25.04,202.217
2013-07-27,212.652,3.666,94.708,82.418,65.3,7.087,2.691,3.031,0.252,45.861,0.695,30.484,27.027,24.264,219.739
2013-07-28,209.565,3.312,96.572,88.263,75.012,6.565,3.169,3.778,0.64,23.717,0.217,27.58,25.122,22.396,216.13
2013-07-29,184.957,2.206,93.499,79.336,66.328,5.174,2.549,3.023,0.482,26.31,0.848,31.798,28.562,25.4,190.13
2013-07-30,197.0,2.916,94.718,87.075,77.014,6.217,2.678,2.92,0.252,35.788,0.447,29.389,27.527,25.993,203.217
2013-07-31,183.0,1.625,93.288,78.106,60.85,4.478,1.731,2.137,0.436,20.61,0.597,32.312,29.29,26.281,187.478
2013-08-01,,1.938,97.261,87.966,74.961,,1.918,2.324,0.389,20.102,0.517,30.222,27.406,25.048,
2013-08-02,,2.794,96.068,83.848,68.892,,2.04,2.744,0.589,17.766,0.824,29.424,26.355,23.838,
2013-08-03,,2.021,94.23,82.274,68.506,,1.484,1.993,0.481,15.245,0.216,30.393,27.296,24.44,
2013-08-04,,1.625,96.802,83.799,65.006,,1.334,1.928,0.514,10.966,0.187,31.456,27.504,24.592,
2013-08-05,222.75,2.438,89.46,80.012,63.968,10.75,2.514,3.144,0.584,20.495,0.428,32.165,28.061,25.521,233.5
2013-08-06,189.087,2.039,89.269,78.929,67.891,5.826,1.699,2.051,0.267,19.06,0.702,31.371,28.29,25.442,194.913
2013-08-07,194.783,1.896,91.636,80.873,66.358,5.348,1.599,1.931,0.357,22.576,0.672,32.171,29.046,25.413,200.13
2013-08-08,181.0,1.542,91.597,80.633,67.766,4.913,1.792,2.109,0.256,21.719,0.813,32.414,29.563,27.27,185.913
2013-08-09,179.652,1.479,90.048,77.642,63.03,5.609,2.138,2.381,0.219,23.764,0.928,33.198,29.739,26.931,185.261
2013-08-10,183.609,1.979,88.729,74.39,60.117,6.348,2.198,2.476,0.232,28.53,0.736,33.231,29.683,26.307,189.957
2013-08-11,193.043,2.521,91.991,80.165,66.476,7.174,1.751,1.942,0.058,39.47,0.899,32.689,29.126,25.77,200.217
2013-08-12,203.304,2.729,93.414,77.432,53.975,8.217,2.751,3.157,0.415,34.183,0.994,33.486,28.706,24.761,211.522
2013-08-13,201.348,2.354,92.335,76.741,58.778,8.217,2.381,2.906,0.442,26.714,0.6,33.408,28.669,24.713,209.565
2013-08-14,192.261,1.48,89.522,75.623,56.977,7.652,1.901,2.376,0.425,22.051,0.716,33.348,28.304,23.466,199.913
2013-08-15,189.762,1.438,90.676,76.77,57.698,5.095,1.948,2.481,0.496,18.999,0.893,33.161,28.507,24.759,194.857
2013-08-16,189.0,1.979,92.057,77.632,59.191,3.522,2.718,3.557,0.726,31.343,1.42,32.829,28.515,24.072,192.522
2013-08-17,194.609,2.271,90.234,72.582,49.708,3.696,2.436,2.948,0.422,34.726,0.817,33.946,28.951,24.34,198.304
2013-08-18,193.217,1.938,89.448,72.877,52.417,4.087,2.303,2.791,0.453,19.974,0.542,34.782,29.395,24.271,197.304
2013-08-19,190.13,1.792,89.293,70.802,50.536,3.652,2.811,3.741,0.934,13.891,0.916,34.444,29.738,25.417,193.783
2013-08-20,188.174,1.708,87.894,72.107,51.693,3.174,2.856,3.814,0.884,12.846,1.023,34.184,29.644,25.871,191.348
2013-08-21,186.13,1.708,92.718,78.04,58.775,3.174,2.604,3.597,0.996,14.502,0.777,34.157,29.303,25.317,189.304
2013-08-22,187.565,2.087,92.544,79.691,62.104,4.826,3.706,5.104,1.329,13.487,0.876,33.352,28.9,25.911,192.391
2013-08-23,180.0,1.562,97.551,87.034,72.299,3.348,3.12,4.258,1.086,9.624,0.848,30.032,27.026,24.558,183.348
2013-08-24,185.652,1.458,96.874,92.025,84.245,2.304,2.193,3.069,0.741,5.005,0.043,26.339,24.867,23.666,187.957
2013-08-25,194.739,2.396,97.981,82.095,60.696,2.739,1.808,2.249,0.372,11.145,0.268,29.021,25.171,22.019,197.478
2013-08-26,197.261,2.562,93.145,75.964,53.081,3.348,3.52,4.948,1.376,10.068,0.42,29.864,25.066,20.819,200.609
2013-08-27,194.043,2.562,94.405,76.372,52.674,3.13,2.503,3.04,0.457,13.89,0.43,30.246,25.366,20.381,197.174
2013-08-28,197.696,3.375,94.724,78.77,55.74,4.13,4.128,4.686,0.563,26.669,0.926,30.255,25.828,22.22,201.826
2013-08-29,194.435,2.73,90.196,75.008,59.001,3.783,3.341,4.182,0.811,21.792,0.74,32.531,27.163,21.002,198.217
2013-08-30,179.435,1.9,94.916,86.932,74.972,3.13,3.779,5.373,1.515,7.398,0.391,28.851,26.212,24.235,182.565
2013-08-31,192.696,2.52,97.838,93.647,81.797,3.174,3.127,3.884,0.701,11.11,0.397,27.058,24.284,22.621,195.87
2013-09-01,195.913,2.777,95.912,93.302,84.75,4.174,3.057,3.953,0.79,8.594,0.166,23.67,22.303,21.16,200.087
2013-09-02,187.435,2.375,97.111,87.137,72.323,2.522,4.004,5.028,0.977,6.215,0.164,26.369,23.802,21.828,189.957
2013-09-03,193.0,2.188,96.306,92.99,86.972,3.13,6.458,7.833,1.294,4.885,0.034,22.996,20.525,18.152,196.13
2013-09-04,192.0,1.646,96.861,92.131,74.197,2.304,5.218,6.234,0.943,4.883,0.184,22.814,20.208,18.694,194.304
2013-09-05,188.304,1.916,95.298,78.914,55.373,2.261,3.341,4.374,1.018,5.781,0.078,26.764,22.261,18.984,190.565
2013-09-06,190.81,2.208,93.242,75.885,54.443,3.0,3.664,5.123,1.562,7.826,0.168,27.295,22.483,18.01,193.81
2013-09-07,189.087,2.39,97.26,92.848,83.58,2.826,4.632,6.428,1.774,8.212,0.15,22.21,21.521,20.474,191.913
2013-09-08,194.783,1.708,96.998,86.254,66.485,2.304,2.29,2.86,0.523,5.782,0.166,26.218,22.634,19.44,197.087
2013-09-09,193.174,2.021,95.304,78.376,54.37,2.652,3.293,4.549,1.273,8.001,0.163,27.48,22.436,17.812,195.826
2013-09-10,191.826,2.521,93.262,77.496,56.684,3.348,3.919,5.378,1.501,12.534,0.527,28.843,23.368,18.851,195.174
2013-09-11,196.87,2.576,91.995,79.076,60.441,4.261,3.634,4.42,0.796,27.4,1.02,29.818,24.864,20.773,201.13
2013-09-12,197.435,3.062,93.979,85.322,65.616,6.391,3.773,4.582,0.846,26.085,0.686,29.124,24.773,22.006,203.826
2013-09-13,200.826,2.896,94.689,79.822,59.065,6.261,3.808,5.274,1.539,30.25,0.996,31.64,26.216,21.606,207.087
2013-09-14,199.174,2.916,94.784,80.451,56.841,5.696,3.299,4.614,1.268,32.357,0.457,31.882,26.517,22.472,204.87
2013-09-15,185.957,1.931,93.381,85.414,72.253,2.739,2.485,3.696,1.141,15.049,0.201,25.65,23.872,22.414,188.696
2013-09-16,186.174,1.271,89.526,63.777,45.708,2.217,1.955,2.584,0.597,10.171,0.274,25.804,22.337,15.399,188.391
2013-09-17,190.19,1.958,90.2,69.739,45.912,4.095,3.533,5.141,1.558,6.135,0.347,26.358,19.969,13.518,194.286
2013-09-18,188.217,1.958,92.046,74.578,51.405,5.565,4.0,5.598,1.568,9.564,0.454,27.109,21.236,14.788,193.783
2013-09-19,190.957,2.208,93.96,76.213,52.825,5.913,3.958,5.408,1.513,12.028,0.593,27.776,22.399,17.128,196.87
2013-09-20,194.0,2.958,91.994,74.176,49.584,7.348,5.087,6.199,1.087,20.58,0.836,29.468,22.827,17.013,201.348
2013-09-21,193.0,3.386,92.946,75.804,52.172,7.565,4.092,5.038,0.932,22.113,0.752,29.397,23.607,18.377,200.565
2013-09-22,186.652,2.416,94.057,78.978,59.593,5.522,2.297,3.014,0.683,23.046,0.371,28.382,23.981,20.008,192.174
2013-09-23,188.217,1.93,93.428,78.135,56.551,5.435,2.583,3.546,1.015,21.662,0.484,28.546,23.862,19.815,193.652
2013-09-24,190.087,2.625,93.65,76.393,50.469,7.261,4.502,5.575,1.055,26.305,1.369,29.928,23.741,19.084,197.348
2013-09-25,191.391,2.083,95.362,86.646,68.037,5.783,3.303,4.126,0.732,16.823,0.272,25.954,21.587,19.396,197.174
2013-09-26,185.043,1.282,77.84,59.702,44.345,4.174,2.506,3.384,0.875,6.321,0.271,23.849,20.419,16.935,189.217
2013-09-27,185.304,1.834,86.797,65.459,43.628,4.826,3.963,5.464,1.527,6.111,0.116,23.502,18.765,14.007,190.13
2013-09-28,191.696,2.396,92.301,77.708,57.112,7.13,4.781,5.974,1.068,16.467,0.536,25.38,20.138,14.126,198.826
2013-09-29,188.652,1.958,91.889,76.772,55.733,6.565,3.377,4.072,0.644,16.149,0.458,28.414,23.108,20.014,195.217
2013-09-30,189.087,2.708,95.118,85.321,62.726,8.348,5.508,7.164,1.657,15.202,0.25,25.094,21.491,19.328,197.435
2013-10-01,190.522,2.196,95.285,82.395,65.329,6.13,3.365,4.462,1.075,9.975,0.121,26.286,22.172,18.602,196.652
