date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2014-08-28,186.57,2.861,11.688,8.882,14.995,6.113,6.498,0.281,10.532,20.8,19.208,17.1,198.258
2014-08-29,187.185,2.806,12.372,7.962,13.846,5.884,8.125,0.358,13.429,23.2,20.979,18.9,199.557
2014-08-30,186.13,2.763,10.882,6.916,11.829,4.913,8.53,0.24,14.481,23.6,21.033,19.3,197.011
2014-08-31,186.445,2.506,11.698,5.158,8.373,3.215,8.257,0.366,12.999,23.6,20.908,18.6,198.143
2014-09-01,189.667,2.848,11.246,7.885,14.513,6.627,9.049,0.397,14.041,22.6,20.425,18.1,200.913
2014-09-02,184.355,2.614,10.746,7.022,11.253,4.232,6.952,0.354,11.824,25.0,21.367,18.5,195.102
2014-09-03,184.279,2.248,10.588,7.069,11.115,4.046,7.705,0.388,13.444,21.8,20.442,19.5,194.867
2014-09-04,183.325,1.822,10.371,6.184,9.016,2.832,9.625,0.539,17.161,21.6,20.812,19.4,193.695
2014-09-05,189.44,3.825,18.644,13.619,20.056,6.436,15.345,0.843,28.017,26.2,23.246,21.0,208.084
2014-09-06,191.789,3.818,17.147,10.136,18.684,8.549,14.168,0.675,20.273,27.9,23.983,20.2,208.936
2014-09-07,187.273,2.927,10.926,6.262,8.209,1.948,12.244,0.6,17.736,23.5,20.142,17.9,198.2
2014-09-08,189.096,3.237,13.697,8.898,13.902,5.004,14.189,0.665,20.695,23.2,20.429,17.1,202.792
2014-09-09,188.703,2.897,11.676,8.466,13.044,4.577,13.587,0.488,19.306,24.5,21.104,18.5,200.378
2014-09-10,187.518,2.299,11.151,6.993,11.638,4.645,9.353,0.499,15.515,23.3,20.971,18.7,198.669
2014-09-11,187.194,3.115,12.086,9.357,14.214,4.857,9.695,0.455,16.039,22.9,19.483,17.0,199.279
2014-09-12,188.844,3.287,14.419,9.237,14.81,5.573,6.211,0.468,10.641,24.9,19.808,15.4,203.263
2014-09-13,189.334,3.238,14.646,8.672,13.221,4.549,6.353,0.462,10.11,22.8,18.975,16.2,203.98
2014-09-14,188.706,3.109,14.367,6.198,9.185,2.987,7.338,0.499,10.867,22.9,19.342,15.7,203.073
2014-09-15,186.988,2.654,11.162,6.867,9.964,3.097,7.719,0.651,12.115,21.9,18.175,13.9,198.151
2014-09-16,187.364,2.966,12.361,8.224,13.368,5.144,8.456,0.564,13.842,25.8,20.408,16.1,199.725
2014-09-17,188.529,3.013,12.955,10.6,17.011,6.411,8.666,0.733,12.77,21.4,18.471,15.2,201.484
2014-09-18,189.197,3.037,13.237,8.363,13.835,5.472,7.987,0.433,10.808,21.3,18.196,15.5,202.435
2014-09-19,188.207,2.853,11.533,8.884,14.498,5.614,4.795,0.438,9.159,23.6,19.121,15.0,199.74
2014-09-20,188.256,3.438,15.003,9.674,15.341,5.666,8.205,0.57,12.264,22.4,18.575,14.4,203.26
2014-09-21,188.461,3.029,13.298,6.774,9.983,3.209,8.305,0.645,12.286,22.7,18.012,13.3,201.76
2014-09-22,187.096,3.133,13.794,7.406,11.919,4.513,8.272,0.432,12.382,23.3,18.796,13.7,200.891
2014-09-23,187.436,2.926,11.223,7.547,11.061,3.514,11.903,0.632,16.875,23.8,19.675,15.0,198.659
2014-09-24,187.712,3.373,13.508,13.259,19.184,5.925,16.876,1.096,24.236,21.5,18.642,15.5,201.22
2014-09-25,183.778,2.752,10.7,8.598,12.655,4.058,8.085,0.452,15.169,21.9,19.717,17.5,194.478
2014-09-26,185.854,2.808,10.376,7.62,11.976,4.355,6.954,0.605,12.484,24.2,19.55,15.2,196.229
2014-09-27,186.002,2.781,14.189,7.277,11.695,4.418,8.522,0.463,14.922,19.6,16.483,13.3,200.191
2014-09-28,186.338,2.916,14.789,6.122,9.265,3.143,10.953,0.537,19.562,23.7,18.479,13.3,201.127
2014-09-29,186.262,2.979,11.787,7.68,11.839,4.159,14.429,0.493,21.065,24.9,19.192,14.9,198.049
2014-09-30,187.08,3.061,11.317,7.99,12.705,4.715,13.311,0.476,17.829,24.6,20.079,16.8,198.398
2014-10-01,185.636,2.508,9.238,8.289,13.133,4.843,8.062,0.815,12.932,18.9,17.104,14.5,194.874
2014-10-02,185.742,2.856,10.051,8.853,14.36,5.507,10.785,0.637,18.703,19.5,17.183,14.1,195.792
2014-10-03,187.559,3.882,16.055,11.617,19.213,7.597,10.045,0.597,17.24,23.6,20.25,17.3,203.614
2014-10-04,187.963,3.228,16.52,6.571,10.531,3.961,9.895,0.398,15.534,24.0,19.3,14.0,204.483
2014-10-05,187.574,3.213,10.011,6.36,9.003,2.643,11.504,0.366,17.26,14.6,13.062,11.9,197.585
2014-10-06,184.31,2.622,8.34,5.638,8.321,2.683,2.079,0.309,6.215,15.9,13.917,12.1,192.65
2014-10-07,186.59,2.995,10.668,8.322,13.95,5.628,4.652,0.432,8.736,20.4,15.267,11.2,197.258
2014-10-08,186.875,3.729,17.632,11.196,19.302,8.106,9.661,0.537,14.472,19.4,14.525,10.3,204.508
2014-10-09,187.714,4.037,16.657,12.809,21.579,8.77,13.413,0.529,19.29,19.1,14.754,10.4,204.371
2014-10-10,186.677,3.97,17.117,9.019,16.764,7.745,14.695,0.283,21.644,25.0,18.271,13.7,203.794
2014-10-11,185.17,3.849,13.918,7.262,10.875,3.613,11.991,0.251,16.979,20.4,15.229,10.5,199.088
2014-10-12,185.405,3.631,11.781,6.946,9.803,2.857,14.527,0.409,20.629,16.8,13.408,8.6,197.186
2014-10-13,186.619,3.627,12.307,8.669,12.468,3.799,14.857,0.249,25.303,16.8,13.958,11.4,198.925
2014-10-14,183.226,1.868,7.948,3.428,4.936,1.508,1.956,0.098,6.235,19.9,15.754,13.0,191.174
2014-10-15,186.034,3.168,10.02,8.904,14.344,5.44,6.197,0.118,10.519,17.6,14.058,10.8,196.054
2014-10-16,185.365,3.333,11.07,10.595,17.1,6.504,6.454,0.101,11.818,15.5,12.588,10.5,196.435
2014-10-17,186.009,3.015,11.409,8.681,13.746,5.065,9.314,0.123,13.471,18.2,13.967,11.1,197.417
2014-10-18,187.364,3.916,11.87,10.148,15.223,5.075,12.115,0.293,16.043,19.9,14.762,10.8,199.234
2014-10-19,187.91,3.635,15.321,8.388,11.227,2.839,12.977,0.499,18.21,19.4,14.8,9.5,203.231
2014-10-20,189.184,5.042,20.1,15.506,25.542,10.036,15.397,0.49,25.251,19.7,16.038,12.4,209.284
2014-10-21,188.684,4.434,17.019,15.581,26.44,10.86,14.514,0.404,26.541,20.2,16.696,14.3,205.703
2014-10-22,187.39,3.755,9.866,10.024,16.192,6.169,9.216,0.057,15.671,13.8,11.375,9.6,197.256
2014-10-23,187.45,3.314,9.855,9.66,15.416,5.756,10.699,0.327,16.044,14.4,10.979,8.1,197.305
2014-10-24,187.571,3.8,13.694,12.19,21.543,9.353,10.196,0.445,15.935,15.6,12.629,9.6,201.264
2014-10-25,189.298,5.231,24.854,12.824,23.516,10.692,13.131,0.557,21.263,17.8,13.371,8.1,214.152
2014-10-26,189.648,4.533,19.36,10.673,15.248,4.576,18.714,0.684,29.022,19.5,14.796,8.8,209.008
2014-10-27,188.589,3.563,16.071,7.805,15.303,7.499,12.748,0.161,20.069,22.8,15.546,10.0,204.66
2014-10-28,187.863,2.35,6.812,4.6,7.45,2.85,5.754,0.065,8.267,10.4,8.942,7.1,194.676
2014-10-29,187.723,3.374,9.8,7.316,11.467,4.151,9.612,0.239,12.7,15.7,12.775,10.0,197.522
2014-10-30,189.426,5.145,22.43,16.308,27.695,11.387,14.51,0.546,20.496,17.0,13.171,10.1,211.856
2014-10-31,190.995,5.758,28.116,18.311,31.101,12.79,21.342,0.722,29.733,19.0,13.908,8.9,219.11
2014-11-01,189.931,5.135,19.027,17.854,28.02,10.166,27.112,0.231,40.651,14.4,13.312,12.0,208.958
2014-11-02,188.394,3.674,14.606,9.833,14.248,4.414,11.072,0.131,19.635,19.6,16.067,12.9,203.0
2014-11-03,188.554,3.064,8.691,4.958,7.315,2.356,5.696,0.013,8.605,17.8,11.158,7.8,197.245
2014-11-04,189.027,3.503,13.278,9.544,15.58,6.037,8.542,0.347,11.196,14.4,10.604,7.1,202.305
2014-11-05,190.075,5.288,19.322,16.417,32.212,15.796,10.989,0.532,15.954,13.1,9.038,4.2,209.397
2014-11-06,187.979,4.39,16.57,15.595,29.299,13.704,11.29,0.692,17.085,17.6,12.792,7.3,204.548
2014-11-07,187.67,2.754,8.779,6.347,9.661,3.313,11.638,0.25,15.019,13.9,10.858,7.3,196.449
2014-11-08,187.891,3.86,12.402,11.466,18.235,6.77,8.122,0.365,10.809,14.8,11.192,7.2,200.293
2014-11-09,187.826,3.654,11.931,9.951,14.534,4.583,11.375,0.192,17.12,11.4,9.767,8.5,199.757
2014-11-10,187.646,3.438,12.833,9.545,14.218,4.673,12.474,0.401,16.288,16.4,12.667,9.1,200.478
2014-11-11,189.581,5.979,22.769,17.053,33.031,15.978,12.653,0.586,18.358,14.2,10.275,5.8,212.351
2014-11-12,190.447,5.483,19.009,16.86,31.31,14.45,13.649,0.383,20.343,15.8,11.892,9.5,209.456
2014-11-13,187.644,2.833,8.139,7.091,11.499,4.407,2.806,0.115,5.708,13.0,9.358,4.6,195.783
2014-11-14,188.927,3.425,10.06,11.456,19.698,8.242,2.308,0.176,5.353,9.6,6.233,4.1,198.987
2014-11-15,189.187,3.287,9.026,8.795,15.22,6.426,6.018,0.244,8.117,7.7,5.892,3.9,198.213
2014-11-16,189.138,4.043,14.855,9.764,14.482,4.718,7.911,0.341,10.574,9.4,7.517,6.2,203.992
2014-11-17,188.531,4.566,14.908,15.492,26.838,11.346,9.854,0.554,14.282,10.2,7.112,4.3,203.438
2014-11-18,188.754,4.037,11.368,11.187,17.6,6.413,5.757,0.608,8.568,10.2,6.812,4.1,200.122
2014-11-19,190.103,4.728,21.495,15.53,28.142,12.612,9.501,0.344,11.1,9.8,6.988,3.5,211.598
2014-11-20,190.52,5.397,17.475,18.762,35.362,16.601,11.997,0.466,15.841,9.1,5.929,1.6,207.996
2014-11-21,190.059,5.289,23.151,18.042,35.554,17.512,13.508,0.585,18.371,9.6,5.835,2.5,213.21
2014-11-22,191.734,6.739,34.652,19.059,38.703,19.645,17.643,0.726,22.515,17.0,10.971,5.9,226.386
2014-11-23,189.495,4.197,12.591,8.952,12.775,3.822,11.497,0.582,15.116,12.8,9.667,4.8,202.087
2014-11-24,189.772,4.417,18.543,13.947,22.269,8.322,11.334,0.699,16.898,9.8,6.779,1.7,208.315
2014-11-25,190.143,4.781,15.648,17.224,29.123,11.898,13.426,0.47,20.12,9.1,7.446,6.3,205.791
2014-11-26,187.309,3.687,8.803,11.951,19.086,7.135,6.445,0.485,10.281,5.6,4.342,1.9,196.111
2014-11-27,189.295,4.958,21.88,14.412,28.669,14.257,4.805,0.26,8.871,14.6,9.471,5.1,211.175
2014-11-28,191.746,6.736,25.869,17.65,45.237,27.587,7.14,0.577,12.352,14.1,10.108,6.3,217.615
2014-11-29,190.906,5.103,19.126,15.724,31.766,16.043,10.952,0.315,16.483,12.0,10.579,9.5,210.032
2014-11-30,189.1,4.094,13.113,10.471,15.763,5.291,9.647,0.165,15.111,10.3,9.596,9.0,202.213
2014-12-01,190.14,4.673,20.209,14.764,26.673,11.909,4.74,0.367,8.693,13.1,10.375,8.4,210.348
2014-12-02,188.056,2.224,7.376,5.787,9.069,3.282,1.259,0.181,3.85,9.9,4.538,1.1,195.432
2014-12-03,187.505,2.679,8.746,7.434,11.566,4.132,1.084,0.692,3.928,6.4,3.55,0.8,196.251
2014-12-04,188.885,4.411,11.794,13.456,22.275,8.818,4.747,0.335,7.167,5.8,3.85,1.9,200.679
2014-12-05,190.325,4.334,12.673,12.497,23.188,10.691,3.758,0.374,6.263,3.9,1.633,-0.3,202.998
2014-12-06,189.517,4.127,15.522,10.85,20.709,9.859,4.518,0.514,6.443,3.3,0.183,-2.2,205.039
2014-12-07,191.124,4.049,11.757,8.861,13.715,4.854,4.101,0.361,5.817,3.5,0.917,-1.2,202.881
2014-12-08,191.203,4.895,15.319,16.178,30.539,14.361,6.239,0.727,9.384,6.6,2.662,-1.1,206.522
2014-12-09,189.197,3.795,9.86,11.356,19.593,8.236,7.559,0.811,9.979,5.8,2.662,1.1,199.057
2014-12-10,190.171,5.458,15.708,15.57,29.379,13.81,10.498,0.768,13.007,6.6,4.283,2.7,205.879
2014-12-11,189.767,5.447,15.159,15.448,27.885,12.437,9.774,1.198,13.265,13.0,6.946,3.9,204.926
2014-12-12,189.244,4.031,9.192,9.691,14.906,5.215,10.805,1.22,13.849,5.0,2.654,-0.5,198.435
2014-12-13,189.967,4.357,13.037,12.721,20.996,8.275,6.025,0.739,8.357,3.7,0.417,-1.3,203.005
2014-12-14,189.524,3.231,15.292,7.154,10.624,3.471,4.25,0.761,6.295,-0.4,-1.717,-2.8,204.816
2014-12-15,190.979,3.928,12.627,13.488,21.654,8.166,5.101,0.895,6.494,0.6,-1.746,-3.3,203.606
2014-12-16,192.833,5.197,18.426,23.512,45.196,21.684,8.914,0.715,11.082,3.8,-0.792,-3.0,211.259
2014-12-17,190.719,2.963,8.266,6.915,11.176,4.261,3.548,0.987,6.963,1.9,-1.279,-3.5,198.985
2014-12-18,189.373,2.621,7.403,5.631,8.964,3.333,2.248,0.434,5.102,2.9,0.088,-3.3,196.775
2014-12-19,191.532,5.918,19.79,16.329,34.776,18.447,5.228,0.549,7.29,5.4,2.879,0.1,211.322
2014-12-20,192.092,5.831,21.676,20.956,44.419,23.463,11.735,0.61,14.37,6.9,3.162,0.6,213.769
2014-12-21,191.001,3.597,8.38,6.15,8.862,2.712,6.495,0.65,9.392,8.2,2.288,-1.2,199.38
2014-12-22,191.373,4.378,11.669,11.464,20.142,8.678,4.27,0.637,6.876,2.4,-0.162,-1.9,203.041
2014-12-23,189.004,3.117,7.646,7.271,11.141,3.87,5.031,0.606,7.086,2.9,0.388,-2.8,196.65
2014-12-24,189.235,4.537,16.012,18.542,30.665,12.122,6.42,0.949,9.881,8.4,4.042,0.8,205.247
2014-12-25,190.701,4.412,12.161,12.058,21.342,9.285,7.495,1.022,9.834,3.7,0.979,-1.7,202.861
2014-12-26,191.644,3.679,11.705,8.989,15.922,6.933,5.171,0.93,6.469,1.4,-0.867,-3.3,203.349
2014-12-27,191.408,4.098,12.635,11.189,18.283,7.094,7.929,1.121,9.356,2.3,-0.308,-4.1,204.044
2014-12-28,193.015,7.481,26.25,16.575,30.634,14.059,10.455,1.176,13.045,6.4,2.479,-0.2,219.264
2014-12-29,193.217,6.637,19.741,19.682,33.514,13.833,13.418,0.948,17.083,5.1,2.229,0.1,212.958
2014-12-30,192.152,6.018,20.912,15.442,23.912,8.47,17.074,1.485,20.754,5.3,3.046,1.6,213.064
2014-12-31,190.111,4.698,11.513,9.039,11.854,2.816,10.39,1.066,13.203,5.3,2.196,-0.5,201.625
2015-01-01,194.347,4.742,12.168,8.79,13.14,4.35,6.391,0.587,7.551,5.3,2.9,0.8,206.515
2015-01-02,195.798,5.204,13.619,10.792,15.11,4.318,7.963,0.72,9.558,9.6,6.1,1.6,209.417
2015-01-03,196.035,4.626,12.39,10.804,14.132,3.329,13.335,0.874,16.392,11.2,8.346,6.1,208.425
2015-01-04,196.121,4.662,8.499,9.189,12.789,3.599,20.663,1.106,24.117,11.8,6.883,3.8,204.62
2015-01-05,192.472,3.036,6.134,6.626,10.086,3.46,3.788,0.926,4.91,6.4,4.042,1.7,198.606
2015-01-06,192.915,4.315,9.741,15.046,23.464,8.419,7.226,0.835,8.187,6.7,3.212,-0.4,202.656
2015-01-07,192.256,3.246,8.026,10.426,17.458,7.032,6.015,0.703,7.524,4.9,3.944,3.4,200.281
2015-01-08,192.019,4.371,9.315,13.84,23.314,9.474,5.191,0.913,6.363,6.2,3.336,1.5,201.334
2015-01-09,192.569,4.256,12.293,12.918,19.999,7.081,5.663,0.499,7.068,5.3,2.467,0.8,204.863
2015-01-10,192.139,3.832,11.811,8.376,12.24,3.864,4.846,0.517,6.191,7.0,3.15,0.7,203.95
2015-01-11,191.719,3.436,7.412,7.403,10.834,3.431,4.98,0.537,5.641,2.6,0.354,-1.8,199.132
2015-01-12,193.205,4.144,9.048,14.57,23.277,8.707,5.397,0.629,6.181,2.6,0.038,-1.5,202.252
2015-01-13,194.172,4.406,11.681,16.903,28.977,12.074,6.386,0.855,7.358,6.0,1.996,-1.7,205.853
2015-01-14,191.743,3.442,6.244,11.027,16.552,5.525,7.012,0.84,8.021,3.2,1.217,-1.6,197.986
2015-01-15,192.724,4.793,10.658,15.408,23.59,8.181,8.634,0.71,9.495,2.8,-0.321,-2.6,203.382
2015-01-16,193.278,4.314,12.651,12.906,19.67,6.764,9.442,0.658,10.76,3.2,-0.983,-3.6,205.929
2015-01-17,194.198,4.467,14.697,11.223,16.191,4.968,12.521,1.01,14.268,4.4,1.321,-0.7,208.895
2015-01-18,192.6,3.335,7.635,8.344,12.315,3.971,8.366,0.708,10.605,3.5,0.404,-2.1,200.236
2015-01-19,191.813,2.614,7.519,10.668,17.292,6.624,1.932,0.508,3.495,3.9,1.525,-0.6,199.332
2015-01-20,192.561,3.479,9.069,10.624,17.845,7.22,3.299,0.729,4.769,4.2,1.183,-1.4,201.629
2015-01-21,192.713,3.406,8.331,11.848,18.981,7.133,3.896,0.618,5.129,4.1,1.312,-1.5,201.045
2015-01-22,192.628,3.084,9.594,10.982,16.679,5.696,4.251,0.634,5.861,3.8,0.267,-1.9,202.222
2015-01-23,192.833,3.319,8.28,10.846,15.571,4.725,6.563,0.685,7.673,2.5,0.121,-2.3,201.113
2015-01-24,192.47,2.972,6.357,6.392,8.685,2.293,7.396,0.778,8.408,1.3,-1.783,-3.7,198.826
2015-01-25,194.488,4.247,11.525,15.433,25.436,10.004,5.599,0.837,7.013,0.4,-1.271,-3.7,206.013
2015-01-26,198.217,6.581,22.847,25.141,47.728,22.586,9.129,1.481,10.867,5.8,2.738,-0.2,221.064
2015-01-27,196.274,5.817,16.935,17.301,30.226,12.925,7.542,1.037,9.256,8.2,5.096,2.3,213.209
2015-01-28,194.915,5.751,13.492,17.751,28.686,10.935,12.362,0.939,13.614,7.0,3.871,1.4,208.406
2015-01-29,193.671,3.928,8.38,14.008,21.136,7.127,8.494,0.792,10.354,0.9,-0.592,-2.4,202.051
2015-01-30,195.287,4.555,14.069,15.146,22.577,7.445,13.178,0.892,15.271,0.9,-1.012,-3.2,209.357
2015-01-31,195.396,4.418,15.266,11.51,16.466,4.956,10.005,0.798,11.235,4.6,1.008,-1.2,210.662
2015-02-01,193.795,4.283,9.05,15.204,23.026,7.822,5.849,0.76,7.402,2.7,0.008,-2.2,202.845
2015-02-02,194.025,4.183,11.359,15.652,25.491,9.839,6.352,0.592,8.327,3.3,0.421,-2.0,205.384
2015-02-03,193.67,3.895,10.64,16.181,24.79,8.609,6.429,0.769,8.202,4.5,0.817,-2.0,204.31
2015-02-04,195.55,5.556,18.738,19.782,34.254,14.472,7.077,0.901,9.606,4.8,2.246,-1.2,214.287
2015-02-05,193.851,4.871,10.572,15.551,23.6,8.049,10.192,0.868,11.864,6.2,3.1,1.0,204.423
2015-02-06,193.005,4.269,9.357,11.557,16.21,4.653,9.494,0.651,11.099,3.5,0.754,-1.3,202.362
2015-02-07,194.641,4.06,8.78,7.72,10.444,2.724,5.764,0.674,7.027,1.8,-0.604,-2.0,203.421
2015-02-08,196.1,5.182,9.457,16.142,25.444,9.302,7.452,1.023,9.314,4.6,0.904,-3.9,205.557
2015-02-09,195.011,5.043,10.569,12.901,20.41,7.509,10.993,1.159,12.996,8.3,3.362,0.0,205.58
2015-02-10,194.802,3.659,8.12,5.736,9.04,3.303,10.244,0.969,11.975,2.6,0.721,-0.9,202.922
2015-02-11,194.992,4.152,9.212,8.786,12.743,3.956,7.748,0.693,9.138,4.9,1.683,-0.4,204.205
2015-02-12,197.489,6.388,21.212,21.12,37.006,15.886,12.074,1.254,14.745,6.7,3.196,-2.1,218.701
2015-02-13,197.521,5.449,17.828,22.228,33.635,11.408,23.741,1.188,27.471,13.6,7.9,3.6,215.349
2015-02-14,196.288,4.364,13.087,9.992,15.046,5.054,10.442,0.723,17.527,19.0,11.875,7.1,209.376
2015-02-15,193.504,3.18,5.84,4.584,7.107,2.522,2.951,0.578,4.515,7.8,2.288,-1.7,199.345
2015-02-16,192.51,3.771,7.769,9.374,14.319,4.945,3.72,0.508,5.13,4.7,0.979,-2.8,200.279
2015-02-17,193.614,3.622,10.452,9.963,16.02,6.057,5.512,0.667,7.439,3.8,0.808,-0.8,204.066
2015-02-18,195.835,4.994,13.675,16.186,26.792,10.606,7.98,0.945,10.738,9.4,3.858,-0.9,209.511
2015-02-19,192.898,4.885,13.345,14.364,25.651,11.288,12.967,0.918,16.125,10.9,6.421,0.6,206.243
2015-02-20,194.692,5.567,20.428,17.535,25.385,7.849,20.91,0.749,26.121,7.6,6.15,4.6,215.12
2015-02-21,190.926,3.049,6.478,4.421,5.871,1.45,4.298,0.508,6.581,10.9,6.812,1.6,197.405
2015-02-22,193.316,3.755,9.141,9.945,14.671,4.726,9.17,0.744,11.485,5.5,2.325,0.6,202.458
2015-02-23,192.901,3.72,11.636,13.685,19.971,6.287,9.862,0.862,12.947,8.4,4.283,-0.8,204.536
2015-02-24,192.447,3.511,6.257,5.888,9.046,3.158,6.199,0.657,7.86,3.4,-0.129,-2.8,198.703
2015-02-25,192.754,4.431,8.733,12.37,19.365,6.995,4.636,0.629,5.926,3.1,-0.504,-3.6,201.486
2015-02-26,192.282,3.999,8.35,10.565,15.361,4.795,9.191,0.772,10.29,5.5,1.442,-1.9,200.633
2015-02-27,191.796,3.894,7.777,8.878,12.906,4.028,12.373,0.82,13.262,5.8,2.592,-1.5,199.573
2015-02-28,191.723,3.664,6.91,5.472,7.332,1.86,9.223,0.766,9.624,5.9,2.979,-0.4,198.633
2015-03-01,192.028,3.266,5.709,5.684,8.665,2.981,6.324,0.542,7.193,1.3,-0.554,-2.4,197.737
2015-03-02,193.337,4.024,10.752,12.475,20.098,7.623,8.122,0.628,8.949,5.5,1.312,-2.7,204.089
2015-03-03,194.743,4.611,13.701,12.856,18.283,5.427,18.939,1.02,20.822,9.6,5.104,1.1,208.444
2015-03-04,196.378,4.915,14.0,16.08,25.11,9.029,15.143,1.025,17.3,7.8,3.912,1.2,210.377
2015-03-05,195.007,4.185,14.647,11.297,18.034,6.737,14.447,0.864,16.888,7.2,4.4,0.6,209.654
2015-03-06,193.587,3.777,9.562,8.711,11.2,2.49,18.774,0.729,23.221,11.8,7.421,4.5,203.148
2015-03-07,194.283,4.622,14.878,16.029,24.858,8.83,17.212,0.756,24.661,14.2,10.729,7.7,209.162
2015-03-08,192.538,3.836,9.206,10.294,15.834,5.54,14.853,0.566,20.23,15.7,10.488,7.0,201.743
2015-03-09,192.86,3.396,6.789,6.501,10.078,3.578,10.02,0.415,12.681,6.8,4.529,2.5,199.649
2015-03-10,193.216,3.673,7.482,6.821,10.196,3.375,10.947,0.213,12.76,6.4,2.783,0.4,200.698
2015-03-11,193.34,3.859,7.356,9.447,14.407,4.96,11.041,0.335,14.146,7.0,1.942,-1.3,200.696
2015-03-12,194.722,4.058,10.555,11.486,17.857,6.371,8.96,0.513,10.652,5.9,2.204,-1.1,205.277
2015-03-13,193.835,3.831,10.017,8.532,11.724,3.193,9.427,0.848,11.188,6.4,3.471,-0.9,203.851
2015-03-14,193.427,4.226,9.426,13.602,19.687,6.085,12.786,0.507,14.626,6.2,4.417,3.0,202.854
2015-03-15,193.35,3.694,7.456,7.751,10.37,2.619,15.111,0.677,17.303,6.6,4.654,3.2,200.806
2015-03-16,192.57,3.959,10.491,13.965,20.029,6.064,11.106,1.094,14.455,11.8,8.0,2.6,203.061
2015-03-17,192.506,4.953,16.127,19.56,31.803,12.243,11.817,1.37,14.793,16.9,10.9,7.4,208.633
2015-03-18,193.931,5.264,18.371,23.839,33.609,9.77,20.552,2.152,26.338,16.4,11.879,5.8,212.302
2015-03-19,192.818,3.99,15.108,15.883,21.51,5.628,18.018,1.182,24.084,16.1,12.329,9.2,207.926
2015-03-20,192.735,3.666,5.701,3.945,5.113,1.168,14.052,0.337,17.42,10.1,7.746,3.8,198.436
2015-03-21,191.693,2.747,4.544,4.541,6.229,1.687,5.099,0.22,6.546,8.8,5.354,2.8,196.237
2015-03-22,191.935,3.261,8.977,10.687,14.765,4.078,12.337,0.898,14.785,12.5,8.571,3.6,200.912
2015-03-23,191.887,3.086,7.552,6.553,9.897,3.344,7.463,0.294,9.099,10.5,6.496,3.4,199.439
2015-03-24,191.354,2.985,6.891,7.055,10.43,3.375,4.326,0.233,6.234,7.8,4.333,0.9,198.244
2015-03-25,190.503,3.2,7.362,6.549,10.357,3.808,2.705,0.252,4.31,7.6,3.738,0.3,197.865
2015-03-26,192.225,3.932,11.062,11.223,16.745,5.523,4.439,0.324,6.463,9.3,5.667,2.0,203.287
2015-03-27,191.896,3.649,11.976,8.996,12.502,3.506,5.998,0.675,8.334,10.0,6.129,0.6,203.871
2015-03-28,191.652,3.833,11.425,13.263,18.349,5.086,10.43,0.881,12.598,14.5,9.058,3.9,203.077
2015-03-29,191.741,3.618,11.401,13.14,19.817,6.677,14.222,0.798,17.314,12.2,8.479,5.1,203.142
2015-03-30,191.552,3.95,10.275,12.513,17.265,4.752,17.198,1.207,20.944,14.3,10.217,6.1,201.826
2015-03-31,192.907,4.405,12.104,13.022,18.494,5.472,17.027,0.762,19.691,15.8,11.458,7.3,205.012
2015-04-01,191.697,5.098,17.024,17.284,23.569,6.284,24.81,1.319,34.087,15.7,9.038,4.1,208.721
2015-04-02,188.941,3.313,9.35,10.664,15.181,4.518,11.175,0.784,13.445,11.9,7.225,3.7,198.291
2015-04-03,188.491,3.795,12.968,11.909,17.217,5.308,11.076,0.989,19.763,19.2,12.829,5.7,201.459
2015-04-04,187.835,2.595,7.27,5.802,8.259,2.457,6.908,0.607,9.787,13.1,8.792,6.1,195.105
2015-04-05,187.878,3.548,10.63,8.588,11.03,2.442,6.51,0.473,10.119,9.9,7.983,5.5,198.508
2015-04-06,188.249,3.372,10.399,9.057,13.427,4.37,7.442,0.465,10.88,18.9,11.854,7.4,198.648
2015-04-07,188.071,3.156,7.971,7.015,10.461,3.445,9.823,0.427,12.561,9.3,6.442,2.8,196.042
2015-04-08,188.245,2.957,6.736,7.463,11.762,4.298,9.79,0.549,11.234,4.9,2.967,1.9,194.982
2015-04-09,187.845,2.744,7.502,8.954,13.902,4.948,7.639,0.715,9.763,7.3,4.179,0.3,195.347
2015-04-10,187.69,3.543,11.044,13.067,19.146,6.079,7.874,0.543,10.979,8.0,6.1,2.4,198.734
2015-04-11,186.472,3.396,9.976,8.194,11.477,3.283,3.941,0.441,6.852,11.7,9.092,7.4,196.448
2015-04-12,187.743,3.199,11.039,7.427,11.015,3.588,11.335,0.76,14.428,11.9,8.871,5.9,198.781
2015-04-13,185.876,2.671,7.899,9.581,14.388,4.808,11.365,0.606,15.505,9.6,8.121,6.8,193.775
2015-04-14,185.448,3.225,10.724,13.91,19.058,5.147,5.948,0.574,10.355,13.2,10.112,7.3,196.172
2015-04-15,186.052,2.948,9.583,8.788,12.343,3.555,4.118,0.595,8.425,15.5,11.654,8.8,195.635
2015-04-16,190.015,4.669,12.794,13.054,17.288,4.234,21.008,1.131,25.088,18.3,12.938,8.5,202.809
2015-04-17,188.287,4.124,9.511,9.236,12.858,3.622,20.114,0.65,26.712,16.4,11.117,8.4,197.798
2015-04-18,188.219,3.64,9.933,8.616,12.796,4.18,19.838,0.937,32.203,19.1,12.604,7.6,198.152
