date,CH4_mean,CO2_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-06-28,192.597,,3.233,98.521,85.791,65.01,13.068,9.706,13.056,3.35,12.021,0.0,1.633,20.359,22.859,19.08,14.523,205.665
2012-06-29,186.663,,2.406,97.732,84.151,66.167,10.071,6.865,8.949,2.084,5.739,1.0,0.948,11.707,24.332,20.849,18.17,196.734
2012-06-30,187.913,,2.477,98.551,84.502,66.451,8.973,5.603,8.045,2.442,6.83,0.0,0.889,12.737,23.904,20.176,17.028,196.886
2012-07-01,187.864,,2.896,98.719,86.714,66.947,9.997,5.259,6.632,1.373,10.373,2.5,0.968,17.308,23.311,19.845,17.594,197.86
2012-07-02,183.387,,2.736,98.719,90.005,72.078,9.982,6.502,8.603,2.101,5.672,11.5,0.787,11.715,24.038,20.419,18.161,193.368
2012-07-03,187.929,,3.455,98.266,87.744,65.83,14.023,9.681,12.689,3.008,12.87,18.0,1.174,20.643,25.699,21.453,18.357,201.952
2012-07-04,186.869,,3.47,98.184,81.671,61.245,12.225,8.754,11.026,2.271,13.116,2.0,1.536,20.514,26.985,23.035,19.581,199.094
2012-07-05,197.943,,4.094,97.94,87.155,67.627,15.305,10.425,12.761,2.336,22.969,0.0,1.136,37.573,27.841,23.573,20.799,213.249
2012-07-06,198.158,,4.348,98.347,84.03,55.096,16.693,10.804,13.042,2.238,27.335,32.5,1.259,42.873,30.126,24.437,21.053,214.851
2012-07-07,187.538,,3.349,98.227,94.796,87.632,10.174,5.468,6.088,0.62,9.826,8.0,0.582,18.724,22.978,21.047,19.457,197.712
2012-07-08,185.573,,2.713,97.987,87.116,70.583,8.469,3.773,4.662,0.888,6.06,11.0,0.662,13.156,23.104,20.267,18.205,194.042
2012-07-09,187.709,,3.156,98.143,82.26,63.076,10.168,6.478,9.226,2.747,12.008,0.0,1.368,18.702,26.315,22.125,17.48,197.877
2012-07-10,198.79,,3.699,97.716,81.993,60.101,13.42,9.596,13.464,3.867,13.849,0.0,2.324,24.214,29.212,24.652,20.346,212.21
2012-07-11,194.102,,3.352,98.265,79.294,57.142,12.731,8.302,11.954,3.653,12.479,1.0,1.613,24.707,29.909,25.773,21.164,206.833
2012-07-12,178.482,,2.225,97.936,88.589,78.918,9.662,4.708,7.263,2.555,6.598,2.0,0.75,19.367,27.078,25.584,23.847,188.144
2012-07-13,182.592,,3.345,98.23,88.222,72.087,12.957,10.088,14.335,4.247,12.69,3.0,1.098,28.462,29.504,26.069,23.788,195.549
2012-07-14,183.278,,3.197,98.68,86.977,63.978,12.152,8.576,10.953,2.377,14.858,20.0,1.167,30.25,31.661,26.089,22.381,195.43
2012-07-15,182.44,,2.514,97.223,82.39,62.73,10.929,5.627,7.557,1.929,11.067,0.0,1.033,25.141,32.554,26.996,22.089,193.369
2012-07-16,181.113,,2.093,93.076,77.036,60.654,11.538,6.051,9.247,3.196,6.416,0.0,1.257,18.067,32.648,28.478,25.012,192.651
2012-07-17,189.316,,3.272,96.984,79.418,55.967,15.288,9.778,15.436,5.659,14.788,0.0,1.698,27.969,34.591,28.158,23.377,204.604
2012-07-18,189.68,,3.353,98.242,86.576,68.933,13.486,8.707,10.926,2.219,13.043,0.0,1.594,25.399,27.769,24.658,22.091,203.166
2012-07-19,191.215,,3.093,97.537,83.678,61.138,11.169,7.104,9.893,2.79,16.851,0.5,0.965,30.215,29.755,23.452,18.842,202.383
2012-07-20,184.304,,2.146,89.519,81.119,72.592,7.96,4.635,5.667,1.031,6.517,0.5,0.773,14.243,19.955,18.714,17.395,192.264
2012-07-21,184.903,,2.557,91.8,82.225,70.157,7.571,4.64,5.578,0.938,6.849,0.0,0.821,13.36,21.138,18.965,17.023,192.474
2012-07-22,185.066,,2.68,98.752,90.283,82.915,7.902,4.214,4.985,0.771,10.66,0.0,0.651,18.652,20.77,19.334,17.923,192.968
2012-07-23,188.373,,3.238,98.51,85.359,61.053,11.714,8.399,11.4,3.001,13.629,0.0,1.523,23.754,27.398,23.166,19.225,200.086
2012-07-24,193.492,,3.625,98.371,87.8,66.331,15.039,10.517,15.357,4.839,18.41,1.5,1.197,31.833,28.866,24.763,21.682,208.532
2012-07-25,208.029,,5.17,96.498,79.992,57.444,20.955,15.437,20.952,5.515,31.164,0.0,1.884,52.745,31.869,27.335,22.943,228.983
2012-07-26,202.46,,4.831,97.396,79.337,57.579,17.597,12.651,15.119,2.467,37.552,0.0,2.55,62.688,32.248,28.158,24.597,220.061
2012-07-27,197.922,,4.387,97.108,79.563,55.431,15.926,11.512,13.443,1.931,37.287,0.0,2.784,59.859,33.277,28.206,24.154,213.848
2012-07-28,193.043,,3.738,96.936,80.327,60.942,14.158,9.562,12.049,2.487,21.741,0.0,1.886,41.675,33.427,28.558,24.663,207.201
2012-07-29,191.651,,3.094,96.247,80.4,61.239,12.984,6.533,8.077,1.544,16.31,0.0,1.226,30.732,32.925,28.534,24.973,204.635
2012-07-30,184.058,,2.483,96.522,80.356,57.519,11.841,7.116,11.522,4.405,9.26,0.0,1.729,21.316,33.009,28.456,25.048,195.899
2012-07-31,185.318,,2.698,97.807,80.725,57.443,10.332,5.914,9.749,3.834,9.132,0.0,1.012,22.072,31.324,27.132,23.8,195.65
2012-08-01,189.442,,2.748,98.092,82.931,64.228,11.152,6.085,10.588,4.503,9.437,0.0,0.772,24.464,31.073,27.436,23.743,200.594
2012-08-02,189.748,,3.014,97.964,80.773,59.486,11.562,6.95,11.958,5.009,9.141,0.0,1.099,22.519,32.23,27.992,24.127,201.31
2012-08-03,188.171,,2.472,98.004,83.484,62.263,11.538,6.977,11.39,4.413,7.617,0.0,1.601,18.141,30.349,26.983,24.1,199.71
2012-08-04,184.433,,2.465,98.022,84.723,67.142,11.726,5.532,8.063,2.531,7.65,0.0,1.124,18.583,29.835,26.589,23.271,196.158
2012-08-05,187.356,,2.294,97.792,81.808,62.497,9.86,4.732,6.825,2.094,8.803,0.0,1.007,22.305,31.973,28.017,24.349,197.216
2012-08-06,192.488,,3.25,98.273,91.836,76.162,16.178,10.06,18.589,8.529,8.291,54.5,1.001,23.938,28.82,25.887,23.524,208.666
2012-08-07,192.84,,3.298,98.51,81.286,59.32,14.52,9.391,13.939,4.548,13.799,2.5,1.694,26.915,30.041,25.336,21.949,207.359
2012-08-08,183.753,,2.427,96.222,82.368,66.543,8.835,5.655,6.417,0.762,6.25,0.0,1.331,16.835,26.082,23.042,20.863,192.589
2012-08-09,188.341,,2.866,95.176,78.584,61.08,9.617,6.66,8.856,2.196,8.41,0.0,1.554,15.129,26.544,22.954,19.778,197.959
2012-08-10,190.947,,3.557,96.767,82.41,60.957,13.464,9.901,12.69,2.789,16.506,0.0,2.035,26.76,29.095,24.58,20.097,204.411
2012-08-11,192.838,,3.371,98.595,89.515,68.685,12.355,7.603,9.905,2.302,17.651,19.5,0.918,32.185,30.532,25.943,23.495,205.193
2012-08-12,192.165,,3.289,98.612,87.975,70.332,11.982,6.264,8.455,2.191,12.479,8.5,1.177,25.141,29.899,26.287,23.728,204.148
2012-08-13,189.727,,2.527,97.52,80.712,59.839,11.519,5.735,7.985,2.25,10.102,0.0,0.979,21.762,33.532,28.253,23.837,201.247
2012-08-14,186.426,,2.724,96.959,87.86,71.783,11.239,6.055,7.656,1.602,10.403,2.0,0.875,23.309,29.036,26.799,24.368,197.665
2012-08-15,186.918,,2.731,97.869,87.195,70.335,12.295,5.614,6.987,1.374,12.363,0.0,1.152,23.933,30.063,26.392,23.758,199.214
2012-08-16,188.069,,2.911,97.688,79.867,58.114,12.901,7.619,11.939,4.32,10.194,0.0,1.216,20.057,33.523,28.422,23.927,200.97
2012-08-17,190.41,,2.96,97.805,83.884,57.563,13.034,7.683,12.934,5.251,11.726,0.0,1.768,23.546,32.714,27.648,24.522,203.444
2012-08-18,189.806,,2.892,98.099,87.436,64.928,13.393,7.889,11.879,3.99,11.615,16.5,0.995,22.47,30.179,26.611,24.446,203.199
2012-08-19,190.428,,2.612,98.033,80.904,60.091,11.822,4.841,7.856,3.015,6.68,0.0,1.0,15.824,31.04,26.952,23.372,202.25
2012-08-20,191.982,,2.822,97.999,80.905,52.939,13.343,7.165,12.401,5.235,8.36,0.0,1.33,17.411,31.339,26.662,22.04,205.324
2012-08-21,193.144,,3.251,98.296,78.401,58.168,15.552,9.582,16.999,7.417,9.846,0.0,1.786,20.128,32.697,27.903,23.077,208.697
2012-08-22,183.95,,2.543,96.855,78.05,53.883,13.172,7.528,13.671,6.143,9.21,0.0,2.258,19.42,33.353,28.289,24.176,197.122
2012-08-23,185.942,,2.703,97.702,80.365,60.687,13.738,7.697,13.655,5.958,9.034,0.0,2.176,20.33,32.441,28.023,23.994,199.68
2012-08-24,189.699,,3.14,97.976,78.713,58.412,14.613,7.611,14.712,7.101,9.364,0.0,1.73,17.528,32.234,27.777,23.971,204.312
2012-08-25,189.474,,3.44,97.505,79.975,56.519,13.518,7.112,12.45,5.338,9.077,0.0,1.361,16.897,31.928,27.504,23.143,202.992
2012-08-26,187.502,,2.862,98.368,80.123,57.167,12.174,4.813,7.944,3.13,8.949,0.0,1.033,16.197,31.781,27.544,23.81,199.676
2012-08-27,187.922,,3.181,98.113,79.406,56.148,14.641,7.26,12.53,5.27,9.395,0.0,1.107,19.015,32.411,27.763,23.321,202.563
2012-08-28,186.52,,3.331,97.363,79.047,57.02,15.835,8.015,12.311,4.297,8.85,0.0,1.55,17.924,31.814,27.374,23.822,202.355
2012-08-29,186.414,,3.315,97.795,80.098,59.604,15.274,9.478,14.465,4.987,9.343,0.0,1.43,20.435,31.756,27.354,23.299,201.688
2012-08-30,182.723,,3.404,98.13,82.123,59.05,14.871,9.064,13.559,4.495,11.664,0.0,2.012,23.823,32.141,27.695,23.803,197.595
2012-08-31,179.652,,3.008,98.123,83.083,63.064,11.358,6.963,11.074,4.111,8.913,0.0,1.45,20.04,31.414,27.493,24.493,191.01
2012-09-01,183.971,,2.143,98.484,84.543,62.867,11.037,4.918,7.216,2.298,6.319,1.0,0.732,15.284,29.498,26.193,23.349,195.008
2012-09-02,181.389,,2.265,98.541,90.28,71.568,9.339,4.881,5.947,1.065,4.921,29.0,0.568,16.297,27.906,24.633,22.359,190.729
2012-09-03,186.187,,2.694,98.042,87.842,68.008,12.419,9.327,12.86,3.533,8.095,2.5,0.856,17.09,28.85,24.746,22.084,198.606
2012-09-04,187.357,,3.189,98.756,87.801,69.208,12.674,8.66,12.361,3.701,9.192,7.5,0.685,19.513,29.517,25.023,22.097,200.028
2012-09-05,189.112,,3.944,97.892,81.688,57.819,14.249,10.35,14.633,4.283,17.49,0.0,1.222,28.727,30.904,26.048,21.637,203.361
2012-09-06,193.845,,4.257,98.424,88.748,65.069,17.394,12.243,16.411,4.169,22.172,1.5,1.241,40.234,30.635,24.839,21.983,211.239
2012-09-07,189.037,,3.34,98.468,81.699,55.734,15.601,9.751,13.887,4.136,12.174,0.0,1.039,21.605,28.851,24.609,20.451,204.638
2012-09-08,187.005,,3.459,97.493,85.543,65.665,13.169,7.404,9.963,2.559,16.32,0.0,1.193,27.782,29.081,25.12,21.522,200.174
2012-09-09,188.328,,3.398,98.294,83.311,61.765,12.876,5.525,8.342,2.817,10.043,0.0,0.859,18.468,30.016,25.85,22.489,201.204
2012-09-10,188.5,,3.41,97.6,81.627,57.198,13.598,7.718,13.166,5.448,10.006,0.0,1.268,18.058,30.923,26.32,22.086,202.099
2012-09-11,187.169,,3.318,97.866,82.298,59.113,14.307,8.242,13.891,5.648,10.647,1.0,1.465,19.548,30.163,26.138,22.742,201.476
2012-09-12,184.452,,2.856,98.179,81.543,58.039,14.251,9.255,11.945,2.69,9.662,7.0,1.137,18.289,28.823,24.828,21.494,198.703
2012-09-13,186.617,,3.823,96.559,76.276,49.469,14.333,10.532,14.012,3.479,18.57,0.0,1.536,28.62,32.098,26.528,21.323,200.95
2012-09-14,187.941,,3.649,98.491,81.642,56.208,13.981,9.373,12.544,3.171,17.277,0.0,1.296,29.628,31.177,26.729,22.966,201.922
2012-09-15,185.657,,3.119,98.076,86.759,63.485,12.663,7.115,10.643,3.527,9.779,1.5,0.547,18.716,29.745,25.883,22.995,198.321
2012-09-16,184.843,,2.74,98.568,89.37,72.379,12.282,5.064,7.369,2.305,9.199,7.5,0.541,19.916,29.002,25.815,22.545,197.125
2012-09-17,182.096,,2.273,98.009,83.813,63.577,10.196,3.887,5.767,1.88,7.059,1.0,0.604,21.265,30.195,26.855,24.109,192.292
2012-09-18,181.712,,2.972,98.068,89.469,69.993,10.753,5.606,9.602,3.996,5.711,2.5,0.58,20.905,29.261,26.055,24.386,192.465
2012-09-19,181.987,,3.348,98.099,93.4,78.652,13.431,8.774,13.657,4.883,5.866,5.0,0.912,19.441,28.28,25.592,24.172,195.418
2012-09-20,184.505,,2.854,98.113,86.773,68.606,12.497,8.339,13.799,5.46,12.638,0.0,0.842,22.176,27.872,24.882,22.094,197.003
2012-09-21,187.398,,3.351,97.879,89.567,73.511,12.022,9.779,12.797,3.018,15.603,13.5,0.977,24.902,25.192,22.286,20.056,199.42
2012-09-22,186.799,,3.24,96.183,85.287,68.305,11.857,5.878,6.936,1.058,9.617,0.0,0.693,15.426,24.059,21.528,19.655,198.655
2012-09-23,185.3,,2.629,98.848,95.219,88.47,9.418,4.105,4.565,0.46,6.85,42.0,0.389,12.54,21.065,19.253,17.477,194.718
2012-09-24,185.455,,3.186,97.156,81.115,57.936,9.012,7.204,9.617,2.413,5.233,8.0,0.855,10.547,25.129,20.767,17.609,194.467
2012-09-25,187.2,,2.457,96.956,86.765,72.405,9.968,8.056,9.92,1.864,5.388,7.5,0.677,13.167,21.414,19.226,17.7,197.168
2012-09-26,189.22,,2.409,92.266,74.251,58.15,9.458,7.116,9.539,2.423,7.679,0.0,0.908,13.749,23.808,20.052,16.778,198.677
2012-09-27,187.17,,2.181,90.558,73.696,60.013,8.549,5.479,6.953,1.474,5.9,1.0,0.624,12.955,22.863,19.759,16.548,195.719
2012-09-28,184.75,,3.005,96.975,89.158,81.377,8.589,5.251,6.888,1.636,3.997,12.5,0.536,9.497,22.991,20.653,18.057,193.339
2012-09-29,183.976,,2.865,97.412,87.299,71.275,9.301,5.983,8.023,2.04,6.432,0.0,0.626,13.837,25.971,22.749,20.151,193.277
2012-09-30,184.072,,2.918,98.536,85.409,60.438,8.809,4.294,5.292,0.998,12.484,5.0,0.865,24.655,28.279,24.431,20.983,192.881
2012-10-01,183.272,,3.438,92.731,70.876,50.582,10.719,9.216,11.912,2.697,8.389,0.0,1.189,15.854,30.566,25.749,22.287,193.991
2012-10-02,187.135,,2.592,95.516,83.817,69.056,10.258,6.894,7.839,0.945,7.708,0.5,0.921,14.398,24.157,21.591,19.688,197.393
2012-10-03,187.168,,3.019,98.301,92.676,84.602,9.563,6.678,8.684,2.006,7.368,40.0,0.609,12.437,21.207,19.767,18.017,196.731
2012-10-04,185.645,,2.744,96.701,78.265,56.025,9.019,6.28,8.061,1.781,5.907,47.0,0.568,8.965,24.822,20.992,17.772,194.664
2012-10-05,188.941,,3.201,97.281,84.457,63.117,11.239,9.191,12.067,2.876,8.891,2.0,1.088,16.582,25.489,21.802,18.42,200.18
2012-10-06,188.582,,2.946,98.619,85.657,65.965,11.213,7.765,9.322,1.556,12.241,5.0,1.023,20.06,25.516,21.935,19.276,199.795
2012-10-07,188.768,,3.4,99.097,90.909,75.056,9.419,5.673,6.645,0.973,13.858,11.0,0.72,18.406,19.968,17.765,15.781,198.187
2012-10-08,190.04,,2.688,89.842,72.281,57.406,7.884,4.389,5.428,1.039,7.529,0.0,0.722,14.389,21.1,17.618,14.245,197.925
2012-10-09,188.584,,2.464,86.204,72.383,59.449,7.901,6.351,8.168,1.816,6.804,0.0,0.741,11.997,21.229,17.579,14.49,196.485
2012-10-10,188.323,,2.493,97.112,74.829,59.156,8.065,6.62,8.349,1.729,6.719,0.5,0.58,12.504,21.4,17.785,13.755,196.389
2012-10-11,186.071,,2.768,98.947,88.2,70.935,10.041,7.365,9.822,2.457,6.768,5.5,0.552,12.665,22.15,18.752,16.091,196.112
2012-10-12,188.008,,3.448,98.539,71.678,46.461,10.176,9.105,12.167,3.061,10.365,0.5,0.649,14.451,22.329,18.073,14.059,198.184
2012-10-13,191.776,,3.935,86.13,64.496,44.928,10.827,9.511,12.845,3.334,13.583,0.0,0.742,17.162,22.203,17.211,11.6,202.603
2012-10-14,191.421,,3.447,98.085,81.035,58.344,9.651,6.364,7.577,1.213,15.414,12.5,0.766,20.991,20.147,16.101,11.368,201.072
2012-10-15,189.523,,3.339,95.355,73.103,46.382,11.666,8.998,11.697,2.702,18.072,0.0,1.021,23.659,24.394,19.097,15.078,201.19
2012-10-16,192.281,,3.484,95.6,70.721,49.511,11.889,11.495,15.679,4.184,13.893,0.0,0.852,19.006,20.181,15.818,11.574,204.169
2012-10-17,193.271,,4.288,98.945,86.24,56.608,15.761,14.511,20.592,6.082,21.547,24.0,1.376,29.936,21.671,16.271,10.839,209.032
2012-10-18,190.462,,4.02,98.839,93.446,80.049,15.855,12.526,18.052,5.525,12.012,20.5,0.47,23.089,19.173,16.641,12.674,206.318
2012-10-19,189.595,,3.839,97.766,70.906,44.557,9.637,8.884,14.072,5.188,7.698,11.0,0.779,10.643,18.624,14.121,9.911,199.231
2012-10-20,194.948,,4.71,95.127,74.971,43.158,12.445,12.112,19.297,7.184,12.944,0.0,1.007,17.629,20.005,14.416,7.624,207.394
2012-10-21,196.134,,4.853,98.418,76.069,39.606,14.703,10.966,13.966,3.0,22.474,0.0,0.876,27.288,24.764,17.03,11.051,210.837
2012-10-22,194.058,,4.364,98.254,81.421,60.563,12.989,12.039,16.245,4.206,29.363,0.0,1.208,37.565,21.649,17.129,11.757,207.047
2012-10-23,186.741,,3.622,99.159,90.226,75.924,11.66,8.672,11.532,2.86,11.313,12.0,0.934,16.709,22.303,17.835,12.374,198.401
2012-10-24,189.162,,3.264,97.582,65.011,39.373,9.176,10.03,13.673,3.643,6.538,0.0,0.419,10.067,19.157,14.11,9.57,198.338
2012-10-25,191.806,,3.555,94.173,76.038,53.836,11.935,12.609,17.817,5.208,13.486,0.0,0.631,17.068,18.181,14.069,10.777,203.741
2012-10-26,191.656,,3.572,96.08,75.085,49.236,11.655,10.78,15.17,4.39,18.316,0.0,0.984,24.913,21.304,15.986,10.235,203.311
2012-10-27,190.662,,3.099,84.912,70.39,51.441,8.576,6.171,7.407,1.237,13.515,0.0,0.797,18.999,19.641,16.056,13.344,199.238
2012-10-28,192.353,,3.676,95.841,88.325,69.08,10.81,7.966,9.688,1.722,13.511,14.5,0.513,21.062,17.807,15.095,12.454,203.163
2012-10-29,189.728,,3.797,95.47,70.785,43.29,11.325,9.363,12.952,3.589,8.387,15.5,0.551,14.781,21.434,16.088,10.568,201.053
2012-10-30,192.363,,4.777,94.736,75.533,52.261,13.824,14.81,25.506,10.697,13.397,0.0,0.8,18.439,16.697,12.242,7.761,206.187
2012-10-31,192.562,,4.129,96.903,82.561,55.077,12.691,11.938,20.784,8.846,10.347,0.0,0.539,16.253,16.423,11.69,7.747,205.253
2012-11-01,193.03,,4.796,96.979,75.791,49.258,14.606,16.304,24.785,8.482,15.214,0.0,1.177,22.164,18.734,13.194,7.583,207.636
2012-11-02,190.303,,3.184,83.125,57.361,38.081,8.631,9.419,12.66,3.241,5.366,0.0,0.551,8.276,17.445,12.606,8.068,198.933
2012-11-03,192.704,,3.494,89.536,68.056,45.127,9.279,8.929,11.957,3.028,8.146,0.0,0.493,11.613,16.448,10.866,6.291,201.983
2012-11-04,196.446,,4.351,95.524,73.028,41.314,11.375,10.419,13.993,3.574,12.182,0.0,0.758,17.547,17.369,10.606,4.158,207.821
2012-11-05,198.494,,5.146,97.151,82.293,59.913,16.22,17.789,28.709,10.92,21.016,0.0,1.033,29.611,16.712,12.357,6.21,214.715
2012-11-06,191.742,,4.98,98.186,95.163,87.56,16.328,16.373,25.327,8.955,8.96,27.0,0.595,21.879,17.292,15.31,13.496,208.071
2012-11-07,192.207,,5.569,97.597,83.343,55.592,16.928,15.73,25.319,9.589,13.395,0.5,0.604,19.686,18.978,13.956,8.547,209.134
2012-11-08,193.69,,5.985,96.271,69.167,39.514,16.95,17.52,29.037,11.516,12.166,0.0,0.749,15.477,19.869,13.038,6.381,210.64
2012-11-09,192.066,,4.825,95.035,68.905,43.902,13.83,14.231,26.839,12.609,13.482,0.0,0.546,17.206,19.241,12.846,7.503,205.896
2012-11-10,191.207,,3.801,92.142,71.443,45.795,10.325,9.58,14.109,4.529,11.571,0.0,0.48,14.6,18.344,12.325,5.746,201.532
2012-11-11,191.412,,3.751,97.959,88.155,69.596,9.729,7.389,9.443,2.053,6.684,11.5,0.441,15.257,15.214,12.403,8.698,201.141
2012-11-12,188.526,,4.215,97.974,91.759,77.628,11.778,12.184,19.317,7.133,6.467,5.0,0.47,14.068,18.316,14.942,11.78,200.305
2012-11-13,193.677,,6.195,96.824,83.94,61.119,21.056,17.326,33.015,15.689,18.528,0.0,0.896,26.573,17.049,12.575,9.337,214.733
2012-11-14,190.829,,4.454,93.819,67.254,38.107,12.322,13.153,20.842,7.689,12.652,0.0,1.082,13.89,16.511,10.895,6.082,203.151
2012-11-15,193.633,,4.948,93.679,68.809,42.155,11.832,13.785,23.011,9.226,7.635,0.0,0.606,10.824,13.934,8.304,3.239,205.465
2012-11-16,195.588,,4.88,93.185,71.632,45.109,13.767,15.404,27.367,11.963,13.408,0.0,0.729,14.941,15.434,9.472,3.662,209.355
2012-11-17,196.711,,5.639,98.193,92.525,80.128,17.756,16.382,29.575,13.193,17.355,29.5,0.658,26.959,14.424,10.35,6.461,214.468
2012-11-18,190.37,,3.931,97.098,62.815,37.696,8.252,6.009,7.781,1.772,5.78,0.0,0.753,7.905,15.156,10.122,4.407,198.622
2012-11-19,192.892,,4.151,95.018,76.475,62.586,11.308,13.923,20.522,6.599,14.991,0.0,0.81,19.888,9.199,6.844,3.604,204.2
2012-11-20,193.601,,5.016,93.27,65.526,36.44,14.985,14.74,28.182,13.442,12.468,0.0,0.868,17.315,16.989,9.638,3.409,208.587
2012-11-21,192.658,,4.258,89.528,62.385,37.566,11.934,14.127,22.902,8.775,9.374,0.0,0.587,12.494,13.222,8.032,3.61,204.592
2012-11-22,195.354,,5.547,97.775,83.595,62.66,17.275,18.785,35.463,16.678,20.371,2.0,1.006,25.621,14.035,8.92,5.421,212.629
2012-11-23,197.904,,5.96,98.143,92.64,78.514,19.674,15.04,29.237,14.197,24.218,13.5,0.651,33.282,11.362,8.434,5.26,217.578
2012-11-24,191.073,,3.515,85.102,69.886,55.107,8.894,9.161,11.93,2.769,9.799,0.5,0.848,12.105,10.859,8.097,3.759,199.967
2012-11-25,194.003,,4.64,91.839,68.735,38.928,11.284,10.702,16.272,5.57,12.922,0.0,0.499,13.198,11.148,6.119,0.863,205.287
2012-11-26,195.621,,5.74,97.804,90.366,74.392,17.9,19.921,34.381,14.459,20.62,16.0,0.706,27.767,11.421,7.966,5.003,213.521
2012-11-27,191.161,,3.69,89.746,58.952,35.287,9.718,10.23,15.191,4.96,5.913,3.5,0.482,8.89,12.133,7.701,1.43,200.879
2012-11-28,194.749,,4.704,96.672,81.008,59.447,13.953,16.791,29.349,12.558,13.537,2.5,0.589,16.556,8.472,4.822,0.479,208.702
2012-11-29,197.414,,5.84,95.283,76.441,52.02,22.0,19.815,41.239,21.425,20.495,0.5,0.901,26.355,13.138,7.874,1.56,219.414
2012-11-30,192.524,,3.992,91.046,78.641,67.067,11.831,12.311,17.514,5.203,14.508,3.0,1.171,19.804,11.107,9.075,7.061,204.355
2012-12-01,192.478,,4.695,97.915,87.072,70.203,11.916,11.596,19.147,7.551,10.272,4.5,0.743,13.64,7.792,4.01,-0.001,204.395
2012-12-02,192.455,,3.565,97.994,70.879,45.798,8.597,7.395,10.667,3.273,7.642,1.0,0.561,10.1,6.924,3.407,-1.338,201.051
2012-12-03,190.506,,3.434,97.83,89.723,81.568,10.17,11.704,16.268,4.564,8.446,2.0,0.677,12.538,9.675,6.886,2.648,200.676
2012-12-04,190.064,,5.086,98.445,85.948,54.676,14.077,14.674,28.093,13.417,8.49,22.0,0.458,13.814,11.232,7.938,5.207,204.141
2012-12-05,190.975,,5.048,90.673,60.45,34.279,14.603,17.863,34.155,16.292,9.889,0.0,0.821,11.315,12.692,7.402,1.506,205.579
2012-12-06,190.864,,4.355,95.758,63.604,35.239,12.219,12.596,20.247,7.652,8.76,0.0,1.011,11.869,15.44,8.521,3.196,203.082
2012-12-07,192.522,,4.643,88.833,64.163,35.184,14.249,18.097,32.322,14.225,10.282,0.0,1.072,12.499,11.96,5.118,-0.316,206.771
2012-12-08,191.348,,4.023,95.091,63.073,37.758,11.048,11.44,18.539,7.1,9.881,0.0,1.136,12.979,13.779,6.214,0.475,202.396
2012-12-09,190.297,,4.132,83.867,56.681,35.704,8.659,7.873,10.926,3.053,8.68,0.0,1.406,10.61,9.182,3.596,-1.234,198.956
2012-12-10,191.529,,4.0,89.506,62.544,41.809,8.981,11.325,17.606,6.281,5.246,0.0,0.815,7.206,6.989,2.387,-2.176,200.51
2012-12-11,192.621,,5.075,85.774,61.372,37.526,12.225,17.11,30.508,13.398,9.117,0.0,0.842,10.695,10.449,4.202,-1.295,204.846
2012-12-12,195.853,,5.634,92.937,68.557,40.6,15.191,18.963,37.339,18.376,14.153,0.0,1.099,14.906,9.408,3.201,-2.14,210.304
2012-12-13,196.245,,5.562,94.247,70.488,42.583,16.456,20.12,39.514,19.393,13.42,0.0,1.005,17.389,9.725,3.192,-2.196,212.701
2012-12-14,199.055,,7.8,93.094,74.497,47.446,22.686,26.491,58.396,31.905,32.567,0.0,1.305,33.888,10.213,3.562,-2.584,221.741
2012-12-15,198.15,,7.815,98.6,92.927,75.592,25.83,25.952,47.547,21.595,42.41,5.0,0.84,51.465,9.449,6.867,3.206,223.98
2012-12-16,193.341,,5.489,96.778,65.152,34.952,16.472,13.291,22.003,8.711,19.977,1.0,0.553,25.213,16.944,10.019,4.15,209.814
2012-12-17,194.454,,5.641,97.67,85.397,70.373,15.74,18.338,30.532,12.194,27.462,1.5,0.926,31.338,9.642,6.538,2.412,210.195
2012-12-18,193.466,,5.392,97.687,73.31,52.046,16.555,12.982,27.624,14.642,16.902,0.0,0.819,21.542,12.762,8.285,4.711,210.021
2012-12-19,190.404,,3.579,78.409,52.871,33.983,7.811,10.011,15.124,5.112,4.011,0.0,0.545,6.367,7.302,3.494,-0.772,198.214
2012-12-20,193.755,,4.761,84.853,60.271,35.537,11.424,15.803,28.108,12.305,8.032,0.0,0.57,10.468,8.55,2.652,-2.752,205.18
2012-12-21,195.509,,4.975,92.89,71.156,47.46,14.971,20.664,38.623,17.959,16.529,0.0,0.912,17.703,7.719,3.45,-2.777,210.48
2012-12-22,194.578,,5.83,98.476,92.345,73.009,17.299,19.912,34.297,14.385,18.48,18.0,0.521,21.178,8.099,4.891,2.702,211.876
2012-12-23,192.784,,5.468,94.812,70.343,53.125,10.353,11.403,15.814,4.411,15.748,0.0,0.901,16.993,6.786,4.378,1.19,203.137
2012-12-24,193.326,,3.896,95.483,57.29,34.734,7.794,9.156,12.942,3.786,8.965,0.0,0.659,10.128,6.6,2.326,-1.908,201.121
2012-12-25,196.363,,5.951,82.574,62.861,44.506,16.652,24.7,48.079,23.379,17.487,0.0,1.42,19.055,7.839,2.359,-3.214,213.016
2012-12-26,191.313,,3.965,72.677,51.552,36.249,7.274,9.253,14.002,4.749,5.418,0.0,0.756,6.905,5.337,1.91,-2.21,198.587
