date,CH4_mean,CO2_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2015-05-04,186.625,4061.167,100.0,77.458,46.0,6.375,4.5,5.083,0.583,8.542,0.792,13.625,26.3,21.421,17.4,193.0
2015-05-05,190.304,4134.913,100.0,64.125,41.0,5.478,4.458,4.875,0.417,7.958,0.25,13.5,20.7,15.871,9.6,195.783
2015-05-06,193.792,4191.0,100.0,66.5,35.0,6.208,5.174,5.652,0.478,12.458,1.043,17.333,22.3,16.171,7.4,200.0
2015-05-07,196.958,4290.25,100.0,75.792,39.0,8.875,8.5,9.25,0.75,17.583,1.083,22.875,24.6,17.879,12.4,205.833
2015-05-08,192.542,4254.458,100.0,80.708,50.0,7.833,7.5,7.875,0.375,22.208,1.417,29.958,21.5,17.138,12.7,200.375
2015-05-09,192.792,4263.792,100.0,75.042,50.0,8.125,7.625,8.333,0.708,22.292,1.333,30.583,18.9,16.475,14.3,200.917
2015-05-10,193.083,4147.667,100.0,54.542,28.0,5.833,3.917,4.042,0.125,14.375,0.583,16.833,24.1,17.617,11.9,198.917
2015-05-11,195.857,4170.045,78.0,49.625,25.0,6.381,6.364,6.864,0.5,7.143,0.636,10.217,20.9,15.812,8.2,202.238
2015-05-12,190.348,4120.087,100.0,85.875,66.0,6.261,7.542,8.458,0.917,14.696,0.833,22.708,23.0,18.283,11.3,196.609
2015-05-13,185.583,4048.667,100.0,72.167,48.0,4.917,5.783,6.304,0.522,7.208,0.652,23.5,22.5,19.996,15.0,190.5
2015-05-14,191.833,4257.042,99.0,60.083,27.0,8.333,9.667,10.375,0.708,23.0,1.458,26.542,29.4,21.592,12.4,200.167
2015-05-15,192.583,4186.0,100.0,75.375,38.0,7.458,9.958,10.833,0.875,23.458,1.5,33.875,25.5,19.571,16.7,200.042
2015-05-16,190.75,4173.958,100.0,90.083,75.0,8.125,9.833,10.917,1.083,22.458,0.792,37.75,20.8,18.388,16.5,198.875
2015-05-17,191.5,4090.25,96.0,68.083,29.0,5.292,5.125,5.458,0.333,21.208,0.417,27.417,27.4,21.283,16.6,196.792
2015-05-18,190.5,4197.25,100.0,72.208,24.0,5.083,6.083,6.583,0.5,15.083,0.5,18.5,26.8,20.771,14.3,195.583
2015-05-19,188.652,4123.739,100.0,94.542,80.0,5.652,8.083,8.958,0.875,7.417,0.458,13.583,21.1,18.15,16.3,194.304
2015-05-20,189.125,4095.542,99.0,68.917,47.0,6.125,7.957,8.609,0.652,12.625,0.9,15.25,23.8,20.088,16.8,195.25
2015-05-21,192.208,4077.0,100.0,62.292,26.0,5.167,7.238,8.0,0.762,12.167,0.333,26.444,24.1,17.917,13.1,197.375
2015-05-22,194.542,4204.435,98.0,61.375,25.0,5.75,9.722,11.333,1.611,11.875,1.208,13.7,25.8,18.9,10.6,200.292
2015-05-23,195.625,4247.25,100.0,67.25,42.0,8.083,9.167,10.125,0.958,19.667,1.667,24.292,26.9,20.846,12.9,203.708
2015-05-24,194.708,4239.333,100.0,75.208,46.0,6.792,6.958,7.667,0.708,13.833,1.458,19.792,24.9,20.246,16.2,201.5
2015-05-25,191.958,4219.417,100.0,78.792,56.0,6.292,10.542,11.542,1.0,15.708,1.917,24.417,21.1,17.854,14.1,198.25
2015-05-26,191.87,4214.0,99.0,68.625,41.0,8.957,10.333,11.625,1.292,19.208,1.458,24.333,25.7,20.3,15.0,200.826
2015-05-27,191.333,4180.167,96.0,67.583,40.0,7.458,6.87,7.478,0.609,17.875,1.5,25.875,25.1,19.967,14.4,198.792
2015-05-28,189.875,4115.625,100.0,87.917,71.0,6.708,6.5,7.083,0.583,20.042,1.391,32.042,23.2,20.038,17.7,196.583
2015-05-29,188.833,4184.417,100.0,92.875,70.0,6.333,7.167,8.208,1.042,11.542,0.417,21.375,22.2,19.842,18.0,195.167
2015-05-30,184.292,4029.958,97.0,76.792,49.0,5.417,4.417,4.917,0.5,7.708,0.583,13.042,27.4,21.446,17.8,189.708
2015-05-31,188.875,4109.917,99.0,70.583,45.0,6.208,4.375,4.708,0.333,15.875,1.0,22.708,29.4,23.058,19.0,195.083
2015-06-01,190.625,4057.292,99.0,70.0,36.0,6.583,6.667,7.5,0.833,8.708,1.375,17.958,24.6,20.862,17.5,197.208
2015-06-02,195.957,4151.087,100.0,74.5,35.0,8.826,7.208,7.292,0.083,14.5,1.083,21.167,29.3,23.021,17.0,204.783
2015-06-03,198.667,4109.783,100.0,96.542,85.0,11.905,9.529,9.882,0.353,15.667,0.5,27.652,22.9,21.396,20.6,210.571
2015-06-04,190.75,3976.542,99.0,46.042,28.0,7.542,5.391,5.826,0.435,5.292,0.087,9.333,28.2,22.042,15.7,198.292
2015-06-05,194.542,4102.958,100.0,73.875,41.0,8.583,9.25,10.292,1.042,4.917,0.5,8.583,22.1,17.462,13.5,203.125
2015-06-06,189.458,4017.292,99.0,88.542,72.0,6.708,5.833,6.458,0.625,5.5,0.458,9.5,18.6,16.008,13.6,196.167
2015-06-07,194.0,4133.792,99.0,76.167,43.0,6.542,4.792,5.375,0.583,10.042,0.75,12.875,23.0,18.4,12.5,200.542
2015-06-08,194.958,4150.833,99.0,77.208,55.0,6.083,4.875,5.708,0.833,8.333,0.208,9.708,23.6,20.075,15.3,201.042
2015-06-09,189.304,3985.043,100.0,94.292,81.0,7.217,5.542,6.25,0.708,5.125,0.042,8.167,22.3,19.625,17.2,196.522
2015-06-10,195.75,4187.5,99.0,74.292,49.0,7.875,6.208,8.042,1.833,9.208,1.087,13.208,27.5,22.233,16.7,203.625
2015-06-11,193.125,4157.375,99.0,81.125,50.0,5.583,5.739,6.435,0.696,8.833,0.826,12.083,26.7,22.254,17.7,198.708
2015-06-12,188.167,4076.167,99.0,93.833,76.0,7.458,10.25,11.417,1.167,13.042,0.875,24.875,23.1,20.808,19.2,195.625
2015-06-13,193.625,4080.042,99.0,77.0,48.0,5.958,6.542,6.958,0.417,20.792,1.0,32.25,29.6,24.054,18.7,199.583
2015-06-14,203.875,4229.917,99.0,84.417,66.0,7.167,5.958,6.292,0.333,26.917,1.0,47.125,25.3,23.271,20.5,211.042
2015-06-15,202.083,4248.458,99.0,72.5,44.0,8.5,8.75,9.375,0.625,32.917,2.25,47.458,30.2,24.671,19.1,210.583
2015-06-16,193.391,4143.696,99.0,91.417,66.0,7.261,7.333,8.042,0.708,27.125,1.75,42.833,24.5,21.675,19.7,200.652
2015-06-17,189.0,4062.458,99.0,93.417,78.0,5.458,5.708,6.208,0.5,18.542,1.167,29.292,22.6,20.692,19.6,194.458
2015-06-18,187.333,3991.318,99.0,82.375,56.0,5.0,4.217,4.696,0.478,7.391,0.478,15.458,24.1,21.171,18.9,192.333
2015-06-19,190.5,4058.625,99.0,97.667,87.0,4.375,6.25,6.708,0.458,4.583,0.083,10.75,20.5,18.55,17.0,194.875
2015-06-20,191.417,4073.875,99.0,74.167,51.0,4.458,4.208,4.667,0.458,7.208,0.542,10.25,24.6,20.767,16.1,195.875
2015-06-21,198.167,4229.333,100.0,93.583,72.0,6.042,5.542,5.792,0.25,6.708,0.333,14.458,22.6,19.921,18.1,204.208
2015-06-22,192.75,4175.792,99.0,80.75,48.0,5.083,4.792,5.333,0.542,5.292,0.292,6.5,26.3,21.446,17.2,197.833
2015-06-23,194.913,4186.739,100.0,89.458,57.0,5.304,6.875,7.708,0.833,8.625,0.792,17.333,25.7,21.638,18.8,200.217
2015-06-24,192.458,4154.083,99.0,83.542,55.0,6.292,6.75,7.583,0.833,16.083,1.0,25.958,26.4,22.046,17.8,198.75
2015-06-25,188.417,4054.833,99.0,82.333,61.0,7.25,6.478,7.261,0.783,13.542,0.739,22.292,26.4,23.038,20.0,195.667
2015-06-26,192.417,4141.0,99.0,92.083,73.0,5.75,6.0,6.625,0.625,4.958,0.375,9.083,24.3,21.446,18.3,198.167
2015-06-27,183.917,3973.667,99.0,95.208,82.0,6.125,5.667,6.208,0.542,4.125,0.083,9.375,24.3,22.188,20.5,190.042
2015-06-28,187.292,3961.417,99.0,84.167,61.0,4.417,3.417,4.083,0.667,2.333,0.417,10.25,24.3,19.779,16.3,191.708
2015-06-29,187.75,3972.0,99.0,80.917,56.0,4.292,4.958,5.625,0.667,7.667,0.458,11.583,23.7,19.25,16.0,192.042
2015-06-30,197.522,4102.609,99.0,85.0,67.0,2.87,5.792,6.75,0.958,8.083,0.333,12.25,23.5,20.4,15.9,200.391
2015-07-01,192.875,4014.083,99.0,98.583,95.0,3.667,8.542,9.208,0.667,6.833,0.208,13.625,20.8,19.612,18.4,196.542
2015-07-02,199.833,4233.0,100.0,87.75,70.0,7.167,12.826,14.304,1.478,14.583,0.826,26.75,25.6,22.275,18.9,207.0
2015-07-03,199.042,4199.542,100.0,99.792,99.0,4.792,9.958,11.0,1.042,8.083,0.417,21.208,22.3,21.171,20.2,203.833
2015-07-04,197.083,4202.375,100.0,97.042,82.0,5.958,9.542,10.458,0.917,11.708,0.5,26.625,24.1,21.708,20.4,203.042
2015-07-05,194.25,4058.125,100.0,95.75,86.0,3.792,6.583,6.625,0.042,12.375,0.792,22.417,21.0,19.838,18.6,198.042
2015-07-06,198.682,4192.524,100.0,98.875,93.0,3.727,8.909,9.5,0.591,11.542,0.304,18.565,20.4,19.246,18.5,202.409
2015-07-07,202.478,4213.522,100.0,89.333,73.0,9.478,7.833,8.292,0.458,14.042,0.125,24.0,24.2,21.362,17.7,211.957
2015-07-08,201.542,4307.875,100.0,90.25,62.0,9.75,9.292,10.042,0.75,14.458,1.042,30.583,25.6,21.054,18.0,211.292
2015-07-09,193.0,4060.875,100.0,86.833,65.0,5.75,7.217,7.826,0.609,7.292,0.609,13.667,22.7,19.662,17.8,198.75
2015-07-10,202.667,4208.917,100.0,83.625,59.0,7.375,8.708,9.5,0.792,13.792,0.667,21.833,28.5,22.65,18.8,210.042
2015-07-11,199.042,4235.5,100.0,74.833,33.0,8.375,6.542,7.458,0.917,17.75,0.875,26.917,32.6,25.775,19.0,207.417
2015-07-12,200.417,4442.625,100.0,80.542,45.0,9.25,6.75,7.25,0.5,23.958,1.958,39.917,31.9,25.967,21.0,209.667
2015-07-13,190.625,4330.583,100.0,78.5,54.0,7.75,8.167,10.125,1.958,15.083,1.167,30.542,34.5,28.354,22.6,198.375
2015-07-14,179.087,4112.87,93.0,70.75,48.0,9.13,6.875,9.125,2.25,6.708,1.125,16.417,34.6,29.796,26.1,188.217
2015-07-15,184.458,4125.5,100.0,78.0,45.0,8.083,5.625,7.375,1.75,4.875,0.792,14.083,32.7,27.696,24.0,192.542
2015-07-16,183.5,4129.083,100.0,96.083,81.0,6.375,3.913,5.0,1.087,6.042,0.0,25.5,28.3,25.654,23.1,189.875
2015-07-17,180.0,4081.792,99.0,88.583,66.0,7.042,3.708,5.083,1.375,8.458,0.333,27.5,29.7,26.338,23.4,187.042
2015-07-18,180.958,4117.125,100.0,85.125,56.0,7.208,5.708,6.917,1.208,7.208,0.875,18.292,31.1,27.288,24.9,188.167
2015-07-19,188.625,4279.208,100.0,84.333,50.0,10.292,5.625,6.625,1.0,11.375,0.333,21.167,34.1,27.562,23.6,198.917
2015-07-20,187.958,4254.75,100.0,84.042,63.0,9.458,4.583,5.417,0.833,11.917,0.583,25.458,30.5,27.0,24.3,197.417
2015-07-21,184.13,4144.609,100.0,76.292,55.0,6.696,7.792,9.208,1.417,14.727,1.5,29.417,32.5,27.9,23.2,190.826
2015-07-22,183.458,4182.75,100.0,71.333,49.0,8.667,9.625,12.333,2.708,6.75,1.292,18.0,33.2,28.646,23.1,192.125
2015-07-23,181.875,4097.708,100.0,85.375,65.0,7.125,8.652,10.304,1.652,8.042,0.826,19.792,31.2,27.671,25.2,189.0
2015-07-24,185.478,4272.435,100.0,90.25,65.0,6.174,6.043,6.957,0.913,5.913,0.304,14.304,31.8,26.517,24.2,191.652
2015-07-25,196.458,4431.542,100.0,81.875,58.0,10.125,8.0,8.625,0.625,24.625,1.583,46.042,33.7,28.125,23.2,206.583
2015-07-26,192.792,4373.0,100.0,69.5,46.0,7.458,4.5,4.875,0.375,23.625,1.208,39.208,35.0,29.779,24.5,200.25
2015-07-27,186.042,4271.292,100.0,82.167,58.0,7.292,7.5,8.833,1.333,17.125,1.292,37.875,32.2,27.633,23.8,193.333
2015-07-28,182.217,4237.609,100.0,85.083,61.0,7.913,8.333,9.25,0.917,26.042,1.708,48.5,30.5,26.696,24.6,190.13
2015-07-29,187.708,4337.667,100.0,83.958,64.0,7.583,7.917,8.917,1.0,20.542,1.0,37.625,30.1,27.158,24.3,195.292
2015-07-30,189.458,4346.875,100.0,83.583,63.0,7.792,7.478,8.478,1.0,16.958,0.783,29.333,30.0,27.2,24.6,197.25
2015-07-31,196.917,4354.708,100.0,73.375,47.0,9.25,7.958,8.917,0.958,24.292,1.083,39.708,34.8,29.579,23.9,206.167
2015-08-01,201.208,4401.167,100.0,79.083,53.0,10.5,7.583,8.25,0.667,35.917,1.583,59.125,35.5,30.371,25.3,211.708
2015-08-02,202.125,4422.125,100.0,85.333,65.0,9.917,7.083,7.75,0.667,39.5,1.875,76.083,33.3,29.325,26.4,212.042
2015-08-03,196.542,4260.708,100.0,76.0,56.0,9.375,7.583,8.208,0.625,30.917,1.167,47.292,34.3,29.65,24.1,205.917
2015-08-04,193.783,4242.174,100.0,75.5,51.0,9.652,8.583,9.708,1.125,29.083,2.458,52.042,34.6,30.133,25.2,203.435
2015-08-05,187.25,4221.208,100.0,74.792,48.0,10.292,8.833,10.708,1.875,13.0,1.583,28.0,36.4,30.621,25.0,197.542
2015-08-06,188.526,4279.333,100.0,76.917,52.0,7.368,7.091,8.727,1.636,13.833,1.091,24.0,34.9,29.362,24.9,195.895
2015-08-07,192.708,4368.375,97.0,72.333,53.0,8.375,10.875,12.042,1.167,29.458,2.0,41.792,33.9,28.904,24.5,201.083
2015-08-08,187.75,4133.458,100.0,83.625,64.0,5.958,7.583,8.292,0.708,12.917,2.042,27.667,29.6,26.196,23.2,193.708
2015-08-09,187.333,4154.5,100.0,84.708,65.0,4.875,5.0,5.833,0.833,9.125,0.458,20.167,30.1,26.396,23.4,192.208
2015-08-10,185.583,4182.833,100.0,86.833,61.0,5.333,4.417,5.833,1.417,9.583,0.083,20.833,31.8,27.375,23.7,190.917
2015-08-11,185.0,4152.043,100.0,86.625,63.0,5.13,4.958,6.917,1.958,6.75,0.417,13.458,31.5,27.55,23.8,190.13
2015-08-12,185.042,4215.667,100.0,87.083,58.0,4.958,6.25,7.958,1.708,7.625,0.875,19.083,31.4,26.95,24.6,190.0
2015-08-13,186.208,4194.087,100.0,95.583,73.0,5.0,7.409,8.591,1.182,10.917,0.783,22.167,28.2,24.888,23.8,191.208
2015-08-14,186.75,4213.708,100.0,92.208,76.0,4.167,7.583,8.875,1.292,7.542,1.292,16.375,26.6,24.646,23.5,190.917
2015-08-15,189.167,4173.125,100.0,87.042,66.0,4.375,5.167,5.708,0.542,8.708,0.833,19.875,29.9,26.038,23.4,193.542
2015-08-16,188.292,4215.042,100.0,92.0,66.0,3.833,4.583,5.042,0.458,5.792,0.333,15.5,28.8,25.638,24.2,192.125
2015-08-17,187.0,4129.917,100.0,100.0,100.0,4.417,5.208,5.833,0.625,3.208,0.083,10.083,25.7,24.471,23.8,191.417
2015-08-18,184.652,4128.478,100.0,84.625,69.0,9.696,7.958,9.0,1.042,9.417,0.75,16.583,31.0,27.983,25.7,194.348
2015-08-19,194.208,4273.917,100.0,78.25,53.0,7.958,6.5,7.167,0.667,5.375,0.542,9.667,30.0,25.921,23.4,202.167
2015-08-20,194.333,4317.5,100.0,97.042,87.0,8.708,10.391,11.261,0.87,7.875,0.783,19.542,25.6,23.946,22.9,203.042
2015-08-21,189.042,4256.542,100.0,91.208,73.0,8.708,6.583,7.5,0.917,8.625,0.708,16.417,27.3,24.979,22.8,197.75
2015-08-22,185.792,4136.167,100.0,83.917,58.0,9.333,6.375,8.042,1.667,15.708,1.208,38.417,32.7,27.908,24.5,195.125
2015-08-23,185.208,4091.375,100.0,81.0,62.0,6.792,5.583,6.333,0.75,5.75,0.958,17.458,29.2,25.775,23.5,192.0
2015-08-24,186.25,3998.542,89.0,75.458,60.0,6.0,3.75,4.25,0.5,2.25,0.458,8.917,26.2,23.071,20.2,192.25
2015-08-25,186.609,3931.217,83.0,73.292,61.0,4.522,3.625,4.083,0.458,3.583,0.25,7.583,23.4,21.179,19.9,191.13
2015-08-26,185.833,3922.083,100.0,98.667,87.0,4.417,4.0,4.375,0.375,3.167,0.125,13.167,21.0,20.208,18.7,190.25
2015-08-27,187.208,3945.958,100.0,84.625,71.0,4.958,3.652,4.348,0.696,3.167,0.043,6.042,25.0,22.408,20.0,192.167
2015-08-28,187.875,3972.0,100.0,88.792,78.0,4.917,4.0,4.458,0.458,4.792,0.25,7.833,22.3,21.221,19.5,192.792
2015-08-29,188.25,4009.625,100.0,95.75,84.0,4.667,4.333,4.833,0.5,5.0,0.042,9.625,21.6,20.212,18.9,192.917
2015-08-30,188.708,4094.792,100.0,95.208,84.0,6.0,6.333,6.708,0.375,5.208,0.167,11.292,22.8,21.25,20.2,194.708
2015-08-31,191.167,4149.083,100.0,91.833,74.0,6.792,7.042,7.708,0.667,5.583,0.667,12.792,24.2,22.038,20.6,197.958
2015-09-01,191.913,4169.913,100.0,92.792,78.0,9.13,8.583,9.792,1.208,8.458,0.5,17.792,25.0,23.075,20.8,201.043
2015-09-02,187.5,4066.208,100.0,83.625,64.0,8.292,6.917,8.0,1.083,8.875,0.625,18.167,31.1,26.692,23.7,195.792
2015-09-03,189.875,4083.667,100.0,81.25,54.0,7.917,8.609,9.261,0.652,6.5,1.043,13.917,27.2,24.296,22.3,197.792
2015-09-04,195.05,4217.826,100.0,82.708,50.0,10.35,7.818,8.273,0.455,13.667,0.391,24.391,30.6,24.962,21.5,205.4
2015-09-05,194.292,4128.792,94.0,75.458,52.0,7.875,5.625,6.25,0.625,9.375,0.917,14.333,27.6,23.867,21.5,202.167
2015-09-06,192.083,4140.375,100.0,91.542,74.0,8.083,5.458,5.833,0.375,9.208,0.792,17.0,25.5,22.558,20.7,200.167
2015-09-07,190.125,4077.667,100.0,98.75,91.0,6.833,8.375,8.917,0.542,3.542,0.542,10.292,23.0,21.408,20.1,196.958
2015-09-08,187.696,4080.348,100.0,98.625,94.0,4.826,4.083,4.5,0.417,0.333,0.0,5.833,21.5,20.333,19.4,192.522
2015-09-09,182.0,3979.25,100.0,96.167,89.0,4.625,3.208,3.792,0.583,5.667,0.042,19.083,25.3,23.508,19.8,186.625
2015-09-10,181.542,4006.833,100.0,96.625,84.0,5.958,5.0,5.696,0.696,3.75,0.043,13.917,24.7,23.146,21.2,187.5
2015-09-11,185.792,4014.542,100.0,82.542,61.0,6.417,5.708,6.375,0.667,6.625,0.417,10.5,26.1,22.858,20.0,192.208
2015-09-12,189.208,4159.042,100.0,85.125,58.0,8.083,5.75,6.625,0.875,7.5,0.75,15.042,26.8,23.158,19.5,197.292
2015-09-13,193.583,4136.25,100.0,82.958,61.0,7.833,5.292,5.542,0.25,12.833,0.625,24.625,28.0,23.542,20.3,201.417
2015-09-14,189.667,4143.833,97.0,71.417,50.0,6.167,8.125,8.792,0.667,3.458,1.25,5.875,24.5,21.479,17.0,195.833
2015-09-15,191.304,4127.87,100.0,81.167,54.0,2.478,7.25,8.0,0.75,7.909,1.208,12.583,24.8,20.517,16.1,193.783
2015-09-16,193.167,4109.333,100.0,81.417,57.0,3.083,7.25,7.833,0.583,10.375,0.417,16.042,23.8,20.558,18.3,196.25
2015-09-17,189.625,3998.583,100.0,99.958,99.0,2.542,5.13,5.391,0.261,2.417,0.0,7.708,19.1,18.158,17.0,192.167
2015-09-18,191.167,4151.292,100.0,95.75,78.0,3.667,10.375,11.375,1.0,7.417,0.375,12.417,22.5,20.479,18.5,194.833
2015-09-19,188.167,4116.75,100.0,79.0,53.0,2.708,5.125,5.667,0.542,8.375,0.417,15.5,27.6,23.312,19.9,190.875
2015-09-20,187.375,4010.833,100.0,73.917,50.0,2.417,4.042,4.5,0.458,4.167,0.5,11.292,26.6,21.625,18.1,189.792
2015-09-21,188.458,4129.917,100.0,82.167,56.0,2.542,4.583,5.042,0.458,6.417,0.583,10.458,24.7,20.283,15.6,191.0
2015-09-22,189.522,4243.87,100.0,72.25,36.0,5.652,6.167,6.667,0.5,10.167,0.583,11.333,26.3,20.529,15.7,195.174
2015-09-23,191.5,4267.208,100.0,81.708,43.0,5.75,6.375,6.917,0.542,13.958,0.583,19.042,25.6,19.646,15.1,197.25
2015-09-24,192.208,4236.75,100.0,90.292,69.0,5.917,8.261,9.174,0.913,14.917,0.522,23.583,22.3,19.083,15.9,198.125
2015-09-25,186.458,4055.542,100.0,99.708,96.0,3.917,5.833,6.25,0.417,3.875,0.083,9.333,18.1,17.404,16.3,190.375
2015-09-26,184.708,4063.708,100.0,91.292,71.0,4.25,5.375,6.083,0.708,4.0,0.417,6.917,23.8,20.188,17.0,188.958
2015-09-27,189.917,4387.625,100.0,95.25,74.0,7.417,7.958,10.083,2.125,8.583,0.625,16.667,23.3,20.288,18.0,197.333
2015-09-28,190.083,4241.125,100.0,79.958,49.0,5.958,6.458,7.542,1.083,12.75,0.625,16.917,27.0,21.9,17.4,196.042
2015-09-29,192.174,4172.304,88.0,53.375,30.0,5.87,6.208,6.625,0.417,7.375,0.0,11.958,26.6,21.279,16.3,198.043
2015-09-30,195.167,4196.125,97.0,63.0,34.0,7.875,9.375,10.25,0.875,8.583,0.333,12.958,23.3,18.075,13.4,203.042
2015-10-01,192.625,4187.292,100.0,86.5,67.0,7.042,8.0,9.0,1.0,11.625,0.478,17.958,23.1,18.825,13.6,199.667
2015-10-02,186.375,4049.958,100.0,71.875,38.0,5.75,5.125,5.833,0.708,7.417,0.167,11.792,26.8,22.779,17.1,192.125
2015-10-03,188.542,4207.0,100.0,79.083,52.0,6.417,5.458,5.792,0.333,10.417,0.333,18.833,26.5,20.65,16.5,194.958
2015-10-04,190.458,4213.792,100.0,68.958,47.0,4.708,3.667,3.875,0.208,7.667,0.5,15.292,23.9,18.638,14.3,195.167
2015-10-05,190.833,4148.917,94.0,63.625,47.0,5.208,6.125,6.708,0.583,6.042,0.75,10.0,19.7,16.217,12.6,196.042
2015-10-06,190.05,4114.818,100.0,76.792,49.0,4.4,4.682,5.091,0.409,5.792,0.455,8.565,20.8,15.708,11.2,194.45
2015-10-07,188.542,4002.958,93.0,63.792,45.0,3.708,3.0,3.208,0.208,4.25,0.0,6.292,19.7,16.171,13.1,192.25
2015-10-08,187.083,3987.042,88.0,55.958,31.0,6.042,4.957,5.217,0.261,7.0,0.0,9.292,24.3,17.138,9.9,193.125
2015-10-09,191.125,4182.708,100.0,67.875,38.0,8.667,12.25,13.833,1.583,20.333,0.625,25.125,24.4,17.55,9.3,199.792
2015-10-10,194.667,4380.083,100.0,86.417,56.0,11.417,11.667,12.542,0.875,41.0,0.875,58.042,22.9,17.546,11.8,206.083
2015-10-11,192.0,4260.958,100.0,96.625,85.0,6.917,7.583,8.25,0.667,12.667,0.208,20.625,19.7,18.058,16.6,198.917
2015-10-12,191.708,4185.25,97.0,72.375,45.0,5.167,6.125,6.583,0.458,10.042,0.625,14.875,22.4,17.975,14.5,196.875
2015-10-13,193.435,4268.696,100.0,71.958,35.0,5.0,7.542,9.042,1.5,10.5,0.792,12.458,24.6,17.592,11.9,198.435
2015-10-14,194.789,4216.75,100.0,70.125,39.0,5.105,6.875,8.042,1.167,1.455,0.375,12.5,22.3,16.125,9.4,199.895
2015-10-15,191.478,4211.875,96.0,76.667,54.0,7.087,7.261,8.0,0.739,,0.609,15.708,20.3,15.7,11.3,198.565
2015-10-16,192.208,4174.5,99.0,84.417,72.0,7.167,7.875,8.583,0.708,23.111,0.458,17.875,17.4,15.992,14.0,199.375
2015-10-17,190.833,4185.375,99.0,86.0,61.0,6.333,5.958,6.542,0.583,11.458,0.375,13.5,20.9,17.288,15.5,197.167
2015-10-18,190.708,4261.917,99.0,78.167,47.0,6.958,7.0,7.667,0.667,12.417,0.917,15.625,22.5,17.962,14.8,197.667
2015-10-19,190.125,4211.958,100.0,78.083,41.0,6.667,6.458,6.833,0.375,17.417,0.458,25.625,22.5,17.258,13.5,196.792
2015-10-20,192.125,4313.783,100.0,90.647,62.0,9.167,10.0,11.0,1.0,23.125,0.417,32.917,21.1,15.582,12.8,201.292
2015-10-21,192.208,4219.542,95.0,73.0,51.0,7.042,8.75,9.333,0.583,14.333,0.458,21.333,17.8,15.438,13.4,199.25
2015-10-22,190.391,4190.0,99.0,76.875,51.0,4.957,7.348,8.391,1.043,11.75,0.652,15.792,19.0,15.154,11.2,195.348
2015-10-23,191.583,4210.792,91.0,77.667,60.0,5.417,7.667,8.25,0.583,12.292,0.417,15.667,18.9,16.183,13.8,197.0
2015-10-24,193.625,4349.917,100.0,78.625,52.0,10.083,11.083,12.417,1.333,27.708,0.75,39.208,22.8,17.946,13.4,203.708
2015-10-25,189.708,4020.917,64.0,35.833,22.0,2.875,2.833,2.917,0.083,7.292,0.0,12.625,19.7,14.883,9.1,192.583
2015-10-26,193.167,4209.5,95.0,64.583,29.0,7.167,9.958,11.0,1.042,13.0,0.792,16.042,19.1,11.925,4.5,200.333
2015-10-27,190.333,4190.739,100.0,74.333,47.0,6.375,8.25,9.917,1.667,13.667,1.0,19.667,24.5,16.921,8.5,196.708
2015-10-28,188.542,4127.375,100.0,69.917,40.0,4.292,6.458,6.958,0.5,7.708,0.75,14.0,24.8,19.567,16.4,192.833
2015-10-29,190.739,4214.875,100.0,83.625,58.0,9.826,10.565,11.957,1.391,7.958,0.652,14.375,17.4,15.096,13.2,200.565
2015-10-30,193.583,4238.958,96.0,73.583,32.0,10.875,8.167,9.125,0.958,13.667,0.583,17.708,21.6,16.058,13.0,204.458
2015-10-31,195.0,4138.667,79.0,68.5,56.0,9.125,7.292,8.042,0.75,8.167,0.458,10.458,13.8,12.004,9.2,204.125
2015-11-01,195.125,4196.333,97.0,70.083,34.0,10.708,6.5,7.042,0.542,11.917,0.25,14.167,17.6,11.208,5.5,205.833
2015-11-02,193.792,4195.167,100.0,96.083,90.0,9.75,7.0,7.667,0.667,9.5,0.0,12.208,13.6,11.717,8.9,203.542
2015-11-03,193.583,4214.087,100.0,74.917,39.0,9.542,5.667,6.333,0.667,4.708,0.083,5.958,20.1,14.242,9.1,203.125
2015-11-04,193.417,4334.75,100.0,76.958,37.0,11.542,9.75,11.458,1.708,6.542,0.333,7.167,19.8,12.621,6.6,204.958
2015-11-05,190.6,4356.167,100.0,81.292,46.0,12.133,10.174,12.0,1.826,12.792,0.696,16.458,21.6,13.842,7.4,202.733
2015-11-06,190.368,4447.619,100.0,77.958,37.0,13.947,11.6,13.9,2.3,14.0,0.55,20.143,20.8,14.225,8.5,204.316
2015-11-07,189.542,4307.583,97.0,80.583,59.0,9.083,6.083,6.583,0.5,17.375,0.625,24.042,17.8,14.679,12.0,198.625
2015-11-08,191.583,4342.792,100.0,98.708,92.0,9.125,6.25,6.708,0.458,18.333,0.083,25.292,15.6,14.212,12.7,200.708
2015-11-09,191.333,4349.542,100.0,94.667,83.0,14.708,12.125,15.125,3.0,12.0,0.25,24.083,21.1,17.788,14.9,206.042
2015-11-10,187.917,4228.478,100.0,89.208,71.0,9.458,8.75,10.0,1.25,2.458,0.25,7.5,17.5,15.954,12.9,197.375
2015-11-11,192.083,4209.917,85.0,64.375,38.0,9.333,7.042,7.792,0.75,3.833,0.25,4.333,16.1,12.929,10.5,201.417
