date,CH4_mean,NMHC_mean,SO2_mean,SPM_mean,THC_mean
2012-06-09,183.333,12.375,1.625,19.833,195.708
2012-06-10,184.5,13.625,2.0,26.25,198.125
2012-06-11,188.708,22.125,1.75,51.783,210.833
2012-06-12,185.542,20.917,2.444,24.261,206.458
2012-06-13,187.174,20.261,2.562,11.5,207.435
2012-06-14,186.625,22.917,2.895,31.652,209.542
2012-06-15,183.0,18.625,3.353,10.083,201.625
2012-06-16,178.417,14.625,,8.0,193.042
2012-06-17,183.792,13.167,,10.833,196.958
2012-06-18,184.0,23.083,,16.667,207.083
2012-06-19,178.957,18.826,,9.304,197.783
2012-06-20,184.261,18.13,,13.167,202.391
2012-06-21,185.792,19.375,,16.333,205.167
2012-06-22,187.292,17.875,,16.542,205.167
2012-06-23,189.792,18.167,,24.625,207.958
2012-06-24,181.917,14.542,,7.708,196.458
2012-06-25,184.625,17.375,,4.583,202.0
2012-06-26,186.522,21.13,8.444,8.478,207.652
2012-06-27,180.957,16.957,3.864,10.125,197.913
2012-06-28,181.792,12.125,2.667,13.833,193.917
2012-06-29,180.917,17.583,1.958,21.917,198.5
2012-06-30,175.792,9.042,1.0,15.25,184.833
2012-07-01,174.625,9.583,1.0,15.652,184.208
2012-07-02,178.958,9.708,1.0,21.042,188.667
2012-07-03,177.792,8.833,1.042,21.0,186.625
2012-07-04,179.478,9.913,1.0,16.125,189.391
2012-07-05,175.5,9.25,0.958,15.208,184.75
2012-07-06,173.125,8.292,1.0,17.25,181.417
2012-07-07,184.167,11.167,1.0,27.5,195.333
2012-07-08,188.125,12.625,,,200.75
2012-07-09,191.042,17.125,7.778,43.111,208.167
2012-07-10,189.0,19.792,2.917,26.333,208.792
2012-07-11,178.217,11.826,1.25,17.417,190.043
2012-07-12,179.083,12.333,0.913,31.75,191.417
2012-07-13,181.0,16.667,1.0,18.625,197.667
2012-07-14,175.0,11.208,0.917,24.0,186.208
2012-07-15,175.375,11.125,1.583,17.5,186.5
2012-07-16,176.042,13.75,2.783,29.583,189.792
2012-07-17,177.917,23.375,2.174,11.958,201.292
2012-07-18,175.5,13.773,1.696,10.217,189.273
2012-07-19,176.292,10.542,1.917,14.292,186.833
2012-07-20,177.25,11.333,0.958,10.083,188.583
2012-07-21,177.208,11.292,0.833,14.833,188.5
2012-07-22,183.0,15.583,1.208,9.458,198.583
2012-07-23,184.167,15.75,3.958,19.542,199.917
2012-07-24,186.75,15.458,3.875,30.042,202.208
2012-07-25,185.348,17.304,7.636,63.391,202.652
2012-07-26,184.125,14.0,6.042,74.458,198.125
2012-07-27,177.125,12.312,3.875,36.333,189.438
2012-07-28,,,2.667,13.333,
2012-07-29,,,2.875,15.708,
2012-07-30,,,5.125,43.917,
2012-07-31,,,4.875,14.333,
2012-08-01,,,1.762,17.042,
2012-08-02,,,2.083,10.167,
2012-08-03,,,3.625,10.417,
2012-08-04,,,2.0,18.792,
2012-08-05,,,1.524,5.958,
2012-08-06,,,2.619,23.333,
2012-08-07,,,2.905,21.0,
2012-08-08,,,1.667,33.75,
2012-08-09,,,1.348,25.333,
2012-08-10,,,3.083,34.667,
2012-08-11,,,1.0,13.417,
2012-08-12,,,1.375,19.667,
2012-08-13,,,1.0,19.417,
2012-08-14,,,1.0,13.667,
2012-08-15,,,2.083,21.292,
2012-08-16,,,3.75,16.375,
2012-08-17,,,3.136,25.727,
2012-08-18,,,2.652,34.792,
2012-08-19,,,2.25,27.958,
2012-08-20,,,2.542,12.083,
2012-08-21,,,1.708,8.583,
2012-08-22,,,1.87,10.208,
2012-08-23,,,2.0,11.958,
2012-08-24,,,3.083,9.25,
2012-08-25,,,3.208,7.792,
2012-08-26,,,2.958,13.542,
2012-08-27,,,2.167,10.125,
2012-08-28,,,1.417,20.042,
2012-08-29,,,1.0,15.375,
2012-08-30,,,1.708,26.583,
2012-08-31,,,4.75,20.833,
2012-09-01,,,5.35,15.667,
2012-09-02,,,6.826,35.208,
2012-09-03,,,3.625,32.875,
2012-09-04,,,3.667,22.708,
2012-09-05,,,2.0,8.833,
2012-09-06,,,2.316,22.0,
2012-09-07,,,3.688,18.667,
2012-09-08,,,4.833,18.542,
2012-09-09,,,4.083,11.917,
2012-09-10,,,1.467,11.542,
2012-09-11,,,2.667,7.913,
2012-09-12,,,2.8,17.208,
2012-09-13,,,1.455,24.0,
2012-09-14,,,2.043,25.125,
2012-09-15,,,2.3,33.417,
2012-09-16,,,1.0,14.458,
2012-09-17,,,1.75,9.875,
2012-09-18,,,5.333,22.833,
2012-09-19,,,5.375,23.917,
2012-09-20,,,5.458,31.208,
2012-09-21,,,7.417,28.792,
2012-09-22,,,4.083,32.542,
2012-09-23,,,3.0,24.375,
2012-09-24,,,3.5,17.167,
2012-09-25,,,3.524,14.75,
2012-09-26,,,3.9,14.375,
2012-09-27,,,4.381,19.5,
2012-09-28,,,4.273,18.304,
2012-09-29,,,2.278,14.125,
2012-09-30,,,2.125,16.167,
2012-10-01,,,3.273,10.5,
2012-10-02,,,3.238,9.417,
2012-10-03,,,3.9,9.833,
2012-10-04,,,3.1,13.208,
2012-10-05,,,4.667,9.5,
2012-10-06,,,4.455,17.375,
2012-10-07,,,3.043,15.583,
2012-10-08,,,3.5,11.875,
2012-10-09,,,3.765,11.833,
2012-10-10,,,3.792,18.792,
2012-10-11,,,3.762,21.333,
2012-10-12,,,4.545,13.727,
2012-10-13,,,4.65,16.708,
2012-10-14,,,4.9,21.708,
2012-10-15,,,4.364,29.75,
2012-10-16,,,4.909,32.0,
2012-10-17,,,2.333,21.583,
2012-10-18,,,2.947,13.833,
2012-10-19,,,3.667,7.125,
2012-10-20,,,7.875,16.958,
2012-10-21,,,4.5,27.333,
2012-10-22,,,3.792,18.042,
2012-10-23,,,2.917,10.292,
2012-10-24,,,2.75,9.167,
2012-10-25,,,2.739,16.375,
2012-10-26,,,2.0,25.625,
2012-10-27,,,1.667,30.417,
2012-10-28,,,2.5,20.875,
2012-10-29,,,2.905,22.875,
2012-10-30,,,3.174,22.625,
2012-10-31,,,2.792,18.958,
2012-11-01,,,2.667,11.542,
2012-11-02,,,2.667,12.0,
2012-11-03,,,3.05,12.083,
2012-11-04,,,2.174,32.667,
2012-11-05,,,1.913,27.042,
2012-11-06,,,2.391,24.913,
2012-11-07,,,2.208,23.958,
2012-11-08,,,3.5,27.0,
2012-11-09,,,4.0,42.583,
2012-11-10,,,3.059,33.417,
2012-11-11,,,2.083,19.958,
2012-11-12,,,3.625,25.667,
2012-11-13,,,3.042,19.667,
2012-11-14,190.3,10.1,2.826,14.261,200.4
2012-11-15,191.708,22.542,1.55,5.708,214.25
2012-11-16,193.958,20.292,4.391,9.5,214.25
2012-11-17,189.458,10.708,2.458,21.667,200.167
2012-11-18,191.917,16.125,3.55,17.0,208.042
2012-11-19,192.542,24.542,2.333,17.833,217.083
2012-11-20,191.292,19.542,3.292,17.375,210.833
2012-11-21,195.0,27.125,5.083,12.958,222.125
2012-11-22,191.667,19.792,5.417,18.792,211.458
2012-11-23,195.25,20.792,6.474,41.875,216.042
2012-11-24,194.208,16.917,4.174,26.125,211.125
2012-11-25,193.042,17.292,3.417,12.958,210.333
2012-11-26,189.333,9.958,3.125,15.083,199.292
2012-11-27,193.417,15.208,2.826,10.292,208.625
2012-11-28,194.083,18.125,6.667,14.708,212.208
2012-11-29,195.208,24.375,2.625,22.625,219.583
2012-11-30,197.292,28.458,2.636,26.0,225.75
2012-12-01,197.333,27.792,3.455,24.542,225.125
2012-12-02,196.708,27.125,2.25,20.875,223.833
2012-12-03,195.0,22.0,2.571,14.864,217.0
2012-12-04,192.708,10.333,2.458,16.125,203.042
2012-12-05,193.542,12.75,2.333,13.833,206.292
2012-12-06,193.625,12.708,2.476,8.583,206.333
2012-12-07,194.0,15.792,1.792,13.125,209.792
2012-12-08,193.5,9.667,3.042,22.708,203.167
2012-12-09,192.917,8.75,2.208,14.0,201.667
2012-12-10,194.833,14.167,2.043,7.25,209.0
2012-12-11,196.5,17.917,1.833,9.75,214.417
2012-12-12,198.208,21.375,2.091,11.0,219.583
2012-12-13,198.958,27.292,2.545,22.609,226.25
2012-12-14,196.208,22.75,2.792,23.667,218.958
2012-12-15,193.708,18.292,1.455,15.0,212.0
2012-12-16,197.042,21.458,2.278,12.208,218.5
2012-12-17,195.292,20.375,3.174,22.792,215.667
2012-12-18,192.0,9.333,3.25,10.5,201.333
2012-12-19,194.417,14.125,2.542,13.375,208.542
2012-12-20,196.375,19.583,2.545,9.958,215.958
2012-12-21,195.542,22.375,1.792,21.542,217.917
2012-12-22,193.083,14.417,3.182,9.167,207.5
2012-12-23,196.583,14.958,2.25,17.917,211.542
2012-12-24,196.292,10.625,2.3,13.375,206.917
2012-12-25,197.875,16.042,2.783,25.833,213.917
2012-12-26,199.409,28.864,2.125,14.958,228.273
2012-12-27,197.292,24.375,2.565,15.625,221.667
2012-12-28,194.0,19.875,1.737,18.333,213.875
2012-12-29,194.792,24.833,2.261,13.25,219.625
2012-12-30,195.667,10.917,1.739,12.5,206.583
2012-12-31,194.042,9.042,1.762,7.292,203.083
2013-01-01,190.083,10.458,3.958,26.25,200.542
2013-01-02,192.417,17.583,3.375,21.208,210.0
2013-01-03,197.458,29.083,2.083,28.583,226.542
2013-01-04,194.167,26.25,2.667,33.375,220.417
2013-01-05,191.583,19.083,2.292,21.792,210.667
2013-01-06,192.708,23.833,3.409,18.727,216.542
2013-01-07,192.227,19.455,6.333,21.375,211.682
2013-01-08,192.292,21.083,3.083,24.042,213.375
2013-01-09,189.25,7.25,2.958,21.917,196.5
2013-01-10,190.958,7.417,2.667,9.958,198.375
2013-01-11,193.583,15.708,3.667,29.083,209.292
2013-01-12,194.542,16.667,3.125,39.458,211.208
2013-01-13,194.875,16.25,3.208,32.667,211.125
2013-01-14,191.636,16.364,3.25,18.583,208.0
2013-01-15,191.375,16.375,3.125,12.167,207.75
2013-01-16,195.417,26.667,2.792,7.913,222.083
2013-01-17,195.0,20.0,3.833,41.583,215.0
2013-01-18,195.708,15.375,4.375,42.167,211.083
2013-01-19,191.208,13.167,3.208,15.417,204.375
2013-01-20,191.417,10.667,2.792,35.083,202.083
2013-01-21,192.0,10.864,2.792,18.083,202.864
2013-01-22,196.5,17.458,2.286,23.913,213.958
2013-01-23,196.25,19.375,,20.958,215.625
2013-01-24,191.667,14.083,,16.25,205.75
2013-01-25,186.0,9.833,,12.792,195.833
2013-01-26,190.792,14.333,,25.125,205.125
2013-01-27,190.87,16.609,7.889,12.739,207.478
2013-01-28,190.455,18.545,5.417,23.167,209.0
2013-01-29,191.875,22.75,5.625,23.875,214.625
2013-01-30,188.708,11.25,3.042,35.958,199.958
2013-01-31,195.125,19.708,3.792,49.042,214.833
2013-02-01,193.0,21.0,4.375,39.458,214.0
2013-02-02,183.375,9.25,2.083,22.875,192.625
2013-02-03,188.208,11.458,2.042,58.833,199.667
2013-02-04,190.045,5.318,3.458,10.458,195.364
2013-02-05,193.833,11.833,2.625,6.625,205.667
2013-02-06,193.208,10.333,2.087,4.522,203.542
2013-02-07,192.167,9.875,1.417,7.958,202.042
2013-02-08,191.625,7.292,1.583,7.25,198.917
2013-02-09,193.0,9.917,1.542,11.417,202.917
2013-02-10,195.87,12.609,1.583,11.458,208.478
2013-02-11,192.455,12.591,1.625,8.333,205.045
2013-02-12,193.773,12.682,2.0,9.909,206.455
2013-02-13,193.625,12.625,1.375,8.792,206.25
2013-02-14,192.208,10.417,1.042,6.25,202.625
2013-02-15,189.25,10.375,1.333,5.708,199.625
2013-02-16,193.375,16.125,2.125,18.667,209.5
2013-02-17,192.25,17.667,3.0,17.292,209.917
2013-02-18,191.682,11.045,2.0,4.625,202.727
2013-02-19,190.625,12.0,2.25,8.333,202.625
2013-02-20,190.458,13.75,2.87,19.261,204.208
2013-02-21,191.417,17.458,3.375,7.583,208.875
2013-02-22,192.917,20.375,3.333,15.167,213.292
2013-02-23,192.375,17.5,3.417,20.208,209.875
2013-02-24,192.25,26.792,3.75,21.375,219.042
2013-02-25,195.909,34.409,4.375,26.125,230.318
2013-02-26,194.471,35.235,3.25,41.833,229.706
2013-02-27,185.208,16.417,2.417,6.25,201.625
2013-02-28,190.625,25.0,3.167,28.333,215.625
2013-03-01,193.208,29.25,3.708,55.375,222.458
2013-03-02,189.042,17.583,3.125,12.75,206.625
2013-03-03,191.333,17.042,3.667,8.167,208.375
2013-03-04,190.818,22.682,4.458,7.792,213.5
2013-03-05,190.292,16.083,3.286,28.048,206.375
2013-03-06,193.0,15.875,1.333,19.75,208.875
2013-03-07,192.292,12.458,1.708,16.625,204.75
2013-03-08,192.542,15.5,2.083,22.375,208.042
2013-03-09,192.792,12.167,3.583,40.375,204.958
2013-03-10,191.375,13.833,1.458,19.208,205.208
2013-03-11,189.591,14.318,1.375,14.792,203.909
2013-03-12,185.125,13.083,4.5,17.708,198.208
2013-03-13,183.792,12.625,2.417,12.125,196.417
2013-03-14,189.136,14.045,1.167,18.667,203.182
2013-03-15,190.25,12.333,2.0,29.125,202.583
2013-03-16,189.375,11.25,3.042,44.083,200.625
2013-03-17,186.833,15.0,2.333,36.125,201.833
2013-03-18,186.0,13.955,1.542,32.833,199.955
2013-03-19,192.542,18.542,2.783,74.167,211.083
2013-03-20,189.5,12.208,1.333,36.75,201.708
2013-03-21,192.083,12.75,1.083,16.833,204.833
2013-03-22,193.458,13.417,1.458,23.167,206.875
2013-03-23,194.0,15.625,2.875,32.917,209.625
2013-03-24,193.167,14.167,2.917,39.708,207.333
2013-03-25,189.182,17.864,3.083,38.333,207.045
2013-03-26,183.625,11.25,1.0,27.478,194.875
2013-03-27,186.458,16.875,1.583,25.5,203.333
2013-03-28,187.875,18.958,3.958,33.375,206.833
2013-03-29,184.375,12.0,1.208,21.292,196.375
2013-03-30,185.125,12.875,1.292,19.375,198.0
2013-03-31,190.083,17.667,1.458,28.292,207.75
2013-04-01,191.125,16.25,5.583,25.417,207.375
2013-04-02,189.739,13.87,2.917,29.417,203.609
2013-04-03,193.458,14.292,3.042,24.167,207.75
2013-04-04,196.591,24.955,4.182,26.682,221.545
2013-04-05,194.542,22.625,5.708,29.667,217.167
2013-04-06,184.583,12.042,3.042,10.083,196.625
2013-04-07,191.5,8.708,2.958,13.583,200.208
2013-04-08,192.708,10.583,3.75,13.458,203.292
2013-04-09,190.043,6.783,4.25,24.25,196.826
2013-04-10,190.0,5.417,3.625,14.565,195.417
2013-04-11,192.042,6.667,3.75,21.375,198.708
2013-04-12,192.0,7.5,5.833,23.292,199.5
2013-04-13,191.25,9.125,4.292,28.167,200.375
2013-04-14,188.25,6.542,3.542,32.458,194.792
2013-04-15,185.667,8.958,3.833,24.708,194.625
2013-04-16,186.913,9.087,3.375,30.083,196.0
2013-04-17,184.375,11.875,4.125,22.0,196.25
2013-04-18,187.375,14.208,2.583,34.958,201.583
2013-04-19,190.042,10.083,3.333,18.583,200.125
2013-04-20,193.125,16.292,2.458,16.042,209.417
2013-04-21,193.167,10.0,2.042,13.167,203.167
2013-04-22,194.542,15.167,2.917,13.167,209.708
2013-04-23,189.391,8.739,2.167,19.167,198.13
2013-04-24,187.727,6.591,1.625,21.13,194.318
2013-04-25,189.625,9.25,2.333,22.875,198.875
2013-04-26,188.875,5.958,4.167,15.333,194.833
2013-04-27,190.958,8.125,3.875,19.25,199.083
2013-04-28,191.333,13.458,5.375,15.958,204.792
2013-04-29,189.167,7.917,4.75,28.083,197.083
2013-04-30,187.826,9.217,2.958,17.958,197.043
2013-05-01,189.917,10.917,1.684,12.625,200.833
2013-05-02,190.208,8.417,1.409,7.625,198.625
2013-05-03,190.583,12.25,1.636,23.417,202.833
2013-05-04,190.958,11.875,3.0,25.875,202.833
2013-05-05,192.0,13.583,2.714,27.375,205.583
2013-05-06,189.167,10.083,2.789,25.375,199.25
2013-05-07,188.043,17.174,5.95,21.391,205.217
2013-05-08,187.625,16.708,7.789,20.417,204.333
2013-05-09,186.708,13.833,5.652,37.375,200.542
2013-05-10,182.667,8.125,2.55,14.833,190.792
2013-05-11,184.667,10.583,2.857,24.917,195.25
2013-05-12,189.458,15.667,4.5,48.208,205.125
2013-05-13,190.208,18.5,6.19,51.917,208.708
2013-05-14,188.565,17.957,6.652,35.696,206.522
2013-05-15,185.583,17.333,5.333,26.0,202.917
2013-05-16,187.833,16.292,4.458,32.167,204.125
2013-05-17,187.542,14.375,4.417,26.583,201.917
2013-05-18,185.917,17.375,5.792,18.917,203.292
2013-05-19,185.125,10.833,2.542,26.833,195.958
2013-05-20,187.708,12.083,3.0,19.083,199.792
2013-05-21,188.913,11.522,4.435,38.261,200.435
2013-05-22,195.0,15.75,4.25,76.917,210.75
2013-05-23,196.083,18.292,4.292,55.917,214.375
2013-05-24,197.583,24.917,3.875,61.875,222.5
2013-05-25,194.5,14.625,5.167,55.0,209.125
2013-05-26,188.375,15.625,3.708,26.542,204.0
2013-05-27,185.458,11.5,2.833,12.917,196.958
2013-05-28,181.5,11.773,1.522,14.333,193.273
2013-05-29,188.958,11.125,2.917,53.958,200.083
2013-05-30,190.417,14.25,2.625,35.458,204.667
2013-05-31,191.417,26.333,3.5,23.958,217.75
2013-06-01,191.417,24.125,2.375,30.042,215.542
2013-06-02,187.625,16.083,1.5,5.583,203.708
2013-06-03,185.917,15.667,2.333,10.417,201.583
2013-06-04,186.609,18.783,5.667,16.625,205.391
2013-06-05,188.333,20.375,3.125,21.792,208.708
2013-06-06,186.083,24.958,2.667,19.583,211.042
2013-06-07,186.875,18.25,2.417,33.083,205.125
2013-06-08,191.167,25.875,2.625,44.583,217.042
2013-06-09,185.125,20.458,2.417,16.458,205.583
2013-06-10,184.375,22.833,3.75,8.792,207.208
2013-06-11,182.217,22.652,3.435,6.304,204.87
2013-06-12,180.417,17.333,2.417,14.167,197.75
2013-06-13,182.083,12.75,3.333,33.667,194.833
2013-06-14,186.958,18.5,2.75,39.958,205.458
2013-06-15,180.917,13.083,1.667,17.292,194.0
2013-06-16,180.042,13.75,2.583,14.5,193.792
2013-06-17,179.833,13.417,1.208,14.042,193.25
2013-06-18,175.522,8.435,1.0,17.478,183.957
2013-06-19,173.958,7.583,1.0,26.5,181.542
2013-06-20,177.417,13.875,1.0,16.25,191.292
2013-06-21,182.417,15.625,1.167,16.708,198.042
2013-06-22,189.208,18.042,1.542,13.792,207.25
2013-06-23,188.958,14.875,1.667,22.5,203.833
2013-06-24,189.667,14.208,2.083,11.833,203.875
2013-06-25,190.478,15.565,1.542,16.625,206.043
2013-06-26,182.667,11.625,1.333,16.625,194.292
2013-06-27,188.652,16.13,1.87,16.304,204.783
2013-06-28,191.792,15.0,2.333,13.5,206.792
2013-06-29,188.042,12.625,3.083,7.458,200.667
2013-06-30,188.208,13.125,2.167,7.0,201.333
2013-07-01,187.5,14.958,1.625,18.917,202.458
2013-07-02,179.391,10.304,2.167,17.417,189.696
2013-07-03,172.792,9.458,1.0,18.417,182.25
2013-07-04,173.958,9.458,1.0,26.708,183.417
2013-07-05,172.958,8.75,1.0,23.042,181.708
2013-07-06,172.583,9.0,1.0,28.958,181.583
2013-07-07,173.25,9.333,1.0,13.083,182.583
2013-07-08,174.667,9.833,2.042,18.042,184.5
2013-07-09,176.13,11.087,1.792,9.167,187.217
2013-07-10,176.292,11.583,1.0,11.458,187.875
2013-07-11,179.583,14.375,3.217,13.478,193.958
2013-07-12,177.333,11.875,5.583,14.833,189.208
2013-07-13,175.375,11.417,4.583,24.458,186.792
2013-07-14,174.708,10.333,2.917,21.292,185.042
2013-07-15,177.292,11.125,3.208,18.208,188.417
2013-07-16,177.13,10.522,2.208,14.792,187.652
2013-07-17,176.333,10.208,2.333,14.083,186.542
2013-07-18,177.583,12.5,1.917,10.208,190.083
2013-07-19,179.292,13.042,2.708,12.583,192.333
2013-07-20,180.792,14.792,3.75,22.583,195.583
2013-07-21,177.875,10.0,1.542,23.0,187.875
2013-07-22,179.0,10.792,1.417,19.083,189.792
2013-07-23,177.043,10.087,1.304,17.391,187.13
2013-07-24,175.333,9.083,1.208,14.208,184.417
2013-07-25,183.333,10.458,1.292,69.125,193.792
2013-07-26,177.667,10.375,1.042,46.833,188.042
2013-07-27,175.417,9.333,1.0,36.083,184.75
2013-07-28,176.125,9.083,1.0,24.583,185.208
2013-07-29,176.25,9.125,1.0,32.75,185.375
2013-07-30,175.045,9.864,1.0,24.417,184.909
2013-07-31,176.75,10.833,1.0,25.583,187.583
2013-08-01,176.958,9.375,1.0,24.5,186.333
2013-08-02,178.333,10.75,1.167,16.333,189.083
2013-08-03,178.25,11.292,1.167,15.208,189.542
2013-08-04,179.364,9.273,1.0,8.455,188.636
2013-08-05,185.385,22.769,,,208.154
2013-08-06,185.136,16.227,,,201.364
2013-08-07,178.958,14.333,,,193.292
2013-08-08,178.182,13.727,1.25,29.077,191.909
2013-08-09,164.0,14.571,1.083,28.833,178.571
2013-08-10,176.208,16.167,2.5,35.167,192.375
2013-08-11,178.833,17.375,1.542,58.917,196.208
2013-08-12,182.083,16.292,1.708,50.458,198.375
2013-08-13,178.136,13.636,1.542,41.625,191.773
2013-08-14,180.542,12.542,2.292,39.417,193.083
2013-08-15,179.667,12.0,4.083,54.167,191.667
2013-08-16,177.75,14.417,4.667,39.667,192.167
2013-08-17,177.375,12.958,3.208,40.292,190.333
2013-08-18,178.5,16.042,3.75,40.625,194.542
2013-08-19,175.292,13.792,4.333,21.875,189.083
2013-08-20,175.091,17.0,2.958,21.417,192.091
2013-08-21,172.583,15.0,2.087,21.261,187.583
2013-08-22,174.25,15.583,1.75,21.875,189.833
2013-08-23,172.167,11.958,1.625,14.542,184.125
2013-08-24,171.458,12.208,0.833,9.458,183.667
2013-08-25,176.792,12.167,1.0,14.25,188.958
2013-08-26,188.739,22.13,2.0,10.5,210.87
2013-08-27,203.19,16.333,4.042,21.13,219.524
2013-08-28,192.917,14.583,4.708,24.125,207.5
2013-08-29,178.292,9.042,2.125,24.875,187.333
2013-08-30,172.917,8.708,1.167,22.875,181.625
2013-08-31,182.261,12.739,2.091,19.955,195.0
2013-09-01,189.042,16.125,2.5,21.375,205.167
2013-09-02,190.583,17.292,1.958,8.458,207.875
2013-09-03,187.826,17.609,3.042,11.125,205.435
2013-09-04,183.667,16.667,3.5,8.867,200.333
2013-09-05,190.542,18.75,4.409,,209.292
2013-09-06,192.083,22.417,7.167,,214.5
2013-09-07,193.042,21.0,4.75,,214.042
2013-09-08,192.25,18.667,3.5,,210.917
2013-09-09,189.75,16.583,4.5,5.125,206.333
2013-09-10,191.043,15.348,6.542,21.625,206.391
2013-09-11,187.542,12.458,4.208,28.333,200.0
2013-09-12,188.375,13.708,6.125,40.667,202.083
2013-09-13,186.25,12.792,6.958,40.208,199.042
2013-09-14,188.25,15.333,3.042,38.292,203.583
2013-09-15,184.833,16.958,2.792,24.625,201.792
2013-09-16,184.625,12.125,7.625,17.167,196.75
2013-09-17,187.652,20.304,7.792,12.625,207.957
2013-09-18,190.25,23.417,4.833,17.333,213.667
2013-09-19,187.042,19.792,5.0,21.696,206.833
2013-09-20,188.75,21.375,7.769,18.652,210.125
2013-09-21,187.458,19.208,4.708,20.542,206.667
2013-09-22,185.625,18.417,3.417,22.083,204.042
2013-09-23,185.042,17.292,2.583,17.417,202.333
2013-09-24,185.652,20.174,4.083,25.0,205.826
2013-09-25,186.167,20.458,1.417,24.458,206.625
2013-09-26,186.792,20.875,4.125,5.917,207.667
2013-09-27,185.957,52.565,3.583,11.304,238.522
2013-09-28,186.5,17.875,7.333,13.333,204.375
2013-09-29,184.083,15.75,1.917,17.625,199.833
2013-09-30,187.542,21.958,2.696,12.583,209.5
2013-10-01,187.696,21.348,2.182,17.318,209.043
2013-10-02,183.292,16.042,3.333,10.833,199.333
2013-10-03,189.5,20.333,4.0,27.333,209.833
2013-10-04,187.25,18.667,4.583,23.292,205.917
2013-10-05,185.25,21.25,2.042,22.167,206.5
2013-10-06,179.167,15.458,1.792,10.208,194.625
2013-10-07,177.333,17.042,3.458,11.375,194.375
2013-10-08,180.13,13.174,3.125,15.75,193.304
2013-10-09,182.208,15.042,1.625,12.958,197.25
2013-10-10,184.583,12.542,1.167,21.917,197.125
2013-10-11,184.875,10.5,2.0,35.167,195.375
2013-10-12,191.5,14.458,3.417,21.042,205.958
2013-10-13,192.792,20.0,2.917,8.458,212.792
2013-10-14,190.917,15.458,2.583,16.458,206.375
2013-10-15,190.087,24.957,1.792,24.875,215.043
2013-10-16,190.125,14.333,1.792,13.167,204.458
2013-10-17,192.826,20.783,2.261,9.174,213.609
2013-10-18,192.708,23.792,3.792,20.333,216.5
2013-10-19,187.625,17.625,2.5,6.583,205.25
2013-10-20,188.333,22.083,2.042,12.542,210.417
2013-10-21,187.625,18.958,1.833,15.25,206.583
2013-10-22,184.87,17.696,2.542,14.542,202.565
2013-10-23,185.0,26.0,1.792,15.542,211.0
2013-10-24,185.25,20.75,1.042,7.917,206.0
2013-10-25,187.667,15.458,1.167,15.25,203.125
2013-10-26,189.375,17.792,1.792,19.375,207.167
2013-10-27,191.667,23.333,2.0,14.75,215.0
2013-10-28,190.25,20.0,2.542,16.167,210.25
2013-10-29,188.696,21.0,2.083,24.375,209.696
2013-10-30,188.917,17.792,2.583,28.25,206.708
2013-10-31,192.667,22.875,2.522,36.087,215.542
2013-11-01,192.583,21.875,3.083,34.0,214.458
2013-11-02,195.875,33.5,3.417,89.167,229.375
2013-11-03,188.917,19.042,1.333,50.333,207.958
2013-11-04,194.083,19.208,3.333,37.792,213.292
2013-11-05,193.609,22.783,2.958,28.826,216.391
2013-11-06,193.0,22.667,2.875,25.083,215.667
2013-11-07,188.792,15.958,2.5,31.042,204.75
2013-11-08,192.333,21.792,4.0,36.333,214.125
2013-11-09,191.75,18.708,3.208,31.833,210.458
2013-11-10,184.125,7.333,2.042,20.25,191.458
2013-11-11,187.833,11.042,2.5,2.625,198.875
2013-11-12,188.391,15.609,2.458,7.25,204.0
2013-11-13,189.917,19.875,2.167,10.625,209.792
2013-11-14,189.375,22.875,3.083,9.792,212.25
2013-11-15,188.583,16.708,2.25,10.958,205.292
2013-11-16,188.292,13.875,2.667,23.333,202.167
2013-11-17,187.833,9.875,2.417,30.833,197.708
2013-11-18,187.25,8.292,2.0,5.0,195.542
2013-11-19,187.783,8.174,1.958,11.625,195.957
2013-11-20,187.375,7.708,1.958,11.958,195.083
2013-11-21,188.5,8.583,2.042,7.083,197.083
2013-11-22,190.167,12.125,2.042,9.375,202.292
2013-11-23,190.583,15.958,2.0,11.292,206.542
2013-11-24,189.417,16.375,2.083,13.5,205.792
2013-11-25,188.083,8.458,2.5,20.5,196.542
2013-11-26,190.043,9.217,2.25,12.125,199.261
2013-11-27,190.333,10.083,2.25,19.0,200.417
2013-11-28,190.478,7.652,1.826,11.217,198.13
2013-11-29,191.375,10.417,2.042,11.708,201.792
2013-11-30,191.833,15.75,2.25,7.833,207.583
2013-12-01,192.667,15.542,1.583,15.667,208.208
2013-12-02,194.458,22.542,1.792,14.292,217.0
2013-12-03,189.091,10.864,2.042,14.125,199.955
2013-12-04,191.125,16.583,2.583,23.042,207.708
2013-12-05,192.208,20.25,3.333,26.708,212.458
2013-12-06,193.542,21.042,3.833,40.708,214.583
2013-12-07,192.917,17.708,2.792,20.958,210.625
2013-12-08,192.625,16.75,2.292,13.292,209.375
2013-12-09,190.958,24.792,1.417,34.333,215.75
2013-12-10,190.636,4.727,2.261,13.522,195.364
2013-12-11,190.208,3.667,2.042,20.0,193.875
2013-12-12,191.208,3.792,2.042,12.75,195.0
2013-12-13,191.958,5.375,2.417,16.75,197.333
2013-12-14,191.833,3.542,1.875,10.25,195.375
2013-12-15,194.792,7.708,3.5,19.208,202.5
2013-12-16,195.292,12.958,2.667,5.792,208.25
