date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2013-02-27,190.348,3.375,96.0,92.667,86.0,5.826,4.458,5.667,1.167,1.208,119.0,100.875,74.0,196.174
2013-02-28,188.933,3.5,98.0,86.292,77.0,6.733,3.708,4.625,0.833,0.833,116.0,95.958,80.0,195.667
2013-03-01,189.167,2.833,91.0,83.917,80.0,3.667,1.792,2.125,0.042,1.0,90.0,79.875,68.0,192.833
2013-03-02,188.652,2.435,91.0,81.542,68.0,3.0,0.75,0.875,0.0,0.667,99.0,75.333,55.0,191.652
2013-03-03,189.391,2.045,74.0,58.75,41.0,3.13,0.556,0.667,0.111,1.7,79.0,46.625,0.0,192.522
2013-03-04,192.696,2.708,83.0,61.458,34.0,6.478,,,,,106.0,53.5,-13.0,199.174
2013-03-05,194.826,2.458,90.0,76.208,58.0,4.783,1.0,1.143,0.0,1.0,104.0,63.292,20.0,199.609
2013-03-06,188.609,2.0,88.0,66.583,42.0,2.739,1.5,1.562,0.125,1.0,66.0,30.208,3.0,191.348
2013-03-07,190.739,2.222,90.0,76.042,49.0,2.87,1.944,2.5,0.667,1.389,41.0,17.75,-7.0,193.609
2013-03-08,189.609,2.75,80.0,64.208,46.0,3.478,2.667,3.375,0.5,0.833,75.0,35.625,-2.0,193.087
2013-03-09,193.087,3.375,90.0,74.75,44.0,4.13,2.375,2.792,0.375,2.042,111.0,37.292,-9.0,197.217
2013-03-10,187.174,2.0,77.0,60.292,47.0,2.739,2.0,2.917,1.167,6.042,68.0,35.125,19.0,189.913
2013-03-11,188.0,2.562,83.0,70.667,52.0,3.478,2.938,3.5,0.375,1.688,116.0,58.875,-6.0,191.478
2013-03-12,189.87,2.227,79.0,64.458,52.0,3.217,3.438,4.0,0.25,1.312,153.0,107.375,47.0,193.087
2013-03-13,192.0,2.5,95.0,89.5,81.0,2.826,2.435,2.696,0.522,1.222,116.0,78.583,43.0,194.826
2013-03-14,187.652,2.0,92.0,83.583,72.0,2.652,1.545,2.273,0.455,3.385,50.0,37.208,29.0,190.304
2013-03-15,188.174,2.583,88.0,70.792,52.0,3.174,2.542,3.75,1.167,1.667,118.0,64.708,7.0,191.348
2013-03-16,188.522,3.125,85.0,74.792,67.0,3.217,2.125,2.542,0.625,2.125,141.0,112.542,83.0,191.739
2013-03-17,191.087,3.333,95.0,76.875,54.0,4.696,3.5,4.375,1.208,1.417,173.0,106.542,54.0,195.783
2013-03-18,188.913,2.87,93.0,82.0,76.0,3.652,2.5,3.125,1.042,1.75,168.0,118.042,74.0,192.565
2013-03-19,189.0,2.833,92.0,71.875,51.0,3.435,2.875,3.667,1.042,0.875,124.0,81.458,29.0,192.435
2013-03-20,194.783,2.542,93.0,85.167,78.0,3.957,4.542,5.25,0.875,2.833,101.0,81.667,53.0,198.739
2013-03-21,188.565,2.0,89.0,69.167,50.0,2.174,0.75,1.417,0.958,0.25,80.0,55.958,36.0,190.739
2013-03-22,186.609,2.167,80.0,59.708,49.0,3.217,1.818,2.455,0.727,0.913,131.0,73.792,12.0,189.826
2013-03-23,189.087,3.083,88.0,74.917,60.0,4.304,2.917,3.25,0.792,1.625,156.0,90.167,26.0,193.391
2013-03-24,190.348,3.333,88.0,73.176,53.0,4.174,3.417,4.083,1.042,3.167,141.0,88.294,29.0,194.522
2013-03-25,188.696,2.167,88.0,75.208,66.0,3.087,2.958,3.542,1.0,1.333,172.0,145.458,122.0,191.783
2013-03-26,194.609,2.261,97.0,94.833,91.0,3.913,3.333,3.75,1.042,0.75,159.0,135.75,123.0,198.522
2013-03-27,184.826,2.0,97.0,81.875,52.0,3.13,2.227,2.909,1.0,0.458,161.0,124.042,74.0,187.957
2013-03-28,186.652,2.625,96.0,70.5,34.0,5.435,3.625,4.375,1.167,0.875,231.0,131.875,51.0,192.087
2013-03-29,189.217,2.5,93.0,70.25,48.0,4.261,3.667,4.25,1.0,1.0,206.0,157.458,116.0,193.478
2013-03-30,194.522,2.333,99.0,92.458,80.0,2.739,1.227,1.545,0.909,0.0,147.0,127.042,101.0,197.261
2013-03-31,187.174,2.417,94.0,78.0,56.0,3.261,1.833,2.458,1.0,0.042,152.0,105.125,62.0,190.435
2013-04-01,,2.292,92.0,67.083,28.0,,3.292,3.5,0.167,0.917,157.0,90.792,11.0,
2013-04-02,,2.75,93.0,83.0,72.0,,4.792,4.875,0.083,0.708,144.0,118.167,84.0,
2013-04-03,,2.25,88.0,76.75,64.0,,2.167,2.167,0.0,0.125,128.0,95.917,56.0,
2013-04-04,,3.042,92.0,78.208,59.0,,3.909,4.182,0.227,0.696,183.0,112.208,42.0,
2013-04-05,,3.208,97.0,76.875,42.0,,4.958,5.208,0.333,0.917,224.0,132.458,63.0,
2013-04-06,,2.208,95.0,86.833,69.0,,3.292,3.292,0.0,0.167,163.0,143.583,106.0,
2013-04-07,,2.0,92.0,82.25,66.0,,1.0,1.0,0.0,0.0,121.0,77.625,61.0,
2013-04-08,,2.174,91.0,71.833,52.0,,2.542,2.583,0.042,0.583,158.0,104.5,50.0,
2013-04-09,,2.583,87.0,62.292,44.0,,2.708,2.708,0.0,1.583,152.0,114.042,63.0,
2013-04-10,,2.5,82.0,60.75,40.0,,2.125,2.125,0.0,0.958,106.0,81.667,57.0,
2013-04-11,,2.333,81.0,59.417,36.0,,3.125,3.125,0.0,2.125,123.0,81.167,43.0,
2013-04-12,,2.167,78.0,53.458,34.0,,2.409,2.409,0.0,1.826,122.0,88.75,36.0,
2013-04-13,,2.25,77.0,62.083,40.0,,2.833,2.833,0.0,1.0,158.0,94.542,23.0,
2013-04-14,,2.583,78.0,59.917,33.0,,2.167,2.167,0.0,2.125,228.0,151.75,72.0,
2013-04-15,,2.0,79.0,62.875,42.0,,1.875,1.875,0.0,0.833,164.0,128.958,87.0,
2013-04-16,,2.435,84.0,67.917,46.0,,3.625,3.833,0.25,1.167,224.0,162.208,85.0,
2013-04-17,,2.083,91.0,85.125,73.0,,2.542,2.542,0.0,0.417,182.0,144.833,121.0,
2013-04-18,,2.167,90.0,81.125,65.0,,1.667,1.667,0.083,0.375,190.0,140.292,112.0,
2013-04-19,,2.0,71.0,53.667,39.0,,2.125,2.125,0.0,0.5,120.0,95.417,57.0,
2013-04-20,,2.0,90.0,72.75,51.0,,2.773,2.773,0.0,0.0,104.0,71.833,44.0,
2013-04-21,,2.0,92.0,71.208,47.0,,1.75,1.75,0.0,0.0,125.0,87.792,57.0,
2013-04-22,,2.292,88.0,65.375,31.0,,3.417,3.417,0.0,0.458,163.0,97.792,44.0,
2013-04-23,187.0,2.958,83.0,63.667,45.0,4.875,6.375,6.625,0.25,1.208,174.0,128.125,68.0,191.875
2013-04-24,189.696,2.609,95.0,88.25,65.0,3.739,2.458,2.458,0.0,0.125,172.0,144.875,99.0,193.435
2013-04-25,188.739,3.0,94.0,77.042,59.0,4.043,2.75,2.75,0.0,0.75,195.0,149.5,103.0,192.783
2013-04-26,191.261,3.167,91.0,69.125,53.0,4.13,3.083,3.083,0.0,0.917,150.0,125.417,87.0,195.391
2013-04-27,187.87,3.0,88.0,70.042,51.0,4.652,3.583,3.583,0.0,0.542,182.0,126.625,73.0,192.522
2013-04-28,187.435,2.75,92.0,65.625,36.0,4.435,2.682,2.682,0.0,0.435,207.0,134.292,71.0,191.87
2013-04-29,190.783,2.792,86.0,69.125,44.0,4.739,2.625,2.708,0.083,2.708,240.0,166.167,84.0,195.522
2013-04-30,187.652,2.0,87.0,72.167,52.0,3.13,1.958,1.958,0.0,0.625,188.0,146.333,103.0,190.783
2013-05-01,185.087,2.0,86.0,71.458,61.0,2.174,1.5,1.667,0.0,0.0,133.0,109.833,93.0,187.261
2013-05-02,185.304,2.0,84.0,68.0,50.0,2.783,1.792,1.875,0.042,0.0,155.0,114.458,82.0,188.087
2013-05-03,186.043,2.0,87.0,70.667,51.0,3.391,2.083,2.167,0.042,0.167,180.0,127.917,89.0,189.435
2013-05-04,186.13,2.542,91.0,79.917,64.0,4.261,2.0,2.0,0.0,0.292,167.0,123.75,84.0,190.391
2013-05-05,188.522,2.917,92.0,72.542,46.0,4.217,2.083,2.083,0.0,0.583,225.0,149.5,86.0,192.739
2013-05-06,186.87,2.708,83.0,65.833,36.0,3.696,2.0,2.0,0.0,0.783,215.0,165.583,117.0,190.565
2013-05-07,183.478,1.5,78.0,63.792,48.0,2.043,1.125,1.125,0.042,0.0,162.0,133.875,99.0,185.522
2013-05-08,185.913,1.792,89.0,66.792,40.0,3.87,2.542,2.667,0.083,0.417,199.0,135.583,70.0,189.783
2013-05-09,190.13,2.208,88.0,70.833,53.0,4.783,2.5,2.625,0.125,1.167,239.0,171.375,89.0,194.913
2013-05-10,193.5,2.45,93.0,85.667,76.0,5.2,3.19,3.238,0.048,0.571,195.0,170.917,147.0,198.7
2013-05-11,187.435,2.458,94.0,81.292,61.0,3.739,1.958,1.958,0.0,0.583,201.0,171.875,118.0,191.174
2013-05-12,188.348,2.625,93.0,67.125,45.0,4.261,1.583,1.75,0.0,1.25,246.0,179.167,109.0,192.609
2013-05-13,192.217,3.333,84.0,63.667,44.0,6.043,2.708,2.75,0.0,1.792,258.0,195.792,130.0,198.261
2013-05-14,193.0,3.167,90.0,63.875,36.0,6.826,3.909,4.182,0.045,1.261,275.0,193.708,125.0,199.826
2013-05-15,186.826,2.458,88.0,70.292,38.0,4.478,2.125,2.25,0.0,0.958,261.0,193.458,132.0,191.304
2013-05-16,186.391,2.5,84.0,74.875,65.0,2.957,2.667,3.167,0.417,0.042,185.0,163.292,147.0,189.348
2013-05-17,184.391,2.0,81.0,64.792,52.0,2.565,1.5,1.625,0.167,0.0,203.0,166.625,139.0,186.957
2013-05-18,189.957,2.13,93.0,65.208,40.0,5.391,3.375,3.583,0.208,0.708,260.0,189.167,112.0,195.348
2013-05-19,188.609,2.0,95.0,84.625,67.0,4.261,2.375,2.542,0.0,0.375,205.0,188.583,168.0,192.87
2013-05-20,186.565,2.208,93.0,80.083,61.0,3.783,1.292,1.417,0.042,0.083,240.0,200.958,173.0,190.348
2013-05-21,190.348,2.917,89.0,73.208,39.0,4.652,2.208,2.25,0.0,0.875,258.0,203.583,150.0,195.0
2013-05-22,191.261,2.792,91.0,70.708,41.0,5.13,2.409,2.727,0.182,0.826,263.0,196.042,131.0,196.391
2013-05-23,191.0,2.458,92.0,66.542,35.0,4.476,2.708,3.042,0.25,0.75,257.0,196.458,145.0,195.476
2013-05-24,191.609,2.25,89.0,60.792,35.0,4.652,3.958,4.417,0.417,0.708,283.0,202.625,125.0,196.261
2013-05-25,195.043,2.708,87.0,66.583,42.0,4.565,3.292,3.542,0.208,1.0,273.0,206.667,134.0,199.609
2013-05-26,195.522,2.522,89.0,67.083,45.0,5.217,2.667,3.042,0.208,0.75,293.0,229.625,162.0,200.739
2013-05-27,187.696,1.958,80.0,61.917,47.0,2.783,1.792,2.167,0.0,0.833,265.0,226.958,195.0,190.478
2013-05-28,182.043,1.083,83.0,72.292,65.0,1.826,1.167,1.25,0.042,0.0,225.0,216.875,201.0,183.87
2013-05-29,192.043,2.708,97.0,89.667,79.0,3.826,1.75,1.875,0.0,0.583,235.0,217.083,197.0,195.87
2013-05-30,191.696,2.667,90.0,78.917,59.0,3.261,2.318,2.364,0.0,0.696,243.0,200.75,161.0,194.957
2013-05-31,192.522,2.5,94.0,65.5,39.0,3.609,2.833,3.083,0.208,0.667,263.0,200.542,143.0,196.13
2013-06-01,199.652,2.75,91.0,80.667,61.0,4.652,3.5,3.792,0.083,0.458,248.0,192.917,151.0,204.304
2013-06-02,192.13,2.292,93.0,77.25,52.0,3.261,2.25,2.25,0.0,0.708,242.0,197.417,173.0,195.391
2013-06-03,194.652,2.261,95.0,73.708,45.0,3.0,2.292,2.375,0.0,0.708,262.0,207.167,153.0,197.652
2013-06-04,189.13,1.955,93.0,72.667,52.0,3.304,2.947,3.263,0.421,0.619,283.0,220.0,161.0,192.435
2013-06-05,205.435,2.0,92.0,71.875,46.0,3.826,2.864,3.227,0.227,0.375,290.0,223.875,168.0,209.261
2013-06-06,203.348,1.625,88.0,68.25,36.0,3.522,2.583,3.333,0.708,0.167,270.0,212.708,168.0,206.87
2013-06-07,198.957,1.778,90.0,69.208,41.0,2.609,1.773,2.0,0.455,0.565,270.0,211.375,157.0,201.565
2013-06-08,195.391,2.0,94.0,73.875,53.0,2.565,1.583,1.833,0.167,0.5,262.0,209.458,162.0,197.957
2013-06-09,189.565,2.083,89.0,79.417,67.0,3.435,2.125,2.375,0.167,0.75,242.0,210.875,181.0,193.0
2013-06-10,187.826,2.167,87.0,64.25,48.0,3.739,2.333,2.583,0.25,0.667,290.0,239.5,186.0,191.565
2013-06-11,187.522,2.043,70.0,61.917,49.0,4.565,3.0,3.333,0.375,1.0,305.0,262.708,227.0,192.087
2013-06-12,206.304,1.958,87.0,70.375,52.0,4.435,2.875,3.458,0.542,0.792,323.0,266.833,226.0,210.739
2013-06-13,199.826,1.917,89.0,78.5,66.0,3.217,2.458,2.583,0.25,0.958,291.0,254.625,230.0,203.043
2013-06-14,193.304,2.0,93.0,81.542,69.0,3.174,2.208,2.667,0.5,1.708,290.0,251.125,227.0,196.478
2013-06-15,186.783,1.708,95.0,88.375,74.0,3.565,2.318,2.5,0.364,0.0,274.0,241.708,228.0,190.348
2013-06-16,198.609,1.0,93.0,79.583,63.0,2.826,1.125,1.125,0.0,0.0,297.0,249.25,223.0,201.435
2013-06-17,199.957,1.125,93.0,79.208,65.0,2.913,0.917,1.042,0.125,0.208,285.0,247.167,212.0,202.87
2013-06-18,188.348,1.208,94.0,87.25,76.0,3.304,1.792,1.875,0.083,0.0,269.0,247.833,236.0,191.652
2013-06-19,198.696,1.565,98.0,96.042,91.0,3.348,1.958,1.958,0.0,0.0,249.0,238.208,212.0,202.043
2013-06-20,200.739,2.167,98.0,96.375,94.0,5.783,3.833,4.0,0.083,0.0,251.0,235.167,209.0,206.522
2013-06-21,209.304,2.208,97.0,94.708,89.0,5.652,4.667,5.208,0.542,0.0,228.0,212.875,197.0,214.957
2013-06-22,198.0,2.0,96.0,84.917,69.0,3.522,1.667,1.875,0.208,0.0,256.0,219.208,190.0,201.522
2013-06-23,207.696,2.0,95.0,86.458,73.0,3.391,1.091,1.273,0.0,0.0,247.0,220.0,198.0,211.087
2013-06-24,201.913,2.0,94.0,83.708,73.0,3.174,1.375,1.667,0.167,0.083,258.0,225.667,199.0,205.087
2013-06-25,190.043,1.875,90.0,77.375,64.0,3.0,1.917,2.208,0.417,0.375,275.0,237.792,213.0,193.043
2013-06-26,198.0,2.083,98.0,91.708,77.0,2.783,2.542,2.875,0.375,0.0,242.0,219.833,212.0,200.783
2013-06-27,205.048,1.826,96.0,81.917,63.0,2.762,1.333,1.667,0.375,0.0,261.0,230.875,207.0,207.81
2013-06-28,193.522,2.0,91.0,80.167,64.0,3.565,1.542,2.0,0.333,0.167,279.0,238.5,212.0,197.087
2013-06-29,204.261,2.0,95.0,81.375,65.0,4.087,1.958,2.25,0.375,0.292,290.0,244.667,214.0,208.348
2013-06-30,209.435,1.833,93.0,74.083,57.0,4.435,1.792,1.958,0.25,0.375,299.0,256.583,216.0,213.87
2013-07-01,196.957,1.25,77.0,65.458,51.0,3.783,2.0,2.455,0.318,1.174,315.0,264.917,222.0,200.739
2013-07-02,186.043,1.292,88.0,74.333,65.0,2.913,1.083,1.25,0.0,0.125,296.0,257.375,212.0,188.957
2013-07-03,182.522,1.0,93.0,80.667,70.0,2.652,1.208,1.333,0.125,0.25,297.0,258.5,228.0,185.174
2013-07-04,200.087,1.708,95.0,87.0,75.0,4.652,2.167,2.458,0.208,0.5,296.0,261.667,241.0,204.739
2013-07-05,185.522,1.043,97.0,79.625,68.0,3.565,1.542,1.75,0.042,0.625,294.0,276.208,243.0,189.087
2013-07-06,203.087,1.292,95.0,86.583,69.0,3.957,1.708,1.875,0.0,0.417,288.0,259.125,243.0,207.043
2013-07-07,207.957,1.292,97.0,89.625,74.0,4.435,1.333,1.458,0.125,0.0,296.0,257.333,235.0,212.391
2013-07-08,223.85,1.292,96.0,78.875,62.0,4.65,1.167,1.75,0.625,0.625,323.0,280.583,233.0,228.5
2013-07-09,212.043,1.167,93.0,75.792,62.0,3.913,1.409,1.682,0.227,0.565,309.0,277.792,237.0,215.957
2013-07-10,175.957,1.0,85.0,73.583,61.0,2.913,1.292,1.417,0.125,0.542,310.0,282.0,257.0,178.87
2013-07-11,184.348,1.0,84.0,71.875,63.0,3.609,1.5,1.667,0.0,0.792,318.0,281.833,240.0,187.957
2013-07-12,187.217,1.125,90.0,75.917,67.0,3.348,1.667,1.792,0.0,1.625,310.0,280.75,235.0,190.565
2013-07-13,177.609,1.0,84.0,76.208,62.0,3.174,1.625,1.708,0.083,1.5,323.0,291.125,271.0,180.783
2013-07-14,186.565,1.0,93.0,80.208,68.0,3.043,1.292,1.458,0.208,0.5,307.0,283.542,256.0,189.609
2013-07-15,185.682,1.0,98.0,90.958,82.0,4.273,1.565,1.609,0.0,0.0,275.0,260.167,225.0,189.955
2013-07-16,204.304,1.042,95.0,79.125,57.0,6.348,1.792,2.333,0.5,0.792,320.0,273.167,239.0,210.652
2013-07-17,196.565,1.042,93.0,75.417,60.0,5.565,1.455,1.909,0.636,0.609,313.0,279.958,233.0,202.13
2013-07-18,183.0,1.292,95.0,84.292,74.0,4.739,1.542,1.917,0.25,0.833,291.0,263.792,231.0,187.739
2013-07-19,201.217,1.042,95.0,79.375,64.0,5.565,2.167,2.542,0.333,0.25,297.0,254.875,216.0,206.783
2013-07-20,203.304,1.375,94.0,76.083,57.0,6.261,2.042,2.333,0.375,0.25,324.0,273.417,216.0,209.565
2013-07-21,202.652,1.304,92.0,74.542,61.0,6.565,1.708,2.0,0.167,0.375,332.0,282.875,234.0,209.217
2013-07-22,199.565,1.0,90.0,77.083,64.0,4.913,1.583,1.958,0.5,0.75,315.0,283.042,240.0,204.478
2013-07-23,177.522,1.0,81.0,74.708,69.0,4.087,1.042,1.25,0.292,0.917,307.0,283.083,263.0,181.609
2013-07-24,178.0,1.0,82.0,70.792,63.0,4.217,1.5,1.917,0.417,1.083,312.0,290.417,272.0,182.217
2013-07-25,193.435,2.917,85.0,75.667,62.0,5.826,1.409,1.636,0.0,1.261,311.0,285.292,264.0,199.261
2013-07-26,195.957,3.458,84.0,74.708,58.0,6.261,1.375,1.417,0.0,1.5,319.0,286.375,260.0,202.217
2013-07-27,212.652,3.458,97.0,82.875,64.0,7.087,2.167,2.208,0.0,0.625,308.0,271.792,245.0,219.739
2013-07-28,209.565,2.833,96.0,88.792,77.0,6.565,2.0,2.0,0.0,0.375,280.0,254.292,228.0,216.13
2013-07-29,184.957,1.913,94.0,84.0,72.0,5.174,1.375,1.458,0.125,1.167,309.0,282.875,257.0,190.13
2013-07-30,197.0,2.75,94.0,84.75,74.0,6.217,1.417,1.417,0.0,0.708,307.0,281.625,263.0,203.217
2013-07-31,183.0,1.333,92.0,80.25,66.0,4.478,1.167,1.25,0.042,0.75,320.0,292.042,263.0,187.478
2013-08-01,,1.958,98.0,88.333,77.0,,1.333,1.333,0.0,0.875,317.0,276.75,250.0,
2013-08-02,,2.5,95.0,84.792,71.0,,1.818,2.045,0.227,1.87,302.0,265.792,241.0,
2013-08-03,,1.667,95.0,84.125,71.0,,1.167,1.208,0.042,0.083,308.0,275.083,244.0,
2013-08-04,,1.292,97.0,85.542,70.0,,0.833,0.833,0.0,0.0,315.0,276.833,248.0,
2013-08-05,222.75,2.042,90.0,81.25,67.0,10.75,2.167,2.333,0.083,0.5,328.0,283.125,258.0,233.5
2013-08-06,189.087,1.87,91.0,80.542,72.0,5.826,1.292,1.458,0.042,0.958,315.0,286.333,257.0,194.913
2013-08-07,194.783,1.583,92.0,81.625,70.0,5.348,1.25,1.375,0.042,0.958,324.0,293.167,257.0,200.13
2013-08-08,181.0,1.208,90.0,81.042,70.0,4.913,1.0,1.167,0.0,1.292,331.0,300.208,284.0,185.913
2013-08-09,179.652,1.208,89.0,78.292,66.0,5.609,1.25,1.25,0.0,1.5,331.0,302.583,279.0,185.261
2013-08-10,183.609,1.875,87.0,74.0,60.0,6.348,1.409,1.5,0.0,0.957,334.0,303.167,282.0,189.957
2013-08-11,193.043,2.292,89.0,78.583,66.0,7.174,1.458,1.542,0.0,1.042,333.0,298.417,263.0,200.217
2013-08-12,203.304,2.458,93.0,75.75,47.0,8.217,2.792,3.042,0.125,1.708,342.0,290.375,257.0,211.522
2013-08-13,201.348,2.125,93.0,76.167,57.0,8.217,2.417,2.75,0.125,0.708,350.0,294.083,254.0,209.565
2013-08-14,192.261,1.043,92.0,76.167,53.0,7.652,1.833,2.208,0.083,0.833,348.0,290.083,242.0,199.913
2013-08-15,189.762,1.0,90.0,75.125,53.0,5.095,1.875,2.208,0.208,1.375,346.0,294.917,257.0,194.857
2013-08-16,189.0,1.417,92.0,76.958,60.0,3.522,2.25,2.708,0.292,2.458,339.0,291.583,246.0,192.522
2013-08-17,194.609,2.0,89.0,72.125,48.0,3.696,2.0,2.292,0.042,0.708,351.0,296.458,251.0,198.304
2013-08-18,193.217,1.542,89.0,72.292,53.0,4.087,1.955,2.136,0.045,0.565,360.0,300.083,248.0,197.304
2013-08-19,190.13,1.375,89.0,71.042,49.0,3.652,2.625,3.25,0.375,1.458,354.0,303.583,261.0,193.783
2013-08-20,188.174,1.125,85.0,72.0,51.0,3.174,2.792,3.458,0.458,1.667,348.0,301.5,266.0,191.348
2013-08-21,186.13,1.042,92.0,78.125,61.0,3.174,2.333,2.833,0.5,1.208,344.0,295.042,263.0,189.304
2013-08-22,187.565,1.609,92.0,79.542,63.0,4.826,4.042,4.583,0.542,1.458,339.0,290.458,262.0,192.391
2013-08-23,180.0,1.167,98.0,86.833,76.0,3.348,2.583,3.083,0.417,1.333,297.0,272.708,242.0,183.348
2013-08-24,185.652,1.083,98.0,92.875,86.0,2.304,1.333,1.708,0.0,0.0,265.0,251.333,239.0,187.957
2013-08-25,194.739,2.125,100.0,85.083,63.0,2.739,1.25,1.458,0.0,0.458,297.0,256.083,224.0,197.478
2013-08-26,197.261,2.167,95.0,78.417,61.0,3.348,2.273,2.682,0.273,0.652,298.0,252.375,208.0,200.609
2013-08-27,194.043,2.292,97.0,78.208,54.0,3.13,1.792,1.917,0.083,0.542,311.0,255.875,209.0,197.174
2013-08-28,197.696,3.0,96.0,79.917,58.0,4.13,2.792,2.875,0.0,1.458,302.0,259.625,224.0,201.826
2013-08-29,194.435,2.292,91.0,77.292,65.0,3.783,1.958,2.0,0.042,0.917,317.0,272.792,214.0,198.217
2013-08-30,179.435,1.217,95.0,86.667,77.0,3.13,2.25,2.708,0.333,0.792,291.0,266.292,240.0,182.565
2013-08-31,192.696,1.958,100.0,96.292,90.0,3.174,1.708,1.708,0.0,0.25,268.0,245.833,233.0,195.87
2013-09-01,195.913,2.25,98.0,96.042,87.0,4.174,2.5,2.583,0.042,0.292,241.0,229.25,221.0,200.087
2013-09-02,187.435,2.0,98.0,89.708,77.0,2.522,2.083,2.208,0.0,0.042,260.0,238.583,224.0,189.957
2013-09-03,193.0,1.708,98.0,95.0,90.0,3.13,2.909,3.318,0.182,0.0,232.0,211.542,185.0,196.13
2013-09-04,192.0,1.125,99.0,96.125,86.0,2.304,2.958,3.333,0.25,0.167,222.0,210.292,200.0,194.304
2013-09-05,188.304,1.583,98.0,81.458,61.0,2.261,1.75,2.167,0.333,0.0,269.0,228.083,201.0,190.565
2013-09-06,190.81,1.875,96.0,78.167,56.0,3.0,2.25,2.708,0.708,0.125,269.0,224.625,181.0,193.81
2013-09-07,189.087,1.696,99.0,92.167,81.0,2.826,2.875,3.5,0.417,0.125,227.0,222.625,216.0,191.913
2013-09-08,194.783,1.375,100.0,92.75,75.0,2.304,1.042,1.375,0.125,0.0,261.0,226.667,195.0,197.087
2013-09-09,193.174,1.625,99.0,82.417,56.0,2.652,1.583,2.167,0.542,0.083,276.0,221.625,177.0,195.826
2013-09-10,191.826,2.125,96.0,79.958,59.0,3.348,2.5,3.125,0.667,0.458,296.0,234.333,189.0,195.174
2013-09-11,196.87,2.5,93.0,80.0,61.0,4.261,2.636,3.182,0.636,1.087,306.0,250.292,212.0,201.13
2013-09-12,197.435,2.833,94.0,85.917,69.0,6.391,2.458,3.042,0.625,1.042,287.0,248.375,221.0,203.826
2013-09-13,200.826,2.708,97.0,82.292,60.0,6.261,2.875,3.875,1.25,0.875,327.0,263.25,215.0,207.087
2013-09-14,199.174,2.708,97.0,82.708,63.0,5.696,2.667,3.5,1.042,0.583,322.0,267.583,226.0,204.87
2013-09-15,185.957,1.696,93.0,87.0,78.0,2.739,1.667,2.083,0.375,0.167,255.0,238.667,224.0,188.696
2013-09-16,186.174,1.25,93.0,64.25,46.0,2.217,1.125,1.458,0.333,0.083,261.0,221.792,156.0,188.391
2013-09-17,190.19,1.625,91.0,71.417,50.0,4.095,2.208,2.917,0.708,0.5,264.0,200.708,138.0,194.286
2013-09-18,188.217,1.542,93.0,75.75,55.0,5.565,2.833,3.833,0.792,0.583,269.0,215.292,152.0,193.783
2013-09-19,190.957,1.792,97.0,76.708,53.0,5.913,2.773,3.045,0.318,0.739,276.0,228.75,177.0,196.87
2013-09-20,194.0,2.583,93.0,76.5,54.0,7.348,4.167,4.417,0.125,0.708,293.0,229.417,177.0,201.348
2013-09-21,193.0,3.208,93.0,77.708,55.0,7.565,3.375,3.542,0.125,0.917,294.0,235.333,188.0,200.565
2013-09-22,186.652,2.083,96.0,80.417,64.0,5.522,1.375,1.375,0.0,0.333,279.0,241.042,203.0,192.174
2013-09-23,188.217,1.652,94.0,78.167,58.0,5.435,1.708,1.708,0.042,0.708,288.0,243.583,206.0,193.652
2013-09-24,190.087,2.417,94.0,78.0,53.0,7.261,3.833,4.042,0.125,2.125,303.0,237.167,193.0,197.348
2013-09-25,191.391,1.833,95.0,86.375,69.0,5.783,2.167,2.25,0.083,0.208,257.0,217.125,197.0,197.174
2013-09-26,185.043,1.0,70.0,56.625,45.0,4.174,1.292,1.333,0.0,0.417,243.0,208.375,192.0,189.217
2013-09-27,185.304,1.167,82.0,58.958,43.0,4.826,2.409,2.545,0.045,0.13,240.0,196.167,152.0,190.13
2013-09-28,191.696,2.0,91.0,77.125,54.0,7.13,3.792,3.958,0.083,0.708,268.0,207.5,141.0,198.826
2013-09-29,188.652,1.583,87.0,70.542,57.0,6.565,2.583,2.583,0.0,0.875,290.0,239.75,216.0,195.217
2013-09-30,189.087,2.375,95.0,85.042,62.0,8.348,5.292,5.917,0.5,0.333,255.0,217.75,199.0,197.435
2013-10-01,190.522,1.739,96.0,82.792,67.0,6.13,2.5,2.625,0.25,0.083,269.0,227.458,198.0,196.652
2013-10-02,187.826,1.542,97.0,82.625,65.0,5.87,2.208,2.375,0.042,0.167,272.0,222.875,194.0,193.696
2013-10-03,190.435,1.917,94.0,75.917,54.0,5.87,2.458,2.708,0.042,0.625,231.0,193.792,146.0,196.304
2013-10-04,186.696,1.417,95.0,73.0,52.0,5.652,2.333,2.917,0.458,0.542,242.0,190.917,123.0,192.348
2013-10-05,188.087,2.083,94.0,85.417,77.0,8.826,7.273,7.773,0.455,0.652,209.0,199.167,183.0,196.913
2013-10-06,183.13,1.542,96.0,84.833,72.0,5.043,1.0,1.0,0.0,0.167,270.0,234.625,200.0,188.174
2013-10-07,186.13,1.75,96.0,78.917,55.0,6.957,3.708,3.958,0.25,0.625,308.0,247.708,202.0,193.087
2013-10-08,185.913,1.417,92.0,78.167,70.0,7.391,4.167,4.25,0.083,0.708,260.0,241.875,224.0,193.304
