date,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2014-01-14,5.708333333333333,0.4166666666666667,7.208333333333333,75.0,-15.708333333333334,-103.0
2014-01-15,7.708333333333333,0.6666666666666666,9.083333333333334,26.0,2.7083333333333335,-7.0
2014-01-16,9.958333333333334,0.7083333333333334,12.083333333333334,37.0,-10.958333333333334,-51.0
2014-01-17,5.5,0.8333333333333334,6.875,0.0,-42.083333333333336,-72.0
2014-01-18,4.166666666666667,0.4583333333333333,5.416666666666667,-7.0,-53.541666666666664,-107.0
2014-01-19,7.458333333333333,1.5,8.75,20.0,-32.083333333333336,-106.0
2014-01-20,13.25,2.0434782608695654,15.0,0.0,-35.458333333333336,-107.0
2014-01-21,11.0,0.9583333333333334,13.208333333333334,7.0,-53.291666666666664,-119.0
2014-01-22,9.375,0.9166666666666666,10.833333333333334,27.0,-11.375,-59.0
2014-01-23,1.9583333333333333,0.7083333333333334,2.8333333333333335,25.0,-11.833333333333334,-87.0
2014-01-24,4.958333333333333,0.20833333333333334,5.958333333333333,33.0,-44.291666666666664,-99.0
2014-01-25,11.333333333333334,0.5833333333333334,12.708333333333334,42.0,-22.666666666666668,-92.0
2014-01-26,17.333333333333332,1.1666666666666667,19.791666666666668,95.0,12.958333333333334,-44.0
2014-01-27,6.416666666666667,0.6666666666666666,7.416666666666667,68.0,11.541666666666666,-19.0
2014-01-28,2.9166666666666665,0.9583333333333334,3.5,-25.0,-50.875,-104.0
2014-01-29,5.125,0.5833333333333334,6.333333333333333,17.0,-52.125,-132.0
2014-01-30,10.541666666666666,1.125,12.208333333333334,-12.0,-36.25,-63.0
2014-01-31,2.0833333333333335,0.625,2.9583333333333335,-13.0,-36.458333333333336,-67.0
2014-02-01,3.875,0.7083333333333334,4.916666666666667,-28.0,-53.458333333333336,-73.0
2014-02-02,4.208333333333333,0.4583333333333333,5.125,-13.0,-47.916666666666664,-100.0
2014-02-03,4.25,0.25,4.958333333333333,-1.0,-37.833333333333336,-89.0
2014-02-04,3.8333333333333335,0.5454545454545454,5.25,35.0,-43.875,-116.0
2014-02-05,15.125,0.875,18.0,-5.0,-43.916666666666664,-81.0
2014-02-06,1.75,0.3333333333333333,2.7916666666666665,7.0,-25.958333333333332,-72.0
2014-02-07,7.625,0.5833333333333334,9.125,26.0,-45.0,-119.0
2014-02-08,12.041666666666666,0.875,14.041666666666666,27.0,-33.541666666666664,-80.0
2014-02-09,3.9166666666666665,0.875,4.791666666666667,-37.0,-67.83333333333333,-103.0
2014-02-10,4.478260869565218,0.7083333333333334,5.521739130434782,0.0,-58.458333333333336,-109.0
2014-02-11,13.208333333333334,1.0,15.166666666666666,39.0,-49.166666666666664,-126.0
2014-02-12,17.208333333333332,1.3333333333333333,19.708333333333332,46.0,-13.791666666666666,-89.0
2014-02-13,5.291666666666667,1.0,6.875,-11.0,-45.208333333333336,-76.0
2014-02-14,4.333333333333333,0.875,5.875,-7.0,-37.041666666666664,-77.0
2014-02-15,7.625,1.375,9.5,-12.0,-36.875,-109.0
2014-02-16,6.708333333333333,0.7083333333333334,8.541666666666666,45.0,-29.333333333333332,-113.0
2014-02-17,12.291666666666666,1.0869565217391304,14.916666666666666,3.0,-22.041666666666668,-47.0
2014-02-18,11.208333333333334,0.7916666666666666,13.125,18.0,-14.625,-42.0
2014-02-19,1.2916666666666667,0.5,2.1666666666666665,31.0,-12.041666666666666,-68.0
2014-02-20,1.5833333333333333,0.375,2.125,4.0,-15.5,-62.0
2014-02-21,6.041666666666667,0.75,8.25,49.0,-25.291666666666668,-118.0
2014-02-22,18.25,0.75,21.041666666666668,55.0,12.916666666666666,-30.0
2014-02-23,8.375,0.4166666666666667,10.666666666666666,118.0,42.416666666666664,0.0
2014-02-24,16.541666666666668,0.5416666666666666,24.083333333333332,64.0,4.083333333333333,-39.0
2014-02-25,18.75,0.7916666666666666,28.75,74.0,2.2916666666666665,-59.0
2014-02-26,21.291666666666668,0.5416666666666666,32.583333333333336,5.0,-4.625,-25.0
2014-02-27,6.041666666666667,0.75,7.791666666666667,21.0,-5.833333333333333,-35.0
2014-02-28,10.666666666666666,0.8333333333333334,13.625,49.0,-8.0,-40.0
2014-03-01,9.583333333333334,0.8333333333333334,11.25,23.0,-9.958333333333334,-31.0
2014-03-02,9.791666666666666,1.0,12.541666666666666,16.0,-14.875,-82.0
2014-03-03,11.916666666666666,0.875,14.291666666666666,12.0,-35.541666666666664,-106.0
2014-03-04,4.833333333333333,0.8260869565217391,6.125,82.0,26.291666666666668,-25.0
2014-03-05,6.666666666666667,0.875,8.25,39.0,-14.583333333333334,-59.0
2014-03-06,7.708333333333333,0.875,9.208333333333334,33.0,-16.333333333333332,-78.0
2014-03-07,9.291666666666666,0.4166666666666667,11.416666666666666,18.0,-1.0416666666666667,-23.0
2014-03-08,5.916666666666667,0.5,7.125,60.0,23.125,0.0
2014-03-09,1.625,0.5833333333333334,2.2083333333333335,28.0,18.291666666666668,12.0
2014-03-10,1.5,0.625,2.4166666666666665,16.0,-23.583333333333332,-78.0
2014-03-11,4.166666666666667,0.7916666666666666,5.416666666666667,-1.0,-37.291666666666664,-75.0
2014-03-12,8.5,0.9583333333333334,10.166666666666666,25.0,-13.958333333333334,-49.0
2014-03-13,14.833333333333334,1.9166666666666667,17.625,43.0,-0.041666666666666664,-60.0
2014-03-14,13.041666666666666,1.25,15.833333333333334,46.0,-1.75,-62.0
2014-03-15,16.083333333333332,1.0,18.958333333333332,59.0,-12.708333333333334,-85.0
2014-03-16,16.083333333333332,0.9583333333333334,20.541666666666668,119.0,37.416666666666664,-26.0
2014-03-17,12.91304347826087,1.0,17.304347826086957,189.0,65.58333333333333,-27.0
2014-03-18,19.333333333333332,1.375,25.375,144.0,67.29166666666667,1.0
2014-03-19,7.75,0.75,9.958333333333334,92.0,51.458333333333336,11.0
2014-03-20,8.833333333333334,0.7916666666666666,12.666666666666666,134.0,48.0,-8.0
2014-03-21,19.583333333333332,0.9166666666666666,29.208333333333332,114.0,36.5,-30.0
2014-03-22,27.0,1.5833333333333333,40.541666666666664,136.0,52.708333333333336,-35.0
2014-03-23,10.958333333333334,1.0,15.916666666666666,34.0,-2.8333333333333335,-40.0
2014-03-24,4.625,0.8333333333333334,6.625,19.0,-16.875,-47.0
2014-03-25,5.375,0.5,7.0,25.0,-12.083333333333334,-40.0
2014-03-26,7.75,0.7083333333333334,10.375,71.0,-4.75,-70.0
2014-03-27,5.333333333333333,0.9583333333333334,7.958333333333333,164.0,46.458333333333336,-52.0
2014-03-28,8.25,1.1666666666666667,11.208333333333334,166.0,55.958333333333336,-30.0
2014-03-29,15.958333333333334,2.2916666666666665,20.208333333333332,151.0,61.5,-10.0
2014-03-30,19.958333333333332,1.125,25.833333333333332,177.0,77.08333333333333,-5.0
2014-03-31,21.416666666666668,1.2608695652173914,27.458333333333332,214.0,89.125,-12.0
2014-04-01,9.875,0.041666666666666664,11.75,138.0,52.583333333333336,-18.0
2014-04-02,16.291666666666668,0.6956521739130435,19.791666666666668,114.0,53.333333333333336,-23.0
2014-04-03,11.416666666666666,0.625,14.958333333333334,90.0,67.83333333333333,45.0
2014-04-04,2.5,0.5416666666666666,3.5,124.0,63.916666666666664,7.0
2014-04-05,4.791666666666667,0.5833333333333334,5.916666666666667,59.0,10.958333333333334,-23.0
2014-04-06,6.791666666666667,0.4583333333333333,7.958333333333333,29.0,-2.625,-28.0
2014-04-07,8.791666666666666,0.5416666666666666,11.0,123.0,39.166666666666664,-39.0
2014-04-08,22.318181818181817,1.75,29.863636363636363,135.0,63.25,-10.0
2014-04-09,26.75,1.7916666666666667,34.416666666666664,149.0,64.75,-32.0
2014-04-10,19.75,1.25,24.458333333333332,157.0,57.833333333333336,-13.0
2014-04-11,16.875,0.9166666666666666,19.833333333333332,79.0,26.125,-33.0
2014-04-12,16.083333333333332,0.9583333333333334,18.916666666666668,101.0,32.416666666666664,-44.0
2014-04-13,15.875,0.8333333333333334,18.333333333333332,124.0,48.666666666666664,-28.0
2014-04-14,18.708333333333332,1.0,22.208333333333332,143.0,51.416666666666664,-41.0
2014-04-15,21.208333333333332,1.125,26.5,184.0,95.29166666666667,-26.0
2014-04-16,49.083333333333336,1.5,59.541666666666664,185.0,116.45833333333333,44.0
2014-04-17,46.125,1.7083333333333333,56.791666666666664,208.0,108.66666666666667,19.0
2014-04-18,27.333333333333332,0.875,33.166666666666664,96.0,65.70833333333333,39.0
2014-04-19,16.625,0.75,19.791666666666668,119.0,57.416666666666664,7.0
2014-04-20,8.458333333333334,0.75,10.541666666666666,64.0,29.875,7.0
2014-04-21,5.833333333333333,0.7916666666666666,6.791666666666667,75.0,54.583333333333336,26.0
2014-04-22,10.416666666666666,0.7083333333333334,13.083333333333334,123.0,79.70833333333333,14.0
2014-04-23,16.041666666666668,0.75,19.166666666666668,125.0,60.541666666666664,-10.0
2014-04-24,13.208333333333334,1.2083333333333333,16.625,164.0,70.29166666666667,-30.0
2014-04-25,18.791666666666668,1.5,22.916666666666668,173.0,87.95833333333333,-7.0
2014-04-26,26.833333333333332,1.4166666666666667,32.291666666666664,190.0,101.45833333333333,0.0
2014-04-27,22.333333333333332,1.75,26.958333333333332,193.0,106.04166666666667,14.0
2014-04-28,15.291666666666666,1.0416666666666667,18.791666666666668,172.0,107.75,20.0
2014-04-29,21.291666666666668,1.0833333333333333,26.458333333333332,130.0,99.91666666666667,71.0
2014-04-30,4.25,0.8260869565217391,5.583333333333333,105.0,94.54166666666667,84.0
2014-05-01,7.458333333333333,0.8333333333333334,10.25,189.0,124.83333333333333,56.0
2014-05-02,10.625,0.8333333333333334,14.0,204.0,120.20833333333333,43.0
2014-05-03,21.458333333333332,1.0833333333333333,27.708333333333332,233.0,124.83333333333333,27.0
2014-05-04,16.458333333333332,1.125,20.625,187.0,110.91666666666667,19.0
2014-05-05,18.916666666666668,0.9583333333333334,24.041666666666668,99.0,84.79166666666667,53.0
2014-05-06,9.416666666666666,0.8333333333333334,12.125,150.0,90.91666666666667,40.0
2014-05-07,16.041666666666668,1.375,19.833333333333332,185.0,93.375,-5.0
2014-05-08,18.416666666666668,1.2916666666666667,24.375,173.0,111.875,17.0
2014-05-09,6.681818181818182,0.8333333333333334,9.0,165.0,91.5,34.0
2014-05-10,10.875,0.7916666666666666,13.708333333333334,153.0,99.45833333333333,42.0
2014-05-11,9.958333333333334,0.9166666666666666,12.25,215.0,122.25,19.0
2014-05-12,16.166666666666668,1.2916666666666667,20.875,178.0,108.16666666666667,30.0
2014-05-13,12.875,0.8260869565217391,17.416666666666668,222.0,138.83333333333334,73.0
2014-05-14,21.0,1.625,29.958333333333332,255.0,161.75,59.0
2014-05-15,12.5,0.875,17.5,173.0,128.5,74.0
2014-05-16,10.25,0.8333333333333334,15.333333333333334,184.0,126.33333333333333,77.0
2014-05-17,3.4583333333333335,0.6666666666666666,5.166666666666667,152.0,107.75,48.0
2014-05-18,3.8333333333333335,0.7083333333333334,5.583333333333333,202.0,116.70833333333333,26.0
2014-05-19,10.708333333333334,1.25,14.166666666666666,213.0,128.54166666666666,29.0
2014-05-20,21.5,1.3333333333333333,28.0,196.0,142.33333333333334,70.0
2014-05-21,8.541666666666666,0.75,12.458333333333334,132.0,111.66666666666667,100.0
2014-05-22,6.625,0.7083333333333334,9.041666666666666,134.0,106.83333333333333,84.0
2014-05-23,6.041666666666667,0.5833333333333334,7.833333333333333,173.0,110.54166666666667,23.0
2014-05-24,13.25,0.7916666666666666,16.916666666666668,218.0,126.0,10.0
2014-05-25,36.083333333333336,1.9166666666666667,48.583333333333336,241.0,180.20833333333334,118.0
2014-05-26,29.166666666666668,0.8695652173913043,38.125,167.0,129.75,96.0
2014-05-27,9.041666666666666,0.8333333333333334,14.5,247.0,170.75,119.0
2014-05-28,14.208333333333334,0.875,21.041666666666668,223.0,160.0,96.0
2014-05-29,16.666666666666668,0.9166666666666666,24.833333333333332,220.0,143.20833333333334,83.0
2014-05-30,22.458333333333332,1.5416666666666667,31.833333333333332,257.0,169.79166666666666,78.0
2014-05-31,26.916666666666668,1.1666666666666667,40.791666666666664,268.0,184.08333333333334,99.0
2014-06-01,18.791666666666668,1.0416666666666667,27.75,291.0,194.54166666666666,93.0
2014-06-02,26.333333333333332,1.5,36.333333333333336,282.0,190.5,97.0
2014-06-03,42.541666666666664,1.5,59.0,247.0,181.54166666666666,113.0
2014-06-04,45.0,1.0,60.541666666666664,199.0,177.83333333333334,154.0
2014-06-05,13.625,0.875,21.083333333333332,150.0,132.04166666666666,123.0
2014-06-06,1.3333333333333333,0.7083333333333334,3.3333333333333335,146.0,140.375,135.0
2014-06-07,3.7083333333333335,0.7916666666666666,5.75,137.0,130.91666666666666,126.0
2014-06-08,3.0,0.5,4.875,203.0,160.58333333333334,128.0
2014-06-09,6.25,0.625,9.125,190.0,168.20833333333334,152.0
2014-06-10,8.909090909090908,0.9090909090909091,12.045454545454545,221.0,182.875,154.0
2014-06-11,9.125,0.7916666666666666,12.5,168.0,158.0,149.0
2014-06-12,2.3333333333333335,0.7916666666666666,4.333333333333333,215.0,174.375,152.0
2014-06-13,5.125,0.875,8.25,223.0,163.375,105.0
2014-06-14,5.958333333333333,0.7083333333333334,8.916666666666666,225.0,157.5,85.0
2014-06-15,8.5,0.5416666666666666,11.333333333333334,241.0,164.375,66.0
2014-06-16,15.416666666666666,0.9166666666666666,19.75,234.0,167.875,97.0
2014-06-17,22.458333333333332,1.0416666666666667,28.666666666666668,228.0,171.79166666666666,117.0
2014-06-18,27.875,1.0,35.875,195.0,164.08333333333334,139.0
2014-06-19,15.166666666666666,0.875,20.25,228.0,165.125,108.0
2014-06-20,16.791666666666668,0.7916666666666666,22.541666666666668,225.0,169.75,120.0
2014-06-21,22.375,0.75,29.458333333333332,221.0,174.0,138.0
2014-06-22,11.375,0.7083333333333334,15.375,189.0,157.45833333333334,125.0
2014-06-23,10.458333333333334,0.7083333333333334,14.5,239.0,171.16666666666666,106.0
2014-06-24,14.875,0.9130434782608695,19.875,208.0,162.41666666666666,129.0
2014-06-25,10.833333333333334,0.8333333333333334,15.083333333333334,203.0,150.125,119.0
2014-06-26,12.291666666666666,1.0416666666666667,16.458333333333332,226.0,169.54166666666666,92.0
2014-06-27,14.708333333333334,0.9166666666666666,19.208333333333332,213.0,180.70833333333334,159.0
2014-06-28,3.75,0.7916666666666666,5.75,171.0,159.66666666666666,153.0
2014-06-29,7.541666666666667,0.8333333333333334,10.708333333333334,234.0,185.125,135.0
2014-06-30,13.916666666666666,0.9583333333333334,18.625,215.0,167.70833333333334,106.0
2014-07-01,9.956521739130435,0.9166666666666666,13.869565217391305,245.0,189.66666666666666,140.0
2014-07-02,17.375,1.125,22.916666666666668,243.0,191.91666666666666,151.0
2014-07-03,19.083333333333332,0.9166666666666666,24.791666666666668,212.0,179.0,156.0
2014-07-04,2.75,0.8333333333333334,4.416666666666667,173.0,160.54166666666666,148.0
2014-07-05,2.25,0.7916666666666666,3.5416666666666665,194.0,167.95833333333334,154.0
2014-07-06,8.166666666666666,0.875,11.166666666666666,233.0,185.20833333333334,157.0
2014-07-07,6.0,0.9166666666666666,7.958333333333333,185.0,173.75,159.0
2014-07-08,9.541666666666666,0.75,13.583333333333334,263.0,202.70833333333334,129.0
2014-07-09,13.375,0.9166666666666666,18.0,233.0,200.29166666666666,187.0
2014-07-10,6.090909090909091,0.6818181818181818,8.818181818181818,201.0,191.08333333333334,177.0
2014-07-11,4.0,0.875,6.291666666666667,267.0,217.66666666666666,165.0
2014-07-12,10.583333333333334,0.875,15.708333333333334,279.0,203.91666666666666,126.0
2014-07-13,18.958333333333332,1.0416666666666667,25.583333333333332,199.0,181.04166666666666,153.0
2014-07-14,10.291666666666666,0.875,14.625,268.0,218.04166666666666,176.0
2014-07-15,13.416666666666666,0.9166666666666666,18.75,267.0,223.04166666666666,187.0
2014-07-16,21.416666666666668,0.9583333333333334,29.375,294.0,232.66666666666666,190.0
2014-07-17,16.458333333333332,0.9166666666666666,23.125,258.0,216.25,192.0
2014-07-18,6.166666666666667,0.875,8.583333333333334,217.0,198.04166666666666,185.0
2014-07-19,3.7916666666666665,0.7916666666666666,5.625,228.0,186.625,175.0
2014-07-20,6.0,0.7916666666666666,8.875,237.0,191.375,163.0
2014-07-21,9.791666666666666,1.3333333333333333,13.791666666666666,243.0,201.20833333333334,164.0
2014-07-22,20.041666666666668,1.1666666666666667,28.0,279.0,221.83333333333334,170.0
2014-07-23,27.625,1.0833333333333333,38.875,270.0,223.79166666666666,173.0
2014-07-24,16.166666666666668,0.782608695652174,23.083333333333332,273.0,225.25,189.0
2014-07-25,13.75,0.875,20.5,308.0,244.04166666666666,181.0
2014-07-26,31.208333333333332,0.875,45.375,297.0,245.0,203.0
2014-07-27,13.666666666666666,0.5416666666666666,19.125,289.0,212.33333333333334,144.0
2014-07-28,7.958333333333333,0.9166666666666666,10.666666666666666,255.0,195.375,137.0
2014-07-29,18.208333333333332,1.2083333333333333,24.458333333333332,250.0,202.41666666666666,152.0
2014-07-30,25.791666666666668,1.7916666666666667,33.583333333333336,276.0,206.375,131.0
2014-07-31,26.791666666666668,1.5,36.083333333333336,292.0,225.29166666666666,153.0
2014-08-01,18.416666666666668,1.375,25.25,293.0,219.66666666666666,165.0
2014-08-02,13.125,1.0,18.583333333333332,281.0,224.125,164.0
2014-08-03,12.166666666666666,1.625,17.291666666666668,258.0,216.75,166.0
2014-08-04,3.25,0.8333333333333334,5.375,286.0,238.91666666666666,186.0
2014-08-05,3.6666666666666665,0.9166666666666666,5.958333333333333,297.0,248.45833333333334,208.0
2014-08-06,5.5,0.9565217391304348,7.958333333333333,309.0,250.04166666666666,186.0
2014-08-07,10.333333333333334,1.0416666666666667,15.708333333333334,285.0,220.58333333333334,176.0
2014-08-08,8.458333333333334,0.9583333333333334,12.541666666666666,228.0,193.83333333333334,164.0
2014-08-09,5.0,0.7083333333333334,7.666666666666667,189.0,179.29166666666666,162.0
2014-08-10,3.125,0.625,4.875,217.0,197.625,178.0
2014-08-11,5.375,0.875,8.833333333333334,272.0,219.875,177.0
2014-08-12,6.541666666666667,0.75,9.583333333333334,189.0,176.75,162.0
2014-08-13,11.318181818181818,0.9166666666666666,15.636363636363637,255.0,193.41666666666666,130.0
2014-08-14,15.625,0.9166666666666666,22.958333333333332,223.0,199.20833333333334,170.0
2014-08-15,10.25,0.8333333333333334,15.875,269.0,220.91666666666666,186.0
2014-08-16,3.75,0.8333333333333334,6.958333333333333,225.0,200.0,190.0
2014-08-17,4.333333333333333,0.6666666666666666,7.041666666666667,212.0,200.66666666666666,189.0
2014-08-18,8.75,0.6956521739130435,13.375,287.0,228.45833333333334,188.0
2014-08-19,8.5,0.875,13.583333333333334,296.0,227.70833333333334,165.0
2014-08-20,9.916666666666666,0.875,14.875,304.0,228.83333333333334,168.0
2014-08-21,12.208333333333334,0.875,18.125,303.0,228.70833333333334,162.0
2014-08-22,13.166666666666666,0.75,18.916666666666668,309.0,236.375,185.0
2014-08-23,9.375,0.8333333333333334,13.208333333333334,278.0,210.83333333333334,159.0
2014-08-24,11.291666666666666,0.7916666666666666,15.791666666666666,242.0,193.16666666666666,144.0
2014-08-25,8.666666666666666,0.7916666666666666,11.958333333333334,238.0,195.20833333333334,172.0
2014-08-26,5.0,0.7083333333333334,7.541666666666667,191.0,185.75,179.0
2014-08-27,2.2083333333333335,0.5416666666666666,3.875,176.0,159.58333333333334,151.0
2014-08-28,5.041666666666667,0.6666666666666666,7.5,210.0,171.04166666666666,150.0
2014-08-29,8.041666666666666,0.9166666666666666,11.458333333333334,210.0,179.25,157.0
2014-08-30,4.625,0.5,6.708333333333333,203.0,169.75,153.0
2014-08-31,6.291666666666667,0.75,9.5,178.0,163.375,151.0
2014-09-01,2.5,0.4782608695652174,4.416666666666667,180.0,162.04166666666666,156.0
2014-09-02,6.0,0.6666666666666666,8.791666666666666,248.0,183.04166666666666,120.0
2014-09-03,8.625,0.875,12.208333333333334,180.0,164.95833333333334,153.0
2014-09-04,8.666666666666666,0.7916666666666666,12.0,189.0,168.66666666666666,152.0
2014-09-05,9.208333333333334,0.6666666666666666,13.625,221.0,189.91666666666666,169.0
2014-09-06,11.208333333333334,1.0833333333333333,15.916666666666666,256.0,198.04166666666666,137.0
2014-09-07,6.333333333333333,0.75,9.208333333333334,217.0,177.5,153.0
2014-09-08,8.208333333333334,0.75,12.0,187.0,146.58333333333334,96.0
2014-09-09,10.545454545454545,0.5833333333333334,14.681818181818182,237.0,154.20833333333334,83.0
2014-09-10,16.666666666666668,0.7916666666666666,22.375,204.0,161.58333333333334,113.0
2014-09-11,13.458333333333334,0.8333333333333334,18.041666666666668,199.0,162.29166666666666,123.0
2014-09-12,7.083333333333333,0.6666666666666666,10.25,209.0,144.33333333333334,94.0
2014-09-13,6.208333333333333,0.6666666666666666,8.333333333333334,197.0,139.91666666666666,75.0
2014-09-14,5.0,0.625,7.625,222.0,150.66666666666666,86.0
2014-09-15,9.958333333333334,0.7083333333333334,13.416666666666666,179.0,144.375,109.0
2014-09-16,11.916666666666666,0.75,15.833333333333334,235.0,163.45833333333334,107.0
2014-09-17,10.208333333333334,0.625,13.833333333333334,189.0,138.66666666666666,97.0
2014-09-18,5.708333333333333,0.6666666666666666,8.0,167.0,112.83333333333333,63.0
2014-09-19,5.458333333333333,0.5,7.25,182.0,110.70833333333333,38.0
2014-09-20,7.291666666666667,0.5833333333333334,9.416666666666666,176.0,112.70833333333333,60.0
2014-09-21,7.833333333333333,0.625,10.208333333333334,195.0,121.29166666666667,42.0
2014-09-22,8.958333333333334,0.75,11.208333333333334,196.0,122.91666666666667,48.0
2014-09-23,8.458333333333334,0.6666666666666666,10.833333333333334,200.0,115.5,21.0
2014-09-24,19.083333333333332,0.6666666666666666,23.791666666666668,172.0,130.25,79.0
2014-09-25,3.7083333333333335,0.8333333333333334,5.083333333333333,201.0,164.25,140.0
2014-09-26,4.5,0.9166666666666666,6.708333333333333,217.0,157.16666666666666,93.0
2014-09-27,6.833333333333333,0.7916666666666666,9.791666666666666,179.0,123.70833333333333,78.0
2014-09-28,9.4375,0.6875,12.5,229.0,140.625,57.0
2014-09-29,13.285714285714286,1.0,16.571428571428573,234.0,218.85714285714286,195.0
2014-09-30,11.23076923076923,0.7692307692307693,14.461538461538462,219.0,172.15384615384616,120.0
2014-10-01,14.166666666666666,0.6666666666666666,18.625,202.0,147.70833333333334,119.0
2014-10-02,12.25,0.9130434782608695,15.916666666666666,186.0,151.0,130.0
2014-10-03,11.375,1.0833333333333333,15.458333333333334,251.0,184.83333333333334,138.0
2014-10-04,5.541666666666667,0.7916666666666666,8.208333333333334,195.0,145.16666666666666,101.0
2014-10-05,1.3333333333333333,0.5833333333333334,2.25,120.0,113.41666666666667,101.0
2014-10-06,0.0,0.7916666666666666,0.4166666666666667,173.0,136.66666666666666,115.0
2014-10-07,4.541666666666667,0.5833333333333334,7.041666666666667,171.0,123.875,76.0
2014-10-08,10.166666666666666,0.7916666666666666,13.5,169.0,124.875,101.0
2014-10-09,12.791666666666666,0.6666666666666666,16.458333333333332,170.0,135.45833333333334,107.0
2014-10-10,9.083333333333334,0.7083333333333334,11.833333333333334,208.0,133.625,74.0
2014-10-11,9.833333333333334,0.7083333333333334,12.875,218.0,114.41666666666667,35.0
2014-10-12,17.25,0.7916666666666666,21.666666666666668,144.0,109.45833333333333,86.0
2014-10-13,9.208333333333334,0.5416666666666666,12.0,123.0,106.70833333333333,96.0
2014-10-14,1.3043478260869565,0.6956521739130435,3.0,145.0,115.08333333333333,47.0
2014-10-15,6.5,0.5,9.75,136.0,75.625,15.0
2014-10-16,7.25,0.6666666666666666,9.75,147.0,83.66666666666667,30.0
2014-10-17,8.916666666666666,0.5416666666666666,12.25,131.0,65.0,-3.0
2014-10-18,7.5,0.6666666666666666,10.125,151.0,57.583333333333336,-21.0
2014-10-19,13.541666666666666,0.8333333333333334,17.083333333333332,160.0,78.41666666666667,-2.0
2014-10-20,13.416666666666666,0.625,17.333333333333332,124.0,90.875,50.0
2014-10-21,7.541666666666667,0.6666666666666666,10.0,148.0,112.625,83.0
2014-10-22,2.625,0.625,3.75,116.0,98.5,87.0
2014-10-23,2.9166666666666665,0.4583333333333333,4.208333333333333,105.0,82.04166666666667,70.0
2014-10-24,7.458333333333333,0.625,9.625,148.0,93.375,56.0
2014-10-25,8.375,0.75,11.291666666666666,182.0,94.95833333333333,32.0
2014-10-26,11.416666666666666,0.6666666666666666,14.666666666666666,178.0,95.58333333333333,21.0
2014-10-27,6.916666666666667,0.625,9.458333333333334,185.0,87.875,30.0
2014-10-28,7.416666666666667,0.43478260869565216,10.375,97.0,44.625,-8.0
2014-10-29,7.25,0.5416666666666666,9.291666666666666,157.0,56.666666666666664,-20.0
2014-10-30,8.333333333333334,0.9166666666666666,10.416666666666666,162.0,59.791666666666664,-19.0
2014-10-31,14.625,0.625,18.916666666666668,133.0,81.04166666666667,19.0
2014-11-01,6.416666666666667,0.5416666666666666,8.333333333333334,104.0,90.625,79.0
2014-11-02,4.916666666666667,0.6666666666666666,6.916666666666667,155.0,112.08333333333333,54.0
2014-11-03,3.0416666666666665,0.5833333333333334,4.083333333333333,118.0,70.54166666666667,0.0
2014-11-04,4.75,0.4166666666666667,6.833333333333333,122.0,43.625,-9.0
2014-11-05,7.25,0.5652173913043478,10.25,107.0,52.208333333333336,-15.0
2014-11-06,4.541666666666667,0.75,6.416666666666667,158.0,102.25,22.0
2014-11-07,9.958333333333334,0.6666666666666666,13.0,93.0,58.541666666666664,-11.0
2014-11-08,11.208333333333334,0.5416666666666666,14.583333333333334,123.0,47.416666666666664,-20.0
2014-11-09,14.041666666666666,0.5833333333333334,17.416666666666668,95.0,76.125,39.0
2014-11-10,7.318181818181818,0.4782608695652174,10.318181818181818,141.0,75.58333333333333,2.0
2014-11-11,13.291666666666666,0.75,17.708333333333332,109.0,52.125,-4.0
2014-11-12,12.208333333333334,0.8333333333333334,15.708333333333334,139.0,79.20833333333333,39.0
2014-11-13,3.0833333333333335,0.6666666666666666,4.625,93.0,58.458333333333336,20.0
2014-11-14,2.875,0.625,4.25,87.0,38.375,-17.0
2014-11-15,4.291666666666667,0.5833333333333334,5.583333333333333,61.0,22.208333333333332,-19.0
2014-11-16,4.958333333333333,0.625,6.666666666666667,95.0,21.583333333333332,-24.0
2014-11-17,8.208333333333334,0.7916666666666666,10.416666666666666,108.0,27.25,-40.0
2014-11-18,6.166666666666667,1.0833333333333333,7.791666666666667,59.0,26.916666666666668,-6.0
2014-11-19,7.375,0.4583333333333333,9.25,55.0,10.208333333333334,-45.0
2014-11-20,9.458333333333334,0.5833333333333334,11.666666666666666,55.0,-1.75,-53.0
2014-11-21,7.916666666666667,0.7083333333333334,10.333333333333334,109.0,16.541666666666668,-46.0
2014-11-22,7.458333333333333,0.6666666666666666,9.625,157.0,46.458333333333336,-21.0
2014-11-23,5.458333333333333,0.5833333333333334,7.125,115.0,38.458333333333336,-19.0
2014-11-24,12.875,0.625,15.833333333333334,105.0,36.583333333333336,-20.0
2014-11-25,9.291666666666666,0.7083333333333334,11.5,62.0,44.0,6.0
2014-11-26,1.3333333333333333,0.30434782608695654,1.9166666666666667,54.0,42.958333333333336,23.0
2014-11-27,2.5416666666666665,0.375,3.2916666666666665,113.0,46.916666666666664,-11.0
2014-11-28,8.208333333333334,0.5833333333333334,10.208333333333334,94.0,36.708333333333336,-20.0
2014-11-29,7.708333333333333,0.6666666666666666,10.0,138.0,80.95833333333333,39.0
2014-11-30,4.708333333333333,0.7083333333333334,6.291666666666667,108.0,67.83333333333333,5.0
2014-12-01,2.2083333333333335,0.7916666666666666,3.0416666666666665,96.0,73.79166666666667,51.0
