date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,PM25_mean
2012-08-25,182.002,79.0,63.042,41.0,21.682,13.946,17.722,3.777,7.875,,33.4,28.925,25.3,203.684,14.958
2012-08-26,180.564,77.0,60.167,42.0,14.598,8.806,11.024,2.217,6.188,,33.4,29.033,26.1,195.162,14.042
2012-08-27,182.872,76.0,62.125,45.0,15.872,12.903,17.153,4.25,5.375,,32.6,28.825,26.2,198.744,13.333
2012-08-28,183.332,70.0,57.625,45.0,15.419,10.918,14.507,3.589,4.7,,32.4,29.15,26.2,198.75,12.208
2012-08-29,182.108,80.0,66.792,57.0,17.343,12.708,21.083,8.375,4.458,,30.4,28.446,26.7,199.451,11.167
2012-08-30,180.524,79.0,68.583,56.0,19.511,13.926,22.124,8.197,4.916,,32.1,28.917,27.1,200.036,15.292
2012-08-31,180.35,85.0,67.833,53.0,19.592,14.153,21.708,7.556,4.688,,31.9,28.062,24.5,199.941,13.042
2012-09-01,181.64,92.0,77.958,61.0,19.554,16.489,22.152,5.662,5.396,,29.7,26.429,24.0,201.195,14.333
2012-09-02,185.696,84.0,68.292,55.0,16.633,10.331,12.139,1.809,5.208,,30.0,26.917,25.0,202.33,14.875
2012-09-03,184.496,90.0,70.5,51.0,16.848,15.431,18.625,3.194,5.208,,30.3,26.592,23.9,201.343,12.875
2012-09-04,184.28,86.0,73.25,52.0,16.992,17.3,21.151,3.851,7.044,,30.0,26.967,24.0,201.272,16.467
2012-09-05,184.375,85.0,71.375,50.0,18.771,17.139,24.236,7.097,7.542,,31.0,27.75,25.1,203.146,
2012-09-06,186.13,91.0,71.417,61.0,20.37,22.976,31.259,8.283,8.938,,28.9,27.042,25.3,206.5,20.6
2012-09-07,188.375,87.0,69.25,49.0,27.23,23.042,26.93,3.889,8.438,,31.2,27.429,24.0,215.604,21.125
2012-09-08,185.478,86.0,73.625,56.0,19.087,15.675,20.087,4.412,5.416,,29.8,26.642,24.5,204.566,15.125
2012-09-09,186.562,81.0,68.958,51.0,14.75,10.24,12.303,2.063,5.146,,30.4,27.221,24.4,201.312,11.542
2012-09-10,186.98,86.0,74.583,56.0,17.845,16.124,23.213,7.09,5.216,,30.6,26.412,24.3,204.826,10.091
2012-09-11,190.769,94.0,75.375,55.0,23.794,17.07,26.306,9.236,4.721,,28.8,25.908,24.1,214.562,
2012-09-12,190.718,80.0,61.708,40.0,20.391,23.472,26.25,2.778,12.625,,30.7,26.912,23.0,211.108,16.714
2012-09-13,187.958,74.0,66.833,54.0,22.042,18.78,22.229,3.449,7.771,,30.6,27.283,23.6,210.0,19.625
2012-09-14,188.435,91.0,75.125,56.0,29.152,21.83,30.406,8.577,5.52,,30.1,26.488,23.7,217.587,19.25
2012-09-15,188.792,93.0,77.625,56.0,24.208,22.933,31.526,8.592,7.271,,30.8,26.092,23.4,213.0,17.292
2012-09-16,182.478,86.0,65.792,45.0,13.37,6.889,8.937,2.048,4.438,,32.5,27.958,24.4,195.848,9.042
2012-09-17,177.938,77.0,58.917,42.0,9.562,5.125,6.75,1.625,4.125,,33.4,29.346,26.2,187.5,7.875
2012-09-18,189.435,94.0,90.5,77.0,25.108,18.809,30.884,12.075,3.218,,26.3,24.912,24.1,214.544,6.667
2012-09-19,190.666,94.0,68.042,50.0,25.0,19.833,29.625,9.792,7.646,,28.3,25.554,22.9,215.667,21.167
2012-09-20,195.718,74.0,57.792,41.0,15.978,24.985,28.38,3.395,7.792,,26.2,24.379,23.0,211.696,25.583
2012-09-21,192.646,87.0,65.833,53.0,19.27,21.528,25.153,3.625,6.625,,26.5,23.862,20.8,211.917,25.25
2012-09-22,193.239,78.0,63.0,46.0,22.434,18.58,20.181,1.601,7.896,,27.3,24.212,21.3,215.674,24.125
2012-09-23,188.729,95.0,76.958,64.0,10.542,11.51,12.17,0.66,5.666,,23.6,21.042,18.4,199.271,17.542
2012-09-24,188.37,86.0,65.125,47.0,14.522,20.77,24.896,4.126,5.904,,25.3,22.896,19.6,202.891,14.826
2012-09-25,190.708,85.0,58.833,33.0,17.688,19.0,25.472,6.472,5.292,,28.3,23.712,19.4,208.396,19.833
2012-09-26,190.522,77.0,56.917,32.0,17.652,18.042,22.292,4.25,5.354,,28.3,23.6,19.3,208.174,17.208
2012-09-27,189.354,80.0,58.208,40.0,14.958,19.697,23.732,4.036,5.916,,27.8,23.658,19.5,204.312,17.167
2012-09-28,191.718,78.0,63.792,51.0,23.696,26.915,32.615,5.7,7.226,,26.5,23.0,18.9,215.413,22.042
2012-09-29,192.062,92.0,73.5,58.0,24.646,24.512,28.014,3.503,8.438,,25.4,22.779,21.1,216.708,30.833
2012-09-30,186.5,95.0,86.083,75.0,12.761,10.955,11.74,0.785,5.312,,22.8,21.175,18.5,199.26,21.667
2012-10-01,190.25,93.0,73.125,62.0,15.792,21.256,30.755,9.5,5.114,,23.8,21.517,19.8,206.042,11.375
2012-10-02,192.297,72.0,60.667,48.0,15.216,20.832,23.97,3.138,5.786,,25.5,22.208,19.2,207.514,14.0
2012-10-03,188.608,79.0,61.542,39.0,14.992,18.54,22.304,3.763,5.229,,26.7,22.938,19.4,203.6,12.167
2012-10-04,188.065,77.0,66.042,54.0,12.37,20.084,22.292,2.208,5.104,,24.6,22.667,20.4,200.434,9.7
2012-10-05,191.188,81.0,57.75,33.0,17.354,21.111,24.944,3.833,5.854,,25.4,21.792,18.1,208.542,8.75
2012-10-06,190.217,86.0,64.958,44.0,16.674,19.876,22.247,2.371,5.958,,25.8,21.433,18.4,206.892,15.333
2012-10-07,187.812,89.0,64.292,50.0,8.98,9.592,10.644,1.052,4.667,,23.4,20.346,17.1,196.792,12.667
2012-10-08,190.674,80.0,58.417,42.0,12.37,13.236,15.292,2.056,5.708,,24.0,20.354,16.1,203.044,10.958
2012-10-09,187.636,70.0,54.917,34.0,11.487,17.42,20.725,3.304,5.717,,25.3,21.679,18.6,199.124,10.391
2012-10-10,189.926,77.0,64.542,47.0,17.658,21.028,24.917,3.889,7.042,,24.9,21.433,17.3,207.584,19.417
2012-10-11,189.334,93.0,71.708,48.0,19.64,22.167,27.972,5.806,6.146,,23.9,20.712,17.8,208.973,22.625
2012-10-12,189.788,90.0,59.75,37.0,12.124,16.639,21.292,4.653,5.104,,21.6,18.646,15.3,201.911,13.333
2012-10-13,192.404,76.0,59.042,39.0,17.981,18.198,24.461,6.264,5.479,,22.8,17.938,13.0,210.386,15.417
2012-10-14,194.458,73.0,59.958,42.0,23.106,20.429,22.477,2.048,6.625,,21.7,19.062,16.8,217.564,27.0
2012-10-15,195.216,83.0,62.667,36.0,22.451,23.373,29.043,5.67,6.58,,24.7,19.771,14.8,217.666,29.75
2012-10-16,191.318,80.0,59.167,38.0,20.817,22.072,26.626,4.554,6.231,,25.6,20.517,15.1,212.135,27.5
2012-10-17,188.456,96.0,82.25,62.0,20.94,22.521,25.27,2.75,4.625,,20.7,19.479,18.4,209.396,14.708
2012-10-18,190.18,95.0,84.75,62.0,19.313,23.458,26.916,3.458,4.23,,18.6,17.075,15.7,209.494,13.667
2012-10-19,190.454,69.0,50.042,36.0,9.886,15.604,17.854,2.25,4.479,,20.7,17.658,14.8,200.342,10.917
2012-10-20,192.627,82.0,63.625,44.0,22.484,20.842,24.915,4.072,5.792,,20.9,16.892,12.1,215.11,19.792
2012-10-21,194.712,84.0,68.917,46.0,22.94,21.837,24.256,2.419,11.042,,22.7,18.325,14.3,217.653,34.75
2012-10-22,192.982,84.0,60.5,38.0,25.691,28.542,33.792,5.25,9.292,,24.0,19.871,15.1,218.673,35.375
2012-10-23,186.557,94.0,79.583,66.0,13.669,17.066,18.935,1.87,4.5,,21.6,16.858,13.9,200.226,13.292
2012-10-24,190.668,64.0,48.458,35.0,13.29,21.75,26.23,4.479,5.021,,18.7,15.583,13.1,203.958,15.25
2012-10-25,195.01,72.0,58.0,39.0,24.576,28.562,35.958,7.396,8.375,,20.2,15.771,11.7,219.586,19.5
2012-10-26,195.612,80.0,61.708,38.0,26.812,31.542,38.146,6.604,7.208,,21.4,17.067,11.8,222.423,26.083
2012-10-27,192.547,83.0,62.75,44.0,18.701,19.981,21.948,1.968,7.292,,23.0,18.462,13.5,211.248,26.542
2012-10-28,189.842,96.0,84.333,65.0,12.937,12.511,14.163,1.652,4.458,,20.6,18.162,16.6,202.779,13.333
2012-10-29,191.645,76.0,61.333,45.0,10.953,18.502,21.328,2.826,4.56,,19.4,16.833,13.2,202.598,12.783
2012-10-30,194.884,87.0,69.833,57.0,24.678,23.057,35.221,12.164,5.962,,18.0,14.633,10.5,219.562,19.292
2012-10-31,193.193,74.0,59.958,37.0,13.809,21.166,23.542,2.375,5.688,,18.7,15.204,12.6,207.002,19.042
2012-11-01,193.03,81.0,54.958,41.0,11.487,19.688,22.396,2.708,5.979,,16.8,14.696,12.1,204.517,22.292
2012-11-02,192.644,63.0,55.833,48.0,7.006,15.688,18.042,2.354,4.25,,14.5,12.746,10.9,199.65,15.25
2012-11-03,189.237,66.0,50.708,37.0,4.472,9.498,10.157,0.658,4.292,,15.7,13.25,11.6,193.709,19.25
2012-11-04,194.81,79.0,60.708,45.0,15.41,16.736,18.672,1.937,4.396,,16.3,12.921,8.7,210.22,21.792
2012-11-05,194.403,72.0,65.333,52.0,23.402,27.708,35.771,8.062,5.188,,18.8,15.55,12.1,217.804,21.875
2012-11-06,196.482,95.0,68.5,43.0,25.688,27.766,40.114,12.348,6.27,,18.4,16.229,14.3,222.17,26.292
2012-11-07,193.36,67.0,53.25,43.0,8.804,17.583,20.375,2.792,6.77,,17.1,15.338,12.6,202.164,26.917
2012-11-08,193.334,70.0,58.375,48.0,11.674,23.238,26.212,2.974,7.086,,17.6,15.454,14.0,205.008,32.875
2012-11-09,195.676,84.0,65.125,53.0,24.024,28.021,41.479,13.458,6.229,,18.0,14.371,12.0,219.699,33.0
2012-11-10,190.905,74.0,58.792,51.0,10.69,17.989,20.025,2.036,5.188,,16.0,13.888,11.9,201.594,20.542
2012-11-11,193.766,96.0,86.833,74.0,18.992,20.214,22.233,2.019,3.875,,16.4,13.888,11.2,212.758,10.708
2012-11-12,194.482,96.0,58.792,45.0,14.622,20.833,26.0,5.167,6.688,,16.0,14.592,12.4,209.104,25.25
2012-11-13,191.544,82.0,60.417,46.0,10.983,19.718,23.978,4.261,7.174,,16.8,14.117,11.8,202.527,23.292
2012-11-14,193.145,71.0,59.625,45.0,7.279,14.771,18.083,3.312,6.125,,12.3,10.604,8.8,200.424,15.792
2012-11-15,193.044,80.0,66.375,56.0,7.296,19.792,24.73,4.938,4.979,,10.9,9.762,8.5,200.339,9.75
2012-11-16,198.184,88.0,70.542,47.0,29.09,32.896,52.708,19.812,5.771,,15.0,11.104,7.0,227.274,14.667
2012-11-17,193.796,96.0,86.25,72.0,25.112,28.199,41.487,13.288,4.312,,13.4,12.396,11.1,218.908,12.5
2012-11-18,190.804,84.0,67.292,48.0,7.117,12.674,13.695,1.02,5.625,,13.6,11.892,8.5,197.921,16.542
2012-11-19,192.656,89.0,71.167,49.0,14.596,21.334,28.292,6.958,6.312,,14.9,11.188,6.6,207.252,18.333
2012-11-20,190.886,65.0,55.25,45.0,10.168,21.972,25.605,3.634,6.983,,14.9,13.312,11.6,201.054,26.5
2012-11-21,192.604,76.0,60.167,46.0,14.164,23.0,27.264,4.264,4.792,,13.2,11.479,9.4,206.767,16.792
2012-11-22,197.398,73.0,67.0,56.0,35.214,37.139,56.791,19.653,7.083,,14.2,12.221,10.3,232.612,27.708
2012-11-23,192.746,96.0,84.583,73.0,18.07,25.361,31.556,6.195,6.062,,13.2,11.6,10.2,210.815,22.125
2012-11-24,190.812,74.0,61.417,49.0,6.964,14.031,15.694,1.664,4.25,,11.5,10.138,7.2,197.776,13.417
2012-11-25,195.95,82.0,57.125,29.0,20.072,21.14,27.968,6.828,5.125,,14.5,9.812,5.1,216.022,18.042
2012-11-26,192.536,96.0,81.125,50.0,17.182,24.764,38.417,13.653,4.875,,15.1,11.438,9.0,209.718,17.583
2012-11-27,192.486,76.0,60.5,50.0,7.244,18.204,22.239,4.034,4.478,,10.1,8.658,6.3,199.729,13.75
2012-11-28,199.155,88.0,73.875,52.0,29.068,32.104,57.503,25.399,6.373,,11.1,7.862,3.4,228.223,22.636
2012-11-29,205.108,91.0,77.25,65.0,55.13,43.07,98.222,55.153,8.52,,13.6,10.067,6.6,260.24,42.417
2012-11-30,194.588,86.0,72.083,57.0,22.372,26.5,40.847,14.347,5.666,,13.8,10.3,7.2,216.96,25.167
2012-12-01,195.248,84.0,70.917,59.0,12.763,21.075,28.724,7.649,4.979,,9.7,7.971,4.9,208.01,12.417
2012-12-02,194.516,87.0,68.333,53.0,11.34,16.632,19.306,2.674,4.042,,8.4,6.262,4.1,205.856,14.208
2012-12-03,200.194,94.0,72.833,48.0,37.258,34.625,60.928,26.302,5.765,,13.0,8.196,2.8,237.452,31.043
2012-12-04,193.771,96.0,58.75,35.0,12.771,20.511,26.952,6.441,5.812,,11.3,8.904,5.7,206.542,20.042
2012-12-05,195.596,70.0,56.625,46.0,14.038,23.918,32.552,8.634,6.194,,8.7,7.233,5.8,209.634,18.167
2012-12-06,193.334,78.0,51.125,35.0,7.938,14.472,17.972,3.5,6.167,,11.7,7.338,3.2,201.27,16.083
2012-12-07,194.261,71.0,57.167,47.0,16.37,28.569,37.278,8.708,6.25,,7.8,5.325,2.2,210.63,20.333
2012-12-08,192.666,78.0,52.292,30.0,10.584,18.864,22.866,4.002,6.834,,10.4,6.825,3.6,203.25,20.167
2012-12-09,191.217,84.0,58.167,35.0,3.956,9.616,10.682,1.065,6.375,,5.3,4.212,3.2,195.174,16.583
2012-12-10,196.072,70.0,57.5,43.0,5.058,14.398,18.241,3.844,4.978,,6.7,4.55,2.4,201.13,13.292
2012-12-11,194.482,75.0,59.875,46.0,8.628,21.853,27.726,5.872,5.884,,7.9,5.696,3.7,203.11,13.583
2012-12-12,199.64,80.0,66.667,48.0,25.471,31.375,52.347,20.972,4.896,,8.0,5.179,2.9,225.112,15.792
2012-12-13,201.6,83.0,64.958,41.0,34.088,38.236,71.778,33.542,5.75,,10.4,5.954,2.4,235.688,19.458
2012-12-14,201.838,86.0,64.375,51.0,42.888,44.945,75.153,30.209,7.125,,11.9,7.5,2.2,244.726,32.958
2012-12-15,196.284,96.0,87.833,74.0,31.693,37.658,53.829,16.17,6.584,,15.2,11.9,8.8,227.978,33.625
2012-12-16,193.14,94.0,65.917,50.0,9.843,16.964,19.124,2.16,5.5,,13.0,11.438,8.0,202.984,16.958
2012-12-17,196.612,92.0,78.042,53.0,21.058,31.28,51.608,20.328,6.334,,13.5,9.129,5.4,217.671,27.833
2012-12-18,195.095,94.0,78.458,66.0,18.916,23.514,42.241,18.728,5.62,,11.0,8.304,5.7,214.012,25.5
2012-12-19,193.176,75.0,64.0,50.0,10.923,18.778,22.903,4.125,3.688,,6.9,4.783,2.8,204.098,9.542
2012-12-20,197.902,84.0,64.792,45.0,20.78,26.25,42.694,16.444,6.23,,9.0,5.65,1.0,218.683,18.708
2012-12-21,196.419,94.0,70.917,52.0,25.946,37.583,59.139,21.556,6.729,,8.7,6.508,3.7,222.365,23.292
2012-12-22,191.704,96.0,86.708,67.0,13.077,26.168,35.31,9.142,5.167,,11.4,8.233,5.7,204.782,18.542
2012-12-23,195.789,90.0,68.0,43.0,13.498,17.804,23.269,5.465,6.75,,9.3,5.883,2.3,209.286,23.333
2012-12-24,191.491,68.0,59.5,50.0,5.871,12.736,14.778,2.042,6.042,,5.5,3.454,1.9,197.362,15.292
2012-12-25,192.74,76.0,63.292,53.0,11.544,25.931,37.672,11.741,7.296,,7.6,5.129,2.8,204.282,23.042
2012-12-26,191.646,68.0,60.125,51.0,7.584,19.097,22.972,3.875,5.584,,5.7,4.05,1.6,199.229,14.458
2012-12-27,197.956,81.0,64.333,49.0,22.24,33.48,57.576,24.097,5.746,,5.5,2.929,-0.5,220.196,18.125
2012-12-28,201.458,96.0,81.792,72.0,38.25,39.472,74.097,34.625,5.521,,7.2,4.604,1.8,239.708,26.0
2012-12-29,196.522,96.0,81.542,61.0,21.065,29.664,43.74,14.076,6.02,,12.1,9.271,6.6,217.587,24.125
2012-12-30,199.042,96.0,90.75,73.0,22.25,24.403,36.079,11.676,5.125,,10.3,9.371,7.8,221.292,19.958
2012-12-31,190.608,70.0,56.542,47.0,2.674,7.431,8.417,0.986,4.666,,7.5,4.346,2.6,193.282,12.25
2013-01-01,193.104,60.0,55.625,50.0,5.792,9.778,10.889,1.111,7.5,,11.8,10.246,9.0,198.896,29.167
2013-01-02,193.478,76.0,61.0,45.0,3.804,10.917,12.597,1.681,5.896,,11.2,8.75,5.7,197.282,16.25
2013-01-03,199.875,89.0,69.5,49.0,13.021,20.43,26.222,5.792,6.208,,10.0,6.771,2.7,212.896,16.625
2013-01-04,202.782,80.0,71.333,61.0,17.239,20.338,32.331,11.993,4.729,,9.4,6.142,4.3,220.022,16.208
2013-01-05,196.25,80.0,61.0,45.0,7.021,14.528,18.708,4.181,3.23,,6.6,4.362,1.8,203.27,8.292
2013-01-06,199.87,80.0,65.958,45.0,14.826,22.848,35.261,12.413,3.416,,8.1,4.4,1.4,214.696,9.917
2013-01-07,205.102,84.0,60.75,37.0,36.584,35.157,63.962,28.805,5.026,,9.7,5.583,0.9,241.685,20.435
2013-01-08,201.6,96.0,87.042,63.0,38.704,34.667,63.942,29.276,3.948,,8.2,6.992,5.7,240.305,22.583
2013-01-09,192.125,95.0,75.542,64.0,8.125,16.695,20.153,3.458,4.021,,8.8,6.525,2.4,200.25,4.792
2013-01-10,193.196,70.0,58.333,47.0,4.87,16.681,20.583,3.903,3.792,,5.5,3.4,1.7,198.065,7.125
2013-01-11,195.667,72.0,61.792,49.0,9.479,20.537,25.895,5.357,6.188,,7.3,4.958,2.9,205.146,19.542
2013-01-12,199.0,83.0,66.75,54.0,15.522,19.417,26.958,7.541,6.521,,7.2,4.871,1.6,214.522,25.667
2013-01-13,193.73,70.0,62.042,49.0,4.75,13.278,15.125,1.847,5.479,,5.8,4.496,1.9,198.479,17.292
2013-01-14,197.03,78.0,59.5,43.0,13.906,25.481,34.082,8.601,3.958,,6.4,3.558,0.3,210.935,13.0
2013-01-15,198.916,73.0,61.833,51.0,19.479,30.972,48.666,17.695,5.792,,8.3,5.275,1.8,218.396,16.667
2013-01-16,199.304,82.0,65.417,49.0,20.804,27.611,47.403,19.792,5.146,,8.4,5.483,1.6,220.108,14.958
2013-01-17,199.188,75.0,65.042,53.0,16.417,27.181,38.264,11.083,5.02,,8.3,5.546,2.9,215.604,14.375
2013-01-18,200.152,75.0,66.667,55.0,15.87,22.612,29.596,6.984,7.542,,7.3,4.812,2.1,216.022,28.5
2013-01-19,194.375,75.0,60.542,50.0,5.417,9.611,10.611,1.0,3.916,,4.3,2.6,0.9,199.792,9.625
2013-01-20,204.124,92.0,65.375,47.0,30.296,38.975,64.281,25.307,5.822,,8.1,4.429,-0.2,234.419,25.125
2013-01-21,195.792,86.0,70.0,58.0,11.062,22.752,28.754,6.002,7.542,,7.3,6.346,4.5,206.854,28.0
2013-01-22,197.368,79.0,62.042,46.0,10.807,21.888,26.38,4.493,4.976,,6.1,4.242,1.8,208.174,16.708
2013-01-23,202.0,80.0,65.375,53.0,20.479,29.325,46.599,17.274,4.834,,8.2,5.075,1.3,222.48,19.333
2013-01-24,204.065,85.0,72.917,57.0,34.087,35.867,64.336,28.468,6.542,,10.3,5.717,1.2,238.152,30.542
2013-01-25,213.958,95.0,74.917,55.0,53.583,49.768,105.203,55.435,11.188,,12.9,9.2,4.5,267.542,49.042
2013-01-26,197.108,96.0,73.75,53.0,9.5,17.44,21.971,4.531,6.208,,10.9,7.6,2.8,206.608,23.167
2013-01-27,196.074,77.0,55.375,40.0,13.304,22.305,29.493,7.187,4.562,,7.5,3.954,2.0,209.378,12.542
2013-01-28,199.924,83.0,69.667,49.0,26.08,31.139,52.736,21.597,8.646,,10.9,6.612,1.0,226.005,27.042
2013-01-29,203.25,85.0,64.542,44.0,30.958,37.028,66.403,29.375,7.375,,11.1,8.05,4.9,234.208,29.292
2013-01-30,210.304,95.0,85.792,64.0,61.434,44.347,100.111,55.764,5.917,,11.4,8.15,5.7,271.739,34.333
2013-01-31,197.979,93.0,60.667,47.0,20.25,28.861,40.028,11.167,10.062,,12.0,10.425,7.0,218.229,29.708
2013-02-01,204.913,80.0,66.167,48.0,37.022,37.197,61.339,24.143,7.666,,14.0,9.329,4.0,241.935,28.708
2013-02-02,205.312,95.0,84.458,74.0,37.188,32.264,49.875,17.611,7.812,,16.5,12.638,10.1,242.5,38.958
2013-02-03,209.62,96.0,89.375,76.0,44.524,35.043,77.647,42.604,9.096,,15.8,12.017,9.0,254.144,45.292
2013-02-04,193.212,77.0,65.375,47.0,7.873,13.733,18.077,4.344,4.337,,9.5,5.725,1.8,201.086,4.826
2013-02-05,194.544,81.0,62.792,47.0,5.544,14.459,17.264,2.806,3.458,,4.0,2.071,0.7,200.087,5.625
2013-02-06,194.916,82.0,69.375,58.0,9.688,19.472,26.417,6.944,3.229,,3.0,1.4,-0.6,204.604,8.958
2013-02-07,191.044,96.0,57.542,40.0,7.196,14.708,17.639,2.93,2.916,,5.6,2.954,0.7,198.239,7.25
2013-02-08,191.646,96.0,89.125,72.0,11.27,19.207,23.802,4.596,2.875,,5.4,3.508,0.8,202.916,4.625
2013-02-09,191.935,81.0,67.458,50.0,4.717,11.18,12.417,1.236,3.104,,7.5,5.204,3.0,196.652,4.125
2013-02-10,196.945,86.0,69.917,53.0,9.915,19.972,25.792,5.819,3.208,,5.6,3.575,2.0,206.86,10.375
2013-02-11,191.956,66.0,55.667,45.0,3.848,8.056,9.361,1.306,2.271,,4.6,2.392,0.9,195.804,5.333
2013-02-12,196.917,74.0,63.625,47.0,14.625,24.912,36.712,11.801,3.352,,7.6,4.133,0.3,211.542,8.333
2013-02-13,193.894,80.0,62.958,48.0,8.12,17.786,21.626,3.84,2.896,,6.7,4.654,3.5,202.013,5.833
2013-02-14,195.458,96.0,90.5,62.0,18.708,24.861,31.139,6.278,2.52,,3.6,1.888,0.8,214.166,9.792
2013-02-15,191.608,96.0,77.792,61.0,7.826,16.535,19.177,2.642,2.792,,8.1,5.617,1.9,199.434,4.833
2013-02-16,195.146,70.0,50.417,31.0,6.916,10.111,11.125,1.014,5.625,,9.3,6.433,4.6,202.062,24.333
2013-02-17,202.452,78.0,65.458,51.0,19.968,26.769,43.673,16.903,6.084,,9.2,5.279,1.8,222.421,32.375
2013-02-18,191.44,72.0,55.958,46.0,5.65,11.538,13.16,1.623,2.981,,4.7,3.517,2.5,197.09,12.0
2013-02-19,191.712,63.0,54.75,47.0,5.332,12.474,14.323,1.849,2.542,,5.9,3.783,2.5,197.044,11.0
2013-02-20,194.229,73.0,58.917,46.0,11.458,18.611,25.028,6.417,3.5,,8.1,4.292,1.2,205.688,15.708
2013-02-21,200.065,83.0,64.917,47.0,20.044,26.264,43.069,16.805,4.021,,7.0,3.675,0.3,220.109,19.542
2013-02-22,196.458,79.0,61.167,45.0,13.583,22.476,32.51,10.033,3.854,,7.2,4.071,0.8,210.042,15.417
2013-02-23,199.239,77.0,54.667,30.0,16.565,18.583,22.75,4.167,4.021,,9.2,4.775,0.4,215.804,15.042
2013-02-24,199.056,69.0,58.167,40.0,20.348,34.436,46.336,11.9,6.021,,9.7,5.529,1.3,219.404,20.167
2013-02-25,205.888,75.0,60.458,37.0,37.336,41.303,60.831,19.528,9.875,,11.5,7.7,3.4,243.224,55.25
2013-02-26,205.916,76.0,56.708,36.0,32.75,42.958,55.055,12.097,11.0,,13.9,9.483,4.1,238.667,67.75
2013-02-27,195.696,96.0,87.083,65.0,26.044,29.403,37.347,7.945,5.73,,14.7,12.1,10.4,221.739,26.75
2013-02-28,193.625,96.0,73.667,48.0,17.958,22.805,34.042,11.236,6.688,,14.5,12.079,9.5,211.583,35.083
2013-03-01,197.804,94.0,76.917,59.0,19.152,24.019,28.406,4.387,6.292,,12.0,10.004,9.0,216.956,42.333
2013-03-02,192.834,95.0,77.833,62.0,6.416,11.972,13.834,1.861,4.854,,11.2,9.221,7.8,199.25,12.5
2013-03-03,193.648,80.0,56.25,38.0,5.342,13.044,15.484,2.441,3.891,,8.6,6.7,3.3,198.989,7.458
2013-03-04,199.0,83.0,57.708,33.0,20.458,28.986,38.861,9.875,5.458,,13.2,7.512,0.7,219.458,15.25
2013-03-05,194.348,95.0,83.458,60.0,14.826,21.188,28.769,7.581,4.438,,10.0,8.417,4.2,209.174,15.0
2013-03-06,194.25,82.0,63.667,45.0,7.084,14.194,16.597,2.403,3.812,,5.2,3.367,1.9,201.334,11.0
2013-03-07,195.109,74.0,56.583,46.0,9.239,18.972,27.236,8.264,4.542,,7.2,4.046,0.5,204.348,14.708
2013-03-08,193.188,67.0,55.167,45.0,5.396,14.944,18.435,3.49,4.688,,7.2,4.938,2.7,198.583,13.542
2013-03-09,194.108,83.0,59.292,37.0,8.478,13.319,16.028,2.708,6.625,,8.8,6.325,3.9,202.586,23.292
2013-03-10,193.598,70.0,55.25,45.0,5.816,13.162,15.774,2.612,3.7,,6.3,3.838,1.9,199.415,9.0
2013-03-11,196.322,64.0,50.0,31.0,12.956,21.403,27.07,5.667,5.5,,9.3,6.225,3.3,209.276,16.292
2013-03-12,203.062,79.0,54.208,38.0,30.854,39.028,62.083,23.055,9.334,,14.2,9.975,4.3,233.917,28.783
2013-03-13,199.522,96.0,87.833,71.0,40.392,32.028,59.042,27.014,5.084,,12.8,10.85,7.9,239.913,22.375
2013-03-14,191.812,74.0,64.958,50.0,6.52,14.264,16.889,2.625,4.292,,7.9,6.2,4.1,198.334,8.5
2013-03-15,196.456,70.0,56.333,42.0,11.0,19.238,22.703,3.465,5.646,,9.6,6.508,3.7,207.456,21.167
2013-03-16,204.292,74.0,62.292,52.0,26.25,28.375,34.5,6.125,10.23,,14.6,10.504,5.0,230.542,41.0
2013-03-17,203.442,84.0,65.25,41.0,25.085,38.325,45.029,6.705,10.434,,16.7,12.729,7.9,228.526,55.375
2013-03-18,199.88,91.0,74.375,66.0,27.847,35.064,50.717,15.653,8.302,,17.5,13.858,10.5,227.726,37.5
2013-03-19,194.304,70.0,51.333,29.0,12.804,19.042,22.778,3.736,6.25,,16.0,11.721,7.9,207.109,22.083
2013-03-20,193.604,96.0,88.833,58.0,18.688,25.917,32.556,6.639,5.084,,12.6,10.658,8.2,212.292,14.375
2013-03-21,192.087,77.0,60.75,43.0,5.674,8.986,10.111,1.125,4.125,,8.6,6.896,4.9,197.761,6.167
2013-03-22,196.146,73.0,56.542,43.0,8.438,16.223,19.73,3.507,5.896,,10.5,7.575,4.9,204.584,12.042
2013-03-23,200.152,80.0,59.458,38.0,17.196,24.958,30.43,5.472,10.875,,14.3,10.092,5.3,217.348,31.667
2013-03-24,205.266,81.0,56.042,26.0,31.126,46.256,59.889,13.633,14.02,,16.6,12.496,7.0,236.393,51.167
2013-03-25,205.271,67.0,57.583,46.0,39.48,52.875,73.444,20.569,16.521,,17.8,14.929,11.3,244.75,40.542
2013-03-26,200.913,96.0,94.042,70.0,47.674,40.541,65.194,24.653,7.25,,15.4,14.075,12.7,248.586,34.917
2013-03-27,193.146,96.0,74.875,47.0,20.875,24.472,40.139,15.667,7.938,,15.9,13.8,10.5,214.021,25.167
2013-03-28,197.434,89.0,65.667,34.0,24.044,35.708,48.389,12.681,9.938,,18.9,13.071,7.3,221.478,38.625
2013-03-29,192.708,89.0,63.833,40.0,23.979,25.893,40.654,14.759,7.104,,20.8,16.317,12.9,216.688,22.042
