date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean,CO_mean
2015-02-17,13.902666666666667,22.569333333333333,8.666666666666666,9.917,14.222333333333333,,
2015-02-18,19.073333333333334,35.66466666666667,16.590999999999998,12.348,17.358666666666668,,
2015-02-19,20.381,36.06766666666667,15.686666666666667,14.625,18.762666666666664,,
2015-02-20,14.944333333333333,17.569333333333333,2.625,12.458,16.805333333333333,,
2015-02-21,6.541333333333334,8.528,1.986,11.042,17.221999999999998,,
2015-02-22,21.447000000000003,40.507,19.059666666666665,12.833,17.458333333333332,,
2015-02-23,27.111,47.25,20.139,16.083,24.180666666666667,,
2015-02-24,9.638666666666667,15.236333333333334,5.597333333333334,11.083,15.583333333333334,,
2015-02-25,13.860666666666665,24.244,10.383333333333333,4.818,10.823333333333332,,
2015-02-26,21.756333333333334,40.36866666666666,18.612333333333336,,25.958,,
2015-02-27,16.277666666666665,21.0,4.722,,42.68066666666667,,
2015-02-28,12.180666666666667,14.958333333333334,2.7776666666666667,,49.014,,
2015-03-01,11.555333333333332,17.389,5.832999999999999,22.625,16.819666666666667,,
2015-03-02,22.179333333333332,48.03733333333333,25.858,22.636,21.846,,
2015-03-03,23.394333333333332,46.83866666666666,23.444333333333333,20.917,27.8335,,
2015-03-04,26.737333333333336,36.583666666666666,9.846666666666666,24.958,31.503666666666664,,
2015-03-05,12.796333333333331,15.285666666666666,2.489,29.583,35.44433333333333,,
2015-03-06,8.583333333333334,10.25,1.6666666666666667,19.042,23.902666666666665,,
2015-03-07,12.056,20.607,8.550666666666666,9.75,17.583,,
2015-03-08,16.014,30.347333333333335,14.332999999999998,17.5,28.903000000000002,,
2015-03-09,7.681,9.472666666666667,1.7916666666666667,9.391,19.435666666666666,,
2015-03-10,7.055666666666667,10.166666666666666,3.111333333333333,9.625,14.805333333333332,,
2015-03-11,10.893,19.232,8.338666666666667,7.542,12.889000000000001,,
2015-03-12,10.608666666666666,18.902333333333335,8.293333333333333,7.458,8.847333333333333,,
2015-03-13,10.194333333333333,12.361333333333334,2.1666666666666665,16.542,14.403,,
2015-03-14,9.180666666666667,10.620333333333333,1.4396666666666667,7.5,12.156666666666666,,
2015-03-15,12.653,21.194333333333333,8.541666666666666,17.875,23.166666666666668,,
2015-03-16,21.194333333333333,34.15266666666667,12.958333333333334,14.875,19.611333333333334,,
2015-03-17,21.844333333333335,34.47266666666667,12.628666666666666,15.304,22.301333333333332,,
2015-03-18,19.574333333333332,28.806,9.232,16.208,21.555333333333333,,
2015-03-19,13.555333333333335,17.429,3.873666666666667,12.417,23.471999999999998,,
2015-03-20,2.8473333333333333,3.0553333333333335,0.20833333333333334,18.75,27.513666666666666,,
2015-03-21,3.6846666666666668,4.873333333333333,1.1883333333333332,4.375,8.819333333333333,,
2015-03-22,19.541666666666668,32.99966666666666,13.458333333333334,10.875,14.472,,
2015-03-23,17.639,29.833333333333332,12.194333333333333,15.292,20.722333333333335,,
2015-03-24,5.208333333333333,6.652666666666666,1.4446666666666665,7.13,13.708,,
2015-03-25,10.814,23.814000000000004,13.0,4.65,8.456000000000001,,
2015-03-26,12.545333333333332,20.088333333333335,7.543,7.792,10.708333333333334,,
2015-03-27,11.055333333333332,13.902666666666667,2.8473333333333333,13.167,16.611,,
2015-03-28,19.641666666666666,34.89033333333333,15.248666666666665,15.75,21.958,,
2015-03-29,21.305666666666667,31.944333333333333,10.639000000000001,28.833,33.666333333333334,,
2015-03-30,24.194666666666667,38.791666666666664,14.597333333333333,31.125,38.22233333333333,,
2015-03-31,22.827333333333332,35.108,12.280666666666667,32.696,44.84433333333334,,
2015-04-01,19.239,27.388333333333332,8.149333333333333,17.174,29.194333333333333,,
2015-04-02,12.957999999999998,19.944333333333333,6.9863333333333335,11.25,13.972,,
2015-04-03,12.291666666666666,22.986,10.694333333333333,7.292,14.75,,
2015-04-04,12.083333333333334,15.444333333333333,3.361,7.208,14.083666666666668,,
2015-04-05,5.456,6.415333333333334,0.9593333333333334,2.125,8.722,,
2015-04-06,13.18,19.737333333333336,6.557666666666667,5.417,13.735999999999999,,
2015-04-07,6.583333333333333,9.764000000000001,3.1803333333333335,5.875,11.041666666666666,,
2015-04-08,11.375,18.875,7.5,9.917,13.235999999999999,,
2015-04-09,10.636000000000001,14.228333333333333,3.592333333333334,13.826,15.520666666666665,,
2015-04-10,10.735999999999999,14.972,4.236,7.792,12.722333333333333,,
2015-04-11,8.791666666666666,13.222333333333333,4.430666666666666,9.333,15.291333333333332,,
2015-04-12,5.496666666666667,7.889,2.392333333333333,11.292,15.240666666666668,,
2015-04-13,2.706,2.7685,0.0625,2.542,5.604,,
2015-04-14,12.3545,14.0415,1.6875,5.708,8.583,,
2015-04-15,9.5625,10.354,0.7915,12.542,17.2085,,
2015-04-16,14.252,15.279,1.027,32.217,37.3965,,
2015-04-17,11.375,12.6875,1.3125,19.458,31.2085,,
2015-04-18,10.9795,12.8545,1.875,20.875,30.5,,
2015-04-19,4.9094999999999995,4.9094999999999995,0.0,21.75,28.9375,,
2015-04-20,7.945,8.934999999999999,0.99,14.167,20.3335,,
2015-04-21,4.396,4.604,0.20800000000000002,2.333,7.5625,,
2015-04-22,12.3125,14.021,1.708,13.375,16.229,,
2015-04-23,23.778000000000002,31.69033333333333,7.912,19.435,30.390666666666664,,
2015-04-24,21.097333333333335,30.792,9.694333333333333,20.042,27.0,,
2015-04-25,11.666333333333332,15.75,4.083333333333333,22.25,30.986333333333334,,
2015-04-26,10.546000000000001,12.13,1.5836666666666668,25.083,31.097333333333335,,
2015-04-27,17.736666666666665,25.075666666666667,7.3389999999999995,31.542,39.81966666666667,,
2015-04-28,17.794,26.81833333333333,9.024333333333333,28.739,36.986,,
2015-04-29,12.694333333333333,18.66633333333333,5.971999999999999,11.708,19.638666666666666,,
2015-04-30,14.944333333333333,19.514,4.569333333333334,10.083,16.139,,
2015-05-01,15.735999999999999,24.055666666666667,8.319333333333333,12.348,20.351333333333333,,
2015-05-02,12.985999999999999,16.430666666666667,3.4443333333333332,16.5,25.444333333333333,,
2015-05-03,6.952000000000001,7.884,0.9316666666666668,9.625,15.153,,
2015-05-04,5.795333333333335,7.387666666666667,1.5923333333333334,7.958,15.485999999999999,,
2015-05-05,7.652666666666666,9.263666666666666,1.611,12.583,22.916666666666668,,
2015-05-06,8.388666666666667,10.014000000000001,1.625,16.833,24.458333333333332,,
2015-05-07,16.972333333333335,22.346999999999998,5.374666666666666,12.417,20.666666666666668,,
2015-05-08,21.694333333333333,30.54133333333333,8.847333333333333,18.833,25.125,,
2015-05-09,18.666666666666668,25.736,7.069333333333333,21.583,29.319666666666667,,
2015-05-10,6.324666666666666,8.756666666666666,2.4316666666666666,15.292,22.833,,
2015-05-11,16.323,25.622666666666664,9.299666666666667,13.042,16.944333333333333,,
2015-05-12,11.902666666666667,16.708333333333332,4.805666666666666,7.833,18.305666666666667,,
2015-05-13,17.439666666666668,26.625333333333334,9.185666666666666,20.478,30.264333333333337,,
2015-05-14,21.958333333333332,34.847,12.888666666666666,21.333,31.91633333333333,,
2015-05-15,16.583333333333332,23.708333333333332,7.125,24.458,32.65266666666667,,
2015-05-16,12.277666666666667,16.153000000000002,3.875,18.792,32.666666666666664,,
2015-05-17,9.505,11.811666666666667,2.3066666666666666,19.667,26.527666666666665,,
2015-05-18,14.967333333333334,20.599,5.631666666666667,16.958,24.652666666666665,,
2015-05-19,15.430333333333332,23.694666666666667,8.264,10.708,19.448666666666668,,
2015-05-20,10.486333333333334,13.514000000000001,3.028,15.5,16.354,,
2015-05-21,15.360999999999999,23.652666666666665,8.291666666666666,10.458,17.916666666666668,,
2015-05-22,16.990333333333336,23.958333333333332,6.968,12.652,18.752666666666666,,
2015-05-23,14.819666666666668,18.625,3.8056666666666668,17.0,21.569666666666667,,
2015-05-24,11.386000000000001,13.804333333333332,2.4183333333333334,13.125,18.819666666666667,,
2015-05-25,17.393333333333334,25.57766666666667,8.185,19.5,25.916666666666668,,
2015-05-26,21.25,30.430333333333333,9.180333333333333,21.25,28.611333333333334,,
2015-05-27,22.572333333333333,29.731000000000005,7.157999999999999,23.217,32.713,,
2015-05-28,16.541666666666668,20.180666666666667,3.639,27.667,35.083333333333336,,
2015-05-29,8.805666666666665,12.653,3.8473333333333333,14.833,22.403000000000002,,
2015-05-30,15.986333333333334,21.0,5.014,22.792,31.958333333333332,,
2015-05-31,7.031666666666666,8.379,1.3473333333333333,18.667,27.888666666666666,,
2015-06-01,17.534,26.397333333333336,8.863666666666665,17.292,23.333,,
2015-06-02,14.0,18.402666666666665,4.402666666666667,20.542,28.875,,
2015-06-03,16.430666666666667,23.555666666666667,7.125,7.333,19.027666666666665,,
2015-06-04,10.65,20.839333333333332,10.189666666666668,5.783,14.244666666666667,,
2015-06-05,11.444333333333333,17.902666666666665,6.458333333333333,6.875,12.832999999999998,,
2015-06-06,9.985999999999999,13.833333333333334,3.8473333333333333,4.625,10.847,,
2015-06-07,5.9430000000000005,7.833333333333333,1.8906666666666665,10.333,14.583333333333334,,
2015-06-08,9.702,14.105333333333334,4.403333333333333,3.958,10.552999999999999,,
2015-06-09,20.416666666666668,37.80533333333333,17.388666666666666,6.792,15.722333333333333,,
2015-06-10,18.777666666666665,31.791666666666668,13.014000000000001,14.375,20.263666666666666,,
2015-06-11,14.487333333333334,24.072333333333333,9.585666666666667,15.409,24.353333333333335,,
2015-06-12,10.125,11.4165,1.2915,18.625,28.105999999999998,,
2015-06-13,9.8125,10.0835,0.2705,35.167,47.55566666666667,,
2015-06-14,10.57,10.952,0.38249999999999995,19.542,28.930666666666667,,
2015-06-15,11.1035,12.218,1.115,19.042,27.66633333333333,,
2015-06-16,16.396,18.125,1.729,26.792,41.333333333333336,,
2015-06-17,9.125,9.604,0.47950000000000004,27.417,36.75,,
2015-06-18,1.875,1.875,0.0,2.625,11.610999999999999,,
2015-06-19,2.4205,2.5245,0.104,4.917,8.727333333333334,,
2015-06-20,8.4375,8.8125,0.375,13.542,19.625,,
2015-06-21,4.920999999999999,5.26,0.33899999999999997,11.583,20.653000000000002,,
2015-06-22,9.003499999999999,9.709,0.706,14.958,23.458333333333332,,
2015-06-23,9.604,10.2295,0.625,22.542,30.944333333333333,,
2015-06-24,8.542,8.9795,0.4375,20.708,26.847333333333335,,
2015-06-25,3.2735,3.464,0.19,13.304,22.107,,
2015-06-26,4.25,4.3545,0.104,1.208,11.042000000000002,,
2015-06-27,7.167,7.8335,0.6665,5.042,13.944333333333333,,
2015-06-28,2.4575,2.645,0.1875,3.375,10.291666666666666,,
2015-06-29,6.3255,6.9205,0.595,6.833,11.403,,
2015-06-30,7.5625,8.1875,0.625,8.667,17.389,,
2015-07-01,8.25,8.7915,0.5415,6.083,12.125,,
2015-07-02,12.917,14.125,1.208,17.042,26.514,,
2015-07-03,9.810500000000001,10.192,0.381,13.864,22.749666666666666,,
2015-07-04,10.2295,11.2915,1.0625,19.083,32.916666666666664,,
2015-07-05,2.7805,2.8225,0.0415,17.042,25.930333333333333,,
2015-07-06,5.1785,5.4350000000000005,0.256,8.75,17.486,,
2015-07-07,4.625,5.0,0.375,3.958,10.305666666666667,,
2015-07-08,5.417,6.083,0.667,8.792,15.199666666666667,,
2015-07-09,10.112,11.517,1.405,12.957,22.83966666666667,,
2015-07-10,11.229,12.25,1.021,11.0,22.541666666666668,,
2015-07-11,12.875,14.083,1.2085,13.208,26.333333333333332,,
2015-07-12,6.797000000000001,7.644,0.847,11.75,20.277666666666665,,
2015-07-13,3.479,6.2764999999999995,2.797,4.083,14.708666666666668,,
2015-07-14,5.3335,6.875,1.542,4.625,15.972333333333333,,
2015-07-15,3.0170000000000003,3.8745,0.8564999999999999,5.696,14.700666666666669,,
2015-07-16,1.6455,1.979,0.3335,,9.597333333333333,,
2015-07-17,5.2085,5.979,0.7705,1.292,11.278,,
2015-07-18,11.0835,13.8955,2.8125,11.458,24.096999999999998,,
2015-07-19,4.1205,5.587,1.4665,8.958,19.833333333333332,,
2015-07-20,3.4645,4.4544999999999995,0.99,5.417,14.138666666666666,,
2015-07-21,4.521,6.4585,1.9375,3.625,11.722,,
2015-07-22,4.9795,6.3125,1.3335,1.958,13.041333333333332,,
2015-07-23,10.125,14.896,4.771,5.042,16.305666666666667,,
2015-07-24,12.6325,18.235500000000002,5.6035,10.696,20.989,,
2015-07-25,7.333,10.9375,3.6045,6.708,17.611,,
2015-07-26,3.242,4.4265,1.185,4.667,14.014000000000001,,
2015-07-27,7.2085,8.776499999999999,1.568,8.833,21.153000000000002,,
2015-07-28,15.680666666666667,20.096999999999998,4.416666666666667,20.833,29.24,,
2015-07-29,14.958666666666668,21.194333333333333,6.236333333333334,20.875,35.041666666666664,,
2015-07-30,18.166666666666668,29.041666666666668,10.875333333333336,31.667,47.34733333333333,,
2015-07-31,19.902666666666665,26.131666666666664,6.228666666666666,34.955,52.13233333333333,,
2015-08-01,16.328,22.33966666666667,6.011333333333333,38.125,53.19466666666667,,
2015-08-02,13.042333333333332,16.262333333333334,3.219666666666667,42.875,57.68066666666667,,
2015-08-03,17.011,25.63433333333333,8.623666666666667,39.75,57.236,,
2015-08-04,18.828,30.708,11.879666666666665,40.208,55.75,,
2015-08-05,12.169000000000002,23.399666666666665,11.230666666666666,26.667,36.03033333333334,,
2015-08-06,12.738999999999999,28.905666666666665,16.166666666666668,10.571,19.698666666666668,,
2015-08-07,16.986,32.708666666666666,15.722333333333333,13.783,26.875,,
2015-08-08,10.151,16.354333333333333,6.203333333333333,22.571,28.27933333333333,,
2015-08-09,6.387666666666667,8.006666666666666,1.619,25.375,32.764,,
2015-08-10,13.705999999999998,18.642666666666667,4.936333333333334,23.917,35.59733333333333,,
2015-08-11,15.443333333333333,26.23866666666667,10.795333333333332,20.333,28.017,,
2015-08-12,14.139000000000001,20.333333333333332,6.194333333333333,26.417,39.208,,
2015-08-13,6.675999999999999,8.982333333333335,2.3066666666666666,9.652,23.426000000000002,,
2015-08-14,7.764,10.611333333333333,2.847,6.708,14.5835,,
2015-08-15,7.862333333333333,9.796333333333333,1.9340000000000002,16.208,25.167,,
2015-08-16,5.798333333333333,7.292000000000001,1.4936666666666667,15.208,26.1875,,
2015-08-17,9.453333333333333,15.812000000000003,6.358666666666667,2.458,15.25,,
2015-08-18,16.075666666666667,26.146,10.070666666666666,11.042,20.4585,,
2015-08-19,11.855333333333334,23.333333333333332,11.478333333333333,8.583,21.208333333333332,,
2015-08-20,12.521,16.354,3.833,11.417,22.986333333333334,,
2015-08-21,9.0795,10.866,1.786,11.522,22.629,,
2015-08-22,5.1045,6.3125,1.2085,7.333,18.833333333333332,,
2015-08-23,2.989,3.0949999999999998,0.106,5.875,14.763666666666666,,
2015-08-24,4.1985,4.584,0.386,8.333,15.555333333333332,,
2015-08-25,2.4795,2.5625,0.0835,0.875,10.194333333333333,,
2015-08-26,8.4375,9.4165,0.979,5.583,12.097333333333333,,
2015-08-27,9.2085,9.5,0.2915,9.667,18.555666666666667,,
2015-08-28,9.541,9.926,0.385,16.227,24.423333333333336,,
2015-08-29,4.729,4.8125,0.0835,15.667,25.500333333333334,,
2015-08-30,5.945,6.5375,0.5925,6.333,15.208333333333334,,
2015-08-31,5.742,6.301,0.5589999999999999,6.25,14.722333333333333,,
2015-09-01,6.4375,7.479,1.0415,6.333,15.986333333333334,,
2015-09-02,11.2705,12.5415,1.271,9.0,19.889,,
2015-09-03,6.125,6.949,0.8240000000000001,10.217,19.813333333333333,,
2015-09-04,9.2085,10.6875,1.4794999999999998,17.208,23.694333333333333,,
2015-09-05,5.5,5.7705,0.271,12.667,18.833333333333332,,
2015-09-06,4.1215,4.373,0.252,13.833,22.236,,
2015-09-07,6.2935,6.617,0.3235,3.458,10.733333333333334,,
2015-09-08,5.854,6.3125,0.45799999999999996,1.917,10.310333333333332,,
2015-09-09,10.6115,11.54,0.9285,3.304,9.698333333333332,,
2015-09-10,5.646,6.5625,0.917,1.583,12.597,,
2015-09-11,9.104,11.3335,2.229,8.208,16.291666666666668,,
2015-09-12,7.083,7.6875,0.6045,12.792,19.180333333333333,,
2015-09-13,4.824,5.058,0.23349999999999999,9.958,16.041666666666668,,
2015-09-14,3.201,3.4585,0.257,3.0,9.924666666666667,,
2015-09-15,6.479,6.7705,0.2915,12.792,18.180666666666667,,
2015-09-16,4.2085,4.396,0.1875,10.542,18.805333333333333,,
2015-09-17,5.2915,5.771,0.47950000000000004,4.625,10.958333333333334,,
2015-09-18,5.9925,7.605,1.612,7.545,13.498333333333333,,
2015-09-19,5.083,5.7915,0.7085,5.167,12.75,,
2015-09-20,3.365,3.6205,0.2555,5.667,13.222,,
2015-09-21,4.2915,4.6114999999999995,0.31999999999999995,9.542,16.972333333333335,,
2015-09-22,5.125,5.354,0.229,12.792,18.5,,
2015-09-23,2.5625,2.6665,0.10400000000000001,15.25,22.708333333333332,,
2015-09-24,2.2295,2.25,0.021,5.125,12.597,,
2015-09-25,8.4165,9.1455,0.729,5.625,11.389000000000001,,
2015-09-26,4.6875,5.2295,0.5415,7.5,13.514000000000001,,
2015-09-27,2.6015,2.7285,0.127,6.208,16.471999999999998,,
2015-09-28,5.0344999999999995,5.593,0.5589999999999999,10.792,17.096999999999998,,
2015-09-29,4.854,5.4375,0.583,8.333,16.14,,
2015-09-30,8.167,8.7705,0.6045,7.917,16.7085,,
2015-10-01,7.593,8.289,0.6955,15.591,24.225,,
2015-10-02,9.4375,10.1875,0.75,5.083,19.25,,
2015-10-03,9.0,10.5625,1.5625,10.375,17.3335,,
2015-10-04,4.73,5.0905000000000005,0.3605,13.417,21.708,,
2015-10-05,12.483666666666664,22.810000000000002,10.325999999999999,6.208,14.25,,
2015-10-06,11.694333333333333,22.66633333333333,10.972333333333333,9.364,16.6265,,
2015-10-07,11.653,25.666666666666668,14.014000000000001,,16.833,,
2015-10-08,15.279000000000002,32.60733333333334,17.328333333333333,12.75,24.598999999999997,,
2015-10-09,21.847333333333335,34.764,12.916666666666666,31.417,43.25,,
2015-10-10,12.027666666666667,15.093333333333334,3.0653333333333332,32.125,43.75,,
2015-10-11,8.703000000000001,10.823333333333332,2.1206666666666667,19.625,32.0415,,
2015-10-12,10.534,14.804333333333334,4.270333333333333,11.5,19.917,,
2015-10-13,15.75,22.611,6.861,10.25,17.795666666666666,,
2015-10-14,17.45866666666667,35.264,17.805333333333333,11.375,18.666666666666668,,
2015-10-15,14.894333333333334,26.932333333333332,12.037999999999998,13.087,19.885,,
2015-10-16,15.514000000000001,27.111,11.597333333333333,16.0,21.694333333333333,,
2015-10-17,12.347333333333333,19.972333333333335,7.625333333333334,16.667,23.430333333333333,,
2015-10-18,10.677666666666667,13.765333333333333,3.0879999999999996,16.0,22.152666666666665,,
2015-10-19,15.795666666666667,29.618000000000006,13.822333333333333,14.375,22.416666666666668,,
2015-10-20,13.763666666666666,20.888666666666666,7.125,25.875,33.792,,
2015-10-21,16.611,28.639,12.028,34.917,43.94466666666667,,
2015-10-22,12.791666666666666,22.583333333333332,9.791666666666666,23.708,34.375,,
2015-10-23,17.509,31.528000000000002,14.018666666666666,16.435,25.383333333333336,,
2015-10-24,16.097333333333335,20.208333333333332,4.1113333333333335,35.042,44.763666666666666,,
2015-10-25,5.646333333333334,8.285666666666666,2.6393333333333335,8.5,17.013666666666666,,
2015-10-26,13.281,25.62266666666667,12.342,13.708,16.944333333333333,,
2015-10-27,11.347333333333333,18.611,7.263666666666666,13.958,17.625,,
2015-10-28,12.403,20.805333333333333,8.403,7.083,19.055666666666667,,
2015-10-29,18.215999999999998,38.92033333333333,20.704333333333334,12.304,19.858666666666668,,
2015-10-30,16.652666666666665,32.34733333333333,15.694666666666668,22.708,30.680666666666667,,
2015-10-31,10.125,18.916666666666668,8.792,5.792,13.0,,
2015-11-01,7.212,9.938,2.7256666666666667,12.292,14.528,,
2015-11-02,17.599666666666668,33.21033333333333,15.610999999999999,13.208,21.069333333333333,,
2015-11-03,12.180666666666667,27.986,15.805666666666667,9.042,16.527666666666665,,
2015-11-04,12.083333333333334,23.319333333333333,11.235999999999999,12.167,15.875,,
2015-11-05,14.25,24.930666666666667,10.680666666666667,12.333,18.221999999999998,,
2015-11-06,24.052999999999997,37.95766666666666,13.904333333333334,19.545,25.698666666666668,,
2015-11-07,13.194333333333333,18.639,5.4446666666666665,20.375,26.291666666666668,,
2015-11-08,6.126666666666666,7.154333333333334,1.0279999999999998,6.417,13.360999999999999,,
2015-11-09,22.338333333333335,45.131,22.793000000000003,13.875,30.333333333333332,,
2015-11-10,10.208333333333334,24.055666666666667,13.847333333333333,2.824,9.041666666666666,,
2015-11-11,11.235999999999999,28.361,17.125,,10.416666666666666,,
2015-11-12,11.268666666666666,20.407,9.138333333333334,11.462,13.740333333333334,,
2015-11-13,10.041666666666666,14.902666666666667,4.8613333333333335,9.125,14.527666666666667,,
2015-11-14,6.472333333333334,9.569333333333333,3.097,0.917,6.5136666666666665,,
2015-11-15,9.448666666666666,14.764000000000001,5.315333333333333,2.958,11.430333333333332,,
2015-11-16,16.633333333333333,37.37733333333333,20.744,9.875,15.124666666666664,,
2015-11-17,15.749666666666664,25.04133333333333,9.291666666666666,17.083,24.471999999999998,,
2015-11-18,16.25,26.221999999999998,9.972,5.167,12.722,,
2015-11-19,9.889999999999999,18.435666666666666,8.545666666666667,2.304,9.753,,
2015-11-20,21.236333333333334,38.639,17.402666666666665,10.583,18.889,,
2015-11-21,11.902666666666667,22.805666666666667,10.902666666666667,13.167,20.652666666666665,,
2015-11-22,10.448333333333332,14.879666666666665,4.431,23.458,30.555666666666667,,
2015-11-23,11.853,18.148333333333333,6.294666666666667,25.0,33.111333333333334,,
2015-11-24,9.972333333333333,21.903000000000002,11.930666666666667,6.417,16.166666666666668,,
2015-11-25,13.760333333333334,28.16133333333333,14.401666666666666,5.087,10.311,,
2015-11-26,20.125,37.125,17.0,8.042,15.542000000000002,,
2015-11-27,13.898000000000001,18.892666666666667,4.994666666666666,6.0,12.3125,,
2015-11-28,16.611666666666668,34.00533333333333,17.393666666666665,10.542,16.6455,,
2015-11-29,13.168333333333331,23.467333333333332,10.299,16.0,21.25,,
2015-11-30,18.898333333333333,33.89833333333333,15.0,18.5,24.8335,,
2015-12-01,15.018,38.31966666666667,23.302000000000003,13.583,21.229,,
2015-12-02,15.047666666666666,24.881,9.833333333333334,15.739,19.085,,
2015-12-03,16.75,27.587333333333333,10.837333333333333,9.458,19.0835,,
2015-12-04,10.401333333333334,13.012666666666668,2.611,9.292,12.958333333333334,,
2015-12-05,15.552000000000001,22.212,6.659999999999999,11.917,16.680333333333333,,
2015-12-06,11.021666666666667,18.453666666666667,7.431666666666666,13.917,18.597333333333335,,
2015-12-07,14.087000000000002,32.36233333333333,18.275333333333332,7.25,13.180666666666667,,
2015-12-08,14.265,30.042,15.777333333333333,7.083,11.722,,
2015-12-09,17.303,38.147666666666666,20.844666666666665,7.87,13.734333333333332,,
2015-12-10,17.907,29.84766666666667,11.941,12.375,17.278000000000002,,
2015-12-11,12.590666666666666,18.070666666666664,5.48,2.625,8.916333333333334,,
2015-12-12,10.666666666666666,16.951,6.2843333333333335,12.5,18.889,,
2015-12-13,13.68,18.903333333333332,5.223333333333334,16.042,22.194333333333333,,
2015-12-14,16.710333333333335,38.826,22.115666666666666,14.208,19.000333333333334,,
2015-12-15,28.552000000000003,46.913000000000004,18.361333333333334,18.5,26.361,,
2015-12-16,21.089333333333332,35.157000000000004,14.068,14.667,26.083333333333332,,
2015-12-17,13.059666666666667,17.37633333333333,4.316333333333334,5.958,11.583333333333334,,
2015-12-18,18.56833333333333,39.49133333333334,20.923,6.455,12.523666666666665,,
2015-12-19,13.930333333333332,31.597333333333335,17.666666666666668,8.542,11.764000000000001,,
2015-12-20,9.055666666666667,13.305666666666667,4.25,13.667,16.639,,
2015-12-21,21.775000000000002,45.01666666666666,23.242333333333335,16.333,24.333,,
2015-12-22,19.819333333333333,57.236,37.416666666666664,10.208,20.389,,
2015-12-23,18.847333333333335,29.764,10.917000000000002,17.5,21.777666666666665,,
2015-12-24,23.375,52.111,28.736333333333334,11.458,20.375,,
2015-12-25,16.442,34.986,18.544333333333334,11.087,17.667666666666666,,
2015-12-26,16.888666666666666,26.958333333333332,10.069333333333333,18.0,22.889,,
2015-12-27,8.25,9.764000000000001,1.514,17.25,22.889,,
2015-12-28,16.602,33.4,16.797333333333334,7.083,12.597333333333333,,
2015-12-29,14.625,29.0,14.375333333333336,5.958,9.680666666666667,,
2015-12-30,12.389000000000001,20.069333333333333,7.680666666666667,9.25,12.736333333333334,,
2015-12-31,10.860999999999999,13.332999999999998,2.472,15.333,17.528000000000002,,
2016-01-01,8.208333333333334,10.528,2.3193333333333332,12.667,15.833333333333334,,
2016-01-02,9.478333333333333,12.030666666666667,2.5526666666666666,17.25,23.25,,
2016-01-03,8.396333333333333,10.073333333333332,1.6776666666666669,15.667,21.486,,
2016-01-04,9.847333333333333,15.194333333333333,5.347333333333334,20.542,23.805666666666667,,
2016-01-05,10.888666666666666,20.25,9.360999999999999,8.625,15.680666666666667,,
2016-01-06,14.666666666666666,27.514,12.847333333333333,7.292,17.930666666666667,,
2016-01-07,16.518666666666665,24.683666666666667,8.165,13.417,16.097333333333335,,
2016-01-08,9.389000000000001,13.110999999999999,3.7223333333333333,8.333,14.430333333333332,,
2016-01-09,12.480666666666666,16.779333333333334,4.299,9.042,13.819333333333333,,
2016-01-10,19.922,32.22833333333333,12.306,14.375,20.430333333333333,,
2016-01-11,17.139,25.055666666666667,7.916333333333333,9.913,14.783,,
2016-01-12,15.416333333333332,24.902666666666665,9.485999999999999,12.042,15.083333333333334,,
2016-01-13,13.657666666666666,17.865333333333332,4.207666666666667,10.042,16.514,,
2016-01-14,7.766666666666667,10.021666666666667,2.2546666666666666,5.25,10.430666666666667,,
2016-01-15,5.805666666666667,7.0696666666666665,1.2636666666666667,5.208,7.014,,
2016-01-16,13.132333333333333,21.084666666666667,7.952333333333333,4.417,8.527666666666667,,
2016-01-17,17.008,33.735,16.727,6.042,11.416666666666666,,
2016-01-18,22.333333333333332,42.84733333333333,20.513666666666666,12.083,13.889000000000001,,
2016-01-19,17.452333333333332,30.187,12.735,16.792,22.569666666666667,,
2016-01-20,17.916666666666668,28.388666666666666,10.472333333333333,19.583,23.75,,
2016-01-21,10.031666666666666,13.850333333333333,3.8190000000000004,12.792,16.514,,
2016-01-22,10.0,13.859333333333334,3.8593333333333333,12.125,18.746,,
2016-01-23,12.830666666666668,17.012666666666664,4.181666666666667,8.708,12.501333333333335,,
2016-01-24,18.512333333333334,34.14,15.627666666666665,7.083,9.740333333333332,,
2016-01-25,19.653000000000002,38.81933333333333,19.167,7.5,12.016666666666666,,
2016-01-26,21.027666666666665,40.722,19.694333333333333,4.444,13.708333333333334,,
2016-01-27,25.625,36.986333333333334,11.361333333333334,,20.70866666666667,,
2016-01-28,14.050333333333333,24.728333333333335,10.677999999999999,,22.139,,
2016-01-29,12.722,14.597333333333333,1.875333333333333,,26.569333333333333,,
2016-01-30,15.756,26.313,10.556666666666667,,24.222333333333335,,
2016-01-31,10.528333333333334,19.082333333333334,8.554,,13.194333333333333,,
2016-02-01,22.0,41.0,18.999666666666666,14.375,16.8545,,
2016-02-02,15.639000000000001,22.263666666666666,6.624666666666666,7.0,14.208333333333334,,
2016-02-03,16.389,29.91633333333333,13.528,7.167,14.041666666666666,,
2016-02-04,17.261,30.459666666666664,13.198666666666668,11.542,21.566999999999997,,
2016-02-05,14.236333333333334,18.180333333333333,3.9443333333333332,11.292,17.277666666666665,,
2016-02-06,10.936666666666667,13.248333333333335,2.3116666666666665,10.625,19.82,,
2016-02-07,10.880666666666665,15.710333333333333,4.8293333333333335,9.13,13.901499999999999,,
