date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean,RAIN_sum
2012-09-21,189.9375,99.0,88.917,74.0,3.396,4.22925,5.198,0.9684999999999999,12.625,2.06275,22.6145,256.0,232.139,216.33333333333334,193.333,2.25,13.5
2012-09-22,189.39600000000002,93.0,78.521,62.0,3.0835,2.12525,2.7605,0.63525,6.583,2.2605,11.427,256.3333333333333,235.611,212.0,192.4795,1.792,0.0
2012-09-23,188.8125,99.0,96.479,89.0,2.7915,1.98975,2.55225,0.5625,4.417,1.5939999999999999,14.687750000000001,229.33333333333334,203.09733333333335,186.66666666666666,191.60399999999998,2.125,42.0
2012-09-24,191.6125,99.0,79.104,56.5,2.8040000000000003,3.9459999999999997,5.27675,1.3307499999999999,3.364,2.6959999999999997,10.71025,248.66666666666666,215.66666666666666,187.33333333333334,194.41649999999998,1.565,8.0
2012-09-25,191.75,97.5,82.167,68.0,2.479,1.573,2.2605,0.6875,4.0,1.8435000000000001,15.677,215.33333333333334,205.93033333333332,196.33333333333334,194.22899999999998,1.042,7.5
2012-09-26,192.917,90.0,74.7915,61.5,2.479,2.21325,3.1325,0.919,6.833,2.39575,16.125,231.66666666666666,213.54166666666666,192.66666666666666,195.39600000000002,1.083,0.0
2012-09-27,192.16649999999998,96.0,70.3545,60.0,2.0835,0.96875,1.70825,0.7395,5.208,2.45825,14.58325,223.33333333333334,211.75033333333332,197.0,194.25,1.0,1.0
2012-09-28,190.25,99.0,95.7915,87.0,2.3125,1.825,2.4764999999999997,0.65125,3.75,1.6195,20.083750000000002,221.66666666666666,210.62533333333332,197.33333333333334,192.5625,1.375,12.5
2012-09-29,190.3125,97.5,89.875,78.5,4.7085,5.323,6.354,1.031,5.167,2.0835,15.281500000000001,244.66666666666666,226.27766666666665,205.66666666666666,195.02100000000002,1.667,0.0
2012-09-30,189.958,98.0,83.375,59.0,6.4375,5.70825,7.4895,1.7810000000000001,10.75,3.83325,25.89575,283.0,251.264,216.0,196.3955,1.958,5.0
2012-10-01,190.5015,95.5,69.729,43.5,3.5965,4.2605,5.5105,1.25025,9.333,3.1145,13.898,303.3333333333333,258.22200000000004,217.66666666666666,194.0985,2.174,0.0
2012-10-02,193.66649999999998,98.5,89.2085,72.0,2.75,2.677,3.7085,1.03125,6.389,2.14575,15.8855,235.33333333333334,217.514,203.33333333333334,196.41649999999998,2.125,0.5
2012-10-03,191.22899999999998,99.0,97.625,92.5,2.4165,2.458,3.354,0.8959999999999999,7.833,1.6875,17.0415,211.66666666666666,205.33333333333334,194.33333333333334,193.64600000000002,1.958,40.0
2012-10-04,191.5,99.0,81.25,56.0,2.9375,3.85425,5.20825,1.35425,4.722,2.2504999999999997,16.7395,239.0,212.639,186.0,194.4375,2.0,47.0
2012-10-05,193.16649999999998,97.5,87.375,68.5,5.25,7.25,9.396,2.146,6.083,3.0935,15.927,245.66666666666666,220.014,188.66666666666666,198.41649999999998,2.833,2.0
2012-10-06,192.0205,98.5,90.25,72.0,2.833,5.167,6.75,1.58325,8.875,2.5625,20.29175,246.0,222.33333333333334,198.33333333333334,194.8545,2.042,5.0
2012-10-07,193.7705,99.0,86.9375,75.5,2.5625,1.78125,2.83325,1.05225,9.458,2.09375,13.698,199.33333333333334,186.33366666666666,169.33333333333334,196.333,2.167,11.0
2012-10-08,192.9735,79.5,68.4375,61.5,2.6950000000000003,1.5415,2.6355,1.0935,6.583,2.58325,12.39575,211.33333333333334,192.40266666666665,180.66666666666666,195.6685,1.957,0.0
2012-10-09,192.5625,86.0,66.4375,54.0,2.625,1.8022500000000001,2.84375,1.04175,5.292,2.594,10.52075,212.33333333333334,192.02766666666665,167.0,195.1875,1.958,0.0
2012-10-10,192.75549999999998,98.5,73.229,58.5,3.284,2.46725,3.7039999999999997,1.2365,7.091,2.48125,11.769,223.66666666666666,188.09733333333335,147.66666666666666,196.04000000000002,1.875,0.5
2012-10-11,189.9375,99.0,89.042,78.0,2.854,2.85425,4.177,1.32275,4.5,1.77075,14.32275,211.33333333333334,190.98633333333336,166.33333333333334,192.79149999999998,2.0,5.5
2012-10-12,184.542,97.0,68.3335,43.0,5.75,5.26025,7.812250000000001,2.55225,8.833,2.875,11.95825,214.0,185.88866666666664,157.0,190.292,2.375,0.5
2012-10-13,189.417,86.5,59.7085,38.0,8.75,10.90625,14.08325,3.177,10.875,5.052,14.47925,219.33333333333334,178.43066666666667,122.0,198.167,3.25,0.0
2012-10-14,184.167,99.0,75.771,59.5,5.375,2.6565,3.52075,0.86425,8.625,2.95825,14.44775,201.0,181.986,153.0,189.542,2.167,12.5
2012-10-15,185.5,96.0,74.229,45.5,4.682,4.6015,6.34675,1.7455,13.708,2.777,17.923,235.0,196.58333333333334,163.66666666666666,190.182,1.217,0.0
2012-10-16,187.208,88.0,62.979,48.5,4.667,4.35425,6.08325,1.72925,8.292,2.97925,13.3125,193.66666666666666,172.62533333333332,137.0,191.875,1.458,0.0
2012-10-17,190.0,99.0,86.0,59.0,7.854,8.82025,11.502,2.6815,14.542,2.573,21.2915,210.33333333333334,173.70833333333334,131.0,197.85399999999998,1.875,24.0
2012-10-18,188.70850000000002,99.0,91.9585,73.0,7.9585,5.5,7.375,1.8752499999999999,8.667,1.74,17.677,214.66666666666666,177.47233333333335,144.33333333333334,196.66649999999998,2.042,20.5
2012-10-19,186.66649999999998,98.0,63.6665,43.5,2.875,3.1875,3.927,0.73925,5.208,2.10425,9.375,181.0,154.81966666666668,127.66666666666667,189.54149999999998,1.292,11.0
2012-10-20,197.29149999999998,94.0,71.375,42.0,10.583,12.08325,17.2185,5.1355,11.667,4.729,13.3125,195.0,157.597,102.0,207.875,2.667,0.0
2012-10-21,198.10399999999998,99.0,71.1875,36.5,12.292,11.219,13.875250000000001,2.65625,21.333,4.052,26.44775,239.33333333333334,176.95833333333334,120.0,210.39600000000002,3.375,0.0
2012-10-22,190.5755,94.0,76.9585,61.0,6.744,5.01025,7.22925,2.21875,26.167,3.83325,34.04175,231.33333333333334,197.58333333333334,166.0,197.3185,0.304,0.0
2012-10-23,185.3955,98.0,92.9585,83.5,3.6875,3.104,3.97925,0.8747499999999999,4.5,1.88525,11.22925,213.66666666666666,186.13866666666664,130.0,189.08350000000002,0.0,12.0
2012-10-24,188.2955,99.0,57.8125,35.5,5.909,7.34225,10.594,3.2515,5.364,2.5105,6.76025,193.66666666666666,152.22233333333335,110.0,194.2045,0.042,0.0
2012-10-25,187.29149999999998,92.5,68.9585,53.5,5.4375,4.32275,5.562250000000001,1.23975,9.458,2.62775,10.25025,192.33333333333334,168.83333333333334,144.0,192.72899999999998,0.0,0.0
2012-10-26,188.2295,89.5,69.7705,49.5,5.583,5.3645,8.20825,2.84375,16.292,3.02075,19.4375,209.0,175.56933333333333,124.33333333333333,193.8125,0.0,0.0
2012-10-27,187.1875,73.5,61.667,51.5,3.75,1.375,2.23975,0.8645,8.917,2.85425,13.177,197.0,180.31933333333333,167.33333333333334,190.9375,0.0,0.0
2012-10-28,192.8545,99.5,82.2085,64.5,9.375,8.41675,10.8855,2.46875,15.25,3.47925,19.448,196.0,176.236,158.66666666666666,202.22899999999998,0.458,14.5
2012-10-29,189.836,99.5,72.75,47.0,6.991,5.4795,7.1725,1.693,7.208,2.174,10.65075,208.33333333333334,169.25,118.33333333333333,196.827,1.0,15.5
2012-10-30,191.1875,87.0,70.083,53.0,6.354,8.7085,12.65625,3.948,10.083,2.33325,9.5,174.33333333333334,138.84733333333335,96.0,197.54149999999998,1.083,0.0
2012-10-31,191.676,95.0,80.6665,55.5,7.646,8.6655,12.79475,4.1295,8.833,1.96875,9.7085,173.33333333333334,134.333,103.66666666666667,199.322,1.042,0.0
2012-11-01,196.04149999999998,99.0,76.1665,53.0,10.7915,11.531,17.4165,5.8855,16.375,2.674,14.0415,202.33333333333334,141.94466666666668,84.33333333333333,206.83350000000002,1.208,0.0
2012-11-02,191.70850000000002,71.0,49.4585,31.5,8.229,9.63525,14.27075,4.6355,6.208,2.71875,5.15625,177.0,136.73633333333333,105.33333333333333,199.9375,1.125,0.0
2012-11-03,192.375,78.0,62.9375,45.0,7.25,6.677,8.95825,2.28125,8.042,2.30225,7.062250000000001,159.33333333333334,116.80533333333334,88.33333333333333,199.625,1.208,0.0
2012-11-04,199.1045,94.0,67.5,40.0,10.9165,10.67725,15.59375,4.91675,11.042,2.927,9.13525,169.0,116.76366666666667,61.0,210.02100000000002,1.292,0.0
2012-11-05,198.93,98.5,72.917,56.0,18.496,21.823,40.28125,18.45825,22.333,3.6145,21.15625,188.0,150.65266666666665,89.0,217.426,4.826,0.0
2012-11-06,192.375,99.0,90.9165,71.0,12.25,16.573,20.78125,4.2085,7.167,3.8335,10.354,200.33333333333334,170.83333333333334,149.33333333333334,204.625,3.708,27.0
2012-11-07,190.0,99.0,83.5835,59.0,15.5905,15.707,22.77225,7.0655,12.5,2.16675,12.60025,188.0,148.91666666666666,103.0,205.591,4.667,0.5
2012-11-08,194.0,97.0,65.4165,35.0,20.125,21.2605,29.41675,8.15625,14.208,2.97275,13.30225,193.66666666666666,140.611,84.33333333333333,214.125,5.5,0.0
2012-11-09,190.70850000000002,87.5,65.9165,45.0,21.229,15.208,24.7085,9.5,15.875,2.7915,18.375,187.33333333333334,140.05566666666667,97.33333333333333,211.9375,4.625,0.0
2012-11-10,188.0625,89.0,69.9375,44.5,11.7915,7.5625,11.802,4.2395,11.292,2.15625,10.85425,179.66666666666666,133.76366666666667,79.33333333333333,199.85399999999998,3.292,0.0
2012-11-11,187.04149999999998,98.0,82.4795,59.0,10.646,5.79175,7.48975,1.698,4.833,2.3645,8.35425,166.0,144.74966666666668,108.33333333333333,197.6875,5.125,11.5
2012-11-12,185.70999999999998,99.0,91.9165,81.0,14.97,15.64575,22.125,6.47925,7.583,3.76025,14.14575,200.33333333333334,164.55566666666667,140.66666666666666,200.68,4.826,5.0
2012-11-13,189.6875,88.5,72.958,52.5,13.375,11.47925,14.69775,3.2185,17.167,2.58325,15.83325,184.0,148.43066666666667,111.66666666666667,203.0625,4.083,0.0
2012-11-14,193.053,93.0,63.896,40.5,11.7485,16.855,23.9525,7.09725,13.125,2.82275,10.36475,164.66666666666666,118.29166666666667,79.66666666666667,204.801,4.208,0.0
2012-11-15,193.41649999999998,92.0,63.9165,40.0,10.1875,12.7225,21.31975,8.5975,8.417,2.10875,7.61125,141.0,93.347,49.0,203.60399999999998,4.042,0.0
2012-11-16,193.10399999999998,80.0,64.021,40.5,9.1005,9.71875,12.20825,2.48975,7.208,2.073,6.66675,149.33333333333334,110.61099999999999,72.66666666666667,202.2045,3.625,0.0
2012-11-17,194.4375,99.0,88.229,73.0,7.375,8.0105,9.58325,1.573,10.125,1.604,13.05225,176.0,134.72233333333335,103.0,201.8125,3.708,29.5
2012-11-18,191.4375,99.0,59.646,32.5,7.25,6.03125,7.479,1.44775,6.292,2.177,4.17725,163.33333333333334,111.19433333333332,69.66666666666667,198.6875,4.0,0.0
2012-11-19,191.06799999999998,99.0,78.229,59.5,7.095,8.05225,10.7915,2.73975,12.542,1.8125,10.448,115.66666666666667,88.08300000000001,41.666666666666664,198.163,3.087,0.0
2012-11-20,193.91649999999998,99.0,62.6045,30.0,12.8955,16.53125,25.13575,8.604,13.625,2.1875,12.88525,173.66666666666666,102.48599999999999,36.333333333333336,206.8125,3.917,0.0
2012-11-21,191.48250000000002,74.5,53.9165,38.0,11.0205,14.0655,22.329,8.2635,8.318,2.4922500000000003,6.81525,126.33333333333333,92.73599999999999,61.0,202.5035,3.542,0.0
2012-11-22,195.125,98.5,83.8125,63.0,17.5835,20.88525,38.4895,17.60425,16.583,2.16075,14.927,136.33333333333334,101.84733333333334,72.33333333333333,212.708,4.458,2.0
2012-11-23,199.77100000000002,99.0,90.417,69.5,19.854,12.94825,30.53125,17.5835,22.0,1.4165,24.9375,134.0,97.73599999999999,57.333333333333336,219.625,4.833,13.5
2012-11-24,187.79149999999998,76.0,63.4165,56.0,4.979,2.177,2.6875,0.5105,5.5,2.0105,5.3125,120.33333333333333,99.80566666666668,76.0,192.7705,2.5,0.5
2012-11-25,189.52100000000002,81.0,58.125,34.5,10.6875,10.07275,14.10425,4.03125,7.375,2.5625,5.823,115.33333333333333,81.736,37.666666666666664,200.208,3.0,0.0
2012-11-26,198.5525,99.0,95.854,78.5,16.407,20.125,30.69775,10.573,17.5,1.33325,22.479,237.66666666666666,97.323,65.66666666666667,214.959,3.391,16.0
2012-11-27,191.2295,97.5,54.608000000000004,26.0,9.542,11.90625,17.3125,5.40625,6.958,2.1145,7.26025,132.66666666666666,85.15266666666666,-7.333333333333333,200.7705,2.542,3.5
2012-11-28,190.9985,97.5,78.8125,61.5,7.3255,12.5275,17.271,4.74375,11.5,1.58325,8.823,107.0,68.31933333333333,39.666666666666664,198.324,2.542,2.5
2012-11-29,195.0625,97.5,76.5625,54.5,18.5835,20.0235,41.23375,21.210250000000002,17.375,1.8152499999999998,18.7715,133.0,87.13866666666667,22.0,213.6455,3.792,0.5
2012-11-30,188.25,94.5,77.4375,63.5,8.1665,3.958,8.40625,4.44775,10.875,1.6875,11.968499999999999,130.0,115.04166666666667,91.66666666666667,196.417,2.167,3.0
2012-12-01,189.20850000000002,95.5,79.208,66.0,5.5205,4.16675,7.468500000000001,3.302,7.583,1.75,6.77075,105.66666666666667,63.18066666666667,20.0,194.72899999999998,2.25,4.5
2012-12-02,189.95850000000002,98.0,64.271,44.0,4.5625,3.3645,5.71875,2.35425,4.917,1.58325,4.01025,87.0,51.65266666666667,12.0,194.52100000000002,1.917,1.0
2012-12-03,187.14600000000002,98.5,88.0625,79.5,5.532,2.4895,4.3645,1.8752499999999999,4.542,0.8645,5.687749999999999,127.33333333333333,99.29133333333334,38.333333333333336,192.6775,2.087,2.0
2012-12-04,190.47899999999998,98.5,86.25,52.0,10.625,14.75,22.0935,7.34375,7.75,1.15625,10.07275,122.33333333333333,84.722,64.33333333333333,201.10399999999998,2.958,22.0
2012-12-05,190.1265,82.0,52.396,30.5,10.163,16.19575,27.712,11.51625,7.792,2.16675,5.77075,131.0,89.90266666666666,35.666666666666664,200.29000000000002,2.875,0.0
2012-12-06,191.712,90.0,60.4165,33.0,9.197,11.193,15.6155,4.422499999999999,7.571,2.43775,13.0005,162.66666666666666,102.70833333333333,35.0,200.909,2.958,0.0
2012-12-07,193.91649999999998,94.0,63.0835,33.5,13.5,19.2915,35.94775,16.65625,10.25,2.21875,8.347333333333333,115.33333333333333,61.65266666666667,10.333333333333334,207.41649999999998,3.458,0.0
2012-12-08,193.02100000000002,96.0,57.417,33.5,8.9375,9.33325,13.48975,4.156499999999999,10.958,2.45825,8.305333333333333,151.0,82.19433333333333,25.333333333333332,201.95850000000002,2.75,0.0
2012-12-09,191.5625,83.0,55.25,29.0,6.4165,5.5625,7.750249999999999,2.1875,8.417,2.5,5.514,97.0,44.458333333333336,-5.666666666666667,197.97899999999998,3.0,0.0
2012-12-10,195.0495,90.5,55.8125,32.5,7.345,10.06225,15.66675,5.60425,4.583,1.84375,3.138666666666667,74.66666666666667,31.541666666666668,-13.666666666666666,202.394,2.391,0.0
2012-12-11,196.22899999999998,68.0,50.771,30.5,12.229,18.20825,30.13575,11.92725,9.125,2.2085,6.291666666666667,101.33333333333333,49.958,10.666666666666666,208.45850000000002,2.917,0.0
2012-12-12,198.311,96.0,64.4375,38.0,15.672,18.977,34.8225,15.8455,15.542,2.302,10.083333333333334,88.0,40.486333333333334,-7.333333333333333,213.983,3.417,0.0
2012-12-13,198.52100000000002,96.5,65.4375,35.0,14.5625,20.56275,37.361000000000004,16.7985,13.875,2.90975,9.375,91.0,39.15266666666667,-14.333333333333334,213.08350000000002,3.75,0.0
2012-12-14,201.3545,97.0,70.479,44.5,22.021,30.57475,61.08025,30.505499999999998,30.375,2.7085,22.916666666666668,107.66666666666667,46.05566666666667,-12.666666666666666,223.375,5.542,0.0
2012-12-15,203.4375,98.5,94.3545,78.0,23.9375,30.15625,47.95825,17.802,30.042,1.53125,29.75,108.66666666666667,80.61133333333333,38.666666666666664,227.375,5.625,5.0
2012-12-16,197.1045,96.5,67.271,33.5,20.354,15.96875,27.42725,11.4585,24.792,2.42725,25.736,168.33333333333334,101.80566666666668,51.666666666666664,217.45850000000002,4.917,1.0
2012-12-17,191.1705,98.0,81.896,65.0,11.143999999999998,9.4185,13.79175,4.37325,21.417,1.995,17.648,125.66666666666667,90.73599999999999,43.333333333333336,202.314,3.565,1.5
2012-12-18,194.66649999999998,98.5,76.75,54.5,18.354,15.40625,30.34375,14.9375,18.542,2.1875,19.569333333333333,127.66666666666667,82.514,49.666666666666664,213.02100000000002,4.292,0.0
2012-12-19,189.1325,68.0,44.3955,26.0,5.2065,7.65625,10.92725,3.271,4.0,2.21875,3.4443333333333332,75.66666666666667,43.541666666666664,6.333333333333333,194.339,2.125,0.0
2012-12-20,192.337,67.5,48.0,29.0,8.447,14.85475,26.9555,12.1005,7.727,1.86625,4.721,86.33333333333333,39.375,-1.0,200.784,2.625,0.0
2012-12-21,194.02100000000002,90.0,68.667,50.0,9.9585,18.982,31.344250000000002,12.3625,15.292,1.9575,8.180333333333333,86.0,45.736333333333334,-13.333333333333334,203.97899999999998,3.125,0.0
2012-12-22,193.95850000000002,99.0,93.479,76.5,12.8335,19.323,28.81275,9.48975,14.375,1.25,14.319333333333333,100.0,57.06933333333333,31.666666666666668,206.79149999999998,3.625,18.0
2012-12-23,191.625,87.0,64.896,47.0,7.4375,7.875,9.3435,1.4689999999999999,12.917,2.802,8.708333333333334,86.0,58.041666666666664,30.333333333333332,199.0625,4.625,0.0
2012-12-24,192.6605,94.5,51.9375,30.5,6.541,5.656499999999999,6.89575,1.2395,8.625,1.85425,5.611,66.66666666666667,30.846999999999998,-1.6666666666666667,199.201,2.348,0.0
2012-12-25,194.0625,80.0,59.021,44.0,10.9795,22.573,32.41675,9.84375,12.667,2.29175,8.819333333333333,75.66666666666667,30.5,-13.0,205.04149999999998,3.458,0.0
2012-12-26,191.77100000000002,60.0,43.667,27.0,6.055,7.33325,9.0835,1.75,4.417,1.8752499999999999,2.8333333333333335,62.333333333333336,29.055666666666667,-16.333333333333332,197.8255,2.292,0.0
2012-12-27,194.52100000000002,73.0,50.667,33.0,9.375,16.979,29.75,12.771,19.458,1.85775,11.013666666666666,56.333333333333336,11.527666666666667,-26.333333333333332,203.89600000000002,3.208,0.0
2012-12-28,200.667,98.5,80.6455,56.5,19.9795,27.97825,57.848,29.869499999999995,30.75,1.8792499999999999,24.45866666666667,65.0,31.152666666666665,-15.0,220.6455,5.125,2.0
2012-12-29,189.875,98.5,80.3955,65.0,9.792000000000002,2.95825,4.8855,1.927,5.5,1.12525,6.833333333333333,104.0,84.75,56.333333333333336,199.667,2.042,5.5
2012-12-30,191.208,98.5,96.25,82.0,10.6665,7.33325,9.78125,2.44775,9.375,0.9684999999999999,10.861333333333334,117.33333333333333,80.56966666666666,57.666666666666664,201.875,2.833,35.0
2012-12-31,193.6215,97.0,67.25,44.0,8.6105,6.8335,9.073,2.2395,7.208,1.8335,4.4446666666666665,88.33333333333333,70.63866666666667,29.666666666666668,202.23149999999998,3.87,0.0
2013-01-01,197.02249999999998,97.5,66.5,33.0,13.030000000000001,10.17925,12.35625,2.17675,23.125,2.948,24.153000000000002,138.33333333333334,67.778,1.0,210.053,4.167,0.0
2013-01-02,194.0455,84.0,51.0835,31.5,8.7745,5.03125,6.406499999999999,1.375,6.083,2.26575,5.652666666666666,116.66666666666667,59.37533333333334,12.0,202.82,2.417,0.0
2013-01-03,194.583,88.0,58.3125,40.0,9.604,7.5,9.46875,1.96875,9.542,1.7919999999999998,9.375,78.33333333333333,41.375,13.333333333333334,204.1875,2.458,0.0
2013-01-04,196.58350000000002,86.5,66.4375,51.0,11.021,9.604,13.29175,3.6875,14.75,2.21875,15.111333333333334,108.0,49.764,0.6666666666666666,207.60399999999998,3.042,0.0
2013-01-05,192.125,56.5,47.5,39.0,6.7295,3.00025,4.156499999999999,1.15625,4.5,1.604,4.222333333333333,64.33333333333333,40.403,15.333333333333334,198.8545,1.25,0.0
2013-01-06,194.20850000000002,55.5,44.3125,38.0,7.6665,8.1665,11.8125,3.64575,5.833,1.6145,4.666666666666667,80.33333333333333,32.083666666666666,-9.333333333333334,201.875,2.174,0.0
2013-01-07,197.22899999999998,83.5,52.4375,40.0,12.9165,18.92725,29.7395,10.81275,11.417,2.4375,12.194666666666668,86.0,38.166333333333334,-15.333333333333334,210.14600000000002,3.167,0.0
2013-01-08,198.7405,99.0,78.854,51.5,26.021,33.589,54.99425,21.40525,23.875,3.02075,36.208333333333336,99.66666666666667,62.59733333333333,-3.0,224.7615,5.208,24.0
2013-01-09,188.8425,98.0,67.979,39.0,6.388,4.14575,5.6355,1.48975,3.917,2.015,6.0,98.33333333333333,66.91666666666667,16.333333333333332,195.231,2.458,14.0
2013-01-10,192.22899999999998,48.0,33.3335,22.0,6.4165,10.5415,14.9685,4.427,4.25,1.823,3.236333333333333,46.333333333333336,13.514000000000001,-15.666666666666666,198.6455,2.417,0.0
2013-01-11,194.625,67.0,40.75,23.5,11.5415,17.208,27.17725,9.96875,9.333,1.95825,7.528,83.33333333333333,27.027666666666665,-26.0,206.16649999999998,2.833,0.0
2013-01-12,195.54149999999998,89.0,62.2085,41.5,10.8545,14.17725,18.0105,3.83325,15.708,2.45825,16.264,87.0,34.486,-8.0,206.39600000000002,3.667,0.0
2013-01-13,193.4795,89.0,44.125,21.5,8.104,8.427,12.406500000000001,3.979,9.167,2.02075,8.375,79.0,31.569666666666667,-9.0,201.58350000000002,2.783,0.0
2013-01-14,193.91649999999998,69.5,42.125,26.5,10.9375,14.172,22.732499999999998,8.56075,6.667,1.9224999999999999,3.92275,55.333333333333336,22.528000000000002,-10.333333333333334,204.85399999999998,2.458,0.0
2013-01-15,191.3425,68.5,61.2915,55.0,8.1325,4.64575,5.2935,0.64775,4.125,1.78125,5.458333333333333,51.666666666666664,39.208333333333336,13.0,199.4755,2.0,0.0
2013-01-16,192.1685,72.5,52.9375,31.0,9.3655,13.594000000000001,18.25,4.65625,10.25,2.1525,6.222333333333334,71.66666666666667,28.986333333333334,-13.333333333333334,201.534,2.667,0.0
2013-01-17,194.125,83.5,62.2915,42.5,11.4165,17.323,24.6875,7.3645,11.875,2.354,12.771,81.0,35.18066666666667,3.0,205.54149999999998,3.0,0.0
2013-01-18,191.6455,98.0,64.729,50.0,10.292,14.2395,20.05225,5.8125,12.042,2.30225,10.2605,68.33333333333333,27.569666666666667,3.0,201.9375,3.208,1.5
2013-01-19,191.54149999999998,83.0,46.7085,24.0,6.021,3.78125,4.4585,0.677,8.0,1.71875,6.5625,67.0,25.0,-16.333333333333332,197.5625,2.208,0.0
2013-01-20,194.0205,91.0,55.125,33.0,12.229,20.5415,29.3855,8.84375,8.083,2.71875,9.83325,68.33333333333333,24.097333333333335,-23.0,206.25,3.087,0.0
2013-01-21,194.107,93.0,70.1665,39.5,13.0415,13.0045,20.268,7.263250000000001,17.762,2.72325,16.0505,108.66666666666667,50.208,-5.333333333333333,207.149,3.5,1.5
2013-01-22,193.77249999999998,99.0,68.051,33.0,9.3085,9.52675,11.952,2.42525,19.042,2.71875,17.67725,86.66666666666667,34.361333333333334,2.6666666666666665,203.0815,3.958,6.0
2013-01-23,194.267,75.0,53.903999999999996,26.5,11.0455,13.53125,17.59375,4.062250000000001,8.75,2.8127500000000003,8.03125,84.66666666666667,36.041666666666664,-37.0,205.3125,2.792,52.5
2013-01-24,196.77100000000002,96.0,72.5,43.5,13.6875,20.96875,33.29175,12.323,13.875,3.08325,17.45825,121.66666666666667,61.93066666666667,8.666666666666666,210.45850000000002,3.625,0.0
2013-01-25,200.542,99.0,73.2085,45.5,27.229,31.125,51.67725,20.552,32.833,3.052,40.02075,102.0,55.81933333333333,4.666666666666667,227.77100000000002,5.292,0.0
2013-01-26,190.1875,97.5,57.5,26.5,9.875,6.39575,7.89575,1.5,14.125,2.6665,16.27075,139.66666666666666,92.05566666666668,11.333333333333334,200.0625,2.458,3.0
2013-01-27,192.7295,73.5,47.0,34.5,14.625,17.19425,25.54325,8.34875,7.417,2.93575,6.19275,55.0,22.319333333333333,-24.666666666666668,207.35399999999998,2.696,0.0
2013-01-28,195.02100000000002,93.5,56.5835,32.5,16.625,18.67675,26.73975,8.0625,11.875,3.7605,10.271,135.0,76.13866666666667,8.666666666666666,211.64600000000002,2.917,0.0
2013-01-29,191.0325,68.0,48.396,31.5,14.608,16.1315,20.3315,4.19975,8.292,5.3335,7.10425,104.33333333333333,69.02766666666666,15.0,205.6405,3.125,0.0
2013-01-30,194.612,99.0,83.0625,50.0,15.629000000000001,18.55225,24.5835,6.03125,14.0,2.6862500000000002,19.1665,147.0,89.77766666666666,29.333333333333332,210.2405,2.875,2.0
2013-01-31,192.10399999999998,99.0,47.25,19.0,14.604500000000002,16.33325,22.03125,5.69775,12.667,2.719,15.78125,134.66666666666666,84.30566666666667,28.333333333333332,206.70850000000002,2.958,0.0
2013-02-01,191.5,94.5,73.5,42.5,9.75,10.8855,15.427,4.5415,9.25,2.11475,10.65625,95.33333333333333,58.30533333333333,6.666666666666667,201.25,2.292,0.0
2013-02-02,196.3125,99.0,91.6045,82.5,15.729,16.9895,20.75,3.76025,27.125,2.229,41.50025,97.0,71.47233333333334,37.666666666666664,212.04149999999998,4.417,1.5
2013-02-03,194.54149999999998,99.0,85.375,60.5,17.5835,24.4165,31.698,7.28125,28.542,3.54175,53.2605,170.33333333333334,123.25033333333333,82.0,212.125,5.826,0.0
2013-02-04,188.0625,97.5,82.208,65.0,8.1045,2.9895,3.97925,0.9895,7.542,2.03125,8.927,100.0,39.097,-6.0,196.16649999999998,2.042,8.0
2013-02-05,191.3125,66.0,44.2085,27.0,6.409,7.335,10.271,2.9362500000000002,5.208,1.96875,3.97925,33.333333333333336,-2.639,-31.666666666666668,197.7215,2.0,1.0
2013-02-06,192.716,61.5,43.229,31.0,9.068,11.40625,16.38525,4.97925,7.292,1.91725,6.23975,50.0,8.125,-38.666666666666664,201.784,2.208,0.0
2013-02-07,190.559,57.5,45.604,33.5,7.0280000000000005,5.045,7.3335,2.2885,6.792,2.0415,5.867,52.666666666666664,27.902666666666665,-13.333333333333334,197.587,2.083,0.0
2013-02-08,188.5625,99.0,90.0835,63.0,6.708,0.94125,1.8162500000000001,0.875,3.958,1.41675,7.69775,46.333333333333336,33.27766666666667,15.666666666666666,195.27100000000002,2.0,57.0
2013-02-09,187.792,99.0,68.083,45.5,6.375,2.9585,4.343500000000001,1.3855,4.042,1.6145,5.75,78.0,43.15266666666667,3.3333333333333335,194.16649999999998,2.0,10.5
2013-02-10,191.5,89.0,58.6455,32.0,11.2085,13.83325,22.36475,8.530999999999999,7.5,2.58325,7.9585,85.33333333333333,47.25,4.0,202.70850000000002,2.565,0.0
2013-02-11,190.33350000000002,98.5,76.417,54.5,6.5835,2.323,3.44775,1.125,5.708,1.72925,6.271,51.0,33.097,9.666666666666666,196.91649999999998,2.0,7.0
2013-02-12,189.54149999999998,77.0,65.8335,55.5,6.6005,2.1145,3.25,1.13525,6.208,1.625,8.802,59.666666666666664,48.458333333333336,35.0,196.142,2.0,0.0
2013-02-13,191.074,78.0,55.479,38.5,9.0495,12.479,18.406,5.927250000000001,8.042,2.702,7.5105,69.66666666666667,42.375,-3.6666666666666665,200.1235,2.625,0.0
2013-02-14,189.91649999999998,99.0,81.3955,60.0,8.0625,1.64825,2.24575,0.59775,5.875,1.931,8.463000000000001,53.0,42.291666666666664,32.0,197.97899999999998,2.0,16.5
