date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2014-12-20,15.188,18.27,3.084,1.312,13.729,190.25,95.0,81.958,58.0,6.125,15.333,10.6,7.171,4.5,196.375
2014-12-21,10.396,12.729,2.334,0.771,7.688,192.917,91.0,74.917,50.0,4.875,6.292,6.9,3.108,-0.4,197.792
2014-12-22,15.523,18.068,2.546,1.978,9.458,193.091,91.0,70.167,50.0,4.909,10.708,6.4,3.742,0.5,198.0
2014-12-23,17.125,21.292,4.166,1.5,12.896,192.083,89.0,71.292,49.0,5.875,13.208,10.2,6.071,2.0,197.958
2014-12-24,26.125,44.375,18.25,1.479,20.125,192.042,92.0,83.833,70.0,8.875,19.042,10.2,6.417,1.6,200.917
2014-12-25,13.166,15.479,2.312,1.104,15.479,191.75,87.0,67.625,46.0,5.125,13.583,9.5,5.375,0.4,196.875
2014-12-26,16.396,29.875,13.479,0.584,7.896,191.25,89.0,69.0,45.0,5.375,8.667,10.3,4.175,-0.7,196.625
2014-12-27,10.875,13.271,2.396,0.396,6.375,191.708,86.0,69.125,43.0,4.958,8.333,10.0,4.042,0.1,196.667
2014-12-28,14.396,15.896,1.5,2.667,13.646,192.167,84.0,71.625,59.0,5.708,15.875,10.5,6.246,1.6,197.875
2014-12-29,16.392,23.087,6.696,2.273,24.522,194.739,92.0,76.917,54.0,9.391,25.348,11.3,6.408,3.1,204.13
2014-12-30,17.458,21.646,4.188,2.75,33.979,195.375,89.0,70.083,37.0,7.708,36.292,13.2,6.5,2.3,203.083
2014-12-31,15.355,19.354,4.0,2.73,22.417,194.333,89.0,79.542,47.0,6.292,22.708,11.8,5.033,0.5,200.625
2015-01-01,11.875,14.834,2.979,1.542,16.25,199.042,93.0,80.792,56.0,8.167,18.042,11.3,5.196,0.7,207.125
2015-01-02,10.834,12.375,1.521,1.229,18.375,197.5,91.0,78.167,64.0,9.125,21.0,13.1,9.071,5.0,206.458
2015-01-03,13.584,16.271,2.666,1.5,17.146,195.417,93.0,82.958,68.0,8.667,19.083,16.5,11.208,7.0,204.0
2015-01-04,13.544,20.108,6.544,1.704,27.522,199.545,95.0,79.625,54.0,13.364,28.522,16.5,9.421,4.8,213.0
2015-01-05,25.292,36.688,11.5,1.625,18.771,197.333,89.0,80.417,53.0,10.833,22.5,12.4,7.692,4.8,208.083
2015-01-06,22.292,32.292,9.98,1.708,15.23,196.125,91.0,81.792,60.0,11.292,16.542,12.0,7.571,4.0,207.333
2015-01-07,16.688,20.771,4.125,2.146,14.396,195.417,89.0,69.625,46.0,9.5,15.083,11.1,7.354,4.2,204.792
2015-01-08,14.73,16.854,2.188,2.521,12.208,194.375,81.0,66.208,55.0,7.042,11.958,8.3,6.771,5.4,201.292
2015-01-09,15.042,18.125,3.042,1.792,8.562,194.167,85.0,66.583,46.0,7.833,11.417,10.2,5.4,0.9,201.792
2015-01-10,14.896,22.75,7.688,1.48,10.542,192.917,90.0,71.083,46.0,7.625,11.875,11.5,5.483,1.1,200.5
2015-01-11,13.196,16.544,3.304,1.718,13.604,192.913,85.0,67.5,49.0,7.261,14.417,11.9,6.775,2.0,200.217
2015-01-12,11.696,15.6,3.817,1.014,5.036,191.957,86.0,71.458,53.0,7.0,4.5,9.9,6.412,2.5,198.957
2015-01-13,16.958,20.354,3.312,1.688,8.896,193.435,88.0,74.042,57.0,9.087,7.958,6.7,4.071,0.9,202.478
2015-01-14,15.438,19.562,4.166,1.688,11.875,193.5,88.0,68.458,44.0,7.167,13.083,8.6,4.5,-0.6,200.625
2015-01-15,15.954,22.454,6.604,2.432,16.55,195.833,87.0,65.625,32.0,6.875,17.542,9.6,4.367,0.8,202.667
2015-01-16,13.208,14.666,1.562,1.896,19.958,196.375,82.0,68.375,41.0,6.667,23.042,10.5,4.254,-0.1,202.875
2015-01-17,10.104,10.938,0.875,2.354,15.229,194.125,90.0,76.917,57.0,6.125,16.792,7.9,5.067,2.8,200.375
2015-01-18,12.63,15.718,2.978,2.022,11.979,193.696,93.0,76.833,51.0,7.217,9.333,10.0,6.146,0.1,200.957
2015-01-19,10.416,12.146,1.792,2.292,6.771,194.542,91.0,74.958,58.0,4.333,7.25,2.9,0.862,-0.5,198.875
2015-01-20,17.521,21.666,4.208,2.104,8.646,195.292,88.0,72.625,57.0,6.458,10.333,5.4,1.558,-1.3,201.583
2015-01-21,23.688,35.938,12.292,2.208,12.334,195.792,89.0,75.542,58.0,7.75,11.833,7.5,3.008,-1.9,203.458
2015-01-22,12.396,15.105,2.688,0.979,5.875,193.667,90.0,75.125,56.0,8.5,4.333,9.5,5.417,0.4,202.042
2015-01-23,14.875,17.688,2.916,2.875,16.708,196.375,85.0,71.375,57.0,7.458,18.583,7.8,3.888,1.1,203.75
2015-01-24,12.666,14.292,1.708,3.604,8.77,196.167,87.0,64.792,51.0,5.042,8.625,0.0,-2.508,-4.1,201.25
2015-01-25,16.659,20.046,3.477,1.522,8.935,194.65,89.0,77.458,60.0,8.3,12.13,3.9,-0.242,-5.6,202.9
2015-01-26,28.666,36.521,7.854,2.021,18.688,195.417,89.0,84.167,80.0,10.458,19.0,5.7,3.996,0.9,205.708
2015-01-27,20.646,30.458,9.75,1.542,24.416,195.792,91.0,77.375,62.0,11.875,22.417,10.1,6.004,1.8,207.542
2015-01-28,22.521,34.688,12.146,0.625,20.188,195.208,93.0,88.5,77.0,8.833,19.458,9.0,6.971,2.8,203.875
2015-01-29,16.854,20.146,3.333,0.354,8.771,195.042,96.0,93.542,90.0,9.375,6.917,10.0,9.442,8.9,204.25
2015-01-30,7.27,8.771,1.416,0.021,4.652,193.125,96.0,81.333,60.0,6.708,2.583,12.1,9.221,4.9,199.75
2015-01-31,7.292,8.75,1.438,1.042,14.75,196.125,90.0,77.625,54.0,7.25,13.667,12.3,6.708,2.7,203.333
2015-02-01,13.296,16.07,2.774,1.696,24.771,199.304,87.0,77.0,61.0,11.174,26.417,9.5,6.054,4.3,210.261
2015-02-02,15.334,18.479,3.083,1.396,6.458,194.375,90.0,77.625,59.0,8.083,8.125,9.1,4.992,1.6,202.458
2015-02-03,13.834,17.646,3.875,1.188,4.506,194.625,91.0,79.625,61.0,13.958,5.583,8.8,4.846,1.3,208.375
2015-02-04,16.833,26.834,9.979,2.042,11.708,194.208,91.0,72.167,44.0,10.167,12.458,10.4,4.404,-1.0,204.417
2015-02-05,21.938,34.23,12.334,2.146,14.875,194.542,87.0,70.583,40.0,8.875,13.792,10.7,4.612,0.7,203.333
2015-02-06,13.979,17.062,3.042,1.375,11.084,195.208,83.0,68.667,43.0,8.75,12.292,8.5,3.362,-0.1,203.833
2015-02-07,7.479,8.23,0.792,0.916,5.667,195.5,89.0,70.708,44.0,8.292,6.375,8.5,3.204,-1.1,203.792
2015-02-08,13.318,15.704,2.432,1.568,10.413,194.591,90.0,68.375,45.0,8.773,10.25,9.4,5.596,1.0,203.182
2015-02-09,11.834,13.146,1.312,1.917,18.729,195.458,91.0,54.292,29.0,8.167,18.833,10.9,7.421,1.2,203.75
2015-02-10,19.125,24.271,5.208,1.438,10.771,194.958,81.0,65.75,42.0,7.875,9.417,10.8,4.933,-0.3,202.917
2015-02-11,14.292,16.312,2.062,1.834,13.25,194.5,84.0,64.042,44.0,7.083,13.333,14.0,7.321,1.3,201.5
2015-02-12,12.708,14.166,1.584,2.75,13.312,193.083,91.0,62.708,53.0,7.542,14.875,15.2,11.542,7.7,200.458
2015-02-13,9.604,10.833,1.292,0.146,14.062,188.792,96.0,93.0,89.0,7.417,7.708,16.2,13.608,11.7,196.333
2015-02-14,5.0,5.646,0.708,0.354,13.062,192.667,95.0,75.625,59.0,6.5,12.667,16.1,11.679,7.3,199.25
2015-02-15,7.739,9.152,1.348,1.696,8.667,194.391,76.0,61.542,46.0,5.13,9.125,6.8,3.958,0.9,199.478
2015-02-16,9.688,11.188,1.52,2.062,10.729,194.375,78.0,67.417,54.0,5.875,10.792,6.3,4.008,0.5,200.333
2015-02-17,8.562,9.771,1.208,1.292,8.625,193.875,79.0,58.083,37.0,4.917,8.708,9.1,5.125,-0.6,198.708
2015-02-18,15.9,19.986,4.15,1.229,9.166,193.792,86.0,69.417,49.0,5.375,8.5,10.1,4.108,-1.4,199.25
2015-02-19,22.25,32.938,10.75,1.666,12.834,192.542,92.0,74.458,54.0,7.792,13.292,13.0,7.429,0.7,200.167
2015-02-20,11.104,11.854,0.833,0.688,7.916,190.042,94.0,89.75,73.0,6.875,9.625,8.9,7.792,5.9,196.917
2015-02-21,5.5,6.354,0.792,1.042,10.292,192.625,90.0,60.75,33.0,4.625,9.625,9.2,5.879,1.4,197.292
2015-02-22,9.696,11.0,1.326,1.174,6.812,192.435,87.0,62.792,40.0,5.304,6.333,9.7,5.121,-0.3,197.565
2015-02-23,16.392,20.978,4.609,1.174,12.652,192.591,92.0,81.875,52.0,8.091,12.409,10.5,6.212,2.8,200.636
2015-02-24,10.292,11.812,1.5,0.688,13.583,194.708,87.0,78.958,58.0,6.292,15.875,8.1,4.833,2.8,200.875
2015-02-25,6.834,8.208,1.25,0.792,6.13,194.75,83.0,68.625,39.0,4.917,7.625,7.8,3.742,-0.4,199.625
2015-02-26,17.979,24.438,6.583,2.208,18.104,196.583,85.0,68.292,45.0,7.125,19.0,10.2,4.096,-1.9,203.583
2015-02-27,19.73,22.208,2.479,2.562,27.542,197.917,94.0,80.833,55.0,13.792,26.167,12.1,6.2,1.4,211.667
2015-02-28,9.48,10.834,1.375,2.438,29.146,196.083,95.0,77.458,56.0,6.708,25.375,16.0,10.733,4.6,202.708
2015-03-01,14.646,17.334,2.688,1.604,16.625,197.208,91.0,77.917,50.0,8.292,18.083,6.6,1.942,-1.4,205.542
2015-03-02,31.144,52.566,21.5,2.602,17.636,196.625,90.0,71.042,41.0,7.958,17.667,12.0,4.788,-1.2,204.583
2015-03-03,15.066,17.142,1.975,1.616,20.375,195.583,91.0,74.625,50.0,10.25,20.375,15.3,7.792,1.0,205.833
2015-03-04,17.104,19.583,2.542,1.771,19.52,193.375,89.0,77.125,59.0,7.125,20.708,17.2,11.638,7.6,200.583
2015-03-05,11.0,12.562,1.646,2.438,25.229,192.0,80.0,67.958,56.0,7.167,26.125,20.2,15.6,10.4,199.083
2015-03-06,5.012,5.412,0.6,0.428,16.908,188.0,90.0,79.091,71.0,6.048,13.905,18.5,17.291,15.6,194.19
2015-03-07,19.614,29.727,10.159,2.659,22.587,189.091,94.0,82.792,67.0,10.136,17.542,20.1,15.983,12.0,199.136
2015-03-08,15.5,23.167,7.708,1.625,32.52,193.75,94.0,75.083,57.0,11.333,31.125,19.8,14.029,10.5,204.917
2015-03-09,6.812,7.312,0.542,0.5,12.958,190.958,93.0,82.75,54.0,7.542,8.542,12.8,9.767,6.3,198.292
2015-03-10,7.979,9.521,1.521,0.688,7.083,193.833,92.0,74.375,57.0,7.292,5.667,12.1,8.217,4.4,201.292
2015-03-11,6.812,8.041,1.25,0.688,5.27,195.0,84.0,66.292,43.0,6.625,5.542,11.8,7.158,2.2,201.458
2015-03-12,8.604,9.958,1.416,0.812,8.667,194.833,89.0,70.083,44.0,6.0,8.042,10.8,5.788,0.0,200.875
2015-03-13,9.854,10.52,0.75,1.458,9.354,194.5,92.0,74.708,51.0,6.875,10.417,11.8,7.433,4.0,201.292
2015-03-14,4.924,5.274,0.394,0.892,15.322,194.043,92.0,70.708,44.0,6.609,18.917,13.7,8.475,3.6,200.652
2015-03-15,11.375,13.146,1.896,1.396,20.854,195.833,89.0,69.125,46.0,8.708,20.792,12.2,6.854,1.0,204.625
2015-03-16,16.792,19.646,2.854,4.125,16.145,194.0,83.0,63.5,35.0,8.542,17.208,16.3,9.812,5.3,202.583
2015-03-17,15.312,18.834,3.584,2.375,16.208,192.0,89.0,70.5,49.0,8.333,16.208,19.0,12.267,5.1,200.458
2015-03-18,8.916,9.917,1.083,0.562,12.084,190.167,95.0,85.208,70.0,8.167,10.5,14.5,13.375,12.1,198.292
2015-03-19,13.834,17.646,3.833,0.916,20.168,192.417,95.0,82.417,49.0,9.792,17.292,18.7,14.079,7.7,202.042
2015-03-20,4.5,5.125,0.562,0.375,17.916,193.875,89.0,64.042,41.0,6.875,16.792,15.5,10.017,4.6,200.708
2015-03-21,6.478,7.478,0.978,0.653,5.812,192.913,87.0,67.708,43.0,5.783,5.542,14.4,7.992,2.2,198.609
2015-03-22,16.958,22.77,5.812,1.938,7.334,192.0,89.0,63.25,25.0,9.083,6.667,16.7,9.188,3.0,200.917
2015-03-23,20.284,32.049,11.786,1.809,23.928,192.625,86.0,68.125,49.0,9.375,22.0,18.7,11.842,5.4,201.917
2015-03-24,4.405,4.708,0.304,0.462,10.978,193.333,74.0,51.458,32.0,5.429,10.87,16.0,9.996,6.8,198.667
2015-03-25,6.896,8.084,1.146,0.77,7.104,194.208,81.0,58.0,42.0,7.875,6.583,11.3,6.8,0.9,201.917
2015-03-26,9.312,10.27,0.958,1.584,12.562,194.542,73.0,52.458,31.0,7.5,12.042,13.8,8.188,0.5,202.083
2015-03-27,12.229,12.938,0.77,1.542,16.416,193.875,85.0,61.25,39.0,7.417,18.542,14.4,9.788,5.3,201.458
2015-03-28,14.956,16.456,1.544,1.804,28.666,194.0,87.0,65.0,36.0,8.174,28.125,17.1,9.817,3.4,202.087
2015-03-29,19.146,21.958,2.979,2.542,27.938,194.167,85.0,67.167,48.0,8.083,25.833,16.6,10.904,4.6,202.125
2015-03-30,15.25,16.625,1.375,1.708,30.271,193.208,87.0,73.042,58.0,8.833,25.958,18.3,13.379,8.6,201.875
2015-03-31,19.604,26.916,7.375,1.375,33.812,192.583,93.0,82.167,62.0,9.417,29.375,18.4,13.746,9.2,201.833
2015-04-01,14.261,16.956,2.696,1.5,24.834,190.174,96.0,87.083,68.0,8.696,15.667,20.6,16.983,14.7,198.87
2015-04-02,7.146,7.916,0.771,0.792,9.646,192.75,91.0,74.833,57.0,8.5,9.583,19.6,16.492,11.7,201.25
2015-04-03,8.083,9.458,1.375,0.229,21.833,186.292,97.0,92.833,81.0,7.5,15.542,19.4,18.271,16.3,193.792
2015-04-04,13.98,16.062,2.083,0.896,18.375,192.917,96.0,89.25,72.0,9.417,12.833,21.5,16.825,14.7,202.333
2015-04-05,9.625,11.042,1.416,1.084,18.792,188.542,97.0,89.042,75.0,7.958,15.292,22.8,18.733,16.3,196.5
2015-04-06,25.109,36.066,10.956,1.773,15.804,193.826,96.0,88.25,80.0,11.87,12.0,19.1,16.108,14.6,205.696
2015-04-07,5.938,6.458,0.521,0.354,6.229,190.625,80.0,71.375,62.0,4.875,7.042,15.4,12.921,9.2,195.5
2015-04-08,5.834,6.438,0.604,0.646,10.167,191.417,88.0,70.042,47.0,5.125,11.583,14.9,10.183,7.1,196.542
2015-04-09,11.416,12.5,1.084,2.083,14.417,191.375,91.0,65.75,47.0,5.917,15.042,14.8,11.171,7.0,197.292
2015-04-10,5.562,6.042,0.479,0.625,3.708,189.833,95.0,91.833,87.0,5.792,7.125,13.2,11.842,10.2,195.625
2015-04-11,6.271,7.438,1.166,0.666,4.396,189.0,93.0,76.042,54.0,6.333,7.417,18.3,14.004,10.2,195.333
2015-04-12,7.042,7.584,0.542,2.125,12.271,190.125,91.0,61.5,40.0,5.625,11.833,18.7,13.862,6.7,195.75
2015-04-13,8.544,9.392,0.848,0.478,7.646,189.783,92.0,85.625,78.0,6.957,8.75,14.5,13.521,12.5,196.739
2015-04-14,12.413,15.022,2.609,0.792,13.688,191.957,95.0,75.333,48.0,8.696,12.875,17.8,13.183,8.8,200.652
2015-04-15,10.229,11.084,0.854,2.958,23.354,194.667,92.0,70.792,51.0,8.667,21.375,17.6,13.05,8.7,203.333
2015-04-16,14.979,16.625,1.646,3.062,35.083,195.708,91.0,75.375,54.0,8.833,33.5,19.4,14.979,9.2,204.542
2015-04-17,9.708,10.688,0.979,1.604,29.229,191.5,78.0,50.333,25.0,6.833,21.875,21.3,15.35,9.1,198.333
2015-04-18,11.792,13.146,1.354,1.438,21.188,190.417,77.0,62.292,29.0,7.25,18.5,21.3,15.042,6.4,197.667
2015-04-19,4.688,4.938,0.25,0.646,31.083,189.25,95.0,90.333,78.0,6.583,24.708,18.5,16.783,15.4,195.833
2015-04-20,10.934,13.065,2.13,0.934,10.104,186.391,95.0,88.208,79.0,8.609,8.0,21.7,17.679,13.0,195.0
2015-04-21,7.979,9.083,1.104,0.938,10.271,189.542,90.0,71.208,51.0,7.333,10.458,18.2,14.442,10.3,196.875
2015-04-22,15.782,18.956,3.174,1.913,16.76,190.217,92.0,68.5,40.0,8.696,17.261,20.9,14.367,9.2,198.913
2015-04-23,25.75,30.896,5.146,3.229,28.958,192.792,85.0,61.375,33.0,13.0,28.625,22.8,15.088,8.0,205.792
2015-04-24,24.729,29.458,4.729,2.812,31.104,193.625,90.0,63.375,30.0,11.625,31.458,21.3,15.383,9.3,205.25
2015-04-25,20.625,24.438,3.812,2.25,36.354,194.208,90.0,67.875,42.0,11.75,37.208,23.0,16.392,9.6,205.958
2015-04-26,10.604,11.521,0.916,1.854,28.104,192.792,88.0,59.292,23.0,8.583,31.042,24.4,16.712,9.4,201.375
2015-04-27,11.886,13.682,1.796,2.478,30.104,190.682,86.0,61.542,34.0,9.455,27.958,24.9,18.575,10.5,200.136
2015-04-28,6.688,7.646,0.958,0.854,21.354,188.042,88.0,70.708,55.0,8.875,21.0,24.4,19.171,14.8,196.917
2015-04-29,5.916,6.542,0.625,0.604,9.25,186.125,87.0,71.958,55.0,7.958,9.708,23.5,19.596,16.1,194.083
2015-04-30,9.875,11.354,1.48,0.584,14.334,186.917,95.0,87.667,79.0,8.375,13.542,19.3,17.404,15.3,195.292
2015-05-01,8.708,12.021,3.312,0.771,14.938,186.125,96.0,75.958,49.0,8.583,13.958,24.4,19.312,14.2,194.708
2015-05-02,5.708,6.625,0.916,0.625,13.521,185.208,93.0,71.708,46.0,8.083,11.917,26.2,21.133,15.6,193.292
2015-05-03,2.938,3.375,0.438,0.062,8.75,185.167,95.0,87.583,75.0,6.417,12.167,19.8,18.379,17.0,191.583
2015-05-04,4.804,5.5,0.696,0.5,11.75,187.391,96.0,82.958,47.0,7.174,11.0,25.0,19.267,15.1,194.565
2015-05-05,6.25,6.98,0.729,1.5,18.75,189.958,90.0,58.083,26.0,6.5,19.375,23.4,17.692,11.9,196.458
2015-05-06,16.0,19.23,3.229,1.708,22.23,190.125,88.0,72.417,48.0,9.083,20.083,22.9,17.642,11.1,199.208
2015-05-07,5.042,5.77,0.73,0.666,12.625,187.917,93.0,78.667,60.0,6.583,14.667,22.0,17.208,14.0,194.5
2015-05-08,15.48,23.417,7.938,1.646,16.916,188.5,94.0,69.542,41.0,8.583,16.5,24.2,18.304,12.0,197.083
2015-05-09,6.854,7.562,0.708,0.826,11.152,187.909,92.0,79.958,60.0,5.545,13.625,21.7,17.246,14.1,193.455
2015-05-10,8.354,9.416,1.062,0.938,16.396,189.083,94.0,67.958,45.0,5.083,19.0,23.9,18.358,12.5,194.167
2015-05-11,5.848,6.696,0.848,1.326,21.708,191.87,72.0,61.792,45.0,5.826,21.417,23.4,19.608,15.4,197.696
2015-05-12,8.978,9.826,0.848,0.688,13.646,192.565,96.0,79.75,58.0,7.435,12.792,20.7,16.546,10.4,200.0
2015-05-13,11.98,14.229,2.25,1.792,27.0,193.75,95.0,73.417,53.0,9.833,23.75,24.6,17.717,10.5,203.583
2015-05-14,12.834,14.646,1.812,2.729,24.875,190.833,89.0,76.292,59.0,7.5,23.833,23.6,18.546,12.2,198.333
2015-05-15,10.604,12.562,1.958,1.542,28.5,185.375,95.0,84.125,67.0,7.583,21.833,26.7,21.708,18.2,192.958
2015-05-16,12.021,13.48,1.458,0.542,23.667,189.167,97.0,88.0,72.0,7.75,21.458,22.6,19.817,16.0,196.917
2015-05-17,10.77,15.0,4.229,1.916,26.208,190.792,96.0,73.25,49.0,8.625,24.0,24.6,18.896,13.5,199.417
2015-05-18,8.674,9.522,0.848,0.37,13.771,188.522,98.0,84.042,64.0,6.609,16.75,20.8,17.429,15.5,195.13
2015-05-19,16.438,18.625,2.188,0.935,14.566,188.458,97.0,79.375,53.0,7.458,14.783,25.8,20.812,17.1,195.917
2015-05-20,15.021,23.334,8.312,1.042,25.542,190.292,96.0,66.292,38.0,8.167,24.708,27.9,20.217,12.4,198.458
2015-05-21,8.812,10.104,1.292,1.02,9.27,189.25,83.0,64.042,45.0,5.333,11.0,23.2,17.246,10.2,194.583
2015-05-22,19.834,27.021,7.188,2.479,16.125,189.833,85.0,63.125,39.0,6.625,19.875,25.0,18.879,12.8,196.458
2015-05-23,10.334,11.604,1.271,1.104,13.271,187.958,85.0,76.125,61.0,5.292,14.208,23.3,19.496,16.9,193.25
2015-05-24,12.062,13.312,1.25,1.604,10.333,187.167,89.0,73.5,58.0,5.875,12.958,24.7,19.879,15.8,193.042
2015-05-25,12.674,14.848,2.174,1.674,16.042,187.652,90.0,69.958,50.0,7.0,19.833,27.7,21.117,15.0,194.652
2015-05-26,18.761,22.478,3.718,2.542,22.271,188.174,91.0,65.125,35.0,8.913,23.792,28.9,21.938,15.5,197.087
2015-05-27,23.75,27.5,3.75,2.646,24.75,189.375,87.0,58.875,25.0,10.833,26.583,29.4,22.371,14.9,200.208
2015-05-28,18.708,20.208,1.5,2.167,29.021,188.667,85.0,67.542,50.0,9.958,31.917,25.4,21.229,17.2,198.625
2015-05-29,13.688,14.938,1.25,2.667,32.271,187.875,86.0,67.417,50.0,11.875,36.667,28.0,22.633,16.3,199.75
2015-05-30,15.854,17.5,1.646,2.354,30.062,186.417,95.0,83.5,64.0,8.875,29.0,24.5,20.958,17.7,195.292
2015-05-31,6.5,7.396,0.896,1.042,20.042,185.375,97.0,78.333,54.0,6.583,19.125,27.0,22.733,19.1,191.958
2015-06-01,10.652,12.413,1.761,1.74,25.458,187.609,93.0,72.333,47.0,7.696,26.542,28.7,23.279,16.9,195.304
2015-06-02,5.282,6.0,0.718,2.24,34.805,186.13,96.0,81.625,61.0,6.826,33.125,28.0,23.967,21.3,192.957
2015-06-03,10.75,12.396,1.646,0.458,11.312,188.208,97.0,77.583,39.0,7.417,10.042,26.9,21.7,14.3,195.625
2015-06-04,14.979,18.25,3.271,0.688,7.416,188.375,83.0,56.917,32.0,6.583,7.833,27.0,20.062,12.3,194.958
2015-06-05,15.125,16.896,1.771,0.333,8.771,188.958,95.0,87.125,73.0,7.167,9.958,17.2,16.079,15.3,196.125
2015-06-06,6.625,7.542,0.916,0.396,6.938,186.958,97.0,76.208,53.0,6.208,6.583,25.3,19.329,14.3,193.167
2015-06-07,5.125,5.875,0.75,0.854,7.917,187.208,91.0,73.75,59.0,5.5,9.25,24.8,20.321,15.0,192.708
2015-06-08,8.414,9.434,1.022,0.522,9.916,188.286,96.0,87.0,73.0,7.333,11.458,20.2,19.267,18.3,195.619
2015-06-09,14.875,19.02,4.146,0.75,7.334,189.542,97.0,90.583,77.0,8.958,7.458,24.1,21.062,19.3,198.5
2015-06-10,14.312,20.188,5.875,0.729,19.0,195.042,97.0,85.5,74.0,10.583,16.625,25.3,21.658,18.7,205.625
2015-06-11,9.834,10.833,1.0,0.042,10.792,194.25,96.0,94.625,89.0,7.917,12.083,21.7,20.412,19.9,202.167
2015-06-12,12.52,15.0,2.479,1.271,28.625,196.208,97.0,83.333,55.0,10.0,23.75,29.9,23.867,20.0,206.208
2015-06-13,11.688,12.812,1.125,1.771,39.458,198.542,91.0,76.792,57.0,8.208,38.458,27.5,21.967,19.1,206.75
2015-06-14,4.396,4.875,0.48,0.5,19.584,190.5,90.0,81.625,68.0,6.542,20.542,24.6,21.512,18.6,197.042
2015-06-15,8.068,9.864,1.796,1.568,15.174,187.5,94.0,81.292,62.0,9.727,18.304,27.7,22.921,19.7,197.227
2015-06-16,16.584,20.333,3.75,2.021,22.521,188.792,94.0,88.0,77.0,10.167,24.542,24.6,21.654,19.8,198.958
2015-06-17,13.73,18.375,4.646,2.25,34.562,190.917,96.0,83.833,71.0,10.667,31.042,24.8,21.95,18.5,201.583
2015-06-18,5.896,6.521,0.625,0.0,13.146,187.583,95.0,92.958,88.0,7.458,15.625,21.7,20.467,19.6,195.042
2015-06-19,8.334,9.25,0.917,0.562,8.438,187.667,96.0,89.625,73.0,8.792,8.458,23.2,20.433,19.2,196.458
2015-06-20,9.146,11.125,1.98,1.229,17.646,188.958,95.0,80.375,63.0,8.5,18.25,27.9,22.817,19.6,197.458
2015-06-21,9.104,11.875,2.771,1.292,16.521,189.542,93.0,77.292,60.0,7.958,16.417,27.7,23.638,19.7,197.5
2015-06-22,11.304,14.26,2.956,0.848,20.479,192.478,93.0,83.583,71.0,7.913,18.75,24.8,21.583,19.3,200.391
2015-06-23,7.396,9.375,1.979,0.583,28.562,190.667,94.0,77.958,62.0,6.25,27.167,27.4,23.012,18.8,196.917
2015-06-24,11.542,14.104,2.562,1.23,29.23,189.875,91.0,79.958,63.0,6.542,28.875,27.5,23.708,20.7,196.417
2015-06-25,9.542,11.02,1.479,1.208,27.562,188.458,95.0,81.458,69.0,7.167,24.792,27.1,24.333,21.8,195.625
2015-06-26,7.5,8.312,0.812,0.292,15.5,184.583,98.0,93.375,80.0,6.5,9.333,24.2,22.562,21.7,191.083
2015-06-27,11.312,12.688,1.375,0.833,9.021,189.0,90.0,81.708,69.0,6.458,7.208,24.6,21.929,18.5,195.458
2015-06-28,4.416,5.104,0.688,0.708,12.229,188.333,93.0,76.542,59.0,5.792,12.292,26.3,21.508,16.7,194.125
2015-06-29,6.75,7.818,1.068,1.546,10.956,189.636,88.0,72.542,55.0,6.318,11.708,27.4,22.483,17.5,195.955
2015-06-30,6.458,7.354,0.896,0.395,10.0,189.375,96.0,85.208,64.0,6.0,12.625,25.5,21.512,19.6,195.375
2015-07-01,9.104,10.229,1.125,0.75,11.979,190.042,99.0,86.208,76.0,7.5,9.625,24.4,23.038,21.5,197.542
2015-07-02,10.604,11.979,1.375,1.688,25.479,193.913,92.0,76.958,57.0,11.478,23.875,26.9,22.888,19.9,205.391
2015-07-03,10.417,12.542,2.125,1.292,18.042,194.417,95.0,80.792,65.0,7.333,18.917,26.6,22.538,18.0,201.75
2015-07-04,9.688,10.854,1.167,0.542,19.792,193.958,96.0,92.708,86.0,6.167,18.667,22.6,20.5,18.7,200.125
2015-07-05,7.958,8.98,1.02,1.021,20.771,194.0,96.0,83.542,69.0,6.083,20.417,26.0,21.629,18.2,200.083
2015-07-06,11.783,14.13,2.348,1.304,30.062,195.304,93.0,85.917,69.0,10.696,26.667,25.4,22.05,20.0,206.0
2015-07-07,11.166,12.708,1.542,1.042,17.958,194.208,96.0,90.458,82.0,7.917,19.375,24.2,22.254,20.0,202.125
2015-07-08,12.688,15.062,2.375,1.042,22.625,189.375,97.0,88.125,73.0,9.792,18.917,29.7,24.712,22.0,199.167
2015-07-09,14.312,17.646,3.334,1.708,27.604,185.333,91.0,80.625,66.0,13.042,19.708,31.8,27.562,24.5,198.375
2015-07-10,8.854,12.104,3.25,0.875,15.833,181.125,93.0,77.125,60.0,7.833,11.958,33.1,28.55,24.6,188.958
2015-07-11,4.812,7.229,2.416,0.584,15.875,181.25,92.0,79.125,57.0,7.583,12.208,32.8,27.712,24.6,188.833
2015-07-12,3.229,4.146,0.916,0.104,16.77,179.0,96.0,89.333,80.0,6.208,11.917,27.1,25.938,24.8,185.208
2015-07-13,5.261,6.652,1.392,0.065,21.417,177.652,97.0,92.583,87.0,7.435,12.417,26.5,24.792,23.5,185.087
2015-07-14,14.0,16.717,2.718,0.782,13.674,184.238,98.0,91.875,70.0,8.19,13.783,29.9,24.512,22.7,192.429
