date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,SO2_mean
2015-11-27,196.125,3.167,12.625,13.180333333333332,19.416666666666668,6.2363333333333335,7.291333333333334,11.944666666666668,208.75,83.0,62.625,39.0,119.0,71.792,31.0,0.042
2015-11-28,196.667,2.708,14.958,13.957999999999998,20.153000000000002,6.194333333333333,8.236333333333333,12.153,211.625,84.0,70.542,50.0,121.0,85.875,56.0,0.042
2015-11-29,198.045,3.208,13.955,12.694333333333333,16.111,3.417,11.027666666666667,15.041666666666666,212.0,88.0,70.75,44.0,126.0,89.167,54.0,0.25
2015-11-30,195.364,4.75,25.727,20.765333333333334,32.90533333333333,12.139666666666665,15.528,21.514,221.091,90.0,77.833,58.0,161.0,100.375,45.0,1.227
2015-12-01,194.875,4.542,20.583,16.927666666666667,24.029,7.101333333333334,15.444333333333333,22.402666666666665,215.458,91.0,71.75,40.0,174.0,116.083,69.0,0.917
2015-12-02,197.348,5.304,26.609,24.778000000000002,40.222,15.444666666666668,14.194666666666668,21.694333333333333,223.957,97.0,83.083,63.0,146.0,106.5,59.0,1.208
2015-12-03,196.708,3.792,16.0,14.139000000000001,22.111,7.972333333333334,13.083333333333334,18.889,212.708,98.0,63.708,34.0,125.0,110.583,77.0,0.833
2015-12-04,197.125,4.542,13.458,12.875,19.389,6.513666666666666,10.402666666666667,15.485999999999999,210.583,76.0,58.625,45.0,107.0,84.583,59.0,0.625
2015-12-05,193.542,4.292,19.875,17.402666666666665,26.5,9.097333333333333,12.041666666666666,15.889000000000001,213.417,82.0,65.208,40.0,147.0,91.75,49.0,0.75
2015-12-06,194.783,3.583,15.87,13.583333333333334,16.916666666666668,3.3333333333333335,14.611333333333334,21.069333333333333,210.652,83.0,71.458,48.0,131.0,99.625,77.0,0.375
2015-12-07,194.304,3.958,19.087,15.475,22.920333333333332,7.445333333333333,12.222333333333333,18.944333333333333,213.391,86.0,69.542,39.0,170.0,104.125,59.0,0.682
2015-12-08,193.773,3.0,15.864,13.238666666666667,19.097666666666665,5.859000000000001,7.072666666666667,11.203333333333333,209.636,85.0,68.542,44.0,161.0,98.583,50.0,0.5
2015-12-09,194.826,4.875,21.696,19.833333333333332,30.486,10.652666666666667,7.291666666666667,12.375,216.522,84.0,69.208,44.0,152.0,99.0,47.0,1.125
2015-12-10,195.591,5.75,28.136,21.986333333333334,33.291666666666664,11.305666666666667,9.000333333333332,16.375333333333334,223.727,99.0,87.333,70.0,127.0,111.292,101.0,0.708
2015-12-11,191.083,3.042,15.667,9.152666666666667,13.597,4.4446666666666665,5.766333333333333,14.680333333333332,206.75,99.0,74.083,60.0,168.0,142.875,121.0,0.042
2015-12-12,194.565,3.417,11.609,6.666666666666667,8.416666666666666,1.75,10.764000000000001,18.208333333333332,206.174,77.0,60.667,43.0,149.0,118.083,93.0,0.0
2015-12-13,193.083,3.125,13.25,7.3886666666666665,9.916666666666666,2.5276666666666667,4.736,10.514000000000001,206.333,83.0,69.375,44.0,156.0,113.5,66.0,0.333
2015-12-14,194.1,3.609,20.2,16.505333333333333,22.473000000000003,5.968,5.139,12.041666666666666,214.3,79.0,67.292,50.0,173.0,134.542,107.0,0.455
2015-12-15,198.304,5.333,31.217,26.129666666666665,52.89333333333334,26.763666666666666,13.680666666666667,22.736333333333334,229.522,95.0,90.292,81.0,129.0,118.292,104.0,1.125
2015-12-16,197.045,3.364,15.0,13.437666666666667,22.471666666666664,9.034333333333334,10.306,17.884,212.045,95.0,67.0,44.0,134.0,102.458,77.0,0.261
2015-12-17,196.625,1.25,9.958,11.360999999999999,15.722,4.361,6.097,11.194333333333333,206.583,79.0,64.417,45.0,88.0,52.75,25.0,0.042
2015-12-18,197.333,2.958,16.875,18.83366666666667,30.347333333333335,11.513666666666666,6.055666666666667,10.486333333333334,214.208,83.0,68.083,47.0,95.0,55.125,23.0,0.583
2015-12-19,195.375,2.292,14.542,14.583333333333334,23.916666666666668,9.333333333333334,6.402666666666666,12.055666666666667,209.917,85.0,68.333,45.0,131.0,67.292,24.0,0.208
2015-12-20,196.583,3.708,15.667,16.57,23.156666666666666,6.586333333333333,9.416666666666666,16.166666666666668,212.25,92.0,72.958,49.0,106.0,65.917,15.0,1.125
2015-12-21,198.0,5.182,26.318,25.17833333333333,47.00933333333333,21.831,13.769666666666666,21.0,224.318,95.0,92.458,85.0,114.0,92.875,77.0,1.0
2015-12-22,193.667,3.958,20.917,18.875,29.305666666666667,10.430333333333333,8.708333333333334,14.25,214.583,95.0,77.458,44.0,159.0,99.375,60.0,0.792
2015-12-23,193.696,4.0,18.043,17.208333333333332,26.583,9.374666666666666,10.902666666666667,15.235999999999999,211.739,91.0,85.458,77.0,101.0,89.042,72.0,0.583
2015-12-24,193.875,5.208,24.5,24.027666666666665,42.041666666666664,18.014,11.528,19.055666666666667,218.375,96.0,86.125,62.0,158.0,109.625,69.0,1.0
2015-12-25,194.333,3.0,12.792,13.430333333333332,17.528000000000002,4.097333333333333,15.402666666666667,23.527666666666665,207.125,89.0,67.833,39.0,134.0,103.083,51.0,0.375
2015-12-26,200.042,5.417,18.833,21.889,34.12466666666666,12.236333333333334,22.930333333333333,30.430666666666667,218.875,87.0,72.75,49.0,116.0,73.875,27.0,1.375
2015-12-27,199.478,4.125,15.913,14.666666666666666,19.694666666666667,5.027666666666667,23.889,35.236,215.391,89.0,66.958,38.0,128.0,83.917,50.0,1.333
2015-12-28,195.955,3.13,12.364,14.730333333333334,22.86366666666667,8.133333333333333,8.101666666666667,15.333333333333334,208.318,86.0,62.667,30.0,119.0,59.917,23.0,1.143
2015-12-29,194.174,3.5,17.043,17.013666666666666,24.180666666666667,7.166666666666667,7.1946666666666665,13.208333333333334,211.217,80.0,61.208,39.0,96.0,52.708,15.0,1.417
2015-12-30,193.826,3.417,15.957,15.0,19.875,4.874666666666667,7.3196666666666665,11.958333333333334,209.783,81.0,62.042,31.0,118.0,52.792,4.0,1.5
2015-12-31,197.609,4.208,17.609,15.235999999999999,20.625,5.3886666666666665,12.444333333333333,15.485999999999999,215.217,92.0,79.208,65.0,90.0,48.792,19.0,1.458
2016-01-01,196.875,3.083,13.375,12.444333333333333,15.486333333333334,3.042,13.944333333333333,14.972333333333333,210.25,87.0,73.417,46.0,120.0,62.875,15.0,0.667
2016-01-02,197.913,3.087,15.261,14.523666666666665,19.237333333333336,4.713666666666667,16.500333333333334,16.680666666666667,213.174,90.0,81.958,67.0,128.0,64.417,26.0,0.667
2016-01-03,197.833,3.458,16.542,15.166666666666666,19.916666666666668,4.75,21.361333333333334,23.305333333333333,214.375,90.0,71.5,40.0,146.0,77.458,32.0,1.0
2016-01-04,198.75,4.167,15.792,15.916666666666666,21.319333333333333,5.402666666666666,25.236,27.5,214.542,86.0,68.625,42.0,143.0,76.0,18.0,1.375
2016-01-05,195.261,2.391,11.304,10.777333333333333,13.615666666666664,2.8379999999999996,12.594333333333333,14.174000000000001,206.565,83.0,60.542,45.0,111.0,77.75,54.0,0.0
2016-01-06,195.667,3.583,15.208,11.5185,12.674,1.1555,10.236333333333333,10.972,210.875,77.0,58.042,37.0,129.0,76.0,40.0,0.583
2016-01-07,197.583,4.75,22.167,19.6665,25.5415,5.875,11.694333333333333,12.749666666666668,219.75,82.0,71.875,57.0,100.0,61.5,16.0,0.833
2016-01-08,194.875,3.083,14.958,10.6045,11.5415,0.9375,10.847333333333333,11.986333333333334,209.833,95.0,89.042,78.0,109.0,84.583,71.0,0.167
2016-01-09,198.522,3.435,18.087,14.578,18.0625,3.4845,16.861,17.625333333333334,216.609,94.0,81.417,51.0,117.0,84.625,67.0,0.174
2016-01-10,197.542,3.417,15.542,15.6875,22.333,6.646,16.639,17.569666666666667,213.083,91.0,66.833,35.0,135.0,74.042,34.0,0.708
2016-01-11,196.087,2.478,13.261,14.104500000000002,17.9465,3.8425,7.8260000000000005,7.724666666666667,209.348,78.0,58.167,39.0,93.0,54.167,31.0,0.217
2016-01-12,195.652,3.458,15.522,13.0835,16.2085,3.125,12.347333333333333,13.972333333333333,211.174,76.0,61.042,44.0,89.0,59.625,26.0,0.208
2016-01-13,194.958,2.667,11.083,8.5,8.9375,0.4375,13.902666666666667,14.166333333333334,206.042,90.0,59.75,38.0,71.0,52.5,16.0,0.0
2016-01-14,195.458,2.917,9.167,4.854,5.292,0.4375,7.652666666666666,7.583000000000001,204.625,86.0,71.083,55.0,41.0,17.458,-15.0,0.0
2016-01-15,196.542,1.833,9.333,8.625,9.729,1.1045,4.458333333333333,4.555666666666666,205.875,93.0,85.625,68.0,38.0,7.75,-12.0,0.0
2016-01-16,195.957,1.609,13.391,15.1675,18.57,3.402,5.8196666666666665,6.4303333333333335,209.348,92.0,82.458,60.0,59.0,22.0,-3.0,0.0
2016-01-17,195.667,2.333,19.333,18.958,25.8125,6.854,5.722333333333334,5.777666666666666,215.0,90.0,78.958,54.0,81.0,34.792,-4.0,0.292
2016-01-18,196.048,5.913,19.571,20.136499999999998,26.533,6.3965,8.591666666666667,9.130333333333333,215.619,91.0,76.125,47.0,112.0,48.708,3.0,1.348
2016-01-19,198.087,5.75,20.348,17.25,20.625,3.375,22.402666666666665,25.847333333333335,218.435,89.0,70.125,39.0,117.0,64.792,27.0,0.833
2016-01-20,200.042,5.292,18.25,15.167000000000002,19.896,4.729,20.083333333333332,21.222333333333335,218.292,93.0,80.792,46.0,91.0,38.667,17.0,0.542
2016-01-21,198.792,4.208,15.583,13.5835,15.25,1.6665,17.027666666666665,18.027666666666665,214.375,93.0,78.917,54.0,80.0,43.333,14.0,0.5
2016-01-22,193.833,1.958,8.542,8.625,9.646,1.0205,12.597333333333333,13.847333333333333,202.375,86.0,69.958,47.0,83.0,43.792,18.0,0.292
2016-01-23,193.818,2.136,9.727,5.9635,6.2135,0.25,9.681333333333333,11.550666666666666,203.545,81.0,62.917,43.0,51.0,21.708,2.0,0.0
2016-01-24,194.167,2.25,12.625,12.082999999999998,14.521,2.4375,10.485999999999999,11.527666666666667,206.792,86.0,70.333,41.0,63.0,22.875,-9.0,0.0
2016-01-25,194.5,2.75,14.917,14.555333333333332,21.263666666666666,6.708333333333333,7.722,8.360999999999999,209.417,86.0,70.167,47.0,80.0,40.208,12.0,0.417
2016-01-26,194.522,3.292,19.087,16.971999999999998,24.958333333333332,7.986,11.791666666666666,12.263666666666666,213.609,84.0,66.875,37.0,95.0,38.875,-9.0,1.375
2016-01-27,197.417,5.0,28.333,21.194666666666667,40.736,19.541666666666668,17.930666666666667,20.791666666666668,225.75,85.0,75.417,60.0,121.0,60.708,11.0,1.625
2016-01-28,195.478,4.25,21.261,14.055333333333332,20.055333333333333,6.0,13.694333333333333,15.083666666666668,216.739,86.0,65.542,34.0,126.0,62.083,11.0,1.458
2016-01-29,198.083,4.667,22.292,14.180333333333332,19.208333333333332,5.028,15.875,16.569333333333333,220.375,96.0,84.792,67.0,74.0,55.75,24.0,0.333
2016-01-30,197.682,3.682,17.545,10.671333333333335,18.560666666666666,7.889333333333333,15.492333333333333,19.174333333333333,215.227,97.0,75.042,47.0,123.0,80.375,54.0,0.364
2016-01-31,197.042,2.417,13.917,8.986333333333333,13.416666666666666,4.430666666666666,9.708333333333334,11.694333333333333,210.958,78.0,56.583,37.0,93.0,57.875,26.0,0.375
2016-02-01,197.667,2.5,15.917,10.819666666666668,18.611,7.791999999999999,11.152666666666667,13.444333333333333,213.583,83.0,64.375,39.0,105.0,50.833,12.0,0.625
2016-02-02,196.125,3.083,16.833,12.166666666666666,19.264,7.097333333333334,9.680666666666667,11.360999999999999,212.958,81.0,57.583,21.0,117.0,56.875,12.0,0.667
2016-02-03,194.625,3.875,20.333,17.403000000000002,28.250333333333334,10.847333333333333,9.083333333333334,11.319333333333333,214.958,81.0,62.917,38.0,130.0,62.708,7.0,1.125
2016-02-04,191.167,4.333,20.875,14.889000000000001,21.402666666666665,6.5136666666666665,12.347333333333333,15.235999999999999,212.042,80.0,67.458,48.0,122.0,70.042,17.0,1.625
2016-02-05,190.042,4.083,21.167,14.069333333333333,19.180333333333333,5.111,13.958333333333334,17.416666666666668,211.208,95.0,88.208,72.0,95.0,77.708,65.0,1.125
2016-02-06,197.227,3.773,12.273,8.067666666666668,11.519,3.4516666666666667,16.348,18.290000000000003,209.5,89.0,72.125,43.0,92.0,62.458,39.0,0.136
2016-02-07,195.208,3.542,16.417,9.222333333333333,13.292000000000002,4.0696666666666665,15.986333333333334,17.278000000000002,211.625,90.0,72.25,52.0,86.0,53.167,28.0,0.125
2016-02-08,188.792,2.875,16.0,12.083333333333334,18.986333333333334,6.902666666666668,8.985999999999999,10.805333333333332,204.792,87.0,70.708,42.0,86.0,47.25,4.0,0.125
2016-02-09,185.042,2.417,13.208,10.527666666666667,16.250333333333334,5.722333333333334,10.430333333333333,11.264000000000001,198.25,92.0,70.625,41.0,90.0,54.417,26.0,0.083
2016-02-10,185.75,2.375,10.333,8.097,12.208333333333334,4.1113333333333335,7.916666666666667,9.958333333333334,196.083,81.0,65.708,49.0,42.0,19.042,-3.0,0.0
2016-02-11,187.542,2.917,12.042,8.875,12.124666666666664,3.25,9.222333333333333,9.333333333333334,199.583,84.0,69.125,44.0,56.0,17.292,-12.0,0.042
2016-02-12,185.958,1.875,9.25,6.930666666666667,9.208333333333334,2.2776666666666667,7.319333333333333,7.708333333333333,195.208,88.0,71.667,41.0,80.0,28.917,-3.0,0.042
2016-02-13,194.682,2.636,14.909,11.017666666666665,16.636,5.617999999999999,7.523666666666666,7.381666666666667,209.591,86.0,62.417,32.0,105.0,47.417,0.0,0.435
2016-02-14,195.417,3.083,14.25,12.985999999999999,17.861,4.875,14.652666666666667,15.569333333333333,209.667,91.0,77.5,58.0,85.0,42.0,13.0,0.083
2016-02-15,193.833,3.75,17.5,15.704666666666666,23.19966666666667,7.495333333333334,12.177666666666667,12.534,211.333,88.0,69.5,42.0,105.0,51.875,3.0,0.565
2016-02-16,207.176,4.375,23.412,18.611,27.861333333333334,9.25,16.417,17.805666666666667,230.588,87.0,71.5,49.0,142.0,74.583,8.0,2.083
2016-02-17,214.25,4.542,32.167,19.583333333333332,33.44433333333333,13.860999999999999,22.65833333333333,26.444333333333333,246.417,95.0,84.792,76.0,149.0,102.833,72.0,1.542
2016-02-18,213.375,2.875,11.75,7.9303333333333335,11.722333333333333,3.7916666666666665,13.916666666666666,16.777666666666665,225.125,90.0,60.167,32.0,137.0,88.792,59.0,0.292
2016-02-19,212.917,2.667,11.667,7.375,10.541666666666666,3.1666666666666665,7.666999999999999,8.985999999999999,224.583,87.0,62.0,41.0,107.0,74.042,30.0,0.917
2016-02-20,198.391,3.958,21.696,17.517,24.73966666666667,7.222666666666666,14.416666666666666,17.486,220.087,97.0,72.125,42.0,123.0,87.042,53.0,1.13
2016-02-21,193.261,2.042,10.87,4.664000000000001,7.199999999999999,2.5363333333333333,11.75,14.0,204.13,70.0,47.667,30.0,108.0,64.333,34.0,0.0
2016-02-22,193.261,6.625,19.0,18.055333333333333,25.722333333333335,7.666666666666667,12.208333333333334,14.680666666666667,212.261,95.0,74.625,47.0,97.0,49.292,6.0,1.25
2016-02-23,194.708,4.917,20.417,14.347333333333333,26.430333333333333,12.083333333333334,8.916666666666666,10.514000000000001,215.125,97.0,80.25,55.0,137.0,90.0,64.0,0.375
2016-02-24,190.087,2.917,12.478,8.166666666666666,12.360999999999999,4.1946666666666665,8.680666666666667,8.819333333333333,202.565,77.0,60.167,44.0,97.0,65.25,41.0,0.375
2016-02-25,192.167,4.375,22.375,13.860999999999999,20.236333333333334,6.375,14.430666666666667,15.319333333333333,214.542,83.0,60.583,41.0,110.0,58.625,9.0,1.083
2016-02-26,192.25,3.708,22.417,9.805666666666667,12.291666666666666,2.486333333333333,18.805666666666667,20.805666666666667,214.667,83.0,62.958,44.0,113.0,64.125,14.0,0.792
2016-02-27,191.591,3.652,16.227,10.321333333333333,14.383000000000001,4.0616666666666665,9.243666666666668,10.202666666666666,207.818,82.0,59.792,30.0,141.0,75.375,26.0,0.714
2016-02-28,187.542,3.708,15.417,12.235999999999999,17.5,5.2636666666666665,8.430666666666667,11.166666666666666,202.958,75.0,58.125,28.0,135.0,67.5,15.0,0.792
2016-02-29,,,,,,,,,,,,,,,,
2016-03-01,190.333,5.583,25.458,21.778000000000002,31.097333333333335,9.319333333333333,13.405666666666667,19.264,215.792,77.0,63.5,40.0,120.0,65.333,21.0,2.542
2016-03-02,191.87,5.5,20.957,18.875,27.958333333333332,9.083333333333334,10.647666666666666,14.375,212.826,91.0,84.458,71.0,102.0,64.792,44.0,0.792
2016-03-03,189.958,4.625,18.958,16.125,21.736,5.611,17.743333333333332,21.96366666666667,208.917,90.0,73.792,46.0,128.0,77.875,44.0,0.542
2016-03-04,189.348,4.375,17.696,14.805666666666667,20.458333333333332,5.652666666666666,17.055666666666667,19.264,207.043,86.0,64.917,23.0,148.0,90.167,38.0,1.417
2016-03-05,188.875,4.042,15.875,13.610999999999999,17.194333333333333,3.5836666666666663,15.208333333333334,17.277666666666665,204.75,84.0,72.458,55.0,122.0,84.167,41.0,2.0
2016-03-06,196.136,4.087,17.682,12.250333333333336,19.838333333333335,7.588,17.623333333333335,19.985666666666667,213.818,87.0,64.708,38.0,142.0,82.0,53.0,0.955
2016-03-07,197.25,3.083,11.0,8.930666666666667,16.291666666666668,7.361,13.389000000000001,14.527666666666667,208.25,78.0,55.833,36.0,84.0,60.083,21.0,0.333
2016-03-08,197.208,3.375,12.333,9.819333333333333,13.903,4.083333333333333,11.319666666666668,11.875,209.542,77.0,58.625,40.0,75.0,47.208,18.0,0.042
2016-03-09,198.958,3.75,14.375,13.027666666666667,17.750333333333334,4.722333333333333,13.264000000000001,15.333333333333334,213.333,83.0,60.167,36.0,107.0,60.875,18.0,0.417
2016-03-10,197.583,3.958,14.542,13.055666666666667,17.625333333333334,4.5696666666666665,11.972,16.541666666666668,212.125,74.0,47.75,19.0,158.0,91.458,36.0,0.958
2016-03-11,197.783,3.917,28.826,10.333333333333334,13.805333333333332,3.4723333333333333,12.930666666666667,15.75,226.609,73.0,52.208,24.0,148.0,85.0,21.0,1.125
2016-03-12,198.042,4.083,14.875,10.027666666666667,13.291666666666666,3.264,12.111333333333334,13.875333333333336,212.917,72.0,48.583,19.0,154.0,92.208,24.0,1.458
2016-03-13,194.5,4.739,28.364,14.273000000000001,21.697,7.424333333333333,15.713,18.550666666666668,222.864,69.0,60.375,51.0,141.0,105.708,78.0,2.0
2016-03-14,193.333,3.083,9.542,5.111,7.486000000000001,2.375,18.819333333333333,22.471999999999998,202.875,72.0,53.375,30.0,138.0,99.5,62.0,0.0
2016-03-15,193.458,2.833,9.0,4.8613333333333335,7.1386666666666665,2.278,8.778,10.805333333333332,202.458,78.0,63.208,47.0,106.0,72.708,42.0,0.0
2016-03-16,192.958,3.583,13.917,9.486333333333334,14.263666666666666,4.777666666666667,11.110999999999999,14.291666666666666,206.875,83.0,59.25,34.0,140.0,85.875,36.0,0.417
2016-03-17,192.5,3.958,12.167,10.569333333333333,15.583333333333334,5.0136666666666665,14.305666666666667,16.680333333333333,204.667,76.0,53.333,30.0,144.0,90.833,26.0,1.042
2016-03-18,193.083,4.792,16.542,13.985999999999999,18.805666666666667,4.8196666666666665,17.083333333333332,19.236,209.625,75.0,54.875,32.0,144.0,91.125,36.0,2.875
2016-03-19,193.875,2.826,13.792,10.153,12.902666666666667,2.75,19.986,23.986333333333334,207.667,70.0,48.333,27.0,177.0,107.792,38.0,2.417
2016-03-20,193.913,2.583,13.435,10.833999999999998,13.673666666666668,2.8403333333333336,25.583333333333332,30.389,207.348,90.0,55.708,16.0,168.0,109.708,58.0,1.739
2016-03-21,192.5,1.913,12.091,8.43,12.679333333333334,4.249333333333333,10.782666666666666,14.305666666666667,204.591,94.0,75.5,53.0,132.0,99.458,80.0,0.087
2016-03-22,193.458,2.375,13.583,12.944666666666668,18.486333333333334,5.541666666666667,21.555666666666667,24.736,207.042,81.0,57.792,37.0,137.0,94.375,42.0,0.625
2016-03-23,194.333,2.75,16.292,17.319666666666667,23.653000000000002,6.333333333333333,16.041666666666668,19.20866666666667,210.625,78.0,61.542,41.0,145.0,101.25,68.0,1.833
2016-03-24,193.958,1.708,12.208,9.722,13.0,3.2776666666666667,14.805666666666667,17.917,206.167,82.0,47.875,23.0,153.0,101.417,62.0,0.0
2016-03-25,194.708,2.417,12.542,10.055666666666667,14.430666666666667,4.375,11.889000000000001,13.583333333333334,207.25,68.0,50.667,37.0,120.0,89.125,63.0,0.75
2016-03-26,194.792,3.391,15.917,11.166666666666666,14.805666666666667,3.639,15.319666666666668,18.180333333333333,210.708,76.0,62.167,36.0,153.0,101.875,59.0,1.583
2016-03-27,194.909,2.391,10.318,9.204333333333333,12.557333333333332,3.3529999999999998,10.681,11.130666666666665,205.227,85.0,69.5,49.0,117.0,91.917,66.0,0.136
2016-03-28,197.667,4.0,14.417,15.625,20.791666666666668,5.166666666666667,22.388666666666666,25.111,212.083,90.0,67.292,48.0,139.0,91.583,44.0,0.583
2016-03-29,196.875,4.25,16.25,20.028000000000002,25.569666666666667,5.541666666666667,27.236,30.361,213.125,84.0,60.875,46.0,131.0,105.292,72.0,1.5
2016-03-30,196.429,3.583,18.095,18.625,25.305666666666667,6.680666666666667,30.041666666666668,35.861333333333334,214.524,92.0,70.5,53.0,191.0,138.917,86.0,2.792
2016-03-31,194.542,2.083,11.208,10.006666666666666,12.285666666666666,2.2790000000000004,13.472333333333333,15.513666666666666,205.75,87.0,78.042,60.0,130.0,82.417,47.0,0.0
2016-04-01,192.458,2.75,16.542,12.777666666666667,15.805666666666667,3.028,13.986333333333334,23.805666666666667,209.0,95.0,88.917,79.0,183.0,154.75,134.0,0.292
2016-04-02,193.792,4.0,16.833,15.0,21.027666666666665,6.028,9.778,18.555666666666667,210.625,95.0,74.375,56.0,213.0,172.25,131.0,1.333
2016-04-03,195.208,4.333,19.458,17.152666666666665,21.319666666666667,4.166666666666667,13.735999999999999,24.055333333333333,214.667,98.0,81.625,62.0,203.0,169.792,149.0,1.917
2016-04-04,196.529,3.435,23.176,14.630333333333335,21.860666666666663,7.230333333333334,5.960333333333334,14.275,219.706,99.0,84.833,66.0,207.0,166.042,135.0,0.619
2016-04-05,194.083,2.542,13.583,13.013666666666666,18.236333333333334,5.222333333333333,5.4303333333333335,12.194333333333333,207.667,85.0,65.917,39.0,177.0,145.75,110.0,0.458
2016-04-06,196.333,3.833,21.0,20.138666666666666,27.846999999999998,7.708333333333333,11.069333333333333,20.374666666666666,217.333,91.0,64.042,40.0,207.0,150.875,90.0,1.917
2016-04-07,193.792,3.708,24.417,17.5,27.194333333333333,9.694333333333335,9.653,21.638666666666666,218.208,99.0,91.667,78.0,197.0,149.917,120.0,0.167
2016-04-08,194.208,3.333,20.917,18.5,26.221999999999998,7.722333333333334,6.916333333333334,15.097333333333333,215.125,92.0,76.75,56.0,194.0,154.667,117.0,1.583
2016-04-09,196.667,3.5,20.708,19.375,25.958333333333332,6.583666666666666,15.986333333333334,27.374666666666666,217.375,90.0,65.583,41.0,221.0,166.625,117.0,2.292
2016-04-10,196.458,2.833,18.625,14.666666666666666,18.222333333333335,3.5556666666666668,16.208333333333332,26.639,215.083,86.0,72.708,52.0,213.0,164.792,122.0,1.292
2016-04-11,195.19,1.696,10.476,6.577333333333333,8.763666666666667,2.1863333333333332,17.377,27.977333333333334,205.667,78.0,48.75,26.0,193.0,146.75,90.0,0.048
2016-04-12,197.167,3.5,14.542,16.805666666666667,22.764,5.958333333333333,17.277666666666665,26.569666666666667,211.708,71.0,51.583,37.0,172.0,119.375,62.0,1.958
2016-04-13,196.261,3.833,22.348,23.778000000000002,30.375,6.597,16.750333333333334,27.514,218.609,99.0,76.75,49.0,196.0,150.083,99.0,1.292
2016-04-14,192.833,2.542,16.458,12.722333333333333,17.972333333333335,5.25,11.375,20.708333333333332,209.292,97.0,64.917,25.0,267.0,198.833,152.0,0.5
2016-04-15,194.348,2.708,16.957,11.610999999999999,14.597333333333333,2.986,16.264,25.819333333333333,211.304,80.0,53.875,21.0,236.0,174.667,133.0,0.417
2016-04-16,194.042,3.458,15.5,13.694333333333333,18.319666666666667,4.625,15.125,23.972333333333335,209.542,80.0,61.208,35.0,221.0,167.625,98.0,1.0
2016-04-17,191.25,1.75,9.333,7.097333333333334,8.680666666666667,1.5833333333333333,9.723333333333334,19.555666666666667,200.583,99.0,62.833,37.0,243.0,191.583,146.0,0.375
2016-04-18,194.667,2.522,15.429,16.824333333333332,21.998333333333335,5.174333333333333,11.666666666666666,20.449333333333332,210.095,74.0,54.917,28.0,192.0,148.708,110.0,0.905
2016-04-19,195.708,3.042,15.667,15.819666666666668,21.305333333333333,5.486,16.527666666666665,26.152666666666665,211.375,77.0,55.042,28.0,215.0,147.0,78.0,0.917
2016-04-20,195.5,3.583,15.292,16.0,21.055333333333333,5.0553333333333335,19.083333333333332,30.917,210.792,70.0,57.25,38.0,227.0,164.5,88.0,1.792
2016-04-21,195.75,4.042,20.875,25.264,31.346999999999998,6.083333333333333,15.708333333333334,26.791666666666668,216.625,98.0,89.125,69.0,177.0,154.667,140.0,1.125
2016-04-22,194.125,4.208,22.083,20.430666666666667,28.347333333333335,7.916666666666667,11.013666666666666,19.778000000000002,216.208,98.0,76.708,55.0,236.0,189.917,145.0,1.125
2016-04-23,194.333,3.75,21.208,21.055666666666667,27.458333333333332,6.402666666666666,18.472333333333335,30.25,215.542,91.0,77.875,51.0,214.0,173.708,144.0,1.583
2016-04-24,195.167,2.958,15.458,13.458333333333334,16.263666666666666,2.8053333333333335,22.722333333333335,36.653,210.625,94.0,66.292,29.0,225.0,179.5,143.0,1.625
2016-04-25,198.19,4.783,22.905,22.953000000000003,30.170333333333332,7.217333333333333,23.136666666666667,44.42033333333333,221.095,77.0,59.708,34.0,240.0,173.333,119.0,2.476
2016-04-26,198.217,5.625,23.043,21.861333333333334,28.152666666666665,6.291666666666667,23.583333333333332,41.041666666666664,221.261,80.0,63.0,44.0,259.0,195.5,128.0,2.333
2016-04-27,195.792,3.417,23.25,18.805333333333333,22.875,4.069333333333334,16.528000000000002,30.194333333333333,219.042,98.0,85.917,74.0,192.0,184.167,172.0,0.458
2016-04-28,195.375,2.833,15.0,10.791333333333332,15.930666666666667,5.1386666666666665,6.153,13.847,210.375,99.0,79.583,56.0,210.0,167.958,120.0,0.208
2016-04-29,198.043,1.542,11.609,7.597333333333334,9.777666666666667,2.1806666666666668,10.083333333333334,17.833,209.652,83.0,52.625,27.0,211.0,154.083,98.0,0.167
2016-04-30,199.292,3.125,16.042,12.902666666666667,17.541666666666668,4.639,17.375,25.416666666666668,215.333,78.0,56.5,33.0,233.0,163.583,86.0,1.667
2016-05-01,199.042,3.0,16.5,12.874666666666664,15.597,2.7223333333333333,19.028000000000002,28.79133333333333,215.542,84.0,57.958,32.0,256.0,194.25,126.0,2.167
2016-05-02,193.043,3.167,19.261,12.813,17.644666666666666,4.831666666666666,20.638666666666666,31.805666666666667,212.304,82.0,65.083,49.0,262.0,204.708,139.0,2.455
2016-05-03,191.417,2.125,11.458,8.833333333333334,10.875333333333336,2.0416666666666665,10.777666666666667,21.888666666666666,202.875,99.0,78.167,59.0,210.0,184.083,168.0,0.375
2016-05-04,194.458,2.0,9.542,7.528,9.014000000000001,1.486,17.444333333333333,32.34733333333333,204.0,74.0,46.042,19.0,270.0,204.583,146.0,1.167
2016-05-05,195.792,2.792,14.667,11.847333333333333,13.652666666666667,1.8056666666666665,14.180666666666667,26.375,210.458,61.0,44.667,26.0,244.0,201.542,152.0,1.542
