date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2014-07-17,3.625,4.4585,0.8125,1.146,34.3545,210.25,94.0,80.667,57.0,9.458,265.0,210.083,171.0,219.833
2014-07-18,1.8955000000000002,2.083,0.125,0.1875,20.7915,191.75,94.0,79.667,63.0,7.625,233.0,202.917,185.0,199.25
2014-07-19,0.9795,1.2705,0.125,0.229,10.875,186.042,89.0,73.083,55.0,6.917,233.0,207.375,178.0,192.958
2014-07-20,0.5835,0.7705,0.0,0.0,7.479,183.708,89.0,72.542,48.0,6.75,234.0,202.125,169.0,190.625
2014-07-21,1.5434999999999999,2.2824999999999998,0.7175,0.4565,8.792,193.217,94.0,72.958,44.0,8.043,244.0,198.792,140.0,201.261
2014-07-22,1.1875,1.479,0.14600000000000002,0.0415,6.4375,184.667,94.0,86.667,72.0,7.667,208.0,193.25,182.0,192.333
2014-07-23,2.7705,3.1455,0.333,0.3125,17.75,189.833,93.0,89.083,83.0,9.042,225.0,209.75,189.0,198.958
2014-07-24,2.4165,3.1875,0.604,0.771,12.854,194.75,94.0,78.292,59.0,9.833,258.0,224.917,191.0,204.458
2014-07-25,3.917,4.5415,0.5,0.8125,42.5835,199.333,92.0,69.583,45.0,10.708,273.0,224.542,181.0,210.208
2014-07-26,3.021,3.3955,0.2915,0.6665,71.75,197.417,87.0,72.958,49.0,10.375,245.0,209.542,183.0,207.75
2014-07-27,1.625,1.875,0.0415,0.4375,19.979,187.458,88.0,77.667,62.0,8.958,241.0,209.833,177.0,196.458
2014-07-28,1.583,1.9165,0.229,0.2085,8.375,195.083,84.0,65.167,46.0,10.167,255.0,205.083,152.0,205.167
2014-07-29,2.9165,4.021,1.2085,1.4165,21.583,205.125,87.0,67.833,45.0,11.417,247.0,197.167,128.0,216.208
2014-07-30,2.6455,3.125,0.4375,0.729,46.0,206.083,88.0,70.125,51.0,11.833,258.0,211.083,166.0,217.917
2014-07-31,3.5625,4.0,0.5,1.542,32.6665,198.833,82.0,67.375,47.0,11.5,267.0,229.5,191.0,210.25
2014-08-01,3.6875,4.417,0.5625,1.771,39.2085,192.75,88.0,67.667,47.0,12.833,281.0,243.792,193.0,205.583
2014-08-02,3.5835,4.125,0.5,1.9580000000000002,24.75,211.417,86.0,66.083,38.0,13.25,299.0,233.833,178.0,224.667
2014-08-03,1.5835,1.8125,0.021,0.8335,33.271,191.375,88.0,72.875,58.0,12.0,261.0,236.0,212.0,203.375
2014-08-04,2.0215,2.391,0.3045,0.6739999999999999,24.646,181.13,89.0,74.667,52.0,9.913,275.0,247.042,230.0,191.0
2014-08-05,3.1875,3.667,0.375,0.354,16.771,181.125,90.0,84.5,78.0,9.542,250.0,239.0,234.0,190.667
2014-08-06,2.625,3.125,0.4585,0.16699999999999998,12.6665,188.333,91.0,77.583,60.0,10.208,274.0,237.083,216.0,198.458
2014-08-07,1.9169999999999998,2.2705,0.3125,0.1875,6.7705,187.917,91.0,81.583,63.0,9.042,235.0,219.583,204.0,196.958
2014-08-08,2.9165,3.396,0.41700000000000004,0.604,8.042,195.583,91.0,79.667,61.0,8.625,238.0,214.333,199.0,203.958
2014-08-09,2.0,2.375,0.271,0.4375,18.125,199.583,88.0,71.792,46.0,9.458,262.0,220.0,178.0,208.917
2014-08-10,1.229,1.4585,0.125,0.0,9.458,199.25,89.0,77.167,55.0,8.083,232.0,198.25,161.0,207.5
2014-08-11,0.7085,1.0625,0.2085,0.0835,22.6665,181.333,97.0,82.542,71.0,7.5,242.0,223.583,190.0,189.042
2014-08-12,1.3955,1.6044999999999998,0.0625,0.729,17.326,190.182,88.0,67.792,46.0,7.909,250.0,219.958,196.0,198.091
2014-08-13,1.979,2.3125,0.25,0.646,13.4375,196.25,86.0,66.25,45.0,8.708,253.0,216.333,171.0,204.792
2014-08-14,1.9165,2.625,0.646,0.5625,8.0205,206.625,87.0,64.875,39.0,8.917,255.0,206.25,150.0,215.5
2014-08-15,1.229,1.604,0.1875,0.25,8.917,207.375,86.0,77.417,59.0,7.667,216.0,191.25,170.0,215.125
2014-08-16,1.354,1.6665,0.22949999999999998,0.375,13.2915,206.958,88.0,71.708,45.0,8.0,250.0,199.667,159.0,215.125
2014-08-17,0.5415,0.9375,0.083,0.0835,7.1665,200.75,88.0,72.25,51.0,7.375,234.0,198.292,151.0,208.083
2014-08-18,1.3695,1.5215,0.13,0.0215,10.875,196.0,85.0,76.125,59.0,8.957,226.0,201.208,182.0,204.87
2014-08-19,1.3535,1.5455,0.14850000000000002,0.0,8.3635,191.625,93.0,88.25,82.0,8.167,214.0,199.208,187.0,199.708
2014-08-20,2.25,2.708,0.5,0.22899999999999998,13.729,188.167,87.0,73.542,47.0,9.625,257.0,222.917,189.0,197.5
2014-08-21,1.663,1.9619999999999997,0.2665,0.23349999999999999,10.513,195.375,85.0,73.083,47.0,9.083,261.0,210.458,184.0,204.375
2014-08-22,1.167,1.396,0.10450000000000001,0.0835,5.396,189.25,92.0,86.417,77.0,7.875,205.0,197.083,190.0,197.083
2014-08-23,1.1875,1.354,0.14600000000000002,0.354,11.083,184.083,93.0,79.0,65.0,8.875,249.0,226.458,206.0,192.917
2014-08-24,2.229,2.5,0.10400000000000001,0.6045,28.375,191.0,84.0,68.875,54.0,9.75,252.0,228.542,189.0,200.583
2014-08-25,2.417,3.1665,0.625,0.104,5.7085,194.375,90.0,79.625,71.0,8.875,203.0,182.458,144.0,203.25
2014-08-26,1.7919999999999998,2.2915,0.5415,0.0625,5.691000000000001,193.458,79.0,59.833,42.0,9.958,221.0,163.375,104.0,203.458
2014-08-27,2.4795,3.354,0.917,0.5625,6.229,205.5,86.0,64.625,37.0,9.292,222.0,168.083,117.0,214.625
2014-08-28,2.479,3.458,0.854,1.25,7.5205,220.875,89.0,67.042,41.0,9.667,241.0,176.417,111.0,230.333
2014-08-29,1.5835,2.146,0.5,0.1875,7.521,222.583,89.0,70.042,34.0,9.25,241.0,177.917,116.0,231.708
2014-08-30,1.2915,2.0625,0.6665,0.146,7.4795,222.5,92.0,70.708,43.0,9.542,235.0,178.875,115.0,232.083
2014-08-31,1.0415,1.75,0.41700000000000004,0.1875,6.771,220.043,92.0,69.708,43.0,9.696,232.0,175.75,115.0,229.739
2014-09-01,1.826,2.3695,0.587,0.0,7.729,204.13,89.0,69.917,46.0,9.87,234.0,184.167,126.0,213.957
2014-09-02,2.708,3.4375,0.75,0.2915,8.875,206.333,92.0,71.208,44.0,10.375,248.0,189.708,123.0,216.708
2014-09-03,1.6875,2.3545,0.6045,0.0625,11.6875,195.25,90.0,72.833,50.0,9.875,240.0,197.417,147.0,204.833
2014-09-04,0.479,0.667,0.0,0.0,10.0835,187.292,94.0,82.75,70.0,8.292,193.0,178.875,168.0,195.667
2014-09-05,1.4165,1.729,0.0625,0.20800000000000002,13.0835,187.667,96.0,85.5,68.0,9.917,232.0,211.875,184.0,197.458
2014-09-06,2.7915,3.208,0.396,1.0415,11.3125,193.25,86.0,62.333,38.0,10.75,262.0,214.458,160.0,204.0
2014-09-07,1.75,2.0625,0.3125,0.47950000000000004,8.0205,197.667,88.0,68.125,39.0,11.042,250.0,191.875,135.0,208.625
2014-09-08,2.6255,3.223,0.5325,0.595,7.5375,198.087,88.0,70.696,39.0,11.087,261.0,193.348,140.0,209.13
2014-09-09,1.271,1.5835,0.271,0.3335,9.333,192.417,87.0,71.292,48.0,10.0,237.0,198.542,160.0,202.375
2014-09-10,0.9165,0.9585,0.0,0.396,8.2295,188.667,86.0,71.333,55.0,8.417,219.0,192.25,173.0,197.083
2014-09-11,0.8125,0.875,0.0,0.5,5.9375,188.75,96.0,81.583,64.0,8.458,226.0,181.833,153.0,197.167
2014-09-12,2.2605000000000004,2.9565,0.6085,0.5700000000000001,7.348000000000001,189.87,89.0,70.875,46.0,10.652,227.0,180.542,135.0,200.391
2014-09-13,2.2085,2.7295,0.479,0.4165,8.4585,195.5,87.0,67.917,40.0,9.458,229.0,171.708,116.0,204.958
2014-09-14,1.5415,1.6875,0.16649999999999998,0.396,8.875,196.125,87.0,64.167,32.0,8.708,210.0,143.792,88.0,204.875
2014-09-15,1.63,2.0,0.413,0.2825,9.7915,197.957,88.0,70.792,44.0,7.87,209.0,156.708,93.0,205.783
2014-09-16,1.921,2.354,0.418,0.19599999999999998,9.5715,191.0,89.0,72.958,45.0,8.368,215.0,164.5,117.0,199.421
2014-09-17,2.75,3.646,0.7915,0.5415,7.4165,198.25,89.0,69.458,37.0,9.75,203.0,130.292,65.0,207.958
2014-09-18,2.792,3.771,0.979,0.2085,4.6665,199.167,91.0,76.625,45.0,9.958,192.0,121.875,57.0,209.125
2014-09-19,2.104,2.625,0.5415,0.021,5.1665,194.042,89.0,70.0,43.0,9.625,200.0,141.542,94.0,203.583
2014-09-20,2.6665,3.333,0.771,0.5835,6.0625,193.875,91.0,69.583,37.0,10.5,201.0,134.625,80.0,204.333
2014-09-21,2.0415,2.5625,0.4165,0.6875,8.396,196.708,91.0,69.458,35.0,9.875,212.0,132.792,66.0,206.542
2014-09-22,3.729,4.9375,1.1045,0.646,8.9375,195.292,92.0,74.542,40.0,10.667,212.0,131.042,66.0,205.833
2014-09-23,3.0625,3.75,0.6665,0.792,12.854,194.625,92.0,73.542,45.0,9.875,217.0,139.708,63.0,204.417
2014-09-24,1.9585,2.4165,0.5,0.479,17.75,195.458,94.0,80.667,56.0,9.75,207.0,157.583,76.0,205.208
2014-09-25,1.6875,1.8125,0.10400000000000001,0.47950000000000004,10.5415,188.792,93.0,71.542,39.0,12.875,241.0,181.042,147.0,201.542
2014-09-26,2.479,2.8955,0.4375,0.771,7.1875,188.333,88.0,59.125,27.0,14.417,219.0,144.917,78.0,202.833
2014-09-27,1.25,1.458,0.1875,0.3335,8.667,189.417,96.0,70.917,45.0,12.958,196.0,144.5,65.0,202.417
2014-09-28,1.4375,1.6665,0.10400000000000001,0.75,15.1875,187.208,82.0,70.875,57.0,14.375,210.0,176.708,105.0,201.5
2014-09-29,3.1734999999999998,3.891,0.739,0.0865,10.9585,197.304,89.0,66.792,34.0,15.043,209.0,136.5,71.0,212.217
2014-09-30,2.896,3.5625,0.6045,0.20850000000000002,8.0625,195.333,93.0,72.958,42.0,13.583,200.0,115.25,37.0,208.792
2014-10-01,3.0835,3.9585,0.9375,0.8335,12.9375,192.75,88.0,63.875,35.0,14.125,171.0,108.792,52.0,207.0
2014-10-02,2.167,2.6875,0.45799999999999996,0.292,11.792,192.083,93.0,72.167,38.0,14.042,164.0,107.25,32.0,206.083
2014-10-03,3.125,3.6665,0.5415,0.0,9.875,194.125,96.0,85.625,74.0,13.125,176.0,142.208,106.0,207.5
2014-10-04,2.7915,3.375,0.5205,0.0,8.1665,194.125,92.0,76.042,56.0,13.5,175.0,114.0,51.0,207.583
2014-10-05,2.125,2.583,0.3125,0.4375,11.3125,193.083,91.0,67.542,32.0,13.333,165.0,97.667,23.0,206.542
2014-10-06,5.708,7.375,1.7295,0.1875,13.833,202.292,87.0,79.667,74.0,15.25,104.0,84.292,56.0,217.625
2014-10-07,2.75,3.583,0.729,0.1665,10.854,193.292,87.0,63.25,29.0,12.375,166.0,85.292,14.0,205.667
2014-10-08,4.6665,5.7085,1.0415,0.7915,13.3955,192.583,92.0,75.792,46.0,13.333,174.0,89.917,14.0,205.667
2014-10-09,3.7295,4.75,0.896,1.2295,18.5205,192.208,94.0,68.875,29.0,12.667,187.0,111.417,16.0,204.875
2014-10-10,2.816,3.1775,0.3425,0.6739999999999999,14.3675,187.391,93.0,66.522,44.0,11.217,160.0,115.0,59.0,198.348
2014-10-11,2.396,2.792,0.3125,0.3335,11.1665,188.375,83.0,59.542,40.0,11.0,141.0,101.542,62.0,199.458
2014-10-12,1.4165,1.6665,0.22899999999999998,0.667,6.271,188.458,91.0,72.625,46.0,10.583,156.0,95.625,7.0,199.0
2014-10-13,3.2605,3.8914999999999997,0.6305000000000001,0.1955,12.458,191.174,95.0,69.75,48.0,15.435,153.0,110.042,67.0,206.478
2014-10-14,2.854,3.354,0.5,0.0,6.8335,192.458,92.0,84.542,76.0,10.542,88.0,69.708,39.0,203.083
2014-10-15,3.1455,4.2085,1.0625,0.16649999999999998,7.5435,193.0,89.0,66.25,35.0,12.391,155.0,69.208,11.0,205.261
2014-10-16,1.354,1.5625,0.25,0.021,5.625,189.625,94.0,70.5,49.0,7.917,158.0,104.958,15.0,197.208
2014-10-17,3.0,3.375,0.3545,1.1665,6.5625,189.042,95.0,72.667,53.0,8.792,146.0,115.542,78.0,197.708
2014-10-18,3.1875,3.708,0.521,0.604,14.2085,193.417,89.0,60.75,29.0,9.125,156.0,72.667,3.0,202.625
2014-10-19,2.0625,2.5835,0.396,0.6665,14.3125,191.667,92.0,70.792,36.0,8.083,165.0,90.583,-9.0,199.75
2014-10-20,2.75,3.0205,0.14600000000000002,0.771,17.625,190.083,95.0,75.875,56.0,8.542,175.0,142.333,91.0,198.625
2014-10-21,3.0415,3.2705,0.22899999999999998,0.625,19.4165,190.458,88.0,67.833,57.0,8.75,154.0,108.458,55.0,199.208
2014-10-22,3.271,3.9375,0.646,0.5,13.521,192.875,79.0,57.375,31.0,7.667,107.0,44.542,-11.0,200.542
2014-10-23,3.5415,4.4165,0.9375,0.875,13.979,194.667,86.0,66.5,32.0,7.917,118.0,39.0,-31.0,202.583
2014-10-24,2.8125,3.208,0.3955,0.8335,11.7085,191.652,86.0,68.958,41.0,7.391,157.0,87.875,15.0,198.957
2014-10-25,2.542,2.7295,0.14600000000000002,0.7085,15.0,191.292,92.0,77.458,63.0,7.583,160.0,125.375,29.0,198.875
2014-10-26,1.479,1.646,0.0415,1.3955,14.6455,187.458,89.0,68.542,49.0,8.0,190.0,156.167,127.0,195.417
2014-10-27,3.239,3.587,0.391,0.261,10.7085,190.522,86.0,74.333,61.0,9.0,152.0,94.708,19.0,199.478
2014-10-28,3.6875,4.4585,0.75,1.2085,3.3545,193.625,81.0,60.708,36.0,8.708,101.0,43.375,-17.0,202.417
2014-10-29,3.271,3.8335,0.583,0.021,5.375,193.833,88.0,67.25,40.0,7.292,100.0,47.833,-12.0,201.25
2014-10-30,3.979,5.1875,1.125,0.7915,8.125,193.5,99.0,78.167,45.0,7.292,143.0,55.25,-19.0,200.833
2014-10-31,4.1875,5.1455,0.9585,0.354,16.271,194.75,100.0,87.458,67.0,7.917,161.0,79.25,3.0,202.583
2014-11-01,3.4585,4.1875,0.6875,0.6875,29.3125,196.75,100.0,85.125,57.0,8.375,143.0,92.333,9.0,205.042
2014-11-02,1.125,1.146,0.0,0.0,8.396,188.792,97.0,94.583,91.0,7.125,163.0,150.458,139.0,195.833
2014-11-03,2.5,2.6665,0.22949999999999998,1.3545,6.3545,193.333,92.0,58.417,49.0,7.0,159.0,74.583,27.0,200.5
2014-11-04,2.7085,2.9165,0.146,1.2705000000000002,7.875,192.875,75.0,50.25,27.0,6.917,100.0,60.083,19.0,199.708
2014-11-05,2.271,2.7085,0.479,0.75,13.75,191.708,90.0,65.875,40.0,6.417,132.0,87.917,0.0,198.0
2014-11-06,2.854,3.479,0.5625,0.521,15.1875,193.0,97.0,79.583,58.0,6.875,146.0,94.417,12.0,199.875
2014-11-07,3.1875,3.6875,0.4375,0.39549999999999996,10.375,192.333,80.0,58.708,43.0,6.875,68.0,35.25,2.0,198.875
2014-11-08,3.354,3.958,0.542,1.0205,13.6455,192.292,82.0,58.833,35.0,6.5,117.0,67.75,-9.0,198.792
2014-11-09,3.1875,3.604,0.41700000000000004,0.583,12.479,194.25,95.0,78.292,42.0,7.25,138.0,69.125,-1.0,201.583
2014-11-10,3.8695,4.4565,0.587,0.2825,10.4375,190.913,95.0,86.25,68.0,7.957,127.0,86.875,21.0,198.913
2014-11-11,2.8125,3.625,0.7915,0.2915,9.979,195.625,97.0,82.667,52.0,7.458,114.0,53.583,-6.0,203.042
2014-11-12,2.4375,3.1665,0.5835,0.5,10.833,193.542,95.0,80.042,55.0,6.875,131.0,81.5,6.0,200.417
2014-11-13,3.042,3.479,0.3545,2.5,12.021,193.875,86.0,61.083,38.0,7.0,103.0,50.208,7.0,200.917
2014-11-14,3.229,3.4585,0.146,2.9795,7.978,192.478,66.0,47.292,37.0,7.957,44.0,17.083,-5.0,200.304
2014-11-15,4.1875,4.9585,0.729,1.8335,7.5,194.958,83.0,65.458,48.0,8.542,22.0,-2.583,-45.0,203.333
2014-11-16,2.5,2.729,0.1455,1.0625,10.25,195.958,88.0,69.708,37.0,6.75,74.0,12.25,-35.0,202.5
2014-11-17,5.5415,6.604,1.104,1.6875,13.625,197.25,91.0,71.042,30.0,7.125,70.0,-1.958,-61.0,204.417
2014-11-18,4.7085,5.625,0.9375,1.146,11.167,201.875,97.0,78.667,49.0,7.375,69.0,4.75,-53.0,209.292
2014-11-19,4.6455,5.521,0.9165,0.896,12.042,198.583,97.0,77.583,43.0,7.0,68.0,8.333,-51.0,205.542
2014-11-20,6.146,7.5205,1.3955000000000002,1.479,17.104,198.833,92.0,74.083,33.0,7.333,91.0,-6.333,-67.0,206.208
2014-11-21,3.6875,4.5625,0.833,1.0,12.1045,194.417,93.0,80.208,60.0,6.417,98.0,45.958,-54.0,200.625
2014-11-22,4.5625,4.9585,0.5,1.2085,16.6665,192.542,94.0,84.042,70.0,7.292,127.0,86.25,8.0,199.708
2014-11-23,2.1875,2.8125,0.479,1.0,13.25,195.5,95.0,72.625,39.0,6.333,63.0,6.875,-55.0,201.667
2014-11-24,3.762,4.5995,0.7685,0.358,9.009,194.182,92.0,79.261,50.0,5.864,79.0,18.043,-64.0,200.091
2014-11-25,3.5,4.021,0.521,0.354,14.0,194.833,97.0,68.833,38.0,5.542,58.0,6.833,-48.0,200.292
2014-11-26,2.875,3.5835,0.729,0.5205,11.479,194.292,91.0,73.333,56.0,5.125,61.0,4.333,-71.0,199.333
2014-11-27,6.3125,7.8125,1.5835,0.375,12.8335,197.583,99.0,81.167,49.0,6.083,92.0,20.833,-17.0,203.833
2014-11-28,6.0625,8.6665,2.792,0.625,18.9165,196.542,98.0,81.25,44.0,7.875,105.0,31.958,-29.0,204.208
2014-11-29,7.8125,8.9375,1.2915,1.1665,22.583,198.042,93.0,82.333,66.0,7.75,77.0,41.625,0.0,205.708
2014-11-30,2.104,2.9585,0.75,0.9375,18.229,197.958,95.0,77.917,46.0,7.333,104.0,47.833,-25.0,205.167
2014-12-01,1.396,1.5835,0.0415,0.729,8.5415,192.458,94.0,73.833,52.0,6.0,110.0,85.083,66.0,198.333
2014-12-02,2.6875,3.0415,0.3335,1.333,10.042,195.5,87.0,66.458,44.0,5.833,68.0,5.292,-24.0,201.25
2014-12-03,2.667,3.083,0.458,2.0835,8.1875,194.042,66.0,56.625,45.0,5.042,5.0,-6.708,-21.0,198.917
2014-12-04,3.2085,4.9375,1.8335,1.375,11.125,195.458,82.0,64.667,42.0,5.75,16.0,-26.0,-67.0,201.292
2014-12-05,4.833,6.1665,1.375,0.729,12.582999999999998,201.75,88.0,73.208,34.0,5.958,13.0,-44.375,-92.0,207.625
2014-12-06,4.3125,5.417,1.3125,1.521,7.2085,198.958,89.0,65.708,35.0,5.958,-4.0,-66.958,-120.0,204.958
2014-12-07,4.479,5.875,1.3545,0.41700000000000004,9.021,201.75,94.0,87.0,71.0,6.292,-20.0,-106.958,-175.0,207.875
2014-12-08,7.3260000000000005,10.2175,3.1525,0.065,9.9585,198.739,95.0,81.875,47.0,4.391,3.0,-91.208,-170.0,203.043
2014-12-09,5.4585,7.7915,2.396,0.042,11.1875,198.208,97.0,82.167,36.0,4.083,10.0,-77.542,-142.0,202.125
2014-12-10,6.458,8.354,1.8544999999999998,0.0625,11.5415,201.417,96.0,80.375,56.0,5.208,-6.0,-53.083,-112.0,206.542
2014-12-11,2.0415,2.5,0.396,0.5,10.583,192.667,92.0,79.125,62.0,4.5,66.0,25.167,-19.0,197.042
2014-12-12,3.9565,5.13,1.174,0.479,12.6955,195.348,92.0,77.0,47.0,5.043,12.0,-35.917,-81.0,200.478
2014-12-13,4.104,4.9585,0.9165,1.25,8.9375,194.583,87.0,63.125,35.0,5.042,-7.0,-60.208,-108.0,199.333
2014-12-14,3.167,3.75,0.583,0.9165,7.6665,194.417,87.0,62.125,37.0,4.458,-20.0,-66.625,-112.0,198.875
2014-12-15,6.354,7.9375,1.4585,0.3125,8.1875,194.25,88.0,76.0,51.0,4.167,-4.0,-55.958,-107.0,198.25
2014-12-16,1.5,1.7705,0.1455,0.20850000000000002,4.479,191.261,99.0,83.25,62.0,2.783,27.0,-16.167,-112.0,194.217
2014-12-17,4.4165,4.979,0.5205,3.4165,6.521,195.167,94.0,63.542,50.0,4.292,24.0,-11.125,-35.0,199.417
2014-12-18,2.6665,3.0415,0.4165,0.6875,4.75,192.458,93.0,68.625,55.0,2.708,14.0,-10.292,-60.0,195.125
2014-12-19,6.479,7.5,0.958,0.7705,7.3335,193.208,87.0,72.208,49.0,4.167,25.0,-27.625,-74.0,197.333
2014-12-20,2.771,3.1045,0.1875,0.792,8.875,191.083,88.0,76.333,54.0,3.542,84.0,36.542,-31.0,194.667
2014-12-21,2.5,2.6455,0.0415,2.1045,8.0415,193.917,77.0,52.75,41.0,4.125,63.0,-18.292,-61.0,197.958
2014-12-22,4.0,4.63,0.609,3.0,5.708,192.391,65.0,50.75,41.0,2.913,-27.0,-56.583,-82.0,195.217
2014-12-23,5.7295,6.4585,0.6875,3.708,10.3125,191.917,69.0,56.833,41.0,3.458,5.0,-36.25,-80.0,195.417
2014-12-24,4.6875,5.3125,0.7915,0.875,12.5625,193.167,93.0,87.208,76.0,3.125,4.0,-35.208,-84.0,196.083
2014-12-25,6.146,7.5835,1.646,0.39549999999999996,10.146,196.667,92.0,80.042,43.0,3.625,-3.0,-72.583,-130.0,200.292
2014-12-26,5.5835,6.75,1.167,0.375,8.375,195.542,95.0,77.417,44.0,4.125,-14.0,-70.292,-127.0,199.708
2014-12-27,7.708,9.2085,1.604,0.6875,11.854,198.958,92.0,77.0,41.0,5.292,16.0,-57.417,-131.0,204.167
2014-12-28,3.0835,3.625,0.5415,0.729,8.6455,196.917,94.0,77.5,50.0,3.583,48.0,-5.208,-79.0,200.375
2014-12-29,3.729,4.5,0.7085,0.8335,17.917,191.958,98.0,82.25,50.0,4.375,55.0,21.792,-3.0,196.208
2014-12-30,4.5835,5.4165,0.729,1.0625,38.125,196.458,93.0,81.125,65.0,5.167,16.0,-4.583,-26.0,201.625
2014-12-31,4.083,4.417,0.39549999999999996,1.75,17.0625,194.083,90.0,72.458,47.0,3.792,18.0,-25.958,-77.0,197.75
2015-01-01,1.9375,2.333,0.1875,0.583,8.146,197.542,87.0,74.833,57.0,2.208,0.0,-32.333,-72.0,199.708
2015-01-02,2.896,3.125,0.14600000000000002,1.3335,16.625,198.25,97.0,80.5,60.0,3.25,47.0,0.5,-68.0,201.542
2015-01-03,2.6455,3.083,0.39549999999999996,0.979,19.4585,199.667,85.0,58.708,41.0,2.958,28.0,-16.75,-76.0,202.625
2015-01-04,2.7605,3.5,0.652,0.326,11.083,200.565,89.0,74.083,45.0,6.391,6.0,-56.625,-112.0,206.826
2015-01-05,3.021,3.6875,0.729,0.8955,8.75,197.125,89.0,70.292,42.0,5.542,-6.0,-62.25,-124.0,202.75
2015-01-06,3.7085,4.4585,0.75,0.6875,7.7915,196.083,87.0,67.125,38.0,6.333,21.0,-33.833,-85.0,202.417
2015-01-07,4.1045,4.8125,0.7915,0.3335,10.1875,197.087,83.0,68.583,50.0,6.522,-2.0,-36.417,-65.0,203.348
2015-01-08,5.542,6.6045,1.0415,1.4375,8.5625,198.625,90.0,65.0,36.0,6.292,18.0,-35.0,-89.0,204.708
2015-01-09,3.125,3.7915,0.75,0.3955,9.6455,197.458,91.0,69.208,40.0,5.75,-1.0,-66.625,-118.0,203.167
2015-01-10,2.4585,2.979,0.41700000000000004,0.6665,6.9165,196.167,88.0,70.458,47.0,5.583,6.0,-58.458,-121.0,201.458
2015-01-11,3.167,3.875,0.625,0.25,8.125,197.208,86.0,62.125,34.0,5.125,-31.0,-93.417,-167.0,202.375
2015-01-12,4.0625,4.979,0.979,0.667,7.3545,198.708,86.0,69.75,37.0,5.417,-20.0,-96.958,-168.0,204.208
2015-01-13,3.6985,4.612,0.8485,1.0135,7.1325,198.227,90.0,72.087,39.0,6.273,-5.0,-62.739,-123.0,204.364
2015-01-14,4.979,6.2915,1.229,1.292,7.0,199.125,99.0,75.958,42.0,6.583,-17.0,-70.958,-158.0,205.5
2015-01-15,7.5625,9.375,1.7915,0.7705,13.0625,204.208,94.0,78.5,45.0,6.625,-32.0,-113.042,-169.0,210.625
2015-01-16,5.1665,6.646,1.5,0.5835,8.75,200.833,94.0,76.458,32.0,6.167,-13.0,-109.708,-186.0,207.042
2015-01-17,3.6455,4.354,0.75,0.375,7.771,201.375,93.0,75.917,30.0,6.292,-6.0,-112.875,-185.0,207.417
2015-01-18,6.022,7.7825,1.6955,0.0435,6.5835,206.696,91.0,79.917,63.0,10.565,-23.0,-77.25,-158.0,217.304
2015-01-19,4.1665,4.896,0.604,1.375,4.2915,195.917,95.0,74.458,55.0,8.5,2.0,-11.792,-27.0,204.208
2015-01-20,1.6665,2.021,0.3335,1.146,4.8125,193.583,73.0,62.583,54.0,7.625,1.0,-17.333,-47.0,201.083
2015-01-21,5.6875,6.8335,1.104,0.9375,12.375,196.333,93.0,80.083,68.0,8.792,-15.0,-69.042,-143.0,205.042
2015-01-22,7.8545,9.7705,1.9165,0.292,10.979,202.042,97.0,88.125,81.0,10.458,-8.0,-93.625,-185.0,212.458
2015-01-23,6.458,8.1665,1.7085,0.4165,8.625,202.417,92.0,72.917,36.0,10.292,1.0,-81.958,-150.0,212.625
2015-01-24,4.5835,6.2915,1.646,1.2085,8.0625,201.458,91.0,76.625,56.0,9.083,-20.0,-71.208,-126.0,210.542
2015-01-25,5.6665,7.0,1.3125,1.125,10.7295,199.0,90.0,70.208,39.0,8.708,-30.0,-97.583,-150.0,207.75
2015-01-26,3.1875,3.771,0.5415,0.771,8.875,195.25,90.0,76.875,59.0,9.375,23.0,-12.75,-98.0,204.375
2015-01-27,4.0415,4.5625,0.5835,1.375,14.25,194.583,89.0,67.542,38.0,9.292,18.0,-17.333,-97.0,203.708
2015-01-28,4.9375,6.25,1.417,0.6665,13.2915,198.583,91.0,72.75,51.0,10.333,-5.0,-72.25,-143.0,209.0
2015-01-29,4.3955,5.479,1.125,0.4375,11.792,200.25,91.0,71.5,35.0,10.333,-29.0,-98.083,-159.0,210.542
2015-01-30,4.5415,5.5,0.896,1.146,11.0835,200.875,92.0,71.125,31.0,10.875,-21.0,-83.667,-145.0,211.792
2015-01-31,2.9375,3.3955,0.521,0.5,8.771,199.25,90.0,68.208,33.0,9.542,-21.0,-93.458,-170.0,208.667
2015-02-01,4.391,5.5215,1.022,0.32599999999999996,9.1665,198.609,90.0,71.417,33.0,11.957,-24.0,-115.208,-177.0,210.478
2015-02-02,4.417,5.271,0.958,0.521,10.1665,197.792,93.0,68.5,41.0,12.083,-13.0,-85.083,-150.0,209.792
2015-02-03,6.4375,7.792,1.5,0.542,12.9585,199.417,95.0,76.042,44.0,12.083,-6.0,-80.792,-180.0,211.458
2015-02-04,3.854,4.4585,0.625,0.229,9.6665,196.083,89.0,80.792,60.0,12.083,18.0,-23.333,-80.0,208.208
2015-02-05,4.6875,5.3125,0.646,0.6455,13.104,193.25,92.0,60.5,42.0,11.083,8.0,-22.875,-89.0,204.292
2015-02-06,3.2915,4.3335,0.8125,0.208,8.25,196.25,91.0,74.083,34.0,11.458,-5.0,-82.458,-152.0,207.792
