date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2014-04-02,23.135333333333335,28.141333333333336,5.006,16.708,7.783,19.605,194.6125,3.0,77.0,54.875,32.0,22.8665,0.0,223.0,165.5,108.0,217.4795
2014-04-03,22.879,31.266666666666666,8.387666666666666,10.958,5.345,14.746333333333332,192.2605,3.292,85.0,63.292,42.0,18.869500000000002,1.0,224.0,170.917,116.0,211.13049999999998
2014-04-04,12.152666666666667,14.903,2.75,7.708,3.9585,11.402666666666667,190.1085,2.208,91.0,67.25,50.0,11.4345,7.0,158.0,126.667,90.0,201.5435
2014-04-05,10.291666666666666,12.694333333333333,2.4026666666666667,11.083,2.979,11.305666666666667,191.913,2.261,86.0,57.875,41.0,10.152,12.0,116.0,90.042,58.0,202.065
2014-04-06,8.488333333333333,10.451,1.9623333333333335,9.167,3.0625,11.083,193.652,2.708,88.0,65.708,42.0,10.7605,2.0,115.0,85.792,63.0,204.413
2014-04-07,24.34766666666667,34.46233333333333,10.114666666666666,14.458,4.917,14.555666666666667,194.8475,3.5,73.0,54.958,32.0,13.3915,0.0,154.0,103.75,43.0,208.23950000000002
2014-04-08,31.384,41.12,9.735999999999999,25.435,8.437,30.337999999999997,197.5355,5.25,77.0,53.417,35.0,25.0205,0.0,190.0,140.625,70.0,222.55599999999998
2014-04-09,34.56933333333333,44.44433333333333,9.875,40.75,8.7315,50.06933333333333,199.5,5.292,76.0,55.625,31.0,30.435000000000002,0.0,212.0,161.625,100.0,229.9345
2014-04-10,24.472333333333335,32.291666666666664,7.819333333333333,30.059,7.7915,39.15266666666667,197.239,4.333,74.0,52.417,36.0,20.5655,0.0,210.0,157.958,107.0,217.80450000000002
2014-04-11,18.333333333333332,22.16633333333333,3.8333333333333335,17.75,4.875,19.708333333333332,193.6085,2.75,56.0,40.583,20.0,14.0435,0.0,166.0,129.125,89.0,207.6525
2014-04-12,24.708333333333332,29.583333333333332,4.874666666666667,19.208,5.854,19.069333333333333,195.565,3.217,55.0,37.708,15.0,16.9565,0.0,186.0,134.125,76.0,212.522
2014-04-13,21.028000000000002,23.647333333333336,2.619666666666667,19.958,5.6875,21.902666666666665,197.9565,3.167,72.0,48.375,28.0,18.9345,0.0,173.0,135.708,108.0,216.8915
2014-04-14,19.06233333333333,26.885333333333335,7.823,19.625,4.7955,21.36766666666667,195.674,2.75,77.0,41.625,20.0,16.3475,0.0,212.0,157.458,103.0,212.022
2014-04-15,33.39,43.550333333333334,10.160666666666666,18.783,8.4875,22.862333333333336,195.89600000000002,3.292,74.0,44.792,26.0,25.0485,0.0,192.0,147.375,78.0,220.945
2014-04-16,46.568999999999996,61.183,14.613999999999999,31.875,12.303999999999998,40.071666666666665,199.7175,5.304,67.0,52.958,37.0,32.674,0.0,202.0,165.292,123.0,232.3915
2014-04-17,33.05533333333333,40.986333333333334,7.9303333333333335,43.167,10.875,53.166666666666664,198.7605,5.417,75.0,54.208,35.0,28.913,0.0,230.0,185.792,124.0,227.6735
2014-04-18,19.111,21.819333333333333,2.7083333333333335,33.583,5.3335,45.361,192.9565,3.542,90.0,73.125,60.0,19.0,10.0,196.0,166.958,140.0,211.9565
2014-04-19,10.708333333333334,12.430666666666667,1.7223333333333333,18.792,4.75,19.777666666666665,192.5,2.087,67.0,43.958,25.0,10.1085,0.0,202.0,152.25,112.0,202.60899999999998
2014-04-20,11.726999999999999,14.192666666666666,2.465666666666667,7.458,3.854,11.389000000000001,192.82600000000002,2.375,72.0,63.167,51.0,11.6085,0.0,160.0,132.625,104.0,204.4345
2014-04-21,17.542,23.886,6.343666666666667,7.0,3.049,8.065666666666667,192.26,3.042,89.0,75.958,67.0,19.802500000000002,1.0,202.0,169.5,138.0,212.0625
2014-04-22,20.840666666666667,25.108999999999998,4.268666666666667,20.625,4.896,24.958333333333332,193.152,3.5,77.0,59.0,42.0,16.522,0.0,186.0,166.208,143.0,209.67399999999998
2014-04-23,22.805333333333333,31.54133333333333,8.735999999999999,20.667,6.241,24.041666666666668,195.545,3.5,78.0,47.667,31.0,23.460500000000003,0.0,212.0,162.958,96.0,219.00549999999998
2014-04-24,24.653000000000002,31.333333333333332,6.6803333333333335,17.875,5.542,20.152666666666665,195.2825,3.792,67.0,44.958,18.0,21.0435,0.0,236.0,168.042,100.0,216.326
2014-04-25,21.167,27.014,5.847,17.667,5.417,20.916666666666668,193.17399999999998,3.917,71.0,54.25,32.0,18.348,0.0,226.0,180.667,118.0,211.522
2014-04-26,18.625333333333334,22.999666666666666,4.375333333333333,18.042,5.8545,21.291666666666668,192.1085,3.435,79.0,59.333,35.0,16.674,0.0,243.0,192.5,139.0,208.783
2014-04-27,10.689333333333332,12.735666666666667,2.046666666666667,14.625,5.1875,17.639,192.0,2.917,77.0,52.208,26.0,15.0,0.0,239.0,190.917,142.0,207.0
2014-04-28,17.32166666666667,22.050666666666668,4.728666666666666,13.348,3.5985,15.936666666666667,191.424,2.75,78.0,62.417,45.0,16.408,0.0,214.0,179.625,166.0,207.832
2014-04-29,7.724333333333333,9.384333333333332,1.66,4.042,2.5625,8.347333333333333,189.065,2.25,92.0,86.458,74.0,11.4565,38.0,188.0,164.792,152.0,200.5215
2014-04-30,17.855999999999998,22.366333333333333,4.510333333333333,11.875,4.8265,15.5,188.933,3.0,92.0,74.458,56.0,14.0335,3.0,227.0,190.167,160.0,202.9665
2014-05-01,18.846999999999998,27.305333333333333,8.458333333333334,13.292,5.5835,17.069333333333333,191.9565,3.542,84.0,64.083,49.0,15.6955,0.0,232.0,200.208,168.0,207.652
2014-05-02,20.527666666666665,26.847333333333335,6.319333333333333,19.125,7.1875,23.597333333333335,191.652,4.333,81.0,60.75,46.0,15.021999999999998,0.0,242.0,206.708,161.0,206.6735
2014-05-03,16.083333333333332,19.125,3.0416666666666665,25.0,6.875,31.847333333333335,196.21699999999998,4.043,77.0,50.042,23.0,19.739,0.0,242.0,202.708,159.0,215.9565
2014-05-04,14.357,16.615333333333336,2.2583333333333333,15.333,6.8125,19.389,194.0435,2.958,64.0,46.583,21.0,17.174,0.0,242.0,185.167,112.0,211.2175
2014-05-05,14.5,17.036333333333335,2.5363333333333333,19.208,4.125,25.403000000000002,194.848,3.083,89.0,73.208,61.0,17.435,3.0,197.0,169.25,150.0,212.28300000000002
2014-05-06,10.275,12.354,2.079333333333333,14.958,5.0,17.694666666666667,192.413,2.667,80.0,49.333,32.0,9.087,0.0,198.0,166.5,130.0,201.5
2014-05-07,21.764,26.778000000000002,5.0136666666666665,21.958,6.115,24.221999999999998,194.2605,3.25,70.0,44.958,31.0,15.8475,0.0,220.0,176.792,113.0,210.10899999999998
2014-05-08,13.707999999999998,17.933,4.2253333333333325,16.409,4.008,18.927999999999997,191.74099999999999,2.5,66.0,48.125,31.0,11.2385,0.0,252.0,203.25,136.0,202.97899999999998
2014-05-09,15.847333333333333,19.889,4.041666666666667,20.25,5.7915,24.347333333333335,191.348,2.792,83.0,55.042,41.0,12.717,0.0,240.0,206.625,167.0,204.065
2014-05-10,9.0,10.430333333333333,1.4303333333333335,14.333,4.2085,16.79133333333333,192.0435,2.174,59.0,42.583,31.0,11.717,0.0,238.0,193.708,153.0,203.76100000000002
2014-05-11,8.751,10.150333333333334,1.399,15.5,4.646,19.236333333333334,191.89100000000002,2.375,64.0,51.0,32.0,12.761,0.0,250.0,202.917,142.0,204.652
2014-05-12,22.219333333333335,26.892,4.6723333333333334,16.043,4.261,19.606333333333335,193.226,2.833,89.0,64.583,40.0,22.589,12.0,232.0,195.375,166.0,215.815
2014-05-13,22.081666666666667,27.375,5.293333333333333,16.625,6.146,24.555666666666667,192.587,3.875,94.0,67.792,45.0,16.478,4.0,246.0,211.875,176.0,209.065
2014-05-14,33.41233333333333,42.43633333333333,9.024,27.583,7.595,36.36333333333334,198.4565,4.478,82.0,65.458,39.0,34.9345,3.0,266.0,207.875,168.0,233.3915
2014-05-15,18.166666666666668,22.0,3.833,15.333,4.479,21.069333333333333,189.913,3.0,90.0,78.917,62.0,12.304,2.0,198.0,177.083,161.0,202.2175
2014-05-16,18.541666666666668,23.986,5.444333333333333,22.792,7.229,32.02766666666667,192.348,3.5,92.0,58.875,37.0,14.913,0.0,248.0,205.25,160.0,207.261
2014-05-17,16.221999999999998,19.430666666666667,3.208,13.292,7.0205,18.402666666666665,194.587,3.043,63.0,45.833,32.0,16.7175,0.0,244.0,207.708,150.0,211.304
2014-05-18,17.385333333333335,19.454666666666668,2.0693333333333332,10.417,7.625,15.180333333333332,194.76049999999998,3.125,64.0,44.833,24.0,18.109,0.0,256.0,217.375,162.0,212.86950000000002
2014-05-19,22.462,28.037333333333333,5.575,21.957,8.4125,30.167999999999996,194.8505,3.75,78.0,53.958,28.0,20.009999999999998,0.0,266.0,217.667,174.0,214.8605
2014-05-20,19.482,24.395,4.913,27.583,6.708,40.06933333333333,191.23899999999998,3.083,91.0,71.542,50.0,21.913,15.0,250.0,209.75,179.0,213.152
2014-05-21,11.847,13.430333333333332,1.5833333333333333,6.875,4.163,11.652666666666667,190.2175,2.292,89.0,68.333,49.0,13.0435,13.0,228.0,199.792,172.0,203.261
2014-05-22,16.75,21.54133333333333,4.791666666666667,18.417,8.083,23.902666666666665,191.6085,3.167,76.0,59.667,48.0,12.7175,0.0,238.0,205.375,167.0,204.3265
2014-05-23,13.833666666666668,16.583333333333332,2.75,9.667,8.417,12.652666666666667,191.4785,2.333,66.0,57.625,45.0,13.282499999999999,0.0,236.0,202.625,180.0,204.7605
2014-05-24,15.513666666666666,19.736,4.222333333333333,11.875,8.542,16.916666666666668,192.413,3.174,79.0,61.333,41.0,18.9345,0.0,249.0,212.167,155.0,211.348
2014-05-25,10.697000000000001,12.810333333333332,2.1136666666666666,13.333,8.542,18.583333333333332,191.1085,2.917,76.0,63.208,48.0,15.478,0.0,260.0,227.333,190.0,206.587
2014-05-26,14.263666666666666,18.128666666666664,3.8649999999999998,7.75,5.625,13.278,189.652,2.5,91.0,73.0,57.0,14.913499999999999,16.0,237.0,212.083,187.0,204.5655
2014-05-27,20.649,27.05666666666667,6.407666666666667,20.652,8.208,31.826000000000004,192.487,4.458,93.0,72.958,51.0,17.930500000000002,0.0,246.0,214.417,184.0,210.418
2014-05-28,24.393,31.05933333333333,6.666999999999999,24.667,10.952,33.56333333333333,194.8825,4.308,79.0,55.917,30.0,23.886,0.0,288.0,229.75,162.0,218.7685
2014-05-29,24.264,31.125,6.861,30.625,8.8545,43.47233333333333,194.3475,,76.0,60.542,39.0,24.4785,,274.0,237.458,188.0,218.82600000000002
2014-05-30,19.430666666666667,24.333333333333332,4.902666666666667,45.25,7.4795,60.236,192.8045,,82.0,64.625,41.0,22.087,,291.0,252.375,208.0,214.89100000000002
2014-05-31,17.889,21.91633333333333,4.028,52.042,10.375,70.70866666666667,194.0,,86.0,64.708,49.0,17.761,,298.0,260.417,214.0,211.76100000000002
2014-06-01,20.563333333333333,22.566666666666666,2.002666666666667,53.625,13.6875,71.56933333333333,195.36950000000002,,81.0,58.167,38.0,26.826500000000003,,320.0,271.292,218.0,222.19549999999998
2014-06-02,26.273666666666667,31.804999999999996,5.531333333333333,39.636,9.854,53.239666666666665,194.561,,81.0,64.5,42.0,27.573500000000003,,296.0,259.25,228.0,222.1345
2014-06-03,21.885333333333335,26.102,4.216666666666667,21.917,9.125,33.764,188.152,,82.0,68.625,45.0,19.4345,,280.0,244.208,223.0,207.587
2014-06-04,10.305666666666667,13.180666666666667,2.875,21.583,4.133,28.5,189.0435,,79.0,62.333,44.0,13.8265,,280.0,241.125,216.0,202.86950000000002
2014-06-05,5.0,6.777666666666666,1.7776666666666667,4.542,3.0205,8.444666666666667,186.5435,,81.0,64.583,52.0,7.6305,,280.0,240.208,204.0,194.174
2014-06-06,14.583333333333334,17.958333333333332,3.375,8.458,3.3125,14.458333333333334,188.913,,91.0,77.167,59.0,16.4785,,279.0,234.875,220.0,205.3915
2014-06-07,14.985999999999999,19.930666666666667,4.9446666666666665,13.042,5.2085,23.597333333333335,190.522,,92.0,75.5,51.0,21.109,,284.0,243.042,214.0,211.63049999999998
2014-06-08,13.703333333333333,16.340666666666667,2.6373333333333333,9.792,8.4585,18.083,188.5,,88.0,69.5,52.0,13.761,,288.0,253.167,221.0,202.26100000000002
2014-06-09,21.195666666666668,28.480666666666664,7.285,16.913,8.769,27.080333333333332,188.67000000000002,,85.0,69.708,50.0,18.4375,,306.0,263.292,234.0,207.108
2014-06-10,16.270999999999997,23.511,7.239999999999999,14.875,6.0835,23.944666666666667,187.63299999999998,,89.0,74.958,56.0,22.3995,,282.0,252.833,228.0,210.0325
2014-06-11,11.744,19.385,7.641000000000001,11.083,4.0,16.804333333333332,188.5215,,83.0,71.619,54.0,17.326,,281.0,249.762,230.0,205.848
2014-06-12,16.986,25.680666666666667,8.694666666666667,7.542,5.0415,12.055333333333332,189.32600000000002,,87.0,74.25,62.0,19.326,,274.0,240.792,222.0,208.6525
2014-06-13,14.127,18.496,4.369,6.833,4.729,12.610999999999999,188.13,,78.0,63.167,52.0,11.2395,,266.0,240.167,212.0,199.36950000000002
2014-06-14,14.159333333333334,17.806,3.646666666666667,24.375,6.4165,29.861,191.36950000000002,,75.0,58.917,46.0,11.826,,275.0,249.375,218.0,203.19549999999998
2014-06-15,10.480666666666666,12.112,1.6316666666666666,36.667,7.4795,43.625,193.9785,,75.0,59.583,45.0,13.5215,,288.0,257.875,226.0,207.5
2014-06-16,20.545333333333332,25.61433333333333,5.069,31.957,7.3995,40.367333333333335,194.7065,,74.0,58.625,43.0,15.422,,286.0,254.125,213.0,210.1285
2014-06-17,24.615,31.39,6.7749999999999995,30.833,7.75,38.763666666666666,195.065,,81.0,66.208,57.0,23.2825,,265.0,241.083,218.0,218.348
2014-06-18,14.333666666666668,18.139,3.8056666666666668,17.417,5.6225000000000005,25.208333333333332,190.9785,,83.0,71.917,58.0,18.348,,246.0,224.667,211.0,209.326
2014-06-19,17.805666666666667,23.5,5.6946666666666665,17.417,6.354,22.388666666666666,192.9565,,88.0,63.583,45.0,18.696,,284.0,246.542,196.0,211.652
2014-06-20,16.889,22.083333333333332,5.194333333333334,17.375,6.0835,23.694666666666667,190.0,,80.0,66.875,47.0,14.4565,,288.0,254.042,210.0,204.4565
2014-06-21,16.346999999999998,21.111,4.764,15.75,7.0835,26.374666666666666,189.413,,90.0,75.125,57.0,22.912999999999997,,282.0,252.125,230.0,212.326
2014-06-22,9.764333333333333,11.687333333333333,1.922666666666667,8.625,3.9795,15.552666666666667,189.63049999999998,,91.0,82.0,66.0,13.239,,252.0,230.333,218.0,202.86950000000002
2014-06-23,15.646333333333336,19.401666666666667,3.7556666666666665,13.348,4.813000000000001,18.298666666666666,190.226,,84.0,63.583,44.0,15.9545,,290.0,252.75,223.0,206.1805
2014-06-24,16.741,22.014333333333337,5.273666666666666,16.333,6.1045,21.541666666666668,191.8695,,75.0,59.292,41.0,16.413,,298.0,264.083,226.0,208.2825
2014-06-25,15.891666666666666,20.688333333333333,4.796666666666667,21.5,6.478,27.227333333333334,193.2045,,82.0,59.708,40.0,20.163,,314.0,270.458,230.0,213.3675
2014-06-26,15.0,19.583333333333332,4.583333333333333,27.833,5.5835,40.389,191.13049999999998,,90.0,72.125,50.0,19.891,,300.0,261.542,236.0,211.0215
2014-06-27,17.139,23.346999999999998,6.208333333333333,17.625,5.1665,26.555333333333333,190.65249999999997,,88.0,77.292,59.0,18.0655,,278.0,248.167,226.0,208.7175
2014-06-28,10.847,13.542000000000002,2.6943333333333332,5.542,3.771,8.555666666666667,185.9565,,91.0,75.333,53.0,12.826,,304.0,257.958,218.0,198.7825
2014-06-29,9.658666666666667,10.897333333333334,1.2386666666666668,20.75,5.479,28.458333333333332,190.761,,90.0,69.583,53.0,10.0435,,298.0,268.167,237.0,200.80450000000002
2014-06-30,15.864666666666665,20.064,4.199333333333334,25.609,5.926,33.84966666666667,195.3125,,81.0,63.042,41.0,16.005000000000003,,307.0,266.208,234.0,211.317
2014-07-01,23.209999999999997,28.3,5.089666666666667,29.625,8.979,37.986,197.087,,74.0,60.417,42.0,21.6955,,322.0,276.625,232.0,218.7825
2014-07-02,19.139,24.583,5.444333333333333,28.375,7.6415,38.5,195.652,,78.0,61.042,41.0,22.6955,,316.0,277.875,246.0,218.3475
2014-07-03,13.389000000000001,17.625333333333334,4.236,15.875,3.7085,24.20866666666667,191.3915,,90.0,81.625,65.0,16.239,,263.0,236.125,224.0,207.63049999999998
2014-07-04,14.889000000000001,20.819333333333333,5.930666666666667,10.875,5.3545,15.402666666666667,194.239,,87.0,74.625,59.0,17.674,,300.0,261.417,224.0,211.913
2014-07-05,10.958666666666666,13.610999999999999,2.6526666666666667,7.208,4.6455,12.555666666666667,190.26049999999998,,80.0,70.0,59.0,10.152,,275.0,257.5,241.0,200.413
2014-07-06,10.004333333333333,12.041000000000002,2.037,11.458,4.7915,21.513666666666666,192.67399999999998,,92.0,78.708,55.0,15.3045,,296.0,257.375,235.0,207.978
2014-07-07,19.205,27.995666666666665,8.790333333333335,13.391,4.2925,21.256,192.80700000000002,,92.0,85.0,69.0,18.782,,281.0,255.833,234.0,211.589
2014-07-08,18.079333333333334,34.340666666666664,16.261333333333333,16.208,5.9795,36.0,191.261,,94.0,80.875,61.0,32.761,,312.0,279.042,246.0,224.022
2014-07-09,11.685666666666668,25.802000000000003,14.116,7.25,5.022,21.400000000000002,180.9005,,92.0,75.625,56.0,21.436,,322.0,288.875,262.0,202.3365
2014-07-10,11.388666666666666,20.291666666666668,8.903,4.167,3.0415,11.819333333333333,184.5655,,92.0,82.0,65.0,19.7175,,306.0,275.042,256.0,204.2825
2014-07-11,11.527666666666667,14.569333333333333,3.0416666666666665,20.042,5.396,30.541666666666668,186.7045,,90.0,69.792,54.0,10.2425,,317.0,287.292,258.0,196.9475
2014-07-12,16.958333333333332,18.902666666666665,1.9443333333333335,31.0,9.729,41.43033333333333,195.9785,,71.0,56.333,43.0,15.913,,318.0,290.292,254.0,211.8915
2014-07-13,15.733333333333334,18.313333333333333,2.580666666666666,21.042,6.521,37.68033333333333,190.8915,,84.0,72.042,62.0,23.087000000000003,,319.0,286.667,240.0,213.978
2014-07-14,16.694333333333333,21.569666666666667,4.875,11.917,4.1875,27.139,189.2175,,94.0,84.292,71.0,15.782499999999999,,295.0,273.625,260.0,205.0
2014-07-15,18.790666666666667,23.943,5.152666666666667,17.522,7.1155,27.983999999999998,199.3385,,88.0,67.958,50.0,16.243,,326.0,293.25,254.0,215.582
2014-07-16,16.736,24.833333333333332,8.097333333333333,20.667,9.729,35.56966666666667,187.9785,,84.0,67.125,48.0,19.652,,344.0,303.375,273.0,207.63049999999998
2014-07-17,15.764000000000001,24.042,8.277666666666667,25.708,9.833,38.93066666666667,181.86950000000002,,83.0,63.417,44.0,15.261,,344.0,308.833,272.0,197.13049999999998
2014-07-18,18.250333333333334,24.277666666666665,6.027666666666666,25.625,10.3125,41.347,182.0435,,84.0,67.5,52.0,19.412999999999997,,333.0,304.583,278.0,201.4565
2014-07-19,14.083333333333334,18.916666666666668,4.833333333333333,24.75,8.771,42.87533333333334,183.19549999999998,,82.0,69.375,51.0,16.565,,328.0,295.667,276.0,199.761
2014-07-20,10.448666666666666,13.36,2.9113333333333333,22.125,7.3125,30.403000000000002,187.63,,79.0,66.208,51.0,16.3045,,326.0,294.333,266.0,203.935
2014-07-21,8.550333333333333,10.633333333333333,2.0833333333333335,21.083,5.833,31.514,187.4785,,82.0,64.875,50.0,15.087,,328.0,297.333,260.0,202.565
2014-07-22,11.880333333333333,18.501,6.6209999999999996,22.261,5.1754999999999995,32.88066666666666,189.7255,,72.0,62.042,48.0,18.42,,336.0,304.542,272.0,208.1455
2014-07-23,14.292666666666667,22.471,8.177999999999999,22.875,7.65,36.33233333333333,186.1385,,85.0,68.25,51.0,19.069,,342.0,309.125,276.0,205.208
2014-07-24,14.791666666666666,18.930666666666667,4.1386666666666665,16.0,7.229,28.277666666666665,180.0,,84.0,63.667,52.0,11.303999999999998,,353.0,322.042,292.0,191.30450000000002
2014-07-25,15.235999999999999,19.708333333333332,4.472333333333333,17.083,6.5835,30.111,185.21749999999997,,75.0,56.833,44.0,21.304499999999997,,380.0,338.5,299.0,206.5215
2014-07-26,12.472333333333333,16.805666666666667,4.333666666666667,21.917,8.708,44.69433333333333,183.087,,76.0,63.583,46.0,19.6085,,360.0,326.375,302.0,202.696
2014-07-27,8.093,10.583333333333334,2.49,20.292,7.375,35.94433333333333,185.73899999999998,,72.0,63.125,56.0,17.4345,,328.0,307.125,268.0,203.17399999999998
2014-07-28,15.387,18.633,3.246,8.739,5.529,16.100666666666665,191.8675,,71.0,55.0,41.0,16.076,,332.0,293.625,248.0,207.9435
2014-07-29,15.943,19.166666666666668,3.224,18.917,6.0205,29.625,193.261,,75.0,60.0,39.0,24.0435,,350.0,303.375,254.0,217.3045
2014-07-30,15.110999999999999,21.555333333333333,6.4446666666666665,15.083,5.4585,26.458333333333332,186.3915,,83.0,64.458,42.0,21.630499999999998,,361.0,311.208,282.0,208.022
2014-07-31,12.027666666666667,20.180666666666667,8.152666666666667,9.375,4.896,17.055666666666667,183.848,,83.0,64.125,41.0,21.826,,353.0,314.458,272.0,205.674
2014-08-01,14.694666666666668,24.541666666666668,9.847333333333333,10.167,6.0,22.708333333333332,182.86950000000002,,82.0,67.333,46.0,22.2825,,344.0,311.375,286.0,205.152
2014-08-02,12.416666666666666,26.777666666666665,14.360999999999999,4.292,3.0835,14.360999999999999,184.8915,,91.0,87.458,81.0,24.2175,,296.0,272.0,262.0,209.10899999999998
2014-08-03,10.411666666666667,16.570666666666668,6.158666666666666,6.042,3.333,12.625,186.6955,,92.0,85.375,68.0,22.609,,308.0,273.375,255.0,209.30450000000002
2014-08-04,5.999,15.599333333333334,9.6,4.87,2.4885,8.357999999999999,183.061,,93.0,75.75,62.0,17.771,,316.0,290.0,254.0,200.83249999999998
2014-08-05,3.550333333333333,9.439666666666668,5.889333333333333,4.333,2.3125,10.041666666666666,180.0,,74.0,63.25,50.0,8.4565,,357.0,317.167,294.0,188.4565
2014-08-06,7.413666666666667,13.484333333333334,6.070666666666667,4.458,3.682,13.453000000000001,179.4255,,83.0,69.667,56.0,7.9755,,332.0,306.5,282.0,187.4005
2014-08-07,13.527666666666667,22.5,8.972333333333333,6.708,4.5205,15.347333333333333,185.9785,,84.0,66.167,43.0,21.826,,346.0,308.25,276.0,207.80450000000002
2014-08-08,11.847,16.417,4.569333333333334,4.958,3.396,13.263666666666666,184.8915,,88.0,68.667,47.0,17.673499999999997,,342.0,290.25,232.0,202.565
2014-08-09,9.194666666666667,12.458333333333334,3.263666666666667,1.625,2.646,7.083333333333333,183.065,,96.0,87.917,79.0,13.3695,,272.0,250.708,234.0,196.4345
2014-08-10,4.161666666666666,5.525333333333333,1.3636666666666664,5.792,2.1665,13.708333333333334,178.761,,96.0,83.917,73.0,7.087,,298.0,276.042,260.0,185.848
2014-08-11,14.64333333333333,18.863666666666667,4.2203333333333335,8.091,5.5115,13.954666666666666,184.7285,,84.0,70.542,57.0,10.595,,310.0,286.542,260.0,195.3235
2014-08-12,20.080333333333332,24.247,4.166666666666667,17.125,7.2915,30.319333333333333,189.16699999999997,,92.0,77.083,62.0,18.342,,305.0,279.542,246.0,207.50900000000001
2014-08-13,12.944666666666668,15.985999999999999,3.0416666666666665,22.875,6.6875,40.292,193.69549999999998,,88.0,75.167,53.0,19.6955,,328.0,292.75,258.0,213.39100000000002
2014-08-14,8.083,12.083333333333334,4.0,12.458,3.833,24.541666666666668,186.739,,89.0,72.583,54.0,17.674,,348.0,308.083,282.0,204.413
2014-08-15,3.347,5.791666666666667,2.4446666666666665,7.5,2.875,19.416666666666668,179.76100000000002,,82.0,69.125,53.0,7.326,,352.0,314.292,292.0,187.087
2014-08-16,4.0,6.3613333333333335,2.361,8.667,2.7705,21.444666666666667,181.152,,84.0,73.625,59.0,7.4565,,339.0,307.167,288.0,188.6085
2014-08-17,5.28,7.934666666666668,2.654333333333333,7.667,3.5205,12.916666666666666,188.78250000000003,,85.0,67.333,52.0,11.087,,348.0,313.125,285.0,199.86950000000002
2014-08-18,6.717333333333333,12.788666666666666,6.071000000000001,3.913,3.902,10.563333333333333,182.255,,82.0,61.958,41.0,11.097000000000001,,352.0,315.208,275.0,193.35199999999998
2014-08-19,6.992,15.689,8.696666666666665,5.458,4.083,10.777666666666667,180.4675,,81.0,63.208,51.0,14.5815,,351.0,317.958,281.0,195.049
2014-08-20,8.142333333333333,17.844666666666665,9.702333333333334,3.75,4.223000000000001,12.065666666666667,183.55700000000002,,76.0,60.833,43.0,15.193,,358.0,318.458,282.0,198.75
2014-08-21,7.889,16.303,8.414,5.083,3.8125,9.940333333333333,183.69549999999998,,70.0,57.667,41.0,14.913,,350.0,318.417,290.0,198.6085
2014-08-22,8.903,17.236,8.333666666666666,2.667,3.771,10.555333333333333,181.087,,79.0,66.583,51.0,13.8915,,334.0,301.167,285.0,194.9785
2014-08-23,7.7636666666666665,12.791666666666666,5.027666666666667,4.917,4.2085,9.653,179.913,,84.0,69.042,53.0,11.7395,,324.0,298.875,274.0,191.6525
2014-08-24,8.501333333333333,11.576,3.0749999999999997,4.458,3.708,11.611333333333334,186.7825,,91.0,75.583,55.0,17.978,,336.0,284.667,254.0,204.761
2014-08-25,14.374,22.316999999999997,7.9433333333333325,17.087,6.025,28.775333333333332,187.04250000000002,,91.0,75.292,58.0,20.924,,328.0,293.083,254.0,207.9665
2014-08-26,12.932,18.031333333333333,5.099,14.375,3.8125,25.986333333333334,189.63049999999998,,81.0,68.708,55.0,18.022,,336.0,303.917,280.0,207.6525
2014-08-27,13.666666666666666,17.875,4.208333333333333,7.792,2.917,13.416666666666666,191.8905,,78.0,62.708,48.0,21.0505,,338.0,300.25,268.0,212.941
2014-08-28,14.264000000000001,18.958333333333332,4.6946666666666665,4.417,2.604,11.360999999999999,192.80450000000002,,90.0,71.542,55.0,20.087,,277.0,256.25,227.0,212.8915
2014-08-29,14.805666666666667,19.514,4.708333333333333,6.833,2.854,12.819333333333333,192.696,,84.0,69.375,47.0,16.174,,296.0,254.542,231.0,208.86950000000002
2014-08-30,11.708333333333334,15.805666666666667,4.097,10.292,3.0415,14.25,193.739,,84.0,63.958,45.0,18.3045,,314.0,269.5,219.0,212.0435
2014-08-31,7.618333333333333,9.429,1.8103333333333333,9.792,3.3125,15.403,191.63049999999998,,74.0,61.917,47.0,12.6085,,318.0,279.833,246.0,204.239
2014-09-01,17.381333333333334,21.771666666666665,4.39,6.696,3.3259999999999996,13.623333333333333,193.18200000000002,,89.0,77.542,67.0,23.355,,266.0,256.875,240.0,216.537
2014-09-02,17.636,23.25,5.613666666666667,13.958,5.7915,19.465999999999998,197.2175,,92.0,70.875,49.0,23.2825,,317.0,272.792,223.0,220.5
2014-09-03,14.111333333333334,18.333333333333332,4.222,12.458,5.4165,17.805666666666667,192.73899999999998,,79.0,63.667,50.0,18.326,,323.0,288.833,255.0,211.065
2014-09-04,18.54133333333333,27.347333333333335,8.805666666666667,7.167,4.4375,14.944666666666668,192.022,,87.0,81.25,70.0,28.0655,,296.0,270.958,248.0,220.087
2014-09-05,14.889000000000001,29.875,14.986333333333334,8.375,6.25,19.069666666666667,187.4135,,92.0,82.375,70.0,26.2175,,301.0,279.583,258.0,213.63
2014-09-06,12.735999999999999,20.055666666666667,7.319333333333333,18.583,6.208,35.278,188.36950000000002,,94.0,78.875,57.0,24.565,,328.0,275.292,228.0,212.9345
