date,NO2_mean,NOX_mean,NO_mean,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2016-12-21,20.708,43.2915,22.5835,12.127500000000001,191.182,3.458,14.818,206.0
2016-12-22,19.062,45.7665,26.7045,11.2085,188.522,3.125,8.391,196.913
2016-12-23,7.125,9.625,2.5,0.8330000000000001,190.833,2.833,4.125,194.958
2016-12-24,11.5625,20.021,8.4585,4.229,191.875,3.304,6.125,198.0
2016-12-25,11.0625,16.3125,5.25,6.271,192.417,3.042,6.826,199.261
2016-12-26,19.521,44.5625,25.0415,10.396,191.5,3.417,11.042,202.542
2016-12-27,12.767,24.923000000000002,12.1555,3.5205,190.375,2.958,4.583,194.958
2016-12-28,11.9375,18.5415,6.6045,2.104,193.25,3.042,4.875,198.125
2016-12-29,8.3325,12.6195,4.2875,4.833,191.087,2.458,10.261,201.348
2016-12-30,8.0,11.104,3.104,4.5835,192.25,3.375,10.375,202.625
2016-12-31,7.5,10.125,2.625,6.25,192.125,3.304,11.667,203.792
2017-01-01,3.6875,5.1455,1.458,4.0205,193.917,2.417,4.875,198.792
2017-01-02,3.6675,5.0355,1.3675,3.1875,194.417,2.208,4.375,198.792
2017-01-03,2.9375,3.9795,1.0415,3.167,194.0,2.042,4.522,198.522
2017-01-04,10.4565,14.043499999999998,3.587,3.1045,193.826,2.565,8.174,202.0
2017-01-05,13.6455,19.2085,5.5625,6.0,192.727,2.625,9.818,202.545
2017-01-06,12.4585,18.6875,6.229,6.375,192.167,2.583,9.542,201.708
2017-01-07,9.5415,12.042,2.5,5.3125,192.458,2.5,8.5,200.958
2017-01-08,13.0415,19.9795,6.9375,6.875,190.5,2.375,9.208,199.708
2017-01-09,12.340499999999999,19.813,7.473,4.9795,191.375,2.792,7.417,198.792
2017-01-10,10.875,14.479,3.604,10.4165,195.174,2.792,6.043,201.217
2017-01-11,9.237,12.611999999999998,3.375,5.5145,195.0,2.083,5.182,200.182
2017-01-12,9.396,13.75,4.3545,3.9585,194.833,2.208,5.958,200.792
2017-01-13,12.4375,20.7085,8.271,3.833,194.083,2.25,6.875,200.958
2017-01-14,10.8335,13.854,3.0205,3.3335,194.792,2.375,8.042,202.833
2017-01-15,16.3335,24.125,7.7915,6.8335,193.417,2.167,7.667,201.083
2017-01-16,22.753,39.260999999999996,16.508,12.5625,192.952,3.043,13.048,206.0
2017-01-17,16.5835,38.104,21.5205,9.0835,188.182,2.542,10.5,198.682
2017-01-18,14.959,28.904,13.945,5.5,190.435,2.75,10.609,201.043
2017-01-19,14.8125,26.9375,12.125,11.3335,194.583,3.042,11.208,205.792
2017-01-20,14.9165,25.875,10.9585,14.9585,195.957,3.625,12.957,208.913
2017-01-21,9.2915,12.375,3.0835,13.9585,194.583,3.125,9.542,204.125
2017-01-22,15.3335,23.8335,8.5,7.0,193.958,2.875,8.25,202.208
2017-01-23,10.452,14.334,3.8825,8.729,192.0,2.417,5.333,197.333
2017-01-24,9.0,12.5415,3.542,3.2045,192.522,1.958,3.696,196.217
2017-01-25,9.2045,13.27,4.0649999999999995,2.0625,193.375,1.833,3.833,197.208
2017-01-26,5.479,7.5415,2.0625,1.708,192.292,1.917,2.458,194.75
2017-01-27,15.5415,25.375,9.8335,5.0835,194.917,2.708,7.917,202.833
2017-01-28,11.9375,15.770499999999998,3.8335,6.0415,193.792,2.5,8.083,201.875
2017-01-29,13.771,23.5415,9.770499999999998,6.9165,193.5,2.667,6.875,200.375
2017-01-30,12.449000000000002,20.023500000000002,7.574,3.6875,193.917,2.167,5.625,199.542
2017-01-31,19.9375,31.9375,12.0,6.125,193.435,2.667,10.087,203.522
2017-02-01,21.8065,34.1255,12.3185,9.5835,194.217,2.957,11.217,205.435
2017-02-02,14.0625,19.6045,5.5415,6.8335,194.708,2.75,9.208,203.917
2017-02-03,13.1455,26.417,13.270499999999998,8.375,193.25,3.083,11.792,205.042
2017-02-04,3.7915,4.854,1.0625,5.0415,192.625,2.125,4.5,197.125
2017-02-05,8.9585,11.9585,3.0,4.208,194.333,2.542,5.333,199.667
2017-02-06,8.934999999999999,12.128499999999999,3.1935000000000002,3.833,193.333,2.083,4.375,197.708
2017-02-07,8.0205,11.229,3.2085,3.375,194.565,2.0,4.087,198.652
2017-02-08,15.296,23.9955,8.699,3.9370000000000003,194.696,2.304,6.652,201.348
2017-02-09,20.854,31.292,10.4375,16.384,194.053,2.833,10.579,204.632
2017-02-10,15.792000000000002,22.25,6.458,16.8335,192.625,3.0,9.5,202.125
2017-02-11,4.5835,6.021,1.4375,6.167,189.458,2.292,4.333,193.792
2017-02-12,5.9375,7.5835,1.646,8.125,192.417,2.25,3.583,196.0
2017-02-13,7.704,10.050999999999998,2.347,6.667,190.792,2.083,4.292,195.083
2017-02-14,16.4375,24.875,8.4375,7.625,192.13,2.333,4.739,196.87
2017-02-15,10.676499999999999,13.8755,3.1985,15.6665,191.783,2.391,4.043,195.826
2017-02-16,16.271,25.9585,9.6875,12.4375,193.0,3.208,7.708,200.708
2017-02-17,7.3335,10.8125,3.4795,7.729,190.875,2.208,3.833,194.708
2017-02-18,8.229,11.0415,2.8125,3.8955,192.542,2.208,3.333,195.875
2017-02-19,18.021,28.125,10.104,8.521,192.375,2.708,8.25,200.625
2017-02-20,18.4805,28.817,10.3365,13.1875,191.5,2.583,8.458,199.958
2017-02-21,10.741,14.5625,3.8215,13.921,189.3,2.81,12.6,201.9
2017-02-22,10.3325,13.2805,2.9485,10.25,183.792,3.0,13.833,197.625
2017-02-23,9.2085,13.2915,4.0835,11.104,181.333,3.083,15.917,197.25
2017-02-24,5.625,7.3335,1.7085,23.729,179.125,3.0,16.375,195.5
2017-02-25,5.1875,6.2085,1.021,14.521,182.292,3.5,14.625,196.917
2017-02-26,8.042,10.625,2.583,17.1665,184.458,3.875,16.042,200.5
2017-02-27,7.65,10.567,2.9165,14.2915,179.5,3.292,18.208,197.708
2017-02-28,12.9375,17.521,4.5835,17.1875,184.217,3.25,13.0,197.217
2017-03-01,9.989999999999998,15.167,5.1765,9.792,188.696,2.565,4.609,193.304
2017-03-02,7.375,10.9585,3.5835,7.0415,190.0,1.958,3.167,193.167
2017-03-03,11.792,17.5,5.708,11.25,193.0,2.458,7.542,200.542
2017-03-04,5.875,7.7295,1.8544999999999998,14.5415,190.652,2.125,6.0,196.652
2017-03-05,14.4165,26.875,12.4585,8.917,185.955,2.542,8.182,194.136
2017-03-06,14.226500000000001,23.063,8.837,3.875,192.875,2.625,8.25,201.125
2017-03-07,12.917000000000002,19.125,6.208,10.75,195.391,2.167,7.217,202.609
2017-03-08,13.979000000000001,22.161,8.182,4.426,190.773,2.391,7.818,198.591
2017-03-09,14.895499999999998,28.229,13.3335,5.6875,186.522,2.75,10.826,197.348
2017-03-10,9.9375,15.479,5.5415,2.9585,191.792,2.5,6.958,198.75
2017-03-11,5.3545,8.2085,2.854,8.771,192.042,2.5,6.375,198.417
2017-03-12,14.375,23.8335,9.4585,12.5835,192.958,2.917,7.542,200.5
2017-03-13,14.3035,23.932,9.628499999999999,15.2915,192.958,3.0,7.75,200.708
2017-03-14,19.417,29.25,9.8335,22.2915,194.13,3.208,14.0,208.13
2017-03-15,12.928,20.435000000000002,7.507,21.6665,191.783,2.818,10.348,202.13
2017-03-16,10.2085,14.4165,4.208,5.042,188.25,2.25,6.583,194.833
2017-03-17,8.9375,12.75,3.8125,4.604,194.417,2.25,6.5,200.917
2017-03-18,5.146,7.104,1.9585,6.9585,193.333,2.167,5.75,199.083
2017-03-19,8.3335,12.4375,4.104,7.4785,189.875,2.042,5.458,195.333
2017-03-20,11.2075,15.204,3.9964999999999997,4.4375,191.083,2.125,7.792,198.875
2017-03-21,6.4165,10.104,3.6875,2.3335,192.609,2.0,3.391,196.0
2017-03-22,11.312000000000001,18.9105,7.5985000000000005,2.8125,188.583,2.391,6.0,194.583
2017-03-23,13.6875,24.375,10.6875,4.4375,191.042,2.292,8.042,199.083
2017-03-24,10.0,15.520499999999998,5.521,6.104,192.458,2.583,8.375,200.833
2017-03-25,8.729,11.104,2.375,13.646,193.75,3.083,7.375,201.125
2017-03-26,16.0,23.6045,7.604,26.9375,195.75,3.667,10.958,206.708
2017-03-27,17.685000000000002,24.3375,6.6530000000000005,32.979,196.083,4.25,12.958,209.042
2017-03-28,17.833,23.4165,5.5835,33.833,195.565,4.042,13.478,209.043
2017-03-29,19.108,25.9295,6.8215,33.0415,194.208,3.609,13.542,207.75
2017-03-30,15.646,20.4165,4.7705,22.0835,194.417,3.083,10.167,204.583
2017-03-31,9.3955,12.625,3.2295,11.75,193.792,2.292,6.542,200.333
2017-04-01,6.6665,10.0835,3.4165,6.0205,192.391,3.0,19.348,211.739
2017-04-02,4.271,10.2085,5.9375,9.2295,186.958,3.0,19.958,206.917
2017-04-03,6.8695,15.847999999999999,8.978,14.6665,189.304,3.0,19.826,209.13
2017-04-04,9.185500000000001,14.749500000000001,5.563,17.479,190.833,3.0,16.458,207.292
2017-04-05,12.604,16.604,4.0,18.375,197.292,2.75,11.542,208.833
2017-04-06,15.492,23.117,7.625,12.7085,195.333,2.375,11.708,207.042
2017-04-07,10.25,13.6875,3.4375,7.375,192.25,2.0,11.417,203.667
2017-04-08,9.0415,14.2085,5.167,3.9795,191.739,1.913,11.478,203.217
2017-04-09,7.104,9.5835,2.479,3.8125,191.958,2.083,10.625,202.583
2017-04-10,14.3125,21.271,6.9585,9.7915,197.875,2.542,11.75,209.625
2017-04-11,12.117,18.204,6.087,4.4375,195.583,1.958,10.292,205.875
2017-04-12,14.707999999999998,27.896,13.1875,8.278500000000001,195.952,2.25,12.619,208.571
2017-04-13,11.5025,17.212,5.709,16.146,196.792,2.125,11.208,208.0
2017-04-14,15.25,23.25,8.0,22.75,198.25,2.833,13.042,211.292
2017-04-15,7.833,9.8955,2.0625,19.625,195.957,2.739,11.261,207.217
2017-04-16,7.667,9.8335,2.1665,22.4585,196.583,3.125,12.333,208.917
2017-04-17,20.674,34.413000000000004,13.738999999999999,15.020499999999998,195.208,3.13,14.833,210.042
2017-04-18,8.0,11.674,3.674,5.8955,191.458,2.375,11.333,202.792
2017-04-19,9.479,12.75,3.271,12.5,195.125,2.25,11.083,206.208
2017-04-20,17.3405,25.424,8.0835,14.5625,197.042,2.875,13.208,210.25
2017-04-21,17.396,24.0625,6.667,18.6665,196.917,3.167,13.13,210.13
2017-04-22,12.2705,16.2705,4.0,25.542,196.783,3.043,13.696,210.478
2017-04-23,6.5835,8.2085,1.625,11.1875,197.375,2.583,11.5,208.875
2017-04-24,14.75,23.8335,9.0835,9.9375,197.333,2.417,10.75,208.083
2017-04-25,15.604,25.777,10.173,10.934999999999999,196.292,2.25,10.958,207.25
2017-04-26,13.271,18.271,5.0,10.0415,194.875,2.042,11.833,206.708
2017-04-27,12.7745,18.816,6.0415,7.0,194.625,2.292,11.083,205.708
2017-04-28,14.125,21.458,7.3335,13.396,196.125,2.542,12.333,208.458
2017-04-29,10.190000000000001,13.2555,3.065,16.875,196.136,2.864,12.5,208.636
2017-04-30,7.1665,8.8335,1.6665,19.5625,197.167,3.042,11.917,209.083
2017-05-01,14.782499999999999,19.913,5.1305,25.2295,198.565,3.391,13.696,212.261
2017-05-02,13.6985,19.5455,5.8469999999999995,13.1665,199.208,3.083,13.792,213.0
2017-05-03,7.8125,10.083,2.271,8.7085,197.833,2.625,12.292,210.125
2017-05-04,6.0425,7.688000000000001,1.646,9.25,196.5,2.5,11.435,207.957
2017-05-05,6.0,7.9585,1.9585,12.3125,195.0,2.375,10.583,205.583
2017-05-06,5.8125,8.0625,2.25,13.5415,193.667,2.13,12.125,205.792
2017-05-07,6.1665,8.125,1.9585,19.583,189.739,2.5,9.435,199.174
2017-05-08,13.9375,16.5205,2.5835,31.958,191.208,2.542,9.25,200.458
2017-05-09,19.4955,26.017,6.5215,21.875,190.917,2.708,11.5,202.417
2017-05-10,14.8125,20.9795,6.1665,6.5,188.913,2.125,9.174,198.087
2017-05-11,10.18,12.557,2.377,13.458,190.875,2.417,8.625,199.5
2017-05-12,21.6455,28.8125,7.167,31.9585,194.625,3.667,13.125,207.75
2017-05-13,12.082999999999998,15.082999999999998,3.0,15.1875,191.708,2.957,9.5,201.208
2017-05-14,7.146,8.6875,1.5415,6.9585,189.652,2.375,8.0,197.652
2017-05-15,10.5625,14.229,3.6665,10.1875,188.333,2.292,8.5,196.833
2017-05-16,15.190999999999999,23.666,8.475,18.021,189.292,2.708,8.739,198.043
2017-05-17,15.6665,21.521,5.854,16.021,191.042,2.542,9.042,200.083
2017-05-18,12.832,17.9415,5.1095,17.1045,191.261,2.522,9.174,200.435
2017-05-19,15.4375,24.979,9.5415,19.6455,190.792,2.75,8.875,199.667
2017-05-20,11.6665,15.7915,4.125,22.6875,190.5,3.087,8.708,199.208
2017-05-21,8.146,10.2085,2.0625,22.9375,189.13,2.875,2.87,192.0
2017-05-22,11.6455,17.0625,5.4165,15.3545,187.667,2.25,2.292,189.958
2017-05-23,10.7335,15.1025,4.369,8.771,186.792,2.0,2.167,188.958
2017-05-24,14.146,21.708,7.5625,9.654,186.455,1.917,2.727,189.182
2017-05-25,14.4485,21.934,7.4855,11.792,194.2,2.167,5.8,200.0
2017-05-26,14.104500000000002,22.9585,8.854,6.25,194.708,2.375,4.667,199.375
2017-05-27,6.875,9.229,2.354,7.3955,195.5,1.87,2.458,197.958
2017-05-28,6.9375,9.1045,2.1665,9.0,188.87,2.458,4.348,193.217
2017-05-29,14.645499999999998,22.0415,7.396,12.8545,188.875,2.333,4.625,193.5
2017-05-30,17.786,24.263,6.4765,20.4375,189.458,2.708,6.917,196.375
2017-05-31,12.2915,16.021,3.729,21.604,187.75,2.208,4.833,192.583
2017-06-01,11.4605,17.243,5.7825,10.8125,184.217,1.913,3.565,187.783
2017-06-02,8.9165,11.6875,2.771,6.6875,187.292,1.792,4.042,191.333
2017-06-03,11.25,15.375,4.125,7.9165,188.792,2.083,5.667,194.458
2017-06-04,6.9585,8.646,1.6875,8.021,192.739,2.042,6.913,199.652
2017-06-05,11.75,17.896,6.146,7.5205,192.792,1.958,6.792,199.583
2017-06-06,11.3415,18.385,7.0435,7.1455,191.542,1.792,5.125,196.667
2017-06-07,14.104,22.3335,8.2295,8.4375,191.083,1.833,5.833,196.917
2017-06-08,14.812999999999999,23.880499999999998,9.067,8.318,189.348,2.042,7.826,197.174
2017-06-09,12.6875,21.1875,8.5,9.729,191.5,2.583,9.0,200.5
2017-06-10,8.7085,13.020499999999998,4.3125,17.25,192.875,2.708,8.333,201.208
2017-06-11,7.125,8.396,1.271,18.25,194.478,2.708,12.826,207.304
2017-06-12,11.979500000000002,17.0,5.021,11.5,192.875,2.208,12.208,205.083
2017-06-13,14.06,22.733,8.673,7.2705,191.875,2.042,10.75,202.625
2017-06-14,13.104,18.9165,5.8125,9.5875,191.583,2.042,12.25,203.833
2017-06-15,13.5335,19.994,6.46,13.0415,190.208,2.042,10.958,201.167
2017-06-16,13.645499999999998,21.0415,7.396,15.021,190.75,2.292,12.042,202.792
2017-06-17,9.729,12.5415,2.8125,10.1665,192.542,2.167,12.25,204.792
2017-06-18,7.3125,9.5,2.1875,11.4165,190.913,2.292,6.435,197.348
2017-06-19,12.804499999999999,19.913,7.108499999999999,18.479,191.435,2.348,6.174,197.609
2017-06-20,16.9865,25.182,8.1955,32.4375,191.292,2.792,6.833,198.125
2017-06-21,12.5,18.8955,6.396,9.3335,186.125,2.0,5.042,191.167
2017-06-22,13.288,22.9455,9.6575,9.0,188.833,2.292,6.333,195.167
2017-06-23,12.2915,18.0415,5.75,15.375,189.042,2.458,6.542,195.583
2017-06-24,7.771,10.7085,2.9375,13.0,187.75,2.083,4.917,192.667
2017-06-25,5.8125,7.9375,2.125,8.3545,185.696,1.958,6.478,192.174
2017-06-26,12.082999999999998,19.75,7.6665,10.854,189.333,2.708,9.125,198.458
2017-06-27,13.642,19.4645,5.8225,19.286,192.792,3.042,10.083,202.875
2017-06-28,13.6665,20.0625,6.396,21.5835,192.792,3.417,12.167,204.958
2017-06-29,14.222999999999999,20.9265,6.704,22.6875,193.375,3.083,10.625,204.0
2017-06-30,11.9585,19.4165,7.458,12.479,189.25,2.625,10.792,200.042
2017-07-01,4.729,7.5,2.771,7.521,181.208,1.208,6.5,187.708
2017-07-02,6.271,9.104,2.833,13.771,183.609,1.75,12.87,196.478
2017-07-03,10.4785,18.087,7.608499999999999,22.0625,184.25,2.087,15.375,199.625
2017-07-04,7.5045,11.871500000000001,4.367,15.0415,182.542,1.625,12.833,195.375
2017-07-05,9.9585,20.604,10.646,10.3125,182.833,1.917,14.083,196.917
2017-07-06,13.373,22.1575,8.7845,14.479,189.333,2.375,13.333,202.667
2017-07-07,16.25,23.021,6.771,22.6455,194.25,3.0,16.273,210.273
2017-07-08,11.125,15.375,4.25,28.9795,194.625,3.458,17.917,212.542
2017-07-09,6.375,8.375,2.0,21.8125,187.696,2.417,8.261,195.957
2017-07-10,9.0415,19.1665,10.125,7.5,181.375,1.708,7.25,188.625
2017-07-11,8.1025,19.7425,11.6405,7.074,181.273,1.333,6.182,187.455
2017-07-12,7.125,13.6875,6.5625,11.8125,181.333,1.167,6.417,187.75
2017-07-13,9.2335,18.3215,9.0875,7.8125,181.125,1.5,6.833,187.958
2017-07-14,8.3125,17.0625,8.75,5.3125,182.667,1.625,6.333,189.0
2017-07-15,6.6875,13.042000000000002,6.354,10.3335,184.583,1.667,7.708,192.292
2017-07-16,6.5,8.625,2.125,24.5415,184.478,2.417,6.364,190.636
2017-07-17,7.9165,10.8335,2.917,20.1455,182.167,2.292,5.833,188.0
2017-07-18,13.9865,20.3655,6.3795,19.521,183.609,2.435,8.957,192.565
2017-07-19,14.1665,19.646,5.479,13.729,186.208,2.292,5.542,191.75
2017-07-20,10.606,17.648500000000002,7.0424999999999995,10.0415,182.625,1.958,3.792,186.417
2017-07-21,7.729,16.7085,8.979,8.9375,177.542,1.458,3.13,180.696
2017-07-22,5.646,14.646,9.0,7.979,177.083,1.708,3.208,180.292
2017-07-23,3.6045,5.5625,1.9585,4.771,179.913,1.25,5.13,185.043
2017-07-24,5.958,9.25,3.2915,7.042,178.75,1.083,4.833,183.583
2017-07-25,8.2735,11.8565,3.5835,10.5,179.375,1.625,5.917,185.292
2017-07-26,12.3125,19.0835,6.771,8.9205,185.174,2.042,6.478,191.652
2017-07-27,11.541,15.671999999999999,4.131,9.375,189.75,2.167,9.167,198.917
2017-07-28,13.417000000000002,20.2915,6.875,14.625,188.25,2.625,9.75,198.0
2017-07-29,7.9165,11.0835,3.167,10.9585,182.292,2.0,6.333,188.625
2017-07-30,3.9375,6.5205,2.583,5.896,178.957,1.458,8.826,187.783
2017-07-31,10.5415,17.5,6.958,12.8955,180.208,2.333,11.25,191.458
2017-08-01,11.6325,17.9395,6.3069999999999995,11.021,182.087,2.217,9.957,192.043
2017-08-02,12.9585,19.771,6.8125,6.4165,186.042,2.0,11.333,197.375
2017-08-03,12.6795,19.828000000000003,7.1485,7.771,184.167,2.0,11.875,196.042
2017-08-04,10.625,16.771,6.146,9.4165,182.333,1.917,10.333,192.667
2017-08-05,6.8335,14.021,7.1875,7.479,178.042,1.958,10.167,188.208
2017-08-06,4.125,7.667,3.5415,8.875,178.391,1.833,5.652,184.043
2017-08-07,4.2915,8.792,4.5,9.729,179.708,1.333,3.792,183.5
2017-08-08,5.8205,8.1685,2.348,6.8125,181.0,1.375,4.5,185.5
2017-08-09,12.5835,20.4585,7.875,13.908999999999999,183.952,2.333,10.667,194.619
2017-08-10,12.364999999999998,18.101499999999998,5.7365,15.6875,185.375,2.333,6.0,191.375
2017-08-11,9.4585,13.854,4.396,8.25,186.333,2.583,7.667,194.0
2017-08-12,8.4585,12.0835,3.625,6.396,187.083,3.25,8.417,195.5
2017-08-13,4.4375,6.1875,1.75,14.7085,187.087,2.833,6.957,194.043
2017-08-14,5.125,6.979,1.854,13.2915,186.696,2.417,6.391,193.087
2017-08-15,6.7255,9.834,3.1085,12.396,186.348,2.375,6.652,193.0
2017-08-16,8.5625,13.021,4.458,5.0835,186.583,2.0,6.917,193.5
2017-08-17,8.6985,14.5505,5.852,5.021,184.857,1.739,6.714,191.571
2017-08-18,9.2295,15.4585,6.229,9.2705,184.292,2.125,6.583,190.875
2017-08-19,8.042,14.25,6.208,11.771,186.708,2.625,6.667,193.375
2017-08-20,5.5835,7.3335,1.75,9.229,187.826,2.292,10.087,197.913
2017-08-21,9.9165,15.6875,5.771,12.167,186.333,2.208,9.792,196.125
2017-08-22,7.8405000000000005,14.805,6.9645,13.9795,183.792,1.917,10.708,194.5
2017-08-23,11.9375,17.5835,5.646,12.7085,182.125,1.75,11.958,194.083
2017-08-24,13.252500000000001,20.334,7.0815,17.75,182.583,2.125,12.5,195.083
2017-08-25,11.146,16.5835,5.4375,16.9375,179.667,1.792,12.25,191.917
2017-08-26,8.375,10.4375,2.0625,13.354,185.167,2.125,12.75,197.917
2017-08-27,6.354,7.625,1.271,12.771,191.478,2.583,9.609,201.087
2017-08-28,12.4585,17.4165,4.958,15.5415,190.333,2.708,10.083,200.417
2017-08-29,8.717500000000001,12.7255,4.008,14.333,182.125,1.667,9.25,191.375
2017-08-30,10.0,17.146,7.146,20.4055,180.417,1.875,8.542,188.958
2017-08-31,9.8505,17.8885,8.038,6.6045,184.292,2.0,9.292,193.583
2017-09-01,11.8125,16.375,4.5625,6.542,189.292,2.125,10.333,199.625
2017-09-02,7.2295,10.271,3.0415,5.354,188.208,2.083,8.583,196.792
2017-09-03,5.167,6.833,1.6669999999999998,9.896,189.043,2.125,7.957,197.0
2017-09-04,12.364,19.127000000000002,6.763,11.125,190.833,2.435,9.042,199.875
2017-09-05,10.8795,16.566,5.687,9.75,189.875,2.125,9.125,199.0
2017-09-06,11.896,18.5625,6.667,7.7705,186.917,1.958,8.583,195.5
2017-09-07,9.691,16.076,6.385,12.8125,187.167,2.25,8.458,195.625
2017-09-08,10.854,18.0415,7.1875,8.042,187.917,2.458,8.708,196.625
2017-09-09,7.9585,11.8125,3.854,8.75,188.375,2.208,8.333,196.708
2017-09-10,4.271,5.875,1.604,8.5415,186.13,1.958,6.87,193.0
2017-09-11,9.3955,16.104,6.7085,7.875,185.125,1.833,6.833,191.958
2017-09-12,7.383,11.0115,3.6285000000000003,5.4864999999999995,188.043,1.75,6.913,194.957
2017-09-13,12.021,21.7295,9.7085,9.604,190.417,2.75,10.458,200.875
2017-09-14,13.315999999999999,21.4675,8.1515,14.125,190.417,2.75,10.167,200.583
2017-09-15,13.145499999999998,19.0625,5.9165,12.2295,192.375,2.25,8.083,200.458
2017-09-16,8.4375,10.979,2.5415,7.125,193.0,2.125,7.333,200.333
2017-09-17,3.833,5.5415,1.7085,1.979,187.261,1.833,6.304,193.565
2017-09-18,3.458,4.854,1.396,5.3125,184.125,1.208,7.417,191.542
2017-09-19,11.568,18.517,6.949,10.104,187.826,2.174,9.0,196.826
2017-09-20,12.907499999999999,18.1685,5.261,21.25,191.458,3.042,10.833,202.292
2017-09-21,14.6325,20.9375,6.305,13.9165,192.292,2.583,9.792,202.083
2017-09-22,15.042000000000002,21.4795,6.4375,12.229,191.458,2.667,9.625,201.083
2017-09-23,7.6045,10.8125,3.2085,3.604,188.375,2.208,8.167,196.542
2017-09-24,6.625,8.8125,2.1875,8.896,190.609,2.417,6.87,197.478
2017-09-25,12.7915,22.9375,10.146,10.896,190.625,2.458,6.792,197.417
2017-09-26,12.6575,22.7155,10.058,10.1875,189.565,2.333,7.304,196.87
2017-09-27,11.354,18.729,7.375,8.854,188.875,1.875,6.333,195.208
2017-09-28,13.1135,22.913999999999998,9.801,4.4795,186.958,2.125,8.375,195.333
2017-09-29,13.354,20.4165,7.0625,6.5625,189.917,2.208,8.542,198.458
2017-09-30,11.9375,17.896,5.958,11.0,190.5,2.458,9.5,200.0
2017-10-01,7.1875,10.1875,3.0,11.0205,190.957,2.542,8.304,199.261
2017-10-02,10.9565,20.7825,9.826,7.5415,189.043,2.043,7.261,196.304
2017-10-03,12.009,20.491,8.4815,7.5625,188.25,2.042,8.75,197.0
2017-10-04,12.793500000000002,19.337,6.5435,8.606,192.458,2.208,9.0,201.458
2017-10-05,13.574,20.6175,7.0435,7.0835,193.75,1.958,8.458,202.208
2017-10-06,11.875,18.0835,6.208,5.875,192.292,2.042,8.375,200.667
2017-10-07,8.625,13.2915,4.6665,5.7915,189.417,1.875,6.75,196.167
2017-10-08,4.9375,7.375,2.4375,8.5625,188.565,2.542,8.13,196.696
2017-10-09,6.9375,9.875,2.9375,9.6665,189.375,2.333,7.667,197.042
2017-10-10,12.2555,22.473499999999998,10.218,14.958,188.792,2.542,9.042,197.833
2017-10-11,14.0625,21.479,7.417,21.145,190.87,2.917,11.13,202.0
2017-10-12,12.472999999999999,15.4395,2.9665,22.9585,191.75,2.833,11.542,203.292
2017-10-13,14.9165,22.729,7.8125,11.229,192.125,2.458,10.917,203.042
2017-10-14,11.3335,16.1665,4.8335,3.417,192.105,2.167,10.842,202.947
2017-10-15,6.896,9.25,2.354,3.1875,192.261,2.083,8.478,200.739
2017-10-16,11.8475,19.1955,7.3475,1.9375,192.435,2.217,9.913,202.348
2017-10-17,13.950500000000002,20.1,6.1495,3.667,191.875,2.083,9.458,201.333
2017-10-18,11.9165,21.5625,9.646,9.229,192.583,2.542,10.083,202.667
2017-10-19,13.173000000000002,20.673000000000002,7.5,4.125,191.125,2.083,7.75,198.875
2017-10-20,13.4375,22.708,9.271,4.75,190.955,2.125,9.5,200.455
2017-10-21,9.75,14.75,5.0,3.25,189.667,2.167,8.583,198.25
2017-10-22,4.875,6.9375,2.0625,1.1875,188.304,1.625,7.435,195.739
2017-10-23,6.417,10.229,3.8125,2.75,187.792,1.667,7.833,195.625
2017-10-24,16.5145,27.076999999999998,10.5625,6.854,194.417,2.208,10.667,205.083
2017-10-25,14.9375,27.0835,12.146,5.5280000000000005,192.75,2.25,8.75,201.5
2017-10-26,14.532499999999999,30.718,16.185499999999998,6.792,193.583,2.333,10.083,203.667
2017-10-27,13.792000000000002,25.125,11.332999999999998,10.625,194.5,2.292,10.833,205.333
2017-10-28,10.021,14.375,4.354,11.4795,193.542,2.25,9.542,203.083
2017-10-29,7.9165,10.7705,2.854,2.792,185.565,2.0,7.696,193.261
2017-10-30,5.333,10.771,5.4375,3.9375,187.958,1.792,7.792,195.75
2017-10-31,16.6545,27.3185,10.664,9.479,190.833,2.042,9.875,200.708
2017-11-01,15.096,28.798000000000002,13.702,10.375,195.389,2.333,16.412,211.588
2017-11-02,15.0,23.935000000000002,8.9345,11.7705,195.286,2.435,13.8,208.9
2017-11-03,11.8125,17.354,5.5415,12.5,190.125,2.5,8.833,198.958
2017-11-04,8.5415,11.0835,2.5415,9.9165,191.292,2.458,6.261,197.696
2017-11-05,7.4585,9.9375,2.4795,5.729,194.333,2.667,5.25,199.583
2017-11-06,11.2085,18.5625,7.3545,9.0,193.042,2.333,5.208,198.25
2017-11-07,12.8615,21.979,9.1175,9.7085,191.083,2.292,7.25,198.333
2017-11-08,8.6875,11.5835,2.896,9.7915,189.609,1.75,8.217,197.826
2017-11-09,15.471,28.484499999999997,13.0135,12.048,191.182,2.708,11.182,202.364
2017-11-10,15.875,28.5205,12.646,12.875,193.0,2.542,12.292,205.292
2017-11-11,6.0,8.396,2.396,6.792,188.458,1.917,6.208,194.667
2017-11-12,6.3335,8.9585,2.625,5.333,191.125,2.042,6.375,197.5
2017-11-13,15.9165,31.0625,15.146,7.708,191.25,2.375,8.087,199.261
2017-11-14,12.949,27.5215,14.572500000000002,6.5,188.708,2.0,9.208,197.917
2017-11-15,9.4375,19.3545,9.9165,7.083,191.652,2.0,7.435,199.087
