date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,PM25_mean,CO_mean
2012-05-02,180.792,6.417,13.5184,22.0688,8.5504,0.041666666666666664,5.275,187.208,1.333,3.174
2012-05-03,181.375,5.958,8.275,10.7166,2.4417999999999997,0.125,7.175,187.333,2.958,3.083
2012-05-04,181.957,3.304,3.6054000000000004,4.0216,0.4162,0.042,4.5834,185.261,1.042,2.167
2012-05-05,185.826,9.522,11.025,14.275200000000002,3.2498000000000005,1.27,18.425,195.348,12.417,3.542
2012-05-06,188.417,10.667,13.0668,16.375,3.3082000000000003,1.3473333333333333,34.1168,199.083,25.208,4.375
2012-05-07,189.818,11.955,22.3198,33.4064,11.0866,1.803,29.6826,201.773,23.826,4.609
2012-05-08,190.417,17.042,25.962800000000005,37.6656,11.7028,2.4026666666666667,48.8626,207.458,39.792,5.458
2012-05-09,191.75,27.25,30.441399999999998,46.174,15.7326,1.8193333333333335,60.25,219.0,44.708,6.043
2012-05-10,188.542,10.125,13.275,20.2832,7.0081999999999995,0.4026666666666667,28.5916,198.667,19.25,3.375
2012-05-11,185.435,4.261,4.15,5.39,1.2398,0.36533333333333334,4.8092,189.696,0.875,2.333
2012-05-12,184.652,3.913,4.441599999999999,5.6082,1.1666,0.32833333333333337,5.1,188.565,3.542,2.708
2012-05-13,186.542,9.667,13.525,17.4584,3.9335999999999998,1.0276666666666667,13.591399999999998,196.208,9.542,3.708
2012-05-14,186.182,13.091,21.04,34.7846,13.744400000000002,1.4056666666666668,19.0018,199.273,15.435,4.217
2012-05-15,182.583,16.542,24.7992,40.773,15.9736,0.3053333333333333,13.525,199.125,6.125,4.417
2012-05-16,186.958,18.625,24.5034,38.4154,13.912,1.9166666666666667,26.299799999999998,205.583,19.042,4.87
2012-05-17,186.583,19.333,25.8916,39.45,13.5584,2.9306666666666668,44.8086,205.917,34.917,4.958
2012-05-18,185.739,8.652,14.8332,20.6522,5.8187999999999995,0.739,28.4166,194.391,22.167,3.958
2012-05-19,189.333,17.042,21.2334,31.0,9.7668,0.9346666666666668,19.7,206.375,16.208,4.25
2012-05-20,188.5,13.25,12.4334,16.3334,3.9,1.125,22.3666,201.75,17.208,4.25
2012-05-21,185.417,12.375,18.9652,32.854200000000006,13.8888,0.6113333333333334,21.8016,197.792,15.522,4.208
2012-05-22,188.833,20.583,25.5462,42.2444,16.6978,0.7083333333333334,27.482999999999997,209.417,19.042,5.167
2012-05-23,188.917,19.625,20.2064,39.7118,19.5054,0.625,21.2922,208.542,17.458,4.217
2012-05-24,190.625,24.917,34.1502,51.1168,16.9666,2.0553333333333335,29.9334,215.542,25.458,4.875
2012-05-25,193.348,32.304,38.3476,56.802600000000005,18.4552,2.1286666666666667,43.0248,225.652,30.208,5.917
2012-05-26,190.583,14.708,21.291800000000002,31.55,10.258199999999999,1.4256666666666666,33.392,205.292,26.167,4.75
2012-05-27,189.0,10.542,13.5084,15.966800000000001,2.4582,1.6526666666666667,30.6584,199.542,24.583,4.167
2012-05-28,188.0,10.917,18.9216,28.849400000000003,9.928,1.7703333333333333,33.147000000000006,198.917,26.048,4.0
2012-05-29,189.583,11.833,20.800800000000002,30.570600000000002,9.77,1.0416666666666667,39.7336,201.417,32.167,4.292
2012-05-30,188.958,10.792,18.406,32.3724,13.966800000000001,0.23633333333333337,16.956,199.75,12.292,3.478
2012-05-31,188.0,11.958,18.5414,29.6666,11.125,0.875,22.2916,199.958,18.125,3.583
2012-06-01,188.13,13.87,17.707,27.361,9.654,0.9526666666666667,26.2582,202.0,21.958,3.583
2012-06-02,187.783,12.522,17.4,25.416800000000002,8.0168,0.369,26.3584,200.304,20.875,4.167
2012-06-03,185.083,8.833,9.7664,14.533199999999999,4.7668,0.7636666666666666,18.7584,193.917,15.167,3.625
2012-06-04,188.043,13.609,19.837,30.8666,11.029599999999999,1.2423333333333333,21.3618,201.652,14.952,4.478
2012-06-05,185.25,12.875,20.326,37.2448,16.9186,0.5276666666666666,17.0606,198.125,11.167,4.125
2012-06-06,182.625,8.792,10.758199999999999,15.2426,4.484399999999999,0.5553333333333333,12.5418,191.417,9.625,2.435
2012-06-07,187.042,17.583,22.7582,32.2832,9.524799999999999,1.4026666666666667,28.9668,204.625,21.75,4.0
2012-06-08,184.609,19.261,22.2744,32.607600000000005,10.3332,1.125,31.911400000000004,203.87,20.333,3.917
2012-06-09,185.609,16.652,18.3,25.4668,7.1666,0.11399999999999999,12.2834,202.261,5.667,3.833
2012-06-10,185.208,9.375,4.9084,6.0252,1.1168,0.3746666666666667,19.2916,194.583,13.583,2.583
2012-06-11,186.227,13.727,16.336199999999998,30.212800000000005,13.876999999999999,0.529,21.0424,199.955,14.292,3.583
2012-06-12,184.292,12.958,16.3912,31.198400000000003,14.806799999999999,0.27,11.552800000000001,197.25,6.783,3.522
2012-06-13,187.833,19.167,21.435000000000002,39.3394,17.9046,0.278,9.725,207.0,7.0,4.043
2012-06-14,187.75,18.917,21.0666,36.1168,15.05,0.7083333333333334,16.5,206.667,11.917,3.875
2012-06-15,185.87,12.957,16.2778,30.8342,14.5568,0.18066666666666667,18.8802,198.826,14.583,3.417
2012-06-16,180.826,14.304,14.0584,27.8668,13.8082,0.0,10.8916,195.13,3.292,3.458
2012-06-17,181.75,8.917,9.35,13.9334,4.5834,0.236,10.291599999999999,190.667,6.208,3.167
2012-06-18,189.455,18.182,21.656399999999998,35.3298,13.6732,0.9016666666666667,20.5782,207.636,15.087,4.913
2012-06-19,181.625,16.583,14.854399999999998,30.8844,16.03,0.19433333333333333,18.124000000000002,198.208,9.458,3.542
2012-06-20,182.0,13.542,18.0872,29.397399999999998,11.3104,1.6906666666666668,12.1732,195.542,5.917,3.261
2012-06-21,187.375,16.625,23.9584,39.7,15.741800000000001,0.13899999999999998,12.1918,204.0,6.208,4.417
2012-06-22,184.217,9.0,9.9786,15.100800000000001,5.122,0.06933333333333333,5.4916,193.217,3.917,2.292
2012-06-23,186.826,10.957,14.3084,21.375,7.066599999999999,0.326,10.8752,197.783,7.875,3.0
2012-06-24,192.292,13.167,14.1998,19.3168,5.1168,0.7083333333333334,21.5084,205.458,16.458,4.208
2012-06-25,185.667,8.875,17.4362,31.099,13.662600000000001,0.20933333333333334,17.6564,194.542,12.348,3.5
2012-06-26,184.208,10.917,15.2918,30.520400000000002,15.228199999999998,0.29133333333333333,16.6168,195.125,11.75,3.25
2012-06-27,184.167,9.75,17.6724,32.4208,14.748399999999998,0.9170000000000001,16.3414,193.917,14.083,3.217
2012-06-28,182.955,9.091,14.441399999999998,28.2264,13.785,0.9009999999999999,14.246799999999999,192.045,10.167,3.125
2012-06-29,185.304,13.957,18.687,30.0094,11.3226,1.0813333333333333,16.35,199.261,12.667,3.0
2012-06-30,184.167,13.167,15.874799999999999,25.1416,9.2668,0.8610000000000001,21.8916,197.333,13.083,3.792
2012-07-01,186.792,13.042,13.224799999999998,22.15,8.925,0.05533333333333334,14.9832,199.833,7.25,3.667
2012-07-02,190.958,16.083,19.630000000000003,31.635399999999997,12.005199999999999,0.7776666666666667,16.950200000000002,207.042,11.833,3.667
2012-07-03,194.542,25.25,29.855,51.25840000000001,21.403200000000002,0.4583333333333333,20.3334,219.792,10.375,5.167
2012-07-04,189.318,15.5,21.819,34.5164,12.697399999999998,1.406,21.9924,204.818,13.739,4.136
2012-07-05,185.875,18.583,24.1816,37.6448,13.463400000000002,1.4723333333333333,25.2008,204.458,12.5,4.417
2012-07-06,182.043,18.957,23.2478,40.0508,16.803,2.5260000000000002,35.55,201.0,17.208,4.125
2012-07-07,183.708,11.125,9.7584,12.958400000000001,3.2,0.325,11.216800000000001,194.833,6.708,2.958
2012-07-08,187.417,10.125,5.65,7.5165999999999995,1.8668,0.18066666666666667,13.0418,197.542,9.458,3.125
2012-07-09,190.13,15.217,16.2252,27.141399999999997,10.916,0.7596666666666666,17.1362,205.348,12.217,3.696
2012-07-10,192.583,20.042,19.4514,31.799,12.3476,1.3056666666666665,20.2502,212.625,15.875,4.208
2012-07-11,185.5,16.833,14.6116,29.9852,15.3732,0.4203333333333334,18.4892,202.333,12.167,3.435
2012-07-12,183.208,18.958,16.069200000000002,34.1486,18.0792,0.6526666666666666,22.3398,202.167,9.75,3.083
2012-07-13,189.0,22.217,20.5798,36.3326,15.752799999999999,1.0826666666666667,35.65,211.217,18.125,4.167
2012-07-14,184.333,14.542,18.4416,27.2248,8.783199999999999,2.1140000000000003,25.8998,198.875,13.833,3.958
2012-07-15,180.792,11.292,9.4834,14.958400000000001,5.475,0.9583333333333334,18.5082,192.083,13.417,3.042
2012-07-16,178.75,9.792,7.6288,15.2554,7.6268,0.9579999999999999,11.6,188.542,6.417,2.417
2012-07-17,180.292,12.75,11.2934,22.913,11.6196,0.7639999999999999,14.8666,193.042,8.0,2.667
2012-07-18,179.125,11.917,12.7792,23.8936,11.1146,1.899,15.3676,191.042,8.913,2.682
2012-07-19,176.958,9.333,11.758199999999999,20.442,8.683200000000001,1.4029999999999998,16.175,186.292,8.875,2.5
2012-07-20,181.565,17.478,20.845999999999997,38.811,17.965,1.0976666666666668,18.548399999999997,199.043,10.167,3.625
2012-07-21,187.792,15.292,13.875,26.4334,12.5584,0.11599999999999999,13.4582,203.083,8.75,4.333
2012-07-22,186.667,11.917,8.9084,14.3082,5.4,0.05566666666666667,13.883199999999999,198.583,10.25,3.583
2012-07-23,186.333,14.833,16.4548,30.339,13.884200000000002,0.539,21.0788,201.167,13.043,3.739
2012-07-24,190.708,19.208,20.559800000000003,31.2298,10.669799999999999,1.1253333333333335,29.583199999999998,209.917,18.458,4.583
2012-07-25,190.0,20.167,20.4742,28.474200000000003,7.9998000000000005,1.8333333333333333,35.388999999999996,210.167,23.708,4.391
2012-07-26,186.417,16.083,19.308600000000002,23.5582,4.25,3.111333333333333,44.0084,202.5,30.667,4.542
2012-07-27,185.13,16.261,20.0934,25.477800000000002,5.384200000000001,2.968666666666667,35.674,201.391,25.958,4.125
2012-07-28,183.875,15.625,16.2416,19.725,3.4832,3.6453333333333333,44.1916,199.5,34.083,3.667
2012-07-29,183.333,14.75,10.9332,13.0334,2.1,2.514,57.4252,198.083,40.417,3.208
2012-07-30,181.348,14.609,13.9638,22.3256,8.362200000000001,1.3786666666666667,31.468,195.957,22.478,2.957
2012-07-31,177.042,12.042,11.9634,29.057,17.093799999999998,0.827,12.5912,189.083,11.25,2.958
2012-08-01,176.0,10.208,7.941599999999999,22.041800000000002,14.100200000000001,0.26366666666666666,13.8666,186.208,7.667,2.565
2012-08-02,176.708,11.375,11.466800000000001,27.45,15.9834,0.4166666666666667,12.6834,188.083,8.667,2.625
2012-08-03,179.826,11.391,12.192400000000001,27.668200000000002,15.4756,0.5873333333333334,13.399799999999999,191.217,9.917,3.0
2012-08-04,176.652,11.565,8.5634,19.159,10.595600000000001,0.511,12.7834,188.217,9.208,2.708
2012-08-05,173.833,9.708,4.4916,10.7834,6.2916,0.6943333333333334,10.8,183.542,7.542,2.375
2012-08-06,177.417,15.958,17.0334,33.1928,16.1596,0.33466666666666667,14.205200000000001,193.375,8.348,3.304
2012-08-07,178.458,12.167,11.4936,18.337200000000003,6.843999999999999,0.48633333333333334,13.025,190.625,8.708,2.5
2012-08-08,182.609,9.87,7.7219999999999995,10.1594,2.4374,0.284,11.9098,192.478,8.208,2.522
2012-08-09,186.0,17.875,18.3498,28.620600000000003,10.271,0.6526666666666666,14.273,203.875,10.458,3.292
2012-08-10,184.043,16.522,17.880200000000002,27.968799999999998,10.0888,0.8803333333333333,26.2748,200.565,19.667,3.667
2012-08-11,182.739,12.913,15.665600000000001,27.444799999999997,11.7794,0.482,26.675,195.652,17.042,3.708
2012-08-12,179.833,8.667,8.1832,12.466800000000001,4.2834,0.6943333333333334,16.7916,188.5,11.125,2.667
2012-08-13,182.917,14.417,9.395199999999999,15.863800000000001,6.4684,1.612,30.131600000000002,197.333,18.182,2.826
2012-08-14,180.059,12.118,12.093,20.288,8.1952,0.6946666666666667,18.0242,192.176,9.542,3.083
2012-08-15,181.583,13.583,8.664,17.6372,8.973400000000002,0.5696666666666667,13.7212,195.167,8.167,2.739
2012-08-16,178.083,14.0,8.791599999999999,18.7168,9.925,0.6666666666666666,10.158199999999999,192.083,6.417,2.792
2012-08-17,176.0,14.957,14.4334,25.3268,10.8934,1.0526666666666666,17.0336,190.957,9.708,3.292
2012-08-18,181.652,16.957,16.5112,27.388800000000003,10.877199999999998,0.2993333333333333,20.45,198.609,12.083,3.917
2012-08-19,180.75,14.708,9.1584,15.9334,6.775,0.2776666666666667,10.3416,195.458,5.5,2.75
2012-08-20,179.0,13.042,12.180000000000001,27.5962,15.4162,0.4256666666666667,11.7258,192.042,7.435,2.87
2012-08-21,181.682,15.136,14.512799999999999,33.293600000000005,18.7804,0.3953333333333333,13.662599999999998,196.818,7.083,3.125
2012-08-22,180.0,13.292,11.274799999999999,29.3082,18.0334,0.5830000000000001,11.1084,193.292,7.083,2.826
2012-08-23,180.833,14.125,12.5384,31.154200000000003,18.6154,0.3333333333333333,12.0,194.958,6.833,2.958
2012-08-24,184.043,16.652,15.5284,38.2818,22.753800000000002,0.521,11.6834,200.696,8.167,3.625
2012-08-25,178.565,14.13,11.2598,27.2258,15.966,0.3153333333333333,11.291599999999999,192.696,8.625,3.292
2012-08-26,176.958,9.042,6.275,13.1418,6.8668,0.472,14.3834,186.0,9.125,2.667
2012-08-27,177.625,9.167,10.142,27.9492,17.8072,0.09733333333333333,10.85,186.792,6.958,3.167
2012-08-28,179.167,11.417,10.197399999999998,26.2842,16.086599999999997,0.11233333333333333,9.5418,190.583,7.0,3.167
2012-08-29,180.167,18.75,15.0256,34.1946,19.169,0.3096666666666667,13.5906,198.917,7.174,3.545
2012-08-30,180.417,20.75,15.224799999999998,35.5834,20.3584,0.5693333333333334,16.1418,201.167,8.917,3.458
2012-08-31,178.696,16.087,12.0672,29.0084,16.941,0.3913333333333333,12.7082,194.783,8.042,3.333
2012-09-01,178.739,14.0,11.9846,23.2726,11.287600000000001,0.298,12.3584,192.739,7.125,3.0
2012-09-02,180.875,12.208,7.8378,13.409199999999998,5.5718000000000005,0.25866666666666666,10.519,193.083,7.522,2.783
2012-09-03,182.545,15.227,16.656200000000002,33.0706,16.4144,0.18066666666666667,8.5696,197.773,5.667,3.5
2012-09-04,188.958,23.708,21.637400000000003,34.5736,12.9362,1.0416666666666667,21.0916,212.667,12.375,3.875
2012-09-05,187.417,25.333,16.7778,31.651400000000002,14.8736,1.187,21.0476,212.75,13.0,3.364
2012-09-06,187.125,22.167,21.681599999999996,37.721199999999996,16.0398,1.1803333333333332,20.7502,209.292,13.25,4.542
2012-09-07,187.391,22.13,18.296,35.4062,17.11,0.6503333333333333,20.0584,209.522,13.125,3.583
2012-09-08,181.833,18.542,11.4994,24.0022,12.503,0.244,14.6918,200.375,10.917,3.375
2012-09-09,182.0,13.0,7.858199999999999,14.0418,6.1836,0.05566666666666667,10.3998,195.0,5.708,2.875
2012-09-10,183.708,17.333,14.45,31.619799999999998,17.169800000000002,0.3196666666666667,11.708400000000001,201.042,6.208,3.292
2012-09-11,186.565,21.261,14.794,32.624,17.830000000000002,0.10533333333333333,8.871599999999999,207.826,5.087,3.565
2012-09-12,189.458,22.542,19.725,34.0914,14.366800000000001,0.16666666666666666,13.0916,212.0,8.708,3.87
2012-09-13,187.875,24.333,19.234,31.328200000000002,12.094,1.097,22.8502,212.208,15.125,3.833
2012-09-14,185.391,24.87,19.281799999999997,43.653800000000004,24.3722,0.413,26.9726,210.261,16.25,4.208
2012-09-15,179.957,10.174,12.6142,28.398199999999996,15.784200000000002,0.0,13.075,190.13,8.167,3.333
2012-09-16,179.333,9.75,7.075,15.6668,8.591800000000001,0.16899999999999998,10.366800000000001,189.083,5.917,2.958
2012-09-17,178.917,8.583,5.743399999999999,16.4272,10.6836,0.0,8.5668,187.5,5.25,2.542
2012-09-18,182.417,14.333,15.5478,48.5176,32.9698,0.0,7.2372,196.75,2.261,4.043
2012-09-19,185.833,14.458,15.3094,34.1302,18.8208,1.2133333333333334,20.2018,200.292,14.292,3.87
2012-09-20,189.458,11.792,17.6736,26.837,9.163,0.9446666666666667,28.8024,201.25,18.208,3.458
2012-09-21,188.913,14.522,14.825999999999999,23.734,8.908199999999999,0.5499999999999999,26.7634,203.435,17.792,3.875
2012-09-22,189.625,17.875,11.747,15.1644,3.4173999999999998,0.49466666666666664,24.266399999999997,207.5,16.833,3.875
2012-09-23,186.708,10.833,7.925,9.4834,1.5584,0.19433333333333333,20.4416,197.542,12.833,3.583
2012-09-24,185.167,11.208,11.6828,16.203,4.5202,0.06966666666666667,12.283199999999999,196.375,6.542,3.0
2012-09-25,188.083,16.667,15.153,26.078200000000002,10.9252,0.10133333333333333,13.037,204.75,7.739,3.818
2012-09-26,189.917,17.5,14.3298,25.1764,10.846599999999999,0.125,13.1804,207.417,8.625,3.522
2012-09-27,187.792,17.292,14.8916,24.1864,9.294999999999998,0.2085,12.175,205.083,8.458,3.167
2012-09-28,190.696,24.043,24.3388,36.4858,12.147,0.8370000000000001,19.1666,214.739,11.25,3.958
2012-09-29,192.833,25.417,23.665,33.0724,9.407599999999999,1.333,40.6918,218.25,24.5,5.542
2012-09-30,185.625,13.125,10.5582,13.55,2.9918,0.15266666666666667,25.8166,198.75,13.042,3.5
2012-10-01,187.609,12.826,13.907,24.7672,10.86,0.10333333333333333,8.9852,200.435,3.043,3.217
2012-10-02,186.708,10.708,12.8322,23.1518,10.3196,0.041666666666666664,9.4748,197.417,4.583,2.875
2012-10-03,186.542,14.75,15.465399999999999,27.151600000000002,11.6862,0.09733333333333333,10.9204,201.292,6.292,3.087
2012-10-04,186.208,14.167,15.488,27.1704,11.6828,0.236,10.972800000000001,200.375,4.208,3.375
2012-10-05,186.348,14.0,16.8402,30.1988,13.358600000000001,0.08366666666666667,10.6142,200.348,5.75,2.917
2012-10-06,187.739,16.696,18.6144,30.660000000000004,12.045599999999999,0.22866666666666666,18.1666,204.435,11.417,4.208
2012-10-07,186.25,9.208,6.816800000000001,8.7834,1.9666000000000001,0.06933333333333333,14.4332,195.458,8.917,2.667
2012-10-08,188.375,11.75,10.3168,15.3918,5.075,0.02766666666666667,11.447,200.125,5.333,3.125
2012-10-09,187.273,13.455,16.7438,29.777800000000003,13.033600000000002,0.057999999999999996,11.4174,200.727,6.783,3.696
2012-10-10,187.875,17.667,20.208199999999998,38.8168,18.6084,0.20833333333333334,17.2834,205.542,12.958,4.217
2012-10-11,187.042,15.958,17.657600000000002,31.8204,14.162799999999999,0.3206666666666667,23.3356,203.0,17.5,4.167
2012-10-12,188.0,11.348,13.0682,20.234,7.1659999999999995,0.16666666666666666,14.508600000000001,199.348,10.667,3.208
2012-10-13,189.174,17.739,14.6916,26.037200000000002,11.346,0.24633333333333332,15.3332,206.913,10.667,4.083
2012-10-14,191.458,18.333,15.5084,21.6582,6.15,0.37600000000000006,29.7418,209.792,22.292,5.458
2012-10-15,190.917,15.292,15.5268,29.540999999999997,14.014199999999999,0.33899999999999997,31.8798,206.208,22.913,5.0
2012-10-16,190.458,17.958,20.8918,37.39020000000001,16.4984,0.5863333333333333,30.4,208.417,23.0,5.042
2012-10-17,186.0,14.042,18.3608,32.3914,14.030399999999997,0.3086666666666667,15.879399999999999,200.042,9.0,4.0
2012-10-18,186.792,11.083,18.5234,33.6068,15.083400000000001,0.05566666666666667,14.705599999999999,197.875,8.375,3.708
2012-10-19,187.261,7.696,10.0098,16.364600000000003,6.3548,0.08333333333333333,10.275,194.957,7.083,3.208
2012-10-20,191.435,21.217,21.3052,35.366,14.0608,0.6509999999999999,19.0332,212.652,14.417,5.542
2012-10-21,191.458,18.083,15.7002,21.6834,5.9834000000000005,1.0693333333333335,29.8,209.542,23.542,5.458
2012-10-22,190.364,21.636,22.3208,40.025,17.7044,0.5353333333333333,32.943200000000004,212.0,25.304,5.609
2012-10-23,188.042,20.417,21.416,36.3026,14.887,0.13899999999999998,16.25,208.458,10.333,4.458
2012-10-24,189.167,16.208,18.8674,31.5662,12.699,0.19500000000000003,14.073400000000001,205.375,10.333,4.864
2012-10-25,193.75,28.292,27.456,53.05460000000001,25.598599999999998,0.5556666666666666,19.3334,222.042,14.833,6.042
2012-10-26,192.087,27.261,24.081,44.024,19.9432,0.5306666666666667,25.15,219.348,20.375,5.917
2012-10-27,188.522,17.609,18.607599999999998,31.7848,13.1772,0.851,30.2252,206.13,22.708,5.333
2012-10-28,186.25,12.417,12.100999999999999,17.9206,5.819599999999999,0.153,14.083400000000001,198.667,7.792,4.333
2012-10-29,186.0,10.417,12.914000000000001,21.4258,8.511800000000001,0.20233333333333334,13.466,196.417,8.217,3.739
2012-10-30,192.125,22.875,20.906200000000002,42.3384,21.4322,0.8006666666666667,18.7334,215.0,12.458,4.792
2012-10-31,187.458,12.917,18.647399999999998,33.786199999999994,15.1386,0.2796666666666667,15.908199999999999,200.375,12.375,4.609
2012-11-01,189.958,15.792,16.560200000000002,29.6154,13.055000000000001,0.4166666666666667,19.6916,205.75,14.375,4.458
2012-11-02,188.435,6.739,11.5076,19.107400000000002,7.5998,0.25233333333333335,13.4834,195.174,9.875,4.045
2012-11-03,187.5,7.042,6.8042,7.750400000000001,0.9463999999999999,0.19600000000000004,17.325,194.542,14.292,3.0
2012-11-04,191.435,14.565,14.948000000000002,22.6696,7.7218,0.11566666666666665,19.861,206.0,14.348,4.652
2012-11-05,189.917,15.542,24.4818,46.7288,22.2474,0.7553333333333333,19.6978,205.458,13.909,5.13
2012-11-06,190.833,22.042,29.976,51.588,21.6118,1.014,26.4914,212.875,17.25,5.417
2012-11-07,193.048,16.714,23.2272,34.0098,10.782599999999999,0.9096666666666667,24.892400000000002,209.762,19.87,5.696
2012-11-08,191.25,14.875,25.074,39.4904,14.4168,0.6666666666666666,31.099400000000003,206.125,23.833,5.333
2012-11-09,194.217,25.174,22.3498,45.5384,23.1886,0.42533333333333334,33.3052,219.391,25.25,5.542
2012-11-10,190.826,16.565,19.753,32.875,13.122,0.1426666666666667,19.475,207.391,12.667,4.792
2012-11-11,189.125,12.917,15.1084,21.95,6.841800000000001,0.125,10.024799999999999,202.042,3.875,4.261
2012-11-12,191.182,15.818,18.174200000000003,27.641199999999998,9.4668,0.9579999999999999,22.673399999999997,207.0,16.75,5.125
2012-11-13,195.042,27.0,27.6684,56.21379999999999,28.5452,1.0863333333333334,27.8394,222.042,19.957,5.87
2012-11-14,190.125,11.125,14.4102,20.552999999999997,6.143,0.8156666666666667,15.0288,201.25,11.625,3.458
2012-11-15,190.125,10.333,14.5196,25.1444,10.625,0.111,8.8604,200.458,8.292,3.792
2012-11-16,196.261,28.696,26.4378,61.1494,34.712,0.21,14.0668,224.957,10.625,6.125
2012-11-17,192.478,17.957,25.201,46.492599999999996,21.2916,0.21466666666666667,12.6334,210.435,8.125,5.25
2012-11-18,190.292,6.708,9.6008,13.6762,4.075799999999999,0.278,13.1918,197.0,9.75,3.783
2012-11-19,195.0,17.542,25.6844,52.00320000000001,26.3188,1.4296666666666666,20.4572,212.542,16.913,5.783
2012-11-20,189.958,8.833,18.4978,31.0572,12.5592,0.8193333333333334,19.9668,198.792,16.083,3.917
2012-11-21,190.417,11.25,19.288999999999998,38.040800000000004,18.752000000000002,0.2793333333333334,13.3114,201.667,10.375,4.333
2012-11-22,193.333,28.625,31.1526,68.173,37.0206,1.1386666666666667,21.5168,221.958,18.708,6.167
2012-11-23,191.217,18.522,19.760399999999997,31.027800000000003,11.2674,0.6516666666666667,22.175,209.739,18.0,5.042
2012-11-24,190.542,9.875,12.878199999999998,21.0014,8.1232,0.14433333333333334,10.1584,200.417,7.625,4.0
2012-11-25,193.667,16.292,17.593,29.145,11.551599999999999,0.19433333333333333,11.5584,209.958,8.958,5.348
2012-11-26,189.833,17.542,23.641399999999997,47.152,23.509999999999998,0.31766666666666665,12.2828,207.375,8.87,5.087
2012-11-27,189.792,8.375,13.753800000000002,24.7412,10.9878,0.20833333333333334,8.950199999999999,198.167,6.5,3.542
2012-11-28,195.917,28.417,26.566999999999997,67.7376,41.1702,0.7293333333333333,15.588400000000002,224.333,14.333,6.542
2012-11-29,200.25,47.875,34.9,94.425,59.525,1.222,33.1416,248.125,30.792,9.042
2012-11-30,193.174,23.174,18.365,45.2224,26.857400000000002,0.2916666666666667,20.541800000000002,216.348,15.083,5.042
2012-12-01,192.417,7.5,15.064400000000001,25.3514,10.287,0.38000000000000006,9.425,199.917,6.042,3.958
2012-12-02,191.167,6.625,12.610000000000001,17.7252,5.1152,0.014,9.991800000000001,197.792,7.0,3.522
2012-12-03,193.286,19.0,26.686199999999996,62.2216,35.535199999999996,0.361,15.1808,212.286,12.696,5.174
2012-12-04,193.25,8.875,18.553,32.1562,13.603200000000001,0.553,14.5888,202.125,11.667,3.917
2012-12-05,195.417,15.792,25.8084,49.6416,23.833199999999998,1.2916666666666667,14.2082,211.208,12.917,5.458
2012-12-06,193.167,7.125,13.025,18.833199999999998,5.808400000000001,1.2496666666666665,10.691799999999999,200.292,9.542,3.75
2012-12-07,193.957,10.652,26.363800000000005,47.1822,20.8184,1.1823333333333332,16.0908,204.609,12.75,4.833
2012-12-08,193.261,13.13,19.341,32.6574,13.316399999999998,1.3816666666666666,16.4998,206.391,15.917,4.583
2012-12-09,190.667,6.333,10.5106,13.225,2.7146,1.0833333333333333,12.3666,197.0,10.5,3.304
2012-12-10,190.375,6.792,12.663,20.0946,7.4316,0.12633333333333333,7.0304,197.167,4.739,3.143
2012-12-11,193.375,9.833,20.598599999999998,39.712,19.113599999999998,0.3263333333333333,8.0506,203.208,6.583,3.917
2012-12-12,195.167,16.042,22.275,53.475,31.2,0.25,8.533199999999999,211.208,6.208,4.043
2012-12-13,197.917,24.25,31.1286,79.9402,48.8118,0.486,14.103399999999999,222.167,11.5,6.125
2012-12-14,196.391,26.652,34.9544,85.703,50.7484,0.88,23.1916,223.043,20.917,6.167
2012-12-15,195.0,27.083,32.123400000000004,74.8844,42.7614,0.23066666666666666,23.3918,222.083,17.75,6.917
2012-12-16,191.083,9.833,14.0562,26.4454,12.389,0.08333333333333333,12.95,200.917,9.75,5.042
2012-12-17,195.0,21.5,30.605200000000004,67.57719999999999,36.972,0.9443333333333334,20.1082,216.5,18.417,6.333
2012-12-18,192.708,13.333,19.3264,51.66759999999999,32.3416,0.7083333333333334,17.6584,206.042,14.5,5.417
2012-12-19,186.476,8.381,17.8458,35.2684,17.4224,0.13033333333333333,5.4492,194.857,4.043,3.318
2012-12-20,190.333,17.792,28.7618,64.7836,36.0218,0.8329999999999999,13.3072,208.125,12.25,5.292
2012-12-21,189.0,19.478,32.7976,66.2524,33.455,0.2956666666666667,15.1918,208.478,13.25,5.333
2012-12-22,189.909,8.727,19.8906,37.6426,17.7516,0.357,12.3498,198.636,10.875,4.667
2012-12-23,194.917,8.708,12.209,17.4184,5.2094000000000005,1.2083333333333333,18.5168,203.625,16.625,3.917
2012-12-24,192.958,4.917,10.3328,13.518199999999998,3.1849999999999996,0.639,10.0,197.875,8.292,2.958
2012-12-25,194.435,11.0,28.686200000000003,50.8242,22.1378,1.2896666666666665,17.348000000000003,205.435,15.043,5.087
2012-12-26,191.875,5.417,11.3734,15.851400000000002,4.478,0.7083333333333334,10.620000000000001,197.292,7.5,3.13
2012-12-27,196.625,16.708,31.267200000000003,66.769,35.5012,0.7223333333333333,12.0162,213.333,10.167,5.625
2012-12-28,196.783,23.174,30.611,70.2518,39.641,0.3626666666666667,15.725,219.957,13.75,5.792
2012-12-29,193.727,15.636,22.1522,38.6512,16.499000000000002,0.145,11.8562,209.364,9.958,5.208
