date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean,CO_mean
2013-01-27,20.472,35.778,15.306,,1.146,,188.48,14.25,202.73,4.625
2013-01-28,33.569,78.847,45.278,,3.458,,191.326,35.826,227.152,7.333
2013-01-29,29.529,68.765,39.236,,1.979,,191.438,28.354,219.792,7.25
2013-01-30,34.145,83.728,49.582,,2.006,,192.479,38.875,231.354,8.958
2013-01-31,25.653,46.847,21.194,,1.279,,189.584,24.23,213.812,6.458
2013-02-01,28.042,50.5,22.458,,2.354,,191.208,27.688,218.896,6.304
2013-02-02,26.139,38.556,12.417,,3.5,,192.5,24.239,216.739,8.125
2013-02-03,25.611,64.806,39.194,,2.646,,194.542,33.584,228.125,9.5
2013-02-04,15.444,26.445,11.0,,0.666,,188.25,7.229,195.479,3.292
2013-02-05,17.32,31.067,13.746,,0.625,,189.5,11.146,200.646,3.833
2013-02-06,23.523,48.511,24.988,,0.731,,191.108,16.63,207.739,4.75
2013-02-07,17.736,35.722,17.986,,0.674,,189.104,9.604,198.708,3.917
2013-02-08,18.5,27.653,9.153,,0.604,,188.188,15.75,203.938,3.391
2013-02-09,14.597,21.014,6.417,,0.584,,188.792,9.479,198.271,3.375
2013-02-10,20.667,38.805,18.139,,0.73,,191.0,14.792,205.792,4.958
2013-02-11,16.167,28.069,11.903,,0.458,,188.739,10.065,198.804,3.792
2013-02-12,21.4,43.11,21.709,,0.834,,188.804,17.0,205.804,5.0
2013-02-13,18.05,33.414,15.364,,0.5,,188.23,10.875,199.104,3.625
2013-02-14,23.514,38.361,14.847,,0.564,,188.188,18.438,206.625,4.292
2013-02-15,11.181,16.278,5.097,,0.458,,186.062,6.583,192.646,3.0
2013-02-16,11.306,14.611,3.306,,1.75,,189.938,9.312,199.25,4.083
2013-02-17,24.792,47.028,22.236,,2.396,,192.261,20.087,212.348,6.458
2013-02-18,15.278,29.653,14.375,,0.688,,187.479,7.208,194.688,3.75
2013-02-19,17.078,31.725,14.647,,0.625,,186.896,6.771,193.666,3.708
2013-02-20,23.512,47.569,24.058,,0.839,,187.771,17.958,205.73,4.792
2013-02-21,20.722,38.722,18.0,,0.889,,188.584,12.645,201.229,4.417
2013-02-22,21.431,36.625,15.195,,0.854,,188.956,14.478,203.434,5.174
2013-02-23,15.208,20.597,5.389,,1.167,,188.77,10.438,199.208,4.0
2013-02-24,26.653,42.945,16.291,,2.27,,189.458,18.0,207.458,5.083
2013-02-25,32.167,56.556,24.389,,3.417,,193.73,36.771,230.5,8.083
2013-02-26,35.691,56.41,20.719,,2.896,,194.77,22.354,217.125,7.75
2013-02-27,31.66,50.033,18.373,,1.443,,190.24,21.913,212.152,6.583
2013-02-28,23.639,36.861,13.222,,1.186,,188.021,18.938,206.958,5.458
2013-03-01,23.944,37.569,13.625,,1.396,,192.583,18.5,211.084,6.435
2013-03-02,15.319,20.194,4.875,,1.875,,190.812,11.438,202.25,5.25
2013-03-03,14.847,25.68,10.833,,0.562,,188.23,6.854,195.083,3.556
2013-03-04,24.986,42.208,17.222,,1.52,,188.348,15.086,203.434,5.0
2013-03-05,18.576,29.572,10.996,,0.858,,187.146,14.334,201.479,4.5
2013-03-06,17.204,28.882,11.679,,0.666,,187.528,7.099,194.627,3.875
2013-03-07,16.287,27.377,11.091,,0.741,,187.811,11.478,199.288,3.333
2013-03-08,14.833,19.778,4.944,,2.062,,188.292,7.834,196.125,4.391
2013-03-09,12.139,15.195,3.056,,2.438,,189.395,10.398,199.792,4.417
2013-03-10,13.333,21.194,7.861,,0.479,,187.828,6.053,193.88,3.25
2013-03-11,21.458,29.25,7.791,,3.292,,190.02,27.494,217.514,5.125
2013-03-12,28.504,53.619,25.115,,4.708,,190.208,28.458,218.666,6.0
2013-03-13,23.447,45.188,21.74,,0.97,,186.835,17.061,203.896,5.318
2013-03-14,14.125,23.153,9.028,,0.588,,186.23,6.521,192.75,3.667
2013-03-15,19.708,24.417,4.708,,2.458,,188.799,11.436,200.234,4.913
2013-03-16,24.222,31.486,7.264,,3.854,,192.024,20.154,212.178,6.667
2013-03-17,33.255,59.674,26.419,,4.062,,193.896,23.812,217.708,7.292
2013-03-18,23.662,32.262,8.6,,4.104,,193.521,37.896,231.416,7.458
2013-03-19,24.017,37.188,13.171,,1.521,,192.764,18.284,211.048,5.958
2013-03-20,22.268,35.608,13.34,,1.513,,189.848,23.398,213.246,5.625
2013-03-21,8.403,13.222,4.819,,0.438,,188.542,6.666,195.208,3.0
2013-03-22,14.68,19.306,4.625,,1.583,,190.104,13.458,203.562,3.87
2013-03-23,25.083,30.458,5.375,,4.854,,193.812,22.729,216.542,7.25
2013-03-24,29.528,44.181,14.653,,5.417,,194.966,32.524,227.489,7.25
2013-03-25,31.375,53.0,21.625,,6.334,,191.722,30.479,222.201,6.042
2013-03-26,29.422,52.14,22.718,,1.833,,190.132,24.202,214.333,5.833
2013-03-27,19.969,31.865,11.896,,0.986,,187.25,17.104,204.354,4.875
2013-03-28,27.25,44.944,17.695,,3.286,,189.875,22.375,212.25,5.714
2013-03-29,26.056,38.167,12.111,,4.02,,190.98,24.388,215.368,5.174
2013-03-30,9.611,12.542,2.93,,1.729,,186.25,13.23,199.479,3.708
2013-03-31,16.792,22.375,5.583,,3.562,,190.666,15.625,206.292,5.083
2013-04-01,21.333,31.972,10.639,,1.23,,190.585,15.22,205.805,4.5
2013-04-02,32.805,60.208,27.403,,1.458,,190.737,25.604,216.34,6.667
2013-04-03,14.504,20.486,5.982,,0.334,,187.062,13.312,200.375,4.125
2013-04-04,27.822,43.033,15.211,,3.913,,191.834,29.416,221.25,6.25
2013-04-05,30.556,49.931,19.375,,2.729,,192.23,29.854,222.084,7.417
2013-04-06,17.819,24.792,6.972,,0.938,,184.17,13.958,198.128,3.913
2013-04-07,6.18,7.208,1.028,,0.854,,188.544,10.252,198.796,3.042
2013-04-08,14.819,19.417,4.597,,2.73,,192.208,24.146,216.354,4.5
2013-04-09,19.256,33.284,14.028,,2.938,,192.956,28.326,221.282,5.25
2013-04-10,13.607,18.513,4.907,,1.854,,191.666,15.521,207.188,3.75
2013-04-11,17.058,22.556,5.498,,1.956,,192.438,26.02,218.458,4.042
2013-04-12,18.875,28.972,10.097,,1.271,,192.52,15.042,207.562,4.292
2013-04-13,19.681,24.917,5.236,,2.625,,193.188,14.938,208.125,4.783
2013-04-14,18.417,22.556,4.139,,3.875,,191.044,19.261,210.304,4.833
2013-04-15,23.875,31.889,8.014,,3.854,,189.292,33.854,223.146,6.083
2013-04-16,29.722,48.167,18.444,,3.834,,190.208,22.52,212.73,5.292
2013-04-17,27.501,44.856,17.355,,2.188,,189.896,25.916,215.812,5.375
2013-04-18,19.845,32.195,12.35,,3.63,,188.042,31.625,219.667,5.125
2013-04-19,11.292,17.986,6.694,,0.438,,189.065,7.087,196.152,3.792
2013-04-20,16.68,25.611,8.931,,0.73,,190.084,13.688,203.771,4.391
2013-04-21,8.097,11.0,2.903,,0.396,,188.416,6.73,195.146,3.583
2013-04-22,20.792,29.931,9.139,,2.271,,191.584,18.208,209.792,4.708
2013-04-23,29.569,46.264,16.694,,1.916,,191.708,17.188,208.896,5.083
2013-04-24,28.372,43.744,15.372,,0.896,,187.022,29.478,216.5,5.458
2013-04-25,22.762,35.533,12.771,,2.848,,189.48,25.104,214.584,5.875
2013-04-26,18.347,26.5,8.153,,1.208,,189.125,15.271,204.396,4.958
2013-04-27,16.875,20.972,4.097,,1.938,,189.375,12.312,201.688,5.174
2013-04-28,15.68,17.528,1.847,,1.833,,191.875,16.562,208.438,5.375
2013-04-29,21.361,25.778,4.417,,2.312,,192.174,18.239,210.413,5.667
2013-04-30,26.264,34.195,7.931,,3.917,,190.792,34.688,225.48,5.917
2013-05-01,15.309,25.404,10.095,,0.479,,186.896,13.75,200.646,3.917
2013-05-02,13.995,21.796,7.801,,0.848,,186.396,10.708,197.104,3.625
2013-05-03,14.653,20.125,5.472,,1.292,,187.646,11.354,199.0,4.542
2013-05-04,12.458,16.32,3.861,,1.604,,188.282,11.5,199.782,4.739
2013-05-05,14.208,16.083,1.875,,3.146,,190.375,15.583,205.958,5.458
2013-05-06,18.347,21.681,3.333,,3.833,,191.625,16.438,208.062,5.875
2013-05-07,12.028,19.472,7.445,,0.479,,186.438,7.834,194.271,3.833
2013-05-08,22.275,30.385,8.11,,4.0,,188.783,20.978,209.761,5.0
2013-05-09,34.208,50.297,16.088,,7.87,,192.48,36.271,228.75,7.458
2013-05-10,32.667,51.486,18.819,,2.125,,190.729,26.708,217.438,6.667
2013-05-11,20.303,28.112,7.809,,1.658,,187.312,24.584,211.896,5.87
2013-05-12,16.403,23.556,7.153,,4.396,,191.908,24.933,216.842,5.292
2013-05-13,25.667,37.083,11.417,,3.708,,190.194,24.522,214.715,6.167
2013-05-14,25.0,34.347,9.347,,2.375,,190.146,25.708,215.854,4.708
2013-05-15,20.385,27.736,7.351,,2.812,,189.94,22.133,212.072,4.25
2013-05-16,16.481,24.615,8.134,,0.696,,191.729,15.938,207.666,4.417
2013-05-17,17.653,24.583,6.931,,1.062,,192.312,14.25,206.562,3.792
2013-05-18,17.958,24.597,6.639,,1.292,,191.86,16.78,208.64,4.348
2013-05-19,12.875,16.847,3.972,,0.812,,187.375,15.646,203.021,3.583
2013-05-20,15.986,18.597,2.611,,3.958,,188.067,29.962,218.029,4.833
2013-05-21,22.611,29.681,7.07,,4.375,,195.0,31.666,226.666,6.333
2013-05-22,22.605,28.704,6.1,,4.562,,197.146,32.312,229.458,5.5
2013-05-23,25.858,32.521,6.663,,3.087,,194.216,24.239,218.454,5.125
2013-05-24,22.986,33.847,10.861,,1.271,,193.0,18.479,211.48,4.208
2013-05-25,20.556,26.833,6.278,,1.396,,191.098,17.536,208.634,4.826
2013-05-26,12.625,15.806,3.181,,0.958,,187.854,16.334,204.188,3.958
2013-05-27,13.292,17.611,4.319,,0.896,,186.104,16.083,202.188,3.167
2013-05-28,11.194,16.069,4.875,,0.688,,182.986,15.835,198.822,2.833
2013-05-29,15.376,24.582,9.206,,2.375,,181.938,31.646,213.583,3.792
2013-05-30,22.895,27.646,4.751,,5.152,,191.509,31.098,222.608,6.083
2013-05-31,21.264,32.264,11.0,,1.438,,190.542,22.292,212.834,5.167
2013-06-01,22.32,31.931,9.611,,1.166,,190.542,19.854,210.396,5.391
2013-06-02,13.167,15.083,1.917,,2.312,,189.365,19.336,208.701,4.25
2013-06-03,18.819,24.347,5.528,,3.021,,191.271,21.125,212.396,4.458
2013-06-04,19.778,27.875,8.097,,1.854,,188.86,20.464,209.324,4.042
2013-06-05,21.388,31.065,9.678,,2.25,,187.625,19.25,206.875,4.208
2013-06-06,21.162,31.029,9.868,,1.456,,186.958,20.938,207.896,4.583
2013-06-07,19.409,29.119,9.709,,1.312,,187.608,17.983,205.591,4.375
2013-06-08,18.236,23.084,4.847,,2.396,,188.146,17.708,205.854,4.522
2013-06-09,15.875,18.972,3.097,,1.438,,186.812,15.916,202.73,4.125
2013-06-10,18.083,24.111,6.028,,1.354,,184.146,14.333,198.479,4.042
2013-06-11,19.653,27.278,7.625,,1.312,,182.771,15.438,198.208,3.708
2013-06-12,17.607,25.38,7.774,,1.584,,182.0,25.5,207.5,3.625
2013-06-13,18.634,27.461,8.827,,3.326,,182.375,36.875,219.25,4.292
2013-06-14,15.708,22.75,7.042,,3.125,,181.416,28.458,209.875,4.0
2013-06-15,20.278,29.347,9.069,,1.688,,182.042,28.812,210.854,4.826
2013-06-16,10.75,13.278,2.528,,1.521,,182.062,28.042,210.104,3.75
2013-06-17,18.952,25.77,6.818,,5.292,,183.304,35.608,218.913,4.792
2013-06-18,17.486,21.347,3.861,,5.688,,181.166,33.542,214.708,4.417
2013-06-19,14.623,20.88,6.257,,2.708,,179.75,29.062,208.812,3.75
2013-06-20,18.159,25.217,7.058,,0.65,,185.875,27.375,213.25,4.083
2013-06-21,21.361,29.889,8.528,,0.646,,187.77,26.979,214.75,5.458
2013-06-22,17.931,22.792,4.861,,6.896,,189.37,21.282,210.652,5.435
2013-06-23,14.833,17.069,2.236,,3.896,,189.479,22.084,211.562,5.458
2013-06-24,18.153,24.805,6.653,,3.625,,188.916,20.354,209.27,5.375
2013-06-25,21.25,31.32,10.069,,2.375,,188.334,21.5,209.833,5.083
2013-06-26,18.613,29.055,10.442,,0.562,,185.75,20.166,205.917,4.708
2013-06-27,20.508,26.353,5.844,,4.174,,194.239,24.196,218.434,5.667
2013-06-28,19.653,28.361,8.708,,1.666,,190.812,18.604,209.417,4.875
2013-06-29,16.194,23.681,7.486,,1.271,,190.542,19.229,209.771,4.739
2013-06-30,10.18,13.222,3.042,,0.854,,187.834,14.708,202.542,3.5
2013-07-01,14.181,22.556,8.375,,1.271,,188.27,14.895,203.167,3.792
2013-07-02,16.028,25.361,9.333,,1.625,,187.652,17.37,205.022,3.75
2013-07-03,17.495,27.277,9.783,,1.646,,186.896,28.417,215.312,4.167
2013-07-04,17.31,27.505,10.196,,1.63,,185.896,23.708,209.604,4.083
2013-07-05,15.875,25.986,10.111,,3.042,,188.812,35.146,223.958,4.375
2013-07-06,12.167,23.278,11.111,,3.062,,188.896,24.958,213.854,3.739
2013-07-07,11.222,15.639,4.417,,4.396,,191.892,21.456,213.348,3.833
2013-07-08,13.972,22.555,8.583,,4.292,,198.416,32.416,230.834,3.708
2013-07-09,17.597,27.083,9.486,,6.188,,207.274,38.711,245.985,4.458
2013-07-10,18.197,23.582,5.385,,6.688,,199.0,30.875,229.875,4.833
2013-07-11,19.577,23.478,3.9,,8.413,,196.542,36.188,232.729,6.0
2013-07-12,18.417,24.069,5.653,,8.458,,203.959,35.326,239.286,5.125
2013-07-13,12.792,18.306,5.514,,3.479,,207.188,25.584,232.771,4.13
2013-07-14,11.695,16.278,4.583,,3.208,,208.818,23.29,232.108,4.417
2013-07-15,11.583,17.806,6.222,,1.479,,205.396,24.438,229.834,4.25
2013-07-16,14.944,28.417,13.472,,2.292,,220.354,25.333,245.688,4.917
2013-07-17,16.125,24.526,8.401,,4.458,,208.888,28.301,237.19,4.833
2013-07-18,15.822,22.255,6.433,,5.044,,205.792,29.0,234.792,4.125
2013-07-19,16.93,22.819,5.889,,3.375,,219.358,21.99,241.348,4.708
2013-07-20,15.75,22.084,6.333,,2.979,,206.0,21.292,227.292,4.652
2013-07-21,11.361,12.833,1.472,,3.729,,203.604,20.042,223.646,4.542
2013-07-22,18.07,25.736,7.667,,4.479,,210.112,31.348,241.461,5.0
2013-07-23,20.0,27.458,7.458,,6.75,,215.354,34.52,249.875,5.375
2013-07-24,17.434,20.665,3.232,,6.584,,213.678,30.921,244.598,4.5
2013-07-25,17.767,24.606,6.839,,4.896,,252.104,34.771,286.875,4.826
2013-07-26,18.736,24.194,5.458,,4.417,,226.416,31.229,257.646,5.958
2013-07-27,18.278,22.361,4.083,,4.104,,225.128,26.987,252.116,7.043
2013-07-28,11.569,14.986,3.417,,2.125,,225.896,21.875,247.771,5.167
2013-07-29,14.945,20.764,5.819,,3.604,,216.549,34.952,251.5,5.0
2013-07-30,16.292,21.597,5.306,,2.625,,200.125,31.771,231.896,4.583
2013-07-31,18.471,24.891,6.42,,4.666,,217.354,37.146,254.5,5.583
2013-08-01,16.839,23.34,6.501,,3.24,,215.83,36.154,251.983,4.917
2013-08-02,14.292,21.792,7.5,,1.938,,202.666,27.042,229.708,5.208
2013-08-03,14.681,19.278,4.597,,3.146,,220.958,23.916,244.873,5.217
2013-08-04,13.195,18.5,5.306,,2.521,,213.917,23.458,237.375,5.417
2013-08-05,13.556,25.028,11.472,,2.021,,191.188,24.688,215.875,4.792
2013-08-06,16.792,24.931,8.139,,2.521,,194.162,32.098,226.261,4.958
2013-08-07,17.71,25.909,8.199,,2.584,,197.542,34.21,231.752,5.333
2013-08-08,19.607,27.276,7.669,,3.87,,198.632,38.42,237.053,6.25
2013-08-09,22.694,30.57,7.875,,6.021,,197.792,42.958,240.75,6.833
2013-08-10,18.639,21.931,3.292,,4.542,,197.771,31.854,229.625,6.13
2013-08-11,13.806,16.069,2.264,,4.042,,199.847,28.534,228.38,5.708
2013-08-12,14.555,18.764,4.208,,2.125,,198.375,24.979,223.354,5.042
2013-08-13,16.25,20.319,4.069,,3.375,,200.89,26.326,227.214,6.167
2013-08-14,11.22,13.857,2.638,,2.938,,201.292,22.354,223.646,5.417
2013-08-15,9.844,11.634,1.79,,2.13,,199.375,18.521,217.896,5.042
2013-08-16,10.639,13.472,2.833,,1.542,,192.916,17.004,209.92,4.25
2013-08-17,10.806,15.097,4.292,,1.167,,193.979,16.416,210.396,4.217
2013-08-18,8.889,12.556,3.667,,1.375,,194.456,15.804,210.26,3.667
2013-08-19,12.25,20.556,8.306,,1.479,,191.854,18.708,210.562,4.0
2013-08-20,13.68,24.694,11.014,,1.812,,192.0,19.084,211.084,4.125
2013-08-21,13.336,22.11,8.774,,2.062,,188.66,22.426,211.086,3.625
2013-08-22,16.189,22.35,6.161,,3.74,,187.584,30.834,218.416,4.667
2013-08-23,13.903,22.305,8.403,,3.188,,191.686,29.132,220.818,3.917
2013-08-24,13.111,18.93,5.82,,1.312,,187.5,16.812,204.312,3.957
2013-08-25,11.792,15.542,3.75,,1.104,,195.479,17.229,212.708,4.792
2013-08-26,11.681,15.597,3.917,,1.021,,198.074,15.446,213.519,4.208
2013-08-27,19.028,24.611,5.583,,2.771,,205.188,16.375,221.562,5.667
2013-08-28,17.557,23.395,5.838,,3.042,,218.008,29.147,247.156,5.833
2013-08-29,18.56,27.489,8.929,,2.739,,217.154,21.426,238.58,6.25
2013-08-30,18.194,29.569,11.375,,2.479,,209.292,27.188,236.48,4.958
2013-08-31,13.25,25.222,11.972,,1.875,,195.562,17.206,212.767,4.913
2013-09-01,10.444,15.278,4.833,,0.479,,196.438,14.396,210.834,4.75
2013-09-02,17.416,29.597,12.18,,1.771,,199.933,23.794,223.728,5.708
2013-09-03,16.528,36.486,19.958,,0.646,,212.534,23.454,235.987,4.458
2013-09-04,14.894,21.634,6.74,,0.584,,190.312,15.604,205.916,3.167
2013-09-05,15.249,24.925,9.676,,0.696,,196.583,13.855,210.438,3.833
2013-09-06,17.361,30.556,13.194,,0.771,,206.25,17.125,223.375,4.375
2013-09-07,16.097,25.514,9.417,,0.979,,195.15,14.448,209.598,4.826
2013-09-08,10.681,14.264,3.583,,0.688,,194.702,12.446,207.148,4.458
2013-09-09,13.942,23.261,9.319,,0.792,,211.521,12.54,224.06,3.833
2013-09-10,17.805,29.417,11.611,,1.188,,213.166,19.042,232.208,4.375
2013-09-11,17.402,25.717,8.316,,2.854,,213.188,17.979,231.166,5.042
2013-09-12,21.615,30.69,9.075,,3.892,,220.583,26.062,246.646,6.292
2013-09-13,18.222,30.333,12.111,,3.104,,223.723,22.398,246.12,6.125
2013-09-14,15.834,23.028,7.195,,1.396,,203.059,16.298,219.356,5.261
2013-09-15,7.959,12.306,4.347,,0.562,,184.958,9.916,194.875,3.75
2013-09-16,8.778,12.403,3.625,,0.5,,186.375,8.083,194.458,3.125
2013-09-17,16.167,27.764,11.597,,1.0,,208.729,16.229,224.958,3.833
2013-09-18,18.641,30.709,12.068,,1.092,,202.438,18.034,220.472,4.333
2013-09-19,21.741,34.256,12.515,,1.826,,202.809,19.352,222.161,4.708
2013-09-20,22.209,34.222,12.014,,2.833,,209.854,19.625,229.48,5.167
2013-09-21,18.528,25.361,6.833,,2.52,,205.27,16.792,222.062,5.217
2013-09-22,11.167,13.625,2.458,,2.062,,198.854,13.125,211.979,4.875
2013-09-23,14.083,18.5,4.417,,2.479,,201.797,13.132,214.93,4.792
2013-09-24,20.833,30.097,9.264,,1.562,,208.56,18.59,227.15,5.042
2013-09-25,17.269,25.044,7.775,,2.646,,199.021,18.834,217.854,4.792
2013-09-26,13.074,22.018,8.944,,0.5,,188.854,6.562,195.417,3.417
2013-09-27,18.194,28.278,10.083,,0.854,,205.875,14.125,220.0,3.75
2013-09-28,15.139,23.084,7.944,,1.708,,190.8,9.648,200.448,3.739
2013-09-29,10.542,13.958,3.417,,0.979,,189.39,7.636,197.026,3.292
2013-09-30,18.986,28.389,9.403,,1.916,,198.292,16.854,215.146,4.125
2013-10-01,17.069,28.666,11.597,,1.062,,194.125,17.542,211.667,4.25
2013-10-02,16.785,26.199,9.414,,2.562,,199.792,23.5,223.292,4.208
2013-10-03,16.672,27.165,10.493,,0.587,,193.476,13.506,206.981,4.333
2013-10-04,18.792,32.458,13.667,,1.25,,209.584,15.356,224.94,4.667
2013-10-05,17.68,30.764,13.083,,0.479,,195.292,18.834,214.125,5.391
2013-10-06,12.583,18.472,5.889,,2.708,,191.77,13.334,205.104,4.625
2013-10-07,15.042,27.486,12.444,,2.5,,188.986,13.706,202.692,4.208
2013-10-08,14.583,25.819,11.236,,2.542,,185.991,9.322,195.313,3.75
2013-10-09,12.769,18.362,5.593,,2.5,,184.268,21.222,205.489,3.417
2013-10-10,17.976,29.284,11.308,,3.066,,189.77,16.25,206.021,4.542
2013-10-11,15.25,21.417,6.167,,2.708,,194.26,24.459,218.72,4.125
2013-10-12,14.472,19.542,5.07,,0.646,,190.226,9.722,199.948,4.043
2013-10-13,9.778,12.5,2.722,,0.75,,192.332,10.946,203.278,3.458
2013-10-14,16.153,23.347,7.195,,1.792,,192.25,14.888,207.138,4.708
2013-10-15,20.75,38.0,17.25,,0.542,,188.646,20.416,209.062,5.375
2013-10-16,10.968,18.383,7.415,,0.416,,185.021,7.48,192.5,2.917
2013-10-17,17.444,31.473,14.029,,0.734,,188.812,12.125,200.938,3.625
2013-10-18,22.903,43.542,20.639,,0.971,,187.938,21.964,209.902,4.917
2013-10-19,19.569,32.305,12.736,,0.948,,187.786,16.057,203.842,5.435
2013-10-20,11.93,17.653,5.722,,0.458,,184.438,14.271,198.708,4.583
2013-10-21,18.903,34.694,15.792,,1.625,,187.167,23.084,210.25,4.75
2013-10-22,15.958,35.236,19.278,,1.016,,188.646,20.166,208.812,4.333
2013-10-23,19.402,36.505,17.103,,0.52,,184.916,14.724,199.64,4.333
2013-10-24,15.048,29.069,14.021,,0.581,,183.698,11.492,195.19,4.125
2013-10-25,19.042,32.264,13.222,,0.438,,183.917,18.146,202.062,4.75
2013-10-26,13.056,19.625,6.569,,0.458,,187.458,10.166,197.625,4.696
2013-10-27,12.097,16.014,3.917,,0.458,,189.542,11.542,201.084,3.958
2013-10-28,20.792,38.167,17.375,,0.854,,193.102,23.415,216.516,4.75
2013-10-29,24.347,41.25,16.903,,2.5,,193.456,33.652,227.108,6.167
2013-10-30,21.589,42.325,20.736,,1.938,,198.375,35.292,233.667,6.25
2013-10-31,23.692,41.663,17.97,,0.817,,199.792,28.146,227.938,7.042
2013-11-01,24.583,45.861,21.278,,1.036,,200.812,30.604,231.416,6.708
2013-11-02,21.597,37.097,15.5,,1.042,,195.415,29.748,225.162,6.609
2013-11-03,17.083,27.306,10.222,,0.646,,196.521,28.36,224.88,7.833
2013-11-04,13.945,18.792,4.847,,0.729,,192.916,11.438,204.354,6.583
2013-11-05,20.875,36.458,15.583,,0.834,,197.812,26.416,224.229,6.667
2013-11-06,24.019,51.344,27.325,,1.479,,199.916,32.166,232.084,6.708
2013-11-07,24.064,41.829,17.766,,1.688,,198.161,28.847,227.008,6.458
2013-11-08,24.722,47.75,23.028,,0.843,,203.938,41.25,245.188,6.333
2013-11-09,21.305,40.444,19.139,,0.896,,198.48,33.188,231.666,6.304
2013-11-10,15.375,23.514,8.139,,0.896,,195.562,23.0,218.562,5.708
2013-11-11,11.5,19.5,8.0,,0.438,,188.396,7.834,196.229,3.292
2013-11-12,14.181,32.069,17.889,,0.562,,190.718,15.782,206.5,3.375
2013-11-13,16.634,31.191,14.557,,0.5,,189.458,13.416,202.875,4.0
2013-11-14,21.152,48.172,27.02,,1.032,,193.458,28.938,222.396,5.0
2013-11-15,19.417,35.889,16.472,,0.738,,188.583,22.562,211.146,5.333
2013-11-16,21.389,41.444,20.055,,1.896,,193.166,27.688,220.854,6.696
2013-11-17,18.139,28.306,10.167,,1.958,,194.261,23.24,217.5,6.25
2013-11-18,15.528,27.5,11.972,,0.938,,188.625,12.916,201.542,3.792
2013-11-19,15.028,24.5,9.472,,0.688,,188.52,11.105,199.625,3.083
2013-11-20,20.262,39.192,18.93,,0.625,,189.625,16.667,206.292,4.208
2013-11-21,21.358,42.573,21.214,,1.051,,192.271,25.875,218.146,5.0
2013-11-22,19.139,44.945,25.805,,0.956,,191.218,24.87,216.087,4.917
2013-11-23,21.403,35.361,13.958,,2.354,,193.104,29.5,222.604,6.391
2013-11-24,19.875,33.056,13.181,,1.25,,194.458,34.146,228.604,6.083
2013-11-25,18.083,26.695,8.611,,1.562,,188.416,27.375,215.792,4.958
2013-11-26,12.583,19.208,6.625,,0.708,,186.708,6.479,193.188,2.958
2013-11-27,25.376,53.615,28.239,,1.354,,189.196,22.044,211.239,5.75
2013-11-28,14.949,27.357,12.409,,0.769,,187.812,9.188,197.0,3.875
2013-11-29,17.778,46.458,28.681,,0.65,,189.23,16.938,206.167,4.333
2013-11-30,21.653,37.667,16.014,,2.166,,189.312,19.625,208.938,5.783
2013-12-01,19.264,34.833,15.57,,1.708,,190.25,23.52,213.771,6.167
2013-12-02,26.292,55.333,29.042,,2.729,,191.609,48.152,239.761,7.25
2013-12-03,26.653,60.681,34.028,,1.792,,191.625,38.958,230.584,6.458
2013-12-04,26.664,69.476,42.812,,0.917,,192.146,32.875,225.021,7.333
2013-12-05,27.307,59.555,32.247,,2.665,,192.834,48.104,240.938,8.375
2013-12-06,27.889,69.181,41.292,,3.234,,194.48,36.896,231.375,9.167
2013-12-07,19.625,30.403,10.778,,0.98,,189.935,18.608,208.544,4.826
2013-12-08,18.583,28.458,9.875,,1.292,,191.604,21.146,212.75,5.792
2013-12-09,27.625,62.68,35.056,,1.27,,192.083,27.021,219.104,6.5
2013-12-10,20.085,34.337,14.253,,1.25,,191.138,15.542,206.68,5.458
2013-12-11,17.856,39.394,21.538,,1.542,,190.188,17.25,207.438,5.333
2013-12-12,14.292,24.847,10.555,,0.872,,188.87,12.659,201.528,3.583
2013-12-13,20.0,46.43,26.431,,1.014,,190.021,18.25,208.27,4.917
2013-12-14,13.847,21.986,8.139,,1.062,,189.271,9.396,198.667,3.391
2013-12-15,12.458,16.347,3.889,,1.354,,188.63,8.459,197.089,3.708
2013-12-16,20.111,35.861,15.75,,0.479,,188.896,13.355,202.25,4.208
2013-12-17,19.903,37.986,18.083,,0.708,,187.898,14.964,202.862,4.375
2013-12-18,24.699,49.66,24.961,,0.458,,186.562,16.208,202.771,5.333
2013-12-19,17.299,26.932,9.633,,1.178,,186.062,13.938,200.0,3.625
2013-12-20,10.583,14.5,3.917,,0.846,,187.945,7.155,195.1,2.917
2013-12-21,10.708,14.764,4.056,,0.521,,186.708,6.604,193.312,3.043
2013-12-22,13.097,17.292,4.195,,0.458,,188.492,9.894,198.386,3.958
2013-12-23,19.347,30.945,11.597,,1.02,,189.584,16.334,205.917,4.625
2013-12-24,19.792,41.292,21.5,,0.666,,188.708,16.104,204.812,4.833
2013-12-25,21.871,35.772,13.9,,0.688,,188.517,16.722,205.239,4.292
2013-12-26,30.114,78.048,47.934,,0.716,,190.209,32.171,222.38,6.833
2013-12-27,18.556,30.959,12.403,,1.506,,191.81,13.978,205.788,5.958
2013-12-28,11.125,16.389,5.264,,0.542,,188.916,8.438,197.354,3.217
2013-12-29,13.778,18.541,4.764,,0.708,,188.646,10.416,199.062,4.167
2013-12-30,18.445,28.417,9.972,,1.042,,190.166,17.52,207.688,5.667
2013-12-31,16.264,23.597,7.333,,2.208,,192.1,21.93,214.03,5.958
