date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,CO_mean,PM25_mean
2012-09-07,187.417,27.417,19.458,25.584,6.125,3.833,35.916,214.833,6.667,21.875
2012-09-08,189.889,27.333,14.375,18.896,4.521,3.125,25.229,217.222,4.917,13.917
2012-09-09,180.083,13.25,7.375,11.5,4.125,2.75,16.042,193.333,2.333,10.579
2012-09-10,180.125,14.0,10.562,18.666,8.104,4.25,20.083,194.125,2.333,12.875
2012-09-11,180.0,16.958,11.604,19.042,7.438,4.917,22.271,196.958,3.208,13.0
2012-09-12,183.409,20.227,16.344,19.511,3.167,3.391,19.276,203.636,4.087,9.696
2012-09-13,184.792,20.625,16.854,19.271,2.416,3.125,31.354,205.417,4.083,19.792
2012-09-14,183.25,17.375,14.979,19.958,4.98,3.667,27.604,200.625,3.667,16.583
2012-09-15,182.167,16.583,11.604,16.188,4.583,2.917,20.312,198.75,3.375,8.833
2012-09-16,184.417,15.792,9.062,11.771,2.708,2.125,20.646,200.208,6.042,10.125
2012-09-17,178.708,8.667,4.688,8.312,3.625,1.75,22.104,187.375,1.958,8.333
2012-09-18,178.542,13.042,8.625,15.5,6.875,2.25,21.958,191.583,2.292,6.458
2012-09-19,176.182,9.909,7.066,11.804,4.74,1.913,14.782,186.091,1.783,3.375
2012-09-20,181.917,16.542,14.688,20.021,5.334,2.833,31.479,198.458,3.833,19.292
2012-09-21,188.167,21.042,16.792,19.25,2.458,3.708,33.938,209.208,7.667,20.333
2012-09-22,185.792,14.458,9.584,10.854,1.271,4.292,17.625,200.25,6.375,10.042
2012-09-23,184.625,11.583,8.167,9.25,1.084,3.25,14.979,196.208,9.0,5.333
2012-09-24,188.091,21.955,16.878,21.596,4.717,3.391,14.854,210.045,4.478,11.208
2012-09-25,186.208,15.792,13.396,15.25,1.854,2.667,12.584,202.0,5.875,4.542
2012-09-26,188.292,13.458,12.77,14.77,2.0,3.042,16.333,201.75,3.542,9.083
2012-09-27,186.958,11.167,8.417,9.604,1.188,3.125,11.77,198.125,4.042,7.333
2012-09-28,184.792,10.958,8.23,10.229,2.0,2.375,9.25,195.75,6.333,5.708
2012-09-29,184.667,15.042,12.646,17.625,4.979,2.542,18.875,199.708,3.5,12.333
2012-09-30,184.875,16.083,9.646,12.229,2.583,2.792,36.188,200.958,3.417,16.25
2012-10-01,180.25,10.917,8.02,10.125,2.104,2.333,14.646,191.167,2.125,7.292
2012-10-02,186.571,14.905,14.413,16.587,2.174,4.261,20.239,201.476,4.391,12.913
2012-10-03,186.083,15.875,11.25,13.0,1.75,4.167,13.812,201.958,6.083,6.833
2012-10-04,183.958,11.875,10.833,13.375,2.542,3.667,15.75,195.833,6.833,10.375
2012-10-05,190.375,22.958,22.062,25.646,3.584,4.875,22.667,213.333,5.375,13.667
2012-10-06,189.625,24.583,18.188,21.75,3.562,5.25,32.25,214.208,6.875,19.625
2012-10-07,185.167,13.583,8.0,8.875,0.875,4.0,18.146,198.75,3.333,9.417
2012-10-08,183.875,12.042,9.75,11.354,1.604,4.042,16.625,195.917,5.542,10.875
2012-10-09,,,11.413,13.196,1.783,3.522,12.125,,6.435,8.261
2012-10-10,,,13.042,14.562,1.521,3.958,13.354,,6.0,9.458
2012-10-11,,,15.854,18.083,2.229,4.208,15.25,,5.292,9.625
2012-10-12,,,17.021,19.521,2.5,4.375,13.708,,3.917,9.0
2012-10-13,,,17.146,21.208,4.062,4.667,16.062,,4.583,12.542
2012-10-14,,,12.834,13.896,1.062,4.792,23.375,,5.667,18.208
2012-10-15,,,20.354,23.02,2.666,6.0,26.25,,5.75,21.375
2012-10-16,,,20.674,24.566,3.891,6.087,23.43,,4.043,16.75
2012-10-17,,,20.77,24.834,4.062,4.333,26.334,,6.833,17.333
2012-10-18,,,19.792,25.479,5.688,3.5,21.771,,5.208,12.042
2012-10-19,,,10.77,12.542,1.771,3.792,10.25,,3.667,6.458
2012-10-20,,,19.146,27.021,7.875,4.75,15.208,,5.208,10.708
2012-10-21,,,18.167,20.166,2.0,4.875,23.938,,8.958,16.583
2012-10-22,,,16.718,19.882,3.164,4.609,28.774,,7.087,22.083
2012-10-23,,,9.125,11.438,2.312,2.542,15.229,,2.917,6.25
2012-10-24,,,17.562,21.312,3.75,3.917,11.25,,5.333,7.667
2012-10-25,,,24.875,32.146,7.27,5.0,17.854,,9.625,14.292
2012-10-26,,,24.75,29.334,4.583,5.0,24.104,,7.917,18.0
2012-10-27,,,14.479,16.646,2.166,4.792,25.958,,9.167,17.708
2012-10-28,,,12.542,14.292,1.75,3.167,18.542,,6.333,9.958
2012-10-29,,,12.562,15.938,3.375,3.667,11.479,,3.792,7.667
2012-10-30,,,26.146,38.604,12.458,4.333,18.5,,8.417,13.417
2012-10-31,,,24.146,36.52,12.375,4.667,20.458,,6.542,15.417
2012-11-01,,,17.022,28.826,11.804,4.348,21.296,,6.783,16.458
2012-11-02,,,18.25,25.229,6.98,4.167,12.188,,5.375,8.625
2012-11-03,,,17.312,19.708,2.396,3.75,18.208,,5.458,14.792
2012-11-04,,,17.271,19.666,2.396,3.75,19.375,,6.667,16.25
2012-11-05,,,29.98,38.042,8.062,4.75,34.396,,7.125,23.875
2012-11-06,,,27.938,42.916,14.979,3.042,42.729,,7.917,19.875
2012-11-07,,,27.108,40.978,13.87,4.043,21.262,,7.714,14.136
2012-11-08,,,28.438,41.042,12.604,4.25,20.938,,9.542,15.542
2012-11-09,,,25.0,35.917,10.916,4.167,20.896,,6.125,16.125
2012-11-10,,,14.604,17.166,2.562,3.667,12.771,,8.917,10.75
2012-11-11,,,12.834,15.333,2.5,3.042,13.979,,10.375,8.417
2012-11-12,,,19.312,30.271,10.958,2.958,15.438,,6.958,10.917
2012-11-13,,,19.804,38.108,18.304,3.826,23.125,,4.565,16.917
2012-11-14,,,17.104,24.104,7.0,4.125,16.917,,3.917,10.125
2012-11-15,,,25.0,42.375,17.375,4.0,15.333,,8.958,8.792
2012-11-16,,,17.438,25.854,8.416,3.542,9.583,,4.333,6.125
2012-11-17,,,6.75,8.562,1.812,3.0,16.875,,2.958,6.25
2012-11-18,,,8.838,10.9,2.062,2.909,10.667,,5.333,5.542
2012-11-19,,,23.022,32.782,9.761,3.652,20.708,,6.739,14.75
2012-11-20,,,25.916,46.708,20.792,5.083,24.333,,8.25,16.458
2012-11-21,,,24.916,36.396,11.479,3.625,15.167,,8.417,9.542
2012-11-22,,,32.812,65.438,32.625,5.125,31.042,,9.333,19.917
2012-11-23,,,28.48,50.708,22.229,3.917,48.25,,10.375,23.333
2012-11-24,,,20.312,23.188,2.875,4.083,16.083,,5.0,11.75
2012-11-25,,,20.562,25.292,4.729,3.875,15.583,,6.917,8.833
2012-11-26,,,29.934,55.066,25.13,3.304,45.25,,10.957,20.917
2012-11-27,,,19.875,45.812,25.938,3.792,22.25,,6.792,9.0
2012-11-28,,,28.062,51.834,23.77,4.083,23.667,,7.708,13.333
2012-11-29,,,32.438,75.084,42.646,4.792,37.708,,10.708,19.708
2012-11-30,,,23.375,31.125,7.75,4.333,30.292,,10.083,15.833
2012-12-01,,,21.146,28.729,7.583,4.042,25.833,,5.0,12.792
2012-12-02,,,12.98,14.875,1.896,3.458,12.208,,5.417,7.75
2012-12-03,,,14.653,17.174,2.521,2.739,17.87,,6.304,10.818
2012-12-04,,,24.334,38.458,14.125,3.167,18.542,,4.917,7.667
2012-12-05,,,25.666,55.0,29.334,4.417,16.708,,5.958,8.708
2012-12-06,,,18.77,25.271,6.5,3.833,10.583,,3.625,8.208
2012-12-07,,,28.084,50.292,22.208,4.5,22.104,,8.125,11.042
2012-12-08,,,9.688,14.479,4.792,4.083,12.896,,3.083,12.0
2012-12-09,,,9.5,12.48,2.979,3.667,7.25,,3.708,8.208
2012-12-10,,,17.091,28.386,11.296,3.13,3.092,,4.304,4.333
2012-12-11,,,30.625,75.458,44.834,4.75,13.525,,7.042,11.917
2012-12-12,,,32.729,70.479,37.75,5.542,20.375,,9.583,14.667
2012-12-13,,,31.667,58.688,27.02,4.875,17.292,,8.75,13.917
2012-12-14,,,34.75,71.854,37.104,5.875,30.146,,9.917,19.833
2012-12-15,,,34.812,65.604,30.792,4.125,51.916,,10.042,33.5
2012-12-16,,,20.479,33.438,12.958,3.792,25.479,,7.875,16.833
2012-12-17,,,26.946,32.798,5.852,3.783,22.062,,8.957,14.727
2012-12-18,,,19.958,30.834,10.875,3.5,16.834,,5.375,11.0
2012-12-19,,,14.458,16.5,2.042,3.125,3.438,,3.0,3.208
2012-12-20,,,28.479,40.104,11.625,3.833,12.812,,8.417,10.542
2012-12-21,,,38.396,67.062,28.667,5.25,23.208,,8.333,16.792
2012-12-22,,,32.75,58.146,25.396,3.5,33.334,,8.667,20.833
2012-12-23,,,19.5,24.479,4.979,4.083,13.167,,5.667,12.458
2012-12-24,,,14.125,16.188,2.062,3.25,9.438,,5.208,8.458
2012-12-25,,,27.562,50.729,23.166,4.167,14.73,,6.417,12.0
2012-12-26,,,21.412,31.011,9.598,3.435,7.13,,4.043,6.667
2012-12-27,,,21.792,29.562,7.771,3.0,7.792,,4.292,9.083
2012-12-28,,,36.5,87.584,51.084,4.042,37.792,,8.083,27.833
2012-12-29,,,17.208,19.708,2.5,2.792,14.395,,4.875,11.25
2012-12-30,,,19.5,23.77,4.27,1.958,21.188,,5.833,12.5
2012-12-31,,,16.125,18.834,2.708,3.0,10.25,,5.667,7.667
2013-01-01,196.0,21.208,12.916,18.938,6.02,1.542,27.521,217.208,5.542,23.583
2013-01-02,192.042,11.792,9.521,14.25,4.729,1.083,11.083,203.833,4.125,10.667
2013-01-03,196.875,19.833,17.416,22.188,4.77,1.458,13.98,216.708,6.458,13.125
2013-01-04,195.458,20.75,12.833,18.584,5.75,1.083,13.125,216.208,4.75,10.958
2013-01-05,192.792,11.167,8.166,9.23,1.062,0.458,3.271,203.958,3.458,6.042
2013-01-06,192.727,16.045,15.232,21.292,6.06,0.591,8.254,208.773,4.478,8.609
2013-01-07,195.417,27.833,26.334,48.021,21.688,1.625,14.0,223.25,5.542,13.667
2013-01-08,193.542,39.083,29.458,59.417,29.958,1.125,29.0,232.625,6.375,19.417
2013-01-09,188.667,21.458,21.896,28.584,6.688,1.042,18.104,210.125,4.542,11.208
2013-01-10,189.458,18.75,15.875,20.958,5.084,0.75,5.958,208.208,4.833,6.833
2013-01-11,194.375,34.208,27.25,44.979,17.73,1.458,14.562,228.583,8.292,11.25
2013-01-12,191.917,20.625,18.208,22.25,4.042,1.167,13.146,212.542,5.292,13.5
2013-01-13,193.792,24.167,16.208,22.042,5.834,0.917,10.084,217.958,4.625,9.542
2013-01-14,191.833,15.458,19.666,24.52,4.854,0.75,6.834,207.292,4.458,8.125
2013-01-15,193.045,24.545,26.204,32.564,6.36,1.043,14.606,217.591,8.348,13.238
2013-01-16,192.667,30.167,24.438,37.042,12.604,1.125,14.188,222.833,5.917,13.917
2013-01-17,192.375,22.083,21.333,26.5,5.167,1.208,8.916,214.458,3.75,9.0
2013-01-18,194.5,22.625,25.812,32.125,6.312,2.083,15.916,217.125,6.125,14.792
2013-01-19,192.375,13.333,11.208,13.166,1.958,1.292,9.646,205.708,4.875,9.708
2013-01-20,196.417,29.625,31.0,55.25,24.25,2.083,16.833,226.042,7.083,14.333
2013-01-21,193.957,27.435,29.946,46.923,16.978,2.286,22.0,221.391,6.182,17.208
2013-01-22,193.667,19.833,20.168,29.746,9.578,1.542,24.542,213.5,5.292,20.792
2013-01-23,196.708,33.042,28.333,45.166,16.834,0.833,17.188,229.75,6.583,14.125
2013-01-24,195.542,36.583,30.25,45.604,15.354,1.042,22.5,232.125,6.333,18.042
2013-01-25,193.625,43.208,28.792,50.208,21.417,0.917,25.771,236.833,7.375,19.292
2013-01-26,185.792,9.458,6.188,7.646,1.458,0.417,10.771,195.25,3.208,8.292
2013-01-27,190.565,15.304,17.261,21.456,4.196,0.739,6.583,205.87,3.609,8.545
2013-01-28,189.167,22.333,22.416,30.646,8.229,1.917,14.145,211.5,3.708,12.083
2013-01-29,191.5,26.375,24.417,30.896,6.479,0.958,12.104,217.875,4.667,10.583
2013-01-30,188.292,21.0,19.146,26.146,7.0,0.542,14.542,209.292,4.0,11.5
2013-01-31,188.5,15.0,18.312,22.812,4.5,0.833,12.188,203.5,4.083,12.208
2013-02-01,199.958,48.083,37.334,70.584,33.25,3.292,28.438,248.042,8.333,21.875
2013-02-02,193.958,30.333,24.334,32.062,7.729,0.958,38.292,224.292,7.958,25.292
2013-02-03,194.045,34.818,19.798,42.854,23.056,0.5,44.478,228.864,6.957,33.455
2013-02-04,192.083,18.042,15.48,17.084,1.604,0.25,15.208,210.125,3.708,10.208
2013-02-05,193.5,11.958,9.979,11.854,1.875,0.25,3.5,205.458,2.958,4.917
2013-02-06,194.625,13.417,13.02,15.666,2.646,0.333,4.312,208.042,3.042,6.292
2013-02-07,195.0,15.042,16.875,19.938,3.062,1.292,8.396,210.042,3.667,11.042
2013-02-08,192.708,9.667,9.146,11.0,1.854,0.25,6.229,202.375,5.083,12.583
2013-02-09,193.458,11.875,11.854,14.458,2.604,0.458,3.854,205.333,4.042,6.167
2013-02-10,196.13,19.304,20.644,25.72,5.076,0.826,11.312,215.435,4.292,11.125
2013-02-11,194.833,10.625,8.667,9.604,0.938,0.583,4.125,205.458,2.5,5.792
2013-02-12,195.458,13.0,13.396,15.167,1.771,0.75,5.25,208.458,3.458,7.5
2013-02-13,203.917,44.792,38.089,68.395,30.306,1.542,21.104,248.708,6.957,16.571
2013-02-14,194.583,11.5,11.458,13.25,1.792,0.083,6.812,206.083,4.042,4.833
2013-02-15,191.125,11.458,11.646,16.021,4.375,0.25,2.917,202.583,4.167,4.208
2013-02-16,199.583,24.042,18.167,31.917,13.75,1.292,11.042,223.625,5.208,11.125
2013-02-17,197.958,20.417,23.958,35.146,11.188,2.542,26.75,218.375,5.708,24.417
2013-02-18,194.522,15.739,16.16,18.75,2.591,0.682,11.708,210.261,3.261,11.708
2013-02-19,194.417,16.083,17.98,20.0,2.021,0.25,9.396,210.5,3.417,10.917
2013-02-20,196.625,26.625,28.98,34.042,5.062,0.667,20.271,223.25,5.458,18.542
2013-02-21,195.75,17.625,18.792,22.02,3.229,0.917,18.75,213.375,3.625,17.667
2013-02-22,195.792,14.667,18.229,20.604,2.375,0.5,10.208,210.458,3.583,11.25
2013-02-23,196.792,17.042,16.02,17.166,1.146,0.917,14.75,213.833,5.125,13.167
2013-02-24,198.304,24.348,28.348,34.892,6.544,2.174,20.625,222.652,6.522,17.318
2013-02-25,199.625,30.583,33.416,41.688,8.271,2.542,38.292,230.208,6.542,27.083
2013-02-26,200.625,34.833,30.583,39.167,8.583,2.5,46.104,235.458,6.583,37.292
2013-02-27,197.917,34.375,30.5,39.062,8.562,1.167,60.5,232.292,6.667,34.542
2013-02-28,190.458,13.458,15.605,18.146,2.542,1.292,19.104,203.917,3.583,12.042
2013-03-01,196.958,20.542,20.812,23.021,2.208,1.75,39.542,217.5,6.417,30.167
2013-03-02,195.0,14.042,9.125,9.812,0.688,0.458,17.479,209.042,4.75,13.083
2013-03-03,194.667,12.167,10.812,12.188,1.375,0.458,8.979,206.833,3.708,7.083
2013-03-04,197.0,18.042,16.25,19.542,3.292,1.708,14.688,215.042,3.708,14.708
2013-03-05,194.238,24.619,22.37,26.5,4.13,0.391,23.168,218.857,5.0,18.0
2013-03-06,190.5,11.833,10.812,12.062,1.25,1.917,6.0,202.333,3.333,7.5
2013-03-07,192.833,18.875,19.27,25.396,6.125,1.25,13.312,211.708,4.125,12.542
2013-03-08,195.25,23.542,21.084,31.062,9.98,2.708,17.125,218.792,5.708,15.083
2013-03-09,191.833,15.042,12.166,13.666,1.5,1.667,11.792,206.875,3.542,12.25
2013-03-10,192.043,15.261,14.674,17.718,3.044,0.739,8.087,207.304,4.739,8.042
2013-03-11,196.167,25.75,23.5,38.062,14.562,1.708,11.771,221.917,5.667,9.958
2013-03-12,194.875,33.292,25.604,40.271,14.667,2.333,30.708,228.167,6.25,23.958
2013-03-13,186.625,14.458,14.5,18.896,4.396,0.625,34.438,201.083,3.208,17.292
2013-03-14,187.5,13.5,11.854,14.104,2.25,0.333,3.271,201.0,3.333,1.75
2013-03-15,189.958,10.375,11.458,13.73,2.271,0.625,3.792,200.333,3.542,6.667
2013-03-16,192.333,14.375,12.458,14.312,1.854,1.667,25.354,206.708,5.208,21.5
2013-03-17,196.609,22.087,28.61,40.456,11.846,1.783,33.386,218.696,7.0,30.308
2013-03-18,188.75,16.75,17.167,19.958,2.792,0.5,29.25,205.5,,
2013-03-19,190.75,11.333,12.542,13.25,0.708,1.0,13.917,202.083,,
2013-03-20,189.875,24.458,21.542,23.208,1.667,0.292,9.083,214.333,,
2013-03-21,187.875,14.208,11.708,13.833,2.125,0.292,2.542,202.083,,
2013-03-22,189.792,9.708,8.792,9.875,1.083,0.75,4.417,199.5,,
2013-03-23,192.625,16.625,12.333,13.375,1.042,0.625,9.292,209.25,,
2013-03-24,193.25,20.542,21.042,24.833,3.792,1.167,18.958,213.792,,
2013-03-25,189.591,17.409,19.221,21.908,2.687,1.609,30.565,207.0,3.917,27.273
2013-03-26,191.5,27.042,25.188,37.438,12.25,0.458,26.875,218.542,4.542,21.542
2013-03-27,189.792,29.125,22.042,24.042,2.0,0.458,37.604,218.917,5.0,24.5
2013-03-28,193.458,35.625,23.688,36.834,13.146,0.958,29.979,229.083,5.0,22.5
2013-03-29,187.667,12.917,13.792,15.958,2.166,0.75,26.416,200.583,3.375,22.167
2013-03-30,182.25,8.5,5.166,6.125,0.958,0.0,21.562,190.75,2.667,9.375
2013-03-31,187.625,17.208,14.125,15.708,1.583,0.917,11.354,204.833,3.833,9.167
2013-04-01,,,15.98,19.042,3.062,5.167,21.73,,3.417,17.333
2013-04-02,,,20.439,23.337,2.898,3.217,21.174,,6.913,13.136
2013-04-03,,,20.812,26.25,5.438,2.792,5.75,,7.042,5.417
2013-04-04,,,21.167,30.5,9.334,3.833,12.417,,4.625,10.125
2013-04-05,,,16.145,18.958,2.812,3.958,23.667,,4.333,16.125
2013-04-06,,,8.041,9.688,1.646,2.458,23.416,,2.292,9.5
2013-04-07,,,5.833,6.938,1.104,3.167,12.729,,3.0,4.833
2013-04-08,192.3,25.3,17.75,22.589,4.839,4.739,7.858,217.6,4.13,6.708
2013-04-09,192.292,22.042,14.55,24.262,9.712,4.833,19.833,214.333,3.5,16.792
2013-04-10,191.417,12.917,8.5,10.312,1.812,5.375,19.333,204.333,3.625,15.167
2013-04-11,201.458,15.917,10.354,12.834,2.479,4.417,13.542,217.375,3.667,11.375
2013-04-12,195.458,17.083,17.342,22.726,5.384,5.208,21.958,212.542,4.625,17.0
2013-04-13,193.583,10.875,10.396,12.646,2.25,4.458,10.328,204.458,4.0,8.0
2013-04-14,189.917,8.375,4.416,5.52,1.104,4.167,20.208,198.292,2.708,20.25
2013-04-15,188.826,11.0,9.136,11.03,1.893,4.652,28.473,199.826,3.043,24.167
2013-04-16,192.125,17.458,15.297,18.11,2.812,5.25,21.188,209.583,3.625,17.25
2013-04-17,186.167,9.167,5.208,6.938,1.729,3.417,36.958,195.333,2.417,28.292
2013-04-18,184.042,10.083,9.729,15.229,5.5,3.667,19.688,194.125,2.5,13.333
2013-04-19,188.708,10.75,6.999,7.653,0.654,4.25,14.208,199.458,2.625,10.5
2013-04-20,194.958,14.458,13.23,14.166,0.938,3.875,22.334,209.417,5.208,17.375
2013-04-21,192.0,8.583,5.792,6.334,0.542,3.0,5.854,200.583,3.667,5.042
2013-04-22,194.125,12.917,11.464,13.024,1.56,3.917,14.958,207.042,4.167,14.458
2013-04-23,195.696,18.304,17.87,21.174,3.304,5.391,21.458,214.0,4.478,19.0
2013-04-24,188.917,8.375,8.896,11.125,2.229,2.667,19.979,197.292,2.167,13.792
2013-04-25,188.875,12.667,12.521,15.084,2.562,3.583,19.167,201.542,3.458,13.042
2013-04-26,188.708,13.917,15.25,21.584,6.333,4.083,24.458,202.625,3.667,17.917
2013-04-27,191.25,14.0,12.812,15.458,2.646,4.5,14.604,205.25,3.667,12.042
2013-04-28,193.667,17.667,11.625,13.208,1.584,4.417,14.562,211.333,5.125,13.417
2013-04-29,194.083,14.833,13.208,15.396,2.188,5.375,20.979,208.917,5.0,17.917
2013-04-30,187.571,8.857,7.283,9.174,1.892,3.174,26.282,196.429,3.435,20.292
2013-05-01,189.583,11.375,13.562,16.229,2.667,3.917,23.167,200.958,3.875,17.208
2013-05-02,190.167,12.333,10.854,13.666,2.812,3.458,5.958,202.5,3.042,4.875
2013-05-03,192.708,12.083,10.792,13.021,2.229,3.917,9.375,204.792,4.458,7.542
2013-05-04,193.542,11.333,9.917,11.98,2.062,4.458,16.188,204.875,4.583,12.792
2013-05-05,192.5,9.583,7.042,8.5,1.458,3.75,16.98,202.083,3.833,13.583
2013-05-06,191.792,13.292,10.417,12.333,1.917,4.0,29.438,205.083,3.75,23.458
2013-05-07,189.87,9.87,6.544,8.066,1.522,4.087,8.979,199.739,3.783,6.182
2013-05-08,191.542,16.583,14.084,18.916,4.834,4.5,8.458,208.125,4.125,7.0
2013-05-09,192.208,23.458,19.875,26.312,6.438,5.083,17.521,215.667,4.208,12.792
2013-05-10,194.208,37.417,25.646,35.812,10.166,6.333,30.646,231.625,4.792,23.708
2013-05-11,187.042,16.625,12.438,14.938,2.5,3.375,25.938,203.667,4.125,12.083
2013-05-12,187.875,13.333,8.438,9.958,1.521,4.167,13.896,201.208,3.625,10.917
2013-05-13,186.545,10.318,9.432,12.932,3.5,3.696,15.146,196.864,2.348,10.542
2013-05-14,187.083,15.417,14.166,18.062,3.896,4.667,20.188,202.5,2.75,14.542
2013-05-15,186.833,11.875,11.458,15.833,4.375,5.125,19.98,198.708,2.417,14.292
2013-05-16,188.458,18.042,13.854,16.145,2.292,5.083,27.646,206.5,3.833,19.208
2013-05-17,191.333,15.75,13.584,16.5,2.916,5.833,22.938,207.083,3.417,15.667
2013-05-18,188.667,12.833,9.542,11.938,2.396,5.0,19.438,201.5,3.167,15.75
2013-05-19,184.375,7.583,5.5,6.834,1.333,4.083,10.771,191.958,2.0,7.792
2013-05-20,187.333,23.583,19.896,23.084,3.188,3.292,14.667,210.917,6.708,9.25
2013-05-21,189.261,22.348,17.892,22.283,4.391,5.391,31.491,211.609,4.217,18.375
2013-05-22,188.0,12.667,13.188,16.646,3.458,5.833,28.312,200.667,3.292,21.417
2013-05-23,191.958,20.792,19.25,22.479,3.229,7.667,34.312,212.75,4.167,24.542
2013-05-24,190.958,18.083,16.292,19.0,2.708,6.167,20.729,209.042,3.5,15.25
2013-05-25,191.375,11.25,10.667,12.396,1.73,5.417,18.646,202.625,3.083,13.333
2013-05-26,188.417,8.5,6.854,8.458,1.604,4.417,19.0,196.917,2.292,12.75
2013-05-27,187.783,8.652,9.38,11.866,2.487,4.391,12.617,196.435,2.174,9.375
2013-05-28,186.667,9.667,8.396,10.896,2.5,4.042,10.438,196.333,1.958,5.75
2013-05-29,184.625,8.375,6.25,8.188,1.938,2.2,12.312,193.0,1.75,6.958
2013-05-30,181.75,6.917,5.854,8.521,2.666,0.0,20.354,188.667,1.667,7.625
2013-05-31,189.042,15.25,14.0,16.125,2.125,1.042,18.625,204.292,3.5,13.125
2013-06-01,191.625,20.417,16.188,18.438,2.25,1.333,20.875,212.042,4.042,16.042
2013-06-02,186.042,9.708,7.375,8.334,0.958,0.875,14.688,195.75,2.667,10.5
2013-06-03,190.364,12.455,14.066,17.087,3.022,1.652,19.218,202.818,3.261,14.727
2013-06-04,190.125,17.0,13.896,16.854,2.958,1.042,26.938,207.125,3.375,19.917
2013-06-05,188.333,13.417,11.688,15.875,4.188,0.75,21.854,201.75,2.458,14.75
2013-06-06,186.5,14.25,10.604,13.146,2.542,0.792,15.334,200.75,3.292,11.542
2013-06-07,187.375,16.917,17.396,20.416,3.02,1.625,13.021,204.292,4.917,9.333
2013-06-08,186.875,14.125,9.834,11.146,1.312,0.417,18.146,201.0,3.458,13.25
2013-06-09,188.125,14.875,10.584,11.958,1.375,0.625,29.5,203.0,3.542,22.083
2013-06-10,186.625,14.167,10.708,13.062,2.354,0.542,23.5,200.792,3.25,13.391
2013-06-11,190.957,24.565,18.744,20.634,1.89,0.818,22.812,215.522,4.417,13.333
2013-06-12,189.458,19.833,14.892,16.929,2.038,0.042,22.292,209.292,5.13,12.125
2013-06-13,182.708,14.625,9.52,12.125,2.604,0.0,8.604,197.333,4.25,2.125
2013-06-14,184.542,15.042,13.146,17.979,4.834,0.458,14.666,199.583,4.833,10.583
2013-06-15,182.125,12.833,10.333,17.042,6.708,0.958,19.23,194.958,2.708,8.875
2013-06-16,182.75,12.083,8.604,9.916,1.312,0.542,15.812,194.833,4.625,5.417
2013-06-17,181.783,13.391,10.0,13.565,3.566,0.2,17.604,195.174,2.696,11.125
2013-06-18,177.25,13.5,11.334,15.02,3.688,0.304,37.334,190.75,2.292,26.5
2013-06-19,175.75,12.375,7.271,10.584,3.312,0.042,30.688,188.125,2.0,14.958
2013-06-20,183.167,11.458,10.646,12.5,1.854,0.0,15.542,194.625,2.208,1.042
2013-06-21,187.75,20.375,15.729,20.188,4.458,0.0,13.646,208.125,3.417,7.792
2013-06-22,186.792,15.417,12.188,14.646,2.458,0.25,17.062,202.208,4.625,9.792
2013-06-23,193.833,16.167,9.646,10.688,1.042,0.708,36.979,210.0,4.208,23.583
2013-06-24,193.348,16.391,14.478,16.434,1.956,0.652,35.166,209.739,4.174,21.048
2013-06-25,189.375,15.625,15.188,18.479,3.292,1.208,29.354,205.0,3.792,18.875
2013-06-26,188.208,15.292,14.375,16.396,2.021,0.958,24.104,203.5,6.042,13.208
2013-06-27,185.292,10.958,9.333,10.688,1.354,0.792,10.938,196.25,6.375,7.292
2013-06-28,190.667,17.292,15.23,20.125,4.896,2.667,20.208,207.958,3.167,12.75
2013-06-29,191.25,20.75,14.938,18.917,3.98,0.708,18.771,212.0,5.292,13.167
2013-06-30,186.5,9.875,6.938,9.333,2.396,1.25,14.895,196.375,2.042,8.167
2013-07-01,184.909,11.955,8.826,12.456,3.63,0.609,12.739,196.864,1.913,7.318
2013-07-02,182.708,13.583,8.958,13.042,4.083,0.833,11.208,196.292,1.833,6.083
2013-07-03,179.667,11.25,5.5,7.729,2.229,0.708,14.146,190.917,1.167,6.75
2013-07-04,174.833,11.0,7.771,11.396,3.625,0.042,21.02,185.833,1.542,6.458
2013-07-05,171.75,8.583,4.792,9.416,4.625,0.208,30.084,180.333,1.208,10.833
2013-07-06,171.833,9.0,3.354,7.271,3.916,0.375,25.062,180.833,1.417,12.042
2013-07-07,172.792,9.75,5.708,8.834,3.125,0.458,27.042,182.542,1.625,14.667
2013-07-08,178.409,19.455,16.5,22.932,6.432,1.455,40.271,197.864,3.609,23.375
2013-07-09,176.583,16.667,15.605,19.375,3.771,1.25,43.666,193.25,2.75,26.375
2013-07-10,174.875,16.917,13.208,16.938,3.73,0.833,56.188,191.792,2.458,38.833
2013-07-11,175.917,17.875,15.062,19.542,4.479,0.417,60.854,193.792,3.417,40.167
2013-07-12,177.792,23.667,18.062,22.854,4.792,0.667,58.042,201.458,3.917,35.542
2013-07-13,181.708,24.167,19.667,22.75,3.084,1.833,66.0,205.875,4.708,41.458
2013-07-14,181.875,16.417,12.73,14.312,1.584,2.083,67.521,198.292,3.917,39.458
2013-07-15,181.5,14.708,10.52,11.667,1.146,1.583,57.75,196.208,3.833,34.583
2013-07-16,184.375,15.333,15.375,18.52,3.146,2.417,17.458,199.708,3.167,7.792
2013-07-17,184.696,16.174,13.826,18.0,4.174,0.652,19.426,200.87,2.609,10.5
