date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,SO2_mean,THC_mean
2015-02-26,8.667,9.458,0.792,20.812,194.522,4.957,18.75,1.812,199.478
2015-02-27,17.0,19.562,2.562,40.146,198.913,10.304,34.208,3.062,209.217
2015-02-28,15.625,16.792,1.166,50.834,198.13,8.435,39.583,3.916,206.565
2015-03-01,5.729,6.688,0.958,7.834,193.062,2.188,7.958,0.75,195.25
2015-03-02,14.124,16.1,1.976,19.0,,,15.958,1.19,
2015-03-03,22.22,31.864,9.644,33.21,,,26.565,2.312,
2015-03-04,27.312,34.646,7.334,38.188,196.143,26.286,36.25,4.271,222.429
2015-03-05,19.875,22.479,2.604,37.979,200.739,16.957,34.083,2.16,217.696
2015-03-06,7.792,8.146,0.354,31.875,193.261,8.435,20.333,1.25,201.696
2015-03-07,24.498,33.557,9.059,32.5,197.217,21.478,18.292,1.168,218.696
2015-03-08,16.375,30.5,14.125,34.125,218.174,23.043,22.583,2.916,241.217
2015-03-09,20.377,23.308,2.932,31.458,193.913,10.87,20.125,1.279,204.783
2015-03-10,9.979,11.666,1.688,11.333,194.261,6.13,9.208,1.02,200.391
2015-03-11,10.08,11.7,1.621,10.917,195.227,4.955,9.583,1.25,200.182
2015-03-12,10.062,11.792,1.729,9.542,196.609,5.913,9.917,1.072,202.522
2015-03-13,10.958,11.896,0.938,15.333,200.043,8.348,14.917,1.146,208.391
2015-03-14,14.956,17.062,2.106,20.0,192.652,7.652,14.208,1.082,200.304
2015-03-15,6.958,7.708,0.75,13.438,196.739,5.13,16.667,1.083,201.87
2015-03-16,27.842,37.259,9.416,25.584,208.478,17.522,24.417,3.248,226.0
2015-03-17,24.271,34.52,10.25,31.292,206.0,19.783,25.292,3.916,225.783
2015-03-18,18.271,22.375,4.104,27.312,200.913,18.696,20.0,1.938,219.609
2015-03-19,6.812,7.584,0.77,18.042,190.783,5.087,9.458,1.188,195.87
2015-03-20,3.688,3.792,0.104,28.5,194.783,3.913,23.25,0.771,198.696
2015-03-21,5.108,5.777,0.669,8.938,194.174,3.609,7.5,0.829,197.783
2015-03-22,16.916,20.292,3.375,13.042,199.957,10.304,11.917,2.0,210.261
2015-03-23,17.461,18.954,1.493,35.396,198.217,10.696,28.667,2.656,208.913
2015-03-24,7.166,8.208,1.042,16.208,192.261,4.043,13.167,1.188,196.304
2015-03-25,5.354,6.666,1.312,4.958,193.609,3.304,5.167,0.792,196.913
2015-03-26,8.646,10.042,1.396,7.77,196.261,4.087,7.625,1.458,200.348
2015-03-27,11.438,12.562,1.125,18.0,200.227,9.5,16.583,1.646,209.727
2015-03-28,12.382,13.842,1.46,21.458,199.5,7.818,18.25,1.678,207.318
2015-03-29,17.584,20.042,2.458,28.416,200.591,13.409,25.042,2.542,214.0
2015-03-30,21.76,24.721,2.961,46.229,202.043,17.565,36.583,3.087,219.609
2015-03-31,19.375,21.646,2.271,42.917,197.87,11.435,33.667,3.708,209.304
2015-04-01,24.708,30.167,5.458,47.604,203.435,24.13,38.0,0.75,227.565
2015-04-02,12.126,13.784,1.658,13.203,193.864,8.318,11.818,0.784,202.182
2015-04-03,26.368,43.87,17.502,37.916,202.261,33.174,29.75,0.896,235.435
2015-04-04,16.292,21.938,5.646,22.688,194.348,14.174,17.333,1.48,208.522
2015-04-05,10.625,11.208,0.584,15.188,192.136,7.955,12.042,0.479,200.091
2015-04-06,24.701,31.736,7.036,19.604,197.043,17.261,15.042,2.046,214.304
2015-04-07,10.958,11.896,0.938,8.021,193.609,6.435,7.917,0.708,200.043
2015-04-08,12.416,14.125,1.708,11.521,193.478,6.261,13.0,1.104,199.739
2015-04-09,11.98,13.729,1.75,16.208,193.826,8.0,19.708,1.0,201.826
2015-04-10,22.164,24.754,2.59,29.98,194.435,16.391,28.0,0.708,210.826
2015-04-11,11.562,13.77,2.208,18.708,194.609,8.87,16.542,0.729,203.478
2015-04-12,7.834,8.958,1.125,14.666,192.87,5.783,15.208,0.958,198.652
2015-04-13,16.39,18.246,1.856,17.104,196.435,9.826,15.167,0.105,206.261
2015-04-14,19.11,24.635,5.525,21.688,194.909,19.318,18.25,0.272,214.227
2015-04-15,15.084,17.729,2.646,17.667,197.174,11.13,16.25,0.763,208.304
2015-04-16,18.188,21.25,3.062,38.81,199.261,14.522,36.75,2.321,213.783
2015-04-17,15.525,19.327,3.802,37.75,199.389,14.611,29.542,2.042,214.0
2015-04-18,13.584,16.708,3.125,30.375,197.348,9.522,21.333,2.25,206.87
2015-04-19,15.958,18.542,2.584,36.042,201.565,15.435,27.958,2.25,217.0
2015-04-20,7.385,9.449,2.064,34.542,186.261,7.478,16.167,0.043,193.739
2015-04-21,7.806,9.72,1.914,8.333,192.773,5.455,5.75,0.45,198.227
2015-04-22,11.542,14.229,2.688,23.375,193.696,8.087,14.917,0.583,201.783
2015-04-23,13.334,16.396,3.062,30.0,201.565,8.565,21.417,1.833,210.13
2015-04-24,13.282,15.444,2.161,35.417,191.348,9.957,27.042,1.792,201.304
2015-04-25,11.916,14.062,2.146,36.042,196.739,8.435,31.125,2.375,205.174
2015-04-26,8.354,10.084,1.729,40.583,195.364,6.136,29.0,1.625,201.5
2015-04-27,15.924,19.574,3.65,50.708,196.682,10.045,37.083,2.739,206.727
2015-04-28,13.083,16.604,3.52,53.667,199.565,12.652,38.952,1.542,212.217
2015-04-29,7.833,9.729,1.896,21.083,187.913,5.783,14.292,1.125,193.696
2015-04-30,8.875,11.27,2.396,19.167,199.043,5.609,10.708,1.333,204.652
2015-05-01,9.391,12.261,2.87,20.318,201.045,7.318,13.273,1.261,208.364
2015-05-02,9.604,12.458,2.854,25.5,194.087,8.609,14.875,1.542,202.696
2015-05-03,5.146,7.0,1.854,15.167,190.217,4.174,9.625,1.333,194.391
2015-05-04,4.89,6.164,1.274,17.667,185.739,3.0,8.417,0.174,188.739
2015-05-05,4.958,6.604,1.646,22.042,191.348,3.609,17.167,1.417,194.957
2015-05-06,5.771,7.375,1.604,22.75,190.864,4.136,15.667,1.125,195.0
2015-05-07,9.25,11.625,2.375,23.667,189.913,5.478,15.25,1.75,195.391
2015-05-08,10.208,12.816,2.608,23.452,190.652,8.261,18.25,1.528,198.913
2015-05-09,15.292,16.792,1.5,33.584,196.696,13.261,28.833,1.812,209.957
2015-05-10,4.792,6.104,1.312,19.854,191.545,3.545,17.792,1.292,195.091
2015-05-11,8.275,10.316,2.041,13.667,192.625,4.375,12.917,1.142,197.0
2015-05-12,5.236,6.514,1.278,21.316,188.87,5.304,11.792,0.611,194.174
2015-05-13,7.729,9.792,2.062,19.458,194.304,6.043,21.083,1.484,200.348
2015-05-14,20.779,25.705,4.926,31.417,201.87,18.826,28.375,2.458,220.696
2015-05-15,11.374,12.97,1.596,31.879,193.773,12.591,25.083,2.084,206.364
2015-05-16,10.584,11.875,1.292,35.0,193.391,6.391,23.042,0.771,199.783
2015-05-17,7.208,7.708,0.5,25.042,192.304,4.783,21.75,1.375,197.087
2015-05-18,10.812,11.836,1.024,35.625,193.652,6.435,25.875,0.865,200.087
2015-05-19,14.938,16.903,1.966,21.26,194.348,9.957,11.333,1.174,204.304
2015-05-20,11.875,13.882,2.007,28.875,206.0,12.565,21.0,1.958,218.565
2015-05-21,7.0,7.729,0.729,13.521,190.522,4.304,10.208,1.084,194.826
2015-05-22,20.833,23.416,2.584,22.229,199.435,13.565,16.917,2.812,213.0
2015-05-23,20.792,22.854,2.062,36.875,199.13,16.217,26.583,4.0,215.348
2015-05-24,7.562,8.146,0.583,15.0,188.609,2.739,9.458,2.25,191.348
2015-05-25,11.66,13.002,1.342,25.229,195.652,7.609,15.875,2.39,203.261
2015-05-26,11.604,13.438,1.834,26.438,208.913,9.739,17.333,1.833,218.652
2015-05-27,20.428,23.496,3.068,38.084,207.043,16.478,30.167,4.244,223.522
2015-05-28,10.166,10.958,0.792,42.312,194.304,10.087,30.25,1.854,204.391
2015-05-29,12.438,13.646,1.208,36.062,192.217,7.87,23.708,2.688,200.087
2015-05-30,13.292,14.542,1.25,42.604,205.696,15.435,30.75,2.542,221.13
2015-05-31,6.792,7.354,0.562,29.438,194.478,7.913,19.833,1.583,202.391
2015-06-01,8.794,9.662,0.867,25.792,193.182,5.818,16.083,1.433,199.0
2015-06-02,11.498,13.286,1.789,24.188,194.0,9.958,16.217,1.39,203.958
2015-06-03,10.61,11.758,1.148,18.896,190.348,7.652,12.208,1.076,198.0
2015-06-04,7.542,8.542,1.0,9.542,190.087,4.478,8.917,1.438,194.565
2015-06-05,21.25,26.0,4.75,15.812,195.174,13.913,12.417,2.104,209.087
2015-06-06,7.396,8.166,0.771,9.792,191.304,4.826,8.292,0.896,196.13
2015-06-07,6.25,6.688,0.438,12.312,189.174,3.565,10.125,1.666,192.739
2015-06-08,8.54,9.328,0.788,12.375,189.304,8.522,8.792,0.692,197.826
2015-06-09,14.062,16.5,2.438,9.75,192.609,10.348,5.333,1.146,202.957
2015-06-10,11.04,12.164,1.124,17.584,194.043,7.13,13.708,2.033,201.174
2015-06-11,13.854,15.625,1.771,32.646,199.435,14.739,21.375,1.396,214.174
2015-06-12,16.25,18.312,2.062,36.542,199.391,15.0,21.792,2.146,214.391
2015-06-13,13.229,13.98,0.75,46.48,204.773,9.818,34.083,2.75,214.591
2015-06-14,8.354,8.771,0.417,27.166,188.217,3.391,18.375,1.625,191.609
2015-06-15,13.502,14.71,1.208,37.062,197.348,7.957,25.667,2.956,205.304
2015-06-16,13.958,14.604,0.646,42.354,195.043,12.609,29.833,1.542,207.652
2015-06-17,10.038,11.038,1.0,33.98,191.652,6.043,21.792,1.966,197.696
2015-06-18,7.854,8.417,0.562,19.777,190.13,8.087,12.042,1.062,198.217
2015-06-19,14.062,15.688,1.625,17.167,195.913,9.217,10.917,1.917,205.13
2015-06-20,8.562,9.396,0.833,16.542,194.87,5.522,11.167,1.375,200.391
2015-06-21,6.084,6.562,0.479,13.542,191.304,3.304,8.792,0.25,194.609
2015-06-22,7.614,8.576,0.961,15.708,198.87,4.348,10.25,0.739,203.217
2015-06-23,8.956,10.166,1.21,21.708,194.182,6.045,16.833,0.909,200.227
2015-06-24,8.574,9.38,0.806,31.917,211.0,7.435,22.333,0.958,218.435
2015-06-25,8.479,9.479,1.0,25.167,193.565,7.522,16.542,0.542,201.087
2015-06-26,8.104,8.625,0.52,17.458,189.478,7.826,8.625,0.375,197.304
2015-06-27,8.25,8.896,0.646,12.208,194.435,7.261,6.375,0.583,201.696
2015-06-28,2.77,3.084,0.312,4.708,189.522,1.391,3.917,0.333,190.913
2015-06-29,9.452,11.032,1.581,13.029,193.696,5.0,8.667,0.978,198.696
2015-06-30,7.104,7.646,0.542,13.938,193.174,6.478,9.667,0.375,199.652
2015-07-01,13.848,16.761,2.914,13.22,196.773,10.273,7.136,0.5,207.045
2015-07-02,17.312,20.312,3.0,23.666,206.087,11.87,14.875,1.792,217.957
2015-07-03,13.542,15.354,1.812,20.854,197.13,9.087,12.542,0.958,206.217
2015-07-04,13.312,15.5,2.188,32.875,202.739,9.826,20.292,1.02,212.565
2015-07-05,7.271,7.896,0.625,29.146,200.652,5.478,18.625,0.604,206.13
2015-07-06,12.74,13.696,0.956,22.562,205.174,18.174,13.542,0.377,223.348
2015-07-07,15.604,17.292,1.688,39.208,214.087,12.739,23.042,0.688,226.826
2015-07-08,24.529,31.064,6.536,36.562,222.652,23.565,21.708,0.576,246.217
2015-07-09,14.667,19.771,5.104,24.688,211.652,18.87,13.87,0.542,230.522
2015-07-10,13.521,14.729,1.208,32.0,197.783,6.478,18.708,1.625,204.261
2015-07-11,11.98,12.875,0.896,37.979,199.391,10.217,21.833,1.75,209.609
2015-07-12,6.604,7.584,0.979,30.271,185.565,2.87,16.5,0.854,188.435
2015-07-13,5.178,8.162,2.984,22.979,177.783,2.435,9.958,0.636,180.217
2015-07-14,4.812,7.604,2.792,18.062,177.13,2.13,7.25,0.729,179.261
2015-07-15,6.108,10.066,3.956,13.312,182.409,7.773,6.875,0.74,190.182
2015-07-16,4.292,5.812,1.52,26.084,180.087,5.391,12.208,0.062,185.478
2015-07-17,3.021,4.125,1.104,31.771,176.609,1.565,15.708,0.354,178.174
2015-07-18,6.479,9.625,3.146,20.084,178.478,1.565,10.833,0.917,180.043
2015-07-19,8.334,12.438,4.104,18.125,181.783,3.043,11.25,1.396,184.826
2015-07-20,6.185,9.248,3.063,17.312,185.217,4.478,10.208,0.998,189.696
2015-07-21,4.958,7.0,2.042,12.5,177.261,2.478,6.833,0.375,179.739
2015-07-22,5.938,8.233,2.296,14.167,178.348,2.304,5.625,0.539,180.652
2015-07-23,8.771,11.917,3.146,10.396,190.783,6.696,7.208,0.438,197.478
2015-07-24,15.708,24.021,8.312,24.25,203.348,17.87,15.542,1.736,221.217
2015-07-25,11.5,15.188,3.688,32.542,201.304,13.565,17.375,1.562,214.87
2015-07-26,7.833,9.729,1.896,19.958,197.783,8.826,11.292,1.084,206.609
2015-07-27,9.775,13.89,4.115,26.583,187.391,7.957,13.583,1.296,195.348
2015-07-28,7.458,8.812,1.354,23.75,188.652,7.0,15.333,0.75,195.652
2015-07-29,9.76,11.066,1.304,33.708,193.455,9.455,21.417,0.956,202.909
2015-07-30,12.625,14.271,1.646,57.417,199.478,11.913,32.042,1.646,211.391
2015-07-31,13.062,14.812,1.75,59.208,205.435,13.043,35.042,1.458,218.478
2015-08-01,12.416,13.667,1.25,74.0,201.391,12.609,39.292,1.729,214.0
2015-08-02,5.812,6.48,0.667,84.625,187.565,4.565,41.125,0.938,192.13
2015-08-03,7.238,8.124,0.885,69.143,184.955,4.182,33.609,1.05,189.136
2015-08-04,6.875,8.229,1.354,60.333,185.0,3.652,28.792,1.104,188.652
2015-08-05,6.979,9.786,2.807,33.542,184.87,6.043,12.208,1.008,190.913
2015-08-06,6.062,8.75,2.688,22.06,179.0,3.478,7.125,0.688,182.478
2015-08-07,10.958,14.166,3.208,29.584,195.826,12.043,14.792,1.208,207.87
2015-08-08,11.604,13.166,1.562,39.75,198.391,13.783,23.833,1.125,212.174
2015-08-09,4.458,5.021,0.562,35.5,186.826,3.522,19.833,1.062,190.348
2015-08-10,9.22,10.556,1.337,33.166,196.043,6.348,17.667,1.468,202.391
2015-08-11,9.464,11.672,2.208,29.238,196.136,7.455,16.708,1.17,203.591
2015-08-12,9.612,10.952,1.338,35.438,200.826,9.739,21.708,1.064,210.565
2015-08-13,8.208,9.708,1.5,35.167,189.739,6.913,17.042,0.77,196.652
2015-08-14,6.75,8.125,1.375,21.292,200.087,5.826,11.75,0.729,205.913
2015-08-15,6.694,7.704,1.011,23.354,196.739,6.522,13.042,1.208,203.261
2015-08-16,5.583,6.312,0.73,29.896,193.87,4.043,17.083,0.896,197.913
2015-08-17,6.062,7.146,1.083,19.792,182.739,2.783,6.875,0.273,185.522
2015-08-18,10.834,12.604,1.77,15.208,195.652,7.826,8.708,1.0,203.478
2015-08-19,11.875,13.216,1.342,15.23,195.783,8.13,9.208,1.145,203.913
2015-08-20,15.396,17.75,2.354,18.167,194.435,11.087,9.75,0.625,205.522
2015-08-21,11.417,14.583,3.167,25.084,193.522,9.478,13.958,1.167,203.0
2015-08-22,6.808,8.578,1.77,20.562,188.261,4.435,11.083,1.042,192.696
2015-08-23,5.5,5.958,0.458,16.77,194.652,6.304,8.458,1.0,200.957
2015-08-24,8.27,9.271,1.0,21.334,194.13,3.957,10.792,1.298,198.087
2015-08-25,6.438,7.314,0.877,16.875,187.273,8.273,10.125,0.378,195.545
2015-08-26,5.54,6.334,0.794,15.5,187.304,3.87,7.167,0.579,191.174
2015-08-27,11.292,13.562,2.271,17.938,189.565,6.304,10.583,1.834,195.87
2015-08-28,10.729,11.958,1.229,24.479,192.478,8.522,13.375,0.916,201.0
2015-08-29,6.5,7.208,0.708,16.02,190.522,4.391,9.042,0.5,194.913
2015-08-30,6.021,6.938,0.916,13.27,185.13,1.913,6.292,0.375,187.043
2015-08-31,18.188,21.68,3.491,15.916,204.435,13.217,8.667,1.196,217.652
2015-09-01,11.166,12.896,1.73,16.333,194.435,9.87,8.25,0.229,204.304
2015-09-02,10.274,12.626,2.352,15.104,194.0,6.348,8.043,0.937,200.348
2015-09-03,18.398,22.22,3.822,23.526,207.864,18.318,14.174,0.722,226.182
2015-09-04,12.854,15.416,2.562,30.346,206.652,13.957,19.391,1.084,220.609
2015-09-05,9.479,11.125,1.646,22.75,199.565,6.913,14.917,2.812,206.478
2015-09-06,4.812,5.812,1.0,27.166,194.783,4.0,13.125,0.75,198.783
2015-09-07,10.551,13.855,3.304,20.084,200.565,8.783,9.304,1.733,209.348
2015-09-08,11.125,14.75,3.625,16.458,200.391,12.652,6.458,0.479,213.043
2015-09-09,6.017,8.326,2.308,10.458,188.609,4.043,4.042,0.606,192.652
2015-09-10,7.938,11.5,3.562,12.896,193.304,7.826,4.957,1.48,201.13
2015-09-11,6.094,7.392,1.297,13.938,194.045,5.318,7.826,1.127,199.364
2015-09-12,8.792,11.375,2.584,24.666,205.696,7.13,15.667,2.312,212.826
2015-09-13,6.0,7.229,1.229,26.584,203.913,7.043,16.5,1.729,210.957
2015-09-14,9.994,11.801,1.806,16.146,201.435,8.174,9.5,2.378,209.609
2015-09-15,12.271,15.416,3.146,25.229,200.174,11.217,15.875,2.562,211.391
2015-09-16,11.802,14.994,3.191,27.958,200.435,14.261,16.708,1.203,214.696
2015-09-17,13.708,18.25,4.542,26.042,198.783,13.957,14.042,0.73,212.739
2015-09-18,10.688,15.292,4.604,17.292,198.957,11.478,9.042,1.312,210.435
2015-09-19,5.916,7.042,1.125,10.334,193.565,5.913,6.333,0.812,199.478
2015-09-20,6.312,7.708,1.396,16.75,197.87,5.609,11.042,1.896,203.478
2015-09-21,9.241,13.089,3.848,20.104,208.043,8.304,13.792,1.838,216.348
2015-09-22,13.167,15.375,2.208,26.896,200.609,9.652,19.5,1.875,210.261
2015-09-23,8.0,8.625,0.625,22.362,192.435,6.609,13.458,1.354,199.043
2015-09-24,8.375,8.833,0.458,20.208,190.783,12.478,11.333,0.25,203.261
2015-09-25,21.261,26.522,5.261,23.542,199.409,11.318,10.0,0.217,210.727
2015-09-26,12.542,14.25,1.708,22.458,194.87,7.478,9.125,0.917,202.348
2015-09-27,8.583,10.042,1.458,25.0,200.217,7.87,12.125,0.667,208.087
2015-09-28,12.783,17.0,4.217,23.625,211.043,8.826,14.0,1.087,219.87
2015-09-29,11.542,14.292,2.75,18.0,194.478,6.435,11.083,1.542,200.913
2015-09-30,21.5,25.583,4.083,21.125,209.3,16.6,13.875,2.5,225.9
2015-10-01,20.0,24.792,4.792,28.333,196.0,14.87,15.208,0.542,210.87
2015-10-02,10.217,11.478,1.261,17.727,191.682,6.364,8.13,1.043,198.045
2015-10-03,15.833,20.458,4.625,22.042,201.043,12.087,14.125,1.583,213.13
2015-10-04,9.417,9.833,0.417,27.625,199.609,7.13,18.875,1.292,206.739
2015-10-05,20.609,23.696,3.087,21.417,201.348,9.609,15.167,1.478,210.957
2015-10-06,19.5,25.292,5.792,28.208,200.0,16.391,20.0,1.417,216.391
2015-10-07,15.0,17.792,2.792,17.042,194.913,9.609,13.125,1.458,204.522
2015-10-08,10.875,12.75,1.875,17.917,191.652,4.957,13.083,0.792,196.609
2015-10-09,15.708,16.792,1.083,44.208,205.087,12.522,32.5,0.75,217.609
2015-10-10,25.667,31.25,5.583,58.083,206.636,25.409,40.583,0.583,232.045
2015-10-11,9.042,9.5,0.458,20.292,192.261,5.087,11.0,0.417,197.348
2015-10-12,11.652,14.522,2.87,22.0,204.955,8.182,13.917,0.826,213.136
2015-10-13,10.87,13.913,3.043,15.0,198.182,8.955,10.375,0.391,207.136
2015-10-14,15.708,19.333,3.625,17.042,195.522,9.261,11.583,0.542,204.783
2015-10-15,21.27,24.834,3.562,27.52,204.045,17.455,21.208,0.479,221.5
2015-10-16,24.604,33.02,8.417,35.854,209.13,22.391,24.208,0.666,231.522
2015-10-17,20.146,23.75,3.604,27.646,205.913,18.0,19.458,1.0,223.913
2015-10-18,14.479,15.688,1.208,30.271,205.957,15.522,21.792,0.625,221.478
2015-10-19,15.34,19.232,3.892,29.125,206.522,11.696,21.292,0.635,218.217
2015-10-20,19.396,22.23,2.834,43.27,202.087,19.913,29.25,0.98,222.0
2015-10-21,18.802,20.994,2.192,44.188,206.174,17.652,32.708,0.576,223.826
2015-10-22,16.792,19.229,2.438,40.834,207.87,14.261,29.542,0.5,222.13
2015-10-23,16.14,19.134,2.994,31.476,201.7,13.25,21.833,0.83,214.95
2015-10-24,11.979,12.854,0.875,47.438,200.0,13.818,33.167,0.916,213.818
2015-10-25,3.77,4.021,0.25,14.395,190.522,3.043,10.542,0.354,193.565
2015-10-26,17.41,19.486,2.077,20.188,199.13,12.739,15.208,1.294,211.87
2015-10-27,17.0,20.208,3.208,23.417,195.773,14.773,16.292,1.208,210.545
2015-10-28,9.183,10.302,1.12,17.333,194.783,8.043,9.417,0.654,202.826
2015-10-29,7.896,8.792,0.896,14.334,191.913,4.87,10.375,0.812,196.783
2015-10-30,13.438,15.062,1.625,29.104,195.913,8.565,21.792,1.75,204.478
2015-10-31,8.667,9.646,0.979,9.396,192.182,5.409,9.042,0.75,197.591
2015-11-01,13.167,13.834,0.666,25.292,203.174,12.0,23.208,0.958,215.174
2015-11-02,21.664,27.33,5.666,20.036,199.409,20.864,15.739,0.472,220.273
2015-11-03,9.438,10.584,1.146,9.458,193.348,6.304,8.375,0.604,199.652
2015-11-04,20.932,27.454,6.522,17.938,209.364,20.5,17.292,1.011,229.864
2015-11-05,22.708,33.708,11.0,30.584,204.13,23.652,23.208,1.25,227.783
2015-11-06,22.25,31.771,9.52,35.812,199.455,20.227,27.333,2.125,219.682
2015-11-07,19.77,24.104,4.334,31.938,197.957,26.304,24.833,1.708,224.261
2015-11-08,11.875,12.458,0.584,25.146,196.455,11.773,17.125,0.334,208.227
2015-11-09,23.756,46.294,22.538,34.542,211.13,27.522,20.667,1.25,238.652
2015-11-10,10.672,12.595,1.922,8.715,195.682,6.545,7.0,0.604,202.227
2015-11-11,15.13,17.622,2.492,7.729,195.087,7.826,,1.26,202.913
2015-11-12,22.042,30.542,8.5,22.375,205.087,21.0,,0.98,226.087
2015-11-13,23.511,33.99,10.479,34.071,199.864,28.182,26.7,0.63,228.045
2015-11-14,11.188,12.125,0.938,17.458,191.13,10.826,10.5,0.167,201.957
2015-11-15,8.312,9.771,1.458,12.042,194.478,6.609,5.542,0.458,201.087
2015-11-16,22.192,29.47,7.277,19.257,201.261,16.913,11.958,1.297,218.174
2015-11-17,31.646,49.438,17.792,45.771,217.217,34.522,32.208,1.02,251.739
2015-11-18,21.375,31.438,10.062,36.062,202.652,23.043,21.667,0.907,225.696
2015-11-19,13.479,15.792,2.312,10.721,196.478,8.0,6.333,0.762,204.478
2015-11-20,21.521,30.438,8.916,19.65,200.0,15.217,13.75,1.8,215.217
2015-11-21,11.666,13.334,1.667,16.021,208.13,8.913,12.958,1.0,217.043
2015-11-22,18.875,24.938,6.062,36.375,227.261,22.435,28.5,1.125,249.696
2015-11-23,24.067,35.212,11.145,52.375,221.304,27.696,41.042,1.228,249.0
2015-11-24,13.417,21.188,7.771,24.834,205.818,14.955,16.5,1.23,220.773
2015-11-25,22.292,26.846,4.554,11.792,195.739,12.217,10.167,1.264,207.957
2015-11-26,15.417,20.479,5.062,12.774,200.174,12.783,10.125,0.521,212.957
2015-11-27,10.262,11.884,1.621,6.478,197.227,7.273,5.083,0.104,204.5
2015-11-28,17.112,21.883,4.771,14.0,200.913,12.13,12.25,1.208,213.043
2015-11-29,11.416,13.02,1.604,14.396,200.435,8.435,12.5,0.77,208.87
2015-11-30,25.854,44.5,18.646,28.32,213.478,24.13,23.708,1.25,237.609
2015-12-01,18.542,35.479,16.938,21.688,210.955,22.318,17.667,1.125,233.273
2015-12-02,28.579,46.908,18.33,35.417,213.957,26.739,29.917,1.896,240.696
2015-12-03,15.0,22.542,7.542,20.583,194.727,13.364,14.375,0.708,208.091
2015-12-04,4.566,5.57,1.004,9.585,193.696,3.478,10.773,0.454,197.174
2015-12-05,10.562,12.333,1.771,12.5,193.957,7.783,12.167,0.604,201.739
2015-12-06,9.834,10.5,0.667,12.125,193.043,5.826,11.5,1.0,198.87
2015-12-07,23.84,35.987,12.148,14.812,206.217,18.174,15.875,1.532,224.391
2015-12-08,17.896,22.875,4.98,10.188,196.0,11.174,10.208,1.104,207.174
2015-12-09,28.379,46.342,17.964,25.229,211.217,28.913,22.417,1.157,240.13
2015-12-10,30.792,55.416,24.625,44.125,204.043,35.739,32.958,1.521,239.783
2015-12-11,5.021,6.312,1.292,16.5,187.591,3.545,5.75,0.666,191.136
2015-12-12,9.896,10.896,1.0,13.208,196.043,6.783,11.417,1.146,202.826
2015-12-13,14.958,17.271,2.312,26.042,199.174,11.696,18.458,1.625,210.87
2015-12-14,27.369,38.869,11.5,22.729,208.667,22.571,19.583,1.3,231.238
2015-12-15,28.375,54.584,26.208,37.522,210.913,34.826,29.875,2.625,245.739
2015-12-16,16.873,27.576,10.702,29.354,205.304,18.087,23.167,1.522,223.391
2015-12-17,7.625,9.208,1.584,4.792,195.304,5.217,7.667,0.854,200.522
2015-12-18,9.896,12.229,2.334,5.666,194.043,4.826,6.8,1.229,198.87
2015-12-19,11.271,14.105,2.834,7.938,195.261,7.652,9.583,1.125,202.913
2015-12-20,18.312,21.958,3.646,20.104,204.174,13.261,20.75,3.125,217.435
2015-12-21,27.527,46.622,19.096,28.52,201.227,21.818,24.125,1.699,223.045
2015-12-22,21.75,31.417,9.667,16.292,198.652,14.435,13.75,1.562,213.087
2015-12-23,29.668,53.305,23.636,34.23,207.696,27.348,29.458,2.759,235.043
2015-12-24,17.486,22.998,5.511,16.146,197.13,10.13,12.667,1.25,207.261
2015-12-25,7.292,8.146,0.854,10.73,194.783,4.522,9.25,0.917,199.304
2015-12-26,10.375,12.458,2.084,15.355,203.043,10.609,15.208,1.312,213.652
2015-12-27,5.416,5.667,0.25,15.062,196.435,4.478,14.042,1.042,200.913
2015-12-28,10.48,12.27,1.79,6.875,197.955,8.273,7.875,0.817,206.227
2015-12-29,4.708,5.166,0.458,3.834,192.636,2.636,2.542,0.542,195.273
2015-12-30,11.105,12.924,1.818,7.812,199.348,8.217,8.208,0.758,207.565
2015-12-31,10.834,13.833,3.0,14.333,202.826,8.696,15.125,1.75,211.522
2016-01-01,6.584,7.25,0.666,17.5,203.696,13.522,19.125,0.125,217.217
2016-01-02,9.262,10.203,0.941,19.5,205.478,5.609,21.0,0.802,211.087
2016-01-03,6.52,6.916,0.396,23.146,201.522,8.217,23.042,0.416,209.739
2016-01-04,11.712,15.002,3.29,27.229,212.826,15.609,25.583,1.216,228.435
2016-01-05,5.82,6.572,0.752,9.551,196.0,1.381,11.913,0.418,197.381
2016-01-06,18.438,23.896,5.458,9.312,204.957,17.348,13.0,1.438,222.304
2016-01-07,29.521,49.625,20.104,26.667,225.87,27.13,28.292,2.084,253.0
2016-01-08,22.5,34.02,11.52,26.104,207.652,22.522,24.667,0.771,230.174
2016-01-09,5.091,5.96,0.869,4.854,195.957,11.87,5.667,0.166,207.826
2016-01-10,12.375,16.916,4.542,6.416,199.435,11.478,8.833,0.646,210.913
2016-01-11,9.026,10.522,1.496,5.104,194.565,1.522,7.083,0.733,196.087
2016-01-12,7.417,8.438,1.021,7.917,197.824,9.588,10.417,0.292,207.412
2016-01-13,6.666,7.688,1.021,10.625,195.87,0.522,12.292,0.375,196.391
2016-01-14,4.625,5.27,0.646,4.021,195.913,0.174,4.75,0.146,196.087
2016-01-15,3.708,4.271,0.562,1.729,199.043,7.348,3.25,0.021,206.391
