date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean,PM25_mean
2015-04-30,86.0,61.792,34.0,20.146,25.8955,5.75,,256.0,194.583,133.0,2.292,11.208
2015-05-01,91.0,64.542,36.0,23.4995,30.086,6.587,,272.0,207.292,146.0,2.833,15.167
2015-05-02,91.0,64.708,32.0,20.2175,25.304499999999997,5.087,,284.0,213.375,148.0,2.583,17.917
2015-05-03,98.0,69.583,46.0,10.5625,12.125,1.5625,,254.0,196.75,153.0,1.625,12.417
2015-05-04,97.0,83.042,56.0,8.979,11.2085,2.2295,,234.0,198.0,171.0,1.13,8.708
2015-05-05,82.0,51.875,28.0,10.646,12.021,1.375,,235.0,181.292,139.0,2.417,15.833
2015-05-06,80.0,63.083,44.0,9.917,11.604,1.6875,,233.0,191.667,129.0,2.083,16.167
2015-05-07,94.0,64.542,40.0,17.104,19.8125,2.708,,243.0,197.833,146.0,2.125,12.5
2015-05-08,93.0,62.708,38.0,20.875,24.0,3.125,,260.0,204.625,157.0,2.783,17.909
2015-05-09,94.0,78.75,70.0,29.5,37.804500000000004,8.304,,200.0,179.958,151.0,4.208,21.167
2015-05-10,97.0,56.875,27.0,9.542,11.25,1.7085,,240.0,176.958,131.0,2.417,17.625
2015-05-11,76.0,52.458,24.0,18.5835,25.021,6.4375,,236.0,175.542,93.0,2.522,12.625
2015-05-12,98.0,79.875,44.0,19.701999999999998,27.119,7.4165,,233.0,185.375,142.0,3.083,11.25
2015-05-13,90.0,54.708,28.0,17.9765,22.079,4.1025,,259.0,196.75,120.0,2.652,18.875
2015-05-14,86.0,63.167,22.0,27.146,33.354,6.208,,255.0,195.208,146.0,3.167,22.167
2015-05-15,91.0,73.625,56.0,25.0415,33.5,8.4585,,277.0,231.333,172.0,2.75,23.125
2015-05-16,98.0,88.125,72.0,20.912999999999997,24.087,3.1735,,220.0,200.833,172.0,2.833,21.167
2015-05-17,95.0,54.0,20.0,12.333,14.0835,1.75,,269.0,197.208,129.0,2.458,19.333
2015-05-18,97.0,62.792,26.0,22.8545,30.0,7.1455,,252.0,197.875,138.0,2.609,19.625
2015-05-19,98.0,82.0,52.0,21.125,26.917,5.7915,,268.0,216.792,178.0,3.25,11.5
2015-05-20,95.0,65.083,14.0,16.0625,22.4375,6.375,,295.0,206.25,122.0,2.792,16.458
2015-05-21,96.0,59.792,36.0,15.0415,18.0205,2.979,,228.0,177.583,125.0,2.125,11.25
2015-05-22,82.0,51.458,25.0,19.708,26.7915,7.0835,,263.0,203.583,137.0,2.917,14.773
2015-05-23,74.0,62.5,46.0,21.5,27.304499999999997,5.804,,238.0,203.667,161.0,2.792,17.25
2015-05-24,80.0,59.583,41.0,11.5835,12.2915,0.7085,,263.0,218.458,184.0,2.125,13.5
2015-05-25,89.0,64.125,39.0,26.8915,32.934,6.0424999999999995,,277.0,220.292,162.0,3.0,23.542
2015-05-26,87.0,56.25,29.0,25.125,30.9165,5.792,,292.0,234.417,172.0,3.083,25.292
2015-05-27,76.0,47.958,19.0,27.125,32.6045,5.479,,308.0,242.958,171.0,3.417,26.958
2015-05-28,74.0,52.583,24.0,25.951,30.9665,5.0155,,290.0,238.167,187.0,2.708,29.0
2015-05-29,74.0,54.792,39.0,15.604,19.4375,3.833,,294.0,247.708,212.0,2.0,16.875
2015-05-30,85.0,57.833,33.0,18.348,21.869500000000002,3.522,,303.0,247.833,191.0,2.458,24.083
2015-05-31,90.0,60.625,35.0,8.068,8.4985,0.43,,271.0,230.583,187.0,1.864,24.227
2015-06-01,77.0,55.167,24.0,19.375,23.7085,4.333,,294.0,231.042,168.0,2.6,20.286
2015-06-02,97.0,73.875,57.0,20.1665,26.104,5.9375,,273.0,236.458,201.0,2.417,20.917
2015-06-03,98.0,89.333,63.0,20.1045,24.979,4.875,,230.0,212.417,169.0,2.625,11.208
2015-06-04,96.0,55.958,28.0,14.6875,20.375,5.6875,,258.0,202.875,143.0,2.75,11.125
2015-06-05,98.0,79.333,57.0,21.5,33.5625,12.0625,,178.0,157.208,142.0,4.083,10.458
2015-06-06,98.0,75.708,53.0,13.413,16.283,2.8695,,226.0,182.042,141.0,3.792,5.958
2015-06-07,92.0,68.792,46.0,9.167,10.771,1.604,,252.0,204.125,141.0,4.708,10.25
2015-06-08,97.0,79.0,53.0,14.7085,21.4375,6.729,,255.0,207.792,186.0,4.783,6.958
2015-06-09,98.0,95.833,89.0,26.4135,38.5,12.086500000000001,,222.0,201.792,188.0,3.545,8.304
2015-06-10,98.0,71.542,40.0,22.375,29.875,7.5,,280.0,228.583,171.0,2.625,14.583
2015-06-11,98.0,88.958,80.0,23.208,34.229,11.021,,231.0,208.667,195.0,3.5,17.917
2015-06-12,98.0,82.917,61.0,19.8125,25.6875,5.875,,291.0,239.375,190.0,2.75,17.333
2015-06-13,94.0,61.917,32.0,17.5655,21.065,3.5,,307.0,254.542,197.0,3.625,33.042
2015-06-14,95.0,81.583,65.0,15.021,16.479,1.4585,,249.0,225.083,205.0,2.458,19.917
2015-06-15,96.0,75.875,53.0,17.1875,19.417,2.2295,,285.0,241.333,205.0,2.609,19.167
2015-06-16,95.0,86.417,75.0,28.8955,34.042,5.1455,,248.0,227.333,212.0,3.833,28.208
2015-06-17,97.0,75.792,50.0,18.6875,24.375,5.6875,,286.0,240.958,202.0,2.708,27.542
2015-06-18,96.0,79.5,66.0,13.5,18.104,4.6045,,231.0,213.292,192.0,1.833,8.583
2015-06-19,97.0,80.75,61.0,13.4585,16.2705,2.8125,,238.0,207.375,176.0,1.833,6.458
2015-06-20,94.0,73.708,51.0,17.935,21.4785,3.5435,,283.0,235.083,200.0,2.208,15.583
2015-06-21,98.0,77.375,43.0,10.0,11.042,1.0415,,289.0,236.417,205.0,1.792,13.958
2015-06-22,96.0,80.792,67.0,18.5,23.771,5.271,,259.0,231.458,197.0,2.261,16.458
2015-06-23,94.0,75.417,55.0,17.792,23.5205,5.7295,,283.0,245.792,212.0,2.625,23.708
2015-06-24,94.0,73.167,50.0,18.708,23.9165,5.2085,,293.0,248.667,203.0,2.542,22.458
2015-06-25,88.0,67.542,48.0,15.761000000000001,21.7395,5.9785,,301.0,258.083,221.0,2.174,18.625
2015-06-26,98.0,92.833,71.0,20.875,27.5415,6.6665,,238.0,219.375,208.0,2.292,6.667
2015-06-27,98.0,77.5,68.0,10.4565,12.347999999999999,1.8915,,248.0,233.292,212.0,1.25,7.917
2015-06-28,75.0,67.125,53.0,5.021,5.9375,0.917,,245.0,214.792,198.0,0.583,6.792
2015-06-29,84.0,64.208,42.0,14.375,19.0415,4.6665,,270.0,228.875,175.0,1.261,8.5
2015-06-30,98.0,78.792,51.0,20.9375,29.0835,8.146,,265.0,220.125,190.0,2.5,12.667
2015-07-01,98.0,90.333,78.0,13.0625,16.833,3.771,,261.0,230.875,189.0,1.75,6.792
2015-07-02,92.0,75.875,54.0,17.6875,20.354,2.667,,274.0,243.833,221.0,2.478,16.625
2015-07-03,98.0,81.958,57.0,22.3125,27.604,5.292,,278.0,237.042,201.0,2.708,15.0
2015-07-04,98.0,93.375,83.0,22.7175,30.238999999999997,7.5215000000000005,,233.0,215.5,194.0,4.208,21.125
2015-07-05,98.0,88.833,75.0,9.7085,11.229,1.521,,237.0,211.708,191.0,3.167,18.0
2015-07-06,97.0,92.375,88.0,20.7295,29.7295,9.0,,229.0,216.458,202.0,3.087,10.708
2015-07-07,98.0,95.833,88.0,18.7915,30.354,11.5625,,243.0,222.625,206.0,3.542,6.833
2015-07-08,98.0,92.25,77.0,16.7175,28.6085,11.891,,272.0,241.833,216.0,3.13,9.458
2015-07-09,98.0,86.083,68.0,22.292,32.8125,10.521,,299.0,264.5,234.0,2.792,13.958
2015-07-10,98.0,84.833,61.0,20.979,28.4585,7.479,,316.0,266.833,236.0,2.417,13.833
2015-07-11,95.0,84.375,65.0,19.3695,23.630499999999998,4.261,,311.0,267.708,240.0,1.875,15.458
2015-07-12,97.0,77.333,57.0,11.396,16.9585,5.5625,,316.0,280.292,232.0,1.875,11.958
2015-07-13,82.0,65.25,49.0,5.9375,15.875,9.9375,,335.0,297.125,260.0,0.435,6.292
2015-07-14,87.0,67.708,43.0,10.9435,21.756,10.8125,,335.0,292.917,255.0,1.5,8.609
2015-07-15,95.0,69.25,41.0,8.646,18.1455,9.5,,338.0,283.875,240.0,1.083,9.333
2015-07-16,98.0,87.458,69.0,6.246,10.490499999999999,4.2445,,298.0,258.625,230.0,0.667,4.125
2015-07-17,98.0,96.333,90.0,14.9375,22.9165,7.979,,253.0,238.542,225.0,1.5,4.792
2015-07-18,98.0,87.833,71.0,16.2825,23.064999999999998,6.782500000000001,,288.0,248.542,215.0,1.25,12.292
2015-07-19,97.0,74.875,54.0,6.417,10.708,4.292,,321.0,277.292,234.0,1.0,9.5
2015-07-20,87.0,65.708,39.0,5.625,10.229,4.604,,346.0,287.458,244.0,0.478,6.583
2015-07-21,85.0,67.292,53.0,8.646,19.354,10.7085,,321.0,279.792,239.0,1.25,5.5
2015-07-22,98.0,92.25,71.0,14.5415,28.646,14.104,,264.0,246.625,226.0,1.708,5.625
2015-07-23,98.0,93.208,78.0,16.5435,28.2455,11.701999999999998,,276.0,246.667,232.0,1.375,7.75
2015-07-24,98.0,78.625,53.0,17.125,35.375,18.25,,321.0,275.042,232.0,1.958,10.833
2015-07-25,94.0,73.542,58.0,10.0455,22.914,12.869,,324.0,281.75,234.0,1.522,8.083
2015-07-26,85.0,62.542,37.0,5.229,8.792,3.5625,,348.0,293.375,241.0,1.25,6.667
2015-07-27,83.0,71.542,48.0,10.208,15.8335,5.625,,342.0,289.667,264.0,1.043,11.208
2015-07-28,90.0,73.542,55.0,15.542000000000002,19.625,4.0835,,326.0,290.667,257.0,2.708,18.538
2015-07-29,98.0,75.5,50.0,16.2705,21.875,5.604,,331.0,291.667,253.0,2.667,27.455
2015-07-30,86.0,73.75,55.0,19.5625,26.0,6.4375,,336.0,299.125,267.0,3.833,31.542
2015-07-31,94.0,70.333,49.0,19.2295,24.583,5.3545,,352.0,307.708,261.0,3.083,34.542
2015-08-01,87.0,66.0,40.0,18.6085,21.761000000000003,3.1525000000000003,,362.0,312.292,258.0,3.458,37.333
2015-08-02,86.0,67.375,41.0,13.2705,14.604500000000002,1.3330000000000002,,356.0,310.208,269.0,2.792,40.958
2015-08-03,91.0,69.417,42.0,19.125,21.8125,2.6875,,348.0,305.583,270.0,2.522,37.833
2015-08-04,87.0,68.042,45.0,21.896,27.729,5.833,,350.0,307.167,264.0,3.042,38.042
2015-08-05,87.0,69.417,46.0,19.1735,24.8475,5.674,,352.0,304.5,267.0,2.565,32.125
2015-08-06,89.0,78.792,54.0,17.667,27.958,10.292000000000002,,338.0,288.792,265.0,2.292,13.083
2015-08-07,93.0,70.667,48.0,18.3125,27.2085,8.896,,348.0,303.667,265.0,1.958,15.208
2015-08-08,89.0,74.167,42.0,16.087,21.564999999999998,5.478000000000001,,361.0,290.917,261.0,2.667,18.208
2015-08-09,93.0,69.875,39.0,10.1665,11.646,1.4794999999999998,,354.0,297.333,249.0,2.583,25.958
2015-08-10,96.0,71.958,41.0,18.3545,22.6875,4.3335,,349.0,292.542,254.0,2.708,26.208
2015-08-11,96.0,67.125,43.0,16.8955,23.271,6.375,,339.0,291.958,244.0,2.667,22.542
2015-08-12,96.0,70.5,52.0,18.1665,22.896,4.729,,324.0,284.167,242.0,2.913,27.958
2015-08-13,98.0,86.333,64.0,8.4795,10.0835,1.604,,310.0,268.125,230.0,1.625,13.042
2015-08-14,95.0,73.292,53.0,8.8335,9.729,0.8955,,313.0,279.542,253.0,1.625,7.417
2015-08-15,92.0,67.958,44.0,10.1085,11.434999999999999,1.326,,326.0,281.625,229.0,2.458,16.375
2015-08-16,98.0,77.833,58.0,9.125,10.5,1.375,,312.0,263.083,231.0,2.708,17.958
2015-08-17,98.0,89.042,64.0,13.375,21.396,8.0205,,311.0,255.75,231.0,1.826,6.0
2015-08-18,97.0,76.25,52.0,18.625,25.395,6.7700000000000005,,321.0,269.708,221.0,2.708,11.292
2015-08-19,97.0,89.042,78.0,24.235500000000002,31.471,7.2355,,265.0,252.667,236.0,2.826,11.826
2015-08-20,98.0,89.667,71.0,20.1875,32.1665,11.979,,287.0,259.167,239.0,2.458,12.083
2015-08-21,98.0,77.917,56.0,15.7915,26.25,10.4585,,325.0,277.042,228.0,2.0,11.625
2015-08-22,84.0,72.333,56.0,11.109,19.565,8.4565,,311.0,279.167,246.0,1.75,13.333
2015-08-23,95.0,70.167,47.0,8.292,10.0835,1.7915,,315.0,266.958,230.0,1.833,9.417
2015-08-24,93.0,69.375,43.0,16.6875,22.5,5.8125,,320.0,269.667,215.0,2.087,11.792
2015-08-25,98.0,79.333,58.0,11.271,17.6665,6.3955,,299.0,262.5,237.0,1.958,6.25
2015-08-26,96.0,73.333,54.0,14.6665,18.646,3.9795,,293.0,264.083,227.0,1.625,6.583
2015-08-27,88.0,67.5,41.0,18.458,23.8125,5.3545,,311.0,268.5,238.0,2.667,12.292
2015-08-28,86.0,67.25,46.0,19.4165,24.2705,4.854,,320.0,273.833,230.0,2.958,20.625
2015-08-29,98.0,84.75,60.0,16.4785,20.174,3.6955,,295.0,253.458,230.0,3.625,20.25
2015-08-30,98.0,94.708,88.0,9.6045,11.4795,1.875,,261.0,242.708,225.0,2.042,8.042
2015-08-31,98.0,91.0,77.0,20.3125,28.5835,8.2705,,271.0,245.0,230.0,3.348,8.792
2015-09-01,98.0,90.542,67.0,16.9165,28.8335,11.917000000000002,,302.0,252.25,224.0,2.833,9.125
2015-09-02,98.0,81.625,56.0,18.4585,22.104,3.6455,,295.0,258.083,234.0,2.417,10.917
2015-09-03,98.0,96.417,86.0,21.3535,33.433,12.0795,,252.0,228.458,215.0,3.583,12.0
2015-09-04,98.0,76.667,50.0,16.1415,23.363500000000002,7.2219999999999995,,291.0,251.25,215.0,2.696,17.208
2015-09-05,97.0,71.75,47.0,16.1955,20.6085,4.412999999999999,,291.0,246.75,200.0,3.208,16.125
2015-09-06,98.0,93.542,84.0,12.271,14.417000000000002,2.146,,232.0,225.417,211.0,3.667,17.667
2015-09-07,98.0,89.792,73.0,17.854,22.708,4.854,,256.0,226.625,204.0,2.739,5.542
2015-09-08,98.0,96.458,92.0,21.6875,29.4585,7.771,,232.0,215.375,200.0,2.708,6.292
2015-09-09,98.0,93.208,77.0,16.5685,19.7765,3.2075,,246.0,216.25,193.0,1.708,4.208
2015-09-10,98.0,90.417,74.0,20.873,29.2555,8.3825,,249.0,217.75,187.0,2.261,7.458
2015-09-11,98.0,75.875,55.0,17.542,26.5,8.958,,259.0,212.625,165.0,2.25,11.458
2015-09-12,97.0,75.458,50.0,14.761000000000001,21.5,6.739000000000001,,285.0,227.167,163.0,2.75,13.667
2015-09-13,95.0,70.833,47.0,8.3335,9.8125,1.479,,273.0,232.958,207.0,2.292,12.625
2015-09-14,92.0,66.375,39.0,14.2085,20.5,6.2915,,266.0,216.125,172.0,2.304,8.333
2015-09-15,90.0,72.75,50.0,24.146,31.083,6.9375,,281.0,223.583,176.0,2.917,16.417
2015-09-16,88.0,79.667,70.0,19.6065,29.062,9.4545,,236.0,217.625,205.0,2.458,14.542
2015-09-17,98.0,94.458,87.0,18.527,23.5245,4.9975,,220.0,202.5,189.0,2.913,8.875
2015-09-18,98.0,80.458,62.0,17.646,25.333,7.6875,,253.0,216.625,184.0,2.5,9.625
2015-09-19,96.0,73.375,48.0,14.5435,21.043499999999998,6.5,,263.0,213.125,175.0,2.417,10.625
2015-09-20,97.0,72.833,46.0,8.771,11.375,2.6045,,275.0,213.417,163.0,2.458,8.708
2015-09-21,95.0,74.792,49.0,10.75,13.604,2.8545,,272.0,221.0,178.0,2.783,11.375
2015-09-22,94.0,71.917,40.0,11.771,14.104,2.3335,,284.0,228.333,180.0,2.125,13.958
2015-09-23,93.0,67.042,44.0,9.7915,12.395499999999998,2.604,,285.0,235.208,192.0,2.417,18.957
2015-09-24,97.0,81.667,67.0,12.9585,17.9375,4.979,,232.0,219.333,199.0,2.083,8.083
2015-09-25,98.0,90.417,80.0,20.729,26.5835,5.8545,,242.0,218.083,191.0,2.625,6.167
2015-09-26,96.0,79.458,63.0,16.043,22.087,6.0435,,267.0,236.583,212.0,2.875,8.708
2015-09-27,97.0,78.75,54.0,9.5415,11.271,1.729,,277.0,224.0,190.0,2.375,10.708
2015-09-28,97.0,65.792,28.0,17.229,24.708,7.479,,290.0,223.875,165.0,2.696,13.5
2015-09-29,91.0,61.75,33.0,15.8335,21.646,5.8125,,269.0,214.792,170.0,2.0,12.042
2015-09-30,91.0,64.667,38.0,21.646,31.2915,9.646,,238.0,189.375,145.0,2.833,12.375
2015-10-01,98.0,80.667,69.0,23.8335,35.7915,11.957999999999998,,278.0,211.125,171.0,3.5,17.792
2015-10-02,97.0,75.458,49.0,13.913,17.0,3.0869999999999997,,275.0,217.208,161.0,2.783,10.125
2015-10-03,97.0,69.375,36.0,17.9565,26.326,8.3695,,247.0,193.792,149.0,3.042,13.125
2015-10-04,97.0,70.042,46.0,11.229,13.75,2.521,,249.0,195.042,148.0,2.792,16.125
2015-10-05,90.0,71.25,51.0,17.958,27.458,9.5,,207.0,169.5,135.0,2.609,10.083
2015-10-06,93.0,73.292,48.0,18.667,27.5625,8.8955,,235.0,178.0,136.0,2.208,11.792
2015-10-07,98.0,67.708,32.0,14.979,25.125,10.145499999999998,,243.0,179.167,123.0,2.0,9.375
2015-10-08,93.0,67.167,39.0,15.125,22.1875,7.0625,,226.0,177.875,126.0,2.208,14.417
2015-10-09,89.0,72.0,40.0,24.9585,32.7705,7.8125,,233.0,184.458,140.0,4.292,31.542
2015-10-10,97.0,81.125,61.0,24.826500000000003,35.3915,10.565,,216.0,177.583,141.0,4.625,31.917
2015-10-11,98.0,77.5,48.0,10.5625,12.021,1.4580000000000002,,220.0,191.708,164.0,3.042,21.375
2015-10-12,85.0,65.958,51.0,9.5625,11.375,1.8125,,215.0,182.208,130.0,2.652,12.25
2015-10-13,79.0,58.25,40.0,15.0135,18.154,3.1405,,213.0,186.167,144.0,1.913,11.333
2015-10-14,95.0,73.083,49.0,26.9585,40.125,13.1665,,225.0,167.833,111.0,3.125,14.917
2015-10-15,95.0,69.167,32.0,24.6875,36.5835,11.896,,229.0,164.583,109.0,3.542,18.208
2015-10-16,95.0,67.833,30.0,24.9645,34.106,9.1415,,251.0,178.667,121.0,3.625,21.083
2015-10-17,92.0,76.125,56.0,23.2175,31.586999999999996,8.3695,,228.0,180.5,138.0,4.333,21.958
2015-10-18,97.0,75.667,46.0,14.3335,16.5,2.1665,,253.0,192.583,142.0,3.0,18.792
2015-10-19,97.0,74.042,39.0,23.9585,34.604,10.646,,252.0,182.667,123.0,3.783,21.0
2015-10-20,96.0,71.792,41.0,23.1665,32.2085,9.0415,,253.0,191.208,141.0,3.458,29.0
2015-10-21,96.0,75.792,43.0,26.7485,36.413,9.665,,257.0,188.708,143.0,4.409,39.0
2015-10-22,96.0,77.875,56.0,19.6665,29.125,9.4585,,223.0,176.875,135.0,3.625,29.542
2015-10-23,97.0,74.542,39.0,28.3335,40.7085,12.375,,244.0,174.083,118.0,4.125,20.792
2015-10-24,95.0,75.958,53.0,22.7175,30.456500000000002,7.739,,236.0,185.583,138.0,4.625,34.708
2015-10-25,90.0,54.875,34.0,6.7705,7.7085,0.9375,,184.0,153.458,93.0,2.042,14.083
2015-10-26,93.0,67.208,36.0,21.0415,32.0625,11.021,,203.0,134.583,73.0,3.435,16.5
2015-10-27,98.0,71.208,43.0,19.9585,31.75,11.792000000000002,,258.0,184.292,115.0,2.583,15.5
2015-10-28,98.0,71.792,47.0,15.875,19.0625,3.1875,,210.0,178.167,121.0,2.125,12.333
2015-10-29,95.0,70.917,48.0,21.369500000000002,33.674,12.304,,191.0,145.917,96.0,3.174,11.0
2015-10-30,94.0,70.083,48.0,20.6875,33.7295,13.0415,,196.0,150.375,104.0,3.625,20.889
2015-10-31,83.0,62.292,34.0,16.065,24.0,7.935,,175.0,129.042,82.0,3.083,11.75
2015-11-01,94.0,71.792,50.0,11.5835,15.042000000000002,3.4585,,155.0,117.208,64.0,3.583,14.083
2015-11-02,98.0,96.417,91.0,26.0,40.3125,14.3125,,142.0,125.542,112.0,4.478,16.917
2015-11-03,98.0,81.417,56.0,17.646,26.125,8.4795,,181.0,135.958,97.0,3.833,12.333
2015-11-04,98.0,80.083,47.0,24.7705,38.375,13.604,,221.0,147.333,82.0,3.5,13.917
2015-11-05,97.0,75.417,44.0,30.3125,42.708,12.395499999999998,,240.0,169.0,114.0,3.792,18.958
2015-11-06,96.0,77.333,49.0,32.646,46.8125,14.167000000000002,,231.0,177.25,128.0,4.292,22.542
2015-11-07,85.0,78.292,67.0,25.239,33.826,8.587,,212.0,185.708,169.0,4.042,22.0
2015-11-08,98.0,97.083,85.0,11.0625,13.646,2.5835,,178.0,165.542,158.0,3.083,9.583
2015-11-09,98.0,97.292,95.0,27.833,53.396,25.5625,,208.0,185.75,161.0,4.783,14.5
2015-11-10,98.0,82.375,66.0,17.3955,28.292,10.895499999999998,,194.0,167.083,120.0,2.542,5.375
2015-11-11,98.0,73.25,49.0,17.9375,33.104,15.167000000000002,,183.0,132.208,89.0,3.083,8.208
2015-11-12,87.0,70.0,49.0,21.9585,32.8955,10.9375,,189.0,137.917,101.0,3.458,11.917
2015-11-13,95.0,81.75,67.0,17.5655,28.174,10.609000000000002,,189.0,154.125,122.0,2.435,11.542
2015-11-14,98.0,89.625,72.0,13.0,18.304000000000002,5.3045,,203.0,174.625,156.0,1.917,3.542
2015-11-15,98.0,90.333,71.0,14.3125,17.6665,3.354,,203.0,166.792,118.0,2.417,5.958
2015-11-16,98.0,83.375,57.0,24.5415,41.8335,17.2915,,214.0,154.417,108.0,3.261,10.417
2015-11-17,98.0,94.083,80.0,28.7915,52.9795,24.1875,,195.0,167.708,147.0,4.333,18.167
2015-11-18,98.0,98.0,98.0,26.7915,42.958,16.1665,,171.0,162.375,152.0,3.792,8.708
2015-11-19,97.0,81.333,71.0,16.0205,19.396,3.375,,159.0,146.167,123.0,2.083,6.208
2015-11-20,96.0,82.167,53.0,26.4315,41.9225,15.491000000000001,,188.0,141.542,115.0,3.667,13.043
2015-11-21,98.0,79.792,55.0,19.2605,32.978,13.7175,,185.0,139.75,112.0,4.208,16.167
2015-11-22,97.0,86.708,66.0,15.396,19.917,4.521,,177.0,134.542,99.0,4.958,25.417
2015-11-23,98.0,95.125,87.0,18.5,28.4375,9.9375,,166.0,146.792,126.0,5.13,26.167
2015-11-24,98.0,82.917,68.0,17.125,33.0835,15.9585,,171.0,139.333,94.0,3.208,10.375
2015-11-25,98.0,91.25,72.0,23.604,39.0,15.396,,110.0,90.5,79.0,3.25,9.583
2015-11-26,99.0,88.708,68.0,20.8125,35.042,14.229500000000002,,142.0,97.958,69.0,3.75,11.625
2015-11-27,84.0,60.875,47.0,11.4345,14.934999999999999,3.5,,106.0,87.042,69.0,2.261,7.042
2015-11-28,94.0,69.625,51.0,16.674,25.5435,8.8695,,129.0,90.792,52.0,3.333,11.875
2015-11-29,97.0,84.417,63.0,17.7705,24.8955,7.125,,118.0,84.25,46.0,4.625,15.875
2015-11-30,98.0,80.208,48.0,25.125,47.3125,22.1875,,158.0,96.375,51.0,5.087,21.583
2015-12-01,98.0,81.833,59.0,23.104,44.25,21.1455,,131.0,90.333,57.0,4.208,15.667
2015-12-02,98.0,79.5,53.0,25.441,43.608000000000004,18.1665,,182.0,111.75,39.0,3.958,16.625
2015-12-03,98.0,78.375,47.0,19.083,27.0625,7.9795,,133.0,115.542,91.0,3.083,13.292
2015-12-04,83.0,59.875,47.0,9.2705,11.958,2.6875,,102.0,89.25,72.0,2.792,10.913
2015-12-05,83.0,65.333,49.0,17.348,22.478,5.1305,,118.0,96.833,78.0,3.333,12.958
2015-12-06,95.0,76.583,61.0,14.9165,19.6875,4.771,,117.0,92.208,61.0,4.042,13.917
2015-12-07,97.0,73.125,47.0,21.6875,36.104,14.417000000000002,,140.0,93.083,55.0,3.739,11.583
2015-12-08,97.0,76.5,49.0,21.8955,38.375,16.479,,141.0,79.042,27.0,2.917,9.708
2015-12-09,98.0,79.083,46.0,25.0755,46.6575,21.5825,,151.0,83.875,31.0,3.435,13.208
2015-12-10,97.0,84.667,69.0,27.596,41.2745,13.678500000000001,,170.0,131.375,90.0,3.292,15.083
2015-12-11,98.0,87.792,76.0,14.621500000000001,19.182000000000002,4.5605,,227.0,154.958,120.0,1.542,4.417
2015-12-12,92.0,74.542,50.0,18.522,26.804,8.2825,,138.0,109.208,84.0,4.0,16.667
2015-12-13,97.0,83.625,59.0,18.625,24.854,6.229,,142.0,103.125,67.0,4.417,19.667
2015-12-14,97.0,85.042,55.0,28.25,55.375,27.125,,152.0,109.333,81.0,5.217,18.25
2015-12-15,96.0,84.667,64.0,36.0835,58.021,21.9375,,178.0,134.375,97.0,4.333,22.292
2015-12-16,97.0,73.792,52.0,21.917,31.208,9.292,,138.0,122.833,81.0,3.792,20.833
2015-12-17,88.0,62.542,46.0,13.0625,18.271,5.208,,87.0,73.542,52.0,2.25,7.708
2015-12-18,91.0,68.0,53.0,21.1875,35.771,14.5835,,82.0,59.875,27.0,3.458,10.125
2015-12-19,92.0,69.0,49.0,18.935,30.652,11.7175,,100.0,68.083,34.0,3.542,10.0
2015-12-20,97.0,74.167,49.0,14.354500000000002,19.396,5.0415,,105.0,60.458,0.0,3.958,15.667
2015-12-21,98.0,94.833,77.0,28.729,56.729,28.0,,106.0,84.5,65.0,4.87,20.792
2015-12-22,98.0,84.292,57.0,29.208,62.896,33.6875,,141.0,93.792,54.0,5.125,18.333
2015-12-23,98.0,93.042,80.0,24.5,38.104,13.604,,99.0,75.125,48.0,4.0,19.458
2015-12-24,98.0,90.708,70.0,30.717,61.348,30.630499999999998,,146.0,111.25,88.0,4.435,17.208
2015-12-25,98.0,81.5,59.0,23.2705,41.3335,18.0625,,126.0,97.792,69.0,3.417,16.458
2015-12-26,89.0,66.625,49.0,15.9785,19.8915,3.913,,108.0,88.792,64.0,2.875,19.083
2015-12-27,86.0,74.333,65.0,9.8125,10.979,1.1669999999999998,,100.0,77.333,36.0,3.0,18.542
2015-12-28,98.0,79.833,57.0,20.2295,37.417,17.1875,,90.0,47.833,3.0,3.739,11.708
2015-12-29,83.0,64.292,48.0,15.3125,20.875,5.5625,,84.0,56.333,25.0,1.917,7.125
2015-12-30,94.0,71.875,41.0,18.625,26.5,7.875,,98.0,47.417,3.0,3.042,12.542
2015-12-31,94.0,79.333,57.0,13.1045,17.0,3.8955,,105.0,62.0,16.0,2.958,16.583
2016-01-01,96.0,82.458,58.0,12.375,14.3335,1.9580000000000002,,112.0,67.167,34.0,3.167,13.333
2016-01-02,98.0,86.875,65.0,13.2085,15.895499999999998,2.6875,,120.0,71.5,19.0,3.348,19.417
2016-01-03,96.0,80.792,61.0,13.7915,15.582999999999998,1.7915,,121.0,86.792,42.0,2.875,17.375
2016-01-04,98.0,80.292,57.0,14.167000000000002,18.6455,4.4795,,126.0,77.208,24.0,3.583,21.708
2016-01-05,76.0,59.708,45.0,10.630500000000001,12.109,1.478,,84.0,66.208,52.0,1.652,9.125
2016-01-06,89.0,66.417,47.0,19.8125,28.958,9.145499999999998,,88.0,56.5,19.0,2.5,10.458
2016-01-07,97.0,72.833,41.0,25.935000000000002,40.086999999999996,14.1525,,103.0,49.625,-9.0,3.583,16.042
2016-01-08,98.0,91.167,75.0,14.542000000000002,17.4585,2.9165,,64.0,56.583,52.0,2.625,10.292
2016-01-09,98.0,89.042,69.0,15.75,18.771,3.021,,114.0,86.5,52.0,2.783,9.458
