date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2015-05-05,2.25,3.3125,1.0625,13.833,1.875,15.396,226.5,180.375,114.0,194.458,2.0,4.417,198.875
2015-05-06,5.1665,6.7915,1.625,19.458,2.542,20.5625,233.0,169.8125,85.5,195.917,2.958,6.958,202.875
2015-05-07,9.375,14.125,4.75,20.083,2.25,23.25,247.5,185.9375,132.0,196.958,3.208,10.125,207.083
2015-05-08,9.5625,12.582999999999998,3.021,23.667,2.5,25.9375,267.5,205.1455,146.0,196.583,3.375,9.833,206.417
2015-05-09,9.833,13.395499999999998,3.5625,27.167,2.375,31.7085,212.5,174.8125,150.0,196.583,3.583,9.958,206.542
2015-05-10,1.5205,2.2295,0.708,17.583,1.5,14.625,219.0,168.3955,119.0,194.875,2.0,3.333,198.208
2015-05-11,7.6875,11.9585,4.271,13.042,1.708,12.6875,228.5,154.14600000000002,69.0,195.167,2.125,4.792,199.958
2015-05-12,9.261,15.1525,5.891,16.625,2.0,19.3125,204.0,166.83350000000002,116.0,194.955,2.957,9.318,204.273
2015-05-13,7.875,13.207999999999998,5.3335,13.583,2.125,15.396,288.5,210.7295,146.5,194.25,2.417,7.583,201.833
2015-05-14,11.5625,16.125,4.5625,26.958,2.583,29.229,302.0,222.54149999999998,140.0,195.917,3.083,11.5,207.417
2015-05-15,11.7705,15.979,4.2085,32.208,2.875,38.7705,273.5,219.8955,152.0,197.833,3.875,13.708,211.542
2015-05-16,9.6455,13.25,3.604,32.167,2.0,38.7085,248.0,200.33350000000002,172.5,199.25,3.792,12.667,211.917
2015-05-17,2.0625,3.1665,1.1044999999999998,15.125,1.792,16.3125,277.5,215.042,160.0,193.417,2.208,4.75,198.167
2015-05-18,7.4795,10.4165,2.9375,20.833,2.083,23.479,265.0,208.1875,147.5,194.375,2.625,6.667,201.042
2015-05-19,8.6665,16.479,7.8125,15.375,1.75,18.8125,217.0,185.08350000000002,161.0,193.652,2.875,7.913,201.565
2015-05-20,5.7085,10.229,4.521,14.875,1.833,18.4375,260.5,218.9375,179.5,192.667,2.667,7.958,200.625
2015-05-21,3.5625,6.6665,3.104,10.875,1.583,12.2705,236.5,187.16649999999998,123.0,192.958,1.917,4.667,197.625
2015-05-22,8.5,13.145499999999998,4.6455,15.917,2.333,16.5205,253.0,182.25,107.5,193.333,2.292,8.292,201.625
2015-05-23,7.729,9.896,2.167,20.792,2.458,22.375,281.5,207.375,129.0,194.75,2.708,10.208,204.958
2015-05-24,5.3545,6.542,1.1875,24.5,2.5,25.6875,251.5,206.85399999999998,156.0,196.292,2.833,8.917,205.208
2015-05-25,7.0625,10.333,3.271,20.25,2.292,21.146,268.5,206.85399999999998,146.5,194.708,2.292,6.917,201.625
2015-05-26,6.521,9.521,3.0,22.708,2.208,25.7295,305.5,223.292,139.0,194.167,2.417,8.875,203.042
2015-05-27,6.5835,8.646,2.0625,23.542,2.667,25.271,293.5,230.5,151.5,195.417,2.5,7.833,203.25
2015-05-28,8.854,12.207999999999998,3.354,30.333,2.292,34.8125,265.0,225.8955,188.0,196.083,2.75,8.292,204.375
2015-05-29,8.1455,12.405999999999999,4.261,25.591,1.818,30.032500000000002,239.0,211.6045,187.5,195.261,2.652,9.261,204.522
2015-05-30,7.1665,9.7295,2.5625,14.917,1.792,18.75,311.5,243.27100000000002,163.5,192.375,2.292,9.292,201.667
2015-05-31,4.4375,5.9375,1.5,16.0,2.083,18.5835,291.5,245.3125,198.0,193.125,1.958,7.625,200.75
2015-06-01,9.1455,12.125,2.979,19.0,2.667,21.5835,283.0,227.4375,186.5,195.125,2.625,7.917,203.042
2015-06-02,8.89,13.1665,4.277,19.958,2.333,22.9735,286.5,231.0,166.0,194.208,3.083,11.083,205.292
2015-06-03,8.6875,16.5205,7.833,22.792,1.875,28.4375,241.5,211.60399999999998,194.0,194.625,3.292,14.458,209.083
2015-06-04,1.4794999999999998,4.146,2.6665,14.333,1.75,17.354,261.0,217.39600000000002,187.5,191.0,1.375,4.917,195.917
2015-06-05,6.458,12.979500000000002,6.5205,10.708,1.583,12.9165,211.0,175.6875,134.0,194.208,2.208,8.167,202.375
2015-06-06,3.875,7.6455,3.7705,6.292,1.542,7.125,233.0,180.9795,137.5,193.333,2.125,5.958,199.292
2015-06-07,3.542,5.396,1.854,13.0,1.792,13.146,257.0,199.8955,139.5,192.75,2.208,5.375,198.125
2015-06-08,6.6455,11.4585,4.8125,12.292,2.042,13.6875,249.5,203.3545,154.5,191.667,2.292,6.75,198.417
2015-06-09,6.5415,14.2915,7.75,5.708,1.875,7.292,235.5,196.85399999999998,158.5,191.417,2.708,9.042,200.458
2015-06-10,6.396,11.8125,5.417,11.208,2.0,12.5205,296.5,232.25,162.0,191.625,2.542,9.417,201.042
2015-06-11,7.619999999999999,12.779499999999999,5.1594999999999995,14.917,2.435,17.146,282.0,236.10399999999998,182.0,193.957,2.87,11.957,205.913
2015-06-12,7.875,15.3125,7.4375,20.833,1.958,27.1665,229.5,215.5205,200.5,196.875,3.083,13.583,210.458
2015-06-13,6.6875,10.4375,3.75,25.917,2.042,30.896,315.5,253.625,199.0,197.833,3.167,12.042,209.875
2015-06-14,4.5415,6.729,2.1875,22.125,1.833,26.0415,261.0,229.4375,197.0,196.458,3.208,9.917,206.375
2015-06-15,6.3335,10.25,3.917,29.667,2.042,35.5205,312.5,237.625,183.5,197.792,3.375,10.875,208.667
2015-06-16,5.9795,10.875,4.8955,30.25,2.208,36.0835,269.0,228.3125,193.0,199.542,3.583,13.208,212.75
2015-06-17,4.103,9.516,5.4125,19.792,1.81,22.771,247.5,211.0625,186.0,194.125,2.542,6.792,200.917
2015-06-18,5.111000000000001,9.9235,4.8125,12.5,1.417,15.979,235.0,201.75,186.5,191.0,2.542,7.583,198.583
2015-06-19,3.729,9.792,6.0625,6.833,1.417,8.375,205.0,185.04149999999998,171.0,188.667,1.875,7.375,196.042
2015-06-20,4.1875,7.896,3.7085,8.5,1.625,9.7085,258.5,208.9375,159.5,190.5,2.25,7.25,197.75
2015-06-21,4.0835,7.1455,3.0625,11.708,1.5,14.104,219.5,195.25,171.5,193.208,2.542,7.75,200.958
2015-06-22,5.096,9.4755,4.3795,13.167,1.682,15.521,272.0,223.3125,171.5,191.773,2.826,10.182,201.955
2015-06-23,5.5,11.1875,5.6875,21.542,2.167,24.9165,280.0,219.64600000000002,185.5,195.542,3.333,10.542,206.083
2015-06-24,5.4585,9.021,3.5625,15.625,1.875,19.2705,289.0,232.917,166.0,196.458,2.542,9.458,205.917
2015-06-25,5.104,9.104,4.0,21.375,2.333,25.396,297.5,246.333,200.5,196.375,3.125,8.5,204.875
2015-06-26,4.542,6.75,2.208,9.042,1.458,11.771,247.5,216.4795,195.0,191.75,1.958,7.292,199.042
2015-06-27,4.021,8.646,4.625,4.875,1.5,7.9375,254.5,219.10399999999998,195.5,190.5,2.292,8.833,199.333
2015-06-28,1.4585,2.708,1.25,3.875,1.417,5.3125,288.5,232.333,179.0,188.375,1.333,5.833,194.208
2015-06-29,4.479,7.646,3.167,9.727,1.75,12.085,256.0,214.0625,172.5,192.5,1.583,6.375,198.875
2015-06-30,5.958,11.75,5.7915,15.875,1.875,18.6875,246.5,214.08350000000002,183.0,193.75,2.708,9.5,203.25
2015-07-01,6.375,11.7705,5.396,8.708,1.375,11.146,227.0,200.958,181.0,193.375,2.833,10.333,203.708
2015-07-02,6.6875,14.271,7.583,10.542,1.625,15.729500000000002,254.0,221.22899999999998,189.5,196.875,3.333,12.25,209.125
2015-07-03,8.9585,16.6875,7.729,14.5,1.625,18.9585,241.0,216.9795,202.5,199.25,3.5,14.833,214.083
2015-07-04,8.7915,13.979,5.1875,18.458,2.0,28.646,242.0,222.1455,204.0,203.458,3.792,19.208,222.667
2015-07-05,4.0205,6.1455,2.125,11.125,1.875,12.9795,236.5,209.52100000000002,187.0,195.375,2.333,6.375,201.75
2015-07-06,8.646,14.292000000000002,5.646,12.0,1.75,15.0,205.0,195.45850000000002,187.5,197.083,2.667,9.292,206.375
2015-07-07,8.3475,15.630500000000001,7.282500000000001,21.917,1.783,32.1575,234.0,209.10399999999998,187.5,205.348,3.261,16.0,221.348
2015-07-08,8.2915,15.042000000000002,6.75,16.875,2.0,26.479,259.0,220.958,192.0,210.917,3.375,12.208,223.125
2015-07-09,9.375,17.146,7.7705,8.792,1.792,12.8955,209.5,199.6455,188.0,203.125,2.917,11.042,214.167
2015-07-10,8.5835,13.1455,4.5625,21.708,2.0,31.979,288.5,234.0625,193.0,212.0,3.375,18.0,230.0
2015-07-11,4.625,7.396,2.771,23.25,1.917,27.667,325.5,255.22949999999997,192.5,206.75,3.958,13.125,219.875
2015-07-12,3.104,4.5205,1.4165,28.208,2.458,33.521,340.5,269.33349999999996,197.0,203.958,3.0,11.25,215.208
2015-07-13,4.9585,8.9375,3.9795,30.667,2.375,38.5415,355.0,283.75,219.0,203.25,2.958,14.375,217.625
2015-07-14,4.6875,8.896,4.208,14.708,2.458,19.9585,365.0,300.0625,230.5,191.478,1.696,15.522,207.0
2015-07-15,4.6665,9.4165,4.75,14.083,2.458,18.0415,341.5,284.70849999999996,237.5,182.458,1.917,17.667,200.125
2015-07-16,5.104,14.2085,9.104500000000002,6.75,2.0,13.479,266.0,245.5205,226.0,178.458,2.625,17.417,195.875
2015-07-17,2.3335,6.625,4.292,9.208,1.958,14.9585,303.0,257.54150000000004,229.0,176.208,2.958,18.792,195.0
2015-07-18,2.5415,8.9375,6.396,8.75,2.0,14.479,281.0,245.89600000000002,221.5,175.625,3.0,17.667,193.292
2015-07-19,1.7705,4.0415,2.271,11.375,1.958,15.9165,344.0,272.1875,215.5,180.5,2.375,18.5,199.0
2015-07-20,2.4375,4.5625,2.125,18.167,2.083,25.583,339.0,289.77099999999996,241.5,185.25,2.625,22.125,207.375
2015-07-21,5.5415,8.979,3.4375,29.417,2.417,39.9375,344.0,294.72900000000004,255.5,191.625,3.25,24.5,216.125
2015-07-22,5.0,9.174,4.174,18.375,2.087,24.1875,350.5,293.0205,239.5,186.565,2.087,22.652,209.217
2015-07-23,4.229,11.542000000000002,7.3125,9.083,2.167,15.521,317.5,277.60400000000004,243.5,183.25,2.208,19.708,202.958
2015-07-24,2.833,8.417,5.583,9.542,1.833,14.979,331.5,283.25,247.0,183.208,2.375,19.708,202.917
2015-07-25,2.6665,6.104,3.4375,18.75,1.833,27.2915,349.0,290.583,240.0,191.792,2.625,22.458,214.25
2015-07-26,1.9165,3.2915,1.375,27.333,2.292,35.8335,363.0,309.77099999999996,254.5,188.25,3.292,19.542,207.792
2015-07-27,4.0415,7.521,3.479,30.125,2.458,40.625,364.0,304.875,249.0,192.125,3.25,21.25,213.375
2015-07-28,3.5625,9.0835,5.521,24.318,2.042,34.447500000000005,329.0,280.4375,253.0,187.417,2.583,18.625,206.042
2015-07-29,3.3335,8.042,4.7085,19.917,2.125,29.5205,325.5,282.29150000000004,249.0,185.792,2.333,17.167,202.958
2015-07-30,3.0835,7.5,4.4165,22.125,2.042,32.0415,329.5,279.54150000000004,244.0,186.875,3.583,18.833,205.708
2015-07-31,3.771,7.125,3.354,28.875,2.042,39.521,350.5,292.10400000000004,239.0,192.208,4.292,20.625,212.833
2015-08-01,3.875,6.2295,2.3545,34.708,2.375,47.0625,366.5,301.47900000000004,245.5,191.625,3.667,20.208,211.833
2015-08-02,2.479,3.8335,1.3544999999999998,34.292,2.542,44.75,356.5,287.45849999999996,234.0,194.875,3.0,18.5,213.375
2015-08-03,3.6875,7.896,4.2085,27.25,2.417,32.9165,348.0,282.1875,210.5,186.792,2.5,15.875,202.667
2015-08-04,3.854,8.4165,4.5625,33.583,2.208,43.0415,356.5,285.04150000000004,241.5,188.25,2.333,18.958,207.208
2015-08-05,4.152,8.0435,3.8914999999999997,27.167,2.478,35.1605,364.0,296.85400000000004,240.0,188.913,1.391,17.826,206.739
2015-08-06,5.021,8.833,3.8125,20.917,2.333,29.604,361.0,296.45849999999996,242.0,196.958,1.458,18.5,215.458
2015-08-07,3.8125,7.0205,3.2085,28.708,2.125,38.3125,369.0,299.91650000000004,248.0,195.292,2.0,16.25,211.542
2015-08-08,2.6665,4.7915,2.125,29.792,2.333,39.0415,317.5,277.5,240.0,192.667,1.458,12.708,205.375
2015-08-09,1.4165,3.375,1.9580000000000002,12.875,2.042,16.646,325.0,276.25,236.0,192.75,0.958,13.208,205.958
2015-08-10,1.6665,6.0625,4.396,10.75,2.0,14.625,335.5,282.35400000000004,229.5,187.208,0.583,13.083,200.292
2015-08-11,1.9165,6.0,4.0835,8.5,1.917,13.375,340.0,285.58349999999996,235.5,189.542,0.417,14.667,204.208
2015-08-12,2.354,6.229,3.875,11.375,1.792,16.479,324.5,271.5,239.0,190.292,0.917,14.458,204.75
2015-08-13,1.625,3.3125,1.6875,16.25,1.917,22.4165,297.5,262.58349999999996,239.5,193.042,1.042,13.667,206.708
2015-08-14,2.083,4.5835,2.5,8.917,1.792,13.6875,298.5,253.125,236.5,195.333,1.542,13.833,209.167
2015-08-15,1.396,2.958,1.5625,8.792,1.875,14.458,326.5,273.79150000000004,230.5,195.25,1.292,13.5,208.75
2015-08-16,0.667,1.7919999999999998,1.125,10.333,1.958,15.3955,312.5,264.9375,234.0,196.333,0.958,13.583,209.917
2015-08-17,2.3545,6.542,4.1875,5.042,1.583,8.4585,250.0,238.875,228.5,189.208,1.042,14.208,203.417
2015-08-18,3.083,8.583,5.5,7.75,1.917,12.75,327.5,274.04150000000004,234.5,192.5,1.5,17.227,209.727
2015-08-19,3.8265000000000002,7.522,3.6955,10.958,2.478,15.5,324.5,273.4375,231.5,201.391,1.304,13.0,214.391
2015-08-20,4.625,13.0625,8.4375,13.208,2.0,21.375,266.5,247.333,233.0,206.0,2.208,11.5,217.5
2015-08-21,3.0415,8.75,5.7085,14.917,1.875,23.0625,266.5,246.167,232.0,207.375,1.833,12.083,219.458
2015-08-22,2.354,5.9585,3.604,19.542,1.792,30.25,325.0,275.22900000000004,237.0,211.333,2.273,11.625,222.958
2015-08-23,0.7085,2.2295,1.521,3.375,1.792,5.021,277.5,251.6875,230.5,206.833,,7.042,213.875
2015-08-24,1.8330000000000002,5.8545,4.0205,5.5,1.708,7.0415,264.5,231.02100000000002,210.5,202.958,1.182,6.958,209.917
2015-08-25,1.9565000000000001,5.5215,3.5655,5.792,1.565,7.0895,221.5,202.7295,178.5,202.696,1.087,6.304,209.0
2015-08-26,4.7295,12.875,8.1455,4.333,1.625,5.792,207.0,191.667,169.5,203.208,1.958,7.833,211.042
2015-08-27,2.0415,7.896,5.854,4.583,1.708,5.8545,280.5,237.64600000000002,198.5,204.125,2.167,7.75,211.875
2015-08-28,2.896,8.646,5.75,3.958,1.875,5.708,238.0,221.72899999999998,199.5,204.25,2.167,8.333,212.583
2015-08-29,4.0835,9.4375,5.3545,3.333,1.583,4.854,218.0,203.125,194.0,202.958,2.292,8.583,211.542
2015-08-30,2.9585,5.625,2.6665,2.625,1.667,4.7085,212.0,204.6875,196.5,203.542,2.0,7.25,210.792
2015-08-31,5.208,13.1665,7.9585,5.083,1.833,7.8125,238.0,217.29149999999998,202.5,206.625,2.583,10.625,217.25
2015-09-01,7.1955,14.152,6.9565,11.174,1.261,19.434,243.5,223.64600000000002,207.5,201.87,3.696,12.87,214.739
2015-09-02,4.521,12.7915,8.2705,10.25,0.375,16.7915,310.5,255.5,222.0,198.167,3.458,12.458,210.625
2015-09-03,5.1665,11.770499999999998,6.604,11.292,0.542,15.9375,274.0,240.22899999999998,217.5,199.458,3.5,12.708,212.167
2015-09-04,3.542,9.5205,5.9795,13.333,0.375,18.8545,312.5,249.4375,208.5,198.167,3.0,11.458,209.625
2015-09-05,3.396,5.417,2.021,13.833,0.625,15.9585,282.5,238.8125,190.5,199.792,2.333,8.625,208.417
2015-09-06,2.604,4.146,1.5415,14.458,0.292,19.1665,243.0,219.3125,202.0,199.667,2.667,7.792,207.458
2015-09-07,6.4585,14.5,8.0415,6.0,0.208,9.3955,227.0,216.5,200.0,201.208,3.333,9.167,210.375
2015-09-08,9.3335,18.9375,9.604,4.905,0.095,6.1545000000000005,213.0,201.608,193.5,198.958,3.0,12.542,211.5
2015-09-09,2.708,5.2295,2.5205,3.292,0.042,3.9575,242.0,222.375,194.5,192.542,2.042,7.958,200.5
2015-09-10,4.958,11.625,6.6665,2.833,0.042,5.4165,240.5,220.52100000000002,193.5,194.042,3.5,10.333,204.375
2015-09-11,3.9165,10.729,6.8125,7.333,0.5,8.5,292.5,226.4375,177.0,194.875,2.125,10.5,205.375
2015-09-12,4.3125,8.167,3.8545,14.458,0.792,17.6875,277.0,235.3125,194.5,199.958,2.5,11.875,211.833
2015-09-13,3.0625,5.271,2.2085,18.375,0.5,24.375,258.0,229.667,202.5,200.917,2.917,11.167,212.083
2015-09-14,4.792,9.8125,5.021,9.708,0.542,9.9585,262.5,217.27100000000002,182.5,199.167,2.208,9.042,208.208
2015-09-15,4.0435,9.087,5.0435,12.792,1.087,13.4375,259.5,211.77100000000002,169.5,197.565,2.261,10.087,207.652
2015-09-16,4.625,12.104,7.479,13.667,0.5,16.104,232.5,201.9375,179.0,198.083,3.25,10.25,208.333
2015-09-17,7.4585,17.229,9.770499999999998,8.583,0.042,11.4795,187.5,179.7295,169.0,198.75,3.042,10.542,209.292
2015-09-18,5.729,12.6875,6.958,6.333,0.25,9.25,219.5,200.7295,180.0,198.583,2.417,10.708,209.292
2015-09-19,2.5625,7.2915,4.729,6.542,0.292,8.8955,295.5,230.3125,178.5,198.0,2.167,9.833,207.833
2015-09-20,1.8544999999999998,3.9165,2.0625,6.792,0.333,7.9375,275.5,215.77100000000002,165.0,197.042,1.917,7.958,205.0
2015-09-21,2.0835,4.875,2.792,11.542,0.417,13.25,259.0,208.9375,171.5,195.167,2.333,8.792,203.958
2015-09-22,2.479,5.0415,2.5625,13.625,0.417,15.667000000000002,270.5,210.95850000000002,167.5,195.417,2.708,8.542,203.958
2015-09-23,2.4165,4.875,2.4585,15.25,0.5,16.5,262.0,203.875,166.0,197.5,2.542,8.333,205.833
2015-09-24,5.1875,13.3125,8.125,17.083,0.583,20.4585,211.5,182.1875,161.5,197.125,3.375,10.167,207.292
2015-09-25,8.0,17.979,9.979,7.542,0.042,9.5835,181.0,171.64600000000002,163.0,195.583,2.75,8.75,204.333
2015-09-26,3.521,8.4795,4.9585,3.833,0.25,6.2085,240.5,203.0625,171.5,196.125,2.292,9.5,205.625
2015-09-27,2.2915,5.146,2.8545,8.208,0.333,10.5415,243.5,211.8125,193.0,195.208,2.167,8.708,203.917
2015-09-28,4.021,11.479,7.4585,13.833,0.625,16.3125,273.5,222.1875,189.5,197.792,2.333,9.417,207.208
2015-09-29,1.109,4.261,3.152,7.125,0.478,7.5415,258.0,217.70850000000002,177.0,194.652,1.565,6.13,200.783
2015-09-30,2.1875,7.125,4.9375,6.208,0.792,6.0625,231.5,183.02100000000002,131.5,194.667,1.583,5.833,200.5
2015-10-01,6.5625,13.3335,6.771,11.25,1.0,13.875,210.5,173.60399999999998,126.5,197.583,2.708,12.458,210.042
2015-10-02,2.792,7.8125,5.021,5.542,1.292,6.979,262.5,220.08350000000002,175.5,193.917,2.208,10.667,204.583
2015-10-03,3.9375,8.229,4.292,13.458,1.292,15.8125,258.0,206.5205,169.5,193.875,2.792,13.583,207.458
2015-10-04,2.3125,4.229,1.9169999999999998,14.0,1.083,14.9375,265.0,194.41649999999998,131.5,193.583,2.0,9.625,203.208
2015-10-05,6.479,14.6875,8.2085,10.958,1.167,12.479,186.0,160.97899999999998,138.5,195.833,2.333,10.75,206.583
2015-10-06,3.25,9.646,6.3955,10.375,1.042,10.646,211.5,164.125,130.0,193.375,2.208,8.5,201.875
2015-10-07,3.0625,8.5415,5.479,8.833,0.875,8.625,220.0,164.0,115.0,194.375,1.917,8.667,203.042
2015-10-08,1.021,4.833,3.8125,8.391,0.833,7.5655,216.0,181.41649999999998,146.5,194.083,1.042,5.833,199.917
2015-10-09,4.3335,10.229,5.8955,21.167,1.083,23.1455,249.0,182.0,131.0,196.417,2.083,9.417,205.833
2015-10-10,6.396,11.979,5.583,32.625,1.292,40.125,206.5,166.04149999999998,124.0,196.875,3.667,16.5,213.375
2015-10-11,4.5415,8.0835,3.5415,33.375,1.0,42.521,182.5,163.0625,141.5,198.667,3.75,17.792,216.458
2015-10-12,2.8335,6.604,3.7705,16.0,1.167,16.3545,233.5,166.5,123.0,193.292,2.667,11.833,205.125
2015-10-13,2.6455,8.8335,6.1875,12.0,1.542,12.458,245.5,172.625,113.5,194.083,1.958,8.5,202.583
2015-10-14,1.7915,6.4585,4.6665,8.708,0.958,7.9585,231.0,173.58350000000002,119.5,194.875,1.75,6.75,201.625
2015-10-15,4.3695,10.2175,5.848000000000001,16.625,1.043,16.7705,219.5,157.77100000000002,85.5,195.909,2.435,9.045,204.955
2015-10-16,9.125,20.104,10.979,20.125,0.958,25.0,165.5,156.4375,145.5,197.125,3.083,14.625,211.75
2015-10-17,5.354,14.479,9.125,12.125,0.875,15.771,213.5,174.125,149.0,196.292,2.958,14.833,211.125
2015-10-18,3.0625,6.271,3.208,15.167,0.917,17.8125,238.5,186.66649999999998,147.5,193.833,2.625,14.375,208.208
2015-10-19,3.771,9.625,5.854,19.5,0.833,20.521,239.0,174.77100000000002,124.5,191.783,2.625,10.391,202.174
2015-10-20,4.875,12.520499999999998,7.646,31.417,1.417,34.292,236.0,177.25,135.0,196.167,2.958,12.583,208.75
2015-10-21,6.896,15.1875,8.2915,28.458,1.083,30.5415,178.5,150.5,123.5,196.167,3.208,13.792,209.958
2015-10-22,6.0415,12.9585,6.917,26.875,1.208,30.25,218.0,159.542,104.0,197.958,3.25,12.458,210.417
2015-10-23,5.0625,14.2085,9.146,20.0,0.958,23.479,184.0,159.33350000000002,142.5,196.25,2.917,11.75,208.0
2015-10-24,5.125,10.1045,4.979,32.958,1.208,37.0,224.0,166.02100000000002,116.5,196.292,3.292,13.417,209.708
2015-10-25,0.771,1.9585,1.1875,12.125,0.792,11.9585,170.5,142.667,116.5,193.958,1.458,3.542,197.5
2015-10-26,4.604,10.875,6.271,15.625,0.917,15.832999999999998,193.0,129.0625,73.5,196.042,2.208,6.0,202.042
2015-10-27,7.848000000000001,15.4345,7.587,25.833,1.174,28.229,218.5,148.583,81.0,196.565,3.217,14.0,210.565
2015-10-28,4.7085,11.7085,7.0,11.833,1.083,14.625,251.5,190.1875,142.0,195.5,2.667,11.917,207.417
2015-10-29,5.4795,11.771,6.2915,14.625,1.042,15.292000000000002,185.0,155.0,139.0,194.333,2.667,11.25,205.583
2015-10-30,4.9165,15.6665,10.75,16.167,1.417,17.854,207.0,146.10399999999998,104.5,195.208,2.833,10.083,205.292
2015-10-31,5.7295,12.75,7.0205,13.625,1.0,12.5835,146.5,112.0,78.5,197.417,2.75,8.208,205.625
2015-11-01,2.4255,5.131,2.7055,16.083,0.708,13.657499999999999,161.5,103.0235,51.5,194.786,2.714,6.857,201.643
2015-11-02,9.917,12.875,2.958,17.125,0.917,19.833,125.0,111.875,97.0,,,,
2015-11-03,2.958,4.083,1.125,5.708,0.958,7.417,190.0,133.958,89.0,,,,
2015-11-04,5.292,6.917,1.625,8.083,0.708,9.875,184.0,119.292,73.0,,,,
2015-11-05,7.458,9.25,1.792,14.208,1.083,17.417,198.0,129.75,68.0,,,,
2015-11-06,7.2645,14.303,7.0385,17.042,1.208,17.782,218.0,153.75799999999998,104.0,192.923,2.769,12.0,204.923
2015-11-07,5.146,9.8955,4.75,20.583,1.375,21.125,192.5,152.66649999999998,126.5,192.333,2.5,9.167,201.5
2015-11-08,4.354,8.0625,3.708,19.0,1.0,21.5415,154.5,142.1045,132.5,195.375,2.958,10.583,205.958
2015-11-09,8.4755,25.2975,16.822,17.955,1.318,22.254,181.0,156.08350000000002,133.0,200.174,4.217,20.696,220.87
2015-11-10,10.354,23.9585,13.604,7.333,1.375,9.9165,170.0,153.39600000000002,105.5,195.542,3.208,18.292,213.833
2015-11-11,5.1055,14.368500000000001,9.263,10.133,0.789,9.343,160.0,115.905,90.0,192.783,2.783,6.174,198.957
2015-11-12,3.7915,10.8955,7.104,7.667,1.0,7.0835,132.5,108.354,83.5,193.208,2.375,6.667,199.875
2015-11-13,5.9375,15.1875,9.25,12.833,1.0,13.271,149.0,112.3125,64.5,195.958,2.667,9.625,205.583
2015-11-14,10.3125,18.7295,8.417,10.833,1.0,11.4375,131.5,120.125,106.5,197.292,2.875,12.667,209.958
2015-11-15,3.9585,7.396,3.4375,3.167,1.208,4.208,228.5,166.04149999999998,128.0,196.458,2.208,10.5,206.958
2015-11-16,4.9585,11.75,6.792,5.833,1.625,6.25,201.5,165.08350000000002,109.0,195.292,2.458,10.875,206.167
2015-11-17,8.0415,19.8125,11.770499999999998,14.292,1.458,17.625,188.5,159.833,129.5,199.708,3.708,18.667,218.375
2015-11-18,6.7195,17.5075,10.788,9.0,1.348,11.151499999999999,193.5,155.789,128.5,195.5,3.333,16.0,211.5
2015-11-19,7.625,16.5625,8.9375,6.042,1.083,6.0625,155.5,134.14600000000002,114.5,196.042,2.417,10.042,206.083
2015-11-20,6.479,16.979,10.5,7.958,1.292,9.646,165.5,130.8545,97.5,197.208,2.792,11.458,208.667
2015-11-21,4.396,12.0625,7.667,9.75,0.917,9.4375,198.5,131.85399999999998,75.5,197.625,2.875,8.792,206.417
2015-11-22,5.3125,9.2085,3.8955,18.292,1.0,20.021,127.0,115.396,102.0,202.417,3.542,11.083,213.5
2015-11-23,5.9375,12.5835,6.6455,21.0,1.0,24.0205,132.0,117.792,102.5,202.583,3.625,11.167,213.75
2015-11-24,4.167,15.707999999999998,11.542000000000002,8.375,1.167,12.2085,199.5,132.64600000000002,85.0,201.458,3.375,10.75,212.208
2015-11-25,5.5,11.413499999999999,5.913,3.875,1.0,4.8065,101.0,76.521,59.5,194.826,2.565,4.739,199.565
2015-11-26,8.125,20.979,12.854500000000002,4.833,0.667,5.729,104.0,80.5625,52.5,194.792,2.917,7.042,201.833
2015-11-27,4.8955,12.145499999999998,7.25,2.458,1.5,3.6665,127.0,89.1665,36.0,194.583,2.292,4.917,199.5
2015-11-28,5.875,15.3125,9.4375,4.208,0.875,5.208,152.5,82.9165,14.5,196.292,2.708,6.292,202.583
2015-11-29,3.125,6.7705,3.646,5.417,1.042,6.125,150.0,83.3955,21.0,197.542,2.5,4.333,201.875
2015-11-30,6.583,17.0835,10.5,8.5,1.125,12.25,129.5,85.4585,50.0,200.417,3.375,7.042,207.458
2015-12-01,4.604,15.770499999999998,11.1665,7.458,0.783,8.75,155.0,84.6455,30.5,194.958,3.583,4.958,199.917
2015-12-02,14.271,32.8545,18.5835,17.625,1.333,19.3335,108.0,83.854,44.5,203.333,4.708,12.958,216.292
2015-12-03,12.1455,28.0,15.854,19.625,1.375,24.375,182.5,113.0415,85.0,207.125,4.417,19.0,226.125
2015-12-04,3.646,10.875,7.229,3.167,1.542,3.9795,127.5,92.4375,38.0,198.542,2.625,3.125,201.667
2015-12-05,4.75,11.3125,6.5625,3.75,1.208,4.292,163.5,91.6875,31.5,195.792,2.208,4.625,200.417
2015-12-06,2.0,5.0,3.0,3.167,0.958,3.4375,124.0,85.854,54.0,196.417,2.042,2.458,198.875
2015-12-07,6.417,17.1665,10.75,8.75,1.042,9.0415,114.5,57.3125,12.5,195.292,2.792,5.5,200.792
2015-12-08,6.4719999999999995,18.6495,12.176499999999999,9.273,1.136,9.342,115.0,51.771,5.5,199.045,2.522,5.5,204.545
