date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean,SPM_mean,PM25_mean,CO_mean
2017-04-27,192.334,8.958,9.146,10.437,1.291,4.895,201.292,14.38,10.854,3.444
2017-04-28,193.847,11.43,15.204,18.425,3.22,6.987,205.278,16.63,13.917,3.875
2017-04-29,195.903,12.722,13.91,15.566,1.657,7.311,208.625,22.488,18.325,4.472
2017-04-30,196.125,10.43,12.864,14.526,1.662,10.767,206.556,26.741,22.483,4.264
2017-05-01,195.389,9.542,12.417,13.767,1.35,9.697,204.931,28.054,22.421,3.917
2017-05-02,195.105,10.77,9.246,10.788,1.542,5.691,205.876,10.065,8.808,3.319
2017-05-03,194.28,9.625,7.125,8.208,1.083,5.272,203.904,11.512,10.296,3.028
2017-05-04,191.944,7.764,4.488,5.347,0.859,4.954,199.708,9.891,7.279,2.486
2017-05-05,190.458,11.111,10.363,11.951,1.588,8.401,201.57,13.285,11.212,4.069
2017-05-06,191.416,12.403,11.819,14.142,2.322,6.075,203.819,21.806,14.321,3.792
2017-05-07,193.292,8.334,9.354,10.492,1.138,9.246,201.625,32.256,21.179,3.431
2017-05-08,195.382,11.854,16.836,18.57,1.733,11.999,207.237,51.909,32.987,4.417
2017-05-09,194.805,16.222,19.788,22.602,2.814,7.853,211.028,38.123,25.182,4.472
2017-05-10,192.894,11.171,10.634,12.411,1.777,5.013,204.065,20.512,12.608,3.708
2017-05-11,196.873,11.083,13.096,14.722,1.625,8.175,207.956,26.994,20.517,4.18
2017-05-12,197.541,14.792,17.816,20.969,3.153,11.914,212.333,37.382,29.35,5.208
2017-05-13,192.834,9.236,9.536,11.096,1.56,4.419,202.069,18.757,11.8,3.75
2017-05-14,195.583,11.153,12.429,14.468,2.039,7.985,206.736,27.755,18.967,4.583
2017-05-15,194.947,11.59,11.34,13.17,1.83,8.048,206.537,19.898,13.692,3.319
2017-05-16,195.54,13.712,15.249,17.245,1.996,7.658,209.252,21.621,16.02,4.111
2017-05-17,194.889,14.528,13.256,15.62,2.364,6.318,209.417,21.888,17.17,4.18
2017-05-18,195.735,15.103,16.18,19.909,3.729,8.22,210.838,24.644,20.288,5.556
2017-05-19,195.998,16.463,18.48,21.59,3.11,10.145,212.46,22.863,19.709,4.667
2017-05-20,196.278,17.347,19.262,22.121,2.859,11.787,213.625,32.421,28.054,4.944
2017-05-21,196.722,18.236,17.631,19.638,2.007,11.242,214.958,39.337,35.242,5.958
2017-05-22,194.861,15.722,15.149,17.57,2.422,10.142,210.583,29.587,26.112,4.917
2017-05-23,192.111,15.403,15.184,17.563,2.379,9.635,207.514,25.664,22.028,4.194
2017-05-24,190.514,13.806,13.649,16.325,2.676,4.241,204.319,24.38,16.912,3.416
2017-05-25,189.722,11.611,9.002,11.0,1.997,4.659,201.333,20.324,13.812,3.028
2017-05-26,191.04,10.414,8.02,10.499,2.479,6.447,201.454,19.962,12.742,3.162
2017-05-27,194.2,8.338,7.855,9.586,1.73,6.228,202.538,9.711,7.542,3.097
2017-05-28,195.361,10.125,9.797,11.582,1.785,8.371,205.486,14.204,12.117,3.361
2017-05-29,197.403,15.542,18.004,21.09,3.087,11.781,212.945,24.974,21.568,4.389
2017-05-30,198.417,17.708,21.926,24.797,2.871,13.98,216.125,44.944,38.152,5.694
2017-05-31,195.806,14.528,15.384,17.579,2.194,10.307,210.333,50.171,41.567,4.972
2017-06-01,191.278,10.361,10.814,12.913,2.099,7.811,201.639,29.06,23.525,3.485
2017-06-02,192.125,8.722,6.014,7.058,1.045,5.298,200.847,11.648,7.579,2.736
2017-06-03,194.448,11.056,10.132,12.302,2.17,8.186,205.504,14.19,11.692,3.805
2017-06-04,195.442,9.604,7.303,8.316,1.013,6.452,205.045,12.787,11.171,3.611
2017-06-05,195.583,9.889,8.34,9.707,1.368,6.197,205.472,10.31,8.983,3.209
2017-06-06,195.125,10.889,8.67,9.964,1.294,5.899,206.014,13.248,12.125,3.028
2017-06-07,193.153,9.569,8.267,9.354,1.087,3.452,202.722,13.398,8.383,2.625
2017-06-08,194.014,12.556,11.356,13.626,2.27,4.741,206.569,20.012,12.479,3.875
2017-06-09,197.097,13.833,14.737,17.182,2.445,8.241,210.931,20.074,16.254,4.397
2017-06-10,198.222,11.542,12.469,13.597,1.128,9.566,209.764,30.854,26.346,4.653
2017-06-11,196.397,8.784,6.117,6.753,0.636,5.877,205.181,20.944,18.671,3.097
2017-06-12,193.09,7.148,6.152,7.479,1.327,5.092,200.238,7.905,5.246,2.181
2017-06-13,193.222,9.792,10.091,11.669,1.578,5.891,203.014,11.66,10.248,3.556
2017-06-14,194.226,11.297,15.39,18.2,2.81,8.676,205.523,15.61,13.574,4.056
2017-06-15,195.653,13.222,17.65,20.033,2.382,10.005,208.875,22.527,19.379,3.514
2017-06-16,195.25,10.903,9.544,10.582,1.038,6.702,206.153,22.745,19.358,2.75
2017-06-17,192.375,8.069,5.599,6.632,1.032,5.252,200.444,8.154,6.229,1.401
2017-06-18,195.375,12.944,9.869,10.876,1.007,8.524,208.319,24.86,20.692,3.458
2017-06-19,195.446,13.292,16.113,17.943,1.831,10.886,208.738,36.219,29.214,3.639
2017-06-20,193.884,12.942,11.939,13.52,1.581,7.305,206.826,34.46,30.3,2.292
2017-06-21,187.62,10.317,6.987,9.022,2.035,3.684,197.937,11.332,4.554,1.472
2017-06-22,191.028,14.347,10.907,12.596,1.69,5.009,205.375,10.673,8.717,1.736
2017-06-23,192.986,16.333,12.209,14.715,2.506,7.292,209.319,25.56,20.796,2.486
2017-06-24,192.417,13.431,9.33,10.436,1.107,5.643,205.847,32.065,23.617,2.778
2017-06-25,188.722,10.82,7.935,9.385,1.45,4.491,199.542,25.412,13.962,2.987
2017-06-26,193.736,12.764,8.342,10.872,2.53,4.261,206.5,13.74,10.8,2.0
2017-06-27,198.268,15.153,12.803,15.112,2.308,5.667,213.421,23.521,17.975,2.375
2017-06-28,197.093,17.047,11.822,13.7,1.877,4.517,214.141,26.343,17.492,2.861
2017-06-29,198.278,15.889,12.328,14.779,2.451,4.787,214.167,35.317,19.861,2.847
2017-06-30,190.639,13.236,12.039,15.611,3.572,5.445,203.875,21.338,12.528,2.889
2017-07-01,185.514,13.208,12.799,17.614,4.815,7.941,198.722,28.611,16.74,2.153
2017-07-02,182.792,9.695,8.786,11.46,2.674,7.186,192.486,24.731,14.477,1.725
2017-07-03,185.083,11.028,8.936,13.697,4.761,8.303,196.111,26.446,17.403,1.753
2017-07-04,184.627,12.179,12.856,18.235,5.379,6.768,196.805,30.095,17.929,2.153
2017-07-05,188.595,12.475,15.124,17.224,2.1,3.887,201.07,19.995,10.838,2.332
2017-07-06,191.67,14.527,14.68,18.16,3.48,6.704,206.198,25.567,15.796,2.25
2017-07-07,188.077,10.886,14.81,18.153,3.343,5.956,198.963,21.432,12.123,1.573
2017-07-08,191.084,14.834,15.679,21.515,5.836,7.335,205.916,28.081,16.213,2.389
2017-07-09,191.416,12.5,7.937,11.035,3.098,4.165,203.916,21.03,11.083,1.403
2017-07-10,187.123,12.087,9.905,12.384,2.479,5.075,199.21,22.708,14.096,1.79
2017-07-11,186.43,12.458,11.739,14.906,3.167,7.325,198.889,31.705,20.321,1.85
2017-07-12,188.278,11.416,13.013,17.245,4.232,7.419,199.694,32.234,19.171,1.736
2017-07-13,197.046,16.249,15.256,17.694,2.438,9.035,213.294,39.606,28.083,3.884
2017-07-14,195.782,14.547,10.656,12.772,2.116,7.721,210.328,38.919,25.971,3.333
2017-07-15,191.333,11.667,11.208,13.822,2.614,8.507,203.0,40.109,27.792,3.167
2017-07-16,191.194,10.861,10.269,12.352,2.083,8.739,202.056,41.94,28.833,2.945
2017-07-17,187.139,8.389,9.726,13.086,3.36,8.186,195.528,24.614,14.829,2.125
2017-07-18,187.111,9.694,13.139,16.822,3.683,6.482,196.806,21.252,11.171,2.279
2017-07-19,189.958,10.958,11.752,15.906,4.153,6.478,200.917,26.205,15.142,3.517
2017-07-20,189.444,7.667,5.311,6.455,1.144,4.958,197.111,20.421,13.328,2.18
2017-07-21,190.365,10.13,6.129,7.624,1.495,5.0,200.495,16.6,10.233,1.562
2017-07-22,193.96,14.27,10.577,12.776,2.199,7.601,208.23,31.387,20.5,3.667
2017-07-23,192.458,11.069,9.918,12.016,2.098,6.882,203.528,33.507,20.633,3.167
2017-07-24,191.235,11.733,14.332,17.781,3.449,8.115,202.968,44.009,24.763,3.764
2017-07-25,191.664,12.14,12.617,15.896,3.28,6.34,203.804,43.973,23.052,3.472
2017-07-26,193.833,9.416,5.116,6.159,1.043,3.94,203.25,12.918,7.413,2.204
2017-07-27,198.028,12.333,8.581,9.997,1.415,6.028,210.361,26.104,15.735,2.13
2017-07-28,196.264,15.917,10.246,13.024,2.777,5.07,212.18,36.551,20.133,3.111
2017-07-29,195.692,11.489,7.552,9.424,1.872,5.094,207.181,40.794,22.596,3.231
2017-07-30,197.955,12.567,6.827,8.279,1.452,6.868,210.522,43.278,25.592,3.583
2017-07-31,195.581,12.98,9.669,11.45,1.781,6.634,208.562,45.516,27.558,3.625
2017-08-01,194.653,12.736,8.278,10.699,2.421,6.766,207.389,27.303,17.096,2.486
2017-08-02,194.305,10.68,5.624,6.903,1.278,5.183,204.986,15.347,10.912,1.486
2017-08-03,188.528,10.5,5.596,6.653,1.056,5.107,199.028,12.822,7.654,1.236
2017-08-04,182.292,9.583,5.691,7.238,1.548,4.669,191.875,12.785,5.521,0.936
2017-08-05,180.472,9.028,3.225,4.203,0.978,3.853,189.5,22.373,10.296,1.167
2017-08-06,182.192,8.236,2.168,3.03,0.862,3.728,190.428,24.289,11.412,1.445
2017-08-07,183.884,7.464,3.142,4.105,0.963,2.757,191.348,11.74,4.038,1.139
2017-08-08,190.694,11.194,7.947,9.573,1.626,5.329,201.889,26.57,17.304,2.278
2017-08-09,201.806,13.153,12.447,14.399,1.952,7.0,214.958,44.625,29.054,3.389
2017-08-10,197.834,12.0,10.097,12.302,2.205,5.863,209.833,31.704,17.667,3.278
2017-08-11,196.792,10.847,8.733,10.19,1.457,6.167,207.639,24.435,15.679,3.365
2017-08-12,188.57,9.083,4.243,5.903,1.66,4.753,197.653,9.134,4.812,2.076
2017-08-13,188.783,10.883,4.764,6.125,1.362,5.338,199.667,11.338,6.346,1.708
2017-08-14,190.285,9.945,6.065,7.522,1.457,5.463,200.229,17.882,10.6,1.597
2017-08-15,190.69,12.369,8.41,10.279,1.868,3.452,203.059,25.472,14.075,2.611
2017-08-16,195.16,11.82,8.404,10.549,2.146,4.79,206.98,26.632,15.975,3.903
2017-08-17,194.264,13.222,10.632,13.314,2.682,5.809,207.486,22.521,14.033,3.389
2017-08-18,193.0,10.833,9.175,11.086,1.911,5.513,203.833,22.572,13.704,2.347
2017-08-19,190.764,11.139,7.007,8.959,1.952,5.669,201.903,16.345,10.746,2.321
2017-08-20,192.903,10.819,5.632,6.783,1.151,5.219,203.722,19.606,12.892,2.243
2017-08-21,194.292,11.958,8.699,10.07,1.372,5.333,206.25,35.504,22.571,2.569
2017-08-22,190.676,12.514,9.312,12.435,3.123,5.083,203.189,27.992,16.103,2.75
2017-08-23,183.754,10.913,9.796,13.719,3.923,6.621,194.666,28.655,17.091,2.153
2017-08-24,182.486,10.542,11.743,15.045,3.302,7.772,193.028,31.822,19.179,2.472
2017-08-25,181.083,9.299,10.169,13.387,3.217,6.476,190.382,24.93,12.8,2.306
2017-08-26,189.562,12.917,9.413,10.917,1.503,5.719,202.479,21.387,13.504,3.32
2017-08-27,194.896,9.188,4.393,5.066,0.674,5.268,204.084,19.197,14.821,2.386
2017-08-28,195.27,11.396,9.16,10.377,1.217,5.327,206.666,27.186,19.892,2.914
2017-08-29,192.084,12.271,10.249,12.787,2.538,6.338,204.354,40.891,29.117,3.569
2017-08-30,192.25,11.769,4.769,5.746,0.977,3.775,204.019,14.428,9.298,2.125
2017-08-31,191.291,11.393,4.318,5.39,1.073,4.737,202.683,10.134,5.942,2.111
2017-09-01,192.125,11.332,4.639,6.029,1.39,4.176,203.457,10.16,5.725,1.944
2017-09-02,192.18,9.708,3.454,4.558,1.104,4.162,201.889,8.417,4.979,1.986
2017-09-03,192.597,8.403,2.476,3.238,0.762,3.803,201.0,8.326,5.658,1.764
2017-09-04,195.847,24.625,7.143,8.5,1.357,4.452,220.472,11.85,9.775,1.687
2017-09-05,197.814,23.364,9.954,11.584,1.63,4.083,221.178,20.592,15.508,2.453
2017-09-06,193.889,13.319,10.069,12.439,2.37,3.746,207.208,30.444,17.3,2.764
2017-09-07,195.194,14.896,12.346,18.558,6.212,2.912,210.091,24.836,12.483,2.921
2017-09-08,193.174,10.419,7.344,9.092,1.748,3.844,203.593,8.368,6.946,2.194
2017-09-09,197.195,11.75,6.723,8.321,1.598,4.5,208.944,14.185,12.283,2.5
2017-09-10,199.587,11.764,5.976,7.009,1.032,4.855,211.351,16.88,15.912,2.305
2017-09-11,197.353,10.211,9.219,10.983,1.764,4.204,207.564,16.126,12.591,1.958
2017-09-12,194.556,13.264,11.36,13.792,2.432,3.547,207.82,13.034,7.612,2.565
2017-09-13,195.445,10.528,8.946,10.915,1.969,4.498,205.972,12.399,9.737,2.568
2017-09-14,195.986,10.0,6.64,7.991,1.352,3.851,205.986,16.5,13.975,2.444
2017-09-15,195.81,9.755,5.43,6.832,1.402,3.645,205.566,7.926,4.712,1.634
2017-09-16,193.583,9.876,6.164,7.292,1.127,2.513,203.46,7.998,3.608,1.972
2017-09-17,188.426,7.565,3.002,3.599,0.597,2.204,195.992,5.297,1.85,1.097
2017-09-18,189.48,10.312,7.291,8.668,1.377,3.95,199.792,9.306,6.529,1.486
2017-09-19,197.195,10.625,10.118,13.622,3.504,4.977,207.82,24.84,20.224,2.833
2017-09-20,201.403,13.319,11.748,13.376,1.628,5.706,214.722,44.28,35.133,3.929
2017-09-21,196.445,12.917,10.135,11.738,1.603,4.542,209.361,15.227,11.125,2.286
2017-09-22,198.347,14.972,12.912,15.304,2.393,3.123,213.32,15.634,11.583,2.972
2017-09-23,196.796,11.818,8.264,9.879,1.615,4.029,208.614,20.866,16.325,3.236
2017-09-24,199.053,12.216,7.017,8.463,1.445,4.972,211.269,21.116,19.029,3.181
2017-09-25,203.611,15.569,11.409,14.917,3.508,5.224,219.181,26.972,23.025,3.611
2017-09-26,202.023,14.046,10.474,13.137,2.664,4.809,216.07,27.331,23.53,2.972
2017-09-27,193.542,12.611,9.316,11.199,1.883,3.375,206.153,21.62,13.333,1.847
2017-09-28,189.917,11.069,6.848,8.559,1.711,2.851,200.986,8.317,3.221,2.131
2017-09-29,195.417,13.111,10.934,15.386,4.453,4.855,208.528,13.151,10.496,2.572
2017-09-30,197.861,11.819,9.92,11.711,1.791,5.298,209.68,15.19,12.796,3.278
2017-10-01,199.685,12.827,6.849,7.908,1.059,4.452,212.512,17.215,16.204,2.475
2017-10-02,192.038,12.634,10.458,12.366,1.908,2.438,204.672,14.093,8.879,2.111
2017-10-03,188.236,10.111,6.745,8.879,2.135,2.787,198.347,10.69,5.017,1.764
2017-10-04,190.958,8.556,4.971,6.133,1.162,3.581,199.514,8.473,5.012,1.083
2017-10-05,193.694,12.292,8.38,9.826,1.446,3.715,205.986,9.467,8.388,1.708
2017-10-06,190.736,10.889,7.596,8.643,1.047,2.239,201.625,10.604,5.967,1.38
2017-10-07,192.611,18.833,11.383,14.691,3.307,3.05,211.445,13.741,11.287,3.444
2017-10-08,192.819,13.903,6.468,8.262,1.793,3.458,206.722,11.85,10.239,2.375
2017-10-09,194.093,17.173,11.14,13.62,2.48,6.103,211.266,22.276,18.688,2.839
2017-10-10,194.901,15.764,14.425,18.287,3.862,5.719,210.665,37.536,29.821,3.625
2017-10-11,193.367,16.092,13.935,18.119,4.184,5.897,209.46,40.793,31.492,3.153
2017-10-12,190.389,10.764,6.179,7.386,1.207,2.829,201.153,11.583,8.508,1.5
2017-10-13,189.875,13.153,8.348,10.32,1.973,2.162,203.028,5.72,1.608,1.736
2017-10-14,192.055,15.556,10.135,13.69,3.555,2.647,207.611,9.914,7.979,2.569
2017-10-15,191.18,9.82,3.822,4.671,0.85,1.741,201.0,5.965,3.304,1.417
2017-10-16,191.361,11.465,6.618,7.996,1.378,1.478,202.826,4.377,2.842,1.519
2017-10-17,192.409,14.858,9.858,13.662,3.803,1.901,207.267,6.259,5.788,2.474
2017-10-18,192.957,12.554,8.186,13.088,4.901,2.114,205.512,9.495,7.921,2.097
2017-10-19,189.056,10.083,6.633,7.89,1.257,1.57,199.139,5.252,3.2,1.805
2017-10-20,189.514,11.861,9.192,12.136,2.945,2.23,201.375,4.588,5.183,1.931
2017-10-21,190.042,14.792,9.709,11.745,2.036,1.64,204.833,6.75,3.675,2.153
2017-10-22,185.264,8.25,4.181,4.923,0.741,1.206,193.514,3.289,1.258,1.129
2017-10-23,188.736,7.972,4.903,5.936,1.033,2.248,196.708,7.59,6.371,1.319
2017-10-24,193.875,13.57,9.785,12.639,2.854,2.498,207.444,13.315,11.4,2.792
2017-10-25,194.283,12.593,8.096,10.848,2.752,2.478,206.875,15.046,14.135,2.337
2017-10-26,194.213,16.433,11.866,15.693,3.827,2.838,210.645,14.843,14.158,2.875
2017-10-27,195.778,18.417,14.363,19.052,4.689,3.625,214.195,22.155,20.567,3.403
2017-10-28,192.653,13.889,11.309,12.709,1.401,2.388,206.542,19.31,13.996,2.708
2017-10-29,186.556,7.958,4.376,5.14,0.763,2.002,194.514,5.407,4.175,1.083
2017-10-30,193.25,8.819,6.333,7.497,1.164,2.841,202.069,19.188,17.741,2.123
2017-10-31,196.569,17.944,14.192,19.647,5.454,4.061,214.514,16.718,17.335,3.472
2017-11-01,197.883,18.952,18.828,25.988,7.16,5.511,216.835,24.875,22.154,5.736
2017-11-02,197.567,18.754,17.436,23.313,5.877,5.296,216.321,35.961,29.567,5.914
2017-11-03,196.188,14.736,12.605,17.717,5.112,4.967,210.924,26.9,23.975,4.0
2017-11-04,196.236,8.722,6.748,7.999,1.251,3.783,204.958,15.591,13.092,2.625
2017-11-05,198.861,10.042,8.577,10.295,1.718,3.787,208.903,27.551,27.904,3.167
2017-11-06,202.028,18.803,17.484,23.635,6.151,5.351,220.831,38.089,35.364,5.889
2017-11-07,203.431,23.403,21.384,31.278,9.894,6.238,226.833,52.612,42.857,7.693
2017-11-08,203.264,28.736,20.729,37.675,16.946,3.347,232.0,65.552,40.279,7.736
2017-11-09,196.722,11.042,9.638,13.33,3.692,3.279,207.764,20.009,16.071,3.056
2017-11-10,197.569,14.94,14.273,19.322,5.049,4.094,212.51,16.775,16.242,3.375
2017-11-11,195.29,11.205,7.805,9.662,1.857,3.493,206.496,14.603,12.179,2.417
2017-11-12,197.042,11.667,6.513,8.047,1.534,2.965,208.708,10.574,11.992,2.292
2017-11-13,197.288,15.388,13.184,18.292,5.108,4.307,212.675,18.395,18.733,3.0
2017-11-14,197.722,21.944,17.168,25.559,8.392,3.14,219.667,25.527,18.762,4.458
2017-11-15,197.777,12.542,10.53,14.753,4.223,3.617,210.318,12.984,11.962,2.697
2017-11-16,195.597,8.903,7.725,9.476,1.752,3.55,204.5,9.902,9.267,2.486
2017-11-17,196.875,16.111,16.332,20.848,4.516,3.868,212.986,15.196,17.808,3.204
2017-11-18,195.606,11.23,10.845,14.883,4.038,2.765,206.836,14.1,12.688,2.923
2017-11-19,195.668,5.024,5.487,6.491,1.004,3.344,200.692,4.936,5.25,1.347
2017-11-20,196.31,7.75,10.571,13.36,2.79,4.13,204.061,6.942,7.829,1.861
2017-11-21,197.667,15.653,15.198,21.618,6.42,3.726,213.319,16.404,17.654,3.642
2017-11-22,199.361,20.041,18.376,34.872,16.496,2.537,219.403,18.522,16.379,5.653
2017-11-23,196.139,9.736,10.178,13.84,3.662,3.445,205.875,12.122,10.875,2.764
2017-11-24,197.028,9.181,12.807,17.293,4.485,4.8,206.208,9.194,9.567,3.097
2017-11-25,198.125,10.709,12.792,16.605,3.813,4.23,208.833,12.015,13.983,3.5
2017-11-26,198.417,17.006,13.262,17.788,4.526,3.224,215.423,25.958,24.971,4.512
2017-11-27,198.014,17.609,14.119,21.636,7.516,3.377,215.623,21.005,21.804,4.584
2017-11-28,199.333,22.444,20.026,31.047,11.021,4.469,221.778,45.363,37.775,5.708
2017-11-29,202.333,28.458,22.566,45.945,23.379,3.577,230.792,55.846,39.193,7.695
2017-11-30,195.653,15.57,14.37,19.186,4.816,4.434,211.222,23.973,18.242,3.875
2017-12-01,194.264,10.695,8.77,10.521,1.751,4.414,204.958,6.465,5.642,1.992
2017-12-02,197.68,14.264,14.643,20.019,5.376,4.474,211.945,12.347,13.326,3.917
2017-12-03,199.195,17.139,16.897,22.639,5.742,6.132,216.333,22.216,23.117,5.986
2017-12-04,199.838,22.486,19.757,35.311,15.554,4.28,222.324,32.992,31.533,7.012
2017-12-05,195.393,7.38,7.443,9.083,1.64,4.167,202.773,7.745,7.358,1.764
2017-12-06,198.889,11.569,11.965,15.384,3.419,3.748,210.459,8.241,9.066,2.556
2017-12-07,199.917,18.889,19.275,29.751,10.476,4.452,218.806,15.495,16.821,4.375
2017-12-08,198.028,12.195,11.19,14.4,3.21,3.388,210.222,11.069,10.858,2.819
2017-12-09,198.5,11.528,10.701,13.693,2.992,3.461,210.028,7.571,8.263,2.846
2017-12-10,198.403,14.361,12.571,15.593,3.022,3.52,212.764,15.542,16.921,3.514
2017-12-11,195.903,8.425,8.433,10.585,2.153,3.543,204.328,11.161,10.192,2.055
2017-12-12,198.782,7.164,6.559,8.339,1.781,3.491,205.946,5.166,4.969,1.775
2017-12-13,196.308,8.75,10.535,12.991,2.456,4.213,205.059,6.521,7.25,2.014
2017-12-14,196.625,11.722,13.058,19.133,6.075,2.729,208.347,6.841,7.933,2.889
2017-12-15,197.666,20.736,19.534,31.02,11.487,3.553,218.403,12.576,13.571,5.014
2017-12-16,198.514,17.708,15.316,26.697,11.382,4.25,216.222,18.435,19.5,4.736
2017-12-17,196.042,6.139,5.174,6.005,0.83,3.708,202.18,8.143,8.417,2.108
2017-12-18,196.931,9.833,13.251,16.242,2.991,3.879,206.764,9.356,9.542,2.972
2017-12-19,197.269,10.994,13.843,16.938,3.094,4.173,208.263,12.883,13.162,3.181
2017-12-20,198.018,18.012,19.328,29.113,9.784,3.746,216.03,13.676,13.996,4.661
2017-12-21,198.422,21.708,20.399,33.956,13.557,4.156,220.129,12.451,13.033,4.847
2017-12-22,198.431,22.111,21.681,37.092,15.412,4.544,220.542,17.421,18.2,5.25
2017-12-23,198.694,25.0,21.707,36.48,14.773,4.421,223.694,25.697,24.662,6.18
2017-12-24,198.083,20.458,18.657,24.69,6.033,3.618,218.542,42.016,32.975,5.778
2017-12-25,192.694,8.958,8.372,9.98,1.608,4.476,201.653,16.205,14.487,2.925
2017-12-26,193.458,9.125,11.326,14.025,2.699,4.56,202.583,9.739,10.183,2.611
2017-12-27,194.097,8.264,6.777,8.082,1.305,3.664,202.361,6.146,5.587,2.222
2017-12-28,195.222,11.268,13.392,15.969,2.577,4.305,206.49,7.998,7.121,2.976
2017-12-29,197.219,11.696,11.726,14.075,2.349,4.024,208.915,17.69,18.617,3.569
2017-12-30,197.93,13.25,11.045,13.386,2.341,3.487,211.18,17.053,18.417,4.472
2017-12-31,196.611,10.736,9.016,10.557,1.541,3.263,207.347,13.116,11.437,3.194
2018-01-01,198.347,7.243,7.944,9.925,1.98,3.542,205.59,10.079,10.527,3.219
2018-01-02,196.597,5.194,4.511,5.781,1.27,3.202,201.792,9.13,9.417,2.417
2018-01-03,196.68,7.486,6.899,8.647,1.748,3.178,204.167,6.711,7.114,2.698
2018-01-04,197.167,11.847,16.13,20.328,4.198,4.531,209.014,10.469,10.801,4.94
2018-01-05,197.959,10.292,11.461,13.043,1.582,3.893,208.25,15.233,17.421,3.854
2018-01-06,196.736,9.722,5.885,6.524,0.64,2.618,206.458,10.982,10.898,2.859
2018-01-07,198.097,12.68,17.841,24.567,6.726,3.909,210.778,14.243,14.93,4.666
2018-01-08,199.803,12.572,16.294,26.371,10.077,4.506,212.375,17.635,17.895,4.292
2018-01-09,197.448,7.893,8.22,9.873,1.653,3.116,205.34,8.046,7.393,2.479
2018-01-10,198.972,11.625,19.375,25.871,6.495,4.524,210.597,13.241,12.009,3.438
2018-01-11,196.972,10.361,13.795,17.925,4.129,3.623,207.333,11.913,10.857,3.269
2018-01-12,196.916,12.416,12.83,14.862,2.032,2.605,209.333,12.151,12.111,3.486
2018-01-13,197.667,12.062,10.747,14.258,3.511,3.195,209.73,10.77,10.875,3.558
2018-01-14,197.771,14.5,15.618,20.255,4.637,3.739,212.271,9.171,9.925,3.747
2018-01-15,199.438,16.479,19.34,28.046,8.706,4.132,215.917,21.68,20.838,5.042
2018-01-16,199.043,8.946,10.431,11.916,1.484,3.586,207.99,16.195,16.815,3.771
2018-01-17,196.033,12.04,10.73,14.014,3.284,3.943,208.074,10.287,10.089,2.667
2018-01-18,196.653,14.903,13.96,16.742,2.782,3.982,211.555,12.537,12.009,3.323
2018-01-19,197.236,17.014,19.624,25.964,6.34,4.572,214.25,13.763,13.894,4.282
2018-01-20,196.903,14.708,12.441,14.253,1.811,4.105,211.611,20.691,19.63,3.592
2018-01-21,195.486,10.111,10.028,12.748,2.72,3.842,205.597,11.557,11.444,2.988
2018-01-22,195.514,14.444,16.112,20.082,3.969,4.05,209.959,12.413,11.796,3.47
2018-01-23,198.833,16.819,17.104,26.646,9.542,4.693,215.653,22.575,19.898,4.427
2018-01-24,195.835,13.793,8.389,9.787,1.398,3.296,209.629,11.283,10.889,2.719
2018-01-25,197.756,16.322,17.466,25.402,7.936,4.66,214.077,17.004,16.343,3.729
2018-01-26,199.028,10.111,5.469,6.541,1.072,3.009,209.139,5.798,5.176,2.365
2018-01-27,196.542,11.361,9.797,11.261,1.464,3.511,207.903,9.864,10.305,2.879
2018-01-28,198.051,15.844,15.054,22.27,7.217,3.57,213.895,13.489,13.066,3.455
2018-01-29,197.08,16.288,12.218,15.833,3.616,2.938,213.368,12.087,11.102,3.07
2018-01-30,198.676,24.256,22.89,32.402,9.512,4.991,222.932,18.5,17.903,4.576
2018-01-31,198.169,25.358,18.912,28.917,10.004,3.072,223.527,18.564,17.425,4.5
2018-02-01,196.25,12.292,10.095,12.26,2.165,3.112,208.542,6.651,5.5,2.917
2018-02-02,196.887,17.104,16.214,22.38,6.166,3.842,213.991,13.614,13.014,3.969
2018-02-03,196.791,19.014,12.897,15.829,2.932,2.735,215.805,21.281,19.958,3.802
2018-02-04,198.625,12.25,8.878,10.539,1.661,3.329,210.875,20.375,16.771,3.827
2018-02-05,196.75,16.305,13.647,17.829,4.183,3.347,213.056,18.597,16.563,3.911
2018-02-06,196.861,21.959,19.177,24.445,5.267,3.018,218.819,21.329,17.981,4.27
2018-02-07,196.642,20.454,15.754,27.709,11.955,3.863,217.096,24.189,20.639,4.416
2018-02-08,195.272,10.439,7.018,8.246,1.228,3.009,205.711,10.394,9.56,2.802
2018-02-09,196.209,11.708,9.701,11.778,2.077,3.307,207.917,11.423,11.055,3.052
2018-02-10,195.159,8.617,3.991,4.719,0.728,2.59,203.775,9.123,8.847,2.469
2018-02-11,196.514,14.111,11.752,14.054,2.302,2.654,210.625,15.406,15.097,3.344
2018-02-12,196.75,17.75,15.49,19.413,3.923,3.829,214.5,13.098,12.472,3.77
2018-02-13,198.306,15.778,13.616,17.432,3.815,4.165,214.083,21.548,19.819,4.278
2018-02-14,196.181,10.694,9.213,10.43,1.217,2.831,206.875,13.204,12.903,3.092
2018-02-15,195.139,15.741,17.587,20.733,3.146,3.684,210.88,12.129,11.315,3.024
2018-02-16,198.085,15.995,13.23,17.018,3.787,3.906,214.08,18.158,17.361,4.011
