date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean
2015-03-26,80.0,53.583,28.0,12.9585,16.5835,3.625,12.25,16.0625,126.0,69.542,8.0,201.458,9.75,211.208
2015-03-27,77.0,58.917,41.0,6.9585,7.5,0.5415,5.708,9.229,140.0,96.333,63.0,197.542,8.542,206.083
2015-03-28,95.0,70.667,38.0,12.3335,15.229500000000002,2.896,8.208,14.854,160.0,109.542,83.0,197.208,10.0,207.208
2015-03-29,97.0,60.25,31.0,14.698999999999998,19.94,5.241,11.625,16.646,173.0,110.667,44.0,199.458,11.75,211.208
2015-03-30,82.0,57.458,34.0,20.864,25.105,4.2410000000000005,17.667,24.1875,184.0,130.5,65.0,200.958,18.292,219.25
2015-03-31,71.0,31.625,10.0,14.521,16.875,2.3545,10.542,17.0205,198.0,148.583,92.0,200.409,14.273,214.682
2015-04-01,89.0,67.75,38.0,18.2845,24.0265,5.741999999999999,27.909,41.4015,185.0,131.792,96.0,192.0,14.182,206.182
2015-04-02,89.0,59.125,32.0,10.271,11.271,1.0,9.958,15.9165,165.0,113.708,72.0,193.542,9.083,202.625
2015-04-03,82.0,62.25,50.0,21.854,27.75,5.896,12.375,20.8335,210.0,151.875,73.0,194.542,21.125,215.667
2015-04-04,86.0,63.708,41.0,11.7295,15.125,3.396,7.708,13.479,160.0,127.958,95.0,191.083,10.917,202.0
2015-04-05,89.0,75.708,64.0,9.292,10.521,1.229,9.0,18.4585,120.0,104.292,90.0,191.375,9.917,201.292
2015-04-06,92.0,68.667,47.0,12.9585,23.396,10.4375,7.875,14.4375,226.0,155.458,85.0,191.458,14.292,205.75
2015-04-07,92.0,88.833,81.0,14.6225,19.461000000000002,4.8389999999999995,3.458,8.0205,130.0,93.625,68.0,190.833,9.292,200.125
2015-04-08,93.0,88.0,74.0,20.1465,32.823499999999996,12.6765,9.083,14.4165,70.0,28.208,7.0,193.696,11.87,205.565
2015-04-09,89.0,61.833,39.0,16.875,22.5415,5.667,12.958,17.271,108.0,62.792,28.0,193.583,9.958,203.542
2015-04-10,91.0,71.708,41.0,21.354,37.333,15.979,13.292,20.5835,118.0,79.0,20.0,192.333,15.0,207.333
2015-04-11,93.0,83.167,58.0,13.1665,16.5205,3.354,5.042,9.6875,154.0,117.5,90.0,188.792,10.667,199.458
2015-04-12,93.0,57.667,24.0,7.229,8.021,0.7915,8.75,13.167,170.0,118.792,70.0,194.25,10.25,204.5
2015-04-13,92.0,82.583,66.0,16.7915,25.542,8.75,6.739,11.874500000000001,108.0,94.667,75.0,190.0,10.708,200.708
2015-04-14,95.0,91.417,86.0,20.956,30.26,9.3045,3.333,11.25,135.0,123.333,108.0,188.833,16.0,204.833
2015-04-15,97.0,68.25,34.0,14.2445,15.7635,1.5190000000000001,4.292,12.0205,215.0,144.125,86.0,192.783,18.435,211.217
2015-04-16,88.0,54.458,23.0,20.729,25.9585,5.2295,12.25,17.3125,220.0,146.375,56.0,196.917,16.958,213.875
2015-04-17,87.0,61.583,39.0,16.479,19.604,3.125,20.833,27.646,198.0,140.458,89.0,195.208,13.167,208.375
2015-04-18,92.0,60.292,26.0,13.3335,17.021,3.6875,15.0,25.5,197.0,127.583,52.0,196.292,12.667,208.958
2015-04-19,86.0,62.833,33.0,10.125,10.9585,0.833,18.25,27.146,189.0,135.792,77.0,196.292,13.125,209.417
2015-04-20,92.0,82.583,64.0,18.875,27.5625,8.6875,17.542,34.229,201.0,156.958,119.0,194.667,16.958,211.625
2015-04-21,93.0,71.25,52.0,14.847999999999999,19.6295,4.782,3.958,12.896,191.0,166.583,124.0,191.833,15.875,207.708
2015-04-22,88.0,57.917,26.0,14.8995,19.6605,4.761,12.917,20.8335,208.0,155.542,97.0,194.13,13.348,207.478
2015-04-23,88.0,55.292,18.0,16.1875,20.2915,4.104,19.958,27.896,247.0,168.708,99.0,194.292,14.75,209.042
2015-04-24,81.0,63.042,38.0,17.75,21.3125,3.5625,19.125,27.2915,238.0,174.958,122.0,192.958,18.75,211.708
2015-04-25,89.0,47.583,22.0,11.917,13.3335,1.4165,19.917,29.3545,226.0,164.458,104.0,193.75,21.667,215.417
2015-04-26,70.0,44.583,24.0,10.333,10.9165,0.5835,16.917,26.6875,238.0,165.417,80.0,195.667,11.583,207.25
2015-04-27,83.0,55.125,24.0,20.1045,23.0625,2.958,26.333,35.8545,275.0,191.917,107.0,195.25,17.792,213.042
2015-04-28,87.0,49.667,14.0,18.265500000000003,20.8335,2.568,29.042,37.479,299.0,213.458,129.0,195.875,19.333,215.208
2015-04-29,84.0,57.792,29.0,11.343,12.4575,1.1139999999999999,21.625,27.792,240.0,194.417,134.0,192.217,13.478,205.696
2015-04-30,86.0,57.833,29.0,13.104,15.895499999999998,2.7915,10.542,15.521,249.0,191.625,131.0,190.208,10.208,200.417
2015-05-01,88.0,52.708,20.0,15.068,18.413,3.3449999999999998,10.565,15.979,279.0,204.708,132.0,192.087,13.609,205.696
2015-05-02,82.0,50.708,22.0,11.8125,13.417000000000002,1.604,16.583,21.3125,269.0,203.083,135.0,192.375,12.125,204.5
2015-05-03,85.0,55.708,26.0,6.896,7.271,0.375,14.458,17.646,263.0,207.083,134.0,191.292,8.833,200.125
2015-05-04,75.0,56.708,37.0,7.146,7.604,0.45799999999999996,8.458,14.3125,265.0,217.333,173.0,190.625,9.625,200.25
2015-05-05,83.0,48.125,24.0,5.6419999999999995,5.7669999999999995,0.125,8.25,14.375,216.0,174.875,110.0,190.75,6.208,196.958
2015-05-06,73.0,44.542,26.0,9.82,10.551,0.731,14.458,20.396,236.0,174.75,88.0,196.417,9.125,205.542
2015-05-07,75.0,52.25,29.0,18.3125,22.1665,3.8545,16.625,24.396,247.0,185.083,136.0,195.083,15.667,210.75
2015-05-08,71.0,49.458,25.0,15.5415,17.542,2.0,19.875,27.771,256.0,201.875,144.0,194.522,13.0,207.522
2015-05-09,88.0,70.958,57.0,15.8335,18.4795,2.646,21.625,31.7915,206.0,173.125,151.0,194.75,13.292,208.042
2015-05-10,93.0,42.958,9.0,7.229,7.6875,0.4585,8.542,12.6665,256.0,179.583,103.0,191.208,7.625,198.833
2015-05-11,57.0,31.792,13.0,14.125,15.9585,1.8330000000000002,8.542,14.854,226.0,163.042,70.0,195.792,9.458,205.25
2015-05-12,94.0,62.542,42.0,19.3675,22.2575,2.8895,14.583,23.6045,225.0,176.5,121.0,192.875,16.333,209.208
2015-05-13,96.0,56.833,14.0,13.366,14.9455,1.5795000000000001,11.125,17.5,293.0,217.167,157.0,190.625,12.667,203.292
2015-05-14,83.0,48.917,15.0,19.25,21.792,2.542,22.958,30.792,298.0,222.292,138.0,195.333,27.875,223.208
2015-05-15,71.0,48.833,26.0,17.4165,18.5625,1.1455000000000002,25.667,36.292,279.0,224.167,167.0,196.591,39.364,235.955
2015-05-16,86.0,75.125,58.0,13.9375,15.917000000000002,1.979,26.0,41.375,235.0,203.083,182.0,197.75,20.5,218.25
2015-05-17,85.0,46.792,9.0,7.042,7.2295,0.1875,14.792,20.667,290.0,227.208,177.0,195.042,14.583,209.625
2015-05-18,91.0,56.042,32.0,10.25,11.479,1.2294999999999998,14.375,22.8125,269.0,212.542,156.0,194.083,16.917,211.0
2015-05-19,93.0,82.458,66.0,14.8915,17.5215,2.6305,10.8,20.5435,229.0,193.833,165.0,191.19,14.143,205.333
2015-05-20,89.0,62.208,40.0,13.046,16.688,3.642,12.9,20.125,267.0,220.083,180.0,190.708,19.083,209.792
2015-05-21,89.0,44.708,16.0,11.0835,12.5835,1.5,9.5,14.146,240.0,192.667,140.0,190.833,12.208,203.042
2015-05-22,80.0,51.042,31.0,17.6665,19.6875,2.0205,12.833,17.5,250.0,188.292,111.0,195.458,16.625,212.083
2015-05-23,87.0,53.833,22.0,14.4585,15.770499999999998,1.3125,19.375,26.083,285.0,213.292,137.0,196.5,16.042,212.542
2015-05-24,80.0,57.917,33.0,10.0205,10.25,0.229,18.25,24.4375,250.0,210.333,170.0,194.208,13.292,207.5
2015-05-25,86.0,59.5,36.0,14.5835,16.2915,1.7085,16.167,22.5205,254.0,203.5,153.0,192.458,17.667,210.125
2015-05-26,84.0,47.833,22.0,13.979,15.988500000000002,2.009,15.792,23.8125,304.0,230.708,146.0,193.304,12.913,206.217
2015-05-27,79.0,44.25,26.0,15.476500000000001,16.8785,1.402,21.458,28.9375,285.0,225.583,160.0,194.167,13.792,207.958
2015-05-28,76.0,57.208,47.0,11.917000000000002,12.979500000000002,1.0625,24.708,33.5205,255.0,217.0,182.0,193.875,12.458,206.333
2015-05-29,88.0,75.042,49.0,13.854,16.5415,2.6875,14.042,23.271,238.0,210.75,190.0,191.792,25.083,216.875
2015-05-30,83.0,53.833,30.0,10.3125,11.0,0.6875,12.792,18.1875,308.0,243.292,175.0,186.792,19.583,206.375
2015-05-31,80.0,47.333,19.0,6.25,6.4165,0.16649999999999998,14.375,19.5625,321.0,251.083,204.0,190.5,9.625,200.125
2015-06-01,73.0,50.542,32.0,9.6975,10.2155,0.5175,15.682,21.8955,273.0,229.083,184.0,195.444,10.333,205.778
2015-06-02,85.0,60.875,32.0,16.073999999999998,18.1245,2.0495,17.0,26.5205,290.0,232.5,173.0,195.125,16.125,211.25
2015-06-03,91.0,80.958,68.0,16.4995,21.7385,5.239,18.875,29.1875,240.0,217.75,200.0,194.833,19.958,214.792
2015-06-04,93.0,33.708,16.0,13.292000000000002,16.8335,3.5415,5.875,10.979,284.0,226.792,163.0,191.458,11.667,203.125
2015-06-05,91.0,56.25,30.0,17.229,21.8125,4.583,12.708,18.5,223.0,173.875,126.0,196.75,13.5,210.25
2015-06-06,93.0,72.792,51.0,11.729,16.75,5.021,5.25,10.292,215.0,178.542,138.0,191.167,17.292,208.458
2015-06-07,90.0,61.042,38.0,6.2915,6.6455,0.354,10.833,16.0625,249.0,202.417,154.0,199.042,9.0,208.042
2015-06-08,85.0,63.0,38.0,10.104,11.7705,1.6665,9.083,14.7085,255.0,205.375,156.0,194.522,9.13,203.652
2015-06-09,94.0,83.167,65.0,11.883999999999999,14.443,2.5589999999999997,4.625,8.854,232.0,194.167,159.0,190.667,10.875,201.542
2015-06-10,94.0,61.833,27.0,11.419,16.130499999999998,4.711,10.417,15.729500000000002,300.0,232.042,172.0,196.292,15.25,211.542
2015-06-11,82.0,60.833,35.0,13.0415,15.5415,2.5,11.292,18.521,285.0,238.125,189.0,196.5,12.208,208.708
2015-06-12,93.0,79.417,63.0,13.625,15.9375,2.3125,16.826,25.8965,245.0,222.5,203.0,194.545,13.545,208.091
2015-06-13,88.0,66.375,31.0,8.0415,8.375,0.3335,22.625,30.8545,311.0,251.417,206.0,198.875,12.875,211.75
2015-06-14,89.0,72.625,56.0,8.1665,8.375,0.2085,21.25,32.8545,261.0,234.458,200.0,198.417,13.542,211.958
2015-06-15,92.0,62.0,27.0,10.9585,12.9165,1.9585,26.042,33.9165,313.0,250.25,190.0,202.417,13.5,215.917
2015-06-16,90.0,71.375,50.0,11.939499999999999,13.494,1.5545,25.667,33.9585,268.0,231.958,203.0,201.083,13.833,214.917
2015-06-17,92.0,82.375,74.0,12.854,16.5185,3.664,19.708,28.7915,234.0,213.917,198.0,199.208,12.25,211.458
2015-06-18,94.0,78.167,59.0,10.7915,13.604500000000002,2.8125,10.625,17.896,236.0,208.625,187.0,192.792,12.0,204.792
2015-06-19,92.0,84.75,69.0,12.2915,16.875,4.5835,5.792,11.5415,210.0,187.208,176.0,192.316,44.947,237.263
2015-06-20,93.0,65.208,38.0,11.3125,15.4165,4.104,7.042,13.5,269.0,218.667,163.0,193.625,42.458,236.083
2015-06-21,94.0,85.5,63.0,8.458,9.1875,0.729,10.042,17.5,235.0,202.208,182.0,201.667,12.25,213.917
2015-06-22,96.0,70.25,42.0,12.0835,15.021,2.9375,9.375,16.1665,273.0,226.5,185.0,200.174,12.478,212.652
2015-06-23,91.0,76.542,44.0,14.492,19.152,4.6605,13.25,22.125,278.0,220.917,190.0,202.292,15.0,217.292
2015-06-24,94.0,68.167,31.0,12.331,15.453,3.1225,14.708,22.6665,291.0,232.333,175.0,202.542,30.708,233.25
2015-06-25,89.0,65.833,37.0,11.0625,12.7085,1.646,16.708,26.4375,293.0,245.208,211.0,213.125,20.0,233.125
2015-06-26,95.0,81.333,55.0,11.957999999999998,17.3545,5.3955,8.542,14.4585,255.0,220.75,197.0,,,
2015-06-27,100.0,90.917,75.0,10.0,14.125,4.125,2.958,9.146,252.0,219.0,191.0,,,
2015-06-28,95.0,70.958,34.0,5.75,8.854,3.104,6.083,11.021,284.0,221.917,180.0,,,
2015-06-29,86.0,65.458,43.0,6.646,7.3955,0.75,8.083,13.0825,254.0,210.583,171.0,,,
2015-06-30,86.0,71.375,53.0,13.513000000000002,16.8915,3.3785,10.333,17.4375,249.0,216.833,179.0,,,
2015-07-01,95.0,90.583,80.0,12.659,15.718,3.059,6.833,12.630500000000001,224.0,202.958,188.0,,,
2015-07-02,96.0,77.333,55.0,15.917000000000002,25.75,9.832999999999998,9.208,16.9585,257.0,227.0,196.0,,,
2015-07-03,96.0,94.042,89.0,17.1875,28.8335,11.645499999999998,11.542,23.75,228.0,213.625,207.0,,,
2015-07-04,100.0,89.292,75.0,14.104,17.9165,3.8125,11.917,24.9585,251.0,225.292,205.0,,,
2015-07-05,95.0,83.75,65.0,6.9795,7.1045,0.125,11.583,17.5625,233.0,209.458,191.0,,,
2015-07-06,95.0,91.958,83.0,11.625,12.582999999999998,0.9585,8.833,17.833,213.0,199.458,190.0,,,
2015-07-07,95.0,86.417,72.0,18.7255,23.747999999999998,5.0225,11.292,29.0415,237.0,212.333,190.0,,,
2015-07-08,98.0,87.25,65.0,14.588999999999999,20.4265,5.8375,16.5,34.0,266.0,219.0,184.0,,,
2015-07-09,95.0,88.5,75.0,13.145499999999998,16.2915,3.146,7.292,15.271,216.0,200.458,183.0,,,
2015-07-10,96.0,78.792,54.0,12.5,13.229,0.729,14.833,30.979,287.0,233.083,188.0,,,
2015-07-11,95.0,63.625,23.0,13.125,16.0205,2.896,19.0,28.5625,331.0,264.292,207.0,,,
2015-07-12,90.0,60.875,31.0,9.25,13.75,4.5,26.583,34.5,338.0,275.458,208.0,,,
2015-07-13,93.0,62.167,33.0,11.7915,13.833,2.0415,19.458,30.396,364.0,295.5,229.0,202.5,30.667,233.167
2015-07-14,85.0,55.75,31.0,10.501999999999999,16.195,5.693,8.083,22.0,363.0,303.583,248.0,196.261,20.217,216.478
2015-07-15,85.0,61.542,32.0,11.767,17.454,5.687,7.261,16.4795,343.0,286.0,249.0,191.542,17.875,209.417
2015-07-16,97.0,94.417,83.0,12.4165,21.271,8.854,4.083,12.333,261.0,235.083,224.0,192.625,16.042,208.667
2015-07-17,95.0,78.292,42.0,6.9375,11.083,4.146,6.667,17.617,320.0,264.083,229.0,183.75,9.125,192.875
2015-07-18,95.0,79.125,52.0,11.229,21.4375,10.2085,11.125,19.792,307.0,260.208,231.0,191.417,17.333,208.75
2015-07-19,96.0,74.833,39.0,6.6875,9.979,3.2915,11.75,18.6045,343.0,277.833,224.0,201.125,11.875,213.0
2015-07-20,92.0,70.583,49.0,7.0625,8.667,1.6044999999999998,15.042,23.646,332.0,290.167,250.0,194.087,10.435,204.522
2015-07-21,93.0,65.333,43.0,13.128499999999999,16.558,3.4295,19.458,31.0415,345.0,295.042,245.0,198.667,12.333,211.0
2015-07-22,92.0,58.708,31.0,11.961,18.3235,6.362,10.458,18.104,352.0,296.583,239.0,199.375,16.417,215.792
2015-07-23,94.0,78.292,52.0,11.479,14.832999999999998,3.354,7.958,16.646,323.0,277.042,252.0,192.0,13.042,205.042
2015-07-24,96.0,78.0,56.0,14.292000000000002,18.5835,4.2915,11.208,22.021,322.0,279.417,250.0,192.583,11.667,204.25
2015-07-25,94.0,71.5,44.0,13.207999999999998,17.1875,3.979,18.958,31.4375,348.0,293.125,243.0,213.667,15.958,229.625
2015-07-26,91.0,59.25,34.0,7.4165,8.1875,0.771,27.708,39.2915,365.0,309.542,258.0,201.333,10.958,212.292
2015-07-27,81.0,58.75,32.0,12.354,15.104,2.75,22.0,33.333,363.0,305.167,244.0,199.261,11.696,210.957
2015-07-28,88.0,74.792,49.0,14.437000000000001,16.584,2.1475,20.222,42.833,328.0,283.875,253.0,199.958,12.333,212.292
2015-07-29,95.0,76.292,50.0,12.233,15.517,3.284,14.154,30.0895,326.0,280.083,246.0,189.739,9.826,199.565
2015-07-30,95.0,77.958,41.0,14.396,19.375,4.9795,25.476,27.167,342.0,276.625,241.0,193.0,15.917,208.917
2015-07-31,94.0,66.375,38.0,13.729,18.2295,4.5,35.083,40.854,352.0,298.958,243.0,204.042,16.708,220.75
2015-08-01,90.0,63.0,36.0,13.375,15.4375,2.0625,48.75,56.1875,372.0,312.667,252.0,210.542,19.042,229.583
2015-08-02,90.0,69.792,42.0,10.9375,12.167,1.2294999999999998,47.583,56.0,358.0,290.542,243.0,210.042,16.625,226.667
2015-08-03,92.0,63.292,38.0,12.51,15.714500000000001,3.2045,30.739,40.2255,352.0,293.75,225.0,201.045,14.364,215.409
2015-08-04,90.0,63.083,34.0,16.4785,22.366,5.888,27.5,45.625,364.0,298.833,247.0,200.542,17.958,218.5
2015-08-05,88.0,65.25,32.0,13.423,18.235500000000002,4.8125,16.25,30.9585,367.0,304.125,251.0,195.833,16.75,212.583
2015-08-06,90.0,64.583,36.0,14.375,20.4165,6.0415,16.417,31.1665,372.0,297.792,259.0,198.917,17.083,216.0
2015-08-07,85.0,56.917,35.0,15.375,20.2085,4.8335,27.125,42.1665,368.0,305.917,249.0,198.875,13.875,212.75
2015-08-08,79.0,63.958,47.0,11.708,14.7085,3.0,24.958,38.104,317.0,277.292,246.0,196.667,10.958,207.625
2015-08-09,85.0,62.75,42.0,5.2085,6.396,1.1875,8.625,16.458,317.0,274.125,240.0,192.083,7.583,199.667
2015-08-10,91.0,68.292,43.0,7.6665,13.0625,5.396,9.208,20.0415,328.0,280.708,235.0,190.783,8.87,199.652
2015-08-11,91.0,66.417,41.0,7.942,13.624500000000001,5.682,5.75,15.25,331.0,285.917,237.0,190.958,9.708,200.667
2015-08-12,89.0,68.167,39.0,9.062000000000001,12.0155,2.954,10.417,20.396,342.0,282.125,249.0,189.208,9.542,198.75
2015-08-13,94.0,84.917,71.0,7.1875,9.3125,2.125,7.375,17.1665,282.0,252.167,230.0,194.042,9.333,203.375
2015-08-14,96.0,86.583,59.0,6.25,7.8125,1.5625,5.458,13.229,301.0,248.417,226.0,191.625,8.292,199.917
2015-08-15,99.0,76.125,47.0,5.854,6.5,0.646,4.917,13.146,321.0,269.25,236.0,193.833,9.5,203.333
2015-08-16,86.0,73.792,56.0,4.375,5.0835,0.7085,7.583,13.583,300.0,264.875,239.0,192.5,8.083,200.583
2015-08-17,99.0,94.083,83.0,9.771,15.292000000000002,5.521,5.0,13.7045,249.0,241.042,232.0,194.565,12.261,206.826
2015-08-18,100.0,75.957,52.0,11.1965,17.3215,6.125,7.364,15.2485,325.0,279.13,241.0,199.417,15.375,214.792
2015-08-19,87.0,67.042,45.0,11.0145,14.7825,3.7685,8.625,17.0835,318.0,272.208,239.0,199.958,12.458,212.417
2015-08-20,93.0,85.542,74.0,15.4375,23.042,7.604,7.75,18.6665,254.0,242.292,236.0,200.0,16.583,216.583
2015-08-21,94.0,84.667,72.0,15.75,23.604,7.854,10.792,22.896,269.0,250.708,233.0,201.833,18.5,220.333
2015-08-22,95.0,76.417,46.0,9.5835,12.8335,3.25,15.583,34.7915,334.0,278.708,242.0,195.875,15.042,210.917
2015-08-23,92.0,73.792,63.0,5.0,5.854,0.854,3.0,7.604,271.0,252.917,234.0,190.958,9.75,200.708
2015-08-24,78.0,59.667,46.0,9.229,12.4585,3.229,4.417,10.0625,271.0,239.625,214.0,189.261,8.304,197.565
2015-08-25,84.0,65.333,54.0,9.5915,14.986999999999998,5.396,3.958,10.7705,227.0,208.0,181.0,190.417,9.5,199.917
2015-08-26,94.0,88.875,79.0,8.8045,12.848,4.0435,1.458,6.7085,211.0,192.625,171.0,189.083,10.542,199.625
2015-08-27,86.0,67.875,56.0,9.896,14.146,4.25,0.292,5.5415,264.0,235.583,212.0,190.333,9.417,199.75
2015-08-28,90.0,78.708,67.0,9.625,14.5415,4.9165,3.0,8.3125,236.0,215.708,195.0,189.75,10.167,199.917
2015-08-29,96.0,92.667,86.0,8.521,13.395499999999998,4.875,3.083,8.0,214.0,198.5,184.0,191.25,11.458,202.708
2015-08-30,97.0,93.667,88.0,6.646,8.854,2.2085,1.625,4.9375,209.0,204.875,199.0,193.667,9.958,203.625
2015-08-31,97.0,88.167,73.0,11.6045,17.729,6.125,3.375,11.2085,243.0,219.833,201.0,196.652,13.13,209.783
2015-09-01,97.0,89.5,77.0,16.7125,25.0565,8.344,11.174,27.25,252.0,229.958,212.0,195.318,18.455,213.773
2015-09-02,100.0,81.125,56.0,13.5895,23.087,9.497499999999999,9.75,20.5415,312.0,259.75,231.0,196.208,20.708,216.917
2015-09-03,92.0,73.333,51.0,12.854,18.375,5.5205,10.042,19.7705,284.0,248.125,224.0,199.292,14.917,214.208
2015-09-04,96.0,73.542,45.0,14.7915,20.6875,5.896,12.208,27.1875,304.0,254.0,221.0,198.875,21.458,220.333
2015-09-05,91.0,66.625,44.0,9.5625,13.167000000000002,3.6045,10.583,18.4375,284.0,241.0,199.0,196.792,11.792,208.583
2015-09-06,96.0,78.375,63.0,7.354,8.6665,1.3125,10.333,21.0835,251.0,225.708,213.0,195.167,12.042,207.208
2015-09-07,96.0,94.625,92.0,10.5,13.9585,3.4585,1.708,5.7085,215.0,203.792,193.0,192.958,12.833,205.792
2015-09-08,95.0,91.75,90.0,10.35,14.3725,4.0225,0.375,5.0835,205.0,194.875,186.0,190.87,12.043,202.913
2015-09-09,100.0,95.125,89.0,8.5115,12.135000000000002,3.623,1.375,8.521,236.0,211.958,188.0,189.417,12.417,201.833
2015-09-10,100.0,96.333,84.0,12.7915,22.229,9.4375,1.792,6.4585,232.0,218.625,207.0,188.833,16.417,205.25
2015-09-11,100.0,73.625,44.0,10.6665,16.1875,5.521,4.625,11.7295,290.0,238.958,190.0,191.417,14.833,206.25
2015-09-12,91.0,71.875,47.0,10.9795,15.021,4.0415,8.667,18.521,296.0,242.625,207.0,197.708,18.792,216.5
2015-09-13,91.0,74.458,58.0,8.646,9.5625,0.9165,12.75,23.583,262.0,236.875,208.0,197.125,16.625,213.75
2015-09-14,76.0,60.792,48.0,13.0835,17.7915,4.708,4.609,10.2425,252.0,220.042,186.0,196.125,13.125,209.25
2015-09-15,90.0,65.375,39.0,11.7265,18.360500000000002,6.634,9.292,14.792000000000002,262.0,213.333,171.0,194.826,13.217,208.043
2015-09-16,89.0,70.542,51.0,13.1035,17.7575,4.654,10.75,16.979,239.0,209.208,183.0,195.25,14.083,209.333
2015-09-17,96.0,92.25,82.0,12.354,17.9375,5.583,6.625,11.5835,190.0,182.792,178.0,192.875,13.625,206.5
2015-09-18,96.0,86.292,75.0,14.9165,23.75,8.832999999999998,4.833,11.3955,225.0,204.833,180.0,190.042,16.958,207.0
2015-09-19,94.0,71.958,42.0,9.3335,15.479,6.146,7.792,14.458,292.0,237.25,198.0,190.667,14.792,205.458
2015-09-20,91.0,67.833,37.0,7.9165,10.3545,2.4375,6.167,10.521,277.0,219.75,176.0,189.208,11.958,201.167
2015-09-21,88.0,66.0,36.0,7.5,10.104,2.604,8.5,13.896,262.0,215.833,173.0,191.0,12.125,203.125
2015-09-22,93.0,61.458,32.0,8.2875,11.7075,3.4204999999999997,12.0,17.7705,274.0,214.542,166.0,193.043,12.87,205.913
2015-09-23,86.0,64.042,33.0,11.2805,14.9075,3.627,18.125,23.125,264.0,205.833,165.0,197.667,15.333,213.0
2015-09-24,93.0,79.917,56.0,17.3125,26.4585,9.145499999999998,16.375,26.1875,220.0,184.875,155.0,192.5,16.333,208.833
2015-09-25,98.0,93.042,86.0,13.771,19.979,6.2085,5.917,10.7085,179.0,172.5,160.0,188.375,15.167,203.542
2015-09-26,98.0,84.083,58.0,11.292,16.4375,5.1455,4.25,8.75,255.0,208.083,171.0,189.958,15.042,205.0
2015-09-27,93.0,84.083,63.0,7.8125,11.729500000000002,3.917,8.75,16.0625,243.0,213.583,203.0,192.667,17.458,210.125
2015-09-28,89.0,66.542,41.0,14.396,21.0835,6.6875,14.125,21.104,283.0,225.375,187.0,193.917,17.417,211.333
2015-09-29,81.0,47.0,18.0,14.8795,19.9865,5.1065000000000005,9.25,14.0,264.0,209.375,155.0,193.261,14.217,207.478
2015-09-30,77.0,52.958,24.0,16.044,25.298000000000002,9.253499999999999,9.667,14.5625,232.0,171.417,118.0,195.083,15.5,210.583
2015-10-01,97.0,73.708,44.0,18.017,26.1255,8.1085,10.227,19.3785,208.0,175.0,134.0,192.792,18.375,211.167
2015-10-02,96.0,61.708,26.0,15.604,23.083,7.479,5.875,12.125,284.0,225.458,184.0,190.667,18.583,209.25
2015-10-03,85.0,64.708,45.0,13.0415,18.125,5.0835,13.625,21.396,257.0,211.125,172.0,194.917,17.417,212.333
2015-10-04,90.0,59.583,27.0,6.1875,7.6875,1.5,10.333,16.417,266.0,195.208,143.0,192.708,10.292,203.0
2015-10-05,81.0,52.125,41.0,14.4375,20.771,6.333,8.417,14.354,184.0,162.292,129.0,192.333,11.792,204.125
2015-10-06,82.0,57.083,30.0,12.289,18.5165,6.2275,6.417,12.375,215.0,170.083,127.0,191.304,11.652,202.957
2015-10-07,78.0,51.083,28.0,13.6325,18.192,4.56,4.667,8.6455,208.0,161.042,110.0,188.958,8.792,197.75
2015-10-08,78.0,43.917,25.0,13.792000000000002,20.5835,6.7915,4.458,9.9165,227.0,169.25,89.0,187.292,11.042,198.333
2015-10-09,77.0,44.417,23.0,16.4585,21.8335,5.375,17.333,24.875,259.0,191.542,109.0,192.333,17.833,210.167
2015-10-10,82.0,68.5,46.0,19.0,25.271,6.271,43.375,59.8955,216.0,174.083,126.0,193.458,25.25,218.708
2015-10-11,96.0,89.708,81.0,11.9375,14.8125,2.875,29.875,48.0,184.0,171.583,158.0,193.958,23.417,217.375
2015-10-12,94.0,69.5,37.0,9.25,12.729,3.4795,11.625,16.3125,231.0,175.292,131.0,192.208,13.542,205.75
2015-10-13,89.0,56.25,25.0,15.514499999999998,24.451999999999998,8.9375,8.667,13.771,253.0,178.542,118.0,194.13,14.826,208.957
2015-10-14,83.0,53.75,21.0,15.5155,22.9295,7.414,8.917,14.2085,236.0,164.625,100.0,194.333,15.458,209.792
2015-10-15,84.0,61.75,31.0,14.223500000000001,24.360500000000002,10.136500000000002,12.609,18.869,223.0,165.458,99.0,192.318,14.682,207.0
2015-10-16,87.0,75.417,61.0,18.729,29.229,10.5,12.125,19.479,172.0,163.083,154.0,191.333,19.292,210.625
2015-10-17,94.0,80.958,63.0,10.3125,14.667000000000002,4.354,7.917,13.7085,220.0,181.75,155.0,189.042,12.875,201.917
2015-10-18,91.0,73.375,48.0,9.229,11.021,1.7915,12.417,19.271,240.0,191.583,152.0,191.667,15.917,207.583
2015-10-19,92.0,68.75,36.0,14.021,22.417,8.396,16.792,25.583,235.0,176.917,129.0,190.5,14.667,205.167
2015-10-20,90.0,70.917,39.0,20.0075,28.1115,8.104,27.417,41.2085,238.0,182.5,148.0,197.75,25.333,223.083
2015-10-21,84.0,68.042,49.0,17.778,25.726499999999998,7.9485,19.25,28.875,173.0,156.458,135.0,191.167,16.417,207.583
2015-10-22,90.0,69.208,51.0,13.8125,24.167,10.354,16.958,27.583,205.0,156.792,106.0,192.174,16.609,208.783
