date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2013-02-12,23.146,43.646,20.5,8.708,13.021,191.958,15.5,207.458
2013-02-13,19.666,55.604,35.938,6.583,11.166,193.458,15.5,208.958
2013-02-14,19.375,34.75,15.375,7.417,10.584,189.833,8.25,198.083
2013-02-15,4.434,5.022,0.587,1.417,4.354,186.958,3.625,190.583
2013-02-16,4.27,5.416,1.146,9.458,12.979,188.25,2.667,190.917
2013-02-17,16.218,29.696,13.478,22.625,25.74,191.727,7.864,199.591
2013-02-18,5.188,7.125,1.938,9.292,10.792,187.292,3.792,191.083
2013-02-19,6.416,8.812,2.396,7.875,10.438,187.625,3.708,191.333
2013-02-20,22.812,36.792,13.979,18.167,23.104,191.0,12.0,203.0
2013-02-21,8.166,11.52,3.354,11.75,13.542,188.583,4.5,193.083
2013-02-22,6.63,8.174,1.544,6.75,9.688,188.042,3.667,191.708
2013-02-23,7.958,10.562,2.604,9.208,13.292,188.917,5.75,194.667
2013-02-24,25.896,43.972,18.076,16.333,22.7,212.682,18.682,231.364
2013-02-25,22.438,53.75,31.312,24.833,31.938,241.167,15.542,256.708
2013-02-26,30.938,46.792,15.854,42.25,49.312,195.625,18.417,214.042
2013-02-27,34.584,55.02,20.438,53.167,68.312,198.292,28.833,227.125
2013-02-28,16.312,24.104,7.792,26.667,32.02,190.917,11.167,202.083
2013-03-01,21.282,31.934,10.652,33.125,45.188,191.083,13.292,204.375
2013-03-02,10.166,13.312,3.146,14.667,17.958,188.792,7.833,196.625
2013-03-03,8.958,13.084,4.125,6.208,9.896,190.13,5.087,195.217
2013-03-04,22.666,34.896,12.229,15.333,19.02,192.167,12.875,205.042
2013-03-05,16.958,25.334,8.375,16.292,24.854,193.0,13.0,206.0
2013-03-06,5.978,7.932,1.954,8.409,9.348,187.636,3.682,191.318
2013-03-07,6.938,9.125,2.188,10.292,11.396,188.375,4.083,192.458
2013-03-08,10.392,14.87,4.478,9.292,10.083,188.583,5.417,194.0
2013-03-09,11.084,14.438,3.354,13.5,15.312,189.708,9.083,198.792
2013-03-10,8.104,10.771,2.666,8.458,9.375,188.583,6.208,194.792
2013-03-11,23.312,50.73,27.416,8.292,10.708,190.708,15.667,206.375
2013-03-12,35.604,68.125,32.521,31.542,40.834,193.667,24.625,218.292
2013-03-13,31.229,51.854,20.625,48.333,66.562,197.87,28.565,226.435
2013-03-14,4.454,5.682,1.228,2.083,6.091,186.409,3.5,189.909
2013-03-15,8.956,10.609,1.652,7.333,9.25,187.458,7.875,195.333
2013-03-16,9.27,11.312,2.042,16.292,21.25,190.208,7.958,198.167
2013-03-17,20.52,28.812,8.292,29.708,38.042,190.708,11.667,202.375
2013-03-18,21.479,38.604,17.125,30.417,40.666,191.792,15.917,207.708
2013-03-19,11.333,15.375,4.042,15.083,20.271,187.25,5.708,192.958
2013-03-20,17.292,26.458,9.167,10.792,18.062,187.87,12.696,200.565
2013-03-21,5.333,6.73,1.396,2.458,5.958,186.125,5.417,191.542
2013-03-22,4.652,6.326,1.674,5.458,8.958,187.125,3.125,190.25
2013-03-23,8.958,10.667,1.708,12.125,13.521,188.125,6.042,194.167
2013-03-24,20.458,31.125,10.666,17.125,21.396,188.792,13.125,201.917
2013-03-25,27.208,40.375,13.167,22.583,29.458,190.667,20.083,210.75
2013-03-26,35.208,52.77,17.562,30.583,40.958,191.333,23.667,215.0
2013-03-27,24.986,42.806,17.82,24.375,36.152,191.682,22.818,214.5
2013-03-28,24.416,47.896,23.48,21.958,28.021,191.25,22.5,213.75
2013-03-29,25.87,43.566,17.696,27.75,35.458,195.125,27.375,222.5
2013-03-30,11.625,14.312,2.688,20.583,35.396,191.208,17.25,208.458
2013-03-31,6.292,8.438,2.146,8.292,12.084,186.833,6.0,192.833
2013-04-01,19.292,31.666,12.375,,26.0,192.13,11.435,203.565
2013-04-02,17.718,24.717,7.0,,32.48,191.0,16.391,207.391
2013-04-03,5.48,6.77,1.292,,3.292,186.783,6.217,193.0
2013-04-04,12.416,14.584,2.166,,11.396,187.478,10.435,197.913
2013-04-05,19.312,31.042,11.73,,28.375,190.304,15.739,206.043
2013-04-06,14.021,21.021,7.0,,31.75,188.696,15.696,204.391
2013-04-07,5.688,6.958,1.271,,5.834,188.217,7.913,196.13
2013-04-08,5.938,7.854,1.917,,8.188,189.0,5.217,194.217
2013-04-09,30.337,47.803,17.466,,23.928,194.45,28.0,222.45
2013-04-10,14.208,19.417,5.208,,17.104,188.87,8.0,196.87
2013-04-11,16.875,24.77,7.896,,11.604,189.042,9.917,198.958
2013-04-12,19.958,33.812,13.854,,17.166,191.042,10.5,201.542
2013-04-13,11.188,13.875,2.688,,11.104,189.333,10.917,200.25
2013-04-14,11.354,13.25,1.896,,21.625,190.75,12.0,202.75
2013-04-15,16.646,22.938,6.292,,19.416,190.333,11.875,202.208
2013-04-16,24.066,39.566,15.5,,22.312,191.125,17.333,208.458
2013-04-17,23.667,36.562,12.895,,35.438,191.542,23.792,215.333
2013-04-18,19.957,30.304,10.348,,30.63,188.565,19.261,207.826
2013-04-19,8.27,10.458,2.188,,19.062,187.458,6.083,193.542
2013-04-20,15.146,20.416,5.27,,22.271,188.5,8.25,196.75
2013-04-21,5.125,6.354,1.229,,10.166,187.25,5.708,192.958
2013-04-22,15.042,21.604,6.562,,15.854,187.792,8.083,195.875
2013-04-23,27.413,39.956,12.543,,24.979,191.75,17.042,208.792
2013-04-24,34.604,54.938,20.334,,55.042,197.792,32.958,230.75
2013-04-25,10.75,13.188,2.438,,18.333,185.917,8.375,194.292
2013-04-26,20.87,29.348,8.478,,19.761,189.174,14.783,203.957
2013-04-27,8.833,12.25,3.416,,10.958,186.583,4.917,191.5
2013-04-28,8.875,11.229,2.354,,12.146,188.667,7.417,196.083
2013-04-29,14.5,17.604,3.104,,19.188,190.75,12.583,203.333
2013-04-30,24.934,37.13,12.196,,27.521,191.75,19.208,210.958
2013-05-01,15.542,21.334,5.792,,24.896,187.375,9.708,197.083
2013-05-02,5.666,8.416,2.75,,5.312,185.208,4.125,189.333
2013-05-03,6.166,7.833,1.666,,8.583,186.333,6.375,192.708
2013-05-04,9.625,11.458,1.833,,13.958,188.417,11.083,199.5
2013-05-05,6.208,7.02,0.812,,16.208,187.042,6.333,193.375
2013-05-06,10.625,12.708,2.084,,25.542,188.708,11.167,199.875
2013-05-07,4.5,6.783,2.282,,11.688,184.875,3.333,188.208
2013-05-08,6.52,9.188,2.667,,8.896,185.542,3.5,189.042
2013-05-09,24.333,35.729,11.396,,18.625,188.5,20.417,208.917
2013-05-10,28.935,47.891,18.956,,35.413,192.13,26.783,218.913
2013-05-11,17.438,23.562,6.125,,54.416,188.292,17.958,206.25
2013-05-12,8.292,9.854,1.562,,19.729,185.667,11.917,197.583
2013-05-13,18.23,28.583,10.355,,33.666,186.208,15.042,201.25
2013-05-14,19.348,34.978,15.63,,33.562,191.0,23.083,214.083
2013-05-15,15.208,21.396,6.188,,33.833,186.292,14.583,200.875
2013-05-16,15.916,22.25,6.334,,26.896,186.958,15.917,202.875
2013-05-17,19.326,27.608,8.284,,20.423,188.4,14.85,203.25
2013-05-18,12.77,16.083,3.312,,21.75,190.478,13.957,204.435
2013-05-19,8.188,9.333,1.146,,16.208,189.708,12.042,201.75
2013-05-20,13.708,19.75,6.042,,15.334,186.833,13.833,200.667
2013-05-21,17.761,27.674,9.913,,24.166,191.25,20.75,212.0
2013-05-22,19.271,26.688,7.416,,29.688,189.875,18.125,208.0
2013-05-23,20.438,25.334,4.896,,27.416,192.292,16.75,209.042
2013-05-24,14.396,19.375,4.98,,15.979,190.458,13.458,203.917
2013-05-25,9.542,11.77,2.229,,16.334,189.125,9.583,198.708
2013-05-26,7.562,8.667,1.104,,21.604,190.542,12.917,203.458
2013-05-27,13.218,16.5,3.282,,21.13,188.478,13.783,202.261
2013-05-28,10.5,15.261,4.76,,13.688,185.625,11.375,197.0
2013-05-29,7.666,9.312,1.646,,14.416,183.25,13.542,196.792
2013-05-30,17.604,30.0,12.396,,23.48,188.375,20.833,209.208
2013-05-31,13.938,21.021,7.084,,18.854,188.625,11.917,200.542
2013-06-01,13.042,18.312,5.271,,20.0,190.917,14.75,205.667
2013-06-02,5.708,7.021,1.312,,15.104,187.167,9.875,197.042
2013-06-03,17.454,25.295,7.841,,18.108,186.143,14.333,200.476
2013-06-04,18.826,28.239,9.413,,26.542,187.917,18.625,206.542
2013-06-05,14.375,20.667,6.292,,30.896,186.708,18.0,204.708
2013-06-06,17.042,23.938,6.896,,22.229,183.5,19.25,202.75
2013-06-07,15.875,25.854,9.98,,13.604,183.917,15.083,199.0
2013-06-08,12.188,16.854,4.666,,18.271,184.417,15.417,199.833
2013-06-09,9.292,10.688,1.396,,26.584,186.625,13.792,200.417
2013-06-10,16.542,22.938,6.396,,30.438,189.565,17.783,207.348
2013-06-11,21.608,30.239,8.63,,24.562,186.333,20.542,206.875
2013-06-12,17.375,27.146,9.771,,29.834,187.5,24.708,212.208
2013-06-13,12.068,24.977,12.909,,12.196,180.818,15.409,196.227
2013-06-14,11.542,22.354,10.812,,19.375,180.042,15.875,195.917
2013-06-15,13.688,22.521,8.834,,22.646,183.583,20.0,203.583
2013-06-16,5.708,7.416,1.708,,10.48,179.625,12.458,192.083
2013-06-17,14.584,21.375,6.792,,17.312,181.913,18.391,200.304
2013-06-18,20.782,28.696,7.913,,46.125,189.333,26.167,215.5
2013-06-19,19.188,29.0,9.812,,31.479,190.875,23.0,213.875
2013-06-20,23.625,35.5,11.875,,23.042,190.208,27.333,217.542
2013-06-21,24.125,37.917,13.792,,24.396,191.042,29.5,220.542
2013-06-22,13.438,20.292,6.854,,16.521,189.625,16.708,206.333
2013-06-23,10.146,13.042,2.896,,26.958,197.625,17.167,214.792
2013-06-24,15.23,23.834,8.604,,19.834,190.0,15.913,205.913
2013-06-25,18.044,26.044,8.0,,25.458,191.25,20.667,211.917
2013-06-26,20.666,30.042,9.375,,28.167,189.667,19.75,209.417
2013-06-27,12.952,16.688,3.736,,9.483,186.8,12.55,199.35
2013-06-28,15.125,22.042,6.916,,16.375,190.083,14.833,204.917
2013-06-29,12.812,18.833,6.021,,23.625,195.833,16.875,212.708
2013-06-30,6.375,8.208,1.833,,22.104,193.083,12.542,205.625
2013-07-01,11.956,16.914,4.956,,11.804,185.435,15.174,200.609
2013-07-02,14.413,20.022,5.609,,14.875,184.875,17.458,202.333
2013-07-03,16.729,23.98,7.25,,19.479,186.25,18.875,205.125
2013-07-04,21.52,31.416,9.896,,34.125,190.333,23.625,213.958
2013-07-05,23.604,36.521,12.916,,38.458,191.167,30.833,222.0
2013-07-06,12.73,26.062,13.333,,26.479,185.958,29.75,215.708
2013-07-07,8.104,14.688,6.583,,23.125,187.292,21.708,209.0
2013-07-08,13.958,20.021,6.062,,24.5,185.174,21.0,206.174
2013-07-09,17.892,24.696,6.804,,41.792,188.042,28.583,216.625
2013-07-10,18.0,22.958,4.958,,42.208,187.375,27.292,214.667
2013-07-11,23.062,29.75,6.688,,49.583,189.833,32.667,222.5
2013-07-12,21.89,29.388,7.499,,43.036,187.565,30.348,217.913
2013-07-13,19.854,26.146,6.292,,40.708,192.083,27.375,219.458
2013-07-14,9.188,11.416,2.229,,42.188,198.292,23.125,221.417
2013-07-15,7.584,9.52,1.938,,18.23,184.87,16.304,201.174
2013-07-16,17.087,21.522,4.434,,16.562,186.208,20.25,206.458
2013-07-17,21.5,31.584,10.083,,24.0,192.5,23.583,216.083
2013-07-18,14.542,20.75,6.208,,30.084,187.167,23.0,210.167
2013-07-19,13.958,19.771,5.812,,13.562,184.083,16.333,200.417
2013-07-20,11.334,16.208,4.875,,15.688,187.208,25.167,212.375
2013-07-21,9.438,11.729,2.292,,15.458,186.458,14.833,201.292
2013-07-22,15.104,22.666,7.562,,19.312,187.435,19.478,206.913
2013-07-23,18.544,26.326,7.782,,36.812,189.125,26.542,215.667
2013-07-24,20.917,41.104,20.188,,31.417,188.917,29.292,218.208
2013-07-25,17.916,37.25,19.334,,24.166,184.875,21.958,206.833
2013-07-26,15.75,33.784,18.034,,33.282,180.609,23.739,204.348
2013-07-27,11.674,16.348,4.674,,24.0,185.542,19.417,204.958
2013-07-28,8.438,10.98,2.542,,17.48,188.042,17.75,205.792
2013-07-29,19.208,33.73,14.521,,31.562,198.783,24.478,223.261
2013-07-30,17.792,28.417,10.625,,42.771,199.792,26.75,226.542
2013-07-31,17.479,29.27,11.792,,41.896,188.375,27.833,216.208
2013-08-01,15.583,25.646,10.062,,33.0,189.083,22.792,211.875
2013-08-02,12.136,22.246,10.11,,13.848,180.0,20.0,200.0
2013-08-03,11.934,18.0,6.065,,20.292,185.333,22.667,208.0
2013-08-04,7.396,9.396,2.0,,26.979,189.333,18.75,208.083
2013-08-05,13.166,20.834,7.667,,28.208,191.708,24.083,215.792
2013-08-06,17.562,27.583,10.021,,31.854,187.292,26.917,214.208
2013-08-07,15.167,23.688,8.521,,21.896,188.542,22.417,210.958
2013-08-08,18.52,26.604,8.084,,40.208,193.167,26.208,219.375
2013-08-09,21.229,27.146,5.917,,73.292,199.87,37.696,237.565
2013-08-10,16.457,20.804,4.348,,71.688,198.208,32.542,230.75
2013-08-11,9.562,11.062,1.5,,51.708,191.25,26.458,217.708
2013-08-12,11.746,15.177,3.43,,47.12,194.35,22.95,217.3
2013-08-13,11.833,14.625,2.792,,45.334,197.708,21.5,219.208
2013-08-14,9.084,11.25,2.166,,34.73,202.708,21.458,224.167
2013-08-15,8.416,10.021,1.604,,37.27,201.792,21.083,222.875
2013-08-16,8.98,11.625,2.646,,39.875,198.958,21.958,220.917
2013-08-17,7.717,9.304,1.587,,26.166,191.458,19.333,210.792
2013-08-18,7.416,9.75,2.333,,20.083,194.125,19.458,213.583
2013-08-19,11.666,17.271,5.604,,19.396,189.478,22.696,212.174
2013-08-20,14.645,21.98,7.333,,23.646,187.708,24.542,212.25
2013-08-21,15.48,26.083,10.605,,22.979,187.083,22.958,210.042
2013-08-22,16.521,23.729,7.208,,34.646,184.208,24.5,208.708
2013-08-23,16.208,26.98,10.771,,34.729,190.583,26.958,217.542
2013-08-24,10.934,18.934,8.0,,15.833,183.875,20.0,203.875
2013-08-25,11.77,14.938,3.166,,24.584,191.458,23.542,215.0
2013-08-26,16.99,27.485,10.495,,21.624,198.591,23.773,222.364
2013-08-27,13.646,19.479,5.834,,12.834,194.917,17.792,212.708
2013-08-28,15.98,23.334,7.354,,13.646,195.667,20.833,216.5
2013-08-29,19.208,24.562,5.354,,32.438,205.542,27.25,232.792
2013-08-30,18.396,25.0,6.604,,30.625,199.792,26.458,226.25
2013-08-31,13.804,19.326,5.522,,27.75,196.542,27.333,223.875
2013-09-01,7.77,10.334,2.562,,18.042,190.208,20.417,210.625
2013-09-02,15.283,30.086,14.804,,24.696,195.455,24.727,220.182
2013-09-03,9.771,23.062,13.292,,17.708,185.875,23.542,209.417
2013-09-04,10.98,19.708,8.73,,14.375,183.0,21.917,204.917
2013-09-05,13.042,24.5,11.458,,12.604,180.25,27.625,207.875
2013-09-06,15.416,26.375,10.958,,13.208,187.667,18.667,206.333
2013-09-07,11.304,15.892,4.587,,21.896,190.375,17.625,208.0
2013-09-08,8.416,12.0,3.584,,18.229,190.458,17.75,208.208
2013-09-09,12.958,20.0,7.042,,12.646,190.522,17.174,207.696
2013-09-10,15.125,24.333,9.208,,17.042,191.417,19.583,211.0
2013-09-11,15.771,25.166,9.396,,17.666,189.833,20.583,210.417
2013-09-12,18.938,29.166,10.229,,23.604,194.708,25.792,220.5
2013-09-13,21.432,29.886,8.454,,34.75,196.409,30.591,227.0
2013-09-14,14.826,20.826,6.0,,27.584,190.292,27.917,218.208
2013-09-15,7.521,11.562,4.042,,12.375,184.417,18.458,202.875
2013-09-16,3.084,4.416,1.333,,16.334,178.87,12.043,190.913
2013-09-17,15.083,21.458,6.375,,13.625,188.292,16.167,204.458
2013-09-18,19.958,30.188,10.229,,18.479,195.0,25.667,220.667
2013-09-19,19.084,28.98,9.896,,19.938,195.167,21.625,216.792
2013-09-20,16.354,28.146,11.792,,24.062,195.667,24.083,219.75
2013-09-21,16.043,21.174,5.13,,27.979,191.25,21.667,212.917
2013-09-22,8.041,9.438,1.396,,30.708,189.5,17.167,206.667
2013-09-23,8.812,13.75,4.938,,17.271,187.652,14.0,201.652
2013-09-24,13.646,20.958,7.312,,18.812,190.542,19.083,209.625
2013-09-25,13.729,20.938,7.208,,14.938,185.083,19.25,204.333
2013-09-26,9.41,16.392,6.981,,9.112,187.273,15.682,202.955
2013-09-27,11.958,17.75,5.792,,9.979,190.458,12.417,202.875
2013-09-28,14.674,23.934,9.261,,15.334,192.083,16.375,208.458
2013-09-29,11.042,13.792,2.75,,16.812,191.625,15.042,206.667
2013-09-30,17.438,29.333,11.895,,22.083,189.783,18.826,208.609
2013-10-01,18.146,32.396,14.25,,20.166,190.333,21.833,212.167
2013-10-02,14.25,28.48,14.229,,15.708,185.667,21.917,207.583
2013-10-03,17.021,29.688,12.666,,15.396,187.958,19.667,207.625
2013-10-04,17.27,32.208,14.938,,16.062,190.875,17.708,208.583
2013-10-05,11.174,17.673,6.5,,10.75,188.125,17.875,206.0
2013-10-06,6.125,9.27,3.146,,10.979,186.208,13.75,199.958
2013-10-07,18.271,31.334,13.062,,15.125,186.087,21.043,207.13
2013-10-08,16.546,40.706,24.16,,24.602,193.947,36.053,230.0
2013-10-09,15.875,30.375,14.5,,15.562,183.375,24.5,207.875
2013-10-10,16.208,34.916,18.708,,15.916,186.917,20.667,207.583
2013-10-11,20.312,34.292,13.979,,27.062,188.792,25.625,214.417
2013-10-12,9.848,23.413,13.565,,17.584,190.958,18.25,209.208
2013-10-13,4.084,5.0,0.916,,7.812,186.292,7.292,193.583
2013-10-14,11.084,15.062,3.98,,22.583,190.542,13.208,203.75
2013-10-15,15.742,25.102,9.36,,29.348,189.318,15.091,204.409
2013-10-16,6.396,8.375,1.979,,4.312,181.792,8.375,190.167
2013-10-17,11.708,17.52,5.812,,8.146,185.583,11.208,196.792
2013-10-18,17.084,28.729,11.646,,12.667,188.375,13.0,201.375
2013-10-19,14.587,22.0,7.413,,17.166,188.833,13.792,202.625
2013-10-20,6.25,8.854,2.604,,7.396,185.417,8.75,194.167
2013-10-21,16.48,38.396,21.916,,9.312,189.542,16.5,206.042
2013-10-22,16.52,28.562,12.042,,11.979,182.913,15.565,198.478
2013-10-23,17.708,33.166,15.458,,10.771,185.875,25.458,211.333
2013-10-24,15.348,27.696,12.348,,11.174,187.522,14.957,202.478
2013-10-25,14.084,29.104,15.021,,7.396,188.708,13.958,202.667
2013-10-26,4.131,5.391,1.261,,6.375,184.542,5.708,190.25
2013-10-27,3.98,5.062,1.084,,9.166,186.083,5.792,191.875
2013-10-28,21.688,42.458,20.771,,18.438,192.458,21.5,213.958
2013-10-29,22.916,43.667,20.75,,22.514,190.261,23.478,213.739
2013-10-30,15.104,30.458,15.354,,17.59,186.917,13.208,200.125
2013-10-31,25.77,42.812,17.042,,29.229,192.25,18.375,210.625
2013-11-01,23.5,37.13,13.63,,29.696,191.739,18.217,209.957
2013-11-02,19.326,31.5,12.174,,32.146,192.083,17.75,209.833
2013-11-03,14.083,21.666,7.584,,41.854,195.917,21.0,216.917
2013-11-04,11.312,19.438,8.125,,26.062,191.417,14.583,206.0
2013-11-05,20.5,33.646,13.145,,23.021,191.042,17.458,208.5
2013-11-06,25.542,49.292,23.75,,35.333,195.583,23.542,219.125
2013-11-07,24.458,60.25,35.792,,40.208,197.667,28.5,226.167
2013-11-08,8.875,12.688,3.812,,12.354,186.696,6.913,193.609
2013-11-09,18.108,29.044,10.934,,21.5,191.542,20.333,211.875
2013-11-10,11.666,18.042,6.375,,23.334,191.25,15.375,206.625
2013-11-11,13.688,20.875,7.188,,8.083,186.333,11.125,197.458
2013-11-12,17.854,32.312,14.458,,8.104,187.917,14.833,202.75
2013-11-13,14.761,25.5,10.739,,7.761,188.217,10.87,199.087
2013-11-14,22.646,54.75,32.104,,15.938,194.208,23.0,217.208
2013-11-15,21.812,44.208,22.396,,24.875,193.652,21.217,214.87
2013-11-16,21.5,50.717,29.218,,21.771,196.042,24.917,220.958
2013-11-17,16.229,25.854,9.625,,29.77,195.75,19.875,215.625
2013-11-18,25.584,60.042,34.458,,33.02,194.5,23.083,217.583
2013-11-19,21.646,53.312,31.666,,14.812,188.25,19.083,207.333
2013-11-20,26.875,72.52,45.646,,16.73,191.0,23.5,214.5
2013-11-21,23.167,57.458,34.292,,13.0,188.5,19.625,208.125
2013-11-22,22.562,54.48,31.916,,12.292,189.391,17.696,207.087
2013-11-23,15.066,19.913,4.848,,17.854,189.125,11.792,200.917
2013-11-24,17.584,28.146,10.562,,41.166,194.333,20.667,215.0
2013-11-25,27.044,52.087,25.044,,45.304,197.261,25.522,222.783
2013-11-26,14.938,32.084,17.146,,12.5,187.708,10.958,198.667
2013-11-27,24.75,52.5,27.75,,16.875,190.708,23.875,214.583
2013-11-28,16.812,50.812,34.0,,17.062,192.292,17.75,210.042
2013-11-29,23.104,51.104,28.0,,13.25,190.348,16.522,206.87
2013-11-30,19.413,34.282,14.87,,11.48,191.958,15.125,207.083
2013-12-01,20.812,37.625,16.812,,33.042,197.667,23.292,220.958
2013-12-02,31.587,78.609,47.022,,30.478,199.476,32.667,232.143
2013-12-03,31.979,83.646,51.667,,30.417,198.875,32.958,231.833
2013-12-04,28.188,76.854,48.666,,31.312,196.833,29.542,226.375
2013-12-05,29.146,62.542,33.396,,24.438,193.917,29.125,223.042
2013-12-06,32.562,82.167,49.604,,25.146,195.875,30.083,225.958
2013-12-07,12.544,18.782,6.239,,8.646,189.792,9.208,199.0
2013-12-08,7.604,10.062,2.458,,7.0,188.167,6.625,194.792
2013-12-09,29.125,69.958,40.834,,26.958,197.174,23.957,221.13
2013-12-10,18.896,45.146,26.25,,18.584,193.333,19.917,213.25
2013-12-11,21.167,43.75,22.583,,13.834,189.292,21.917,211.208
2013-12-12,24.854,76.542,51.688,,15.834,193.917,32.5,226.417
2013-12-13,20.456,67.392,46.935,,12.291,193.043,23.87,216.913
2013-12-14,20.13,35.566,15.435,,10.25,189.125,14.625,203.75
2013-12-15,9.729,16.208,6.479,,6.792,188.708,8.458,197.167
2013-12-16,7.834,11.458,3.625,,6.292,187.783,6.304,194.087
2013-12-17,12.854,20.73,7.875,,7.5,188.667,8.917,197.583
2013-12-18,22.292,43.812,21.521,,22.875,193.625,20.458,214.083
2013-12-19,14.75,23.48,8.73,,7.104,188.292,10.958,199.25
2013-12-20,15.542,27.166,11.625,,6.438,187.292,10.25,197.542
2013-12-21,17.108,44.0,26.892,,10.979,191.792,17.625,209.417
2013-12-22,6.854,8.458,1.604,,5.125,187.875,5.5,193.375
2013-12-23,18.062,30.104,12.042,,12.896,189.0,14.304,203.304
2013-12-24,17.271,32.334,15.062,7.417,10.729,188.5,12.125,200.625
2013-12-25,22.659,44.0,21.341,13.0,15.682,190.091,18.0,208.091
2013-12-26,34.104,79.292,45.188,34.792,41.729,194.167,27.917,222.083
2013-12-27,14.812,28.938,14.125,10.875,13.917,189.417,10.917,200.333
2013-12-28,8.804,13.065,4.26,7.542,7.646,188.708,7.75,196.458
2013-12-29,16.167,24.5,8.334,8.042,10.23,188.542,14.375,202.917
2013-12-30,21.917,38.166,16.25,9.917,12.062,190.565,25.217,215.783
2013-12-31,20.188,36.875,16.688,16.75,18.292,192.25,20.625,212.875
2014-01-01,4.771,5.542,0.771,4.917,6.125,193.957,4.783,198.739
2014-01-02,10.438,13.875,3.438,5.75,6.917,194.957,9.565,204.522
2014-01-03,3.818,4.356,0.538,3.75,5.27,193.478,4.609,198.087
2014-01-04,18.0,32.562,14.562,13.042,13.916,200.652,18.174,218.826
2014-01-05,21.812,53.125,31.312,21.333,20.938,200.87,30.0,230.87
2014-01-06,20.395,46.798,26.403,21.417,26.896,198.478,18.696,217.174
2014-01-07,6.042,8.562,2.521,3.542,6.354,192.435,5.0,197.435
2014-01-08,10.0,14.626,4.626,7.682,8.826,193.619,7.19,200.81
2014-01-09,7.375,10.542,3.166,5.583,7.25,192.478,6.565,199.043
2014-01-10,12.316,19.316,7.0,5.5,7.834,192.348,8.478,200.826
2014-01-11,11.292,14.75,3.458,8.833,9.75,193.13,12.13,205.261
2014-01-12,8.416,11.292,2.875,4.167,6.729,194.174,7.261,201.435
2014-01-13,6.968,8.754,1.786,4.708,7.333,191.304,4.652,195.957
2014-01-14,33.021,68.916,35.896,23.792,28.354,196.304,28.087,224.391
2014-01-15,26.438,57.875,31.438,23.583,33.625,197.913,28.391,226.304
2014-01-16,15.229,20.938,5.708,11.917,14.208,192.652,11.957,204.609
2014-01-17,10.692,21.742,11.051,9.375,10.27,195.174,10.478,205.652
2014-01-18,5.0,6.375,1.375,4.125,6.438,191.043,5.0,196.043
2014-01-19,16.405,33.364,16.958,8.917,11.187,198.0,12.619,210.619
2014-01-20,11.818,17.149,5.331,13.75,15.188,195.391,8.391,203.783
2014-01-21,22.042,33.916,11.875,21.417,26.646,197.783,16.87,214.652
2014-01-22,22.854,42.708,19.854,16.042,28.916,198.043,20.435,218.478
2014-01-23,11.562,21.708,10.146,5.208,8.166,194.0,11.348,205.348
2014-01-24,13.695,22.126,8.432,9.417,11.896,195.0,14.565,209.565
2014-01-25,18.479,27.458,8.979,17.417,21.166,200.696,18.652,219.348
2014-01-26,29.738,46.808,17.07,23.083,30.609,197.318,24.773,222.091
2014-01-27,12.678,20.877,8.199,12.833,22.25,194.304,14.043,208.348
2014-01-28,6.792,9.875,3.084,4.167,5.75,194.0,6.043,200.043
2014-01-29,16.02,25.23,9.208,9.125,12.042,193.913,13.826,207.739
2014-01-30,22.896,35.562,12.666,16.75,27.938,197.696,21.609,219.304
2014-01-31,9.125,16.09,6.966,4.5,6.583,193.522,10.043,203.565
2014-02-01,3.146,3.666,0.521,4.917,6.646,192.391,3.87,196.261
2014-02-02,6.413,9.913,3.5,5.591,7.674,191.364,4.818,196.182
2014-02-03,8.338,13.183,4.845,5.167,8.23,191.043,6.739,197.783
2014-02-04,27.666,65.896,38.229,13.417,15.812,196.696,19.783,216.478
2014-02-05,21.625,31.0,9.375,14.708,20.396,197.174,17.652,214.826
2014-02-06,16.062,34.584,18.52,8.583,13.854,195.13,18.304,213.435
2014-02-07,17.486,28.517,11.03,9.333,12.792,192.043,11.522,203.565
2014-02-08,17.166,24.48,7.312,22.167,30.354,197.522,19.826,217.348
2014-02-09,12.062,16.812,4.75,6.5,7.604,194.043,8.478,202.522
2014-02-10,28.376,58.741,30.365,9.292,13.413,195.682,22.909,218.591
2014-02-11,27.958,53.792,25.834,16.083,21.5,199.13,25.957,225.087
2014-02-12,31.5,74.458,42.958,25.333,30.5,202.217,34.217,236.435
2014-02-13,12.667,28.312,15.646,10.958,15.0,194.957,10.043,205.0
2014-02-14,5.214,5.855,0.641,6.042,8.625,191.435,3.478,194.913
2014-02-15,5.375,6.125,0.75,8.375,11.98,191.826,4.913,196.739
2014-02-16,8.271,10.666,2.396,7.167,9.416,191.826,6.348,198.174
2014-02-17,24.476,49.044,24.567,16.667,21.646,197.565,19.435,217.0
2014-02-18,21.125,37.25,16.125,12.042,24.646,194.217,19.435,213.652
2014-02-19,20.77,64.958,44.188,7.125,11.708,193.565,18.957,212.522
2014-02-20,20.646,51.312,30.667,6.708,10.979,194.0,17.261,211.261
2014-02-21,22.658,47.779,25.122,11.417,15.646,194.13,16.87,211.0
2014-02-22,13.0,16.105,3.104,25.167,36.125,195.565,14.435,210.0
2014-02-23,21.782,38.065,16.282,22.333,38.522,194.545,20.409,214.955
2014-02-24,24.024,39.368,15.344,24.125,35.375,195.565,15.783,211.348
