date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2012-02-08,4.334,5.104,0.771,,5.458,190.25,4.5,194.75
2012-02-09,6.208,6.75,0.542,,7.875,191.25,5.0,196.25
2012-02-10,9.688,11.125,1.438,,11.667,192.083,8.75,200.833
2012-02-11,5.77,6.562,0.792,,11.875,192.217,5.174,197.391
2012-02-12,15.108,17.282,2.174,,19.043,193.667,9.81,203.476
2012-02-13,10.59,12.369,1.778,,14.625,190.333,8.5,198.833
2012-02-14,23.646,34.73,11.084,,14.75,197.25,17.875,215.125
2012-02-15,21.792,29.166,7.375,,19.083,191.0,16.875,207.875
2012-02-16,4.25,4.583,0.334,,8.542,187.542,3.125,190.667
2012-02-17,8.5,10.375,1.875,,8.792,192.75,8.667,201.417
2012-02-18,14.854,18.0,3.146,,12.208,190.625,9.667,200.292
2012-02-19,4.0,4.23,0.229,,5.958,189.696,3.87,193.565
2012-02-20,5.329,6.072,0.744,,5.125,190.083,4.208,194.292
2012-02-21,9.562,10.52,0.958,,8.542,190.833,8.333,199.167
2012-02-22,19.913,24.392,4.478,,15.435,191.826,12.652,204.478
2012-02-23,5.667,6.208,0.542,,9.958,188.792,6.25,195.042
2012-02-24,4.271,4.521,0.25,,10.167,185.708,3.417,189.125
2012-02-25,5.125,5.688,0.562,,5.697,184.708,3.125,187.833
2012-02-26,15.583,18.146,2.562,,11.812,192.478,10.913,203.391
2012-02-27,22.691,27.132,4.441,,29.312,194.25,17.25,211.5
2012-02-28,16.479,18.5,2.021,,20.562,192.625,11.75,204.375
2012-02-29,,,,,,,,
2012-03-01,22.271,26.438,4.166,,40.104,194.167,21.0,215.167
2012-03-02,3.916,4.104,0.188,,24.896,187.958,3.667,191.625
2012-03-03,3.875,3.958,0.084,,8.396,186.833,2.75,189.583
2012-03-04,11.25,13.875,2.625,,14.604,186.917,6.792,193.708
2012-03-05,11.438,14.542,3.104,,14.896,193.043,9.13,202.174
2012-03-06,14.548,17.513,2.966,,25.37,192.435,9.391,201.826
2012-03-07,25.333,28.375,3.042,,52.0,196.292,17.75,214.042
2012-03-08,19.562,24.334,4.77,,46.188,192.0,16.167,208.167
2012-03-09,11.958,13.75,1.792,,33.146,188.75,10.25,199.0
2012-03-10,8.646,10.166,1.521,,51.708,185.667,7.958,193.625
2012-03-11,5.604,6.062,0.458,,10.021,178.333,3.0,181.333
2012-03-12,23.042,26.875,3.834,,20.958,185.083,12.958,198.042
2012-03-13,25.628,30.935,5.306,,33.021,179.478,18.783,198.261
2012-03-14,5.229,5.708,0.479,,14.562,174.667,2.75,177.417
2012-03-15,20.812,24.146,3.334,,20.062,179.75,9.833,189.583
2012-03-16,12.416,14.542,2.125,,27.375,174.0,8.125,182.125
2012-03-17,9.292,10.104,0.812,,33.271,174.458,7.458,181.917
2012-03-18,15.69,18.262,2.572,,57.565,171.957,9.783,181.739
2012-03-19,13.688,17.146,3.458,,25.75,170.125,8.917,179.042
2012-03-20,11.132,12.231,1.098,,37.167,169.292,8.792,178.083
2012-03-21,5.958,6.5,0.542,,10.916,166.833,2.792,169.625
2012-03-22,22.292,25.042,2.75,,18.208,169.667,11.667,181.333
2012-03-23,9.208,10.104,0.896,,17.417,166.652,5.652,172.304
2012-03-24,8.188,9.5,1.312,,29.812,164.167,5.167,169.333
2012-03-25,15.958,19.854,3.896,,40.208,164.833,8.083,172.917
2012-03-26,8.438,9.27,0.833,,10.688,165.375,2.958,168.333
2012-03-27,17.514,20.548,3.033,,26.624,176.526,11.842,188.368
2012-03-28,22.292,29.146,6.854,,32.23,201.458,17.958,219.417
2012-03-29,15.375,18.646,3.271,,36.916,198.0,15.375,213.375
2012-03-30,9.688,11.812,2.125,,25.104,196.5,5.042,201.542
2012-03-31,8.583,9.834,1.25,,33.833,199.625,8.0,207.625
2012-04-01,5.375,6.354,0.98,,11.208,189.478,5.696,195.174
2012-04-02,11.375,13.729,2.354,,12.208,188.474,9.789,198.263
2012-04-03,16.875,21.979,5.104,,26.417,187.522,16.0,203.522
2012-04-04,7.312,8.375,1.062,,14.348,189.043,6.478,195.522
2012-04-05,15.934,21.217,5.283,,21.667,193.391,15.087,208.478
2012-04-06,10.782,12.043,1.261,,11.087,190.455,9.955,200.409
2012-04-07,5.938,6.833,0.896,,11.375,189.652,6.217,195.87
2012-04-08,8.375,9.146,0.771,,15.583,190.435,8.0,198.435
2012-04-09,14.395,17.916,3.521,,23.583,187.522,11.696,199.217
2012-04-10,13.042,15.292,2.25,,34.458,189.304,11.478,200.783
2012-04-11,24.292,28.979,4.688,,75.875,192.739,28.435,221.174
2012-04-12,8.739,9.892,1.152,,18.875,187.391,8.652,196.043
2012-04-13,11.625,13.729,2.104,,23.792,187.913,10.391,198.304
2012-04-14,11.438,13.958,2.521,,17.0,187.826,13.217,201.043
2012-04-15,7.834,9.084,1.25,,18.417,191.348,11.0,202.348
2012-04-16,18.646,21.396,2.75,,31.0,194.957,16.348,211.304
2012-04-17,17.114,20.546,3.432,,36.818,188.136,18.0,206.136
2012-04-18,11.042,14.292,3.25,,17.167,188.87,14.783,203.652
2012-04-19,11.261,14.109,2.848,,16.542,186.739,11.348,198.087
2012-04-20,11.438,13.98,2.542,,11.583,186.522,10.435,196.957
2012-04-21,8.334,10.25,1.916,,17.083,187.87,10.174,198.043
2012-04-22,8.396,9.166,0.771,,20.0,186.87,10.391,197.261
2012-04-23,14.062,15.771,1.708,,17.0,189.174,15.478,204.652
2012-04-24,9.562,11.583,2.021,,20.75,188.783,12.304,201.087
2012-04-25,14.5,16.292,1.792,,40.625,188.957,16.217,205.174
2012-04-26,12.482,13.766,1.284,,43.913,190.111,14.333,204.444
2012-04-27,12.188,13.5,1.312,,23.625,,,
2012-04-28,10.25,12.646,2.396,,24.333,,,
2012-04-29,11.042,12.021,0.979,,34.833,,,
2012-04-30,12.334,13.25,0.916,,35.708,,,
2012-05-01,13.75,15.666,1.916,,25.417,,,
2012-05-02,9.188,10.166,0.979,,21.5,,,
2012-05-03,5.087,5.37,0.282,,4.042,,,
2012-05-04,7.458,8.5,1.042,,10.208,,,
2012-05-05,6.104,6.521,0.416,,9.375,,,
2012-05-06,7.979,8.562,0.583,,21.333,,,
2012-05-07,12.435,13.63,1.196,,20.087,,,
2012-05-08,17.708,19.416,1.708,,34.833,,,
2012-05-09,17.0,18.229,1.229,,53.208,,,
2012-05-10,6.283,6.717,0.435,,20.792,,,
2012-05-11,3.75,3.834,0.084,,5.375,,,
2012-05-12,2.354,2.479,0.125,,6.375,,,
2012-05-13,5.334,5.5,0.166,,13.375,,,
2012-05-14,12.188,13.625,1.438,,19.292,,,
2012-05-15,18.354,20.958,2.604,,24.583,,,
2012-05-16,9.392,10.5,1.108,,22.87,,,
2012-05-17,15.739,16.608,0.87,,49.125,,,
2012-05-18,6.042,6.333,0.292,,28.792,,,
2012-05-19,8.854,9.312,0.458,,22.25,,,
2012-05-20,9.271,9.646,0.375,,26.167,,,
2012-05-21,8.75,9.479,0.729,,19.625,,,
2012-05-22,8.916,10.458,1.542,,16.167,,,
2012-05-23,8.0,8.854,0.854,,9.167,,,
2012-05-24,14.956,17.217,2.261,,27.0,,,
2012-05-25,18.652,20.826,2.174,,39.087,,,
2012-05-26,7.979,8.5,0.52,,20.583,,,
2012-05-27,7.979,8.562,0.583,,23.125,,,
2012-05-28,10.166,11.479,1.312,,20.583,,,
2012-05-29,11.062,13.167,2.104,,33.208,,,
2012-05-30,7.166,8.062,0.896,,15.917,,,
2012-05-31,15.326,17.239,1.913,,27.208,,,
2012-06-01,10.562,11.292,0.729,,26.292,,,
2012-06-02,8.208,8.75,0.542,,26.083,,,
2012-06-03,5.916,6.5,0.584,,33.958,,,
2012-06-04,10.5,12.0,1.5,,20.583,,,
2012-06-05,17.688,21.104,3.417,,23.875,,,
2012-06-06,11.458,13.562,2.104,,13.583,,,
2012-06-07,16.341,22.796,6.455,,20.13,,,
2012-06-08,15.916,18.312,2.396,,34.292,,,
2012-06-09,8.084,8.584,0.5,,15.375,,,
2012-06-10,4.792,5.27,0.479,,8.833,,,
2012-06-11,13.042,15.834,2.792,,13.875,,,
2012-06-12,10.812,12.917,2.104,,14.792,,,
2012-06-13,9.562,12.312,2.75,,11.583,186.0,21.5,207.5
2012-06-14,10.066,12.76,2.696,,20.875,188.435,11.478,199.913
2012-06-15,13.188,16.312,3.125,,24.917,188.957,12.783,201.739
2012-06-16,13.688,16.145,2.458,,23.708,191.652,15.609,207.261
2012-06-17,6.021,7.354,1.333,,11.792,189.348,11.957,201.304
2012-06-18,14.396,16.5,2.104,,18.125,190.522,15.87,206.391
2012-06-19,11.636,13.432,1.796,,25.913,187.5,12.955,200.455
2012-06-20,10.812,17.604,6.792,,15.042,181.435,19.0,200.435
2012-06-21,20.152,24.609,4.456,,31.583,191.13,23.087,214.217
2012-06-22,16.104,19.188,3.084,,20.75,189.217,17.826,207.043
2012-06-23,10.834,12.042,1.208,,16.083,188.739,12.609,201.348
2012-06-24,8.542,9.292,0.75,,20.333,194.043,11.391,205.435
2012-06-25,9.333,12.458,3.125,,12.458,184.043,10.087,194.13
2012-06-26,10.229,13.167,2.938,,17.0,188.565,11.348,199.913
2012-06-27,12.294,15.056,2.763,,17.0,191.45,12.7,204.15
2012-06-28,16.587,20.348,3.761,,27.25,195.13,15.957,211.087
2012-06-29,8.875,10.5,1.625,,13.625,185.783,10.478,196.261
2012-06-30,8.042,10.208,2.166,,13.5,187.565,10.826,198.391
2012-07-01,9.375,11.208,1.833,,25.833,185.348,12.522,197.87
2012-07-02,9.896,12.02,2.125,,21.083,189.0,13.174,202.174
2012-07-03,14.979,17.604,2.625,,27.708,187.435,15.739,203.174
2012-07-04,10.25,11.25,1.0,,22.583,186.348,14.391,200.739
2012-07-05,13.739,14.978,1.24,,42.083,188.348,20.0,208.348
2012-07-06,13.712,15.692,1.98,,43.478,195.35,22.45,217.8
2012-07-07,8.875,10.542,1.666,,13.167,189.375,12.75,202.125
2012-07-08,5.521,6.792,1.271,,8.083,186.417,8.417,194.833
2012-07-09,13.854,17.5,3.646,,19.167,191.75,13.0,204.75
2012-07-10,14.084,17.52,3.438,,30.375,200.25,18.125,218.375
2012-07-11,13.562,17.312,3.75,,24.667,192.542,15.208,207.75
2012-07-12,11.761,20.5,8.739,,18.042,177.917,16.417,194.333
2012-07-13,12.854,16.062,3.208,,27.625,188.391,17.783,206.174
2012-07-14,12.625,14.042,1.416,,28.167,191.667,18.917,210.583
2012-07-15,10.604,12.542,1.938,,37.167,196.083,16.708,212.792
2012-07-16,8.584,10.875,2.292,,20.083,198.208,16.417,214.625
2012-07-17,10.56,16.384,5.825,,21.304,195.0,17.391,212.391
2012-07-18,13.109,15.108,2.0,,35.333,197.833,17.75,215.583
2012-07-19,8.021,9.584,1.562,,25.792,199.792,13.792,213.583
2012-07-20,9.354,12.792,3.438,,19.167,185.304,10.783,196.087
2012-07-21,9.458,12.854,3.396,,16.792,188.417,9.167,197.583
2012-07-22,6.958,8.084,1.125,,30.458,188.375,9.917,198.292
2012-07-23,10.125,11.646,1.521,,45.167,194.0,11.583,205.583
2012-07-24,18.729,24.542,5.812,,41.833,214.333,23.917,238.25
2012-07-25,9.978,11.326,1.348,,38.417,202.5,20.542,223.042
2012-07-26,9.083,10.146,1.062,,40.875,196.875,17.583,214.458
2012-07-27,14.0,15.239,1.24,,59.13,195.526,22.474,218.0
2012-07-28,12.812,15.458,2.646,,35.0,196.125,18.375,214.5
2012-07-29,7.084,7.584,0.5,,27.042,190.5,12.625,203.125
2012-07-30,12.146,15.416,3.271,,21.625,187.125,13.833,200.958
2012-07-31,11.375,14.292,2.917,,18.542,181.75,13.917,195.667
2012-08-01,11.435,14.0,2.565,,19.542,183.292,14.208,197.5
2012-08-02,11.75,15.104,3.354,,19.792,186.458,17.0,203.458
2012-08-03,12.73,16.875,4.146,,20.958,189.783,15.783,205.565
2012-08-04,10.416,13.542,3.125,,15.708,184.417,11.792,196.208
2012-08-05,6.542,7.604,1.062,,17.417,187.333,12.167,199.5
2012-08-06,11.435,15.108,3.674,,16.478,184.696,13.261,197.957
2012-08-07,8.666,11.062,2.396,,17.167,187.083,12.417,199.5
2012-08-08,9.391,10.761,1.37,,12.75,188.542,11.208,199.75
2012-08-09,9.604,11.062,1.458,,13.958,189.333,11.333,200.667
2012-08-10,13.417,15.438,2.021,,23.417,189.417,15.208,204.625
2012-08-11,10.625,11.562,0.938,,34.75,192.417,15.375,207.792
2012-08-12,6.584,7.334,0.75,,23.167,186.958,9.75,196.708
2012-08-13,8.688,10.354,1.667,,17.958,183.826,11.13,194.957
2012-08-14,7.084,7.979,0.896,,12.708,183.75,8.667,192.417
2012-08-15,7.682,8.432,0.75,,25.435,186.348,9.0,195.348
2012-08-16,8.583,9.688,1.104,,20.625,184.125,12.625,196.75
2012-08-17,9.083,11.354,2.271,,19.792,185.375,12.375,197.75
2012-08-18,9.75,11.084,1.334,,21.292,182.375,12.167,194.542
2012-08-19,6.958,8.396,1.438,,15.292,183.417,10.375,193.792
2012-08-20,10.104,13.062,2.958,,15.958,186.217,12.913,199.13
2012-08-21,11.875,13.584,1.708,,19.708,188.792,16.417,205.208
2012-08-22,12.826,16.5,3.674,,20.583,186.417,19.083,205.5
2012-08-23,12.02,18.875,6.854,,15.25,183.042,16.708,199.75
2012-08-24,12.667,15.979,3.312,,18.792,184.083,18.25,202.333
2012-08-25,10.938,12.958,2.021,,20.375,184.167,15.917,200.083
2012-08-26,7.292,8.292,1.0,,15.917,185.125,12.375,197.5
2012-08-27,9.792,11.542,1.75,,17.0,178.261,13.174,191.435
2012-08-28,11.456,13.956,2.5,,15.565,182.217,18.087,200.304
2012-08-29,12.804,15.196,2.392,,20.167,185.042,17.417,202.458
2012-08-30,16.396,21.854,5.458,,24.25,194.958,21.708,216.667
2012-08-31,12.23,15.48,3.25,,18.208,186.25,14.792,201.042
2012-09-01,8.583,11.729,3.146,,14.083,193.833,13.667,207.5
2012-09-02,5.292,5.792,0.5,,10.542,188.875,7.625,196.5
2012-09-03,10.0,11.625,1.625,,12.75,181.043,10.13,191.174
2012-09-04,11.771,13.021,1.25,,21.542,181.333,13.167,194.5
2012-09-05,13.109,16.108,3.0,,17.75,182.542,17.375,199.917
2012-09-06,14.284,16.833,2.548,,22.957,192.905,20.571,213.476
2012-09-07,9.916,11.98,2.062,,14.583,196.0,12.75,208.75
2012-09-08,10.083,10.979,0.896,,28.042,198.792,14.917,213.708
2012-09-09,7.708,9.375,1.667,,17.75,193.792,13.25,207.042
2012-09-10,11.875,14.812,2.938,,20.875,194.583,14.958,209.542
2012-09-11,10.062,13.334,3.271,,18.417,190.833,15.875,206.708
2012-09-12,9.565,11.152,1.586,,17.917,191.958,12.708,204.667
2012-09-13,11.542,12.688,1.146,,23.25,186.913,15.043,201.957
2012-09-14,16.166,18.578,2.411,,24.739,193.174,18.348,211.522
2012-09-15,12.625,15.73,3.104,,20.167,188.0,15.667,203.667
2012-09-16,8.166,9.729,1.562,,21.167,186.875,13.667,200.542
2012-09-17,6.375,8.521,2.146,,15.292,178.0,9.375,187.375
2012-09-18,8.562,13.521,4.958,,17.125,177.375,12.208,189.583
2012-09-19,12.174,17.956,5.782,,13.75,179.5,13.917,193.417
2012-09-20,7.52,11.396,3.875,,15.5,183.043,12.217,195.261
2012-09-21,11.021,13.625,2.604,,21.375,186.667,12.292,198.958
2012-09-22,8.292,9.729,1.438,,16.292,181.458,11.625,193.083
2012-09-23,6.312,7.042,0.729,,12.125,171.167,7.583,178.75
2012-09-24,7.292,9.771,2.479,,7.167,169.792,8.5,178.292
2012-09-25,9.978,12.566,2.587,,9.652,175.05,9.4,184.45
2012-09-26,9.609,12.152,2.544,,10.792,185.375,10.417,195.792
2012-09-27,9.646,13.48,3.834,,12.625,192.208,12.708,204.917
2012-09-28,9.542,12.416,2.875,,7.958,188.125,11.0,199.125
2012-09-29,9.875,14.792,4.917,,14.292,187.125,13.625,200.75
2012-09-30,5.0,5.458,0.458,,29.792,181.083,9.375,190.458
2012-10-01,7.458,9.084,1.625,,8.292,175.958,8.75,184.708
2012-10-02,8.312,9.688,1.375,,11.125,186.043,9.652,195.696
2012-10-03,11.348,13.739,2.392,,12.542,190.583,12.292,202.875
2012-10-04,10.652,12.174,1.522,,7.609,194.087,17.478,211.565
2012-10-05,13.917,15.895,1.98,,13.333,183.417,15.667,199.083
2012-10-06,8.896,10.104,1.208,,22.208,180.833,12.708,193.542
2012-10-07,5.354,6.208,0.854,,11.917,176.5,8.083,184.583
2012-10-08,5.625,6.854,1.229,,10.042,181.417,7.917,189.333
2012-10-09,8.375,10.146,1.771,,11.5,181.292,8.333,189.625
2012-10-10,10.13,12.587,2.456,,11.333,182.375,9.417,191.792
2012-10-11,10.646,12.979,2.333,,12.375,175.13,10.261,185.391
2012-10-12,5.958,7.021,1.062,,10.625,177.0,6.25,183.25
2012-10-13,5.916,6.834,0.917,,13.042,179.25,6.167,185.417
2012-10-14,7.396,8.312,0.916,,23.042,191.5,10.0,201.5
2012-10-15,10.108,11.935,1.826,,23.739,193.429,11.762,205.19
2012-10-16,13.562,15.75,2.188,,25.083,191.083,14.667,205.75
2012-10-17,13.782,15.608,1.826,,33.0,192.125,15.625,207.75
2012-10-18,19.084,32.666,13.583,,26.875,192.417,21.5,213.917
2012-10-19,6.5,7.667,1.166,,6.958,185.917,6.375,192.292
2012-10-20,14.375,16.438,2.062,,17.375,191.292,12.917,204.208
2012-10-21,6.584,7.208,0.625,,17.917,188.375,9.292,197.667
2012-10-22,14.833,16.812,1.979,,37.25,192.957,17.174,210.13
2012-10-23,12.396,15.5,3.104,,27.458,190.375,14.5,204.875
2012-10-24,7.932,9.136,1.204,,4.727,188.348,6.217,194.565
2012-10-25,17.708,22.854,5.146,,27.286,193.458,18.25,211.708
2012-10-26,16.396,19.25,2.854,,20.5,193.667,21.292,214.958
2012-10-27,13.5,16.5,3.0,,21.042,197.0,14.417,211.417
2012-10-28,9.104,10.625,1.521,,15.292,195.75,11.583,207.333
2012-10-29,6.047,8.197,2.15,,8.364,187.565,6.609,194.174
2012-10-30,16.042,24.5,8.458,,17.542,193.292,19.667,212.958
2012-10-31,16.891,24.478,7.587,,18.375,194.375,21.042,215.417
2012-11-01,14.854,20.583,5.73,,23.333,192.917,15.792,208.708
2012-11-02,6.4,6.913,0.513,,6.217,188.682,5.682,194.364
2012-11-03,5.562,6.042,0.48,,10.375,184.792,5.792,190.583
2012-11-04,7.438,8.271,0.834,,13.0,185.75,7.667,193.417
2012-11-05,20.0,25.021,5.02,,29.292,188.208,17.5,205.708
2012-11-06,20.6,29.682,9.082,,45.958,187.435,23.522,210.957
2012-11-07,11.435,17.304,5.87,,12.208,182.083,13.083,195.167
2012-11-08,9.0,10.458,1.458,,9.458,176.667,9.375,186.042
2012-11-09,7.375,8.312,0.938,,14.167,199.435,7.0,206.435
2012-11-10,6.334,7.0,0.666,,12.333,204.208,6.917,211.125
2012-11-11,11.208,13.0,1.792,,23.083,204.583,13.75,218.333
2012-11-12,11.062,14.105,3.042,,11.917,202.25,13.0,215.25
2012-11-13,16.608,24.565,7.956,,21.043,209.043,25.0,234.043
2012-11-14,8.456,10.522,2.066,,6.167,201.792,7.833,209.625
2012-11-15,9.166,10.98,1.812,,6.833,205.542,8.167,213.708
2012-11-16,13.188,16.375,3.188,,9.042,207.783,13.087,220.87
2012-11-17,16.292,22.375,6.084,,24.625,206.458,19.625,226.083
2012-11-18,2.166,2.25,0.084,,4.083,201.375,3.875,205.25
2012-11-19,15.688,19.854,4.167,,17.792,205.542,14.125,219.667
2012-11-20,8.438,11.438,3.0,,8.5,199.125,10.167,209.292
2012-11-21,9.348,11.13,1.782,,5.833,198.208,9.625,207.833
2012-11-22,22.438,32.792,10.354,,22.458,201.5,22.583,224.083
2012-11-23,16.562,22.062,5.5,,30.208,204.0,21.792,225.792
2012-11-24,5.48,6.042,0.562,,5.208,215.958,5.375,221.333
2012-11-25,11.062,12.688,1.625,,14.125,222.792,12.167,234.958
2012-11-26,14.87,18.892,4.022,,19.391,205.3,14.55,219.85
2012-11-27,5.396,6.104,0.708,,4.75,189.958,5.25,195.208
2012-11-28,18.125,30.209,12.084,,14.292,199.167,16.25,215.417
2012-11-29,24.604,45.562,20.958,,24.542,196.625,30.125,226.75
2012-11-30,24.375,58.0,33.625,,40.042,197.5,34.917,232.417
2012-12-01,10.188,27.021,16.834,,16.625,190.958,17.583,208.542
2012-12-02,7.23,8.375,1.146,,12.542,180.042,6.292,186.333
2012-12-03,13.896,16.708,2.812,,14.5,178.391,11.435,189.826
2012-12-04,12.956,18.5,5.544,,7.348,178.158,9.737,187.895
2012-12-05,22.661,44.866,22.204,,12.25,197.625,25.875,223.5
2012-12-06,11.604,29.479,17.875,,12.792,198.25,17.875,216.125
2012-12-07,12.458,17.896,5.438,,6.667,190.458,12.208,202.667
2012-12-08,11.0,16.854,5.854,,8.917,188.458,11.0,199.458
2012-12-09,8.958,11.48,2.52,,8.625,183.0,8.25,191.25
2012-12-10,9.834,14.042,4.208,,4.583,195.917,6.833,202.75
2012-12-11,13.083,17.416,4.334,,6.417,202.261,9.217,211.478
2012-12-12,14.926,18.817,3.892,,8.458,203.0,11.292,214.292
2012-12-13,15.25,18.042,2.792,,9.625,202.667,10.667,213.333
2012-12-14,26.364,40.728,14.364,,21.826,201.6,23.25,224.85
2012-12-15,29.479,51.958,22.479,,44.583,197.542,38.0,235.542
2012-12-16,6.834,9.208,2.375,,10.792,189.375,9.667,199.042
2012-12-17,21.521,30.875,9.354,,30.0,190.583,19.75,210.333
2012-12-18,9.396,17.708,8.312,,11.75,189.625,9.833,199.458
2012-12-19,6.628,7.494,0.867,,4.333,186.375,4.583,190.958
2012-12-20,12.938,15.479,2.542,,6.667,191.542,7.875,199.417
2012-12-21,18.312,27.875,9.562,,16.375,195.696,17.261,212.957
2012-12-22,14.688,22.354,7.666,,18.25,194.708,16.167,210.875
2012-12-23,8.208,9.521,1.312,,15.083,195.5,8.375,203.875
2012-12-24,7.0,8.104,1.104,,6.458,193.417,6.333,199.75
2012-12-25,16.826,24.456,7.63,,8.739,196.391,13.174,209.565
2012-12-26,4.516,5.066,0.55,,4.583,193.875,4.542,198.417
2012-12-27,11.334,15.75,4.417,,8.042,196.417,13.042,209.458
2012-12-28,22.396,36.229,13.834,,25.167,195.478,19.435,214.913
2012-12-29,14.938,18.938,4.0,,19.292,193.667,12.083,205.75
2012-12-30,12.75,15.334,2.584,,29.792,194.0,13.417,207.417
2012-12-31,3.562,3.729,0.167,,4.167,189.708,4.333,194.042
2013-01-01,7.375,8.188,0.812,12.292,13.208,185.783,5.739,191.522
2013-01-02,3.845,4.373,0.527,4.25,7.354,185.917,4.708,190.625
2013-01-03,8.666,10.167,1.5,12.875,16.084,188.5,6.25,194.75
2013-01-04,5.292,6.354,1.062,5.583,7.416,185.542,4.833,190.375
2013-01-05,3.75,4.062,0.312,3.583,5.916,182.042,2.75,184.792
2013-01-06,8.25,9.958,1.708,4.417,7.146,182.792,4.792,187.583
2013-01-07,20.584,28.616,8.033,12.25,15.282,190.571,14.762,205.333
2013-01-08,24.854,35.52,10.666,19.0,25.292,188.13,17.913,206.043
2013-01-09,7.767,9.443,1.676,4.375,7.458,188.0,5.348,193.348
2013-01-10,9.271,10.604,1.334,3.208,5.146,188.826,5.609,194.435
2013-01-11,14.854,18.521,3.667,6.458,7.52,189.913,9.609,199.522
2013-01-12,14.146,17.396,3.25,11.25,13.208,190.565,12.783,203.348
2013-01-13,3.312,3.479,0.166,3.5,5.958,186.87,3.13,190.0
2013-01-14,9.304,10.721,1.418,6.292,7.604,185.391,5.348,190.739
2013-01-15,25.125,38.688,13.562,15.208,18.98,191.13,19.043,210.174
2013-01-16,14.044,18.437,4.394,6.625,9.938,189.13,10.0,199.13
2013-01-17,11.875,15.188,3.312,6.458,8.25,189.304,8.391,197.696
2013-01-18,17.438,21.229,3.792,17.75,21.584,191.913,12.0,203.913
2013-01-19,4.021,4.188,0.166,4.667,7.479,189.739,2.783,192.522
2013-01-20,20.188,30.438,10.25,12.417,15.542,197.0,13.13,210.13
2013-01-21,19.196,35.528,16.332,13.042,17.804,196.227,12.273,208.5
2013-01-22,9.444,10.205,0.762,15.208,16.5,191.609,6.478,198.087
2013-01-23,10.608,11.98,1.372,6.75,10.146,189.87,7.739,197.609
2013-01-24,23.396,33.73,10.334,17.625,22.084,194.0,17.696,211.696
2013-01-25,31.333,59.23,27.896,32.167,44.375,202.909,34.727,237.636
2013-01-26,9.0,11.834,2.833,11.625,16.229,194.087,9.13,203.217
2013-01-27,14.717,19.522,4.804,11.5,12.826,188.591,9.818,198.409
2013-01-28,22.441,31.828,9.386,15.083,19.542,192.043,13.435,205.478
2013-01-29,14.77,18.23,3.458,8.5,11.875,186.391,9.087,195.478
2013-01-30,27.458,41.797,14.34,20.958,30.521,194.783,23.435,218.217
2013-01-31,6.479,7.896,1.416,6.417,10.312,187.522,6.217,193.739
2013-02-01,20.708,30.562,9.854,18.917,24.146,194.609,14.739,209.348
2013-02-02,20.354,24.25,3.896,33.917,46.5,194.522,16.783,211.304
2013-02-03,32.416,55.438,23.02,35.417,49.896,206.87,26.261,233.13
2013-02-04,10.512,13.75,3.238,4.417,11.312,185.652,5.478,191.13
2013-02-05,4.604,5.75,1.146,3.333,5.562,186.0,3.174,189.174
2013-02-06,6.912,8.542,1.63,6.708,5.066,186.526,3.263,189.789
2013-02-07,10.208,12.292,2.084,6.458,8.812,186.13,5.0,191.13
2013-02-08,11.52,14.021,2.5,8.417,11.875,187.304,4.609,191.913
2013-02-09,5.708,6.521,0.812,2.833,5.98,188.913,2.261,191.174
2013-02-10,10.625,12.334,1.708,8.75,10.5,189.609,3.217,192.826
2013-02-11,8.334,9.799,1.464,7.375,9.729,188.913,3.174,192.087
2013-02-12,16.125,20.062,3.938,8.25,10.458,,,
2013-02-13,8.818,14.002,5.184,3.625,7.021,,,
2013-02-14,15.646,20.625,4.979,8.5,12.854,,,
2013-02-15,7.312,8.584,1.271,1.667,4.729,,,
2013-02-16,2.875,3.396,0.521,9.167,10.896,,,
2013-02-17,7.958,10.396,2.438,21.208,21.646,,,
2013-02-18,4.848,5.664,0.816,8.458,10.488,,,
2013-02-19,5.0,5.792,0.792,7.75,9.083,192.857,5.429,198.286
2013-02-20,19.178,23.129,3.95,17.0,21.025,195.957,11.478,207.435
2013-02-21,7.354,8.458,1.104,10.375,10.125,191.652,5.0,196.652
2013-02-22,8.396,9.584,1.188,6.833,8.458,186.13,4.783,190.913
2013-02-23,7.521,8.771,1.25,8.917,11.062,190.522,4.261,194.783
2013-02-24,20.521,24.938,4.416,15.167,19.334,190.87,10.826,201.696
2013-02-25,14.338,17.446,3.108,23.333,29.021,193.174,8.87,202.043
2013-02-26,20.062,22.875,2.812,45.833,51.979,194.478,11.522,206.0
2013-02-27,28.691,34.298,5.607,57.318,67.804,197.045,18.636,215.682
2013-02-28,10.312,11.479,1.166,23.708,29.312,189.957,6.739,196.696
2013-03-01,17.521,21.104,3.583,33.083,51.458,191.565,11.13,202.696
2013-03-02,7.604,8.875,1.271,15.0,22.396,192.609,6.609,199.217
2013-03-03,6.646,8.625,1.979,6.125,7.688,190.13,4.13,194.261
2013-03-04,17.654,22.186,4.532,15.5,20.521,190.696,8.304,199.0
2013-03-05,16.062,19.896,3.833,17.375,30.146,187.478,11.261,198.739
2013-03-06,3.522,3.788,0.267,6.208,8.456,188.364,2.773,191.136
2013-03-07,5.375,5.896,0.52,9.208,10.0,187.739,2.957,190.696
2013-03-08,7.188,8.396,1.208,8.333,10.271,192.043,3.435,195.478
