date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,PM25_mean
2011-12-14,196.1,28.4,24.952,46.714,21.762,2.714,37.19,224.5,
2011-12-15,201.667,27.0,17.875,33.125,15.25,5.375,38.833,228.667,
2011-12-16,186.304,11.043,10.625,12.625,2.0,3.875,9.625,197.348,
2011-12-17,197.875,18.208,18.917,26.792,7.875,2.208,16.0,216.083,
2011-12-18,198.043,18.348,15.083,22.917,7.833,2.458,20.208,216.391,
2011-12-19,196.125,22.667,18.167,29.0,10.833,1.833,20.167,218.792,
2011-12-20,200.429,28.571,23.5,39.85,16.35,3.474,27.571,229.0,
2011-12-21,203.208,28.167,23.917,38.417,14.5,3.75,37.208,231.375,
2011-12-22,197.25,21.708,18.125,28.208,10.083,4.375,31.625,218.958,
2011-12-23,192.167,16.5,18.417,24.042,5.625,4.125,13.167,208.667,
2011-12-24,196.542,18.292,15.667,22.25,6.583,5.417,18.125,214.833,
2011-12-25,189.25,10.125,9.125,10.5,1.375,3.208,12.667,199.375,
2011-12-26,188.864,12.636,13.125,16.25,3.125,1.708,9.625,201.5,
2011-12-27,200.381,26.19,23.4,43.7,20.3,3.368,21.19,226.571,
2011-12-28,205.167,33.708,28.167,56.458,28.292,5.167,37.542,238.875,
2011-12-29,197.458,28.042,23.583,37.917,14.333,5.0,42.417,225.5,
2011-12-30,193.682,21.318,17.625,24.167,6.542,3.208,26.5,215.0,
2011-12-31,196.0,20.458,18.5,25.083,6.583,2.875,15.667,216.458,
2012-01-01,200.125,19.333,14.957,20.087,5.13,1.273,19.75,219.458,
2012-01-02,201.391,23.348,12.083,18.917,6.833,2.208,27.625,224.739,
2012-01-03,186.652,7.13,5.833,6.292,0.458,2.042,7.792,193.783,
2012-01-04,194.13,15.696,15.042,20.375,5.333,2.0,10.375,209.826,
2012-01-05,200.05,18.0,19.905,26.048,6.143,3.619,19.333,218.05,
2012-01-06,200.826,16.217,17.0,21.792,4.792,2.167,19.458,217.043,
2012-01-07,202.0,23.13,22.875,33.5,10.625,4.0,35.083,225.13,
2012-01-08,202.478,24.391,25.522,36.739,11.217,2.318,40.958,226.87,
2012-01-09,200.429,21.857,21.333,33.714,12.381,4.81,35.952,222.286,
2012-01-10,197.913,17.174,17.792,23.917,6.125,1.75,18.125,215.087,
2012-01-11,201.75,26.042,26.458,45.875,19.417,3.667,19.208,227.792,
2012-01-12,200.783,22.913,23.042,31.0,7.958,2.708,24.958,223.696,
2012-01-13,200.333,23.083,20.083,27.083,7.0,1.542,33.333,223.417,
2012-01-14,185.609,13.522,13.5,17.167,3.667,1.708,13.625,199.13,
2012-01-15,199.417,23.333,22.957,34.348,11.391,1.864,33.583,222.75,
2012-01-16,199.0,21.348,21.083,29.667,8.583,2.167,30.375,220.348,
2012-01-17,194.429,14.81,14.667,15.905,1.238,1.81,30.048,209.238,
2012-01-18,192.565,16.652,19.583,24.083,4.5,2.375,24.958,209.217,
2012-01-19,196.0,20.417,21.917,29.458,7.542,2.125,22.875,216.417,
2012-01-20,198.304,18.826,18.125,22.333,4.208,2.25,26.5,217.13,
2012-01-21,201.542,37.833,31.042,56.458,25.417,5.125,40.792,239.375,
2012-01-22,187.652,15.565,13.739,16.435,2.696,0.682,17.292,203.217,
2012-01-23,190.042,14.375,13.042,15.5,2.458,1.667,12.375,204.417,
2012-01-24,205.3,24.4,19.095,33.667,14.571,1.19,28.0,229.7,
2012-01-25,187.625,8.458,7.625,9.083,1.458,1.542,20.417,196.083,
2012-01-26,189.652,9.478,9.583,10.542,0.958,4.625,29.0,199.13,
2012-01-27,194.042,12.833,11.625,13.917,2.292,1.375,10.125,206.875,
2012-01-28,193.826,19.652,19.208,27.667,8.458,1.458,14.042,213.478,
2012-01-29,203.958,26.167,26.565,41.217,14.652,3.455,27.125,230.125,
2012-01-30,206.565,36.522,29.667,53.417,23.75,3.833,33.458,243.087,
2012-01-31,204.19,35.571,29.429,47.476,18.048,8.619,43.19,239.762,
2012-02-01,208.696,46.043,33.792,66.833,33.042,2.708,56.375,254.739,
2012-02-02,190.75,19.75,17.542,21.125,3.583,0.958,34.25,210.5,
2012-02-03,205.435,20.957,17.625,22.125,4.5,1.75,30.5,226.391,
2012-02-04,191.375,17.083,14.375,16.792,2.417,0.792,28.708,208.458,
2012-02-05,194.913,20.826,22.217,28.174,5.957,1.318,29.042,215.739,
2012-02-06,191.19,15.238,13.667,16.667,3.0,1.429,24.81,206.429,
2012-02-07,188.348,11.261,8.917,11.5,2.583,1.708,20.417,199.609,
2012-02-08,186.583,7.625,5.958,6.583,0.625,0.542,5.542,194.208,
2012-02-09,193.0,13.783,13.375,16.625,3.25,1.417,10.958,206.783,
2012-02-10,196.333,13.792,12.75,14.083,1.333,1.333,24.125,210.125,
2012-02-11,198.043,16.217,13.917,16.333,2.417,2.292,28.958,214.261,
2012-02-12,212.042,33.708,33.217,56.565,23.348,2.409,47.333,245.75,
2012-02-13,188.13,12.174,11.042,12.083,1.042,2.875,29.167,200.304,
2012-02-14,195.476,24.095,27.095,36.762,9.667,3.667,35.714,219.571,
2012-02-15,186.391,14.217,15.667,16.792,1.125,1.958,27.042,200.609,
2012-02-16,199.375,18.125,17.0,22.708,5.708,1.542,24.75,217.5,
2012-02-17,203.304,30.652,23.417,33.708,10.292,3.667,30.333,233.957,
2012-02-18,193.667,20.542,17.167,23.708,6.542,0.667,16.875,214.208,
2012-02-19,185.913,11.565,10.478,11.217,0.739,0.636,9.083,197.478,
2012-02-20,193.667,15.762,14.0,19.952,5.952,1.762,14.381,209.429,
2012-02-21,198.0,17.522,17.125,21.708,4.583,4.875,36.375,215.522,
2012-02-22,201.75,20.083,22.917,27.458,4.542,4.583,47.875,221.833,
2012-02-23,197.0,16.955,15.625,20.083,4.458,3.375,37.667,213.955,
2012-02-24,195.625,11.042,9.292,10.167,0.875,2.083,12.25,206.667,
2012-02-25,195.455,16.318,17.0,21.5,4.5,4.542,15.875,211.773,
2012-02-26,200.143,33.333,33.3,48.2,14.9,3.158,40.381,233.476,
2012-02-27,192.591,21.364,18.542,24.958,6.417,1.25,34.167,213.955,
2012-02-28,198.125,20.25,20.583,26.125,5.542,9.042,30.25,218.375,
2012-02-29,,,,,,,,,
2012-03-01,192.565,21.348,19.292,24.542,5.25,2.125,28.0,213.913,
2012-03-02,188.083,10.792,9.375,11.125,1.75,1.542,24.958,198.875,
2012-03-03,190.913,10.826,9.042,10.25,1.208,2.0,22.208,201.739,
2012-03-04,196.167,14.625,14.667,17.208,2.542,3.792,34.792,210.792,
2012-03-05,205.913,20.565,21.348,25.304,3.957,3.182,56.958,226.478,
2012-03-06,194.381,18.714,18.857,23.476,4.619,2.143,25.524,213.095,
2012-03-07,193.565,18.261,16.042,21.667,5.625,2.667,39.667,211.826,
2012-03-08,187.833,13.292,13.0,14.333,1.333,3.417,62.833,201.125,
2012-03-09,192.227,19.273,15.833,18.708,2.875,2.375,56.625,211.5,
2012-03-10,184.167,11.0,6.417,6.833,0.417,1.0,39.167,195.167,
2012-03-11,190.826,14.261,15.25,17.083,1.833,3.417,29.292,205.087,
2012-03-12,191.458,19.625,17.609,22.565,4.957,3.773,33.333,211.083,
2012-03-13,186.579,14.474,12.762,14.476,1.714,2.381,25.143,201.053,
2012-03-14,186.875,7.917,5.792,6.208,0.417,0.542,15.667,194.792,
2012-03-15,195.0,16.273,18.125,22.792,4.667,3.125,23.375,211.273,
2012-03-16,199.875,19.75,18.958,22.0,3.042,2.167,32.708,219.625,
2012-03-17,202.045,21.5,19.292,22.375,3.083,3.625,54.292,223.545,
2012-03-18,185.667,14.0,10.125,12.083,1.958,2.25,30.958,199.667,
2012-03-19,190.421,16.579,15.95,18.4,2.45,1.842,44.095,207.0,
2012-03-20,191.417,15.458,13.583,14.542,0.958,1.5,39.417,206.875,
2012-03-21,187.409,11.545,11.0,12.208,1.208,0.792,21.5,198.955,
2012-03-22,191.125,16.333,15.833,19.042,3.208,0.833,24.167,207.458,
2012-03-23,193.739,17.13,14.75,16.542,1.792,1.042,36.375,210.87,
2012-03-24,199.75,16.625,13.5,14.458,0.958,1.542,49.625,216.375,
2012-03-25,188.682,11.727,9.042,9.625,0.583,1.208,42.208,200.409,
2012-03-26,193.167,16.083,18.348,20.087,1.739,3.273,31.458,209.25,
2012-03-27,194.947,22.947,21.667,27.238,5.571,2.524,45.476,217.895,
2012-03-28,189.917,18.417,15.292,19.708,4.417,1.542,42.167,208.333,
2012-03-29,197.091,16.273,14.333,15.875,1.542,1.75,46.875,213.364,
2012-03-30,190.042,13.958,14.833,16.083,1.25,2.667,34.042,204.0,
2012-03-31,193.045,13.045,9.958,10.458,0.5,1.583,25.333,206.091,
2012-04-01,187.636,8.727,8.833,9.375,0.542,3.5,16.083,196.364,
2012-04-02,192.125,15.042,15.708,19.042,3.333,7.875,18.75,207.167,
2012-04-03,184.045,11.227,8.0,8.696,0.696,0.591,24.458,195.273,
2012-04-04,187.429,9.333,9.571,11.048,1.476,1.333,11.476,196.762,
2012-04-05,188.091,10.909,9.958,11.208,1.25,1.583,31.083,199.0,
2012-04-06,186.875,8.333,7.625,8.417,0.792,1.5,11.083,195.208,
2012-04-07,187.455,8.5,8.375,9.083,0.708,1.375,8.5,195.955,
2012-04-08,191.75,13.958,12.167,13.042,0.875,1.708,18.0,205.708,
2012-04-09,189.5,16.773,16.25,18.625,2.375,2.292,27.167,206.273,
2012-04-10,192.667,24.917,23.391,27.565,4.174,2.682,36.917,217.583,
2012-04-11,183.632,20.368,15.524,18.381,2.857,1.143,29.81,204.0,
2012-04-12,185.958,13.125,10.875,12.458,1.583,0.833,27.292,199.083,
2012-04-13,189.182,15.545,15.042,16.958,1.917,1.75,16.917,204.727,
2012-04-14,185.708,16.083,13.708,15.958,2.25,1.208,26.875,201.792,
2012-04-15,191.682,16.045,11.542,13.25,1.708,4.083,24.792,207.727,
2012-04-16,187.917,17.25,12.958,15.25,2.292,4.125,24.958,205.167,
2012-04-17,189.522,18.522,14.826,17.174,2.348,2.136,27.125,208.043,
2012-04-18,187.571,16.952,13.714,15.667,1.952,1.571,29.19,204.524,
2012-04-19,193.261,20.696,18.833,20.875,2.042,4.083,38.375,213.957,
2012-04-20,184.708,15.375,11.458,14.125,2.667,0.917,19.667,200.083,
2012-04-21,179.409,9.955,5.875,6.833,0.958,0.042,7.125,189.364,
2012-04-22,182.75,14.625,7.208,7.958,0.75,0.0,12.125,197.375,
2012-04-23,190.0,20.091,13.708,16.667,2.958,2.0,55.0,210.091,
2012-04-24,194.792,20.292,17.217,19.652,2.435,5.364,59.583,215.083,
2012-04-25,189.632,21.0,18.333,20.571,2.238,2.19,36.333,210.632,
2012-04-26,186.583,14.042,10.25,11.5,1.25,0.542,13.083,200.625,
2012-04-27,194.357,15.643,13.714,16.214,2.5,1.286,17.357,210.0,
2012-04-28,,,13.818,14.636,0.818,9.923,35.769,,
2012-04-29,,,9.375,10.375,1.0,2.75,28.458,,
2012-04-30,,,4.292,4.75,0.458,0.0,5.333,,
2012-05-01,178.75,13.667,7.3,8.3,1.0,0.263,4.095,192.417,
2012-05-02,180.409,14.455,8.792,9.875,1.083,1.417,7.875,194.864,
2012-05-03,179.958,10.667,3.417,3.583,0.167,0.25,10.0,190.625,
2012-05-04,182.042,9.792,4.125,4.208,0.083,0.208,10.125,191.833,
2012-05-05,189.792,14.625,9.333,10.542,1.208,0.833,19.083,204.417,
2012-05-06,184.045,11.045,6.167,6.75,0.583,1.0,24.917,195.091,
2012-05-07,184.708,13.0,7.375,8.125,0.75,2.125,42.208,197.708,
2012-05-08,185.429,14.524,12.1,13.55,1.45,1.684,47.286,199.952,
2012-05-09,189.917,16.708,11.458,13.625,2.167,2.333,32.292,206.625,
2012-05-10,185.478,15.304,8.917,9.667,0.75,0.958,43.292,200.783,
2012-05-11,183.667,10.583,6.333,6.708,0.375,0.625,22.625,194.25,
2012-05-12,184.667,11.375,9.417,10.542,1.125,0.875,14.125,196.042,
2012-05-13,189.125,17.375,11.667,12.75,1.083,2.292,42.958,206.5,
2012-05-14,188.375,18.25,13.625,15.792,2.167,0.958,44.25,206.625,
2012-05-15,180.913,17.391,12.696,14.0,1.304,0.409,20.042,198.304,
2012-05-16,189.0,15.429,13.048,14.667,1.619,0.952,34.524,204.429,
2012-05-17,188.304,15.609,10.625,11.708,1.083,1.0,42.833,203.913,
2012-05-18,191.5,15.25,10.042,10.667,0.625,1.583,37.583,206.75,
2012-05-19,192.652,18.261,12.75,13.542,0.792,2.667,43.917,210.913,
2012-05-20,182.957,11.696,5.875,6.042,0.167,1.875,18.583,194.652,
2012-05-21,180.87,10.391,4.917,5.208,0.292,4.75,11.625,191.261,
2012-05-22,183.174,13.435,8.522,9.174,0.652,5.227,19.875,196.609,
2012-05-23,188.45,19.1,16.0,17.0,1.0,3.714,33.571,207.55,
2012-05-24,193.375,23.708,18.292,20.417,2.125,1.917,46.75,217.083,
2012-05-25,187.087,19.087,12.208,13.125,0.917,2.25,44.542,206.174,
2012-05-26,194.292,22.042,13.667,17.458,3.792,2.458,35.708,216.333,
2012-05-27,192.957,20.87,10.25,12.417,2.167,2.917,32.292,213.826,
2012-05-28,190.261,19.043,12.333,13.417,1.083,4.208,39.333,209.304,
2012-05-29,187.217,17.739,12.0,13.13,1.13,3.909,49.417,204.957,
2012-05-30,186.0,18.048,11.905,12.619,0.714,2.667,63.286,204.048,
2012-05-31,187.304,19.957,12.542,14.0,1.458,2.75,63.167,207.261,
2012-06-01,188.348,19.261,14.875,16.708,1.833,8.125,35.542,207.609,
2012-06-02,184.043,16.652,10.333,12.375,2.042,0.875,25.0,200.696,
2012-06-03,182.667,13.542,5.167,5.625,0.458,1.833,12.792,196.208,
2012-06-04,182.261,13.522,8.75,9.833,1.083,0.417,14.833,195.783,
2012-06-05,181.435,15.217,8.739,9.391,0.652,3.0,10.417,196.652,
2012-06-06,185.85,17.05,12.238,14.333,2.095,1.19,20.524,202.9,
2012-06-07,184.217,22.087,12.167,14.708,2.542,0.833,32.833,206.304,
2012-06-08,183.478,18.565,12.583,15.458,2.875,1.0,29.208,202.043,
2012-06-09,182.833,17.833,8.625,9.375,0.75,0.375,30.333,200.667,
2012-06-10,185.261,17.174,8.417,8.917,0.5,0.667,26.875,202.435,
2012-06-11,192.625,22.625,15.458,17.25,1.792,2.083,49.208,215.25,
2012-06-12,184.13,17.0,9.696,10.652,0.957,1.682,22.208,201.13,
2012-06-13,185.143,17.81,11.619,13.0,1.381,0.905,18.762,202.952,
2012-06-14,185.957,15.565,8.958,10.5,1.542,0.875,23.292,201.522,
2012-06-15,179.833,13.458,9.333,11.75,2.417,0.417,13.333,193.292,
2012-06-16,175.348,16.087,9.333,12.583,3.25,0.042,11.583,191.435,
2012-06-17,178.625,15.208,7.458,8.958,1.5,0.0,13.417,193.833,
2012-06-18,184.0,20.348,12.583,14.458,1.875,1.0,26.917,204.348,
2012-06-19,183.125,21.375,10.435,14.609,4.174,1.273,24.042,204.5,
2012-06-20,180.5,19.7,12.095,14.143,2.048,0.714,15.81,200.2,
2012-06-21,182.125,19.25,11.0,11.583,0.583,2.417,15.25,201.375,
2012-06-22,183.913,19.609,10.042,11.042,1.0,0.708,23.542,203.522,
2012-06-23,189.333,20.75,12.042,13.833,1.792,1.375,33.583,210.083,
2012-06-24,180.087,18.783,8.042,9.25,1.208,0.375,18.75,198.87,
2012-06-25,184.667,23.667,13.792,15.5,1.708,0.667,14.208,208.333,
2012-06-26,185.87,20.609,9.13,11.391,2.261,0.955,11.708,206.478,
2012-06-27,179.476,13.143,4.667,4.905,0.238,0.476,8.238,192.619,
2012-06-28,181.333,15.583,9.25,11.667,2.417,1.375,15.917,196.917,
2012-06-29,178.864,16.591,9.458,12.792,3.333,0.833,20.542,195.455,
2012-06-30,176.455,15.636,5.826,10.913,5.087,0.167,19.875,192.091,
2012-07-01,,,5.75,7.125,1.375,0.083,25.458,,
2012-07-02,,,11.792,14.833,3.042,0.542,22.0,,
2012-07-03,178.833,15.667,7.565,9.13,1.565,0.045,20.708,194.5,
2012-07-04,179.0,16.19,10.381,14.048,3.667,0.524,13.524,195.19,
2012-07-05,174.136,15.727,6.708,11.375,4.667,0.208,7.0,189.864,
2012-07-06,170.5,12.792,3.875,7.0,3.125,0.0,6.667,183.292,
2012-07-07,182.864,15.364,7.083,8.292,1.208,0.0,19.667,198.227,
2012-07-08,185.917,15.375,6.083,6.583,0.5,0.375,16.417,201.292,
2012-07-09,190.091,19.273,9.083,10.75,1.667,7.625,38.625,209.364,
2012-07-10,189.083,19.125,8.957,11.217,2.261,2.182,39.708,208.208,
2012-07-11,180.15,15.5,7.714,9.762,2.048,1.238,27.238,195.65,
2012-07-12,178.667,15.125,7.417,9.083,1.667,0.417,25.042,193.792,
2012-07-13,183.565,20.522,13.75,16.458,2.708,0.542,23.917,204.087,
2012-07-14,177.042,16.208,8.667,12.167,3.5,0.417,24.083,193.25,
2012-07-15,182.261,17.217,6.167,10.25,4.083,1.625,22.583,199.478,
2012-07-16,179.8,17.2,7.048,9.762,2.714,5.571,23.762,197.0,
2012-07-17,177.478,16.087,4.783,9.696,4.913,1.045,7.75,193.565,
2012-07-18,176.0,16.391,5.417,9.917,4.5,0.583,9.792,192.391,
2012-07-19,180.174,15.826,5.667,10.792,5.125,2.375,13.083,196.0,
2012-07-20,178.0,14.783,6.25,11.375,5.125,0.333,7.708,192.783,
2012-07-21,179.957,15.13,7.083,12.0,4.917,0.292,6.917,195.087,
2012-07-22,185.652,16.957,6.708,9.083,2.375,0.458,9.958,202.609,
2012-07-23,194.565,17.913,8.875,11.625,2.75,8.208,24.583,212.478,
2012-07-24,193.217,19.522,9.478,12.696,3.217,1.409,25.375,212.739,
2012-07-25,192.667,20.0,9.476,12.524,3.048,5.524,36.667,212.667,
2012-07-26,183.696,17.826,8.583,10.792,2.208,4.875,52.792,201.522,
2012-07-27,181.13,16.87,6.375,10.167,3.792,4.167,20.125,198.0,
2012-07-28,181.304,17.913,6.625,9.792,3.167,0.875,15.167,199.217,
2012-07-29,187.583,17.708,5.625,7.333,1.708,0.417,15.583,205.292,
2012-07-30,187.826,19.087,7.583,10.167,2.583,1.625,29.292,206.913,
2012-07-31,180.0,15.208,6.174,9.739,3.565,1.091,11.083,195.208,
2012-08-01,174.087,13.0,3.917,5.0,1.083,3.25,8.75,187.087,
2012-08-02,172.19,11.571,2.905,5.238,2.333,0.857,4.19,183.762,
2012-08-03,174.174,11.435,3.833,6.458,2.625,1.458,8.333,185.609,
2012-08-04,174.478,11.87,3.042,4.083,1.042,1.042,9.292,186.348,
2012-08-05,171.391,11.609,2.292,3.25,0.958,1.167,3.083,183.0,
2012-08-06,179.13,20.087,9.292,13.875,4.583,1.167,11.833,199.217,
2012-08-07,182.696,20.348,9.435,13.261,3.826,1.273,16.375,203.043,
2012-08-08,184.095,19.381,9.429,12.238,2.81,0.81,22.238,203.476,
2012-08-09,187.348,20.348,12.542,17.083,4.542,0.875,28.083,207.696,
2012-08-10,185.696,20.261,10.375,14.083,3.708,1.875,29.708,205.957,
2012-08-11,178.043,15.0,6.542,9.5,2.958,0.292,13.125,193.043,
2012-08-12,188.087,16.261,5.417,7.667,2.25,0.5,13.667,204.348,
2012-08-13,182.0,13.0,4.292,6.792,2.5,0.083,19.667,195.0,
2012-08-14,,,5.957,8.043,2.087,0.455,9.75,,
2012-08-15,,,4.708,8.292,3.583,2.042,16.458,,
2012-08-16,,,5.833,8.875,3.042,1.167,11.333,,
2012-08-17,,,6.762,10.429,3.667,1.762,12.905,,
2012-08-18,,,6.8,9.467,2.667,2.042,27.625,,
2012-08-19,,,,,,0.75,16.167,,
2012-08-20,,,,,,0.5,5.333,,
2012-08-21,,,,,,0.318,6.542,,
2012-08-22,,,,,,0.5,7.833,,
2012-08-23,,,12.462,19.0,6.538,0.583,6.167,,
2012-08-24,,,7.4,9.9,2.5,0.429,6.429,,
2012-08-25,,,3.125,4.75,1.625,0.958,7.25,,
2012-08-26,,,2.042,2.958,0.917,0.583,6.667,,
2012-08-27,,,3.458,5.667,2.208,1.333,4.75,,
2012-08-28,,,6.565,9.261,2.696,0.409,9.625,,
2012-08-29,176.9,22.3,8.19,12.0,3.81,0.524,10.81,199.2,
2012-08-30,178.542,17.833,6.875,11.708,4.833,1.25,16.917,196.375,
2012-08-31,180.625,14.875,8.5,9.917,1.417,0.333,14.917,195.5,
2012-09-01,190.208,16.125,7.667,8.5,0.833,6.75,28.875,206.333,
2012-09-02,192.167,16.333,7.5,8.625,1.125,1.667,29.375,208.5,
2012-09-03,186.542,15.417,8.375,11.5,3.125,2.458,27.542,201.958,
2012-09-04,182.905,14.905,7.7,11.65,3.95,7.105,17.952,197.81,
2012-09-05,182.167,15.583,8.792,12.875,4.083,1.375,7.333,197.75,
2012-09-06,187.5,17.292,9.0,14.667,5.667,2.25,10.792,204.792,
2012-09-07,184.217,16.435,7.75,12.417,4.667,1.417,8.917,200.652,
2012-09-08,180.167,14.583,5.792,9.0,3.208,1.625,8.25,194.75,
2012-09-09,181.13,13.609,4.792,6.833,2.042,1.833,7.583,194.739,
2012-09-10,182.583,14.917,7.375,11.0,3.625,1.042,8.458,197.5,
2012-09-11,186.609,17.217,7.565,9.174,1.609,0.591,7.75,203.826,
2012-09-12,185.526,16.579,8.789,10.737,1.947,0.579,11.0,202.105,
2012-09-13,185.826,16.0,8.625,11.208,2.583,0.75,15.958,201.826,
2012-09-14,185.333,15.75,8.667,10.958,2.292,1.417,16.5,201.083,
2012-09-15,189.13,18.304,9.208,11.667,2.458,0.792,14.792,207.435,
2012-09-16,176.0,13.25,4.958,6.917,1.958,1.125,3.208,189.25,
2012-09-17,175.391,10.696,2.875,3.833,0.958,0.417,7.958,186.087,
2012-09-18,184.083,12.875,8.87,11.087,2.217,0.5,13.958,196.958,
2012-09-19,189.75,14.0,10.095,11.381,1.286,0.714,25.714,203.75,
2012-09-20,195.652,16.957,13.542,14.958,1.417,1.667,37.583,212.609,
2012-09-21,203.304,19.217,15.25,17.083,1.833,1.542,42.625,222.522,
2012-09-22,203.826,20.435,15.125,17.0,1.875,1.75,34.333,224.261,
2012-09-23,186.522,12.609,5.208,5.375,0.167,0.5,14.25,199.13,
2012-09-24,195.0,18.125,11.583,13.875,2.292,1.292,15.458,213.125,
2012-09-25,187.783,15.348,10.304,12.0,1.696,7.045,17.292,203.13,
2012-09-26,188.7,14.6,9.381,10.571,1.19,7.19,17.333,203.3,
2012-09-27,195.826,19.913,16.333,19.625,3.292,1.708,18.917,215.739,
2012-09-28,189.522,17.348,12.167,14.083,1.917,1.417,22.042,206.87,
2012-09-29,185.478,16.261,13.292,14.75,1.458,0.0,19.875,201.739,
2012-09-30,184.208,12.292,5.75,6.208,0.458,0.0,15.833,196.5,
2012-10-01,194.565,15.696,9.792,12.333,2.542,0.167,16.167,210.261,
2012-10-02,194.8,15.6,10.25,13.5,3.25,1.316,10.619,210.4,
2012-10-03,190.348,14.304,8.958,10.208,1.25,1.292,18.0,204.652,
2012-10-04,187.913,14.522,8.833,11.042,2.208,0.667,14.458,202.435,
2012-10-05,190.217,16.87,15.958,19.333,3.375,4.708,15.167,207.087,
2012-10-06,196.478,26.565,22.167,26.458,4.292,2.25,35.75,223.043,
2012-10-07,197.435,16.913,8.833,11.667,2.833,0.917,29.792,214.348,
2012-10-08,186.826,14.0,8.458,10.333,1.875,5.125,20.5,200.826,
2012-10-09,191.304,16.13,12.913,16.087,3.174,4.045,22.625,207.435,
2012-10-10,192.143,18.429,14.429,17.238,2.81,1.619,25.571,210.571,
2012-10-11,187.522,15.435,9.958,10.958,1.0,1.375,31.375,202.957,
2012-10-12,188.25,13.042,8.958,9.792,0.833,2.75,21.125,201.292,
2012-10-13,190.087,14.348,12.042,14.125,2.083,5.708,18.917,204.435,
2012-10-14,192.833,19.417,13.958,14.792,0.833,3.333,32.583,212.25,
2012-10-15,194.217,16.174,10.75,13.333,2.583,1.5,30.25,210.391,
2012-10-16,189.708,18.5,15.652,20.13,4.478,1.636,34.125,208.208,
2012-10-17,185.9,19.3,15.238,17.476,2.238,0.286,28.0,205.2,
2012-10-18,186.5,14.125,9.75,11.042,1.292,0.667,17.375,200.625,
2012-10-19,192.652,16.087,13.542,18.542,5.0,1.0,13.5,208.739,
2012-10-20,195.292,21.5,17.875,22.375,4.5,2.958,24.375,216.792,
2012-10-21,195.913,18.522,13.0,15.083,2.083,3.583,35.208,214.435,
2012-10-22,186.625,16.25,10.958,14.417,3.458,2.75,28.667,202.875,
2012-10-23,182.348,12.217,11.609,13.826,2.217,0.636,14.625,194.565,
2012-10-24,191.048,17.762,18.286,22.571,4.286,0.667,12.429,208.81,
2012-10-25,198.13,24.609,23.208,30.625,7.417,1.958,26.792,222.739,
2012-10-26,199.417,25.417,24.167,33.875,9.708,1.292,39.292,224.833,
2012-10-27,204.13,34.087,20.0,40.25,20.25,1.208,48.958,238.217,
2012-10-28,188.25,14.375,10.333,12.25,1.917,1.75,30.875,202.625,
2012-10-29,192.13,18.522,14.458,17.208,2.75,2.0,29.333,210.652,
2012-10-30,199.571,21.095,19.105,23.316,4.211,1.611,27.85,220.667,
2012-10-31,204.304,17.652,13.958,18.375,4.417,0.75,31.958,221.957,
2012-11-01,195.5,18.208,16.292,20.542,4.25,1.208,19.125,213.708,
2012-11-02,192.391,18.739,19.375,24.0,4.625,2.542,20.5,211.13,
2012-11-03,198.083,19.25,16.708,21.375,4.667,8.542,30.792,217.333,
2012-11-04,200.783,23.609,22.167,27.208,5.042,2.75,42.042,224.391,
2012-11-05,192.125,20.458,19.958,25.458,5.5,0.833,35.5,212.583,
2012-11-06,195.739,21.261,20.0,27.435,7.435,1.545,34.042,217.0,
2012-11-07,191.524,18.238,17.0,22.19,5.19,0.81,29.857,209.762,
2012-11-08,197.696,25.435,23.042,31.917,8.875,1.542,41.083,223.13,
2012-11-09,203.792,20.083,16.25,20.583,4.333,2.542,59.333,223.875,
2012-11-10,190.913,18.043,14.375,16.625,2.25,2.0,36.208,208.957,
2012-11-11,184.5,11.833,7.75,8.625,0.875,0.792,22.0,196.333,
2012-11-12,187.818,12.591,13.583,16.458,2.875,1.5,30.833,200.409,
2012-11-13,193.792,18.875,16.957,21.304,4.348,1.636,25.333,212.667,
2012-11-14,186.105,11.158,12.333,13.905,1.571,1.952,19.286,197.263,
2012-11-15,188.958,16.083,15.0,17.542,2.542,1.125,12.0,205.042,
2012-11-16,198.562,25.125,16.562,32.938,16.375,3.375,14.562,223.688,
2012-11-17,,,,,,,,,
2012-11-18,,,,,,,,,
2012-11-19,186.273,24.364,20.0,23.0,3.0,1.182,43.545,210.636,
2012-11-20,196.0,22.273,20.696,29.043,8.348,1.773,17.708,218.273,
2012-11-21,199.667,26.833,24.0,37.125,13.125,2.25,19.375,226.5,
2012-11-22,211.875,24.75,22.385,34.0,11.615,2.385,18.692,236.625,
2012-11-23,,,,,,,,,
2012-11-24,,,,,,,,,
2012-11-25,,,,,,,,,
2012-11-26,186.909,17.091,6.909,7.364,0.455,1.727,,204.0,
2012-11-27,190.042,18.875,12.13,16.087,3.957,1.5,,208.917,
2012-11-28,192.273,26.273,21.042,34.25,13.208,3.583,,218.545,
2012-11-29,197.0,28.125,23.75,41.625,17.875,1.125,,225.125,
2012-11-30,198.545,25.727,20.292,39.417,19.125,1.375,,224.273,
2012-12-01,200.0,22.458,13.833,30.708,16.875,1.958,,222.458,
2012-12-02,198.565,22.13,19.708,29.542,9.833,1.208,,220.696,
2012-12-03,196.25,28.083,19.083,41.75,22.667,1.042,,224.333,
2012-12-04,188.826,10.087,10.087,11.957,1.87,1.545,,198.913,
2012-12-05,192.571,17.429,17.333,25.333,8.0,1.0,20.636,210.0,
