date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,PM25_mean
2014-11-09,195.486,21.396,16.908,20.929,4.021,1.224,25.896,216.882,22.764
2014-11-10,190.363,9.694,10.999,14.359,3.36,1.188,14.578,200.057,9.91
2014-11-11,195.943,24.961,31.416,52.461,21.045,3.305,20.71,220.904,17.625
2014-11-12,195.466,23.545,22.334,35.721,13.388,2.033,25.775,219.011,20.889
2014-11-13,192.146,8.326,9.68,12.926,3.245,0.995,10.788,200.472,8.305
2014-11-14,193.614,10.33,14.026,22.164,8.137,0.892,10.458,203.943,8.264
2014-11-15,192.736,9.11,10.0,13.596,3.596,1.329,10.629,201.846,9.708
2014-11-16,195.382,13.486,13.142,17.438,4.296,1.328,11.571,208.868,10.236
2014-11-17,196.282,21.836,22.398,37.835,15.436,1.996,15.876,218.117,14.903
2014-11-18,193.421,9.26,12.76,16.609,3.849,1.618,12.221,202.682,11.306
2014-11-19,194.18,13.674,20.16,30.337,10.177,1.189,13.006,207.854,12.233
2014-11-20,195.521,24.619,28.135,46.401,18.267,2.12,12.366,220.141,12.645
2014-11-21,195.515,24.13,25.833,48.422,22.589,2.509,12.572,219.645,12.014
2014-11-22,193.935,24.022,21.367,33.05,11.683,2.643,16.254,217.957,13.653
2014-11-23,195.41,18.167,13.029,16.975,3.946,1.406,13.467,213.576,11.264
2014-11-24,197.13,25.865,22.633,32.371,9.738,1.969,21.867,222.995,19.417
2014-11-25,195.742,23.293,27.281,41.437,14.156,1.129,21.083,219.035,17.722
2014-11-26,192.994,18.304,20.46,29.777,9.317,1.05,10.544,211.297,6.514
2014-11-27,191.257,11.243,14.112,22.018,7.906,1.172,10.625,202.5,8.583
2014-11-28,196.727,31.802,29.981,59.26,29.279,2.654,20.488,228.529,16.361
2014-11-29,194.383,21.337,16.896,29.958,13.062,1.37,15.854,215.72,10.444
2014-11-30,193.458,18.92,16.317,23.357,7.04,2.045,14.825,212.378,10.778
2014-12-01,193.344,15.49,16.579,23.744,7.165,0.944,13.238,208.835,8.917
2014-12-02,192.219,6.188,6.641,8.614,1.973,0.942,7.222,198.407,6.028
2014-12-03,193.896,11.972,13.061,17.296,4.235,1.148,9.718,205.868,8.306
2014-12-04,196.542,19.91,21.872,33.165,11.293,1.304,12.384,216.451,11.0
2014-12-05,193.66,9.021,10.163,15.238,5.075,0.922,7.301,202.68,6.695
2014-12-06,193.963,8.448,9.588,13.758,4.171,0.912,6.491,202.411,6.236
2014-12-07,194.625,7.451,7.571,10.258,2.687,0.823,5.347,202.076,4.083
2014-12-08,197.226,19.212,20.267,37.92,17.653,1.36,11.321,216.438,12.197
2014-12-09,193.641,13.519,14.464,26.348,11.883,1.159,8.69,207.16,8.389
2014-12-10,195.827,21.264,26.836,46.783,19.948,2.087,18.292,217.09,19.417
2014-12-11,195.52,21.542,22.724,39.016,16.292,1.766,20.319,217.062,19.458
2014-12-12,192.368,9.931,10.14,13.728,3.587,1.042,9.893,202.298,9.833
2014-12-13,191.663,7.166,6.408,8.361,1.953,1.127,9.056,198.829,8.264
2014-12-14,191.604,6.208,5.438,7.658,2.221,1.021,8.014,197.812,7.139
2014-12-15,192.926,10.312,14.523,23.394,8.871,1.064,8.631,203.239,8.945
2014-12-16,193.911,14.792,19.845,33.982,14.136,1.276,10.944,208.703,10.264
2014-12-17,190.167,4.583,5.283,7.932,2.649,1.099,6.403,194.75,4.417
2014-12-18,191.783,6.625,10.407,16.14,5.733,0.817,5.437,198.408,3.861
2014-12-19,195.883,17.275,26.028,46.565,20.537,1.331,9.419,213.158,11.0
2014-12-20,194.83,15.876,22.181,35.623,13.442,1.224,10.796,210.706,10.306
2014-12-21,191.466,7.392,7.176,9.625,2.449,1.071,14.338,198.858,13.014
2014-12-22,193.578,8.021,10.921,17.889,6.967,1.119,7.995,201.599,7.042
2014-12-23,193.999,10.402,13.615,20.392,6.777,1.105,9.199,204.4,8.639
2014-12-24,196.517,20.576,23.52,45.406,21.886,2.007,17.229,217.092,16.972
2014-12-25,192.797,8.139,11.553,15.737,4.184,1.521,10.003,200.935,9.708
2014-12-26,194.533,7.225,10.932,16.039,5.107,1.004,4.361,201.758,3.542
2014-12-27,194.061,9.034,13.105,19.145,6.041,0.931,7.287,203.095,7.236
2014-12-28,196.642,14.925,17.148,23.921,6.773,1.446,12.949,211.567,14.111
2014-12-29,191.464,7.457,10.218,14.028,3.81,1.095,10.222,198.921,11.25
2014-12-30,196.309,11.298,11.526,15.885,4.36,2.541,29.616,207.607,31.097
2014-12-31,195.9,16.783,11.941,15.021,3.08,2.558,25.931,212.684,25.764
2015-01-01,196.18,7.708,5.472,6.257,0.785,0.561,7.662,203.889,7.833
2015-01-02,200.444,17.222,12.884,15.907,3.023,0.932,13.446,217.667,15.677
2015-01-03,199.521,17.979,13.606,17.051,3.444,1.026,23.075,217.5,23.688
2015-01-04,200.086,18.462,14.444,20.255,5.81,1.448,27.663,218.548,28.723
2015-01-05,199.23,11.994,14.767,19.101,4.334,1.12,31.7,211.224,30.364
2015-01-06,195.757,11.8,16.404,22.608,6.204,0.974,12.092,206.708,11.615
2015-01-07,193.649,10.687,12.519,16.959,4.44,0.778,7.933,204.336,7.5
2015-01-08,196.617,18.258,21.288,31.82,10.532,0.968,14.538,214.875,15.0
2015-01-09,194.442,11.533,12.134,15.521,3.387,0.651,7.212,205.975,7.24
2015-01-10,194.783,12.467,9.704,11.782,2.079,0.781,10.929,207.25,11.458
2015-01-11,194.915,14.607,14.338,17.671,3.334,0.714,11.604,209.521,12.417
2015-01-12,195.01,11.131,15.11,19.791,4.681,0.854,7.706,206.14,6.969
2015-01-13,196.694,15.444,21.76,35.751,13.991,1.032,9.634,212.139,10.042
2015-01-14,195.953,13.747,18.095,32.392,14.297,0.651,9.221,209.7,10.823
2015-01-15,194.472,9.736,14.786,20.594,5.808,0.577,7.763,204.208,8.198
2015-01-16,195.972,12.194,14.901,21.124,6.223,0.469,9.212,208.166,9.469
2015-01-17,198.125,14.118,15.472,19.574,4.102,1.156,11.963,212.243,13.552
2015-01-18,192.352,10.215,10.779,13.962,3.183,0.385,7.046,202.568,5.406
2015-01-19,193.847,6.085,6.081,8.58,2.499,0.542,5.458,199.932,5.302
2015-01-20,194.996,8.552,9.559,13.227,3.668,0.292,4.408,203.549,3.49
2015-01-21,196.444,8.405,14.406,19.717,5.311,0.447,5.433,204.848,4.885
2015-01-22,197.243,10.622,15.69,23.369,7.679,0.89,6.225,207.866,5.677
2015-01-23,200.014,17.528,24.715,32.036,7.32,1.357,12.288,217.542,14.614
2015-01-24,195.743,4.993,4.354,5.5,1.146,0.87,9.633,200.736,10.125
2015-01-25,198.11,12.827,17.879,25.662,7.783,0.599,9.975,210.938,10.812
2015-01-26,199.897,23.779,28.751,51.39,22.64,1.547,15.846,223.676,18.094
2015-01-27,199.076,19.979,24.566,40.404,15.839,0.984,19.629,219.056,21.094
2015-01-28,200.006,25.137,28.679,48.433,19.754,1.883,24.925,225.143,26.198
2015-01-29,197.889,17.202,27.577,35.157,7.58,0.583,18.925,215.09,17.584
2015-01-30,195.174,10.84,11.892,16.184,4.292,0.702,6.267,206.014,4.875
2015-01-31,195.618,8.167,7.896,9.2,1.304,1.099,11.712,203.785,12.594
2015-02-01,200.339,13.263,17.671,22.725,5.054,1.167,21.102,213.602,21.952
2015-02-02,197.512,12.374,15.067,20.938,5.87,0.98,9.631,209.886,10.167
2015-02-03,195.375,10.333,13.784,20.275,6.491,0.705,7.202,205.708,6.604
2015-02-04,197.794,17.129,25.889,39.792,13.903,1.106,11.653,214.923,12.521
2015-02-05,196.847,17.702,21.412,31.976,10.564,0.955,15.613,214.549,16.104
2015-02-06,196.403,12.993,14.481,19.099,4.618,0.427,12.613,209.396,12.073
2015-02-07,195.354,7.847,7.042,8.479,1.437,0.51,5.863,203.201,5.104
2015-02-08,199.102,16.893,21.732,30.917,9.185,1.352,10.342,215.996,11.9
2015-02-09,195.859,9.492,13.408,16.649,3.242,0.69,15.206,205.351,16.021
2015-02-10,196.333,7.042,10.862,14.641,3.779,0.588,7.858,203.375,8.344
2015-02-11,199.248,16.736,21.549,30.481,8.931,1.842,13.608,215.984,14.177
2015-02-12,201.326,24.84,31.333,44.048,12.714,1.877,24.312,226.167,22.458
2015-02-13,201.014,28.507,25.761,44.176,18.416,0.725,28.137,229.521,22.938
2015-02-14,195.375,25.771,13.842,18.708,4.867,0.63,13.237,221.146,6.823
2015-02-15,195.983,7.943,6.784,9.067,2.283,0.422,5.962,203.925,5.334
2015-02-16,196.267,10.014,12.101,15.762,3.661,0.399,9.096,206.281,9.094
2015-02-17,197.486,10.993,12.054,16.777,4.723,0.483,10.324,208.48,9.437
2015-02-18,201.374,17.752,24.615,41.87,17.256,1.621,11.762,219.126,12.583
2015-02-19,202.25,27.333,29.575,48.312,18.738,2.624,18.783,229.583,18.25
2015-02-20,199.702,22.653,24.055,31.147,7.092,0.985,16.721,222.354,15.562
2015-02-21,194.139,6.68,4.492,5.354,0.862,0.476,12.504,200.819,10.625
2015-02-22,195.596,13.461,15.648,21.555,5.907,0.927,10.086,209.057,9.264
2015-02-23,194.72,17.208,19.134,28.936,9.802,1.145,14.063,211.927,12.492
2015-02-24,193.16,7.41,7.822,10.196,2.374,0.442,15.244,200.57,13.774
2015-02-25,191.828,6.817,9.847,13.048,3.202,0.262,5.946,198.645,4.528
2015-02-26,193.014,9.938,12.582,15.591,3.009,0.729,20.208,202.951,18.933
2015-02-27,195.382,19.43,22.4,29.771,7.371,2.665,29.413,214.812,27.427
2015-02-28,195.326,18.701,15.5,18.479,2.979,2.071,34.221,214.028,31.667
2015-03-01,192.87,7.6,8.966,11.465,2.499,0.143,9.388,200.47,9.302
2015-03-02,194.949,12.309,16.554,22.311,5.757,0.43,14.158,207.258,13.75
2015-03-03,196.204,16.691,20.059,28.44,8.381,1.137,21.204,212.896,19.042
2015-03-04,196.333,25.132,30.184,45.004,14.82,2.122,28.108,221.465,25.708
2015-03-05,196.035,22.743,23.161,27.902,4.741,3.187,37.196,218.778,31.792
2015-03-06,192.576,18.548,14.613,17.462,2.85,1.38,30.262,211.125,21.125
2015-03-07,189.733,21.603,19.206,24.612,5.406,0.651,22.629,211.336,14.167
2015-03-08,193.281,23.104,15.814,28.747,12.933,0.527,21.364,216.384,14.745
2015-03-09,191.639,13.59,15.142,18.562,3.42,0.259,21.946,205.229,14.854
2015-03-10,193.782,6.748,8.178,10.446,2.267,0.245,9.996,200.53,7.969
2015-03-11,194.257,6.972,9.728,12.344,2.616,0.366,9.75,201.229,7.823
2015-03-12,194.799,10.903,10.728,14.924,4.196,0.565,7.067,205.701,5.823
2015-03-13,195.701,10.653,11.992,14.021,2.029,1.161,9.804,206.354,9.229
2015-03-14,192.354,8.986,11.456,13.779,2.323,0.13,10.558,201.34,8.156
2015-03-15,194.422,6.345,7.751,9.847,2.096,0.417,16.675,200.767,15.062
2015-03-16,197.718,23.061,28.067,44.083,16.016,1.604,15.954,220.779,14.979
2015-03-17,194.705,25.816,29.97,49.289,19.319,2.324,19.264,220.521,17.698
2015-03-18,192.472,20.708,23.913,35.709,11.797,2.424,23.042,213.181,17.979
2015-03-19,187.07,10.444,9.003,12.14,3.137,0.256,15.0,197.514,10.271
2015-03-20,191.306,7.146,4.425,4.954,0.529,0.182,25.146,198.451,20.448
2015-03-21,190.626,5.339,4.688,6.351,1.663,0.214,7.354,195.965,5.24
2015-03-22,192.323,18.05,21.062,31.628,10.566,1.273,9.601,210.373,8.834
2015-03-23,191.736,14.444,18.426,24.42,5.993,1.492,26.7,206.18,23.646
2015-03-24,191.21,5.902,6.692,8.785,2.093,0.317,12.379,197.112,10.417
2015-03-25,191.084,5.056,5.828,8.081,2.253,0.136,5.642,196.139,3.562
2015-03-26,191.771,6.333,9.346,12.739,3.393,0.518,7.438,198.104,5.396
2015-03-27,194.0,12.674,13.046,15.763,2.717,1.042,11.329,206.674,10.292
2015-03-28,191.72,8.857,13.855,18.518,4.663,0.737,14.86,200.577,13.036
2015-03-29,193.629,14.769,24.158,35.035,10.877,1.864,21.812,208.398,20.833
2015-03-30,194.014,22.329,29.509,40.028,10.519,3.408,34.792,216.343,30.094
2015-03-31,193.815,15.233,22.984,30.41,7.426,2.831,35.267,209.048,30.0
2015-04-01,193.101,20.272,21.086,25.413,4.327,0.997,35.055,213.373,25.454
2015-04-02,191.795,11.418,15.898,22.842,6.944,1.395,11.504,203.212,10.485
2015-04-03,192.264,21.248,23.0,30.848,7.848,0.579,19.033,213.512,11.948
2015-04-04,191.59,18.472,16.771,28.404,11.633,0.983,18.729,210.063,10.854
2015-04-05,190.674,9.722,11.55,14.042,2.492,0.203,11.538,200.396,6.719
2015-04-06,193.475,22.172,21.275,33.084,11.808,1.005,12.871,215.646,8.333
2015-04-07,191.061,6.116,8.0,9.709,1.709,0.417,7.2,197.177,5.208
2015-04-08,192.77,5.295,9.688,12.02,2.333,0.301,10.618,198.066,9.333
2015-04-09,193.468,9.178,16.376,25.52,9.144,1.36,14.325,202.646,13.417
2015-04-10,194.403,17.264,22.477,34.195,11.719,1.226,20.108,211.666,18.552
2015-04-11,191.708,8.542,11.147,13.691,2.544,0.278,13.921,200.25,12.427
2015-04-12,192.528,9.048,11.583,14.021,2.437,1.448,15.704,201.576,13.365
2015-04-13,192.483,13.435,16.558,20.088,3.529,0.651,12.813,205.918,10.583
2015-04-14,191.742,26.411,26.37,42.58,16.21,0.557,12.926,218.154,10.01
2015-04-15,192.903,13.937,18.468,26.262,7.794,0.557,15.929,206.84,13.114
2015-04-16,196.578,19.851,27.812,38.559,10.746,3.214,36.023,216.429,32.937
2015-04-17,194.903,12.5,16.138,20.38,4.243,1.054,32.351,207.403,24.562
2015-04-18,194.326,14.944,20.878,28.269,7.391,2.832,31.659,209.271,21.062
2015-04-19,195.912,18.123,16.746,19.321,2.575,2.292,27.217,214.035,20.479
2015-04-20,188.206,11.237,13.946,21.146,7.2,0.651,28.404,199.443,14.812
2015-04-21,190.185,6.211,7.88,9.507,1.627,0.287,6.312,196.396,4.229
2015-04-22,192.458,10.6,17.486,24.578,7.093,2.011,16.904,203.058,13.386
2015-04-23,192.689,11.121,18.14,25.58,7.44,1.154,21.542,203.81,18.812
2015-04-24,193.342,14.208,22.334,31.19,8.856,2.418,30.517,207.55,25.479
2015-04-25,194.167,9.967,11.93,13.568,1.639,1.426,27.546,204.133,24.969
2015-04-26,193.927,14.119,13.729,15.608,1.879,1.786,32.429,208.047,26.469
2015-04-27,195.114,26.499,22.96,29.688,6.729,2.448,42.038,221.612,34.948
2015-04-28,193.717,18.58,22.439,31.274,8.835,2.698,42.716,212.297,37.032
2015-04-29,188.483,8.683,11.301,15.327,4.026,1.584,16.671,197.167,13.354
2015-04-30,189.688,13.597,14.434,20.433,5.999,1.292,12.967,203.285,10.208
2015-05-01,188.55,14.693,17.222,23.771,6.548,1.794,13.804,203.244,10.01
2015-05-02,188.125,14.736,13.802,17.082,3.279,2.009,14.712,202.861,12.031
2015-05-03,186.451,9.736,6.85,8.442,1.592,1.37,11.717,196.188,9.26
2015-05-04,185.318,10.911,6.796,8.762,1.967,0.604,12.833,196.229,9.136
2015-05-05,189.198,6.405,4.514,5.149,0.635,0.667,16.942,195.603,13.354
2015-05-06,190.924,10.222,11.425,14.217,2.793,2.157,21.362,201.146,15.864
2015-05-07,191.492,14.285,14.319,20.578,6.258,1.855,21.288,205.778,16.253
2015-05-08,191.042,21.021,16.165,21.224,5.06,1.266,17.058,212.063,15.194
2015-05-09,194.534,20.799,20.412,23.568,3.155,1.26,24.896,215.334,20.146
2015-05-10,192.146,7.41,4.538,4.954,0.417,0.474,17.467,199.555,14.562
2015-05-11,193.085,9.495,12.792,18.754,5.962,1.437,13.922,202.581,11.625
2015-05-12,188.746,12.816,12.926,19.083,6.157,0.745,18.283,201.561,12.062
2015-05-13,191.111,12.243,11.697,15.696,3.998,1.619,21.388,203.354,19.542
2015-05-14,193.622,18.735,23.127,30.911,7.784,2.527,27.338,212.356,24.084
2015-05-15,189.146,19.042,19.456,28.109,8.653,2.262,30.804,208.187,23.01
2015-05-16,189.521,11.548,8.183,9.748,1.565,0.341,32.346,201.069,23.604
2015-05-17,190.514,8.125,7.692,8.729,1.038,0.75,19.483,198.639,17.125
2015-05-18,192.004,11.876,13.429,18.458,5.029,1.526,31.917,203.88,26.271
2015-05-19,189.992,13.986,14.769,19.326,4.556,0.75,11.35,203.977,8.167
2015-05-20,193.795,16.366,17.153,23.996,6.843,1.385,19.492,210.16,16.865
2015-05-21,190.714,7.182,7.16,8.528,1.368,0.495,10.694,197.896,8.271
2015-05-22,194.854,21.257,24.322,33.649,9.327,2.346,15.204,216.111,14.646
2015-05-23,195.991,29.783,24.838,29.583,4.744,3.186,23.983,225.774,21.521
2015-05-24,191.986,15.986,13.259,15.412,2.154,2.349,17.917,207.972,14.219
2015-05-25,192.405,14.954,16.6,24.171,7.571,1.758,14.396,207.36,11.875
2015-05-26,193.274,17.83,13.889,18.628,4.738,1.083,13.666,211.103,12.688
2015-05-27,196.465,26.812,24.48,33.343,8.862,2.481,24.525,223.278,22.302
2015-05-28,191.382,11.972,18.347,26.696,8.349,2.158,34.467,203.354,28.854
2015-05-29,189.882,11.965,14.009,18.716,4.706,1.314,23.692,201.847,19.49
2015-05-30,195.743,21.312,15.674,18.295,2.621,1.942,29.696,217.056,28.052
2015-05-31,189.57,8.931,6.8,7.433,0.633,0.474,20.616,198.5,17.948
2015-06-01,192.602,10.819,15.954,22.321,6.367,1.354,19.846,203.422,17.042
2015-06-02,192.964,15.004,17.389,25.58,8.19,2.083,22.507,207.968,17.683
2015-06-03,192.018,12.898,11.726,16.469,4.743,0.526,16.788,204.916,12.667
2015-06-04,189.875,6.526,5.697,7.052,1.355,0.455,8.267,196.402,6.229
2015-06-05,195.84,15.736,21.771,28.79,7.018,1.192,11.342,211.576,9.5
2015-06-06,190.451,7.361,7.334,8.63,1.296,0.341,7.204,197.812,5.25
2015-06-07,192.715,9.403,9.717,11.671,1.954,1.599,12.092,202.118,9.094
2015-06-08,193.533,14.34,15.804,24.029,8.225,0.938,13.734,207.873,10.3
2015-06-09,189.951,12.964,12.668,16.905,4.237,0.5,7.588,202.916,3.99
2015-06-10,190.61,18.415,19.28,27.102,7.821,1.797,15.429,209.025,12.76
2015-06-11,194.8,19.633,20.13,28.599,8.469,1.504,25.429,214.434,16.656
2015-06-12,194.858,18.958,19.064,27.109,8.046,1.303,25.046,213.817,17.979
2015-06-13,202.692,20.392,20.696,24.821,4.125,2.381,42.754,223.083,34.177
2015-06-14,195.483,11.75,13.342,15.721,2.379,1.906,29.338,207.233,21.083
2015-06-15,196.669,18.738,21.388,30.308,8.921,2.594,29.246,215.407,23.198
2015-06-16,199.182,17.097,20.222,29.12,8.897,1.714,43.508,216.279,29.26
2015-06-17,188.619,11.368,13.308,19.154,5.846,1.501,25.954,199.986,18.854
2015-06-18,189.096,12.166,13.406,20.733,7.328,1.325,17.608,201.262,12.718
2015-06-19,191.035,10.076,11.062,13.18,2.117,0.675,11.375,201.111,7.302
2015-06-20,196.431,13.195,14.014,18.394,4.38,1.384,14.65,209.625,11.438
2015-06-21,190.229,9.042,7.483,8.942,1.458,0.948,12.333,199.271,8.75
2015-06-22,193.312,12.148,14.329,21.584,7.254,1.292,12.646,205.46,9.667
2015-06-23,191.323,16.213,15.678,23.99,8.311,1.745,24.005,207.536,18.031
2015-06-24,193.796,13.55,14.609,21.343,6.734,1.751,26.212,207.346,20.823
2015-06-25,190.419,10.271,12.036,19.231,7.196,1.438,21.208,200.69,16.802
2015-06-26,185.771,9.361,10.211,15.748,5.537,0.581,11.842,195.132,8.386
2015-06-27,189.111,10.354,7.964,10.559,2.595,0.554,7.812,199.465,4.458
2015-06-28,186.479,6.035,2.967,3.55,0.583,0.323,5.421,192.514,3.177
2015-06-29,190.018,8.979,10.9,17.85,6.95,1.37,9.767,198.997,7.719
2015-06-30,188.683,14.001,13.7,23.183,9.483,1.573,12.858,202.685,9.875
2015-07-01,189.373,13.924,15.345,23.313,7.968,0.505,8.896,203.297,6.479
2015-07-02,195.169,17.721,18.31,28.152,9.842,1.321,15.429,212.89,12.609
2015-07-03,193.663,17.83,16.717,23.292,6.575,1.587,17.133,211.493,13.687
2015-07-04,205.826,21.257,17.557,23.628,6.071,0.896,31.725,227.083,21.614
2015-07-05,199.326,13.09,9.383,10.829,1.446,0.807,26.412,212.416,18.229
2015-07-06,195.729,13.626,14.738,19.554,4.817,0.61,12.836,209.355,8.444
2015-07-07,200.991,18.517,18.2,23.604,5.404,0.583,19.096,219.508,10.969
2015-07-08,201.104,22.472,21.292,29.836,8.544,1.283,21.992,223.576,14.031
2015-07-09,200.576,20.936,18.462,28.335,9.873,1.104,22.333,221.511,12.084
2015-07-10,194.534,13.912,14.589,21.022,6.434,1.633,20.283,208.446,13.75
2015-07-11,197.549,20.333,15.824,20.973,5.149,3.197,30.838,217.882,20.636
2015-07-12,188.702,15.319,10.242,13.404,3.162,1.984,31.896,204.021,20.469
2015-07-13,178.148,13.138,7.483,18.746,11.263,1.422,20.814,191.286,11.594
2015-07-14,179.365,17.083,8.818,23.561,14.742,2.281,18.725,196.448,10.021
2015-07-15,179.702,14.757,7.792,18.558,10.767,2.502,15.992,194.458,8.76
2015-07-16,180.205,15.54,7.42,13.086,5.666,1.223,31.002,195.745,13.271
2015-07-17,177.188,9.772,3.643,7.056,3.413,1.011,43.188,186.959,16.021
2015-07-18,181.68,13.201,10.296,20.501,10.204,2.014,23.842,194.882,11.854
2015-07-19,192.25,17.493,12.029,18.908,6.879,3.505,30.154,209.743,17.146
2015-07-20,188.507,23.059,10.046,18.079,8.033,3.177,25.229,211.566,14.458
2015-07-21,178.74,14.338,7.808,18.7,10.892,1.812,17.588,193.078,8.438
2015-07-22,177.368,9.285,7.686,16.334,8.649,0.958,14.862,186.653,7.281
2015-07-23,184.546,14.031,10.484,19.188,8.703,0.585,12.05,198.577,6.0
2015-07-24,198.101,31.68,19.932,34.661,14.73,2.65,26.179,229.782,17.917
2015-07-25,190.59,28.625,14.783,20.724,5.942,2.374,23.267,219.215,16.781
2015-07-26,188.671,22.093,8.279,12.108,3.829,0.886,16.158,210.764,9.958
2015-07-27,192.382,22.422,13.383,23.721,10.338,1.864,20.713,214.805,14.02
2015-07-28,184.135,13.966,7.801,9.904,2.103,0.802,23.429,198.1,15.115
2015-07-29,192.174,16.187,11.401,14.505,3.105,0.864,28.788,208.361,19.615
2015-07-30,200.407,21.471,15.021,20.81,5.789,1.395,45.817,221.878,30.208
2015-07-31,201.175,24.362,16.33,23.323,6.992,1.21,44.508,225.538,30.302
2015-08-01,195.68,31.868,19.692,24.257,4.564,3.05,53.967,227.549,36.416
2015-08-02,189.715,21.583,10.113,12.138,2.025,2.588,77.175,211.298,45.396
2015-08-03,186.538,24.272,13.158,19.821,6.662,2.297,67.873,210.81,40.128
2015-08-04,184.715,19.664,12.463,21.181,8.718,2.416,54.558,204.379,33.864
2015-08-05,182.167,24.146,9.441,20.599,11.158,1.986,23.383,206.312,13.562
2015-08-06,183.74,23.1,10.15,25.734,15.584,1.697,19.129,206.84,9.49
2015-08-07,190.91,32.111,15.378,25.847,10.469,2.389,23.638,223.021,14.458
2015-08-08,189.611,21.118,12.509,16.104,3.595,1.918,33.979,210.729,21.208
2015-08-09,186.66,19.694,6.192,7.746,1.554,1.052,32.517,206.354,19.979
2015-08-10,189.918,21.184,11.496,16.358,4.863,1.542,23.243,211.102,15.619
2015-08-11,190.068,15.533,10.419,13.76,3.34,1.427,21.575,205.601,16.365
2015-08-12,196.123,22.024,15.984,21.383,5.398,1.712,26.672,218.147,19.969
2015-08-13,192.574,17.537,10.043,12.257,2.214,0.87,25.679,210.11,14.76
2015-08-14,192.972,13.194,6.474,8.311,1.838,0.584,16.075,206.167,8.834
2015-08-15,192.174,17.361,8.573,10.49,1.917,1.13,17.908,209.535,11.875
2015-08-16,193.114,16.193,8.712,10.421,1.708,1.505,26.588,209.307,18.604
2015-08-17,184.504,11.436,8.897,14.296,5.399,0.444,15.672,195.94,7.057
2015-08-18,193.615,18.737,13.58,19.823,6.244,1.276,12.804,212.352,7.752
2015-08-19,194.919,19.218,15.872,21.323,5.451,0.61,15.242,214.137,9.562
2015-08-20,197.084,18.834,16.855,24.581,7.726,0.886,16.617,215.918,9.646
2015-08-21,195.3,23.075,17.448,24.24,6.792,1.482,25.546,218.375,15.688
2015-08-22,193.283,19.258,10.546,15.464,4.918,1.167,21.075,212.542,11.906
2015-08-23,189.992,10.983,5.171,5.992,0.821,0.599,13.05,200.975,6.76
2015-08-24,191.858,12.9,10.262,14.767,4.504,0.807,16.071,204.759,8.958
2015-08-25,187.497,11.742,8.509,13.209,4.7,0.818,19.442,199.239,10.312
2015-08-26,186.715,11.146,10.538,17.052,6.513,0.974,19.279,197.861,8.511
2015-08-27,188.854,12.638,13.367,18.774,5.407,1.532,17.088,201.492,10.073
2015-08-28,191.083,13.736,13.044,19.478,6.434,1.194,22.317,204.82,13.333
2015-08-29,191.854,12.34,10.607,13.333,2.726,0.576,16.375,204.194,10.114
2015-08-30,187.646,16.007,7.338,9.675,2.338,0.484,16.25,203.653,8.24
2015-08-31,195.075,16.62,15.55,23.417,7.867,0.844,11.192,211.696,6.406
2015-09-01,190.739,15.723,14.818,25.452,10.633,1.016,16.223,206.462,8.548
2015-09-02,193.302,12.437,11.412,18.94,7.528,0.63,13.422,205.739,7.375
2015-09-03,198.482,28.095,21.362,28.926,7.565,1.085,22.508,226.577,14.136
2015-09-04,200.66,18.278,13.414,19.241,5.827,0.89,24.808,218.938,16.698
2015-09-05,201.208,14.806,14.533,18.529,3.996,1.559,17.983,216.014,14.302
2015-09-06,199.688,16.188,10.517,12.167,1.65,0.724,24.729,215.875,16.0
2015-09-07,198.612,19.53,14.875,20.638,5.763,0.62,12.289,218.141,6.26
2015-09-08,197.636,17.326,17.589,22.976,5.387,0.443,10.775,214.962,5.865
2015-09-09,187.542,9.778,9.112,12.551,3.439,0.558,7.571,197.319,3.125
2015-09-10,192.247,12.533,11.394,15.751,4.358,0.742,8.954,204.78,3.941
2015-09-11,192.743,9.097,7.402,8.96,1.559,0.521,11.117,201.84,6.698
2015-09-12,202.493,17.562,16.342,21.608,5.267,2.127,18.808,220.056,15.052
2015-09-13,201.611,15.584,10.263,11.608,1.346,1.333,19.571,217.194,15.438
2015-09-14,194.262,8.693,10.303,12.683,2.381,0.877,8.589,202.955,5.364
2015-09-15,197.708,15.097,17.586,25.023,7.437,1.255,16.613,212.805,12.718
2015-09-16,197.729,19.16,18.857,27.544,8.687,2.195,23.029,216.889,17.229
2015-09-17,193.862,16.177,16.687,22.25,5.563,0.487,17.529,210.039,11.469
2015-09-18,192.333,12.625,13.513,19.929,6.416,0.672,10.533,204.958,5.812
2015-09-19,187.854,8.264,6.279,7.433,1.154,0.63,9.358,196.118,5.417
2015-09-20,189.306,8.993,6.192,7.254,1.062,0.755,12.775,198.298,8.75
2015-09-21,193.816,14.518,12.629,16.691,4.062,1.307,15.892,208.335,12.094
2015-09-22,192.329,13.717,11.196,14.821,3.625,1.292,19.346,206.045,15.177
2015-09-23,192.41,14.584,10.668,14.486,3.818,1.558,18.267,206.993,14.688
2015-09-24,191.625,22.916,16.734,26.656,9.923,1.584,17.05,214.541,13.594
2015-09-25,191.458,17.559,17.544,23.868,6.324,0.41,12.172,209.018,8.073
2015-09-26,193.646,16.431,15.85,22.954,7.104,1.632,13.188,210.076,8.344
2015-09-27,191.278,11.243,9.021,10.875,1.854,0.573,14.592,202.521,11.375
2015-09-28,193.609,14.48,13.012,19.404,6.392,0.912,16.383,208.089,11.969
