date,NO2_mean,NOX_mean,NO_mean,PM25_mean,CO_mean
2013-11-13,15.543499999999998,39.935,24.391000000000002,,2.833
2013-11-14,17.8125,45.25,27.4375,12.083,3.042
2013-11-15,21.756,49.074,27.318,9.792,3.652
2013-11-16,14.0625,29.4375,15.375,15.25,3.458
2013-11-17,12.771,21.146,8.375,23.292,4.458
2013-11-18,18.396,42.4585,24.0625,10.25,3.708
2013-11-19,20.521,48.6875,28.1665,7.083,3.25
2013-11-20,17.369500000000002,44.543499999999995,27.174,9.167,3.25
2013-11-21,20.354,44.3955,24.0415,9.0,3.167
2013-11-22,20.0415,41.625,21.5835,10.125,3.565
2013-11-23,16.0205,28.1875,12.167,12.917,3.708
2013-11-24,15.4585,27.771,12.3125,20.208,4.0
2013-11-25,18.979,35.4165,16.4375,14.125,4.417
2013-11-26,14.7915,28.9375,14.146,6.792,3.0
2013-11-27,23.1955,53.239000000000004,30.0435,9.958,3.833
2013-11-28,17.271,36.9585,19.6875,5.583,3.25
2013-11-29,17.7085,49.3125,31.604,6.0,3.435
2013-11-30,18.167,33.271,15.104,10.583,3.833
2013-12-01,14.895499999999998,32.4375,17.542,14.417,3.875
2013-12-02,20.75,47.354,26.604,21.25,4.5
2013-12-03,22.8335,54.4585,31.625,14.333,4.208
2013-12-04,21.761,63.0435,41.2825,14.5,4.333
2013-12-05,23.5,57.417,33.9165,21.458,4.917
2013-12-06,24.8125,60.6875,35.875,36.125,5.913
2013-12-07,17.2915,39.104,21.8125,14.25,3.958
2013-12-08,13.229,23.2295,10.0,7.042,3.042
2013-12-09,25.9795,64.4585,38.479,13.667,4.417
2013-12-10,22.25,43.354,21.104,6.75,4.75
2013-12-11,18.848,39.739,20.8915,12.667,3.917
2013-12-12,19.9375,43.021,23.0835,5.958,3.333
2013-12-13,17.7705,47.396,29.625,5.458,3.261
2013-12-14,15.896,33.625,17.729,8.833,3.583
2013-12-15,10.729500000000002,18.2915,7.5625,8.75,3.542
2013-12-16,21.7705,45.9375,24.1665,6.25,3.417
2013-12-17,21.3125,42.979,21.6665,5.458,3.208
2013-12-18,26.2395,55.2825,29.0435,3.583,3.458
2013-12-19,21.771,45.1875,23.4165,4.292,4.042
2013-12-20,16.2915,39.0415,22.75,7.696,3.87
2013-12-21,13.0835,24.625,11.5415,1.208,3.083
2013-12-22,12.875,19.896,7.021,6.083,3.208
2013-12-23,16.4165,26.4165,10.0,6.333,3.125
2013-12-24,16.854,37.021,20.1665,6.0,3.208
2013-12-25,21.217,45.3695,24.152,11.208,3.083
2013-12-26,24.5,71.5625,47.0625,11.917,4.5
2013-12-27,15.950500000000002,31.174,15.2235,14.583,4.957
2013-12-28,14.7915,27.542,12.75,5.542,3.583
2013-12-29,14.5625,23.167,8.6045,7.25,3.75
2013-12-30,15.3125,24.6875,9.375,12.792,4.333
2013-12-31,14.021,22.375,8.354,19.375,4.667
2014-01-01,2.1875,3.0205,0.8335,4.3125,2.958
2014-01-02,5.2085,7.7085,2.5,5.5835,3.167
2014-01-03,7.4585,10.125,2.6665,4.021,3.208
2014-01-04,12.5835,18.875,6.292,10.917,3.958
2014-01-05,18.3955,44.4375,26.042,17.125,4.625
2014-01-06,23.354,68.604,45.25,16.604,5.667
2014-01-07,18.1955,43.0,24.804000000000002,5.1665,3.542
2014-01-08,15.707999999999998,29.5415,13.8335,11.646,3.5
2014-01-09,19.8335,41.0625,21.229,9.396,3.348
2014-01-10,23.896,55.458,31.5625,12.7915,4.708
2014-01-11,12.5415,21.2085,8.6665,11.625,3.792
2014-01-12,13.4375,24.625,11.1875,4.75,3.667
2014-01-13,20.5,41.729,21.229,5.604,3.292
2014-01-14,23.630499999999998,59.8695,36.239000000000004,9.5835,3.583
2014-01-15,27.197499999999998,62.875,35.6775,4.8125,3.667
2014-01-16,26.34,55.555499999999995,29.2155,15.8335,4.565
2014-01-17,14.0415,27.125,13.0835,15.645499999999998,5.083
2014-01-18,13.1455,19.604,6.4585,11.771,3.875
2014-01-19,23.354,50.271,26.9165,18.9165,5.0
2014-01-20,24.646,53.958,29.3125,19.25,4.792
2014-01-21,28.3915,68.413,40.022,19.3335,4.917
2014-01-22,26.854,60.625,33.771,14.895499999999998,4.917
2014-01-23,18.271,36.375,18.104,4.354,3.304
2014-01-24,16.5,29.7085,13.2085,10.521,3.458
2014-01-25,15.375,28.0415,12.667000000000002,15.9585,4.333
2014-01-26,29.8955,72.625,42.729,20.483,5.792
2014-01-27,19.458,38.708,19.25,9.4585,4.333
2014-01-28,21.674,49.239000000000004,27.5655,6.125,3.458
2014-01-29,20.208,47.479,27.271,6.6455,3.125
2014-01-30,21.3335,45.917,24.5835,7.334,3.783
2014-01-31,10.771,18.7705,8.0,11.6665,3.417
2014-02-01,11.729500000000002,18.8125,7.083,6.125,3.083
2014-02-02,20.271,44.583,24.3125,6.729,3.15
2014-02-03,21.5835,41.5,19.917,5.9585,2.542
2014-02-04,19.717,33.4565,13.739,9.0,2.542
2014-02-05,22.3125,45.948,23.6355,16.875,4.083
2014-02-06,22.1295,46.1655,24.036,5.5625,2.696
2014-02-07,19.6875,39.375,19.6875,12.646,3.583
2014-02-08,13.104,21.7085,8.6045,14.771,3.833
2014-02-09,11.6875,21.875,10.1875,6.521,2.458
2014-02-10,20.708,39.6875,18.9795,14.333,3.5
2014-02-11,24.174,47.5435,23.369500000000002,23.875,4.542
2014-02-12,24.4165,54.521,30.1045,25.875,5.208
2014-02-13,17.6455,38.2085,20.5625,6.667,3.217
2014-02-14,23.083,43.0415,19.9585,10.8335,3.708
2014-02-15,20.8335,35.8125,14.979500000000002,28.0625,5.042
2014-02-16,23.25,44.4375,21.1875,14.9585,3.917
2014-02-17,23.2295,41.854,18.625,18.2295,4.333
2014-02-18,18.239,34.7825,16.5435,6.417,3.458
2014-02-19,16.5625,32.042,15.479,3.896,2.917
2014-02-20,20.646,39.1665,18.521,6.729,2.87
2014-02-21,21.0835,36.2295,15.146,7.625,3.0
2014-02-22,19.979,33.104,13.125,9.229,3.917
2014-02-23,21.5625,52.396,30.8335,18.6875,4.5
2014-02-24,18.875,43.5835,24.7085,22.104,4.125
2014-02-25,22.7605,54.60850000000001,31.847500000000004,23.104,3.625
2014-02-26,27.958,62.9375,34.979,17.271,4.667
2014-02-27,16.729,34.75,18.0205,11.1875,3.565
2014-02-28,13.645499999999998,19.9375,6.2915,15.2085,3.167
2014-03-01,12.625,18.3125,5.6875,5.7915,3.292
2014-03-02,22.0835,45.896,23.8125,15.5,3.792
2014-03-03,28.4375,67.4375,39.0,16.146,4.417
2014-03-04,17.5655,40.065,22.5,10.792,4.0
2014-03-05,21.8335,39.729,17.896,10.646,3.375
2014-03-06,18.167,30.729,12.5625,13.413,3.087
2014-03-07,21.5625,35.4795,13.917000000000002,11.375,3.625
2014-03-08,12.9585,18.771,5.8125,5.5625,3.042
2014-03-09,22.604,47.6045,25.0,6.2915,3.708
2014-03-10,13.604500000000002,25.5415,11.9375,6.729,2.917
2014-03-11,20.913,39.5655,18.6525,7.8955,2.792
2014-03-12,26.4585,65.375,38.917,11.375,3.542
2014-03-13,23.6875,45.4375,21.75,10.75,3.208
2014-03-14,19.0415,26.729,7.6875,19.0835,4.042
2014-03-15,23.2295,32.1665,8.9375,20.354,4.917
2014-03-16,25.104,53.8335,28.7295,18.5415,4.875
2014-03-17,27.25,59.375,32.125,17.396,4.458
2014-03-18,28.891,63.977999999999994,35.087,15.4165,4.208
2014-03-19,25.4165,50.7085,25.292,7.3545,3.583
2014-03-20,17.25,34.0625,16.8125,8.9585,3.478
2014-03-21,15.396,24.021,8.625,18.479,3.792
2014-03-22,14.832999999999998,19.9585,5.125,26.7705,4.292
2014-03-23,17.5835,29.4165,11.8335,11.417,3.083
2014-03-24,19.8125,34.7085,14.896,7.125,2.583
2014-03-25,21.956500000000002,37.043499999999995,15.087,8.9165,3.042
2014-03-26,22.125,39.896,17.771,12.722999999999999,3.208
2014-03-27,29.625,49.1455,19.521,21.7295,4.087
2014-03-28,24.354,35.375,11.021,21.0205,3.417
2014-03-29,18.4375,27.7705,9.3335,16.146,3.375
2014-03-30,22.5835,36.771,14.1875,18.521,3.458
2014-03-31,22.479,38.4165,15.9375,24.771,3.708
2014-04-01,21.9375,37.25,15.3125,16.75,3.25
2014-04-02,22.6085,43.977999999999994,21.369500000000002,14.667,3.375
2014-04-03,21.375,43.896,22.521,10.542,3.083
2014-04-04,13.1875,21.0,7.8125,6.591,3.087
2014-04-05,14.832999999999998,24.417,9.583,10.208,3.208
2014-04-06,12.729,17.646,4.9165,9.208,3.792
2014-04-07,19.3545,30.979,11.625,12.75,3.208
2014-04-08,27.4795,48.4795,21.0,23.208,4.667
2014-04-09,31.217499999999998,47.652,16.4345,32.667,4.792
2014-04-10,25.583,38.9165,13.3335,29.583,4.042
2014-04-11,22.854,35.7085,12.854500000000002,11.708,3.087
2014-04-12,20.1665,28.542,8.375,15.125,3.292
2014-04-13,21.521,26.9375,5.4165,17.083,4.125
2014-04-14,22.7915,34.875,12.0835,13.667,3.25
2014-04-15,29.0205,43.125,14.104,13.917,3.333
2014-04-16,36.0435,56.6955,20.6525,28.417,4.833
2014-04-17,34.3125,53.0625,18.75,41.292,5.417
2014-04-18,24.6875,37.6045,12.9165,28.458,4.478
2014-04-19,14.9165,23.9795,9.0625,19.542,3.208
2014-04-20,17.6875,23.6665,5.9795,9.958,4.125
2014-04-21,21.979,41.104,19.125,6.458,3.958
2014-04-22,20.5,42.271,21.771,17.0,3.792
2014-04-23,21.3045,39.4345,18.1305,19.542,3.708
2014-04-24,23.958,37.3955,13.4375,17.5,3.25
2014-04-25,27.9585,43.479,15.520499999999998,18.417,3.565
2014-04-26,17.646,27.896,10.25,17.458,3.417
2014-04-27,11.375,15.75,4.375,12.958,3.0
2014-04-28,21.7295,33.292,11.5625,12.125,3.542
2014-04-29,15.4585,23.5,8.0415,4.125,3.375
2014-04-30,17.152,27.6305,10.478,9.917,3.0
2014-05-01,17.271,33.4375,16.1665,10.917,3.5
2014-05-02,16.9165,29.979,13.0625,17.25,3.783
2014-05-03,11.8125,16.875,5.0625,22.0,4.042
2014-05-04,6.104,6.9375,0.8335,10.792,2.917
2014-05-05,8.0625,9.7295,1.6665,13.625,3.417
2014-05-06,11.2085,13.582999999999998,2.375,14.208,3.333
2014-05-07,22.5215,33.3475,10.826,18.25,3.5
2014-05-08,21.1875,40.458,19.271,15.917,3.083
2014-05-09,18.4165,30.9165,12.5,13.478,3.0
2014-05-10,16.729,22.854,6.125,14.0,3.125
2014-05-11,8.375,9.958,1.5835,13.292,2.875
2014-05-12,6.0625,9.7915,3.7295,10.5,2.792
2014-05-13,21.0415,32.604,11.5625,17.625,4.333
2014-05-14,25.2825,41.761,16.478,26.333,5.083
2014-05-15,19.3125,30.125,10.8125,13.583,3.5
2014-05-16,19.609,31.174,11.565000000000001,15.125,3.435
2014-05-17,19.5415,23.708,4.1665,17.167,3.833
2014-05-18,14.396,17.3125,2.9165,13.75,3.792
2014-05-19,22.625,30.2085,7.5835,21.737,3.833
2014-05-20,22.375,42.3125,19.9375,24.208,3.333
2014-05-21,18.087,27.848,9.761000000000001,6.708,3.042
2014-05-22,18.8955,29.0625,10.1665,14.583,3.0
2014-05-23,20.792,32.396,11.604,9.417,3.0
2014-05-24,15.875,26.5,10.625,15.917,3.375
2014-05-25,11.375,14.707999999999998,3.3335,16.0,3.333
2014-05-26,15.5625,24.75,9.1875,8.167,2.792
2014-05-27,19.1875,31.292,12.104,18.917,3.792
2014-05-28,22.369500000000002,40.4135,18.043499999999998,22.917,4.25
2014-05-29,22.8335,36.5,13.6665,27.375,3.167
2014-05-30,19.3335,35.208,15.875,43.25,3.478
2014-05-31,16.75,24.4165,7.6665,44.625,4.125
2014-06-01,16.25,18.8335,2.5835,45.708,4.417
2014-06-02,15.125,20.125,5.0,30.792,3.375
2014-06-03,13.4585,24.729,11.271,14.375,2.333
2014-06-04,23.0435,45.1085,22.0655,19.5,3.292
2014-06-05,18.729,34.5835,15.854500000000002,8.542,2.875
2014-06-06,20.9375,38.6665,17.7295,8.25,3.087
2014-06-07,11.5625,20.1875,8.625,11.833,3.25
2014-06-08,10.7915,15.292,4.5,14.917,3.042
2014-06-09,12.1875,23.958,11.770499999999998,13.167,3.0
2014-06-10,6.875,15.0415,8.1665,13.667,2.375
2014-06-11,13.804499999999999,31.5,17.6955,11.667,2.833
2014-06-12,12.0625,24.1875,12.125,5.75,2.917
2014-06-13,17.0625,29.875,12.8125,8.391,2.696
2014-06-14,12.0835,17.3335,5.25,26.042,3.667
2014-06-15,12.6665,16.146,3.4795,33.5,3.917
2014-06-16,21.0625,27.0,5.9375,34.583,3.958
2014-06-17,24.5835,33.6875,9.104,33.75,4.25
2014-06-18,25.913,43.2825,17.3695,21.125,3.542
2014-06-19,15.104500000000002,25.5,10.396,24.792,3.083
2014-06-20,20.125,30.771,10.646,20.5,3.391
2014-06-21,14.208,23.3545,9.1455,11.625,2.583
2014-06-22,10.583,16.271,5.6875,8.083,3.0
2014-06-23,13.271,24.5625,11.2915,10.5,3.083
2014-06-24,16.521,34.3335,17.8125,12.542,3.125
2014-06-25,12.0,21.1305,9.1305,14.792,3.0
2014-06-26,12.875,26.167,13.2915,27.792,3.083
2014-06-27,11.458,17.3545,5.8955,21.333,2.826
2014-06-28,11.5,18.1875,6.6875,-0.75,2.792
2014-06-29,8.083,11.645499999999998,3.5625,-2.0,3.333
2014-06-30,14.75,21.583,6.8335,-2.0,3.458
2014-07-01,20.1665,31.7915,11.625,-2.0,4.542
2014-07-02,15.261,26.130499999999998,10.8695,32.636,3.583
2014-07-03,13.396,23.354,9.957999999999998,12.542,3.333
2014-07-04,17.4165,33.458,16.0415,8.958,4.174
2014-07-05,13.0,20.5835,7.5835,8.833,3.25
2014-07-06,7.021,12.7915,5.771,10.375,3.5
2014-07-07,11.646,19.5,7.854,8.667,3.208
2014-07-08,13.771,37.1665,23.396,12.917,3.458
2014-07-09,6.5,28.4565,21.9565,6.958,2.542
2014-07-10,5.292,11.75,6.458,7.292,1.708
2014-07-11,15.3125,28.7085,13.395499999999998,19.917,3.652
2014-07-12,16.25,22.375,6.125,29.0,4.667
2014-07-13,14.395499999999998,18.896,4.5,24.75,4.333
2014-07-14,17.0625,32.5835,15.521,15.75,4.083
2014-07-15,16.875,30.021,13.146,22.0,4.625
2014-07-16,15.869499999999999,26.935000000000002,11.0655,26.708,3.875
2014-07-17,14.5,27.7915,13.292000000000002,24.792,3.0
2014-07-18,17.375,33.979,16.604,22.292,3.478
2014-07-19,16.5415,27.208,10.6665,15.625,3.25
2014-07-20,8.1665,13.479,5.3125,11.875,3.292
2014-07-21,7.75,13.229,5.479,21.292,2.833
2014-07-22,12.3125,23.25,10.9375,30.75,2.917
2014-07-23,13.739,28.217,14.478000000000002,21.083,2.458
2014-07-24,19.146,40.6525,21.507,16.25,3.167
2014-07-25,14.021,26.25,12.229,18.417,3.391
2014-07-26,10.0205,17.5,7.479,27.583,2.75
2014-07-27,8.25,12.1875,3.9375,21.75,2.708
2014-07-28,16.680500000000002,22.2155,5.535,8.25,3.125
2014-07-29,12.6895,24.136,11.446499999999999,15.042,3.333
2014-07-30,8.269,15.601500000000001,7.3325000000000005,11.708,2.583
2014-07-31,8.25,22.7085,14.4585,7.625,2.208
2014-08-01,5.4205000000000005,12.036,6.616,6.87,2.13
2014-08-02,5.125,16.3545,11.229,3.708,2.583
2014-08-03,7.0625,17.979,10.9165,2.5,2.875
2014-08-04,4.75,13.0625,8.3125,4.583,2.5
2014-08-05,7.7955000000000005,30.9095,23.114,6.75,2.25
2014-08-06,11.881,36.792500000000004,24.911,12.708,2.958
2014-08-07,10.0625,28.875,18.8125,12.375,2.958
2014-08-08,13.5,32.854,19.354,5.208,3.0
2014-08-09,8.354,19.0625,10.7085,2.833,2.25
2014-08-10,4.6875,5.9795,1.2919999999999998,5.542,2.5
2014-08-11,13.0205,18.333,5.3125,11.417,3.417
2014-08-12,17.744500000000002,36.0945,18.35,21.208,4.583
2014-08-13,10.7925,16.9455,6.1530000000000005,26.583,4.458
2014-08-14,6.292,12.167000000000002,5.875,15.833,3.375
2014-08-15,3.521,6.896,3.375,8.167,2.304
2014-08-16,6.75,13.0625,6.3125,4.917,3.333
2014-08-17,5.292,8.917,3.625,8.917,3.125
2014-08-18,6.0625,17.625,11.5625,7.958,2.542
2014-08-19,8.459,33.111999999999995,24.653,7.375,2.375
2014-08-20,5.592499999999999,26.76,21.1675,7.458,2.417
2014-08-21,6.0205,24.8125,18.7915,8.25,2.167
2014-08-22,9.6465,33.68,24.0335,5.958,2.217
2014-08-23,6.1455,13.479500000000002,7.333,10.625,2.542
2014-08-24,8.3125,14.792000000000002,6.4795,5.792,2.417
2014-08-25,15.020499999999998,33.646,18.625,13.0,3.417
2014-08-26,15.104,37.417,22.3125,12.917,3.625
2014-08-27,12.326500000000001,32.196,19.869500000000002,5.292,3.083
2014-08-28,14.3125,32.0205,17.7085,8.167,3.083
2014-08-29,13.1455,24.9585,11.8125,6.708,3.0
2014-08-30,8.0625,15.0,6.9375,7.417,2.875
2014-08-31,8.375,13.125,4.75,8.083,2.958
2014-09-01,15.7085,31.8955,16.1875,9.083,3.125
2014-09-02,13.6045,26.625,13.021,11.083,3.25
2014-09-03,8.8045,13.326,4.5215000000000005,13.125,3.083
2014-09-04,5.271,10.729,5.4585,5.542,2.333
2014-09-05,10.708,22.7705,12.0625,17.0,3.174
2014-09-06,9.875,18.875,9.0,17.917,3.708
2014-09-07,8.271,11.479,3.2085,10.25,3.167
2014-09-08,14.3125,27.625,13.3125,10.042,3.167
2014-09-09,16.979,27.417,10.4375,15.375,3.167
2014-09-10,14.913,22.7825,7.869999999999999,17.458,3.542
2014-09-11,19.875,38.458,18.583,12.792,3.333
2014-09-12,13.8335,23.9585,10.125,5.792,2.696
2014-09-13,9.6665,14.6875,5.021,4.833,2.583
2014-09-14,6.0625,8.3125,2.25,4.375,2.25
2014-09-15,10.625,13.1665,2.5415,8.292,2.833
2014-09-16,13.979,20.875,6.896,12.792,3.042
2014-09-17,15.3045,29.1955,13.891,11.042,2.833
2014-09-18,18.104,32.8125,14.7085,6.958,2.5
2014-09-19,18.146,35.25,17.104,12.0,2.739
2014-09-20,13.4165,22.25,8.833,8.0,2.917
2014-09-21,9.1045,11.6665,2.5625,11.083,2.583
2014-09-22,15.354,27.0415,11.6875,11.875,2.875
2014-09-23,16.75,23.3545,6.604,13.458,2.875
2014-09-24,14.325999999999999,27.152,12.826,11.833,3.0
2014-09-25,14.7915,26.8125,12.020499999999998,4.75,2.875
2014-09-26,17.157,29.360500000000002,12.204,5.375,3.0
2014-09-27,15.146,23.0625,7.917,9.25,3.208
2014-09-28,9.292,11.6875,2.396,14.292,3.375
2014-09-29,14.5,21.4375,6.9375,21.958,3.167
2014-09-30,17.479,32.375,14.896,22.208,3.417
2014-10-01,16.935,32.4345,15.5,10.292,3.208
2014-10-02,18.125,42.5205,24.396,12.417,3.043
2014-10-03,16.5165,30.9995,14.483,14.917,3.417
2014-10-04,12.832999999999998,21.271,8.4375,9.542,3.5
2014-10-05,9.3125,14.0835,4.7705,4.25,2.75
2014-10-06,9.9375,18.271,8.3335,2.167,2.083
2014-10-07,18.25,36.646,18.3955,5.875,2.75
2014-10-08,14.4345,26.304000000000002,11.8695,8.417,2.417
2014-10-09,19.208,36.75,17.542,10.583,3.083
2014-10-10,17.75,36.9375,19.1875,9.217,3.043
2014-10-11,17.479,27.396,9.9165,15.625,3.458
2014-10-12,9.6455,14.021,4.375,16.292,3.375
2014-10-13,6.4585,9.854,3.396,3.208,2.5
2014-10-14,11.6875,21.4585,9.770499999999998,3.458,2.25
2014-10-15,15.326,29.935000000000002,14.6085,6.708,2.625
2014-10-16,16.771,29.4375,12.667000000000002,11.75,3.125
2014-10-17,18.75,31.1045,12.354500000000002,12.25,3.333
2014-10-18,12.4165,19.771,7.3545,10.8955,3.042
2014-10-19,12.75,17.6875,4.9375,12.354,3.417
2014-10-20,23.6875,52.2915,28.604,11.8955,4.167
2014-10-21,17.0415,44.104,27.0625,15.3125,4.0
2014-10-22,22.1955,46.260999999999996,24.0655,6.25,3.542
2014-10-23,18.3125,36.854,18.5415,6.2915,2.667
2014-10-24,13.152000000000001,29.066,15.913999999999998,9.9375,2.913
2014-10-25,14.354,28.5835,14.229500000000002,14.354,4.0
2014-10-26,13.542,21.125,7.5835,20.125,4.333
2014-10-27,15.25,24.9585,9.7085,12.5625,3.25
2014-10-28,15.896,29.3545,13.4585,9.9375,2.958
2014-10-29,15.869499999999999,35.3695,19.5,13.333,3.208
2014-10-30,17.375,31.0835,13.707999999999998,13.0415,3.25
2014-10-31,21.032,44.1475,23.116,14.625,4.087
2014-11-01,19.125,39.2705,20.146,6.729,4.167
2014-11-02,9.5,21.6045,12.1045,10.75,4.458
2014-11-03,8.9165,13.229,4.3125,8.729,3.125
2014-11-04,14.5835,28.2915,13.7085,9.5,2.667
2014-11-05,15.2825,30.587,15.303999999999998,9.625,2.917
2014-11-06,15.021,30.917,15.896,7.854,2.875
2014-11-07,22.615,52.597,29.9815,15.5415,3.304
2014-11-08,14.9375,29.25,14.3125,13.7085,3.458
2014-11-09,11.9585,18.7705,6.8125,8.0625,3.292
2014-11-10,19.146,40.625,21.479,8.2085,3.125
2014-11-11,15.6875,30.3125,14.625,9.6875,2.792
2014-11-12,18.652,37.1305,18.478,17.0835,3.833
2014-11-13,17.854,35.396,17.5415,6.7915,2.958
2014-11-14,19.0415,36.771,17.729,9.952,2.957
2014-11-15,15.3125,32.4375,17.125,11.875,3.292
2014-11-16,11.9375,19.271,7.3335,9.229,2.875
2014-11-17,18.5625,40.7915,22.229,16.625,4.042
2014-11-18,21.375,43.396,22.021,13.2295,4.0
2014-11-19,19.0,44.413,25.4135,12.6875,3.458
2014-11-20,18.167,46.4375,28.271,11.2085,3.417
2014-11-21,23.375,65.104,41.729,15.902999999999999,4.261
2014-11-22,20.7705,39.375,18.6045,21.104,5.083
2014-11-23,10.7915,20.75,9.958,15.833,3.917
2014-11-24,15.354500000000002,28.0,12.645499999999998,15.7295,4.0
2014-11-25,22.1665,53.5835,31.4165,9.0415,4.125
2014-11-26,16.869500000000002,40.4345,23.5655,6.625,3.5
2014-11-27,17.396,52.125,34.7295,6.375,3.375
2014-11-28,22.738999999999997,58.021499999999996,35.283,10.229,3.826
2014-11-29,14.979500000000002,27.604,12.625,4.9375,3.5
2014-11-30,15.125,25.7915,10.6665,6.8125,3.875
2014-12-01,17.5,34.354,16.854,10.3125,4.25
2014-12-02,13.082999999999998,25.229,12.146,6.5515,2.667
2014-12-03,22.738999999999997,53.6305,30.8915,9.083,3.75
2014-12-04,22.896,57.354,34.4585,8.7915,4.292
2014-12-05,17.854,40.708,22.854,7.0985,3.435
2014-12-06,12.479,23.3335,10.854500000000002,6.083,3.167
2014-12-07,13.75,23.021,9.271,7.604,3.458
2014-12-08,21.5835,50.396,28.8125,12.0,4.042
2014-12-09,21.271,50.4795,29.2085,9.7085,3.75
2014-12-10,20.326,48.8695,28.5435,9.9375,3.417
2014-12-11,20.4585,49.0625,28.604,16.25,4.25
2014-12-12,18.5205,38.8955,20.375,15.5415,4.0
2014-12-13,14.6875,34.0,19.3125,8.8335,3.458
2014-12-14,9.5415,18.146,8.604,6.896,3.125
2014-12-15,24.4795,73.271,48.7915,11.8955,4.333
2014-12-16,19.604,58.021,38.4165,10.979,4.333
2014-12-17,10.8695,19.5435,8.674,5.6455,2.708
2014-12-18,15.604,31.6665,16.0625,4.8545,3.125
2014-12-19,21.1205,42.998,21.8775,6.9565,3.318
2014-12-20,22.8125,53.771,30.9585,9.5835,4.625
2014-12-21,16.2705,36.917,20.6455,12.4165,4.208
2014-12-22,16.521,41.646,25.125,7.3955,3.25
2014-12-23,19.229,46.3335,27.104,12.9375,3.917
2014-12-24,23.283,70.5,47.2175,24.1455,5.667
2014-12-25,20.854,49.229,28.375,15.9165,4.458
2014-12-26,20.646,45.583,24.9375,5.954000000000001,3.478
2014-12-27,18.8125,47.25,28.4375,7.2295,3.833
2014-12-28,15.3335,26.896,11.5625,11.625,4.25
2014-12-29,11.8125,18.5415,6.7295,16.6455,3.957
2014-12-30,16.4165,24.375,7.9585,27.146,5.208
2014-12-31,10.913,17.5215,6.608499999999999,18.7915,4.667
2015-01-01,8.1045,10.4375,2.3335,8.75,4.083
2015-01-02,9.3125,13.104,3.7915,14.875,4.625
2015-01-03,8.979,14.896,5.9165,18.271,4.792
2015-01-04,10.583,17.2085,6.625,23.771,4.87
2015-01-05,21.458,41.2085,19.75,30.3125,4.792
2015-01-06,18.695500000000003,38.1305,19.435,16.604,3.917
2015-01-07,18.4795,37.021,18.5415,10.104,3.375
2015-01-08,20.25,44.2085,23.9585,10.104,3.391
2015-01-09,17.9585,31.5625,13.604,8.375,3.292
2015-01-10,12.0835,18.5625,6.479,10.646,3.292
2015-01-11,14.771,23.667,8.896,15.25,3.625
2015-01-12,18.5625,36.1665,17.604,3.75,2.875
2015-01-13,17.935,37.3475,19.413,5.9795,2.958
2015-01-14,21.2915,49.4375,28.1455,8.4165,3.208
2015-01-15,24.396,54.521,30.125,12.7395,3.957
2015-01-16,19.542,34.417,14.875,17.354,3.875
2015-01-17,14.520499999999998,23.333,8.8125,11.75,3.417
2015-01-18,14.5625,26.729,12.1665,3.146,3.208
2015-01-19,10.957999999999998,20.479,9.521,4.8955,2.208
2015-01-20,13.304499999999999,27.3915,14.087,5.5,2.583
2015-01-21,18.5835,41.125,22.542,5.625,3.125
2015-01-22,17.104,44.4585,27.3545,4.604,3.13
2015-01-23,13.5835,25.1665,11.582999999999998,15.625,3.417
2015-01-24,5.9375,10.354,4.417,7.9375,2.792
2015-01-25,19.604,42.1145,22.5105,10.0415,3.25
2015-01-26,21.375,47.625,26.25,13.9375,3.583
2015-01-27,29.729,79.4855,49.7565,19.604,4.565
2015-01-28,29.347,71.1525,41.805499999999995,28.1045,5.042
2015-01-29,28.064999999999998,54.108999999999995,26.0435,10.1665,4.435
2015-01-30,13.9165,21.3335,7.417,3.3335,3.25
2015-01-31,13.8125,20.646,6.8335,9.2295,3.583
2015-02-01,22.417,44.3545,21.9375,22.9585,4.895
2015-02-02,18.396,33.1665,14.771,4.3125,3.0
2015-02-03,17.5,37.565,20.064999999999998,5.1875,2.75
2015-02-04,20.9265,42.5245,21.598,12.5,3.458
2015-02-05,26.104,54.0,27.8955,18.9165,4.261
2015-02-06,14.957999999999998,23.167,8.208,12.7915,3.458
2015-02-07,10.5415,16.729,6.1875,5.333,3.0
2015-02-08,19.4375,42.3545,22.9165,10.1455,3.75
2015-02-09,24.854,62.4795,37.625,14.6585,3.792
2015-02-10,23.695999999999998,44.391,20.696,9.896,3.333
2015-02-11,19.1665,36.521,17.354,11.271,3.417
2015-02-12,25.0,54.125,29.125,13.5835,3.826
2015-02-13,23.0625,43.521,20.458,9.1045,3.875
2015-02-14,11.604,16.2915,4.6875,8.2915,3.917
2015-02-15,11.2085,21.979,10.770499999999998,5.7295,3.042
2015-02-16,15.4375,28.375,12.9375,8.0,3.083
2015-02-17,20.739,44.108999999999995,23.3695,8.1875,3.5
2015-02-18,21.0625,50.5835,29.5205,12.5625,3.417
2015-02-19,23.25,49.021,25.771,17.0435,3.696
2015-02-20,20.417,40.2085,19.7915,9.1455,3.625
2015-02-21,7.8125,11.396,3.5835,9.5835,2.958
2015-02-22,17.896,27.5,9.604,8.8335,2.625
2015-02-23,25.0,43.3335,18.3335,12.0835,3.583
2015-02-24,18.391,33.804500000000004,15.412999999999998,8.521,3.125
2015-02-25,18.7085,34.375,15.6665,6.6665,2.667
2015-02-26,22.875,36.2295,13.354,19.5835,3.739
