date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2014-10-20,96.0,90.042,65.0,16.958,18.25,1.292,2.167,20.708,20.7,17.375,15.5,11.0
2014-10-21,96.0,85.75,64.0,16.75,23.292,6.542,2.042,23.292,23.8,19.617,16.7,13.792
2014-10-22,95.0,86.333,76.0,8.364,9.818,1.455,2.091,14.227,19.1,17.354,15.3,6.565
2014-10-23,94.0,67.25,46.0,6.0,6.792,0.792,2.375,17.167,18.3,15.517,11.6,8.5
2014-10-24,94.0,73.75,46.0,12.958,15.667,2.708,2.292,17.75,19.7,14.462,10.1,11.333
2014-10-25,96.0,77.792,49.0,14.917,18.0,3.083,2.625,24.208,20.1,15.388,10.1,15.542
2014-10-26,95.0,77.375,53.0,9.783,11.348,1.565,2.522,24.667,23.6,18.542,13.7,14.833
2014-10-27,96.0,72.417,50.0,5.667,6.375,0.708,2.25,19.958,21.6,16.542,13.4,11.375
2014-10-28,54.0,45.25,34.0,2.75,3.125,0.375,2.042,19.167,16.5,13.842,12.3,12.125
2014-10-29,88.0,62.958,35.0,9.591,10.864,1.273,2.136,20.0,17.9,12.808,7.4,12.13
2014-10-30,91.0,73.0,43.0,15.167,19.042,3.875,2.5,23.5,21.0,14.896,8.7,13.75
2014-10-31,96.0,88.708,68.0,23.708,31.375,7.667,2.333,36.0,19.8,16.704,14.0,20.583
2014-11-01,96.0,94.958,91.0,10.958,12.0,1.042,2.0,10.0,17.5,16.233,14.7,3.125
2014-11-02,95.0,86.125,66.0,9.304,11.478,2.174,2.261,19.625,19.6,17.846,15.4,10.292
2014-11-03,74.0,66.875,59.0,2.542,3.083,0.542,2.042,14.125,15.6,13.079,11.9,8.625
2014-11-04,90.0,58.708,30.0,6.625,7.792,1.167,2.167,16.417,17.9,13.271,9.2,8.375
2014-11-05,94.0,74.042,50.0,18.333,24.208,5.875,2.083,19.208,17.0,13.058,7.7,10.333
2014-11-06,95.0,79.125,49.0,11.409,16.818,5.409,2.364,16.591,20.1,16.333,14.0,7.087
2014-11-07,82.0,57.417,35.0,4.167,4.708,0.542,2.792,26.5,17.7,14.975,9.7,18.0
2014-11-08,89.0,67.208,34.0,10.083,11.458,1.375,2.458,22.417,16.1,12.725,8.1,12.833
2014-11-09,97.0,92.292,82.0,15.478,18.0,2.522,2.217,31.833,15.3,14.067,12.6,16.958
2014-11-10,89.0,61.708,37.0,4.917,5.5,0.583,2.458,17.5,18.3,14.938,10.5,10.375
2014-11-11,87.0,70.958,39.0,12.0,13.792,1.792,2.292,19.167,17.4,13.288,9.5,11.042
2014-11-12,96.0,70.042,34.0,16.87,19.739,2.87,2.826,26.522,18.2,14.929,12.6,16.409
2014-11-13,84.0,51.208,30.0,4.792,5.542,0.75,2.125,12.958,13.4,10.775,7.1,7.25
2014-11-14,63.0,50.958,38.0,7.0,8.0,1.0,2.25,13.917,13.3,9.221,5.4,7.208
2014-11-15,93.0,72.375,37.0,8.375,9.125,0.75,2.208,13.708,14.4,9.05,5.8,8.5
2014-11-16,95.0,70.833,38.0,7.565,8.652,1.087,2.043,14.333,14.4,10.425,6.8,7.542
2014-11-17,94.0,78.417,50.0,14.125,16.833,2.708,2.667,22.25,13.7,10.225,5.7,14.167
2014-11-18,81.0,62.167,42.0,5.125,5.792,0.667,2.625,14.5,12.9,10.2,7.2,10.042
2014-11-19,91.0,59.417,29.0,11.13,12.783,1.652,1.913,17.739,13.6,8.475,3.8,11.0
2014-11-20,86.0,64.542,38.0,16.542,20.0,3.458,2.167,11.917,12.2,7.567,4.1,9.833
2014-11-21,96.0,75.25,44.0,18.708,23.667,4.958,2.167,15.625,14.0,8.554,2.9,11.167
2014-11-22,97.0,74.625,45.0,16.792,21.125,4.333,2.417,19.833,16.8,10.85,5.9,14.292
2014-11-23,95.0,74.75,46.0,8.957,10.304,1.348,2.391,19.083,17.6,11.225,6.5,14.333
2014-11-24,97.0,77.458,52.0,14.917,17.833,2.917,2.25,24.125,15.2,10.546,5.3,16.417
2014-11-25,97.0,93.167,79.0,18.5,21.5,3.0,2.042,25.917,13.2,11.942,10.5,15.458
2014-11-26,97.0,85.292,65.0,9.292,10.542,1.25,2.0,11.917,14.2,12.783,11.5,5.292
2014-11-27,90.0,62.5,47.0,6.182,6.955,0.773,2.455,15.273,15.2,12.488,7.8,9.545
2014-11-28,95.0,80.792,47.0,16.667,25.583,8.917,2.682,19.167,15.9,11.479,5.7,12.417
2014-11-29,97.0,87.542,66.0,12.042,15.542,3.5,2.25,18.917,17.3,14.483,12.5,10.542
2014-11-30,97.0,81.792,54.0,9.217,10.913,1.696,2.304,16.167,18.5,13.7,9.1,9.0
2014-12-01,96.0,85.542,66.0,7.083,7.958,0.875,2.292,14.5,14.8,13.008,8.1,8.042
2014-12-02,57.0,37.833,27.0,2.727,3.5,0.773,2.545,11.545,7.9,5.788,3.0,7.0
2014-12-03,70.0,48.25,29.0,9.667,10.792,1.125,2.667,13.625,9.5,5.971,2.0,8.292
2014-12-04,96.0,84.625,65.0,9.0,10.167,1.167,2.417,10.708,8.3,7.142,6.1,7.125
2014-12-05,84.0,50.0,25.0,7.583,8.875,1.292,2.5,9.917,8.9,5.579,3.3,7.167
2014-12-06,96.0,72.958,47.0,7.958,8.833,0.875,2.125,9.958,4.1,2.717,1.4,5.708
2014-12-07,97.0,83.125,64.0,5.739,6.739,1.0,2.087,7.125,5.9,4.079,2.0,2.417
2014-12-08,98.0,74.542,44.0,15.0,18.875,3.875,2.292,12.333,8.7,5.35,1.1,8.417
2014-12-09,94.0,78.333,54.0,9.708,11.708,2.0,2.167,13.083,8.0,5.767,2.5,7.375
2014-12-10,79.0,63.708,50.0,14.696,18.826,4.13,2.609,16.522,8.2,6.362,3.3,11.364
2014-12-11,97.0,83.458,65.0,16.542,29.958,13.417,2.417,20.958,10.4,8.379,6.3,14.542
2014-12-12,94.0,71.458,45.0,4.708,5.625,0.917,2.667,10.625,8.0,6.808,5.4,6.5
2014-12-13,64.0,54.167,39.0,4.25,4.958,0.708,2.792,11.458,5.8,4.196,2.1,8.125
2014-12-14,62.0,55.083,50.0,3.783,4.478,0.696,2.435,10.167,5.6,3.5,1.3,6.792
2014-12-15,97.0,76.667,53.0,11.833,13.792,1.958,2.208,10.75,5.1,3.817,3.1,7.083
2014-12-16,97.0,78.75,45.0,16.25,22.333,6.083,2.333,11.583,7.5,4.833,3.2,8.667
2014-12-17,89.0,45.333,22.0,2.545,3.318,0.773,2.182,7.909,4.2,1.692,-1.2,5.217
2014-12-18,98.0,93.417,70.0,2.583,3.333,0.75,2.0,5.667,2.8,0.517,-1.5,1.792
2014-12-19,98.0,84.833,59.0,17.708,21.083,3.375,2.091,12.458,4.7,2.129,0.3,9.125
2014-12-20,98.0,88.125,58.0,25.792,33.208,7.417,2.167,16.292,8.3,4.242,1.3,13.458
2014-12-21,85.0,55.0,32.0,2.826,3.652,0.826,2.522,14.833,9.5,6.942,3.8,9.958
2014-12-22,66.0,48.708,33.0,6.667,7.917,1.25,2.417,10.833,6.6,3.321,0.0,7.167
2014-12-23,98.0,84.833,60.0,11.708,13.417,1.708,2.167,12.208,6.2,4.162,2.2,8.333
2014-12-24,98.0,78.375,61.0,21.125,26.458,5.333,3.292,23.5,8.5,5.196,0.3,19.333
2014-12-25,97.0,86.174,72.0,7.545,8.545,1.0,2.727,11.091,7.8,4.508,1.9,8.826
2014-12-26,97.0,87.125,61.0,4.0,4.875,0.875,2.25,8.667,4.2,3.2,1.9,2.667
2014-12-27,81.0,58.0,43.0,5.625,6.583,0.958,2.458,10.875,6.5,3.929,0.8,6.792
2014-12-28,97.0,79.75,53.0,11.304,12.87,1.565,2.13,14.833,5.5,2.7,-1.6,9.167
2014-12-29,97.0,90.542,62.0,8.667,10.042,1.375,2.542,17.25,10.0,6.038,4.2,11.417
2014-12-30,95.0,63.25,42.0,7.083,7.875,0.792,4.417,35.375,10.1,7.229,3.9,26.333
2014-12-31,97.0,60.167,31.0,7.167,8.167,1.0,4.0,29.375,11.8,7.092,2.9,21.042
2015-01-01,94.0,64.375,35.0,3.333,3.917,0.583,1.792,8.083,9.1,6.138,2.0,6.333
2015-01-02,95.0,79.25,52.0,10.042,11.667,1.625,1.875,20.792,10.8,5.804,1.4,17.25
2015-01-03,98.0,84.792,59.0,12.739,15.739,3.0,1.87,24.792,11.4,7.121,2.8,21.083
2015-01-04,97.0,83.083,69.0,9.917,12.958,3.042,2.25,32.125,12.3,8.4,4.3,28.292
2015-01-05,97.0,76.292,46.0,10.833,12.833,2.0,2.208,32.75,11.9,8.246,4.2,28.292
2015-01-06,86.0,70.625,52.0,10.652,12.391,1.739,2.091,14.545,10.7,9.042,7.4,9.864
2015-01-07,90.0,75.458,53.0,4.958,5.708,0.75,1.958,9.958,9.5,7.242,5.6,5.708
2015-01-08,97.0,67.875,40.0,13.318,15.727,2.409,2.136,15.273,8.6,6.083,2.7,11.583
2015-01-09,88.0,67.5,48.0,6.5,7.458,0.958,1.958,8.25,7.5,5.467,3.2,5.542
2015-01-10,79.0,59.75,37.0,6.783,7.913,1.13,2.0,13.292,10.1,6.179,1.7,10.25
2015-01-11,88.0,76.542,56.0,5.917,6.667,0.75,2.0,11.292,8.8,6.633,4.9,8.833
2015-01-12,87.0,71.0,50.0,5.375,6.208,0.833,1.958,6.458,7.8,5.658,2.1,4.458
2015-01-13,90.0,68.167,40.0,14.045,16.273,2.227,2.091,11.455,8.6,4.704,1.1,7.957
2015-01-14,89.0,63.208,39.0,10.667,12.333,1.667,2.0,12.292,8.6,4.554,0.8,9.5
2015-01-15,87.0,69.75,57.0,8.667,9.583,0.917,2.0,11.167,6.7,4.162,2.3,7.875
2015-01-16,97.0,80.542,52.0,7.542,8.333,0.792,2.0,10.375,7.5,4.65,2.7,6.125
2015-01-17,97.0,78.875,58.0,10.348,11.913,1.565,1.913,11.042,7.1,4.342,0.5,8.667
2015-01-18,97.0,83.5,64.0,5.208,5.917,0.708,1.917,5.708,9.6,7.471,3.6,2.708
2015-01-19,56.0,40.583,26.0,2.625,3.417,0.792,1.958,8.708,5.0,2.321,-0.1,6.125
2015-01-20,97.0,88.458,44.0,6.273,7.545,1.273,1.727,8.227,3.3,0.867,-1.9,3.565
2015-01-21,97.0,84.208,57.0,11.125,13.125,2.0,1.875,7.333,4.9,2.575,0.9,5.042
2015-01-22,95.0,66.083,37.0,13.5,17.75,4.25,1.917,10.5,6.0,2.858,-0.4,6.292
2015-01-23,85.0,64.542,43.0,8.417,9.583,1.167,2.333,12.708,4.6,1.958,-1.4,9.625
2015-01-24,57.0,32.333,16.0,2.217,2.913,0.696,2.13,10.917,2.1,-0.354,-3.1,8.25
2015-01-25,97.0,86.208,58.0,10.708,12.167,1.458,1.958,12.208,3.1,-0.75,-5.2,8.458
2015-01-26,92.0,70.0,32.0,20.5,24.667,4.167,2.25,19.292,5.4,1.021,-4.6,15.125
2015-01-27,95.0,69.542,36.0,20.227,22.955,2.727,2.045,23.318,8.8,4.05,-0.1,20.217
2015-01-28,94.0,73.083,40.0,23.667,29.167,5.5,2.333,31.667,8.9,4.375,-1.2,26.125
2015-01-29,96.0,94.125,80.0,30.125,39.542,9.417,2.0,21.083,7.1,5.758,4.5,18.417
2015-01-30,96.0,65.792,44.0,4.417,5.0,0.583,2.0,7.917,8.4,6.692,5.3,3.917
2015-01-31,72.0,49.667,28.0,5.348,5.87,0.522,2.391,15.208,10.2,7.133,4.8,11.417
2015-02-01,92.0,78.583,70.0,10.958,11.958,1.0,3.125,19.125,6.2,5.358,4.1,16.917
2015-02-02,86.0,56.958,33.0,7.125,8.292,1.167,2.125,8.542,8.4,5.017,3.5,7.25
2015-02-03,67.0,45.958,33.0,4.364,4.909,0.545,2.045,9.773,7.7,4.542,0.5,7.182
2015-02-04,87.0,63.167,33.0,15.167,17.5,2.333,2.083,15.458,9.7,4.021,-0.6,5.818
2015-02-05,93.0,63.333,28.0,16.5,20.083,3.583,2.25,20.583,9.8,5.104,0.5,18.1
2015-02-06,94.0,77.417,54.0,11.708,13.583,1.875,2.042,13.958,7.2,4.083,1.5,12.375
2015-02-07,80.0,53.0,31.0,4.13,4.87,0.739,1.957,8.667,6.4,3.567,-0.4,7.833
2015-02-08,92.0,61.625,39.0,13.542,15.958,2.417,2.083,11.667,7.7,2.942,-2.1,10.917
2015-02-09,97.0,80.083,59.0,9.292,10.417,1.125,2.333,14.958,8.3,3.683,1.2,14.833
2015-02-10,97.0,64.583,42.0,4.591,5.318,0.727,2.0,10.565,6.6,3.754,1.2,9.13
2015-02-11,84.0,51.542,24.0,9.375,10.583,1.208,2.208,13.875,9.4,5.0,-0.3,13.458
2015-02-12,94.0,81.958,59.0,22.083,30.042,7.958,2.333,20.375,12.6,6.662,1.2,19.833
2015-02-13,94.0,88.25,65.0,13.917,16.75,2.833,2.042,18.583,14.3,10.638,8.1,18.5
2015-02-14,95.0,87.333,72.0,6.609,7.826,1.217,2.0,8.417,18.7,12.196,9.2,4.833
2015-02-15,82.0,69.042,54.0,3.208,3.917,0.708,2.0,9.0,8.7,4.892,1.8,8.667
2015-02-16,97.0,61.333,28.0,7.708,8.667,0.958,2.227,11.042,6.9,3.242,0.1,10.292
2015-02-17,96.0,84.083,53.0,9.571,10.619,1.048,2.174,12.0,5.9,3.088,1.9,10.739
2015-02-18,97.0,60.75,27.0,13.25,15.292,2.042,1.958,13.208,9.2,4.679,-0.3,11.083
2015-02-19,93.0,61.292,33.0,17.75,22.083,4.333,2.783,18.208,12.9,7.829,2.3,17.0
2015-02-20,97.0,89.042,75.0,17.083,19.958,2.875,2.542,18.917,8.6,7.321,6.2,14.5
2015-02-21,93.0,62.167,33.0,2.217,2.652,0.435,2.0,15.958,8.6,6.471,3.9,12.083
2015-02-22,59.0,45.917,31.0,5.25,5.917,0.667,2.042,13.917,8.0,6.05,4.6,11.625
2015-02-23,91.0,61.833,33.0,14.75,17.875,3.125,2.542,20.167,10.5,7.133,3.2,15.875
2015-02-24,87.0,56.792,40.0,3.136,3.818,0.682,2.0,13.864,6.5,4.0,1.7,13.565
2015-02-25,79.0,49.333,22.0,2.708,3.375,0.667,2.0,8.833,7.4,3.929,1.8,6.083
2015-02-26,85.0,63.875,32.0,6.125,7.042,0.917,2.25,19.708,8.0,4.021,1.1,20.042
2015-02-27,92.0,64.5,26.0,10.958,12.375,1.417,3.167,34.25,12.2,6.596,0.6,31.875
2015-02-28,94.0,62.75,33.0,8.739,9.565,0.826,2.739,33.0,13.7,8.429,3.0,29.5
2015-03-01,97.0,83.458,60.0,3.625,4.333,0.708,1.958,12.5,2.9,1.004,-0.6,9.0
2015-03-02,85.0,65.625,39.0,11.227,12.5,1.273,1.955,17.5,8.2,3.767,0.1,17.409
2015-03-03,96.0,73.042,38.0,17.667,23.542,5.875,2.25,27.0,12.2,5.808,0.2,23.542
2015-03-04,96.0,65.792,31.0,16.818,19.909,3.091,2.458,27.208,15.3,8.825,2.4,22.333
2015-03-05,91.0,67.375,39.0,10.25,11.458,1.208,2.708,31.375,18.5,12.946,8.8,27.25
2015-03-06,84.0,64.417,48.0,5.261,6.0,0.739,2.13,24.625,19.4,16.142,12.9,20.083
2015-03-07,94.0,83.542,61.0,9.5,11.583,2.083,2.208,20.042,18.0,13.688,10.7,16.25
2015-03-08,95.0,79.083,59.0,10.167,15.708,5.542,2.125,22.875,15.6,12.079,9.5,16.917
2015-03-09,97.0,85.792,68.0,4.625,5.167,0.542,2.0,17.958,11.0,8.004,5.4,11.458
2015-03-10,70.0,50.292,29.0,3.727,4.364,0.636,2.0,12.364,8.6,6.279,4.7,10.087
2015-03-11,84.0,57.083,32.0,7.0,8.5,1.5,2.042,14.458,9.8,5.621,1.9,11.0
2015-03-12,91.0,60.458,29.0,5.167,6.042,0.875,1.833,8.0,9.8,5.488,1.4,6.5
2015-03-13,94.0,63.75,32.0,6.043,6.913,0.87,1.87,8.833,11.2,6.358,1.1,8.833
2015-03-14,94.0,78.75,53.0,5.958,6.5,0.542,2.083,11.333,7.5,6.212,4.8,10.667
2015-03-15,82.0,54.125,33.0,4.458,5.083,0.625,2.292,18.5,9.8,6.529,2.1,17.0
2015-03-16,87.0,64.208,37.0,17.783,21.826,4.043,2.348,14.435,10.0,5.654,0.6,12.826
2015-03-17,95.0,60.958,20.0,17.917,24.0,6.083,2.5,18.583,18.6,9.946,2.3,16.5
2015-03-18,97.0,72.333,39.0,14.125,16.333,2.208,2.792,15.708,17.6,12.25,5.7,15.833
2015-03-19,97.0,85.25,70.0,6.875,7.708,0.833,2.0,14.167,16.2,12.662,9.5,10.875
2015-03-20,70.0,60.625,49.0,3.348,3.783,0.435,2.0,27.5,10.7,9.192,7.4,21.667
2015-03-21,62.0,47.083,32.0,2.292,2.917,0.625,2.0,8.417,10.9,7.8,5.9,7.25
2015-03-22,87.0,55.458,21.0,12.5,14.125,1.625,1.958,11.458,14.4,7.917,1.2,8.917
2015-03-23,83.0,61.458,39.0,12.273,14.0,1.727,2.318,23.545,15.0,9.738,6.1,20.739
2015-03-24,70.0,52.458,31.0,2.583,3.083,0.5,2.0,10.458,10.5,7.642,5.1,9.25
2015-03-25,92.0,69.333,48.0,2.417,3.0,0.583,1.792,5.958,7.8,5.158,2.8,4.25
2015-03-26,94.0,62.25,29.0,6.375,7.542,1.167,1.958,7.5,11.4,6.271,0.7,6.875
2015-03-27,89.0,60.875,19.0,5.391,6.217,0.826,1.957,11.917,16.5,8.225,1.3,10.583
2015-03-28,92.0,69.042,39.0,6.792,7.875,1.083,2.042,14.708,14.1,9.312,5.3,13.458
2015-03-29,98.0,55.708,17.0,13.125,14.875,1.75,2.25,20.5,16.5,10.654,3.5,19.458
2015-03-30,91.0,61.0,33.0,11.773,12.818,1.045,3.227,35.773,18.9,12.912,7.4,31.0
2015-03-31,98.0,55.833,18.0,13.25,14.667,1.417,2.708,35.75,20.3,13.425,7.1,32.583
2015-04-01,90.0,81.792,65.0,9.545,10.455,0.909,2.636,25.727,16.9,14.246,10.6,14.217
2015-04-02,85.0,59.042,38.0,5.792,6.75,0.958,2.333,13.375,18.4,13.1,7.9,7.125
2015-04-03,89.0,76.75,61.0,11.417,13.208,1.792,2.208,11.625,15.9,14.679,12.6,5.083
2015-04-04,86.0,66.75,43.0,3.417,4.083,0.667,2.208,11.417,18.7,15.325,10.8,3.833
2015-04-05,89.0,88.625,87.0,5.957,6.87,0.913,2.087,6.75,14.1,13.158,12.3,2.667
2015-04-06,89.0,84.125,66.0,5.458,6.417,0.958,2.083,6.542,14.3,12.492,9.8,2.625
2015-04-07,87.0,68.75,56.0,2.958,3.625,0.667,2.0,14.25,9.8,8.925,7.6,7.583
2015-04-08,83.0,57.75,35.0,3.864,4.591,0.727,2.0,14.773,10.2,7.2,4.5,11.409
2015-04-09,71.0,55.75,39.0,8.875,9.875,1.0,2.125,15.792,13.5,9.483,5.7,12.625
2015-04-10,90.0,76.625,59.0,15.25,16.958,1.708,2.583,23.333,12.3,10.775,9.7,18.958
2015-04-11,90.0,72.958,49.0,6.708,7.667,0.958,2.083,19.708,14.8,11.388,8.2,14.25
2015-04-12,86.0,57.417,36.0,6.783,7.826,1.043,2.478,16.375,17.7,12.546,6.2,12.333
2015-04-13,90.0,74.417,42.0,7.625,8.5,0.875,2.375,11.25,14.4,13.021,11.9,6.542
2015-04-14,90.0,89.208,87.0,15.542,17.542,2.0,2.167,9.667,14.9,13.542,12.0,4.833
2015-04-15,88.0,75.208,34.0,9.364,10.5,1.136,2.227,19.091,16.5,10.738,8.3,10.522
2015-04-16,89.0,59.625,32.0,15.375,17.208,1.833,3.5,36.083,19.4,14.142,7.2,26.167
2015-04-17,89.0,55.875,31.0,8.125,9.125,1.0,2.417,35.458,15.5,12.154,7.8,20.083
2015-04-18,82.0,47.042,13.0,11.375,13.083,1.708,2.625,37.083,22.0,13.425,5.7,19.792
2015-04-19,88.0,77.292,62.0,10.13,11.348,1.217,2.609,33.375,14.9,13.321,11.7,17.208
2015-04-20,92.0,86.083,70.0,5.75,6.792,1.042,2.125,21.417,21.3,16.0,11.6,7.458
2015-04-21,91.0,69.083,42.0,5.25,6.042,0.792,2.042,10.292,14.7,11.433,8.6,4.583
2015-04-22,88.0,61.833,31.0,11.591,13.273,1.682,2.5,18.864,23.2,15.458,9.0,10.739
2015-04-23,94.0,50.667,17.0,6.875,7.75,0.875,2.75,25.458,22.4,16.85,11.6,17.208
2015-04-24,89.0,56.708,16.0,11.083,12.625,1.542,3.042,31.917,25.2,17.292,12.0,22.5
2015-04-25,91.0,50.542,20.0,6.667,7.708,1.042,2.667,33.125,21.8,15.604,10.9,23.292
2015-04-26,72.0,44.125,17.0,9.043,10.261,1.217,3.0,30.917,26.0,17.238,9.0,21.583
2015-04-27,83.0,53.875,24.0,11.083,12.208,1.125,3.625,39.75,27.0,19.688,12.9,29.333
2015-04-28,90.0,64.958,47.0,13.591,15.273,1.682,3.409,44.864,24.7,19.967,13.8,33.652
2015-04-29,80.0,56.042,38.0,5.333,6.458,1.125,2.958,22.208,24.5,20.517,17.5,15.25
2015-04-30,91.0,58.125,33.0,7.667,8.958,1.292,3.0,18.333,26.3,20.142,15.4,10.625
2015-05-01,90.0,61.958,27.0,10.208,11.708,1.5,2.917,17.417,28.0,20.479,15.0,10.208
2015-05-02,76.0,50.75,21.0,7.917,9.208,1.292,3.208,21.167,30.2,21.579,14.9,11.833
2015-05-03,93.0,66.417,45.0,4.217,5.217,1.0,2.652,18.125,25.2,20.675,15.7,11.083
2015-05-04,97.0,88.167,72.0,3.958,5.042,1.083,2.208,16.375,20.6,18.158,15.6,6.792
2015-05-05,80.0,52.042,24.0,3.5,4.417,0.917,2.208,20.417,20.9,16.954,14.0,11.333
2015-05-06,93.0,59.667,33.0,7.625,8.875,1.25,2.583,26.792,24.2,18.992,11.6,16.167
2015-05-07,79.0,52.375,33.0,6.167,7.25,1.083,3.417,28.333,24.4,20.312,17.7,16.542
2015-05-08,72.0,49.667,28.0,6.583,7.792,1.208,3.0,21.5,25.7,20.117,15.7,14.0
2015-05-09,87.0,64.25,53.0,10.458,11.792,1.333,2.708,22.083,20.3,18.15,16.1,15.75
2015-05-10,92.0,56.375,31.0,2.174,3.087,0.913,2.522,21.625,20.5,16.633,13.1,13.833
2015-05-11,73.0,53.417,33.0,4.792,5.583,0.792,2.625,20.625,24.1,16.758,9.7,11.708
2015-05-12,97.0,85.667,65.0,5.375,6.292,0.917,2.292,19.292,21.5,17.9,14.0,9.25
2015-05-13,96.0,47.292,24.0,8.5,9.455,0.955,3.818,31.045,26.1,19.808,13.0,20.045
2015-05-14,79.0,49.333,20.0,10.25,11.417,1.167,3.833,35.125,27.3,20.954,15.3,21.583
2015-05-15,90.0,63.875,42.0,10.708,11.958,1.25,3.417,39.083,29.4,23.279,17.2,24.917
2015-05-16,94.0,82.792,71.0,4.083,5.042,0.958,2.292,29.583,23.0,18.054,16.4,17.667
2015-05-17,92.0,47.833,13.0,4.087,5.043,0.957,2.304,24.5,25.4,18.829,13.2,15.125
2015-05-18,94.0,61.333,41.0,8.833,10.167,1.333,2.542,28.042,25.0,19.283,14.9,18.583
2015-05-19,94.0,81.0,54.0,6.583,7.667,1.083,2.167,11.0,22.4,18.654,15.6,4.542
2015-05-20,93.0,66.833,37.0,6.455,7.864,1.409,2.455,30.864,23.7,17.425,12.6,18.652
2015-05-21,88.0,53.375,33.0,4.792,5.625,0.833,2.0,14.292,20.4,16.858,14.0,8.75
2015-05-22,77.0,51.0,23.0,12.458,14.375,1.917,3.0,20.958,26.1,18.775,11.9,14.667
2015-05-23,74.0,58.042,48.0,11.792,13.167,1.375,3.25,27.5,22.8,19.367,15.2,17.917
2015-05-24,82.0,60.833,33.0,6.87,7.87,1.0,3.652,32.583,25.8,20.933,16.8,21.042
2015-05-25,88.0,59.667,35.0,7.042,8.125,1.083,3.25,27.542,26.7,22.092,17.2,16.458
2015-05-26,89.0,53.667,17.0,10.917,12.5,1.583,2.875,21.833,28.5,22.262,17.5,14.167
2015-05-27,58.0,37.25,15.0,13.0,14.591,1.591,3.682,27.091,30.8,23.042,14.9,18.609
2015-05-28,65.0,51.625,41.0,11.083,12.25,1.167,3.25,36.083,27.5,22.771,17.3,25.5
2015-05-29,82.0,62.667,37.0,8.375,9.5,1.125,3.125,35.417,29.1,23.467,19.7,24.292
2015-05-30,83.0,63.417,30.0,8.167,9.458,1.292,3.458,36.75,29.3,23.042,18.3,24.167
2015-05-31,91.0,73.333,52.0,2.391,3.391,1.0,2.565,29.667,24.3,21.258,18.8,19.75
2015-06-01,91.0,65.5,35.0,6.125,7.25,1.125,2.792,29.333,30.5,23.2,17.6,17.125
2015-06-02,93.0,69.833,49.0,10.208,11.458,1.25,2.917,35.333,28.0,23.912,19.4,21.542
2015-06-03,95.0,82.792,64.0,5.545,6.636,1.091,2.591,24.045,23.4,21.067,18.2,12.522
2015-06-04,82.0,56.208,36.0,4.167,5.125,0.958,2.25,11.875,22.8,19.396,16.3,6.458
2015-06-05,94.0,80.167,60.0,10.042,11.417,1.375,2.167,10.333,18.0,15.825,13.7,5.208
2015-06-06,95.0,72.417,43.0,4.208,5.042,0.833,2.125,10.208,22.7,17.821,13.7,4.208
2015-06-07,87.0,66.292,41.0,4.565,5.652,1.087,2.391,14.958,25.0,19.967,15.9,8.375
2015-06-08,94.0,80.125,61.0,7.542,8.542,1.0,2.375,13.125,22.3,19.438,16.9,7.167
2015-06-09,95.0,87.417,75.0,4.636,5.636,1.0,2.227,7.591,21.5,19.646,17.8,2.045
2015-06-10,94.0,63.583,34.0,6.917,8.25,1.333,2.375,15.0,27.0,21.983,17.1,8.375
2015-06-11,93.0,75.708,53.0,11.0,12.75,1.75,2.583,20.042,25.1,20.638,18.2,12.292
2015-06-12,94.0,81.583,57.0,5.458,6.583,1.125,2.542,29.375,27.3,21.929,19.1,16.708
2015-06-13,91.0,63.208,35.0,8.333,9.542,1.208,3.083,55.417,28.7,23.746,18.2,36.375
2015-06-14,82.0,63.125,52.0,7.348,8.391,1.043,3.478,40.667,26.8,23.608,20.8,25.667
2015-06-15,89.0,65.167,35.0,8.583,9.875,1.292,2.583,35.917,29.4,24.204,18.6,22.0
2015-06-16,94.0,80.75,68.0,11.75,13.25,1.5,3.125,44.75,25.6,23.025,20.9,27.083
2015-06-17,95.0,65.75,36.0,6.739,7.826,1.087,2.773,34.409,28.6,24.233,20.1,21.565
2015-06-18,91.0,75.208,54.0,5.5,6.542,1.042,2.5,19.583,24.4,21.829,19.6,11.917
2015-06-19,97.0,92.667,88.0,3.833,4.917,1.083,2.083,14.0,20.7,19.946,18.8,5.583
2015-06-20,97.0,74.417,50.0,3.875,4.875,1.0,2.333,22.042,26.0,22.35,19.8,12.75
2015-06-21,97.0,78.0,53.0,4.783,5.826,1.043,2.609,20.292,25.4,22.025,19.7,9.917
2015-06-22,92.0,71.958,55.0,5.958,7.167,1.208,2.458,22.208,25.6,23.017,19.1,11.583
2015-06-23,92.0,71.333,41.0,7.667,9.042,1.375,2.583,31.417,29.1,24.312,20.6,19.542
2015-06-24,92.0,65.583,36.0,7.591,8.909,1.318,2.727,33.136,30.0,25.125,20.4,22.0
2015-06-25,82.0,59.292,38.0,7.0,8.417,1.417,2.833,25.542,29.9,25.338,21.7,17.542
2015-06-26,92.0,85.167,67.0,6.375,7.375,1.0,2.208,14.167,24.0,21.975,20.7,6.0
2015-06-27,92.0,77.083,62.0,6.167,7.208,1.042,2.583,12.792,24.6,22.083,19.8,4.75
2015-06-28,88.0,68.875,55.0,1.478,2.435,0.957,2.0,8.792,22.1,20.208,19.2,3.333
