date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean,PM25_mean,CH4_mean,NMHC_mean,THC_mean
2012-06-17,100.0,91.175,73.6,16.39527272727273,21.972363636363635,5.577,2.0,3.570625,273.8,243.26680000000002,216.2,3.0348333333333333,7.583,181.78199999999998,14.2126,195.9946
2012-06-18,100.0,87.2334,71.2,24.75754545454545,33.41272727272727,8.655454545454546,0.0,3.114625,279.0,245.3752,209.4,4.777666666666667,16.292,188.6242,19.571800000000003,208.196
2012-06-19,100.0,98.1832,89.0,16.094727272727273,25.49627272727273,9.401454545454545,30.8,1.411375,248.8,232.53339999999997,220.0,2.920166666666667,10.304,183.8636,18.053199999999997,201.9166
2012-06-20,100.0,90.4832,77.6,22.60981818181818,33.82190909090909,11.212090909090909,0.6,3.698,255.6,232.5668,209.6,3.576166666666667,8.875,182.4326,13.3704,195.803
2012-06-21,100.0,98.2666,87.8,21.409363636363636,27.238545454545456,5.829636363636364,58.2,1.0,209.4,192.8832,181.4,3.454333333333333,6.125,187.4316,15.761600000000001,203.1932
2012-06-22,100.0,82.33340000000001,60.0,12.193181818181818,17.35618181818182,5.162909090909091,33.8,1.010375,250.6,210.51680000000002,179.8,2.5626666666666664,4.708,184.8964,10.3078,195.204
2012-06-23,96.4,81.7836,63.0,23.174181818181818,29.659181818181818,6.484818181818182,0.0,3.28125,256.0,212.3252,169.2,3.5348333333333333,11.208,185.9024,14.4602,200.3628
2012-06-24,99.0,87.475,66.8,19.636363636363637,23.328,3.691727272727273,1.4,3.037875,269.6,223.5918,186.2,4.159666666666666,16.917,188.4066,17.8492,206.256
2012-06-25,100.0,87.88340000000001,63.0,17.15890909090909,22.189363636363638,5.0302727272727275,3.6,1.651,281.4,231.625,194.6,3.243,14.792,186.4448,15.2684,201.7134
2012-06-26,96.8,76.0918,54.6,11.128727272727273,15.015090909090908,3.886545454545454,0.0,1.026,275.4,234.29160000000002,199.4,2.424166666666667,12.0,185.8116,13.6814,199.4932
2012-06-27,83.8,69.4248,57.0,22.170545454545454,28.462,6.291727272727273,0.0,2.9686250000000003,261.0,225.8834,190.6,3.0345,14.875,186.01680000000002,16.291800000000002,202.3082
2012-06-28,89.2,79.875,68.6,11.378909090909092,15.905090909090909,4.526636363636364,0.0,1.2555,261.4,232.4834,214.2,2.2033333333333336,9.792,184.525,13.0476,197.5728
2012-06-29,100.0,80.0666,59.2,17.26890909090909,26.640090909090908,9.371454545454545,0.0,2.338625,289.2,245.2582,201.2,2.625,9.625,182.54760000000002,13.682400000000001,196.2298
2012-06-30,100.0,96.5916,78.6,20.43390909090909,30.26590909090909,9.831818181818182,10.4,2.83325,269.4,238.04180000000002,219.0,3.791833333333333,14.208,181.4394,17.2724,198.71179999999998
2012-07-01,100.0,100.0,100.0,17.07918181818182,22.019727272727273,4.940727272727273,25.0,1.494625,262.0,238.59160000000003,224.4,3.382,12.042,185.32940000000002,20.1724,205.5016
2012-07-02,100.0,87.1916,63.8,22.848545454545455,31.079545454545453,8.231,0.0,2.81775,294.8,255.1002,224.2,3.778,14.542,185.82739999999998,17.3934,203.2208
2012-07-03,100.0,99.8582,98.2,31.40027272727273,43.71072727272727,12.310636363636364,41.0,2.026125,256.0,232.8916,218.4,4.9366666666666665,12.5,191.45319999999998,25.2502,216.70299999999997
2012-07-04,100.0,94.1832,78.0,23.92790909090909,35.82572727272727,11.897727272727273,0.4,3.140625,281.8,242.4082,204.8,4.381833333333334,15.417,187.2004,19.465200000000003,206.66500000000002
2012-07-05,100.0,99.975,99.4,27.170454545454547,43.117363636363635,15.947000000000001,4.2,3.557375,246.2,233.8748,224.4,3.346833333333333,15.0,183.1242,16.9186,200.0428
2012-07-06,100.0,99.49159999999999,94.4,20.844727272727273,38.51527272727273,17.670454545454547,27.8,3.6719999999999997,280.0,250.05,223.2,3.0971666666666664,17.042,178.64339999999999,18.4358,197.0796
2012-07-07,100.0,90.12480000000001,74.6,12.030181818181818,15.621181818181817,3.590909090909091,52.2,1.255125,267.2,235.95839999999998,214.0,2.8821666666666665,7.708,182.50740000000002,13.334800000000001,195.842
2012-07-08,97.8,82.3332,67.0,6.316272727272727,8.458454545454545,2.142272727272727,0.0,1.02175,269.6,232.1332,195.6,2.729333333333333,8.792,186.3304,11.6772,198.0076
2012-07-09,97.8,81.725,56.6,17.416545454545453,23.802999999999997,6.386454545454546,0.0,1.958375,297.8,246.08319999999998,193.4,3.2778333333333336,12.083,187.17919999999998,14.8554,202.0348
2012-07-10,99.8,81.50019999999999,55.4,17.56809090909091,24.746181818181814,7.178090909090909,0.0,2.52625,304.6,261.25,215.6,3.2885000000000004,14.292,186.1124,17.7562,203.8682
2012-07-11,100.0,87.87519999999999,64.8,17.984909090909092,27.780363636363635,9.795454545454545,6.4,1.916625,293.2,260.2416,228.8,2.7221666666666664,10.042,183.32739999999998,21.0108,204.3384
2012-07-12,100.0,99.6084,96.4,13.011272727272727,21.962090909090907,8.950909090909091,51.4,1.843875,272.4,259.975,242.4,2.348333333333333,11.417,174.8774,17.1264,192.0038
2012-07-13,100.0,96.9668,83.8,22.32181818181818,38.52672727272727,16.204454545454546,7.2,3.401125,297.6,266.2248,246.2,3.9378333333333333,18.583,180.1522,23.75,203.9022
2012-07-14,100.0,95.9668,82.6,17.0,27.82190909090909,10.82190909090909,0.2,3.25,294.0,263.76640000000003,233.8,3.4721666666666664,13.458,180.4634,21.2174,201.6808
2012-07-15,100.0,93.375,80.8,7.478272727272727,12.533636363636363,5.055454545454546,5.0,3.341125,307.0,281.3418,259.4,2.4163333333333337,9.292,173.66320000000002,15.314600000000002,188.9774
2012-07-16,98.6,85.74980000000001,69.8,7.011363636363637,12.083272727272726,5.072,0.0,2.29675,314.2,287.8498,264.8,2.194166666666667,5.292,174.4698,15.724,190.19400000000002
2012-07-17,98.0,81.20840000000001,61.6,10.181818181818182,22.496181818181817,12.314454545454545,0.0,2.1563749999999997,330.0,292.1248,262.4,2.229833333333333,7.417,175.5006,14.6206,190.121
2012-07-18,98.4,81.74980000000001,62.4,11.023727272727273,24.37227272727273,13.348454545454546,0.0,2.963375,322.0,287.5416,252.2,2.4443333333333332,7.917,175.4122,12.698400000000001,188.1106
2012-07-19,99.4,92.591,81.4,11.943181818181818,23.23118181818182,11.28809090909091,0.0,2.93075,309.0,282.4244,260.6,2.273,9.0,174.7732,13.4274,188.20080000000002
2012-07-20,100.0,97.78125,87.25,20.503818181818183,35.89390909090909,15.390000000000002,7.4,2.7811250000000003,297.0,265.5584,248.6,2.9096666666666664,9.208,177.1696,16.2394,193.4092
2012-07-21,100.0,97.73949999999999,82.0,18.458363636363636,29.306818181818183,10.848454545454546,17.4,1.255375,304.2,257.2418,239.8,3.9723333333333333,10.708,184.6424,21.753999999999998,206.3962
2012-07-22,100.0,87.61449999999999,64.25,10.498000000000001,13.964363636363636,3.466272727272727,0.2,1.442875,311.6,266.2,232.0,3.25,10.917,185.10840000000002,15.7584,200.8666
2012-07-23,98.75,90.43775,70.75,15.575818181818182,21.15909090909091,5.583454545454545,0.0,1.82825,303.6,266.14160000000004,240.6,3.472,13.5,184.488,16.133,200.621
2012-07-24,100.0,93.91175,76.5,20.96390909090909,30.574272727272728,9.610090909090909,7.6,3.86675,315.6,272.8652,246.0,3.8785000000000003,16.478,183.503,15.992,199.4948
2012-07-25,100.0,91.42699999999999,76.75,25.919818181818183,35.50981818181818,9.589818181818181,0.0,5.0,318.2,284.08320000000003,247.6,4.576333333333333,23.833,184.76479999999998,18.5926,203.3574
2012-07-26,99.25,87.82300000000001,67.5,21.147727272727273,28.435636363636366,7.2878181818181815,0.0,4.4563749999999995,337.2,292.0538,257.4,3.8226666666666667,25.958,184.2116,17.5084,201.7198
2012-07-27,98.0,85.51050000000001,67.75,20.727090909090908,28.07572727272727,7.348545454545455,0.0,4.494875,340.0,295.083,260.8,3.486166666666667,25.0,182.7198,16.699599999999997,199.4194
2012-07-28,96.75,86.40625,66.75,18.075818181818182,24.026545454545456,5.950727272727272,0.0,5.151125,344.6,295.8918,258.6,3.5625,33.375,179.5366,16.9274,196.4638
2012-07-29,97.75,85.80225,65.5,11.786454545454546,14.75090909090909,2.9644545454545455,0.0,4.55025,337.0,297.975,266.2,3.020666666666667,42.458,178.3418,15.881800000000002,194.22379999999998
2012-07-30,96.5,82.87525,57.5,13.01890909090909,22.545363636363636,9.526454545454545,0.0,3.25,340.2,298.075,271.6,2.3541666666666665,16.458,174.96620000000001,13.338,188.30419999999998
2012-07-31,97.0,66.0,34.25,10.837090909090909,17.814454545454545,6.977454545454545,0.0,1.276125,355.0,303.91679999999997,264.0,1.7623333333333333,8.5,177.878,14.494200000000001,192.3722
2012-08-01,88.75,76.78125,62.5,7.9621818181818185,13.458454545454545,5.496181818181818,0.0,1.11475,330.0,295.5,273.8,1.6666666666666667,6.375,177.1522,13.973400000000002,191.1256
2012-08-02,95.5,80.89574999999999,59.25,14.742363636363637,22.780272727272727,8.037909090909091,0.0,2.6355,340.8,296.875,263.6,2.1161666666666665,8.375,176.6682,15.1838,191.852
2012-08-03,98.5,69.0415,46.0,13.136454545454546,21.382454545454546,8.246272727272727,0.0,1.69275,351.8,305.0416,261.6,2.3055,9.833,179.4184,15.99,195.4084
2012-08-04,83.5,72.60425000000001,58.25,7.386363636363637,10.371181818181817,2.9849090909090914,0.0,1.098875,331.6,298.4082,272.2,1.8055,7.958,178.3414,14.518200000000002,192.8596
2012-08-05,95.25,81.19800000000001,70.25,7.972272727272728,11.304272727272728,3.3319090909090905,0.0,1.8805,318.4,293.08320000000003,272.6,1.743,7.125,175.4666,15.5836,191.0504
2012-08-06,100.0,85.94775,63.25,16.590818181818182,24.855909090909087,8.265181818181818,0.8,2.203125,340.0,293.10859999999997,265.2,2.451166666666667,8.833,175.5562,15.7464,191.3026
2012-08-07,100.0,81.69800000000001,61.0,13.620636363636363,22.568272727272728,8.947636363636365,0.0,1.77325,324.4,286.00800000000004,253.4,2.284333333333333,9.75,176.2818,13.3834,189.6652
2012-08-08,93.0,68.98949999999999,42.0,10.322000000000001,15.488636363636363,5.166727272727273,0.0,1.05725,323.0,272.10839999999996,234.8,2.611,10.625,182.1884,10.6824,192.87060000000002
2012-08-09,93.0,73.4375,52.0,21.105999999999998,26.594727272727276,5.488636363636363,0.0,2.4375,325.6,272.6666,216.6,3.3160000000000003,13.25,182.8058,15.386599999999998,198.1924
2012-08-10,98.5,82.36449999999999,65.5,18.579727272727272,24.772636363636366,6.193181818181818,0.0,1.968875,323.4,284.3,245.6,3.2566666666666664,20.333,181.2938,14.921199999999999,196.2152
2012-08-11,100.0,93.21875,81.75,14.571272727272726,20.954,6.382636363636364,0.4,2.552125,304.0,280.6584,259.8,2.9445,16.083,177.7768,13.8114,191.58800000000002
2012-08-12,100.0,90.26050000000001,71.0,10.25290909090909,13.42681818181818,3.1738181818181816,0.2,2.005375,323.6,284.05820000000006,252.0,2.6458333333333335,12.667,179.1902,14.2882,193.47840000000002
2012-08-13,100.0,96.76025,86.75,8.719545454545456,13.064454545454545,4.3447272727272725,9.2,3.03625,310.4,283.4748,262.0,2.3056666666666668,18.708,175.8228,10.822799999999999,186.6456
2012-08-14,100.0,97.95824999999999,90.5,10.95409090909091,16.282,5.327909090909091,19.2,2.402,291.2,271.575,243.4,2.5866666666666664,10.708,177.1464,12.5848,189.73160000000001
2012-08-15,100.0,91.28125,79.75,8.704454545454546,16.45827272727273,7.753818181818182,0.0,2.0365,305.0,282.85,265.8,2.5138333333333334,6.333,175.9976,13.356,189.3536
2012-08-16,99.25,85.48949999999999,65.25,8.473272727272727,16.497363636363637,8.024090909090908,0.0,2.4165,330.2,291.93320000000006,262.8,1.9336666666666666,5.917,173.954,11.4892,185.4432
2012-08-17,100.0,87.05225,59.75,14.943181818181818,24.50372727272727,9.560636363636364,2.2,2.9635,349.0,294.7416,252.0,2.6595,12.125,174.8408,17.1526,191.9932
2012-08-18,100.0,92.97274999999999,72.0,16.11872727272727,21.681727272727272,5.563,6.2,1.448,332.8,272.745,237.6,3.028,12.75,180.5336,17.905,198.43900000000002
2012-08-19,100.0,85.375,57.333333333333336,8.079,11.802272727272726,3.7232727272727275,0.0,1.385625,336.25,280.00025,238.25,2.111,6.333,176.966,14.0714,191.03699999999998
2012-08-20,97.33333333333333,80.02766666666666,50.666666666666664,12.838363636363635,19.484636363636366,6.6463636363636365,0.0,1.36325,335.5,284.72325,241.5,2.2986666666666666,7.833,179.04000000000002,15.0482,194.0882
2012-08-21,99.0,82.06966666666666,61.333333333333336,13.086454545454545,21.865636363636362,8.77909090909091,0.0,1.968125,332.75,290.98974999999996,251.75,2.1443333333333334,7.167,177.4468,14.753800000000002,192.20059999999998
2012-08-22,94.75,78.5,60.25,12.817818181818183,24.167909090909088,11.350181818181818,0.0,1.932375,336.5,293.448,262.0,2.2916666666666665,7.542,176.0068,16.3462,192.3532
2012-08-23,95.5,80.90625,53.75,11.518545454545455,21.706090909090907,10.187454545454544,0.0,1.5625,340.8,293.4584,262.6,2.0203333333333333,6.583,175.9962,17.019,193.01579999999998
2012-08-24,97.25,84.44775,66.5,15.325818181818182,26.424181818181818,11.098545454545455,1.8,1.999875,314.4,282.5834,257.8,2.652833333333333,6.875,179.0838,17.4076,196.4912
2012-08-25,96.5,78.85425000000001,52.5,13.977181818181817,21.128818181818183,7.1516363636363645,0.0,1.927125,342.2,289.0332,244.4,2.6666666666666665,9.167,179.041,18.1526,197.1936
2012-08-26,91.25,76.15625,52.0,8.264999999999999,11.924909090909091,3.6600909090909095,0.0,1.89675,338.0,290.3666,249.4,2.1665,8.708,178.0808,16.9708,195.0514
2012-08-27,91.5,77.09375,57.0,12.818272727272728,19.598454545454544,6.780181818181817,0.0,1.447875,332.8,289.45,253.2,2.4305,6.708,179.138,15.957400000000002,195.0952
2012-08-28,93.0,75.90625,53.5,12.18472727272727,19.643363636363635,7.458818181818182,0.0,1.510375,336.6,290.3,255.8,2.222,6.522,179.1838,15.040199999999999,194.224
2012-08-29,93.5,85.61449999999999,73.5,12.0708,23.5165,11.4458,0.0,2.1487142857142856,301.2,283.0334,270.8,2.8416,9.167,174.5594,14.059000000000001,188.6184
2012-08-30,98.25,86.38550000000001,70.0,11.7406,22.6438,10.9034,6.4,2.0655714285714284,320.8,288.2916,257.2,2.6732,10.0,173.4064,14.121,187.5274
2012-08-31,93.0,78.37475,56.0,14.0499,25.5042,11.4542,0.0,1.7142857142857142,330.8,290.55859999999996,264.6,2.8916,10.417,174.2582,15.4058,189.664
2012-09-01,98.25,91.23925,70.5,14.205727272727273,21.58381818181818,7.378090909090909,36.6,1.716,310.4,267.175,235.4,2.9705,9.292,178.1766,16.5804,194.7572
2012-09-02,98.5,86.01050000000001,62.5,9.442636363636364,13.505818181818182,4.0631818181818184,2.4,1.233625,309.6,263.3748,235.0,2.6805,9.292,180.4364,14.5464,194.9828
2012-09-03,97.25,83.52074999999999,61.75,14.488636363636363,20.314272727272726,5.825727272727272,4.8,1.322875,312.6,266.275,234.8,2.5625,8.083,180.5722,14.389199999999999,194.96120000000002
2012-09-04,98.0,91.32300000000001,74.75,21.560454545454544,33.51518181818182,11.954454545454546,3.8,2.369625,303.8,264.5666,237.8,3.4443333333333332,12.333,181.7326,19.6128,201.3458
2012-09-05,98.25,86.7915,66.5,16.200818181818182,31.17054545454545,14.969727272727273,0.8,2.364625,311.2,273.7416,239.8,3.0416666666666665,12.333,178.7934,16.1114,194.9048
2012-09-06,97.75,87.9585,72.75,20.473454545454544,32.99245454545455,12.51890909090909,0.0,2.694875,301.6,268.1584,241.8,3.8053333333333335,15.5,180.5132,16.7084,197.2214
2012-09-07,97.5,81.92725,58.0,18.943181818181817,27.700636363636363,8.757454545454545,0.0,2.203125,327.0,275.76660000000004,228.6,3.1665000000000005,13.792,180.228,16.7426,196.97060000000002
2012-09-08,96.25,86.34375,68.25,16.00009090909091,23.378818181818186,7.378818181818182,0.0,2.223875,295.0,270.56679999999994,250.0,3.0278333333333336,12.042,182.281,16.2408,198.52179999999998
2012-09-09,97.25,83.70824999999999,60.5,10.162181818181818,14.458454545454545,4.2962727272727275,0.0,1.549125,313.2,275.1834,239.8,2.7708333333333335,6.792,181.2368,14.8244,196.0612
2012-09-10,98.5,89.73975,69.25,15.55290909090909,26.769000000000002,11.215909090909092,8.0,1.5365,297.4,261.49179999999996,233.2,2.9516666666666667,7.583,181.9656,16.3074,198.27280000000002
2012-09-11,98.75,87.94800000000001,72.5,11.795454545454545,21.81836363636364,10.022727272727273,5.4,1.145875,287.4,252.18339999999998,228.0,2.6218333333333335,4.75,181.1744,12.309999999999999,193.48499999999999
2012-09-12,96.5,77.12525,54.75,19.935545454545455,27.761454545454544,7.825909090909092,0.0,1.71875,307.8,262.2248,213.4,3.2151666666666667,10.417,183.855,15.5768,199.4318
2012-09-13,96.0,84.33324999999999,65.0,20.276454545454545,30.639999999999997,10.363727272727273,0.0,2.482875,314.0,269.7586,228.8,3.1543333333333337,16.833,181.3422,16.8476,198.18980000000002
2012-09-14,97.75,88.72925000000001,64.0,19.295545454545454,33.223454545454544,13.92809090909091,9.2,1.8025,310.6,261.9082,234.0,3.2816666666666663,16.542,181.18720000000002,17.972,199.1594
2012-09-15,98.5,85.54175000000001,58.0,15.405454545454546,22.238727272727274,6.833272727272727,2.2,1.55725,316.8,264.9418,235.2,3.0695,11.667,182.026,19.6312,201.65720000000002
2012-09-16,96.75,81.32300000000001,63.75,6.308454545454546,8.976090909090908,2.6679090909090912,0.0,1.0976249999999999,313.0,277.9666,243.4,2.1805,6.083,180.8964,14.1612,195.0576
2012-09-17,97.25,78.771,51.5,6.912727272727273,10.632545454545454,3.7195454545454543,1.2,1.281375,334.8,287.3834,255.8,1.993,4.292,179.1636,12.906,192.06900000000002
2012-09-18,98.5,97.521,93.0,17.719727272727273,29.814545454545456,12.094727272727273,40.8,1.0835,263.0,249.6166,240.8,3.204333333333333,4.625,181.9584,21.82,203.7782
2012-09-19,98.5,78.86449999999999,53.25,19.65909090909091,33.00381818181818,13.344636363636363,0.2,2.531,292.0,254.0248,219.0,3.9651666666666667,18.917,183.1942,15.614,198.8082
2012-09-20,93.5,72.67699999999999,49.0,21.007545454545454,29.003818181818186,7.996181818181818,0.0,1.792,272.4,239.05,210.4,3.731666666666667,20.458,186.362,15.349799999999998,201.7114
2012-09-21,93.75,77.4685,57.0,18.708363636363636,24.91272727272727,6.204454545454545,0.0,1.66675,277.0,237.8666,204.6,3.4028333333333336,19.083,185.6334,13.5594,199.1926
2012-09-22,95.25,78.75025,55.0,14.401545454545454,17.10981818181818,2.708181818181818,2.6,1.776125,278.6,239.95839999999998,204.2,3.507,17.667,185.3546,14.4372,199.7916
2012-09-23,99.0,89.28125,72.5,9.011909090909091,10.960454545454546,1.9485454545454546,12.2,1.179125,238.8,205.8666,177.6,3.1526666666666667,13.167,184.8586,11.4292,196.2878
2012-09-24,97.25,79.64574999999999,56.0,16.757545454545454,24.522727272727273,7.765090909090909,0.0,1.119875,274.2,222.43339999999998,181.8,2.9790000000000005,7.875,184.5052,13.2852,197.7904
2012-09-25,96.0,74.29175000000001,48.25,15.07209090909091,23.352272727272727,8.280272727272727,0.0,1.05725,278.8,229.81660000000002,189.0,2.6236666666666664,7.375,184.5414,12.3,196.8414
2012-09-26,92.75,71.3125,46.25,12.897727272727273,21.75009090909091,8.852181818181817,0.0,1.072875,286.0,231.3666,189.6,2.597166666666667,7.208,184.9128,10.7282,195.64079999999998
2012-09-27,92.25,73.26050000000001,47.75,13.753818181818183,22.10609090909091,8.352181818181817,0.0,1.203,282.6,230.1416,183.4,2.494666666666667,6.25,183.8546,10.8072,194.66199999999998
2012-09-28,94.0,77.61475,57.0,25.465999999999998,35.95454545454545,10.488636363636363,0.0,2.1145,273.6,224.825,176.8,3.8055,11.667,185.5084,16.247,201.7554
2012-09-29,99.25,89.469,74.0,26.522636363636366,35.64409090909091,9.121090909090908,3.8,2.7655000000000003,254.2,221.6332,194.4,4.986,22.542,187.6472,19.434,207.08139999999997
2012-09-30,99.5,97.65625,91.25,9.83,12.604727272727272,2.774636363636364,64.4,1.17375,218.6,203.425,181.8,3.111166666666667,12.958,183.1162,12.494,195.6106
2012-10-01,99.0,88.53125,75.75,17.113545454545456,28.905363636363635,11.791909090909092,0.0,1.01575,230.4,201.6332,178.8,3.007,3.333,185.003,14.0442,199.0472
2012-10-02,93.5,75.61449999999999,55.25,16.27281818181818,26.344818181818184,10.07190909090909,0.0,1.187375,260.4,213.78339999999997,169.8,2.8981666666666666,5.957,185.9484,12.4648,198.4136
2012-10-03,93.0,75.91675000000001,48.5,12.810636363636364,19.655272727272727,6.844636363636363,0.0,1.046875,269.6,225.8168,191.8,2.6599999999999997,6.667,183.715,11.9794,195.6942
2012-10-04,92.25,79.26025,61.5,12.484818181818182,18.772545454545455,6.287909090909091,0.0,1.052125,250.6,221.7168,185.0,2.4250000000000003,5.375,182.4294,11.572,194.00140000000002
2012-10-05,92.25,70.0835,48.75,13.727363636363636,21.79172727272727,8.064363636363636,0.0,1.05725,255.2,209.5002,165.6,2.465333333333333,6.333,183.6076,11.3854,194.9932
2012-10-06,98.0,82.125,59.25,16.022727272727273,22.011363636363637,5.988636363636363,1.8,1.125,245.6,200.9666,170.8,3.173833333333333,11.375,185.0556,14.2222,199.278
2012-10-07,98.25,79.11475,65.0,7.379363636363636,9.687818181818182,2.308181818181818,0.2,1.038,230.2,192.76680000000002,160.6,2.7291666666666665,9.458,184.47840000000002,9.983,194.461
2012-10-08,93.0,72.25,49.75,9.829545454545455,13.825636363636363,3.996181818181818,0.0,1.052125,246.6,194.95,141.4,2.6875,5.875,185.4232,11.617,197.0402
2012-10-09,88.25,71.47925000000001,49.0,13.136272727272727,22.234909090909092,9.098454545454546,0.0,1.020875,253.4,206.0248,172.8,2.578333333333333,5.833,183.3068,13.284199999999998,196.5906
2012-10-10,96.25,76.9165,51.75,22.265363636363638,33.73090909090909,11.46581818181818,0.0,1.75,249.0,207.5082,156.8,3.2568333333333332,12.542,184.2256,14.5778,198.80360000000002
2012-10-11,99.0,81.88525,56.25,18.306727272727272,26.07190909090909,7.765181818181818,1.2,1.249875,242.0,203.5,176.6,3.3578333333333332,13.1,184.916,15.5656,200.48139999999998
2012-10-12,88.0,69.2815,49.75,11.772727272727273,18.636454545454544,6.863545454545454,0.0,1.015625,214.6,177.89180000000002,137.6,2.4998333333333336,2.5,185.551,9.6668,195.2176
2012-10-13,89.25,72.23949999999999,49.0,14.772818181818183,22.431727272727272,7.659090909090909,0.0,1.234375,225.0,172.5918,117.2,3.138833333333333,7.5,187.37640000000002,12.7802,200.15640000000002
2012-10-14,91.75,73.6875,49.5,16.51381818181818,20.02372727272727,3.5098181818181824,0.0,1.326,219.2,182.825,148.6,4.3125,16.792,189.2246,16.6816,205.906
2012-10-15,95.25,75.58324999999999,47.25,18.613727272727274,29.924181818181818,11.310545454545455,0.0,1.275875,247.6,187.91680000000002,129.6,3.8125,20.542,188.072,14.540000000000001,202.612
2012-10-16,90.0,70.04175000000001,45.0,19.14018181818182,27.723454545454544,8.583272727272726,0.0,1.229125,252.4,201.6832,151.6,3.324833333333333,16.87,187.2558,14.4732,201.7288
2012-10-17,100.0,90.86449999999999,73.25,18.026636363636364,24.13254545454545,6.106090909090909,46.2,1.119875,201.6,189.575,177.4,3.139,8.25,186.6818,14.3244,201.00619999999998
2012-10-18,97.25,82.63550000000001,63.25,14.954454545454546,22.522636363636362,7.568181818181818,1.0,1.00525,183.2,175.1168,166.4,2.8198333333333334,6.917,185.1814,10.1074,195.28879999999998
2012-10-19,87.0,62.416599999999995,43.6,12.950727272727272,18.950727272727274,6.000181818181819,0.0,1.00525,202.0,165.9836,124.2,2.6875,5.75,186.5592,9.8318,196.39079999999998
2012-10-20,93.6,74.125,49.6,22.242545454545454,32.382636363636365,10.140090909090908,0.0,1.474,215.2,160.6166,106.6,4.527833333333334,12.667,188.95999999999998,17.7622,206.72240000000002
2012-10-21,96.0,79.2082,55.8,21.478454545454547,28.17790909090909,6.699818181818182,0.0,3.8097499999999997,229.0,175.6332,126.8,5.562333333333334,21.958,189.1124,18.7034,207.8154
2012-10-22,95.2,75.49980000000001,44.2,20.65927272727273,31.477363636363634,10.818181818181818,3.0,2.005125,239.0,195.4166,133.4,3.8126666666666664,19.875,186.29739999999998,14.245600000000001,200.543
2012-10-23,98.8,90.70840000000001,78.4,18.658,27.047545454545457,8.389454545454544,25.6,1.188,218.0,161.6332,125.6,3.2593333333333336,6.958,184.1908,15.368800000000002,199.5594
2012-10-24,88.75,64.2085,42.25,19.21218181818182,33.041818181818186,13.829545454545455,0.0,1.00525,181.6,136.5834,94.6,3.4166666666666665,9.0,186.8666,11.337,198.2036
2012-10-25,87.0,69.8335,45.25,30.118818181818185,50.93781818181819,20.819090909090907,0.0,1.62175,198.0,145.308,101.4,4.478833333333333,12.042,189.09980000000002,17.657,206.757
2012-10-26,92.25,73.73949999999999,50.75,28.962090909090907,47.602363636363634,18.64018181818182,0.0,1.770875,220.8,159.8,105.6,4.492999999999999,15.875,188.3668,17.179,205.546
2012-10-27,94.75,72.42725,44.75,21.738818181818182,30.33336363636364,8.594727272727273,0.0,1.7135,234.0,177.8418,118.0,4.0765,16.458,187.5586,17.6282,205.1866
2012-10-28,98.25,91.08324999999999,76.25,14.340000000000002,17.588818181818183,3.2489999999999997,22.2,1.048875,201.8,173.6832,154.8,3.611333333333333,9.208,188.184,15.171000000000001,203.3552
2012-10-29,87.5,72.63550000000001,53.5,14.94709090909091,22.617454545454546,7.670272727272728,0.0,1.020875,194.0,155.76659999999998,112.4,3.3266666666666667,7.875,186.7066,10.9808,197.68720000000002
2012-10-30,91.25,77.86449999999999,59.75,21.800272727272727,39.21327272727273,17.413,0.0,1.8559999999999999,184.2,135.3748,93.6,3.687,10.667,188.4344,13.5566,201.9912
2012-10-31,85.0,68.01050000000001,47.5,20.462600000000002,31.458299999999998,10.9959,0.4,1.3905,182.2,141.2418,115.4,3.474833333333333,9.5,187.94819999999999,12.771,200.719
2012-11-01,95.6,64.6824,41.6,19.982499999999998,30.915999999999997,10.9333,1.2,1.351375,166.8,130.8416,100.2,3.7929999999999997,12.917,189.1002,12.844,201.9444
2012-11-02,82.0,67.9832,54.2,12.089454545454544,18.37618181818182,6.2866363636363625,0.0,1.0625,144.4,115.73319999999998,89.0,2.8485,8.625,188.5838,8.450399999999998,197.034
2012-11-03,81.4,61.8918,41.8,10.253818181818183,13.439363636363636,3.185545454545455,0.0,1.020875,151.2,120.08340000000001,93.0,2.9583333333333335,13.0,188.533,8.344,196.8768
2012-11-04,88.0,73.8332,53.2,14.375363636363636,19.458545454545455,5.082999999999999,0.0,1.0,162.6,118.9334,69.2,3.868,10.625,189.024,13.686600000000002,202.7106
2012-11-05,89.4,79.41659999999999,68.4,23.287909090909093,33.537909090909096,10.24990909090909,1.0,1.213625,174.4,146.3334,114.8,4.083333333333333,13.042,189.5478,17.0932,206.641
2012-11-06,98.2,75.6834,47.4,25.196818181818177,44.99990909090909,19.803,3.4,2.041625,193.2,155.7998,120.8,4.945166666666666,16.609,188.3216,16.9378,205.2594
2012-11-07,82.8,61.475,43.8,20.939363636363638,33.76127272727273,12.82181818181818,0.0,1.619875,176.2,137.10840000000002,98.4,5.256833333333334,20.292,190.13920000000002,12.9318,203.071
2012-11-08,85.0,65.2168,46.4,26.037909090909093,37.208363636363636,11.170545454545454,0.0,1.463625,184.4,143.8668,105.8,5.0633333333333335,25.375,188.60340000000002,14.703800000000001,203.3074
