date,PM25_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2013-01-21,,13.021,17.667,4.646,16.792,54.0,19.25,1.0
2013-01-22,,7.229,8.3125,1.0835,10.9585,26.0,2.25,-17.0
2013-01-23,,13.229,18.5625,5.333,9.5625,13.0,-7.917,-19.0
2013-01-24,,22.958,34.9165,11.9585,15.0,62.0,16.042,-47.0
2013-01-25,,35.104,69.583,34.479,18.5,92.0,74.5,53.0
2013-01-26,,8.479,11.3335,2.8545,10.75,88.0,39.5,-33.0
2013-01-27,,13.565000000000001,20.4565,6.891,8.565,21.0,-11.042,-42.0
2013-01-28,,13.229,18.458,5.229,10.542,90.0,23.5,-47.0
2013-01-29,,10.8335,15.9585,5.125,10.4585,37.0,7.625,-16.0
2013-01-30,,20.0625,26.4585,6.3955,15.4585,112.0,45.042,-32.0
2013-01-31,,4.146,4.604,0.4585,11.1665,75.0,4.125,-22.0
2013-02-01,,14.0,18.3125,4.3125,14.354,62.0,21.75,-11.0
2013-02-02,,20.125,23.896,3.771,22.4375,81.0,40.583,9.0
2013-02-03,,24.1635,34.868,10.705,21.917,120.0,82.083,28.0
2013-02-04,,6.3545,6.8335,0.479,10.375,27.0,-5.75,-38.0
2013-02-05,,2.0625,2.125,0.0625,8.3955,-34.0,-44.667,-60.0
2013-02-06,,9.854,11.2085,1.3545,7.021,2.0,-22.792,-44.0
2013-02-07,,19.152,25.848,6.695499999999999,10.4565,-4.0,-25.167,-43.0
2013-02-08,,8.792,10.3955,1.6044999999999998,8.896,-36.0,-45.833,-56.0
2013-02-09,,5.75,6.0,0.25,5.6045,24.0,-5.083,-36.0
2013-02-10,,22.7175,32.2175,9.5,8.354,31.0,-1.25,-25.0
2013-02-11,,11.875,14.4585,2.5835,7.0415,34.0,1.417,-22.0
2013-02-12,,18.694499999999998,24.3955,5.7010000000000005,7.5625,40.0,1.5,-29.0
2013-02-13,,12.521,14.771,2.25,7.375,29.0,0.667,-24.0
2013-02-14,,26.125,43.5205,17.3955,11.917,7.0,-13.708,-27.0
2013-02-15,,5.4375,5.7295,0.292,5.8125,23.0,-2.0,-26.0
2013-02-16,,2.1045,2.2085,0.104,11.6045,46.0,24.333,-6.0
2013-02-17,,5.608499999999999,6.0435,0.435,20.246499999999997,31.0,4.875,-12.0
2013-02-18,,4.4165,4.7915,0.375,12.3545,10.0,-13.375,-32.0
2013-02-19,,10.479,11.875,1.396,8.7085,18.0,-14.458,-38.0
2013-02-20,,23.348,34.760999999999996,11.413,11.565,43.0,5.0,-29.0
2013-02-21,,13.0,14.208,1.208,12.2295,21.0,-2.125,-29.0
2013-02-22,,18.125,22.083,3.958,9.9375,24.0,-10.458,-33.0
2013-02-23,,17.854,20.6665,2.8125,11.7295,39.0,0.333,-38.0
2013-02-24,,19.022,24.0,4.978,11.333,56.0,18.833,-14.0
2013-02-25,,16.979,22.4375,5.458,21.6875,75.0,38.167,3.0
2013-02-26,,21.4585,24.9375,3.479,54.875,81.0,49.292,25.0
2013-02-27,,25.396,29.396,4.0,51.935,97.0,55.167,9.0
2013-02-28,,12.2295,13.604,1.375,25.1665,110.0,78.833,31.0
2013-03-01,,16.979,20.8545,3.875,19.25,58.0,33.5,9.0
2013-03-02,,9.5,10.0,0.5,14.521,25.0,15.957,2.0
2013-03-03,,5.417,5.744999999999999,0.32799999999999996,12.661000000000001,37.0,5.35,-11.0
2013-03-04,,15.145499999999998,16.8545,1.7080000000000002,17.0625,46.0,21.792,-8.0
2013-03-05,,27.458,35.625,8.1665,17.875,56.0,33.625,13.0
2013-03-06,,3.3125,3.5,0.1875,10.521,28.0,-11.75,-37.0
2013-03-07,,7.1434999999999995,7.5280000000000005,0.385,12.0145,14.0,-16.625,-37.0
2013-03-08,,3.375,3.604,0.22949999999999998,9.4375,14.0,-10.833,-28.0
2013-03-09,,4.8125,5.0835,0.271,10.771,59.0,14.708,-9.0
2013-03-10,,4.8475,5.2395,0.391,9.9585,22.0,-5.375,-25.0
2013-03-11,,7.9585,9.5,1.5415,8.9375,41.0,13.458,-26.0
2013-03-12,,17.7915,20.625,2.8335,13.6665,27.0,17.417,1.0
2013-03-13,,17.8125,20.5415,2.7295,17.729,36.0,29.292,20.0
2013-03-14,,6.271,6.771,0.5,6.792,55.0,32.583,11.0
2013-03-15,,10.625,11.4375,0.8125,8.5625,55.0,27.0,-5.0
2013-03-16,,6.9585,7.1455,0.1875,21.667,113.0,51.042,3.0
2013-03-17,,15.5,18.630499999999998,3.1304999999999996,26.4375,94.0,53.75,26.0
2013-03-18,,19.791,25.615,5.824,25.674,121.0,79.333,33.0
2013-03-19,,5.0415,5.396,0.35450000000000004,12.625,91.0,58.042,38.0
2013-03-20,,16.4795,20.375,3.896,8.6455,48.0,24.625,-1.0
2013-03-21,,3.875,4.0625,0.1875,4.6455,31.0,11.333,-7.0
2013-03-22,,4.042,4.271,0.229,8.771,73.0,38.5,6.0
2013-03-23,,9.0835,9.3545,0.271,11.75,77.0,50.458,26.0
2013-03-24,,17.5215,21.37,3.8475,19.646,151.0,99.167,39.0
2013-03-25,,9.25,9.8125,0.5625,27.211,174.0,129.75,78.0
2013-03-26,,23.7085,30.458,6.75,29.1875,168.0,121.542,87.0
2013-03-27,,12.0205,13.3125,1.2919999999999998,32.6875,148.0,93.875,52.0
2013-03-28,,20.2085,28.0,7.7915,31.564999999999998,180.0,104.333,37.0
2013-03-29,,27.396,32.7915,5.396,34.5205,217.0,153.167,96.0
2013-03-30,,8.292,8.4795,0.1875,21.0415,111.0,78.583,65.0
2013-03-31,,2.5,2.5,0.0,13.8125,121.0,86.333,56.0
2013-04-01,,11.344999999999999,11.7025,0.357,15.895499999999998,120.0,72.3,26.0
2013-04-02,,26.8485,34.1875,7.339,27.208,80.0,62.708,34.0
2013-04-03,,8.652000000000001,9.807,1.155,11.1465,113.0,99.0,74.0
2013-04-04,,8.803,10.487,1.6835,21.4775,162.0,122.0,90.0
2013-04-05,,14.667000000000002,17.458,2.792,27.1665,130.0,98.652,61.0
2013-04-06,,8.5415,9.0,0.45799999999999996,33.4375,141.0,111.958,86.0
2013-04-07,,3.3955,3.4375,0.0415,6.875,142.0,113.625,71.0
2013-04-08,,2.0655,2.0655,0.0,9.354,107.0,87.042,72.0
2013-04-09,,10.7085,12.5415,1.8330000000000002,14.8335,148.0,114.917,78.0
2013-04-10,,4.6875,4.75,0.0625,14.2705,127.0,87.042,53.0
2013-04-11,,5.271,5.3955,0.125,12.167,107.0,71.167,43.0
2013-04-12,,7.1875,7.4375,0.25,10.1875,106.0,67.5,34.0
2013-04-13,,11.6875,13.4165,1.729,12.5,138.0,84.25,31.0
2013-04-14,,8.8335,9.4585,0.625,22.146,200.0,143.375,71.0
2013-04-15,,5.9785,6.239000000000001,0.2605,13.8125,182.0,113.667,83.0
2013-04-16,,11.625,12.7705,1.1455,17.208,134.0,96.417,54.0
2013-04-17,,11.354,13.7705,2.4165,29.521,241.0,161.208,87.0
2013-04-18,,7.391,7.4565,0.065,19.3915,103.0,92.87,84.0
2013-04-19,,3.2085,3.4165,0.2085,11.667,95.0,74.208,53.0
2013-04-20,,7.875,8.271,0.396,11.7295,111.0,70.167,30.0
2013-04-21,,5.1135,5.3505,0.237,6.1005,71.0,32.083,9.0
2013-04-22,,12.825,15.100000000000001,2.275,19.6965,122.0,87.625,39.0
2013-04-23,,15.125,16.896,1.7705000000000002,24.958,174.0,112.167,64.0
2013-04-24,,13.875,15.083,1.2085,21.7845,174.0,128.375,84.0
2013-04-25,,10.25,11.354,1.1045,20.3335,203.0,160.917,122.0
2013-04-26,,17.3695,18.8695,1.5,18.604,132.0,108.292,89.0
2013-04-27,,4.729,4.979,0.25,11.4795,134.0,110.167,87.0
2013-04-28,,2.25,2.25,0.0,12.9375,156.0,120.583,92.0
2013-04-29,,12.3915,12.8475,0.45649999999999996,21.3125,197.0,141.125,92.0
2013-04-30,,9.958,10.4375,0.47950000000000004,27.0835,174.0,134.375,105.0
2013-05-01,,8.0625,8.8335,0.771,20.979,137.0,90.208,64.0
2013-05-02,,4.292,4.521,0.22899999999999998,6.271,125.0,94.042,64.0
2013-05-03,,5.729,6.292,0.5625,4.5415,137.0,105.625,69.0
2013-05-04,,3.833,4.021,0.1875,9.3335,171.0,136.958,88.0
2013-05-05,,7.9165,8.0,0.0835,20.229,203.0,160.333,129.0
2013-05-06,,5.6305,5.6955,0.065,18.771,209.0,161.208,119.0
2013-05-07,,1.9165,2.021,0.104,5.729,122.0,96.417,65.0
2013-05-08,,1.9925000000000002,2.076,0.0835,9.5545,171.0,116.625,62.0
2013-05-09,,16.4445,20.632,4.1875,14.364999999999998,195.0,148.565,103.0
2013-05-10,,13.125,20.1455,7.021,14.146,149.0,127.583,104.0
2013-05-11,,10.271,10.5,0.22899999999999998,13.604500000000002,159.0,130.292,101.0
2013-05-12,,6.0625,6.6875,0.625,13.5835,174.0,116.875,79.0
2013-05-13,,8.174,8.3475,0.174,15.0,109.0,94.667,74.0
2013-05-14,,9.7915,11.2085,1.417,26.896,231.0,149.333,95.0
2013-05-15,,8.6875,8.854,0.1665,19.1665,134.0,112.792,95.0
2013-05-16,,11.3125,13.3955,2.0835,18.8335,217.0,140.0,105.0
2013-05-17,,7.271,8.5415,1.2705000000000002,10.417,218.0,143.0,111.0
2013-05-18,,13.5625,15.3545,1.7915,19.375,215.0,172.042,124.0
2013-05-19,,9.396,9.8125,0.4165,23.0205,205.0,155.875,132.0
2013-05-20,,10.674,11.434999999999999,0.7605,17.875,206.0,170.667,135.0
2013-05-21,,9.565999999999999,10.983,1.417,21.130499999999998,248.0,193.0,148.0
2013-05-22,,11.2575,11.949,0.6915,27.0625,241.0,182.125,122.0
2013-05-23,,4.646,4.646,0.0,17.9795,230.0,189.043,143.0
2013-05-24,,5.229,5.417,0.1875,14.9585,214.0,154.0,114.0
2013-05-25,,5.1875,5.5625,0.375,12.146,162.0,135.542,110.0
2013-05-26,,6.396,6.6665,0.271,18.271,194.0,159.292,128.0
2013-05-27,,8.739,10.304,1.565,23.1665,220.0,178.458,144.0
2013-05-28,,10.0835,13.3125,3.229,21.826,229.0,188.75,155.0
2013-05-29,,13.104,14.646,1.5419999999999998,24.479,191.0,170.792,156.0
2013-05-30,,19.7295,26.271,6.5415,25.375,205.0,178.667,155.0
2013-05-31,,10.2085,11.3125,1.104,23.1045,254.0,196.208,155.0
2013-06-01,,6.4165,7.083,0.6665,20.229,195.0,163.042,130.0
2013-06-02,,5.1665,5.5625,0.396,13.5,152.0,136.125,118.0
2013-06-03,,4.848000000000001,6.261,1.413,13.2915,185.0,142.261,104.0
2013-06-04,,8.0655,9.6085,1.5435,20.174,224.0,169.708,121.0
2013-06-05,,7.5835,8.3335,0.75,27.5,222.0,176.125,144.0
2013-06-06,,10.0415,11.4165,1.375,26.3955,209.0,179.333,145.0
2013-06-07,,7.3125,8.5625,1.25,19.854,223.0,185.75,171.0
2013-06-08,,7.646,9.625,1.9794999999999998,12.9375,221.0,183.375,162.0
2013-06-09,,5.0835,5.4795,0.396,21.0415,275.0,212.5,158.0
2013-06-10,,7.3475,8.0655,0.717,25.958,241.0,191.458,158.0
2013-06-11,,4.708,4.8125,0.104,25.604,195.0,172.375,158.0
2013-06-12,,7.0,7.6875,0.6875,14.792000000000002,199.0,178.0,159.0
2013-06-13,,6.7085,7.9375,1.229,10.9795,224.0,193.6,182.0
2013-06-14,,8.021,9.833,1.8125,13.457999999999998,196.0,194.0,191.0
2013-06-15,,12.4165,18.729,6.3125,17.0415,243.0,214.833,192.0
2013-06-16,,4.9165,5.0,0.0835,12.875,213.0,187.75,159.0
2013-06-17,,6.848,7.804500000000001,0.9564999999999999,15.9375,225.0,189.542,160.0
2013-06-18,,16.5215,21.8915,5.3695,26.7175,213.0,201.261,186.0
2013-06-19,,11.0,12.1455,1.146,14.229,230.0,197.208,179.0
2013-06-20,,9.0415,10.25,1.2085,17.542,239.0,210.667,178.0
2013-06-21,,7.6665,8.896,1.2295,19.1665,218.0,192.042,174.0
2013-06-22,,5.9375,6.4375,0.5,20.771,220.0,185.542,170.0
2013-06-23,,7.2915,8.4375,1.146,17.1875,221.0,190.958,166.0
2013-06-24,,5.978,6.717499999999999,0.739,14.896,246.0,207.417,161.0
2013-06-25,,7.7295,9.125,1.396,20.0,244.0,211.042,180.0
2013-06-26,,9.6875,11.083,1.396,20.354,226.0,197.0,174.0
2013-06-27,,4.625,5.0835,0.4585,12.875,227.0,187.125,150.0
2013-06-28,,4.9375,5.333,0.396,14.270499999999998,157.0,152.875,149.0
2013-06-29,,5.6665,6.5625,0.8955,13.125,177.0,161.542,148.0
2013-06-30,,4.146,4.375,0.229,20.5,208.0,182.292,164.0
2013-07-01,,8.959499999999998,10.077,1.1175,26.7665,236.0,207.125,187.0
2013-07-02,,7.7915,11.7915,4.0,16.0205,232.0,202.696,176.0
2013-07-03,,12.667,16.771,4.104,17.2355,193.0,181.375,174.0
2013-07-04,,15.395499999999998,21.354,5.9585,22.0835,237.0,210.125,182.0
2013-07-05,,19.1875,30.0205,10.8335,28.027500000000003,250.0,217.458,202.0
2013-07-06,,10.521,16.4165,5.896,25.0835,291.0,262.042,216.0
2013-07-07,,8.3335,9.9795,1.646,18.0625,295.0,262.417,233.0
2013-07-08,,10.021999999999998,13.261,3.239,15.854,271.0,241.167,222.0
2013-07-09,,12.833,19.7915,6.9585,18.146,315.0,268.208,221.0
2013-07-10,,12.367999999999999,20.493000000000002,8.125,18.5205,314.0,283.25,237.0
2013-07-11,,16.747,23.3335,6.586,24.7085,273.0,247.333,229.0
2013-07-12,,9.2085,10.479,1.2705,14.479500000000002,266.0,216.042,197.0
2013-07-13,,12.333,19.104,6.771,26.958,254.0,216.75,196.0
2013-07-14,,6.5625,7.7295,1.1665,20.625,263.0,229.875,197.0
2013-07-15,,5.0215,5.5649999999999995,0.5435,12.979,238.0,211.333,193.0
2013-07-16,,5.1305,6.1305,1.0,14.3045,245.0,195.25,172.0
2013-07-17,,5.771,6.2085,0.4375,17.4375,183.0,175.0,168.0
2013-07-18,,7.8335,9.0205,1.1875,7.0,194.0,182.043,169.0
2013-07-19,,6.521,7.417,0.896,9.25,241.0,202.542,177.0
2013-07-20,,5.729,6.5625,0.8335,12.4165,232.0,191.25,169.0
2013-07-21,,6.375,7.3125,0.9375,17.125,230.0,192.708,169.0
2013-07-22,,9.739,11.587,1.8475,13.104500000000002,207.0,188.542,177.0
2013-07-23,,7.9445,9.222000000000001,1.278,14.698,213.0,196.667,187.0
2013-07-24,,8.1875,8.9165,0.729,9.625,202.0,190.583,180.0
2013-07-25,,10.4755,11.99,1.5145,11.5875,212.0,198.667,185.0
2013-07-26,,13.8545,19.9795,6.125,19.229,221.0,209.846,202.0
2013-07-27,,10.792,12.146,1.354,19.2085,,,
2013-07-28,,7.708,8.3125,0.6045,18.771,,,
2013-07-29,,6.9785,7.5655,0.587,16.783,,,
2013-07-30,,12.3925,14.3025,1.9100000000000001,16.146,232.0,226.818,221.0
2013-07-31,,9.333,10.771,1.4375,16.104,232.0,219.292,201.0
2013-08-01,,5.896,7.4585,1.5625,9.833,201.0,195.25,190.0
2013-08-02,,6.1045,7.5625,1.4585,14.7915,218.0,189.958,174.0
2013-08-03,,7.833,10.75,2.917,15.0,260.0,219.458,177.0
2013-08-04,,4.9375,6.4375,1.5,15.792000000000002,258.0,221.0,197.0
2013-08-05,,9.6305,10.9785,1.348,36.3335,253.0,225.333,200.0
2013-08-06,,13.479,18.198999999999998,4.72,26.212,273.0,242.708,229.0
2013-08-07,,11.229,13.771,2.542,29.0205,310.0,266.083,223.0
2013-08-08,,8.6955,9.826,1.1305,48.065,301.0,260.87,226.0
2013-08-09,,12.9375,14.9165,1.979,54.125,299.0,267.333,229.0
2013-08-10,,8.0625,8.479,0.4165,52.6875,340.0,303.208,269.0
2013-08-11,,8.3125,8.9375,0.625,67.5835,309.0,284.75,260.0
2013-08-12,,6.782500000000001,7.5,0.7175,47.6045,336.0,286.292,237.0
2013-08-13,,5.25,5.479,0.229,33.4165,313.0,271.708,235.0
2013-08-14,,3.0835,3.1455,0.0625,36.104,285.0,247.5,216.0
2013-08-15,,4.4585,4.646,0.1875,41.6875,286.0,254.792,216.0
2013-08-16,,7.5,8.4585,0.9585,47.6455,302.0,268.167,225.0
2013-08-17,,8.021,8.854,0.833,45.3125,316.0,277.958,250.0
2013-08-18,,6.6875,7.2915,0.604,37.4375,331.0,285.667,254.0
2013-08-19,,9.065,9.8695,0.8045,31.521,328.0,287.667,252.0
2013-08-20,,11.521999999999998,15.761000000000001,4.239,28.999,255.0,245.043,226.0
2013-08-21,,8.9585,10.75,1.7919999999999998,25.9165,281.0,247.333,221.0
2013-08-22,,9.7705,12.854,3.0835,31.146,279.0,247.25,219.0
2013-08-23,,11.771,13.25,1.479,25.771,258.0,233.417,211.0
2013-08-24,,8.0,9.1875,1.1875,17.1045,295.0,253.667,218.0
2013-08-25,,6.0835,6.396,0.3125,19.1875,279.0,242.042,207.0
2013-08-26,,5.673500000000001,6.391,0.7175,12.396,289.0,245.417,207.0
2013-08-27,,8.854,10.5415,1.6875,13.8125,265.0,224.542,204.0
2013-08-28,,8.75,11.4165,2.6665,10.875,280.0,237.708,205.0
2013-08-29,,9.729,11.8335,2.1045,14.3125,250.0,220.833,196.0
2013-08-30,,10.792,11.6045,0.8125,18.2295,301.0,255.875,215.0
2013-08-31,,7.75,10.1665,2.4165,20.1875,260.0,240.667,225.0
2013-09-01,,5.3335,5.521,0.1875,16.125,309.0,263.917,222.0
2013-09-02,,9.5565,10.0565,0.5,14.1085,234.0,219.625,203.0
2013-09-03,,11.6875,13.0205,1.333,24.896,244.0,222.958,199.0
2013-09-04,,6.8955,10.0625,3.1665,22.2915,275.0,245.348,226.0
2013-09-05,,12.792,16.0415,3.25,14.9165,247.0,231.667,216.0
2013-09-06,,11.087,13.157499999999999,2.07,11.875,242.0,215.958,191.0
2013-09-07,,11.5,13.646,2.146,15.708,220.0,210.333,201.0
2013-09-08,,6.896,7.0,0.104,11.417,204.0,196.5,188.0
2013-09-09,,9.6085,12.739,3.1305,13.129,251.0,215.458,185.0
2013-09-10,,8.542,10.625,2.0835,13.5835,237.0,212.542,186.0
2013-09-11,,9.4585,13.625,4.1665,13.875,240.0,223.875,203.0
2013-09-12,,11.7705,14.7915,3.021,18.2085,264.0,234.875,207.0
2013-09-13,,9.5625,12.896,3.3335,19.347,232.0,224.958,211.0
2013-09-14,,10.667,15.6665,5.0,28.3125,279.0,245.125,220.0
2013-09-15,,10.0835,16.229,6.146,20.932000000000002,244.0,224.5,209.0
2013-09-16,,2.565,2.9345,0.3695,22.615499999999997,248.0,219.25,183.0
2013-09-17,,7.978,9.087,1.1085,12.767,259.0,206.957,164.0
2013-09-18,,13.0835,15.8125,2.7295,13.646,257.0,204.958,144.0
2013-09-19,,10.8125,12.3335,1.521,18.8335,237.0,194.167,148.0
2013-09-20,,11.3125,12.5625,1.25,26.0625,246.0,198.5,139.0
2013-09-21,,9.4585,9.854,0.396,26.2915,290.0,228.542,183.0
2013-09-22,,4.0625,4.125,0.0625,21.667,241.0,205.708,184.0
2013-09-23,,4.9565,5.282500000000001,0.32599999999999996,11.7085,209.0,185.125,170.0
2013-09-24,,7.25,8.8545,1.604,16.25,234.0,203.458,159.0
2013-09-25,,12.5835,21.0835,8.5,24.021,254.0,225.25,192.0
2013-09-26,,6.1875,6.9585,0.771,10.4585,219.0,179.958,134.0
2013-09-27,,10.5415,13.8125,3.2705,10.6305,212.0,161.125,116.0
2013-09-28,,9.396,11.271,1.875,12.9165,198.0,167.625,117.0
2013-09-29,,7.7295,9.5,1.7705000000000002,13.25,215.0,188.375,157.0
2013-09-30,,8.087,9.6955,1.6085,12.9375,210.0,184.208,157.0
2013-10-01,,9.521,12.770499999999998,3.25,10.604,253.0,208.042,177.0
2013-10-02,,7.9785,9.4345,1.457,12.304,216.0,202.174,190.0
2013-10-03,,9.021,11.4585,2.4375,13.4795,224.0,191.708,150.0
2013-10-04,,11.146,12.854,1.7080000000000002,13.271,192.0,150.5,122.0
2013-10-05,,11.833,13.0835,1.25,14.1875,180.0,158.042,127.0
2013-10-06,,6.646,6.896,0.25,15.6875,197.0,183.208,171.0
2013-10-07,,7.5435,8.283,0.739,9.6665,236.0,198.792,178.0
2013-10-08,,12.521,15.895499999999998,3.375,22.917,258.0,220.875,185.0
2013-10-09,,11.1085,14.500499999999999,3.392,24.6045,279.0,228.0,202.0
2013-10-10,,7.7085,9.3955,1.6875,11.2085,243.0,213.208,195.0
2013-10-11,,11.396,12.4585,1.0625,18.208,255.0,205.958,180.0
2013-10-12,,6.5415,7.2915,0.75,17.1665,230.0,187.375,141.0
2013-10-13,,2.417,2.417,0.0,11.375,202.0,162.083,128.0
2013-10-14,,8.5655,9.391,0.8260000000000001,14.979500000000002,172.0,144.792,102.0
2013-10-15,,16.7085,19.792,3.0835,25.1875,182.0,155.333,119.0
2013-10-16,,3.0220000000000002,3.0435,0.0215,7.2829999999999995,157.0,130.609,111.0
2013-10-17,,10.875,16.479,5.604,8.479,155.0,126.833,97.0
2013-10-18,,12.5415,16.875,4.3335,12.4375,157.0,119.208,79.0
2013-10-19,,11.979,13.708,1.729,13.75,161.0,129.083,91.0
2013-10-20,,6.7915,7.271,0.47950000000000004,11.6875,141.0,134.75,129.0
2013-10-21,,7.152,8.0435,0.8915,8.375,203.0,161.125,137.0
2013-10-22,,8.771,8.9585,0.1875,10.0415,140.0,127.708,120.0
2013-10-23,,10.458,10.9585,0.5,10.229,130.0,122.042,113.0
2013-10-24,,18.833,23.7705,4.9375,11.7915,137.0,128.0,119.0
2013-10-25,,20.021,29.625,9.604,7.9165,167.0,154.25,132.0
2013-10-26,,5.9165,6.1875,0.271,10.9795,152.0,123.667,105.0
2013-10-27,,6.9375,7.896,0.9585,8.5625,159.0,126.292,97.0
2013-10-28,,13.0435,18.6955,5.652,11.333,150.0,121.292,92.0
2013-10-29,,13.5415,19.25,5.7085,15.1085,162.0,121.542,80.0
2013-10-30,,10.667,14.0625,3.3955,15.729500000000002,194.0,146.042,122.0
2013-10-31,,19.375,24.354,4.979,22.104,186.0,142.958,110.0
2013-11-01,,11.854,13.4375,1.5835,16.8125,151.0,121.958,86.0
2013-11-02,,13.4165,17.0,3.583,15.417000000000002,142.0,107.167,59.0
2013-11-03,,11.521,14.875,3.354,23.6665,191.0,142.792,89.0
2013-11-04,,8.913,9.8475,0.9349999999999999,20.271,163.0,133.083,100.0
2013-11-05,,8.9585,9.9165,0.958,20.125,161.0,116.875,85.0
2013-11-06,,15.229,18.021,2.7915,23.2085,167.0,122.75,80.0
2013-11-07,,12.630500000000001,13.891,1.2610000000000001,21.13,163.0,142.391,124.0
2013-11-08,,4.875,4.979,0.10400000000000001,12.646,129.0,110.25,59.0
2013-11-09,,11.0625,15.1875,4.125,10.417,105.0,79.292,36.0
2013-11-10,,3.25,3.25,0.0,9.854,162.0,121.708,80.0
2013-11-11,,5.8260000000000005,6.3260000000000005,0.5,8.146,89.0,53.458,19.0
2013-11-12,,10.875,13.2915,2.4165,6.2085,61.0,35.375,16.0
2013-11-13,,9.9375,11.6875,1.75,8.25,70.0,36.875,12.0
2013-11-14,,17.2085,28.5835,11.375,10.021,89.0,60.75,12.0
2013-11-15,,18.8335,24.7085,5.875,10.167,116.0,94.583,71.0
2013-11-16,,16.0625,23.7915,7.729,17.2705,150.0,94.5,55.0
2013-11-17,,10.7295,12.3125,1.5830000000000002,20.5835,139.0,92.833,47.0
2013-11-18,,9.5215,12.3695,2.8475,16.521,155.0,102.458,60.0
2013-11-19,,12.152,16.261,4.108499999999999,7.348,132.0,89.652,68.0
2013-11-20,,14.7295,22.2295,7.5,6.896,112.0,75.958,44.0
2013-11-21,,13.7295,20.0415,6.3125,5.7915,91.0,68.833,49.0
2013-11-22,,15.1045,28.521,13.4165,6.5415,114.0,83.125,62.0
2013-11-23,,16.1045,24.4375,8.333,10.75,130.0,91.708,51.0
2013-11-24,,11.4375,13.2915,1.854,12.021,130.0,89.292,54.0
2013-11-25,,22.0215,47.1525,25.130499999999998,16.396,133.0,81.917,35.0
2013-11-26,,4.5625,4.8125,0.25,7.2705,130.0,102.042,59.0
2013-11-27,,16.3125,25.5,9.1875,9.646,118.0,80.667,47.0
2013-11-28,,10.75,13.0835,2.3335,6.9565,104.0,72.833,16.0
2013-11-29,,12.0625,22.625,10.5625,7.021,99.0,43.792,3.0
2013-11-30,,13.6455,19.229,5.5835,8.896,94.0,58.5,22.0
2013-12-01,,13.5625,17.0415,3.479,14.521,105.0,71.208,45.0
2013-12-02,,19.37,32.1305,12.7605,16.9375,120.0,74.5,31.0
2013-12-03,,20.0,31.7295,11.729,13.271,108.0,75.583,43.0
2013-12-04,,18.913,30.673499999999997,11.760499999999999,15.913,108.0,72.667,46.0
2013-12-05,,17.896,29.8125,11.9165,16.896,135.0,87.292,40.0
2013-12-06,,15.5415,20.3335,4.7915,12.125,113.0,81.625,53.0
2013-12-07,,8.021,8.8125,0.792,7.4375,64.0,33.333,9.0
2013-12-08,,13.5835,19.354,5.771,8.354,43.0,27.833,12.0
2013-12-09,,18.239,28.2175,9.9785,11.292,81.0,59.125,31.0
2013-12-10,,13.479,24.5415,11.0625,12.875,106.0,67.542,41.0
2013-12-11,,8.354,10.3125,1.9585,9.0835,94.0,69.25,41.0
2013-12-12,,7.896,8.4375,0.5415,6.479,47.0,26.292,10.0
2013-12-13,,7.4165,10.6875,3.2705,5.9375,87.0,35.208,-9.0
2013-12-14,,8.771,11.6665,2.8955,7.1665,29.0,-2.667,-24.0
2013-12-15,,3.104,3.271,0.16699999999999998,6.146,7.0,-7.417,-21.0
2013-12-16,,3.75,4.2045,0.4545,5.9565,58.0,32.083,1.0
2013-12-17,,11.9585,14.8125,2.8545,7.0205,76.0,46.625,21.0
2013-12-18,,21.021,29.8545,8.8335,8.417,48.0,29.625,3.0
2013-12-19,,16.292,18.5205,2.2295,8.2915,50.0,38.25,29.0
2013-12-20,,11.271,12.167,0.896,5.458,40.0,22.417,6.0
2013-12-21,,16.6665,21.021,4.3545,8.2085,44.0,29.458,16.0
2013-12-22,,12.271,15.4375,3.167,6.4375,35.0,20.792,4.0
2013-12-23,,19.522,28.413,8.891,7.7915,50.0,27.792,6.0
2013-12-24,,12.0665,19.6495,7.5835,8.021,48.0,18.833,-3.0
2013-12-25,,20.646,33.4165,12.770499999999998,9.6665,65.0,30.708,-4.0
2013-12-26,,24.2725,33.905,9.6325,13.7045,76.0,36.083,3.0
2013-12-27,,9.9375,12.6815,2.6675,12.854,47.0,29.708,0.0
2013-12-28,,5.646,5.979,0.3335,5.7915,15.0,-1.375,-16.0
2013-12-29,,4.0625,4.3125,0.25,5.542,34.0,8.583,-18.0
2013-12-30,,11.217500000000001,12.348,1.13,5.7915,65.0,36.542,6.0
2013-12-31,,10.1875,11.8545,1.6669999999999998,12.0835,67.0,43.667,18.0
2014-01-01,5.9165,3.8545,3.875,0.021,6.1875,11.0,-9.5,-26.0
2014-01-02,4.3335,9.8955,10.5625,0.6665,4.4375,13.0,-10.083,-34.0
2014-01-03,3.9375,2.5,2.5,0.0,4.2705,21.0,-1.833,-27.0
2014-01-04,8.146,12.0205,13.479,1.4585,7.8545,34.0,15.083,5.0
2014-01-05,12.75,15.1995,22.0175,6.818,12.9585,79.0,40.375,11.0
2014-01-06,16.604,14.5835,24.5415,9.9585,18.0625,94.0,48.625,-3.0
2014-01-07,5.854,2.0,2.104,0.104,6.021,15.0,-7.458,-18.0
2014-01-08,4.9375,5.3125,5.875,0.5625,5.2705,38.0,20.792,-3.0
