date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2012-12-08,4.333,80.0,51.083,24.0,24.522,45.304,20.783,12.875,1.542,10.833,16.4,7.838,2.1
2012-12-09,2.913,58.0,41.5,31.0,10.25,11.208,0.958,7.25,1.625,2.5,10.4,6.25,2.7
2012-12-10,3.417,74.0,45.75,27.0,22.333,29.0,6.667,4.583,1.042,2.208,9.5,5.117,1.0
2012-12-11,5.292,60.0,41.667,26.0,37.208,72.5,35.292,12.542,1.87,9.042,13.2,6.812,2.0
2012-12-12,3.542,63.0,48.333,32.0,25.167,31.0,5.833,8.125,1.833,4.583,12.0,6.654,3.0
2012-12-13,3.5,67.0,50.625,36.0,28.125,35.333,7.208,10.042,1.542,7.042,11.3,6.404,2.2
2012-12-14,6.87,72.0,61.333,47.0,48.773,99.818,51.045,37.364,3.348,33.652,12.2,6.283,1.2
2012-12-15,10.0,99.0,79.375,59.0,50.542,119.667,69.125,65.625,2.042,75.292,8.3,6.404,4.9
2012-12-16,4.958,84.0,50.917,31.0,19.458,35.25,15.792,23.917,1.167,26.625,17.9,11.771,6.6
2012-12-17,4.625,99.0,78.083,52.0,30.5,39.75,9.25,24.417,1.435,22.875,7.8,7.038,5.7
2012-12-18,5.042,99.0,68.958,40.0,26.375,51.5,25.125,20.125,1.542,23.333,15.5,10.138,6.6
2012-12-19,2.208,48.0,39.625,32.0,10.75,12.208,1.458,3.208,1.0,0.417,8.6,5.533,3.2
2012-12-20,3.333,55.0,39.417,25.0,27.87,39.609,11.739,8.625,1.667,4.583,11.1,6.096,2.3
2012-12-21,4.682,65.0,53.125,45.0,41.0,61.182,20.182,19.826,1.565,16.217,9.1,6.233,2.5
2012-12-22,4.708,99.0,76.417,51.0,31.708,52.875,21.167,27.042,1.333,27.667,9.9,5.867,2.9
2012-12-23,4.625,68.0,50.167,42.0,19.208,24.458,5.25,13.333,2.391,10.75,8.4,6.488,3.6
2012-12-24,2.75,69.0,45.333,26.0,15.042,16.542,1.5,9.5,1.208,5.542,8.5,4.608,1.6
2012-12-25,6.958,70.0,53.667,40.0,46.583,100.375,53.792,25.375,2.833,20.625,9.9,4.5,-0.8
2012-12-26,3.5,74.0,46.083,33.0,15.696,27.261,11.565,5.833,1.375,4.708,6.6,3.625,0.5
2012-12-27,4.739,65.0,48.083,35.0,28.208,55.0,26.792,11.0,2.167,9.958,7.8,3.396,-0.3
2012-12-28,8.174,99.0,67.958,53.0,50.696,123.522,72.826,39.435,2.13,40.391,5.6,3.521,1.0
2012-12-29,2.875,99.0,77.5,50.0,15.25,18.25,3.0,12.708,1.13,13.667,12.1,7.212,3.0
2012-12-30,4.125,99.0,96.875,81.0,19.875,23.75,3.875,19.792,1.0,22.083,8.1,6.662,5.7
2012-12-31,4.208,99.0,46.583,37.0,10.708,12.833,2.125,4.708,1.625,3.667,12.0,8.421,4.5
2013-01-01,3.417,61.0,39.75,27.0,14.958,16.25,1.292,15.875,2.458,16.375,15.6,9.442,4.4
2013-01-02,2.542,56.0,36.208,24.0,9.833,11.333,1.5,6.5,2.0,5.458,12.4,7.575,4.5
2013-01-03,3.25,46.0,38.25,25.0,15.75,18.375,2.625,12.958,2.125,11.417,9.5,5.471,2.9
2013-01-04,3.583,54.0,39.542,28.0,17.625,26.0,8.375,14.25,1.958,14.875,11.7,6.408,3.0
2013-01-05,2.167,38.0,32.292,25.0,7.083,7.333,0.25,6.167,1.13,3.375,7.4,5.117,3.5
2013-01-06,2.364,49.0,33.292,16.0,15.227,18.818,3.591,5.609,1.348,3.565,9.9,4.667,0.3
2013-01-07,3.458,52.0,39.208,23.0,32.167,44.417,12.25,14.125,2.75,11.917,9.5,5.129,0.5
2013-01-08,6.208,82.0,52.167,31.0,49.375,115.125,65.75,38.458,2.048,40.167,9.5,6.046,2.0
2013-01-09,2.458,82.0,53.0,26.0,17.917,20.75,2.833,8.375,1.0,8.458,10.8,6.804,2.7
2013-01-10,2.417,34.0,24.25,13.0,14.917,16.792,1.875,3.864,0.833,1.792,6.2,3.367,0.8
2013-01-11,4.75,54.0,38.167,21.0,36.583,61.125,24.542,15.542,1.565,12.208,10.3,4.433,-0.4
2013-01-12,4.435,54.0,44.75,30.0,28.739,38.739,10.0,19.5,2.333,17.625,9.8,4.988,0.3
2013-01-13,2.333,47.0,29.125,19.0,7.792,8.25,0.458,4.708,1.125,2.5,8.1,4.892,2.0
2013-01-14,2.5,39.0,26.542,18.0,15.833,18.75,2.917,7.417,1.0,4.208,8.4,3.988,1.4
2013-01-15,3.609,40.0,37.667,35.0,32.565,44.435,11.87,16.292,1.478,14.391,2.0,1.544,1.4
2013-01-16,4.5,57.0,40.308,24.0,34.458,59.833,25.375,15.5,1.875,15.208,8.9,6.769,4.5
2013-01-17,3.25,53.0,39.583,26.0,21.917,28.125,6.208,8.667,1.0,7.417,9.6,5.217,2.4
2013-01-18,3.391,61.0,43.0,26.0,28.0,33.522,5.522,16.417,2.0,15.625,8.4,4.771,2.4
2013-01-19,1.917,83.0,40.042,22.0,7.75,8.167,0.417,8.783,1.25,7.208,6.3,3.708,1.4
2013-01-20,4.75,52.0,40.208,28.0,35.208,57.458,22.25,16.958,3.083,15.042,8.4,4.288,0.7
2013-01-21,4.0,87.0,48.583,23.0,25.81,48.0,22.19,20.87,1.864,18.348,11.1,5.596,0.9
2013-01-22,3.542,89.0,53.292,29.0,21.75,27.333,5.583,19.208,1.792,17.042,9.0,5.021,1.9
2013-01-23,2.875,42.0,33.542,26.0,23.542,28.333,4.792,9.375,1.217,7.917,10.7,6.233,2.8
2013-01-24,4.174,55.0,46.542,37.0,39.391,61.261,21.87,24.25,2.208,24.125,12.2,6.733,1.8
2013-01-25,9.333,62.0,52.75,43.0,60.708,154.875,94.167,59.292,3.125,65.125,11.2,7.267,3.8
2013-01-26,4.25,80.0,47.292,29.0,18.875,38.625,19.75,23.87,1.333,26.042,14.1,8.05,1.9
2013-01-27,2.458,54.0,34.333,22.0,19.375,22.667,3.292,7.833,1.958,5.792,7.6,4.292,0.9
2013-01-28,3.696,56.0,37.5,22.0,31.13,51.565,20.435,15.625,2.391,15.304,14.8,8.333,0.8
2013-01-29,3.5,63.0,41.625,23.0,27.167,39.083,11.917,11.25,2.478,8.625,12.6,8.546,4.5
2013-01-30,4.739,91.0,63.167,50.0,37.609,69.13,31.522,23.917,1.875,25.375,14.8,9.417,5.9
2013-01-31,3.75,72.0,41.458,23.0,21.667,35.875,14.208,27.111,1.125,14.333,14.6,9.275,5.4
2013-02-01,3.333,79.0,48.792,30.0,23.417,33.708,10.292,,1.458,15.125,12.3,7.75,4.8
2013-02-02,6.875,81.0,61.25,47.0,38.292,56.417,18.125,,1.917,45.25,12.9,8.375,5.1
2013-02-03,8.727,83.0,70.0,50.0,49.136,96.818,47.682,57.5,2.739,73.125,17.5,11.896,6.8
2013-02-04,2.542,89.0,74.042,42.0,14.875,17.042,2.167,13.917,0.478,14.042,11.4,4.408,0.2
2013-02-05,1.826,49.0,34.125,23.0,11.318,12.591,1.273,3.375,0.542,1.333,4.6,1.108,-1.3
2013-02-06,2.0,39.0,31.208,26.0,10.696,11.913,1.217,4.0,0.708,2.208,5.9,2.446,-0.7
2013-02-07,2.375,45.0,36.208,25.0,16.958,19.708,2.75,9.667,1.542,7.25,6.9,3.596,0.6
2013-02-08,1.917,93.0,84.0,47.0,10.875,11.875,1.0,8.5,0.5,5.708,2.7,-0.183,-1.2
2013-02-09,1.667,89.0,55.917,41.0,5.167,5.667,0.5,1.0,0.125,1.0,8.9,5.021,0.8
2013-02-10,2.696,49.0,38.042,25.0,17.652,20.087,2.435,9.875,1.0,8.696,8.8,5.638,2.9
2013-02-11,1.913,67.0,50.167,40.0,11.167,12.0,0.833,6.833,1.0,5.292,4.2,2.979,1.7
2013-02-12,1.583,55.0,47.25,43.0,11.609,12.783,1.174,5.208,1.0,2.542,8.5,4.529,2.4
2013-02-13,2.583,60.0,45.458,35.0,28.625,37.792,9.167,9.0,1.125,7.167,7.8,4.758,1.5
2013-02-14,2.0,93.0,81.875,39.0,20.792,23.708,2.917,11.875,0.875,8.167,4.2,0.875,-0.7
2013-02-15,1.625,94.0,77.792,53.0,7.708,8.458,0.75,1.042,0.625,1.042,6.1,3.333,-0.6
2013-02-16,1.583,57.0,40.792,27.0,4.833,5.083,0.25,7.542,1.174,6.125,9.6,6.725,4.8
2013-02-17,2.913,39.0,34.0,24.0,15.583,19.875,4.292,19.417,2.25,18.5,13.4,7.138,3.5
2013-02-18,1.864,40.0,31.875,24.0,8.333,9.095,0.762,9.0,1.0,4.636,8.4,4.642,2.4
2013-02-19,1.958,50.0,35.958,23.0,13.875,15.333,1.458,9.583,0.917,4.542,8.4,4.312,0.7
2013-02-20,2.875,56.0,42.708,27.0,28.792,33.542,4.75,19.375,1.917,15.833,7.3,4.262,0.3
2013-02-21,2.208,55.0,35.167,21.0,14.833,16.167,1.333,11.542,1.042,9.292,9.5,5.004,1.4
2013-02-22,2.125,46.0,34.875,21.0,14.375,15.833,1.458,7.667,0.957,4.667,8.8,4.733,0.9
2013-02-23,2.0,55.0,46.5,38.0,13.542,14.333,0.792,12.333,1.583,9.667,8.9,5.25,2.3
2013-02-24,2.0,58.0,48.167,37.0,18.304,20.739,2.435,12.25,1.708,10.792,9.1,6.154,3.6
2013-02-25,3.542,65.0,46.458,29.0,32.125,44.875,12.75,31.208,3.0,31.208,12.8,7.796,2.5
2013-02-26,4.391,68.0,46.417,28.0,28.957,35.304,6.348,41.13,3.478,44.174,14.1,9.554,4.7
2013-02-27,6.625,96.0,77.042,61.0,50.375,83.5,33.125,60.125,3.458,66.458,13.1,9.038,6.7
2013-02-28,3.25,95.0,61.5,32.0,24.083,33.5,9.417,30.917,1.261,34.125,18.9,13.246,8.0
2013-03-01,3.609,92.0,78.167,60.0,17.917,19.167,1.25,29.458,1.292,29.625,11.7,8.533,6.8
2013-03-02,2.625,92.0,88.292,84.0,8.826,9.348,0.522,14.542,0.708,13.292,6.5,5.279,4.5
2013-03-03,1.87,90.0,55.292,27.0,12.136,13.909,1.773,7.542,0.5,6.375,10.6,6.358,4.1
2013-03-04,2.167,75.0,44.417,28.0,18.708,21.042,2.333,12.583,1.917,11.417,11.0,6.867,1.8
2013-03-05,3.318,93.0,85.042,48.0,27.409,34.955,7.545,23.348,1.0,23.826,8.2,5.962,4.3
2013-03-06,2.083,45.0,29.917,20.0,6.208,7.0,0.792,5.75,0.87,4.583,7.8,5.092,2.5
2013-03-07,2.583,69.0,35.042,14.0,16.208,18.375,2.167,10.042,1.0,7.542,8.7,4.104,1.5
2013-03-08,2.875,45.0,34.333,20.0,17.958,20.958,3.0,10.333,1.667,9.917,10.5,5.742,1.1
2013-03-09,2.542,72.0,45.208,24.0,12.042,13.625,1.583,11.375,2.167,9.5,10.2,6.358,2.9
2013-03-10,2.5,75.0,35.083,16.0,10.708,12.292,1.583,7.417,0.958,4.75,7.7,4.558,1.5
2013-03-11,2.318,60.0,34.625,14.0,20.682,24.455,3.773,7.391,1.522,4.478,10.8,6.125,1.1
2013-03-12,4.708,70.0,40.625,27.0,42.958,66.917,23.958,33.542,6.087,35.333,16.3,10.817,4.0
2013-03-13,3.292,95.0,78.417,58.0,29.292,40.5,11.208,37.609,2.083,47.542,17.4,11.692,8.0
2013-03-14,2.042,73.0,46.25,27.0,12.375,13.625,1.25,2.292,1.0,3.583,12.6,9.796,6.2
2013-03-15,2.167,67.0,38.333,20.0,12.292,13.417,1.125,6.167,2.083,6.042,12.4,8.296,4.2
2013-03-16,2.958,70.0,47.792,31.0,16.042,17.625,1.583,19.958,2.583,20.417,17.7,10.55,3.8
2013-03-17,3.783,72.0,48.208,35.0,24.739,28.174,3.435,30.667,3.917,35.208,16.0,11.9,7.1
2013-03-18,2.696,75.0,60.333,43.0,21.261,27.043,5.783,26.565,1.227,31.304,20.3,15.246,8.7
2013-03-19,2.083,57.0,40.833,31.0,9.333,10.0,0.667,15.958,0.958,12.75,13.5,11.125,9.5
2013-03-20,2.417,92.0,83.0,57.0,19.542,21.708,2.167,10.833,0.292,12.667,9.7,7.612,6.2
2013-03-21,1.625,73.0,37.75,20.0,5.875,6.25,0.375,3.333,0.5,0.75,13.4,9.621,6.3
2013-03-22,1.792,50.0,33.792,21.0,10.75,12.167,1.417,7.917,1.083,3.333,13.7,9.233,4.6
2013-03-23,1.522,57.0,34.75,18.0,12.0,12.957,0.957,12.542,0.833,7.875,17.2,11.662,6.8
2013-03-24,2.083,60.0,35.542,15.0,23.042,26.375,3.333,18.417,2.174,17.167,18.5,13.679,8.6
2013-03-25,3.417,61.0,44.125,24.0,42.042,54.625,12.583,31.958,4.583,32.833,22.5,16.362,11.7
2013-03-26,2.261,82.0,55.708,39.0,35.261,48.826,13.565,26.583,2.957,27.522,19.2,16.192,13.5
2013-03-27,2.792,90.0,78.542,59.0,28.083,32.25,4.167,28.917,1.042,35.958,14.5,12.233,10.2
2013-03-28,3.75,82.0,49.625,23.0,39.375,55.208,15.833,30.0,2.708,33.583,20.4,14.925,8.3
2013-03-29,2.565,65.0,48.875,34.0,17.348,19.348,2.0,22.958,1.542,22.667,22.7,17.912,13.4
2013-03-30,1.667,92.0,77.875,41.0,9.083,9.708,0.625,10.458,0.304,15.083,19.2,16.262,15.0
2013-03-31,1.75,50.0,31.667,18.0,5.208,5.708,0.5,9.583,0.167,6.167,19.8,15.412,12.3
2013-04-01,2.792,99.0,64.417,38.0,19.304,22.826,3.522,15.25,1.5,18.208,15.7,11.088,5.6
2013-04-02,3.957,99.0,95.667,67.0,33.625,45.5,11.875,19.833,1.125,21.696,12.2,10.254,8.0
2013-04-03,2.083,99.0,76.167,42.0,10.208,11.0,0.792,0.292,1.0,2.0,16.3,13.325,11.1
2013-04-04,2.625,82.0,57.25,34.0,23.75,26.583,2.833,7.375,2.609,8.542,21.5,16.838,11.3
2013-04-05,3.042,92.0,69.917,49.0,27.0,29.875,2.875,19.042,3.208,24.625,22.7,17.933,13.0
2013-04-06,2.875,99.0,83.958,53.0,20.917,25.417,4.5,16.458,1.583,23.292,20.3,16.529,13.8
2013-04-07,1.958,99.0,59.75,27.0,5.261,5.826,0.565,3.375,1.0,6.208,23.0,17.367,10.9
2013-04-08,2.0,41.0,30.417,18.0,8.304,9.174,0.87,6.318,1.0,4.435,20.2,14.367,9.8
2013-04-09,2.5,57.0,43.625,32.0,20.875,26.542,5.667,15.667,2.333,14.208,21.9,16.608,9.9
2013-04-10,2.375,84.0,55.667,41.0,12.792,13.5,0.708,15.167,1.304,12.708,18.6,13.433,7.7
2013-04-11,2.625,99.0,70.208,43.0,14.458,16.125,1.667,10.917,1.208,8.792,13.8,9.554,5.4
2013-04-12,2.917,85.0,54.125,32.0,18.583,21.167,2.583,17.5,2.0,17.958,16.2,11.246,5.9
2013-04-13,2.917,77.0,54.958,34.0,17.217,20.0,2.783,10.542,2.208,9.167,16.3,12.279,6.9
2013-04-14,2.375,74.0,55.208,40.0,9.5,10.5,1.0,18.083,1.5,17.958,19.9,16.362,10.3
2013-04-15,2.208,68.0,59.042,46.0,11.0,12.5,1.5,20.292,1.917,21.25,22.6,17.283,11.8
2013-04-16,2.583,87.0,61.875,49.0,23.167,26.083,2.917,15.375,3.087,16.833,21.2,16.333,10.1
2013-04-17,2.417,82.0,61.333,45.0,21.25,24.125,2.875,23.792,1.375,28.792,23.1,20.329,15.5
2013-04-18,1.913,87.0,71.083,57.0,17.913,21.913,4.0,14.083,2.043,16.391,23.7,20.262,17.3
2013-04-19,2.0,92.0,52.0,27.0,9.792,10.958,1.167,13.583,1.0,10.583,19.5,14.333,10.1
2013-04-20,2.625,99.0,64.792,37.0,12.125,12.958,0.833,16.375,1.125,14.667,11.0,9.075,5.7
2013-04-21,2.833,99.0,84.0,40.0,7.583,8.125,0.542,6.958,1.0,6.583,9.6,6.958,5.1
2013-04-22,2.292,47.0,33.75,24.0,9.792,11.042,1.25,13.75,1.0,10.875,16.4,11.425,5.6
2013-04-23,2.87,52.0,42.696,33.0,27.0,32.0,5.0,20.652,2.217,19.87,18.9,14.088,7.3
2013-04-24,2.125,99.0,77.75,50.0,19.292,20.792,1.5,13.667,1.292,17.208,17.4,16.5,15.6
2013-04-25,2.417,99.0,46.708,19.0,17.5,18.833,1.333,16.917,2.083,17.958,24.8,18.346,13.2
2013-04-26,2.667,84.0,63.875,42.0,18.333,21.125,2.792,16.542,2.708,17.917,22.2,17.35,12.1
2013-04-27,2.125,63.0,38.417,25.0,7.917,8.667,0.75,8.958,1.042,5.875,21.4,15.775,11.1
2013-04-28,2.0,38.0,30.417,24.0,6.958,7.042,0.083,12.417,1.087,8.75,21.6,16.842,11.4
2013-04-29,2.833,60.0,42.292,29.0,18.583,20.833,2.25,17.375,3.0,16.833,22.3,17.842,11.8
2013-04-30,2.261,73.0,65.875,59.0,10.609,11.391,0.783,18.542,1.0,20.217,21.7,19.525,15.8
2013-05-01,2.167,97.0,71.792,47.0,8.625,9.167,0.542,15.833,1.0,17.167,19.1,14.671,12.1
2013-05-02,2.083,98.0,45.5,25.0,8.375,9.0,0.625,4.042,1.0,3.375,20.1,14.483,10.6
2013-05-03,2.375,90.0,51.292,33.0,9.042,9.792,0.75,6.417,1.625,5.208,19.5,14.912,10.7
2013-05-04,2.792,82.0,58.167,36.0,10.458,11.25,0.792,10.333,1.913,10.083,20.9,16.575,10.7
2013-05-05,2.583,86.0,55.167,27.0,10.583,11.125,0.542,14.667,1.75,15.417,23.8,18.396,12.8
2013-05-06,3.0,79.0,57.625,39.0,11.208,12.0,0.792,19.333,1.292,21.15,25.0,20.262,15.0
2013-05-07,2.0,52.0,41.083,30.0,4.875,5.917,1.042,5.958,1.0,4.8,20.0,15.454,10.5
2013-05-08,1.826,49.0,33.739,13.0,11.957,13.348,1.391,7.435,1.087,4.211,23.9,16.954,9.8
2013-05-09,2.958,66.0,45.25,31.0,35.042,44.875,9.833,15.167,3.875,14.917,24.0,19.717,13.4
2013-05-10,3.792,80.0,55.667,32.0,36.458,45.75,9.292,26.542,3.261,30.125,28.8,22.692,17.3
2013-05-11,2.333,98.0,88.625,64.0,22.833,27.0,4.167,18.75,1.25,25.167,20.3,18.892,17.0
2013-05-12,1.75,99.0,71.25,38.0,9.875,10.75,0.875,12.75,1.583,13.833,26.6,20.412,16.2
2013-05-13,2.0,92.0,78.0,52.0,21.5,24.958,3.458,16.458,2.667,21.25,24.1,19.188,15.7
2013-05-14,2.708,94.0,65.875,41.0,32.333,38.375,6.042,23.167,3.792,28.75,28.7,23.317,18.1
2013-05-15,1.913,95.0,72.0,45.0,16.522,19.478,2.957,22.25,2.652,28.0,25.0,20.846,16.8
2013-05-16,1.875,96.0,70.583,42.0,10.708,12.958,2.25,20.417,1.609,22.792,27.2,20.721,14.7
2013-05-17,1.917,94.0,64.375,30.0,12.708,14.417,1.708,14.042,1.625,15.708,25.4,18.396,12.6
2013-05-18,2.25,87.0,67.792,52.0,18.292,21.375,3.083,15.417,2.917,17.5,24.2,19.829,16.0
2013-05-19,1.292,99.0,66.333,51.0,7.708,8.792,1.083,10.042,2.292,9.542,23.7,20.396,17.2
2013-05-20,2.625,99.0,97.958,96.0,22.667,26.5,3.833,8.667,1.0,15.75,20.8,19.2,17.1
2013-05-21,2.727,98.0,70.292,46.0,14.174,16.565,2.391,14.227,1.435,16.957,27.2,23.321,20.0
2013-05-22,3.391,88.0,69.583,45.0,18.917,22.083,3.167,24.792,2.348,29.0,26.9,22.762,18.6
2013-05-23,2.833,91.0,55.042,34.0,19.0,20.917,1.917,24.833,2.083,31.375,27.0,22.746,19.8
2013-05-24,2.667,84.0,48.625,24.0,21.083,24.292,3.208,17.208,3.125,14.583,28.8,22.612,15.6
2013-05-25,1.542,87.0,69.5,46.0,8.083,8.833,0.75,10.667,1.5,10.542,23.4,18.654,14.6
2013-05-26,2.458,89.0,73.583,50.0,15.375,17.417,2.042,16.125,2.75,18.417,26.5,21.929,18.9
2013-05-27,2.833,86.0,67.542,48.0,17.458,19.792,2.333,15.0,3.167,16.167,26.7,22.654,19.8
2013-05-28,1.909,83.0,68.792,49.0,16.609,19.87,3.261,10.167,2.818,10.13,26.0,22.421,20.4
2013-05-29,2.458,88.0,78.375,61.0,17.792,20.75,2.958,12.333,3.625,15.542,24.3,21.871,20.9
2013-05-30,2.167,98.0,95.875,91.0,17.542,20.625,3.083,14.125,1.083,23.833,22.3,21.075,19.9
2013-05-31,2.167,98.0,56.042,31.0,8.625,9.917,1.292,14.292,1.0,13.417,28.2,22.783,18.6
2013-06-01,2.042,88.0,62.458,34.0,9.375,10.917,1.542,14.167,1.542,15.417,26.6,20.538,16.8
2013-06-02,1.542,85.0,68.75,46.0,3.208,3.708,0.5,11.083,1.0,11.833,23.2,18.717,15.2
2013-06-03,2.583,85.0,63.875,43.0,20.208,23.833,3.625,16.042,2.435,17.5,26.1,20.488,14.9
2013-06-04,3.375,92.0,64.083,32.0,29.042,34.625,5.583,20.889,3.708,31.111,29.9,23.8,18.2
2013-06-05,2.348,84.0,70.792,55.0,21.304,25.826,4.522,16.5,3.609,19.2,27.0,23.45,20.7
2013-06-06,2.167,89.0,69.792,52.0,16.958,20.375,3.417,13.792,3.083,15.333,25.7,22.908,20.8
2013-06-07,1.333,89.0,68.917,45.0,7.333,8.25,0.917,8.417,1.208,8.0,26.9,22.583,20.5
2013-06-08,1.542,98.0,68.208,33.0,10.708,11.958,1.25,14.25,1.125,16.625,28.8,22.754,18.8
2013-06-09,2.583,91.0,67.542,38.0,14.708,16.208,1.5,21.292,2.87,25.208,29.4,24.212,18.8
2013-06-10,2.5,93.0,73.042,53.0,23.833,26.875,3.042,22.125,3.667,28.292,28.1,24.004,21.9
2013-06-11,1.625,98.0,83.208,64.0,13.208,14.333,1.125,12.0,1.542,16.917,22.7,21.471,20.0
2013-06-12,1.25,98.0,94.125,82.0,12.125,14.083,1.958,10.708,1.0,18.333,23.8,20.996,19.1
2013-06-13,0.87,98.0,97.667,96.0,9.13,11.174,2.043,3.0,1.0,3.13,22.1,21.042,20.4
2013-06-14,1.583,98.0,90.625,69.0,13.083,18.0,4.917,8.417,1.0,10.625,27.6,23.229,20.3
2013-06-15,2.458,98.0,76.042,54.0,16.792,25.625,8.833,13.958,1.696,14.917,30.5,26.367,22.9
2013-06-16,1.042,98.0,87.958,67.0,5.375,5.958,0.583,6.167,1.0,5.917,25.9,23.058,21.4
2013-06-17,2.167,95.0,75.625,52.0,17.958,20.875,2.917,15.375,1.833,18.542,30.4,25.088,21.0
2013-06-18,2.083,95.0,72.583,54.0,31.0,36.917,5.917,26.75,3.0,36.125,31.1,27.012,23.5
2013-06-19,1.292,97.0,77.208,69.0,15.667,18.292,2.625,20.333,1.375,27.042,28.1,26.633,24.6
2013-06-20,2.217,98.0,91.833,78.0,25.783,29.609,3.826,9.458,1.13,15.522,23.9,22.338,21.0
2013-06-21,3.5,98.0,90.708,77.0,26.833,32.125,5.292,13.167,1.435,21.417,23.8,21.842,19.9
2013-06-22,3.5,98.0,72.875,52.0,23.125,27.417,4.292,13.292,2.5,17.875,27.3,23.258,18.9
2013-06-23,2.667,98.0,74.208,46.0,9.833,10.667,0.833,22.583,2.083,31.542,28.8,23.825,19.6
2013-06-24,2.208,96.0,76.667,51.0,15.583,17.542,1.958,17.75,1.917,23.917,28.9,23.796,20.0
2013-06-25,3.375,93.0,80.125,57.0,22.375,24.208,1.833,26.125,2.417,37.917,27.9,24.229,22.3
2013-06-26,2.375,98.0,93.25,82.0,22.042,24.667,2.625,17.667,2.667,28.0,23.6,21.604,19.2
2013-06-27,1.391,98.0,63.909,35.0,10.318,11.364,1.045,7.957,1.364,6.783,28.7,23.292,18.6
2013-06-28,1.75,85.0,69.917,50.0,12.542,15.833,3.292,12.833,2.333,16.542,26.6,22.775,19.1
2013-06-29,1.5,92.0,70.208,38.0,11.958,14.125,2.167,15.417,1.667,19.292,30.2,24.625,21.0
2013-06-30,1.958,90.0,72.958,53.0,14.875,17.75,2.875,15.875,2.625,19.958,28.8,24.308,21.5
2013-07-01,2.042,87.0,71.917,57.0,16.667,20.583,3.917,9.958,3.083,12.333,26.4,23.958,22.2
2013-07-02,1.875,86.0,63.542,42.0,16.458,19.5,3.042,11.542,3.458,11.917,29.0,25.033,21.9
2013-07-03,1.087,86.0,71.783,50.0,15.435,19.478,4.043,9.609,2.182,12.652,27.2,24.3,22.4
2013-07-04,1.583,94.0,84.833,73.0,18.583,25.625,7.042,10.208,1.417,15.917,27.6,25.262,23.3
2013-07-05,0.792,98.0,82.333,69.0,10.0,16.583,6.583,13.875,1.0,20.375,29.0,26.833,24.4
2013-07-06,0.208,81.0,68.208,53.0,5.625,8.458,2.833,14.167,1.0,17.917,33.2,29.6,26.9
2013-07-07,1.0,93.0,71.625,45.0,11.875,15.792,3.917,17.875,1.333,24.833,36.8,30.142,26.3
2013-07-08,1.875,89.0,64.562,45.0,19.083,22.333,3.25,20.5,1.833,27.75,36.9,31.331,26.3
2013-07-09,2.75,,,,28.944,32.611,3.667,29.579,2.444,43.789,,,
2013-07-10,2.833,,,,27.625,30.5,2.875,41.292,3.083,55.042,,,
2013-07-11,2.792,,,,33.042,37.708,4.667,39.125,3.708,55.542,,,
2013-07-12,2.958,,,,23.167,25.583,2.417,37.333,3.625,50.583,,,
2013-07-13,3.708,,,,19.208,21.125,1.917,37.625,2.083,52.292,,,
2013-07-14,2.708,,,,13.125,14.375,1.25,38.25,2.125,57.917,,,
2013-07-15,1.739,,,,7.261,8.13,0.87,20.792,1.739,29.167,,,
2013-07-16,2.125,,,,10.833,12.292,1.458,14.75,2.208,17.667,,,
2013-07-17,2.304,,,,18.435,21.783,3.348,19.708,2.478,26.826,,,
2013-07-18,1.958,,,,20.917,24.042,3.125,23.958,2.917,31.167,,,
2013-07-19,1.083,,,,9.458,10.708,1.25,12.75,1.167,14.167,,,
2013-07-20,1.125,,,,8.375,10.125,1.75,12.625,1.25,13.917,,,
2013-07-21,2.348,,,,9.478,10.609,1.13,16.917,2.913,19.667,,,
2013-07-22,3.167,,,,26.0,30.625,4.625,24.083,4.292,34.167,,,
2013-07-23,2.609,,,,18.478,21.174,2.696,27.522,1.696,40.391,,,
2013-07-24,2.333,,,,16.0,18.375,2.375,18.792,1.792,28.375,,,
2013-07-25,1.917,,,,12.958,15.75,2.792,17.875,1.208,25.375,,,
2013-07-26,2.667,,,,25.167,33.333,8.167,27.375,3.375,37.0,,,
2013-07-27,2.478,,,,17.826,20.478,2.652,23.958,2.043,34.792,,,
2013-07-28,3.208,,,,10.625,11.083,0.458,18.5,1.875,23.667,,,
2013-07-29,3.458,,,,25.125,28.708,3.583,26.667,2.417,40.708,,,
2013-07-30,3.455,,,,16.391,17.739,1.348,32.375,1.696,50.435,,,
2013-07-31,2.833,,,,15.417,17.417,2.0,31.75,2.958,44.958,,,
2013-08-01,2.792,,,,18.375,24.375,6.0,26.792,2.458,40.75,,,
2013-08-02,1.696,,,,9.652,11.652,2.0,13.333,1.826,17.167,,,
2013-08-03,2.583,,,,17.0,20.417,3.417,17.917,3.25,23.417,,,
2013-08-04,2.292,,,,12.792,14.25,1.458,16.333,3.417,22.333,,,
2013-08-05,2.75,,,,20.583,24.208,3.625,19.542,3.792,27.208,,,
2013-08-06,2.739,,,,24.391,33.087,8.696,20.478,2.783,31.609,,,
2013-08-07,2.125,,,,15.333,17.583,2.25,21.625,1.625,26.542,,,
2013-08-08,3.565,,,,27.5,29.591,2.091,34.458,3.261,50.833,,,
2013-08-09,3.542,,,,26.75,28.292,1.542,43.417,2.708,74.25,,,
