date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean
2012-09-08,93.0,73.958,46.0,28.792,57.896,29.104,20.98,28.646,33.8,28.708,25.9,7.625
2012-09-09,85.0,66.042,42.0,13.542,22.292,8.75,9.292,13.146,34.8,29.75,26.4,4.043
2012-09-10,88.0,65.5,40.0,20.521,39.25,18.73,13.396,17.312,35.6,29.917,26.4,3.917
2012-09-11,83.0,62.667,39.0,26.527,50.968,24.44,16.125,19.646,35.3,29.5,26.3,4.958
2012-09-12,79.0,61.5,41.0,35.517,69.473,33.956,14.855,19.396,35.0,28.862,24.4,7.333
2012-09-13,79.0,62.208,41.0,33.208,48.521,15.312,20.833,25.438,36.3,29.729,25.4,5.333
2012-09-14,82.0,66.0,48.0,27.913,43.935,16.022,17.478,21.63,33.2,29.379,26.8,4.826
2012-09-15,86.0,70.792,49.0,23.979,47.312,23.333,11.73,17.75,33.9,29.388,26.4,5.696
2012-09-16,98.0,76.333,62.0,15.938,27.0,11.062,11.5,18.625,32.2,28.921,26.1,5.167
2012-09-17,98.0,76.083,54.0,14.03,25.423,11.394,10.292,18.75,31.8,28.588,25.9,4.042
2012-09-18,94.0,75.292,53.0,19.981,45.954,25.973,10.77,18.292,31.2,28.45,25.7,4.917
2012-09-19,98.0,85.458,66.0,21.98,50.0,28.021,6.666,12.229,29.6,26.917,25.0,4.625
2012-09-20,97.0,71.083,44.0,30.75,59.792,29.042,17.73,22.521,33.5,28.246,24.6,6.083
2012-09-21,91.0,80.333,68.0,35.108,78.956,43.848,18.848,27.152,28.0,25.071,23.0,8.636
2012-09-22,98.0,85.667,66.0,22.166,38.75,16.584,11.062,15.062,26.5,22.562,20.0,6.75
2012-09-23,98.0,94.958,83.0,18.906,28.709,9.804,8.604,14.292,22.1,20.233,18.5,5.167
2012-09-24,95.0,70.833,39.0,35.822,71.028,35.206,8.396,12.792,30.8,23.817,19.2,6.792
2012-09-25,99.0,82.208,71.0,29.958,65.396,35.438,7.021,12.896,22.4,20.283,18.2,6.75
2012-09-26,89.0,65.125,43.0,30.761,75.547,44.786,10.896,16.435,27.3,22.088,18.6,7.87
2012-09-27,71.0,61.375,47.0,24.438,49.417,24.979,10.208,14.271,26.1,21.429,18.1,5.087
2012-09-28,81.0,70.375,62.0,19.27,30.771,11.5,6.479,10.208,25.5,22.446,20.0,3.75
2012-09-29,90.0,73.542,54.0,33.914,65.378,31.464,12.792,18.792,30.5,25.471,21.6,7.417
2012-09-30,98.0,75.917,51.0,17.096,26.376,9.28,15.896,21.666,30.2,25.871,22.7,4.833
2012-10-01,73.0,58.913,41.0,20.854,35.088,14.234,9.492,12.638,32.8,27.596,24.5,4.0
2012-10-02,85.0,72.833,54.0,26.896,57.896,31.0,12.604,16.792,28.4,24.383,22.2,6.458
2012-10-03,99.0,85.292,75.0,25.042,54.917,29.875,8.27,14.166,22.6,20.95,18.5,5.739
2012-10-04,91.0,66.208,41.0,24.183,51.499,27.316,4.904,12.044,30.8,23.488,18.5,5.478
2012-10-05,89.0,69.583,37.0,35.435,76.0,40.566,11.875,15.833,31.1,24.946,20.6,8.125
2012-10-06,98.0,77.083,47.0,30.604,65.188,34.584,16.48,21.416,29.5,24.671,20.1,7.5
2012-10-07,97.0,81.25,51.0,22.646,37.896,15.25,12.604,18.625,23.4,19.517,17.6,6.875
2012-10-08,95.0,67.75,45.0,21.812,40.125,18.312,12.208,18.0,24.7,19.921,16.6,6.458
2012-10-09,75.0,64.042,48.0,26.146,54.146,28.0,8.229,14.166,25.1,19.475,16.3,5.348
2012-10-10,90.0,65.208,48.0,28.229,60.146,31.916,7.625,13.562,24.3,19.462,15.6,5.625
2012-10-11,90.0,71.708,46.0,26.674,56.934,30.261,8.554,14.292,28.2,21.529,18.0,5.792
2012-10-12,82.0,53.5,37.0,23.934,36.261,12.326,5.652,11.304,25.2,20.892,17.7,3.565
2012-10-13,55.0,41.917,34.0,18.521,23.646,5.125,12.917,14.917,26.9,20.958,16.7,3.083
2012-10-14,94.0,71.875,49.0,21.208,30.416,9.208,18.688,25.958,20.2,18.071,16.1,5.542
2012-10-15,84.0,61.208,32.0,30.334,56.042,25.708,19.042,25.583,29.3,21.712,16.2,6.565
2012-10-16,68.0,53.708,37.0,36.771,83.312,46.542,14.458,19.833,26.0,19.988,16.6,7.458
2012-10-17,99.0,78.917,48.0,37.75,66.0,28.25,30.282,30.71,24.7,17.812,14.3,6.261
2012-10-18,99.0,92.958,89.0,35.875,89.438,53.562,16.5,14.23,20.1,17.667,14.0,7.667
2012-10-19,99.0,65.375,38.0,29.688,75.771,46.084,8.958,11.042,22.7,16.662,12.5,6.917
2012-10-20,72.0,57.333,40.0,34.354,69.854,35.5,14.271,16.833,23.9,18.171,12.8,7.208
2012-10-21,86.0,56.417,26.0,28.812,36.042,7.229,20.458,22.584,29.4,20.271,14.4,5.478
2012-10-22,85.0,67.5,55.0,33.348,54.608,21.261,24.391,29.87,25.1,19.842,14.7,5.913
2012-10-23,95.0,80.333,68.0,17.928,29.398,11.469,8.854,13.784,24.0,20.046,15.3,3.417
2012-10-24,72.0,44.083,31.0,21.917,33.875,11.958,6.5,11.604,22.6,17.125,13.7,2.958
2012-10-25,76.0,58.708,50.0,46.333,131.458,85.125,13.958,19.198,20.9,16.721,14.0,7.292
2012-10-26,84.0,65.292,39.0,34.354,74.458,40.104,20.062,26.354,25.7,18.488,12.6,8.125
2012-10-27,78.0,66.417,46.0,26.833,52.292,25.458,18.208,25.333,21.9,17.758,15.6,6.87
2012-10-28,99.0,86.125,70.0,19.688,29.334,9.645,11.875,18.125,16.4,15.3,14.6,4.583
2012-10-29,99.0,61.125,31.0,18.044,32.609,14.566,8.23,13.666,23.6,17.575,14.0,3.667
2012-10-30,72.0,56.5,42.0,37.804,80.86,43.057,16.848,23.5,18.3,15.029,11.5,6.783
2012-10-31,85.0,68.542,46.0,32.75,81.0,48.25,18.625,25.833,18.6,14.483,11.1,7.208
2012-11-01,91.0,68.292,39.0,36.666,74.125,37.458,23.938,28.792,22.5,15.2,10.3,6.375
2012-11-02,86.0,48.0,31.0,21.958,36.0,14.042,7.631,12.688,20.4,14.858,12.2,3.348
2012-11-03,57.0,46.375,35.0,18.584,29.604,11.02,8.938,13.0,18.9,13.996,11.6,3.917
2012-11-04,68.0,46.958,30.0,21.478,32.087,10.609,9.438,15.917,21.8,14.971,11.0,4.583
2012-11-05,99.0,68.75,55.0,35.123,70.64,35.517,28.913,32.935,16.1,13.275,10.2,6.826
2012-11-06,99.0,98.208,96.0,33.792,68.208,34.417,33.646,45.502,15.1,13.738,12.6,5.562
2012-11-07,98.0,65.625,36.0,36.858,55.162,18.304,12.354,20.0,22.4,16.479,13.0,6.125
2012-11-08,78.0,50.667,30.0,40.667,71.354,30.688,14.479,19.396,23.2,16.025,10.5,6.565
2012-11-09,57.0,46.833,38.0,21.458,31.292,9.833,7.72,13.604,22.2,16.479,13.9,3.875
2012-11-10,78.0,51.292,35.0,22.87,42.326,19.456,9.439,15.25,21.3,15.512,11.6,5.25
2012-11-11,99.0,84.083,70.0,24.458,34.854,10.396,21.438,28.146,14.9,12.742,10.9,5.417
2012-11-12,99.0,87.042,65.0,33.717,71.044,37.326,13.848,20.456,20.1,15.104,12.4,6.348
2012-11-13,82.0,64.792,44.0,40.062,85.666,45.604,22.146,25.458,18.1,14.3,12.1,7.167
2012-11-14,76.0,48.125,27.0,28.25,43.562,15.312,10.166,10.854,19.3,13.288,9.8,4.13
2012-11-15,62.0,47.875,32.0,26.084,37.688,11.604,6.271,7.166,16.8,11.271,7.4,3.833
2012-11-16,70.0,54.25,33.0,33.423,74.294,40.87,5.625,8.75,19.4,12.883,7.7,6.522
2012-11-17,99.0,83.833,68.0,30.458,66.083,35.625,15.77,19.375,16.1,11.992,8.8,6.208
2012-11-18,79.0,47.833,32.0,10.25,12.604,2.354,4.042,5.146,17.7,12.633,9.3,3.417
2012-11-19,78.0,60.917,45.0,33.718,72.13,38.413,18.392,19.087,9.8,8.392,6.9,6.435
2012-11-20,91.0,56.958,31.0,31.416,80.292,48.875,16.25,18.854,19.8,11.542,5.4,6.13
2012-11-21,51.0,43.917,32.0,23.562,35.792,12.23,6.834,8.354,16.1,11.233,8.6,3.708
2012-11-22,80.0,61.375,49.0,46.956,135.652,88.696,26.896,27.208,14.9,10.671,8.0,9.625
2012-11-23,95.0,85.333,74.0,36.416,82.146,45.73,36.104,37.604,11.4,9.729,7.8,8.417
2012-11-24,82.0,68.333,48.0,34.438,86.542,52.104,10.875,15.334,15.1,10.538,7.2,8.833
2012-11-25,80.0,61.875,37.0,29.667,49.938,20.271,7.334,10.917,15.3,9.008,4.9,6.708
2012-11-26,99.0,81.375,66.0,38.718,89.739,51.022,24.957,29.282,11.0,8.071,6.8,7.5
2012-11-27,67.0,43.042,32.0,19.458,30.375,10.916,2.062,4.646,14.2,10.5,6.5,3.583
2012-11-28,71.0,59.042,52.0,40.348,103.565,63.217,16.208,15.833,8.4,7.275,6.2,7.583
2012-11-29,94.0,69.667,37.0,46.958,139.166,92.208,34.729,35.146,17.0,9.621,3.6,10.0
2012-11-30,94.0,80.375,72.0,35.416,86.938,51.521,24.854,29.042,11.6,9.992,8.7,7.792
2012-12-01,93.0,76.583,54.0,28.521,74.062,45.542,17.188,19.23,10.2,6.796,4.4,7.0
2012-12-02,99.0,60.208,40.0,17.896,31.792,13.896,7.354,8.75,9.5,5.454,2.4,5.348
2012-12-03,99.0,82.87,64.0,28.13,45.022,16.892,13.392,15.934,8.6,6.308,3.2,4.217
2012-12-04,96.0,76.5,45.0,34.761,88.978,54.217,11.916,17.479,12.4,9.233,7.2,6.042
2012-12-05,60.0,49.417,32.0,41.292,84.146,42.854,7.916,10.25,15.5,9.379,4.2,6.417
2012-12-06,88.0,48.792,27.0,25.354,41.396,16.042,8.229,9.188,18.4,11.05,6.7,3.917
2012-12-07,55.0,44.417,31.0,34.979,65.312,30.333,9.5,9.792,14.8,8.358,5.0,5.375
2012-12-08,77.0,52.417,23.0,30.167,61.292,31.125,12.188,12.583,17.7,7.612,2.7,5.13
2012-12-09,62.0,41.583,30.0,15.417,19.729,4.312,5.875,6.542,12.0,6.317,2.6,3.917
2012-12-10,71.0,47.458,26.0,32.136,53.091,20.955,6.435,5.783,11.0,4.888,1.3,4.696
2012-12-11,60.0,44.75,26.0,42.792,109.979,67.188,14.166,10.48,13.8,6.2,1.1,7.708
2012-12-12,63.0,49.0,31.0,33.208,58.48,25.271,10.729,9.0,13.2,6.512,2.8,5.208
2012-12-13,61.0,50.542,35.0,34.021,56.208,22.188,12.229,10.771,12.5,6.221,1.9,4.625
2012-12-14,69.0,58.417,45.0,49.354,117.021,67.667,32.938,28.146,13.2,6.425,1.4,8.87
2012-12-15,99.0,76.75,59.0,54.708,158.979,104.27,64.146,60.916,8.9,6.992,5.3,12.958
2012-12-16,84.0,52.75,31.0,20.19,34.63,14.439,19.583,21.833,19.1,11.833,7.4,5.708
2012-12-17,96.0,77.167,54.0,34.729,59.312,24.583,28.52,26.062,8.1,7.396,6.5,5.792
2012-12-18,94.0,65.667,41.0,30.354,69.812,39.458,19.468,19.084,16.4,10.35,7.0,5.917
2012-12-19,47.0,39.0,31.0,16.131,22.391,6.261,4.152,4.152,9.6,5.796,3.9,2.913
2012-12-20,54.0,39.875,23.0,32.584,60.354,27.771,9.208,9.146,12.5,5.942,1.9,5.043
2012-12-21,66.0,53.417,41.0,44.438,107.27,62.834,19.229,17.25,9.4,6.117,2.4,7.875
2012-12-22,99.0,76.875,53.0,34.109,78.218,44.109,26.292,25.125,9.7,6.092,3.4,7.083
2012-12-23,68.0,52.25,44.0,23.854,39.75,15.896,12.152,13.792,8.4,6.442,3.6,7.0
2012-12-24,71.0,46.708,27.0,23.438,38.896,15.458,6.682,9.77,9.6,4.588,1.4,5.167
2012-12-25,75.0,56.542,38.0,46.75,108.659,61.91,17.816,16.413,11.7,4.304,-0.5,8.304
2012-12-26,75.0,46.167,32.0,21.688,43.666,21.979,4.958,7.146,7.7,3.779,0.7,3.826
2012-12-27,64.0,47.875,34.0,32.812,71.958,39.146,11.75,11.042,10.4,3.588,0.2,5.667
2012-12-28,99.0,71.083,54.0,52.044,153.413,101.37,42.27,34.125,6.0,3.554,0.3,10.292
2012-12-29,99.0,76.792,48.0,24.062,45.958,21.896,10.958,14.167,12.8,7.575,3.4,6.167
2012-12-30,99.0,95.625,80.0,24.583,37.292,12.708,22.416,22.792,8.3,7.033,6.0,5.833
2012-12-31,97.0,49.042,38.0,16.042,22.646,6.604,4.125,7.167,12.2,8.412,4.4,5.458
2013-01-01,78.0,56.0,37.0,21.792,26.666,4.875,18.271,20.542,16.6,8.6,2.9,5.792
2013-01-02,73.0,52.458,36.0,13.875,16.688,2.812,6.916,8.458,12.5,6.875,3.8,3.667
2013-01-03,61.0,52.542,41.0,22.604,35.562,12.958,15.645,16.416,10.6,5.338,2.1,5.917
2013-01-04,75.0,55.792,41.0,21.646,37.521,15.875,12.771,14.938,12.4,6.133,2.7,5.261
2013-01-05,53.0,47.125,42.0,13.961,21.082,7.122,6.75,8.771,7.5,4.979,3.3,4.042
2013-01-06,61.0,48.75,31.0,22.657,36.146,13.489,6.146,7.77,10.2,4.362,0.9,3.458
2013-01-07,67.0,49.435,27.0,39.174,93.956,54.782,16.696,17.478,10.9,4.767,-0.6,7.043
2013-01-08,97.0,61.708,44.0,55.083,158.084,103.0,44.729,45.334,9.5,5.842,2.0,10.417
2013-01-09,95.0,58.0,31.0,24.092,47.3,23.206,8.479,10.792,11.4,6.858,2.4,4.208
2013-01-10,40.0,31.708,20.0,24.021,34.625,10.604,4.625,5.792,7.1,3.054,0.5,3.217
2013-01-11,65.0,49.167,28.0,41.66,99.655,57.996,15.458,14.354,10.6,3.8,-0.8,7.75
2013-01-12,69.0,56.083,39.0,33.396,51.229,17.834,17.833,18.062,11.5,4.779,0.1,6.5
2013-01-13,62.0,42.75,29.0,15.98,20.562,4.584,5.48,6.854,9.2,4.438,1.6,3.5
2013-01-14,47.0,37.458,29.0,24.166,33.562,9.396,5.938,7.146,9.6,3.721,0.9,3.417
2013-01-15,61.0,50.75,46.0,38.948,84.146,45.198,16.826,17.152,3.9,2.05,0.2,6.478
2013-01-16,68.0,53.167,29.0,43.23,97.042,53.812,19.312,19.208,11.3,3.917,-1.3,6.87
2013-01-17,63.0,46.0,25.0,32.356,61.178,28.822,12.792,12.771,9.8,4.253,2.2,5.042
2013-01-18,59.0,41.083,22.0,36.542,72.792,36.25,18.646,19.084,9.3,5.012,2.2,7.25
2013-01-19,79.0,37.208,21.0,12.334,15.292,2.958,8.938,10.792,7.4,3.879,1.6,3.167
2013-01-20,52.0,37.542,27.0,44.521,105.166,60.646,20.625,20.75,8.8,4.046,0.1,7.667
2013-01-21,83.0,48.0,20.0,36.935,88.956,52.022,22.666,23.478,11.9,5.675,1.1,6.87
2013-01-22,83.0,50.417,27.0,34.396,71.625,37.23,19.919,21.125,9.8,5.192,1.6,6.783
2013-01-23,45.0,33.5,24.0,32.165,52.329,20.164,10.062,10.521,10.8,5.788,1.7,4.167
2013-01-24,55.0,46.208,38.0,44.954,89.458,44.504,23.812,24.188,12.0,6.408,1.2,6.792
2013-01-25,64.0,53.125,39.0,66.271,183.833,117.562,57.77,61.98,11.1,6.858,2.9,13.75
2013-01-26,86.0,45.0,28.0,24.23,48.938,24.708,25.042,29.23,14.4,7.308,1.9,5.833
2013-01-27,53.0,31.625,21.0,31.542,61.625,30.083,8.479,10.188,9.3,4.279,0.8,5.292
2013-01-28,53.0,36.667,20.0,41.212,85.244,44.032,15.848,19.196,15.8,7.812,0.6,5.909
2013-01-29,64.0,40.583,22.0,33.089,58.94,25.852,10.688,13.0,12.8,8.438,4.4,5.375
2013-01-30,85.0,60.375,46.0,43.74,98.638,54.898,26.375,28.562,14.4,9.075,5.3,7.208
2013-01-31,75.0,41.083,20.0,30.334,59.958,29.625,15.521,16.479,15.0,9.054,5.8,5.0
2013-02-01,76.0,48.0,31.0,35.479,69.52,34.042,16.979,19.396,13.4,7.575,3.7,7.625
2013-02-02,76.0,58.125,44.0,45.875,88.396,42.521,43.479,46.625,13.7,8.325,5.3,10.917
2013-02-03,79.0,66.375,47.0,50.729,116.354,65.625,54.98,61.125,18.4,11.608,5.8,10.522
2013-02-04,87.0,73.0,43.0,29.072,67.166,38.095,12.979,15.792,10.5,4.371,0.3,6.167
2013-02-05,49.0,34.625,22.0,17.122,26.135,9.013,4.339,6.37,5.3,1.108,-1.5,2.957
2013-02-06,35.0,30.958,25.0,21.417,32.084,10.666,3.667,7.188,6.5,2.371,-1.0,2.833
2013-02-07,44.0,34.625,23.0,31.042,74.25,43.208,17.571,11.542,7.8,3.804,0.3,6.625
2013-02-08,89.0,81.0,44.0,16.542,25.146,8.604,6.842,9.084,2.7,-0.088,-1.3,3.292
2013-02-09,87.0,56.667,42.0,12.812,19.271,6.458,0.754,4.833,9.2,4.958,0.9,2.652
2013-02-10,49.0,38.333,25.0,30.606,46.063,15.456,10.166,12.604,9.5,5.467,2.6,4.083
2013-02-11,63.0,46.25,35.0,21.145,36.378,15.234,6.334,8.396,5.3,3.288,1.7,4.708
2013-02-12,56.0,45.458,40.0,28.674,62.348,33.674,6.609,9.261,9.3,4.779,2.6,5.652
2013-02-13,61.0,45.375,32.0,44.083,109.5,65.416,15.229,14.208,9.0,4.904,1.1,7.333
2013-02-14,89.0,78.042,38.0,25.875,38.188,12.312,12.062,10.146,4.1,0.962,-0.4,3.375
2013-02-15,89.0,76.042,55.0,12.708,14.188,1.479,2.084,3.584,6.0,3.288,-0.2,2.087
2013-02-16,58.0,43.042,32.0,9.364,10.158,0.794,9.292,10.438,9.0,6.192,4.2,2.375
2013-02-17,41.0,35.083,27.0,24.978,37.126,12.148,23.104,23.917,13.9,6.75,3.0,4.25
2013-02-18,40.0,32.875,24.0,16.333,20.271,3.938,10.542,9.812,9.0,4.354,2.4,2.792
2013-02-19,44.0,35.167,24.0,19.891,25.608,5.718,9.0,9.413,8.4,4.204,0.9,2.957
2013-02-20,55.0,41.5,28.0,38.458,74.208,35.75,23.562,23.062,7.1,4.05,0.2,5.875
2013-02-21,51.0,33.958,20.0,23.792,34.375,10.584,13.5,13.792,9.9,4.954,1.8,3.739
2013-02-22,43.0,33.833,21.0,20.65,28.06,7.41,8.708,8.438,9.6,4.796,1.1,3.25
2013-02-23,52.0,44.375,37.0,22.504,35.876,13.372,13.834,13.292,9.6,5.546,2.4,5.708
2013-02-24,57.0,46.5,37.0,36.916,82.125,45.208,17.27,16.771,10.7,6.4,3.9,7.042
2013-02-25,65.0,44.458,25.0,42.341,76.159,33.818,35.674,34.409,13.4,7.85,2.4,6.591
2013-02-26,67.0,44.75,27.0,47.834,92.708,44.875,46.854,48.812,14.7,9.421,4.4,8.875
2013-02-27,92.0,76.542,59.0,58.958,132.146,73.188,66.125,67.896,12.6,8.742,6.2,10.261
2013-02-28,92.0,58.542,31.0,33.232,52.486,19.254,33.334,35.812,18.2,13.275,8.0,5.833
2013-03-01,90.0,77.917,59.0,35.188,71.538,36.35,33.208,33.021,11.9,8.588,7.1,8.625
2013-03-02,89.0,86.042,82.0,19.667,30.875,11.208,18.396,16.208,6.6,5.492,4.7,5.333
2013-03-03,86.0,54.5,27.0,23.771,43.646,19.875,10.562,9.75,11.6,6.471,3.9,4.125
2013-03-04,74.0,42.875,26.0,36.798,81.244,44.446,17.89,16.627,11.8,6.975,1.8,6.696
2013-03-05,90.0,82.625,47.0,35.334,63.375,28.042,29.166,27.146,8.4,6.088,4.4,5.826
2013-03-06,45.0,29.417,19.0,16.674,24.218,7.544,9.557,8.91,9.8,5.271,2.6,3.125
2013-03-07,53.0,32.708,14.0,26.88,40.282,13.402,12.958,11.98,8.6,4.262,1.5,3.875
2013-03-08,48.0,33.125,19.0,25.688,37.479,11.792,13.125,13.02,11.0,5.792,1.2,4.292
2013-03-09,67.0,41.667,22.0,24.938,37.479,12.542,15.688,13.938,11.7,6.858,3.0,5.458
2013-03-10,66.0,34.5,17.0,18.334,22.771,4.438,10.521,9.896,8.4,4.567,0.9,3.167
2013-03-11,54.0,33.875,10.0,29.875,43.312,13.438,10.166,9.604,12.6,6.092,0.7,4.087
2013-03-12,66.0,38.333,24.0,49.798,84.598,34.802,37.326,37.348,17.7,10.821,3.6,6.783
2013-03-13,98.0,76.167,55.0,41.258,76.089,34.832,44.704,46.416,15.7,11.383,7.8,6.875
2013-03-14,77.0,43.208,28.0,22.458,37.562,15.105,7.438,6.48,11.9,9.892,6.2,3.833
2013-03-15,58.0,36.75,20.0,19.708,27.625,7.916,11.208,8.916,13.5,8.571,3.9,3.75
2013-03-16,67.0,43.333,28.0,21.334,26.354,5.021,25.292,22.916,18.9,10.8,4.1,5.083
2013-03-17,67.0,47.318,31.0,42.792,72.699,29.908,37.062,39.098,17.4,12.123,6.0,7.783
2013-03-18,73.0,58.5,39.0,30.481,47.972,17.49,29.396,31.652,20.7,14.988,8.4,4.913
2013-03-19,55.0,39.333,28.0,28.29,57.331,29.041,18.75,18.5,13.4,11.104,9.5,5.75
2013-03-20,89.0,80.625,56.0,31.084,51.438,20.354,14.271,13.312,9.9,7.792,6.6,4.792
2013-03-21,74.0,37.333,19.0,12.271,14.834,2.562,5.104,3.625,13.6,9.658,6.3,2.417
2013-03-22,45.0,31.583,19.0,17.771,24.416,6.646,10.438,8.062,15.5,9.467,4.6,2.958
2013-03-23,58.0,33.667,16.0,17.646,21.229,3.584,14.73,13.0,17.0,11.542,6.6,3.435
2013-03-24,55.0,33.25,11.0,36.169,59.32,23.15,21.938,21.042,19.9,13.708,8.1,5.167
2013-03-25,52.0,36.708,19.0,46.063,70.898,24.834,30.761,30.348,23.9,16.879,10.7,5.913
2013-03-26,79.0,52.583,34.0,39.52,63.646,24.125,25.833,26.438,19.9,16.217,13.6,5.083
2013-03-27,91.0,78.417,70.0,44.521,90.958,46.438,37.0,38.688,14.3,12.192,9.8,7.583
2013-03-28,82.0,48.167,19.0,41.77,81.875,40.104,30.667,30.104,21.1,14.717,7.8,6.833
2013-03-29,59.0,46.25,29.0,30.688,41.021,10.334,25.0,26.083,23.0,17.742,12.9,5.0
2013-03-30,88.0,76.5,41.0,13.848,17.095,3.246,10.98,14.729,18.8,16.075,14.5,3.375
2013-03-31,50.0,31.458,16.0,13.28,15.604,2.324,11.37,9.646,20.8,15.396,12.2,2.75
2013-04-01,99.0,63.167,35.0,35.875,78.25,42.375,21.229,22.604,17.3,11.646,5.3,7.13
2013-04-02,99.0,95.708,65.0,36.5,58.896,22.396,22.625,24.167,11.9,10.304,8.6,5.625
2013-04-03,99.0,76.167,45.0,18.696,25.108,6.413,1.48,5.792,16.0,13.183,11.3,3.042
2013-04-04,78.0,54.833,34.0,33.584,54.125,20.542,9.108,12.282,22.9,17.296,11.1,5.25
2013-04-05,86.0,64.708,43.0,34.938,65.542,30.604,22.292,28.375,24.1,18.567,13.4,6.625
2013-04-06,99.0,81.833,51.0,26.896,38.562,11.666,20.417,29.542,20.7,16.633,13.7,5.083
2013-04-07,98.0,58.125,29.0,8.916,11.271,2.354,5.771,10.146,23.9,17.812,11.4,3.13
2013-04-08,41.0,30.417,18.0,16.458,21.688,5.23,7.938,8.25,21.4,14.888,9.9,2.875
2013-04-09,53.0,42.667,31.0,35.044,68.109,33.066,18.666,19.48,22.8,16.621,10.0,5.417
2013-04-10,78.0,53.333,40.0,33.854,65.27,31.416,16.104,18.666,18.2,13.708,8.0,6.833
2013-04-11,93.0,67.333,42.0,31.913,62.304,30.392,12.646,13.065,15.0,10.071,6.0,6.565
2013-04-12,82.0,51.583,31.0,33.146,56.812,23.666,19.64,19.979,17.5,11.858,6.2,5.792
2013-04-13,70.0,50.167,32.0,27.916,43.083,15.166,11.25,13.416,18.5,13.058,7.1,5.435
2013-04-14,78.0,55.167,38.0,14.708,18.312,3.604,18.548,21.5,20.9,16.396,9.6,3.833
2013-04-15,69.0,56.375,41.0,30.0,54.218,24.218,19.708,27.458,25.1,18.117,12.8,5.917
2013-04-16,73.0,56.75,43.0,39.729,70.646,30.916,16.708,22.396,22.9,17.071,11.1,6.5
2013-04-17,79.0,61.042,47.0,28.166,43.312,15.146,24.667,33.896,23.5,20.308,15.8,4.417
2013-04-18,82.0,67.917,54.0,24.327,39.608,15.282,15.87,22.218,25.0,20.462,15.8,4.217
2013-04-19,84.0,44.333,27.0,21.438,35.938,14.5,13.334,16.334,19.4,14.892,10.2,4.208
2013-04-20,99.0,63.958,39.0,27.688,56.417,28.729,18.48,20.625,11.9,9.442,6.2,6.25
2013-04-21,99.0,82.042,42.0,14.718,21.608,6.892,8.584,10.166,10.1,7.45,5.4,4.5
2013-04-22,46.0,33.417,24.0,21.0,30.375,9.375,14.916,15.438,17.4,11.988,5.9,3.583
2013-04-23,55.0,43.167,32.0,37.229,63.938,26.708,21.396,24.292,20.0,14.529,7.5,5.792
2013-04-24,96.0,71.696,50.0,26.783,39.674,12.891,13.41,20.674,18.0,16.758,14.0,4.522
2013-04-25,94.0,43.083,19.0,30.0,48.48,18.479,18.188,23.958,25.0,18.75,13.4,5.542
2013-04-26,79.0,57.583,33.0,35.521,61.188,25.666,17.312,24.688,24.5,18.067,13.0,6.667
2013-04-27,63.0,39.5,25.0,16.022,19.978,3.956,9.854,12.854,22.4,16.067,11.1,3.333
2013-04-28,37.0,30.375,24.0,11.52,12.562,1.042,12.042,14.208,22.8,17.242,11.9,2.917
2013-04-29,58.0,40.542,29.0,28.208,39.125,10.916,18.084,20.75,24.1,18.429,11.7,5.875
2013-04-30,72.0,65.083,55.0,21.542,30.021,8.479,18.542,25.166,22.2,19.5,15.6,4.333
2013-05-01,94.0,70.333,46.0,31.93,65.644,33.714,16.998,27.711,20.0,15.283,12.8,6.87
2013-05-02,88.0,42.708,25.0,16.202,23.358,7.157,10.794,7.905,21.0,14.862,11.0,3.167
2013-05-03,80.0,45.833,31.0,17.701,23.2,5.499,11.394,10.146,21.4,15.629,10.8,4.458
2013-05-04,75.0,53.292,33.0,18.333,25.062,6.73,12.438,14.479,22.6,17.204,11.3,5.083
2013-05-05,81.0,50.208,27.0,13.645,16.188,2.542,16.334,18.854,24.6,18.912,13.9,4.083
2013-05-06,76.0,54.292,35.0,18.812,23.334,4.521,22.062,25.77,26.7,20.608,15.0,5.042
2013-05-07,50.0,40.208,29.0,10.166,12.104,1.938,6.229,8.625,21.1,15.821,10.5,2.125
2013-05-08,47.0,35.417,22.0,21.896,34.438,12.542,8.208,9.834,25.1,17.638,10.2,3.917
2013-05-09,70.0,46.792,30.0,35.348,56.304,20.956,14.424,16.916,26.4,20.483,13.8,4.833
2013-05-10,80.0,56.417,34.0,51.109,80.587,29.478,27.108,33.065,30.0,23.262,17.3,7.652
2013-05-11,98.0,87.667,67.0,29.416,53.208,23.792,27.979,35.354,20.6,18.904,17.2,6.542
2013-05-12,99.0,66.958,34.0,19.854,29.084,9.229,13.562,17.396,28.5,21.288,16.5,5.917
2013-05-13,91.0,72.917,52.0,31.292,64.812,33.521,18.062,24.208,24.6,19.933,16.4,6.875
2013-05-14,86.0,59.792,32.0,41.771,70.52,28.75,24.438,31.25,30.5,24.05,18.0,7.167
2013-05-15,87.0,67.348,44.0,30.046,59.864,29.818,24.5,31.826,26.9,21.829,17.7,6.174
2013-05-16,97.0,69.167,39.0,32.083,61.312,29.23,22.125,28.396,28.6,21.117,15.6,6.458
2013-05-17,89.0,60.042,29.0,35.479,68.75,33.271,16.666,21.062,26.9,19.467,13.1,6.583
