date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2012-06-05,16.930333333333333,19.180666666666667,2.25,12.680666666666667,0.875,190.0,3.625,29.261,219.261
2012-06-06,24.347333333333335,38.75,14.403,15.958333333333334,0.917,190.348,4.375,31.652,222.0
2012-06-07,28.139,35.264,7.125,20.152666666666665,2.917,191.348,5.792,33.565,224.913
2012-06-08,22.14633333333333,28.907666666666668,6.761333333333333,23.753666666666664,1.318,191.0,4.042,31.696,222.696
2012-06-09,22.389,31.291666666666668,8.902666666666667,15.111333333333334,0.583,189.87,5.167,30.087,219.957
2012-06-10,12.263666666666666,16.014,3.75,10.444333333333333,0.542,190.522,4.167,27.783,218.304
2012-06-11,17.747333333333334,24.075333333333333,6.328,11.624666666666664,1.087,188.45,4.182,27.75,216.2
2012-06-12,28.846999999999998,47.19466666666667,18.346999999999998,13.639000000000001,0.792,190.739,5.083,33.13,223.87
2012-06-13,33.416666666666664,54.05566666666667,20.639,14.986333333333334,3.375,191.783,5.625,34.609,226.391
2012-06-14,33.69433333333333,55.389,21.694666666666667,16.680333333333333,3.0,191.304,5.208,32.261,223.565
2012-06-15,20.153000000000002,25.66633333333333,5.514,15.541666666666666,1.167,189.739,3.875,28.348,218.087
2012-06-16,21.028000000000002,30.097333333333335,9.069333333333333,11.264000000000001,0.0,190.348,4.625,35.087,225.435
2012-06-17,13.805666666666667,20.152666666666665,6.347,6.333333333333333,0.125,190.174,4.375,31.043,221.217
2012-06-18,38.839333333333336,57.333333333333336,18.494,19.406333333333333,4.609,195.0,5.773,39.0,234.0
2012-06-19,13.860999999999999,17.569666666666667,3.7083333333333335,14.327333333333334,0.5,187.87,3.417,29.217,217.087
2012-06-20,23.25,41.916333333333334,18.666666666666668,8.860999999999999,1.292,190.783,4.667,39.13,229.913
2012-06-21,34.778,54.583,19.805666666666667,14.194666666666668,0.583,192.348,5.583,39.0,231.348
2012-06-22,21.504333333333335,42.44466666666667,20.94033333333333,8.337,0.304,190.13,4.375,32.261,222.391
2012-06-23,22.041666666666668,30.083333333333332,8.041666666666666,9.861333333333333,1.958,191.304,4.083,29.043,220.348
2012-06-24,18.528000000000002,22.930333333333333,4.402666666666667,20.875,3.333,195.304,5.333,32.565,227.87
2012-06-25,26.44333333333333,42.437333333333335,15.994,16.641666666666666,1.391,192.045,4.905,30.136,222.182
2012-06-26,22.611,33.639,11.027666666666667,17.555666666666667,1.667,190.087,4.333,31.826,221.913
2012-06-27,27.236,34.06933333333333,6.833000000000001,21.319333333333333,3.375,192.87,5.292,33.174,226.043
2012-06-28,21.541666666666668,29.569333333333333,8.027666666666667,17.916666666666668,1.875,191.478,4.375,34.348,225.826
2012-06-29,28.514,48.27766666666667,19.764,19.791666666666668,3.958,195.391,6.417,36.739,232.13
2012-06-30,18.333333333333332,21.166666666666668,2.8333333333333335,23.222333333333335,3.083,190.087,4.625,28.13,218.217
2012-07-01,13.041666666666666,18.263666666666666,5.222333333333333,14.319333333333333,0.125,188.565,4.083,28.609,217.174
2012-07-02,26.255333333333336,47.12966666666667,20.874,12.447000000000001,2.261,190.217,5.0,34.478,224.696
2012-07-03,29.291666666666668,44.416666666666664,15.125,18.319333333333333,0.458,195.696,5.875,41.913,237.609
2012-07-04,35.56933333333333,53.958666666666666,18.388666666666666,18.721999999999998,2.542,194.957,5.417,36.174,231.13
2012-07-05,35.74966666666666,60.69466666666667,24.944333333333333,22.153000000000002,2.875,193.348,5.583,38.174,231.522
2012-07-06,24.72066666666667,35.339333333333336,10.618666666666666,16.595333333333333,0.087,190.13,4.833,35.435,225.565
2012-07-07,17.75,26.625,8.875,8.166666666666666,0.792,189.783,5.125,30.261,220.043
2012-07-08,11.083333333333334,13.583333333333334,2.5,11.444666666666668,0.875,192.304,4.458,26.957,219.261
2012-07-09,21.471666666666664,28.029666666666667,6.557666666666667,18.942333333333334,3.304,193.619,6.273,33.238,226.857
2012-07-10,20.736,29.930666666666667,9.194333333333333,23.083333333333332,2.75,194.087,4.708,38.478,232.565
2012-07-11,11.333333333333334,14.069333333333333,2.736333333333333,13.389000000000001,0.208,185.043,2.833,28.783,213.826
2012-07-12,10.083333333333334,17.541666666666668,7.458333333333333,10.486333333333333,0.042,179.261,2.708,25.783,205.043
2012-07-13,16.583,32.014,15.430333333333332,19.249666666666666,0.208,186.435,3.5,31.0,217.435
2012-07-14,17.472333333333335,27.416666666666668,9.944333333333333,21.167,0.0,186.435,4.625,30.087,216.522
2012-07-15,5.736,8.041666666666666,2.3056666666666668,11.610999999999999,0.0,178.13,2.0,20.435,198.565
2012-07-16,5.377,8.623333333333333,3.2463333333333337,7.597333333333334,0.0,178.435,2.826,21.696,200.13
2012-07-17,13.097333333333333,20.986,7.889,12.75,0.583,180.696,3.458,26.87,207.565
2012-07-18,24.236333333333334,34.666666666666664,10.430666666666667,19.540333333333333,0.667,186.5,5.208,36.409,222.909
2012-07-19,20.972333333333335,43.889,22.916666666666668,17.666666666666668,0.042,185.826,4.417,34.348,220.174
2012-07-20,21.720333333333333,29.00533333333333,7.285,22.951999999999998,0.565,190.435,4.792,32.652,223.087
2012-07-21,17.402666666666665,27.097333333333335,9.694666666666667,11.138666666666666,0.458,191.522,5.083,29.043,220.565
2012-07-22,14.930666666666667,19.208333333333332,4.277666666666667,15.541666666666666,2.542,190.652,5.167,26.217,216.87
2012-07-23,25.442000000000004,37.90266666666667,12.460666666666667,25.066,4.087,190.045,5.609,31.227,221.273
2012-07-24,28.75,39.47233333333333,10.722,30.458333333333332,3.667,202.348,5.583,53.043,255.391
2012-07-25,26.763666666666666,43.44433333333333,16.680333333333333,30.639,1.083,192.217,5.583,34.348,226.565
2012-07-26,25.791666666666668,41.30566666666667,15.513666666666666,34.903,1.792,194.696,5.417,37.217,231.913
2012-07-27,31.277666666666665,40.236,8.958333333333334,41.041666666666664,2.042,195.348,5.625,39.522,234.87
2012-07-28,22.374666666666666,27.166666666666668,4.792,33.139,1.917,191.565,6.292,34.913,226.478
2012-07-29,11.277666666666667,12.680666666666667,1.4026666666666667,33.47233333333333,0.792,185.174,4.083,24.609,209.783
2012-07-30,11.879666666666667,21.655,9.775333333333334,7.653666666666666,1.348,183.696,3.13,27.565,211.261
2012-07-31,15.388666666666666,25.930666666666667,10.541333333333334,11.0,1.083,184.087,3.542,38.348,222.435
2012-08-01,11.333333333333334,16.903000000000002,5.5696666666666665,11.486333333333334,1.583,174.913,3.125,31.391,206.304
2012-08-02,13.764000000000001,24.458333333333332,10.694333333333333,11.361333333333334,3.208,183.043,3.25,29.304,212.348
2012-08-03,17.719666666666665,28.623666666666665,10.903666666666666,12.104999999999999,2.545,190.174,4.292,37.13,227.304
2012-08-04,15.347333333333333,21.236,5.8886666666666665,14.041666666666666,1.292,189.13,4.125,32.261,221.391
2012-08-05,7.097333333333334,10.110999999999999,3.014,9.069333333333333,0.583,185.13,2.958,22.522,207.652
2012-08-06,18.06533333333333,32.858,14.792333333333334,11.525333333333334,0.739,182.429,5.455,34.095,216.524
2012-08-07,19.652666666666665,36.916666666666664,17.264,14.222,1.083,186.826,4.583,34.783,221.609
2012-08-08,23.277666666666665,37.083333333333336,13.805333333333332,14.416666666666666,1.333,193.304,4.792,29.13,222.435
2012-08-09,22.083333333333332,26.680333333333333,4.597,22.514,3.458,197.217,6.042,28.609,225.826
2012-08-10,17.305666666666667,21.097333333333335,3.7916666666666665,23.375,2.375,189.043,4.417,23.87,212.913
2012-08-11,15.639000000000001,20.180666666666667,4.541666666666667,20.055666666666667,0.875,189.87,4.833,35.826,225.696
2012-08-12,12.041666666666666,16.583,4.541666666666667,14.736333333333334,1.625,189.261,5.583,22.522,211.783
2012-08-13,8.99,12.008,3.0175,13.439333333333332,0.174,183.391,3.391,18.696,202.087
2012-08-14,9.4585,13.9375,4.4795,10.375,0.0,186.304,3.458,16.652,202.957
2012-08-15,6.354,10.6045,4.25,7.2636666666666665,0.0,181.435,3.0,13.565,195.0
2012-08-16,9.854,15.771,5.9165,9.111333333333333,0.0,182.478,3.333,16.87,199.348
2012-08-17,17.788999999999998,29.310499999999998,11.5215,16.930666666666667,0.364,188.783,4.75,25.043,213.826
2012-08-18,16.0415,25.542,9.5,12.930333333333332,0.25,191.043,4.667,25.174,216.217
2012-08-19,8.25,13.645499999999998,5.3955,8.028,0.792,183.609,3.5,16.87,200.478
2012-08-20,14.4535,23.3525,8.8995,11.586999999999998,2.652,185.0,4.182,18.909,203.909
2012-08-21,13.875,25.625,11.75,10.111333333333333,1.625,183.565,3.542,23.913,207.478
2012-08-22,10.375,21.542,11.1665,7.639,0.542,177.913,3.083,31.609,209.522
2012-08-23,12.6455,24.4165,11.771,8.944333333333333,1.5,169.615,3.625,48.154,217.769
2012-08-24,14.9375,28.708,13.771,8.486333333333333,1.542,184.455,3.958,25.545,210.0
2012-08-25,13.771,21.7295,7.9585,12.222333333333333,3.167,191.304,4.292,25.87,217.174
2012-08-26,6.7915,10.1455,3.354,9.708333333333334,2.542,184.043,3.0,18.087,202.13
2012-08-27,10.3615,16.7255,6.3635,10.242333333333333,1.174,183.091,3.043,18.5,201.591
2012-08-28,10.667,15.521,4.854,9.388666666666667,0.458,186.478,3.083,19.478,205.957
2012-08-29,13.104,20.5625,7.4585,9.903,0.75,183.174,3.333,19.217,202.391
2012-08-30,18.131333333333334,30.28533333333333,12.153666666666666,15.138666666666666,0.542,185.13,5.292,25.391,210.522
2012-08-31,9.780333333333333,14.616333333333332,4.836,10.366333333333333,0.0,179.826,3.042,19.13,198.957
2012-09-01,8.402666666666667,11.625,3.2223333333333333,9.542,0.292,182.565,3.208,15.522,198.087
2012-09-02,10.235999999999999,13.847333333333333,3.611,11.270000000000001,1.042,183.696,3.75,17.261,200.957
2012-09-03,12.131,15.640333333333333,3.5093333333333336,7.1816666666666675,0.435,184.0,3.261,16.727,200.727
2012-09-04,25.805333333333333,37.014,11.208333333333334,17.069333333333333,2.25,189.174,4.625,26.391,215.565
2012-09-05,26.930666666666667,40.27766666666667,13.347333333333333,27.847333333333335,2.625,189.304,6.083,28.0,217.304
2012-09-06,26.569666666666667,42.514,15.944666666666668,21.75,1.542,186.348,5.0,28.478,214.826
2012-09-07,24.53533333333333,39.41133333333333,14.876,20.791666666666668,2.909,187.696,5.625,27.87,215.565
2012-09-08,11.666333333333334,15.541666666666666,3.8753333333333333,12.153,0.458,185.0,3.417,16.87,201.87
2012-09-09,8.375,12.888666666666666,4.514,8.430666666666667,0.292,185.957,3.583,14.565,200.522
2012-09-10,11.362,17.638333333333332,6.275666666666667,8.214,1.348,183.55,3.136,17.15,200.7
2012-09-11,21.736333333333334,40.90266666666667,19.16633333333333,11.125,0.875,187.435,4.875,60.043,247.478
2012-09-12,24.680666666666667,44.55566666666667,19.875,13.833333333333334,1.917,189.696,4.833,26.0,215.696
2012-09-13,30.736333333333334,48.722,17.986333333333334,22.153000000000002,3.125,195.783,5.375,34.565,230.348
2012-09-14,12.393666666666666,15.119333333333332,2.7260000000000004,14.885333333333334,0.458,185.909,3.304,20.636,206.545
2012-09-15,16.819333333333333,24.569333333333333,7.75,11.417,1.708,185.391,4.5,21.565,206.957
2012-09-16,7.861,11.5,3.639,9.013666666666667,0.708,184.043,3.417,17.522,201.565
2012-09-17,5.898666666666667,7.304333333333333,1.406,6.6113333333333335,0.0,182.348,3.0,12.435,194.783
2012-09-18,8.416666666666666,10.888666666666666,2.4723333333333333,6.249666666666667,0.0,180.348,3.0,15.304,195.652
2012-09-19,15.194333333333333,20.152666666666665,4.958333333333333,11.388666666666666,1.0,184.696,3.625,20.435,205.13
2012-09-20,28.639,47.347,18.708333333333332,20.653000000000002,1.208,192.217,5.125,23.696,215.913
2012-09-21,29.479666666666663,45.73,16.25,20.030333333333335,1.304,192.652,5.208,23.913,216.565
2012-09-22,18.833333333333332,22.944333333333333,4.111,21.875,2.208,193.435,5.708,22.043,215.478
2012-09-23,14.194666666666668,18.346999999999998,4.152666666666667,16.417,0.5,191.957,5.417,18.913,210.87
2012-09-24,27.477000000000004,48.007000000000005,20.529666666666667,9.156666666666666,0.826,190.864,4.955,23.864,214.727
2012-09-25,26.458,40.84733333333333,14.388666666666666,9.180333333333333,0.833,190.13,4.583,25.087,215.217
2012-09-26,32.541666666666664,46.138666666666666,13.597333333333333,12.513666666666666,2.292,192.522,5.042,27.174,219.696
2012-09-27,32.125,51.06933333333333,18.944333333333333,17.819333333333333,1.0,194.13,5.75,33.0,227.13
2012-09-28,30.972333333333335,47.43033333333333,16.458333333333332,16.792,1.5,190.13,5.625,27.826,217.957
2012-09-29,33.083333333333336,47.153,14.069333333333333,27.125,2.917,195.0,6.417,39.261,234.261
2012-09-30,9.527666666666667,10.903,1.374666666666667,13.708333333333334,0.458,187.0,4.375,19.435,206.435
2012-10-01,21.236,35.29933333333333,14.063333333333334,6.677666666666667,0.348,189.591,4.391,22.136,211.727
2012-10-02,27.638666666666666,49.59733333333333,21.958333333333332,9.194666666666667,1.083,190.696,4.833,23.174,213.87
2012-10-03,27.013666666666666,47.19466666666667,20.180666666666667,11.5,1.292,189.913,5.042,24.435,214.348
2012-10-04,23.263666666666666,45.263666666666666,22.0,9.694666666666667,0.708,190.217,4.542,25.304,215.522
2012-10-05,25.495333333333335,45.07066666666666,19.575,10.058333333333334,1.0,189.522,4.417,23.957,213.478
2012-10-06,25.402666666666665,38.75,13.347,19.555666666666667,1.375,192.391,5.542,28.913,221.304
2012-10-07,11.235999999999999,14.639000000000001,3.4026666666666667,11.416666666666666,0.458,188.739,4.583,15.304,204.043
2012-10-08,20.681,27.608666666666664,6.927333333333333,12.333333333333334,2.043,191.783,5.043,18.696,210.478
2012-10-09,32.791666666666664,49.861333333333334,17.069666666666667,17.514,2.667,194.0,6.0,29.391,223.391
2012-10-10,26.444666666666667,34.264,7.819333333333333,14.222333333333333,1.083,191.739,4.542,23.478,215.217
2012-10-11,28.472333333333335,47.25,18.777666666666665,19.680666666666667,1.167,192.13,5.542,26.0,218.13
2012-10-12,22.597333333333335,40.903,18.305666666666667,11.694333333333333,0.583,192.043,4.792,20.348,212.391
2012-10-13,20.528000000000002,32.19433333333333,11.666333333333332,13.222,0.5,191.435,5.333,20.304,211.739
2012-10-14,25.528000000000002,33.722,8.194666666666667,30.597333333333335,2.083,196.217,7.333,28.174,224.391
2012-10-15,26.689999999999998,46.51666666666667,19.826999999999998,24.045333333333332,1.174,191.95,5.286,26.15,218.1
2012-10-16,30.999666666666666,47.111,16.111,25.986,2.917,193.565,6.208,26.565,220.13
2012-10-17,36.153,63.50033333333334,27.347333333333335,27.888666666666666,0.625,194.522,6.625,40.696,235.217
2012-10-18,34.12466666666666,65.58333333333333,31.458333333333332,12.749666666666668,0.125,194.087,5.792,33.174,227.261
2012-10-19,23.376666666666665,43.46,20.083333333333332,9.245,0.739,192.304,4.708,23.043,215.348
2012-10-20,27.444666666666667,40.763666666666666,13.319333333333333,15.916666666666666,2.458,193.217,6.208,25.087,218.304
2012-10-21,19.708333333333332,28.416666666666668,8.708333333333334,23.319333333333333,1.292,194.13,6.0,22.522,216.652
2012-10-22,24.157333333333337,40.11466666666667,15.957,23.361,1.13,192.455,4.773,25.0,217.455
2012-10-23,24.986,45.458,20.471999999999998,10.947333333333333,0.0,189.619,4.792,24.143,213.762
2012-10-24,25.778000000000002,52.416666666666664,26.639,11.069333333333333,0.708,193.478,4.875,22.391,215.87
2012-10-25,36.903,75.639,38.736,16.708333333333332,2.167,193.522,6.5,33.826,227.348
2012-10-26,39.56933333333333,70.54166666666667,30.972333333333335,21.639,2.167,197.091,6.625,40.864,237.955
2012-10-27,35.40266666666667,66.125,30.722333333333335,28.278000000000002,2.375,198.261,8.0,44.957,243.217
2012-10-28,23.027666666666665,33.291666666666664,10.264000000000001,20.916666666666668,0.292,195.174,6.583,27.696,222.87
2012-10-29,25.05033333333333,49.00333333333333,23.953000000000003,11.15,0.435,189.524,5.348,32.238,221.762
2012-10-30,25.653000000000002,48.56933333333333,22.916666666666668,14.75,1.5,196.087,5.292,28.783,224.87
2012-10-31,28.764,56.30566666666667,27.541666666666668,12.25,0.875,193.87,5.625,29.826,223.696
2012-11-01,26.499666666666666,54.375,27.875,13.138666666666666,1.083,193.957,5.583,31.696,225.652
2012-11-02,24.704666666666668,47.21866666666667,22.514,12.413000000000002,0.545,194.739,5.292,27.087,221.826
2012-11-03,17.083333333333332,25.680666666666667,8.597,15.055666666666667,0.375,193.609,5.417,22.435,216.043
2012-11-04,17.801,23.708333333333332,5.907333333333334,14.110999999999999,0.667,192.174,5.917,31.565,223.739
2012-11-05,42.319500000000005,85.3375,43.0185,27.290666666666667,1.652,202.2,7.238,54.95,257.15
2012-11-06,36.896,79.4165,42.521,22.264,1.292,197.478,6.5,40.826,238.304
2012-11-07,36.0,76.854,40.854,17.722333333333335,1.562,198.652,7.0,32.652,231.304
2012-11-08,42.5625,91.021,48.458,21.203666666666667,1.5,202.522,7.5,41.348,243.87
2012-11-09,31.146,61.583,30.4375,22.771,1.083,198.391,5.792,33.609,232.0
2012-11-10,24.8335,44.125,19.2915,12.697000000000001,0.875,193.609,5.458,29.522,223.13
2012-11-11,24.292,44.7915,20.5,11.722333333333333,0.458,198.522,6.542,36.739,235.261
2012-11-12,32.955666666666666,77.72733333333333,44.77166666666667,19.664,1.087,192.545,6.227,53.318,245.864
2012-11-13,34.222,75.27766666666666,41.05566666666667,26.041666666666668,3.708,200.522,8.083,42.435,242.957
2012-11-14,23.5,44.56933333333333,21.069666666666667,13.486333333333334,0.958,193.913,4.875,32.261,226.174
2012-11-15,26.583333333333332,53.81933333333333,27.236,6.7636666666666665,0.333,202.826,5.75,32.87,235.696
2012-11-16,33.080999999999996,61.198,28.117333333333335,12.219666666666667,1.13,192.522,6.917,46.13,238.652
2012-11-17,29.027666666666665,65.70833333333333,36.68033333333333,12.791333333333334,0.292,199.435,7.583,48.565,248.0
2012-11-18,13.111333333333334,19.402666666666665,6.291333333333334,11.069333333333333,1.042,194.13,5.75,29.348,223.478
2012-11-19,35.617333333333335,70.163,34.546,19.633333333333333,3.522,196.3,7.909,35.4,231.7
2012-11-20,32.80533333333333,70.97233333333334,38.166666666666664,20.333333333333332,1.458,194.739,6.458,33.174,227.913
2012-11-21,30.930666666666667,62.74966666666666,31.819666666666667,11.847333333333333,1.083,194.783,5.917,26.261,221.043
2012-11-22,43.22233333333333,120.875,77.653,28.764,2.208,201.957,8.792,61.043,263.0
2012-11-23,25.986,50.40266666666667,24.416666666666668,21.652666666666665,1.708,194.13,6.542,32.435,226.565
2012-11-24,18.41633333333333,30.999666666666666,12.583333333333334,9.972333333333333,1.375,193.304,5.5,20.783,214.087
2012-11-25,20.763666666666666,27.569666666666667,6.805666666666667,11.472333333333333,0.875,193.478,5.833,21.087,214.565
2012-11-26,31.495,85.55733333333335,54.062333333333335,17.465666666666667,0.304,196.409,6.905,34.773,231.182
2012-11-27,23.638666666666666,52.208333333333336,28.569333333333333,8.027666666666667,0.417,193.696,5.0,21.087,214.783
2012-11-28,38.916666666666664,90.99966666666667,52.083333333333336,18.236,3.458,197.696,8.792,42.565,240.261
2012-11-29,41.625,124.76400000000001,83.139,27.180666666666667,1.458,202.0,9.542,59.391,261.391
2012-11-30,29.222333333333335,81.264,52.041666666666664,22.903000000000002,1.333,199.435,7.375,41.957,241.391
2012-12-01,18.430666666666667,32.44466666666667,14.014000000000001,6.583333333333333,0.875,193.826,5.208,17.087,210.913
2012-12-02,19.152666666666665,30.29133333333333,11.139000000000001,15.485999999999999,0.75,194.0,6.208,18.739,212.739
2012-12-03,38.30166666666667,96.59566666666667,58.29366666666667,21.799333333333333,2.174,198.682,9.182,41.318,240.0
2012-12-04,26.041666666666668,64.52766666666666,38.486,14.486333333333334,0.5,197.0,6.333,33.174,230.174
2012-12-05,29.861,60.847,30.986333333333334,11.875333333333332,1.0,194.261,5.583,23.696,217.957
2012-12-06,21.764,45.597,23.83366666666667,10.555666666666667,1.125,193.696,5.083,18.174,211.87
2012-12-07,30.984333333333336,67.913,36.928666666666665,13.420333333333332,1.045,193.391,6.0,24.478,217.87
2012-12-08,19.319666666666667,32.722,13.403,13.694333333333333,1.458,193.0,5.958,16.957,209.957
2012-12-09,13.652666666666667,20.66633333333333,7.0136666666666665,10.194333333333333,1.5,193.522,5.667,11.304,204.826
2012-12-10,31.191999999999997,74.76466666666666,43.573,8.276333333333334,0.043,192.364,5.857,14.455,206.818
2012-12-11,33.236333333333334,76.139,42.903,10.166666666666666,0.542,197.462,6.375,23.231,220.692
2012-12-12,30.416666666666668,61.52766666666667,31.111,10.069333333333333,0.792,196.217,5.75,25.0,221.217
2012-12-13,37.583333333333336,80.625,43.041666666666664,14.375,1.167,196.217,6.625,33.478,229.696
2012-12-14,47.68066666666667,118.66666666666667,70.986,23.986333333333334,1.792,198.391,8.958,52.739,251.13
2012-12-15,39.125,80.667,41.541666666666664,16.638666666666666,0.083,196.696,8.458,42.174,238.87
2012-12-16,18.180666666666667,27.0,8.819666666666668,10.791666666666666,0.417,194.478,5.75,24.739,219.217
2012-12-17,42.38366666666666,114.469,72.08566666666667,20.960333333333335,1.435,199.091,9.095,50.409,249.5
2012-12-18,33.333666666666666,90.30566666666668,56.972,17.666666666666668,0.833,199.652,7.5,39.304,238.957
2012-12-19,25.268333333333334,52.76866666666666,27.5,6.736,0.542,191.826,5.333,16.391,208.217
2012-12-20,34.65,78.09433333333334,43.44433333333333,11.305333333333332,1.042,199.217,6.375,27.565,226.783
2012-12-21,36.43833333333333,73.84133333333334,37.403,13.552,1.182,196.308,7.208,34.615,230.923
2012-12-22,26.875,53.416666666666664,26.541666666666668,10.360999999999999,0.292,,6.375,,
2012-12-23,14.860999999999999,23.028000000000002,8.166666666666666,15.972,1.417,,6.333,,
2012-12-24,23.56533333333333,46.99966666666668,23.435000000000002,8.847333333333333,0.783,,5.435,,
2012-12-25,31.096,68.288,37.192,15.75,1.167,,6.542,,
2012-12-26,19.465,35.79933333333333,16.334333333333333,7.567,0.625,192.667,4.652,12.167,204.833
2012-12-27,28.375,64.98633333333333,36.611333333333334,8.347333333333333,0.833,194.455,6.125,21.864,216.318
2012-12-28,35.43066666666667,76.19466666666666,40.764,18.08366666666667,0.583,194.87,7.75,31.783,226.652
2012-12-29,30.208333333333332,50.40266666666667,20.194666666666667,10.485999999999999,1.0,200.739,7.125,27.304,228.043
2012-12-30,21.764,33.791666666666664,12.027666666666667,9.319333333333333,0.042,196.913,7.375,26.174,223.087
2012-12-31,8.145000000000001,11.420000000000002,3.2753333333333337,6.7363333333333335,0.087,189.957,4.348,8.739,198.696
2013-01-01,21.916666666666668,32.722,10.805666666666667,34.611,1.042,205.652,8.0,25.261,230.913
2013-01-02,11.805666666666667,15.652666666666667,3.8473333333333333,15.166666666666666,1.083,195.652,5.292,10.13,205.783
2013-01-03,21.194333333333333,29.444333333333333,8.249666666666666,16.499666666666666,0.708,199.348,6.542,17.783,217.13
2013-01-04,17.111333333333334,30.180666666666667,13.069333333333333,14.555666666666667,0.833,197.217,6.083,15.739,212.957
2013-01-05,12.555666666666667,18.750333333333334,6.1946666666666665,5.9446666666666665,0.417,193.261,4.583,7.522,200.783
2013-01-06,22.623333333333335,40.69566666666667,18.072333333333333,7.583666666666666,0.913,195.13,4.87,12.957,208.087
2013-01-07,39.528,84.65266666666666,45.125,16.153000000000002,3.0,198.143,7.5,33.762,231.905
2013-01-08,38.72333333333333,108.50666666666666,69.78333333333333,21.134666666666664,0.583,200.045,8.348,45.455,245.5
2013-01-09,23.027666666666665,45.958666666666666,22.930666666666667,5.736,0.625,193.435,5.208,15.087,208.522
2013-01-10,23.805666666666667,45.111,21.305333333333333,5.5,0.542,193.304,4.917,12.826,206.13
2013-01-11,25.555333333333333,48.68033333333333,23.125,11.514000000000001,0.583,194.696,6.25,18.609,213.304
2013-01-12,20.402666666666665,33.125,12.722333333333333,19.027666666666665,1.208,197.174,6.917,19.217,216.391
2013-01-13,17.56533333333333,29.869333333333334,12.304333333333332,10.041333333333334,1.348,193.391,4.957,8.478,201.87
2013-01-14,34.15266666666667,72.597,38.44433333333333,10.805333333333332,1.333,195.13,6.25,20.565,215.696
2013-01-15,35.15866666666667,66.91133333333333,31.752333333333336,14.017666666666665,1.25,196.381,6.455,26.619,223.0
2013-01-16,31.408666666666665,71.413,40.004333333333335,10.165333333333335,0.826,195.435,5.625,23.174,218.609
2013-01-17,29.319333333333333,61.34733333333333,32.02766666666667,12.666333333333332,1.083,199.304,6.458,30.13,229.435
2013-01-18,25.027666666666665,41.666333333333334,16.639,18.291666666666668,1.958,195.826,6.458,21.435,217.261
2013-01-19,10.653,16.930666666666667,6.277666666666666,6.625,0.625,195.478,4.75,9.391,204.87
2013-01-20,31.145,52.42033333333333,21.275666666666666,15.860999999999999,1.652,196.174,6.0,22.913,219.087
2013-01-21,32.833333333333336,70.889,38.05566666666667,22.128666666666664,1.375,197.478,6.875,28.826,226.304
2013-01-22,29.782333333333337,57.282000000000004,27.5,16.0215,1.458,197.095,6.0,19.952,217.048
2013-01-23,33.916666666666664,68.764,34.84733333333333,15.678999999999998,1.542,197.696,6.0,26.217,223.913
2013-01-24,46.958333333333336,121.76366666666667,74.80533333333334,28.686666666666667,3.208,204.261,9.167,47.87,252.13
2013-01-25,46.31933333333333,106.56966666666666,60.25,33.22233333333333,4.375,203.957,10.083,55.783,259.739
2013-01-26,18.569333333333333,31.277666666666665,12.708333333333334,21.819333333333333,0.958,196.696,6.292,18.609,215.304
2013-01-27,31.376666666666665,61.63766666666667,30.261,11.333333333333334,1.435,195.826,6.565,21.739,217.565
2013-01-28,38.72233333333333,100.95833333333333,62.236,21.347333333333335,2.833,199.783,7.375,38.478,238.261
2013-01-29,38.635333333333335,82.18366666666667,43.54866666666667,19.222333333333335,2.625,197.136,6.522,31.909,229.045
2013-01-30,44.919333333333334,138.53333333333333,93.61399999999999,25.822999999999997,1.783,203.913,9.792,61.261,265.174
2013-01-31,25.666666666666668,53.52766666666667,27.861,17.930333333333333,1.042,196.783,6.208,20.783,217.565
2013-02-01,45.09733333333333,94.93033333333334,49.833333333333336,27.888666666666666,5.25,201.87,9.208,42.957,244.826
2013-02-02,35.166666666666664,65.33333333333333,30.166666666666668,29.639,1.042,204.435,9.5,42.478,246.913
2013-02-03,42.34766666666666,118.15933333333334,75.81166666666667,27.764,1.609,201.174,9.435,50.13,251.304
2013-02-04,21.430666666666667,43.09733333333333,21.666666666666668,8.402666666666667,0.542,194.348,4.792,11.609,205.957
2013-02-05,19.177666666666667,38.282333333333334,19.104666666666667,7.032666666666667,0.625,193.909,4.565,10.5,204.409
2013-02-06,25.333333333333332,49.111333333333334,23.777666666666665,8.0,0.792,193.217,4.917,12.522,205.739
2013-02-07,32.111,60.639,28.527666666666665,10.555333333333333,2.125,193.783,5.417,16.478,210.261
2013-02-08,28.847333333333335,50.97233333333333,22.125,9.911666666666667,0.0,194.087,5.958,16.957,211.043
2013-02-09,11.110999999999999,16.791666666666668,5.680666666666667,4.855666666666667,0.375,193.043,4.458,10.174,203.217
2013-02-10,21.608333333333334,41.84033333333333,20.231666666666666,12.777666666666667,1.304,194.304,4.783,14.304,208.609
2013-02-11,15.902666666666667,27.846999999999998,11.944333333333333,7.111,0.542,191.652,4.167,7.913,199.565
2013-02-12,23.711333333333332,44.18699999999999,20.476,8.851333333333335,0.75,192.227,4.565,13.273,205.5
2013-02-13,24.328333333333333,47.068999999999996,22.740333333333336,7.266333333333333,1.0,192.565,4.542,13.261,205.826
2013-02-14,33.861,61.93066666666667,28.069333333333333,9.236333333333333,0.167,194.087,5.625,20.739,214.826
