date,SO2_mean,SPM_mean,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-12-22,4.29225,24.2684,193.06650000000002,4.708,70.5,55.1875,44.5,13.7045,8.30575,10.7085,2.40325,,106.0,82.5415,50.5,206.77100000000002
2011-12-23,0.9585,5.9916,193.33350000000002,3.625,63.5,57.625,52.0,11.729,7.70825,10.270999999999999,2.56225,,76.5,54.75,41.0,205.0625
2011-12-24,2.1665,7.275,194.41649999999998,3.917,94.5,57.229,41.5,11.125,6.40625,8.479,2.07275,,82.0,52.7295,32.0,205.54149999999998
2011-12-25,1.323,5.45,195.58350000000002,3.417,54.0,49.0415,45.5,9.979,2.85425,3.948,1.09375,,51.5,40.4165,32.0,205.5625
2011-12-26,0.913,4.808400000000001,192.39100000000002,3.652,62.5,49.5625,47.0,10.717500000000001,6.0,8.924000000000001,2.924,,53.0,41.0625,26.5,203.10899999999998
2011-12-27,1.79175,7.6,197.70850000000002,5.0,87.0,62.646,41.0,16.354,18.916,28.54725,9.631,,100.0,51.3545,17.0,214.0625
2011-12-28,2.625,10.3166,198.27100000000002,5.958,95.5,74.75,48.0,20.146,23.021,49.5935,26.57275,,106.0,55.729,3.5,218.417
2011-12-29,3.4895,19.0416,197.333,6.625,95.5,72.542,47.5,18.8955,15.562249999999999,35.64575,20.0835,,115.5,72.646,31.5,216.2295
2011-12-30,1.06275,6.5001999999999995,203.5515,4.292,78.5,66.417,56.0,17.078000000000003,7.854,9.29175,1.4375,,89.0,70.104,55.5,220.6295
2011-12-31,1.47925,5.7498000000000005,191.458,3.708,91.0,67.854,49.0,11.25,9.69775,11.29175,1.59375,,101.5,68.5415,23.5,202.708
2012-01-01,4.948,,196.625,3.833,92.5,81.5835,60.5,10.625,9.156,11.27075,2.1145,18.5,95.0,62.125,28.0,207.25
2012-01-02,6.0415,,195.60399999999998,3.542,85.5,68.25,51.0,9.708,5.79175,6.72925,0.9375,22.8125,102.0,77.875,46.0,205.3125
2012-01-03,2.48975,,194.4795,2.208,65.5,55.625,49.0,8.8955,3.0,3.40625,0.40625,2.5835,48.0,29.833,19.0,203.375
2012-01-04,2.55225,,200.2045,3.0,86.5,66.9375,55.0,12.7955,8.98975,10.32325,1.33325,7.479,53.0,34.292,20.0,213.0
2012-01-05,3.62475,,196.5,3.125,90.0,71.0,51.5,13.521,11.8125,15.552,3.7395,9.9165,85.0,57.333,16.0,210.0205
2012-01-06,3.2395,,196.1875,3.875,79.5,67.375,58.5,12.771,10.802,12.3645,1.5625,16.0,75.0,62.292,53.0,208.95850000000002
2012-01-07,3.2825,,198.913,5.522,83.5,73.5835,55.0,16.6305,19.913,29.837,9.92375,26.1665,101.0,73.875,45.0,215.5435
2012-01-08,1.70825,,199.042,4.5,85.5,70.542,45.0,17.375,17.84375,33.698,15.85425,16.979,119.0,83.625,56.0,216.41649999999998
2012-01-09,3.57275,,193.77100000000002,3.542,74.0,57.9375,46.5,11.3955,8.85425,11.35425,2.5,18.2585,84.0,61.625,47.0,205.16649999999998
2012-01-10,0.65625,,193.8955,2.833,65.0,56.6875,49.0,11.1875,7.8335,10.218499999999999,2.3855,3.985,64.0,43.542,33.0,205.083
2012-01-11,1.8795000000000002,,197.91649999999998,3.542,84.5,66.3335,44.0,15.5625,22.47625,34.649,12.17225,11.184000000000001,90.0,52.13,23.0,213.4795
2012-01-12,2.89575,,199.875,4.583,87.5,74.7705,50.5,18.9585,21.39575,34.781,13.38525,20.0415,125.0,78.25,26.0,218.833
2012-01-13,2.3645,,198.708,4.0,93.0,85.5,69.5,17.4375,17.969,23.3645,5.396,23.5625,93.0,71.125,56.0,216.14600000000002
2012-01-14,2.47825,,194.1735,3.261,94.5,74.7915,49.5,10.1305,6.761,8.1415,1.3805,22.271,123.0,84.958,53.0,204.30450000000002
2012-01-15,1.64575,,199.54149999999998,3.917,79.5,62.7085,49.0,11.5,10.65625,13.72925,3.073,22.6045,88.0,61.125,31.0,211.04149999999998
2012-01-16,3.396,,200.3545,5.042,87.0,77.5625,63.0,16.979,23.594,37.94775,14.35425,30.917,88.0,62.542,17.0,217.33350000000002
2012-01-17,2.52075,,198.0,3.833,92.0,79.7085,52.5,11.896,9.405999999999999,12.51025,3.10425,25.729,90.0,55.167,25.0,209.89600000000002
2012-01-18,2.10425,,198.95850000000002,4.333,92.0,83.583,67.5,13.8545,17.283749999999998,22.659,5.375,18.3125,72.0,41.375,15.0,212.8125
2012-01-19,2.78125,,196.958,3.5,85.5,68.104,47.5,13.125,13.5105,18.3125,4.802,14.6875,92.0,65.583,26.0,210.08350000000002
2012-01-20,2.77075,,200.91649999999998,4.333,87.5,74.958,54.0,15.104,17.875,22.96875,5.0935,22.354,99.0,69.25,40.0,216.02100000000002
2012-01-21,4.8725000000000005,,194.848,4.913,95.0,85.96549999999999,76.0,12.087,20.18475,25.2175,5.03275,31.396,94.5,81.84049999999999,70.5,206.935
2012-01-22,2.62525,,192.29149999999998,3.417,95.0,81.9375,67.0,8.1875,9.38575,13.2395,3.85425,12.354,117.5,99.75,65.5,200.47899999999998
2012-01-23,2.4165,,195.625,3.375,86.0,71.0205,47.5,10.3125,15.9895,23.04175,7.05225,10.314,102.5,71.5205,50.5,205.9375
2012-01-24,5.062749999999999,,198.25,4.625,88.0,68.146,53.5,13.354,12.677,22.323,9.6455,34.117000000000004,109.5,82.8335,39.5,211.60399999999998
2012-01-25,2.75,,192.54149999999998,3.333,82.5,46.875,29.0,6.375,4.2605,5.11475,0.85425,14.9375,78.0,48.8545,27.5,198.91649999999998
2012-01-26,5.98975,,193.667,3.583,54.0,43.0835,35.0,6.479,5.177,6.07275,0.8957499999999999,18.854,57.5,42.3335,26.0,200.14600000000002
2012-01-27,2.3125,,193.10399999999998,2.625,72.0,47.417,40.0,5.625,3.97925,4.59375,0.6144999999999999,7.042,42.5,33.8955,16.5,198.7295
2012-01-28,2.48925,,194.761,3.087,69.5,50.7915,42.5,12.239,9.217,12.71725,3.5,9.104,75.5,47.4375,21.0,207.0
2012-01-29,4.41675,,202.20850000000002,5.542,86.0,68.2085,41.5,20.3335,24.3645,46.01025,21.646,21.021,112.5,56.0625,0.0,222.542
2012-01-30,5.21875,,205.9375,5.625,87.0,68.479,44.0,21.5625,27.0315,49.927,22.89575,36.0835,128.5,74.0625,27.5,227.5
2012-01-31,5.500249999999999,,201.0,5.458,84.5,69.1875,56.0,18.771,25.4585,36.9685,11.51075,44.646,110.0,78.917,42.0,219.77100000000002
2012-02-01,5.5105,,193.8125,4.5,95.0,83.75,65.0,15.6875,24.11475,29.72925,5.61475,30.9375,116.5,101.3125,82.5,209.5
2012-02-02,3.52075,,193.0625,3.75,96.0,78.729,62.0,13.5,10.5415,13.625,3.08325,18.3125,139.0,118.2085,78.5,206.5625
2012-02-03,3.15625,,195.27100000000002,3.333,82.5,59.0835,40.0,13.25,14.4165,17.82275,3.40625,10.646,120.0,86.625,36.5,208.5205
2012-02-04,2.0,,194.4345,3.435,95.0,87.1455,71.5,11.0,14.630500000000001,18.86925,4.239,15.854500000000002,143.5,100.229,69.0,205.435
2012-02-05,2.45825,,197.708,4.042,92.5,76.9585,58.5,13.729,17.37525,22.1355,4.7604999999999995,19.1045,93.5,74.979,59.0,211.4375
2012-02-06,2.82275,,196.85399999999998,4.458,94.0,81.3125,63.0,14.2915,15.0105,22.5105,7.5,20.4375,118.0,85.9375,64.5,211.1455
2012-02-07,2.57275,,195.6875,3.208,65.0,55.9795,46.5,9.375,6.11525,7.12575,1.0105,18.729,84.5,62.917,17.5,205.0625
2012-02-08,0.83325,,199.4375,2.75,78.5,60.833,42.5,9.25,6.28125,8.66675,2.3855,6.417,29.5,7.542,-15.5,208.6875
2012-02-09,2.09375,,196.14600000000002,3.0,71.0,59.125,48.0,10.5205,12.4895,15.729500000000002,3.23975,12.9795,69.5,43.3125,13.5,206.66649999999998
2012-02-10,5.48975,,200.667,4.042,74.5,58.0,38.0,13.2915,11.86475,13.28125,1.4164999999999999,25.021,97.0,63.6045,26.0,213.95850000000002
2012-02-11,2.52175,,197.326,3.261,68.0,49.083,33.5,11.782499999999999,6.598,7.71725,1.1195,16.875,96.0,65.458,26.5,209.1085
2012-02-12,3.5,,201.0625,4.667,92.5,74.3125,58.0,17.2705,20.60425,26.896,6.29175,20.2085,80.5,50.6875,16.5,218.333
2012-02-13,2.323,,196.6455,3.583,70.5,51.75,39.5,11.771,8.83325,11.479,2.64575,17.146,91.5,56.3955,32.5,208.41649999999998
2012-02-14,4.96875,,201.2905,3.833,78.5,64.854,48.5,15.923,27.3125,40.43775,13.125,19.667,93.5,61.229,20.5,217.2135
2012-02-15,2.52075,,190.78,3.208,91.5,67.521,38.5,10.687000000000001,13.625250000000001,17.08325,3.4585,16.9865,110.5,72.875,49.5,201.46699999999998
2012-02-16,0.6665,,193.97899999999998,3.0,82.0,60.4375,40.5,11.271,7.021,8.96875,1.94775,7.75,85.5,58.25,25.0,205.25
2012-02-17,2.073,,194.64600000000002,2.875,90.5,76.083,61.5,13.125,13.3645,15.812249999999999,2.448,10.208,75.5,52.271,19.0,207.7705
2012-02-18,2.826,,194.174,3.565,97.0,90.5835,81.0,12.5655,13.7935,18.23925,4.4455,9.8335,132.5,91.271,74.5,206.739
2012-02-19,1.63525,,199.08350000000002,2.917,93.0,74.875,56.5,11.979,9.02075,11.82275,2.802,10.414,84.0,65.1665,40.0,211.0625
2012-02-20,1.469,,198.007,2.5,83.5,50.25,33.5,11.201,11.0625,16.16675,5.10425,4.229,86.5,51.125,7.0,209.20850000000002
2012-02-21,6.35425,,199.0075,4.846,73.0,56.5,39.0,11.415,17.719,24.32275,6.603999999999999,31.326999999999998,81.5,44.771,5.0,210.422
2012-02-22,6.21875,,199.85399999999998,5.0,78.0,53.375,32.5,12.625,15.844000000000001,23.0,7.15625,38.5,110.5,73.4165,23.0,212.47899999999998
2012-02-23,4.3645,,192.79149999999998,3.208,56.5,44.792,34.5,8.0835,5.67725,6.3645,0.6875,23.9375,97.0,80.8125,63.5,200.875
2012-02-24,2.71875,,195.14600000000002,2.958,57.0,42.7915,30.5,8.3125,7.01025,7.499750000000001,0.48975,8.0835,102.0,73.1875,52.0,203.458
2012-02-25,2.84775,,199.5,4.0,74.5,55.729,35.5,13.087,18.71725,25.4565,6.739249999999999,12.354,117.0,70.5,30.0,212.587
2012-02-26,3.54975,,195.0035,4.087,93.5,74.612,59.5,14.166,21.377750000000002,25.8495,4.472,19.6665,92.0,71.5155,45.5,209.16899999999998
2012-02-27,2.16675,,192.875,5.917,94.0,73.5,44.0,11.4375,15.86025,21.46125,5.601,25.84375,153.0,103.104,72.5,204.3125
2012-02-28,4.04175,,195.3545,6.917,87.0,59.875,32.0,12.875,23.354,34.04175,10.6875,27.35725,143.0,96.5415,45.5,208.22899999999998
2012-02-29,,,,,,,,,,,,,,,,
2012-03-01,2.9585,,191.6045,6.75,97.0,73.229,48.0,10.667,16.2085,20.281,4.0729999999999995,18.17725,144.5,110.271,82.5,202.2705
2012-03-02,0.82275,,193.6455,5.75,70.0,58.4165,44.0,8.3125,4.75025,6.38525,1.6355,17.84375,90.5,69.9375,43.0,201.958
2012-03-03,1.6355,,196.8125,5.792,70.0,55.0835,36.5,9.8955,9.4585,10.521,1.0625,15.2915,101.5,67.958,36.5,206.708
2012-03-04,6.30425,,198.39100000000002,8.043,77.0,55.042,35.5,14.477999999999998,13.511,19.3045,5.7935,34.81275,122.0,87.9585,36.0,212.86950000000002
2012-03-05,4.07275,,196.083,7.208,77.0,56.2085,38.5,13.917,14.63525,19.8125,5.177,34.25,138.0,99.4165,42.0,210.0
2012-03-06,2.67575,,194.85399999999998,6.667,83.0,64.521,41.5,14.917,18.784,24.077749999999998,5.2935,16.94775,156.5,107.5,54.5,209.77100000000002
2012-03-07,4.292,,193.513,5.217,87.5,66.3955,44.0,15.808499999999999,22.92125,34.53425,11.61275,27.2395,189.0,128.8125,66.0,209.322
2012-03-08,6.0835,,191.45850000000002,3.75,88.0,54.646,23.0,13.6665,15.1875,17.15625,1.96875,43.72925,218.0,163.91649999999998,123.0,205.125
2012-03-09,6.27075,,192.70850000000002,4.542,86.5,66.958,47.0,15.6875,20.97925,25.01025,4.03125,52.844,209.0,163.125,112.0,208.39600000000002
2012-03-10,1.96875,,189.79149999999998,2.583,80.0,65.2085,50.5,12.9165,6.17725,8.021,1.84375,27.41675,201.5,141.625,66.5,202.70850000000002
2012-03-11,1.70675,,196.63049999999998,2.696,73.0,56.0415,37.5,8.826,11.89125,13.82625,1.93475,14.35425,126.0,85.2915,58.5,205.4565
2012-03-12,5.323,,194.5625,3.542,80.0,67.6875,52.0,10.4165,24.64575,31.7085,7.0625,20.6665,159.0,112.7915,56.0,204.97899999999998
2012-03-13,3.5625,,189.66649999999998,3.25,96.0,80.8125,67.0,10.0835,15.23975,20.1565,4.9165,17.60425,174.0,133.4375,86.0,199.75
2012-03-14,0.54175,,198.1875,2.125,71.5,55.3125,44.0,7.979,5.1355,7.052,1.91675,10.58325,82.5,68.146,36.0,206.16649999999998
2012-03-15,2.6145,,199.9375,3.524,83.0,65.229,38.5,11.604,19.719,29.46875,9.74975,14.16675,133.5,74.979,18.0,211.54149999999998
2012-03-16,2.875,,198.58350000000002,3.583,87.0,71.2915,50.5,12.3125,17.333,23.5,6.16675,15.573,160.5,113.25,66.0,210.89600000000002
2012-03-17,4.14575,,197.95850000000002,4.083,89.5,76.9165,57.0,12.417,21.84375,26.46875,4.624750000000001,27.15625,138.0,107.875,65.0,210.375
2012-03-18,2.60425,,190.587,2.391,96.5,82.771,63.5,11.174,9.88025,13.380500000000001,3.50025,16.5655,179.0,149.9375,122.5,201.761
2012-03-19,5.125,,198.5625,4.458,86.5,70.3125,49.0,15.458,19.96975,23.298,3.32875,54.147999999999996,195.5,152.25,121.5,214.0205
2012-03-20,4.5835,,197.1875,4.25,84.0,75.104,59.5,16.8125,20.52075,25.719,5.19775,40.792,168.5,133.9375,83.5,214.0
2012-03-21,0.46875,,196.6045,2.625,80.0,58.979,41.5,12.3335,9.11475,11.271,2.15625,7.531000000000001,131.0,93.875,60.5,208.9375
2012-03-22,2.20825,,199.917,3.75,92.0,78.104,52.5,16.7295,23.646,32.8855,9.2395,14.80225,136.0,92.271,49.0,216.6455
2012-03-23,2.6875,,198.125,3.417,92.5,65.479,40.0,14.2915,15.40625,17.4895,2.08325,26.0,159.5,120.8125,93.5,212.41649999999998
2012-03-24,3.07275,,198.52100000000002,3.958,82.0,67.083,43.0,15.146,18.5935,23.0835,4.4895,31.56225,167.0,121.4585,83.5,213.66649999999998
2012-03-25,0.9259999999999999,,197.733,2.739,73.5,57.125,40.5,11.466999999999999,6.6122499999999995,7.679500000000001,1.06725,18.1355,153.0,109.9165,69.0,209.1995
2012-03-26,1.948,,198.47899999999998,3.125,75.5,58.0415,40.0,13.4715,16.05475,19.29075,3.23575,11.899750000000001,126.0,93.229,46.5,211.9505
2012-03-27,2.51025,,196.61950000000002,3.917,92.0,82.292,60.5,13.9775,18.3645,32.344,13.97925,16.6705,112.5,100.875,82.5,210.5965
2012-03-28,3.55175,,197.8955,3.875,93.5,77.4375,49.0,14.5,18.627,31.10975,12.48275,25.0,185.0,136.667,99.0,212.39600000000002
2012-03-29,1.927,,198.14600000000002,3.0,89.5,71.5205,56.0,13.8335,11.6735,16.71125,5.037999999999999,27.4375,161.5,130.625,98.5,211.9795
2012-03-30,1.75,,199.5,3.042,88.0,61.7085,41.0,13.4585,12.802,18.40625,5.604,18.0105,162.5,123.25,75.5,212.95850000000002
2012-03-31,0.83325,,203.02100000000002,2.542,79.5,65.708,46.0,14.292,8.5,11.34375,2.84375,16.09375,171.0,120.0625,77.5,217.3125
2012-04-01,2.177,,193.97899999999998,4.375,73.5,49.458,34.5,10.2915,6.468999999999999,7.21875,0.75,11.104,141.5,104.583,58.0,204.2705
2012-04-02,3.53275,,194.022,4.522,82.0,67.625,52.5,14.413,18.565,24.652,6.087,11.0415,168.0,116.75,45.5,208.435
2012-04-03,1.8162500000000001,,187.5625,3.667,88.5,68.458,45.0,12.4375,6.48975,7.8335,1.34375,14.625,169.0,123.625,88.0,200.0
2012-04-04,2.802,,190.4375,3.458,57.0,46.208,35.0,10.979,5.5625,6.427,0.86475,11.208,162.5,121.0625,77.0,201.41649999999998
2012-04-05,3.94775,,190.9375,4.667,83.0,62.5835,42.5,12.2915,8.837,10.3385,1.50125,26.3545,176.0,141.08350000000002,118.0,203.22899999999998
2012-04-06,1.6875,,189.2705,3.125,48.5,41.0415,29.5,10.7915,4.979,5.96875,0.9897499999999999,9.3125,155.0,125.75,92.0,200.0625
2012-04-07,1.32275,,191.14600000000002,3.583,69.0,45.9375,36.0,11.479,6.968999999999999,7.771,0.802,8.792,133.5,101.6665,57.5,202.625
2012-04-08,3.927,,193.91649999999998,4.375,81.5,61.9375,39.5,13.9375,19.448,23.27075,3.823,17.0835,206.0,124.979,49.0,207.85399999999998
2012-04-09,4.22825,,194.413,4.13,87.0,68.7295,42.0,12.3045,20.424,26.1195,5.69575,21.5625,234.0,162.72899999999998,101.5,206.7175
2012-04-10,6.2605,,193.3955,5.292,91.5,81.479,66.0,16.208,26.2445,36.545,10.30025,29.5,177.5,150.8125,124.5,209.6045
2012-04-11,1.5607499999999999,,187.27100000000002,3.708,95.5,92.8955,89.0,10.854,11.43725,17.238,5.80075,17.6875,181.0,159.91649999999998,142.5,198.125
2012-04-12,1.7085,,190.35399999999998,3.708,94.0,72.792,52.0,12.417,10.60425,13.927,3.323,15.146,209.0,157.5,124.5,202.77100000000002
2012-04-13,2.698,,194.0625,4.042,87.0,76.5835,61.5,15.917000000000002,17.05225,20.79175,3.7395,8.6875,161.5,138.75,122.5,209.9795
2012-04-14,0.85425,,188.47899999999998,3.458,94.0,75.479,48.5,9.75,7.6145,10.10425,2.48975,10.646,211.0,151.3955,113.5,198.2295
2012-04-15,3.9375,,192.9795,4.5,92.5,69.1875,40.0,14.1875,19.57275,24.396,4.82275,15.25,204.0,148.04149999999998,94.0,207.16649999999998
2012-04-16,5.60875,,191.696,4.565,89.0,69.0625,43.5,12.457,19.21725,23.065,3.8480000000000003,17.4375,229.5,172.3125,134.5,204.152
2012-04-17,2.46875,,194.2065,4.042,91.0,68.8955,48.5,14.4165,13.448,18.448,5.0,15.354,228.5,168.16649999999998,120.5,208.6235
2012-04-18,4.677,,194.9375,4.583,88.0,68.4165,46.0,15.1875,21.805,28.060499999999998,6.2555,18.0,233.0,172.58350000000002,119.5,210.125
2012-04-19,4.573,,191.1875,3.958,90.5,79.9585,66.5,11.6875,16.39575,18.72925,2.33325,18.0,201.5,173.58350000000002,148.0,202.875
2012-04-20,3.10425,,191.3545,4.208,93.5,83.5625,71.0,12.5,15.70825,18.83325,3.125,16.9585,197.0,164.54149999999998,137.5,203.8545
2012-04-21,2.38525,,187.08350000000002,3.333,93.0,84.646,72.5,9.75,7.8645,9.323,1.45825,11.6875,196.5,170.2295,155.5,196.83350000000002
2012-04-22,2.43775,,187.97899999999998,2.917,95.0,86.2915,67.5,9.521,6.75,8.96875,2.219,9.1665,205.5,164.91649999999998,136.5,197.5
2012-04-23,4.42425,,194.935,4.391,91.5,76.7705,59.5,12.478000000000002,13.261,17.173750000000002,3.91275,32.9585,231.0,178.0205,123.0,207.413
2012-04-24,4.71875,,202.75,5.083,93.0,68.083,35.0,19.146,21.85,32.82675,10.9765,44.068,274.0,194.9375,135.0,221.8955
2012-04-25,4.2245,,199.70850000000002,4.708,94.0,82.521,67.0,18.8125,17.616,23.683,6.067,41.9375,198.5,166.625,142.0,218.52100000000002
2012-04-26,2.22925,,189.125,3.083,94.5,73.25,39.5,10.5625,8.46875,10.405999999999999,1.9375,15.729,208.0,167.875,125.5,199.6875
2012-04-27,3.604,,199.08350000000002,4.542,92.0,66.3125,36.0,17.0835,19.2815,29.78125,10.5,18.208,228.5,164.41649999999998,103.0,216.16649999999998
2012-04-28,6.77075,,201.21800000000002,4.875,87.5,63.25,27.5,18.826999999999998,25.57275,35.7295,10.15625,27.479,254.0,184.41649999999998,122.0,220.0455
2012-04-29,2.7776666666666667,,189.4375,3.375,88.5,77.542,68.0,10.792,12.09375,13.655999999999999,1.5627499999999999,25.9795,222.0,191.64600000000002,154.0,200.2295
2012-04-30,0.884,,187.5215,3.0,95.0,90.0415,82.5,11.369499999999999,7.587,9.1305,1.5435,15.646,189.5,169.22899999999998,157.5,198.8915
2012-05-01,2.4890000000000003,,186.8125,,95.0,83.9375,71.5,10.875,11.131,13.46325,2.3325,14.4585,219.5,188.958,165.0,197.6875
2012-05-02,2.0253333333333337,,187.1045,,95.5,90.1045,75.0,12.3335,10.94625,15.26775,4.3215,13.5205,233.5,195.72899999999998,176.0,199.4375
2012-05-03,0.4166666666666667,,184.91649999999998,,94.5,85.4165,69.5,9.2915,2.427,3.448,1.02075,11.125,223.5,182.70850000000002,157.0,194.20850000000002
2012-05-04,0.38866666666666666,,186.6875,,94.0,83.979,66.5,8.9585,2.9585,3.85425,0.8959999999999999,10.854,206.0,171.14600000000002,152.0,195.64600000000002
2012-05-05,4.944333333333334,,192.64600000000002,,92.0,63.771,49.0,13.375,8.09375,9.2395,1.14575,25.9585,255.5,208.66649999999998,149.5,206.02100000000002
2012-05-06,4.014,,193.5,,84.5,57.2915,30.5,12.646,9.28125,10.57275,1.29175,33.3125,248.5,210.9795,174.5,206.14600000000002
2012-05-07,4.739,,200.761,,93.0,77.2295,59.0,15.978,14.65225,17.22825,2.576,60.667,237.0,197.3545,166.5,216.7395
2012-05-08,5.069333333333334,,200.72899999999998,,93.0,78.521,62.0,15.0,17.8645,21.677,3.8125,73.5625,255.5,207.8125,174.5,215.72899999999998
2012-05-09,2.0693333333333332,,194.125,,93.0,72.5415,50.0,11.9165,11.02075,15.70825,4.6875,30.354,275.5,220.66649999999998,177.0,206.04149999999998
2012-05-10,0.9443333333333334,,194.77100000000002,,90.0,70.4165,53.0,10.896,9.04175,10.791500000000001,1.75,33.271,238.5,186.708,151.5,205.66649999999998
2012-05-11,0.0,,199.333,,76.0,61.75,47.0,11.0835,4.38525,6.41675,2.03125,6.7915,200.0,160.95850000000002,134.0,210.41649999999998
2012-05-12,0.653,,193.54149999999998,,83.0,61.8125,43.5,9.7085,7.53125,9.0105,1.47925,7.875,225.5,166.458,118.5,203.25
2012-05-13,4.264,,191.292,,83.5,69.021,49.0,11.5,16.2395,18.32275,2.0835,16.8955,216.5,171.375,136.0,202.79149999999998
2012-05-14,2.869666666666667,,187.19549999999998,,94.0,86.625,76.5,11.978000000000002,12.902,16.728250000000003,3.8262499999999995,24.083,198.0,174.125,158.5,199.17399999999998
2012-05-15,2.111333333333333,,186.5625,,96.0,91.875,78.0,10.75,11.01025,18.61475,7.60425,14.6875,215.5,189.64600000000002,177.0,197.3125
2012-05-16,4.402666666666667,,193.16649999999998,3.455,93.5,66.0,31.0,13.6875,16.13525,20.96875,4.8332500000000005,39.9795,269.0,209.27100000000002,161.5,206.85399999999998
2012-05-17,3.5276666666666667,,191.47899999999998,3.958,82.5,66.104,48.5,12.9375,15.042000000000002,18.5,3.45825,35.25,253.0,203.35399999999998,163.5,204.41649999999998
2012-05-18,1.625333333333333,,189.83350000000002,3.458,85.5,65.75,46.5,9.792,8.396,9.3335,0.9375,22.479,242.5,191.39600000000002,146.0,199.625
2012-05-19,5.194333333333334,,199.5625,4.25,85.0,71.5,56.0,17.229,20.63525,25.28125,4.64575,30.375,223.0,186.54149999999998,129.0,216.79149999999998
2012-05-20,2.9446666666666665,,189.75,3.292,89.0,78.146,58.5,10.9375,11.67725,13.6355,1.95825,25.2085,233.0,200.333,180.5,200.6875
2012-05-21,3.7680000000000002,,193.30450000000002,3.625,92.5,76.1045,52.0,13.3045,14.47825,17.4455,2.9675,24.708,253.0,200.833,169.5,206.6085
2012-05-22,4.097333333333333,,192.716,3.5,90.5,67.396,39.0,14.6495,17.03475,21.359750000000002,4.32475,22.8735,280.5,216.83350000000002,158.0,207.3655
2012-05-23,3.466666666666667,,191.6815,3.682,93.0,79.646,49.0,16.1585,15.104,19.61475,4.5105,26.625,265.0,203.667,166.5,207.8395
2012-05-24,6.8805,,201.9375,5.083,92.5,74.25,54.5,21.3125,26.28125,39.875,13.59375,34.271,248.5,206.22899999999998,167.0,223.25
2012-05-25,3.23975,,192.35649999999998,5.125,92.5,86.104,74.0,18.73,19.33325,25.323,5.98975,29.0205,202.0,185.20850000000002,167.5,211.087
2012-05-26,5.062749999999999,,193.45850000000002,4.5,92.5,81.0625,64.0,16.2705,17.8335,24.2605,6.427,33.6875,239.5,192.97899999999998,160.0,209.72899999999998
2012-05-27,5.5105,,193.8125,5.375,93.0,68.25,34.0,17.3335,18.3435,24.22925,5.8855,40.208,282.0,208.02100000000002,155.5,211.14600000000002
2012-05-28,5.22825,,194.0215,5.292,87.0,67.9585,38.0,17.674,19.77175,27.89125,8.1195,37.5835,296.5,228.8125,168.5,211.6955
2012-05-29,4.448,,194.762,4.542,89.0,70.396,50.0,16.283,19.31625,25.9725,6.65625,42.854,281.5,229.4375,182.0,211.04500000000002
2012-05-30,4.354,,193.3995,4.478,82.0,72.25,57.0,15.6705,16.16675,19.625,3.4585,36.5835,250.5,215.02100000000002,194.5,209.07
2012-05-31,4.1355,,192.95850000000002,4.083,86.0,74.0,58.5,13.9165,16.948,21.75,4.802,26.0,260.5,221.1875,192.0,206.875
2012-06-01,2.823,,192.58350000000002,3.792,89.5,72.021,55.5,14.0625,12.88525,18.2395,5.35425,26.167,275.0,227.0625,184.5,206.64600000000002
2012-06-02,3.052,,189.9375,3.583,91.0,76.5625,64.0,13.2915,12.3335,15.60425,3.271,24.021,262.5,227.875,206.5,203.22899999999998
2012-06-03,2.37525,,193.6455,3.833,94.5,76.3125,48.0,14.8545,9.844,14.1665,4.323,24.479,281.0,229.0625,191.0,208.5
2012-06-04,3.0545,,186.913,3.375,87.0,77.1665,66.0,12.0215,9.53275,14.22825,4.695500000000001,20.458,263.0,228.5205,204.5,198.935
2012-06-05,3.1875,,187.667,3.625,90.0,83.75,76.5,13.396,10.948,13.950750000000001,3.00275,14.208,234.0,213.02100000000002,194.0,201.0625
2012-06-06,3.15525,,189.97899999999998,3.609,93.5,80.5625,56.0,14.4585,16.148,24.24425,8.0965,26.2295,275.5,225.33350000000002,176.5,204.4375
2012-06-07,5.009,,194.1875,3.917,93.0,77.2705,58.5,16.0835,14.10425,16.27075,2.1665,30.7085,284.5,235.70850000000002,197.0,210.2705
2012-06-08,1.47925,,185.52100000000002,3.458,96.0,93.104,80.5,13.3545,9.90325,11.3095,1.40625,18.542,226.5,203.833,194.5,198.875
2012-06-09,0.8227500000000001,,184.1045,3.083,96.0,86.1875,65.0,11.1875,4.91675,6.01025,1.09375,16.5415,266.5,224.39600000000002,205.0,195.29149999999998
2012-06-10,1.22925,,187.95850000000002,3.333,92.0,70.854,51.0,11.9375,6.583333333333333,7.361,0.7776666666666667,18.083,295.0,242.20850000000002,205.5,199.89600000000002
2012-06-11,3.93475,,190.196,4.208,90.5,83.25,73.5,13.1085,12.738999999999999,15.681000000000003,2.942,28.9585,249.5,224.95850000000002,205.0,203.3045
2012-06-12,5.218999999999999,,188.875,5.292,92.0,83.3335,67.0,13.75,15.44775,20.073,4.625,26.1665,266.0,228.9795,213.0,202.625
2012-06-13,3.1565,,193.6045,3.565,92.0,77.104,57.5,14.146,9.75025,14.552,4.802,19.667,294.5,241.1455,211.0,207.75
2012-06-14,2.72925,,190.3545,3.583,91.0,72.9165,53.5,12.4375,10.843,14.0465,3.2035,18.9375,299.5,249.77100000000002,202.0,202.79149999999998
