date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2013-01-14,17.0,30.5,13.5,4.354,,13.042,191.083,4.917,15.917,207.0
2013-01-15,13.958,31.82,17.861,3.23,,3.292,190.625,4.042,15.708,206.333
2013-01-16,15.555,36.166,20.611,3.025,,7.217,190.583,4.0,14.667,205.25
2013-01-17,17.708,33.306,15.597,3.208,,16.083,192.13,4.625,15.739,207.87
2013-01-18,13.569,19.486,5.917,6.792,,33.583,194.75,4.875,18.333,213.083
2013-01-19,9.125,13.75,4.625,2.792,,11.667,193.042,3.5,11.667,204.708
2013-01-20,22.063,34.38,12.317,4.456,,30.292,193.0,5.364,18.375,211.375
2013-01-21,13.653,20.625,6.972,4.667,,23.125,193.292,4.458,12.75,206.042
2013-01-22,15.417,28.181,12.764,3.771,,18.0,194.478,4.708,15.478,209.957
2013-01-23,17.69,34.694,17.004,3.062,,23.375,194.042,5.167,18.042,212.083
2013-01-24,21.819,39.847,18.028,5.062,,33.875,193.042,6.542,23.958,217.0
2013-01-25,23.639,47.722,24.083,5.5,,45.25,192.75,6.583,26.0,218.75
2013-01-26,7.542,11.389,3.847,2.875,,14.542,191.5,4.125,13.0,204.5
2013-01-27,15.826,27.318,11.491,3.375,,15.708,191.435,4.783,13.652,205.087
2013-01-28,22.139,46.028,23.889,4.875,,28.417,193.792,6.375,23.792,217.583
2013-01-29,21.0,39.667,18.667,6.104,,30.542,192.875,7.125,20.167,213.042
2013-01-30,25.35,49.808,24.458,4.358,,37.542,195.208,7.0,27.958,223.167
2013-01-31,16.939,27.525,10.586,4.646,,21.125,192.083,4.958,15.25,207.333
2013-02-01,21.208,33.264,12.056,5.688,,26.625,192.391,5.958,21.913,214.304
2013-02-02,19.653,30.695,11.042,5.25,,43.833,196.583,7.875,24.083,220.667
2013-02-03,17.346,44.97,27.624,5.084,,42.667,195.75,7.783,25.208,220.958
2013-02-04,7.611,10.583,2.972,3.062,,9.75,190.667,2.667,7.417,198.083
2013-02-05,10.45,18.386,7.937,2.74,,6.708,194.095,2.952,8.429,202.524
2013-02-06,12.551,19.55,7.0,2.021,,8.0,197.833,2.875,9.667,207.5
2013-02-07,8.305,10.944,2.639,1.958,,6.25,196.917,2.625,7.917,204.833
2013-02-08,13.0,24.708,11.708,1.896,,5.958,204.25,3.292,14.0,218.25
2013-02-09,9.57,16.43,6.861,1.98,,4.667,197.0,3.375,10.375,207.375
2013-02-10,9.917,15.736,5.819,2.062,,7.417,191.304,3.435,9.217,200.522
2013-02-11,10.0,17.305,7.306,1.584,,5.958,190.958,2.958,8.5,199.458
2013-02-12,10.602,18.6,7.997,1.688,,5.455,190.25,2.833,8.25,198.5
2013-02-13,6.232,11.899,5.667,1.604,,2.25,190.417,2.542,4.292,194.708
2013-02-14,13.486,20.68,7.194,1.771,,7.875,190.667,3.25,9.542,200.208
2013-02-15,10.305,14.764,4.458,2.334,,6.458,189.783,2.833,8.13,197.913
2013-02-16,11.403,15.209,3.806,3.583,,21.083,192.083,3.958,10.75,202.833
2013-02-17,16.125,28.195,12.069,3.417,,30.042,194.792,5.478,15.083,209.875
2013-02-18,6.611,11.07,4.458,1.125,,11.083,190.792,2.708,4.625,195.417
2013-02-19,7.666,11.922,4.256,1.984,,8.417,189.708,2.609,5.5,195.208
2013-02-20,16.232,28.333,12.102,2.667,,13.542,190.391,3.625,11.435,201.826
2013-02-21,12.709,22.25,9.541,2.875,,15.25,191.083,3.75,10.833,201.917
2013-02-22,13.736,20.792,7.056,3.334,,16.583,191.833,4.625,10.875,202.708
2013-02-23,10.264,14.236,3.972,3.125,,14.917,191.25,4.042,9.042,200.292
2013-02-24,17.222,26.194,8.972,3.938,,16.667,191.625,4.391,12.208,203.833
2013-02-25,23.75,41.236,17.486,6.292,,49.833,195.652,6.417,22.217,217.87
2013-02-26,23.93,33.334,9.403,6.136,,69.292,196.917,6.5,18.292,215.208
2013-02-27,19.606,26.696,7.09,3.98,,32.125,192.375,5.125,15.208,207.583
2013-02-28,16.861,36.82,19.958,3.688,,13.75,190.333,5.042,18.083,208.417
2013-03-01,14.194,19.375,5.181,4.354,,42.0,192.917,5.167,12.417,205.333
2013-03-02,7.93,10.75,2.819,2.98,,18.875,193.522,4.583,10.0,203.522
2013-03-03,5.931,10.153,4.222,2.084,,5.458,191.625,2.522,5.458,197.083
2013-03-04,17.597,27.278,9.681,4.0,,14.667,192.542,3.875,12.292,204.833
2013-03-05,10.779,16.698,5.919,2.488,,15.458,192.136,3.609,10.5,202.636
2013-03-06,9.029,15.927,6.899,2.042,,8.5,192.875,2.958,10.375,203.25
2013-03-07,11.18,18.833,7.653,2.875,,8.417,193.375,3.25,10.708,204.083
2013-03-08,12.18,18.694,6.514,3.354,,14.375,193.667,3.583,8.958,202.625
2013-03-09,8.861,11.903,3.042,4.396,,21.542,194.292,4.167,9.833,204.125
2013-03-10,8.403,12.611,4.208,2.812,,8.842,191.565,3.174,7.783,199.348
2013-03-11,16.342,26.321,9.979,4.417,,15.615,192.458,3.708,11.75,204.208
2013-03-12,20.556,36.25,15.694,6.902,,18.083,192.125,4.542,16.333,208.458
2013-03-13,13.116,22.594,9.478,2.98,,11.833,188.833,4.208,13.167,202.0
2013-03-14,7.0,10.181,3.18,2.229,,5.625,189.25,3.042,5.792,195.042
2013-03-15,14.028,20.931,6.903,3.479,,20.5,192.087,4.125,11.696,203.783
2013-03-16,14.167,19.028,4.861,4.875,,36.292,193.5,5.083,17.0,210.5
2013-03-17,22.042,31.25,9.208,6.646,,47.375,193.333,5.957,16.042,209.375
2013-03-18,25.083,37.458,12.375,6.875,,49.125,193.0,5.958,16.833,209.833
2013-03-19,13.153,18.375,5.222,4.775,,33.333,192.917,4.625,9.708,202.625
2013-03-20,12.824,17.706,4.882,4.196,,19.042,191.609,4.348,12.826,204.435
2013-03-21,4.375,6.611,2.236,2.25,,6.083,191.333,2.5,5.542,196.875
2013-03-22,11.958,16.639,4.681,4.042,,14.667,192.542,3.167,9.875,202.417
2013-03-23,16.111,19.792,3.68,5.834,,29.833,193.167,4.125,13.25,206.417
2013-03-24,20.111,27.972,7.861,8.479,,38.0,193.083,5.348,14.667,207.75
2013-03-25,19.861,29.917,10.056,8.542,,31.708,194.304,5.042,17.696,212.0
2013-03-26,22.611,34.819,12.208,4.148,,29.5,191.125,5.083,17.542,208.667
2013-03-27,9.847,14.141,4.293,3.25,,11.875,188.083,3.19,9.625,197.708
2013-03-28,20.014,28.167,8.153,6.167,,29.542,190.792,4.333,19.25,210.042
2013-03-29,17.639,22.444,4.806,5.562,,27.417,188.417,4.0,12.625,201.042
2013-03-30,7.722,9.653,1.93,4.125,,6.792,189.043,3.25,13.87,202.913
2013-03-31,10.667,14.097,3.431,3.688,,16.208,192.292,4.13,8.792,201.083
2013-04-01,15.194,22.542,7.347,3.938,,11.875,191.792,4.125,11.0,202.792
2013-04-02,24.386,34.073,9.687,3.511,,14.083,191.292,5.261,18.792,210.083
2013-04-03,10.114,14.26,4.147,3.458,,9.417,189.0,3.625,13.292,202.292
2013-04-04,21.122,30.184,9.062,5.916,,26.125,193.583,5.542,15.125,208.708
2013-04-05,24.583,36.556,11.972,7.562,,38.542,193.652,6.696,19.478,213.13
2013-04-06,11.236,13.556,2.319,4.188,,11.375,185.125,3.958,10.292,195.417
2013-04-07,5.653,6.972,1.319,4.021,,1.625,188.5,3.333,6.0,194.5
2013-04-08,11.153,15.597,4.444,4.0,,15.042,191.333,3.833,8.208,199.542
2013-04-09,15.586,24.821,9.234,4.82,,24.75,191.333,4.625,14.083,205.417
2013-04-10,9.977,13.609,3.632,4.52,,15.792,192.652,3.458,14.304,206.957
2013-04-11,12.647,17.045,4.397,4.229,,21.667,193.083,4.0,8.833,201.917
2013-04-12,11.5,18.783,7.284,4.75,,16.13,192.458,3.565,12.917,205.375
2013-04-13,12.639,16.458,3.82,4.042,,15.167,192.208,3.583,9.125,201.333
2013-04-14,13.944,17.458,3.514,6.854,,30.708,191.042,4.625,11.125,202.167
2013-04-15,14.475,22.779,8.304,4.304,,18.458,189.905,3.696,12.333,202.238
2013-04-16,22.806,31.221,8.415,9.342,,23.958,190.917,4.792,17.917,208.833
2013-04-17,24.082,37.175,13.093,6.396,,37.917,189.083,5.125,21.625,210.708
2013-04-18,13.753,24.888,11.135,5.375,,31.333,186.458,3.875,15.417,201.875
2013-04-19,4.472,6.625,2.153,3.333,,14.292,189.042,3.0,3.083,192.125
2013-04-20,7.417,9.292,1.875,2.875,,11.25,190.043,3.167,4.696,194.739
2013-04-21,3.014,4.125,1.111,1.958,,1.583,188.875,2.958,3.25,192.125
2013-04-22,11.736,16.847,5.111,3.083,,14.083,191.333,3.75,9.083,200.417
2013-04-23,22.223,31.256,9.033,5.144,,20.542,191.875,4.75,15.042,206.917
2013-04-24,18.289,28.596,10.307,2.812,,10.0,187.583,4.375,13.958,201.542
2013-04-25,14.145,23.817,9.672,3.979,,13.417,190.13,4.542,12.261,202.391
2013-04-26,11.153,13.977,2.825,5.084,,30.792,191.917,4.609,10.333,202.25
2013-04-27,11.695,15.5,3.806,4.771,,21.083,192.333,4.375,9.542,201.875
2013-04-28,8.958,10.847,1.889,4.23,,23.292,193.125,4.625,8.875,202.0
2013-04-29,16.306,19.528,3.222,7.938,,38.333,193.458,6.083,16.5,209.958
2013-04-30,14.289,19.666,5.377,3.97,,16.667,189.739,4.25,11.652,201.391
2013-05-01,6.628,12.855,6.227,2.417,,7.167,189.042,2.958,6.083,195.125
2013-05-02,10.206,16.486,6.28,4.392,,5.792,190.458,4.391,7.625,198.083
2013-05-03,9.694,12.514,2.82,5.166,,15.083,191.208,4.913,8.292,199.5
2013-05-04,7.666,10.181,2.514,4.479,,15.417,190.75,4.333,10.917,201.667
2013-05-05,6.778,8.334,1.556,4.25,,20.958,189.478,4.25,8.13,197.609
2013-05-06,10.472,12.889,2.417,5.584,,25.875,189.167,4.75,10.25,199.417
2013-05-07,7.237,10.71,3.472,3.208,,9.833,187.208,3.042,5.083,192.292
2013-05-08,13.445,20.375,6.93,4.688,,6.417,188.375,3.792,8.958,197.333
2013-05-09,22.559,31.924,9.365,7.708,,25.381,189.458,5.375,16.333,205.792
2013-05-10,23.375,31.083,7.708,5.438,,38.375,188.391,5.043,19.609,208.0
2013-05-11,14.305,23.764,9.458,3.666,,27.583,188.75,5.0,19.042,207.792
2013-05-12,10.25,14.931,4.68,5.271,,26.292,189.167,4.167,13.5,202.667
2013-05-13,18.984,25.737,6.753,7.326,,29.708,188.136,4.826,16.909,205.045
2013-05-14,20.442,28.266,7.825,11.448,,47.5,188.25,6.792,17.542,205.792
2013-05-15,15.506,21.221,5.714,6.736,,36.625,184.958,4.75,13.25,198.208
2013-05-16,8.633,12.523,3.89,2.951,,28.792,186.417,3.167,6.833,193.25
2013-05-17,10.472,14.764,4.292,3.333,,15.75,186.875,3.348,7.875,194.75
2013-05-18,12.625,16.75,4.125,4.979,,21.708,187.087,4.0,12.348,199.435
2013-05-19,5.32,6.459,1.139,2.504,,11.917,183.042,2.75,6.625,189.667
2013-05-20,9.417,14.111,4.695,3.396,,16.875,185.583,3.875,9.042,194.625
2013-05-21,13.974,19.245,5.27,4.978,,53.458,189.652,4.875,12.174,201.826
2013-05-22,18.922,24.56,5.638,6.208,,47.667,190.833,5.25,17.042,207.875
2013-05-23,16.876,21.272,4.395,5.396,,39.333,189.875,4.875,16.167,206.042
2013-05-24,16.82,21.041,4.222,5.458,,21.792,189.333,4.478,15.833,205.167
2013-05-25,13.875,16.417,2.542,5.25,,26.708,188.75,4.042,14.5,203.25
2013-05-26,6.667,8.875,2.208,3.688,,21.667,187.174,3.167,6.913,194.087
2013-05-27,9.944,14.055,4.111,3.938,,15.583,187.5,3.542,8.292,195.792
2013-05-28,7.904,10.419,2.514,3.172,,10.583,185.292,2.917,6.917,192.208
2013-05-29,11.007,16.036,5.029,4.144,,20.208,184.458,4.043,10.625,195.083
2013-05-30,13.377,17.438,4.061,4.166,,33.458,192.625,4.75,16.833,209.458
2013-05-31,14.944,21.125,6.181,4.75,,22.417,189.652,4.304,15.304,204.957
2013-06-01,12.222,15.375,3.153,3.479,,18.625,189.208,3.75,13.75,202.958
2013-06-02,7.986,10.07,2.083,3.042,,13.375,189.208,3.5,9.542,198.75
2013-06-03,12.736,17.944,5.208,4.916,,25.542,189.25,4.292,11.708,200.958
2013-06-04,16.649,22.569,5.92,6.94,,31.083,189.375,4.333,14.5,203.875
2013-06-05,14.411,19.859,5.447,6.125,,33.042,189.957,4.333,15.087,205.043
2013-06-06,14.953,20.039,5.086,5.062,,28.5,186.792,3.542,14.625,201.417
2013-06-07,6.996,7.918,0.922,5.458,,22.708,186.667,4.0,12.667,199.333
2013-06-08,11.361,13.417,2.056,6.334,,28.042,187.417,4.042,10.333,197.75
2013-06-09,8.444,9.805,1.361,4.833,,28.542,187.583,4.167,11.417,199.0
2013-06-10,8.316,11.181,2.865,4.413,,14.5,187.571,3.652,8.667,196.238
2013-06-11,9.896,13.178,3.281,4.869,,10.667,187.917,3.042,9.583,197.5
2013-06-12,11.159,16.65,5.49,4.188,,11.333,185.667,3.292,12.125,197.792
2013-06-13,17.554,25.173,7.619,5.666,,23.792,190.125,3.792,15.0,205.125
2013-06-14,11.355,17.449,6.095,5.062,,30.333,185.958,3.696,13.0,198.958
2013-06-15,8.792,14.736,5.944,2.25,,15.958,180.913,3.458,12.696,193.609
2013-06-16,8.25,14.167,5.917,2.792,,15.208,182.292,3.125,10.0,192.292
2013-06-17,9.639,17.903,8.264,3.708,,17.875,181.083,3.417,12.958,194.042
2013-06-18,12.493,20.829,8.336,5.088,,19.542,180.667,3.708,12.333,193.0
2013-06-19,8.966,18.323,9.357,4.22,,11.292,177.0,2.917,16.958,193.958
2013-06-20,17.596,31.315,13.72,2.271,,7.417,186.391,4.208,12.87,199.261
2013-06-21,12.875,21.214,8.338,1.98,,9.333,187.292,4.0,10.875,198.167
2013-06-22,10.444,17.264,6.82,3.5,,14.667,189.417,4.458,10.833,200.25
2013-06-23,10.347,16.208,5.861,4.125,,21.042,190.542,4.833,12.583,203.125
2013-06-24,10.525,17.191,6.666,3.5,,28.958,188.333,4.304,11.042,199.375
2013-06-25,14.351,21.951,7.6,4.364,,26.5,188.696,4.667,15.0,203.696
2013-06-26,10.676,16.029,5.353,2.134,,5.833,185.333,3.167,8.917,194.25
2013-06-27,11.371,19.364,7.993,3.062,,12.292,188.833,4.333,10.792,199.625
2013-06-28,12.569,18.264,5.694,3.416,,19.75,190.083,3.87,11.333,201.417
2013-06-29,9.819,15.791,5.972,3.334,,22.833,189.542,3.625,11.5,201.042
2013-06-30,5.736,9.208,3.472,2.5,,12.042,186.696,2.625,7.696,194.391
2013-07-01,9.528,16.361,6.833,3.584,,11.167,186.75,2.875,8.625,195.375
2013-07-02,10.039,17.814,7.774,3.269,,11.042,184.958,3.042,9.125,194.083
2013-07-03,13.479,23.3,9.821,2.625,,9.917,183.917,2.75,12.125,196.042
2013-07-04,15.745,29.739,13.994,2.396,,15.042,179.75,3.792,15.208,194.958
2013-07-05,11.332,23.697,12.366,2.854,,17.217,179.348,3.304,11.739,191.087
2013-07-06,6.514,15.042,8.528,3.312,,16.333,179.375,2.667,19.208,198.583
2013-07-07,8.111,14.236,6.125,4.73,,21.583,182.167,3.792,12.292,194.458
2013-07-08,10.338,19.922,9.584,4.729,,29.458,180.417,3.375,13.125,193.542
2013-07-09,9.988,19.639,9.651,4.351,,24.917,181.429,2.783,13.286,194.714
2013-07-10,10.528,17.459,6.931,5.042,,27.208,181.583,2.917,13.375,194.958
2013-07-11,10.363,16.739,6.377,5.021,,29.292,181.25,3.304,13.375,194.625
2013-07-12,10.514,19.528,9.014,5.146,,22.708,180.792,3.208,12.792,193.583
2013-07-13,6.931,12.931,6.0,2.583,,19.125,180.083,2.292,9.292,189.375
2013-07-14,5.961,11.129,5.167,2.239,,15.75,181.952,3.0,11.429,193.381
2013-07-15,7.861,15.833,7.972,0.958,,15.75,181.792,3.208,10.417,192.208
2013-07-16,11.264,21.875,10.611,0.833,,24.625,185.417,4.75,14.75,200.167
2013-07-17,12.121,21.15,9.029,4.43,,33.417,182.792,3.833,14.333,197.125
2013-07-18,8.754,15.189,6.435,5.054,,26.292,178.542,2.913,10.833,189.375
2013-07-19,10.583,17.806,7.222,3.312,,25.25,183.043,3.542,12.391,195.435
2013-07-20,9.792,14.764,4.972,4.646,,27.875,188.917,4.083,12.75,201.667
2013-07-21,7.903,11.236,3.333,4.938,,31.167,187.25,4.042,10.667,197.917
2013-07-22,11.018,17.596,6.578,4.674,,39.667,182.167,3.435,17.167,199.333
2013-07-23,10.306,17.847,7.542,3.771,,27.5,182.5,3.25,15.458,197.958
2013-07-24,8.958,14.389,5.431,4.875,,18.0,178.696,2.542,16.435,195.13
2013-07-25,10.608,16.551,5.942,4.302,,34.583,185.125,3.391,12.417,197.542
2013-07-26,12.597,18.584,5.986,4.688,,36.917,193.292,4.458,14.333,207.625
2013-07-27,9.111,13.125,4.014,3.5,,40.375,189.792,4.292,13.0,202.792
2013-07-28,6.32,9.264,2.944,2.666,,30.917,187.458,3.375,13.875,201.333
2013-07-29,10.153,18.292,8.139,3.896,,26.25,183.348,3.667,16.783,200.13
2013-07-30,11.555,17.639,6.083,3.604,,29.583,183.0,3.583,16.792,199.792
2013-07-31,11.305,17.208,5.903,3.188,,30.833,181.333,3.292,14.917,196.25
2013-08-01,10.609,15.841,5.232,3.133,,24.875,179.167,3.348,15.375,194.542
2013-08-02,6.31,10.337,4.027,1.646,,27.864,186.583,3.292,11.375,197.958
2013-08-03,7.812,13.958,6.146,2.625,,31.083,186.261,3.875,13.13,199.391
2013-08-04,7.0,12.312,5.312,3.542,,21.625,181.375,3.458,13.667,195.042
2013-08-05,7.257,12.606,5.349,3.01,,21.333,179.318,3.261,10.5,189.818
2013-08-06,8.68,15.125,6.445,3.729,,28.958,183.875,3.75,10.917,194.792
2013-08-07,9.403,16.063,6.66,4.156,,31.708,185.75,3.812,12.875,198.625
2013-08-08,9.505,15.284,5.779,4.124,,38.667,179.643,3.429,12.143,191.786
2013-08-09,12.486,18.833,6.347,4.958,,44.125,184.083,4.25,24.833,208.917
2013-08-10,10.306,14.611,4.305,5.084,,42.917,184.583,4.292,18.208,202.792
2013-08-11,7.889,10.889,3.0,5.416,,50.476,186.625,4.0,14.875,201.5
2013-08-12,8.911,12.872,3.961,4.396,,34.208,187.5,3.87,14.25,201.75
2013-08-13,9.202,12.467,3.265,5.334,,43.75,192.522,4.75,18.739,211.261
2013-08-14,7.736,11.0,3.264,5.625,,48.042,190.792,4.875,15.042,205.833
2013-08-15,7.889,10.722,2.832,5.716,,51.0,189.292,5.167,13.417,202.708
2013-08-16,7.584,10.819,3.236,5.708,,48.458,188.333,4.708,12.708,201.042
2013-08-17,7.083,10.458,3.375,4.375,,43.708,188.333,3.833,11.875,200.208
2013-08-18,6.889,10.041,3.153,4.833,,29.375,184.478,3.833,10.609,195.087
2013-08-19,10.598,17.334,6.736,4.63,,24.208,184.391,3.5,12.478,196.87
2013-08-20,11.708,18.431,6.722,4.834,,22.958,184.542,3.458,15.292,199.833
2013-08-21,11.764,18.611,6.847,5.312,,20.958,182.75,3.792,14.542,197.292
2013-08-22,8.272,14.758,6.486,3.818,,13.417,177.708,2.625,10.25,187.958
2013-08-23,8.439,15.82,7.381,3.562,,12.583,178.435,2.625,11.913,190.348
2013-08-24,9.708,15.792,6.083,2.916,,6.792,179.083,2.75,11.708,190.792
2013-08-25,7.153,11.709,4.556,2.458,,8.375,181.292,3.042,10.25,191.542
2013-08-26,9.474,14.5,5.025,3.312,,14.25,190.444,4.087,8.667,199.111
2013-08-27,9.264,14.945,5.681,3.25,,14.333,,3.667,,
2013-08-28,12.653,17.681,5.028,4.292,,30.875,,4.458,,
2013-08-29,14.955,20.663,5.708,5.461,,41.25,,5.208,,
2013-08-30,12.724,21.409,8.686,4.292,,19.87,,3.792,,
2013-08-31,10.472,18.778,8.305,3.792,,14.667,,5.083,,
2013-09-01,4.028,6.625,2.597,1.854,,9.292,,3.292,,
2013-09-02,10.891,19.818,8.927,2.652,,8.792,,4.0,,
2013-09-03,8.267,16.592,8.325,2.584,,6.333,,3.125,,
2013-09-04,8.742,13.716,4.974,2.729,,4.0,185.818,2.75,22.455,208.273
2013-09-05,8.065,14.194,6.129,2.56,,7.208,187.792,2.792,20.0,207.792
2013-09-06,10.667,16.195,5.528,3.396,,11.833,189.375,3.625,20.167,209.542
2013-09-07,8.972,12.444,3.472,2.834,,12.583,188.958,3.583,19.875,208.833
2013-09-08,5.653,8.042,2.389,2.021,,14.208,188.208,3.625,25.5,213.708
2013-09-09,9.177,15.01,5.833,2.834,,9.083,188.826,3.0,19.609,208.435
2013-09-10,15.241,21.473,6.232,5.5,,26.727,192.708,5.667,25.25,217.958
2013-09-11,14.889,20.306,5.417,5.146,,40.125,193.708,5.292,44.667,238.375
2013-09-12,13.509,20.24,6.732,3.59,,39.75,191.792,4.833,46.125,237.917
2013-09-13,12.375,21.278,8.903,5.854,,53.875,190.917,5.542,34.333,225.25
2013-09-14,10.43,15.542,5.111,3.896,,46.0,191.478,4.792,35.0,226.478
2013-09-15,3.597,5.875,2.278,2.042,,9.167,181.333,2.292,24.208,205.542
2013-09-16,3.893,6.554,2.662,2.562,,4.667,184.208,1.913,20.458,204.667
2013-09-17,11.444,17.444,6.0,3.292,,10.25,189.5,2.792,19.667,209.167
2013-09-18,16.0,22.333,6.333,4.834,,18.083,190.542,3.833,23.208,213.75
2013-09-19,13.792,20.189,6.397,3.508,,14.875,188.087,3.174,17.826,205.913
2013-09-20,15.181,21.778,6.597,4.312,,24.083,191.042,4.083,22.708,213.75
2013-09-21,14.167,18.959,4.792,5.854,,37.167,189.792,4.833,23.958,213.75
2013-09-22,6.903,9.028,2.125,3.812,,32.75,188.542,4.292,24.625,213.167
2013-09-23,9.091,12.761,3.671,3.75,,31.792,188.0,3.87,21.5,209.5
2013-09-24,13.361,18.514,5.153,4.375,,27.292,189.652,3.833,22.957,212.609
2013-09-25,11.213,16.762,5.549,4.354,,19.091,188.0,3.75,20.375,208.375
2013-09-26,4.862,8.12,3.257,2.312,,5.125,186.917,2.0,13.25,200.167
2013-09-27,12.139,18.903,6.764,2.938,,8.083,190.708,2.833,16.625,207.333
2013-09-28,9.084,11.952,2.868,3.584,,13.636,189.542,2.708,15.333,204.875
2013-09-29,5.528,7.847,2.32,3.396,,13.708,186.565,2.333,13.652,200.217
2013-09-30,12.048,17.548,5.5,4.25,,17.75,186.417,3.0,18.458,204.875
2013-10-01,10.431,16.014,5.583,3.479,,20.833,185.708,3.292,16.25,201.958
2013-10-02,10.542,16.965,6.423,2.996,,12.167,184.952,2.957,18.238,203.19
2013-10-03,7.585,11.81,4.225,2.126,,13.5,186.458,2.625,11.042,197.5
2013-10-04,12.236,18.542,6.305,2.916,,16.417,188.958,2.958,13.667,202.625
2013-10-05,7.82,12.028,4.208,1.812,,13.0,189.125,2.958,14.25,203.375
2013-10-06,5.958,9.028,3.069,2.312,,11.333,185.875,3.0,16.167,202.042
2013-10-07,9.077,13.103,4.025,3.604,,13.625,183.348,3.174,15.565,198.913
2013-10-08,9.306,13.403,4.097,3.583,,13.917,183.125,2.625,15.833,198.958
2013-10-09,7.268,11.613,4.345,2.979,,6.208,182.042,3.333,18.125,200.167
2013-10-10,13.159,19.252,6.093,3.915,,14.833,183.458,3.375,19.833,203.292
2013-10-11,13.694,23.584,9.889,5.625,,24.25,186.042,4.125,24.875,210.917
2013-10-12,9.278,13.0,3.722,3.875,,27.958,190.522,3.167,22.0,212.522
2013-10-13,6.278,8.889,2.611,2.875,,11.125,190.5,3.042,13.75,204.25
2013-10-14,9.749,13.353,3.604,3.375,,18.708,190.208,3.348,15.5,205.708
2013-10-15,10.264,16.43,6.167,1.979,,17.292,187.792,3.0,12.875,200.667
2013-10-16,5.65,10.084,4.433,1.74,,4.292,188.333,2.043,10.542,198.875
2013-10-17,7.062,11.921,4.859,1.786,,8.125,188.696,2.208,8.043,196.739
2013-10-18,9.445,13.611,4.167,2.104,,12.458,188.292,2.708,10.875,199.167
2013-10-19,9.333,12.806,3.472,1.896,,13.0,186.958,3.083,11.625,198.583
2013-10-20,5.819,8.444,2.625,1.542,,4.875,185.083,2.917,10.375,195.458
2013-10-21,8.76,16.784,8.024,2.667,,8.25,184.583,3.522,11.625,196.208
2013-10-22,9.583,18.778,9.194,2.458,,8.125,186.348,2.875,12.348,198.696
2013-10-23,6.547,8.136,1.589,1.729,,6.739,185.875,2.458,9.542,195.417
2013-10-24,5.931,7.531,1.6,1.522,,4.667,185.667,2.375,9.625,195.292
2013-10-25,12.59,20.861,8.271,1.792,,3.25,188.583,3.083,14.083,202.667
2013-10-26,6.403,10.032,3.63,2.062,,11.042,189.625,3.375,13.75,203.375
2013-10-27,6.459,9.181,2.722,1.625,,16.625,189.304,3.375,13.174,202.478
2013-10-28,12.865,19.825,6.961,2.646,,18.792,189.75,3.957,14.833,204.583
2013-10-29,16.125,24.653,8.528,4.688,,27.125,189.875,5.167,17.917,207.792
2013-10-30,12.416,21.71,9.293,3.674,,33.917,191.167,4.261,18.25,209.417
2013-10-31,15.462,25.39,9.927,2.93,,35.167,194.167,5.125,15.125,209.292
2013-11-01,13.5,19.653,6.153,2.729,,33.458,192.87,5.0,16.0,208.87
2013-11-02,17.056,25.5,8.445,3.562,,41.625,191.833,6.125,20.833,212.667
2013-11-03,12.347,17.014,4.667,2.5,,47.792,193.042,7.0,20.625,213.667
2013-11-04,7.919,11.222,3.303,2.334,,17.75,191.917,5.217,18.917,210.833
2013-11-05,12.431,20.125,7.695,2.479,,27.583,193.208,4.958,14.042,207.25
2013-11-06,16.042,26.611,10.57,3.146,,34.125,191.478,5.167,17.217,208.696
2013-11-07,15.29,24.027,8.737,4.331,,36.833,191.875,4.875,24.208,216.083
2013-11-08,15.374,23.328,7.954,3.229,,24.792,191.375,4.042,19.417,210.792
2013-11-09,14.056,20.389,6.333,3.104,,24.75,189.958,4.125,16.625,206.583
2013-11-10,9.597,13.542,3.944,2.667,,21.583,189.5,4.375,14.5,204.0
2013-11-11,7.895,11.774,3.879,3.28,,4.042,189.65,2.318,7.95,197.6
2013-11-12,11.014,22.239,11.225,2.316,,9.417,191.095,2.875,15.857,206.952
2013-11-13,9.514,20.667,11.153,1.833,,5.958,192.087,2.708,12.174,204.261
2013-11-14,14.494,26.956,12.461,2.696,,12.458,192.458,3.833,15.042,207.5
2013-11-15,12.944,20.625,7.681,2.604,,14.667,190.25,4.125,12.167,202.417
2013-11-16,12.583,20.361,7.778,3.979,,27.75,191.783,4.833,13.087,204.87
2013-11-17,11.417,15.694,4.278,4.021,,45.208,193.625,5.083,14.625,208.25
2013-11-18,10.434,16.533,6.098,3.666,,6.917,190.083,2.783,12.375,202.458
2013-11-19,10.653,15.417,4.764,4.354,,7.583,192.208,2.833,9.833,202.042
2013-11-20,16.278,31.347,15.069,3.666,,12.708,191.75,3.708,13.292,205.042
2013-11-21,15.77,32.887,17.116,2.502,,16.917,191.174,3.75,16.913,208.087
2013-11-22,14.277,28.04,13.763,2.562,,12.435,190.0,3.583,18.292,208.292
2013-11-23,13.139,21.681,8.542,2.729,,18.75,190.833,4.042,14.458,205.292
2013-11-24,13.486,19.958,6.472,4.354,,32.042,190.083,4.958,14.625,204.708
2013-11-25,17.059,27.846,10.786,4.896,,22.792,192.375,5.913,19.292,211.667
2013-11-26,10.167,15.125,4.958,4.896,,8.583,190.565,2.583,9.478,200.043
2013-11-27,18.066,29.105,11.039,3.0,,19.833,192.5,4.696,16.583,209.083
