date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean,HUM_max,HUM_mean,HUM_min,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,CO_mean
2016-11-17,21.355,27.944,6.588,12.245,10.162,0.569,92.0,66.792,40.0,,17.7,12.508,8.3,196.354,18.708,215.062,3.875
2016-11-18,28.453,39.13,10.677,17.354,15.375,1.583,91.0,70.542,47.0,,16.5,11.258,5.8,201.511,21.144,222.654,5.119
2016-11-19,30.109,43.12,13.01,27.979,18.861,0.209,98.0,94.083,78.0,,11.4,9.483,7.9,202.354,27.625,229.979,5.505
2016-11-20,27.75,47.786,20.036,36.312,21.625,0.889,99.0,90.083,63.0,,20.0,13.429,7.6,216.375,38.188,254.562,7.834
2016-11-21,18.126,29.85,11.724,24.057,15.305,0.139,98.0,90.875,76.0,,14.5,12.312,10.6,201.726,18.621,220.346,4.788
2016-11-22,34.016,64.778,30.763,31.292,18.167,0.953,98.0,90.458,71.0,,18.9,13.962,10.5,210.504,33.93,244.433,6.334
2016-11-23,14.349,17.932,3.583,9.297,6.778,0.278,98.0,76.958,55.0,,13.0,11.062,8.6,200.854,16.0,216.854,3.861
2016-11-24,22.225,31.644,9.419,6.755,5.111,0.043,99.0,95.833,65.0,,7.8,2.267,0.8,198.744,16.723,215.468,3.39
2016-11-25,34.377,66.936,32.559,18.583,14.069,0.732,99.0,86.958,63.0,,10.7,5.254,0.1,206.116,32.876,238.992,5.546
2016-11-26,21.865,36.708,14.844,11.281,9.181,0.736,98.0,80.292,60.0,,13.7,8.667,3.0,204.354,23.854,228.208,4.514
2016-11-27,16.823,20.089,3.266,18.599,11.792,0.43,99.0,89.917,77.0,,13.1,10.692,8.6,201.666,16.854,218.521,4.195
2016-11-28,13.031,17.45,4.42,7.14,6.292,0.333,99.0,65.542,36.0,,14.6,11.562,9.7,198.228,11.923,210.152,3.603
2016-11-29,11.382,14.309,2.928,4.562,5.25,0.389,60.0,48.125,35.0,,14.0,10.792,8.7,196.104,9.77,205.875,3.079
2016-11-30,17.682,23.13,5.448,12.714,11.208,0.461,79.0,64.792,45.0,,11.7,8.883,4.3,199.688,14.624,214.311,3.596
2016-12-01,33.984,55.516,21.531,29.682,18.083,0.722,99.0,93.0,71.0,,16.3,10.104,6.2,206.271,28.438,234.708,5.607
2016-12-02,25.166,40.229,15.062,11.469,8.611,0.417,99.0,52.125,30.0,,16.0,11.825,8.2,199.744,22.544,222.288,4.542
2016-12-03,26.912,43.536,16.625,14.818,12.972,0.542,82.0,60.25,37.0,,16.3,11.421,7.0,206.812,31.584,238.396,5.431
2016-12-04,25.823,31.849,6.026,29.083,23.028,1.18,95.0,75.542,57.0,,16.2,12.138,8.0,202.334,25.854,228.188,5.139
2016-12-05,36.209,79.949,43.74,34.388,23.625,1.208,98.0,82.125,48.0,,18.5,13.142,9.2,213.176,43.021,256.197,7.153
2016-12-06,19.923,49.922,30.0,15.005,10.828,0.475,98.0,62.542,33.0,,17.3,11.038,7.1,205.5,29.458,234.958,4.892
2016-12-07,22.646,30.7,8.054,11.699,10.549,0.489,86.0,63.458,44.0,,9.9,7.517,5.7,203.896,18.646,222.542,4.247
2016-12-08,32.427,55.013,22.586,16.071,13.278,0.92,89.0,63.667,34.0,,13.3,8.208,3.3,209.307,28.934,238.24,5.555
2016-12-09,33.126,51.271,18.144,16.978,15.63,1.254,84.0,62.458,42.0,,17.1,10.933,4.7,206.814,25.056,231.87,5.195
2016-12-10,11.74,13.937,2.198,4.401,3.556,0.389,64.0,45.625,28.0,,11.6,8.5,5.5,199.917,11.25,211.166,3.347
2016-12-11,6.786,8.25,1.464,3.818,3.0,0.236,58.0,46.583,32.0,,10.4,6.533,3.3,199.75,8.25,208.0,2.792
2016-12-12,25.646,35.49,9.844,13.885,12.709,1.194,73.0,49.208,35.0,,10.2,7.346,2.8,204.896,17.375,222.27,4.542
2016-12-13,44.057,79.828,35.771,39.214,31.597,2.292,98.0,72.375,50.0,,14.6,9.575,4.7,210.375,38.792,249.166,6.505
2016-12-14,19.344,25.417,6.073,8.354,7.32,0.194,99.0,86.333,57.0,,10.3,7.829,5.5,200.562,16.312,216.875,4.361
2016-12-15,18.323,24.203,5.88,3.833,3.82,0.125,78.0,47.458,31.0,,10.2,6.262,2.3,200.354,12.438,212.792,3.472
2016-12-16,20.948,31.083,10.135,5.302,3.667,0.458,78.0,53.25,29.0,,9.8,4.671,1.7,204.55,16.912,221.462,3.833
2016-12-17,37.771,70.859,33.089,10.391,9.306,1.93,79.0,60.125,41.0,,12.6,6.917,0.3,210.48,26.916,237.396,6.847
2016-12-18,33.406,59.078,25.672,23.88,20.806,1.125,93.0,68.0,42.0,,13.9,8.179,2.6,215.646,37.125,252.771,8.195
2016-12-19,49.628,124.696,75.068,32.031,27.542,1.5,97.0,71.042,33.0,,15.7,9.596,4.0,238.13,58.801,296.932,9.898
2016-12-20,49.645,107.332,57.687,40.443,35.472,1.605,93.0,74.375,49.0,,15.0,9.208,5.8,214.438,54.896,269.333,8.5
2016-12-21,51.346,127.097,75.75,43.776,33.889,1.527,96.0,80.542,46.0,,17.3,10.317,5.0,222.564,74.453,297.017,10.084
2016-12-22,31.138,72.582,41.444,36.64,23.195,1.548,98.0,87.083,74.0,,19.2,14.217,7.4,207.316,42.562,249.878,6.042
2016-12-23,11.833,17.167,5.333,10.755,6.903,0.472,98.0,68.167,41.0,,19.1,14.504,9.2,198.128,14.492,212.62,4.02
2016-12-24,13.885,17.208,3.323,3.662,2.945,0.514,70.0,51.708,35.0,,12.2,8.817,6.2,199.938,11.458,211.396,3.333
2016-12-25,21.49,29.838,8.349,16.484,15.833,0.556,91.0,64.625,43.0,,11.0,6.904,4.0,211.87,22.47,234.34,5.203
2016-12-26,37.271,72.89,35.62,23.495,20.417,0.833,93.0,72.292,55.0,,9.6,6.762,3.0,211.919,38.256,250.174,6.653
2016-12-27,20.927,34.391,13.464,16.813,10.875,0.542,98.0,92.333,74.0,,18.5,10.838,5.6,199.172,20.076,219.248,4.305
2016-12-28,14.33,18.575,4.245,4.229,4.347,0.056,93.0,51.625,27.0,,9.1,6.35,2.2,198.604,11.062,209.666,3.639
2016-12-29,32.151,45.037,12.885,16.99,14.653,0.611,81.0,69.708,55.0,,8.3,4.308,0.7,204.23,24.146,228.375,5.597
2016-12-30,8.588,9.865,1.276,3.953,2.611,0.25,72.0,47.208,30.0,,9.8,6.208,2.3,196.634,6.366,203.0,3.123
2016-12-31,23.917,36.193,12.276,10.547,9.597,1.125,87.0,60.333,37.0,,11.4,6.379,2.3,210.0,21.125,231.125,6.187
2017-01-01,11.974,16.208,4.234,14.583,10.931,0.347,98.0,63.167,28.0,,13.1,6.396,0.5,207.521,15.542,223.062,4.18
2017-01-02,14.323,19.562,5.24,4.901,3.472,1.042,74.0,48.958,29.0,,10.6,6.342,3.0,206.27,12.042,218.312,4.208
2017-01-03,4.547,5.24,0.693,2.891,0.819,0.62,78.0,50.167,23.0,,8.3,5.0,1.6,200.75,6.312,207.062,2.654
2017-01-04,12.969,17.385,4.416,3.239,2.653,0.653,76.0,50.708,28.0,,9.3,4.321,-0.5,205.646,10.312,215.958,3.611
2017-01-05,20.25,27.323,7.073,10.245,7.042,0.333,98.0,73.292,45.0,,6.1,3.371,1.0,205.146,12.56,217.706,4.149
2017-01-06,30.161,50.026,19.865,13.688,10.792,1.055,98.0,64.125,34.0,,10.0,5.142,-0.6,209.021,21.104,230.125,5.542
2017-01-07,13.917,18.281,4.365,6.13,5.986,0.57,63.0,43.333,26.0,,11.9,7.183,3.8,203.416,11.958,215.375,3.833
2017-01-08,28.776,40.401,11.625,22.443,16.68,0.806,98.0,74.958,50.0,,8.3,5.45,3.3,208.958,20.479,229.438,5.069
2017-01-09,27.222,47.824,20.602,25.414,17.444,0.5,98.0,74.292,40.0,,15.9,8.804,4.0,206.392,20.635,227.026,5.556
2017-01-10,20.921,26.168,5.247,8.094,7.38,1.071,60.0,45.792,36.0,,11.5,8.154,4.3,201.584,9.25,210.834,3.791
2017-01-11,23.155,38.341,15.186,5.314,5.042,0.603,81.0,44.083,22.0,,10.7,5.658,1.8,203.966,12.513,216.479,4.458
2017-01-12,26.443,41.22,14.777,9.087,7.208,0.832,71.0,43.083,21.0,,7.1,2.967,-1.1,206.714,15.504,222.218,4.653
2017-01-13,32.042,48.792,16.75,15.401,13.583,1.361,79.0,59.667,32.0,,7.6,2.683,-1.8,212.312,25.896,238.208,5.924
2017-01-14,14.776,19.125,4.349,7.729,5.181,0.444,77.0,51.5,29.0,,8.6,4.138,1.1,206.792,11.5,218.292,3.938
2017-01-15,40.815,82.691,41.875,23.114,18.833,1.18,82.0,64.667,42.0,,12.7,4.408,-1.2,219.854,37.646,257.5,7.0
2017-01-16,49.536,118.37,68.833,32.802,29.306,1.75,89.0,65.25,36.0,,14.5,7.329,0.3,230.666,64.562,295.229,9.875
2017-01-17,38.21,80.936,42.726,45.823,35.194,0.602,98.0,89.458,70.0,,9.9,7.042,4.8,217.979,49.958,267.938,7.389
2017-01-18,34.014,58.111,24.098,14.922,9.125,0.875,98.0,87.083,68.0,,13.3,8.725,3.6,210.458,27.5,237.958,6.792
2017-01-19,21.539,30.071,8.532,12.811,9.055,0.416,92.0,63.458,38.0,,10.9,8.429,5.9,204.812,16.11,220.923,4.446
2017-01-20,23.974,40.641,16.667,20.219,15.486,0.625,98.0,78.542,64.0,,9.2,6.408,4.0,209.771,20.208,229.979,5.57
2017-01-21,23.797,35.984,12.187,26.636,21.778,1.208,98.0,74.125,51.0,,11.6,6.867,2.1,213.542,25.521,239.062,6.728
2017-01-22,14.427,17.764,3.337,8.341,5.097,0.028,99.0,87.458,67.0,,4.2,2.092,-0.2,201.222,8.785,210.008,3.048
2017-01-23,28.608,47.372,18.764,15.344,11.331,0.5,99.0,78.375,47.0,,10.8,4.8,0.1,206.458,17.542,224.0,4.778
2017-01-24,22.186,38.049,15.863,5.276,3.306,0.283,90.0,54.042,27.0,,7.8,2.796,-1.1,202.154,12.774,214.928,4.0
2017-01-25,14.682,19.622,4.94,2.764,0.709,0.366,65.0,42.125,26.0,,4.2,0.571,-2.3,200.812,7.896,208.708,3.278
2017-01-26,17.369,28.325,10.956,4.307,2.25,0.375,66.0,41.792,30.0,,5.1,1.088,-2.6,198.986,8.689,207.676,3.712
2017-01-27,11.046,14.93,3.884,4.76,3.681,0.486,46.0,36.792,25.0,,7.4,2.971,-0.8,197.417,5.979,203.396,3.173
2017-01-28,18.12,21.245,3.125,15.594,13.347,0.945,81.0,58.75,41.0,,6.0,2.238,-0.9,201.771,12.896,214.667,4.458
2017-01-29,30.108,53.013,22.904,17.319,13.819,0.666,98.0,76.958,50.0,,9.9,3.783,-1.5,205.956,21.404,227.36,5.043
2017-01-30,22.632,30.39,7.758,9.495,8.222,0.528,98.0,63.667,35.0,,6.8,3.521,0.2,203.042,12.542,215.584,3.571
2017-01-31,38.575,62.306,23.73,20.796,19.097,1.841,82.0,63.417,38.0,,9.4,4.217,-1.1,212.416,27.584,240.0,6.305
2017-02-01,24.948,40.604,15.656,18.74,15.972,0.556,99.0,86.583,72.0,,6.5,3.233,1.1,204.558,21.184,225.742,4.181
2017-02-02,17.875,23.943,6.068,15.151,10.625,0.153,99.0,96.958,93.0,,4.1,2.412,0.3,202.544,9.835,212.38,3.194
2017-02-03,23.63,29.682,6.052,19.807,15.778,0.694,98.0,82.542,65.0,,8.0,5.083,-0.8,203.875,16.75,220.625,4.083
2017-02-04,16.578,19.38,2.802,10.198,9.278,1.014,87.0,62.417,42.0,,9.7,5.496,2.9,202.188,10.812,213.0,4.245
2017-02-05,17.694,23.817,6.124,6.265,5.444,1.139,79.0,54.917,30.0,,7.5,4.592,1.5,201.264,9.018,210.282,3.972
2017-02-06,23.716,33.561,9.845,8.529,7.171,0.929,87.0,49.208,23.0,,7.1,3.479,-0.7,203.333,11.604,214.938,4.461
2017-02-07,22.638,30.534,7.896,5.551,4.291,0.514,60.0,38.333,13.0,,8.6,3.675,-1.0,202.47,11.782,214.252,3.714
2017-02-08,22.377,30.273,7.896,7.749,6.42,0.691,72.0,47.167,28.0,,8.6,3.821,-0.7,202.48,12.188,214.666,3.583
2017-02-09,35.977,50.938,14.96,21.505,19.333,1.431,81.0,57.5,28.0,,9.4,4.229,-1.8,209.786,20.21,229.996,5.68
2017-02-10,33.557,47.688,14.13,31.104,25.944,2.167,96.0,69.083,44.0,,11.9,7.0,0.6,208.062,23.812,231.875,5.25
2017-02-11,12.198,13.771,1.573,20.052,17.444,1.083,90.0,57.75,30.0,,13.5,8.833,3.9,199.146,10.25,209.396,3.778
2017-02-12,11.114,13.688,2.573,6.406,5.153,0.444,55.0,37.375,24.0,,8.6,4.804,0.8,199.458,5.729,205.188,3.417
2017-02-13,29.948,46.977,17.029,8.286,6.792,0.834,74.0,46.833,25.0,,8.8,4.238,-0.5,205.208,13.354,218.562,4.875
2017-02-14,30.005,48.323,18.318,10.516,8.944,1.703,78.0,52.875,32.0,,10.3,6.129,-0.6,207.354,16.166,223.521,4.895
2017-02-15,21.99,29.271,7.281,14.656,11.556,1.445,73.0,54.958,39.0,,14.8,9.929,5.7,200.354,11.354,211.708,4.376
2017-02-16,13.979,17.63,3.651,8.943,7.056,0.556,76.0,58.083,38.0,,8.7,6.233,3.7,198.246,10.892,209.136,3.222
2017-02-17,10.958,13.64,2.682,10.688,8.041,0.514,82.0,58.667,32.0,,11.0,6.146,1.1,197.062,9.854,206.916,3.055
2017-02-18,5.432,6.328,0.896,4.771,2.93,0.181,62.0,37.583,20.0,,8.3,3.521,-1.0,197.854,5.208,203.062,2.583
2017-02-19,17.704,22.81,5.105,8.927,7.0,0.889,64.0,50.625,29.0,,9.0,5.662,1.6,200.692,10.62,211.311,3.611
2017-02-20,19.037,23.721,4.684,13.74,11.334,1.026,83.0,59.583,29.0,,12.0,7.646,3.5,199.708,12.979,212.688,3.68
2017-02-21,16.782,20.924,4.142,12.266,11.028,0.584,84.0,61.917,34.0,,8.1,5.738,3.9,198.551,13.985,212.536,3.556
2017-02-22,12.908,17.056,4.148,14.493,9.542,0.181,99.0,96.083,69.0,,5.4,2.496,1.2,198.125,8.875,207.0,3.227
2017-02-23,25.086,44.157,19.072,20.47,17.083,0.125,99.0,92.333,72.0,,8.2,4.379,1.4,207.317,25.408,232.725,5.625
2017-02-24,31.268,58.572,27.304,22.053,19.236,1.431,98.0,65.417,36.0,,13.7,7.071,0.3,211.958,30.354,242.312,6.688
2017-02-25,8.929,10.065,1.137,10.101,9.375,0.458,90.0,69.458,53.0,,7.4,5.425,3.3,199.354,8.938,208.292,3.729
2017-02-26,12.863,16.375,3.512,12.494,11.018,0.333,89.0,73.625,54.0,,8.6,5.871,4.0,198.96,9.124,208.084,3.671
2017-02-27,23.748,28.719,4.97,17.082,14.153,1.931,93.0,71.458,45.0,,11.5,7.479,3.3,200.833,14.771,215.604,4.584
2017-02-28,25.333,40.464,15.131,27.638,22.056,0.814,97.0,68.708,31.0,,14.1,8.938,3.0,203.2,20.468,223.668,5.375
2017-03-01,16.518,20.31,3.792,18.85,9.075,0.542,98.0,68.125,24.0,,20.0,13.625,8.4,194.833,12.98,207.812,4.23
2017-03-02,12.488,15.131,2.643,6.805,6.306,0.153,51.0,33.958,22.0,,13.6,9.633,6.0,194.932,8.978,203.91,3.579
2017-03-03,25.762,32.369,6.607,13.173,10.792,2.306,76.0,56.0,36.0,,15.2,9.925,2.5,199.98,15.48,215.458,4.646
2017-03-04,19.946,22.946,3.0,19.25,15.68,1.917,89.0,72.958,55.0,,18.6,13.058,6.3,198.625,15.854,214.479,3.958
2017-03-05,15.658,19.425,3.766,22.088,11.597,1.462,98.0,94.5,89.0,,17.8,15.067,8.3,191.364,9.25,200.614,2.917
2017-03-06,7.712,10.296,2.584,6.32,4.181,0.361,98.0,71.958,53.0,,10.8,7.971,4.6,198.312,6.646,204.958,2.958
2017-03-07,8.66,10.857,2.197,7.605,6.813,0.057,82.0,64.833,55.0,,7.5,5.296,2.4,200.32,6.386,206.706,2.958
2017-03-08,25.049,31.491,6.442,11.716,5.085,0.21,99.0,95.917,86.0,,15.0,6.183,-0.6,203.417,17.208,220.625,4.021
2017-03-09,14.083,17.982,3.899,10.077,3.708,0.208,99.0,93.833,70.0,,16.8,12.638,6.6,194.764,11.709,206.474,3.146
2017-03-10,11.804,14.214,2.411,5.226,2.611,0.209,98.0,76.625,57.0,,11.2,7.492,4.4,199.792,9.229,209.02,3.625
2017-03-11,12.315,13.97,1.655,13.428,10.195,1.125,88.0,73.583,50.0,,14.7,8.825,4.6,201.646,11.75,213.396,3.812
2017-03-12,17.793,20.207,2.413,10.714,7.775,1.155,81.0,49.667,20.0,,14.4,10.254,5.9,199.698,10.507,210.204,3.44
2017-03-13,29.782,35.613,5.831,21.774,15.764,2.236,89.0,70.708,54.0,,16.0,11.5,4.8,204.271,20.0,224.27,4.312
2017-03-14,41.219,54.68,13.462,34.911,26.986,4.864,93.0,68.875,33.0,,20.6,14.329,7.2,208.754,33.758,242.512,6.229
2017-03-15,28.391,41.91,13.518,35.143,24.448,2.46,98.0,77.5,54.0,,19.5,14.988,9.1,202.792,23.604,226.396,4.833
2017-03-16,13.56,16.03,2.47,7.524,6.111,0.778,97.0,85.375,72.0,,17.2,12.717,5.5,194.908,7.908,202.816,3.104
2017-03-17,9.065,10.964,1.899,6.214,4.389,0.195,82.0,59.208,36.0,,11.2,7.221,2.8,199.271,6.396,205.666,3.229
2017-03-18,14.298,16.131,1.833,10.976,7.43,1.361,82.0,68.625,58.0,,15.2,11.221,5.7,203.062,11.396,214.458,3.567
2017-03-19,36.137,49.935,13.798,24.797,18.861,1.819,95.0,75.917,60.0,,17.7,13.458,9.2,206.938,26.562,233.5,5.208
2017-03-20,7.726,9.583,1.857,10.595,6.333,0.194,98.0,88.75,72.0,,11.2,8.354,6.6,196.958,6.104,203.062,2.771
2017-03-21,8.018,8.976,0.959,7.208,5.084,0.196,99.0,90.583,72.0,,6.5,4.754,3.3,198.604,5.916,204.52,2.604
2017-03-22,23.387,30.863,7.476,6.649,2.458,0.083,99.0,88.25,64.0,,15.7,10.488,5.1,200.438,16.542,216.98,4.289
2017-03-23,15.06,19.226,4.167,5.018,2.861,0.292,89.0,71.458,50.0,,15.6,12.212,10.1,197.446,11.856,209.302,3.417
2017-03-24,13.922,17.119,3.196,8.125,4.292,0.972,96.0,77.583,53.0,,16.1,12.196,8.1,198.958,12.792,211.75,3.542
2017-03-25,13.768,15.173,1.405,14.375,11.445,1.778,98.0,64.167,18.0,,19.0,13.392,7.0,198.416,11.979,210.396,3.416
2017-03-26,32.382,39.188,6.806,38.357,29.542,2.706,94.0,71.708,37.0,,19.8,14.304,8.1,204.949,26.979,231.928,5.377
2017-03-27,33.979,42.49,8.511,57.413,43.819,3.296,98.0,75.125,47.0,,21.7,15.817,9.2,211.438,27.875,239.312,6.775
2017-03-28,31.351,37.728,6.377,50.726,39.611,3.674,96.0,71.583,42.0,,21.7,17.271,12.0,204.909,25.557,230.466,5.062
2017-03-29,35.129,41.688,6.56,45.363,34.514,3.861,98.0,67.792,28.0,,23.4,17.717,11.7,204.083,27.312,231.396,4.958
2017-03-30,10.007,11.444,1.438,15.47,12.333,0.792,74.0,37.583,13.0,,17.6,14.033,11.7,197.847,9.714,207.56,2.771
2017-03-31,12.035,13.694,1.66,11.458,9.5,1.542,78.0,57.208,40.0,,17.1,13.312,7.7,198.854,9.584,208.438,2.812
2017-04-01,7.682,9.307,1.625,8.964,7.514,0.0,98.0,85.375,63.0,,8.7,6.288,4.5,196.188,7.52,203.708,3.014
2017-04-02,8.245,9.401,1.156,9.26,7.236,0.653,90.0,66.458,38.0,,12.6,8.471,4.8,196.75,8.729,205.479,2.986
2017-04-03,13.245,15.833,2.589,14.224,11.486,1.0,96.0,69.708,47.0,,14.9,9.596,6.1,197.974,10.9,208.874,3.264
2017-04-04,14.797,18.193,3.396,18.292,16.111,0.903,98.0,67.708,33.0,,15.9,10.908,4.2,199.438,11.292,210.729,3.597
2017-04-05,21.271,25.807,4.536,22.479,18.722,1.941,85.0,71.333,53.0,,18.2,14.358,8.7,198.642,13.87,212.512,3.717
2017-04-06,12.974,15.255,2.282,17.843,13.597,1.181,94.0,76.917,52.0,,19.2,16.567,14.1,193.916,7.896,201.812,2.457
2017-04-07,13.271,15.526,2.255,22.672,11.639,0.764,98.0,92.958,84.0,,18.5,16.729,15.6,190.718,9.55,200.267,2.319
2017-04-08,16.906,19.885,2.979,19.068,9.097,0.486,98.0,97.917,97.0,,16.9,14.717,12.3,196.458,17.542,214.0,3.445
2017-04-09,11.87,14.255,2.385,30.245,13.264,0.111,98.0,97.083,91.0,,14.8,13.433,11.3,200.188,14.98,215.166,4.167
2017-04-10,13.834,17.009,3.175,11.177,9.291,0.361,81.0,54.583,31.0,,14.6,10.717,7.3,200.044,10.61,210.654,3.347
2017-04-11,26.129,35.592,9.464,14.948,10.835,0.111,99.0,93.5,79.0,,11.6,9.154,7.2,203.771,21.77,225.542,3.993
2017-04-12,15.531,25.338,9.808,6.677,5.389,0.715,99.0,54.208,29.0,,20.9,14.908,8.9,201.7,15.596,217.297,3.316
2017-04-13,16.67,20.252,3.582,14.857,10.25,2.109,71.0,54.75,36.0,,16.5,12.358,8.3,197.917,12.666,210.584,3.833
2017-04-14,21.557,26.495,4.938,21.099,15.875,1.847,69.0,53.792,26.0,,20.5,14.767,8.1,199.077,16.16,215.237,3.966
2017-04-15,19.437,21.719,2.281,23.651,18.347,1.944,81.0,68.458,61.0,,20.8,18.096,15.7,197.562,13.125,210.688,3.611
2017-04-16,23.505,26.792,3.286,25.063,19.264,2.597,95.0,61.333,31.0,,24.7,18.892,11.6,199.688,19.146,218.833,4.444
2017-04-17,28.198,38.344,10.146,27.733,19.931,2.305,98.0,74.208,26.0,,25.6,18.25,14.2,200.25,20.403,220.653,4.539
2017-04-18,11.302,13.838,2.536,18.879,9.819,0.778,98.0,81.583,58.0,,22.4,18.738,15.1,190.392,10.706,201.098,3.173
2017-04-19,14.448,17.042,2.594,13.516,11.5,1.183,86.0,49.917,18.0,,25.4,18.188,12.6,196.125,11.52,207.646,3.486
2017-04-20,11.833,13.886,2.052,11.401,8.819,1.0,77.0,48.708,29.0,,19.4,15.55,11.6,197.896,11.125,209.021,3.306
2017-04-21,25.161,28.802,3.64,20.188,13.069,2.458,95.0,76.5,58.0,,18.6,15.646,13.6,199.869,16.059,215.928,3.986
2017-04-22,15.818,18.766,2.948,29.0,17.556,0.847,98.0,79.875,50.0,,17.6,14.179,10.1,200.542,14.479,215.021,3.994
2017-04-23,6.557,7.698,1.14,8.938,7.472,0.236,96.0,62.417,31.0,,18.5,13.658,9.8,197.438,8.584,206.021,2.901
2017-04-24,11.906,14.681,2.775,10.69,8.264,1.444,88.0,65.375,46.0,,18.1,14.55,10.0,199.002,11.445,210.447,3.134
2017-04-25,11.485,13.568,2.084,10.247,7.674,1.406,83.0,63.75,37.0,,20.2,16.462,13.0,194.417,9.73,204.146,2.861
2017-04-26,12.502,14.456,1.954,12.247,8.306,1.808,91.0,83.333,77.0,,17.8,16.483,14.6,191.816,8.22,200.036,2.611
2017-04-27,12.496,14.407,1.911,10.91,7.443,0.915,98.0,76.125,53.0,,17.7,14.804,11.6,194.416,11.708,206.125,3.208
2017-04-28,15.437,18.203,2.766,14.01,10.611,1.236,90.0,64.667,29.0,,21.1,16.288,12.6,195.28,13.039,208.318,3.431
2017-04-29,12.365,13.927,1.562,17.995,12.972,1.292,93.0,71.875,45.0,,21.3,15.904,10.9,195.188,13.854,209.042,3.576
2017-04-30,15.922,17.792,1.87,22.865,16.722,1.806,97.0,68.125,29.0,,23.1,17.75,10.7,200.062,16.584,216.646,4.223
2017-05-01,21.042,23.912,2.87,24.677,17.375,1.055,94.0,73.042,33.0,,25.1,17.738,13.1,200.042,19.125,219.166,4.236
2017-05-02,11.281,13.484,2.203,7.63,5.375,0.681,85.0,49.458,21.0,,22.9,16.575,9.8,196.271,10.25,206.521,2.889
2017-05-03,11.25,12.943,1.693,9.552,5.167,2.25,87.0,62.792,29.0,,21.6,17.621,14.0,194.729,10.583,205.312,3.056
2017-05-04,5.828,6.823,0.995,9.766,7.111,1.194,85.0,66.75,42.0,,22.3,18.575,15.4,192.896,7.834,200.729,2.958
2017-05-05,8.839,10.0,1.161,16.177,10.556,1.667,96.0,74.625,49.0,,24.3,19.729,15.4,192.077,9.517,201.594,3.2
2017-05-06,10.912,12.828,1.917,17.114,11.889,1.542,96.0,82.167,62.0,,24.8,21.017,17.0,188.458,8.583,197.042,2.824
2017-05-07,8.26,9.547,1.287,24.312,17.694,1.0,96.0,73.125,50.0,,23.1,19.862,15.4,192.604,9.312,201.916,3.319
2017-05-08,19.412,22.416,3.004,41.422,30.75,3.667,82.0,56.333,30.0,,26.1,20.892,14.5,197.79,12.924,210.714,4.738
2017-05-09,12.642,14.558,1.916,21.222,16.222,1.819,76.0,57.208,39.0,,21.6,19.183,16.6,196.979,12.23,209.208,3.43
2017-05-10,17.005,19.531,2.526,18.583,9.361,0.491,98.0,95.875,84.0,,17.0,16.321,15.8,202.342,17.2,219.544,4.0
2017-05-11,22.699,26.64,3.94,25.729,14.972,1.798,98.0,71.375,43.0,,26.4,21.379,15.6,202.042,24.104,226.146,5.193
2017-05-12,9.656,11.167,1.51,26.234,16.764,0.694,97.0,77.333,44.0,,27.5,21.512,17.2,199.011,12.269,211.28,3.757
2017-05-13,8.891,10.089,1.198,26.443,18.875,0.292,98.0,95.333,86.0,,19.6,17.825,15.9,198.042,10.166,208.208,3.486
2017-05-14,3.614,4.203,0.588,4.161,3.556,0.0,95.0,86.833,75.0,,19.5,17.475,15.3,193.75,6.792,200.542,2.458
2017-05-15,10.453,12.865,2.411,12.146,9.139,0.542,98.0,89.125,74.0,,20.9,17.7,15.1,194.655,9.286,203.942,3.097
2017-05-16,9.458,11.0,1.542,16.63,12.181,1.0,98.0,73.417,52.0,,22.3,18.788,16.2,195.33,12.984,208.314,2.947
2017-05-17,8.12,9.258,1.139,10.771,6.125,0.306,92.0,75.708,65.0,,18.8,16.942,15.3,197.312,10.98,208.292,2.628
2017-05-18,13.625,15.49,1.864,14.115,10.347,0.583,92.0,77.333,55.0,,24.0,18.975,15.7,197.479,14.792,212.27,3.123
2017-05-19,20.422,27.312,6.891,24.391,17.889,2.056,97.0,71.292,41.0,,25.7,20.325,14.6,205.25,16.813,222.064,4.417
2017-05-20,18.938,20.677,1.74,32.901,24.778,2.056,96.0,71.292,39.0,,28.2,22.612,17.6,197.062,12.604,209.666,3.708
2017-05-21,19.974,21.729,1.755,36.364,25.056,3.236,95.0,67.875,24.0,,30.7,23.746,18.7,197.479,13.104,210.583,4.042
2017-05-22,15.438,17.896,2.458,20.017,15.523,2.027,92.0,70.875,43.0,,27.1,22.842,19.7,190.958,7.354,198.312,2.736
2017-05-23,11.105,13.464,2.359,12.838,10.68,1.472,88.0,70.042,51.0,,25.6,22.354,19.7,190.206,4.884,195.091,2.488
2017-05-24,13.78,16.069,2.289,11.938,6.964,1.303,95.0,76.583,51.0,,26.0,22.342,19.6,189.756,7.308,197.064,2.201
2017-05-25,11.681,14.407,2.726,13.273,10.222,0.389,97.0,88.833,73.0,,24.0,20.892,18.1,193.334,10.771,204.104,2.944
2017-05-26,10.987,13.743,2.756,14.137,9.803,0.196,98.0,94.292,81.0,,21.1,18.538,17.2,194.27,11.479,205.75,3.305
2017-05-27,8.156,10.151,1.995,14.995,12.25,0.889,98.0,78.583,46.0,,26.0,20.521,17.1,194.104,9.312,203.416,2.75
