date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean,SO2_mean
2012-04-02,192.572,73.0,48.125,32.0,14.496,26.491,39.109,12.617,10.875,19.62,14.75,10.804,6.45,207.068,6.13,4.0
2012-04-03,187.051,90.0,70.25,42.0,15.226,24.667,38.817,14.15,15.724,26.475,16.95,13.896,10.55,202.276,7.0,4.318
2012-04-04,189.271,55.0,36.25,24.0,14.75,23.458,31.653,8.194,9.166,14.639,15.15,11.988,8.75,204.02,4.375,1.667
2012-04-05,189.087,64.0,43.125,33.0,12.37,20.107,27.4,7.293,20.188,30.222,19.4,14.633,10.05,201.456,5.75,5.0
2012-04-06,195.458,82.0,52.542,28.0,14.712,21.611,29.486,7.875,16.23,21.472,15.7,10.723,8.0,210.171,5.0,1.458
2012-04-07,199.646,62.0,36.292,26.0,15.146,18.037,23.469,5.432,10.771,15.667,12.45,8.777,5.5,214.792,3.917,1.348
2012-04-08,199.125,64.0,43.583,28.0,12.438,13.078,16.048,2.97,12.916,16.944,13.35,9.546,4.95,211.562,4.333,2.917
2012-04-09,197.862,69.0,44.125,25.0,14.726,28.671,42.673,14.002,22.294,28.909,23.45,16.617,8.95,212.587,7.783,3.333
2012-04-10,199.292,79.0,52.292,37.0,15.458,29.333,38.07,8.736,28.208,44.903,18.9,16.133,13.6,214.75,5.833,3.083
2012-04-11,193.722,96.0,79.083,55.0,16.678,32.995,45.353,12.359,25.786,39.972,17.9,15.262,12.75,210.4,8.083,4.682
2012-04-12,197.064,89.0,62.5,35.0,16.021,30.958,39.945,8.986,19.229,26.333,21.95,17.181,11.95,213.085,7.087,3.75
2012-04-13,193.508,88.0,64.792,33.0,19.076,37.572,49.462,11.89,24.854,33.694,21.45,16.992,12.8,212.584,7.125,3.783
2012-04-14,192.938,93.0,87.458,69.0,14.354,18.908,24.056,5.149,11.562,19.528,12.15,9.727,8.7,207.292,4.167,0.167
2012-04-15,193.25,84.0,65.875,52.0,12.771,12.569,14.222,1.653,14.229,21.264,15.55,11.835,8.8,206.02,3.292,0.625
2012-04-16,200.959,78.0,66.208,55.0,14.763,28.357,34.477,6.12,14.458,22.545,15.95,13.019,8.65,215.722,4.13,3.833
2012-04-17,199.391,89.0,73.042,58.0,21.283,34.024,50.125,16.102,21.792,28.069,18.4,14.779,11.9,220.674,6.417,2.458
2012-04-18,194.91,85.0,64.917,44.0,17.577,24.226,32.31,8.083,18.326,24.386,19.55,15.042,11.45,212.486,3.652,0.913
2012-04-19,193.408,79.0,68.25,56.0,11.804,18.086,22.542,4.455,9.729,17.5,16.9,14.221,11.9,205.212,2.792,0.913
2012-04-20,195.152,77.0,67.625,55.0,12.504,19.817,22.826,3.009,8.792,16.458,15.85,13.294,11.55,207.655,2.708,1.667
2012-04-21,195.708,77.0,67.917,60.0,11.875,13.084,14.875,1.792,8.25,13.819,14.1,11.865,10.45,207.583,2.292,0.792
2012-04-22,199.104,94.0,77.042,63.0,15.125,17.833,20.681,2.847,15.188,19.736,13.1,11.444,9.5,214.229,4.167,0.458
2012-04-23,205.405,96.0,94.708,93.0,34.762,40.96,90.883,49.923,16.14,24.471,15.55,13.421,10.7,240.167,10.0,0.625
2012-04-24,196.226,94.0,74.917,50.0,18.905,29.889,40.139,10.25,20.812,29.139,23.75,18.119,14.25,215.13,4.696,2.0
2012-04-25,196.994,82.0,72.25,56.0,19.067,32.295,39.872,7.578,24.074,34.788,21.25,17.904,15.35,216.06,4.25,2.182
2012-04-26,215.518,91.0,78.167,60.0,16.003,31.935,42.205,10.269,22.292,35.833,20.65,17.862,15.95,231.522,6.708,4.042
2012-04-27,193.146,97.0,95.292,93.0,20.917,34.319,48.083,13.764,8.604,17.069,17.5,16.394,15.55,214.062,6.125,0.625
2012-04-28,193.666,95.0,81.0,62.0,17.542,21.569,27.097,5.528,15.53,22.5,22.8,18.015,15.65,211.208,4.042,0.917
2012-04-29,218.739,87.0,73.5,53.0,20.608,25.089,28.845,3.755,26.812,37.208,25.1,20.133,15.5,239.348,6.167,3.292
2012-04-30,211.212,86.0,78.333,66.0,15.087,21.764,25.958,4.194,12.75,21.958,22.5,20.16,18.65,226.3,3.478,4.042
2012-05-01,201.396,87.0,78.417,68.0,13.25,22.341,26.1,3.758,14.0,26.472,22.15,19.981,18.85,214.646,2.208,2.565
2012-05-02,190.956,95.0,87.0,72.0,12.804,19.291,22.157,2.865,9.39,22.174,19.95,18.346,16.7,203.761,2.217,1.13
2012-05-03,190.125,97.0,95.708,95.0,13.625,17.722,22.611,4.889,3.604,9.722,18.8,17.852,16.7,203.75,4.25,0.375
2012-05-04,192.125,97.0,90.333,72.0,17.916,22.25,29.125,6.875,8.271,14.042,21.1,18.431,17.15,210.042,4.917,0.875
2012-05-05,188.974,74.0,57.417,37.0,16.392,15.328,18.359,3.031,9.646,15.153,25.7,21.24,15.8,205.365,4.375,2.417
2012-05-06,191.018,85.0,71.875,48.0,14.976,15.278,17.806,2.528,18.271,27.722,25.25,19.84,16.25,205.994,4.304,2.583
2012-05-07,193.646,87.0,63.083,40.0,13.938,28.879,35.231,6.352,18.375,26.139,21.7,18.512,14.75,207.584,4.75,4.478
2012-05-08,198.628,82.0,66.958,44.0,20.515,37.658,44.755,7.097,32.554,40.583,23.95,20.288,16.0,219.142,6.304,6.125
2012-05-09,215.229,91.0,81.708,74.0,23.604,43.361,62.222,18.861,51.979,60.333,21.55,19.019,15.65,238.833,7.333,5.333
2012-05-10,196.9,89.0,71.042,54.0,15.192,28.947,35.472,6.525,21.636,30.179,21.45,16.854,14.2,212.091,4.792,0.783
2012-05-11,188.26,56.0,46.75,36.0,11.108,14.089,19.825,5.736,7.334,10.889,21.65,17.421,14.05,199.37,3.833,0.208
2012-05-12,191.269,56.0,43.333,33.0,12.088,10.778,14.083,3.305,5.792,10.306,19.95,16.133,12.95,203.356,3.043,0.333
2012-05-13,193.75,74.0,46.167,30.0,12.292,12.585,14.024,1.439,11.0,15.75,20.65,16.944,12.15,206.042,3.625,2.565
2012-05-14,195.792,83.0,65.833,47.0,17.23,28.893,42.283,13.389,18.604,25.701,24.05,19.729,15.15,213.021,7.304,4.417
2012-05-15,194.496,97.0,87.625,71.0,16.378,32.524,48.638,16.114,11.75,21.586,20.05,18.527,17.2,210.874,6.75,3.833
2012-05-16,193.797,96.0,63.5,28.0,17.375,28.351,41.057,12.705,20.954,28.016,27.4,21.823,17.2,211.172,6.417,3.0
2012-05-17,210.326,91.0,72.217,39.0,21.826,37.66,50.92,13.259,31.729,45.792,26.5,21.505,18.25,232.152,7.042,5.708
2012-05-18,193.365,90.0,61.75,37.0,16.981,20.514,25.125,4.611,23.458,32.028,23.0,18.758,15.15,210.346,4.875,2.375
2012-05-19,195.042,65.0,55.458,47.0,17.062,26.518,33.058,6.541,25.084,33.736,24.9,20.115,15.2,212.104,6.083,8.043
2012-05-20,195.458,70.0,59.417,44.0,17.604,19.347,21.93,2.583,21.666,29.097,24.55,21.29,18.8,213.062,6.625,4.875
2012-05-21,197.93,79.0,65.542,47.0,16.272,21.073,27.247,6.174,18.396,25.808,23.5,20.21,16.3,214.203,4.375,1.333
2012-05-22,193.25,94.0,85.167,69.0,16.271,20.444,29.806,9.361,9.625,15.695,16.0,14.444,13.25,209.52,4.5,0.0
2012-05-23,199.261,92.0,75.167,56.0,16.718,23.789,29.446,5.658,8.587,15.712,23.05,18.388,13.4,215.978,3.913,2.545
2012-05-24,193.252,85.0,71.042,50.0,17.636,32.0,42.875,10.875,20.666,29.958,26.6,21.71,18.1,210.888,6.458,5.75
2012-05-25,192.27,82.0,75.417,63.0,21.75,38.333,50.623,12.29,29.166,40.153,21.5,20.231,18.5,214.02,7.208,6.913
2012-05-26,194.521,83.0,59.875,26.0,18.146,22.472,26.125,3.653,22.562,29.0,25.1,20.919,17.35,212.666,4.792,2.208
2012-05-27,192.042,83.0,60.833,39.0,15.104,16.639,19.222,2.583,19.729,27.111,26.25,22.419,19.45,207.146,4.917,3.333
2012-05-28,190.334,87.0,70.667,58.0,14.875,24.086,35.277,11.191,16.062,24.263,24.3,21.3,18.4,205.209,6.083,5.875
2012-05-29,191.804,89.0,74.958,67.0,18.76,24.471,36.595,12.124,17.888,26.162,24.05,20.783,16.95,210.566,5.957,3.083
2012-05-30,192.792,88.0,70.375,53.0,15.118,19.749,23.525,3.776,13.341,20.089,23.85,19.973,16.75,207.91,3.522,1.783
2012-05-31,208.189,84.0,71.792,52.0,19.992,25.889,31.682,5.792,17.066,22.806,23.3,20.092,17.4,228.182,4.5,2.696
2012-06-01,212.062,85.0,73.25,49.0,22.771,30.18,36.987,6.807,21.58,30.681,25.35,21.519,19.5,234.834,4.917,2.458
2012-06-02,199.834,83.0,70.958,56.0,21.562,24.458,27.875,3.417,24.396,32.472,25.15,21.565,18.6,221.396,4.417,2.875
2012-06-03,193.042,93.0,76.75,59.0,14.188,10.208,10.556,0.347,20.458,27.833,23.6,20.258,17.2,207.23,2.75,0.958
2012-06-04,198.078,88.0,68.083,38.0,16.099,26.853,39.418,12.566,19.153,25.241,26.85,21.829,17.8,214.177,5.13,3.826
2012-06-05,188.557,79.0,72.792,68.0,13.32,27.311,39.917,12.606,12.688,20.439,22.8,21.425,20.4,201.878,6.609,6.375
2012-06-06,192.604,93.0,77.5,61.0,15.062,24.394,30.884,6.489,7.771,14.625,21.75,19.052,17.3,207.666,4.167,0.826
2012-06-07,193.417,87.0,69.0,50.0,16.355,31.556,44.619,13.063,13.334,21.25,25.3,20.971,17.65,209.77,7.458,7.042
2012-06-08,188.646,89.0,75.667,61.0,19.542,31.0,43.264,12.264,22.166,33.736,26.85,23.252,19.6,208.188,6.333,7.208
2012-06-09,194.042,96.0,93.375,84.0,14.167,17.472,19.305,1.833,6.5,15.278,21.3,18.733,17.95,208.208,3.167,1.542
2012-06-10,194.152,93.0,75.542,56.0,13.5,10.142,10.826,0.683,6.354,11.292,27.0,21.775,18.1,207.652,2.708,1.708
2012-06-11,194.35,93.0,77.5,63.0,15.057,22.659,27.02,4.361,7.812,14.861,22.4,19.669,17.45,209.407,2.864,2.25
2012-06-12,192.392,93.0,85.25,77.0,14.759,21.366,28.821,7.455,8.542,16.896,18.05,16.819,15.7,207.15,4.125,1.304
2012-06-13,191.125,93.0,75.917,62.0,13.271,14.925,20.761,5.836,7.812,14.556,20.6,17.394,15.15,204.396,2.917,1.0
2012-06-14,193.112,77.0,68.708,58.0,14.911,15.282,20.202,4.919,10.324,17.587,23.25,18.74,15.8,208.024,2.792,1.174
2012-06-15,199.729,83.0,71.583,63.0,16.812,21.167,26.764,5.597,13.562,21.083,23.95,20.092,16.2,216.542,2.917,2.458
2012-06-16,210.456,97.0,92.292,83.0,20.087,27.189,36.997,9.808,10.354,20.736,20.95,19.819,18.85,230.544,4.0,2.333
2012-06-17,208.766,97.0,83.792,57.0,29.65,30.667,39.375,8.708,13.062,23.556,26.6,23.135,19.65,238.415,6.696,4.292
2012-06-18,201.604,85.0,70.458,60.0,18.292,26.864,32.548,5.684,13.121,21.144,26.8,24.119,22.4,219.896,3.478,3.174
2012-06-19,208.746,96.0,87.583,72.0,15.35,22.555,31.277,8.722,16.729,33.005,26.05,23.469,22.15,224.096,3.167,2.792
2012-06-20,181.93,90.0,72.542,65.0,11.576,13.938,24.592,10.654,13.29,24.149,28.9,26.419,23.0,193.506,4.5,3.522
2012-06-21,193.562,82.0,76.375,69.0,17.792,29.222,45.653,16.43,14.854,26.805,25.6,23.333,21.65,211.354,5.542,7.0
2012-06-22,202.522,97.0,87.583,78.0,17.522,29.347,40.332,10.986,8.542,18.375,22.45,20.825,18.0,220.044,4.375,3.875
2012-06-23,212.782,85.0,76.792,62.0,18.022,27.778,32.486,4.709,12.334,20.806,24.0,21.754,20.2,230.805,3.043,7.083
2012-06-24,202.896,87.0,76.542,70.0,15.938,15.819,17.642,1.822,11.896,20.917,25.55,22.431,19.8,218.834,3.25,2.522
2012-06-25,189.438,80.0,73.417,67.0,11.688,11.862,15.68,3.817,5.938,12.511,19.6,18.358,17.1,201.125,2.174,1.167
2012-06-26,191.125,82.0,62.708,43.0,13.013,15.591,19.618,4.028,10.666,16.717,23.4,19.55,15.95,204.138,2.292,1.333
2012-06-27,204.862,84.0,68.708,50.0,14.95,22.062,27.111,5.049,14.122,21.655,24.2,20.348,16.05,219.812,2.875,2.783
2012-06-28,204.13,89.0,75.917,64.0,19.586,27.609,39.921,12.312,13.417,21.306,24.4,22.081,18.85,223.718,4.042,4.542
2012-06-29,189.516,84.0,71.292,56.0,14.41,16.194,21.486,5.292,6.542,12.306,27.1,23.342,20.8,203.926,2.478,1.375
2012-06-30,189.229,83.0,71.25,59.0,13.146,14.665,20.002,5.337,7.084,12.431,27.2,23.185,20.45,202.375,2.208,1.13
2012-07-01,199.666,97.0,77.542,62.0,15.188,19.074,22.023,2.948,13.104,20.791,24.1,21.612,19.75,214.854,3.875,2.708
2012-07-02,191.636,97.0,85.125,70.0,14.454,22.763,34.589,11.827,6.805,15.657,26.6,22.51,19.35,206.091,4.042,1.609
2012-07-03,204.812,97.0,86.625,72.0,20.292,32.014,48.765,16.751,16.234,26.591,27.0,22.985,21.5,225.104,5.522,5.5
2012-07-04,191.718,97.0,81.208,65.0,17.5,29.559,39.355,9.795,15.25,23.722,28.4,24.631,20.95,209.218,7.0,4.708
2012-07-05,201.494,93.0,79.333,70.0,25.822,49.708,65.319,15.611,27.708,42.542,28.5,26.158,23.8,227.316,6.304,8.208
2012-07-06,210.292,96.0,86.958,70.0,25.292,48.642,64.139,15.496,32.77,49.139,27.3,25.015,22.95,235.584,7.917,6.522
2012-07-07,195.667,98.0,94.75,89.0,18.104,22.862,31.899,9.037,12.566,24.403,25.05,22.879,20.65,213.771,4.542,2.0
2012-07-08,192.166,97.0,83.625,67.0,13.958,11.667,13.236,1.569,6.521,13.833,25.1,22.342,20.05,206.125,2.917,1.625
2012-07-09,192.062,88.0,73.833,59.0,17.729,23.905,36.125,12.22,13.916,21.935,28.5,24.746,20.3,209.792,5.174,4.208
2012-07-10,190.174,88.0,75.0,52.0,20.244,28.645,43.8,15.155,18.854,28.002,30.75,26.256,23.4,210.418,7.125,10.292
2012-07-11,185.126,87.0,78.167,67.0,16.496,21.193,40.023,18.83,16.645,24.55,29.75,26.744,23.8,201.624,7.174,8.0
2012-07-12,178.729,91.0,85.833,81.0,13.458,14.373,34.336,19.963,11.312,23.972,26.9,26.302,25.4,192.188,6.208,3.957
2012-07-13,181.23,96.0,85.958,74.0,15.146,21.375,42.8,21.425,16.021,29.986,29.65,26.921,24.7,196.375,7.208,5.125
2012-07-14,179.438,96.0,78.792,66.0,12.938,14.458,23.208,8.75,17.708,31.444,31.65,28.206,24.75,192.375,4.875,3.375
2012-07-15,177.812,87.0,75.958,64.0,11.375,6.514,12.056,5.542,10.708,19.305,31.55,28.727,26.55,189.188,3.542,3.417
2012-07-16,178.848,81.0,70.75,62.0,11.434,5.998,11.835,5.837,8.354,16.125,31.9,29.179,26.75,190.282,3.0,3.542
2012-07-17,186.261,84.0,73.042,64.0,20.522,19.92,48.223,28.303,15.313,26.787,33.05,29.258,26.5,206.782,5.773,6.625
2012-07-18,195.104,90.0,79.083,67.0,19.756,31.908,44.318,12.409,20.658,35.473,31.25,27.981,25.65,214.86,4.833,5.091
2012-07-19,216.938,92.0,75.208,55.0,21.479,25.188,47.358,22.17,22.312,38.805,33.65,27.562,22.05,238.417,3.792,4.292
2012-07-20,189.542,94.0,82.917,76.0,12.583,15.653,22.458,6.806,12.0,22.75,21.85,20.227,17.95,202.125,2.667,1.5
2012-07-21,191.271,93.0,85.917,77.0,13.75,17.694,23.972,6.278,8.375,17.028,21.6,19.483,17.35,205.021,3.5,1.208
2012-07-22,191.804,93.0,86.875,80.0,12.217,14.746,16.387,1.64,13.104,22.917,23.05,20.904,18.85,204.022,3.417,1.708
2012-07-23,192.174,88.0,79.292,66.0,15.782,23.47,37.556,14.087,12.125,22.547,28.45,24.888,21.25,207.956,4.227,1.958
2012-07-24,198.796,91.0,78.25,64.0,29.593,42.578,61.859,19.281,25.174,37.237,30.15,27.415,23.85,228.388,7.667,8.318
2012-07-25,201.208,91.0,76.875,61.0,24.875,40.015,57.236,17.221,32.958,48.319,31.9,28.856,25.65,226.083,7.25,7.333
2012-07-26,201.042,91.0,75.708,45.0,27.0,43.32,55.014,11.695,41.479,61.333,34.55,30.192,26.75,228.042,7.458,9.5
2012-07-27,210.562,92.0,79.542,65.0,26.646,45.333,70.167,24.833,37.188,61.819,33.05,29.381,26.6,237.208,6.917,12.292
2012-07-28,184.37,87.0,76.792,65.0,21.804,25.547,37.09,11.543,21.458,34.097,32.75,29.675,27.3,206.174,4.667,7.333
2012-07-29,182.668,90.0,78.542,67.0,20.326,19.333,27.0,7.667,16.979,28.972,32.0,29.317,27.1,202.992,5.391,6.833
2012-07-30,179.188,84.0,74.25,65.0,14.854,15.615,40.58,24.964,12.764,21.966,32.8,29.431,26.95,194.042,7.609,5.783
2012-07-31,188.918,85.0,71.583,55.0,13.746,15.867,27.171,11.304,13.896,27.168,32.55,28.881,26.25,202.665,3.125,7.167
2012-08-01,187.062,89.0,76.5,63.0,14.542,17.056,30.806,13.75,13.708,25.014,31.8,29.006,26.7,201.604,4.125,5.0
2012-08-02,183.381,86.0,70.458,51.0,15.786,18.393,34.709,16.316,14.335,24.278,33.9,30.012,27.2,199.168,4.708,5.522
2012-08-03,189.87,86.0,72.917,56.0,13.37,15.532,25.688,10.157,11.666,20.68,32.65,29.371,27.15,203.239,2.708,3.625
2012-08-04,188.078,85.0,76.583,63.0,14.562,12.944,19.125,6.181,11.771,20.708,31.7,28.452,26.2,202.64,1.87,4.25
2012-08-05,194.084,91.0,74.75,58.0,16.208,10.693,17.831,7.138,13.0,22.361,33.15,29.506,26.45,210.292,3.917,5.261
2012-08-06,208.689,98.0,87.125,74.0,17.766,19.611,50.539,30.928,10.77,20.443,29.1,26.912,24.7,226.454,4.739,4.667
2012-08-07,196.833,91.0,75.333,54.0,21.333,28.972,43.208,14.236,21.938,35.069,31.9,28.377,25.6,218.167,5.542,4.542
2012-08-08,187.667,84.0,69.375,53.0,13.0,14.681,18.028,3.347,10.166,22.806,30.0,25.967,23.45,200.666,2.667,1.125
2012-08-09,189.72,74.0,65.208,54.0,14.366,19.867,25.778,5.911,9.701,17.523,29.35,25.75,22.9,204.085,2.792,1.087
2012-08-10,191.135,81.0,74.625,66.0,15.186,28.333,40.917,12.583,17.542,29.333,30.8,26.794,23.55,206.32,6.261,5.25
2012-08-11,182.604,85.0,79.5,70.0,14.958,15.888,25.767,9.88,15.604,25.542,31.15,28.64,27.25,197.562,5.292,4.913
2012-08-12,187.708,86.0,80.167,67.0,15.708,13.684,19.389,5.705,13.875,23.375,30.8,27.942,26.0,203.416,5.083,4.0
2012-08-13,185.348,89.0,73.417,59.0,11.282,10.218,19.042,8.824,13.776,21.879,33.1,29.669,26.4,196.63,4.565,3.708
2012-08-14,182.354,94.0,79.708,67.0,13.188,13.222,23.209,9.986,12.646,21.611,30.6,28.317,26.9,195.542,4.75,4.208
2012-08-15,190.952,90.0,77.417,64.0,13.187,12.936,25.129,12.193,12.764,22.528,32.55,28.912,25.95,204.138,3.958,3.304
2012-08-16,180.263,83.0,72.0,56.0,17.416,13.292,28.486,15.194,12.25,19.861,33.4,29.875,27.5,197.678,5.739,5.042
2012-08-17,195.646,86.0,72.917,56.0,21.771,22.325,38.123,15.797,19.834,31.472,34.8,30.352,27.55,217.417,4.458,5.739
2012-08-18,187.271,93.0,81.875,63.0,17.146,21.024,33.766,12.742,11.854,22.083,30.6,27.8,25.9,204.417,4.375,5.208
2012-08-19,182.792,86.0,71.917,55.0,15.25,12.431,18.5,6.07,9.98,17.611,32.6,28.875,26.3,198.042,4.208,4.208
2012-08-20,186.736,85.0,68.083,50.0,15.588,21.345,32.688,11.342,13.062,23.992,32.6,29.177,25.7,202.324,4.913,5.042
2012-08-21,182.413,84.0,72.25,61.0,17.196,19.2,38.17,18.971,13.33,22.173,33.35,29.573,26.8,199.609,6.208,6.208
2012-08-22,178.82,81.0,74.5,63.0,13.483,14.297,37.962,23.665,12.87,20.44,32.3,29.45,27.3,192.303,6.913,4.652
2012-08-23,181.062,84.0,69.792,53.0,15.73,18.678,38.822,20.144,14.396,20.523,34.05,30.004,27.25,196.792,5.708,7.217
2012-08-24,183.77,86.0,67.833,45.0,14.375,18.071,33.848,15.777,14.583,20.417,33.15,29.742,27.35,198.146,5.042,5.875
2012-08-25,188.25,88.0,68.875,49.0,14.77,16.403,27.903,11.5,14.021,20.369,34.25,29.958,26.7,203.021,4.333,5.833
2012-08-26,189.5,82.0,67.417,43.0,12.854,11.014,15.083,4.07,11.416,19.18,33.75,29.777,27.1,202.354,3.708,4.417
2012-08-27,183.093,84.0,67.792,48.0,14.394,17.903,33.605,15.703,12.502,19.402,33.65,29.998,27.25,197.487,5.696,4.0
2012-08-28,185.223,80.0,68.417,45.0,15.56,18.805,34.333,15.528,14.125,21.694,33.05,29.423,27.4,200.782,6.478,5.917
2012-08-29,184.354,78.0,72.333,61.0,16.354,19.045,36.657,17.612,12.854,21.417,32.05,29.081,26.85,200.708,6.417,4.783
2012-08-30,186.778,86.0,72.875,50.0,21.138,27.52,43.057,15.537,15.824,27.318,34.15,30.048,27.45,207.916,6.042,4.261
2012-08-31,179.562,87.0,73.583,55.0,17.0,18.75,38.889,20.139,14.77,23.314,33.0,29.498,27.55,196.562,7.167,6.167
2012-09-01,189.25,91.0,76.25,60.0,14.542,13.68,18.75,5.069,10.375,18.278,30.45,27.665,24.2,203.792,2.417,1.667
2012-09-02,186.261,94.0,84.167,71.0,14.283,11.724,12.53,0.806,7.458,16.722,28.6,25.694,23.7,200.544,2.625,1.292
2012-09-03,187.544,91.0,75.083,57.0,16.205,24.784,37.716,12.931,11.884,20.518,30.3,27.021,24.35,203.75,5.739,4.217
2012-09-04,189.556,97.0,82.0,68.0,17.604,26.455,41.798,15.342,12.104,20.761,31.2,27.346,24.0,207.161,6.318,4.783
2012-09-05,194.312,87.0,72.083,50.0,20.938,32.366,41.102,8.736,19.312,30.319,32.1,28.377,24.75,215.25,6.0,4.083
2012-09-06,189.458,94.0,79.75,58.0,19.666,29.097,41.514,12.417,19.25,30.805,32.35,27.358,24.15,209.125,6.458,4.833
2012-09-07,195.688,87.0,73.167,57.0,21.021,29.167,41.18,12.014,18.062,31.444,31.75,27.621,24.1,216.708,5.75,3.5
2012-09-08,198.87,90.0,76.625,59.0,17.609,19.884,26.41,6.527,18.792,31.222,31.9,28.05,25.8,216.478,4.208,4.917
2012-09-09,183.848,83.0,70.792,54.0,15.86,12.431,17.264,4.833,10.792,16.153,32.35,28.84,26.35,199.708,4.348,4.542
2012-09-10,183.979,84.0,71.167,52.0,17.854,21.959,42.014,20.056,17.166,24.847,32.75,28.854,26.45,201.833,6.625,8.609
2012-09-11,188.458,87.0,67.167,46.0,16.896,21.71,33.709,12.0,18.562,25.708,32.6,28.788,26.0,205.354,4.167,8.25
2012-09-12,190.422,76.0,64.75,45.0,20.072,26.378,32.904,6.526,12.447,21.835,31.35,27.985,24.7,210.493,3.522,3.182
2012-09-13,191.229,79.0,65.875,49.0,22.458,35.139,46.014,10.875,25.072,30.986,32.5,28.725,25.6,213.688,6.25,5.625
2012-09-14,186.108,82.0,69.708,50.0,17.913,26.775,43.145,16.37,19.312,29.181,32.05,28.731,26.7,204.022,7.792,5.125
2012-09-15,195.026,86.0,75.833,60.0,14.078,17.333,22.792,5.458,12.833,20.764,30.4,28.102,26.3,209.104,2.739,4.792
2012-09-16,195.084,88.0,77.292,58.0,14.396,12.619,16.898,4.278,10.5,20.042,31.6,28.258,26.15,209.479,4.042,2.913
2012-09-17,185.37,93.0,78.625,63.0,13.768,11.643,18.404,6.761,12.52,24.74,30.8,27.988,25.5,199.138,4.5,3.913
2012-09-18,182.938,92.0,78.792,63.0,13.896,17.608,39.072,21.465,12.792,25.431,31.35,27.89,24.55,196.834,7.174,3.875
2012-09-19,183.25,96.0,88.125,74.0,14.748,20.981,45.593,24.613,9.25,21.28,28.55,26.362,24.75,197.998,7.542,5.042
2012-09-20,189.218,88.0,73.792,57.0,15.587,26.481,38.362,11.881,21.688,33.458,30.6,27.498,25.15,204.804,5.333,4.458
2012-09-21,196.577,86.0,79.958,72.0,17.334,31.694,41.042,9.347,20.604,34.931,26.85,24.938,23.1,213.91,4.565,2.333
2012-09-22,191.25,92.0,80.667,71.0,12.812,14.589,17.807,3.218,9.75,20.153,25.4,22.762,20.9,204.062,3.458,1.087
2012-09-23,190.896,97.0,92.458,79.0,12.125,11.687,12.867,1.181,6.354,16.292,22.05,20.179,18.45,203.021,3.0,1.042
2012-09-24,195.208,94.0,73.375,55.0,15.146,26.681,37.236,10.556,8.125,15.806,27.55,23.221,18.9,210.354,3.792,2.042
2012-09-25,191.604,96.0,82.708,75.0,13.271,23.0,33.666,10.666,6.896,17.153,22.0,20.285,18.2,204.875,4.875,1.0
2012-09-26,192.728,83.0,67.667,53.0,14.728,19.697,30.135,10.438,10.054,19.435,25.3,21.827,18.85,207.455,4.087,1.043
2012-09-27,190.58,72.0,64.542,56.0,14.322,18.389,27.403,9.014,9.666,16.792,24.5,21.162,18.7,204.902,3.87,1.0
2012-09-28,188.479,79.0,71.542,65.0,14.104,17.457,26.111,8.654,6.208,12.042,24.7,22.288,19.5,202.583,4.167,1.0
2012-09-29,195.73,89.0,77.625,67.0,18.521,26.759,37.54,10.781,13.458,20.764,27.95,24.723,21.95,214.25,4.958,3.833
2012-09-30,204.062,92.0,78.208,62.0,13.583,13.722,16.417,2.694,16.5,29.32,29.1,25.552,23.0,217.646,3.333,3.333
2012-10-01,183.57,77.0,65.917,50.0,12.208,19.88,30.816,10.935,10.604,16.851,30.55,26.773,24.7,195.778,5.609,6.208
2012-10-02,191.022,85.0,77.5,68.0,15.408,19.122,26.172,7.049,12.006,22.422,26.3,23.681,21.7,206.43,3.708,1.783
2012-10-03,192.585,96.0,86.375,77.0,16.852,22.722,35.722,13.0,7.832,18.056,22.15,20.446,18.35,209.437,5.652,1.0
2012-10-04,190.708,96.0,73.208,53.0,13.688,20.581,28.231,7.65,6.152,13.097,27.6,22.235,17.95,204.396,3.667,1.391
2012-10-05,197.0,96.0,80.0,58.0,17.75,30.226,40.476,10.249,12.27,21.986,27.65,23.406,20.0,214.75,4.375,2.042
2012-10-06,207.396,93.0,81.125,63.0,15.958,25.472,31.347,5.875,15.062,25.486,27.4,23.985,21.7,223.354,3.25,4.375
2012-10-07,191.792,94.0,82.917,67.0,12.708,12.042,14.458,2.417,12.104,20.958,20.8,18.89,17.1,204.5,3.542,1.0
2012-10-08,192.587,85.0,66.042,52.0,13.304,10.607,13.163,2.555,10.625,16.792,22.35,19.717,17.8,205.892,2.875,1.167
2012-10-09,191.448,71.0,65.375,60.0,13.398,18.264,27.006,8.741,8.229,15.761,22.25,19.048,16.8,204.846,3.455,1.0
2012-10-10,191.958,93.0,66.583,54.0,14.125,19.884,29.735,9.851,7.104,17.875,22.05,19.088,16.0,206.084,3.917,1.0
2012-10-11,190.48,92.0,75.458,58.0,14.166,20.783,29.062,8.278,6.958,16.875,24.85,20.656,17.6,204.646,3.417,1.292
2012-10-12,191.729,81.0,56.958,41.0,14.598,23.56,33.718,10.158,8.813,16.116,24.1,20.769,17.6,206.327,4.625,2.565
2012-10-13,192.354,55.0,43.625,37.0,13.146,16.319,21.389,5.069,11.958,18.0,25.0,20.831,17.3,205.5,4.042,2.875
