date,NO2_mean,NOX_mean,NO_mean,CH4_mean,CO_mean,NMHC_mean,PM25_mean,SPM_mean,THC_mean
2013-03-14,6.271,9.479,3.2085,,,,5.667,9.375,
2013-03-15,10.9165,14.083,3.1665,,,,15.083,19.167,
2013-03-16,14.917000000000002,18.729,3.8125,,,,35.917,42.875,
2013-03-17,22.783,28.087,5.304500000000001,,,,47.261,59.182,
2013-03-18,20.083,28.5415,8.4585,,,,39.583,50.0,
2013-03-19,10.2705,13.5,3.229,,,,17.625,23.167,
2013-03-20,14.75,21.854,7.1045,,,,7.833,13.0,
2013-03-21,5.021,7.1045,2.0835,,,,5.5,8.25,
2013-03-22,10.0,14.832999999999998,4.8335,,,,7.958,10.625,
2013-03-23,15.2085,19.4165,4.208,,,,20.75,25.708,
2013-03-24,26.022,32.2825,6.2605,,,,43.739,52.783,
2013-03-25,23.4375,29.5,6.0625,,,,31.208,37.333,
2013-03-26,26.9585,43.1875,16.2295,,,,22.583,35.958,
2013-03-27,14.854,22.7915,7.9375,,,,17.75,24.792,
2013-03-28,21.167,28.7085,7.5415,,,,27.875,33.458,
2013-03-29,16.479,20.2085,3.7295,,,,18.917,26.625,
2013-03-30,8.104,10.542,2.4375,,,,9.292,15.833,
2013-03-31,9.282499999999999,13.413,4.1305000000000005,,,,17.458,20.833,
2013-04-01,17.065,23.7825,6.717499999999999,,,,11.0,17.958,
2013-04-02,18.917,27.1045,8.1875,,,,16.583,26.667,
2013-04-03,5.9585,7.3125,1.354,,,,13.75,19.708,
2013-04-04,18.5625,25.292,6.729,,,,19.542,25.917,
2013-04-05,21.229,27.0415,5.8125,,,,17.75,25.667,
2013-04-06,12.896,18.0415,5.1455,,,,8.708,16.875,
2013-04-07,5.625,6.708,1.083,,,,3.5,9.042,
2013-04-08,12.304,17.152,4.847499999999999,,,,8.792,14.958,
2013-04-09,14.6085,20.130499999999998,5.5215,,,,18.174,25.727,
2013-04-10,7.875,10.375,2.5,,,,11.375,17.208,
2013-04-11,9.1455,11.4165,2.271,,,,13.167,18.542,
2013-04-12,10.6665,15.3125,4.646,,,,15.292,19.625,
2013-04-13,18.2915,24.729,6.4375,,,,14.75,20.833,
2013-04-14,11.8335,13.3545,1.521,,,,24.208,33.167,
2013-04-15,11.0215,14.0,2.9785000000000004,,,,19.167,27.75,
2013-04-16,23.0415,29.646,6.6045,,,,27.125,35.75,
2013-04-17,19.4375,25.8335,6.396,,,,31.522,42.458,
2013-04-18,15.6875,20.8955,5.208,,,,21.667,31.958,
2013-04-19,7.292,9.625,2.3335,,,,15.375,18.958,
2013-04-20,11.979,16.8125,4.833,,,,12.208,16.542,
2013-04-21,5.3125,6.7915,1.4794999999999998,,,,4.167,8.333,
2013-04-22,9.934999999999999,14.021500000000001,4.087,,,,12.783,15.042,
2013-04-23,19.042,24.958,5.917,,,,13.75,19.625,
2013-04-24,22.0625,34.4165,12.354,,,,12.292,21.833,
2013-04-25,18.8335,24.729,5.8955,,,,18.542,26.208,
2013-04-26,11.7915,15.0625,3.271,,,,19.625,25.083,
2013-04-27,8.583,10.458,1.875,,,,15.5,18.958,
2013-04-28,10.3955,13.292000000000002,2.8955,,,,14.375,18.75,
2013-04-29,12.804,15.543500000000002,2.7395,,,,18.833,25.333,
2013-04-30,15.729,24.3125,8.5835,,,,18.542,27.167,
2013-05-01,5.875,8.375,2.5,,,,6.478,12.167,
2013-05-02,6.417,9.458,3.042,,,,4.208,7.083,
2013-05-03,8.896,12.395499999999998,3.5,,,,5.333,10.292,
2013-05-04,8.3335,10.792,2.4585,,,,9.833,14.417,
2013-05-05,10.1875,12.854,2.6665,,,,21.167,26.625,
2013-05-06,11.0,13.3265,2.326,,,,25.083,32.083,
2013-05-07,7.0,10.6875,3.6875,,,,8.125,13.208,
2013-05-08,8.9345,12.783000000000001,3.8475,,,,5.174,9.208,
2013-05-09,29.854,39.479,9.625,,,,12.792,18.583,
2013-05-10,31.7915,42.354,10.5625,,,,23.458,33.708,
2013-05-11,18.5625,29.8125,11.25,,,,12.958,25.583,
2013-05-12,12.542,16.1875,3.6455,,,,18.583,24.25,
2013-05-13,24.369500000000002,29.7825,5.413,,,,22.917,30.458,
2013-05-14,26.5415,31.4375,4.896,,,,22.696,32.652,
2013-05-15,16.1455,21.0205,4.875,,,,19.292,28.167,
2013-05-16,7.208,9.2705,2.0625,,,,24.958,32.875,
2013-05-17,8.708,11.9165,3.2085,,,,9.292,13.708,
2013-05-18,14.2915,17.729,3.4375,,,,15.708,22.917,
2013-05-19,10.375,13.9375,3.5625,,,,7.417,15.667,
2013-05-20,13.652,18.261,4.6085,,,,7.708,20.0,
2013-05-21,11.9375,15.021,3.0835,,,,27.435,37.375,
2013-05-22,16.667,19.7295,3.0625,,,,33.792,43.5,
2013-05-23,11.0625,13.854,2.7915,,,,13.792,20.5,
2013-05-24,15.5625,19.9165,4.3545,,,,10.417,17.208,
2013-05-25,14.082999999999998,17.4375,3.354,,,,19.417,27.25,
2013-05-26,9.8125,11.854,2.0415,,,,16.208,23.5,
2013-05-27,11.5655,16.826,5.2605,,,,13.696,20.958,
2013-05-28,10.333,15.582999999999998,5.25,,,,7.583,14.083,
2013-05-29,13.2085,23.271,10.0625,,,,4.583,13.542,
2013-05-30,16.333,28.5625,12.229,,,,11.0,23.167,
2013-05-31,15.6665,21.0,5.3335,,,,16.458,24.542,
2013-06-01,15.5625,21.25,5.6875,,,,13.292,22.125,
2013-06-02,9.5,11.646,2.1455,,,,13.875,22.042,
2013-06-03,12.3935,16.589,4.1955,,,,17.286,24.583,
2013-06-04,19.1255,23.1475,4.0215,,,,15.833,22.583,
2013-06-05,19.9165,25.146,5.2295,,,,20.625,28.042,
2013-06-06,17.3125,23.4165,6.104,,,,18.5,26.292,
2013-06-07,11.646,15.5835,3.9375,,,,17.958,24.583,
2013-06-08,10.2705,12.9165,2.646,,,,14.125,20.458,
2013-06-09,13.5415,16.271,2.729,,,,16.542,24.333,
2013-06-10,13.826,18.195500000000003,4.3694999999999995,,,,16.818,22.542,
2013-06-11,12.667000000000002,19.0415,6.375,,,,11.0,15.917,
2013-06-12,11.4585,17.4375,5.9795,,,,8.583,14.75,
2013-06-13,10.4375,15.104,4.6665,,,,13.458,18.833,
2013-06-14,13.75,20.25,6.5,,,,17.75,24.0,
2013-06-15,10.4585,14.229,3.7705,,,,17.208,25.417,
2013-06-16,6.354,8.8335,2.479,,,,11.0,18.292,
2013-06-17,12.478,15.3695,2.8915,,,,19.13,25.545,
2013-06-18,11.7915,15.146,3.354,,,,22.208,30.833,
2013-06-19,9.625,13.3545,3.729,,,,12.792,23.5,
2013-06-20,28.854,39.833,10.979,,,,8.333,18.333,
2013-06-21,24.917,33.0625,8.1455,,,,10.583,25.083,
2013-06-22,8.625,12.0415,3.4165,,,,10.625,16.542,
2013-06-23,11.1455,14.6665,3.521,,,,20.375,28.917,
2013-06-24,11.4345,16.478,5.0435,,,,19.87,30.292,
2013-06-25,16.25,25.5415,9.2915,,,,17.875,25.375,
2013-06-26,15.4165,22.479,7.0625,,,,7.75,15.625,
2013-06-27,10.479,15.207999999999998,4.729,,,,10.125,16.375,
2013-06-28,14.020499999999998,20.0625,6.0415,,,,14.792,22.667,
2013-06-29,14.6875,19.9375,5.25,,,,13.375,21.25,
2013-06-30,8.5,12.417000000000002,3.9165,,,,12.333,18.792,
2013-07-01,12.911000000000001,19.967,7.056,,,,12.696,19.5,
2013-07-02,14.030000000000001,21.192,7.1625,,,,10.292,18.0,
2013-07-03,18.646,31.6455,13.0,,,,12.125,22.25,
2013-07-04,19.979,33.4795,13.5,,,,12.542,22.833,
2013-07-05,12.708,21.0625,8.3545,,,,15.917,30.583,
2013-07-06,6.375,9.2085,2.8335,,,,14.042,26.833,
2013-07-07,6.9375,9.5415,2.604,,,,12.667,23.542,
2013-07-08,7.1955,10.5,3.3045,,,,20.958,33.208,
2013-07-09,14.246500000000001,20.7745,6.5280000000000005,,,,32.783,46.542,
2013-07-10,13.3545,17.5205,4.167,,,,29.542,42.708,
2013-07-11,10.729,13.7915,3.0625,,,,32.625,45.208,
2013-07-12,10.0835,13.458,3.375,,,,27.25,39.833,
2013-07-13,11.5,16.4165,4.9165,,,,14.5,28.042,
2013-07-14,11.021,16.4375,5.4165,,,,12.333,24.167,
2013-07-15,8.870000000000001,12.739,3.8695,,,,8.5,17.083,
2013-07-16,9.75,15.604,5.854,,,,11.792,21.25,
2013-07-17,12.4375,16.4375,4.0,,,,20.522,33.0,
2013-07-18,5.604,7.042,1.4375,,,,17.167,29.917,
2013-07-19,4.542,6.3335,1.7915,,,,5.958,13.375,
2013-07-20,13.6875,17.9795,4.292,,,,9.542,16.625,
2013-07-21,10.521,12.2295,1.7085,,,,19.167,27.625,
2013-07-22,10.0435,13.869499999999999,3.8265000000000002,,,,25.583,38.083,
2013-07-23,10.3955,19.125,8.729,,,,13.13,25.565,
2013-07-24,17.1665,24.896,7.7295,,,,20.042,32.167,
2013-07-25,14.5625,20.0415,5.4795,,,,29.958,45.125,
2013-07-26,14.2295,18.979,4.75,,,,36.458,50.292,
2013-07-27,10.3545,13.4165,3.0625,,,,33.25,45.125,
2013-07-28,6.5835,7.8125,1.2294999999999998,,,,39.0,51.833,
2013-07-29,17.413,27.891,10.478,,,,21.75,39.75,
2013-07-30,11.5415,16.1875,4.6455,,,,31.348,47.875,
2013-07-31,13.6875,20.4375,6.75,,,,37.458,54.75,
2013-08-01,11.167,16.4375,5.271,,,,26.125,40.542,
2013-08-02,5.771,8.25,2.479,,,,15.625,28.458,
2013-08-03,5.4165,8.5835,3.167,,,,7.583,15.333,
2013-08-04,8.6875,11.3335,2.6455,,,,15.417,25.0,
2013-08-05,14.959499999999998,21.7965,6.837,,,,17.565,30.417,
2013-08-06,13.4545,19.633,6.1785,,,,21.583,31.875,
2013-08-07,10.2915,15.395499999999998,5.104,,,,28.5,40.5,
2013-08-08,12.271,17.292,5.021,,,,25.042,38.208,
2013-08-09,14.875,18.5625,3.6875,,,,41.5,55.042,
2013-08-10,12.854,15.375,2.521,,,,49.042,63.542,
2013-08-11,8.3125,9.8335,1.521,,,,37.875,49.5,
2013-08-12,8.891,11.478,2.587,,,,30.958,38.708,
2013-08-13,9.6875,13.833,4.1455,,,,26.25,34.5,
2013-08-14,12.3125,15.957999999999998,3.646,,,,23.792,31.208,
2013-08-15,13.2295,15.8335,2.604,,,,37.0,47.208,
2013-08-16,11.75,14.542000000000002,2.7915,,,,37.042,46.208,
2013-08-17,10.6875,14.1665,3.4795,,,,26.417,34.292,
2013-08-18,8.1045,11.625,3.5205,,,,17.417,25.083,
2013-08-19,11.152000000000001,16.2825,5.1305,,,,14.043,24.826,
2013-08-20,13.167,20.5415,7.375,,,,9.917,20.083,
2013-08-21,12.958,19.2085,6.25,,,,13.458,23.0,
2013-08-22,14.4165,21.4795,7.0625,,,,18.167,28.75,
2013-08-23,11.1875,15.875,4.6875,,,,17.917,28.75,
2013-08-24,5.9375,9.0,3.0625,,,,7.417,16.917,
2013-08-25,9.1665,14.5625,5.396,,,,10.708,18.5,
2013-08-26,16.0215,24.3475,8.326,,,,12.478,20.348,
2013-08-27,11.5,18.1045,6.6045,,,,11.833,17.75,
2013-08-28,10.5,15.021,4.521,,,,17.167,23.042,
2013-08-29,14.854,20.2705,5.4165,,,,24.952,34.25,
2013-08-30,14.979,24.0415,9.0625,,,,19.667,34.625,
2013-08-31,11.375,18.792,7.4165,,,,13.208,26.333,
2013-09-01,8.25,11.896,3.646,,,,15.875,28.458,
2013-09-02,12.891,31.13,18.239,,,,9.958,20.625,
2013-09-03,9.239,18.630499999999998,9.3915,,,,7.913,15.708,
2013-09-04,12.521,18.3125,5.792,,,,9.042,15.333,
2013-09-05,12.9375,17.4375,4.5,,,,10.083,14.625,
2013-09-06,7.5,11.7915,4.2915,,,,8.708,13.667,
2013-09-07,7.083,10.3335,3.25,,,,13.0,16.875,
2013-09-08,6.1875,9.229,3.042,,,,9.25,15.292,
2013-09-09,14.0655,23.174,9.109,,,,11.583,18.042,
2013-09-10,15.4735,21.6175,6.143999999999999,,,,16.143,23.87,
2013-09-11,13.9375,18.354,4.4165,,,,22.958,28.375,
2013-09-12,14.6875,19.5,4.8125,,,,35.667,46.542,
2013-09-13,18.271,25.75,7.479,,,,43.0,53.375,
2013-09-14,12.104,18.542,6.4375,,,,26.083,37.042,
2013-09-15,5.771,11.2085,5.4375,,,,9.292,15.208,
2013-09-16,4.37,6.152,1.7825,,,,8.75,11.75,
2013-09-17,14.979,24.271,9.292,,,,10.5,16.167,
2013-09-18,12.161000000000001,15.690999999999999,3.53,,,,13.783,19.583,
2013-09-19,15.9165,20.9585,5.042,,,,16.75,20.792,
2013-09-20,20.271,26.958,6.6875,,,,20.042,25.0,
2013-09-21,14.9375,19.625,4.6875,,,,19.5,24.875,
2013-09-22,9.5625,11.770499999999998,2.208,,,,24.042,28.875,
2013-09-23,14.543499999999998,19.348,4.804,,,,25.917,31.167,
2013-09-24,15.917000000000002,23.896,7.979,,,,18.739,25.739,
2013-09-25,10.3335,13.8125,3.479,,,,17.5,22.292,
2013-09-26,6.9375,10.521,3.5835,,,,7.583,11.5,
2013-09-27,15.5,24.521,9.021,,,,8.875,14.625,
2013-09-28,13.7085,19.1665,5.458,,,,13.542,18.917,
2013-09-29,10.3125,14.0415,3.7295,,,,14.458,18.75,
2013-09-30,16.4565,24.022,7.5655,,,,17.261,21.652,
2013-10-01,11.676,16.764499999999998,5.0889999999999995,,,,20.458,24.542,
2013-10-02,8.3125,13.4375,5.125,,,,15.125,21.625,
2013-10-03,5.375,7.6875,2.3125,,,,12.875,17.375,
2013-10-04,15.104,23.2295,8.125,,,,16.667,20.167,
2013-10-05,15.042000000000002,21.5,6.4585,,,,25.167,28.5,
2013-10-06,7.896,12.396,4.5,,,,12.708,16.75,
2013-10-07,10.996,20.7805,9.784500000000001,,,,14.0,17.348,
2013-10-08,12.8335,23.5835,10.75,,,,15.375,20.792,
2013-10-09,15.0,25.4375,10.4375,,,,12.25,17.458,
2013-10-10,17.104,25.896,8.792,,,,12.958,17.917,
2013-10-11,12.0,17.6045,5.6045,,,,13.5,21.375,
2013-10-12,5.9165,7.7295,1.8125,,,,21.542,27.333,
2013-10-13,8.875,12.729,3.854,,,,10.958,16.25,
2013-10-14,11.783000000000001,16.2175,4.4345,,,,13.583,20.292,
2013-10-15,15.604,24.8545,9.25,,,,11.5,19.625,
2013-10-16,5.104,7.8955,2.7915,,,,6.875,12.75,
2013-10-17,8.6935,15.57,6.875500000000001,,,,7.083,13.833,
2013-10-18,15.25,24.229,8.9795,,,,9.5,16.667,
2013-10-19,15.4585,24.6045,9.146,,,,15.333,22.833,
2013-10-20,8.9165,12.1875,3.271,,,,8.458,15.167,
2013-10-21,12.196,21.087,8.8915,,,,9.875,15.5,
2013-10-22,12.457999999999998,22.625,10.1665,,,,9.208,17.25,
2013-10-23,15.560500000000001,26.7535,11.193,,,,9.125,16.391,
2013-10-24,13.2085,21.6875,8.479,,,,11.125,16.292,
2013-10-25,13.895499999999998,19.9795,6.083,,,,8.458,11.542,
2013-10-26,6.25,8.2915,2.042,,,,11.583,16.5,
2013-10-27,10.354,15.3335,4.9795,,,,17.625,22.25,
2013-10-28,16.6955,26.9345,10.238999999999999,,,,16.739,22.5,
2013-10-29,22.396,41.0835,18.6875,,,,18.208,26.375,
2013-10-30,12.1875,20.104,7.917,,,,22.75,30.583,
2013-10-31,19.0835,30.458,11.375,,,,24.5,30.583,
2013-11-01,14.9375,21.208,6.271,,,,20.125,26.333,
2013-11-02,16.5205,21.958,5.4375,,,,23.375,29.417,
2013-11-03,18.9585,23.7705,4.8125,,,,42.083,58.5,
2013-11-04,7.7605,9.5,1.7389999999999999,,,,21.583,28.042,
2013-11-05,12.6665,20.0,7.333,,,,21.625,28.792,
2013-11-06,20.9565,31.0,10.0435,,,,24.0,29.609,
2013-11-07,17.979,27.3955,9.4165,,,,23.167,32.958,
2013-11-08,13.8335,21.9375,8.1045,,,,21.958,27.917,
2013-11-09,17.4375,27.479,10.0415,,,,12.667,19.208,
2013-11-10,11.8335,17.75,5.9165,,,,13.25,22.125,
2013-11-11,5.3934999999999995,7.573500000000001,2.18,,,,3.87,8.609,
2013-11-12,8.771,16.5835,7.8125,,,,4.958,8.958,
2013-11-13,9.521,16.5625,7.0415,,,,3.042,7.542,
2013-11-14,15.229,24.2915,9.0625,,,,8.458,13.625,
2013-11-15,20.3335,38.583,18.25,,,,9.652,18.042,
2013-11-16,14.979,26.0,11.021,,,,18.542,26.167,
2013-11-17,12.646,17.75,5.1045,,,,27.083,34.458,
2013-11-18,8.391,11.4785,3.0869999999999997,,,,14.478,21.042,
2013-11-19,11.3545,15.8125,4.458,,,,7.083,10.917,
2013-11-20,12.1135,15.7575,3.644,,,,12.75,16.542,
2013-11-21,12.479,20.5415,8.0625,,,,12.917,15.583,
2013-11-22,14.479,25.7295,11.25,,,,11.042,17.333,
2013-11-23,14.229,22.375,8.1455,,,,8.167,13.792,
2013-11-24,18.1875,27.125,8.9375,,,,20.708,27.708,
2013-11-25,21.7825,36.4785,14.6955,,,,16.625,26.917,
2013-11-26,8.521,11.667,3.146,,,,8.583,13.625,
2013-11-27,18.4125,29.1205,10.708,,,,11.304,17.917,
2013-11-28,6.104,7.729,1.625,,,,7.333,10.875,
2013-11-29,11.604,17.6665,6.0625,,,,7.583,9.125,
2013-11-30,20.625,35.125,14.5,,,,12.333,17.042,
2013-12-01,18.646,27.229,8.5835,,,,19.375,25.5,
2013-12-02,24.8505,41.515,16.664,,,,25.217,32.75,
2013-12-03,24.043999999999997,42.0415,17.9975,,,,21.667,28.208,
2013-12-04,21.875,36.6875,14.8125,,,,19.25,25.833,
2013-12-05,29.021,48.375,19.354,,,,24.625,31.5,
2013-12-06,21.229,36.771,15.5415,,,,32.25,40.167,
2013-12-07,10.0,16.0415,6.042,,,,7.333,12.958,
2013-12-08,9.4165,14.604500000000002,5.1875,,,,6.0,9.875,
2013-12-09,21.522,36.5435,15.0215,,,,11.043,16.348,
2013-12-10,8.271,10.875,2.604,,,,8.25,14.458,
2013-12-11,13.229,20.854,7.625,,,,11.958,14.792,
2013-12-12,10.8335,15.917000000000002,5.0835,,,,7.167,8.625,
2013-12-13,20.9585,38.25,17.292,,,,11.458,15.75,
2013-12-14,10.1455,15.021,4.875,,,,7.958,10.833,
2013-12-15,5.5415,6.9795,1.4375,,,,9.125,13.667,
2013-12-16,10.3045,17.522,7.2175,,,,6.208,11.292,
2013-12-17,18.0,34.271,16.2705,,,,9.045,14.75,
2013-12-18,19.354,30.729,11.375,,,,5.75,12.042,
2013-12-19,20.604,35.1455,14.5415,,,,8.458,16.958,
2013-12-20,7.0625,9.521,2.4585,,,,6.583,10.25,
2013-12-21,8.917,12.4165,3.5,,,,1.958,6.417,
2013-12-22,4.5,5.4585,0.9585,,,,5.875,9.958,
2013-12-23,11.152,17.5865,6.4345,,,,5.708,9.417,
2013-12-24,8.271,12.229500000000002,3.9585,,,,8.913,11.792,
2013-12-25,15.25,26.9585,11.707999999999998,,,,11.25,13.292,
2013-12-26,22.604,39.1875,16.583,,,,14.417,21.125,
2013-12-27,8.6875,12.0625,3.375,,,,7.417,9.583,
2013-12-28,6.729,9.625,2.8955,,,,6.083,7.833,
2013-12-29,10.3545,14.854,4.5,,,,7.25,8.875,
2013-12-30,15.456499999999998,24.1085,8.652000000000001,,,,14.875,17.333,
2013-12-31,15.832999999999998,24.0415,8.2085,,,,23.292,28.042,
2014-01-01,5.1455,6.9165,1.771,,,,4.833,3.25,
2014-01-02,4.7915,6.208,1.4165,,,,5.458,3.042,
2014-01-03,12.958,19.7085,6.75,,,,5.042,3.958,
2014-01-04,20.479,35.146,14.6665,,,,19.875,19.292,
2014-01-05,22.319499999999998,38.828,16.509,,,,23.478,21.652,
2014-01-06,18.2705,36.854,18.5835,,,,25.2,19.292,
2014-01-07,3.9375,4.7985,0.861,,,,,3.417,
2014-01-08,6.5635,7.95,1.3865,,,,9.167,11.083,
2014-01-09,6.6875,8.271,1.583,,,,6.333,5.75,
2014-01-10,9.083,11.979,2.896,,,,8.333,6.417,
2014-01-11,10.0835,14.1875,4.104,,,,11.083,10.75,
2014-01-12,6.522,8.7825,2.261,,,,4.875,3.5,
2014-01-13,15.5,26.0835,10.583,,,,7.917,6.833,
2014-01-14,25.458,46.271,20.8125,,,,10.0,11.75,
2014-01-15,13.6665,22.1045,8.4375,,,,8.083,7.417,
2014-01-16,12.875,18.104,5.229,,,,19.458,20.667,
2014-01-17,9.271,12.542,3.271,,,,13.333,13.25,
2014-01-18,10.375,15.021,4.6455,,,,4.792,4.167,
2014-01-19,12.326,20.5655,8.239,,,,13.565,12.542,
2014-01-20,14.7915,25.792,11.0,,,,17.417,16.833,
2014-01-21,21.5415,35.5,13.9585,,,,19.875,21.25,
2014-01-22,19.4165,27.625,8.208,,,,9.917,11.833,
2014-01-23,6.583,8.354,1.771,,,,5.958,4.792,
2014-01-24,15.354500000000002,24.417,9.0625,,,,10.333,9.583,
2014-01-25,17.8545,25.875,8.021,,,,18.833,19.458,
2014-01-26,24.804499999999997,39.0435,14.238999999999999,,,,20.13,23.0,
2014-01-27,17.0835,32.979,15.895499999999998,,,,9.667,12.875,
2014-01-28,6.645,9.869,3.2235,,,,6.583,4.5,
2014-01-29,11.9165,19.2705,7.354,,,,6.958,4.917,
2014-01-30,14.2915,23.771,9.4795,,,,5.0,4.458,
2014-01-31,5.8125,8.3545,2.5415,,,,8.542,5.958,
2014-02-01,6.6875,9.4375,2.75,,,,7.583,5.792,
2014-02-02,8.304,10.978000000000002,2.674,,,,6.333,4.6,
2014-02-03,15.665000000000001,25.4575,9.7925,,,,9.958,11.0,
2014-02-04,14.0415,22.4375,8.396,,,,9.522,9.125,
2014-02-05,14.9165,22.104,7.1875,,,,9.25,9.25,
2014-02-06,11.0625,16.9375,5.875,,,,5.542,5.5,
2014-02-07,19.1875,27.4165,8.229,,,,12.75,14.208,
2014-02-08,13.0625,17.2915,4.229,,,,18.042,20.125,
2014-02-09,5.4254999999999995,6.872,1.446,,,,3.773,3.5,
2014-02-10,10.354,13.0625,2.708,,,,13.083,13.333,
2014-02-11,19.708,26.5205,6.8125,,,,25.375,27.333,
2014-02-12,19.521,30.083,10.5625,,,,28.667,30.917,
2014-02-13,5.771,7.6455,1.875,,,,5.75,6.833,
2014-02-14,9.646,12.875,3.229,,,,8.5,8.75,
2014-02-15,13.0205,17.2915,4.271,,,,19.208,21.333,
2014-02-16,17.413,27.326,9.913499999999999,,,,7.609,7.609,
2014-02-17,20.6665,31.583,10.9165,,,,12.375,15.958,
2014-02-18,8.625,11.229,2.6045,,,,4.542,5.375,
2014-02-19,8.4165,12.4165,4.0,,,,3.417,3.5,
2014-02-20,8.979,12.479,3.5,,,,6.0,6.5,
2014-02-21,15.6875,22.354,6.6665,,,,8.208,8.833,
2014-02-22,15.0835,21.8955,6.8125,,,,11.375,13.333,
2014-02-23,13.109000000000002,19.152,6.0435,,,,20.5,24.167,
2014-02-24,12.583,18.771,6.1875,,,,27.458,34.792,
2014-02-25,18.125,29.1665,11.0415,,,,25.0,31.125,
2014-02-26,21.375,31.3955,10.0205,,,,13.583,18.167,
2014-02-27,7.1875,9.729,2.5415,,,,12.583,12.708,
2014-02-28,9.667,13.979,4.3125,,,,14.75,15.875,
2014-03-01,9.1665,11.7915,2.625,,,,7.167,7.125,
2014-03-02,9.317,12.5625,3.2455,,,,16.739,16.455,
2014-03-03,19.1665,29.146,9.979,,,,17.125,19.542,
2014-03-04,7.462,9.471499999999999,2.0095,,,,10.708,12.667,
2014-03-05,6.75,9.1455,2.3955,,,,13.25,13.458,
2014-03-06,12.771,18.6455,5.875,,,,15.625,16.625,
2014-03-07,11.917,16.3125,4.396,,,,11.708,14.708,
2014-03-08,7.75,9.9375,2.1875,,,,9.708,11.333,
2014-03-09,15.217500000000001,24.652,9.434999999999999,,,,8.083,10.042,
2014-03-10,4.9125,5.854,0.9415,,,,4.667,4.792,
2014-03-11,13.0,16.5415,3.5415,,,,8.625,8.667,
2014-03-12,11.7085,14.4375,2.7295,,,,14.167,15.667,
2014-03-13,18.229,26.1875,7.9585,,,,12.917,15.667,
2014-03-14,13.770499999999998,17.6875,3.917,,,,16.583,20.417,
2014-03-15,16.875,21.875,5.0,,,,15.833,18.5,
2014-03-16,21.673499999999997,29.761,8.087,,,,16.955,20.167,
2014-03-17,23.5835,31.7665,8.183,,,,19.208,23.625,
2014-03-18,19.104,25.917,6.8125,,,,17.958,24.125,
2014-03-19,14.895499999999998,23.146,8.25,,,,6.0,12.958,
2014-03-20,7.4795,10.521,3.0415,,,,14.417,16.833,
2014-03-21,14.3125,18.0835,3.771,,,,21.333,24.875,
2014-03-22,12.5835,15.0835,2.5,,,,27.458,32.625,
2014-03-23,8.3475,12.065000000000001,3.7175,,,,12.375,14.917,
2014-03-24,8.4585,11.771,3.3125,,,,9.792,9.333,
2014-03-25,8.125,11.375,3.25,,,,9.125,9.625,
2014-03-26,11.396,16.521,5.125,,,,12.125,12.5,
2014-03-27,27.3955,35.5835,8.1875,,,,19.417,23.458,
2014-03-28,20.625,25.9375,5.3125,,,,18.625,21.958,
2014-03-29,17.771,23.0,5.229,,,,16.458,23.917,
2014-03-30,17.978,22.935000000000002,4.9565,,,,30.913,35.208,
2014-03-31,15.625,19.125,3.5,,,,34.167,40.333,
2014-04-01,15.9775,22.591,6.614000000000001,,,,15.591,21.182,
2014-04-02,14.2915,19.0625,4.771,,,,13.667,21.292,
2014-04-03,16.3335,22.271,5.9375,,,,8.625,16.833,
2014-04-04,5.708,7.1665,1.4585,,,,7.958,12.292,
2014-04-05,7.9585,10.6665,2.708,,,,11.0,15.417,
2014-04-06,6.0625,7.25,1.1875,,,,9.292,13.083,
2014-04-07,21.457,31.3695,9.913,,,,14.667,18.75,
2014-04-08,23.25,31.0,7.75,,,,26.833,35.417,
2014-04-09,18.7085,22.6875,3.979,,,,29.87,38.625,
2014-04-10,16.1455,20.2085,4.0625,,,,34.958,43.625,
2014-04-11,11.7085,15.292000000000002,3.5835,,,,16.75,23.375,
2014-04-12,14.104500000000002,18.8125,4.7085,,,,14.792,19.625,
2014-04-13,15.0415,18.542,3.5,,,,16.833,21.875,
2014-04-14,12.716999999999999,17.174,4.4565,,,,15.833,20.542,
2014-04-15,25.0835,32.854,7.7705,,,,17.522,17.2,
2014-04-16,29.708,36.354,6.646,,,,33.75,,
2014-04-17,26.0205,31.0,4.979,,,,45.958,49.889,
2014-04-18,13.375,16.375,3.0,,,,34.917,38.833,
2014-04-19,6.2295,8.375,2.1455,,,,15.667,16.667,
2014-04-20,9.7705,13.479500000000002,3.708,,,,10.25,10.042,
2014-04-21,14.674,21.7825,7.109,,,,5.5,9.25,
2014-04-22,9.417,12.6665,3.25,,,,20.167,19.667,
2014-04-23,9.1875,12.396,3.2085,,,,18.217,18.043,
2014-04-24,16.229,20.625,4.3955,,,,16.0,16.333,
2014-04-25,17.625,20.396,2.771,,,,18.5,19.875,
2014-04-26,17.854,21.2705,3.4165,,,,20.875,22.375,
2014-04-27,9.729,11.2915,1.5625,,,,16.0,18.708,
2014-04-28,16.543499999999998,22.3475,5.8045,,,,15.522,19.826,
2014-04-29,10.354,13.167000000000002,2.8125,,,,10.0,13.542,
2014-04-30,11.9375,16.4585,4.521,,,,14.625,18.857,
2014-05-01,15.572500000000002,23.313,7.741,,,,18.458,23.542,
2014-05-02,13.457999999999998,19.3335,5.875,,,,17.708,20.375,
2014-05-03,9.9165,11.875,1.9585,,,,26.208,30.333,
2014-05-04,9.1875,11.5415,2.3545,,,,13.792,15.917,
2014-05-05,10.913,13.435,2.522,,,,19.5,23.958,
