date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CO_mean,SO2_mean
2013-01-29,10.78425,18.610500000000002,7.8260000000000005,5.792,8.52075,3.652,
2013-01-30,22.5105,40.45825,17.94825,9.292,15.5625,5.542,
2013-01-31,6.7915,11.6875,4.89575,6.625,9.0835,2.625,
2013-02-01,14.96875,24.28125,9.3125,10.583,13.22925,4.458,
2013-02-02,18.52075,27.83325,9.3125,18.542,26.1355,5.167,
2013-02-03,21.0955,36.575,15.4795,17.083,24.587249999999997,6.875,
2013-02-04,6.13,11.29175,5.1615,4.792,8.0625,2.792,
2013-02-05,3.52075,7.73775,4.21725,4.217,6.94675,2.348,
2013-02-06,10.72925,18.10425,7.375,4.375,6.83325,3.625,
2013-02-07,17.014,28.5375,11.5235,5.583,9.566749999999999,4.652,
2013-02-08,8.792,14.75,5.95825,5.708,9.11475,3.167,
2013-02-09,6.40625,10.05225,3.646,0.708,5.51025,2.625,
2013-02-10,21.308500000000002,36.207750000000004,14.899999999999999,5.833,8.914,5.609,
2013-02-11,15.95825,26.3645,10.40625,5.375,7.48975,4.917,
2013-02-12,21.38925,39.793,18.40375,4.375,7.90625,6.13,
2013-02-13,14.423,23.47725,9.054,3.5,6.45825,4.0,
2013-02-14,19.4375,31.44775,12.0105,8.042,12.13525,4.458,
2013-02-15,6.86475,11.323,4.45825,0.708,6.7915,2.75,
2013-02-16,2.73975,4.09375,1.354,9.292,11.323,2.375,
2013-02-17,7.3157499999999995,10.89375,3.5780000000000003,16.5,20.81275,3.667,
2013-02-18,7.077249999999999,12.20825,5.13125,9.333,11.04175,2.833,
2013-02-19,10.72175,17.477249999999998,6.755750000000001,5.292,9.10275,3.455,
2013-02-20,14.75,24.13525,9.38525,7.458,10.53125,4.75,
2013-02-21,11.38325,17.490000000000002,6.107,8.304,11.39375,3.5,
2013-02-22,15.5625,22.7915,7.22925,5.5,9.948,4.417,
2013-02-23,15.8855,22.65625,6.7705,6.708,10.0105,4.667,
2013-02-24,18.129,28.0825,9.9535,8.792,10.77675,5.25,
2013-02-25,15.64575,23.60425,7.9585,21.458,24.52075,5.583,
2013-02-26,19.52,29.3335,9.813500000000001,47.292,56.75,8.043,
2013-02-27,26.9375,39.698,12.76025,41.458,56.3315,8.043,
2013-02-28,13.844000000000001,21.7285,7.885,20.739,25.420749999999998,5.75,
2013-03-01,14.3855,20.14575,5.76025,15.708,21.60425,4.25,
2013-03-02,10.45825,15.4895,5.03125,11.167,16.177,3.583,
2013-03-03,7.172499999999999,11.937,4.76475,9.0,12.25675,2.75,
2013-03-04,12.948,18.66675,5.718999999999999,12.792,17.91675,4.208,
2013-03-05,22.323999999999998,36.39875,14.075000000000001,11.625,19.867,5.696,
2013-03-06,5.2940000000000005,9.34125,4.04725,8.348,10.53125,2.478,
2013-03-07,6.16675,11.312750000000001,5.14575,10.0,12.8645,2.625,
2013-03-08,4.198,7.5105,3.3125,6.583,9.54175,2.083,
2013-03-09,5.14575,7.3545,2.20825,5.458,10.7605,2.583,
2013-03-10,7.355,12.38625,5.03125,6.667,9.5835,3.25,
2013-03-11,8.5625,13.59375,5.03125,6.75,8.2915,2.75,
2013-03-12,19.09675,27.5255,8.429,12.125,19.37525,4.652,
2013-03-13,14.14575,23.1665,9.02075,12.25,21.823,4.542,
2013-03-14,9.03125,14.59375,5.562749999999999,2.583,6.125,3.292,
2013-03-15,11.6355,17.927,6.29175,6.042,8.57275,4.125,
2013-03-16,9.04175,12.42725,3.38525,19.375,23.3125,4.083,
2013-03-17,14.931,21.67925,6.7475,19.739,26.4375,5.043,
2013-03-18,23.375,38.1875,14.812249999999999,18.458,32.396,5.375,
2013-03-19,6.8125,10.87875,4.06625,8.208,12.015,2.87,
2013-03-20,14.77075,26.7605,11.98975,3.667,10.85425,4.042,
2013-03-21,5.854,9.49975,3.64575,0.75,5.32275,2.542,
2013-03-22,5.34375,9.1045,3.76025,6.958,8.5625,2.042,
2013-03-23,9.8335,13.26025,3.42725,10.292,13.34375,3.375,
2013-03-24,17.06575,25.16,8.094249999999999,17.5,22.72925,5.25,
2013-03-25,10.979,15.34375,4.3645,22.167,27.88575,3.5,
2013-03-26,17.05525,23.911749999999998,6.856249999999999,23.917,31.39575,4.522,
2013-03-27,14.15625,18.61475,4.45825,25.625,37.0835,4.5,
2013-03-28,19.17725,25.9795,6.80225,27.304,36.72825,5.652,
2013-03-29,23.54175,35.04175,11.499749999999999,26.625,31.875,7.25,
2013-03-30,8.8125,11.39575,2.5835,16.333,22.57275,4.417,
2013-03-31,3.069,5.0395,1.9705,9.542,11.70825,2.5,
2013-04-01,11.732,16.62725,4.89525,,14.375,3.583,
2013-04-02,30.948,44.71875,13.77075,,30.17725,5.0,
2013-04-03,12.808250000000001,19.7245,6.91675,,12.012,4.227,
2013-04-04,10.541500000000001,15.27075,4.729,,19.75,4.458,
2013-04-05,13.56475,18.11325,4.5485,,26.856,4.833,
2013-04-06,10.67725,14.1875,3.5105,,33.39575,3.583,
2013-04-07,5.323,7.927250000000001,2.60425,,6.07275,2.792,
2013-04-08,3.3005,6.14475,2.8442499999999997,,7.63525,2.125,
2013-04-09,11.177,15.21875,4.04175,,14.59375,3.292,
2013-04-10,7.0245,11.200000000000001,4.1754999999999995,,12.052,3.348,
2013-04-11,6.89575,9.86475,2.96875,,10.01025,2.875,
2013-04-12,8.81225,13.323,4.5105,,8.88525,3.75,
2013-04-13,11.375,16.573,5.198,,12.14575,4.292,
2013-04-14,10.229,13.16675,2.9375,,20.229,4.458,
2013-04-15,7.7197499999999994,10.693000000000001,2.9735,,11.22625,3.0,
2013-04-16,11.84925,15.970749999999999,4.122,,15.04175,3.739,
2013-04-17,12.43625,20.06375,7.627,,24.104,4.13,
2013-04-18,10.21425,12.9895,2.7752499999999998,,19.70075,3.667,
2013-04-19,6.021,9.729,3.7085,,9.677,2.958,
2013-04-20,7.40625,10.60425,3.198,,11.3125,3.083,
2013-04-21,8.4685,12.75,4.28125,,4.96875,3.75,
2013-04-22,11.08425,16.16175,5.07725,,20.04175,4.25,
2013-04-23,15.250250000000001,19.66675,4.41675,,23.396,4.375,
2013-04-24,14.0965,17.614,3.5175,,23.7675,4.13,
2013-04-25,9.72925,13.57275,3.84375,,16.21875,4.083,
2013-04-26,17.3125,23.86475,6.552,,19.2685,5.174,
2013-04-27,5.375,7.83325,2.45825,,10.80175,3.375,
2013-04-28,4.39575,5.802,1.40625,,11.9165,2.958,
2013-04-29,12.997250000000001,15.59825,2.60125,,21.40625,4.208,
2013-04-30,11.11475,15.09375,3.979,,24.9375,3.917,
2013-05-01,9.45175,12.733,3.28125,,19.104,3.13,
2013-05-02,5.33325,9.1355,3.802,,5.8855,2.292,
2013-05-03,5.6145,8.25,2.6355,,3.91675,2.625,
2013-05-04,5.76075,7.96875,2.20825,,7.45825,2.542,
2013-05-05,9.5,11.66675,2.1665,,18.8125,4.25,
2013-05-06,8.087,9.944749999999999,1.8575,,17.125,4.25,
2013-05-07,4.345,7.7475,3.4025,,4.6259999999999994,2.522,
2013-05-08,4.7945,8.122250000000001,3.32775,,7.92725,2.565,
2013-05-09,16.7905,21.572499999999998,4.7822499999999994,,13.83625,4.0,
2013-05-10,12.875,17.7605,4.88525,,15.45825,3.542,
2013-05-11,12.0105,16.58325,4.573,,16.302,4.167,
2013-05-12,6.323,8.59375,2.27075,,12.89575,3.0,
2013-05-13,11.1655,14.5835,3.41825,,15.530999999999999,3.208,
2013-05-14,10.61425,14.04175,3.427,,28.25,3.917,
2013-05-15,13.3775,16.646250000000002,3.26875,,23.62825,3.591,
2013-05-16,12.875,17.1145,4.2395,,23.45825,3.958,
2013-05-17,9.735,12.59675,2.8615000000000004,,9.96725,3.292,
2013-05-18,15.396,19.4165,4.0205,,16.9585,4.042,
2013-05-19,11.7605,14.125,2.3645,,23.36475,3.75,
2013-05-20,13.139750000000001,18.470750000000002,5.3309999999999995,,20.0225,3.913,
2013-05-21,10.20825,13.198,2.9895,,23.41675,3.208,
2013-05-22,12.0455,16.00275,3.95725,,23.5615,3.913,
2013-05-23,5.65625,8.42725,2.771,,14.90075,2.958,
2013-05-24,6.8335,9.375,2.54175,,12.6875,2.952,
2013-05-25,5.073,6.771,1.698,,11.46875,2.292,
2013-05-26,7.54175,9.3645,1.823,,20.323,3.0,
2013-05-27,9.72425,13.46025,3.73575,,27.3125,3.417,
2013-05-28,8.94775,11.823,2.87525,,18.60875,2.708,
2013-05-29,14.52725,18.44525,3.91775,,21.5105,2.783,
2013-05-30,16.6875,27.3125,10.625,,24.156,4.625,
2013-05-31,9.65625,12.812249999999999,3.15625,,19.51025,4.042,
2013-06-01,8.54175,11.84375,3.302,,18.03125,3.708,
2013-06-02,5.45825,7.281499999999999,1.823,,12.2605,2.625,
2013-06-03,6.00675,8.94425,2.93825,,11.748750000000001,2.522,
2013-06-04,9.60425,13.61475,4.01025,,17.2605,2.833,
2013-06-05,11.803,15.62225,3.819,,25.55375,3.348,
2013-06-06,13.03125,17.4895,4.45825,,29.8855,3.667,
2013-06-07,9.08325,14.72925,5.646,,18.7915,3.208,
2013-06-08,8.6875,13.90625,5.21875,,11.12525,3.042,
2013-06-09,6.92725,8.8645,1.9372500000000001,,16.42675,3.208,
2013-06-10,9.714500000000001,13.10025,3.3855,,24.26025,3.25,
2013-06-11,6.6665,8.6355,1.96875,,23.625,2.583,
2013-06-12,9.8535,14.31425,4.46075,,14.4895,2.739,
2013-06-13,7.80225,11.69775,3.896,,9.40625,2.583,
2013-06-14,7.21675,11.27725,4.0605,,11.698,2.417,
2013-06-15,12.67725,21.2395,8.5625,,17.53125,3.625,
2013-06-16,6.32275,7.874750000000001,1.55225,,12.1355,2.458,
2013-06-17,8.24925,11.5905,3.3417499999999998,,14.823,2.5,
2013-06-18,14.4375,24.60425,10.1665,,25.073,4.083,
2013-06-19,12.5975,19.273,6.6754999999999995,,12.2295,4.136,
2013-06-20,9.83025,12.4695,2.63925,,15.516,3.583,
2013-06-21,7.354,9.54175,2.1875,,14.03125,3.083,
2013-06-22,7.093999999999999,9.48975,2.39575,,19.844,3.083,
2013-06-23,6.646,9.125,2.47925,,14.07275,3.0,
2013-06-24,6.47225,9.534749999999999,3.0625,,11.69775,2.625,
2013-06-25,7.851,10.8315,2.9805,,16.72925,2.708,
2013-06-26,9.38975,13.20275,3.81325,,19.0,3.261,
2013-06-27,5.396,8.344,2.948,,9.81275,2.375,
2013-06-28,6.802,10.437750000000001,3.6355,,10.126999999999999,2.783,
2013-06-29,7.08325,12.448,5.36425,,10.84375,3.0,
2013-06-30,6.281000000000001,9.281500000000001,2.99975,,21.448,2.875,
2013-07-01,9.06275,14.03925,4.9765,,24.9875,3.25,
2013-07-02,6.5,10.3335,3.83325,,12.719000000000001,2.375,
2013-07-03,13.1585,18.1745,5.01625,,13.836500000000001,2.364,
2013-07-04,15.524000000000001,23.5275,8.00375,,23.6,4.0,
2013-07-05,17.43775,34.896,17.45825,,29.5,4.958,
2013-07-06,11.63525,21.406,9.77075,,20.98975,5.375,
2013-07-07,7.82275,12.14575,4.323,,12.229,3.75,
2013-07-08,11.8605,21.106749999999998,9.246500000000001,,12.81225,4.667,
2013-07-09,12.0105,23.198,11.1875,,14.552,4.167,
2013-07-10,7.001,15.689749999999998,8.688749999999999,,13.21875,2.304,
2013-07-11,11.2915,21.77075,10.47925,,19.6145,3.667,
2013-07-12,11.27075,16.323,5.052,,12.042,3.25,
2013-07-13,12.5935,21.62475,9.03125,,23.8125,4.042,
2013-07-14,7.67725,11.6355,3.958,,18.9375,3.417,
2013-07-15,6.954000000000001,11.517499999999998,4.564,,8.23975,3.208,
2013-07-16,5.8335,10.5,4.6665,,10.73975,2.75,
2013-07-17,7.487,11.74225,4.2555,,13.77225,2.591,
2013-07-18,8.973749999999999,17.18875,8.215,,5.3505,3.083,
2013-07-19,6.71175,12.264000000000001,5.552,,5.573,3.125,
2013-07-20,6.79175,11.53125,4.7395,,8.90625,2.667,
2013-07-21,7.750249999999999,12.052,4.30225,,16.48975,2.542,
2013-07-22,10.92025,17.5995,6.67925,,11.71325,2.542,
2013-07-23,8.72925,15.40625,6.677,,15.722333333333333,2.917,
2013-07-24,7.91625,12.29625,4.37975,,9.430666666666667,2.13,
2013-07-25,11.152750000000001,19.558999999999997,8.4065,,12.625,3.208,
2013-07-26,14.104,30.235500000000002,16.131500000000003,,16.19775,4.542,
2013-07-27,12.125,21.323,9.19775,,16.469,4.042,
2013-07-28,7.05225,10.927,3.875,,13.71875,3.0,
2013-07-29,8.7835,14.4755,5.692,,15.23325,3.696,
2013-07-30,11.02075,21.031,10.0105,,16.41325,4.083,
2013-07-31,10.443000000000001,20.09975,9.65675,,15.29175,3.304,
2013-08-01,7.593500000000001,16.3265,8.732750000000001,,6.42725,2.917,
2013-08-02,7.73975,14.750250000000001,7.01025,,11.152000000000001,2.542,
2013-08-03,8.677,16.3335,7.65625,,11.500333333333332,3.167,
2013-08-04,5.07325,10.47925,5.40625,,12.055666666666667,2.542,
2013-08-05,10.586500000000001,17.287,6.700749999999999,,36.958333333333336,3.75,
2013-08-06,11.25,19.604,8.35425,,28.305666666666667,4.5,
2013-08-07,11.2115,17.275,6.0634999999999994,,28.055666666666667,4.391,
2013-08-08,10.07725,14.577,4.499750000000001,,46.18866666666667,4.043,
2013-08-09,12.882000000000001,18.29525,5.413,,56.03425,5.083,
2013-08-10,8.82275,13.948,5.125,,53.781,4.417,
2013-08-11,8.91675,12.2395,3.323,,71.59375,4.708,
2013-08-12,7.26175,11.964500000000001,4.70275,,38.26025,3.792,
2013-08-13,7.052,11.073,4.02075,,29.47925,4.042,
2013-08-14,4.572,6.9247499999999995,2.3529999999999998,,34.70825,3.435,
2013-08-15,6.000249999999999,8.93775,2.9375,,42.302,3.542,
2013-08-16,7.7605,10.73975,2.97925,,46.86475,4.125,
2013-08-17,8.61475,12.30225,3.6875,,47.01025,4.25,
2013-08-18,7.927,10.97925,3.05225,,37.97925,4.208,
2013-08-19,9.64525,13.93325,4.28825,,29.73975,3.826,
2013-08-20,10.2415,18.50475,8.263,,22.85775,4.292,
2013-08-21,10.09575,15.86375,5.768,,25.073,3.739,
2013-08-22,10.73975,15.771,5.03125,,29.5835,3.875,
2013-08-23,12.83325,19.90625,7.07275,,23.8525,4.5,
2013-08-24,7.89575,13.25,5.35425,,13.729,4.042,
2013-08-25,6.9375,11.11475,4.177,,14.40625,4.292,
2013-08-26,6.791,10.639249999999999,3.84825,,8.93775,3.458,
2013-08-27,10.47925,16.354,5.875,,9.934750000000001,4.125,
2013-08-28,7.656750000000001,13.08375,5.42725,,9.86475,3.304,
2013-08-29,8.75025,14.176749999999998,5.42725,,12.573,3.375,
2013-08-30,10.8645,17.8435,6.97925,,17.66675,4.333,
2013-08-31,8.531,12.8855,4.35425,,17.64575,4.375,
2013-09-01,5.95825,9.125,3.16675,,14.63525,3.667,
2013-09-02,11.323,17.838749999999997,6.5155,,14.437249999999999,4.0,
2013-09-03,12.0105,19.71875,7.7085,,25.62525,4.083,
2013-09-04,7.0215,12.24175,5.22,,24.133499999999998,2.455,
2013-09-05,11.60725,20.354750000000003,8.747,,18.625,4.125,
2013-09-06,7.89575,12.4375,4.54175,,16.8125,3.083,
2013-09-07,9.46875,15.66675,6.19825,,10.94775,3.417,
2013-09-08,7.19775,11.448,4.250249999999999,,6.80225,3.583,
2013-09-09,8.409749999999999,13.529,5.1195,,8.9685,3.458,
2013-09-10,7.35425,12.364249999999998,5.0105,,10.65625,3.0,
2013-09-11,7.718,12.219000000000001,4.501,,10.19775,2.826,
2013-09-12,11.9585,18.354,6.396,,13.18775,3.958,
2013-09-13,9.896,15.917000000000002,6.02075,,18.32275,3.5,
2013-09-14,9.5625,14.46875,4.90625,,27.58325,3.875,
2013-09-15,8.25,15.875,7.625,,20.25,3.708,
2013-09-16,2.813,4.91925,2.10625,,14.8125,1.583,
2013-09-17,8.869499999999999,14.90225,6.03275,,7.4807500000000005,3.304,
2013-09-18,12.99625,19.127000000000002,6.1305,,11.573,3.417,
2013-09-19,10.96875,16.37525,5.40625,,16.81275,3.625,
2013-09-20,13.2395,18.948,5.70825,,24.11425,4.375,
2013-09-21,11.85425,16.0625,4.20825,,24.01025,4.458,
2013-09-22,6.521,8.83325,2.3125,,19.05175,3.042,
2013-09-23,6.0955,8.92025,2.82475,,8.448,2.292,
2013-09-24,8.08325,12.80225,4.71875,,13.55225,2.917,
2013-09-25,11.6685,18.73575,7.06725,,21.2915,3.87,
2013-09-26,8.23975,13.32275,5.08325,,6.920999999999999,3.25,
2013-09-27,10.47925,16.98975,6.5105,,7.952,3.348,
2013-09-28,7.72925,11.375,3.646,,9.177,2.75,
2013-09-29,6.65625,9.4685,2.81275,,9.26025,2.583,
2013-09-30,9.26925,15.00225,5.7330000000000005,,10.4375,3.25,
2013-10-01,10.27075,16.8645,6.59375,,8.25025,3.542,
2013-10-02,9.0515,17.55175,8.50025,,11.49375,3.545,
2013-10-03,8.179,13.02825,4.84925,,9.1555,3.208,
2013-10-04,10.664,17.070999999999998,6.407,,9.376750000000001,3.458,
2013-10-05,11.57275,18.271,6.69775,,12.927,3.708,
2013-10-06,7.02075,10.302,3.28125,,13.01025,3.292,
2013-10-07,9.1045,14.760750000000002,5.65625,,8.40625,3.208,
2013-10-08,11.73975,18.81275,7.073,,21.573,4.0,
2013-10-09,10.44125,16.573999999999998,6.13225,,20.19775,3.565,
2013-10-10,6.302,8.948,2.646,,7.64575,2.542,
2013-10-11,11.1665,17.375,6.20825,,16.06225,3.542,
2013-10-12,6.604,10.51025,3.90625,,13.19775,2.917,
2013-10-13,3.8125,5.948,2.13525,,7.6145,2.25,
2013-10-14,7.90625,11.20675,3.3005,,12.31225,2.958,
2013-10-15,15.0935,27.052500000000002,11.95925,,26.06925,5.25,
2013-10-16,4.79825,7.933,3.1345,,5.1635,2.409,
2013-10-17,10.83325,21.729,10.89575,,7.0,4.0,
2013-10-18,12.817,21.88075,9.0635,,11.72075,3.667,
2013-10-19,11.90625,19.67725,7.771000000000001,,15.677,3.958,
2013-10-20,7.04175,11.896,4.85425,,12.17725,3.125,
2013-10-21,10.17275,15.44525,5.2725,,8.6665,3.5,
2013-10-22,10.61475,18.15625,7.541499999999999,,7.823,3.167,
2013-10-23,11.94975,19.5235,7.574,,9.18725,3.522,
2013-10-24,15.54175,29.4165,13.875,,11.64575,4.083,
2013-10-25,17.3645,34.09375,16.72925,,7.906499999999999,5.042,
2013-10-26,10.229,17.39575,7.16675,,9.88575,4.5,
2013-10-27,7.7395,12.21875,4.47925,,6.22925,3.625,
2013-10-28,13.253499999999999,25.04625,11.7925,,9.3645,4.792,
2013-10-29,14.146,27.552,13.40625,,15.065249999999999,4.478,
2013-10-30,12.28125,20.5815,8.3,,14.79175,4.087,
2013-10-31,15.96875,23.57275,7.604,,20.04175,5.542,
2013-11-01,13.125,21.698,8.57275,,13.59375,4.375,
2013-11-02,13.530999999999999,22.125,8.593499999999999,,13.40625,4.5,
2013-11-03,13.7085,20.78125,7.07275,,25.427,5.542,
2013-11-04,10.73325,15.3605,4.62725,,20.677,4.708,
2013-11-05,10.81775,17.429000000000002,6.611,,18.055500000000002,4.435,
2013-11-06,15.59225,27.69975,12.107249999999999,,21.97925,6.565,
2013-11-07,13.17325,20.75825,7.58525,,17.896,4.5,
2013-11-08,8.0415,13.948,5.906499999999999,,9.67725,3.125,
2013-11-09,10.22925,16.0625,5.83325,,7.75,3.083,
2013-11-10,5.4165,7.9375,2.521,,8.11475,2.917,
2013-11-11,7.3585,13.283750000000001,5.9247499999999995,,6.2395,2.833,
2013-11-12,9.448,16.8335,7.3854999999999995,,4.552,3.125,
2013-11-13,10.41425,18.20825,7.793749999999999,,5.125,3.261,
2013-11-14,16.7605,33.7605,16.99975,,8.625,5.583,
2013-11-15,19.552,35.75,16.198,,12.448,5.875,
2013-11-16,15.09375,27.72925,12.6355,,15.66675,5.875,
2013-11-17,12.9375,22.17675,9.23975,,20.92675,5.958,
2013-11-18,11.530249999999999,22.44325,10.912749999999999,,15.86275,4.783,
2013-11-19,11.9005,20.410249999999998,8.51,,5.5115,3.833,
2013-11-20,11.44825,20.6035,9.155249999999999,,4.16675,3.913,
2013-11-21,11.1665,20.8645,9.69825,,4.448,3.542,
2013-11-22,13.465,26.658,13.193249999999999,,5.4517500000000005,4.792,
2013-11-23,14.36475,26.771,12.40625,,8.448,5.208,
2013-11-24,13.499749999999999,22.46875,8.96875,,11.31275,5.292,
2013-11-25,22.804000000000002,54.45125,31.6475,,18.6145,8.625,
2013-11-26,9.437249999999999,16.66675,7.2295,,5.92725,3.417,
2013-11-27,15.11325,28.00575,12.89275,,7.27075,4.783,
2013-11-28,9.73975,16.04175,6.30175,,4.80675,2.708,
2013-11-29,13.8855,27.0625,13.17725,,5.826,4.348,
2013-11-30,14.198,26.375,12.176749999999998,,6.46875,5.125,
2013-12-01,13.7365,22.68925,8.9525,,12.02825,5.333,
2013-12-02,18.786749999999998,36.3105,17.524250000000002,,12.7435,7.261,
2013-12-03,19.89375,38.3185,18.425,,10.995000000000001,6.333,
2013-12-04,18.65625,39.4705,20.81425,,13.9585,6.304,
2013-12-05,19.18775,38.75,19.56225,,16.28125,6.75,
2013-12-06,15.28125,24.09375,8.812750000000001,,8.60425,4.875,
2013-12-07,10.52075,17.41675,6.896,,5.41675,3.208,
2013-12-08,12.9585,21.79175,8.83325,,5.25,4.5,
2013-12-09,16.907249999999998,32.51875,15.61125,,8.875,5.75,
2013-12-10,13.8645,30.85425,16.9895,,12.29175,4.542,
2013-12-11,9.998999999999999,17.356250000000003,7.3580000000000005,,6.6145,3.0,
2013-12-12,8.83325,16.052,7.21875,,4.34375,3.042,
2013-12-13,9.66675,16.7605,7.093500000000001,,4.30225,3.0,
2013-12-14,10.375,18.78125,8.405999999999999,,5.9375,3.542,
2013-12-15,5.8855,9.625,3.73975,,4.646,2.542,
2013-12-16,6.429,11.994250000000001,5.565250000000001,,3.8745000000000003,3.0,
2013-12-17,16.73975,30.8855,14.14575,,5.304,5.696,
2013-12-18,20.56875,42.17125,21.60275,,7.11825,5.682,
2013-12-19,14.32375,24.826,10.501999999999999,,7.4535,3.875,
2013-12-20,13.302,23.2605,9.95825,0.217,4.625,3.5,
2013-12-21,15.71875,30.07275,14.35425,4.208,7.2915,5.667,
2013-12-22,13.41675,22.87475,9.45825,2.833,5.687749999999999,4.833,
2013-12-23,18.73,31.4675,12.73725,5.333,6.3855,5.167,
2013-12-24,13.8855,27.06275,13.177,4.333,7.9855,4.833,
2013-12-25,16.07025,29.238500000000002,13.168249999999999,4.75,8.38525,5.087,
2013-12-26,24.2395,46.76025,22.521,6.042,12.68725,7.0,
2013-12-27,11.29175,18.198,6.906499999999999,8.652,12.725999999999999,3.652,
2013-12-28,7.0625,12.198,5.1355,3.417,6.0,2.25,
2013-12-29,6.7395,11.302,4.5625,1.667,4.58325,2.417,
2013-12-30,15.00775,22.76225,7.75425,4.125,6.3335,4.333,
2013-12-31,10.552,15.65625,5.10425,11.333,12.979,4.5,
2014-01-01,5.552,7.17725,1.62525,5.916666666666667,7.698,2.542,
2014-01-02,10.65625,15.323,4.66675,4.791666666666667,6.7605,3.583,
2014-01-03,4.57275,6.698,2.12525,4.097333333333333,5.86475,2.292,
2014-01-04,12.15625,17.83325,5.677,8.152666666666667,9.375,4.5,
2014-01-05,13.41825,25.1835,11.765,12.819666666666668,16.104,5.5,
2014-01-06,14.35425,27.45825,13.10425,16.736,20.42725,5.875,
2014-01-07,4.1965,7.20275,3.00625,6.111,6.681,2.136,
2014-01-08,5.982,10.712250000000001,4.7305,5.246333333333333,5.692,2.375,
2014-01-09,6.85425,12.14575,5.292,4.986,7.218999999999999,2.5,
2014-01-10,5.95825,9.749749999999999,3.79175,5.375,6.5835,2.542,
2014-01-11,5.0,7.90625,2.90625,6.291666666666667,7.38525,2.542,
2014-01-12,3.8447500000000003,6.44475,2.6,2.611,5.51025,2.125,
2014-01-13,5.77075,9.82275,4.05225,5.305666666666666,6.57275,2.25,
2014-01-14,10.934000000000001,18.45,7.516,10.319333333333333,14.527666666666667,3.174,
2014-01-15,18.4895,31.31275,12.823250000000002,10.930666666666667,16.889,4.333,
2014-01-16,14.031500000000001,24.8125,10.78125,7.264,12.138666666666666,4.708,
2014-01-17,7.8125,12.5625,4.75,5.986,9.875,2.833,
2014-01-18,4.1355,6.25,2.1145,3.75,7.389,2.083,
2014-01-19,10.7785,18.44925,7.6705,10.139000000000001,14.551666666666668,4.167,
2014-01-20,7.052,11.66675,4.6145,9.013666666666667,12.541666666666666,2.833,
2014-01-21,17.662750000000003,26.926000000000002,9.26325,8.235999999999999,13.116333333333335,4.318,
2014-01-22,17.32975,28.087,10.757249999999999,7.5760000000000005,14.028333333333334,3.917,
2014-01-23,7.861750000000001,13.17225,5.310499999999999,3.789,7.7573333333333325,2.875,
2014-01-24,11.9375,19.33325,7.39575,6.055666666666667,9.875,3.833,
2014-01-25,10.677,14.84375,4.1665,8.736333333333333,12.972333333333333,3.458,
2014-01-26,20.10725,34.898250000000004,14.79075,13.912999999999998,19.202666666666666,4.917,
2014-01-27,11.302,18.9375,7.63525,12.278,16.333,4.208,
2014-01-28,7.6955,13.42525,5.73,7.639,9.305333333333333,2.913,
2014-01-29,16.448,27.0,10.55225,7.014,10.472333333333333,4.125,
2014-01-30,20.90625,35.68725,14.78125,10.180666666666667,11.28125,4.25,
2014-01-31,11.1145,19.08325,7.96875,2.1666666666666665,5.104,3.083,
2014-02-01,3.0625,5.16675,2.104,4.514,5.16675,2.042,
2014-02-02,4.9704999999999995,9.219000000000001,4.2485,5.4863333333333335,6.157,2.208,
2014-02-03,7.96875,13.34375,5.375,4.291666666666667,5.1434999999999995,2.708,
2014-02-04,17.89325,28.7575,10.86425,4.808,6.302,4.652,
2014-02-05,18.293999999999997,29.7665,11.4725,8.064666666666666,9.43575,4.391,
2014-02-06,12.633500000000002,21.408749999999998,8.7755,5.627,7.703749999999999,3.375,
2014-02-07,15.760750000000002,23.52075,7.7605,10.666666666666666,12.15625,4.5,
2014-02-08,15.125,22.35425,7.229,12.222333333333333,14.29175,4.875,
2014-02-09,6.46,11.741499999999998,5.282,5.847333333333334,5.72625,2.25,
2014-02-10,9.23925,14.67725,5.4375,5.347,6.83325,2.625,
2014-02-11,14.254,21.014,6.76,10.472333333333333,11.44775,4.0,
2014-02-12,18.0105,27.90625,9.896,16.846999999999998,18.5,5.417,
2014-02-13,7.46875,12.44775,4.979,8.444333333333333,9.702,2.542,
2014-02-14,6.23975,10.271,4.03125,5.291666666666667,7.1355,2.458,
2014-02-15,2.8125,4.5,1.6875,6.097333333333334,8.3125,2.083,
2014-02-16,6.7837499999999995,10.857,4.073,7.083000000000001,8.125,2.667,
2014-02-17,19.75,31.7605,12.010750000000002,6.347333333333334,9.60425,5.083,
2014-02-18,13.6995,21.887,8.187249999999999,3.125,8.469,3.391,
2014-02-19,12.19775,17.769000000000002,5.571,3.156333333333334,7.3795,3.174,
2014-02-20,12.2395,18.81275,6.57275,6.722333333333334,8.88525,3.75,
2014-02-21,13.198,19.7915,6.593999999999999,9.805666666666667,11.91675,3.25,
2014-02-22,9.375,12.207999999999998,2.83325,12.541666666666666,16.323,2.875,
2014-02-23,11.2455,17.6175,6.372,17.880666666666666,25.1235,3.875,
2014-02-24,14.2395,22.44775,8.20825,26.139,44.44825,4.125,
2014-02-25,16.89125,27.07775,10.186250000000001,18.263666666666666,28.396,4.609,
2014-02-26,23.7915,37.073,13.28125,15.347333333333333,22.04175,6.292,
2014-02-27,7.562749999999999,11.8125,4.25,10.348,12.20025,3.435,
2014-02-28,7.573,11.67725,4.10425,7.277666666666666,8.5105,2.917,
