date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,SO2_mean,CO_mean,CH4_mean,NMHC_mean,THC_mean
2012-03-16,35.32275,65.61449999999999,30.29175,24.708,27.325200000000002,148.0,101.125,43.0,6.347333333333334,6.042,198.917,29.833,228.75
2012-03-17,23.552,26.0625,2.51025,38.708,43.8,189.0,123.833,60.0,6.958333333333333,5.5,196.583,19.208,215.792
2012-03-18,32.69725,55.589749999999995,22.893250000000002,29.5,39.845600000000005,217.0,173.167,138.0,3.943,5.167,191.417,25.917,217.333
2012-03-19,30.583199999999998,44.1522,13.568999999999999,26.292,31.85,208.0,170.875,145.0,6.305666666666667,4.875,191.174,21.913,213.087
2012-03-20,33.4022,40.049400000000006,6.646800000000001,34.167,38.2002,166.0,140.125,97.0,5.347333333333334,4.792,196.25,26.167,222.417
2012-03-21,10.1372,13.398599999999998,3.2614000000000005,7.917,7.308400000000001,113.0,75.208,49.0,3.608333333333333,2.333,193.833,10.292,204.125
2012-03-22,30.405399999999997,41.189800000000005,10.7844,13.583,12.8584,165.0,102.542,30.0,5.208333333333333,3.292,197.143,21.905,219.048
2012-03-23,16.859,21.2094,4.3504,21.583,20.575,132.0,108.375,70.0,4.8196666666666665,3.375,195.652,12.435,208.087
2012-03-24,14.7668,17.2666,2.5,17.417,20.9164,178.0,119.375,59.0,4.527666666666667,3.167,192.917,16.042,208.958
2012-03-25,10.113,12.7052,2.5926,15.167,16.1916,133.0,104.083,63.0,3.861,2.542,190.174,10.652,200.826
2012-03-26,14.252,17.490199999999998,3.2384,15.542,13.020000000000001,114.0,81.667,48.0,3.5276666666666667,3.0,194.042,11.25,205.292
2012-03-27,25.814999999999998,31.4466,5.6318,16.5,16.0166,151.0,104.625,56.0,3.8333333333333335,3.583,195.826,18.957,214.783
2012-03-28,24.9164,29.875,4.9584,14.083,20.799799999999998,167.0,139.583,119.0,2.6666666666666665,3.875,191.708,20.167,211.875
2012-03-29,32.5208,64.20599999999999,31.685399999999998,24.667,32.3,176.0,138.25,103.0,4.583333333333333,5.25,198.208,29.167,227.375
2012-03-30,9.3218,11.555,2.2332,15.167,13.4582,162.0,119.417,87.0,4.055666666666666,2.375,191.5,9.167,200.667
2012-03-31,13.6084,16.5916,2.9832,18.625,18.2248,163.0,120.167,94.0,4.722,2.875,194.087,14.913,209.0
2012-04-01,13.900200000000002,16.990199999999998,3.0902000000000003,12.5,10.9832,127.0,81.125,45.0,2.903,3.0,193.957,14.087,208.043
2012-04-02,29.5126,41.139599999999994,11.627199999999998,16.174,18.458199999999998,173.0,109.917,45.0,4.014,4.5,196.043,20.652,216.696
2012-04-03,21.4174,26.2796,4.862,16.083,16.9728,194.0,123.125,78.0,2.9306666666666668,3.625,189.667,17.833,207.5
2012-04-04,17.9668,24.6248,6.6584,16.095,15.349799999999998,132.0,99.583,63.0,3.833,2.875,189.375,17.125,206.5
2012-04-05,16.538,21.3276,4.7894000000000005,23.875,24.3084,168.0,130.042,85.0,5.3196666666666665,2.958,188.0,13.652,201.652
2012-04-06,18.9084,23.1666,4.2582,14.5,13.908199999999999,106.0,84.542,64.0,3.014,3.417,194.208,15.292,209.5
2012-04-07,10.9,12.9,1.9997999999999998,12.333,9.875,103.0,74.458,53.0,2.889,2.375,193.958,10.542,204.5
2012-04-08,24.675,30.2668,5.5918,17.208,18.4084,146.0,94.042,30.0,4.625,4.542,201.0,21.042,222.042
2012-04-09,35.9304,46.4734,10.543000000000001,31.125,37.825,204.0,147.333,79.0,7.208333333333333,5.458,200.571,27.524,228.095
2012-04-10,38.1916,46.4168,8.225,43.208,55.5082,218.0,169.917,116.0,8.069333333333333,5.583,196.333,28.875,225.208
2012-04-11,33.4082,40.0666,6.658199999999999,25.625,32.4418,171.0,154.5,141.0,4.111,4.458,191.625,25.0,216.625
2012-04-12,23.2586,28.8082,5.55,20.5,24.4916,211.0,169.125,132.0,6.2363333333333335,3.417,186.917,17.083,204.0
2012-04-13,24.122,30.891399999999997,6.7694,23.458,29.4584,195.0,158.917,125.0,6.132000000000001,4.478,189.13,17.13,206.261
2012-04-14,10.575,12.5084,1.9334,13.0,14.924200000000003,172.0,129.708,108.0,3.5556666666666668,2.708,190.458,8.375,198.833
2012-04-15,15.475200000000001,17.6998,2.225,13.292,13.4498,193.0,140.042,85.0,4.333333333333333,3.0,195.208,14.125,209.333
2012-04-16,19.3696,23.471,4.1012,14.0,15.0454,195.0,158.417,135.0,4.0633333333333335,3.292,193.0,17.783,210.783
2012-04-17,18.152,23.833199999999998,5.6816,16.542,19.2086,217.0,155.167,114.0,3.7263333333333333,3.125,191.609,14.957,206.565
2012-04-18,19.55,22.5834,3.0334,20.542,20.9166,232.0,163.208,95.0,4.777666666666667,3.375,191.833,16.917,208.75
2012-04-19,19.05,22.5,3.4498000000000006,19.417,21.583199999999998,236.0,171.667,123.0,4.861,2.875,190.167,17.917,208.083
2012-04-20,16.4584,19.0584,2.5997999999999997,13.208,18.833,175.0,158.833,148.0,2.75,2.958,191.625,15.417,207.042
2012-04-21,9.963,11.8808,1.9176000000000002,7.917,10.7502,226.0,182.208,142.0,2.8056666666666668,2.542,189.478,13.783,203.261
2012-04-22,4.6584,5.4834000000000005,0.8252,3.125,5.2665999999999995,170.0,156.042,148.0,2.1526666666666667,2.0,188.333,10.417,198.75
2012-04-23,21.980200000000004,27.943,5.9628,14.542,17.2332,225.0,190.375,156.0,4.458333333333333,3.5,189.85,19.9,209.75
2012-04-24,36.2084,44.625,8.416599999999999,45.25,53.3082,253.0,201.333,142.0,7.6946666666666665,5.125,197.708,30.375,228.083
2012-04-25,33.7834,39.343399999999995,5.5600000000000005,52.125,63.36659999999999,258.0,210.792,163.0,7.847333333333334,4.958,196.435,29.522,225.957
2012-04-26,13.5334,15.3416,1.8082,21.083,24.0416,201.0,180.0,148.0,4.0696666666666665,3.083,191.583,15.792,207.375
2012-04-27,12.633,15.449200000000001,2.8164000000000002,8.292,10.8,240.0,187.792,148.0,4.652666666666667,2.333,191.619,13.0,204.619
2012-04-28,25.225,30.0584,4.8334,13.958,17.7668,297.0,202.208,129.0,6.152666666666666,3.292,194.917,24.125,219.042
2012-04-29,16.819,18.5676,1.7486000000000002,17.375,25.833199999999998,258.0,211.458,171.0,6.777666666666666,3.708,193.739,19.87,213.609
2012-04-30,10.109,11.4,1.2908,17.25,22.4084,233.0,207.125,192.0,5.791666666666667,2.875,188.833,15.333,204.167
2012-05-01,6.544200000000001,8.6974,2.153,6.833,11.5818,259.0,217.625,198.0,5.9015,1.696,184.625,11.333,195.958
2012-05-02,9.9472,11.5182,1.571,2.083,6.149800000000001,215.0,201.167,188.0,9.8335,1.792,182.348,11.478,193.826
2012-05-03,10.3296,12.2574,1.9274,4.625,7.7,224.0,198.0,181.0,8.521,2.458,181.391,15.913,197.304
2012-05-04,8.025,10.1082,2.0834,3.417,6.191599999999999,201.0,176.042,160.0,7.1665,2.083,187.125,13.833,200.958
2012-05-05,13.4666,16.3084,2.8415999999999997,14.458,19.0082,245.0,195.792,136.0,8.771,3.25,191.75,19.667,211.417
2012-05-06,14.391399999999999,16.45,2.0584000000000002,29.042,35.175,231.0,190.875,166.0,9.7705,3.875,195.417,20.583,216.0
2012-05-07,23.2438,27.1954,3.9520000000000004,26.542,31.375,240.0,191.75,142.0,9.1455,3.625,195.261,20.609,215.87
2012-05-08,26.6,30.8248,4.225,41.417,49.2252,253.0,211.792,160.0,12.5,4.583,192.792,31.25,224.042
2012-05-09,30.7832,37.3082,6.524800000000001,51.625,61.3668,258.0,211.75,182.0,14.0625,5.708,195.25,30.375,225.625
2012-05-10,10.528400000000001,12.5432,2.0148,22.773,26.5556,219.0,177.25,141.0,9.396,2.583,188.318,13.182,201.5
2012-05-11,7.667,10.4146,2.7478000000000002,2.542,5.7248,163.0,137.375,120.0,6.0625,1.667,188.913,9.957,198.87
2012-05-12,6.8,9.1168,2.3166,5.083,7.75,171.0,134.167,109.0,6.396,1.625,187.583,8.875,196.458
2012-05-13,15.033199999999999,17.4418,2.4084,12.333,14.150200000000002,211.0,159.333,99.0,8.7915,3.0,191.917,15.667,207.583
2012-05-14,23.4386,28.629399999999997,5.1906,17.583,20.6418,242.0,199.875,141.0,8.1675,3.522,189.708,18.625,208.333
2012-05-15,22.0274,26.6252,4.5978,8.375,12.866800000000001,193.0,179.542,168.0,4.708,2.958,185.455,18.091,203.545
2012-05-16,30.1832,42.625,12.4416,23.292,32.458600000000004,246.0,208.417,165.0,8.1815,4.458,194.292,23.917,218.208
2012-05-17,30.075,36.35,6.275,38.292,47.5752,266.0,216.583,174.0,8.729,3.958,193.25,24.208,217.458
2012-05-18,17.7332,20.975,3.2415999999999996,23.5,28.5168,229.0,194.333,169.0,5.529,3.167,191.792,14.25,206.042
2012-05-19,18.583199999999998,21.339199999999998,2.7558,18.292,21.7582,262.0,203.042,141.0,6.0,3.208,194.261,16.913,211.174
2012-05-20,10.4164,11.6084,1.1916,20.292,24.4334,245.0,210.917,184.0,5.8125,3.208,192.333,15.167,207.5
2012-05-21,11.0288,12.974599999999999,1.9457999999999998,16.625,20.514400000000002,247.0,211.792,190.0,5.042,2.583,190.857,15.238,206.095
2012-05-22,20.7666,23.95,3.1834,21.542,26.1332,232.0,206.0,186.0,5.854,3.708,191.333,21.667,213.0
2012-05-23,22.85625,29.37375,6.5169999999999995,19.708,23.9918,262.0,212.917,159.0,5.854,3.875,190.609,21.435,212.043
2012-05-24,40.4065,47.76025,7.35425,27.5,32.8514,273.0,218.958,161.0,8.5205,4.609,196.667,29.083,225.75
2012-05-25,37.5584,48.85,11.2918,34.375,42.9502,215.0,199.75,172.0,8.229,5.667,196.458,31.083,227.542
2012-05-26,21.3998,24.675,3.275,26.75,35.3752,276.0,213.083,156.0,5.5,4.042,192.542,20.792,213.333
2012-05-27,14.394799999999998,15.7924,1.3976,25.417,34.4832,282.0,229.625,183.0,6.229,3.542,190.043,17.565,207.609
2012-05-28,19.9478,24.5768,4.6293999999999995,25.0,34.3584,274.0,232.167,198.0,5.875,3.292,189.625,19.583,209.208
2012-05-29,17.9834,20.725,2.7418,35.042,41.4416,249.0,206.208,171.0,5.3125,3.833,192.583,18.458,211.042
2012-05-30,15.499,18.4428,2.9438000000000004,13.083,17.525,240.0,196.208,156.0,3.5415,2.542,191.957,16.13,208.087
2012-05-31,18.3872,21.927799999999998,3.5406,18.083,24.625,270.0,217.625,170.0,4.458,2.958,191.261,19.609,210.87
2012-06-01,20.1834,25.3584,5.175,21.333,27.319200000000002,277.0,238.958,205.0,5.722666666666666,3.045,188.875,19.458,208.333
2012-06-02,16.125,18.0582,1.9332,21.167,26.8,274.0,221.333,191.0,4.930666666666666,3.167,189.042,18.625,207.667
2012-06-03,5.9832,6.8332,0.8497999999999999,14.75,19.9334,258.0,226.375,206.0,4.111,2.0,186.958,11.917,198.875
2012-06-04,22.0834,27.217600000000004,5.1344,15.958,21.3998,266.0,224.25,187.0,6.014,3.25,189.478,18.565,208.043
2012-06-05,13.9832,16.5584,2.575,14.208,18.3834,228.0,214.917,202.0,4.208666666666667,2.958,190.583,15.792,206.375
2012-06-06,12.2894,15.5024,3.2129999999999996,10.773,15.939999999999998,292.0,240.375,198.0,4.347,2.167,186.2,14.6,200.8
2012-06-07,23.2084,26.7416,3.5334000000000003,23.833,31.0084,291.0,247.042,207.0,7.249666666666667,3.333,191.75,21.792,213.542
2012-06-08,23.1462,27.293,4.146800000000001,23.917,31.5416,275.0,229.0,193.0,6.444333333333333,3.5,191.13,21.435,212.565
2012-06-09,17.0334,19.6,2.5666,8.833,15.833400000000001,247.0,216.208,195.0,3.889,2.833,188.042,17.375,205.417
2012-06-10,6.425199999999999,7.350199999999999,0.925,14.167,21.2084,252.0,221.792,200.0,3.6803333333333335,2.042,187.583,12.125,199.708
2012-06-11,14.617,18.0476,3.4304,14.583,23.0834,276.0,231.542,189.0,4.5,2.458,188.875,17.375,206.25
2012-06-12,8.576600000000001,9.9862,1.4094,7.542,13.8918,222.0,207.958,192.0,3.6803333333333335,1.792,188.391,13.087,201.478
2012-06-13,22.908800000000003,27.018,4.1094,9.917,17.2668,262.0,226.375,195.0,4.597333333333333,3.125,190.783,21.13,211.913
2012-06-14,15.4712,18.586599999999997,3.1155999999999997,11.708,19.791,298.0,244.125,198.0,4.963666666666667,2.5,188.625,18.375,207.0
2012-06-15,11.4916,14.0668,2.575,15.042,21.919999999999998,279.0,237.208,202.0,4.653,2.458,188.292,16.083,204.375
2012-06-16,11.894200000000001,18.225,6.3308,5.0,13.8252,263.0,232.083,201.0,3.0276666666666667,2.125,184.435,16.957,201.391
2012-06-17,9.7584,12.1998,2.4417999999999997,7.125,17.3418,294.0,257.5,230.0,4.125,2.375,185.083,15.083,200.167
2012-06-18,24.3284,29.631600000000002,5.3034,17.5,25.5566,292.0,260.5,227.0,6.394333333333333,4.333,193.667,21.958,215.625
2012-06-19,11.6502,16.7248,5.075,12.333,18.9,259.0,243.5,229.0,3.736,2.417,185.25,20.083,205.333
2012-06-20,19.6606,28.8464,9.186,8.333,13.85,259.0,242.583,229.0,5.625,2.625,184.696,18.957,203.652
2012-06-21,17.907999999999998,20.672800000000002,2.7649999999999997,7.875,12.0916,226.0,200.417,187.0,3.0833333333333335,3.167,191.208,17.5,208.708
2012-06-22,11.799800000000001,15.3126,3.5132,5.042,9.7834,262.0,220.292,189.0,3.014,2.375,188.391,13.609,202.0
2012-06-23,19.6834,23.0082,3.325,10.375,14.6,267.0,227.5,186.0,5.1386666666666665,3.0,190.667,17.458,208.125
2012-06-24,14.311000000000002,16.438200000000002,2.1271999999999998,19.5,24.4916,279.0,239.5,208.0,5.375,3.625,194.652,17.522,212.174
2012-06-25,12.889,15.339800000000002,2.4512,14.542,19.7334,291.0,242.833,207.0,4.300666666666667,2.783,190.0,14.792,204.792
2012-06-26,7.625,9.775,2.15,10.917,17.7832,279.0,241.375,214.0,4.111,2.083,190.333,11.75,202.083
2012-06-27,9.863,11.796000000000001,1.9327999999999999,14.083,19.9316,270.0,236.583,199.0,5.374666666666667,2.083,191.174,14.174,205.348
2012-06-28,8.3484,10.797,2.4490000000000003,9.625,15.6584,268.0,237.083,219.0,4.555666666666666,1.792,188.522,12.609,201.13
2012-06-29,19.3082,25.6834,6.375,11.208,17.5416,297.0,254.458,210.0,5.972333333333334,2.75,186.917,17.083,204.0
2012-06-30,18.175,22.7834,4.6084000000000005,15.583,23.666800000000002,286.0,250.667,238.0,5.472333333333334,3.042,185.792,16.125,201.917
2012-07-01,12.1586,15.3166,3.1584,10.875,18.8282,267.0,245.75,232.0,3.4583333333333335,2.708,187.167,15.333,202.5
2012-07-02,20.654400000000003,25.3726,4.7186,13.042,19.5252,307.0,268.042,234.0,5.375,3.292,188.957,17.913,206.87
2012-07-03,30.791800000000002,38.5002,7.7084,15.5,23.3666,262.0,244.042,228.0,4.917,4.667,198.083,29.542,227.625
2012-07-04,26.1296,36.7842,10.6546,17.045,24.348000000000003,292.0,258.792,227.0,5.865666666666667,4.091,193.864,27.682,221.545
2012-07-05,23.354,34.14575,10.79175,14.583,21.975,256.0,247.333,241.0,6.25,3.583,189.5,23.458,212.958
2012-07-06,23.575,40.0775,16.502,18.708,35.0998,286.0,260.583,237.0,7.0415,3.458,185.87,23.0,208.87
2012-07-07,12.5315,16.39575,3.86475,8.25,14.874799999999999,288.0,245.167,223.0,4.2915,2.542,185.042,16.0,201.042
2012-07-08,6.1145,7.448,1.3335,9.875,14.541599999999999,286.0,245.375,214.0,4.292,2.042,188.917,14.5,203.417
2012-07-09,15.53175,19.1555,3.6235,13.5,19.4834,319.0,261.125,214.0,5.6455,2.875,192.667,19.417,212.083
2012-07-10,18.9565,25.48575,6.5295000000000005,15.375,23.989600000000003,315.0,273.625,243.0,7.0835,3.5,192.091,22.182,214.273
2012-07-11,15.823,23.323,7.5,12.167,20.0166,306.0,277.292,238.0,5.667,2.75,186.958,17.833,204.792
2012-07-12,17.716,30.741,13.02475,11.208,23.1418,295.0,273.5,254.0,4.097,2.583,180.583,22.0,202.583
2012-07-13,26.198,39.10425,12.90625,20.417,37.675,308.0,278.417,261.0,4.667,3.375,185.125,23.583,208.708
2012-07-14,20.7975,29.42125,8.623750000000001,15.083,27.0914,318.0,280.417,256.0,5.319333333333334,3.167,183.652,19.609,203.261
2012-07-15,10.66675,16.75025,6.08325,10.917,21.7334,328.0,296.625,273.0,3.562666666666667,2.208,182.0,19.125,201.125
2012-07-16,8.651,14.568000000000001,5.91675,6.458,14.475,330.0,300.0,277.0,3.1999999999999997,1.667,179.667,17.042,196.708
2012-07-17,12.02075,22.02075,10.00025,7.042,17.2248,344.0,304.75,282.0,3.3633333333333333,2.125,181.125,17.917,199.042
2012-07-18,15.26,28.5205,13.2605,8.875,19.1332,323.0,299.708,274.0,5.064666666666667,2.458,181.043,20.652,201.696
2012-07-19,13.0635,25.059,11.9955,8.792,20.1584,320.0,294.75,274.0,4.152666666666667,2.125,179.571,19.857,199.429
2012-07-20,22.576,36.9765,14.4005,12.125,25.1334,303.0,277.917,264.0,4.111,3.0,186.958,23.833,210.792
2012-07-21,13.4895,17.448,3.95825,9.958,18.120600000000003,312.0,264.917,246.0,3.0416666666666665,3.208,193.5,16.5,210.0
2012-07-22,6.429,7.91,1.4805,9.625,17.5,316.0,272.458,235.0,3.3056666666666668,2.208,192.217,14.087,206.304
2012-07-23,14.2965,18.68075,4.38375,14.25,23.4548,314.0,274.875,245.0,4.1450000000000005,3.292,189.25,17.625,206.875
2012-07-24,23.65625,29.96875,7.1665,19.375,30.8418,337.0,291.083,265.0,5.014,4.042,190.417,22.333,212.75
2012-07-25,21.787,33.439,7.982333333333333,24.792,37.7252,331.0,303.375,272.0,6.333333333333333,4.0,192.435,24.174,216.609
2012-07-26,22.1544,26.913,4.7524,30.833,47.3582,349.0,308.792,274.0,7.6853333333333325,3.478,188.0,23.174,211.174
2012-07-27,22.1248,27.925,5.8,27.833,41.1226,347.0,311.042,277.0,7.916666666666667,3.458,187.458,24.5,211.958
2012-07-28,18.2,22.5666,4.3668,32.708,50.75,357.0,314.083,280.0,8.375,2.958,184.792,21.958,206.75
2012-07-29,13.0666,15.3582,2.2918,45.667,70.9084,351.0,313.667,290.0,7.416999999999999,2.875,185.0,20.125,205.125
2012-07-30,14.7326,22.6682,7.935599999999999,31.273,38.925,349.0,311.875,288.0,6.152666666666666,2.083,180.435,18.348,198.783
2012-07-31,7.9166,11.3168,3.4,10.615,14.924200000000003,355.0,310.5,270.0,5.194333333333334,1.25,180.25,14.875,195.125
2012-08-01,5.470000000000001,8.7742,3.3042000000000002,7.696,17.4728,345.0,303.042,279.0,3.407666666666667,1.091,178.727,13.364,192.091
2012-08-02,9.875,14.675,4.7998,7.333,15.3834,367.0,310.292,276.0,3.9723333333333333,1.278,182.75,19.292,202.042
2012-08-03,7.901000000000001,11.287600000000001,3.3866,9.042,12.8584,355.0,314.125,276.0,4.402666666666667,1.417,185.0,15.217,200.217
2012-08-04,5.4168,7.9164,2.5002,8.0,12.549800000000001,336.0,304.708,279.0,3.625,1.292,179.833,14.0,193.833
2012-08-05,4.0332,6.1415999999999995,2.1082,6.333,11.8166,324.0,300.083,273.0,3.388666666666667,1.042,177.75,12.792,190.542
2012-08-06,14.416599999999999,19.178,4.7616,7.667,15.466800000000001,352.0,301.708,273.0,3.7576666666666667,2.167,178.625,19.375,198.0
2012-08-07,12.8654,20.1174,7.252,9.083,15.5832,345.0,300.458,272.0,3.972,2.167,179.87,16.696,196.565
2012-08-08,9.7926,12.4708,2.6778,8.833,12.4384,336.0,286.875,255.0,4.139,2.125,184.958,12.167,197.125
2012-08-09,18.1124,21.607599999999998,3.4951999999999996,12.292,15.2082,338.0,288.167,242.0,5.333666666666666,2.708,187.609,19.87,207.478
2012-08-10,17.2,20.7668,3.5665999999999998,20.292,28.8416,340.0,297.0,258.0,4.958333333333333,3.208,185.25,21.125,206.375
2012-08-11,14.4712,18.5486,4.0774,19.167,30.975,318.0,287.833,263.0,3.4026666666666667,3.042,184.087,19.13,203.217
2012-08-12,9.0502,11.475,2.425,11.542,18.6918,337.0,292.542,255.0,3.3196666666666665,2.125,181.958,16.625,198.583
2012-08-13,11.0262,15.9438,4.917199999999999,19.792,35.3916,327.0,296.5,269.0,4.291666666666667,2.208,182.083,19.542,201.625
2012-08-14,10.6956,14.059199999999999,3.3638,12.083,22.8036,298.0,279.292,250.0,2.2776666666666667,1.667,184.333,18.167,202.5
2012-08-15,11.413,20.0,8.587,9.625,17.9375,317.0,294.083,272.0,,,186.952,21.857,208.81
2012-08-16,10.75,20.646,9.896,6.167,12.9165,336.0,300.708,265.0,,,180.5,17.708,198.208
2012-08-17,18.0625,26.8125,8.75,12.083,20.521,365.0,310.5,279.0,3.5,,179.625,19.458,199.083
2012-08-18,14.5735,16.403,1.8295,13.208,22.8955,344.0,281.417,249.0,4.357,,183.042,18.583,201.625
2012-08-19,10.3125,12.917,2.604,6.375,12.989666666666666,345.0,287.875,254.0,,,181.217,16.043,197.261
2012-08-20,10.084,14.782,4.6975,5.714,11.917,352.0,297.792,259.0,,,183.565,17.783,201.348
2012-08-21,13.1665,19.5,6.3335,8.786,14.569333333333333,336.0,299.625,265.0,,,182.167,19.0,201.167
2012-08-22,11.233,20.104,8.871500000000001,7.5,14.264000000000001,348.0,300.583,271.0,,,178.917,19.125,198.042
2012-08-23,9.8125,16.25,6.4375,5.958,14.669000000000002,346.0,301.417,268.0,,,179.435,17.0,196.435
2012-08-24,14.1875,21.875,7.6875,6.958,14.917000000000002,319.0,290.708,262.0,,,181.208,20.542,201.75
2012-08-25,9.75,13.854,4.104,8.958,15.0415,352.0,301.667,256.0,,,181.083,17.792,198.875
2012-08-26,5.0825,6.8715,1.7890000000000001,8.75,14.646,352.0,302.208,262.0,,,179.125,14.167,193.292
2012-08-27,8.664,13.548000000000002,4.884,6.833,12.5415,343.0,300.125,265.0,,,180.435,17.0,197.435
2012-08-28,10.199666666666667,16.63,5.6085,5.542,11.555333333333332,334.0,300.5,268.0,3.25,2.0,182.955,21.455,204.409
2012-08-29,13.097,23.5625,9.958,5.833,11.14575,309.0,292.75,277.0,3.25,2.0,181.875,26.167,208.042
2012-08-30,15.667666666666667,30.479,14.2065,9.583,14.396,333.0,301.083,277.0,3.0,2.667,183.5,30.417,213.917
2012-08-31,15.40625,25.889,10.305666666666667,7.583,13.073,342.0,294.167,257.0,4.072333333333334,2.542,186.826,31.0,217.826
2012-09-01,12.41675,17.0835,4.66675,8.083,11.354,322.0,280.208,255.0,3.3193333333333332,2.375,181.958,20.042,202.0
2012-09-02,5.44775,6.8125,1.36475,7.083,10.979,315.0,278.75,257.0,3.014,1.917,183.75,13.875,197.625
2012-09-03,12.08,15.556000000000001,3.4762500000000003,6.583,12.85425,324.0,273.875,239.0,3.4166666666666665,1.913,184.333,17.792,202.125
2012-09-04,25.226,36.15875,10.93275,12.833,18.40625,324.0,278.708,239.0,5.478333333333333,3.083,190.217,25.826,216.043
2012-09-05,19.141333333333332,31.40433333333333,12.262666666666666,13.609,18.73775,334.0,291.75,262.0,6.027666666666666,2.583,185.87,23.87,209.739
2012-09-06,26.727666666666664,37.56433333333334,10.836333333333334,15.958,19.40625,316.0,278.667,256.0,6.097333333333334,3.458,188.042,25.5,213.542
2012-09-07,18.11875,26.65425,8.53525,15.25,18.177,338.0,288.208,245.0,4.626,2.667,187.042,24.25,211.292
2012-09-08,13.604,19.771,6.16675,12.083,16.177,313.0,282.917,258.0,3.1666666666666665,2.25,186.13,21.826,207.957
2012-09-09,9.3125,12.57275,3.26025,5.583,11.45825,324.0,278.583,242.0,3.646,2.083,184.542,16.583,201.125
2012-09-10,16.200499999999998,25.47825,9.2775,7.375,11.98575,310.0,269.25,249.0,3.5625,2.333,185.708,21.667,207.375
2012-09-11,17.12925,28.787,11.65775,6.333,12.0985,302.0,266.125,249.0,3.083,,187.5,20.708,208.208
2012-09-12,18.08325,22.875,4.7915,8.917,12.427,323.0,278.167,228.0,4.2363333333333335,2.542,188.043,20.739,208.783
2012-09-13,20.79175,28.1355,7.34375,16.792,19.7605,326.0,284.708,244.0,5.75,3.042,190.333,22.417,212.75
2012-09-14,21.12475,31.32225,10.19675,18.333,21.50675,322.0,272.0,247.0,4.388333333333333,3.208,190.857,24.571,215.429
2012-09-15,11.95925,16.31175,4.35225,9.542,13.8125,324.0,275.583,253.0,2.9723333333333333,2.208,187.083,17.458,204.542
2012-09-16,4.646,6.15625,1.51025,5.958,12.20825,324.0,288.125,260.0,2.7776666666666667,1.208,186.174,12.217,198.391
2012-09-17,4.63,6.93,2.2992500000000002,4.208,8.29175,353.0,301.5,264.0,3.153,1.458,181.042,11.917,192.958
2012-09-18,14.28875,22.6545,8.3655,4.0,10.1745,274.0,259.417,254.0,2.5556666666666668,2.458,185.783,18.87,204.652
2012-09-19,18.735500000000002,30.63425,11.8985,18.167,20.948,300.0,269.917,242.0,4.75,3.292,191.042,24.708,215.75
2012-09-20,21.7605,27.36475,5.604,21.875,25.13525,283.0,256.542,235.0,5.277666666666667,3.083,191.435,21.174,212.609
2012-09-21,18.75,24.42725,5.67725,20.417,23.2185,282.0,250.042,225.0,4.374666666666667,2.87,190.292,19.083,209.375
2012-09-22,13.53125,15.8125,2.28125,19.25,22.31225,294.0,255.458,225.0,4.555666666666666,3.042,189.542,18.75,208.292
2012-09-23,8.08975,9.50675,1.417,15.417,16.927,239.0,213.5,189.0,2.903,2.667,187.833,15.167,203.0
2012-09-24,15.876999999999999,22.213,6.33575,8.458,11.82275,273.0,236.375,201.0,2.9723333333333333,2.542,188.174,18.478,206.652
2012-09-25,17.67725,28.32275,10.646,9.0,12.7395,296.0,244.0,204.0,3.0556666666666668,2.792,191.083,18.458,209.542
2012-09-26,15.14225,24.8925,9.75,9.542,12.6875,297.0,244.375,205.0,3.4306666666666668,2.708,192.409,20.0,212.409
2012-09-27,15.4205,19.57075,4.1505,8.875,12.62525,295.0,245.417,203.0,3.5833333333333335,2.125,190.333,18.708,209.042
2012-09-28,28.01325,37.6195,9.60625,14.292,18.15625,291.0,244.083,196.0,5.291666666666667,3.625,192.957,27.391,220.348
2012-09-29,27.7775,34.24075,6.4635,28.417,34.0,267.0,236.292,214.0,6.305666666666667,4.708,195.958,30.625,226.583
2012-09-30,10.69075,12.08975,1.399,16.25,24.05175,233.0,216.5,192.0,3.0833333333333335,3.125,188.083,17.042,205.125
2012-10-01,17.466,27.47775,10.011750000000001,6.292,9.8995,244.0,220.5,202.0,3.157666666666666,2.957,197.125,18.333,215.458
2012-10-02,12.0195,15.91975,3.9005,5.417,9.521,265.0,228.792,196.0,2.9443333333333332,2.292,190.739,14.609,205.348
2012-10-03,13.50375,17.73825,4.23475,6.167,9.79175,285.0,237.75,207.0,3.236333333333333,2.458,186.958,14.5,201.458
2012-10-04,19.164250000000003,26.08375,6.92,8.0,10.6715,249.0,227.75,208.0,3.264,2.792,189.696,22.348,212.043
2012-10-05,13.86925,17.3315,3.46225,6.583,9.45825,267.0,224.167,193.0,3.5553333333333335,2.083,188.208,15.5,203.708
2012-10-06,16.7915,20.55225,3.76025,14.208,15.2605,258.0,218.458,190.0,3.639,2.917,191.087,19.957,211.043
2012-10-07,6.63525,7.96875,1.33325,10.708,13.323,245.0,211.583,184.0,2.986333333333333,2.125,187.75,13.917,201.667
2012-10-08,9.314,11.5235,2.2095000000000002,7.625,9.4895,259.0,210.708,163.0,3.3193333333333332,2.292,190.25,14.958,205.208
2012-10-09,14.0295,17.61175,3.58225,7.583,10.979,264.0,220.167,187.0,3.6293333333333333,2.292,187.708,15.708,203.417
