date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean
2013-10-13,4.938,5.292,0.354,,,2.375
2013-10-14,8.52,9.438,0.916,,,2.375
2013-10-15,6.196,6.717,0.522,,,2.167
2013-10-16,4.357,4.503,0.146,,,1.095
2013-10-17,9.08,10.214,1.134,,,2.583
2013-10-18,6.229,6.5,0.271,,,5.043
2013-10-19,4.233,4.254,0.021,,,2.375
2013-10-20,3.23,3.23,0.0,,,1.917
2013-10-21,6.166,7.042,0.875,,,1.333
2013-10-22,7.758,9.332,1.574,,,3.167
2013-10-23,5.81,6.119,0.31,,,2.762
2013-10-24,6.73,7.479,0.75,,,1.333
2013-10-25,5.104,5.458,0.354,,,1.391
2013-10-26,5.335,5.424,0.089,,,1.583
2013-10-27,7.458,8.167,0.708,,,1.667
2013-10-28,11.408,12.796,1.388,,,4.5
2013-10-29,14.549,15.688,1.138,,,0.7
2013-10-30,14.554,16.101,1.548,,,0.75
2013-10-31,15.062,16.166,1.104,,,1.292
2013-11-01,15.73,16.792,1.062,,,2.174
2013-11-02,24.358,27.774,3.416,,,1.5
2013-11-03,14.812,17.188,2.375,,,0.292
2013-11-04,6.625,6.625,0.0,,,0.708
2013-11-05,13.236,14.528,1.292,,,1.667
2013-11-06,20.438,23.354,2.916,,,1.792
2013-11-07,17.562,20.27,2.708,,,0.917
2013-11-08,17.476,19.786,2.31,,,1.85
2013-11-09,19.205,22.806,3.601,,,2.042
2013-11-10,7.25,7.458,0.208,,,0.792
2013-11-11,6.916,7.438,0.521,,,0.958
2013-11-12,11.338,14.648,3.31,,,1.333
2013-11-13,12.524,14.714,2.19,,,1.286
2013-11-14,16.271,21.271,5.0,,,3.667
2013-11-15,12.834,14.729,1.896,,,1.0
2013-11-16,13.104,14.271,1.166,,,1.875
2013-11-17,10.75,12.146,1.396,,,1.0
2013-11-18,6.0,6.334,0.334,,,0.917
2013-11-19,9.076,10.178,1.102,,,0.875
2013-11-20,10.562,12.61,2.048,,,0.714
2013-11-21,12.062,17.771,5.708,,,0.792
2013-11-22,13.899,16.426,2.527,,,1.348
2013-11-23,14.595,17.047,2.453,,,1.375
2013-11-24,13.5,15.062,1.562,,,1.125
2013-11-25,9.084,9.708,0.625,,,1.0
2013-11-26,7.9,8.438,0.538,,,1.083
2013-11-27,12.357,17.262,4.905,,,1.571
2013-11-28,6.334,6.688,0.354,,,0.875
2013-11-29,11.834,14.0,2.166,,,0.652
2013-11-30,15.345,19.842,4.498,,,1.208
2013-12-01,12.062,14.042,1.979,,,1.292
2013-12-02,15.833,20.438,4.604,,,1.5
2013-12-03,15.458,19.986,4.528,,,1.625
2013-12-04,16.548,19.881,3.333,,,2.333
2013-12-05,17.771,24.584,6.812,,,6.542
2013-12-06,20.25,28.5,8.25,,,6.043
2013-12-07,13.722,17.729,4.007,24.5,,3.417
2013-12-08,12.812,16.562,3.75,30.35,,3.333
2013-12-09,21.27,45.75,24.479,40.125,,3.042
2013-12-10,9.02,10.146,1.126,24.458,,2.417
2013-12-11,10.167,12.643,2.476,17.619,,1.905
2013-12-12,8.834,10.77,1.938,8.708,,1.667
2013-12-13,14.188,18.666,4.479,16.25,,2.522
2013-12-14,14.754,21.234,6.479,14.166,,2.167
2013-12-15,10.25,13.146,2.896,21.584,,3.833
2013-12-16,9.834,10.625,0.792,13.583,,6.083
2013-12-17,9.275,9.956,0.68,5.771,,2.375
2013-12-18,9.75,13.042,3.292,2.604,,1.292
2013-12-19,10.834,26.0,15.166,10.857,,1.81
2013-12-20,5.396,5.75,0.354,10.896,,1.783
2013-12-21,7.556,7.788,0.232,9.666,,1.708
2013-12-22,12.98,15.292,2.312,15.938,,1.708
2013-12-23,19.875,25.166,5.292,29.229,,3.417
2013-12-24,17.214,20.694,3.48,25.084,,2.625
2013-12-25,18.31,22.19,3.881,18.674,,4.381
2013-12-26,23.646,36.375,12.73,25.708,,2.542
2013-12-27,7.084,7.354,0.271,25.938,,3.391
2013-12-28,10.485,11.348,0.863,7.166,,1.5
2013-12-29,15.188,18.562,3.375,18.042,,3.292
2013-12-30,17.938,21.77,3.834,21.385,,3.042
2013-12-31,14.264,15.58,1.316,31.062,,3.167
2014-01-01,4.562,4.73,0.167,6.25,,1.25
2014-01-02,8.458,9.0,0.542,11.166,,3.13
2014-01-03,12.459,13.905,1.446,17.188,,2.958
2014-01-04,16.125,21.479,5.354,17.98,,2.792
2014-01-05,19.917,25.875,5.958,26.188,,2.208
2014-01-06,14.426,17.154,2.726,24.398,,2.833
2014-01-07,14.42,21.351,6.932,12.357,,2.095
2014-01-08,15.146,18.083,2.938,11.084,,2.375
2014-01-09,14.562,18.0,3.438,18.25,,4.304
2014-01-10,12.089,12.869,0.78,35.938,,3.458
2014-01-11,12.875,15.145,2.271,35.042,,4.583
2014-01-12,8.979,11.084,2.104,13.98,,2.208
2014-01-13,15.848,17.63,1.78,12.938,,8.167
2014-01-14,22.812,33.584,10.771,26.875,,4.625
2014-01-15,8.238,8.5,0.262,2.524,,1.476
2014-01-16,12.334,15.771,3.438,19.125,,2.217
2014-01-17,8.296,8.89,0.594,33.479,,3.875
2014-01-18,12.938,14.542,1.604,12.646,,4.208
2014-01-19,12.917,13.729,0.812,32.021,,3.417
2014-01-20,19.546,22.66,3.114,38.078,,5.0
2014-01-21,24.062,32.33,8.268,39.875,,4.857
2014-01-22,11.854,13.416,1.562,15.833,,2.333
2014-01-23,12.48,16.666,4.188,14.02,,1.609
2014-01-24,15.274,20.61,5.336,15.75,,3.167
2014-01-25,13.479,16.771,3.292,16.625,,2.167
2014-01-26,20.042,24.938,4.896,21.334,,2.25
2014-01-27,15.6,21.658,6.059,28.396,,2.083
2014-01-28,11.753,15.889,4.136,23.718,,2.25
2014-01-29,10.908,12.158,1.25,16.476,,5.095
2014-01-30,12.334,14.916,2.583,7.458,,1.957
2014-01-31,10.361,12.344,1.982,17.584,,2.381
2014-02-01,13.646,16.042,2.396,13.625,,3.292
2014-02-02,17.667,20.771,3.104,15.771,,3.042
2014-02-03,15.699,21.728,6.028,14.625,,3.0
2014-02-04,14.462,18.369,3.908,25.298,,3.292
2014-02-05,6.708,6.938,0.229,37.479,,4.333
2014-02-06,14.244,16.486,2.242,24.556,,2.95
2014-02-07,20.0,25.13,5.13,25.48,,3.125
2014-02-08,5.042,5.167,0.125,21.75,,2.333
2014-02-09,5.667,6.167,0.5,5.438,,1.25
2014-02-10,18.042,23.167,5.125,16.083,,2.417
2014-02-11,13.417,15.542,2.125,24.021,,2.208
2014-02-12,12.905,14.381,1.476,17.426,,2.583
2014-02-13,5.875,6.375,0.5,7.381,,1.5
2014-02-14,13.0,15.043,2.043,10.896,,3.5
2014-02-15,15.5,16.042,0.542,22.125,,4.125
2014-02-16,25.125,29.25,4.125,34.146,,3.833
2014-02-17,6.125,6.167,0.042,28.542,,2.125
2014-02-18,5.111,5.111,0.0,32.792,,2.417
2014-02-19,,,,20.917,,1.75
2014-02-20,17.75,18.875,1.125,16.905,,6.05
2014-02-21,20.5,25.125,4.625,17.5,,4.208
2014-02-22,10.208,12.5,2.292,5.917,,1.25
2014-02-23,11.042,12.25,1.208,30.583,,2.625
2014-02-24,17.391,25.565,8.174,31.042,,3.25
2014-02-25,18.958,25.417,6.458,29.458,,2.875
2014-02-26,17.667,23.208,5.542,18.625,,2.083
2014-02-27,8.381,10.714,2.333,12.762,,2.35
2014-02-28,7.25,7.75,0.5,18.625,,5.667
2014-03-01,6.417,6.625,0.208,8.75,,2.292
2014-03-02,11.625,14.729,3.104,23.042,,2.958
2014-03-03,15.911,20.154,4.242,19.188,,6.5
2014-03-04,4.979,5.25,0.271,12.938,,1.708
2014-03-05,7.83,8.988,1.158,12.545,,3.417
2014-03-06,11.08,12.11,1.03,19.03,,2.7
2014-03-07,8.146,8.944,0.798,17.333,,2.083
2014-03-08,8.729,10.125,1.396,16.562,,8.25
2014-03-09,6.938,7.146,0.208,17.458,,2.917
2014-03-10,3.892,4.196,0.304,8.125,,1.333
2014-03-11,4.694,4.922,0.229,9.583,,1.208
2014-03-12,9.688,10.512,0.824,21.268,,2.524
2014-03-13,11.771,13.562,1.792,17.688,,4.478
2014-03-14,10.2,10.877,0.676,31.854,,2.458
2014-03-15,7.292,7.729,0.438,20.188,,1.208
2014-03-16,16.25,21.5,5.25,19.48,,2.542
2014-03-17,11.383,18.271,6.888,21.146,,5.25
2014-03-18,11.896,13.562,1.666,15.521,,2.083
2014-03-19,4.205,4.378,0.172,4.036,,1.0
2014-03-20,7.554,8.047,0.494,12.7,,1.1
2014-03-21,9.908,10.9,0.991,20.375,,1.833
2014-03-22,8.542,9.0,0.458,52.334,,4.5
2014-03-23,8.625,9.354,0.73,23.875,,1.792
2014-03-24,8.146,8.722,0.576,10.23,,2.292
2014-03-25,9.646,10.729,1.084,13.5,,2.875
2014-03-26,10.497,11.765,1.268,16.276,,5.333
2014-03-27,13.25,14.794,1.544,19.545,,5.304
2014-03-28,8.479,9.606,1.127,20.167,,8.292
2014-03-29,4.938,5.229,0.292,15.354,,2.333
2014-03-30,8.166,9.084,0.917,19.792,,4.667
2014-03-31,12.933,14.648,1.716,29.583,,5.25
2014-04-01,13.534,15.766,2.232,17.02,,4.75
2014-04-02,9.392,10.078,0.684,17.648,,3.792
2014-04-03,9.28,10.113,0.834,13.794,,2.667
2014-04-04,4.854,4.896,0.042,13.0,,1.174
2014-04-05,10.148,11.628,1.481,15.542,,1.833
2014-04-06,3.792,3.834,0.042,15.666,,0.958
2014-04-07,10.25,10.75,0.5,17.396,,2.417
2014-04-08,10.277,10.642,0.364,21.375,,2.458
2014-04-09,11.625,12.166,0.542,19.938,,2.417
2014-04-10,12.84,13.416,0.577,31.342,,2.708
2014-04-11,12.3,13.012,0.712,45.554,,3.65
2014-04-12,12.706,13.234,0.528,41.375,,6.375
2014-04-13,5.334,5.334,0.0,10.5,,3.042
2014-04-14,4.979,4.979,0.0,11.125,,1.375
2014-04-15,11.236,11.968,0.731,18.084,,5.792
2014-04-16,11.021,11.5,0.479,29.542,,2.375
2014-04-17,9.062,9.428,0.366,21.672,,1.667
2014-04-18,5.86,5.956,0.095,13.074,,1.05
2014-04-19,6.638,6.765,0.128,27.146,,6.5
2014-04-20,4.75,4.792,0.042,11.042,,2.375
2014-04-21,11.0,11.979,0.979,13.0,,3.792
2014-04-22,13.039,13.636,0.598,23.521,,1.958
2014-04-23,9.625,10.416,0.792,19.979,,1.333
2014-04-24,10.899,11.232,0.333,18.586,,8.042
2014-04-25,8.578,8.923,0.345,14.798,,3.35
2014-04-26,6.889,7.078,0.19,12.458,,1.542
2014-04-27,4.104,4.125,0.021,10.958,,1.0
2014-04-28,6.916,7.083,0.166,6.708,,1.0
2014-04-29,4.737,4.759,0.022,8.041,,1.0
2014-04-30,7.208,7.334,0.125,4.584,,0.958
2014-05-01,7.386,7.408,0.021,12.423,,1.042
2014-05-02,6.985,7.119,0.134,28.723,,1.95
2014-05-03,5.466,5.466,0.0,28.084,,1.417
2014-05-04,5.562,5.708,0.146,18.27,,5.333
2014-05-05,4.792,4.812,0.021,18.458,,1.417
2014-05-06,6.252,6.464,0.212,14.542,,1.75
2014-05-07,7.354,7.729,0.375,20.167,,6.833
2014-05-08,6.916,7.438,0.52,19.146,,4.375
2014-05-09,6.786,7.048,0.262,20.286,,1.85
2014-05-10,8.218,8.407,0.19,18.896,,5.417
2014-05-11,5.666,5.708,0.042,20.792,,2.083
2014-05-12,8.143,8.357,0.214,6.238,,1.143
2014-05-13,9.486,9.829,0.343,23.896,,2.0
2014-05-14,12.166,13.042,0.875,23.312,,1.792
2014-05-15,7.0,7.084,0.084,15.312,,1.0
2014-05-16,8.084,8.438,0.354,24.77,,1.696
2014-05-17,11.345,11.514,0.169,26.708,,2.875
2014-05-18,7.354,7.438,0.084,31.834,,4.125
2014-05-19,6.928,7.048,0.119,25.476,,1.476
2014-05-20,9.067,9.154,0.087,9.688,,1.25
2014-05-21,4.604,4.604,0.0,18.188,,1.458
2014-05-22,8.708,8.938,0.229,36.688,,1.875
2014-05-23,9.666,9.896,0.229,29.479,,1.913
2014-05-24,6.104,6.187,0.084,26.188,,6.25
2014-05-25,4.312,4.312,0.0,19.854,,10.75
2014-05-26,9.292,9.75,0.458,19.562,,3.333
2014-05-27,9.253,9.746,0.492,35.072,,2.583
2014-05-28,8.292,8.646,0.354,36.27,,2.25
2014-05-29,6.777,6.872,0.095,42.167,,2.667
2014-05-30,7.104,7.354,0.25,39.854,,3.435
2014-05-31,7.84,8.006,0.166,46.166,,2.917
2014-06-01,6.834,7.042,0.208,45.062,,3.333
2014-06-02,10.306,10.84,0.532,29.718,,1.792
2014-06-03,7.184,10.421,3.238,1.31,,1.0
2014-06-04,6.25,6.625,0.375,0.5,,6.833
2014-06-05,8.25,9.084,0.834,7.021,,3.167
2014-06-06,5.646,5.834,0.188,8.562,,1.13
2014-06-07,5.752,6.004,0.252,16.104,,1.125
2014-06-08,6.084,6.458,0.375,31.438,,2.958
2014-06-09,5.199,5.714,0.515,27.64,,1.75
2014-06-10,7.471,9.508,2.038,17.992,,1.905
2014-06-11,6.458,8.208,1.75,13.916,,4.917
2014-06-12,5.084,5.875,0.792,7.812,,1.083
2014-06-13,4.083,4.458,0.375,15.812,,1.391
2014-06-14,5.432,5.966,0.534,32.812,,1.667
2014-06-15,4.354,4.771,0.416,24.354,,1.25
2014-06-16,7.416,8.354,0.938,22.104,,1.25
2014-06-17,8.437,9.396,0.959,13.083,,1.0
2014-06-18,6.916,7.586,0.67,1.631,,2.095
2014-06-19,8.006,9.458,1.452,6.072,,2.708
2014-06-20,9.125,13.48,4.354,16.438,,1.913
2014-06-21,8.32,13.087,4.767,3.479,,1.083
2014-06-22,6.083,8.833,2.75,1.521,,1.167
2014-06-23,8.125,11.812,3.688,12.708,,2.208
2014-06-24,7.534,9.279,1.746,19.084,,1.458
2014-06-25,8.973,11.86,2.887,26.72,,3.375
2014-06-26,9.631,13.649,4.018,21.898,,1.714
2014-06-27,9.25,11.604,2.354,2.166,,1.304
2014-06-28,7.64,11.062,3.421,15.604,,1.083
2014-06-29,6.667,8.271,1.604,27.604,,1.25
2014-06-30,8.333,11.125,2.792,25.208,,1.5
2014-07-01,8.41,10.596,2.186,36.875,,1.292
2014-07-02,8.768,11.556,2.788,34.312,,2.375
2014-07-03,7.964,9.054,1.09,6.795,,1.0
2014-07-04,6.584,7.146,0.562,16.625,,1.087
2014-07-05,6.262,6.92,0.658,12.771,,1.042
2014-07-06,8.188,9.02,0.834,12.084,,1.25
2014-07-07,7.958,11.916,3.958,7.5,,2.0
2014-07-08,5.765,9.986,4.221,10.75,,1.25
2014-07-09,6.577,9.19,2.614,3.092,,1.333
2014-07-10,4.393,5.102,0.708,9.024,,2.476
2014-07-11,5.542,5.875,0.334,29.708,,1.783
2014-07-12,9.608,10.378,0.769,28.083,,2.083
2014-07-13,4.084,4.875,0.792,9.792,,1.0
2014-07-14,6.354,6.958,0.604,9.125,,1.208
2014-07-15,6.38,7.826,1.446,8.5,,1.083
2014-07-16,3.836,6.28,2.444,5.19,,1.292
2014-07-17,5.003,7.328,2.324,5.146,,1.19
2014-07-18,6.084,8.834,2.75,14.645,,3.435
2014-07-19,6.23,8.162,1.932,19.812,,3.417
2014-07-20,4.584,5.542,0.958,13.208,,2.125
2014-07-21,4.438,5.104,0.666,13.833,,1.458
2014-07-22,4.217,5.696,1.479,12.188,,2.208
2014-07-23,4.729,6.438,1.708,8.834,,1.667
2014-07-24,4.955,6.479,1.524,10.667,,1.292
2014-07-25,4.122,5.776,1.655,9.914,,1.25
2014-07-26,3.662,5.072,1.41,8.041,,1.458
2014-07-27,3.604,4.125,0.521,16.667,,1.167
2014-07-28,6.688,7.25,0.562,23.062,,1.208
2014-07-29,7.498,8.375,0.876,26.146,,1.708
2014-07-30,5.604,7.178,1.574,16.67,,1.375
2014-07-31,5.866,8.101,2.235,2.202,,2.19
2014-08-01,5.229,8.104,2.875,2.271,,1.565
2014-08-02,9.514,18.208,8.694,5.188,,1.0
2014-08-03,4.8,8.529,3.729,9.452,,1.19
2014-08-04,4.562,5.812,1.25,7.833,,1.042
2014-08-05,8.468,10.524,2.056,7.604,,0.958
2014-08-06,6.167,9.5,3.334,12.771,,2.417
2014-08-07,5.524,8.476,2.952,8.381,,2.238
2014-08-08,5.75,7.73,1.979,1.833,,2.609
2014-08-09,3.012,3.652,0.641,0.583,,0.958
2014-08-10,2.73,3.062,0.334,4.354,,1.0
2014-08-11,4.792,5.312,0.52,6.688,,1.0
2014-08-12,5.962,6.498,0.536,10.875,,1.167
2014-08-13,6.58,7.479,0.898,24.69,,3.792
2014-08-14,4.556,5.708,1.152,20.905,,1.429
2014-08-15,5.688,7.25,1.562,5.896,,0.957
2014-08-16,4.438,5.265,0.828,4.27,,1.0
2014-08-17,4.375,4.833,0.458,4.562,,1.0
2014-08-18,5.5,7.75,2.25,5.604,,2.375
2014-08-19,5.288,12.933,7.645,4.562,,1.208
2014-08-20,5.334,15.176,9.842,6.36,,2.0
2014-08-21,4.357,8.467,4.11,7.97,,2.571
2014-08-22,6.562,9.521,2.958,3.583,,1.043
2014-08-23,4.974,6.725,1.751,6.292,,1.292
2014-08-24,5.0,6.646,1.646,7.25,,1.083
2014-08-25,4.812,8.25,3.438,4.479,,1.208
2014-08-26,3.874,4.282,0.408,14.688,,1.0
2014-08-27,5.5,6.084,0.584,16.354,,1.333
2014-08-28,7.973,9.556,1.583,11.572,,1.792
2014-08-29,9.056,10.628,1.572,9.777,,1.8
2014-08-30,6.932,7.843,0.911,10.334,,1.333
2014-08-31,5.084,5.5,0.416,17.834,,2.125
2014-09-01,6.896,7.812,0.917,17.958,,1.125
2014-09-02,6.916,8.263,1.347,24.334,,2.542
2014-09-03,6.711,7.86,1.149,19.834,,2.125
2014-09-04,8.688,10.333,1.646,4.667,,1.0
2014-09-05,7.902,9.372,1.47,7.738,,1.1
2014-09-06,7.43,9.56,2.131,11.771,,3.0
2014-09-07,5.354,6.458,1.104,16.375,,2.75
2014-09-08,6.084,6.5,0.416,16.688,,1.625
2014-09-09,9.26,10.164,0.904,14.396,,3.667
2014-09-10,10.625,11.583,0.958,23.601,,2.625
2014-09-11,8.334,8.875,0.542,27.5,,2.125
2014-09-12,8.715,9.324,0.61,21.003,,3.75
2014-09-13,8.794,9.508,0.712,18.312,,5.042
2014-09-14,4.625,4.979,0.354,10.667,,4.583
2014-09-15,5.542,6.146,0.604,15.792,,5.375
2014-09-16,7.152,7.82,0.668,20.0,,3.583
2014-09-17,8.854,9.834,0.979,17.979,,3.292
2014-09-18,8.586,9.393,0.806,15.804,,4.25
2014-09-19,9.182,10.298,1.116,10.634,,7.9
2014-09-20,6.29,6.749,0.459,6.792,,3.833
2014-09-21,11.02,12.271,1.25,14.334,,2.167
2014-09-22,11.208,13.312,2.104,19.084,,2.417
2014-09-23,8.284,9.038,0.754,18.812,,2.5
2014-09-24,9.688,12.188,2.5,8.646,,1.583
2014-09-25,3.622,4.188,0.566,4.003,,1.875
2014-09-26,5.521,6.652,1.131,8.458,,8.0
2014-09-27,7.806,8.548,0.742,10.438,,1.917
2014-09-28,5.166,5.5,0.333,17.542,,1.833
2014-09-29,9.5,10.417,0.916,34.792,,3.583
2014-09-30,11.186,12.252,1.066,42.334,,2.833
2014-10-01,10.062,11.125,1.062,31.271,,2.75
2014-10-02,11.584,14.268,2.684,24.354,,1.417
2014-10-03,5.768,6.136,0.369,21.834,,1.55
2014-10-04,3.596,3.789,0.193,16.562,,1.5
2014-10-05,2.916,3.188,0.271,4.354,,1.25
2014-10-06,3.604,4.0,0.396,6.334,,1.083
2014-10-07,6.544,7.307,0.763,8.375,,1.167
2014-10-08,10.25,12.042,1.792,14.521,,5.167
2014-10-09,8.771,10.518,1.747,13.45,,2.583
2014-10-10,5.893,6.42,0.527,10.482,,5.0
2014-10-11,6.31,6.54,0.23,17.25,,10.667
2014-10-12,2.604,2.625,0.021,5.146,,6.917
2014-10-13,1.792,1.916,0.125,-0.271,,1.625
2014-10-14,3.892,4.092,0.2,7.938,,1.0
2014-10-15,9.601,10.64,1.038,11.214,,1.333
2014-10-16,11.833,13.104,1.271,23.479,,2.042
2014-10-17,11.704,12.376,0.671,27.666,,1.826
2014-10-18,11.018,11.948,0.93,29.792,,10.042
2014-10-19,8.146,8.75,0.604,18.75,,4.292
2014-10-20,12.021,13.438,1.416,22.562,,3.583
2014-10-21,10.882,15.036,4.154,27.53,,3.208
2014-10-22,6.02,6.604,0.584,5.542,,1.042
2014-10-23,4.316,4.634,0.318,7.354,,1.143
2014-10-24,11.166,13.083,1.916,17.666,,3.0
2014-10-25,10.81,12.812,2.001,24.562,,2.375
2014-10-26,8.23,8.938,0.708,24.125,,2.917
2014-10-27,6.334,7.003,0.67,19.723,,1.619
2014-10-28,6.297,6.666,0.369,10.583,,1.667
2014-10-29,14.188,15.98,1.792,23.854,,4.583
2014-10-30,14.892,17.592,2.7,33.054,,8.75
2014-10-31,17.2,18.871,1.671,32.875,,5.522
2014-11-01,17.682,26.532,8.852,19.604,,2.25
2014-11-02,4.084,4.5,0.416,11.292,,1.5
2014-11-03,4.916,5.854,0.938,10.104,,2.458
2014-11-04,11.416,13.77,2.354,12.583,,4.875
2014-11-05,15.812,18.562,2.75,17.053,,4.917
2014-11-06,14.042,18.958,4.916,19.812,,3.708
2014-11-07,14.81,17.976,3.166,23.572,,3.05
2014-11-08,19.852,22.082,2.231,41.25,,3.417
2014-11-09,7.084,7.334,0.25,19.188,,2.75
2014-11-10,5.834,6.188,0.354,12.334,,4.542
2014-11-11,15.878,17.842,1.964,16.604,,3.583
2014-11-12,13.188,19.438,6.25,21.764,,1.684
2014-11-13,6.632,7.076,0.444,5.479,,0.714
2014-11-14,10.994,12.247,1.253,7.536,,0.696
2014-11-15,12.046,14.474,2.428,15.5,,1.792
2014-11-16,12.125,13.834,1.708,19.521,,2.167
2014-11-17,17.596,21.476,3.881,23.476,,1.667
2014-11-18,12.48,16.534,4.053,26.604,,1.625
2014-11-19,13.729,16.542,2.812,20.938,,4.667
2014-11-20,15.75,20.292,4.542,21.125,,2.875
2014-11-21,17.896,24.833,6.938,25.084,,2.739
2014-11-22,13.486,24.673,11.188,17.708,,1.458
2014-11-23,12.584,16.604,4.02,22.666,,1.542
2014-11-24,10.729,14.667,3.938,24.188,,7.042
2014-11-25,8.856,10.551,1.695,7.812,,0.75
2014-11-26,7.667,8.958,1.292,5.458,,0.583
2014-11-27,14.646,23.55,8.905,14.14,,2.125
2014-11-28,18.306,27.753,9.446,14.59,,3.15
2014-11-29,8.178,8.554,0.377,11.271,,1.042
2014-11-30,16.5,21.48,4.979,13.334,,1.417
2014-12-01,4.938,5.584,0.646,10.854,,0.667
2014-12-02,5.019,5.258,0.238,5.834,,0.667
2014-12-03,10.958,12.083,1.125,11.166,,1.042
2014-12-04,8.027,8.628,0.602,10.542,,1.25
2014-12-05,6.521,7.146,0.625,7.738,,1.15
2014-12-06,7.046,7.937,0.891,7.312,,1.25
2014-12-07,12.104,14.146,2.042,15.688,,3.333
2014-12-08,21.271,33.312,12.042,18.146,,2.417
2014-12-09,12.579,22.504,9.925,17.261,,1.429
2014-12-10,22.268,31.744,9.476,19.63,,2.5
2014-12-11,13.562,18.458,4.896,25.917,,1.333
2014-12-12,10.438,16.584,6.146,21.771,,2.261
2014-12-13,9.224,11.661,2.438,9.354,,1.667
2014-12-14,7.458,8.5,1.042,9.5,,1.542
2014-12-15,14.188,17.604,3.416,17.104,,3.792
2014-12-16,8.146,9.19,1.044,15.916,,2.75
2014-12-17,3.572,3.786,0.214,4.428,,1.19
2014-12-18,8.062,9.125,1.062,5.625,,1.792
2014-12-19,18.938,26.834,7.896,20.333,,9.261
2014-12-20,13.68,19.536,5.856,22.25,,2.708
2014-12-21,9.562,11.646,2.084,15.25,,1.625
2014-12-22,8.25,9.021,0.771,8.375,,1.5
2014-12-23,13.737,19.848,6.112,20.917,,2.042
2014-12-24,18.666,39.958,21.292,30.708,,2.625
2014-12-25,13.348,17.038,3.69,20.432,,2.75
2014-12-26,16.137,21.253,5.116,12.53,,3.3
2014-12-27,19.916,27.788,7.872,21.938,,6.083
2014-12-28,18.334,22.917,4.584,29.646,,3.792
2014-12-29,15.625,20.396,4.771,31.292,,2.667
2014-12-30,13.988,15.187,1.198,39.792,,4.5
2014-12-31,10.875,12.292,1.417,33.166,,4.417
2015-01-01,9.334,11.52,2.188,32.146,,2.167
2015-01-02,11.16,11.86,0.7,23.854,,2.25
2015-01-03,11.146,13.334,2.188,18.584,,2.917
2015-01-04,11.208,17.75,6.542,26.812,,2.417
2015-01-05,12.698,15.039,2.342,36.312,,2.522
2015-01-06,15.667,21.52,5.854,16.312,,2.167
2015-01-07,10.167,15.048,4.881,21.476,,2.667
2015-01-08,8.312,8.917,0.604,13.312,,2.167
2015-01-09,11.577,14.106,2.53,18.021,,2.375
2015-01-10,10.084,11.27,1.188,22.084,,2.708
2015-01-11,10.146,11.688,1.542,28.562,,2.792
2015-01-12,12.61,17.892,5.283,15.375,,3.304
2015-01-13,12.334,13.562,1.229,10.125,,2.417
2015-01-14,12.476,14.572,2.095,13.572,,2.381
2015-01-15,13.958,16.167,2.208,17.208,,3.792
2015-01-16,15.408,20.884,5.476,32.625,,5.542
2015-01-17,10.792,12.0,1.208,24.292,,3.208
2015-01-18,5.042,5.604,0.562,11.02,,2.458
2015-01-19,2.038,2.312,0.275,4.47,,1.9
2015-01-20,6.056,6.848,0.792,10.53,,2.417
2015-01-21,14.75,18.812,4.062,20.52,,3.0
2015-01-22,10.542,15.084,4.542,19.125,,2.083
2015-01-23,9.696,13.054,3.357,20.875,,3.292
2015-01-24,2.229,2.271,0.042,6.729,,2.5
2015-01-25,10.229,11.562,1.334,11.729,,2.542
2015-01-26,14.196,16.877,2.682,18.062,,2.696
2015-01-27,17.833,26.786,8.952,24.119,,3.524
2015-01-28,23.396,37.125,13.73,27.958,,3.083
2015-01-29,19.312,30.771,11.458,12.396,,2.792
2015-01-30,6.524,7.381,0.857,4.438,,2.5
2015-01-31,7.208,8.604,1.396,18.208,,3.333
2015-02-01,11.875,13.104,1.23,49.48,,4.5
2015-02-02,9.867,12.286,2.419,14.416,,3.13
2015-02-03,10.762,11.381,0.619,15.119,,2.857
2015-02-04,11.896,13.979,2.084,27.334,,4.042
2015-02-05,14.333,15.625,1.292,24.229,,3.958
2015-02-06,8.696,10.884,2.188,16.125,,2.917
2015-02-07,6.938,7.479,0.542,19.312,,2.833
2015-02-08,10.688,13.542,2.854,20.515,,3.083
2015-02-09,8.014,8.614,0.6,21.714,,3.5
2015-02-10,15.104,17.562,2.458,15.292,,3.833
2015-02-11,17.688,21.02,3.334,24.292,,5.25
2015-02-12,22.584,30.792,8.208,22.708,,4.667
2015-02-13,12.097,16.386,4.29,7.375,,3.625
2015-02-14,2.396,2.396,0.0,11.771,,2.0
2015-02-15,2.125,2.354,0.229,6.292,,1.75
2015-02-16,6.404,6.7,0.296,9.322,,1.75
2015-02-17,7.908,8.482,0.574,12.991,,2.042
2015-02-18,12.375,14.979,2.604,11.771,,2.958
2015-02-19,16.75,19.854,3.104,13.084,,3.042
2015-02-20,5.513,5.846,0.334,6.188,,2.708
2015-02-21,4.271,4.375,0.104,17.146,,3.042
2015-02-22,12.896,14.729,1.834,15.479,,3.25
2015-02-23,8.698,9.142,0.444,13.881,,2.2
2015-02-24,7.792,8.188,0.396,14.334,,2.708
2015-02-25,7.23,7.625,0.395,10.834,,2.583
2015-02-26,15.208,18.458,3.25,24.604,,3.875
2015-02-27,14.342,16.41,2.068,34.896,,4.667
2015-02-28,9.208,9.938,0.729,26.646,,3.708
