date,SO2_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2014-06-12,1.506,7.833,10.021,2.188,7.0,20.225,,,
2014-06-13,1.625,6.085,7.177,1.092,9.0,18.875,,,
2014-06-14,2.155,6.146,6.948,0.802,26.0,38.333,,,
2014-06-15,2.423,5.104,5.667,0.562,36.667,48.808,,,
2014-06-16,3.131,7.667,8.594,0.927,35.417,48.883,,,
2014-06-17,2.405,9.875,11.125,1.25,30.542,44.517,,,
2014-06-18,0.898,6.864,7.9,1.036,15.25,28.008,,,
2014-06-19,1.488,5.323,6.448,1.125,14.083,26.475,,,
2014-06-20,1.274,4.542,5.386,0.844,16.75,29.092,,,
2014-06-21,0.804,4.302,5.042,0.739,12.458,25.342,,,
2014-06-22,0.75,4.75,5.427,0.677,7.083,20.525,,,
2014-06-23,0.986,5.636,6.636,1.0,12.542,25.757,,,
2014-06-24,1.909,6.688,7.698,1.01,20.292,35.172,,,
2014-06-25,1.632,5.866,6.921,1.055,27.167,40.77,,,
2014-06-26,1.002,4.26,5.26,1.0,31.75,47.083,,,
2014-06-27,1.213,6.059,7.151,1.092,16.958,30.616,,,
2014-06-28,1.708,6.469,7.51,1.042,6.667,18.908,,,
2014-06-29,2.07,5.656,6.48,0.823,23.125,37.792,,,
2014-06-30,1.861,6.273,7.082,0.81,27.083,40.616,,,
2014-07-01,2.389,7.021,7.958,0.938,27.792,40.608,,,
2014-07-02,2.157,5.547,6.286,0.739,32.5,47.688,,,
2014-07-03,0.72,5.021,5.698,0.677,14.792,27.945,,,
2014-07-04,1.601,6.291,8.172,1.881,9.318,25.188,,,
2014-07-05,1.5,5.864,6.896,1.031,9.375,21.886,,,
2014-07-06,0.827,3.51,4.198,0.688,10.417,23.625,,,
2014-07-07,0.927,4.334,5.656,1.323,14.167,31.45,,,
2014-07-08,0.784,2.656,5.031,2.375,9.375,29.183,,,
2014-07-09,0.443,1.216,2.754,1.539,6.75,26.392,,,
2014-07-10,0.51,2.322,3.182,0.86,6.125,23.569,,,
2014-07-11,1.435,4.844,5.937,1.094,21.792,37.608,,,
2014-07-12,3.226,6.146,6.823,0.677,29.083,42.292,,,
2014-07-13,1.44,1.719,2.136,0.416,20.667,43.267,,,
2014-07-14,1.203,5.708,6.906,1.198,13.333,33.4,,,
2014-07-15,2.619,6.26,7.458,1.198,17.792,35.067,,,
2014-07-16,4.231,1.945,3.22,1.276,20.792,40.567,,,
2014-07-17,4.095,5.99,7.969,1.979,29.417,47.267,,,
2014-07-18,3.506,7.198,8.906,1.708,29.917,45.767,,,
2014-07-19,2.714,5.396,6.51,1.115,25.125,42.759,,,
2014-07-20,2.667,4.854,5.875,1.021,20.667,35.817,,,
2014-07-21,1.72,3.198,4.135,0.938,25.917,41.333,,,
2014-07-22,1.851,2.792,4.166,1.375,28.083,45.283,,,
2014-07-23,2.748,6.478,8.521,2.043,17.875,36.217,,,
2014-07-24,2.672,6.031,7.427,1.396,19.625,34.417,,,
2014-07-25,2.696,7.104,8.531,1.427,19.583,37.922,,,
2014-07-26,4.649,2.833,3.875,1.042,25.042,45.558,,,
2014-07-27,3.429,3.906,4.958,1.052,29.208,48.075,,,
2014-07-28,1.679,6.229,7.01,0.781,10.542,23.8,,,
2014-07-29,1.929,6.104,7.102,0.998,19.833,34.158,,,
2014-07-30,1.541,4.89,6.498,1.608,13.0,27.625,,,
2014-07-31,1.262,3.896,5.781,1.885,7.167,20.767,,,
2014-08-01,1.232,3.906,6.01,2.104,8.292,21.836,,,
2014-08-02,0.619,3.51,6.5,2.99,2.375,16.775,,,
2014-08-03,0.679,2.156,4.188,2.031,1.708,16.033,,,
2014-08-04,0.714,1.312,2.458,1.146,3.667,17.242,,,
2014-08-05,1.018,1.448,3.125,1.677,4.833,20.742,,,
2014-08-06,1.021,1.896,3.514,1.618,5.833,21.175,,,
2014-08-07,1.087,2.07,3.409,1.339,4.792,20.875,,,
2014-08-08,0.81,4.594,6.302,1.708,6.125,21.292,,,
2014-08-09,0.565,3.427,4.802,1.375,1.333,15.292,,,
2014-08-10,0.702,1.133,1.683,0.55,5.833,25.033,,,
2014-08-11,1.726,3.792,4.854,1.062,9.0,25.45,,,
2014-08-12,1.494,4.625,5.688,1.063,19.125,35.316,,,
2014-08-13,1.818,4.218,5.504,1.285,18.167,36.392,,,
2014-08-14,0.893,1.552,2.718,1.166,6.5,22.983,,,
2014-08-15,0.94,1.49,2.552,1.062,12.708,33.317,,,
2014-08-16,0.792,1.583,2.604,1.021,11.417,30.967,,,
2014-08-17,1.024,1.479,2.125,0.646,9.625,25.142,,,
2014-08-18,0.798,1.635,3.021,1.385,6.0,18.283,,,
2014-08-19,1.001,1.454,2.917,1.463,6.636,20.4,,,
2014-08-20,0.811,1.496,2.924,1.427,5.708,17.833,,,
2014-08-21,0.881,1.636,3.083,1.448,4.333,16.317,,,
2014-08-22,0.869,2.104,4.521,2.417,5.542,17.567,,,
2014-08-23,0.952,2.334,4.0,1.667,4.208,17.208,,,
2014-08-24,0.661,1.76,3.114,1.354,4.042,16.108,,,
2014-08-25,2.988,4.011,6.281,2.271,19.917,37.47,,,
2014-08-26,3.244,3.729,4.99,1.26,16.333,31.743,,,
2014-08-27,1.817,6.536,7.895,1.358,9.792,22.95,,,
2014-08-28,0.697,5.021,6.146,1.125,6.083,19.158,,,
2014-08-29,1.101,6.052,7.354,1.302,7.667,20.608,,,
2014-08-30,1.321,4.875,5.844,0.969,10.625,23.175,,,
2014-08-31,1.637,4.604,5.573,0.969,16.042,30.233,,,
2014-09-01,1.113,9.504,11.279,1.776,10.583,25.45,,,
2014-09-02,1.839,5.969,7.531,1.562,9.25,22.633,,,
2014-09-03,1.075,3.735,4.783,1.048,10.125,21.292,,,
2014-09-04,0.548,2.532,4.063,1.531,4.75,17.533,,,
2014-09-05,0.667,3.521,5.614,2.094,6.167,22.042,,,
2014-09-06,1.869,3.427,5.156,1.729,15.583,32.875,,,
2014-09-07,1.214,4.25,5.0,0.75,12.417,26.717,,,
2014-09-08,1.125,5.375,6.531,1.156,13.652,27.017,,,
2014-09-09,1.277,5.577,6.487,0.91,13.5,25.265,,,
2014-09-10,1.345,5.352,6.294,0.942,16.333,28.667,,,
2014-09-11,1.203,4.854,5.552,0.698,14.958,25.867,,,
2014-09-12,1.107,5.927,6.823,0.896,9.667,20.308,,,
2014-09-13,1.137,5.177,6.01,0.833,8.208,18.292,,,
2014-09-14,1.005,3.943,4.692,0.748,7.917,17.409,,,
2014-09-15,1.548,4.938,5.906,0.969,11.708,22.475,,,
2014-09-16,1.673,6.104,7.042,0.938,16.934,28.767,,,
2014-09-17,1.384,6.224,7.128,0.903,12.417,24.5,,,
2014-09-18,1.191,5.5,6.375,0.875,9.354,19.283,,,
2014-09-19,1.036,7.01,8.0,0.99,11.729,23.15,,,
2014-09-20,0.69,6.208,7.167,0.958,11.771,24.077,,,
2014-09-21,2.006,5.479,6.26,0.781,13.25,23.642,,,
2014-09-22,1.559,6.854,7.666,0.812,15.417,26.642,,,
2014-09-23,1.405,6.0,6.906,0.906,14.792,25.05,,,
2014-09-24,0.498,3.771,4.55,0.778,8.942,22.604,,,
2014-09-25,0.869,3.906,4.833,0.927,7.188,21.933,,,
2014-09-26,0.738,5.864,6.615,0.75,8.958,20.175,,,
2014-09-27,1.506,6.5,7.594,1.094,10.875,23.267,,,
2014-09-28,0.821,3.969,4.573,0.604,12.417,23.658,,,
2014-09-29,1.0,5.823,6.604,0.781,20.188,33.458,,,
2014-09-30,1.293,7.816,8.751,0.935,22.095,35.056,,,
2014-10-01,1.293,7.602,8.44,0.839,18.292,31.558,,,
2014-10-02,0.798,4.781,5.552,0.771,15.271,28.267,,,
2014-10-03,1.256,5.188,6.135,0.948,13.188,26.067,,,
2014-10-04,0.667,4.719,5.323,0.604,12.23,23.692,,,
2014-10-05,0.649,3.625,4.281,0.656,6.792,17.916,,,
2014-10-06,0.899,3.51,4.031,0.521,2.736,14.758,,,
2014-10-07,0.776,5.469,6.448,0.979,7.631,18.82,,,
2014-10-08,1.255,8.483,9.822,1.339,11.229,23.108,,,
2014-10-09,1.708,10.979,12.614,1.636,11.958,24.883,,,
2014-10-10,0.935,7.948,9.594,1.646,9.25,21.808,,,
2014-10-11,0.601,5.687,6.636,0.948,17.438,30.4,,,
2014-10-12,1.327,4.448,5.438,0.99,15.812,28.55,,,
2014-10-13,0.417,2.802,3.448,0.646,4.292,16.158,,,
2014-10-14,0.958,3.344,3.896,0.552,3.958,14.467,,,
2014-10-15,0.911,7.142,8.362,1.219,7.733,18.673,,,
2014-10-16,1.391,6.834,8.213,1.38,11.229,21.152,,,
2014-10-17,1.107,5.885,6.708,0.823,15.708,26.242,,,
2014-10-18,0.934,6.5,7.417,0.917,10.646,20.508,,,
2014-10-19,1.316,6.521,7.323,0.802,12.354,21.467,,,
2014-10-20,0.744,11.748,13.474,1.726,11.125,23.967,,,
2014-10-21,1.388,5.906,8.114,2.208,7.834,19.586,,,
2014-10-22,0.721,6.642,7.44,0.798,5.958,17.433,,,
2014-10-23,0.726,6.636,7.729,1.094,7.625,17.508,,,
2014-10-24,1.167,7.375,8.698,1.323,9.417,19.933,,,
2014-10-25,1.702,8.031,9.49,1.458,11.312,22.617,,,
2014-10-26,1.893,6.854,7.823,0.969,12.708,24.383,,,
2014-10-27,0.988,5.927,6.906,0.979,12.083,23.583,,,
2014-10-28,0.893,5.354,6.125,0.771,11.417,21.592,,,
2014-10-29,0.863,6.951,7.868,0.917,14.833,25.25,,,
2014-10-30,1.983,10.917,12.76,1.844,14.25,25.875,,,
2014-10-31,1.071,9.344,11.896,2.552,10.021,24.4,,,
2014-11-01,0.524,6.916,8.562,1.646,3.854,16.517,,,
2014-11-02,1.143,4.562,5.396,0.834,6.229,18.433,,,
2014-11-03,0.885,3.747,4.104,0.357,8.584,18.874,,,
2014-11-04,0.631,5.499,6.506,1.008,7.5,18.778,,,
2014-11-05,0.86,10.434,12.525,2.091,10.25,21.317,,,
2014-11-06,1.113,8.833,11.094,2.26,6.198,17.867,,,
2014-11-07,1.214,7.052,7.886,0.834,18.562,30.875,,,
2014-11-08,0.72,8.104,9.094,0.99,15.375,26.842,,,
2014-11-09,0.417,6.021,6.698,0.677,10.812,22.859,,,
2014-11-10,0.756,6.531,7.385,0.854,9.354,21.333,,,
2014-11-11,1.035,10.136,11.386,1.249,13.383,25.487,,,
2014-11-12,1.61,7.64,8.849,1.208,21.104,33.2,,,
2014-11-13,1.06,3.552,3.948,0.396,6.438,16.875,,,
2014-11-14,1.006,5.542,6.25,0.708,9.27,18.683,,,
2014-11-15,1.232,5.584,6.354,0.771,11.666,20.95,,,
2014-11-16,0.673,5.271,5.927,0.656,9.625,19.392,,,
2014-11-17,1.458,8.687,10.771,2.083,13.146,22.617,,,
2014-11-18,1.441,7.906,8.917,1.01,13.834,21.793,,,
2014-11-19,0.638,6.797,8.0,1.203,11.958,19.825,,,
2014-11-20,0.506,10.0,11.583,1.583,10.146,18.229,,,
2014-11-21,1.22,10.24,12.552,2.312,8.562,18.292,,,
2014-11-22,1.685,10.438,12.114,1.677,10.52,20.8,,,
2014-11-23,1.0,7.521,8.656,1.136,14.708,26.967,,,
2014-11-24,1.524,9.927,11.635,1.708,13.75,24.75,,,
2014-11-25,0.47,9.344,10.386,1.042,7.229,20.167,,,
2014-11-26,0.505,9.348,10.594,1.246,5.981,16.608,,,
2014-11-27,0.601,6.958,8.375,1.416,7.292,17.326,,,
2014-11-28,0.613,5.365,8.188,2.823,6.25,16.658,,,
2014-11-29,1.274,6.458,7.552,1.094,6.646,16.908,,,
2014-11-30,0.768,4.51,5.51,1.0,5.166,15.1,,,
2014-12-01,1.006,5.073,5.708,0.636,7.812,18.558,,,
2014-12-02,1.48,3.692,4.28,0.588,5.978,14.292,,,
2014-12-03,1.552,5.644,6.658,1.014,8.146,15.342,,,
2014-12-04,0.833,7.729,8.896,1.167,7.938,15.691,,,
2014-12-05,1.268,4.166,5.115,0.948,5.958,12.284,,,
2014-12-06,1.428,3.865,4.323,0.458,7.188,13.908,,,
2014-12-07,1.435,4.354,4.771,0.417,8.583,15.625,,,
2014-12-08,1.732,11.406,13.406,2.0,13.834,21.508,,,
2014-12-09,1.232,7.885,9.562,1.677,10.802,17.8,,,
2014-12-10,1.243,10.408,11.817,1.409,11.375,18.517,,,
2014-12-11,0.944,7.866,9.16,1.294,10.318,19.592,,,
2014-12-12,1.286,6.635,8.51,1.875,16.188,24.742,,,
2014-12-13,1.792,4.198,4.792,0.594,9.646,15.608,,,
2014-12-14,1.22,3.219,3.573,0.354,7.396,14.2,,,
2014-12-15,1.446,8.584,10.094,1.51,12.208,19.175,,,
2014-12-16,0.893,9.896,12.344,2.448,9.979,17.485,,,
2014-12-17,1.2,3.471,4.388,0.917,6.5,12.293,,,
2014-12-18,1.292,5.135,7.177,2.042,4.375,11.825,,,
2014-12-19,1.131,10.344,13.76,3.417,7.792,14.125,,,
2014-12-20,0.589,10.562,12.125,1.562,5.729,13.733,,,
2014-12-21,1.25,5.125,5.802,0.677,12.896,20.558,,,
2014-12-22,1.28,5.01,6.333,1.323,6.667,13.075,,,
2014-12-23,1.006,6.365,7.219,0.854,11.188,18.025,,,
2014-12-24,1.713,11.092,15.31,4.218,15.375,23.733,,,
2014-12-25,1.893,6.667,7.479,0.812,16.938,25.908,,,
2014-12-26,0.911,6.625,7.656,1.031,4.758,12.475,,,
2014-12-27,0.464,7.052,8.334,1.281,6.062,13.658,,,
2014-12-28,0.417,7.896,9.312,1.417,16.896,24.133,,,
2014-12-29,1.75,8.521,9.927,1.406,17.312,25.592,,,
2014-12-30,2.863,5.864,6.562,0.698,30.729,40.208,,,
2014-12-31,2.043,5.427,6.154,0.726,18.23,27.825,,,
2015-01-01,1.167,3.458,3.886,0.427,8.854,,,,
2015-01-02,1.042,4.364,4.854,0.49,14.146,,,,
2015-01-03,1.101,4.871,5.548,0.677,14.125,,,,
2015-01-04,1.3,6.217,7.741,1.524,19.804,,,,
2015-01-05,1.435,7.312,8.146,0.834,29.021,,,,
2015-01-06,2.664,11.294,13.05,1.756,20.98,,,,
2015-01-07,1.276,5.966,7.058,1.092,12.02,,,,
2015-01-08,1.309,5.979,7.0,1.021,10.812,,,,
2015-01-09,1.375,4.812,5.531,0.719,7.666,,,,
2015-01-10,1.691,5.614,6.302,0.688,11.229,,,,
2015-01-11,1.762,6.667,7.625,0.958,17.021,,,,
2015-01-12,1.149,7.258,9.549,2.29,7.396,,,,
2015-01-13,1.297,6.318,8.094,1.776,5.417,,,,
2015-01-14,1.375,7.177,8.813,1.635,9.938,,,,
2015-01-15,1.262,5.969,7.063,1.094,9.896,,,,
2015-01-16,0.94,7.719,9.094,1.375,13.688,,,,
2015-01-17,0.667,4.562,5.229,0.666,12.666,,,,
2015-01-18,1.548,6.02,6.771,0.75,6.792,,,,
2015-01-19,1.726,4.166,5.886,1.718,6.416,,,,
2015-01-20,0.997,3.914,5.724,1.809,5.5,,,,
2015-01-21,0.897,7.614,10.011,2.398,5.826,,,,
2015-01-22,0.786,8.74,11.0,2.26,6.417,,,,
2015-01-23,1.861,5.496,6.262,0.766,13.23,,,,
2015-01-24,2.125,3.021,3.51,0.49,9.146,,,,
2015-01-25,1.917,4.646,5.386,0.74,10.625,,,,
2015-01-26,1.732,8.604,13.094,4.49,12.25,,,,
2015-01-27,1.81,6.777,8.0,1.223,20.208,,,,
2015-01-28,1.952,10.834,12.948,2.114,20.458,,,,
2015-01-29,0.726,17.26,22.521,5.26,12.834,,,,
2015-01-30,0.601,6.354,7.167,0.813,3.938,,,,
2015-01-31,0.887,4.521,5.031,0.51,7.729,,,,
2015-02-01,2.798,9.208,10.208,1.0,34.396,,,,
2015-02-02,1.258,8.45,11.604,3.154,11.114,,,,
2015-02-03,0.644,7.026,8.784,1.758,5.709,,,,
2015-02-04,1.619,8.906,10.739,1.833,10.958,,,,
2015-02-05,1.488,9.99,11.906,1.916,15.667,,,,
2015-02-06,1.292,7.418,8.292,0.874,13.708,,,,
2015-02-07,0.821,4.177,4.906,0.729,4.792,,,,
2015-02-08,1.363,8.771,10.729,1.958,7.979,,,,
2015-02-09,1.917,5.458,6.167,0.708,17.062,,,,
2015-02-10,1.251,6.75,8.274,1.525,9.23,,,,
2015-02-11,1.369,7.948,9.021,1.073,10.334,,,,
2015-02-12,1.03,6.969,9.188,2.219,7.916,,,,
2015-02-13,0.667,1.916,2.25,0.333,4.834,,,,
2015-02-14,1.298,4.427,5.083,0.656,11.208,,,,
2015-02-15,1.155,4.76,5.375,0.615,8.01,,,,
2015-02-16,1.595,5.062,6.195,1.132,8.496,,,,
2015-02-17,1.216,5.13,6.155,1.026,9.25,,,,
2015-02-18,1.036,6.104,7.385,1.281,8.979,,,,
2015-02-19,1.428,7.719,9.208,1.49,10.708,,,,
2015-02-20,0.94,9.854,10.969,1.115,8.271,,,,
2015-02-21,1.399,3.948,4.354,0.406,10.916,,,,
2015-02-22,1.542,10.281,11.948,1.666,11.208,,,,
2015-02-23,2.679,10.978,13.172,2.194,12.75,,,,
2015-02-24,1.069,6.444,7.498,1.054,12.625,,,,
2015-02-25,2.542,6.219,7.479,1.26,7.0,,,,
2015-02-26,3.405,7.917,10.104,2.188,19.334,,,,
2015-02-27,4.018,7.886,8.542,0.656,31.396,,,,
2015-02-28,3.714,6.875,7.698,0.823,35.479,,,,
2015-03-01,1.565,6.165,10.27,4.105,13.292,,,,
2015-03-02,1.909,6.676,7.914,1.238,14.956,,,,
2015-03-03,3.042,8.646,10.261,1.614,15.521,,,,
2015-03-04,4.071,15.708,17.802,2.094,20.042,,,,
2015-03-05,2.542,6.698,8.094,1.396,22.271,,,,
2015-03-06,1.119,2.365,2.719,0.354,10.562,,,,
2015-03-07,1.643,10.76,14.532,3.771,11.958,,,,
2015-03-08,2.917,9.625,12.25,2.625,17.708,,,,
2015-03-09,0.422,6.966,7.69,0.725,10.979,,,,
2015-03-10,0.512,7.146,8.552,1.406,10.021,,,,
2015-03-11,0.648,6.008,7.05,1.042,7.72,,,,
2015-03-12,0.78,5.386,6.26,0.875,5.334,,,,
2015-03-13,1.506,7.844,8.833,0.99,8.604,,,,
2015-03-14,0.702,7.166,9.656,2.49,9.375,,,,
2015-03-15,1.417,5.802,6.656,0.854,15.48,,,,
2015-03-16,2.141,14.134,17.027,2.894,10.294,,,,
2015-03-17,2.446,10.24,12.458,2.219,12.438,,,,
2015-03-18,1.161,4.094,4.74,0.646,7.708,,,,
2015-03-19,1.107,7.042,8.041,1.0,8.021,,,,
2015-03-20,1.0,3.531,3.927,0.396,18.104,,,,
2015-03-21,0.958,3.323,3.917,0.594,4.667,,,,
2015-03-22,2.042,6.271,7.656,1.386,6.021,,,,
2015-03-23,2.945,9.078,10.668,1.59,11.312,,,,
2015-03-24,1.073,4.14,4.842,0.702,8.491,,,,
2015-03-25,0.887,3.958,4.666,0.708,3.98,,,,
2015-03-26,0.97,6.114,7.198,1.083,6.542,,,,
2015-03-27,1.518,6.333,7.021,0.688,10.396,,,,
2015-03-28,1.72,6.75,7.76,1.01,14.792,,,,
2015-03-29,2.155,6.479,7.25,0.771,21.979,,,,
2015-03-30,3.315,7.08,7.873,0.793,23.583,,,,
2015-03-31,3.619,10.5,11.844,1.344,26.454,,,,
2015-04-01,0.963,4.803,5.378,0.575,13.708,,,,
2015-04-02,1.748,7.274,8.292,1.018,9.6,,,,
2015-04-03,0.553,2.802,3.792,0.99,8.562,,,,
2015-04-04,2.006,14.296,16.651,2.356,7.834,,,,
2015-04-05,1.447,8.49,10.302,1.813,9.854,,,,
2015-04-06,5.077,26.052,40.938,14.885,15.958,,,,
2015-04-07,0.548,7.5,8.49,0.99,6.875,,,,
2015-04-08,0.382,5.794,6.7,0.907,8.396,,,,
2015-04-09,1.661,10.688,12.531,1.844,11.229,,,,
2015-04-10,0.286,8.104,9.698,1.594,6.562,,,,
2015-04-11,0.47,6.146,7.083,0.938,7.542,,,,
2015-04-12,1.935,9.375,10.458,1.083,12.479,,,,
2015-04-13,1.327,10.781,12.177,1.396,6.542,,,,
2015-04-14,1.167,8.021,9.375,1.354,10.25,,,,
2015-04-15,1.542,6.947,7.541,0.593,12.48,,,,
2015-04-16,2.732,6.624,7.204,0.58,25.979,,,,
2015-04-17,1.719,5.948,6.614,0.666,17.919,,,,
2015-04-18,1.708,5.584,6.823,1.24,15.729,,,,
2015-04-19,1.196,2.75,3.146,0.396,18.438,,,,
2015-04-20,0.661,3.062,3.886,0.823,8.416,,,,
2015-04-21,0.78,6.896,7.771,0.875,4.584,,,,
2015-04-22,2.357,8.747,10.386,1.639,11.104,,,,
2015-04-23,1.964,8.854,10.23,1.375,16.416,,,,
2015-04-24,1.78,7.062,8.292,1.229,13.605,,,,
2015-04-25,2.018,7.917,8.74,0.823,21.188,,,,
2015-04-26,2.684,5.886,6.75,0.864,23.438,,,,
2015-04-27,2.071,4.756,5.402,0.646,30.792,,,,
2015-04-28,1.083,3.992,4.792,0.8,21.191,,,,
2015-04-29,1.781,7.135,8.298,1.162,11.0,,,,
2015-04-30,2.012,5.979,7.26,1.281,7.625,,,,
2015-05-01,1.786,6.625,8.031,1.406,10.25,,,,
2015-05-02,1.946,5.792,6.948,1.156,11.542,,,,
2015-05-03,0.589,3.0,3.708,0.708,5.438,,,,
2015-05-04,0.816,3.406,4.281,0.875,5.916,,,,
2015-05-05,1.024,4.927,5.656,0.729,14.521,,,,
2015-05-06,0.893,3.053,3.55,0.496,13.334,,,,
2015-05-07,0.708,4.042,4.698,0.657,9.666,,,,
2015-05-08,2.173,6.083,6.969,0.886,14.416,,,,
2015-05-09,0.792,7.844,8.781,0.938,16.104,,,,
2015-05-10,0.97,4.208,4.886,0.677,16.167,,,,
2015-05-11,0.994,4.208,5.01,0.802,10.416,,,,
2015-05-12,0.482,2.74,3.125,0.385,8.166,,,,
2015-05-13,1.753,4.172,4.784,0.611,18.604,,,,
2015-05-14,2.578,5.593,6.48,0.888,23.04,,,,
2015-05-15,1.101,3.896,4.875,0.979,16.688,,,,
2015-05-16,0.917,8.198,9.281,1.084,14.875,,,,
2015-05-17,1.458,6.24,7.01,0.771,18.771,,,,
2015-05-18,0.696,4.166,4.854,0.688,12.691,,,,
2015-05-19,1.202,5.563,6.688,1.125,8.979,,,,
2015-05-20,2.405,6.894,7.927,1.033,16.375,,,,
2015-05-21,0.741,4.865,5.644,0.778,8.542,,,,
2015-05-22,1.774,6.229,7.427,1.198,11.562,,,,
2015-05-23,1.321,5.031,5.812,0.781,12.042,,,,
2015-05-24,1.238,4.875,5.542,0.667,9.666,,,,
2015-05-25,2.833,8.542,9.844,1.302,15.52,,,,
2015-05-26,3.101,8.104,9.156,1.052,20.188,,,,
2015-05-27,4.69,10.19,11.133,0.943,25.934,,,,
2015-05-28,2.964,9.177,10.479,1.302,23.458,,,,
2015-05-29,2.072,8.688,9.948,1.26,22.667,,,,
2015-05-30,1.946,5.479,6.24,0.76,17.98,,,,
2015-05-31,0.851,4.625,5.208,0.584,16.458,,,,
2015-06-01,1.333,5.51,6.469,0.958,14.458,,,,
2015-06-02,0.647,3.283,3.996,0.713,16.572,,,,
2015-06-03,1.0,6.913,7.989,1.076,5.896,,,,
2015-06-04,0.861,5.108,6.014,0.906,9.146,,,,
2015-06-05,0.443,6.146,7.34,1.194,5.646,,,,
2015-06-06,0.661,4.833,5.396,0.562,3.792,,,,
2015-06-07,1.44,5.542,6.552,1.01,8.938,,,,
2015-06-08,0.81,7.01,8.261,1.25,7.354,,,,
2015-06-09,0.881,7.542,9.302,1.76,4.438,,,,
2015-06-10,1.712,8.076,9.7,1.624,10.792,,,,
2015-06-11,0.577,6.531,7.781,1.25,13.145,,,,
2015-06-12,1.726,8.031,9.531,1.5,13.208,,,,
2015-06-13,2.464,6.24,7.344,1.104,26.625,,,,
2015-06-14,0.643,3.646,4.312,0.666,9.688,,,,
2015-06-15,1.72,4.74,5.875,1.135,13.354,,,,
2015-06-16,1.548,9.246,10.461,1.215,22.141,,,,
2015-06-17,1.722,6.92,8.225,1.305,26.458,,,,
2015-06-18,0.619,4.802,5.636,0.833,7.458,,,,
2015-06-19,0.631,4.062,4.792,0.729,3.042,,,,
2015-06-20,1.351,5.0,6.23,1.229,9.042,,,,
2015-06-21,1.738,4.417,5.177,0.76,8.667,,,,
2015-06-22,1.613,4.386,5.406,1.021,16.312,,,,
2015-06-23,1.451,4.25,5.094,0.844,21.146,,,,
2015-06-24,2.07,7.601,9.138,1.538,19.17,,,,
2015-06-25,2.604,6.917,8.562,1.646,18.792,,,,
2015-06-26,0.672,3.812,4.844,1.031,9.5,,,,
2015-06-27,1.435,5.042,5.886,0.844,7.938,,,,
2015-06-28,0.994,3.99,4.542,0.552,6.708,,,,
2015-06-29,1.494,4.823,5.74,0.917,5.208,,,,
2015-06-30,1.339,5.74,6.927,1.188,8.771,,,,
2015-07-01,0.685,4.686,5.66,0.974,6.021,,,,
2015-07-02,1.786,5.625,6.802,1.177,12.896,,,,
2015-07-03,2.552,7.98,9.031,1.052,13.02,,,,
2015-07-04,0.97,5.198,6.062,0.864,12.042,,,,
2015-07-05,1.107,4.813,5.375,0.562,13.334,,,,
2015-07-06,1.042,9.229,10.604,1.375,12.021,,,,
2015-07-07,1.05,8.971,11.029,2.058,7.61,,,,
2015-07-08,2.391,12.545,16.241,3.696,11.416,,,,
2015-07-09,3.262,11.406,17.344,5.938,11.77,,,,
2015-07-10,2.464,8.573,12.312,3.74,11.958,,,,
2015-07-11,1.476,4.396,6.76,2.364,9.562,,,,
2015-07-12,0.578,1.438,2.865,1.427,6.062,,,,
2015-07-13,0.708,1.562,2.844,1.282,7.458,,,,
2015-07-14,0.665,1.927,3.521,1.594,5.413,,,,
2015-07-15,1.247,5.542,7.751,2.208,9.77,,,,
2015-07-16,0.286,2.583,3.844,1.26,1.562,,,,
2015-07-17,0.482,1.781,2.52,0.74,4.312,,,,
2015-07-18,1.089,2.49,3.677,1.188,11.125,,,,
2015-07-19,0.405,1.594,2.552,0.958,8.0,,,,
2015-07-20,0.363,1.385,2.448,1.062,5.833,,,,
2015-07-21,0.481,1.458,2.547,1.088,4.167,,,,
2015-07-22,0.615,2.938,4.358,1.42,3.187,,,,
2015-07-23,0.583,3.083,4.833,1.75,5.083,,,,
2015-07-24,1.077,2.542,4.667,2.125,6.646,,,,
2015-07-25,0.702,1.736,3.486,1.75,5.438,,,,
2015-07-26,0.565,1.514,2.736,1.222,5.916,,,,
2015-07-27,1.047,3.875,5.208,1.333,11.771,,,,
2015-07-28,2.78,6.528,7.778,1.25,22.146,,,,
2015-07-29,2.345,6.085,7.336,1.25,26.646,,,,
2015-07-30,2.286,5.834,6.986,1.153,33.125,,,,
2015-07-31,3.167,7.584,9.028,1.444,39.625,,,,
2015-08-01,3.661,7.167,8.222,1.055,39.812,,,,
2015-08-02,3.071,5.792,6.958,1.166,40.083,,,,
2015-08-03,2.5,5.177,6.531,1.354,30.73,,,,
2015-08-04,2.839,5.312,6.604,1.292,28.292,,,,
2015-08-05,3.188,6.079,7.247,1.168,30.83,,,,
2015-08-06,2.167,5.614,7.344,1.729,18.583,,,,
2015-08-07,1.917,4.979,7.49,2.51,6.604,,,,
2015-08-08,1.56,5.792,7.344,1.552,15.062,,,,
2015-08-09,1.78,3.823,4.688,0.864,22.5,,,,
2015-08-10,2.387,5.323,6.323,1.0,29.354,,,,
2015-08-11,2.298,5.742,6.703,0.961,26.449,,,,
2015-08-12,3.124,5.914,6.826,0.911,28.312,,,,
2015-08-13,1.851,4.208,5.292,1.083,13.1,,,,
2015-08-14,1.815,4.562,5.438,0.875,7.667,,,,
