date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean
2012-10-24,2.979,62.0,43.083,29.0,15.222333333333333,23.013666666666666,7.791666666666667,,0.1665,10.388666666666667,194.0,150.333,114.0,188.565,6.696,195.261
2012-10-25,4.0205,82.0,59.917,41.0,21.944333333333333,42.11633333333334,20.172,,0.9015,21.638666666666666,196.0,146.708,111.0,191.913,17.696,209.609
2012-10-26,3.8920000000000003,81.0,59.375,35.0,22.24,37.215666666666664,14.976,,0.6665,26.166666666666668,234.0,169.125,110.0,190.565,16.565,207.13
2012-10-27,4.0625,78.0,64.875,46.0,19.291666666666668,30.013666666666666,10.722,,0.604,24.930333333333333,200.0,161.0,120.0,192.652,14.522,207.174
2012-10-28,3.5625,94.0,85.375,72.0,13.360999999999999,17.805333333333333,4.444333333333334,,0.125,20.0,136.0,132.0,126.0,193.435,13.043,206.478
2012-10-29,3.2295,94.0,60.125,34.0,11.916666666666666,23.625,11.708333333333334,,0.22949999999999998,12.416333333333334,212.0,159.542,116.0,188.739,6.609,195.348
2012-10-30,4.4775,84.0,64.292,47.0,23.279,48.21933333333334,24.94033333333333,,0.7635000000000001,19.861,159.0,120.375,84.0,193.261,20.609,213.87
2012-10-31,4.25,90.0,73.208,46.0,22.666666666666668,53.34866666666667,30.682,,0.75,21.666666666666668,159.0,116.708,77.0,195.714,21.857,217.571
2012-11-01,4.083,88.0,65.75,40.0,21.316666666666666,44.303666666666665,22.987333333333336,,0.8585,24.111,166.0,120.917,73.0,193.435,17.826,211.261
2012-11-02,2.7385,59.0,44.417,27.0,12.759666666666666,20.470666666666666,7.711000000000001,,0.1665,8.097,168.0,128.458,101.0,188.913,4.087,193.0
2012-11-03,2.8335,61.0,47.083,28.0,9.569333333333333,11.985999999999999,2.4166666666666665,,0.292,12.444333333333333,169.0,117.417,71.0,187.826,6.0,193.826
2012-11-04,3.3955,68.0,45.458,28.0,11.25,14.625333333333336,3.375,,0.2915,19.0,186.0,130.458,93.0,189.783,8.739,198.522
2012-11-05,4.146,91.0,63.5,50.0,27.041666666666668,46.12466666666666,19.083333333333332,,1.0625,32.65266666666667,152.0,118.125,80.0,193.174,18.739,211.913
2012-11-06,5.269,94.0,91.333,87.0,27.758,54.77,27.012,,0.5245,55.486333333333334,141.0,126.542,110.0,196.304,28.565,224.87
2012-11-07,4.354,94.0,61.417,26.0,20.180666666666667,41.56966666666667,21.388666666666666,,0.667,16.055333333333333,210.0,141.917,92.0,193.217,15.739,208.957
2012-11-08,3.375,72.0,48.583,27.0,17.220000000000002,25.789,8.569,,0.7464999999999999,11.25,215.0,144.667,75.0,189.348,10.087,199.435
2012-11-09,3.1580000000000004,60.0,46.5,32.0,14.010333333333334,21.545,7.5343333333333335,,0.405,14.217666666666666,198.0,148.833,119.0,189.048,5.524,194.571
2012-11-10,3.167,74.0,47.958,35.0,10.139000000000001,13.542000000000002,3.403,,0.5625,11.847333333333333,185.0,139.292,91.0,186.87,5.174,192.043
2012-11-11,4.3125,94.0,78.167,60.0,15.097333333333333,21.208,6.111,,0.75,28.180666666666667,136.0,106.208,76.0,191.913,12.87,204.783
2012-11-12,3.9795,94.0,81.292,65.0,17.958333333333332,31.361,13.402666666666667,,0.8125,15.319666666666668,186.0,135.917,108.0,188.174,12.043,200.217
2012-11-13,4.983499999999999,87.0,71.667,54.0,23.331,49.268,25.93733333333334,,1.2229999999999999,25.319333333333333,155.0,116.5,84.0,192.217,20.652,212.87
2012-11-14,2.896,68.0,47.5,26.0,13.430666666666667,18.805666666666667,5.375,,1.292,7.583333333333333,161.0,113.5,76.0,188.957,4.783,193.739
2012-11-15,3.4375,59.0,46.292,34.0,14.694333333333333,22.186666666666667,7.492333333333334,,0.8965,7.486,140.0,98.208,65.0,190.348,6.217,196.565
2012-11-16,3.604,73.0,51.5,34.0,19.143,32.38033333333333,13.237333333333334,,1.1045,10.75,161.0,112.0,73.0,190.261,13.957,204.217
2012-11-17,4.5835,90.0,73.375,62.0,21.875,42.722,20.847333333333335,,0.896,29.861333333333334,121.0,88.542,58.0,192.826,19.391,212.217
2012-11-18,2.979,75.0,46.875,35.0,4.819333333333334,6.305666666666667,1.486,,0.7915,5.7636666666666665,150.0,112.625,74.0,189.87,2.174,192.043
2012-11-19,3.979,79.0,55.75,44.0,23.916666666666668,39.875,15.958333333333334,,1.4375,20.846999999999998,86.0,69.917,42.0,191.826,13.696,205.522
2012-11-20,4.083,86.0,53.208,28.0,17.756666666666668,42.50733333333333,24.75,,1.1135,12.709000000000001,171.0,97.208,18.0,192.588,19.176,211.765
2012-11-21,3.125,58.0,42.875,28.0,16.736,28.416666666666668,11.680333333333332,,0.771,8.819333333333333,128.0,91.0,63.0,190.043,12.696,202.739
2012-11-22,5.5415,78.0,55.667,34.0,28.064333333333337,58.321333333333335,30.25733333333333,,1.6195,28.75,148.0,91.458,57.0,194.261,29.043,223.304
2012-11-23,5.657,80.0,69.625,57.0,26.236333333333334,47.472,21.236,,1.125,43.12466666666666,113.0,88.292,53.0,195.739,29.13,224.87
2012-11-24,3.646,76.0,49.333,25.0,16.069666666666667,26.319333333333333,10.25,,0.833,10.916666666666666,142.0,99.708,62.0,191.304,10.783,202.087
2012-11-25,3.8335,78.0,55.333,37.0,14.180666666666667,20.013666666666666,5.833000000000001,,0.5625,15.583333333333334,114.0,68.667,18.0,191.13,9.957,201.087
2012-11-26,4.6665,81.0,66.542,53.0,23.652666666666665,46.291666666666664,22.639,,1.104,26.25,132.0,79.208,54.0,188.826,16.043,204.87
2012-11-27,2.606,55.0,42.75,31.0,12.172666666666666,20.015333333333334,7.842999999999999,,0.46199999999999997,4.264,118.0,88.667,49.0,190.957,3.348,194.304
2012-11-28,4.083,75.0,59.708,41.0,24.028000000000002,51.75033333333334,27.722333333333335,,1.1665,17.069666666666667,91.0,50.5,9.0,195.435,20.696,216.13
2012-11-29,6.417,82.0,63.042,42.0,29.800333333333338,74.817,45.01666666666667,,1.6005,34.27766666666667,146.0,76.75,2.0,198.565,36.609,235.174
2012-11-30,6.5215,84.0,75.958,69.0,27.391666666666666,74.23199999999999,46.840666666666664,,1.3045,38.95666666666667,95.0,81.917,71.0,200.318,35.773,236.091
2012-12-01,4.771,90.0,68.0,35.0,15.110999999999999,44.639,29.528000000000002,,0.9165,21.75,87.0,49.458,28.0,197.696,22.304,220.0
2012-12-02,3.25,82.0,51.75,37.0,9.930666666666667,14.319333333333333,4.389,,0.45799999999999996,11.125,67.0,41.792,7.0,189.087,4.739,193.826
2012-12-03,3.6875,90.0,71.0,58.0,21.666666666666668,43.139,21.471999999999998,,0.5835,17.346999999999998,85.0,56.875,29.0,190.0,10.261,200.261
2012-12-04,3.286,87.0,63.875,38.0,18.103333333333335,34.371,16.267666666666667,,0.6985,10.222,143.0,89.5,60.0,187.913,8.522,196.435
2012-12-05,4.4585,71.0,48.833,25.0,25.680333333333333,55.80566666666667,30.125,,1.021,12.708333333333334,121.0,69.0,13.0,192.87,20.0,212.87
2012-12-06,4.125,80.0,47.125,19.0,17.720333333333333,50.264,32.54333333333333,,1.1920000000000002,12.805666666666667,153.0,71.083,12.0,195.826,19.652,215.478
2012-12-07,3.4130000000000003,62.0,41.875,24.0,19.346999999999998,29.333333333333332,9.986333333333334,,1.146,6.972333333333334,120.0,64.458,24.0,189.826,11.826,201.652
2012-12-08,4.07,73.0,47.833,21.0,16.777666666666665,35.972,19.194333333333333,,1.2915,11.930666666666667,129.0,49.625,-4.0,192.87,13.739,206.609
2012-12-09,3.979,68.0,45.292,20.0,12.360999999999999,17.653000000000002,5.291666666666667,,1.417,10.389000000000001,86.0,26.792,-16.0,191.435,10.174,201.609
2012-12-10,3.385,64.0,39.125,23.0,14.217666666666666,20.362333333333332,6.145,,1.152,6.29,74.0,33.625,-14.0,191.682,6.182,197.864
2012-12-11,3.261,56.0,34.917,18.0,19.226333333333333,31.19033333333333,11.963666666666667,,1.19,7.6386666666666665,105.0,56.458,20.0,190.0,7.826,197.826
2012-12-12,3.3955,55.0,42.208,23.0,21.721999999999998,37.37466666666666,15.652666666666667,,1.271,8.763666666666667,98.0,48.625,13.0,190.783,10.0,200.783
2012-12-13,3.4375,59.0,44.708,28.0,23.56266666666666,37.67066666666667,14.108333333333334,,1.0625,10.333,99.0,44.333,-9.0,190.696,10.783,201.478
2012-12-14,5.979,68.0,51.0,32.0,34.24966666666666,78.75,44.5,,1.8125,31.291666666666668,83.0,29.375,-22.0,195.217,29.217,224.435
2012-12-15,7.1765,67.0,53.667,36.0,33.583333333333336,70.59733333333334,37.014,,1.6665,52.014,106.0,66.167,18.0,198.87,43.304,242.174
2012-12-16,3.6875,71.0,46.5,29.0,11.708333333333334,19.069333333333333,7.361,,0.8545,14.444333333333333,158.0,109.333,60.0,194.348,9.304,203.652
2012-12-17,5.354,89.0,73.917,57.0,30.000333333333334,63.56966666666667,33.56933333333333,,0.958,37.513666666666666,69.0,53.75,33.0,196.565,22.957,219.522
2012-12-18,4.5649999999999995,87.0,57.0,36.0,16.092333333333332,31.540999999999997,15.448666666666668,,0.7005,14.736333333333334,135.0,83.833,50.0,192.609,11.174,203.783
2012-12-19,2.896,50.0,38.333,27.0,12.485999999999999,21.25,8.763666666666666,,0.5,4.833333333333333,68.0,37.333,2.0,190.652,2.696,193.348
2012-12-20,3.417,59.0,37.5,20.0,19.997,33.247,13.25,,0.8745,7.278,96.0,41.917,-13.0,189.696,7.348,197.043
2012-12-21,4.524,58.0,47.375,34.0,24.333,48.101333333333336,23.768333333333334,,0.913,18.753666666666664,88.0,50.583,19.0,192.455,18.182,210.636
2012-12-22,4.2705,82.0,62.083,45.0,19.569666666666667,44.041666666666664,24.472333333333335,,0.8545,20.541666666666668,119.0,62.042,20.0,192.043,18.435,210.478
2012-12-23,4.271,66.0,49.25,35.0,11.222333333333333,14.583333333333334,3.361,,1.0,14.569333333333333,87.0,50.625,10.0,193.261,8.174,201.435
2012-12-24,3.3335,64.0,40.542,26.0,12.166666666666666,17.361,5.1946666666666665,,0.8125,6.777666666666666,66.0,32.875,-16.0,190.826,3.739,194.565
2012-12-25,3.9535,68.0,43.583,26.0,20.05,40.57966666666667,20.52933333333333,,1.1065,11.860999999999999,80.0,27.208,-40.0,192.478,13.304,205.783
2012-12-26,2.6085000000000003,51.0,37.25,26.0,11.033333333333333,18.981333333333335,7.948,,0.844,4.725,54.0,23.75,-11.0,190.429,1.0,191.429
2012-12-27,3.646,46.0,35.75,20.0,16.540000000000003,25.344666666666665,8.805,,0.829,8.985999999999999,66.0,20.083,-27.0,189.696,7.217,196.913
2012-12-28,5.5835,85.0,53.542,38.0,30.902666666666665,63.25,32.347,,1.3125,31.930666666666667,55.0,24.792,-29.0,195.391,27.565,222.957
2012-12-29,3.8840000000000003,88.0,71.167,47.0,17.58366666666667,28.625,11.041666666666666,,0.47950000000000004,21.014,99.0,61.958,22.0,192.391,11.652,204.043
2012-12-30,4.8125,91.0,79.958,70.0,16.153000000000002,23.208333333333332,7.055666666666667,,0.4165,39.208333333333336,84.0,65.917,59.0,193.261,16.0,209.261
2012-12-31,3.5625,64.0,43.167,26.0,6.972333333333334,9.166666666666666,2.1943333333333332,,0.5835,4.75,118.0,73.042,16.0,193.478,3.739,197.217
2013-01-01,3.9779999999999998,69.0,47.583,26.0,8.374666666666668,10.236333333333333,1.861,14.479,0.6875,13.277666666666667,138.0,60.708,-6.0,192.583,9.125,201.708
2013-01-02,2.833,71.0,43.75,27.0,4.653,5.75,1.097,8.1665,0.3695,8.555666666666667,98.0,56.0,7.0,190.167,6.5,196.667
2013-01-03,4.0,63.0,45.958,31.0,11.812,16.052000000000003,4.239666666666667,19.646,0.5,16.444333333333333,78.0,36.708,-11.0,194.87,11.913,206.783
2013-01-04,3.5,62.0,44.375,28.0,9.007333333333333,12.637333333333336,3.6300000000000003,10.9375,0.5415,10.666666666666666,114.0,47.458,7.0,192.458,8.292,200.75
2013-01-05,2.875,48.0,38.417,26.0,7.8196666666666665,10.375,2.5553333333333335,7.5835,0.021,7.541666666666667,77.0,38.625,15.0,190.583,6.583,197.167
2013-01-06,2.8125,58.0,42.958,27.0,12.819333333333333,20.541666666666668,7.722333333333334,6.9165,0.333,7.528,79.0,29.708,-5.0,191.417,7.125,198.542
2013-01-07,4.396,61.0,42.708,29.0,26.416666666666668,51.763666666666666,25.346999999999998,19.25,0.8125,16.25,69.0,25.958,-21.0,194.208,18.583,212.792
2013-01-08,4.848000000000001,86.0,55.083,28.0,31.180666666666667,61.65266666666667,30.472333333333335,26.875,0.9585,28.583333333333332,105.0,45.958,-16.0,196.208,24.667,220.875
2013-01-09,3.104,86.0,52.75,29.0,14.514000000000001,26.986,12.472333333333333,7.5205,0.348,11.277666666666667,105.0,57.333,9.0,189.75,8.917,198.667
2013-01-10,3.0170000000000003,51.0,33.458,18.0,17.24566666666667,30.355333333333334,13.109666666666667,7.9775,0.39149999999999996,6.652333333333334,51.0,16.208,-25.0,191.476,9.143,200.619
2013-01-11,4.0835,61.0,41.75,22.0,21.68433333333333,36.68566666666667,15.001333333333335,10.7915,0.5,10.153,89.0,27.792,-22.0,195.0,15.625,210.625
2013-01-12,4.577500000000001,68.0,48.75,30.0,17.763666666666666,25.263666666666666,7.5,16.0,0.542,16.319333333333333,98.0,34.375,-25.0,197.0,17.667,214.667
2013-01-13,2.7295,58.0,34.542,22.0,7.569333333333333,10.958333333333334,3.389,6.146,0.45799999999999996,6.2363333333333335,62.0,32.208,1.0,190.75,5.625,196.375
2013-01-14,3.021,49.0,33.458,24.0,16.638666666666666,26.208333333333332,9.569666666666668,8.083,0.1875,6.999666666666667,66.0,19.875,-9.0,191.958,11.083,203.042
2013-01-15,5.8835,63.0,45.917,33.0,31.152666666666665,72.80533333333334,41.653,20.542,0.708,19.764,40.0,6.375,-24.0,198.75,23.5,222.25
2013-01-16,4.021,63.0,41.792,24.0,22.555666666666667,39.90266666666667,17.347333333333335,14.2705,0.609,12.472333333333333,92.0,34.167,-23.0,195.208,19.333,214.542
2013-01-17,3.63,69.0,45.5,24.0,21.079666666666668,43.260999999999996,22.181,10.354,0.7389999999999999,10.463333333333333,86.0,32.083,-15.0,193.682,14.364,208.045
2013-01-18,4.7085,64.0,44.333,23.0,23.506,37.97233333333333,14.466333333333333,22.896,1.146,21.055666666666667,81.0,27.833,-17.0,195.5,16.917,212.417
2013-01-19,2.8335,75.0,42.542,30.0,6.291666666666667,8.861333333333333,2.5696666666666665,8.75,0.229,8.972333333333333,51.0,23.167,7.0,191.833,8.125,199.958
2013-01-20,4.771,55.0,40.417,26.0,25.472333333333335,52.958333333333336,27.486,18.771,0.75,16.819333333333333,65.0,21.917,-20.0,194.875,19.583,214.458
2013-01-21,4.625,67.0,45.958,22.0,21.361,47.77766666666667,26.416666666666668,17.3955,1.3545,17.375333333333334,113.0,46.917,-22.0,195.458,19.167,214.625
2013-01-22,4.4350000000000005,51.0,39.583,26.0,17.124666666666666,29.583333333333332,12.458333333333334,19.396,1.6665,17.528000000000002,78.0,41.25,8.0,192.542,9.625,202.167
2013-01-23,3.4165,52.0,38.417,25.0,17.638666666666666,29.111333333333334,11.472333333333333,12.1365,0.565,9.638666666666667,89.0,39.875,-11.0,191.958,9.667,201.625
2013-01-24,5.125,61.0,45.583,31.0,29.33666666666667,54.400666666666666,25.064666666666668,25.4375,1.0,23.096999999999998,98.0,38.458,-17.0,195.522,22.217,217.739
2013-01-25,8.896,70.0,54.833,35.0,36.27,84.48466666666667,48.215,56.4165,1.104,56.59733333333333,83.0,34.375,-9.0,207.208,52.208,259.417
2013-01-26,4.4375,66.0,43.75,27.0,11.903,19.846999999999998,7.944333333333333,30.333,0.604,20.763666666666666,131.0,50.375,1.0,196.167,17.208,213.375
2013-01-27,3.5869999999999997,48.0,34.792,23.0,18.546333333333333,32.315666666666665,13.769666666666666,14.729,0.472,11.934333333333333,69.0,23.125,-7.0,191.739,11.87,203.609
2013-01-28,4.354,48.0,37.292,26.0,24.903000000000002,40.236,15.333333333333334,21.2085,1.1665,19.111333333333334,126.0,57.542,-15.0,192.625,18.75,211.375
2013-01-29,3.4785000000000004,59.0,37.208,19.0,18.416666666666668,27.625,9.208333333333334,15.75,0.771,12.764000000000001,119.0,68.625,28.0,190.917,12.667,203.583
2013-01-30,5.5625,68.0,51.167,39.0,33.264,60.18066666666667,26.916666666666668,32.042,1.5,32.072,100.0,55.375,21.0,195.792,31.208,227.0
2013-01-31,3.0,73.0,39.208,21.0,15.387333333333332,25.130666666666666,9.744333333333335,16.0,0.354,12.444333333333333,129.0,76.5,31.0,190.417,11.875,202.292
2013-02-01,4.75,67.0,45.292,26.0,25.735,46.18566666666666,20.451,28.354,0.875,24.583333333333332,106.0,53.375,-1.0,194.875,19.583,214.458
2013-02-02,6.375,70.0,52.792,36.0,24.66633333333333,34.69433333333333,10.027666666666667,50.2705,0.979,51.416333333333334,126.0,65.208,20.0,198.958,25.208,224.167
2013-02-03,8.396,80.0,60.958,37.0,38.125,95.65266666666666,57.528,54.6875,1.0,57.208,159.0,84.583,10.0,208.609,45.957,254.565
2013-02-04,3.3695000000000004,88.0,64.833,42.0,17.956333333333333,30.738999999999994,12.782666666666666,10.0625,0.217,14.675333333333333,90.0,31.083,-16.0,192.739,11.826,204.565
2013-02-05,2.8259999999999996,53.0,39.708,26.0,12.819333333333333,21.875,9.055666666666667,6.8125,0.1875,5.791666666666667,25.0,-5.917,-30.0,192.083,5.375,197.458
2013-02-06,2.854,45.0,35.708,27.0,12.5,20.180666666666667,7.6803333333333335,7.771,0.34750000000000003,7.0136666666666665,47.0,8.0,-35.0,192.708,6.333,199.042
2013-02-07,3.479,47.0,36.958,21.0,19.367333333333335,34.535666666666664,15.168666666666667,14.167,0.5415,11.083333333333334,64.0,24.542,-12.0,192.875,11.208,204.083
2013-02-08,2.8335,91.0,81.208,44.0,15.440666666666667,24.175666666666668,8.735,10.146,0.1875,13.180666666666667,9.0,-10.125,-21.0,193.042,7.542,200.583
2013-02-09,2.667,90.0,62.917,40.0,9.513666666666666,13.652666666666667,4.139,3.875,0.0835,6.416999999999999,75.0,35.167,5.0,191.958,5.75,197.708
2013-02-10,3.521,57.0,43.333,24.0,19.013666666666666,28.791666666666668,9.777666666666667,13.4375,0.6665,11.472333333333333,80.0,36.292,3.0,192.792,9.333,202.125
2013-02-11,2.896,59.0,44.667,31.0,11.805666666666667,16.277666666666665,4.472333333333333,10.3335,0.4165,10.014000000000001,54.0,24.833,-5.0,190.391,7.174,197.565
2013-02-12,4.177,65.0,48.625,33.0,25.923333333333336,46.208333333333336,20.285333333333334,16.2085,0.5,13.111333333333334,71.0,37.042,12.0,193.0,14.208,207.208
2013-02-13,3.7085,77.0,47.25,28.0,22.708333333333332,47.94433333333333,25.236,13.0835,0.6305,12.0,85.0,34.792,-24.0,194.167,16.75,210.917
2013-02-14,3.1875,88.0,74.292,43.0,24.828333333333333,46.25899999999999,21.430666666666667,10.0,0.354,14.583333333333334,29.0,4.5,-5.0,191.292,10.333,201.625
2013-02-15,2.417,90.0,77.0,56.0,10.842,15.563333333333333,4.721666666666667,1.75,0.0,6.982666666666667,48.0,23.083,-4.0,188.375,6.083,194.458
2013-02-16,2.6875,60.0,49.458,37.0,7.1386666666666665,10.055666666666667,2.9166666666666665,12.8125,0.6665,12.277666666666667,71.0,47.583,18.0,189.0,4.75,193.75
2013-02-17,3.8695000000000004,65.0,46.417,36.0,14.979666666666667,21.453999999999997,6.474333333333334,28.6305,1.774,21.717,91.0,35.917,-8.0,193.391,9.739,203.13
2013-02-18,2.7915,51.0,42.625,32.0,11.055333333333332,17.0,5.944333333333333,13.354,0.396,10.930333333333332,56.0,20.625,1.0,189.609,6.261,195.87
2013-02-19,2.7119999999999997,51.0,43.625,32.0,12.680666666666667,18.597333333333335,5.916666666666667,12.292,0.1875,10.833333333333334,64.0,21.667,-5.0,189.375,8.208,197.583
2013-02-20,3.958,64.0,47.667,33.0,26.791666666666668,40.94466666666667,14.153,27.7295,0.7825,23.444666666666667,56.0,19.083,-27.0,193.292,15.125,208.417
2013-02-21,2.8545,56.0,43.333,27.0,15.869,23.299000000000003,7.43,14.854,0.5625,11.472333333333333,64.0,26.5,0.0,190.083,9.208,199.292
2013-02-22,2.625,54.0,42.125,27.0,12.449333333333334,16.503666666666668,4.054333333333333,12.021,0.1455,8.389000000000001,76.0,26.417,-12.0,189.417,6.958,196.375
2013-02-23,2.833,67.0,46.208,26.0,12.014000000000001,15.014000000000001,3.0003333333333333,14.604,0.375,11.736333333333334,82.0,31.292,-26.0,191.25,8.583,199.833
2013-02-24,3.771,69.0,51.75,36.0,27.208333333333332,43.708333333333336,16.5,25.104,0.8125,20.014,81.0,38.792,-1.0,192.667,14.917,207.583
2013-02-25,4.1665,76.0,49.083,28.0,25.014,43.333333333333336,18.319333333333333,34.229,1.3125,31.75,128.0,53.917,-15.0,193.261,15.87,209.13
2013-02-26,5.8045,68.0,47.458,28.0,27.778000000000002,40.111333333333334,12.333333333333334,59.583,2.271,53.541666666666664,133.0,74.667,15.0,195.125,15.833,210.958
2013-02-27,6.5265,77.0,68.042,60.0,37.330999999999996,56.168,18.836666666666666,72.5655,1.1905000000000001,68.31099999999999,89.0,68.75,44.0,198.217,31.348,229.565
2013-02-28,4.25,83.0,50.75,28.0,19.09,26.415333333333333,7.325666666666668,32.25,0.625,32.041333333333334,173.0,118.833,62.0,190.333,12.833,203.167
2013-03-01,5.083,89.0,78.167,52.0,20.800333333333334,30.72066666666667,9.920333333333334,38.0415,0.5415,52.861,100.0,77.708,64.0,194.542,12.75,207.292
2013-03-02,3.9585,90.0,81.958,74.0,9.541666666666666,12.194666666666668,2.653,16.1875,0.0835,21.236333333333334,62.0,47.125,33.0,192.167,7.208,199.375
2013-03-03,2.875,86.0,52.5,24.0,14.458333333333334,21.305666666666667,6.847333333333334,8.5415,0.125,10.014000000000001,99.0,53.708,24.0,190.75,6.167,196.917
2013-03-04,3.6875,63.0,45.875,27.0,21.791666666666668,37.958333333333336,16.166666666666668,22.7705,1.0625,19.916666666666668,93.0,47.042,-12.0,193.417,12.917,206.333
2013-03-05,4.174,88.0,77.417,49.0,24.889,42.833333333333336,17.944333333333333,23.125,0.4375,35.18066666666667,76.0,52.5,35.0,193.833,18.458,212.292
2013-03-06,2.354,49.0,34.833,21.0,8.944333333333333,14.333333333333334,5.389,9.3335,0.0215,9.902666666666667,63.0,35.375,6.0,190.304,4.348,194.652
2013-03-07,2.771,45.0,31.958,18.0,13.396666666666667,19.613666666666667,6.217,13.229,0.583,12.027666666666667,78.0,29.458,-5.0,191.708,7.208,198.917
2013-03-08,2.8015,54.0,35.708,18.0,11.732,16.945,5.213333333333334,11.208,0.5835,9.485999999999999,99.0,42.583,-7.0,191.417,7.292,198.708
2013-03-09,3.083,74.0,42.417,26.0,10.416666666666666,13.083333333333334,2.6666666666666665,17.833,0.5,16.027666666666665,96.0,48.625,14.0,191.375,7.667,199.042
2013-03-10,2.8045,57.0,38.667,22.0,12.110666666666667,19.060666666666666,6.9496666666666655,13.3295,0.239,10.637666666666668,62.0,28.292,-5.0,191.682,6.409,198.091
2013-03-11,2.9795,52.0,29.875,14.0,19.0,31.20866666666667,12.208333333333334,11.8125,0.5625,9.014000000000001,103.0,45.667,-11.0,192.625,10.375,203.0
2013-03-12,5.1305,63.0,40.25,19.0,30.652666666666665,44.458333333333336,13.805666666666667,46.25,2.75,41.75,174.0,93.167,7.0,198.167,20.208,218.375
2013-03-13,5.479,85.0,66.292,49.0,34.609,52.46033333333333,17.851333333333333,63.5835,1.565,64.645,117.0,84.542,49.0,199.292,26.917,226.208
2013-03-14,2.5415,50.0,37.375,24.0,5.3635,7.4765,2.1135,3.0205,0.0625,5.083,121.0,87.583,42.0,188.125,3.958,192.083
2013-03-15,2.875,66.0,38.083,16.0,10.53,14.076333333333332,3.546,10.2915,0.271,10.333666666666666,125.0,71.042,24.0,190.333,6.5,196.833
2013-03-16,3.3545,61.0,42.5,29.0,10.527666666666667,12.652666666666667,2.1246666666666667,21.8335,0.9375,20.639,159.0,84.875,15.0,192.25,8.708,200.958
2013-03-17,4.3694999999999995,67.0,47.208,26.0,20.047,28.357,8.31,43.557,1.7825000000000002,37.666666666666664,171.0,102.083,28.0,193.955,11.818,205.773
2013-03-18,4.104,76.0,49.458,25.0,21.971999999999998,30.152666666666665,8.180666666666667,42.729,1.1195,38.028,204.0,131.833,55.0,191.0,15.5,206.5
2013-03-19,2.9345,55.0,39.208,25.0,11.235999999999999,15.319666666666668,4.083333333333333,31.0625,0.479,20.54133333333333,140.0,102.417,77.0,188.542,6.792,195.333
2013-03-20,3.3545,88.0,79.167,58.0,22.083,35.44466666666667,13.360999999999999,15.875,0.413,25.305333333333333,78.0,70.333,57.0,188.958,11.667,200.625
2013-03-21,2.5415,82.0,44.292,19.0,6.905333333333334,9.655666666666667,2.750666666666667,8.5,0.0415,7.472333333333334,124.0,80.0,44.0,187.125,4.875,192.0
2013-03-22,2.3335,55.0,34.208,20.0,9.224666666666666,12.938333333333334,3.7136666666666667,9.208,0.125,9.014000000000001,133.0,75.917,31.0,188.125,4.708,192.833
2013-03-23,2.771,53.0,32.625,19.0,8.777666666666667,10.569333333333333,1.7916666666666667,16.604,0.5625,15.735999999999999,163.0,98.333,20.0,189.917,7.708,197.625
2013-03-24,3.229,52.0,34.292,14.0,17.916666666666668,24.277666666666665,6.361,23.4165,1.2085,21.625,194.0,122.667,46.0,189.435,9.696,199.13
2013-03-25,3.6665,60.0,34.583,13.0,24.944333333333333,33.958333333333336,9.014000000000001,30.1875,1.4375,27.875,230.0,151.125,72.0,190.25,17.417,207.667
2013-03-26,4.1525,69.0,48.0,33.0,31.708,46.22233333333333,14.514000000000001,41.4375,1.4585,39.75,189.0,146.0,113.0,190.083,20.167,210.25
2013-03-27,4.6665,86.0,72.542,61.0,28.444333333333333,47.861,19.416666666666668,29.0835,0.5,40.614666666666665,127.0,108.5,73.0,192.125,22.292,214.417
2013-03-28,4.3045,80.0,44.0,16.0,23.521666666666665,35.80133333333333,12.279666666666666,31.479,1.0,28.462333333333333,219.0,139.042,60.0,192.348,16.478,208.826
2013-03-29,4.8335,69.0,47.292,23.0,23.76533333333333,33.779666666666664,10.013666666666666,38.354,1.0625,37.93066666666667,237.0,159.375,85.0,195.583,22.125,217.708
2013-03-30,4.479,87.0,74.667,47.0,12.967999999999998,16.937,3.968666666666667,21.042,0.354,38.708333333333336,155.0,135.667,122.0,189.917,13.333,203.25
2013-03-31,3.2915,55.0,34.958,17.0,7.708000000000001,10.194333333333333,2.486333333333333,17.3125,0.1665,13.222,179.0,135.667,104.0,187.125,4.625,191.75
2013-04-01,4.25,92.0,57.25,28.0,15.042000000000002,25.861333333333334,10.819333333333333,15.896,0.7705,27.680333333333333,158.0,101.667,37.0,194.174,8.13,202.304
2013-04-02,4.2175,92.0,84.5,51.0,24.962,38.047,13.085,18.479,0.4585,39.44433333333333,103.0,91.208,75.0,193.739,16.391,210.13
2013-04-03,2.646,94.0,72.458,49.0,10.819333333333333,16.25,5.4303333333333335,0.896,0.0415,5.458333333333333,153.0,123.375,99.0,188.826,3.391,192.217
2013-04-04,2.6875,74.0,51.792,28.0,11.190333333333333,13.955333333333334,2.765,7.208,0.478,11.222333333333333,233.0,168.167,125.0,188.217,4.739,192.957
2013-04-05,3.9345,79.0,61.292,44.0,17.971333333333334,26.859666666666666,8.888,21.875,0.8995,32.07233333333333,228.0,164.167,129.0,191.0,10.318,201.318
