date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,PM25_mean,THC_mean
2012-08-31,19.271,35.229,15.958,3.521,12.5,186.75,3.0,22.833,8.125,209.583
2012-09-01,17.979,25.812,7.834,3.042,13.562,186.875,3.333,20.417,9.783,207.292
2012-09-02,9.792,12.708,2.917,2.834,13.458,188.391,2.565,18.217,8.833,206.609
2012-09-03,18.458,25.229,6.77,3.334,14.625,188.625,2.833,16.917,4.909,205.542
2012-09-04,27.666,42.188,14.521,5.146,20.062,191.2,3.625,23.4,13.5,214.6
2012-09-05,20.02,35.5,15.479,4.312,19.354,189.955,3.125,19.727,12.208,209.682
2012-09-06,27.688,44.458,16.77,5.229,24.375,193.381,4.818,26.381,15.667,219.762
2012-09-07,29.5,39.583,10.084,5.375,20.062,194.217,3.917,28.261,16.75,222.478
2012-09-08,22.334,33.98,11.646,4.958,19.438,193.208,3.833,24.5,13.625,217.708
2012-09-09,12.938,16.666,3.729,3.583,16.125,191.333,2.957,18.417,7.083,209.75
2012-09-10,21.771,38.042,16.271,3.416,17.084,193.826,4.167,25.957,7.667,219.783
2012-09-11,17.896,29.292,11.396,2.604,8.562,193.458,3.75,29.292,7.458,222.75
2012-09-12,24.913,31.282,6.37,4.304,14.087,194.875,3.739,22.167,10.75,217.042
2012-09-13,25.125,36.646,11.52,5.25,24.25,192.682,3.917,24.955,16.292,217.636
2012-09-14,26.896,43.896,17.0,3.916,23.354,193.75,4.167,36.875,17.667,230.625
2012-09-15,21.166,28.896,7.729,3.146,17.521,192.087,3.583,28.696,12.0,220.783
2012-09-16,7.542,9.875,2.334,2.062,12.542,185.261,1.826,13.609,7.042,198.87
2012-09-17,9.229,13.854,4.625,2.979,11.958,186.167,2.083,14.75,5.333,200.917
2012-09-18,19.875,32.521,12.646,2.375,11.334,191.875,3.417,29.0,4.25,220.875
2012-09-19,26.934,39.238,12.304,5.586,26.509,204.2,4.409,21.6,20.833,225.8
2012-09-20,28.104,36.02,7.916,6.25,31.729,197.958,4.5,49.125,21.792,247.083
2012-09-21,24.688,31.958,7.271,5.938,21.98,197.609,4.208,36.957,20.417,234.565
2012-09-22,15.334,18.042,2.708,6.312,19.771,196.174,3.792,26.696,19.292,222.87
2012-09-23,10.708,12.75,2.042,4.25,17.166,194.0,3.783,22.042,14.792,216.042
2012-09-24,21.458,29.938,8.479,4.188,10.938,192.789,4.333,31.053,10.375,223.842
2012-09-25,16.271,20.958,4.688,4.271,10.208,191.545,3.25,26.5,8.792,218.045
2012-09-26,14.392,18.522,4.13,4.544,12.261,191.727,3.087,23.909,9.292,215.636
2012-09-27,16.584,21.52,4.938,4.458,15.271,191.083,3.167,21.5,8.833,212.583
2012-09-28,29.688,38.375,8.688,5.458,13.125,197.083,4.083,24.417,13.708,221.5
2012-09-29,31.042,38.354,7.312,6.542,36.917,200.913,5.667,29.348,26.833,230.261
2012-09-30,12.146,14.271,2.125,3.125,21.75,191.682,3.739,16.909,16.708,208.591
2012-10-01,20.042,29.083,9.042,3.042,5.375,193.542,3.792,23.792,5.667,217.333
2012-10-02,17.69,24.119,6.428,3.503,10.265,195.043,3.5,19.522,7.583,214.565
2012-10-03,14.416,19.062,4.646,3.584,11.688,191.958,3.542,21.292,7.917,213.25
2012-10-04,19.625,28.188,8.562,3.438,9.771,190.318,3.583,22.364,7.583,212.682
2012-10-05,14.271,19.021,4.75,3.854,10.166,192.318,3.208,23.045,7.913,215.364
2012-10-06,18.062,22.125,4.062,4.02,13.812,194.583,3.458,23.75,13.292,218.333
2012-10-07,8.5,10.73,2.229,3.25,9.25,192.75,3.174,19.042,11.25,211.792
2012-10-08,12.125,15.229,3.104,3.584,9.083,196.273,3.167,17.818,7.833,214.091
2012-10-09,13.935,17.826,3.892,3.218,8.978,190.667,2.957,18.083,7.167,208.75
2012-10-10,28.729,40.0,11.27,4.562,16.229,195.542,4.25,25.458,16.818,221.0
2012-10-11,21.765,27.265,5.5,4.055,16.888,194.435,3.75,28.609,19.208,223.043
2012-10-12,13.896,18.854,4.958,3.438,11.167,193.292,3.333,19.667,8.875,212.958
2012-10-13,19.396,26.438,7.042,3.77,12.292,197.792,3.792,25.708,12.792,223.5
2012-10-14,18.27,21.084,2.812,4.354,21.792,198.478,4.609,26.13,23.292,224.609
2012-10-15,19.854,27.917,8.062,3.75,26.294,197.292,4.333,27.917,27.292,225.208
2012-10-16,20.125,24.521,4.396,4.375,25.25,194.864,3.625,24.318,23.25,219.182
2012-10-17,19.562,24.312,4.75,2.875,16.208,192.522,3.708,26.609,13.625,219.13
2012-10-18,18.062,22.916,4.854,2.375,10.375,193.455,3.542,21.636,10.792,215.091
2012-10-19,18.104,25.604,7.5,3.271,7.396,194.292,4.292,24.583,10.25,218.875
2012-10-20,27.542,36.834,9.292,4.438,17.0,199.565,5.0,28.13,18.25,227.696
2012-10-21,27.062,31.688,4.625,7.25,30.521,201.739,6.609,29.348,29.792,231.087
2012-10-22,31.312,42.792,11.48,6.208,22.333,199.958,4.625,24.417,27.083,224.375
2012-10-23,26.218,40.326,14.109,3.848,5.26,195.478,4.304,23.304,11.0,218.783
2012-10-24,25.792,37.146,11.354,3.424,12.48,196.917,4.792,29.0,13.917,225.917
2012-10-25,36.666,56.542,19.875,4.375,15.416,202.083,5.583,38.042,18.875,240.125
2012-10-26,34.938,51.771,16.834,4.771,22.188,199.478,5.417,36.609,23.333,236.087
2012-10-27,24.896,30.271,5.375,4.375,24.02,196.087,4.417,26.87,22.583,222.957
2012-10-28,13.396,16.188,2.792,2.542,13.229,193.125,3.739,20.083,10.208,213.208
2012-10-29,17.896,24.166,6.271,3.042,12.062,194.818,4.833,24.727,11.042,219.545
2012-10-30,26.438,46.896,20.458,3.646,12.5,199.75,4.875,27.375,15.458,227.125
2012-10-31,26.125,36.958,10.834,3.708,12.98,197.696,5.125,29.87,14.125,227.565
2012-11-01,25.396,38.396,13.0,3.979,16.5,198.174,5.125,22.652,16.333,220.826
2012-11-02,18.52,27.938,9.416,2.771,8.938,195.375,4.25,19.25,13.375,214.625
2012-11-03,14.375,19.208,4.834,3.0,18.354,197.958,4.458,17.083,17.0,215.042
2012-11-04,17.73,21.562,3.834,2.875,12.854,199.217,4.208,22.957,17.083,222.174
2012-11-05,26.69,33.085,6.395,3.384,20.67,195.609,4.609,30.652,20.1,226.261
2012-11-06,34.684,62.918,28.234,4.616,24.943,200.292,6.348,29.125,23.458,229.417
2012-11-07,30.5,42.708,12.208,5.042,23.688,200.435,6.667,21.739,25.5,222.174
2012-11-08,34.521,47.854,13.333,5.042,25.604,199.087,6.875,25.739,33.625,224.826
2012-11-09,23.625,33.584,9.958,2.666,23.916,196.522,4.917,23.174,28.25,219.696
2012-11-10,19.566,26.926,7.36,2.762,19.305,193.19,4.458,19.429,18.75,212.619
2012-11-11,16.771,19.542,2.77,1.854,6.416,195.125,3.348,20.333,7.542,215.458
2012-11-12,31.159,47.682,16.523,4.771,16.565,198.292,6.208,26.917,23.958,225.208
2012-11-13,33.792,58.021,24.23,4.625,26.062,200.391,5.917,26.391,24.583,226.783
2012-11-14,20.458,30.896,10.438,4.688,14.292,197.167,4.625,16.292,14.083,213.458
2012-11-15,23.666,37.146,13.48,2.562,6.562,198.25,4.583,23.958,8.375,222.208
2012-11-16,38.27,69.958,31.688,3.917,12.875,204.0,5.75,35.217,13.75,239.217
2012-11-17,31.166,44.438,13.271,2.292,10.292,195.667,5.333,33.375,11.417,229.042
2012-11-18,13.271,16.542,3.271,2.584,12.416,192.75,5.043,17.417,14.917,210.167
2012-11-19,32.505,53.769,21.263,4.47,14.196,199.87,5.583,27.783,18.333,227.652
2012-11-20,27.916,44.229,16.312,4.208,22.938,194.458,5.833,34.625,24.333,229.083
2012-11-21,22.686,29.04,6.354,3.026,8.721,194.708,5.043,25.5,13.5,220.208
2012-11-22,45.416,89.896,44.48,5.042,20.562,202.391,6.875,55.304,22.708,257.696
2012-11-23,24.938,34.271,9.334,2.583,18.084,194.917,5.417,30.792,22.042,225.708
2012-11-24,12.604,15.605,3.0,2.354,4.625,192.591,3.708,20.5,8.542,213.091
2012-11-25,23.334,29.334,6.0,2.916,8.5,198.609,4.522,27.348,11.375,225.957
2012-11-26,27.688,44.166,16.479,2.146,12.104,193.75,5.167,27.292,12.625,221.042
2012-11-27,22.042,36.958,14.916,2.77,6.708,193.478,4.583,17.652,11.0,211.13
2012-11-28,35.916,75.667,39.75,3.792,11.792,202.739,6.625,42.391,15.542,245.13
2012-11-29,48.916,141.062,92.146,5.584,43.896,214.875,9.792,71.5,33.958,286.375
2012-11-30,23.562,44.583,21.021,2.292,23.479,197.333,5.167,31.333,21.083,228.667
2012-12-01,17.666,25.146,7.479,2.521,7.084,195.696,4.583,22.261,8.304,217.957
2012-12-02,14.52,17.416,2.896,2.166,6.271,197.083,3.478,16.375,9.958,213.458
2012-12-03,31.75,59.021,27.271,2.834,14.292,200.833,5.875,41.708,15.95,242.542
2012-12-04,26.0,44.456,18.456,3.348,17.356,196.238,4.957,23.619,17.182,219.857
2012-12-05,32.875,56.875,24.0,4.708,12.819,199.042,5.667,28.25,15.958,227.292
2012-12-06,21.271,33.542,12.271,4.062,7.75,197.125,4.833,18.083,11.875,215.208
2012-12-07,35.438,62.208,26.771,4.834,13.75,200.304,5.417,27.217,16.875,227.522
2012-12-08,23.062,31.708,8.646,4.48,17.375,195.625,4.958,20.417,16.875,216.042
2012-12-09,10.666,13.792,3.125,3.584,10.583,193.167,4.87,10.667,11.833,203.833
2012-12-10,19.727,31.796,12.068,2.561,8.104,195.045,4.125,15.045,8.208,210.091
2012-12-11,29.166,46.0,16.834,2.958,5.938,199.522,5.174,26.261,10.25,225.783
2012-12-12,26.75,42.166,15.416,2.146,6.584,199.727,4.875,30.864,8.875,230.591
2012-12-13,38.562,74.938,36.375,3.542,10.938,201.696,6.583,40.609,14.458,242.304
2012-12-14,41.729,73.75,32.02,3.479,18.79,204.696,6.875,49.043,21.458,253.739
2012-12-15,35.666,60.521,24.854,2.479,33.458,197.167,6.5,40.375,18.792,237.542
2012-12-16,16.188,19.667,3.48,2.375,13.834,195.522,5.087,25.826,12.042,221.348
2012-12-17,36.542,66.916,30.375,3.75,18.375,201.875,7.167,36.375,21.417,238.25
2012-12-18,24.52,52.48,27.958,3.375,23.812,197.583,6.417,28.958,17.333,226.542
2012-12-19,17.542,25.062,7.521,2.229,3.792,194.739,4.167,23.087,5.875,217.826
2012-12-20,34.108,68.718,34.608,3.304,9.376,202.565,6.696,32.696,12.667,235.261
2012-12-21,37.75,59.458,21.708,2.667,10.458,198.833,5.625,36.667,14.792,235.5
2012-12-22,23.75,42.896,19.146,2.188,12.77,193.783,5.375,25.304,11.708,219.087
2012-12-23,16.479,23.292,6.812,3.396,14.916,198.458,6.043,18.25,18.625,216.708
2012-12-24,17.396,23.521,6.125,2.98,9.417,195.375,4.792,14.167,11.0,209.542
2012-12-25,31.718,58.218,26.5,3.954,15.954,197.318,6.826,27.0,18.125,224.318
2012-12-26,20.042,32.479,12.438,2.875,9.021,194.333,5.125,18.583,11.875,212.917
2012-12-27,35.708,68.375,32.666,3.625,8.438,200.875,6.0,31.958,12.0,232.833
2012-12-28,33.334,58.417,25.084,2.292,17.062,199.174,5.958,35.391,14.333,234.565
2012-12-29,33.438,61.188,27.75,2.646,11.666,202.348,6.875,33.261,10.667,235.609
2012-12-30,21.834,28.812,6.979,1.667,14.417,196.636,5.478,28.864,8.25,225.5
2012-12-31,8.979,11.938,2.958,2.833,6.438,195.522,3.958,8.435,7.75,203.957
2013-01-01,14.812,17.688,2.875,5.25,29.125,208.875,5.417,15.667,29.833,224.542
2013-01-02,11.833,13.833,2.0,4.312,19.521,197.957,4.292,10.087,16.208,208.043
2013-01-03,20.479,25.979,5.5,3.708,8.166,206.458,4.833,19.75,13.792,226.208
2013-01-04,18.312,30.292,11.98,2.958,10.02,206.542,5.333,22.958,15.375,229.5
2013-01-05,14.062,18.312,4.25,2.104,5.666,200.957,3.783,16.217,7.083,217.174
2013-01-06,24.271,35.584,11.312,2.146,6.021,201.478,4.417,26.913,9.136,228.391
2013-01-07,39.416,77.688,38.271,3.562,10.625,206.833,6.5,39.333,16.125,246.167
2013-01-08,36.75,57.646,20.896,2.104,18.542,199.478,5.417,38.0,15.625,237.478
2013-01-09,19.75,30.688,10.938,1.674,4.993,191.042,3.792,19.042,4.5,210.083
2013-01-10,21.896,34.542,12.646,1.875,4.417,191.708,5.042,25.708,6.458,217.417
2013-01-11,26.854,38.542,11.688,3.417,4.792,193.478,5.083,27.043,18.625,220.522
2013-01-12,20.979,29.104,8.125,4.625,18.167,195.708,5.583,23.833,25.0,219.542
2013-01-13,12.562,15.167,2.604,3.417,15.083,190.261,4.208,18.87,16.75,209.13
2013-01-14,26.837,39.451,12.614,2.348,5.261,194.0,4.5,28.545,10.25,222.545
2013-01-15,29.458,51.77,22.312,2.333,6.375,194.542,4.708,29.042,11.25,223.583
2013-01-16,33.271,57.562,24.292,2.729,8.896,196.708,4.913,28.875,10.292,225.583
2013-01-17,28.951,47.592,18.642,2.324,7.36,200.957,5.043,31.87,11.708,232.826
2013-01-18,24.75,36.896,12.146,4.396,21.896,201.375,5.917,23.958,27.333,225.333
2013-01-19,11.104,14.02,2.916,1.896,6.062,198.375,4.174,14.167,8.417,212.542
2013-01-20,39.562,67.646,28.084,3.688,16.75,204.87,5.958,36.087,19.417,240.957
2013-01-21,32.979,53.479,20.5,4.375,25.5,199.625,6.792,23.917,26.583,223.542
2013-01-22,21.666,30.77,9.104,2.708,11.521,197.043,4.792,22.0,16.292,219.043
2013-01-23,33.48,56.812,23.334,3.292,12.334,203.273,5.583,28.364,18.833,231.636
2013-01-24,43.584,87.688,44.104,4.938,18.75,212.864,7.542,50.136,26.333,263.0
2013-01-25,49.458,96.146,46.688,7.021,36.333,212.083,9.917,61.542,34.667,273.625
2013-01-26,16.792,22.875,6.084,3.084,18.458,196.375,4.609,20.042,17.583,216.417
2013-01-27,25.166,44.166,19.0,3.0,8.188,199.652,4.75,25.0,13.167,224.652
2013-01-28,41.458,85.271,43.812,6.354,21.271,205.5,6.0,35.25,23.333,240.75
2013-01-29,40.708,79.479,38.771,5.396,22.562,207.5,6.833,37.875,25.792,245.375
2013-01-30,47.636,107.022,59.386,3.718,44.13,206.636,8.318,63.091,28.917,269.727
2013-01-31,35.521,58.75,23.229,5.146,27.416,204.375,5.583,42.917,26.042,247.292
2013-02-01,40.792,65.25,24.458,5.042,21.48,203.083,6.917,46.292,22.208,249.375
2013-02-02,33.416,47.834,14.417,4.458,38.646,207.609,7.13,44.522,32.75,252.13
2013-02-03,37.73,94.438,56.708,4.562,56.771,210.727,8.5,56.045,39.783,266.773
2013-02-04,16.021,26.25,10.23,2.417,4.75,194.167,4.0,26.125,3.708,220.292
2013-02-05,16.02,24.792,8.771,1.938,2.854,196.333,3.5,20.667,6.208,217.0
2013-02-06,15.979,22.625,6.646,1.729,5.604,195.304,3.542,19.304,7.458,214.609
2013-02-07,12.792,17.208,4.417,1.604,3.27,193.083,3.042,16.875,7.833,209.958
2013-02-08,17.271,22.771,5.5,1.25,4.354,191.792,3.958,19.708,4.542,211.5
2013-02-09,10.708,14.5,3.792,1.292,5.77,194.261,3.435,16.435,4.792,210.696
2013-02-10,16.152,21.522,5.37,1.978,8.413,196.958,3.739,22.583,10.042,219.542
2013-02-11,6.771,8.854,2.084,1.188,3.479,194.739,2.583,11.261,5.208,206.0
2013-02-12,18.062,26.0,7.938,1.73,3.604,195.826,3.708,19.043,7.083,214.87
2013-02-13,17.625,24.042,6.416,1.75,5.958,196.318,3.875,17.909,6.292,214.227
2013-02-14,28.271,40.416,12.145,1.542,8.292,197.792,4.292,28.542,10.125,226.333
2013-02-15,21.021,31.188,10.166,1.542,8.666,193.0,3.75,17.762,6.542,210.762
2013-02-16,11.312,13.625,2.312,3.792,14.0,196.542,4.174,15.625,24.583,212.167
2013-02-17,27.104,45.104,18.0,4.562,25.854,203.667,5.833,24.042,33.167,227.708
2013-02-18,12.166,16.355,4.188,2.125,8.188,193.391,3.333,17.435,13.25,210.826
2013-02-19,10.48,13.875,3.396,1.958,10.396,192.87,3.167,13.217,12.5,206.087
2013-02-20,21.458,30.312,8.854,2.458,11.166,196.333,3.833,20.708,14.833,217.042
2013-02-21,22.416,30.354,7.938,2.5,12.084,197.391,4.583,21.435,18.5,218.826
2013-02-22,19.312,27.729,8.417,2.48,7.479,196.292,4.083,17.542,14.042,213.833
2013-02-23,19.625,24.77,5.146,2.708,7.479,199.625,4.087,22.25,15.458,221.875
2013-02-24,39.562,62.084,22.52,3.917,10.25,203.087,6.083,33.435,19.542,236.522
2013-02-25,47.271,78.021,30.75,7.292,44.312,208.208,7.542,38.0,49.75,246.208
2013-02-26,37.18,51.689,14.508,6.009,59.924,204.955,7.261,38.636,63.625,243.591
2013-02-27,29.521,40.062,10.542,2.688,32.834,197.435,5.167,35.13,26.458,232.565
2013-02-28,21.354,36.396,15.042,3.271,33.166,203.792,4.833,21.667,29.083,225.458
2013-03-01,19.958,24.854,4.896,3.021,31.188,197.458,5.417,26.167,34.958,223.625
2013-03-02,9.188,10.979,1.792,1.958,9.479,193.565,3.957,14.174,10.958,207.739
2013-03-03,12.208,16.438,4.229,1.938,5.979,195.174,3.333,14.13,8.182,209.304
2013-03-04,27.708,41.792,14.084,2.917,11.27,199.042,4.333,26.167,14.375,225.208
2013-03-05,20.0,27.854,7.854,1.792,15.666,194.958,4.458,21.875,12.417,216.833
2013-03-06,15.625,22.396,6.771,2.188,9.312,194.043,4.0,17.261,12.875,211.304
2013-03-07,21.146,33.396,12.25,3.0,7.062,195.875,4.042,14.417,12.958,210.292
2013-03-08,17.438,26.646,9.208,2.938,9.333,195.87,4.333,14.087,13.833,209.957
2013-03-09,14.667,18.438,3.771,4.354,12.084,197.0,4.435,11.727,22.167,208.727
2013-03-10,14.854,23.75,8.896,2.229,7.188,193.75,3.958,15.458,8.833,209.208
2013-03-11,28.921,43.696,14.774,3.99,9.517,200.583,6.591,17.333,11.7,217.917
2013-03-12,49.918,85.234,35.316,8.456,22.108,205.048,7.0,37.429,30.0,242.476
2013-03-13,32.292,48.479,16.188,2.042,25.729,194.792,5.708,39.833,16.083,234.625
2013-03-14,16.416,24.333,7.916,2.188,6.125,190.5,3.875,15.792,8.375,206.292
2013-03-15,27.229,37.667,10.438,3.834,15.521,198.522,5.583,19.0,22.292,217.522
2013-03-16,30.5,37.166,6.666,6.812,36.896,207.208,6.13,26.75,39.875,233.958
2013-03-17,47.958,63.625,15.666,8.521,54.146,204.174,6.917,29.348,53.25,233.522
2013-03-18,48.646,81.396,32.75,6.083,49.854,204.391,6.833,41.435,42.0,245.826
2013-03-19,18.018,22.368,4.35,3.782,19.228,195.714,4.087,22.095,21.538,217.81
2013-03-20,25.75,37.625,11.875,2.416,16.312,195.083,4.542,28.417,11.25,223.5
2013-03-21,10.916,14.396,3.48,2.396,5.25,194.125,3.625,17.125,7.125,211.25
2013-03-22,22.02,30.125,8.104,3.604,5.458,196.565,4.208,17.261,11.5,213.826
2013-03-23,28.812,35.938,7.125,7.042,23.0,200.958,5.087,19.125,25.0,220.083
2013-03-24,48.48,64.521,16.042,10.125,44.271,201.583,7.042,32.667,52.214,234.25
2013-03-25,57.324,89.328,32.003,14.748,38.544,207.783,6.636,31.087,39.87,238.87
2013-03-26,48.166,78.979,30.812,5.312,32.354,205.833,6.5,59.708,28.333,265.542
2013-03-27,25.625,46.52,20.896,3.896,28.958,197.875,4.625,28.75,20.917,226.625
2013-03-28,37.938,51.568,13.63,6.347,36.216,196.261,4.958,25.739,35.591,222.0
2013-03-29,38.02,49.166,11.146,5.73,26.52,198.625,5.375,30.625,25.042,229.25
2013-03-30,14.5,17.73,3.229,2.604,11.958,190.565,4.087,17.739,9.75,208.304
2013-03-31,15.689,22.621,6.932,4.042,13.042,194.348,3.75,18.913,16.083,213.261
2013-04-01,33.73,49.875,16.146,6.208,12.27,199.043,4.458,25.522,17.333,224.565
2013-04-02,34.458,42.584,8.125,3.896,23.646,196.87,5.083,35.087,21.708,231.957
2013-04-03,23.312,31.75,8.438,3.166,20.48,192.682,4.043,22.318,18.318,215.0
2013-04-04,49.0,66.208,17.208,7.625,23.771,200.042,5.75,36.667,27.333,236.708
2013-04-05,37.292,46.25,8.958,7.208,21.375,197.25,4.792,30.667,24.792,227.917
2013-04-06,19.688,24.104,4.416,3.146,14.646,191.783,3.792,23.0,11.292,214.783
2013-04-07,10.292,12.958,2.667,3.834,9.542,193.458,5.0,12.042,4.958,205.5
2013-04-08,29.916,42.854,12.938,4.75,14.666,198.5,4.667,19.958,15.083,218.458
2013-04-09,35.155,49.079,13.924,6.544,26.782,199.682,5.217,26.955,25.833,226.636
2013-04-10,22.834,31.792,8.958,5.458,13.708,196.167,4.208,14.292,18.167,210.458
2013-04-11,25.834,35.354,9.52,5.875,17.52,196.75,4.625,15.708,21.792,212.458
2013-04-12,28.875,40.625,11.75,5.02,20.167,198.217,4.917,24.565,22.25,222.783
2013-04-13,21.812,29.48,7.667,4.979,14.354,196.783,4.375,16.87,19.292,213.652
2013-04-14,19.23,22.334,3.104,10.271,29.792,199.542,4.478,21.292,31.667,220.833
2013-04-15,26.25,35.021,8.771,6.896,26.312,198.348,4.125,18.522,27.833,216.87
2013-04-16,29.008,37.832,8.824,8.979,32.791,195.783,4.625,25.043,30.125,220.826
2013-04-17,35.583,49.521,13.938,7.312,31.584,193.792,5.375,26.042,29.083,219.833
2013-04-18,33.375,47.812,14.438,7.667,25.188,195.217,4.292,26.435,24.75,221.652
2013-04-19,11.312,15.208,3.896,4.208,11.729,193.87,3.125,14.565,14.792,208.435
2013-04-20,12.0,14.896,2.896,3.542,12.396,196.208,3.542,17.667,13.75,213.875
2013-04-21,7.542,9.625,2.083,2.229,5.562,192.913,4.435,12.739,4.958,205.652
2013-04-22,18.587,26.261,7.674,3.37,11.109,195.913,4.13,21.435,14.292,217.348
2013-04-23,34.729,44.417,9.688,4.75,14.458,198.75,4.458,29.083,19.833,227.833
2013-04-24,31.938,41.479,9.542,2.354,19.0,195.478,4.875,39.217,13.958,234.696
2013-04-25,42.479,55.604,13.125,7.354,19.188,198.609,5.125,22.348,24.208,220.957
2013-04-26,26.938,35.208,8.271,6.416,31.104,195.708,5.0,17.208,31.958,212.917
2013-04-27,22.688,29.938,7.25,5.188,20.084,197.217,4.917,15.565,22.667,212.783
2013-04-28,14.645,16.812,2.166,5.042,16.27,197.0,4.565,16.917,19.708,213.917
2013-04-29,20.02,23.73,3.708,6.229,19.604,197.75,4.583,18.917,22.833,216.667
2013-04-30,38.73,52.312,13.584,5.021,26.666,197.217,5.333,23.609,23.042,220.826
2013-05-01,12.833,17.23,4.396,2.938,9.792,191.5,3.167,16.458,9.0,207.958
2013-05-02,11.271,16.396,5.125,2.729,5.542,191.625,2.917,15.75,5.833,207.375
2013-05-03,12.5,15.895,3.396,3.25,8.625,192.957,3.167,14.609,8.708,207.565
2013-05-04,14.0,17.229,3.229,3.938,11.375,194.25,3.792,16.958,13.083,211.208
2013-05-05,16.896,19.458,2.562,5.625,23.625,198.625,4.522,14.833,26.792,213.458
2013-05-06,20.625,24.666,4.042,6.354,26.396,197.636,5.125,18.364,29.625,216.0
2013-05-07,9.416,13.021,3.604,3.771,9.542,190.75,3.083,16.333,9.417,207.083
2013-05-08,28.542,42.334,13.792,5.062,13.292,196.875,3.542,15.708,12.458,212.583
2013-05-09,48.25,66.562,18.312,8.52,15.292,200.682,5.167,24.045,19.0,224.727
2013-05-10,49.348,69.326,19.978,5.87,18.63,200.087,6.13,42.391,25.042,242.478
2013-05-11,33.562,61.792,28.229,3.625,37.375,197.875,6.083,33.208,24.875,231.083
2013-05-12,26.062,31.0,4.938,7.916,19.292,201.261,4.826,19.87,22.833,221.13
2013-05-13,35.667,45.666,10.0,7.166,25.229,198.292,4.708,24.625,24.273,222.917
2013-05-14,37.854,48.625,10.771,7.75,25.062,198.13,5.5,24.87,24.208,223.0
2013-05-15,25.23,34.062,8.833,5.979,16.333,191.217,3.792,17.609,14.917,208.826
2013-05-16,12.438,15.208,2.77,4.146,28.834,191.625,3.208,18.583,29.042,210.208
2013-05-17,23.896,29.833,5.938,6.292,12.958,193.458,3.083,15.458,15.958,208.917
2013-05-18,24.0,29.229,5.229,6.708,13.271,193.913,3.792,20.261,18.458,214.174
2013-05-19,12.854,15.104,2.25,4.25,11.583,190.542,3.13,15.292,9.833,205.833
2013-05-20,31.542,43.438,11.895,5.792,11.104,194.917,3.917,18.25,11.417,213.167
2013-05-21,31.666,39.416,7.75,6.979,29.125,198.391,4.875,20.739,30.25,219.13
2013-05-22,39.562,50.0,10.438,10.166,53.5,203.792,6.0,21.458,45.087,225.25
2013-05-23,16.568,19.522,2.955,6.174,17.413,194.875,3.435,21.042,18.458,215.917
2013-05-24,31.271,39.062,7.792,6.416,14.208,199.087,3.958,23.826,16.333,222.913
2013-05-25,24.166,27.916,3.75,6.771,20.375,197.167,4.348,22.625,22.375,219.792
2013-05-26,12.562,15.0,2.438,5.062,16.666,196.667,3.043,12.792,16.667,209.458
2013-05-27,22.646,29.938,7.292,4.979,18.938,193.13,3.583,17.217,18.542,210.348
2013-05-28,15.042,18.854,3.812,3.396,10.625,189.208,2.583,18.667,7.417,207.875
2013-05-29,22.678,33.64,10.962,3.464,12.968,189.25,4.167,30.917,9.292,220.167
2013-05-30,29.188,46.646,17.458,6.188,34.166,198.652,5.0,22.391,30.5,221.043
2013-05-31,28.0,34.584,6.583,7.021,19.354,198.174,4.25,24.348,23.667,222.522
2013-06-01,21.396,25.833,4.438,5.77,17.416,197.0,3.583,53.762,15.0,250.762
2013-06-02,21.958,24.792,2.833,8.312,16.73,199.739,4.0,20.304,20.375,220.043
2013-06-03,30.144,38.142,8.0,7.226,23.152,196.783,4.091,20.043,21.864,216.826
2013-06-04,27.521,37.979,10.458,6.688,23.646,196.292,3.792,24.0,19.083,220.292
2013-06-05,27.437,38.97,11.532,7.104,21.256,197.708,3.917,26.625,20.208,224.333
2013-06-06,14.208,17.646,3.438,5.271,14.125,191.261,2.917,24.0,17.042,215.261
2013-06-07,17.375,21.646,4.271,5.75,17.979,192.083,3.375,26.458,21.292,218.542
2013-06-08,19.729,24.292,4.562,6.708,26.875,193.958,3.542,21.292,23.0,215.25
2013-06-09,12.312,14.708,2.396,4.979,20.896,194.609,3.304,22.0,16.833,216.609
2013-06-10,16.458,20.562,4.104,4.521,16.166,191.5,3.0,20.125,13.792,211.625
2013-06-11,9.375,12.333,2.958,3.125,7.5,188.792,2.5,18.333,6.708,207.125
2013-06-12,8.562,11.98,3.417,2.938,5.416,185.174,2.125,21.652,7.583,206.826
2013-06-13,26.792,39.375,12.584,7.208,18.167,191.917,3.625,23.458,17.87,215.375
2013-06-14,20.666,26.229,5.562,5.5,21.312,188.333,2.875,20.75,15.542,209.083
2013-06-15,22.562,31.23,8.667,4.334,23.542,189.783,4.208,28.826,17.833,218.609
2013-06-16,15.27,19.23,3.958,4.375,15.229,192.25,4.043,19.75,11.087,212.0
2013-06-17,23.708,35.834,12.125,5.396,33.042,187.75,3.792,17.917,22.792,205.667
2013-06-18,23.688,37.062,13.375,6.0,31.52,187.739,3.375,19.652,25.542,207.391
2013-06-19,19.875,36.666,16.792,3.854,32.542,187.333,3.5,18.208,14.292,205.542
2013-06-20,41.127,57.546,16.418,3.496,16.555,203.583,4.435,27.042,11.417,230.625
2013-06-21,39.744,55.714,15.97,3.464,16.79,200.696,5.25,27.435,14.25,228.13
2013-06-22,25.854,34.625,8.771,5.208,18.104,199.042,4.958,19.75,16.0,218.792
