date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,CO_mean
2015-03-04,202.27,16.25,27.931,38.548,10.618,26.438,5.542,,218.52,74.5,65.334,50.5,15.1,10.6,6.55,9.292
2015-03-05,199.354,17.542,20.82,27.25,6.431,35.229,5.833,,216.896,79.5,61.625,40.5,19.65,14.252,8.55,6.625
2015-03-06,193.062,10.708,11.847,13.93,2.083,20.916,1.825,,203.771,87.5,71.25,54.5,19.1,15.833,13.8,3.458
2015-03-07,193.154,14.088,15.832,22.061,6.229,20.448,3.385,,207.242,89.0,74.084,54.5,21.2,16.319,12.55,4.917
2015-03-08,196.0,12.562,17.806,26.597,8.792,32.375,2.258,,208.562,88.5,69.708,42.5,17.2,14.031,11.8,5.208
2015-03-09,194.597,6.246,7.121,8.59,1.468,8.026,0.195,,200.842,85.5,75.708,50.5,13.1,9.565,7.85,2.87
2015-03-10,197.708,7.167,7.007,8.764,1.757,8.916,0.708,,204.875,69.0,59.604,46.5,10.3,8.565,7.05,3.833
2015-03-11,198.375,6.667,7.153,9.347,2.194,6.396,0.558,,205.042,77.0,57.771,41.5,10.5,7.606,4.9,3.542
2015-03-12,199.229,8.146,6.882,8.708,1.826,7.771,1.208,,207.375,69.0,54.104,35.0,11.05,6.731,2.75,4.125
2015-03-13,198.896,8.479,9.507,11.298,1.792,10.208,1.733,,207.375,87.5,66.5,48.0,10.95,7.704,5.25,4.333
2015-03-14,195.76,7.544,6.015,7.388,1.372,12.772,0.691,,203.303,85.5,67.708,44.5,12.0,7.933,5.9,3.542
2015-03-15,197.0,9.666,7.104,8.486,1.382,16.458,1.375,,206.666,69.0,52.666,35.0,12.35,8.002,3.15,4.708
2015-03-16,197.75,14.048,16.285,20.874,4.589,16.442,5.155,,211.799,69.5,54.0,34.5,15.7,9.908,5.35,6.043
2015-03-17,196.792,16.084,18.674,25.417,6.743,20.729,6.108,,212.875,76.0,58.688,37.5,18.85,12.281,5.35,8.417
2015-03-18,195.271,19.604,27.021,37.577,10.556,23.834,2.208,,214.875,91.5,81.542,68.0,13.65,12.069,11.0,5.792
2015-03-19,194.396,15.479,16.903,23.743,6.84,26.333,1.783,,209.875,92.0,73.708,41.0,19.65,14.156,10.4,5.792
2015-03-20,194.292,7.25,4.076,4.861,0.785,13.834,1.008,,201.542,71.0,49.25,30.0,16.2,11.01,6.75,2.875
2015-03-21,194.652,5.717,5.146,6.167,1.021,6.083,0.816,,200.37,71.5,51.458,33.0,13.65,9.158,4.45,2.75
2015-03-22,195.292,11.25,14.181,19.306,5.125,10.312,4.142,,206.542,76.5,54.438,30.5,17.0,10.219,3.8,7.208
2015-03-23,193.584,9.737,13.114,16.754,3.639,18.483,2.684,,203.32,70.5,57.084,40.0,17.15,12.273,7.15,5.5
2015-03-24,193.042,4.188,4.68,5.771,1.09,8.854,0.125,,197.23,60.5,45.083,26.0,13.3,9.735,5.35,2.375
2015-03-25,195.202,5.41,4.584,5.817,1.233,7.813,0.342,,200.612,67.0,43.875,28.0,12.5,7.662,2.1,2.87
2015-03-26,194.916,6.729,7.222,8.715,1.493,10.438,1.533,,201.646,58.0,43.854,28.5,13.2,8.0,2.8,3.833
2015-03-27,194.854,7.146,9.68,11.028,1.347,16.854,2.408,,202.0,68.5,51.854,34.0,14.0,9.2,5.3,4.625
2015-03-28,196.412,11.71,13.042,15.24,2.198,22.862,2.473,,208.122,76.5,60.708,42.5,15.25,9.89,4.2,4.917
2015-03-29,197.438,12.292,14.479,17.66,3.18,31.708,4.958,,209.729,73.0,56.77,42.0,16.45,11.338,4.95,7.25
2015-03-30,195.042,13.655,14.446,18.177,3.732,29.55,4.251,,208.698,75.5,61.834,47.0,18.4,14.204,10.1,8.913
2015-03-31,194.979,14.938,16.944,22.243,5.299,35.812,4.134,,209.916,87.0,73.042,48.5,18.5,14.175,9.95,7.083
2015-04-01,191.438,9.562,12.181,15.257,3.076,15.479,1.85,,201.0,91.0,79.958,66.5,20.05,17.304,14.85,4.625
2015-04-02,196.416,10.77,15.211,18.487,3.276,14.0,2.847,,207.188,75.0,64.708,53.0,17.8,15.217,12.5,5.042
2015-04-03,190.792,12.792,14.476,18.606,4.13,17.416,1.947,,203.583,94.0,83.854,70.0,20.5,18.452,15.2,3.958
2015-04-04,193.229,12.042,18.778,24.875,6.097,15.542,2.325,,205.27,93.0,83.52,63.5,20.75,17.598,15.75,4.875
2015-04-05,190.75,10.938,14.514,17.306,2.792,16.75,2.183,,201.688,93.5,85.5,71.0,22.45,18.665,16.5,4.833
2015-04-06,197.892,19.5,22.021,36.375,14.354,21.958,1.55,,217.392,92.0,89.312,85.0,17.6,16.367,12.95,5.75
2015-04-07,194.646,7.188,5.236,6.611,1.375,7.188,0.183,,201.833,79.5,65.438,56.0,13.3,11.717,9.3,3.083
2015-04-08,196.114,7.918,5.131,7.039,1.908,9.565,0.608,,204.032,78.0,60.688,50.0,12.6,9.35,6.25,3.167
2015-04-09,196.604,9.834,14.992,18.58,3.588,13.75,2.798,,206.438,78.5,57.958,47.5,12.8,10.362,6.4,6.0
2015-04-10,195.047,9.668,11.521,14.253,2.732,7.627,0.538,,204.714,90.0,83.708,76.5,13.25,11.992,10.1,4.391
2015-04-11,195.188,9.75,7.618,9.569,1.951,7.271,0.892,,204.938,81.0,66.52,50.5,17.85,14.158,11.25,4.083
2015-04-12,195.75,9.084,10.542,12.104,1.563,11.708,2.709,,204.834,72.0,54.479,41.0,17.6,14.112,8.7,3.917
2015-04-13,191.608,8.956,11.493,13.882,2.389,9.042,1.167,,200.566,78.5,71.271,65.0,15.85,14.552,12.1,3.667
2015-04-14,192.854,10.521,16.382,22.535,6.153,15.792,3.375,,203.375,85.0,73.062,46.5,17.5,13.912,10.0,5.125
2015-04-15,195.254,9.729,11.732,13.907,2.174,20.776,3.434,,204.983,87.5,63.875,51.0,16.15,13.0,8.7,6.042
2015-04-16,197.5,12.042,12.713,14.245,1.532,35.083,4.51,,209.542,81.0,60.77,42.0,20.25,16.642,11.0,6.167
2015-04-17,193.234,8.356,8.51,9.823,1.313,21.984,1.974,,201.59,72.0,45.354,27.0,18.35,15.167,10.3,3.783
2015-04-18,194.188,11.125,15.57,19.201,3.632,22.0,5.883,,205.312,71.0,54.062,29.0,20.95,15.146,7.3,8.292
2015-04-19,193.021,12.084,17.993,20.472,2.479,27.208,2.358,,205.104,88.5,81.604,66.0,17.85,15.696,13.6,5.958
2015-04-20,193.63,16.434,18.097,30.354,12.257,17.188,1.692,,210.065,94.5,86.979,72.0,19.25,16.354,13.05,5.625
2015-04-21,194.084,7.438,6.146,7.222,1.076,7.646,1.133,,201.521,77.0,61.938,46.0,18.45,14.381,11.5,3.083
2015-04-22,197.187,11.428,16.046,20.812,4.766,19.892,5.816,,208.614,80.0,59.375,30.5,20.65,14.696,9.35,6.375
2015-04-23,197.52,12.646,19.138,23.278,4.14,22.688,5.882,,210.167,77.5,49.52,22.5,22.65,15.998,9.4,6.833
2015-04-24,197.932,12.096,17.5,20.648,3.148,28.913,6.059,,210.027,75.0,49.104,21.5,22.5,16.833,11.65,8.304
2015-04-25,200.542,12.416,17.111,19.167,2.056,36.625,6.05,,212.958,71.5,56.958,37.5,21.3,16.388,11.0,5.792
2015-04-26,200.125,10.604,14.208,15.861,1.653,35.0,5.258,,210.73,78.0,54.084,24.5,24.75,17.612,11.2,4.917
2015-04-27,194.761,9.326,16.646,20.66,4.014,31.979,6.317,,204.087,75.0,55.146,30.0,25.5,19.615,13.65,5.708
2015-04-28,192.304,8.108,11.436,13.788,2.352,29.529,2.617,,200.412,80.5,61.812,40.0,23.45,19.81,16.3,4.333
2015-04-29,190.0,7.292,9.153,10.91,1.757,14.292,1.942,,197.292,77.0,61.25,45.0,23.95,20.152,17.05,3.417
2015-04-30,190.761,10.804,17.626,23.212,5.587,15.566,2.918,,201.565,87.5,76.104,62.0,20.95,18.252,16.2,5.565
2015-05-01,190.73,9.854,14.599,19.13,4.53,21.792,6.136,,200.583,90.0,68.938,47.0,25.1,19.617,14.55,6.25
2015-05-02,188.979,8.229,11.104,13.75,2.646,16.75,3.983,,197.208,85.5,65.146,42.0,27.25,20.869,15.65,4.583
2015-05-03,188.688,7.458,12.694,15.326,2.632,15.188,1.517,,196.146,90.5,82.73,71.0,19.7,18.169,16.65,4.208
2015-05-04,191.326,10.13,10.951,14.062,3.111,13.0,1.608,,201.456,91.5,79.084,60.0,21.1,18.765,17.0,3.583
2015-05-05,195.062,8.041,7.771,8.653,0.882,18.458,2.633,,203.104,68.0,41.667,23.0,23.3,18.479,14.0,4.792
2015-05-06,195.438,11.062,14.716,17.722,3.007,22.792,6.4,,206.5,73.0,58.375,39.0,23.45,18.454,12.45,5.958
2015-05-07,191.71,8.428,8.693,10.108,1.416,13.362,1.444,,200.138,89.5,68.625,45.0,22.2,18.154,14.55,3.583
2015-05-08,191.886,8.587,13.723,16.773,3.049,15.754,3.665,,200.474,85.5,59.958,29.5,25.0,19.24,13.7,4.391
2015-05-09,191.125,5.5,11.25,12.931,1.68,13.834,2.025,,196.625,85.5,71.875,52.0,21.35,17.779,15.7,3.583
2015-05-10,193.542,4.416,8.521,9.562,1.042,20.833,2.65,,197.958,85.0,59.042,38.0,24.35,19.171,13.65,4.083
2015-05-11,194.724,6.588,12.359,14.538,2.18,19.208,3.886,,201.212,66.0,51.771,40.5,22.0,18.667,14.95,4.792
2015-05-12,190.046,8.616,16.521,20.812,4.292,13.542,1.825,,197.958,91.5,79.396,66.0,18.1,15.815,11.85,5.167
2015-05-13,194.812,7.708,10.628,12.098,1.47,24.375,3.482,,202.521,90.0,64.0,40.5,24.85,18.723,11.65,5.682
2015-05-14,194.729,12.375,23.149,26.639,3.49,26.584,5.331,,207.104,74.0,61.604,39.5,22.3,18.733,14.3,6.917
2015-05-15,191.646,13.084,17.368,22.477,5.108,28.854,5.787,,204.729,88.5,69.0,52.0,27.45,21.627,16.25,5.958
2015-05-16,189.208,9.5,14.792,19.222,4.43,16.688,1.175,,198.708,93.5,83.396,64.5,23.75,20.448,15.75,3.167
2015-05-17,193.875,7.688,10.688,12.798,2.111,22.125,2.783,,201.562,79.5,54.73,27.5,25.7,19.367,13.05,4.458
2015-05-18,195.077,10.358,21.018,26.357,5.339,20.083,2.262,,205.435,93.0,72.917,51.5,21.0,17.85,16.05,5.625
2015-05-19,192.416,12.77,20.035,27.25,7.215,14.021,3.558,,205.188,93.5,75.438,46.0,26.6,21.194,17.4,4.792
2015-05-20,193.226,9.747,15.716,20.346,4.63,21.028,3.423,,202.974,89.5,60.75,33.0,25.55,20.206,14.15,4.87
2015-05-21,193.271,5.834,10.85,13.069,2.219,10.292,2.383,,199.104,69.5,52.896,36.0,23.15,17.471,11.65,3.375
2015-05-22,194.812,8.875,17.256,22.455,5.198,18.062,5.577,,203.688,77.0,54.625,32.0,25.55,19.727,14.05,5.458
2015-05-23,193.188,8.896,15.486,18.535,3.048,18.48,4.308,,202.084,80.0,68.146,54.0,22.55,19.938,18.15,5.25
2015-05-24,192.271,6.875,10.09,11.653,1.562,18.438,4.008,,199.146,82.0,64.375,42.0,25.6,20.696,17.0,3.667
2015-05-25,192.868,13.737,15.344,18.952,3.608,27.987,5.751,,206.604,82.0,59.312,34.5,27.65,21.771,16.4,4.708
2015-05-26,192.916,13.583,17.132,21.028,3.896,28.5,5.8,,206.5,81.0,57.604,31.0,28.95,22.94,17.45,4.75
2015-05-27,194.252,14.612,18.844,21.402,2.558,31.291,7.107,,208.864,75.5,52.562,34.5,28.85,22.912,17.1,6.478
2015-05-28,197.416,22.146,27.827,31.481,3.655,35.708,7.491,,219.562,66.5,54.125,41.5,26.35,22.085,17.75,6.792
2015-05-29,193.646,15.375,16.155,19.052,2.897,32.854,5.526,,209.021,78.5,55.062,32.0,30.15,23.646,17.8,6.708
2015-05-30,189.854,11.875,15.292,17.625,2.333,32.334,4.0,,201.729,91.5,72.021,53.5,25.45,22.006,19.75,7.25
2015-05-31,190.125,9.416,4.945,5.854,0.91,22.458,0.892,,199.542,89.5,67.208,50.0,26.6,23.283,20.15,3.458
2015-06-01,192.108,10.714,8.45,10.307,1.856,23.114,2.471,,202.822,80.5,59.812,40.0,27.95,23.471,18.05,3.5
2015-06-02,190.792,11.23,10.736,13.493,2.757,31.542,3.483,,202.02,92.5,73.792,53.0,27.75,23.717,21.25,4.333
2015-06-03,191.912,11.28,10.332,12.674,2.342,12.438,0.528,,203.193,94.0,74.104,37.0,26.5,21.679,15.95,3.261
2015-06-04,194.396,10.166,10.357,13.486,3.129,8.542,2.027,,204.562,67.0,47.062,28.0,26.15,20.762,14.85,3.375
2015-06-05,193.375,10.229,12.274,15.195,2.921,9.646,1.07,,203.604,86.0,75.229,60.0,18.35,16.86,15.15,3.0
2015-06-06,191.438,9.0,6.958,8.472,1.514,7.25,0.9,,200.438,90.5,68.688,50.0,23.15,18.873,14.1,3.0
2015-06-07,192.98,8.208,7.743,9.243,1.5,9.167,2.367,,201.188,81.0,64.229,49.5,24.05,20.204,16.35,3.292
2015-06-08,194.134,12.866,19.302,23.934,4.633,15.958,1.771,,207.0,93.0,79.75,66.0,22.5,19.879,17.8,5.5
2015-06-09,192.708,15.042,17.638,24.762,7.124,11.854,1.604,,207.75,94.0,86.708,75.0,22.75,20.967,19.7,4.625
2015-06-10,193.271,13.982,15.846,21.717,5.871,20.312,3.888,,207.253,93.5,77.438,62.5,24.8,21.923,18.75,5.043
2015-06-11,192.75,16.27,27.07,37.021,9.952,23.312,1.233,,209.021,94.0,89.292,78.5,21.7,20.683,19.8,6.833
2015-06-12,194.438,13.875,17.854,23.666,5.813,27.666,2.492,,208.312,94.0,75.188,54.0,28.8,24.192,20.45,6.208
2015-06-13,198.396,12.875,16.868,20.646,3.778,42.894,5.608,,211.27,83.5,66.958,49.5,27.55,22.738,19.45,7.375
2015-06-14,190.604,8.854,8.811,10.016,1.205,24.292,2.723,,199.458,85.0,70.625,55.5,26.15,22.485,20.1,4.417
2015-06-15,190.69,10.466,12.691,16.284,3.593,21.786,4.154,,201.156,88.0,72.854,57.5,27.85,23.223,19.7,6.542
2015-06-16,189.646,13.042,18.556,25.298,6.743,20.979,2.55,,202.688,89.5,84.604,70.5,23.95,21.89,20.9,3.958
2015-06-17,193.532,12.159,13.095,17.414,4.32,30.878,2.625,,205.692,91.5,76.104,56.5,26.45,22.583,19.3,4.304
2015-06-18,189.688,8.75,8.028,9.174,1.146,12.75,0.625,,198.438,92.0,83.583,71.0,23.1,21.394,20.1,3.292
2015-06-19,191.125,12.166,16.472,20.333,3.861,7.979,1.492,,203.292,92.0,83.354,71.5,22.15,20.471,19.0,5.25
2015-06-20,192.188,11.333,8.903,10.826,1.924,14.875,1.975,,203.521,88.5,71.646,52.5,27.0,22.921,19.7,4.208
2015-06-21,192.479,9.958,8.305,9.812,1.508,15.896,2.891,,202.438,86.5,69.584,50.0,27.4,23.585,20.4,3.417
2015-06-22,194.596,10.998,12.401,15.846,3.445,18.271,2.192,,205.594,84.0,75.312,65.5,24.7,22.16,20.05,4.208
2015-06-23,193.125,9.833,10.493,13.424,2.93,29.646,3.158,,202.958,89.0,69.875,52.0,27.7,23.635,19.3,5.583
2015-06-24,194.201,10.978,12.199,15.374,3.175,39.769,4.668,,205.178,84.5,69.125,52.5,28.45,24.619,20.85,5.348
2015-06-25,192.02,10.521,13.458,15.66,2.202,40.312,3.225,,202.542,88.0,71.625,55.5,28.6,25.115,22.25,5.25
2015-06-26,186.542,9.688,15.042,20.312,5.271,13.584,1.108,,196.23,94.0,89.625,70.0,25.15,23.244,21.9,3.708
2015-06-27,189.812,6.938,8.722,10.167,1.444,9.52,1.417,,196.75,85.0,76.729,70.0,23.45,22.156,20.7,3.292
2015-06-28,189.666,5.812,3.398,4.265,0.867,11.208,0.736,,195.479,85.0,63.084,45.0,26.4,22.223,17.7,2.5
2015-06-29,189.26,6.978,7.296,9.288,1.992,9.625,2.365,,196.239,76.5,59.646,42.5,27.15,22.86,18.1,3.292
2015-06-30,189.979,8.979,14.861,18.256,3.395,19.084,2.308,,198.958,92.0,77.417,55.5,25.25,21.948,19.9,4.458
2015-07-01,188.13,7.326,13.599,16.821,3.222,10.932,2.504,,195.456,96.0,80.833,62.5,27.1,23.431,20.1,6.043
2015-07-02,192.438,5.729,10.702,12.68,1.979,22.77,2.767,,198.167,88.5,72.416,54.5,26.65,22.775,19.65,4.792
2015-07-03,194.542,8.146,14.91,18.562,3.653,26.25,3.417,,202.688,88.0,72.458,55.5,27.3,23.362,19.6,4.708
2015-07-04,193.688,7.188,13.014,16.354,3.34,21.729,1.867,,200.875,92.0,84.416,74.0,23.3,21.142,19.35,5.083
2015-07-05,193.438,5.604,8.153,9.57,1.417,19.104,2.117,,199.042,90.5,75.542,58.0,25.95,21.906,18.7,3.917
2015-07-06,196.817,9.66,16.093,20.492,4.4,26.847,3.299,,206.477,86.5,75.542,63.0,24.95,22.548,20.35,6.083
2015-07-07,196.792,10.25,20.771,28.042,7.271,18.708,1.608,,207.042,93.0,84.979,75.5,24.25,22.54,20.55,7.833
2015-07-08,192.174,9.953,20.247,31.149,10.902,19.975,2.314,,202.127,93.5,83.604,67.5,28.45,24.712,22.25,7.261
2015-07-09,187.479,9.188,12.826,19.965,7.139,18.479,1.858,,196.667,91.5,77.25,56.0,31.6,27.154,24.15,5.75
2015-07-10,186.833,8.5,12.194,16.889,4.695,21.334,4.1,,195.333,85.5,70.77,57.0,32.45,28.446,25.05,4.625
2015-07-11,185.625,7.062,10.736,13.68,2.944,26.625,3.017,,192.688,84.0,73.958,61.5,31.1,27.748,25.2,4.75
2015-07-12,183.812,5.916,8.361,10.236,1.875,19.062,2.133,,189.73,82.5,71.479,55.5,31.9,28.058,25.6,3.667
2015-07-13,178.602,7.253,3.99,6.482,2.493,8.171,0.852,,185.854,91.5,76.25,64.5,28.65,27.194,25.3,2.542
2015-07-14,181.02,9.188,8.229,11.93,3.701,12.312,2.042,,190.208,89.5,75.75,55.0,30.45,26.906,25.0,4.208
2015-07-15,182.014,12.234,9.695,15.069,5.374,14.549,2.351,,194.248,90.0,64.896,45.5,33.05,28.75,24.2,4.261
2015-07-16,181.562,8.27,2.236,3.368,1.132,6.688,0.3,,189.834,66.5,59.771,48.5,33.9,29.31,27.6,3.125
2015-07-17,183.521,8.188,6.875,9.674,2.799,5.354,2.183,,191.708,82.0,74.375,63.5,28.2,24.485,22.0,5.5
2015-07-18,186.333,9.688,8.632,12.104,3.472,10.354,3.417,,196.021,85.5,69.25,54.0,29.05,25.025,21.05,3.125
2015-07-19,185.458,11.312,9.931,13.09,3.16,16.5,2.667,,196.771,90.0,74.75,58.5,31.2,27.138,23.75,3.417
2015-07-20,180.952,5.548,7.669,12.053,4.384,8.062,2.142,,186.5,90.0,75.146,51.5,32.25,27.425,25.5,2.917
2015-07-21,178.764,5.398,9.792,16.154,6.363,7.087,2.397,,184.162,91.0,77.958,59.0,30.15,27.06,24.7,3.542
2015-07-22,179.416,3.73,6.995,9.689,2.695,6.375,1.47,,183.146,93.0,88.688,82.0,26.15,25.256,24.15,2.958
2015-07-23,179.02,3.917,7.102,11.606,4.504,8.041,2.776,,182.938,93.0,79.375,63.5,27.95,25.415,23.7,3.542
2015-07-24,179.013,4.875,7.468,14.7,7.232,8.987,2.579,,183.888,83.0,68.625,53.0,31.05,27.448,24.35,3.826
2015-07-25,178.541,4.292,4.84,10.5,5.66,7.542,2.417,,182.834,86.0,68.229,53.0,31.55,28.054,24.3,5.167
2015-07-26,179.02,4.104,3.819,6.667,2.847,8.479,1.267,,183.125,85.5,64.542,46.5,33.05,28.771,23.9,2.667
2015-07-27,179.353,8.434,8.147,10.822,2.676,12.304,2.828,,187.786,91.5,75.354,59.5,30.25,27.294,24.9,3.708
2015-07-28,183.042,9.875,13.813,17.743,3.93,23.604,4.075,,192.917,87.0,76.312,60.0,31.75,27.792,25.2,4.75
2015-07-29,187.405,10.208,11.174,14.03,2.856,31.432,2.356,,197.614,90.5,78.479,60.0,31.75,28.023,25.25,4.826
2015-07-30,189.146,11.562,13.028,15.819,2.792,37.834,3.442,,200.708,89.5,72.708,54.5,33.55,29.356,25.95,4.917
2015-07-31,186.354,10.646,14.632,17.618,2.986,31.5,3.517,,197.0,88.0,70.0,50.0,34.0,29.396,25.95,3.917
2015-08-01,184.958,11.333,14.951,17.875,2.924,32.5,4.775,,196.292,84.0,68.312,50.0,33.95,29.3,25.15,5.083
2015-08-02,184.812,11.021,12.264,14.833,2.57,39.916,5.2,,195.834,81.5,69.292,54.0,33.35,29.046,25.35,4.792
2015-08-03,182.169,11.872,12.568,15.403,2.835,36.662,3.946,,194.042,84.5,67.916,51.5,33.1,28.846,25.0,5.083
2015-08-04,182.125,10.938,12.257,14.736,2.479,38.354,4.975,,193.062,84.5,66.438,46.5,33.65,29.104,25.0,4.833
2015-08-05,181.585,11.661,10.903,13.514,2.611,42.658,4.109,,193.246,84.0,65.334,46.5,33.95,29.377,25.55,4.0
2015-08-06,183.688,11.646,11.951,14.736,2.785,39.021,3.9,,195.334,81.0,63.938,47.0,34.75,30.029,25.55,4.042
2015-08-07,184.688,11.958,14.306,17.979,3.674,31.458,3.775,,196.646,79.0,67.0,50.0,33.9,29.923,27.1,5.042
2015-08-08,185.542,12.521,11.57,13.993,2.424,25.771,3.459,,198.062,84.5,68.125,49.5,35.15,29.975,25.9,4.208
2015-08-09,182.896,10.688,9.972,10.847,0.875,26.521,3.408,,193.584,84.0,67.562,47.5,34.0,29.75,26.35,3.708
2015-08-10,186.424,11.124,12.406,14.963,2.556,26.438,4.504,,197.55,80.5,67.48,49.0,33.5,29.371,25.6,4.217
2015-08-11,189.396,11.416,10.451,11.764,1.312,32.396,3.117,,200.812,80.5,67.896,53.0,32.3,29.104,25.85,4.167
2015-08-12,189.818,10.75,9.448,10.823,1.375,22.07,1.152,,200.568,93.0,85.438,73.5,27.55,25.223,23.25,3.792
2015-08-13,186.667,10.104,8.653,11.132,2.479,11.542,0.825,,196.771,92.0,82.708,67.0,29.75,25.917,23.6,3.667
2015-08-14,186.292,8.958,7.021,8.833,1.812,10.479,1.775,,195.25,87.5,72.708,56.5,29.55,26.179,23.0,3.25
2015-08-15,190.812,9.834,8.542,10.014,1.472,21.73,3.142,,200.646,89.0,67.23,44.5,32.05,26.85,22.85,5.417
2015-08-16,194.98,10.5,8.778,9.875,1.097,27.166,3.467,,205.479,80.0,65.646,48.5,32.65,27.45,22.4,5.667
2015-08-17,188.2,8.939,9.949,11.772,1.823,8.625,1.355,,197.138,93.0,81.479,67.0,26.9,25.135,23.0,3.5
2015-08-18,190.292,9.125,8.007,10.097,2.09,10.604,1.975,,199.416,91.0,71.02,53.5,31.3,26.719,22.25,4.208
2015-08-19,193.362,12.065,16.873,21.574,4.701,12.809,1.3,,205.428,94.0,87.229,78.5,25.9,24.867,24.05,4.455
2015-08-20,184.625,10.125,10.32,14.833,4.514,11.312,1.7,,194.75,95.0,83.396,64.5,29.4,26.402,24.55,3.625
2015-08-21,182.208,9.916,10.347,18.833,8.486,15.438,2.942,,192.125,93.0,80.292,65.0,29.7,27.077,24.85,4.083
2015-08-22,187.771,8.646,7.083,8.347,1.264,9.5,1.892,,196.417,90.5,73.938,56.0,30.9,27.485,24.85,2.958
2015-08-23,190.646,8.52,4.757,5.486,0.729,9.688,1.575,,199.166,85.0,64.166,46.5,31.6,27.271,22.55,2.875
2015-08-24,190.161,9.978,9.615,11.204,1.589,12.382,2.113,,200.138,74.0,61.146,53.5,29.55,27.279,23.5,4.542
2015-08-25,185.521,6.792,4.653,5.347,0.694,6.812,1.517,,192.312,89.5,74.646,61.0,29.4,26.594,23.95,2.625
2015-08-26,187.748,7.588,8.722,10.502,1.78,5.35,1.582,,195.336,80.5,68.479,54.0,27.5,24.921,22.35,4.0
2015-08-27,190.729,10.146,11.833,15.861,4.028,15.334,3.825,,200.875,86.0,69.479,49.5,29.55,24.981,20.5,5.875
2015-08-28,192.334,12.875,16.604,19.722,3.118,21.771,3.308,,205.208,84.5,73.334,50.0,29.1,25.04,22.85,5.458
2015-08-29,192.354,11.0,14.139,16.653,2.514,22.396,3.467,,203.354,93.5,80.666,62.0,27.15,24.204,22.05,5.583
2015-08-30,188.375,8.188,6.292,7.382,1.09,7.98,1.042,,196.562,94.5,80.562,61.0,28.3,24.771,22.55,4.125
2015-08-31,192.904,14.211,17.469,21.275,3.806,11.614,1.077,,207.115,93.5,86.354,75.5,25.05,23.119,21.2,5.208
2015-09-01,186.354,12.396,10.327,13.375,3.049,6.75,1.475,,198.75,94.0,86.896,66.5,25.9,23.971,23.0,3.917
2015-09-02,187.04,11.508,10.174,13.499,3.325,10.388,2.228,,198.547,92.5,79.396,59.5,27.25,24.596,22.2,3.682
2015-09-03,189.438,11.333,9.479,11.604,2.125,16.75,3.358,,200.77,90.5,79.98,62.5,27.55,24.46,22.25,4.583
2015-09-04,193.458,11.938,8.646,10.125,1.479,23.584,1.667,,205.396,91.5,73.812,59.0,28.6,25.379,22.25,4.833
2015-09-05,196.479,13.0,8.618,10.007,1.389,18.812,2.042,,209.479,90.0,72.688,59.5,26.8,24.056,21.05,5.417
2015-09-06,194.75,11.562,7.583,8.534,0.951,7.375,0.533,,206.312,93.5,88.021,74.5,23.65,21.842,20.05,4.042
2015-09-07,193.778,7.843,4.752,5.664,0.912,3.352,0.204,,201.62,80.5,67.5,54.5,27.55,24.227,22.35,2.542
2015-09-08,193.062,7.542,4.598,5.59,0.993,5.042,0.142,,200.604,83.5,65.688,53.5,27.8,24.388,21.45,2.083
2015-09-09,191.318,9.523,12.554,15.754,3.201,4.097,0.597,,200.841,90.5,85.125,75.0,24.0,22.383,21.15,3.783
2015-09-10,191.312,7.021,5.743,7.521,1.778,2.812,0.25,,198.334,91.0,68.73,48.0,27.4,23.169,19.95,2.667
2015-09-11,193.708,8.792,9.035,11.048,2.014,10.5,2.092,,202.5,85.0,67.188,48.5,26.95,21.877,16.55,4.667
2015-09-12,197.208,10.084,13.056,15.68,2.625,19.812,3.575,,207.292,84.5,71.416,55.5,25.85,22.767,19.5,6.667
2015-09-13,194.875,7.479,5.549,6.507,0.958,10.646,1.117,,202.354,83.0,63.062,41.5,27.85,23.065,19.45,3.167
2015-09-14,194.248,5.242,5.976,7.18,1.204,8.092,1.138,,199.491,69.5,55.896,38.5,25.95,22.346,18.25,3.5
2015-09-15,194.084,7.042,10.174,12.354,2.18,11.854,2.492,,201.125,67.5,59.896,49.5,25.25,22.354,18.9,4.583
2015-09-16,193.104,7.375,10.223,12.351,2.128,14.52,1.12,,200.479,91.5,79.146,66.5,24.1,21.471,19.5,3.833
2015-09-17,191.112,7.443,8.366,10.03,1.664,8.102,0.88,,198.555,91.5,78.771,62.0,24.95,21.898,19.5,3.957
2015-09-18,190.562,4.062,5.396,6.868,1.472,8.146,0.275,,194.625,77.5,57.792,37.5,28.25,23.677,20.25,2.667
2015-09-19,190.146,4.729,6.18,7.778,1.598,9.542,0.883,,194.875,81.0,64.271,48.5,25.75,21.565,16.95,2.917
2015-09-20,190.208,4.833,5.792,6.979,1.187,9.938,1.242,,195.042,78.0,62.125,47.5,25.65,22.258,18.15,3.125
2015-09-21,191.37,9.26,6.76,8.45,1.689,11.042,1.576,,200.63,79.0,67.042,52.5,26.15,22.033,19.15,5.417
2015-09-22,191.208,10.333,7.326,9.111,1.785,13.625,1.992,,201.542,84.5,68.292,50.0,26.95,22.344,18.2,3.917
2015-09-23,192.062,11.27,8.762,10.28,1.518,19.854,3.063,,203.333,85.0,68.708,52.0,27.85,23.325,18.85,4.625
