date,CH4_mean,NMHC_mean,SO2_mean,SPM_mean,THC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2017-01-29,199.042,6.5,1.542,,205.542,19.625,39.167,19.542,4.917
2017-01-30,193.87,5.217,1.208,,199.087,16.833,30.167,13.333,4.667
2017-01-31,190.75,9.0,1.667,,199.75,20.913,43.174,22.261,6.25
2017-02-01,186.125,7.292,1.333,,193.417,23.417,43.917,20.5,5.875
2017-02-02,188.333,11.583,1.875,,199.917,19.042,33.833,14.792,8.167
2017-02-03,193.125,4.0,1.208,,197.125,14.375,23.708,9.333,8.375
2017-02-04,195.875,5.25,1.208,,201.125,11.792,18.208,6.417,5.792
2017-02-05,197.333,9.375,1.333,,206.708,21.958,45.417,23.458,8.875
2017-02-06,198.783,6.043,1.087,,204.826,16.696,35.348,18.652,7.478
2017-02-07,194.5,3.75,1.043,,198.25,15.333,31.5,16.167,3.0
2017-02-08,191.167,5.417,1.125,,196.583,19.583,39.458,19.875,4.708
2017-02-09,189.208,6.042,1.083,,195.25,18.792,37.0,18.208,9.792
2017-02-10,194.792,8.083,1.292,,202.875,18.458,30.875,12.417,16.958
2017-02-11,199.458,6.75,1.0,,206.208,10.25,15.75,5.5,11.25
2017-02-12,198.542,3.875,1.0,,202.417,13.083,22.917,9.833,5.542
2017-02-13,195.043,6.609,1.042,,201.652,20.583,43.958,23.375,7.5
2017-02-14,193.375,6.625,1.125,,200.0,18.913,39.826,20.913,7.042
2017-02-15,192.5,3.0,0.958,,195.5,8.583,19.0,10.417,5.25
2017-02-16,191.542,3.75,1.0,,195.292,15.792,29.708,13.917,4.667
2017-02-17,197.125,4.0,1.042,,201.125,11.875,23.583,11.708,7.708
2017-02-18,192.583,2.542,1.042,,195.125,6.083,10.875,4.792,5.5
2017-02-19,190.333,6.625,1.167,,196.958,19.125,35.167,16.042,5.208
2017-02-20,192.0,9.583,1.292,,201.583,20.875,40.542,19.667,7.042
2017-02-21,191.75,4.792,1.043,,196.542,16.042,31.25,15.208,5.708
2017-02-22,188.667,6.208,1.125,,194.875,18.958,34.083,15.125,5.5
2017-02-23,191.8,8.9,1.773,,200.7,19.652,33.522,13.87,11.13
2017-02-24,189.125,6.417,1.125,,195.542,15.5,29.5,14.0,9.208
2017-02-25,186.5,2.375,1.042,,188.875,7.917,11.667,3.75,9.0
2017-02-26,187.458,4.5,1.167,,191.958,15.083,26.208,11.125,7.583
2017-02-27,196.913,5.609,1.292,,202.522,16.375,26.042,9.667,9.583
2017-02-28,197.792,5.292,1.292,,203.083,19.391,34.435,15.043,8.625
2017-03-01,206.125,4.542,1.0,,210.667,10.5,19.125,8.625,3.417
2017-03-02,205.333,2.625,0.917,,207.958,5.5,11.958,6.458,7.875
2017-03-03,199.583,6.25,1.208,,205.833,18.583,34.708,16.125,9.25
2017-03-04,198.458,6.417,1.833,,204.875,10.542,17.542,7.0,13.417
2017-03-05,200.875,5.375,1.083,,206.25,16.417,27.75,11.333,6.375
2017-03-06,195.417,2.833,1.083,,198.25,9.5,17.583,8.083,6.833
2017-03-07,185.667,2.875,1.043,,188.542,12.625,23.125,10.5,5.583
2017-03-08,193.125,6.917,1.125,,200.042,20.375,43.083,22.708,6.375
2017-03-09,199.333,3.0,1.0,,202.333,8.625,17.042,8.417,1.583
2017-03-10,197.25,3.0,1.0,,200.25,9.042,14.958,5.917,4.292
2017-03-11,197.583,5.917,1.167,,203.5,9.917,16.458,6.542,6.708
2017-03-12,197.19,5.286,1.048,,202.476,12.45,23.25,10.8,11.304
2017-03-13,199.348,8.957,1.542,,208.304,24.75,45.458,20.708,14.25
2017-03-14,197.792,11.083,1.542,,208.875,19.522,34.696,15.174,18.083
2017-03-15,199.208,7.333,1.708,,206.542,19.417,33.667,14.25,19.625
2017-03-16,197.917,3.667,1.25,,201.583,9.292,17.0,7.708,5.208
2017-03-17,193.5,4.0,1.0,,197.5,12.083,19.792,7.708,4.375
2017-03-18,197.5,5.542,1.25,,203.042,11.292,17.792,6.5,7.5
2017-03-19,199.792,4.625,1.208,,204.417,11.583,21.333,9.75,6.25
2017-03-20,195.708,3.583,1.042,,199.292,9.583,17.875,8.292,4.208
2017-03-21,197.792,3.625,1.087,,201.417,12.5,23.083,10.583,5.083
2017-03-22,205.583,3.708,1.0,,209.292,8.917,14.583,5.667,1.333
2017-03-23,201.542,3.25,1.042,,204.792,12.375,21.75,9.375,4.208
2017-03-24,198.5,7.125,1.083,,205.625,13.5,25.25,11.75,6.5
2017-03-25,200.167,6.583,1.292,,206.75,12.5,18.75,6.25,17.125
2017-03-26,200.696,7.0,1.636,,207.696,17.364,28.955,11.591,25.773
2017-03-27,198.348,9.043,1.75,,207.391,21.25,37.125,15.875,23.417
2017-03-28,199.0,8.75,2.042,,207.75,17.348,30.565,13.217,17.583
2017-03-29,200.167,7.375,1.625,,207.542,13.125,24.958,11.833,17.5
2017-03-30,193.417,3.375,1.042,,196.792,9.375,17.75,8.375,5.625
2017-03-31,194.458,5.583,1.542,,200.042,15.042,23.292,8.25,7.875
2017-04-01,190.208,14.292,1.0,,204.5,12.042,22.042,10.0,8.5
2017-04-02,190.583,15.0,1.125,,205.583,7.917,13.083,5.167,10.833
2017-04-03,190.917,16.875,1.417,,207.792,15.583,28.875,13.292,18.042
2017-04-04,189.917,19.333,1.083,,209.25,20.0,38.0,18.0,18.125
2017-04-05,189.625,19.5,1.708,,209.125,19.333,38.625,19.292,19.5
2017-04-06,191.222,20.556,1.913,,211.778,19.87,36.957,17.087,22.217
2017-04-07,189.154,12.231,1.75,,201.385,13.708,26.083,12.375,10.292
2017-04-08,191.208,10.792,1.083,,202.0,15.083,28.75,13.667,15.167
2017-04-09,193.875,8.833,1.0,,202.708,8.292,13.833,5.542,11.625
2017-04-10,190.75,8.958,1.208,,199.708,15.208,30.167,14.958,10.167
2017-04-11,194.522,10.87,1.087,,205.391,10.958,24.417,13.458,7.042
2017-04-12,197.042,8.708,1.0,,205.75,10.783,23.13,12.348,6.417
2017-04-13,196.208,7.292,1.0,,203.5,11.333,23.458,12.125,12.0
2017-04-14,195.75,10.958,1.583,,206.708,19.333,36.0,16.667,17.0
2017-04-15,196.542,14.375,1.333,,210.917,19.042,30.542,11.5,21.125
2017-04-16,195.417,11.542,1.417,,206.958,9.083,14.167,5.083,24.0
2017-04-17,191.773,10.455,1.217,,202.227,11.174,20.783,9.609,20.318
2017-04-18,195.292,11.458,1.083,,206.75,11.583,21.417,9.833,4.708
2017-04-19,196.625,9.375,1.125,,206.0,11.25,24.625,13.375,5.042
2017-04-20,193.958,8.0,1.0,,201.958,8.542,17.083,8.542,5.875
2017-04-21,195.292,11.833,1.375,,207.125,17.458,36.958,19.5,9.292
2017-04-22,195.708,9.292,1.0,,205.0,9.208,20.25,11.042,8.125
2017-04-23,192.625,6.958,1.042,,199.583,5.833,9.833,4.0,4.667
2017-04-24,188.167,7.667,1.125,,195.833,14.0,32.917,18.917,8.292
2017-04-25,192.304,7.957,1.696,,200.261,16.208,32.833,16.625,11.125
2017-04-26,197.5,8.417,1.417,,205.917,16.043,29.565,13.522,11.792
2017-04-27,200.542,4.5,1.0,,205.042,11.125,20.792,9.667,7.333
2017-04-28,200.375,6.292,1.083,,206.667,16.292,31.625,15.333,9.083
2017-04-29,200.083,7.25,1.375,,207.333,8.792,14.542,5.75,10.167
2017-04-30,199.75,6.458,1.708,,206.208,8.958,13.708,4.75,13.625
2017-05-01,199.542,6.375,1.083,,205.917,10.833,21.792,10.958,11.375
2017-05-02,194.333,4.5,1.0,,198.833,8.167,15.667,7.5,5.708
2017-05-03,193.25,5.542,1.458,,198.792,8.375,14.375,6.0,9.083
2017-05-04,194.708,6.792,1.792,,201.5,8.208,13.208,5.0,11.167
2017-05-05,197.375,6.25,1.667,,203.625,7.625,12.25,4.625,14.583
2017-05-06,199.458,8.625,1.208,,208.083,9.333,16.333,7.0,15.583
2017-05-07,198.375,4.958,1.125,,203.333,6.292,10.583,4.292,17.25
2017-05-08,194.095,5.571,1.182,,199.667,10.217,17.957,7.739,10.565
2017-05-09,190.304,8.565,1.174,,198.87,14.042,28.417,14.375,8.042
2017-05-10,191.292,10.042,1.042,,201.333,18.348,41.435,23.087,11.417
2017-05-11,193.25,8.0,1.0,,201.25,12.667,25.875,13.208,8.417
2017-05-12,191.5,7.583,1.0,,199.083,11.5,21.292,9.792,11.0
2017-05-13,190.625,6.208,1.0,,196.833,6.833,12.667,5.833,3.0
2017-05-14,190.917,4.0,1.0,,194.917,4.25,7.0,2.75,3.792
2017-05-15,191.917,6.958,1.0,,198.875,15.917,32.125,16.208,4.458
2017-05-16,194.208,5.417,1.0,,199.625,11.083,23.917,12.833,4.375
2017-05-17,194.167,6.5,1.0,,200.667,11.583,26.042,14.458,7.042
2017-05-18,193.292,7.667,1.333,,200.958,12.375,24.792,12.417,8.0
2017-05-19,192.208,6.958,1.375,,199.167,13.292,26.875,13.583,11.167
2017-05-20,192.958,8.667,1.583,,201.625,8.958,14.542,5.583,17.333
2017-05-21,193.625,8.75,1.833,,202.375,8.042,12.625,4.583,23.167
2017-05-22,194.409,10.636,2.0,,205.045,13.957,24.565,10.609,26.522
2017-05-23,193.087,8.13,2.043,,201.217,15.0,27.25,12.25,23.292
2017-05-24,197.292,9.542,1.667,,206.833,14.522,28.783,14.261,21.75
2017-05-25,193.458,8.292,1.0,,201.75,17.292,34.333,17.042,14.583
2017-05-26,196.583,7.833,1.0,,204.417,11.875,25.667,13.792,9.958
2017-05-27,192.0,5.417,1.0,,197.417,8.542,16.375,7.833,5.333
2017-05-28,192.5,5.0,1.0,,197.5,6.542,10.917,4.375,7.208
2017-05-29,194.417,5.625,1.25,,200.042,12.292,25.833,13.542,10.167
2017-05-30,200.958,9.5,1.708,,210.458,13.167,23.125,9.958,26.5
2017-05-31,204.375,8.875,1.917,,213.25,16.917,26.792,9.875,31.375
2017-06-01,193.083,6.0,1.0,,199.083,14.417,30.25,15.833,10.042
2017-06-02,193.75,16.792,1.0,,210.542,12.583,24.917,12.333,4.417
2017-06-03,195.583,7.292,1.0,,202.875,7.125,18.333,11.208,1.75
2017-06-04,192.792,4.417,1.0,,197.208,3.708,7.417,3.708,1.917
2017-06-05,191.583,4.125,1.0,,195.708,9.25,18.833,9.583,4.833
2017-06-06,190.95,10.85,1.211,,201.8,9.235,22.412,13.176,7.917
2017-06-07,192.542,14.0,1.684,,206.542,13.923,29.615,15.692,14.391
2017-06-08,194.25,13.167,1.0,,207.417,16.833,35.0,18.167,10.5
2017-06-09,197.583,13.0,1.208,,210.583,13.458,26.792,13.333,8.042
2017-06-10,201.833,12.583,1.0,,214.417,8.25,16.292,8.042,9.792
2017-06-11,195.0,10.208,1.0,,205.208,4.667,8.583,3.917,7.375
2017-06-12,194.167,11.292,1.0,,205.458,11.042,21.083,10.042,4.792
2017-06-13,194.792,10.333,1.208,,205.125,9.458,23.792,14.333,7.083
2017-06-14,197.625,10.708,1.0,,208.333,11.083,23.833,12.75,10.625
2017-06-15,193.042,9.625,1.125,,202.667,9.083,19.333,10.25,7.0
2017-06-16,194.333,10.917,1.0,,205.25,10.667,20.167,9.5,6.292
2017-06-17,195.333,9.833,1.0,,205.167,7.042,13.792,6.75,5.5
2017-06-18,195.708,10.375,1.0,,206.083,5.958,10.875,4.917,6.958
2017-06-19,200.375,11.083,1.0,,211.458,9.083,19.833,10.75,10.417
2017-06-20,201.391,8.043,1.375,,209.435,11.833,29.083,17.25,12.208
2017-06-21,199.417,9.042,1.0,,208.458,12.391,27.391,15.0,12.5
2017-06-22,193.125,6.125,1.0,,199.25,7.167,13.292,6.125,11.25
2017-06-23,196.875,7.958,1.208,,204.833,10.667,17.833,7.167,11.875
2017-06-24,206.083,6.708,1.5,,212.792,8.417,15.917,7.5,17.708
2017-06-25,194.75,5.333,1.042,,200.083,5.708,10.917,5.208,17.583
2017-06-26,195.833,5.458,1.0,,201.292,8.083,18.167,10.083,6.208
2017-06-27,197.727,7.636,1.0,,205.364,9.304,22.087,12.783,10.304
2017-06-28,198.458,7.917,1.167,,206.375,11.292,22.875,11.583,11.667
2017-06-29,212.583,8.667,1.5,,221.25,10.583,24.292,13.708,17.833
2017-06-30,207.125,9.542,1.458,,216.667,12.5,24.542,12.042,26.208
2017-07-01,216.375,9.917,1.0,,226.292,8.625,16.792,8.167,16.583
2017-07-02,206.542,8.292,1.0,,214.833,6.917,11.083,4.167,19.417
2017-07-03,219.5,9.389,1.0,,228.889,11.167,30.708,19.542,13.292
2017-07-04,196.696,7.913,1.0,,204.609,13.083,28.708,15.625,6.125
2017-07-05,194.167,7.375,1.0,,201.542,13.348,25.13,11.783,7.417
2017-07-06,202.667,6.667,1.125,,209.333,9.208,19.25,10.042,8.792
2017-07-07,208.125,8.75,1.542,,216.875,10.25,20.167,9.917,12.958
2017-07-08,213.833,7.25,1.458,,221.083,7.458,15.417,7.958,17.333
2017-07-09,207.625,7.458,1.5,,215.083,5.25,9.583,4.333,15.833
2017-07-10,206.417,9.208,2.208,,215.625,13.542,24.5,10.958,26.792
2017-07-11,196.524,9.857,2.087,,206.381,12.739,24.652,11.913,25.348
2017-07-12,189.583,10.208,2.0,,199.792,10.708,22.0,11.292,16.583
2017-07-13,189.875,10.0,1.833,,199.875,11.625,27.25,15.625,16.958
2017-07-14,185.083,8.625,1.917,,193.708,10.583,21.75,11.167,18.042
2017-07-15,188.958,9.75,1.917,,198.708,9.25,15.875,6.625,19.75
2017-07-16,192.333,9.917,1.292,,202.25,5.708,11.542,5.833,15.208
2017-07-17,192.917,7.958,1.042,,200.875,6.75,13.458,6.708,10.708
2017-07-18,197.435,12.913,1.25,,210.348,10.042,23.375,13.333,8.542
2017-07-19,197.273,11.636,1.318,,208.909,8.957,23.913,14.957,7.75
2017-07-20,193.458,12.375,1.458,,205.833,11.125,26.292,15.167,14.667
2017-07-21,189.958,13.958,1.833,,203.917,11.708,23.833,12.125,18.417
2017-07-22,187.125,14.333,1.167,,201.458,8.417,15.375,6.958,16.0
2017-07-23,194.417,13.542,1.0,,207.958,8.167,16.042,7.875,12.125
2017-07-24,201.792,13.333,1.042,,215.125,11.652,25.261,13.609,5.522
2017-07-25,203.667,13.75,1.125,,217.417,13.333,28.0,14.667,10.667
2017-07-26,196.208,11.083,1.5,,207.292,8.583,18.875,10.292,10.417
2017-07-27,197.917,10.542,1.167,,208.458,9.833,24.667,14.833,8.75
2017-07-28,200.458,13.875,1.167,,214.333,12.75,22.542,9.792,18.667
2017-07-29,196.25,12.792,1.0,,209.042,10.75,18.458,7.708,7.625
2017-07-30,190.083,11.042,1.0,,201.125,3.958,10.208,6.25,5.167
2017-07-31,192.417,12.25,1.292,,204.667,6.708,19.625,12.917,8.583
2017-08-01,187.739,8.478,1.333,,196.217,8.125,21.5,13.375,8.958
2017-08-02,185.75,6.958,1.304,,192.708,7.739,20.174,12.435,9.0
2017-08-03,187.958,6.75,1.125,,194.708,8.208,23.208,15.0,11.417
2017-08-04,187.333,7.708,1.042,,195.042,9.667,28.0,18.333,10.792
2017-08-05,188.619,8.762,1.042,,197.381,6.875,15.875,9.0,9.708
2017-08-06,224.8,4.667,1.0,,229.467,3.667,8.917,5.25,11.333
2017-08-07,209.25,6.0,1.273,,215.25,3.136,6.909,3.773,10.304
2017-08-08,199.083,6.083,1.0,,205.167,3.208,7.083,3.875,5.667
2017-08-09,193.708,6.208,1.0,,199.917,5.75,11.875,6.125,3.167
2017-08-10,190.292,6.292,1.0,,196.583,7.125,18.625,11.5,5.042
2017-08-11,188.958,6.625,1.0,,195.583,6.083,20.292,14.208,6.417
2017-08-12,191.958,7.083,1.0,,199.042,4.833,11.458,6.625,4.833
2017-08-13,187.125,5.917,1.0,,193.042,2.0,4.708,2.708,2.042
2017-08-14,185.833,5.833,1.0,,191.667,2.5,7.125,4.625,3.375
2017-08-15,184.174,2.87,1.0,,187.043,3.792,8.583,4.792,3.708
2017-08-16,187.583,3.75,0.957,,191.333,4.783,11.174,6.391,6.042
2017-08-17,184.958,4.958,1.0,,189.917,5.292,13.708,8.417,5.583
2017-08-18,184.0,4.583,1.042,,188.583,9.208,30.333,21.125,4.75
2017-08-19,185.0,4.917,1.0,,189.917,6.792,23.792,17.0,5.208
2017-08-20,183.667,3.417,1.0,,187.083,4.583,12.625,8.042,4.792
2017-08-21,186.375,5.167,1.0,,191.542,10.583,33.833,23.25,7.458
2017-08-22,192.727,7.727,1.048,,200.455,10.217,25.261,15.043,10.826
2017-08-23,190.625,9.0,1.042,,199.625,11.167,31.833,20.667,8.833
2017-08-24,199.333,8.625,1.375,,207.958,10.792,29.0,18.208,9.417
2017-08-25,193.667,7.458,1.125,,201.125,7.958,19.875,11.917,8.833
2017-08-26,194.708,4.75,1.0,,199.458,7.083,15.375,8.292,9.375
2017-08-27,200.333,5.458,1.125,,205.792,5.792,11.875,6.083,10.042
2017-08-28,205.833,6.5,1.375,,212.333,11.417,29.167,17.75,10.833
2017-08-29,199.87,10.652,1.208,,210.522,10.0,18.542,8.542,17.042
2017-08-30,193.542,7.833,1.435,,201.375,12.174,31.304,19.13,7.792
2017-08-31,193.417,6.708,1.0,,200.125,10.5,19.083,8.583,6.708
2017-09-01,195.958,6.625,1.208,,202.583,8.708,17.0,8.292,8.0
2017-09-02,197.875,6.083,1.083,,203.958,7.25,13.0,5.75,9.042
2017-09-03,194.75,5.208,1.083,,199.958,4.542,8.875,4.333,9.083
2017-09-04,205.75,8.708,1.167,,214.458,7.833,21.875,14.042,6.458
2017-09-05,195.583,7.375,1.292,,202.958,10.042,23.75,13.708,10.125
2017-09-06,204.875,8.667,1.0,,213.542,12.333,27.708,15.375,11.75
2017-09-07,195.0,7.333,1.0,,202.333,11.958,28.708,16.75,12.708
2017-09-08,192.292,7.167,1.125,,199.458,10.375,18.958,8.583,8.833
2017-09-09,194.542,7.917,1.208,,202.458,6.333,15.417,9.083,11.708
2017-09-10,194.917,7.875,1.042,,202.792,5.583,11.292,5.708,11.833
2017-09-11,194.091,8.091,1.217,,202.182,7.522,17.217,9.696,12.348
2017-09-12,189.348,8.304,1.0,,197.652,12.583,27.75,15.167,5.708
2017-09-13,187.625,5.667,1.0,,193.292,9.522,19.217,9.696,8.208
2017-09-14,189.625,6.0,1.0,,195.625,9.875,23.667,13.792,7.625
2017-09-15,189.583,5.75,1.0,,195.333,10.333,22.625,12.292,4.958
2017-09-16,185.81,5.905,1.0,,191.714,7.0,16.958,9.958,6.792
2017-09-17,190.042,5.583,1.0,,195.625,3.75,7.25,3.5,4.583
2017-09-18,189.417,5.375,1.0,,194.792,3.625,8.542,4.917,5.042
2017-09-19,191.167,7.417,1.042,,198.583,10.792,26.167,15.375,8.333
2017-09-20,195.25,7.833,1.208,,203.083,12.25,29.5,17.25,11.958
2017-09-21,190.333,5.208,1.0,,195.542,11.708,22.917,11.208,5.667
2017-09-22,187.75,6.042,1.125,,193.792,9.083,24.833,15.75,7.5
2017-09-23,186.833,6.0,1.0,,192.833,7.042,14.833,7.792,4.833
2017-09-24,190.833,6.25,1.0,,197.083,5.667,11.375,5.708,9.75
2017-09-25,192.292,7.5,1.125,,199.792,10.75,25.167,14.417,12.583
2017-09-26,195.714,6.762,1.19,,202.476,9.957,23.609,13.652,15.739
2017-09-27,196.375,6.583,1.458,,202.958,11.304,23.348,12.043,18.208
2017-09-28,195.75,5.083,1.0,,200.833,11.458,22.083,10.625,6.542
2017-09-29,196.292,6.333,1.083,,202.625,12.083,32.333,20.25,6.125
2017-09-30,194.375,5.375,1.0,,199.75,8.083,19.75,11.667,5.417
2017-10-01,191.75,4.208,1.0,,195.958,7.875,13.5,5.625,8.917
2017-10-02,199.458,9.292,1.042,,208.75,12.292,36.667,24.375,15.875
2017-10-03,199.792,6.208,1.0,,206.0,9.542,23.667,14.125,11.125
2017-10-04,192.0,2.917,1.0,,194.917,10.957,26.696,15.739,5.615
2017-10-05,187.429,5.095,1.0,,192.524,9.125,23.625,14.5,8.8
2017-10-06,186.333,6.167,1.167,,192.5,10.583,31.25,20.667,8.0
2017-10-07,187.333,4.958,1.0,,192.292,12.25,22.083,9.833,4.083
2017-10-08,185.625,3.917,1.0,,189.542,5.792,10.333,4.542,5.667
2017-10-09,187.083,3.792,1.125,,190.875,7.167,15.25,8.083,10.875
2017-10-10,190.478,7.783,1.042,,198.261,11.0,24.625,13.625,8.5
2017-10-11,193.5,7.792,1.0,,201.292,13.522,31.609,18.087,3.708
2017-10-12,194.542,7.125,1.0,,201.667,13.542,26.0,12.458,4.875
2017-10-13,191.958,7.292,1.0,,199.25,13.75,33.75,20.0,5.167
2017-10-14,192.625,7.625,1.083,,200.25,10.417,23.458,13.042,9.583
2017-10-15,190.542,6.125,1.0,,196.667,6.333,12.958,6.625,8.625
2017-10-16,190.167,6.5,1.0,,196.667,11.542,28.917,17.375,8.417
2017-10-17,193.958,7.458,1.125,,201.417,13.042,27.708,14.667,9.917
2017-10-18,191.292,8.583,1.0,,199.875,11.625,25.792,14.167,12.792
2017-10-19,197.208,10.417,1.125,,207.625,15.417,33.042,17.625,25.875
2017-10-20,196.227,7.364,1.0,,203.591,11.304,20.391,9.087,16.682
2017-10-21,194.5,6.458,1.0,,200.958,10.5,19.5,9.0,7.25
2017-10-22,199.5,9.208,1.0,,208.708,7.875,14.042,6.167,4.333
2017-10-23,201.333,4.25,1.0,,205.583,7.0,12.625,5.625,2.625
2017-10-24,189.87,9.957,1.042,,199.826,13.125,30.417,17.292,12.083
2017-10-25,192.0,10.333,1.0,,202.333,13.652,32.348,18.696,19.0
2017-10-26,190.0,11.75,1.208,,201.75,14.083,37.833,23.75,17.667
2017-10-27,188.583,11.083,1.417,,199.667,13.042,35.667,22.625,16.542
2017-10-28,185.875,9.75,1.083,,195.625,9.792,22.5,12.708,14.917
2017-10-29,194.333,8.875,1.0,,203.208,8.958,15.292,6.333,8.583
2017-10-30,195.375,7.333,1.0,,202.708,5.125,13.208,8.083,5.333
2017-10-31,191.333,15.208,1.042,,206.542,18.542,38.208,19.667,14.333
2017-11-01,193.417,15.333,1.217,,208.75,20.0,56.792,36.792,11.417
2017-11-02,193.708,16.25,1.375,,209.958,17.625,38.542,20.917,16.083
2017-11-03,195.625,13.708,1.375,,209.333,12.75,27.625,14.875,20.542
2017-11-04,195.0,8.333,1.0,,203.333,6.833,15.958,9.125,10.625
2017-11-05,188.833,7.792,1.0,,196.625,7.75,16.292,8.542,12.875
2017-11-06,191.1,13.9,1.083,,205.0,15.0,38.292,23.292,15.458
2017-11-07,195.913,11.565,1.417,,207.478,16.542,42.792,26.25,16.625
2017-11-08,200.958,10.292,1.625,,211.25,16.435,41.739,25.304,18.083
2017-11-09,196.381,3.905,1.0,,200.286,9.087,17.478,8.391,8.304
2017-11-10,195.958,6.708,1.167,,202.667,15.875,38.833,22.958,8.792
2017-11-11,202.625,4.917,1.0,,207.542,6.583,15.458,8.875,6.917
2017-11-12,196.583,3.5,0.958,,200.083,5.75,11.0,5.25,6.792
2017-11-13,197.208,7.583,1.333,,204.792,15.333,41.875,26.542,11.75
2017-11-14,204.25,13.792,1.0,,218.042,17.043,57.13,40.087,23.458
2017-11-15,200.167,7.333,1.13,,207.5,16.417,34.292,17.875,11.375
2017-11-16,198.917,4.25,0.958,,203.167,11.583,26.5,14.917,6.875
2017-11-17,197.25,7.667,1.333,,204.917,16.833,40.625,23.792,11.208
2017-11-18,202.917,4.5,1.167,,207.417,9.667,22.125,12.458,7.75
2017-11-19,200.833,1.667,0.917,,202.5,6.25,11.833,5.583,2.208
2017-11-20,200.208,5.625,1.042,,205.833,17.958,44.083,26.125,4.875
2017-11-21,190.217,6.826,1.0,,197.043,17.708,37.458,19.75,7.292
2017-11-22,193.333,12.375,1.917,,205.708,18.565,54.652,36.087,12.667
2017-11-23,198.917,7.917,1.0,,206.833,13.625,30.667,17.042,9.333
2017-11-24,195.667,8.375,1.0,,204.042,18.25,41.292,23.042,6.958
2017-11-25,192.333,7.042,1.0,,199.375,14.75,29.042,14.292,6.75
2017-11-26,193.5,5.5,0.875,,199.0,7.542,13.625,6.083,5.292
2017-11-27,187.0,9.409,1.0,,196.409,14.609,30.0,15.391,6.783
2017-11-28,189.958,11.25,1.625,,201.208,22.083,52.417,30.333,13.708
2017-11-29,196.292,9.708,1.478,,206.0,11.958,37.75,25.792,16.917
2017-11-30,194.0,5.542,1.0,,199.542,10.625,19.458,8.833,5.292
2017-12-01,192.375,5.833,1.125,,198.208,13.542,26.5,12.958,4.125
2017-12-02,189.292,6.542,1.0,,195.833,13.917,27.833,13.917,3.625
2017-12-03,192.417,8.708,1.042,,201.125,13.042,25.208,12.167,7.542
2017-12-04,198.905,7.762,1.167,,206.667,18.875,38.458,19.583,13.048
2017-12-05,195.261,4.913,1.0,,200.174,12.167,27.625,15.458,6.87
2017-12-06,190.417,8.083,1.042,,198.5,18.957,39.783,20.826,3.667
2017-12-07,191.958,10.542,1.333,,202.5,20.667,51.0,30.333,7.292
2017-12-08,193.522,6.043,1.042,,199.565,13.417,29.458,16.042,5.0
2017-12-09,190.958,4.583,1.0,,195.542,11.5,18.667,7.167,3.0
2017-12-10,193.792,8.583,1.0,,202.375,12.625,25.667,13.042,5.125
2017-12-11,198.167,9.458,1.208,,207.625,13.375,38.5,25.125,6.333
2017-12-12,196.381,5.952,0.957,,202.333,14.261,35.783,21.522,2.565
2017-12-13,192.833,8.0,1.043,,200.833,20.958,44.917,23.958,3.958
2017-12-14,189.708,11.5,1.375,,201.208,23.167,48.125,24.958,5.083
2017-12-15,188.167,12.958,1.292,,201.125,22.083,62.208,40.125,5.833
2017-12-16,193.792,7.583,1.417,,201.375,14.375,29.25,14.875,6.25
2017-12-17,192.5,3.292,0.958,,195.792,7.917,12.958,5.042,3.5
2017-12-18,188.917,6.458,1.333,,195.375,18.208,40.375,22.167,4.5
2017-12-19,195.217,3.957,1.0,,199.174,17.542,38.875,21.333,3.125
2017-12-20,192.083,2.792,1.25,,194.875,15.304,29.957,14.652,6.417
2017-12-21,191.167,7.958,1.458,,199.125,21.5,47.583,26.083,6.545
2017-12-22,196.091,18.091,1.913,,214.182,26.364,78.136,51.773,13.545
2017-12-23,198.375,13.292,1.375,,211.667,19.375,47.042,27.667,16.667
2017-12-24,199.958,9.0,1.0,,208.958,16.417,28.875,12.458,20.292
2017-12-25,202.042,5.125,1.0,,207.167,10.0,24.333,14.333,6.125
2017-12-26,200.375,4.125,1.167,,204.5,11.625,26.625,15.0,2.0
2017-12-27,200.417,4.0,1.0,,204.417,10.75,22.958,12.208,1.125
2017-12-28,197.583,3.958,1.042,,201.542,14.333,25.917,11.583,2.208
2017-12-29,196.75,2.875,1.0,,199.625,13.083,22.875,9.792,2.792
2017-12-30,195.792,4.458,0.958,,200.25,13.5,21.333,7.833,3.125
2017-12-31,199.083,8.833,1.042,,207.917,17.625,25.625,8.0,10.792
2018-01-01,195.957,5.348,0.792,,201.304,7.417,10.333,2.917,0.875
2018-01-02,197.208,6.125,0.958,,203.333,8.652,12.87,4.217,3.667
2018-01-03,195.5,3.75,0.917,,199.25,6.125,9.5,3.375,2.042
2018-01-04,195.045,9.182,1.13,,204.227,17.13,27.261,10.13,4.696
2018-01-05,201.833,6.708,1.125,,208.542,8.792,15.25,6.458,9.542
2018-01-06,200.042,5.333,0.875,,205.375,10.625,16.125,5.5,7.458
2018-01-07,198.375,7.5,0.875,,205.875,19.708,36.958,17.25,3.375
2018-01-08,199.75,10.208,1.0,,209.958,20.208,42.667,22.458,4.667
2018-01-09,197.958,6.0,1.043,,203.958,15.208,28.583,13.375,3.458
2018-01-10,199.208,10.375,1.125,,209.583,20.583,44.083,23.5,2.125
2018-01-11,198.625,4.458,0.917,,203.083,8.542,15.958,7.417,4.125
