date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,THC_mean,CO_mean
2012-10-17,9.333,12.692,3.358,0.646,,190.771,12.02,13.75,202.792,3.0
2012-10-18,6.488,10.622,4.134,0.391,,188.413,6.956,4.708,195.37,2.565
2012-10-19,7.434,11.085,3.651,0.833,,190.062,8.688,6.0,198.75,2.542
2012-10-20,8.217,12.758,4.542,0.681,,191.708,10.354,13.0,202.062,2.75
2012-10-21,6.675,7.625,0.95,1.111,,193.25,10.48,19.917,203.729,3.208
2012-10-22,7.142,10.008,2.867,1.153,,191.52,9.833,19.458,201.354,2.917
2012-10-23,8.358,9.95,1.592,0.445,,187.036,8.915,4.125,195.951,2.708
2012-10-24,8.891,12.885,3.994,0.653,,191.208,9.834,7.167,201.042,2.667
2012-10-25,12.116,20.127,8.011,0.703,,190.239,11.522,13.0,201.761,3.174
2012-10-26,12.384,20.396,8.012,0.82,,191.083,11.708,16.409,202.792,3.5
2012-10-27,10.408,16.308,5.9,1.111,,193.0,14.166,21.875,207.166,3.583
2012-10-28,3.725,3.842,0.117,0.542,,185.646,7.416,8.042,193.062,2.583
2012-10-29,7.717,10.558,2.842,0.486,,189.021,8.646,7.583,197.666,3.25
2012-10-30,9.425,14.992,5.567,0.792,,189.896,8.98,9.333,198.875,3.167
2012-10-31,10.467,17.483,7.017,0.672,,189.562,9.521,3.833,199.083,2.917
2012-11-01,7.273,9.312,2.039,0.492,,188.978,7.456,6.792,196.435,2.87
2012-11-02,8.869,10.677,1.808,0.722,,191.23,8.708,9.833,199.938,2.792
2012-11-03,8.342,9.825,1.483,0.542,,191.854,9.938,11.083,201.792,3.0
2012-11-04,7.342,10.708,3.367,0.75,,194.75,10.958,9.167,205.708,3.167
2012-11-05,15.633,28.875,13.242,1.264,,195.438,17.083,16.913,212.521,4.125
2012-11-06,13.9,21.542,7.642,0.917,,190.958,14.062,13.0,205.021,4.0
2012-11-07,8.417,9.937,1.52,0.931,,191.73,8.604,8.792,200.334,4.292
2012-11-08,8.952,11.231,2.279,0.614,,187.5,7.956,11.958,195.456,3.348
2012-11-09,12.016,16.827,4.812,0.653,,190.562,11.167,27.667,201.729,3.667
2012-11-10,10.208,14.25,4.042,0.708,,190.042,9.938,12.333,199.979,3.292
2012-11-11,5.725,9.258,3.533,0.764,,187.917,9.354,5.417,197.271,3.042
2012-11-12,6.65,8.15,1.5,1.07,,187.438,6.792,17.0,194.229,3.167
2012-11-13,8.967,12.217,3.25,1.278,,188.666,7.375,14.917,196.042,3.125
2012-11-14,8.044,9.731,1.688,0.76,,187.954,6.082,4.583,194.036,3.0
2012-11-15,9.159,11.027,1.868,0.43,,191.87,8.304,3.292,200.174,3.565
2012-11-16,13.311,26.201,12.89,0.611,,191.834,12.979,6.042,204.812,3.542
2012-11-17,12.992,17.425,4.433,0.528,,190.0,15.105,5.583,205.104,3.708
2012-11-18,6.917,8.3,1.383,0.833,,190.5,8.604,12.333,199.104,3.833
2012-11-19,10.467,17.342,6.875,0.986,,190.771,10.48,11.917,201.25,3.542
2012-11-20,8.197,10.41,2.214,1.083,,188.666,7.5,10.125,196.166,3.583
2012-11-21,11.165,17.267,6.103,0.778,,190.854,10.292,9.75,201.146,3.583
2012-11-22,15.188,27.33,12.142,0.987,,191.63,14.283,13.833,205.914,3.87
2012-11-23,10.517,17.012,6.495,0.972,,191.562,10.958,10.792,202.52,3.917
2012-11-24,7.175,9.667,2.492,0.972,,189.666,7.25,7.875,196.916,2.958
2012-11-25,8.875,12.775,3.9,0.611,,192.48,11.166,9.292,203.646,3.458
2012-11-26,14.217,21.417,7.2,0.819,,189.062,11.854,7.625,200.917,4.083
2012-11-27,10.5,14.975,4.475,0.75,,190.699,8.843,4.042,199.542,3.292
2012-11-28,14.067,27.108,13.041,0.996,,191.354,14.52,6.125,205.875,3.333
2012-11-29,11.776,17.991,6.214,1.186,,190.13,9.218,16.375,199.348,3.783
2012-11-30,16.465,27.4,10.936,0.931,,192.542,13.77,12.125,206.312,3.667
2012-12-01,7.639,9.981,2.342,0.843,,191.042,7.438,7.333,198.48,2.958
2012-12-02,7.634,9.575,1.942,1.028,,191.625,7.771,6.083,199.396,2.958
2012-12-03,13.709,27.332,13.623,1.042,,194.604,13.584,8.792,208.188,3.583
2012-12-04,8.35,10.4,2.05,0.597,,188.208,7.354,5.917,195.562,3.292
2012-12-05,14.483,21.067,6.583,0.611,,189.938,10.208,6.333,200.146,3.583
2012-12-06,6.276,7.621,1.346,1.035,,190.174,6.326,5.522,196.5,2.739
2012-12-07,15.42,22.552,7.132,0.764,,192.208,12.646,5.292,204.854,3.542
2012-12-08,5.633,6.492,0.858,1.5,,191.188,7.042,6.75,198.229,3.25
2012-12-09,5.675,6.592,0.917,1.167,,191.271,6.083,3.5,197.354,3.125
2012-12-10,11.925,18.95,7.025,1.181,,192.562,7.771,3.292,200.334,3.333
2012-12-11,15.217,22.417,7.2,1.055,,193.292,10.25,3.625,203.542,3.5
2012-12-12,15.308,21.067,5.758,1.205,,193.292,11.375,5.125,204.666,3.583
2012-12-13,19.689,35.004,15.316,1.172,,191.222,13.587,8.458,204.81,3.609
2012-12-14,28.829,61.413,32.584,1.819,,193.188,21.0,14.0,214.188,5.167
2012-12-15,14.358,26.233,11.875,1.069,,189.021,16.27,7.667,205.292,3.542
2012-12-16,8.6,12.534,3.933,1.111,,190.042,8.917,12.083,198.958,4.042
2012-12-17,15.717,30.533,14.816,1.681,,191.979,11.938,24.375,203.916,4.667
2012-12-18,9.467,14.725,5.258,0.959,,187.229,6.646,8.042,193.875,3.5
2012-12-19,12.333,17.183,4.85,0.972,,188.917,7.188,5.708,196.104,3.208
2012-12-20,15.067,21.743,6.676,0.966,,191.5,12.413,6.417,203.913,3.13
2012-12-21,20.599,35.286,14.687,1.139,,192.396,17.062,9.125,209.458,4.0
2012-12-22,15.25,22.742,7.492,0.917,,189.812,12.958,11.333,202.771,3.833
2012-12-23,6.192,7.283,1.092,1.209,,190.146,8.646,13.417,198.792,3.625
2012-12-24,8.5,10.142,1.642,1.097,,190.688,8.958,8.792,199.646,3.375
2012-12-25,8.517,11.125,2.608,1.056,,190.042,7.916,7.292,197.958,3.167
2012-12-26,11.616,21.083,9.467,1.134,,190.458,7.583,4.5,198.042,3.083
2012-12-27,16.928,29.733,12.805,1.145,,192.13,11.652,6.167,203.782,2.87
2012-12-28,19.948,33.638,13.69,2.292,,189.958,15.854,8.625,205.812,3.917
2012-12-29,13.775,23.533,9.758,0.653,,190.934,9.578,5.625,200.512,3.609
2012-12-30,12.675,16.817,4.142,0.514,,190.562,15.583,9.0,206.146,4.5
2012-12-31,2.875,3.85,0.975,0.5,,187.854,5.708,2.542,193.562,3.167
2013-01-01,2.683,3.025,0.342,1.347,15.692,190.896,5.875,15.958,196.771,3.708
2013-01-02,3.867,4.517,0.65,1.007,10.967,191.77,7.3,10.292,199.07,3.458
2013-01-03,5.695,7.734,2.03,0.806,10.442,192.246,7.542,12.25,199.788,3.087
2013-01-04,6.275,7.817,1.542,1.028,13.091,190.562,6.292,13.708,196.854,3.167
2013-01-05,7.133,9.267,2.133,1.0,7.442,192.875,6.708,7.583,199.584,3.083
2013-01-06,12.925,21.316,8.392,0.778,7.659,194.562,9.771,7.909,204.334,3.292
2013-01-07,19.958,39.142,19.183,1.736,10.125,196.312,14.271,13.167,210.584,3.792
2013-01-08,20.466,37.001,16.535,1.525,14.932,191.026,16.337,12.833,207.364,4.043
2013-01-09,7.248,11.801,4.569,0.677,6.654,190.91,5.572,6.792,196.482,2.958
2013-01-10,11.144,17.053,5.851,0.611,4.758,190.098,7.646,4.083,197.744,2.565
2013-01-11,11.425,14.633,3.208,0.514,7.983,191.875,9.896,6.333,201.77,3.083
2013-01-12,6.95,7.85,0.9,0.625,11.317,190.896,8.896,13.0,199.792,3.583
2013-01-13,6.075,7.092,1.017,0.667,10.667,189.979,6.375,11.792,196.354,3.083
2013-01-14,12.7,17.842,5.142,0.667,8.466,192.12,8.114,8.625,200.233,3.292
2013-01-15,12.752,23.839,11.086,0.755,7.239,191.334,9.0,7.087,200.334,3.375
2013-01-16,12.7,21.35,8.65,0.794,7.8,191.626,8.769,7.125,200.395,3.542
2013-01-17,14.139,23.577,9.438,0.833,12.35,193.396,9.894,13.958,203.289,3.783
2013-01-18,9.975,14.892,4.917,1.333,11.825,194.542,9.52,15.292,204.062,3.583
2013-01-19,6.375,7.358,0.983,0.597,7.208,192.958,7.584,7.208,200.542,3.167
2013-01-20,16.383,27.3,10.916,0.694,10.192,193.625,12.938,11.208,206.562,3.417
2013-01-21,18.941,25.0,6.058,1.042,16.9,193.208,12.75,17.167,205.958,5.042
2013-01-22,15.467,20.825,5.358,1.076,16.975,193.35,10.476,15.958,203.826,4.333
2013-01-23,15.825,25.6,9.775,1.166,12.767,194.63,13.206,15.042,207.836,4.083
2013-01-24,17.838,33.02,15.183,1.139,11.933,192.158,12.756,13.833,204.915,3.348
2013-01-25,7.125,10.308,3.183,1.264,8.758,186.875,9.583,10.667,196.458,2.833
2013-01-26,2.833,3.517,0.683,0.778,15.609,189.708,6.98,15.417,196.688,3.125
2013-01-27,14.533,22.742,8.208,0.736,8.433,193.458,10.875,8.458,204.334,3.125
2013-01-28,13.975,21.55,7.575,1.306,12.3,190.806,11.864,12.625,202.67,3.125
2013-01-29,20.042,33.1,13.058,1.361,16.083,191.98,13.75,14.542,205.729,3.708
2013-01-30,12.15,19.075,6.925,1.033,12.15,189.106,12.58,11.625,201.686,3.333
2013-01-31,9.137,13.68,4.542,0.986,19.475,192.275,10.029,16.292,202.304,3.739
2013-02-01,17.642,31.733,14.092,1.084,16.7,200.458,17.562,19.667,218.021,4.125
2013-02-02,8.683,10.233,1.55,1.181,19.667,192.084,12.188,18.042,204.271,3.75
2013-02-03,9.858,16.417,6.558,0.833,16.375,191.042,10.062,17.375,201.104,3.625
2013-02-04,5.484,10.103,4.62,0.588,6.033,190.354,5.688,4.833,196.042,3.0
2013-02-05,9.717,16.875,7.158,0.865,6.842,193.125,7.938,7.875,201.062,3.0
2013-02-06,16.983,24.919,7.937,0.94,10.34,194.436,10.766,12.0,205.202,3.125
2013-02-07,14.896,29.646,14.751,0.82,10.225,194.006,10.155,10.417,204.161,3.364
2013-02-08,12.103,17.442,5.338,0.491,6.308,189.84,8.276,7.125,198.116,3.208
2013-02-09,7.517,9.808,2.292,0.514,5.133,190.375,7.438,4.292,197.812,3.0
2013-02-10,10.883,17.808,6.925,0.847,10.1,192.521,8.208,9.958,200.729,3.25
2013-02-11,8.542,11.8,3.258,0.68,7.208,193.375,6.208,8.667,199.583,3.0
2013-02-12,9.725,13.817,4.092,0.597,5.808,191.292,7.021,5.708,198.312,3.083
2013-02-13,12.342,19.15,6.808,0.522,8.532,190.438,6.905,8.792,197.343,3.0
2013-02-14,16.931,24.597,7.666,0.514,10.938,191.658,8.737,12.375,200.396,3.783
2013-02-15,12.483,17.109,4.625,0.486,6.133,189.625,7.5,5.583,197.125,3.083
2013-02-16,4.725,5.292,0.567,1.181,16.633,189.896,5.854,16.958,195.75,3.0
2013-02-17,14.025,17.817,3.791,1.75,24.766,193.834,8.666,31.25,202.5,4.375
2013-02-18,13.217,20.342,7.125,0.889,14.633,193.875,7.77,17.167,201.646,3.167
2013-02-19,11.958,16.542,4.583,0.769,11.3,190.875,6.479,15.125,197.354,3.292
2013-02-20,13.183,17.717,4.533,1.149,12.917,191.146,6.981,14.75,198.127,3.292
2013-02-21,10.681,14.477,3.796,0.889,12.917,192.153,7.646,15.167,199.8,3.13
2013-02-22,7.65,9.533,1.883,0.764,8.2,191.125,7.104,8.417,198.229,2.667
2013-02-23,7.458,9.083,1.625,0.792,8.883,192.375,7.312,12.292,199.688,3.042
2013-02-24,15.242,21.133,5.892,1.278,13.008,193.979,10.208,16.625,204.188,3.417
2013-02-25,15.817,21.333,5.517,2.778,48.542,196.104,13.083,57.0,209.188,5.5
2013-02-26,20.642,35.5,14.858,2.542,65.258,201.946,13.442,79.583,215.388,7.0
2013-02-27,19.483,29.408,9.925,1.135,48.833,196.296,15.036,55.833,211.332,5.75
2013-02-28,8.245,11.546,3.3,0.736,20.125,192.339,9.388,19.957,201.726,3.957
2013-03-01,7.167,9.542,2.375,0.639,21.783,192.0,7.666,27.042,199.666,4.208
2013-03-02,3.4,4.166,0.767,0.347,9.234,190.292,6.521,11.708,196.812,3.417
2013-03-03,7.917,17.133,9.217,0.417,9.117,191.312,6.146,12.2,197.458,3.083
2013-03-04,15.267,23.2,7.933,1.306,11.25,192.708,9.792,18.583,202.5,3.458
2013-03-05,16.372,26.342,9.97,1.045,17.683,192.886,12.364,17.833,205.25,3.773
2013-03-06,7.211,11.256,4.046,0.867,12.276,190.516,6.161,14.409,196.676,3.042
2013-03-07,9.274,13.552,4.278,1.375,12.008,190.846,6.621,14.792,197.468,3.043
2013-03-08,8.533,11.183,2.65,0.681,11.125,190.604,7.834,13.042,198.438,3.0
2013-03-09,5.633,6.708,1.075,0.75,11.409,191.125,7.084,14.792,198.208,3.208
2013-03-10,9.45,14.433,4.984,0.625,8.316,190.23,7.166,9.125,197.396,3.042
2013-03-11,10.716,16.758,6.042,0.972,8.0,190.75,7.729,10.458,198.48,3.083
2013-03-12,10.9,13.7,2.8,2.18,24.417,189.958,8.729,28.458,198.688,3.792
2013-03-13,11.367,17.783,6.417,0.634,16.317,188.923,7.862,15.375,196.786,3.958
2013-03-14,10.793,14.663,3.87,0.653,8.308,189.71,7.443,9.913,197.153,3.261
2013-03-15,10.917,15.325,4.408,0.722,10.942,191.438,8.896,13.708,200.334,3.125
2013-03-16,10.009,11.46,1.451,1.833,33.817,194.188,11.416,38.958,205.604,4.5
2013-03-17,17.058,24.25,7.191,1.431,39.858,201.854,14.5,46.583,216.354,5.333
2013-03-18,13.058,19.092,6.033,1.236,38.95,192.584,16.708,34.875,209.292,4.167
2013-03-19,9.55,15.417,5.867,0.403,14.634,191.396,7.229,18.167,198.625,3.542
2013-03-20,17.034,35.9,18.866,0.622,12.917,191.684,10.117,15.333,201.801,3.917
2013-03-21,7.852,9.557,1.705,0.597,6.241,189.534,6.996,5.375,196.53,2.826
2013-03-22,8.825,12.567,3.742,0.472,7.975,192.833,8.604,8.958,201.438,2.792
2013-03-23,8.283,10.233,1.95,0.833,12.608,193.0,8.958,15.417,201.958,3.25
2013-03-24,12.708,16.658,3.95,1.722,26.917,194.375,10.062,30.792,204.438,3.667
2013-03-25,11.617,14.017,2.4,1.958,22.17,189.942,10.094,26.125,200.036,3.333
2013-03-26,15.826,24.447,8.622,0.875,22.519,188.75,9.979,22.542,198.73,3.375
2013-03-27,5.93,7.917,1.987,0.433,25.5,188.055,6.322,24.292,194.378,3.292
2013-03-28,17.34,22.621,5.281,1.333,32.717,190.448,11.582,32.0,202.03,3.739
2013-03-29,13.272,17.583,4.311,1.75,23.225,187.188,11.938,28.292,199.125,3.667
2013-03-30,5.35,5.984,0.634,0.403,17.375,185.062,7.646,16.125,192.708,3.25
2013-03-31,7.512,9.542,2.03,0.403,18.342,188.479,6.979,18.875,195.458,3.208
2013-04-01,11.108,15.35,4.242,1.028,12.867,193.646,8.958,12.583,202.604,3.458
2013-04-02,14.8,22.983,8.183,1.075,22.275,195.458,11.604,20.125,207.062,3.833
2013-04-03,9.342,11.792,2.45,0.252,13.688,188.658,8.373,10.0,197.03,3.375
2013-04-04,8.486,12.025,3.54,1.498,20.91,190.065,7.804,19.583,197.87,3.565
2013-04-05,11.593,17.88,6.287,0.797,27.05,194.25,10.166,30.091,204.416,4.083
2013-04-06,10.0,13.675,3.675,0.431,23.108,188.854,9.75,20.542,198.604,3.5
2013-04-07,1.983,2.8,0.817,0.139,4.652,185.688,6.625,1.167,192.312,2.875
2013-04-08,7.462,9.838,2.376,0.556,11.139,189.358,7.438,9.208,196.796,3.87
2013-04-09,10.292,14.917,4.625,1.097,16.967,191.458,9.604,15.833,201.062,4.0
2013-04-10,8.108,10.458,2.35,0.833,10.958,190.458,7.729,12.0,198.188,4.208
2013-04-11,7.437,9.544,2.107,0.819,10.275,191.37,6.608,10.75,197.978,3.043
2013-04-12,10.488,13.823,3.336,0.777,10.286,191.098,15.682,10.458,206.781,3.25
2013-04-13,9.728,12.32,2.592,0.791,11.943,191.458,14.057,13.75,205.516,3.261
2013-04-14,4.167,4.95,0.783,1.431,17.192,186.333,11.896,19.583,198.229,3.208
2013-04-15,7.708,10.283,2.575,0.889,11.542,187.979,8.375,8.583,196.354,3.0
2013-04-16,13.086,18.751,5.665,1.667,18.4,190.584,11.834,20.667,202.417,3.583
2013-04-17,6.517,9.092,2.575,1.084,23.2,186.688,8.521,23.0,195.208,3.167
2013-04-18,7.65,13.021,5.372,0.473,17.142,188.066,8.0,17.375,196.065,3.13
2013-04-19,7.519,10.325,2.806,0.5,12.486,190.584,6.958,14.292,197.542,3.083
2013-04-20,9.358,13.308,3.95,0.472,10.275,192.125,8.812,12.5,200.938,3.0
2013-04-21,5.842,6.942,1.1,0.305,4.891,190.896,6.979,5.375,197.875,3.0
2013-04-22,12.575,17.133,4.558,0.555,10.917,193.562,10.104,12.458,203.667,3.333
2013-04-23,17.8,28.75,10.95,1.167,12.925,196.084,12.854,15.042,208.938,3.417
2013-04-24,6.033,7.242,1.208,0.389,5.975,188.312,9.021,4.083,197.334,2.958
2013-04-25,12.617,17.532,4.915,0.722,14.65,190.804,9.282,15.417,200.087,3.391
2013-04-26,8.137,10.168,2.031,0.666,12.75,189.229,8.375,13.875,197.604,3.25
2013-04-27,6.617,8.075,1.458,0.431,12.675,190.23,7.166,14.208,197.396,3.083
2013-04-28,5.9,6.675,0.775,0.653,9.95,191.854,8.458,12.458,200.312,3.125
2013-04-29,8.933,10.683,1.75,1.222,11.908,192.771,11.083,17.125,203.854,3.458
2013-04-30,7.266,9.008,1.741,0.778,14.776,187.333,8.084,13.5,195.416,3.0
2013-05-01,5.4,8.242,2.842,0.403,4.875,187.25,5.438,4.5,192.688,2.458
2013-05-02,6.492,9.664,3.172,0.446,4.325,188.674,6.695,4.0,195.37,2.783
2013-05-03,5.281,6.511,1.23,0.5,5.417,189.458,7.292,6.083,196.75,3.0
2013-05-04,5.45,6.742,1.292,0.486,6.308,190.916,8.688,7.333,199.604,3.0
2013-05-05,5.592,6.367,0.775,0.486,13.65,190.812,9.416,16.292,200.229,3.208
2013-05-06,5.075,5.858,0.783,0.736,21.583,190.458,9.271,24.667,199.73,3.583
2013-05-07,4.567,6.983,2.417,0.389,6.342,187.708,5.896,7.13,193.604,2.667
2013-05-08,9.983,17.1,7.117,0.597,5.728,190.396,8.021,4.667,198.416,2.708
2013-05-09,14.408,19.571,5.163,1.057,9.482,192.775,13.067,9.083,205.842,2.826
2013-05-10,14.628,19.873,5.245,1.444,19.058,187.375,13.604,18.75,200.98,3.292
2013-05-11,9.1,12.033,2.934,0.292,13.608,184.25,11.75,7.083,196.0,2.958
2013-05-12,6.625,8.158,1.533,0.722,21.242,187.52,10.98,15.75,198.5,3.542
2013-05-13,9.208,11.992,2.783,1.903,35.392,189.979,12.562,32.167,202.542,3.542
2013-05-14,11.343,16.028,4.684,0.569,58.267,192.021,10.875,53.792,202.896,4.583
2013-05-15,9.367,12.333,2.967,1.353,38.075,189.125,11.98,32.25,201.104,3.75
2013-05-16,7.206,11.565,4.359,0.504,29.683,190.348,7.326,25.625,197.674,3.13
2013-05-17,4.845,7.007,2.162,0.486,8.983,189.771,6.166,7.833,195.938,2.875
2013-05-18,11.2,17.775,6.575,0.861,18.175,193.208,9.271,15.708,202.48,3.0
2013-05-19,6.967,8.292,1.325,0.708,20.792,191.875,10.229,19.458,202.104,3.042
2013-05-20,6.792,9.292,2.5,0.389,10.467,182.521,13.229,7.667,195.75,3.042
2013-05-21,9.751,13.793,4.042,0.569,18.675,187.958,12.02,15.958,199.98,3.208
2013-05-22,10.465,14.585,4.12,0.972,30.475,191.084,15.896,27.25,206.979,3.167
2013-05-23,9.758,23.737,13.979,0.793,14.275,189.782,8.37,14.375,198.152,3.0
2013-05-24,11.936,17.032,5.096,1.167,11.967,195.396,10.646,10.583,206.042,2.792
2013-05-25,8.775,11.617,2.842,1.194,15.667,194.812,12.73,13.417,207.542,3.0
2013-05-26,6.717,8.283,1.567,1.264,21.9,193.604,13.646,19.375,207.25,3.042
2013-05-27,9.617,13.783,4.167,1.0,26.167,194.458,14.667,24.667,209.125,3.125
2013-05-28,9.95,13.908,3.958,0.764,22.3,175.104,21.396,19.292,196.5,2.625
2013-05-29,3.492,5.175,1.683,0.551,4.558,182.938,11.479,2.667,194.416,2.083
2013-05-30,12.443,18.423,5.979,0.434,15.75,191.938,17.175,8.958,209.112,2.238
2013-05-31,9.036,14.37,5.334,0.653,21.033,182.229,24.667,15.083,206.896,3.208
2013-06-01,8.667,11.775,3.108,1.055,27.3,178.667,27.667,20.625,206.333,3.25
2013-06-02,5.775,7.1,1.325,1.069,23.167,180.792,25.27,17.292,206.062,2.875
2013-06-03,7.142,11.217,4.075,0.778,16.425,168.166,20.834,12.958,189.0,2.125
2013-06-04,9.233,13.983,4.75,1.417,16.192,171.604,22.688,12.208,194.292,2.083
2013-06-05,9.825,15.392,5.567,1.042,19.117,171.102,27.714,13.952,198.816,2.083
2013-06-06,10.648,16.187,5.539,1.165,22.4,196.432,11.241,18.667,207.672,2.652
2013-06-07,7.831,12.535,4.703,0.653,17.767,195.271,7.952,13.25,203.223,2.25
2013-06-08,5.1,8.0,2.9,0.861,16.533,192.271,6.958,14.083,199.229,2.125
2013-06-09,3.892,5.417,1.525,0.528,20.817,197.584,7.23,17.042,204.812,2.5
2013-06-10,7.683,11.275,3.592,1.139,22.542,200.354,7.958,16.583,208.312,2.542
2013-06-11,10.942,17.942,7.0,1.056,27.867,208.916,12.438,20.458,221.354,2.792
2013-06-12,12.35,23.758,11.408,0.964,22.873,196.34,10.056,16.292,206.396,2.792
2013-06-13,10.672,15.87,5.198,1.033,20.183,220.54,13.37,12.375,233.91,2.739
2013-06-14,7.604,12.071,4.467,1.042,16.158,195.426,9.696,10.875,205.122,2.208
2013-06-15,8.892,12.65,3.758,0.445,21.108,206.146,11.979,15.125,218.125,2.667
2013-06-16,5.508,18.858,13.35,0.361,9.816,188.167,8.021,5.333,196.188,2.708
2013-06-17,8.069,15.508,7.438,0.697,16.754,207.729,13.77,11.208,221.5,2.625
2013-06-18,7.692,11.108,3.417,0.389,19.6,190.75,13.166,12.652,203.917,2.458
2013-06-19,10.6,13.467,2.867,0.403,11.133,194.396,13.438,5.292,207.833,2.5
2013-06-20,8.348,11.457,3.109,0.435,7.217,193.275,10.928,4.875,204.203,2.913
2013-06-21,13.605,21.662,8.058,0.528,13.275,204.238,15.6,8.25,219.838,3.292
2013-06-22,6.033,8.583,2.55,0.514,7.658,201.104,11.438,4.625,212.542,2.75
2013-06-23,4.308,6.658,2.35,0.597,12.175,215.979,13.562,9.333,229.542,2.458
2013-06-24,5.8,11.183,5.383,0.417,11.941,204.042,11.708,8.958,215.75,2.333
2013-06-25,8.625,25.633,17.008,0.889,12.408,204.5,11.042,8.708,215.542,2.25
2013-06-26,9.083,13.392,4.308,0.502,19.8,206.604,12.792,12.667,219.396,2.875
2013-06-27,6.986,19.722,12.735,0.347,13.967,192.216,9.813,9.333,202.03,3.087
2013-06-28,7.485,15.408,7.924,0.847,21.842,198.905,9.822,16.0,208.726,3.042
2013-06-29,5.367,7.667,2.3,0.57,19.317,203.5,9.979,12.667,213.479,3.0
2013-06-30,4.042,5.375,1.333,0.5,19.425,204.938,10.104,13.75,215.042,2.667
2013-07-01,10.525,17.584,7.058,0.611,23.7,210.0,11.229,14.167,221.23,2.792
2013-07-02,9.633,20.05,10.417,0.861,20.808,205.438,12.334,14.292,217.771,2.75
2013-07-03,4.892,6.817,1.925,0.417,7.917,187.708,9.417,3.167,197.125,2.0
2013-07-04,9.803,14.376,4.573,0.633,15.783,195.706,12.888,6.0,208.594,2.783
2013-07-05,8.105,13.161,5.025,0.528,13.883,190.076,12.4,6.913,202.475,2.417
2013-07-06,5.183,7.458,2.275,0.57,16.65,187.75,11.23,7.125,198.979,2.125
2013-07-07,4.967,6.583,1.617,0.583,17.342,200.084,11.73,8.125,211.812,2.292
2013-07-08,5.335,10.22,4.885,0.625,12.933,199.938,11.333,6.0,211.271,1.917
2013-07-09,6.802,12.793,5.992,0.986,16.615,200.438,11.688,10.208,212.125,1.875
2013-07-10,5.958,9.458,3.5,0.716,16.0,186.146,10.0,9.417,196.146,1.875
2013-07-11,6.711,10.233,3.522,0.858,16.875,187.94,10.6,11.625,198.54,1.957
2013-07-12,6.195,9.801,3.62,1.764,24.642,185.486,10.551,15.833,196.038,2.083
2013-07-13,4.558,6.925,2.367,0.666,32.767,182.354,10.146,17.583,192.5,2.208
2013-07-14,2.083,3.275,1.192,0.556,17.917,181.562,9.083,9.375,190.646,1.833
2013-07-15,3.65,5.233,1.583,0.611,8.903,184.208,8.834,3.625,193.042,2.0
2013-07-16,6.067,9.858,3.792,0.528,13.617,195.833,11.208,7.167,207.042,2.167
2013-07-17,8.158,11.925,3.767,0.931,21.264,196.248,13.826,11.583,210.074,2.25
2013-07-18,4.542,7.259,2.718,0.431,13.369,181.572,9.18,6.75,190.752,2.043
2013-07-19,4.35,6.78,2.443,0.458,9.95,187.572,7.358,4.583,194.93,2.0
2013-07-20,5.267,7.633,2.367,0.569,10.983,191.938,8.938,5.542,200.875,2.333
2013-07-21,5.742,7.059,1.317,0.861,17.158,205.896,11.666,13.458,217.562,2.667
2013-07-22,6.75,9.758,3.008,0.958,23.508,195.958,10.562,13.591,206.521,2.333
2013-07-23,6.117,9.792,3.675,0.556,22.183,182.667,9.271,10.238,191.938,2.0
2013-07-24,7.725,13.683,5.959,0.644,14.358,193.312,14.02,7.5,207.334,2.333
2013-07-25,7.143,10.692,3.55,0.645,35.033,193.25,11.837,8.778,205.086,3.0
2013-07-26,9.437,13.318,3.865,1.0,48.892,205.758,11.398,,217.156,4.125
2013-07-27,5.557,6.816,1.259,0.926,45.699,200.402,10.539,,210.94,3.875
2013-07-28,3.95,4.992,1.042,0.792,53.983,207.0,9.896,,216.896,3.958
2013-07-29,7.076,9.158,2.082,0.403,25.516,201.667,11.125,,212.792,3.333
2013-07-30,6.242,7.767,1.525,0.569,67.3,199.521,10.834,42.333,210.354,3.417
2013-07-31,6.65,8.725,2.075,0.653,47.05,201.708,10.188,34.458,211.896,3.792
2013-08-01,6.338,8.515,2.177,0.487,46.667,191.032,10.055,28.125,201.088,3.043
2013-08-02,5.289,8.956,3.695,0.569,13.75,191.072,8.759,9.417,199.832,2.875
2013-08-03,4.45,6.967,2.517,0.875,11.036,193.292,8.916,8.417,202.208,2.167
2013-08-04,3.408,4.817,1.408,0.778,16.3,198.52,9.875,11.167,208.396,2.458
2013-08-05,6.867,13.55,6.683,0.805,22.7,199.229,10.812,14.364,210.042,2.5
2013-08-06,7.233,10.225,2.992,0.583,31.808,196.75,10.834,18.792,207.584,2.375
2013-08-07,6.875,9.492,2.617,0.864,46.525,197.666,10.542,30.542,208.208,2.667
2013-08-08,7.087,9.683,2.595,1.092,53.858,194.288,11.618,33.708,205.905,2.913
2013-08-09,7.358,10.147,2.784,0.917,53.108,195.133,12.146,35.167,207.28,3.042
2013-08-10,5.933,6.967,1.033,1.125,66.658,193.896,12.0,40.292,205.896,3.042
2013-08-11,3.558,4.025,0.467,1.097,72.417,195.25,10.896,43.917,206.146,3.083
2013-08-12,5.958,7.942,1.983,0.875,66.734,201.59,11.168,44.375,212.758,3.542
2013-08-13,6.025,8.442,2.417,0.944,55.608,206.458,10.938,42.333,217.396,3.875
