date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2014-11-30,203.25,88.0,76.583,63.0,20.834,15.219,22.614,7.396,11.52,,0.917,16.261,16.5,13.2,9.7,224.083,3.667
2014-12-01,206.976,89.0,86.292,78.0,31.409,28.833,59.329,30.495,11.25,,0.863,15.78,14.2,13.1,12.4,238.384,4.682
2014-12-02,205.146,79.0,39.208,18.0,20.854,23.344,41.636,18.292,5.875,,0.847,8.802,14.5,11.121,7.7,226.0,3.417
2014-12-03,195.868,41.0,30.0,19.0,12.516,23.598,36.752,13.154,6.729,,1.147,9.907,13.0,9.267,6.2,208.382,3.5
2014-12-04,212.396,83.0,60.458,35.0,39.938,38.208,97.312,59.104,34.396,,0.944,36.187,10.4,8.521,7.1,252.333,6.875
2014-12-05,201.896,79.0,51.917,32.0,22.812,24.584,42.771,18.188,11.896,,0.847,14.104,12.7,8.233,4.5,224.708,4.125
2014-12-06,206.104,67.0,47.083,32.0,18.646,19.552,32.479,12.927,6.834,,0.431,10.021,8.7,5.271,1.5,224.75,3.708
2014-12-07,201.125,52.0,39.875,26.0,14.292,13.688,16.458,2.771,5.188,,0.417,9.052,10.2,6.017,2.3,215.417,3.375
2014-12-08,210.044,62.0,49.375,35.0,33.734,31.997,65.82,33.823,17.916,,1.669,20.832,11.4,6.412,3.0,243.778,5.682
2014-12-09,197.0,67.0,44.833,28.0,21.792,20.208,38.104,17.896,14.25,,1.097,16.5,12.5,6.792,1.7,218.792,2.625
2014-12-10,198.546,49.0,40.333,28.0,19.626,26.372,36.182,9.81,16.625,,1.541,19.786,9.9,6.996,3.3,218.172,3.292
2014-12-11,207.396,77.0,63.875,49.0,41.104,36.99,83.979,46.99,30.896,,1.792,35.052,13.1,8.333,5.6,248.5,6.083
2014-12-12,200.146,62.0,47.042,33.0,20.5,23.451,32.821,9.37,9.312,,1.653,11.573,10.7,9.233,6.2,220.646,4.417
2014-12-13,201.646,75.0,49.042,21.0,19.479,21.842,37.242,15.399,10.562,,1.347,12.833,12.3,6.762,2.2,221.125,4.125
2014-12-14,204.188,62.0,46.583,30.0,17.396,17.219,21.896,4.677,9.062,,1.083,10.812,8.8,4.425,1.1,221.584,3.583
2014-12-15,205.132,58.0,42.042,27.0,22.453,22.406,49.095,26.688,10.896,,0.844,12.884,9.5,4.912,0.9,227.585,3.409
2014-12-16,196.479,87.0,67.792,45.0,17.312,24.364,33.542,9.177,16.417,,0.653,19.198,5.5,3.608,2.0,213.792,2.708
2014-12-17,198.152,81.0,38.958,24.0,13.659,22.224,34.313,12.089,4.542,,0.434,7.685,8.9,5.529,2.4,211.811,3.042
2014-12-18,195.521,50.0,33.708,19.0,9.666,12.115,14.635,2.521,1.0,,0.486,5.615,7.7,4.142,1.1,205.188,1.667
2014-12-19,203.834,52.0,39.292,26.0,21.146,27.74,46.042,18.302,7.708,,1.083,10.688,9.3,4.942,0.5,224.98,4.292
2014-12-20,205.688,87.0,63.208,47.0,33.584,34.958,68.313,33.354,33.125,,1.43,36.052,7.3,5.112,3.5,239.271,5.583
2014-12-21,205.521,78.0,58.542,38.0,21.958,21.271,28.198,6.927,8.396,,0.944,11.854,11.7,8.425,6.0,227.48,4.792
2014-12-22,203.398,71.0,33.667,16.0,18.555,24.377,34.152,9.776,5.962,,1.242,9.062,11.2,7.562,4.6,221.953,2.818
2014-12-23,202.834,49.0,35.583,24.0,16.5,20.208,24.625,4.416,5.77,,0.82,9.532,10.4,6.458,4.1,219.334,2.208
2014-12-24,221.214,64.0,49.833,39.0,54.562,45.466,125.96,80.494,29.688,,1.539,30.424,9.8,5.225,2.0,275.776,8.083
2014-12-25,204.854,67.0,42.125,24.0,30.917,27.23,66.386,39.156,15.812,,1.416,17.823,10.3,5.738,3.0,235.771,5.25
2014-12-26,199.062,55.0,35.333,22.0,14.062,18.51,29.636,11.125,5.438,,0.931,7.614,8.9,4.762,1.1,213.125,2.75
2014-12-27,200.271,48.0,36.375,25.0,16.458,20.51,27.364,6.854,9.604,,0.875,12.698,8.1,4.183,1.3,216.73,3.125
2014-12-28,209.188,62.0,48.583,35.0,27.5,29.323,39.698,10.375,35.646,,1.403,37.771,7.8,3.167,-1.8,236.688,6.042
2014-12-29,206.01,87.0,76.917,52.0,28.618,29.447,54.217,24.77,30.167,,0.734,33.783,6.0,4.442,2.9,234.626,5.409
2014-12-30,225.458,81.0,63.708,49.0,44.604,35.625,70.0,34.375,25.021,,1.416,29.614,11.1,6.417,2.1,270.062,8.792
2014-12-31,220.78,76.0,52.583,28.0,35.818,24.053,57.671,33.618,23.43,,2.057,25.14,12.7,8.133,3.1,256.598,7.833
2015-01-01,207.979,66.0,38.5,21.0,18.083,11.646,13.542,1.896,9.958,,0.75,11.146,12.2,7.3,3.8,226.062,2.292
2015-01-02,217.354,50.0,41.458,30.0,30.146,23.094,34.563,11.469,12.854,,1.083,13.636,13.3,7.042,2.8,247.5,4.833
2015-01-03,230.729,56.0,46.75,31.0,42.729,30.594,48.74,18.146,25.792,,1.264,23.406,16.3,9.238,3.3,273.458,7.083
2015-01-04,231.979,64.0,48.083,30.0,45.468,32.058,59.855,27.798,29.938,,1.893,27.208,15.6,9.346,4.4,277.447,7.091
2015-01-05,218.417,67.0,44.0,26.0,30.896,30.75,56.677,25.927,25.666,,1.625,24.625,15.9,10.629,6.2,249.312,5.667
2015-01-06,200.983,70.0,56.458,48.0,16.796,18.323,27.239,8.916,8.416,,0.956,11.493,10.9,8.475,6.0,217.778,2.708
2015-01-07,204.042,66.0,41.958,25.0,26.104,20.562,39.26,18.698,12.875,,1.014,12.948,13.0,8.483,4.4,230.146,3.083
2015-01-08,210.458,58.0,41.75,29.0,26.208,26.927,47.469,20.542,13.98,,0.944,13.854,11.5,6.9,3.1,236.667,4.208
2015-01-09,209.48,60.0,44.25,23.0,30.688,23.906,48.146,24.24,17.166,,0.792,15.031,12.3,6.833,2.1,240.166,4.875
2015-01-10,207.708,53.0,39.417,24.0,21.938,22.636,28.875,6.239,13.605,,1.361,13.313,13.1,7.992,2.9,229.646,4.792
2015-01-11,213.456,56.0,44.5,30.0,23.419,18.617,27.956,9.338,9.438,,0.951,11.656,10.2,6.904,4.0,236.875,3.348
2015-01-12,203.462,67.0,57.958,43.0,17.754,18.49,27.338,8.849,12.782,,0.406,14.088,5.9,3.779,1.8,221.218,2.435
2015-01-13,221.158,71.0,51.833,30.0,39.788,32.097,76.923,44.826,24.792,,1.161,22.033,10.0,4.25,-0.3,260.945,5.625
2015-01-14,216.625,62.0,39.667,17.0,37.792,35.823,74.25,38.427,23.834,,1.431,20.094,11.9,6.067,1.6,254.416,5.583
2015-01-15,201.75,65.0,54.167,33.0,20.333,18.667,28.604,9.938,13.271,,0.847,14.386,11.5,5.104,0.8,222.084,2.458
2015-01-16,203.833,58.0,44.292,21.0,22.0,18.656,25.573,6.917,15.667,,1.139,15.615,11.9,6.167,1.7,225.833,2.917
2015-01-17,200.792,70.0,47.5,35.0,17.0,10.24,12.062,1.823,11.375,,1.005,12.677,8.7,5.8,1.6,217.792,2.75
2015-01-18,211.536,80.0,76.417,71.0,29.247,23.398,45.528,22.131,6.812,,0.467,9.414,5.4,2.933,0.7,240.782,4.045
2015-01-19,204.292,71.0,36.417,13.0,18.334,23.084,31.438,8.354,5.271,,0.639,8.406,9.3,5.621,1.6,222.625,2.708
2015-01-20,199.266,41.0,34.667,27.0,13.204,14.995,19.026,4.031,3.812,,0.608,7.102,7.7,4.146,0.9,212.47,1.792
2015-01-21,204.0,48.0,33.417,21.0,18.5,21.114,35.365,14.25,6.354,,0.889,8.125,9.1,5.017,0.7,222.5,2.292
2015-01-22,197.75,45.0,31.125,18.0,13.292,13.958,17.073,3.114,4.312,,0.722,7.521,10.3,5.408,1.8,211.042,2.0
2015-01-23,200.229,71.0,47.083,29.0,13.708,13.667,17.25,3.584,7.792,,0.486,11.323,5.8,3.504,2.3,213.938,2.75
2015-01-24,202.334,70.0,36.167,11.0,13.48,9.448,10.99,1.542,9.917,,0.708,12.292,8.4,3.146,-0.6,215.812,2.5
2015-01-25,202.256,35.0,22.667,13.0,15.262,19.021,23.228,4.207,6.02,,1.182,9.91,8.0,3.067,-1.1,217.517,1.955
2015-01-26,219.688,52.0,38.125,22.0,32.271,35.729,57.531,21.802,16.521,,1.375,16.834,9.6,3.854,-1.8,251.958,4.583
2015-01-27,224.462,54.0,39.0,18.0,44.562,44.072,84.088,40.016,19.396,,1.789,19.426,12.4,6.146,0.3,269.024,5.708
2015-01-28,226.938,54.0,36.25,18.0,50.77,46.208,91.104,44.896,23.584,,1.458,25.375,14.6,7.796,1.7,277.708,6.083
2015-01-29,206.125,77.0,64.375,40.0,25.396,24.563,41.104,16.542,16.25,,0.931,17.542,7.5,5.217,2.7,231.521,3.375
2015-01-30,198.584,80.0,73.042,64.0,13.896,13.906,16.864,2.958,8.73,,0.583,12.906,5.1,3.271,1.5,212.48,2.208
2015-01-31,216.771,68.0,51.208,26.0,25.688,25.271,35.115,9.844,18.562,,1.5,17.198,11.5,6.667,2.2,242.458,4.875
2015-02-01,207.324,69.0,60.375,47.0,20.107,21.964,31.2,9.236,18.208,,1.179,17.55,6.1,4.242,2.1,227.432,3.636
2015-02-02,200.916,69.0,36.792,20.0,16.688,15.042,18.166,3.125,8.396,,1.097,10.438,10.3,5.854,2.2,217.604,2.042
2015-02-03,201.696,57.0,38.542,22.0,16.237,17.625,23.03,5.406,9.062,,0.766,11.084,10.0,4.9,1.1,217.934,2.333
2015-02-04,209.64,64.0,49.625,30.0,27.924,32.958,52.313,19.354,20.52,,1.694,20.229,9.6,5.183,0.7,237.565,4.708
2015-02-05,208.917,63.0,44.292,20.0,27.812,29.427,47.948,18.521,19.667,,1.514,19.521,13.3,6.979,1.4,236.729,4.417
2015-02-06,199.896,63.0,56.958,50.0,13.916,14.396,17.323,2.927,16.604,,1.25,17.614,9.0,6.521,4.5,213.812,2.75
2015-02-07,200.896,61.0,38.0,15.0,10.354,7.187,8.218,1.031,6.625,,0.834,8.781,8.9,5.046,2.2,211.25,2.292
2015-02-08,204.354,60.0,46.667,33.0,15.672,19.838,27.098,7.26,11.625,,0.876,13.41,10.6,4.354,0.4,220.026,2.348
2015-02-09,212.084,69.0,45.0,23.0,26.771,24.491,51.556,27.065,19.312,,0.858,18.177,13.3,6.392,0.8,238.854,3.696
2015-02-10,198.278,46.0,30.708,18.0,10.63,11.302,12.679,1.377,8.479,,0.438,10.647,9.7,5.504,2.4,208.909,1.667
2015-02-11,202.25,47.0,32.667,19.0,13.812,14.094,17.312,3.219,12.396,,0.583,13.833,12.1,6.229,1.6,216.062,2.792
2015-02-12,207.625,71.0,53.042,40.0,27.521,37.156,63.031,25.875,27.167,,1.847,27.334,11.4,6.867,0.7,235.146,5.583
2015-02-13,202.27,70.0,54.125,38.0,24.0,28.281,40.354,12.073,26.104,,1.431,25.625,19.3,13.775,7.6,226.271,4.042
2015-02-14,191.833,79.0,65.75,48.0,11.542,12.469,18.646,6.177,10.938,,0.514,17.24,21.7,18.271,15.6,203.375,2.625
2015-02-15,200.064,73.0,60.583,48.0,12.756,11.95,19.469,7.519,3.146,,0.303,7.312,14.7,7.946,2.9,212.82,2.609
2015-02-16,205.5,46.0,35.375,25.0,15.479,21.375,31.015,9.64,5.574,,0.702,10.964,9.9,5.633,1.2,220.98,3.174
2015-02-17,218.928,54.0,33.417,16.0,27.572,24.212,55.616,31.404,8.28,,0.603,12.31,12.7,6.438,2.7,246.5,3.667
2015-02-18,216.396,66.0,45.167,31.0,24.146,26.25,47.385,21.136,14.25,,0.708,14.583,10.9,5.892,1.2,240.542,4.042
2015-02-19,214.208,68.0,43.708,22.0,32.458,37.364,64.979,27.614,23.286,,1.417,23.958,16.4,9.938,2.6,246.666,5.208
2015-02-20,205.25,80.0,62.958,41.0,24.0,26.333,36.719,10.386,24.458,,0.722,25.312,10.4,8.217,6.7,229.25,3.333
2015-02-21,204.542,79.0,42.75,20.0,11.667,10.646,12.177,1.531,7.375,,0.458,11.218,15.1,10.292,7.0,216.208,1.583
2015-02-22,197.248,72.0,45.083,31.0,10.978,12.098,15.799,3.701,7.25,,0.581,10.072,9.3,6.762,5.2,208.226,2.333
2015-02-23,203.958,76.0,66.292,48.0,17.854,21.406,31.938,10.531,17.146,,0.444,18.312,10.7,7.062,5.2,221.812,4.208
2015-02-24,202.689,70.0,45.375,30.0,18.438,18.178,26.024,7.846,15.0,,0.601,16.6,7.5,5.904,2.8,221.126,3.75
2015-02-25,202.854,74.0,46.708,24.0,15.042,17.622,25.875,8.253,9.73,,1.042,8.637,8.4,4.625,0.9,217.896,3.958
2015-02-26,211.604,59.0,39.208,17.0,26.083,30.573,47.74,17.166,16.708,,1.403,19.098,10.6,6.225,0.8,237.688,5.667
2015-02-27,201.167,53.0,37.083,17.0,17.917,22.062,28.282,6.219,23.062,,1.486,22.458,11.6,7.746,2.0,219.083,5.208
2015-02-28,203.979,61.0,47.375,28.0,17.834,15.948,18.614,2.666,21.208,,1.028,21.823,13.9,8.496,4.2,221.812,4.875
2015-03-01,196.258,39.0,27.042,17.0,9.036,7.811,8.686,0.876,4.854,,0.442,8.166,8.7,5.212,2.1,205.294,1.435
2015-03-02,205.729,45.0,31.25,19.0,20.536,27.774,38.963,11.19,12.062,,0.876,14.126,12.4,6.888,1.1,226.266,4.042
2015-03-03,213.417,58.0,40.583,23.0,33.104,37.042,58.386,21.344,25.146,,1.708,22.354,16.4,9.575,2.6,246.521,5.083
2015-03-04,209.958,67.0,53.5,35.0,20.0,22.094,37.896,15.802,28.48,,1.0,28.302,15.8,10.292,6.2,229.958,4.542
2015-03-05,198.562,67.0,57.958,48.0,12.771,12.385,14.917,2.531,18.75,,1.125,20.531,15.9,10.567,7.5,211.333,3.083
2015-03-06,196.146,85.0,68.875,53.0,13.271,13.74,16.927,3.188,20.125,,1.541,22.5,16.3,13.179,9.0,209.416,4.083
2015-03-07,202.386,88.0,84.375,79.0,25.953,26.669,50.011,23.343,20.792,,0.773,25.375,15.8,14.692,13.1,228.339,5.0
2015-03-08,202.979,89.0,74.708,49.0,26.166,26.927,42.729,15.802,19.458,,1.084,25.562,20.3,15.925,12.9,229.146,4.458
2015-03-09,195.907,84.0,74.458,57.0,9.858,8.143,9.613,1.47,10.208,,0.309,15.406,14.7,8.788,4.2,205.764,1.917
2015-03-10,199.807,82.0,61.042,49.0,12.034,11.058,15.256,4.198,11.23,,0.269,13.542,8.4,6.208,4.0,211.841,2.375
2015-03-11,201.584,75.0,63.667,50.0,12.521,11.75,15.136,3.385,12.625,,0.264,15.864,6.1,4.892,3.6,214.104,2.333
2015-03-12,202.896,75.0,59.042,44.0,14.605,11.01,13.833,2.823,12.229,,0.333,15.104,8.1,5.838,2.9,217.5,2.458
2015-03-13,202.542,65.0,57.25,50.0,16.479,8.334,9.406,1.073,11.5,,0.403,13.888,8.7,6.712,4.2,219.021,2.417
2015-03-14,198.214,85.0,78.458,61.0,15.954,13.154,16.377,3.223,9.292,,0.329,12.104,7.3,6.0,4.4,214.168,1.727
2015-03-15,200.375,81.0,42.625,23.0,13.688,12.76,14.646,1.885,10.312,,0.375,11.823,13.1,8.242,4.6,214.062,1.958
2015-03-16,208.722,60.0,46.458,32.0,29.092,34.065,50.866,16.801,17.792,,1.419,20.799,13.7,8.888,3.5,237.814,4.375
2015-03-17,210.292,68.0,44.917,14.0,34.084,34.01,56.396,22.386,25.062,,1.929,25.884,20.9,13.308,6.0,244.375,4.958
2015-03-18,208.708,76.0,59.167,35.0,28.729,27.938,46.354,18.417,22.292,,1.792,22.979,18.7,14.708,9.0,237.438,4.083
2015-03-19,201.625,87.0,78.458,65.0,22.792,25.229,36.177,10.948,15.292,,0.764,25.094,16.8,15.175,14.0,224.417,3.958
2015-03-20,198.334,58.0,45.917,30.0,11.75,8.979,10.375,1.396,20.334,,0.611,26.802,17.6,13.192,10.3,210.083,3.542
2015-03-21,196.5,59.0,48.167,34.0,9.413,6.924,8.076,1.152,8.604,,0.739,12.463,13.9,9.962,7.8,205.913,2.609
2015-03-22,197.458,60.0,42.583,23.0,11.992,20.11,27.295,7.184,10.437,,1.527,14.489,16.0,11.171,6.3,209.451,3.13
2015-03-23,203.953,68.0,50.792,34.0,20.62,23.64,35.648,12.008,18.375,,1.393,20.274,17.3,11.292,7.1,224.572,3.458
2015-03-24,199.938,76.0,60.917,49.0,10.77,11.125,13.677,2.552,11.23,,0.292,12.01,9.8,6.75,4.8,210.708,2.042
2015-03-25,207.021,68.0,38.833,14.0,14.521,15.462,23.168,7.706,7.542,,0.667,11.552,13.2,8.325,2.9,221.542,2.583
2015-03-26,199.812,63.0,42.458,26.0,10.271,12.312,17.354,5.042,10.458,,0.736,13.021,12.0,8.054,5.0,210.084,3.208
2015-03-27,198.5,69.0,55.5,43.0,9.75,8.906,10.364,1.458,8.834,,0.875,13.938,14.7,10.142,6.1,208.25,2.542
2015-03-28,197.582,73.0,63.125,44.0,11.244,14.008,17.858,3.85,10.417,,0.893,13.508,15.4,11.596,9.0,208.826,2.227
2015-03-29,199.146,80.0,51.292,21.0,13.875,18.656,24.49,5.833,15.666,,1.361,19.334,18.2,13.146,7.7,213.02,3.333
2015-03-30,200.794,65.0,44.5,29.0,17.922,26.921,32.579,5.659,26.771,,2.324,30.242,18.9,15.204,10.3,218.716,3.667
2015-03-31,204.167,58.0,37.875,13.0,17.146,23.646,31.916,8.27,21.354,,1.903,24.625,19.3,15.283,10.7,221.312,4.125
2015-04-01,204.568,84.0,67.917,54.0,24.021,28.77,43.126,14.356,33.854,,0.961,39.433,18.9,13.883,7.5,228.589,4.042
2015-04-02,194.938,78.0,55.875,33.0,9.688,15.177,20.062,4.886,8.5,,0.958,12.823,16.3,11.8,7.1,204.625,3.875
2015-04-03,193.416,80.0,72.625,58.0,12.02,18.896,25.594,6.698,12.625,,1.25,20.625,20.7,17.117,12.0,205.438,3.458
2015-04-04,195.625,82.0,61.667,46.0,11.25,9.812,13.729,3.917,8.479,,0.458,14.636,17.9,12.929,10.2,206.875,1.875
2015-04-05,198.271,85.0,75.458,61.0,13.708,12.031,14.604,2.573,11.729,,0.264,19.063,11.8,10.846,9.4,211.98,3.208
2015-04-06,202.328,85.0,65.583,48.0,20.624,20.086,31.244,11.158,20.348,,1.28,29.473,23.6,16.196,10.7,222.95,3.5
2015-04-07,195.042,85.0,79.75,65.0,10.312,9.771,11.532,1.76,7.896,,0.25,12.75,13.2,10.425,7.4,205.354,1.167
2015-04-08,196.434,86.0,81.333,74.0,10.082,9.564,10.867,1.304,10.021,,0.125,13.442,9.5,4.467,2.6,206.516,1.417
2015-04-09,196.875,77.0,56.75,37.0,10.875,11.729,15.083,3.354,11.125,,0.375,13.115,12.3,7.596,3.8,207.75,1.708
2015-04-10,199.803,86.0,68.583,51.0,20.987,23.76,31.292,7.531,17.52,,0.514,21.328,11.4,8.233,5.3,220.79,2.333
2015-04-11,193.458,89.0,78.792,67.0,11.0,10.396,12.062,1.666,6.5,,0.278,11.646,15.1,11.458,8.7,204.458,1.208
2015-04-12,195.958,82.0,57.25,32.0,9.792,8.625,9.886,1.26,8.396,,0.903,12.708,16.9,12.7,8.8,205.75,1.417
2015-04-13,195.212,89.0,79.958,70.0,13.091,16.11,20.08,3.97,9.98,,0.47,13.823,11.9,10.029,8.9,208.303,1.909
2015-04-14,195.146,89.0,86.958,84.0,15.0,17.625,23.25,5.625,4.666,,0.264,9.854,14.2,12.188,9.7,210.146,2.167
2015-04-15,197.814,89.0,60.208,38.0,15.64,21.454,28.233,6.78,8.98,,1.042,12.062,20.4,15.525,12.1,213.454,2.458
2015-04-16,206.146,60.0,47.417,26.0,19.021,33.729,48.0,14.271,23.938,,2.667,26.688,21.6,16.404,10.4,225.166,6.583
2015-04-17,203.211,79.0,62.0,46.0,18.991,25.531,34.062,8.531,29.479,,1.542,33.51,22.2,16.062,10.0,222.202,3.583
2015-04-18,199.104,75.0,53.958,37.0,13.355,21.386,31.156,9.771,18.062,,1.639,24.635,17.7,13.929,8.7,212.458,4.25
2015-04-19,214.104,76.0,61.208,53.0,28.938,29.042,33.312,4.271,27.062,,2.722,33.208,16.9,14.629,10.9,243.042,6.292
2015-04-20,192.987,89.0,79.167,53.0,11.142,14.94,23.796,8.856,19.604,,1.45,31.146,20.1,18.138,14.0,204.129,2.045
2015-04-21,193.416,89.0,68.875,54.0,13.271,11.542,20.635,9.094,6.312,,0.917,11.812,19.3,17.112,13.3,206.688,1.792
2015-04-22,196.918,80.0,54.0,32.0,10.88,15.998,20.323,4.325,16.562,,0.933,20.366,21.0,16.288,12.2,207.8,2.75
2015-04-23,201.833,82.0,55.833,25.0,16.5,19.594,28.74,9.146,21.292,,1.111,25.614,24.2,18.421,13.7,218.333,3.167
2015-04-24,195.042,76.0,63.792,44.0,12.0,18.864,25.854,6.99,17.584,,1.584,22.333,21.5,18.058,14.8,207.042,2.875
2015-04-25,198.854,76.0,48.708,27.0,12.396,14.052,16.396,2.344,22.312,,1.514,26.625,22.2,17.15,13.2,211.25,2.542
2015-04-26,197.104,68.0,45.167,26.0,11.562,12.927,14.219,1.292,20.188,,1.68,23.198,23.1,17.762,12.4,208.666,2.708
2015-04-27,198.374,74.0,59.917,41.0,15.708,26.812,35.799,8.986,33.042,,2.509,37.729,24.5,19.7,15.2,214.082,4.261
2015-04-28,197.854,81.0,58.042,36.0,17.438,28.614,39.666,11.052,34.771,,2.528,36.156,26.1,20.896,17.3,215.292,4.0
2015-04-29,192.78,68.0,56.0,38.0,9.674,15.916,19.61,3.694,15.812,,2.113,17.812,23.4,20.046,17.7,202.454,3.292
2015-04-30,201.54,74.0,56.583,36.0,18.872,17.771,23.462,5.69,9.792,,0.895,13.882,24.3,19.833,15.9,220.411,2.542
2015-05-01,199.646,76.0,53.042,20.0,18.354,23.104,31.666,8.562,10.5,,1.389,13.948,26.9,21.312,15.5,218.0,3.667
2015-05-02,200.834,75.0,54.917,29.0,15.48,16.927,23.49,6.562,12.042,,1.194,15.51,27.5,22.071,17.1,216.312,3.125
2015-05-03,194.583,84.0,54.917,23.0,11.166,10.177,11.979,1.802,13.75,,1.486,18.448,26.9,21.592,16.5,205.75,2.917
2015-05-04,189.604,85.0,65.375,52.0,7.879,8.894,11.317,2.423,9.854,,1.475,14.534,24.3,21.292,18.3,197.483,2.091
2015-05-05,196.562,83.0,39.792,25.0,9.042,7.344,7.823,0.479,9.646,,0.555,14.885,21.3,18.829,15.6,205.604,1.458
2015-05-06,202.284,57.0,41.917,26.0,15.402,15.366,17.406,2.04,14.354,,1.76,18.972,23.1,18.662,13.2,217.686,3.125
2015-05-07,201.938,69.0,55.042,31.0,21.292,27.448,34.656,7.208,18.188,,2.083,22.26,23.7,19.721,17.7,223.23,3.542
2015-05-08,203.292,78.0,56.917,27.0,17.48,22.312,27.313,5.0,22.688,,2.25,27.802,26.6,21.067,17.2,220.77,3.25
2015-05-09,200.792,80.0,69.375,55.0,17.0,20.312,26.552,6.24,20.708,,2.208,25.844,21.2,18.971,16.8,217.792,3.375
2015-05-10,197.375,77.0,39.417,14.0,12.021,7.26,7.573,0.312,13.938,,0.792,17.49,26.0,19.988,15.2,209.396,1.292
2015-05-11,197.43,50.0,31.625,16.0,12.021,16.7,21.562,4.862,9.083,,1.304,13.271,22.5,17.675,12.5,209.451,2.087
2015-05-12,192.198,88.0,68.417,51.0,10.77,14.6,19.331,4.732,13.978,,1.411,21.64,21.5,19.692,17.1,202.968,1.958
2015-05-13,195.516,84.0,51.917,27.0,16.479,22.128,28.877,6.749,17.438,,1.925,23.484,25.8,22.371,18.3,211.994,2.958
2015-05-14,199.604,60.0,46.333,33.0,19.062,36.427,46.75,10.323,31.292,,3.861,33.0,27.2,22.85,19.1,218.667,4.25
2015-05-15,198.188,80.0,55.417,29.0,17.542,21.885,27.312,5.427,26.625,,2.472,29.844,27.8,22.533,18.9,215.729,3.292
2015-05-16,196.688,87.0,76.083,63.0,17.208,17.573,25.719,8.146,21.771,,1.347,29.0,23.0,20.888,18.9,213.896,3.333
2015-05-17,196.666,79.0,53.417,10.0,11.625,9.51,10.292,0.782,20.521,,1.347,25.531,29.0,22.717,18.9,208.292,2.583
2015-05-18,196.428,79.0,63.875,45.0,14.104,19.355,27.911,8.556,17.875,,1.629,21.927,25.4,22.212,19.1,210.532,3.435
2015-05-19,197.196,85.0,79.0,70.0,20.432,22.628,31.52,8.892,18.542,,0.894,26.558,23.4,20.283,17.6,217.627,3.125
2015-05-20,196.816,81.0,62.25,44.0,12.449,10.815,13.612,2.796,12.146,,0.983,17.992,26.9,22.525,18.8,209.266,2.542
2015-05-21,196.021,82.0,48.292,19.0,13.062,15.385,17.448,2.062,13.625,,1.083,17.833,25.1,20.125,14.1,209.084,2.0
2015-05-22,201.23,72.0,51.958,36.0,17.771,27.625,37.031,9.406,16.771,,2.181,20.604,24.0,20.742,17.2,219.0,3.167
2015-05-23,201.714,65.0,51.042,31.0,21.374,24.416,29.24,4.823,19.438,,2.292,23.125,26.9,21.771,17.9,223.087,3.333
2015-05-24,198.02,69.0,52.542,32.0,12.854,12.719,14.208,1.49,12.48,,1.861,16.198,25.4,21.942,19.5,210.875,2.875
2015-05-25,203.26,71.0,57.625,41.0,23.087,13.582,16.966,3.383,12.896,,1.373,17.249,25.4,21.571,17.9,226.348,2.087
2015-05-26,198.452,68.0,47.5,20.0,17.646,20.66,24.175,3.515,20.27,,2.188,23.228,30.2,23.483,17.7,216.099,3.174
2015-05-27,202.906,70.0,48.333,28.0,22.021,17.114,19.631,2.517,25.75,,2.597,26.752,29.9,24.312,19.4,224.928,2.417
2015-05-28,195.084,69.0,59.542,45.0,15.0,15.74,19.594,3.854,23.708,,1.445,24.802,26.9,22.425,18.8,210.084,3.292
2015-05-29,196.438,87.0,74.542,58.0,12.75,10.5,12.354,1.854,11.917,,0.958,15.146,23.7,21.354,18.9,209.188,1.25
2015-05-30,192.104,87.0,61.542,36.0,16.729,13.25,14.844,1.594,15.855,,2.319,17.271,29.4,23.642,19.1,208.834,2.792
2015-05-31,198.188,77.0,51.5,18.0,13.333,8.625,9.667,1.042,19.979,,2.111,23.271,32.4,25.962,21.2,211.52,2.083
2015-06-01,203.28,63.0,45.625,28.0,17.97,15.026,18.661,3.636,12.666,,2.3,15.27,27.8,24.05,20.4,221.25,2.818
2015-06-02,197.729,74.0,60.125,27.0,16.958,18.99,27.552,8.563,13.5,,2.611,17.156,27.3,23.754,21.0,214.687,2.708
2015-06-03,201.742,86.0,79.75,74.0,23.528,25.066,35.076,10.01,16.458,,1.414,23.109,23.4,22.154,21.0,225.271,3.458
2015-06-04,199.875,79.0,29.792,20.0,16.479,8.708,9.448,0.74,5.396,,0.528,8.677,28.4,23.475,19.2,216.354,0.667
2015-06-05,207.104,86.0,53.542,33.0,23.542,17.99,26.052,8.062,8.916,,0.736,11.875,23.1,19.75,15.1,230.646,2.458
2015-06-06,202.458,88.0,68.417,52.0,16.771,9.094,10.469,1.375,7.062,,0.667,8.906,22.8,18.433,14.1,219.23,1.833
2015-06-07,206.604,67.0,53.542,36.0,19.938,12.854,14.802,1.948,10.792,,1.833,13.427,25.4,21.554,18.3,226.542,3.0
2015-06-08,202.504,76.0,57.25,39.0,18.328,17.008,26.17,9.162,9.792,,1.254,11.614,24.6,21.767,19.5,220.832,3.409
2015-06-09,208.062,89.0,80.5,69.0,29.104,22.438,33.479,11.042,7.562,,0.792,10.906,22.2,20.162,17.9,237.166,2.958
