date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2013-01-09,13.672,14.546,0.874,2.737,8.55,,95.0,77.208,50.0,,7.167,9.6,5.783,2.9,
2013-01-10,9.286,9.838,0.551,1.991,2.958,,90.0,69.417,50.0,,4.125,7.1,3.046,-0.2,
2013-01-11,11.188,15.708,4.521,2.458,16.52,,86.0,67.583,46.0,,17.458,9.5,4.058,0.1,
2013-01-12,10.938,12.833,1.896,3.188,23.688,,85.0,70.042,48.0,,23.458,9.7,4.033,-0.4,
2013-01-13,7.152,8.152,1.0,2.09,21.792,,82.0,63.333,43.0,,20.75,11.0,5.379,1.4,
2013-01-14,6.188,7.416,1.229,0.584,3.062,,78.0,64.458,48.0,,2.875,10.2,5.604,1.2,
2013-01-15,6.875,8.542,1.666,0.229,2.52,,78.0,61.0,38.0,,1.167,10.9,5.242,0.6,
2013-01-16,10.854,18.438,7.584,0.891,6.392,,94.0,70.583,47.0,,4.958,10.9,4.854,0.2,
2013-01-17,9.625,13.834,4.208,2.0,14.125,,84.0,63.083,36.0,,18.417,12.2,6.179,1.3,
2013-01-18,10.646,11.5,0.854,5.708,29.854,,85.0,66.625,48.0,,31.708,8.5,4.971,2.0,
2013-01-19,6.334,7.354,1.021,1.0,5.25,,91.0,70.792,55.0,,4.333,7.6,3.408,-1.1,
2013-01-20,11.0,12.392,1.392,2.913,22.229,,92.0,77.375,55.0,,18.958,11.3,6.3,1.8,
2013-01-21,9.062,9.708,0.646,2.792,18.062,,83.0,64.083,53.0,,17.667,7.1,4.658,2.4,
2013-01-22,10.834,14.458,3.625,1.271,10.396,,93.0,76.292,54.0,,11.625,8.2,3.071,-0.8,
2013-01-23,11.312,17.417,6.104,1.188,12.792,,89.0,71.417,42.0,,12.458,10.3,4.162,-0.1,
2013-01-24,14.413,21.544,7.13,2.812,16.188,,89.0,73.5,41.0,,15.333,13.1,6.608,1.5,
2013-01-25,11.062,14.166,3.104,2.98,16.271,,95.0,86.833,69.0,,11.875,13.8,10.017,5.0,
2013-01-26,5.292,5.812,0.521,0.688,13.896,,96.0,69.583,44.0,,13.625,13.8,8.379,2.0,
2013-01-27,8.152,9.913,1.761,0.663,5.834,,83.0,63.667,46.0,,6.542,8.7,3.233,0.1,
2013-01-28,17.5,26.5,9.0,2.126,15.048,,96.0,83.333,62.0,,11.455,10.8,6.15,1.3,
2013-01-29,9.562,14.958,5.396,1.228,15.334,,95.0,71.458,37.0,,16.292,14.6,8.55,3.5,
2013-01-30,15.166,17.062,1.896,1.521,27.729,,98.0,86.958,66.0,,22.292,13.6,10.904,8.1,
2013-01-31,11.208,13.375,2.166,2.125,21.062,,83.0,67.292,47.0,,23.667,15.5,11.133,6.9,
2013-02-01,10.666,12.708,2.042,2.646,21.23,,91.0,70.0,58.0,,21.833,16.4,11.667,6.0,
2013-02-02,11.062,12.854,1.792,1.438,29.688,,99.0,94.167,83.0,,25.375,16.8,13.358,11.9,
2013-02-03,12.717,18.956,6.24,1.087,28.854,,100.0,89.75,64.0,,26.583,14.7,12.075,9.7,
2013-02-04,5.396,6.208,0.812,1.084,8.708,,81.0,68.333,54.0,,4.5,9.4,5.908,2.1,
2013-02-05,6.146,8.0,1.854,0.542,2.666,,83.0,67.458,53.0,,4.083,6.0,3.0,0.1,
2013-02-06,7.304,7.826,0.522,0.602,4.542,,94.0,82.417,66.0,,4.042,2.3,1.321,0.6,
2013-02-07,6.792,7.166,0.375,0.542,6.77,,97.0,83.875,66.0,,4.5,3.4,2.008,1.2,
2013-02-08,3.042,3.312,0.271,0.062,2.646,,96.0,82.708,63.0,,1.167,9.6,4.192,1.1,
2013-02-09,5.188,6.021,0.834,0.125,2.271,,92.0,75.25,52.0,,2.042,9.3,4.95,0.7,
2013-02-10,3.304,3.544,0.239,0.195,2.688,,88.0,72.083,59.0,,1.958,4.9,3.667,1.6,
2013-02-11,1.438,1.646,0.208,0.0,2.812,,61.0,52.875,44.0,,2.417,6.8,2.983,0.4,
2013-02-12,2.146,2.5,0.354,0.022,2.718,,61.0,52.875,42.0,,1.292,8.6,4.333,1.4,
2013-02-13,2.562,2.729,0.166,0.021,1.292,,59.0,51.5,44.0,,1.0,7.4,4.925,2.6,
2013-02-14,2.938,3.27,0.334,0.042,5.521,,90.0,73.958,61.0,,3.583,6.2,3.858,1.2,
2013-02-15,2.834,2.958,0.125,0.208,3.062,,81.0,62.458,46.0,,3.042,10.2,6.3,3.7,
2013-02-16,7.958,8.666,0.708,1.084,10.438,,83.0,67.0,48.0,,15.083,9.3,5.325,0.1,
2013-02-17,9.718,11.848,2.13,1.587,19.958,,92.0,74.417,56.0,,20.792,10.3,6.75,3.6,
2013-02-18,2.542,2.562,0.021,0.062,6.0,,93.0,72.5,57.0,,6.375,5.1,3.512,2.1,
2013-02-19,3.812,4.208,0.396,0.333,5.542,,66.0,57.792,45.0,,7.208,8.8,4.629,2.2,
2013-02-20,5.434,6.044,0.609,0.619,8.75,,68.0,60.167,45.0,,9.542,9.8,4.846,1.5,
2013-02-21,14.875,19.542,4.667,1.312,11.938,,85.0,68.583,54.0,,10.958,11.5,5.621,0.4,
2013-02-22,6.417,7.0,0.584,0.75,6.312,,69.0,59.125,42.0,,10.208,10.3,6.121,3.1,
2013-02-23,6.229,6.562,0.334,1.166,7.583,,71.0,57.417,38.0,,10.375,11.9,6.708,3.2,
2013-02-24,10.935,12.13,1.196,1.717,10.479,,82.0,61.125,45.0,,13.0,11.7,7.033,3.5,
2013-02-25,15.688,20.062,4.375,1.979,37.365,,89.0,74.583,55.0,,37.0,12.6,7.792,3.2,
2013-02-26,14.584,15.25,0.666,2.846,57.381,,96.0,81.042,63.0,,56.125,10.4,8.075,6.3,
2013-02-27,13.833,15.208,1.375,1.021,28.625,,97.0,92.5,84.0,,21.833,13.3,10.238,7.5,
2013-02-28,12.521,17.0,4.479,0.875,12.812,,97.0,84.5,69.0,,10.042,14.2,10.792,7.4,
2013-03-01,16.938,19.479,2.542,2.438,25.062,,91.0,81.375,72.0,,24.75,12.3,10.842,9.2,
2013-03-02,9.375,10.812,1.438,0.896,17.5,,96.0,76.958,56.0,,14.458,14.6,9.929,7.1,
2013-03-03,5.044,5.739,0.696,0.218,4.667,,75.0,54.375,32.0,,3.917,12.0,7.267,2.0,
2013-03-04,7.375,8.125,0.75,0.771,7.375,,88.0,57.0,44.0,,8.208,12.7,7.696,3.0,
2013-03-05,8.804,9.696,0.891,0.712,15.958,,95.0,74.292,46.0,,14.125,13.3,8.362,4.7,
2013-03-06,4.833,5.042,0.208,0.188,5.562,,75.0,58.417,42.0,,6.333,9.3,4.692,1.2,
2013-03-07,9.396,11.708,2.312,1.188,6.02,,77.0,54.0,30.0,,8.083,10.1,4.092,-0.5,
2013-03-08,10.812,13.0,2.188,1.792,12.646,,72.0,61.417,48.0,,13.083,8.6,4.396,-0.9,
2013-03-09,10.062,11.146,1.083,2.812,24.583,,85.0,64.75,49.0,,24.417,10.4,6.221,1.2,
2013-03-10,6.5,8.109,1.608,1.152,8.334,,86.0,62.083,39.0,,8.583,10.0,4.775,-0.3,
2013-03-11,11.938,15.0,3.062,1.125,9.0,,80.0,65.167,47.0,,9.583,10.3,5.512,0.6,
2013-03-12,12.75,17.958,5.208,4.826,9.544,,92.0,65.917,42.0,,12.458,15.1,10.3,3.4,
2013-03-13,5.938,6.604,0.666,0.458,9.625,,100.0,81.917,59.0,,4.625,15.9,12.325,6.7,
2013-03-14,4.479,5.146,0.666,0.354,7.896,,82.0,61.708,40.0,,8.5,10.7,6.438,1.5,
2013-03-15,9.583,11.125,1.542,2.021,19.146,,85.0,67.0,43.0,,21.583,12.5,7.25,0.6,
2013-03-16,14.875,16.145,1.27,3.396,33.188,,80.0,63.542,42.0,,32.542,17.5,12.375,8.5,
2013-03-17,10.848,12.37,1.522,3.24,35.958,,94.0,71.125,43.0,,31.875,17.5,12.708,6.8,
2013-03-18,11.646,13.25,1.604,3.375,26.27,,91.0,86.125,76.0,,23.167,17.1,14.458,12.2,
2013-03-19,10.46,11.036,0.576,2.014,45.188,,90.0,62.083,45.0,,39.167,16.5,13.633,10.8,
2013-03-20,13.604,16.292,2.688,2.938,25.958,,86.0,68.708,56.0,,23.792,15.8,11.417,7.3,
2013-03-21,3.458,3.625,0.167,0.229,4.396,,78.0,60.333,38.0,,5.042,12.8,7.383,2.9,
2013-03-22,10.5,12.688,2.188,1.25,10.938,,88.0,66.875,50.0,,12.708,12.6,7.262,1.3,
2013-03-23,13.812,15.417,1.604,2.438,22.125,,90.0,69.208,48.0,,23.083,17.1,9.925,4.2,
2013-03-24,15.478,16.673,1.196,4.022,35.0,,80.0,59.042,28.0,,36.5,17.0,11.038,4.7,
2013-03-25,16.375,18.854,2.479,3.696,28.378,,96.0,73.958,58.0,,28.087,17.4,13.667,10.6,
2013-03-26,11.25,12.416,1.167,0.708,26.688,,100.0,98.667,97.0,,19.917,16.0,14.8,13.2,
2013-03-27,11.458,13.104,1.646,1.021,15.5,,100.0,83.125,65.0,,14.875,18.9,14.796,10.9,
2013-03-28,9.104,10.792,1.688,1.305,15.275,,90.0,67.25,47.0,,16.458,20.1,15.233,9.5,
2013-03-29,3.812,4.021,0.208,0.271,13.771,,100.0,81.167,64.0,,11.083,17.5,15.596,13.6,
2013-03-30,11.042,11.938,0.896,0.854,11.458,,100.0,84.333,62.0,,10.5,19.5,15.196,12.1,
2013-03-31,11.935,13.804,1.87,1.108,12.75,,93.0,72.875,51.0,,14.917,15.3,11.842,7.5,
2013-04-01,6.066,6.826,0.761,1.478,13.812,,75.0,54.458,32.0,,13.542,18.2,11.85,5.5,
2013-04-02,11.688,12.458,0.771,1.334,17.771,,99.0,83.958,51.0,,17.042,12.5,11.179,9.6,
2013-04-03,8.73,9.312,0.583,1.0,18.438,,90.0,66.375,50.0,,15.458,17.0,12.292,7.8,
2013-04-04,21.066,24.218,3.152,1.938,17.479,,87.0,70.833,56.0,,16.292,15.5,11.358,7.1,
2013-04-05,10.958,13.417,2.458,1.77,14.854,,86.0,67.958,47.0,,16.667,21.4,15.362,8.4,
2013-04-06,10.146,10.854,0.708,0.75,14.0,,100.0,91.375,73.0,,13.458,16.2,14.575,12.9,
2013-04-07,7.542,8.167,0.625,0.646,5.625,,94.0,81.208,69.0,,4.583,12.1,8.704,6.0,
2013-04-08,11.044,13.0,1.956,1.326,13.396,,92.0,73.042,51.0,,11.625,15.3,11.067,6.6,
2013-04-09,11.542,15.104,3.562,1.875,18.375,,93.0,60.167,26.0,,18.875,17.1,12.446,7.4,
2013-04-10,6.812,7.542,0.729,1.208,11.916,,64.0,47.417,39.0,,10.583,13.7,10.104,7.4,
2013-04-11,9.084,10.104,1.021,2.218,18.044,,89.0,56.333,34.0,,15.125,13.5,9.592,6.3,
2013-04-12,8.875,9.896,1.021,3.646,16.396,,59.0,44.667,31.0,,15.5,15.3,11.229,6.1,
2013-04-13,10.354,11.812,1.458,2.042,14.958,,81.0,62.958,43.0,,14.083,15.6,10.2,3.6,
2013-04-14,8.646,9.396,0.75,2.021,26.771,,93.0,77.875,53.0,,24.208,19.5,14.088,8.9,
2013-04-15,11.261,12.63,1.37,2.152,12.396,,96.0,61.333,24.0,,12.208,21.4,14.617,11.3,
2013-04-16,10.292,12.125,1.834,3.0,23.604,,89.0,65.292,46.0,,23.708,23.2,17.05,10.3,
2013-04-17,7.87,8.609,0.739,1.292,24.5,,96.0,85.875,73.0,,24.167,19.7,17.608,14.6,
2013-04-18,11.208,16.021,4.812,1.5,20.75,,99.0,85.167,61.0,,22.0,18.9,16.15,13.6,
2013-04-19,4.082,4.438,0.356,0.25,14.693,,72.0,51.958,39.0,,13.958,15.6,13.329,9.3,
2013-04-20,6.458,6.792,0.334,0.812,12.208,,96.0,74.0,52.0,,11.333,10.9,7.688,6.1,
2013-04-21,2.77,2.896,0.125,0.0,4.438,,95.0,64.75,35.0,,2.542,16.1,10.296,5.1,
2013-04-22,9.26,10.608,1.348,1.478,10.896,,83.0,58.167,41.0,,11.458,14.8,10.454,4.8,
2013-04-23,8.854,9.604,0.75,1.271,16.334,,95.0,66.458,54.0,,14.417,16.7,13.179,9.2,
2013-04-24,8.555,9.278,0.723,0.595,19.26,,100.0,90.292,72.0,,10.545,19.4,15.825,12.4,
2013-04-25,11.979,14.438,2.458,2.083,19.646,,98.0,76.708,45.0,,21.208,20.0,15.092,10.2,
2013-04-26,9.579,10.544,0.966,2.206,27.218,,75.0,56.375,35.0,,27.167,17.2,14.904,12.5,
2013-04-27,11.792,13.5,1.708,1.542,17.708,,95.0,62.625,35.0,,18.333,19.2,14.442,8.8,
2013-04-28,11.229,12.416,1.188,2.062,20.792,,80.0,61.458,36.0,,22.125,19.5,14.838,10.0,
2013-04-29,5.783,6.044,0.261,1.413,25.292,,83.0,72.125,63.0,,24.625,21.5,17.85,12.4,
2013-04-30,13.479,15.854,2.375,1.833,16.062,,94.0,84.875,67.0,,15.708,18.0,14.629,10.8,
2013-05-01,8.708,13.375,4.667,0.604,9.312,,99.0,69.208,44.0,,8.583,17.5,13.029,9.1,
2013-05-02,5.87,6.978,1.109,0.57,3.125,,87.0,65.75,49.0,,1.625,15.3,11.454,5.8,
2013-05-03,9.562,10.958,1.396,1.146,11.0,,94.0,77.083,59.0,,13.0,17.4,13.308,8.8,
2013-05-04,10.208,11.792,1.584,1.354,18.75,,93.0,66.167,48.0,,20.5,20.3,14.883,10.2,
2013-05-05,7.812,8.312,0.5,1.125,21.188,,87.0,65.167,42.0,,24.042,19.8,14.512,9.4,
2013-05-06,12.718,13.652,0.935,1.892,25.542,,88.0,55.792,31.0,,27.542,24.7,17.525,10.4,
2013-05-07,8.146,8.708,0.562,1.188,21.979,,67.0,53.25,38.0,,19.667,20.7,16.979,12.9,
2013-05-08,13.666,16.0,2.334,1.021,7.396,,86.0,55.25,40.0,,5.583,18.5,14.862,11.1,
2013-05-09,23.75,34.5,10.75,3.782,29.608,,87.0,70.458,52.0,,25.75,21.5,16.5,10.1,
2013-05-10,6.458,6.73,0.271,0.604,23.646,,99.0,93.833,76.0,,15.542,18.8,17.329,15.1,
2013-05-11,16.604,20.292,3.688,1.52,21.666,,100.0,89.208,65.0,,18.083,20.7,17.504,12.4,
2013-05-12,12.52,14.729,2.208,2.583,30.0,,95.0,74.0,40.0,,31.583,24.0,16.912,10.6,
2013-05-13,10.478,12.022,1.544,2.718,32.02,,95.0,71.292,41.0,,30.75,23.9,18.488,12.8,
2013-05-14,7.125,8.521,1.396,0.521,15.208,,97.0,73.958,36.0,,16.667,24.4,20.433,15.9,
2013-05-15,7.896,9.27,1.375,1.146,13.25,,96.0,76.292,55.0,,14.667,23.3,19.762,16.3,
2013-05-16,7.292,8.23,0.938,0.5,20.75,,88.0,70.5,56.0,,26.542,23.1,20.067,16.7,
2013-05-17,5.958,6.458,0.5,0.604,13.458,,81.0,58.917,33.0,,14.708,23.6,18.192,14.7,
2013-05-18,5.304,5.804,0.5,0.48,15.542,,89.0,66.458,46.0,,16.625,24.3,19.858,14.9,
2013-05-19,3.396,3.479,0.084,0.084,8.229,,100.0,88.208,69.0,,5.75,19.2,18.117,16.8,
2013-05-20,10.935,12.609,1.674,0.869,15.875,,100.0,87.0,59.0,,10.833,24.6,20.054,17.6,
2013-05-21,12.771,13.75,0.98,1.731,49.0,,91.0,71.458,52.0,,49.783,24.9,20.775,16.8,
2013-05-22,17.27,21.042,3.771,2.312,43.354,,94.0,72.375,43.0,,41.208,26.4,20.45,15.0,
2013-05-23,17.188,19.875,2.688,1.229,36.312,,96.0,63.833,34.0,,37.875,26.5,20.921,16.1,
2013-05-24,12.625,14.146,1.521,1.837,39.32,,83.0,63.875,41.0,,37.25,25.8,20.75,16.1,
2013-05-25,6.708,7.417,0.708,0.562,26.854,,97.0,77.167,59.0,,24.375,25.1,21.612,17.7,
2013-05-26,4.479,4.916,0.438,0.416,17.02,,91.0,70.708,55.0,,15.167,25.6,22.017,18.4,
2013-05-27,5.13,5.848,0.718,0.522,11.875,,76.0,65.458,52.0,,13.708,24.8,22.017,19.6,
2013-05-28,5.27,5.729,0.458,0.271,9.792,,100.0,88.5,58.0,,6.708,22.5,20.417,19.1,
2013-05-29,10.891,12.652,1.761,0.858,34.77,,100.0,90.958,70.0,,22.625,24.8,21.946,20.2,
2013-05-30,13.188,15.292,2.104,1.416,38.375,,95.0,81.042,68.0,,33.083,22.6,20.85,17.2,
2013-05-31,11.625,14.604,2.979,1.292,23.75,,96.0,78.125,50.0,,19.792,21.9,19.292,16.3,
2013-06-01,10.125,10.771,0.646,1.042,22.166,,99.0,82.167,67.0,,17.292,20.5,18.421,16.9,
2013-06-02,3.75,4.146,0.396,0.0,6.479,,99.0,98.667,98.0,,5.583,17.6,16.696,16.1,
2013-06-03,10.326,12.587,2.261,1.196,14.542,,100.0,88.0,75.0,,13.708,22.6,19.254,16.3,
2013-06-04,6.792,8.438,1.646,0.542,12.834,,99.0,80.5,63.0,,13.917,24.8,21.567,17.6,
2013-06-05,6.854,7.792,0.938,0.292,18.521,,98.0,81.917,61.0,,17.833,24.8,21.762,19.2,
2013-06-06,12.979,14.771,1.792,2.152,24.63,,94.0,81.958,70.0,,27.625,24.2,21.433,18.9,
2013-06-07,11.854,14.771,2.916,1.666,22.292,,97.0,72.75,44.0,,24.667,26.4,21.917,17.8,
2013-06-08,8.188,9.042,0.854,1.062,23.83,,90.0,74.083,55.0,,23.417,25.2,22.071,18.2,
2013-06-09,2.875,3.104,0.229,0.188,20.104,,94.0,87.042,66.0,,19.417,22.8,20.5,19.2,
2013-06-10,4.478,5.152,0.674,0.782,16.292,,94.0,74.542,57.0,,18.0,26.8,22.754,18.9,
2013-06-11,11.13,12.174,1.044,2.09,13.438,,89.0,74.375,56.0,,16.958,29.6,23.908,20.5,
2013-06-12,12.584,14.166,1.583,2.917,21.166,,97.0,77.542,61.0,,17.667,28.4,24.812,20.5,
2013-06-13,17.5,24.375,6.875,2.729,37.458,,96.0,82.958,68.0,,21.75,29.1,25.504,21.7,
2013-06-14,13.688,18.542,4.854,1.458,36.416,,98.0,85.292,67.0,,24.542,29.4,25.112,22.4,
2013-06-15,16.25,22.229,5.979,1.292,21.104,,100.0,98.958,96.0,,16.667,25.2,23.558,22.9,
2013-06-16,12.271,16.0,3.729,2.271,29.021,,100.0,89.0,68.0,,15.458,27.9,24.133,22.3,
2013-06-17,10.892,13.848,2.956,1.37,30.792,,98.0,87.083,73.0,,15.208,27.3,24.712,22.4,
2013-06-18,10.792,13.708,2.916,2.167,23.438,,94.0,83.292,73.0,,13.208,27.3,25.296,23.2,
2013-06-19,11.0,14.562,3.562,1.166,15.605,,100.0,89.542,73.0,,9.042,27.1,24.962,23.7,
2013-06-20,5.729,7.958,2.23,0.042,6.73,,100.0,100.0,100.0,,5.875,24.1,22.233,19.8,
2013-06-21,3.0,3.146,0.146,0.065,3.283,,100.0,98.5,95.0,,5.364,19.9,19.204,18.5,
2013-06-22,8.854,10.292,1.438,1.062,6.604,,100.0,89.208,69.0,,7.0,23.4,20.458,17.5,
2013-06-23,13.084,15.958,2.875,2.958,17.916,,98.0,94.833,89.0,,14.917,22.6,20.717,19.5,
2013-06-24,5.413,6.304,0.892,0.478,18.125,,100.0,93.083,82.0,,15.708,23.4,21.138,19.4,
2013-06-25,8.326,9.892,1.565,0.966,33.062,,100.0,93.292,80.0,,26.125,24.6,22.017,19.9,
2013-06-26,7.208,8.292,1.083,0.333,6.812,,100.0,94.542,81.0,,4.833,25.7,22.479,21.1,
2013-06-27,11.584,13.375,1.792,1.271,9.375,,92.0,82.125,63.0,,10.167,28.2,23.492,20.9,
2013-06-28,13.375,14.562,1.188,1.771,22.583,,95.0,87.208,68.0,,20.958,27.9,23.354,21.9,
2013-06-29,8.041,9.229,1.188,1.479,21.375,,97.0,90.708,82.0,,15.792,24.0,22.738,21.8,
2013-06-30,6.688,7.416,0.729,0.916,14.396,,96.0,87.792,70.0,,11.875,26.3,23.079,20.8,
2013-07-01,5.217,6.087,0.869,0.456,11.562,,99.0,88.333,66.0,,8.917,25.8,22.708,20.0,
2013-07-02,4.834,5.396,0.562,0.208,8.438,,98.0,88.917,76.0,,5.042,25.2,23.346,21.9,
2013-07-03,8.0,9.334,1.333,0.416,15.996,,100.0,96.542,83.0,,8.75,26.9,23.804,22.0,
2013-07-04,6.396,8.104,1.708,0.666,13.602,,100.0,98.042,86.0,,9.208,26.7,24.529,23.3,
2013-07-05,7.271,10.979,3.708,1.979,19.23,,100.0,82.75,70.0,,13.292,28.9,26.596,24.0,
2013-07-06,5.833,7.562,1.729,1.146,16.25,,99.0,92.208,84.0,,10.25,26.8,25.512,24.5,
2013-07-07,3.792,4.854,1.062,1.875,24.458,,98.0,90.792,79.0,,14.333,28.8,26.325,24.6,
2013-07-08,4.652,8.739,4.087,2.109,30.562,,100.0,87.167,69.0,,19.708,30.3,26.904,24.0,
2013-07-09,6.938,9.438,2.5,1.042,23.438,,97.0,82.875,65.0,,18.292,30.6,27.429,25.2,
2013-07-10,9.02,12.275,3.256,1.966,30.854,,99.0,83.417,66.0,,24.333,29.4,26.796,23.8,
2013-07-11,6.746,9.006,2.26,1.729,35.584,,98.0,84.958,71.0,,22.375,30.2,26.933,24.0,
2013-07-12,4.25,6.188,1.938,0.688,19.729,,97.0,88.958,77.0,,8.958,29.8,27.233,25.0,
2013-07-13,5.312,7.334,2.021,1.542,21.229,,97.0,85.667,70.0,,14.417,30.7,27.667,25.5,
2013-07-14,6.125,8.354,2.229,2.084,17.812,,98.0,86.542,66.0,,12.083,30.7,27.225,25.0,
2013-07-15,9.435,13.696,4.261,2.284,17.812,,98.0,84.042,65.0,,13.083,31.1,27.912,25.5,
2013-07-16,5.812,7.125,1.312,1.646,21.25,,98.0,79.583,57.0,,16.875,31.6,27.838,24.3,
2013-07-17,4.875,5.98,1.104,3.666,44.104,,95.0,84.917,75.0,,29.292,29.5,27.504,25.3,
2013-07-18,6.25,9.271,3.021,1.125,17.104,,97.0,73.042,53.0,,13.208,32.8,28.862,25.3,
2013-07-19,9.208,13.479,4.271,1.674,18.326,,91.0,76.583,64.0,,15.261,31.6,27.917,24.1,
2013-07-20,7.208,8.021,0.812,2.208,27.208,,92.0,78.042,64.0,,19.833,30.5,27.454,24.3,
2013-07-21,4.25,4.708,0.458,0.771,29.958,,97.0,84.208,70.0,,18.0,30.7,27.754,24.7,
2013-07-22,7.174,8.739,1.566,1.986,34.792,,98.0,83.208,63.0,,22.667,31.3,28.383,26.1,
2013-07-23,10.292,13.416,3.125,1.833,20.562,,94.0,75.708,55.0,,16.375,32.2,28.712,25.9,
2013-07-24,9.152,12.326,3.174,1.729,20.25,,94.0,77.25,55.0,,17.125,31.4,28.217,25.1,
2013-07-25,11.0,14.188,3.188,2.708,41.584,,90.0,77.542,63.0,,25.542,31.4,28.604,25.8,
2013-07-26,9.084,9.729,0.646,0.958,27.75,,100.0,91.208,75.0,,19.708,26.8,25.45,23.9,
2013-07-27,6.938,8.562,1.625,1.438,35.042,,100.0,82.958,61.0,,25.333,30.9,27.458,23.7,
2013-07-28,8.271,9.166,0.896,0.688,35.208,,100.0,97.5,85.0,,21.25,26.9,25.942,24.9,
2013-07-29,8.369,10.652,2.282,2.029,29.084,,100.0,90.75,78.0,,18.792,28.6,26.717,24.2,
2013-07-30,10.729,13.146,2.417,2.188,51.125,,91.0,84.208,77.0,,27.25,30.4,28.908,27.9,
2013-07-31,10.0,12.104,2.104,1.77,34.104,,95.0,80.0,64.0,,19.708,31.7,28.942,26.5,
2013-08-01,10.77,13.666,2.896,1.652,33.13,,94.0,78.125,67.0,,18.917,32.1,29.646,25.9,
2013-08-02,6.938,8.916,1.98,0.771,30.625,,92.0,77.708,60.0,,18.5,32.4,29.229,26.4,
2013-08-03,9.062,12.833,3.77,1.188,27.0,,96.0,79.5,65.0,,15.917,32.1,28.725,25.2,
2013-08-04,6.042,8.875,2.834,1.354,14.666,,93.0,86.583,77.0,,8.875,29.9,27.471,25.9,
2013-08-05,7.13,8.608,1.478,1.834,17.875,,96.0,87.958,76.0,,11.75,30.0,27.392,25.3,
2013-08-06,9.229,10.25,1.021,1.958,32.938,,95.0,78.125,63.0,,21.042,32.0,28.917,25.9,
2013-08-07,11.117,13.552,2.435,1.864,63.739,,92.0,81.542,70.0,,28.0,31.7,29.404,26.4,
2013-08-08,10.188,11.458,1.271,2.292,67.458,,93.0,80.125,65.0,,27.375,33.0,29.929,27.5,
2013-08-09,9.646,12.958,3.312,2.312,47.584,,99.0,86.167,72.0,,23.75,31.5,28.979,26.5,
2013-08-10,11.042,13.834,2.792,1.938,59.208,,99.0,83.5,59.0,,31.542,33.5,29.517,26.3,
2013-08-11,14.646,18.625,3.979,2.375,73.688,,92.0,79.0,65.0,,40.667,33.8,29.729,25.7,
2013-08-12,9.892,11.761,1.87,1.704,64.208,,92.0,78.75,65.0,,35.458,32.8,29.458,25.5,
2013-08-13,8.729,10.042,1.312,1.36,51.182,,92.0,78.75,59.0,,31.136,33.1,29.454,26.1,
2013-08-14,8.854,10.666,1.812,1.724,57.296,,93.0,82.542,67.0,,30.0,32.4,28.992,25.6,
2013-08-15,5.396,6.146,0.75,1.77,64.938,,99.0,84.208,61.0,,33.542,32.0,28.717,26.3,
2013-08-16,3.312,3.812,0.5,0.729,62.48,,96.0,78.917,59.0,,37.917,31.9,28.733,25.9,
2013-08-17,3.562,4.083,0.521,0.562,50.938,,94.0,77.292,54.0,,29.0,31.8,28.779,25.5,
2013-08-18,2.584,3.208,0.625,0.312,19.646,,88.0,75.833,65.0,,10.083,31.6,29.075,26.2,
2013-08-19,3.348,4.522,1.174,0.388,19.104,,90.0,75.083,59.0,,8.667,32.3,29.238,26.1,
2013-08-20,4.125,5.875,1.75,0.375,11.479,,91.0,75.958,58.0,,3.292,32.8,29.325,26.0,
2013-08-21,3.02,4.771,1.75,0.312,10.354,,95.0,80.833,66.0,,2.833,32.4,29.412,26.8,
2013-08-22,2.708,3.646,0.938,0.5,15.938,,92.0,82.167,70.0,,4.542,31.7,29.438,27.9,
2013-08-23,6.37,8.522,2.152,1.416,23.292,,97.0,88.833,76.0,,9.0,30.2,28.217,26.5,
2013-08-24,10.354,12.812,2.458,0.958,7.271,,100.0,97.375,93.0,,3.792,27.4,26.425,25.4,
2013-08-25,8.854,10.52,1.666,0.729,9.146,,100.0,98.5,95.0,,3.958,26.4,25.55,23.5,
2013-08-26,5.696,6.37,0.674,0.554,15.042,,100.0,88.917,63.0,,9.458,28.2,23.621,21.4,
2013-08-27,9.375,12.438,3.062,1.375,18.146,,98.0,84.125,68.0,,13.375,28.9,24.746,20.2,
2013-08-28,7.688,8.438,0.75,1.146,34.812,,98.0,83.542,57.0,,24.917,29.7,25.562,22.3,
2013-08-29,7.188,8.334,1.146,2.587,39.022,,96.0,86.25,72.0,,21.958,29.5,26.833,23.2,
2013-08-30,5.98,7.562,1.584,0.812,18.834,,100.0,97.333,88.0,,6.625,27.1,25.425,23.6,
2013-08-31,9.375,11.416,2.042,1.75,24.0,,100.0,95.417,89.0,,10.208,27.2,25.929,24.2,
2013-09-01,4.0,4.25,0.25,0.062,13.458,,100.0,99.458,96.0,,9.5,24.0,22.946,22.5,
2013-09-02,7.283,8.435,1.152,0.302,11.625,,100.0,98.958,94.0,,4.833,25.5,23.925,23.3,
2013-09-03,3.27,3.604,0.333,0.042,5.416,,100.0,97.958,89.0,,3.25,24.5,20.858,18.6,
2013-09-04,4.652,5.239,0.587,0.292,3.812,,99.0,91.958,75.0,,0.375,24.2,20.108,18.6,
