date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min
2016-11-05,20.52,35.0,14.479,0.708,37.583,4.917,28.167,,,
2016-11-06,17.729,24.062,6.334,0.375,30.604,5.083,22.458,,,
2016-11-07,23.182,33.86,10.68,0.208,20.271,4.478,19.292,,,
2016-11-08,27.0,48.604,21.604,0.167,30.312,4.875,20.292,,,
2016-11-09,16.188,26.125,9.938,0.042,12.0,3.583,9.75,,,
2016-11-10,16.958,28.896,11.938,0.261,8.91,3.375,8.667,,,
2016-11-11,15.062,21.021,5.958,0.0,15.646,3.417,12.417,,,
2016-11-12,25.271,38.229,12.958,0.375,26.292,5.542,21.792,,,
2016-11-13,25.0,33.438,8.438,2.167,30.604,4.958,22.167,,,
2016-11-14,23.083,39.084,16.0,0.292,26.542,4.583,22.875,,,
2016-11-15,20.718,30.983,10.266,0.0,25.083,4.0,22.143,,,
2016-11-16,22.354,38.542,16.188,0.292,20.354,5.125,17.583,,,
2016-11-17,27.75,55.583,27.834,0.625,27.229,6.583,21.833,,,
2016-11-18,20.77,35.729,14.958,0.917,31.042,4.583,22.708,,,
2016-11-19,6.584,7.958,1.375,0.0,14.27,3.042,9.0,,,
2016-11-20,11.812,15.167,3.354,0.083,17.0,4.667,12.167,,,
2016-11-21,28.066,54.956,26.892,1.0,27.958,6.087,20.0,,,
2016-11-22,20.98,42.875,21.896,0.0,23.042,5.292,19.083,,,
2016-11-23,14.02,19.479,5.458,0.25,9.562,3.583,7.542,,,
2016-11-24,15.542,22.25,6.708,0.0,7.646,2.75,7.292,,,
2016-11-25,18.375,27.333,8.958,0.333,8.521,3.083,8.75,,,
2016-11-26,23.542,40.521,16.979,0.583,14.334,4.792,13.958,,,
2016-11-27,14.25,17.667,3.416,0.292,11.521,3.917,8.083,,,
2016-11-28,21.52,31.562,10.042,1.042,31.938,5.364,28.208,,,
2016-11-29,28.636,60.856,32.22,0.348,26.333,6.826,24.083,,,
2016-11-30,22.104,41.375,19.271,0.958,14.542,4.583,13.917,,,
2016-12-01,10.0,12.438,2.438,0.583,23.729,3.042,19.917,,,
2016-12-02,21.354,32.188,10.833,0.875,12.25,4.583,14.75,,,
2016-12-03,31.25,63.938,32.688,0.5,15.521,6.375,15.042,,,
2016-12-04,17.916,30.834,12.917,1.125,22.416,4.75,16.958,,,
2016-12-05,17.962,34.14,16.177,1.125,34.771,4.609,26.333,,,
2016-12-06,14.666,21.02,6.354,1.333,24.608,3.542,20.739,,,
2016-12-07,19.688,42.188,22.5,0.625,12.938,4.292,13.5,,,
2016-12-08,20.646,44.604,23.958,1.042,25.542,5.25,23.958,,,
2016-12-09,14.896,18.938,4.042,1.25,35.375,4.0,29.25,,,
2016-12-10,22.542,41.229,18.688,0.833,14.105,4.958,15.75,,,
2016-12-11,18.584,32.52,13.938,0.417,10.979,5.708,9.833,,,
2016-12-12,27.792,52.042,24.25,2.167,11.708,4.875,11.583,,,
2016-12-13,25.432,52.586,27.154,0.304,27.625,5.167,18.417,,,
2016-12-14,18.771,28.083,9.312,0.125,11.604,4.333,7.375,,,
2016-12-15,15.292,23.646,8.354,0.042,7.312,3.167,9.042,,,
2016-12-16,11.271,14.354,3.083,0.083,6.916,2.333,6.875,,,
2016-12-17,12.688,17.188,4.5,0.167,11.125,3.417,10.208,,,
2016-12-18,18.958,29.5,10.542,0.208,17.833,5.083,15.625,,,
2016-12-19,30.706,63.546,32.84,4.625,19.584,5.696,18.625,,,
2016-12-20,33.25,87.229,53.979,4.083,29.896,6.167,24.083,,,
2016-12-21,27.208,53.542,26.334,2.083,33.146,5.125,25.0,,,
2016-12-22,12.77,18.188,5.416,0.333,11.208,3.292,6.875,,,
2016-12-23,6.792,8.208,1.416,0.083,13.396,2.917,14.292,,,
2016-12-24,15.667,20.167,4.5,0.5,14.229,4.0,14.042,,,
2016-12-25,15.5,23.458,7.958,0.875,17.25,5.042,13.375,,,
2016-12-26,21.064,39.63,18.565,1.565,18.25,4.417,12.208,,,
2016-12-27,15.354,21.021,5.667,0.375,10.312,3.125,11.167,,,
2016-12-28,17.604,27.958,10.354,0.208,6.354,3.583,5.875,,,
2016-12-29,17.979,26.708,8.73,0.958,10.354,3.708,11.667,,,
2016-12-30,19.521,32.375,12.854,1.083,10.584,4.417,10.75,,,
2016-12-31,17.354,23.812,6.458,0.583,9.916,4.417,10.25,,,
2017-01-01,8.298,9.294,0.996,0.208,11.562,3.087,11.042,,,
2017-01-02,15.854,18.583,2.729,1.0,16.771,4.042,15.542,,,
2017-01-03,10.188,11.792,1.604,0.417,18.229,3.458,14.875,,,
2017-01-04,21.5,33.208,11.708,0.417,12.479,4.667,12.917,,,
2017-01-05,15.271,23.646,8.375,0.0,10.5,3.583,11.208,,,
2017-01-06,15.52,20.021,4.5,0.292,13.438,3.458,12.292,,,
2017-01-07,19.062,26.854,7.792,0.25,11.479,4.5,12.417,,,
2017-01-08,13.166,18.896,5.729,0.0,12.188,3.5,6.917,,,
2017-01-09,8.312,10.438,2.125,0.0,14.73,3.542,18.667,,,
2017-01-10,10.155,14.4,4.244,0.0,9.708,2.875,8.375,,,
2017-01-11,11.938,23.166,11.23,0.0,7.479,2.708,7.583,,,
2017-01-12,11.333,16.625,5.292,0.0,6.354,2.708,6.458,,,
2017-01-13,13.145,17.375,4.229,0.125,13.583,3.458,16.958,,,
2017-01-14,16.062,23.021,6.958,0.0,18.5,4.708,17.708,,,
2017-01-15,23.597,48.883,25.286,0.042,17.834,5.913,15.833,,,
2017-01-16,28.688,60.979,32.292,1.0,32.125,5.417,19.875,,,
2017-01-17,24.334,42.75,18.416,0.0,17.542,4.125,10.083,,,
2017-01-18,22.77,37.896,15.125,0.0,24.458,5.333,18.958,,,
2017-01-19,24.166,36.146,11.98,1.458,52.062,7.042,44.417,,,
2017-01-20,27.77,47.334,19.562,0.875,34.875,6.125,30.292,,,
2017-01-21,19.938,29.938,10.0,0.542,22.792,5.417,21.625,,,
2017-01-22,22.774,31.766,8.992,0.304,16.066,4.5,14.565,,,
2017-01-23,8.146,10.438,2.292,0.083,22.875,3.25,20.0,,,
2017-01-24,13.021,20.02,7.0,0.042,8.958,2.75,10.625,,,
2017-01-25,13.52,19.958,6.438,0.083,8.917,2.875,7.833,,,
2017-01-26,12.646,18.25,5.604,0.125,7.584,2.75,7.292,,,
2017-01-27,18.438,27.292,8.854,0.083,11.188,4.833,12.458,,,
2017-01-28,11.916,15.062,3.146,0.167,16.833,3.333,12.375,,,
2017-01-29,12.986,17.84,4.854,0.958,20.258,4.13,18.792,,,
2017-01-30,11.696,16.76,5.065,0.043,11.188,2.667,9.625,,,
2017-01-31,30.438,53.042,22.604,2.125,19.375,5.375,18.875,,,
2017-02-01,25.375,39.479,14.104,0.667,17.375,4.75,16.958,,,
2017-02-02,22.104,41.646,19.542,0.125,13.105,4.917,13.542,,,
2017-02-03,15.188,19.416,4.229,0.875,15.438,3.5,19.667,,,
2017-02-04,6.875,8.438,1.562,0.042,10.875,2.375,8.75,,,
2017-02-05,9.625,15.75,6.125,0.25,8.042,2.667,10.625,,,
2017-02-06,10.558,14.69,4.132,0.217,10.334,3.042,12.25,,,
2017-02-07,13.334,22.333,9.0,0.0,7.23,3.0,8.792,,,
2017-02-08,26.438,41.27,14.834,1.0,18.729,5.333,19.708,,,
2017-02-09,29.625,47.062,17.438,3.833,25.77,5.542,25.583,,,
2017-02-10,22.666,33.479,10.812,0.208,28.458,4.542,22.25,,,
2017-02-11,6.021,7.27,1.25,0.5,17.584,2.958,16.292,,,
2017-02-12,6.065,8.12,2.054,0.125,13.0,2.261,11.25,,,
2017-02-13,8.792,12.562,3.77,0.292,15.312,2.875,12.0,,,
2017-02-14,11.375,19.5,8.125,0.0,12.458,3.125,10.292,,,
2017-02-15,22.5,30.021,7.521,0.083,33.875,4.583,22.75,,,
2017-02-16,28.875,75.208,46.334,0.208,33.396,6.25,26.375,,,
2017-02-17,13.605,17.75,4.146,0.875,12.521,3.417,12.708,,,
2017-02-18,17.562,21.438,3.875,1.125,10.625,3.542,11.125,,,
2017-02-19,31.354,46.75,15.395,2.208,19.666,5.167,20.042,,,
2017-02-20,24.73,46.167,21.438,1.125,23.854,5.458,23.875,,,
2017-02-21,22.625,32.354,9.73,0.833,18.77,4.042,19.208,,,
2017-02-22,21.958,33.25,11.292,0.958,15.625,4.583,18.0,,,
2017-02-23,25.262,40.335,15.074,0.304,36.125,5.375,34.125,,,
2017-02-24,27.396,48.729,21.334,1.25,43.021,5.958,39.875,,,
2017-02-25,18.708,22.25,3.542,0.833,30.166,4.583,26.375,,,
2017-02-26,21.714,41.297,19.584,0.458,26.271,5.217,23.917,,,
2017-02-27,26.521,45.479,18.958,0.75,22.94,5.522,20.565,,,
2017-02-28,25.896,39.792,13.896,1.917,24.93,4.417,20.083,,,
2017-03-01,5.042,5.916,0.875,0.0,30.167,3.083,18.958,,,
2017-03-02,21.042,27.958,6.917,0.625,20.225,3.875,17.25,,,
2017-03-03,32.042,49.438,17.396,1.375,34.083,5.333,23.917,,,
2017-03-04,21.542,28.208,6.666,1.417,32.021,4.292,18.417,,,
2017-03-05,12.896,17.125,4.229,0.208,14.188,2.875,6.542,,,
2017-03-06,16.312,23.875,7.562,0.167,13.625,3.542,8.75,,,
2017-03-07,24.758,34.56,9.802,0.739,17.938,3.292,12.375,,,
2017-03-08,18.64,26.97,8.331,0.042,17.082,3.348,8.913,,,
2017-03-09,11.954,17.739,5.784,0.174,14.924,3.208,10.125,,,
2017-03-10,14.146,18.23,4.084,0.542,14.708,3.958,11.667,,,
2017-03-11,10.5,12.145,1.646,0.333,28.729,3.667,23.167,,,
2017-03-12,35.573,55.549,19.976,0.625,28.875,5.435,23.708,,,
2017-03-13,33.646,56.104,22.458,2.5,32.37,5.125,23.304,,,
2017-03-14,29.084,43.375,14.292,1.458,34.584,5.208,24.042,,,
2017-03-15,25.979,54.688,28.708,2.625,34.271,3.833,23.875,,,
2017-03-16,17.166,23.896,6.729,0.125,15.271,3.208,8.708,,,
2017-03-17,19.729,25.792,6.062,0.125,10.875,3.292,8.208,,,
2017-03-18,32.334,43.812,11.48,2.0,21.708,3.917,15.75,,,
2017-03-19,33.792,62.458,28.666,0.792,21.521,4.792,12.833,,,
2017-03-20,18.528,25.708,7.18,0.0,11.77,3.667,6.25,,,
2017-03-21,21.75,30.625,8.875,0.0,7.812,3.417,5.625,,,
2017-03-22,12.105,16.812,4.708,0.167,10.042,3.0,5.458,,,
2017-03-23,18.625,33.5,14.875,0.333,15.792,3.875,11.292,,,
2017-03-24,9.334,11.958,2.625,0.458,20.208,3.0,17.042,,,
2017-03-25,6.77,7.25,0.479,0.583,68.416,4.583,54.583,,,
2017-03-26,14.355,17.198,2.843,0.292,41.188,4.0,32.667,,,
2017-03-27,25.375,38.084,12.708,1.292,34.166,4.5,27.042,,,
2017-03-28,29.562,38.604,9.042,2.792,41.583,5.667,30.5,,,
2017-03-29,22.042,32.625,10.584,1.292,32.875,4.875,24.667,,,
2017-03-30,26.396,34.438,8.041,1.25,36.375,4.792,27.375,,,
2017-03-31,28.0,36.958,8.958,2.5,24.417,4.208,19.167,,,
2017-04-01,14.708,19.834,5.125,0.458,8.875,3.25,9.625,,,
2017-04-02,9.438,11.062,1.625,0.042,9.562,3.167,9.0,,,
2017-04-03,16.938,26.042,9.104,0.583,18.438,3.542,17.0,,,
2017-04-04,36.171,51.975,15.804,2.043,29.208,5.542,29.458,,,
2017-04-05,40.354,59.562,19.208,3.458,26.584,5.167,26.542,,,
2017-04-06,22.792,31.188,8.396,0.458,18.979,3.625,12.125,,,
2017-04-07,28.542,48.396,19.854,0.667,19.729,5.25,14.667,,,
2017-04-08,28.312,52.542,24.229,0.333,28.896,5.292,16.917,,,
2017-04-09,7.916,9.188,1.271,0.208,25.146,3.583,19.542,,,
2017-04-10,19.829,26.987,7.158,0.083,22.271,4.13,16.042,,,
2017-04-11,20.562,29.125,8.562,0.0,11.938,3.75,7.25,,,
2017-04-12,14.771,19.625,4.854,0.167,20.354,3.458,14.625,,,
2017-04-13,11.25,13.562,2.312,0.792,20.166,3.0,15.458,,,
2017-04-14,16.938,23.167,6.229,0.708,14.562,3.167,14.375,,,
2017-04-15,8.792,10.875,2.084,0.25,15.625,2.833,13.458,,,
2017-04-16,21.292,28.104,6.812,0.875,28.792,4.208,20.583,,,
2017-04-17,13.917,23.708,9.792,0.292,16.771,3.542,12.042,,,
2017-04-18,10.264,13.133,2.869,0.043,19.771,3.042,14.417,,,
2017-04-19,8.354,10.416,2.062,0.0,26.833,2.542,16.083,,,
2017-04-20,28.75,39.562,10.812,1.292,25.708,4.708,18.167,,,
2017-04-21,22.375,30.5,8.125,2.25,24.146,4.583,18.125,,,
2017-04-22,16.5,20.042,3.542,0.833,22.0,4.167,17.583,,,
2017-04-23,20.208,25.833,5.625,1.0,17.208,4.375,16.958,,,
2017-04-24,27.106,36.85,9.744,1.708,17.292,4.087,16.833,,,
2017-04-25,27.042,37.479,10.438,2.333,19.0,4.0,14.087,,,
2017-04-26,24.021,31.208,7.188,0.292,17.104,4.5,12.375,,,
2017-04-27,17.25,22.48,5.229,1.0,21.521,3.542,17.583,,,
2017-04-28,9.875,12.542,2.666,0.5,16.583,2.875,13.75,,,
2017-04-29,8.396,9.666,1.271,0.833,25.083,3.458,21.333,,,
2017-04-30,7.312,8.062,0.75,1.083,25.292,3.625,25.917,,,
2017-05-01,8.526,10.82,2.294,0.136,30.042,3.083,22.458,,,
2017-05-02,25.312,34.688,9.375,1.292,27.188,4.833,23.625,,,
2017-05-03,20.083,23.875,3.792,1.958,19.458,3.417,14.75,,,
2017-05-04,19.812,24.312,4.5,0.958,15.396,2.958,9.625,,,
2017-05-05,16.771,21.48,4.708,0.958,17.271,3.5,11.083,,,
2017-05-06,7.834,10.312,2.479,0.167,39.75,3.292,23.417,,,
2017-05-07,5.646,6.666,1.02,0.667,48.666,2.417,30.292,,,
2017-05-08,9.691,11.441,1.75,1.417,85.167,3.435,55.958,,,
2017-05-09,19.771,25.646,5.875,0.083,37.312,3.75,22.542,,,
2017-05-10,9.562,13.125,3.562,0.0,16.812,3.333,9.667,,,
2017-05-11,10.645,14.125,3.479,0.083,22.354,3.292,21.25,,,
2017-05-12,23.729,35.229,11.5,0.417,30.792,4.542,20.167,,,
2017-05-13,13.875,17.188,3.312,0.125,18.354,3.542,12.417,,,
2017-05-14,4.146,4.896,0.75,0.0,19.75,2.417,14.75,,,
2017-05-15,7.75,9.708,1.958,0.042,17.416,2.375,11.5,,,
2017-05-16,11.32,13.894,2.574,0.652,17.812,3.042,13.125,,,
2017-05-17,15.458,19.854,4.396,0.542,19.042,3.458,15.792,,,
2017-05-18,23.854,31.396,7.542,1.25,24.23,4.375,23.458,,,
2017-05-19,22.104,27.104,5.0,0.833,27.5,4.083,26.583,,,
2017-05-20,21.688,25.625,3.938,1.875,25.708,4.542,23.667,,,
2017-05-21,16.854,19.208,2.354,1.792,21.77,3.875,20.75,,,
2017-05-22,23.742,31.413,7.671,3.0,24.438,4.435,22.125,,,
2017-05-23,17.646,25.333,7.688,1.5,22.375,3.125,16.375,,,
2017-05-24,23.542,32.334,8.792,0.583,25.417,3.875,21.708,,,
2017-05-25,18.0,26.229,8.229,0.792,25.667,3.667,18.708,,,
2017-05-26,11.916,15.729,3.812,0.125,11.5,2.625,10.792,,,
2017-05-27,18.833,23.604,4.771,1.25,15.562,4.25,13.708,,,
2017-05-28,14.792,16.854,2.062,1.208,17.98,3.583,15.542,,,
2017-05-29,11.084,12.292,1.208,0.958,19.75,2.458,18.458,,,
2017-05-30,29.426,35.032,5.607,3.391,35.37,5.417,33.087,,,
2017-05-31,21.292,26.583,5.292,4.125,35.458,4.167,31.042,,,
2017-06-01,15.125,21.604,6.479,1.542,40.542,3.25,31.625,,,
2017-06-02,12.708,16.812,4.104,0.333,16.23,2.958,13.958,,,
2017-06-03,16.271,20.25,3.979,0.625,14.5,3.167,14.917,,,
2017-06-04,18.646,22.062,3.416,2.0,16.166,4.667,14.458,,,
2017-06-05,21.636,28.315,6.678,0.792,10.208,3.826,11.792,,,
2017-06-06,21.896,30.792,8.896,1.292,15.604,3.625,15.542,,,
2017-06-07,17.646,26.521,8.875,0.0,13.438,3.75,10.375,,,
2017-06-08,9.104,11.25,2.146,0.042,17.958,2.875,9.958,,,
2017-06-09,13.312,17.542,4.23,0.083,16.084,3.5,17.083,,,
2017-06-10,7.396,8.312,0.916,0.083,28.792,3.292,26.417,,,
2017-06-11,10.292,11.979,1.688,0.875,26.438,2.875,23.125,,,
2017-06-12,18.375,28.083,9.708,0.708,14.042,3.417,12.0,,,
2017-06-13,16.646,24.896,8.25,0.5,10.938,2.667,9.5,,,
2017-06-14,16.792,22.77,5.98,0.458,12.521,2.917,12.208,,,
2017-06-15,16.604,20.666,4.062,0.5,23.958,3.125,21.833,,,
2017-06-16,20.011,25.566,5.555,1.348,27.438,3.042,20.792,,,
2017-06-17,21.916,30.021,8.104,2.208,17.958,4.333,15.458,,,
2017-06-18,13.75,16.145,2.396,2.708,34.458,3.125,25.5,,,
2017-06-19,15.81,18.932,3.122,0.5,27.792,3.696,24.75,,,
2017-06-20,17.438,23.146,5.708,1.292,34.73,3.542,23.333,,,
2017-06-21,12.021,15.145,3.125,0.042,14.23,2.792,7.458,,,
2017-06-22,26.604,36.188,9.584,1.708,18.0,4.583,17.583,,,
2017-06-23,24.688,33.167,8.479,1.917,21.188,3.958,18.375,,,
2017-06-24,20.854,29.688,8.834,0.917,23.792,4.5,14.083,,,
2017-06-25,10.208,12.875,2.666,0.125,16.834,3.833,10.708,,,
2017-06-26,21.271,27.73,6.458,0.958,33.584,4.542,19.833,,,
2017-06-27,27.112,36.054,8.942,2.25,40.492,5.417,27.696,,,
2017-06-28,23.425,31.982,8.556,0.905,26.268,5.333,19.167,,,
2017-06-29,20.509,30.012,9.503,0.857,32.578,4.958,18.167,,,
2017-06-30,12.104,22.646,10.542,0.125,18.75,3.792,8.417,,,
2017-07-01,8.5,17.479,8.979,0.167,20.812,3.917,12.5,,,
2017-07-02,5.042,7.084,2.042,0.458,14.029,3.167,8.0,,,
2017-07-03,3.369,5.798,2.43,0.375,12.042,1.435,9.458,,,
2017-07-04,7.542,19.875,12.333,0.75,12.292,2.292,8.391,,,
2017-07-05,14.938,20.062,5.125,0.043,18.174,3.667,14.333,,,
2017-07-06,16.25,26.875,10.625,0.0,5.583,3.75,7.25,,,
2017-07-07,12.333,26.375,14.042,0.0,5.875,2.5,4.333,,,
2017-07-08,11.021,22.27,11.25,0.208,7.417,2.667,9.458,,,
2017-07-09,2.854,4.229,1.375,0.0,9.167,2.292,6.458,,,
2017-07-10,2.584,4.396,1.812,0.0,8.542,1.792,6.542,,,
2017-07-11,3.348,5.291,1.943,0.0,10.542,2.208,7.5,,,
2017-07-12,6.416,9.479,3.062,0.0,11.292,2.667,12.333,,,
2017-07-13,10.125,13.771,3.646,0.083,24.167,2.75,17.625,,,
2017-07-14,13.417,18.292,4.875,0.583,26.792,3.542,19.542,,,
2017-07-15,10.646,13.979,3.334,0.75,18.625,2.958,15.583,,,
2017-07-16,3.458,5.021,1.562,0.0,5.208,1.75,7.083,,,
2017-07-17,3.888,7.145,3.258,0.0,13.333,1.739,7.208,,,
2017-07-18,5.25,8.562,3.312,0.0,11.208,3.0,6.5,,,
2017-07-19,11.438,15.104,3.666,0.417,21.625,3.958,15.417,,,
2017-07-20,17.52,23.938,6.416,0.667,38.25,5.625,23.083,,,
2017-07-21,15.417,19.812,4.396,0.625,36.583,5.292,23.75,,,
2017-07-22,12.146,16.292,4.146,0.667,24.75,5.083,18.042,,,
2017-07-23,5.146,6.271,1.125,0.125,21.333,3.917,13.792,,,
2017-07-24,9.917,13.812,3.896,0.0,38.0,5.167,20.667,,,
2017-07-25,12.188,16.979,4.792,0.333,48.083,6.458,26.458,,,
2017-07-26,16.276,23.384,7.108,1.696,16.458,6.5,12.958,,,
2017-07-27,19.188,26.271,7.084,1.333,27.833,6.417,18.417,,,
2017-07-28,14.062,19.562,5.5,1.333,33.625,7.125,19.292,,,
2017-07-29,9.229,12.188,2.958,0.167,18.542,5.083,14.833,,,
2017-07-30,10.042,12.062,2.021,1.083,19.792,4.875,15.333,,,
2017-07-31,19.964,30.806,10.842,1.125,31.542,4.087,22.375,,,
2017-08-01,16.208,26.208,10.0,2.375,32.333,3.75,20.625,,,
2017-08-02,15.021,21.292,6.271,1.833,19.403,2.542,12.708,,,
2017-08-03,16.834,23.854,7.021,0.708,17.042,1.833,12.375,,,
2017-08-04,14.229,22.438,8.208,0.75,10.958,1.5,8.958,,,
2017-08-05,10.667,18.02,7.354,0.417,13.521,1.833,9.458,,,
2017-08-06,8.104,10.334,2.229,0.792,14.834,0.958,10.333,,,
2017-08-07,8.625,13.105,4.479,0.375,25.312,2.125,12.417,,,
2017-08-08,7.522,9.696,2.174,0.0,35.962,2.333,24.13,,,
2017-08-09,9.834,13.521,3.688,0.0,24.334,2.875,15.042,,,
2017-08-10,8.938,11.916,2.98,0.0,22.146,2.458,16.792,,,
2017-08-11,7.666,11.562,3.896,0.25,15.666,1.167,8.5,,,
2017-08-12,7.604,11.938,4.334,0.25,12.208,0.167,7.167,,,
2017-08-13,8.708,11.625,2.916,0.333,8.958,0.375,7.458,,,
2017-08-14,12.006,18.105,6.099,0.0,16.98,3.565,11.625,,,
2017-08-15,8.021,9.938,1.917,0.0,17.625,5.042,9.583,,,
2017-08-16,7.666,10.25,2.584,0.0,17.5,4.458,9.542,,,
2017-08-17,11.729,16.708,4.98,0.042,14.667,4.125,10.083,,,
2017-08-18,11.833,16.604,4.771,0.125,15.166,3.625,10.083,,,
2017-08-19,12.208,16.875,4.666,0.625,14.375,3.75,10.0,,,
2017-08-20,15.792,19.042,3.25,1.125,27.084,4.667,18.667,,,
2017-08-21,14.792,23.854,9.062,0.875,45.269,5.5,24.0,,,
2017-08-22,15.519,25.64,10.12,2.826,17.917,4.375,13.917,,,
2017-08-23,11.208,17.396,6.188,0.458,19.083,4.0,13.375,,,
2017-08-24,3.708,6.146,2.438,0.0,12.708,3.208,9.542,,,
2017-08-25,5.834,8.812,2.979,0.0,9.125,3.917,8.125,,,
2017-08-26,14.438,18.0,3.562,0.583,13.542,5.458,12.333,,,
2017-08-27,14.73,16.916,2.188,0.333,18.333,3.833,16.958,,,
2017-08-28,13.936,21.644,7.708,0.125,21.583,3.783,18.75,,,
2017-08-29,13.083,17.771,4.688,0.0,13.042,3.167,14.708,,,
2017-08-30,13.271,17.688,4.417,0.208,12.083,4.625,11.667,,,
2017-08-31,14.021,19.812,5.792,0.0,9.875,3.25,10.792,,,
2017-09-01,15.208,20.584,5.375,0.125,10.208,2.958,11.208,,,
2017-09-02,11.896,16.792,4.896,0.0,7.208,2.333,7.208,,,
2017-09-03,9.979,12.166,2.188,0.125,7.292,2.042,7.167,,,
2017-09-04,19.479,29.479,10.0,0.417,7.917,3.083,12.5,,,
2017-09-05,16.089,23.48,7.392,0.0,14.792,3.25,9.792,,,
2017-09-06,9.812,13.75,3.938,0.0,23.083,2.167,15.083,,,
2017-09-07,13.479,19.708,6.23,0.0,13.292,2.542,7.625,,,
2017-09-08,15.646,20.646,5.0,0.042,19.292,2.5,12.792,,,
2017-09-09,19.02,26.458,7.438,1.042,25.812,4.458,19.042,,,
2017-09-10,12.896,15.542,2.646,0.75,29.646,3.375,22.917,,,
2017-09-11,10.31,15.122,4.812,0.875,25.938,3.043,18.125,,,
2017-09-12,13.75,17.562,3.812,0.125,15.292,3.208,8.042,,,
2017-09-13,19.25,27.146,7.896,0.5,20.938,4.375,17.0,,,
2017-09-14,21.25,28.375,7.125,0.125,23.108,4.458,17.087,,,
2017-09-15,21.75,33.375,11.625,0.167,15.855,3.917,11.25,,,
2017-09-16,18.834,28.916,10.084,0.0,12.916,3.917,8.167,,,
2017-09-17,9.521,11.938,2.416,0.0,10.438,3.042,5.25,,,
2017-09-18,8.375,10.5,2.125,0.083,11.688,2.5,7.708,,,
2017-09-19,9.152,10.908,1.756,0.0,36.334,4.333,27.833,,,
2017-09-20,6.896,7.708,0.812,0.0,44.896,4.208,32.917,,,
2017-09-21,22.834,31.188,8.354,0.375,32.062,4.917,22.458,,,
2017-09-22,22.042,32.542,10.5,0.375,28.834,5.583,20.125,,,
2017-09-23,16.521,21.979,5.458,0.208,27.084,4.958,19.417,,,
2017-09-24,26.875,36.312,9.438,0.583,25.334,6.208,23.083,,,
2017-09-25,28.966,42.312,13.346,0.417,27.729,6.0,25.542,,,
2017-09-26,24.312,33.5,9.188,0.75,36.521,5.292,27.208,,,
2017-09-27,15.27,23.584,8.312,0.0,15.458,3.609,8.208,,,
2017-09-28,11.708,16.375,4.666,0.0,10.23,3.125,7.833,,,
2017-09-29,16.25,21.771,5.52,0.0,13.792,3.958,12.083,,,
2017-09-30,22.396,28.604,6.208,0.792,16.125,5.333,16.125,,,
2017-10-01,18.438,22.375,3.938,0.5,20.688,4.75,16.458,,,
2017-10-02,9.208,12.812,3.604,0.0,11.812,2.875,7.75,,,
2017-10-03,13.642,19.913,6.272,0.174,12.125,3.417,8.143,,,
2017-10-04,17.042,25.271,8.23,0.167,11.938,3.667,8.583,,,
2017-10-05,16.688,23.958,7.271,0.0,10.521,3.833,8.042,,,
2017-10-06,17.084,26.229,9.145,0.0,7.125,3.708,3.458,,,
2017-10-07,17.062,28.25,11.188,1.0,17.521,4.583,10.167,,,
2017-10-08,17.625,23.5,5.875,0.042,17.646,4.458,13.708,,,
2017-10-09,19.882,25.687,5.804,1.292,33.25,4.348,23.417,,,
2017-10-10,14.812,23.458,8.646,0.292,22.479,3.417,15.833,,,
2017-10-11,11.938,18.604,6.666,0.042,23.0,2.917,16.667,,,
2017-10-12,20.416,32.688,12.271,0.458,14.083,3.958,10.083,,,
2017-10-13,17.75,23.25,5.5,0.0,10.542,3.708,5.208,,,
2017-10-14,16.75,23.354,6.604,0.083,10.166,5.333,7.333,,,
2017-10-15,12.271,15.792,3.521,0.0,7.521,3.5,3.833,,,
2017-10-16,22.104,39.208,17.104,0.0,6.792,4.167,2.75,,,
2017-10-17,19.73,32.562,12.834,0.042,7.169,4.042,8.571,,,
2017-10-18,22.479,38.02,15.542,0.042,14.375,4.417,9.625,,,
2017-10-19,20.94,35.734,14.794,0.0,8.025,4.083,6.333,,,
2017-10-20,20.334,31.375,11.042,0.417,8.77,3.792,6.375,,,
2017-10-21,17.896,26.146,8.25,0.292,7.792,3.583,6.792,,,
2017-10-22,10.646,13.208,2.562,0.083,12.604,2.708,6.125,,,
2017-10-23,11.588,16.354,4.766,0.0,20.75,2.783,14.5,,,
2017-10-24,16.042,22.625,6.584,0.083,18.854,3.875,14.458,,,
2017-10-25,17.604,24.354,6.75,0.125,12.958,2.792,10.542,,,
2017-10-26,28.916,46.958,18.042,0.083,19.23,4.958,15.875,,,
2017-10-27,27.584,39.562,11.98,0.75,22.584,4.708,18.125,,,
2017-10-28,20.104,26.48,6.375,0.5,22.208,4.208,14.208,,,
2017-10-29,13.333,15.833,2.5,0.0,16.084,2.667,9.583,,,
2017-10-30,12.875,19.125,6.25,0.083,13.75,3.333,11.917,,,
2017-10-31,23.536,38.12,14.585,0.261,13.75,3.875,12.208,,,
2017-11-01,20.021,31.021,11.0,0.0,14.229,4.167,12.125,,,
2017-11-02,21.646,33.479,11.833,0.0,17.542,4.042,14.875,,,
2017-11-03,14.854,23.334,8.48,0.083,19.354,3.458,17.25,,,
2017-11-04,13.083,21.792,8.708,0.167,18.938,3.917,15.833,,,
2017-11-05,17.125,22.875,5.75,0.042,17.562,4.542,17.292,,,
