date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2015-03-05,16.812,22.334,5.521,20.917,27.229,198.333,,6.458,204.792
2015-03-06,19.5,22.896,3.396,22.229,32.542,198.083,,10.167,208.25
2015-03-07,34.614,84.712,50.098,23.479,47.478,204.545,,27.182,231.727
2015-03-08,36.052,68.458,32.406,20.5,35.042,200.542,,36.0,236.542
2015-03-09,17.152,22.804,5.652,6.514,13.958,193.273,,4.727,198.0
2015-03-10,15.292,20.792,5.5,9.958,13.084,194.083,,3.083,197.167
2015-03-11,14.396,18.354,3.958,12.75,17.604,194.375,,3.0,197.375
2015-03-12,13.646,16.938,3.292,11.02,14.812,194.583,,7.25,201.833
2015-03-13,11.73,13.98,2.25,11.646,13.833,195.333,,1.708,197.042
2015-03-14,22.625,36.0,13.375,8.708,14.084,193.792,,2.542,196.333
2015-03-15,24.505,35.158,10.652,10.341,11.974,194.0,,4.636,198.636
2015-03-16,38.524,73.294,34.769,15.5,19.416,198.083,,19.917,218.0
2015-03-17,34.062,63.958,29.896,17.75,23.75,199.625,,23.625,223.25
2015-03-18,28.23,45.771,17.542,17.166,24.834,195.458,,17.708,213.167
2015-03-19,25.604,39.896,14.292,13.042,23.979,193.583,,11.958,205.542
2015-03-20,9.75,10.584,0.834,16.0,24.375,192.875,,1.208,194.083
2015-03-21,7.042,7.73,0.688,6.479,11.271,192.542,,0.458,193.0
2015-03-22,26.403,43.5,17.096,11.021,14.25,196.87,,11.609,208.478
2015-03-23,25.02,43.252,18.233,15.479,21.916,196.958,,11.083,208.042
2015-03-24,15.562,20.27,4.708,9.938,13.208,193.583,,5.208,198.792
2015-03-25,24.956,42.348,17.392,5.292,7.544,195.048,,11.381,206.429
2015-03-26,17.125,22.75,5.625,8.167,12.188,194.958,,16.5,211.458
2015-03-27,8.312,9.312,1.0,8.292,12.958,193.792,,12.083,205.875
2015-03-28,16.812,22.896,6.084,10.458,16.083,193.458,,13.292,206.75
2015-03-29,21.108,32.07,10.962,14.292,23.021,195.542,,18.0,213.542
2015-03-30,34.593,48.03,13.437,22.208,27.604,197.917,,27.125,225.042
2015-03-31,24.75,35.396,10.646,14.98,18.938,194.875,,19.125,214.0
2015-04-01,22.324,42.994,20.671,36.314,54.128,195.783,,21.0,216.783
2015-04-02,11.292,11.979,0.688,8.916,14.834,190.0,,7.708,197.708
2015-04-03,39.271,63.5,24.229,19.104,27.583,194.0,,25.5,219.5
2015-04-04,13.458,20.02,6.562,10.166,21.958,193.292,,15.458,208.75
2015-04-05,13.729,17.229,3.5,11.5,21.896,189.583,,9.833,199.417
2015-04-06,17.375,42.042,24.667,12.646,24.43,192.75,,16.542,209.292
2015-04-07,9.5,11.125,1.625,4.729,12.119,187.792,,9.208,197.0
2015-04-08,19.478,30.522,11.044,10.021,17.542,190.696,,12.435,203.13
2015-04-09,22.935,35.674,12.739,12.958,19.478,192.826,,11.391,204.217
2015-04-10,30.271,58.354,28.084,14.834,25.354,193.833,,17.708,211.542
2015-04-11,12.792,16.125,3.334,6.208,12.125,190.25,,8.625,198.875
2015-04-12,10.375,13.25,2.875,8.729,16.021,193.667,,10.208,203.875
2015-04-13,22.52,35.166,12.646,10.792,18.666,191.375,,11.5,202.875
2015-04-14,27.042,48.708,21.666,7.833,13.334,191.958,,19.0,210.958
2015-04-15,23.522,35.261,11.739,5.833,14.604,192.292,,17.542,209.833
2015-04-16,35.292,56.271,20.979,20.854,27.708,197.957,,24.391,222.348
2015-04-17,26.188,41.042,14.854,27.062,43.0,198.583,,17.625,216.208
2015-04-18,19.688,29.334,9.646,18.584,29.52,193.667,,15.125,208.792
2015-04-19,21.021,25.48,4.458,20.666,31.23,197.083,,17.125,214.208
2015-04-20,21.354,34.958,13.604,16.98,27.646,192.5,,13.792,206.292
2015-04-21,19.24,32.522,13.283,5.396,13.152,191.174,,10.522,201.696
2015-04-22,14.978,18.022,3.044,14.625,21.125,193.083,,10.25,203.333
2015-04-23,20.854,38.312,17.458,20.229,30.271,195.167,,19.625,214.792
2015-04-24,21.333,30.23,8.896,19.5,31.604,194.333,,15.917,210.25
2015-04-25,17.875,24.979,7.104,21.521,32.938,195.917,,12.042,207.958
2015-04-26,16.1,19.862,3.762,21.456,28.03,196.739,,12.609,209.348
2015-04-27,29.062,44.229,15.167,30.02,43.208,198.417,,20.417,218.833
2015-04-28,29.771,54.584,24.812,33.938,53.896,199.667,,27.083,226.75
2015-04-29,13.739,15.37,1.63,16.896,26.938,191.417,,13.292,204.708
2015-04-30,16.062,26.375,10.312,10.334,19.375,194.0,,14.625,208.625
2015-05-01,22.52,39.125,16.604,12.5,20.312,195.0,,18.25,213.25
2015-05-02,12.979,18.896,5.916,13.771,22.042,194.75,,15.167,209.917
2015-05-03,8.375,8.979,0.604,14.584,24.166,192.174,,10.739,202.913
2015-05-04,8.875,9.771,0.896,9.25,14.792,187.583,,6.708,194.292
2015-05-05,6.875,7.104,0.229,9.812,17.917,191.042,,5.208,196.25
2015-05-06,16.174,19.348,3.174,16.896,21.771,197.167,,10.917,208.083
2015-05-07,25.312,35.896,10.583,19.896,28.167,201.542,,20.625,222.167
2015-05-08,22.986,30.511,7.524,24.652,31.087,198.429,,21.857,220.286
2015-05-09,14.917,17.021,2.104,25.312,42.562,196.792,,16.75,213.542
2015-05-10,10.292,11.271,0.979,14.412,16.125,190.458,,6.583,197.042
2015-05-11,19.792,27.396,7.604,10.613,13.458,191.917,,7.125,199.042
2015-05-12,23.542,35.125,11.584,16.254,25.98,192.292,,14.542,206.833
2015-05-13,23.392,29.152,5.761,12.98,19.812,191.375,,13.458,204.833
2015-05-14,36.292,57.104,20.812,26.916,32.979,198.083,,31.167,229.25
2015-05-15,20.062,21.896,1.834,28.125,39.646,195.13,,17.043,212.174
2015-05-16,17.312,22.292,4.979,26.021,45.292,195.625,,17.708,213.333
2015-05-17,9.666,10.312,0.646,16.458,23.625,191.583,,7.042,198.625
2015-05-18,18.663,29.278,10.615,18.062,24.348,191.957,,11.043,203.0
2015-05-19,19.792,28.458,8.667,15.479,26.25,188.375,,13.333,201.708
2015-05-20,11.696,15.934,4.24,11.271,19.834,188.958,,10.708,199.667
2015-05-21,20.688,26.062,5.375,8.062,14.812,189.208,,7.583,196.792
2015-05-22,27.312,41.688,14.375,14.73,19.021,193.458,,18.583,212.042
2015-05-23,25.562,32.938,7.375,20.771,26.75,196.458,,19.708,216.167
2015-05-24,10.02,10.583,0.562,16.708,23.292,193.583,,13.167,206.75
2015-05-25,16.104,23.666,7.562,13.438,22.458,198.478,,12.652,211.13
2015-05-26,26.77,42.667,15.895,20.479,25.416,199.583,,20.417,220.0
2015-05-27,24.845,32.65,7.805,21.688,27.544,195.783,,15.304,211.087
2015-05-28,13.77,16.084,2.312,24.188,31.354,191.625,,9.917,201.542
2015-05-29,14.5,17.084,2.584,15.521,28.208,191.583,,10.667,202.25
2015-05-30,13.521,16.438,2.916,17.771,24.604,189.792,,10.375,200.167
2015-05-31,7.562,8.062,0.5,13.896,21.896,192.375,,7.208,199.583
2015-06-01,10.208,10.708,0.5,11.916,17.542,191.458,,9.083,200.542
2015-06-02,21.396,28.292,6.896,14.166,23.584,197.708,,19.458,217.167
2015-06-03,27.513,43.511,15.998,17.396,27.834,201.174,,23.0,224.174
2015-06-04,15.105,19.208,4.104,3.354,8.646,191.083,,5.667,196.75
2015-06-05,23.562,36.396,12.833,10.708,16.667,197.417,,16.917,214.333
2015-06-06,9.834,11.188,1.354,6.375,9.896,192.083,,6.75,198.833
2015-06-07,9.73,10.667,0.938,11.646,16.708,197.042,,11.333,208.375
2015-06-08,15.63,19.284,3.654,9.733,16.478,197.545,,9.364,206.909
2015-06-09,23.892,32.435,8.544,5.584,11.458,194.75,,17.5,212.25
2015-06-10,22.834,38.062,15.229,12.604,20.229,209.708,,30.5,240.208
2015-06-11,20.604,28.75,8.146,14.188,19.688,210.083,,21.0,231.083
2015-06-12,16.812,22.02,5.208,15.646,24.562,194.625,,13.125,207.75
2015-06-13,10.771,11.77,1.0,21.479,29.104,197.0,,11.167,208.167
2015-06-14,11.354,11.916,0.562,20.0,30.188,197.792,,11.833,209.625
2015-06-15,19.792,29.166,9.375,28.646,38.667,208.0,,15.304,223.304
2015-06-16,20.448,27.159,6.712,28.034,38.934,205.826,,14.0,219.826
2015-06-17,15.396,21.271,5.875,20.521,34.73,197.125,,13.167,210.292
2015-06-18,6.375,6.896,0.521,11.396,24.084,191.583,,6.625,198.208
2015-06-19,16.438,24.688,8.25,6.73,16.042,192.875,,12.167,205.042
2015-06-20,14.083,20.188,6.104,8.854,13.188,194.458,,9.792,204.25
2015-06-21,10.0,10.812,0.812,9.042,15.395,205.083,,10.875,215.958
2015-06-22,16.729,22.958,6.23,13.854,20.625,202.083,,13.792,215.875
2015-06-23,18.782,25.848,7.065,13.062,22.0,203.478,,16.391,219.87
2015-06-24,14.646,18.812,4.166,16.084,23.23,201.333,,11.0,212.333
2015-06-25,9.458,11.312,1.854,17.834,30.916,198.708,,10.083,208.792
2015-06-26,11.166,12.834,1.666,8.146,16.834,199.875,,11.208,211.083
2015-06-27,17.396,25.334,7.938,6.646,11.833,202.917,,13.958,216.875
2015-06-28,8.208,12.042,3.834,4.479,13.0,209.083,,10.917,220.0
2015-06-29,7.875,8.334,0.458,9.229,15.646,190.875,,5.708,196.583
2015-06-30,16.586,24.022,7.436,11.188,17.678,204.6,,16.85,221.45
2015-07-01,15.812,21.292,5.479,7.583,13.979,194.958,,12.625,207.583
2015-07-02,24.042,39.584,15.542,17.0,26.667,216.0,,26.625,242.625
2015-07-03,27.021,35.208,8.188,10.771,21.916,202.458,,23.75,226.208
2015-07-04,22.77,27.958,5.188,14.104,28.938,206.667,,22.333,229.0
2015-07-05,9.562,10.312,0.75,10.646,17.979,196.0,,9.583,205.583
2015-07-06,12.354,15.896,3.542,11.792,20.792,198.0,,10.25,208.25
2015-07-07,24.022,28.914,4.892,14.354,25.312,200.609,,20.391,221.0
2015-07-08,26.666,40.938,14.271,19.042,41.354,212.208,,29.917,242.125
2015-07-09,16.954,23.91,6.954,12.312,18.864,198.571,,14.952,213.524
2015-07-10,23.25,30.666,7.416,17.146,28.479,201.542,,26.083,227.625
2015-07-11,14.666,17.688,3.02,19.292,29.02,204.083,,16.167,220.25
2015-07-12,12.666,13.896,1.229,26.146,39.771,204.5,,15.375,219.875
2015-07-13,14.229,25.146,10.916,14.458,26.667,192.417,,12.417,204.833
2015-07-14,7.608,10.652,3.043,6.042,16.5,179.042,,7.5,186.542
2015-07-15,11.479,23.188,11.708,7.334,16.812,188.708,,13.5,202.208
2015-07-16,12.083,24.292,12.208,6.438,21.083,186.391,,13.913,200.304
2015-07-17,5.283,6.914,1.63,7.416,21.13,179.217,,5.565,184.783
2015-07-18,13.084,20.167,7.084,10.104,20.667,186.0,,13.458,199.458
2015-07-19,10.021,15.48,5.458,15.271,23.396,198.708,,17.917,216.625
2015-07-20,7.979,8.979,1.0,19.021,32.02,194.083,,11.875,205.958
2015-07-21,14.456,17.456,3.0,19.666,35.0,193.292,,17.0,210.292
2015-07-22,12.042,21.562,9.521,6.146,13.229,181.083,,13.042,194.125
2015-07-23,16.354,26.208,9.854,7.958,18.48,181.208,,15.833,197.042
2015-07-24,18.708,31.834,13.125,11.334,21.166,194.826,,19.0,213.826
2015-07-25,15.271,17.771,2.5,26.708,44.104,195.25,,22.625,217.875
2015-07-26,10.854,12.042,1.188,31.062,48.604,204.333,,22.583,226.917
2015-07-27,11.174,12.282,1.108,23.896,40.304,196.5,,13.864,210.364
2015-07-28,12.456,15.978,3.522,26.23,44.521,189.167,,10.5,199.667
2015-07-29,14.042,19.77,5.73,23.854,37.084,191.125,,11.5,202.625
2015-07-30,14.895,19.396,4.5,21.979,33.75,199.25,,16.625,215.875
2015-07-31,16.104,21.625,5.521,30.042,44.417,201.583,,20.083,221.667
2015-08-01,17.854,22.208,4.354,40.542,61.52,207.875,,22.083,229.958
2015-08-02,11.958,13.834,1.875,24.875,41.688,201.958,,13.167,215.125
2015-08-03,17.792,25.646,7.854,27.625,37.458,195.696,,14.261,209.957
2015-08-04,20.478,29.413,8.935,29.729,46.146,197.375,,20.25,217.625
2015-08-05,15.854,28.604,12.75,13.792,24.75,189.208,,15.375,204.583
2015-08-06,23.688,33.312,9.625,16.792,29.688,195.875,,18.583,214.458
2015-08-07,16.608,25.304,8.696,31.159,40.426,203.476,,22.667,226.143
2015-08-08,5.062,5.166,0.104,19.438,31.084,189.667,,6.208,195.875
2015-08-09,4.312,4.812,0.5,11.562,18.229,190.083,,4.75,194.833
2015-08-10,8.0,13.583,5.584,11.375,19.438,191.042,,7.458,198.5
2015-08-11,8.934,17.087,8.152,8.792,17.062,191.0,,8.25,199.25
2015-08-12,11.042,13.479,2.438,13.917,22.104,190.167,,9.042,199.208
2015-08-13,7.729,8.625,0.896,11.854,24.104,191.833,,8.583,200.417
2015-08-14,6.958,8.25,1.292,9.73,18.688,192.826,,6.696,199.522
2015-08-15,8.041,8.916,0.875,10.854,15.895,192.125,,8.375,200.5
2015-08-16,3.5,3.646,0.146,8.812,17.062,189.167,,4.042,193.208
2015-08-17,9.5,11.27,1.771,4.834,12.729,188.792,,8.458,197.25
2015-08-18,18.761,33.587,14.826,10.916,16.562,191.75,,17.917,209.667
2015-08-19,16.044,24.934,8.891,8.834,16.87,198.217,,12.565,210.783
2015-08-20,16.458,23.062,6.604,11.584,20.104,200.125,,15.042,215.167
2015-08-21,13.0,17.708,4.708,16.188,27.5,197.792,,14.875,212.667
2015-08-22,14.25,19.25,5.0,22.73,37.438,198.5,,16.292,214.792
2015-08-23,6.542,8.062,1.521,4.208,14.604,193.333,,6.958,200.292
2015-08-24,10.021,13.292,3.27,4.834,11.834,189.333,,5.792,195.125
2015-08-25,8.565,13.196,4.63,4.771,12.854,189.375,,11.25,200.625
2015-08-26,16.666,26.084,9.417,4.812,12.416,189.478,,10.261,199.739
2015-08-27,14.292,22.896,8.604,6.416,10.979,192.5,,11.333,203.833
2015-08-28,12.646,18.94,6.294,4.146,11.257,188.913,,7.087,196.0
2015-08-29,11.5,17.854,6.354,5.708,11.188,188.292,,5.875,194.167
2015-08-30,9.479,12.521,3.042,4.792,9.834,194.292,,9.792,204.083
2015-08-31,16.667,30.625,13.958,8.084,13.334,194.333,,12.167,206.5
2015-09-01,19.13,23.282,4.152,13.75,24.416,194.917,,18.667,213.583
2015-09-02,23.458,43.708,20.25,12.792,22.75,193.958,,20.458,214.417
2015-09-03,15.812,23.312,7.5,11.75,21.979,195.792,,18.625,214.417
2015-09-04,26.688,41.416,14.729,15.792,22.854,195.652,,23.348,219.0
2015-09-05,13.438,18.896,5.458,13.188,21.312,200.667,,13.0,213.667
2015-09-06,7.75,8.521,0.77,16.5,27.188,198.792,,10.917,209.708
2015-09-07,17.877,28.034,10.157,6.614,12.35,193.957,,12.13,206.087
2015-09-08,18.152,30.282,12.13,1.708,6.646,190.292,,7.583,197.875
2015-09-09,8.812,10.708,1.896,4.375,9.354,186.208,,5.667,191.875
2015-09-10,20.104,31.354,11.25,4.25,10.75,189.167,,14.042,203.208
2015-09-11,17.438,30.938,13.5,9.438,12.771,194.0,,14.958,208.958
2015-09-12,15.688,23.25,7.562,12.042,19.271,195.458,,16.625,212.083
2015-09-13,13.042,16.084,3.042,16.562,25.729,196.583,,16.542,213.125
2015-09-14,15.208,24.062,8.854,5.5,11.979,193.435,,9.087,202.522
2015-09-15,14.761,26.087,11.326,10.708,16.084,198.75,,11.333,210.083
2015-09-16,14.292,22.542,8.25,13.708,20.062,196.75,,11.25,208.0
2015-09-17,20.0,31.848,11.848,5.416,12.761,191.048,,9.381,200.429
2015-09-18,21.208,34.729,13.52,10.688,15.584,193.042,,17.625,210.667
2015-09-19,18.479,31.208,12.73,12.354,20.5,194.5,,17.917,212.417
2015-09-20,7.146,8.25,1.104,4.834,10.438,189.667,,6.25,195.917
2015-09-21,9.312,13.292,3.979,9.708,16.562,198.542,,14.292,212.833
2015-09-22,9.566,12.348,2.782,12.292,17.854,195.375,,8.583,203.958
2015-09-23,12.958,17.25,4.292,18.562,25.104,201.833,,12.917,214.75
2015-09-24,23.75,39.5,15.75,24.521,35.458,200.391,,16.913,217.304
2015-09-25,18.021,26.396,8.375,7.104,14.23,188.125,,6.667,194.792
2015-09-26,13.688,20.792,7.104,8.062,11.479,189.708,,8.75,198.458
2015-09-27,9.292,11.125,1.834,9.396,17.792,194.333,,12.792,207.125
2015-09-28,22.956,36.0,13.043,16.979,24.109,197.5,,19.318,216.818
2015-09-29,20.63,28.848,8.217,7.729,14.75,191.083,,6.833,197.917
2015-09-30,20.729,27.562,6.834,8.646,15.833,193.25,,12.375,205.625
2015-10-01,19.75,33.812,14.062,13.021,19.125,193.417,,14.458,207.875
2015-10-02,17.834,26.666,8.833,8.979,15.605,190.292,,9.958,200.25
2015-10-03,18.083,26.0,7.917,18.334,27.354,196.417,,15.375,211.792
2015-10-04,8.166,9.521,1.354,10.812,17.834,192.458,,7.875,200.333
2015-10-05,15.0,20.604,5.604,8.229,13.834,191.435,,9.261,200.696
2015-10-06,16.0,26.608,10.609,9.708,14.042,192.375,,9.625,202.0
2015-10-07,16.196,22.87,6.674,7.068,11.25,189.304,,5.261,194.565
2015-10-08,14.25,17.75,3.5,8.396,14.271,188.417,,4.375,192.792
2015-10-09,25.75,33.688,7.938,21.521,26.834,189.958,,11.542,201.5
2015-10-10,32.833,48.958,16.125,50.708,68.667,201.833,,36.833,238.667
2015-10-11,18.604,24.146,5.542,42.166,67.438,200.917,,30.208,231.125
2015-10-12,15.271,21.688,6.417,19.917,30.584,197.542,,14.958,212.5
2015-10-13,27.392,47.37,19.978,13.125,17.875,193.458,,13.958,207.417
2015-10-14,28.292,44.062,15.771,10.875,15.292,192.0,,14.739,206.739
2015-10-15,18.896,30.083,11.188,15.395,20.729,193.0,,15.625,208.625
2015-10-16,25.562,41.458,15.896,14.77,27.938,192.125,,17.167,209.292
2015-10-17,16.25,22.396,6.146,13.854,20.125,190.542,,11.25,201.792
2015-10-18,10.542,12.854,2.312,14.792,21.854,194.083,,10.833,204.917
2015-10-19,18.862,36.315,17.452,20.375,29.831,195.182,,13.545,208.727
2015-10-20,33.152,57.457,24.304,30.25,45.0,196.958,,31.708,228.667
2015-10-21,22.125,38.584,16.458,22.646,35.292,195.292,,21.167,216.458
2015-10-22,17.542,39.812,22.271,19.542,32.885,196.5,,19.833,216.333
2015-10-23,18.396,29.958,11.562,15.979,22.589,191.667,,11.333,203.0
2015-10-24,21.98,32.0,10.02,32.438,46.479,196.5,,20.167,216.667
2015-10-25,4.312,4.646,0.334,6.688,18.208,188.208,,2.13,190.304
2015-10-26,23.933,33.439,9.506,25.334,30.81,195.19,,19.571,214.762
2015-10-27,25.066,47.282,22.218,22.604,29.416,193.917,,18.125,212.042
2015-10-28,21.646,33.916,12.271,19.729,27.396,194.792,,17.208,212.0
2015-10-29,16.896,24.396,7.5,10.792,19.292,193.667,,12.708,206.375
2015-10-30,29.271,50.5,21.229,17.625,26.896,197.417,,23.083,220.5
2015-10-31,19.666,30.208,10.542,11.958,16.896,194.833,,12.833,207.667
2015-11-01,14.562,19.688,5.125,19.146,24.188,200.625,,16.042,216.667
2015-11-02,26.438,51.854,25.417,19.854,30.77,197.522,,27.478,225.0
2015-11-03,20.696,37.566,16.87,8.792,19.125,195.625,,22.458,218.083
2015-11-04,28.75,63.396,34.646,11.479,20.125,196.208,,30.167,226.375
2015-11-05,32.255,68.102,35.847,21.129,32.892,199.727,,39.409,239.136
2015-11-06,25.084,49.417,24.334,18.438,26.042,193.042,,21.125,214.167
2015-11-07,17.104,33.354,16.25,24.062,34.98,195.833,,22.792,218.625
2015-11-08,16.416,24.375,7.958,21.042,36.521,193.792,,15.75,209.542
2015-11-09,23.208,59.917,36.708,17.854,34.25,196.917,,28.833,225.75
2015-11-10,22.608,44.348,21.739,6.542,12.167,192.458,,23.042,215.5
2015-11-11,19.604,31.0,11.396,4.938,10.125,192.792,,14.333,207.125
2015-11-12,22.542,38.021,15.479,7.792,11.062,194.217,,14.0,208.217
2015-11-13,17.604,32.312,14.708,10.375,13.958,191.542,,10.292,201.833
2015-11-14,18.958,30.666,11.708,7.229,16.688,192.583,,15.125,207.708
2015-11-15,12.292,16.25,3.958,5.812,9.042,192.417,,12.167,204.583
2015-11-16,16.5,26.208,9.708,5.916,10.646,192.792,,12.792,205.583
2015-11-17,33.69,79.381,45.69,19.212,31.182,197.955,,37.364,235.318
2015-11-18,16.625,36.958,20.334,12.417,22.188,196.417,,24.375,220.792
2015-11-19,12.5,17.23,4.729,2.688,8.062,191.75,,9.042,200.792
2015-11-20,28.542,59.812,31.27,12.542,18.583,195.25,,24.125,219.375
2015-11-21,19.688,50.416,30.73,13.084,20.812,199.75,,23.667,223.417
2015-11-22,14.312,20.438,6.125,17.438,25.062,198.375,,15.042,213.417
2015-11-23,17.458,30.542,13.083,20.208,35.104,199.917,,18.333,218.25
2015-11-24,22.326,48.544,26.218,7.854,15.312,196.826,,17.261,214.087
2015-11-25,19.334,37.396,18.062,4.542,9.854,192.375,,12.542,204.917
2015-11-26,26.084,51.52,25.438,6.792,9.771,192.958,,17.125,210.083
2015-11-27,26.304,55.761,29.456,4.438,9.174,192.864,,16.955,209.818
2015-11-28,28.875,67.625,38.75,9.75,12.104,195.625,,27.0,222.625
2015-11-29,15.334,24.979,9.646,17.646,18.0,198.0,,16.292,214.292
2015-11-30,29.208,65.521,36.312,15.167,21.354,196.792,,19.208,216.0
2015-12-01,30.348,75.239,44.891,13.938,20.77,196.125,,24.0,220.125
2015-12-02,31.834,78.25,46.417,21.792,30.458,198.792,,31.875,230.667
2015-12-03,30.0,75.104,45.104,21.729,34.2,202.542,,42.25,244.792
2015-12-04,25.083,54.176,29.093,4.825,6.368,195.143,,11.952,207.095
2015-12-05,31.0,62.542,31.542,10.75,11.938,198.875,,34.958,233.833
2015-12-06,15.062,21.792,6.73,9.625,12.666,195.208,,16.042,211.25
2015-12-07,23.375,45.916,22.542,15.188,16.083,197.542,,16.417,213.958
2015-12-08,26.934,75.718,48.782,16.833,21.292,202.542,,33.875,236.417
2015-12-09,32.834,92.812,59.979,23.21,30.188,204.5,,49.292,253.792
2015-12-10,38.812,99.646,60.833,37.375,49.375,205.583,,42.75,248.333
2015-12-11,22.48,48.875,26.396,13.25,19.458,194.087,,20.391,214.478
2015-12-12,14.729,18.354,3.625,7.916,12.417,194.5,,12.333,206.833
2015-12-13,18.021,23.104,5.084,16.875,25.666,200.167,,20.292,220.458
2015-12-14,20.396,38.792,18.396,13.688,18.562,195.75,,15.667,211.417
2015-12-15,31.294,90.41,59.116,19.604,27.261,200.045,,32.955,233.0
2015-12-16,28.854,80.292,51.438,20.271,28.583,203.5,,39.708,243.208
2015-12-17,24.5,40.021,15.52,1.479,5.062,194.833,,12.0,206.833
2015-12-18,23.729,39.562,15.834,6.792,8.312,195.375,,16.125,211.5
2015-12-19,18.812,31.312,12.5,5.958,7.375,194.083,,13.958,208.042
2015-12-20,17.916,24.104,6.188,21.562,23.416,200.583,,18.042,218.625
2015-12-21,36.276,107.479,71.203,29.271,36.896,205.708,,35.417,241.125
2015-12-22,25.873,42.85,16.978,8.875,10.438,192.391,,13.391,205.783
2015-12-23,31.375,62.438,31.062,31.854,37.896,197.833,,29.542,227.375
2015-12-24,23.721,51.685,27.964,19.834,23.834,195.333,,18.542,213.875
2015-12-25,23.979,45.084,21.104,7.271,11.854,196.042,,15.625,211.667
2015-12-26,32.292,59.438,27.146,11.334,15.625,201.042,,26.208,227.25
2015-12-27,12.208,22.416,10.208,4.292,6.146,196.083,,13.5,209.583
2015-12-28,29.088,64.778,35.69,10.562,12.978,197.636,,21.136,218.773
2015-12-29,19.872,39.294,19.422,7.938,9.688,197.5,,13.458,210.958
2015-12-30,14.584,19.125,4.542,11.979,14.562,196.333,,12.292,208.625
2015-12-31,16.65,22.008,5.358,15.729,20.25,199.083,,15.208,214.292
2016-01-01,16.125,21.27,5.146,12.646,11.834,201.75,,18.375,220.125
2016-01-02,19.312,29.521,10.208,13.0,13.521,205.333,,25.292,230.625
2016-01-03,11.587,13.957,2.37,12.062,12.146,202.25,,13.958,216.208
2016-01-04,15.896,22.896,7.0,15.625,15.27,199.174,,15.261,214.435
2016-01-05,8.826,10.618,1.792,5.409,6.522,194.304,,7.696,202.0
2016-01-06,27.896,59.354,31.458,11.375,12.584,201.25,,27.125,228.375
2016-01-07,33.75,91.542,57.792,19.48,20.666,206.708,,43.708,250.417
2016-01-08,19.25,29.083,9.834,23.334,26.646,201.917,,24.667,226.583
2016-01-09,14.375,18.688,4.312,4.125,4.084,192.292,,13.542,205.833
2016-01-10,27.456,43.652,16.196,6.438,7.312,196.083,,20.833,216.917
2016-01-11,24.604,38.292,13.688,3.396,4.667,195.542,,14.167,209.708
2016-01-12,36.416,90.771,54.354,8.688,9.938,199.826,,41.217,241.043
2016-01-13,35.391,111.022,75.63,11.666,13.456,203.435,,48.174,251.609
2016-01-14,22.708,39.125,16.416,5.688,8.062,198.583,,21.833,220.417
2016-01-15,11.021,15.625,4.604,2.604,3.562,196.083,,11.708,207.792
2016-01-16,22.75,50.812,28.062,5.333,5.271,196.333,,15.292,211.625
2016-01-17,26.044,49.848,23.804,4.542,6.146,196.458,,17.917,214.375
2016-01-18,31.062,66.021,34.958,10.708,11.688,202.583,,33.917,236.5
2016-01-19,28.958,54.375,25.416,11.604,12.771,198.739,,20.565,219.304
2016-01-20,37.062,74.104,37.042,25.52,28.604,201.833,,29.292,231.125
2016-01-21,20.708,29.104,8.396,12.854,13.438,198.0,,16.292,214.292
2016-01-22,16.604,19.979,3.375,15.792,15.167,198.542,,18.75,217.292
2016-01-23,16.364,22.312,5.948,3.854,5.066,194.565,,10.478,205.043
2016-01-24,26.696,48.652,21.956,4.417,5.104,195.5,,14.167,209.667
2016-01-25,22.25,32.375,10.125,5.52,6.229,195.0,,12.667,207.667
2016-01-26,31.75,55.396,23.646,12.104,13.25,198.391,,34.609,233.0
2016-01-27,37.396,84.896,47.5,15.584,18.208,199.333,,34.208,233.542
2016-01-28,23.25,30.75,7.5,8.834,10.375,195.958,,18.292,214.25
2016-01-29,23.438,30.104,6.666,32.854,38.438,199.542,,23.417,222.958
2016-01-30,22.896,43.083,20.188,12.166,17.417,195.208,,17.75,212.958
2016-01-31,17.87,24.696,6.826,2.916,5.354,193.167,,10.583,203.75
2016-02-01,32.174,64.13,31.956,10.954,11.566,197.304,,24.913,222.217
2016-02-02,16.27,22.125,5.854,4.375,5.292,192.917,,13.542,206.458
2016-02-03,16.458,23.438,6.979,6.708,7.375,192.0,,14.417,206.417
2016-02-04,20.77,28.979,8.208,11.854,11.938,194.417,,19.958,214.375
2016-02-05,18.625,23.146,4.52,15.604,16.875,195.042,,17.792,212.833
2016-02-06,17.812,35.396,17.584,9.542,11.25,195.875,,14.917,210.792
2016-02-07,16.152,22.566,6.413,4.208,6.146,192.083,,9.292,201.375
2016-02-08,28.27,46.75,18.48,6.729,5.792,195.304,,19.0,214.304
2016-02-09,28.646,44.584,15.938,12.958,16.084,198.0,,22.042,220.042
2016-02-10,20.084,34.875,14.792,8.646,9.792,195.0,,13.625,208.625
2016-02-11,13.166,16.708,3.542,5.688,6.125,194.458,,10.292,204.75
2016-02-12,4.25,4.708,0.458,2.73,3.834,193.625,,7.208,200.833
2016-02-13,19.708,29.542,9.834,4.771,5.208,195.458,,10.417,205.875
2016-02-14,21.796,32.932,11.136,5.521,6.761,196.0,,12.522,208.522
2016-02-15,21.312,28.938,7.625,6.604,7.104,194.087,,12.304,206.391
