date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2012-11-30,13.555,23.261,9.706,,2.09,10.292,193.783,15.174,208.957
2012-12-01,9.944,16.023,6.078,,1.854,5.625,190.75,12.375,203.125
2012-12-02,10.75,15.639,4.889,,2.104,6.514,192.292,11.208,203.5
2012-12-03,13.959,26.528,12.569,,2.625,9.403,192.042,13.708,205.75
2012-12-04,6.819,8.875,2.056,,2.23,7.528,188.458,10.208,198.667
2012-12-05,6.875,9.389,2.514,,1.771,6.097,188.792,11.5,200.292
2012-12-06,4.046,5.5,1.454,,2.577,5.734,188.417,9.167,197.583
2012-12-07,12.861,19.821,6.96,,2.241,5.822,189.762,11.19,200.952
2012-12-08,4.411,5.556,1.145,,2.521,6.958,190.208,8.125,198.333
2012-12-09,5.292,7.528,2.236,,2.146,5.986,190.875,8.917,199.792
2012-12-10,3.514,5.042,1.528,,1.917,6.111,192.583,8.292,200.875
2012-12-11,11.444,15.167,3.722,,2.458,5.389,193.958,10.0,203.958
2012-12-12,9.103,12.147,3.043,,2.48,6.047,195.708,9.917,205.625
2012-12-13,14.855,23.663,8.808,,1.936,8.375,196.042,12.292,208.333
2012-12-14,19.371,31.937,12.565,,2.552,9.375,190.913,14.478,205.391
2012-12-15,22.9,37.065,14.164,,2.354,11.042,188.167,17.792,205.958
2012-12-16,12.986,20.097,7.111,,1.5,13.639,188.5,11.292,199.792
2012-12-17,21.219,33.125,11.906,,2.075,18.444,191.565,14.348,205.913
2012-12-18,12.886,18.391,5.505,,1.428,12.319,183.5,9.25,192.75
2012-12-19,7.616,11.11,3.493,,1.173,7.965,184.833,6.583,191.417
2012-12-20,9.028,11.819,2.792,,1.458,5.319,185.75,6.042,191.792
2012-12-21,18.845,26.418,7.572,,1.692,8.389,189.174,9.696,198.87
2012-12-22,17.361,25.888,8.527,,1.729,9.889,188.958,11.375,200.333
2012-12-23,6.305,8.75,2.445,,1.708,13.486,186.875,5.958,192.833
2012-12-24,10.028,13.458,3.43,,1.542,8.445,190.583,10.708,201.292
2012-12-25,8.46,13.653,5.194,,1.666,7.972,189.542,7.333,196.875
2012-12-26,4.153,13.778,9.625,,1.375,7.491,188.333,5.333,193.667
2012-12-27,13.653,26.653,13.0,,2.375,4.292,190.667,7.75,198.417
2012-12-28,20.994,35.156,14.162,,2.332,7.625,190.522,12.087,202.609
2012-12-29,15.18,22.854,7.674,,1.875,8.639,190.917,10.75,201.667
2012-12-30,15.639,22.0,6.361,,1.542,8.556,192.792,12.792,205.583
2012-12-31,3.25,6.208,2.958,,1.5,7.014,185.75,5.417,191.167
2013-01-01,2.306,3.653,1.347,11.833,2.146,14.041,188.708,5.458,194.167
2013-01-02,1.736,2.834,1.097,8.708,1.771,10.347,188.792,4.458,193.25
2013-01-03,5.096,6.376,1.279,9.625,2.223,8.324,191.696,7.348,199.043
2013-01-04,7.037,10.569,3.533,11.583,2.042,13.625,189.609,9.565,199.174
2013-01-05,6.597,8.75,2.153,5.708,1.562,5.555,193.292,7.167,200.458
2013-01-06,7.987,10.913,2.926,5.917,1.708,6.292,193.292,8.208,201.5
2013-01-07,11.756,18.402,6.645,4.875,2.144,5.618,193.833,8.583,202.417
2013-01-08,22.958,41.896,18.938,12.833,2.896,13.347,196.75,15.75,212.5
2013-01-09,7.958,16.77,8.812,7.667,1.562,10.069,191.0,11.042,202.042
2013-01-10,3.385,9.252,5.868,1.875,1.396,3.93,191.458,5.167,196.625
2013-01-11,12.146,18.438,6.292,5.5,1.771,7.972,196.348,8.696,205.043
2013-01-12,4.854,8.02,3.166,9.5,2.104,8.306,188.208,5.75,193.958
2013-01-13,1.979,3.229,1.25,7.708,1.729,7.986,188.0,4.375,192.375
2013-01-14,15.616,19.779,4.163,6.167,2.079,6.847,190.773,8.091,198.864
2013-01-15,17.832,23.772,5.94,6.5,2.587,6.927,189.25,9.167,198.417
2013-01-16,17.396,21.188,3.792,5.75,2.667,6.666,194.292,11.792,206.083
2013-01-17,11.938,14.973,3.034,11.875,2.085,10.375,204.0,9.0,213.0
2013-01-18,11.166,14.542,3.375,13.667,3.416,12.542,,,
2013-01-19,2.916,3.917,1.0,4.583,1.979,6.541,,,
2013-01-20,21.416,31.729,10.312,6.875,3.25,7.555,,,
2013-01-21,17.152,23.594,6.442,16.5,3.024,17.355,197.545,16.182,213.727
2013-01-22,10.646,22.125,11.479,11.583,2.5,12.972,195.333,13.792,209.125
2013-01-23,14.521,23.521,9.0,10.083,2.688,13.917,195.042,11.042,206.083
2013-01-24,17.355,25.126,7.771,7.958,3.564,10.833,197.417,14.417,211.833
2013-01-25,8.917,12.562,3.646,7.208,4.125,8.708,190.304,11.957,202.261
2013-01-26,1.979,3.354,1.375,13.792,2.416,15.847,189.125,9.167,198.292
2013-01-27,11.763,14.585,2.822,8.522,2.687,8.795,193.727,9.136,202.864
2013-01-28,12.958,16.562,3.604,11.208,3.354,11.875,194.5,9.458,203.958
2013-01-29,13.5,16.861,3.361,8.125,2.866,11.378,193.292,8.333,201.625
2013-01-30,14.375,18.375,4.0,8.542,3.271,10.681,194.542,11.667,206.208
2013-01-31,2.105,2.924,0.818,16.083,2.418,18.611,193.417,7.0,200.417
2013-02-01,13.896,18.25,4.354,12.958,3.166,13.486,193.043,9.348,202.391
2013-02-02,11.77,13.292,1.521,15.833,4.146,18.875,192.458,13.542,206.0
2013-02-03,7.938,9.98,2.042,14.125,3.354,15.409,186.833,11.875,198.708
2013-02-04,6.292,9.0,2.708,6.458,1.875,7.764,191.042,9.75,200.792
2013-02-05,1.961,3.754,1.792,5.083,1.979,6.165,190.667,7.0,197.667
2013-02-06,8.427,18.615,10.188,5.583,1.844,7.028,193.042,9.208,202.25
2013-02-07,15.352,26.608,11.256,8.333,1.725,6.639,193.167,9.0,202.167
2013-02-08,10.084,17.27,7.188,4.792,1.479,5.472,194.609,7.522,202.13
2013-02-09,9.354,16.042,6.688,5.208,1.688,6.792,196.917,9.5,206.417
2013-02-10,4.11,7.24,3.13,8.875,1.874,8.347,191.5,6.25,197.75
2013-02-11,10.708,13.792,3.084,7.625,1.979,5.347,192.625,7.5,200.125
2013-02-12,17.438,23.292,5.854,5.625,2.625,6.736,196.75,10.542,207.292
2013-02-13,14.402,17.943,3.542,7.125,1.848,7.495,199.304,10.783,210.087
2013-02-14,11.174,13.744,2.57,5.167,1.771,7.917,194.667,8.375,203.042
2013-02-15,11.042,16.0,4.958,1.333,1.312,3.945,195.0,8.565,203.565
2013-02-16,1.583,2.333,0.75,17.292,2.896,20.653,190.0,6.583,196.583
2013-02-17,3.458,4.396,0.938,22.792,3.354,27.25,191.458,7.25,198.708
2013-02-18,3.771,5.062,1.292,13.167,1.958,15.917,189.458,6.708,196.167
2013-02-19,8.854,10.854,2.0,10.875,1.916,9.528,191.25,7.75,199.0
2013-02-20,13.696,19.014,5.318,9.875,2.331,11.631,192.333,10.708,203.042
2013-02-21,3.046,9.867,6.822,11.25,1.817,12.792,190.875,6.542,197.417
2013-02-22,2.458,6.771,4.312,5.875,1.938,7.556,189.087,5.174,194.261
2013-02-23,7.084,10.604,3.521,8.333,2.604,11.431,192.625,8.833,201.458
2013-02-24,12.062,15.146,3.084,9.5,2.375,9.208,191.667,11.708,203.375
2013-02-25,9.783,12.348,2.566,36.043,3.88,41.391,195.696,9.652,205.348
2013-02-26,15.708,18.771,3.062,72.667,5.73,81.417,200.208,14.75,214.958
2013-02-27,19.146,23.167,4.021,39.167,4.23,46.819,200.292,13.958,214.25
2013-02-28,16.635,22.47,5.835,26.042,2.736,31.431,195.125,14.125,209.25
2013-03-01,11.562,14.646,3.083,23.958,2.292,25.014,198.348,12.478,210.826
2013-03-02,5.938,7.146,1.208,13.417,1.771,13.167,192.417,7.667,200.083
2013-03-03,11.229,15.021,3.792,11.667,1.771,13.278,195.042,10.583,205.625
2013-03-04,10.167,12.208,2.042,12.826,3.146,14.278,194.5,9.0,203.5
2013-03-05,9.5,16.221,6.72,11.417,2.562,14.987,192.375,10.167,202.542
2013-03-06,2.104,10.979,8.875,11.958,1.625,11.625,189.75,14.708,204.458
2013-03-07,5.554,12.691,7.138,11.542,1.794,12.068,191.417,7.833,199.25
2013-03-08,3.229,7.75,4.521,10.167,1.625,9.444,188.87,5.609,194.478
2013-03-09,4.77,8.104,3.334,12.875,2.271,12.819,190.083,7.167,197.25
2013-03-10,3.0,5.334,2.334,8.792,1.625,8.375,189.708,6.25,195.958
2013-03-11,6.084,8.602,2.517,7.167,2.586,7.194,189.739,6.217,195.957
2013-03-12,9.216,10.663,1.446,32.833,5.718,40.883,190.5,8.792,199.292
2013-03-13,13.75,16.021,2.271,22.0,2.729,25.611,191.5,10.917,202.417
2013-03-14,7.602,10.272,2.671,9.292,1.542,14.291,186.833,10.667,197.5
2013-03-15,5.896,8.083,2.188,10.167,2.375,10.083,190.348,6.391,196.739
2013-03-16,6.52,7.354,0.834,25.792,3.25,29.972,192.333,10.458,202.792
2013-03-17,12.55,14.275,1.725,32.625,3.988,33.722,197.542,9.417,206.958
2013-03-18,6.056,6.904,0.848,26.833,3.014,33.5,189.75,8.833,198.583
2013-03-19,11.259,17.144,5.884,15.0,2.652,15.373,192.917,12.208,205.125
2013-03-20,14.5,24.792,10.292,13.083,2.25,15.819,194.583,12.125,206.708
2013-03-21,2.572,8.766,6.195,5.167,1.375,6.514,187.917,5.5,193.417
2013-03-22,4.104,8.729,4.625,9.333,2.604,7.722,188.652,4.739,193.391
2013-03-23,4.833,7.188,2.354,11.833,3.458,14.972,190.792,6.375,197.167
2013-03-24,13.688,16.271,2.582,20.375,4.291,21.417,192.773,10.455,203.227
2013-03-25,9.958,11.938,1.979,23.292,5.854,24.055,191.75,8.542,200.292
2013-03-26,11.203,12.646,1.443,24.174,4.286,28.814,189.917,10.417,200.333
2013-03-27,6.042,6.917,0.875,24.75,3.334,25.528,189.042,7.458,196.5
2013-03-28,12.765,15.22,2.456,29.208,4.607,30.167,190.783,11.696,202.478
2013-03-29,6.458,7.312,0.854,23.875,7.25,25.43,190.435,12.435,202.87
2013-03-30,3.438,3.958,0.521,18.458,3.188,19.847,194.375,9.125,203.5
2013-03-31,2.042,2.729,0.688,17.304,2.896,20.205,190.167,5.917,196.083
2013-04-01,9.917,12.236,2.319,11.167,2.75,14.514,192.417,10.125,202.542
2013-04-02,14.736,19.819,5.083,16.625,3.75,19.014,195.125,12.75,207.875
2013-04-03,5.264,6.042,0.778,7.417,2.0,9.458,190.5,8.083,198.583
2013-04-04,10.608,14.539,3.931,18.5,2.385,21.054,192.708,9.875,202.583
2013-04-05,15.449,21.951,6.502,26.083,3.496,32.389,192.826,13.652,206.478
2013-04-06,9.077,13.061,3.984,12.458,2.792,15.472,187.958,10.292,198.25
2013-04-07,2.597,3.653,1.056,3.042,2.416,6.458,182.292,6.0,188.292
2013-04-08,5.046,6.469,1.423,10.913,2.208,13.909,188.174,7.13,195.304
2013-04-09,6.514,8.097,1.583,16.083,3.125,19.347,189.875,8.042,197.917
2013-04-10,5.072,6.435,1.362,11.333,1.827,13.14,189.667,7.333,197.0
2013-04-11,5.388,7.006,1.618,9.167,2.083,9.361,188.5,6.708,195.208
2013-04-12,7.758,9.656,1.899,9.25,2.109,10.653,190.0,7.13,197.13
2013-04-13,9.141,11.277,2.136,12.042,2.583,13.625,191.083,7.875,198.958
2013-04-14,4.514,5.653,1.139,17.333,4.667,19.264,186.458,6.667,193.125
2013-04-15,7.847,10.028,2.181,8.708,2.708,12.736,185.792,8.167,193.958
2013-04-16,14.097,17.347,3.25,17.917,4.438,24.889,189.167,12.0,201.167
2013-04-17,12.0,15.222,3.222,22.792,3.833,33.0,189.0,16.667,205.667
2013-04-18,5.944,8.086,2.143,14.083,2.928,18.534,191.682,13.091,204.773
2013-04-19,5.254,8.094,2.84,14.565,2.438,17.514,191.87,8.913,200.783
2013-04-20,6.851,9.83,2.979,10.042,2.458,12.319,193.625,10.625,204.25
2013-04-21,7.836,10.074,2.238,6.667,1.562,6.028,192.083,11.875,203.958
2013-04-22,8.569,10.204,1.635,15.708,2.65,15.541,192.5,8.25,200.75
2013-04-23,15.104,19.096,3.991,14.833,3.708,14.883,195.043,11.696,206.739
2013-04-24,8.75,10.667,1.917,7.208,3.104,8.417,190.917,11.292,202.208
2013-04-25,14.285,18.436,4.151,15.042,3.915,18.028,190.125,12.875,203.0
2013-04-26,7.714,9.1,1.386,13.333,2.952,16.514,192.043,9.696,201.739
2013-04-27,2.317,2.733,0.417,13.958,2.604,15.042,189.375,5.625,195.0
2013-04-28,4.25,5.167,0.917,13.227,3.812,12.486,192.875,7.25,200.125
2013-04-29,11.486,14.167,2.681,16.042,4.834,15.486,194.583,13.292,207.875
2013-04-30,5.653,6.542,0.889,16.958,3.98,22.681,190.5,13.188,203.688
2013-05-01,3.5,4.444,0.945,3.125,2.25,7.972,192.417,12.917,205.333
2013-05-02,5.159,7.98,2.821,3.875,1.926,6.784,193.875,14.375,208.25
2013-05-03,4.236,6.716,2.48,4.625,2.448,5.611,186.87,11.696,198.565
2013-05-04,5.923,8.078,2.155,8.333,3.521,7.861,188.583,13.083,201.667
2013-05-05,7.819,9.861,2.042,16.0,4.166,19.597,190.083,14.542,204.625
2013-05-06,4.181,5.069,0.889,20.958,4.458,25.389,188.75,13.042,201.792
2013-05-07,2.815,3.989,1.174,5.913,2.304,9.407,187.609,10.957,198.565
2013-05-08,6.692,8.216,1.524,4.417,2.559,5.885,188.0,12.0,200.0
2013-05-09,14.278,18.931,4.653,6.833,4.584,7.222,190.875,17.833,208.708
2013-05-10,15.236,19.693,4.458,23.292,6.034,23.639,190.304,20.087,210.391
2013-05-11,11.747,14.604,2.856,16.917,4.312,19.847,189.833,18.292,208.125
2013-05-12,8.125,10.5,2.375,21.75,4.542,21.972,190.125,15.542,205.667
2013-05-13,8.764,10.93,2.167,27.5,7.479,28.208,193.958,17.583,211.542
2013-05-14,14.528,18.014,3.486,56.458,4.788,62.486,193.125,16.917,210.042
2013-05-15,13.575,17.705,4.131,40.917,5.504,43.848,194.0,20.167,214.167
2013-05-16,7.694,10.805,3.111,28.625,2.584,30.445,189.708,17.542,207.25
2013-05-17,8.545,13.16,4.615,8.958,2.982,10.597,187.826,15.478,203.304
2013-05-18,10.096,13.419,3.323,15.667,4.416,16.32,189.708,18.542,208.25
2013-05-19,7.014,8.625,1.611,20.208,3.875,21.125,189.542,16.417,205.958
2013-05-20,6.75,9.236,2.486,12.417,4.104,13.097,185.958,15.75,201.708
2013-05-21,7.43,10.056,2.625,18.167,4.271,18.528,186.125,15.875,202.0
2013-05-22,8.145,10.449,2.304,31.125,5.239,33.196,184.762,19.238,204.0
2013-05-23,8.653,11.833,3.181,17.333,3.75,15.825,170.792,14.083,184.875
2013-05-24,12.231,16.453,4.222,12.0,4.212,11.611,192.391,18.217,210.609
2013-05-25,10.226,13.283,3.057,15.083,5.062,16.139,195.208,19.333,214.542
2013-05-26,6.472,7.486,1.014,22.333,6.292,24.361,193.583,16.333,209.917
2013-05-27,8.806,10.722,1.917,25.429,6.062,29.597,194.667,17.708,212.375
2013-05-28,10.347,12.778,2.431,25.917,5.625,28.708,190.75,17.333,208.083
2013-05-29,5.521,8.201,2.681,9.708,4.428,9.48,185.458,14.042,199.5
2013-05-30,13.556,16.181,2.625,10.375,3.708,11.861,190.833,19.917,210.75
2013-05-31,8.737,11.05,2.313,15.625,5.42,20.556,193.696,16.174,209.87
2013-06-01,12.938,16.304,3.365,17.875,5.666,23.583,200.333,20.458,220.792
2013-06-02,6.0,7.097,1.097,16.542,5.27,18.972,196.333,15.667,212.0
2013-06-03,9.333,12.07,2.736,15.042,4.646,17.611,194.042,18.0,212.042
2013-06-04,8.055,9.694,1.639,11.458,5.271,13.07,194.833,16.0,210.833
2013-06-05,16.029,22.406,6.376,18.391,5.53,19.315,205.5,23.091,228.591
2013-06-06,13.369,16.16,2.792,21.625,5.578,19.962,208.542,20.833,229.375
2013-06-07,6.868,9.613,2.745,16.417,4.524,19.667,191.217,16.739,207.957
2013-06-08,5.423,7.474,2.05,16.125,4.083,18.875,188.667,17.125,205.792
2013-06-09,3.014,3.917,0.903,20.583,4.958,21.917,191.25,15.417,206.667
2013-06-10,7.736,10.264,2.528,21.833,5.25,24.292,200.333,15.833,216.167
2013-06-11,10.203,13.367,3.164,28.625,7.112,31.208,208.458,20.208,228.667
2013-06-12,10.835,16.964,6.129,14.5,7.494,17.332,192.958,20.708,213.667
2013-06-13,9.917,14.486,4.569,12.708,7.334,14.931,189.208,19.875,209.083
2013-06-14,7.644,10.672,3.028,12.167,7.44,18.681,190.913,14.957,205.87
2013-06-15,8.167,9.834,1.667,18.792,4.666,19.472,193.0,18.833,211.833
2013-06-16,4.111,5.736,1.625,11.167,5.208,11.903,189.25,16.083,205.333
2013-06-17,10.153,14.514,4.361,13.375,6.77,17.083,199.875,18.25,218.125
2013-06-18,7.972,9.139,1.166,15.917,4.98,22.555,197.583,17.667,215.25
2013-06-19,6.335,7.886,1.551,9.333,3.37,8.243,194.143,15.571,209.714
2013-06-20,8.681,10.694,2.014,13.0,4.188,14.125,186.875,15.292,202.167
2013-06-21,8.116,9.908,1.792,13.75,4.211,16.833,200.833,16.583,217.417
2013-06-22,5.217,6.573,1.356,7.167,3.979,5.736,194.783,13.174,207.957
2013-06-23,3.597,4.542,0.944,9.5,5.188,8.944,205.375,12.583,217.958
2013-06-24,5.875,8.366,2.491,11.083,6.042,13.5,215.864,14.818,230.682
2013-06-25,6.595,10.488,3.893,11.375,6.208,14.76,211.917,14.75,226.667
2013-06-26,9.128,12.12,2.992,14.667,4.453,15.847,209.25,15.625,224.875
2013-06-27,5.694,7.583,1.889,12.042,6.917,12.778,194.833,15.167,210.0
2013-06-28,6.874,10.209,3.335,15.958,7.739,21.319,205.583,14.042,219.625
2013-06-29,7.1,9.085,1.984,14.583,7.104,18.653,215.826,17.391,233.217
2013-06-30,5.445,6.986,1.542,16.875,8.479,19.236,215.708,15.583,231.292
2013-07-01,7.994,10.183,2.189,21.348,9.044,24.75,218.292,17.375,235.667
2013-07-02,9.208,12.097,2.889,21.875,8.854,22.305,206.792,17.667,224.458
2013-07-03,7.809,14.796,6.987,11.208,5.565,13.888,189.955,13.227,203.182
2013-07-04,11.917,16.444,4.528,11.167,9.667,14.792,196.333,15.333,211.667
2013-07-05,9.716,14.858,5.142,11.75,7.334,15.083,196.25,14.167,210.417
2013-07-06,5.971,9.2,3.229,13.583,6.354,21.361,188.609,13.652,202.261
2013-07-07,4.25,5.806,1.556,6.75,5.834,10.972,195.5,10.542,206.042
2013-07-08,6.597,10.653,4.055,10.87,11.375,17.861,204.417,12.458,216.875
2013-07-09,7.042,10.028,2.986,14.625,11.645,20.181,196.708,11.875,208.583
2013-07-10,6.725,9.581,2.855,16.333,9.869,19.95,196.542,11.208,207.75
2013-07-11,6.833,10.069,3.236,17.292,10.458,22.819,197.958,11.708,209.667
2013-07-12,6.255,8.309,2.053,23.167,11.174,28.028,193.375,10.875,204.25
2013-07-13,6.185,7.78,1.595,26.292,7.25,35.305,190.043,10.435,200.478
2013-07-14,3.083,4.625,1.541,12.417,6.854,19.264,186.0,9.333,195.333
2013-07-15,2.986,4.958,1.972,8.708,6.875,9.403,182.292,8.5,190.792
2013-07-16,7.706,11.674,3.968,12.167,8.734,11.792,196.636,11.273,207.909
2013-07-17,9.5,12.083,2.584,15.958,8.938,19.569,200.042,12.5,212.542
2013-07-18,4.858,6.453,1.595,11.792,7.21,14.02,187.458,9.042,196.5
2013-07-19,5.502,7.511,2.009,9.875,6.199,10.667,192.182,9.591,201.773
2013-07-20,7.451,11.512,4.061,11.375,7.48,9.667,200.304,11.304,211.609
2013-07-21,6.083,7.611,1.528,15.25,10.645,14.375,209.458,13.917,223.375
2013-07-22,4.847,5.958,1.111,17.167,11.646,22.028,196.048,9.952,206.0
2013-07-23,5.444,6.903,1.458,19.25,9.354,29.222,183.458,9.417,192.875
2013-07-24,7.167,10.361,3.194,10.75,6.521,14.472,193.0,12.75,205.75
2013-07-25,9.41,15.514,6.104,14.917,7.786,17.014,192.083,13.458,205.542
2013-07-26,9.625,13.551,3.926,26.125,10.562,33.167,203.583,14.167,217.75
2013-07-27,6.76,8.488,1.729,29.5,7.042,37.319,196.087,11.348,207.435
2013-07-28,4.194,5.417,1.222,30.75,9.146,37.806,202.583,11.042,213.625
2013-07-29,8.424,11.035,2.611,18.958,6.079,27.31,204.739,12.565,217.304
2013-07-30,7.097,9.472,2.375,29.375,8.02,47.708,200.583,13.708,214.292
2013-07-31,8.127,9.913,1.786,32.875,9.11,44.995,200.167,12.208,212.375
2013-08-01,9.083,12.819,3.736,26.167,6.75,38.081,196.913,14.435,211.348
2013-08-02,7.732,13.826,6.094,11.667,6.226,15.709,186.833,12.958,199.792
2013-08-03,5.39,8.522,3.132,10.375,6.792,12.931,197.739,10.913,208.652
2013-08-04,4.333,5.847,1.514,14.667,7.666,16.542,200.333,12.5,212.833
2013-08-05,7.778,10.333,2.556,17.542,9.98,20.793,192.583,12.917,205.5
2013-08-06,8.388,11.809,3.421,16.5,8.784,20.582,195.708,15.5,211.208
2013-08-07,8.347,11.639,3.292,28.667,9.646,40.75,197.792,13.0,210.792
2013-08-08,7.722,9.736,2.014,28.667,10.75,44.75,198.5,12.042,210.542
2013-08-09,7.846,10.201,2.356,34.417,12.752,49.361,200.792,12.125,212.917
2013-08-10,6.489,8.091,1.602,39.333,11.542,61.361,197.043,12.696,209.739
2013-08-11,4.764,6.042,1.278,43.5,11.979,69.486,198.708,12.625,211.333
2013-08-12,5.428,7.723,2.295,42.13,10.25,63.663,204.217,11.913,216.13
2013-08-13,6.058,8.184,2.126,39.5,9.775,53.046,201.667,12.708,214.375
2013-08-14,6.653,8.514,1.861,31.875,10.666,38.722,206.208,13.375,219.583
2013-08-15,6.417,8.417,2.0,31.0,12.938,38.542,212.6,13.15,225.75
2013-08-16,6.023,7.548,1.525,30.25,12.524,40.709,201.286,12.571,213.857
2013-08-17,5.006,5.831,0.825,31.375,11.98,41.139,201.13,13.087,214.217
2013-08-18,5.375,6.639,1.264,22.125,12.479,29.305,195.583,12.0,207.583
2013-08-19,7.389,9.472,2.083,19.5,11.354,29.139,193.75,13.583,207.333
2013-08-20,7.564,10.862,3.298,10.083,5.978,15.856,188.381,10.286,198.667
2013-08-21,6.417,9.583,3.167,12.583,8.792,18.056,193.458,11.083,204.542
2013-08-22,7.778,12.611,4.833,14.292,8.521,21.361,200.167,12.667,212.833
2013-08-23,9.768,14.903,5.135,7.625,4.292,13.557,195.042,12.75,207.792
2013-08-24,4.789,5.912,1.123,11.958,5.542,17.208,194.435,9.478,203.913
2013-08-25,5.541,7.389,1.847,11.708,7.166,15.903,198.208,14.375,212.583
2013-08-26,6.528,9.68,3.153,7.458,8.312,11.653,198.958,11.208,210.167
2013-08-27,6.709,9.778,3.07,6.708,7.896,11.292,197.792,11.917,209.708
2013-08-28,8.484,11.251,2.767,6.8,5.922,7.708,199.87,12.696,212.565
2013-08-29,9.667,13.639,3.972,12.375,10.542,16.208,204.583,13.792,218.375
2013-08-30,8.537,11.239,2.702,10.542,7.044,14.611,192.875,12.042,204.917
2013-08-31,6.74,10.492,3.752,7.696,10.292,17.028,194.579,11.579,206.158
2013-09-01,3.264,4.181,0.917,6.5,5.729,10.805,192.5,8.792,201.292
2013-09-02,8.556,11.542,2.986,7.333,4.938,9.5,220.375,13.583,233.958
2013-09-03,7.514,11.875,4.361,6.042,6.292,9.472,202.542,12.25,214.792
2013-09-04,7.583,11.167,3.583,8.125,8.584,15.778,197.458,13.833,211.292
2013-09-05,6.298,8.308,2.01,3.833,5.261,6.133,213.792,13.542,227.333
2013-09-06,5.714,7.094,1.38,4.417,6.188,7.226,193.417,9.542,202.958
2013-09-07,5.788,7.196,1.408,7.542,5.417,10.764,196.13,9.783,205.913
2013-09-08,5.417,6.389,0.972,3.708,3.708,5.945,191.667,10.125,201.792
2013-09-09,6.459,8.387,1.928,4.333,7.0,7.024,196.13,9.696,205.826
2013-09-10,9.861,15.93,6.069,8.583,8.021,12.986,201.917,12.792,214.708
2013-09-11,10.588,13.432,2.844,15.042,9.212,19.873,205.958,14.167,220.125
2013-09-12,11.417,13.833,2.417,22.0,8.146,28.958,254.375,18.542,272.917
2013-09-13,11.23,14.606,3.376,26.417,10.902,38.792,248.0,22.273,270.273
2013-09-14,8.69,10.691,2.002,30.875,11.312,45.208,205.478,18.0,223.478
2013-09-15,5.083,6.111,1.028,16.792,7.938,24.472,197.875,13.0,210.875
2013-09-16,4.444,6.084,1.639,5.75,3.604,12.944,189.625,11.917,201.542
2013-09-17,7.31,8.981,1.671,5.2,5.986,9.889,207.458,13.083,220.542
2013-09-18,9.522,11.95,2.428,13.9,6.566,12.153,195.125,11.917,207.042
2013-09-19,8.776,11.058,2.283,15.708,6.424,15.313,204.042,12.417,216.458
2013-09-20,13.652,17.448,3.796,22.792,7.307,24.833,255.0,42.833,297.833
2013-09-21,9.856,12.467,2.612,23.042,8.021,25.694,196.565,14.478,211.043
2013-09-22,4.417,5.361,0.945,16.458,6.146,19.791,192.5,9.75,202.25
2013-09-23,7.167,9.695,2.528,16.583,6.708,18.166,192.667,12.333,205.0
2013-09-24,8.064,10.551,2.486,15.167,7.304,16.099,196.609,15.348,211.957
2013-09-25,9.662,13.623,3.961,18.125,8.62,20.586,202.083,17.333,219.417
2013-09-26,8.236,11.18,2.944,6.75,2.812,7.486,191.5,14.833,206.333
2013-09-27,7.297,11.125,3.828,6.25,4.043,6.792,195.833,12.0,207.833
2013-09-28,7.25,9.352,2.101,11.583,5.666,13.514,195.913,13.304,209.217
2013-09-29,5.278,6.459,1.181,15.0,6.875,16.18,191.083,14.208,205.292
2013-09-30,6.842,8.477,1.634,18.375,7.458,19.642,197.25,13.542,210.792
2013-10-01,10.93,13.347,2.417,20.083,7.5,22.125,201.958,26.333,228.292
2013-10-02,9.208,12.222,3.014,18.375,6.688,20.639,235.125,21.458,256.583
2013-10-03,8.652,12.586,3.933,9.667,4.452,12.486,261.75,22.167,283.917
2013-10-04,7.818,10.771,2.953,9.458,4.815,8.611,191.625,11.667,203.292
2013-10-05,10.232,14.007,3.775,11.542,6.23,11.111,203.565,17.261,220.826
2013-10-06,5.972,8.472,2.5,10.208,7.23,10.194,199.833,15.083,214.917
2013-10-07,9.788,13.944,4.157,14.0,8.13,12.586,338.913,31.261,370.174
2013-10-08,11.458,15.792,4.334,16.125,7.77,15.306,216.875,22.75,239.625
2013-10-09,4.377,6.197,1.82,8.25,6.63,9.062,188.167,14.917,203.083
2013-10-10,8.611,10.611,2.0,8.417,5.958,8.207,194.5,15.458,209.958
2013-10-11,8.413,12.726,4.313,10.375,5.522,13.57,186.875,14.042,200.917
2013-10-12,3.519,5.173,1.653,20.542,3.917,25.778,189.565,10.043,199.609
2013-10-13,6.125,8.736,2.611,6.0,4.23,9.833,192.625,11.458,204.083
2013-10-14,6.694,8.667,1.972,10.083,4.438,8.417,196.333,12.458,208.792
2013-10-15,12.944,20.736,7.792,19.583,3.646,21.722,195.667,14.083,209.75
2013-10-16,7.664,13.861,6.197,9.125,2.295,12.325,190.625,17.083,207.708
2013-10-17,5.528,8.445,2.917,6.667,3.188,9.722,192.958,11.792,204.75
2013-10-18,11.039,14.861,3.822,7.583,3.352,8.5,200.333,13.833,214.167
2013-10-19,9.836,14.411,4.574,13.083,3.52,14.653,195.826,15.043,210.87
2013-10-20,6.542,9.709,3.167,3.625,2.916,5.361,189.25,10.542,199.792
2013-10-21,8.911,12.634,3.723,6.773,4.406,4.341,191.391,15.174,206.565
