date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,PM25_mean
2013-03-20,193.583,13.3955,17.604,19.2915,1.6875,1.083,13.375,206.9795,5.167
2013-03-21,190.20850000000002,7.5835,6.6045,7.0,0.396,1.25,6.4375,197.792,2.083
2013-03-22,193.1975,9.1385,9.104,9.979,0.875,1.75,10.625,202.336,5.167
2013-03-23,195.0165,9.4785,8.4585,8.896,0.4375,1.458,15.0835,204.49450000000002,9.792
2013-03-24,196.27100000000002,12.0415,10.708,12.833,2.125,2.0,18.7295,208.3125,13.375
2013-03-25,190.64600000000002,10.25,10.3125,11.125,0.8125,4.583,33.396,200.8955,25.542
2013-03-26,190.8125,12.896,10.5,11.771,1.271,2.583,26.396,203.708,19.208
2013-03-27,191.208,10.3335,10.6455,10.979,0.3335,1.917,27.0,201.54149999999998,18.167
2013-03-28,197.11599999999999,18.609499999999997,18.2705,23.4375,5.1665,2.458,31.021,215.7255,23.833
2013-03-29,188.59449999999998,7.712,4.771,4.9375,0.16649999999999998,2.167,23.8545,196.3065,18.542
2013-03-30,185.6875,6.8125,3.021,3.0415,0.021,1.917,15.6665,192.5,8.375
2013-03-31,190.5,8.2085,7.875,8.3545,0.479,2.042,11.833,198.708,6.625
2013-04-01,194.875,11.875,6.2085,6.771,0.5625,1.625,18.771,206.75,12.333
2013-04-02,195.17950000000002,13.5515,8.0835,9.458,1.375,1.042,22.4375,208.731,8.375
2013-04-03,187.935,12.54,7.208,7.5,0.2915,1.0,5.8335,200.475,0.458
2013-04-04,192.60399999999998,13.625,8.1875,9.021,0.833,1.458,8.4585,206.22899999999998,5.125
2013-04-05,198.04149999999998,16.3335,9.5835,10.271,0.6875,2.25,23.9375,214.375,13.958
2013-04-06,187.5625,10.1455,1.625,1.625,0.0,1.458,18.354,197.70850000000002,7.917
2013-04-07,182.79149999999998,10.646,2.625,2.625,0.0,1.667,11.5625,193.4375,5.125
2013-04-08,192.7065,13.5515,9.125,9.6875,0.5625,1.375,11.604,206.25799999999998,7.625
2013-04-09,192.82150000000001,14.426000000000002,7.7085,8.354,0.6455,2.167,17.2085,207.2475,9.667
2013-04-10,191.727,10.3865,5.7605,5.822,0.061,2.0,21.042,202.1135,14.682
2013-04-11,193.0625,9.4375,7.1815,7.506,0.3245,1.292,12.7085,202.5,9.167
2013-04-12,194.125,11.292,7.854,8.271,0.4165,1.625,17.729,205.417,14.708
2013-04-13,194.4795,9.125,5.5625,5.875,0.3125,1.042,11.708,203.60399999999998,5.083
2013-04-14,188.4565,7.6049999999999995,2.896,2.896,0.0,1.708,20.229,196.062,16.5
2013-04-15,187.8065,9.06,5.292,5.583,0.292,2.25,27.4165,196.86599999999999,17.25
2013-04-16,191.0625,10.104,6.4795,6.8335,0.354,1.542,19.4375,201.167,10.583
2013-04-17,184.54149999999998,7.9165,2.771,2.771,0.0,1.875,36.4375,192.458,26.958
2013-04-18,182.7295,9.2915,3.1045,3.3335,0.229,1.708,14.1875,192.02100000000002,10.409
2013-04-19,188.1875,9.1875,5.8335,6.021,0.1875,1.875,11.292,197.375,8.125
2013-04-20,193.2535,9.383,7.4585,7.646,0.1875,1.042,16.4375,202.6365,14.083
2013-04-21,190.6395,8.166,4.9375,5.083,0.14600000000000002,1.0,9.0,198.805,2.458
2013-04-22,192.83350000000002,8.7295,7.0835,7.542,0.4585,1.0,15.354,201.5625,11.0
2013-04-23,192.4375,10.875,8.521,9.604,1.0835,1.5,21.729,203.3125,15.125
2013-04-24,186.75,7.521,2.7345,2.7345,0.0,1.091,18.182000000000002,194.2705,10.542
2013-04-25,187.89600000000002,10.5,6.4544999999999995,6.786,0.3315,1.458,17.578000000000003,198.39600000000002,10.167
2013-04-26,191.0245,8.494,3.792,3.854,0.0625,1.333,18.75,199.51850000000002,12.875
2013-04-27,191.82150000000001,11.3325,8.4585,9.396,0.9375,1.75,14.0625,203.154,8.083
2013-04-28,191.875,11.25,6.8545,6.9585,0.10400000000000001,1.917,16.5415,203.125,12.875
2013-04-29,193.5625,14.6875,8.0415,8.4375,0.3955,2.5,20.458,208.25,14.667
2013-04-30,186.583,7.75,2.479,2.5,0.021,1.208,19.583,194.333,16.125
2013-05-01,189.91649999999998,10.354,6.5835,6.7915,0.208,1.667,25.146,200.2705,13.167
2013-05-02,194.426,9.3795,5.9585,6.3545,0.396,1.0,11.4795,203.805,4.417
2013-05-03,194.386,9.964500000000001,5.917,6.104,0.1875,1.042,8.5415,204.3505,5.208
2013-05-04,192.39600000000002,9.0625,4.146,4.2915,0.14600000000000002,1.083,12.9375,201.45850000000002,8.5
2013-05-05,190.3125,10.271,5.1875,5.4165,0.22949999999999998,1.667,15.5835,200.58350000000002,13.0
2013-05-06,186.77100000000002,9.8125,4.229,4.25,0.021,1.833,22.8955,196.58350000000002,18.25
2013-05-07,187.875,7.9585,3.4585,3.6665,0.208,1.125,10.771,195.83350000000002,4.167
2013-05-08,191.16500000000002,11.8445,9.896,10.6875,0.7915,1.292,10.0835,203.00900000000001,3.75
2013-05-09,190.24849999999998,14.1955,9.091000000000001,10.023,0.932,2.0,14.271,204.44400000000002,9.409
2013-05-10,194.1875,15.0415,9.5,10.0625,0.5625,3.917,27.5,209.22899999999998,18.292
2013-05-11,181.5205,8.771,2.8545,2.9585,0.10400000000000001,1.292,12.4375,190.29149999999998,4.208
2013-05-12,185.75,9.375,2.9375,3.1045,0.16649999999999998,1.208,8.896,195.125,4.708
2013-05-13,188.60399999999998,9.271,2.7295,2.854,0.125,1.042,15.354,197.875,10.208
2013-05-14,196.7455,15.774999999999999,8.7705,9.458,0.6875,2.292,20.0625,212.52100000000002,12.125
2013-05-15,193.08350000000002,10.4055,4.229,4.4585,0.22949999999999998,1.5,24.271,203.489,18.792
2013-05-16,189.0685,11.0225,5.5685,5.909,0.341,2.136,19.357,200.091,13.167
2013-05-17,192.54149999999998,9.333,3.8955,4.125,0.22899999999999998,1.292,13.7085,201.875,8.875
2013-05-18,191.3125,9.333,3.0,3.0625,0.0625,2.208,16.9165,200.64600000000002,9.542
2013-05-19,187.04149999999998,9.125,1.854,1.854,0.0,1.208,12.5,196.16649999999998,5.667
2013-05-20,193.1465,10.044,3.604,3.9375,0.33299999999999996,1.0,12.729500000000002,203.191,1.5
2013-05-21,189.3515,14.3805,7.896,8.5,0.604,2.708,20.0415,203.73149999999998,9.917
2013-05-22,191.858,12.687999999999999,5.4565,5.589,0.1325,1.273,25.2025,204.546,16.042
2013-05-23,198.66649999999998,12.3125,5.0415,5.2085,0.167,1.375,26.4375,210.97899999999998,17.609
2013-05-24,196.9375,15.646,9.5,10.75,1.25,2.292,19.75,212.58350000000002,12.458
2013-05-25,194.7705,9.771,4.6045,4.9585,0.354,1.875,13.458,204.54149999999998,6.458
2013-05-26,204.7615,10.530000000000001,2.5,2.5,0.0,1.0,16.5,215.29149999999998,9.375
2013-05-27,201.289,11.2165,4.229,4.5,0.2705,1.0,13.6665,212.50549999999998,6.833
2013-05-28,190.45850000000002,9.229,2.0415,2.0415,0.0,1.0,13.3125,199.6875,5.375
2013-05-29,185.27100000000002,8.8545,2.104,2.104,0.0,1.0,15.1875,194.125,5.25
2013-05-30,182.60399999999998,8.4165,1.5,1.521,0.021,1.0,17.25,191.0205,5.292
2013-05-31,188.6045,11.8545,6.375,6.6875,0.3125,2.125,21.1875,200.458,11.125
2013-06-01,189.237,10.133,4.375,4.604,0.22949999999999998,1.375,18.417,199.3705,10.292
2013-06-02,187.2385,8.7005,3.5,3.6665,0.16649999999999998,1.875,15.4375,195.938,11.375
2013-06-03,194.58350000000002,9.9585,5.125,5.5625,0.4375,1.625,17.125,204.54149999999998,11.333
2013-06-04,197.042,14.4585,6.5625,7.271,0.7085,4.125,21.875,211.5,15.125
2013-06-05,190.4565,11.028,3.4415,3.8049999999999997,0.3635,1.909,17.0625,201.4845,11.091
2013-06-06,192.171,10.3985,2.659,2.771,0.112,1.042,13.1665,202.57,6.542
2013-06-07,190.971,11.164,3.396,3.4165,0.021,1.25,10.5,202.135,5.458
2013-06-08,192.8605,13.5245,6.3125,6.792,0.479,1.542,17.5835,206.385,9.958
2013-06-09,198.7705,14.417000000000002,5.5,5.729,0.229,2.083,31.3125,213.1875,20.292
2013-06-10,196.58350000000002,12.1875,3.625,3.7705,0.146,1.167,19.4375,208.7705,15.292
2013-06-11,193.66649999999998,12.5625,3.75,3.8545,0.10400000000000001,1.042,15.875,206.22899999999998,8.125
2013-06-12,191.667,14.25,6.8125,7.8335,1.021,1.083,19.5625,205.917,9.583
2013-06-13,184.52800000000002,12.526499999999999,5.0835,5.875,0.792,1.0,6.625,197.05450000000002,2.333
2013-06-14,189.137,13.134,5.1875,6.396,1.2085,1.042,19.25,202.27100000000002,4.261
2013-06-15,192.5625,12.479,2.521,3.1875,0.6665,1.0,11.2085,205.042,2.75
2013-06-16,187.875,12.729,3.375,3.6665,0.292,1.0,11.5625,200.60399999999998,4.167
2013-06-17,191.333,12.1875,3.271,3.604,0.333,1.167,16.1665,203.52100000000002,7.458
2013-06-18,184.0625,12.1875,3.1665,3.6045,0.4375,1.333,32.4165,196.25,18.917
2013-06-19,179.17399999999998,10.478,2.7995,3.21,0.41100000000000003,1.364,33.788,189.6525,14.25
2013-06-20,187.70749999999998,13.9295,6.8675,7.188,0.3205,1.083,11.267,201.6365,4.042
2013-06-21,200.45850000000002,13.8125,6.708,7.2915,0.5835,1.375,14.417,214.27100000000002,8.125
2013-06-22,203.47899999999998,14.771,6.271,6.8125,0.542,1.25,16.2085,218.25,8.75
2013-06-23,206.125,13.729,3.7085,3.854,0.14600000000000002,1.208,19.083,219.8545,10.833
2013-06-24,218.3125,16.8125,7.3545,7.8125,0.4585,1.625,35.0415,235.125,19.083
2013-06-25,205.2955,14.452000000000002,5.9375,6.271,0.333,1.292,28.5835,219.7475,16.583
2013-06-26,197.385,11.539,2.875,2.9585,0.083,1.167,17.1045,208.924,8.083
2013-06-27,192.0205,11.4165,3.5,3.771,0.2705,1.25,10.2915,203.4375,4.375
2013-06-28,207.7295,12.5625,4.833,5.25,0.417,1.292,16.095,220.29149999999998,9.208
2013-06-29,203.5,12.854500000000002,4.5625,5.2085,0.646,1.167,21.083,216.3545,12.042
2013-06-30,203.0205,12.583,3.104,3.3335,0.22949999999999998,1.125,19.0835,215.6045,9.5
2013-07-01,208.39749999999998,11.8895,2.917,3.1665,0.25,1.083,11.8335,220.2875,5.333
2013-07-02,199.9675,12.3035,3.167,3.771,0.604,1.167,9.354,212.27100000000002,3.042
2013-07-03,187.905,10.6495,2.479,2.6515,0.172,1.545,11.625,198.555,5.409
2013-07-04,181.3735,10.564,2.4675000000000002,2.672,0.2045,1.083,11.3335,191.9375,3.75
2013-07-05,176.417,10.3955,1.75,2.0205,0.271,1.0,24.6045,186.8125,9.708
2013-07-06,176.83350000000002,10.521,1.9165,2.2705,0.354,1.0,23.0,187.3545,7.958
2013-07-07,179.4315,12.117,3.2705,3.7915,0.521,1.042,22.917,191.548,10.583
2013-07-08,191.72,14.826,5.82,6.3525,0.5325,1.625,33.25,206.546,16.708
2013-07-09,195.042,15.875,5.9165,6.4375,0.5205,1.75,56.0625,210.917,28.792
2013-07-10,189.6875,17.2085,7.8545,8.5,0.646,2.625,65.021,206.89600000000002,37.0
2013-07-11,186.5625,19.4585,10.75,11.792,1.0415,3.0,68.1875,206.0205,36.5
2013-07-12,191.625,14.479,6.625,7.0205,0.396,1.875,55.146,206.1045,27.208
2013-07-13,203.8505,16.657,8.521,9.3125,0.7915,3.0,73.2085,220.5075,33.125
2013-07-14,196.063,14.902999999999999,4.4375,4.625,0.1875,2.875,67.521,210.9665,31.833
2013-07-15,195.33350000000002,15.1875,7.625,8.146,0.521,5.042,37.604,210.52100000000002,19.75
2013-07-16,193.25,11.729,5.896,6.1875,0.2915,4.625,17.146,204.97899999999998,7.708
2013-07-17,200.5,13.5835,6.0205,6.479,0.4585,2.375,25.9585,214.08350000000002,12.375
2013-07-18,188.0,13.761,7.2835,7.6850000000000005,0.40149999999999997,3.087,31.587,201.76100000000002,19.833
2013-07-19,188.267,12.144,6.083,6.646,0.5625,5.167,11.354,200.411,5.333
2013-07-20,188.88049999999998,10.779,5.75,6.292,0.5415,4.208,12.625,199.65949999999998,6.833
2013-07-21,193.14600000000002,11.5,4.583,4.8955,0.3125,3.208,15.0835,204.6455,9.375
2013-07-22,196.625,14.5835,6.271,6.854,0.583,2.583,33.4795,211.20850000000002,16.75
2013-07-23,201.29149999999998,13.9165,5.396,5.8335,0.4375,2.708,41.479,215.208,21.042
2013-07-24,195.47899999999998,12.771,4.583,5.0,0.41700000000000004,1.958,22.229,208.25,7.708
2013-07-25,191.44549999999998,12.222999999999999,3.8335,4.5415,0.7085,1.75,21.354,203.6685,8.25
2013-07-26,197.6855,12.510000000000002,3.667,4.104,0.4375,1.833,33.7085,210.19549999999998,14.292
2013-07-27,188.45850000000002,14.479,4.646,5.2085,0.5625,2.042,45.0625,202.9375,19.667
2013-07-28,196.91649999999998,13.707999999999998,4.2915,4.479,0.1875,2.042,30.354,210.625,14.292
2013-07-29,204.5625,13.270499999999998,5.542,5.7915,0.25,1.833,35.625,217.83350000000002,17.167
2013-07-30,196.3125,17.354,8.083,8.75,0.6665,2.208,38.708,213.66649999999998,18.25
2013-07-31,194.89100000000002,13.565,7.686,8.186,0.5,3.588,47.0415,208.4565,21.75
2013-08-01,198.4345,12.457,5.4925,5.952999999999999,0.46,1.667,45.0,210.8915,18.708
2013-08-02,185.0205,11.5,4.396,5.229,0.8335,2.25,23.5835,196.52100000000002,10.167
2013-08-03,191.4375,12.9375,4.3125,4.729,0.4165,1.542,19.0415,204.375,7.208
2013-08-04,189.47899999999998,12.354,3.1665,3.375,0.2085,1.417,15.9375,201.83350000000002,6.5
2013-08-05,190.04149999999998,11.375,2.2705,2.5,0.22949999999999998,1.292,24.333,201.417,8.208
2013-08-06,194.80349999999999,12.9645,3.75,4.1875,0.4375,1.167,25.6455,207.76850000000002,9.458
2013-08-07,194.9,17.1035,6.6875,7.625,0.9375,1.75,28.771,212.0035,14.542
2013-08-08,193.5,20.1665,7.792,8.333,0.542,3.25,40.6665,213.66649999999998,23.304
2013-08-09,190.29149999999998,15.0835,4.458,4.75,0.2915,1.75,64.0,205.375,32.417
2013-08-10,203.08350000000002,17.7705,5.5835,5.875,0.2915,2.75,79.375,220.85399999999998,39.875
2013-08-11,204.04149999999998,18.5415,6.4585,6.646,0.1875,2.75,88.542,222.583,44.417
2013-08-12,201.39499999999998,15.277999999999999,5.229,5.5835,0.3545,2.125,101.396,216.673,46.083
2013-08-13,200.50799999999998,13.709,4.5415,4.9375,0.3955,2.042,60.0,214.2175,33.417
2013-08-14,200.875,13.5,4.568,4.9205000000000005,0.35250000000000004,2.391,38.1255,214.375,22.417
2013-08-15,194.14600000000002,15.271,4.68,5.1195,0.43900000000000006,2.292,35.7235,209.41649999999998,19.042
2013-08-16,192.8125,13.0625,2.4375,2.646,0.2085,2.292,34.7295,205.875,19.25
2013-08-17,190.9375,11.479,1.8330000000000002,2.104,0.271,1.792,21.0,202.417,10.5
2013-08-18,186.5355,11.223500000000001,1.417,1.708,0.292,2.75,13.896,197.75900000000001,4.917
2013-08-19,185.096,11.5425,1.75,2.1665,0.4165,1.364,17.5075,196.6385,7.773
2013-08-20,179.417,10.875,1.4585,1.9580000000000002,0.5,1.083,13.1665,190.292,4.417
2013-08-21,183.3125,13.0625,4.6665,5.75,1.083,1.5,19.3335,196.375,8.167
2013-08-22,188.1875,12.521,3.9165,4.25,0.3335,1.375,29.3335,200.708,12.042
2013-08-23,197.16649999999998,17.1455,8.25,8.6875,0.4375,1.583,40.958,214.3125,18.083
2013-08-24,192.7995,23.9105,14.354,17.125,2.7705,2.417,26.625,216.70999999999998,13.333
2013-08-25,203.799,14.260000000000002,4.854,5.25,0.3955,1.292,23.625,218.059,12.042
2013-08-26,203.3545,16.2915,6.625,7.25,0.625,1.417,20.104,219.64600000000002,10.5
2013-08-27,194.66649999999998,12.479,4.5625,4.979,0.417,1.417,12.8125,207.14600000000002,5.708
2013-08-28,206.985,15.244,7.6875,8.4585,0.771,2.042,21.833,222.2295,13.25
2013-08-29,208.7345,12.783999999999999,4.036,4.521,0.48450000000000004,1.636,28.875,221.519,16.083
2013-08-30,179.316,10.347,3.854,4.9585,1.104,1.917,38.9375,189.663,17.167
2013-08-31,181.4435,12.0715,4.875,6.4375,1.5625,1.958,32.4165,193.5155,12.5
2013-09-01,180.1045,10.521,2.354,3.1665,0.8125,1.583,26.8125,190.625,11.333
2013-09-02,185.625,11.75,3.667,4.6875,1.0205,1.208,16.4795,197.375,8.417
2013-09-03,182.833,10.604,2.354,3.5415,1.1875,1.083,10.958,193.4375,2.792
2013-09-04,188.625,11.021,2.3335,3.25,0.9165,1.042,14.0835,199.6455,2.125
2013-09-05,181.564,11.5815,2.223,3.1784999999999997,0.956,1.0,16.877000000000002,193.14600000000002,3.542
2013-09-06,190.2745,13.625499999999999,3.4585,4.3335,0.875,1.0,15.0835,203.9,4.667
2013-09-07,193.32,13.718,4.229,5.0,0.771,1.25,21.0,207.038,7.625
2013-09-08,192.34699999999998,11.6765,2.839,3.578,0.739,1.208,16.222,204.0235,3.5
2013-09-09,192.41649999999998,12.0,4.833,5.8125,0.979,1.208,15.4375,204.41649999999998,5.167
2013-09-10,193.208,13.1455,5.271,6.083,0.8125,1.042,15.604500000000002,206.3545,6.833
2013-09-11,190.67950000000002,12.77,5.4755,6.4245,0.949,1.136,15.883500000000002,203.449,5.5
2013-09-12,196.60250000000002,13.138000000000002,5.452999999999999,6.6025,1.1495,1.0,20.4,209.74,6.0
2013-09-13,199.79149999999998,12.5625,4.0,4.7295,0.7295,1.0,22.7945,212.3545,8.667
2013-09-14,198.3125,12.9165,4.104,4.917,0.8125,1.0,17.4585,211.22899999999998,5.458
2013-09-15,186.58350000000002,10.9375,1.5625,2.4585,0.896,1.0,25.5835,197.52100000000002,4.542
2013-09-16,182.3125,9.875,1.5415,2.0415,0.5,1.0,28.771,192.1875,6.083
2013-09-17,193.1585,12.487,7.1045,8.0835,0.979,1.292,15.125,205.64600000000002,5.917
2013-09-18,196.5915,15.555,9.1665,10.5,1.3335,1.667,15.6665,212.1465,8.625
2013-09-19,199.2295,17.1875,10.0415,12.375,2.3335,1.333,18.0835,216.417,13.042
2013-09-20,197.4375,15.4585,7.729,9.333,1.604,1.333,18.1665,212.89600000000002,11.5
2013-09-21,191.3545,14.875,6.3335,7.521,1.1875,2.042,20.667,206.22899999999998,9.333
2013-09-22,192.52100000000002,13.021,4.479,5.25,0.771,1.542,23.3125,205.54149999999998,12.792
2013-09-23,188.231,10.0495,2.646,3.25,0.604,1.458,15.606,198.28050000000002,6.625
2013-09-24,189.449,13.0875,7.5415,8.6665,1.125,1.083,17.0305,202.5375,7.208
2013-09-25,188.7355,15.1295,9.182,10.6325,1.4505,1.0,16.667,203.865,6.458
2013-09-26,186.703,10.6665,3.5700000000000003,4.216,0.646,1.0,10.854,197.36950000000002,4.292
2013-09-27,193.29149999999998,12.375,7.354,8.375,1.021,1.083,10.75,205.66649999999998,3.792
2013-09-28,195.8125,15.542000000000002,11.5625,13.1455,1.5835,1.375,16.375,211.3545,9.417
2013-09-29,194.405,12.5225,5.104,5.9375,0.833,1.042,15.104,206.9275,6.042
2013-09-30,189.74,11.386,5.625,6.5,0.875,1.0,13.646,201.1255,4.417
2013-10-01,188.125,13.6875,9.25,11.4375,2.1875,1.208,15.645499999999998,201.8125,6.958
2013-10-02,184.75,13.5835,8.0835,9.3545,1.271,1.0,9.4375,198.33350000000002,3.125
2013-10-03,188.85399999999998,14.7085,8.292,10.3125,2.0205,1.5,22.4375,203.5625,11.417
2013-10-04,188.83350000000002,10.896,5.083,5.6455,0.5625,1.333,15.125,199.7295,5.875
2013-10-05,188.8985,10.4835,5.208,5.854,0.646,1.0,10.625,199.3825,4.917
2013-10-06,187.7875,12.8015,5.021,5.771,0.75,1.417,21.0205,200.589,13.208
2013-10-07,189.45850000000002,11.2705,4.042,4.896,0.854,1.125,17.7085,200.72899999999998,8.583
2013-10-08,190.29149999999998,12.396,3.25,4.6045,1.354,1.083,11.479,202.6875,3.333
2013-10-09,183.82,10.5,1.362,2.0285,0.6665,1.1,16.8125,194.32,5.957
2013-10-10,185.9245,12.403,5.915,7.6835,1.7690000000000001,1.0,20.079,198.328,6.708
2013-10-11,186.625,11.7045,3.25,4.0415,0.792,1.0,14.375,198.3295,4.292
2013-10-12,186.83350000000002,10.5715,3.5625,4.2915,0.729,1.792,18.5,197.405,9.792
2013-10-13,194.75,12.3335,5.1665,5.7915,0.625,1.083,14.0,207.08350000000002,7.917
2013-10-14,200.91649999999998,14.0835,6.646,7.4795,0.8335,1.0,18.5835,215.0,9.667
2013-10-15,201.08350000000002,17.4585,13.0,15.5625,2.5625,1.0,26.4795,218.542,15.208
2013-10-16,188.1875,11.021,4.9165,5.5835,0.6665,1.292,6.6875,199.208,1.292
2013-10-17,194.211,13.6225,7.521,8.854,1.3335,1.125,9.542,207.83350000000002,4.167
2013-10-18,192.15699999999998,12.003499999999999,7.104,8.0625,0.958,1.375,12.5,204.1605,5.667
2013-10-19,191.0,9.854,4.9375,5.646,0.7085,1.042,13.75,200.85399999999998,6.833
2013-10-20,190.83350000000002,10.5625,4.8955,5.4375,0.5415,0.958,11.0625,201.39600000000002,2.583
2013-10-21,191.0,14.0,8.4165,9.896,1.479,1.333,12.5415,205.0,3.75
2013-10-22,188.1875,11.6875,6.3125,7.146,0.833,2.25,11.896,199.875,3.583
2013-10-23,189.0435,11.391,6.286,6.984999999999999,0.6995,1.227,10.896,200.435,3.0
2013-10-24,190.935,11.3695,6.8805,7.4205,0.54,1.0,12.229,202.30450000000002,3.708
2013-10-25,193.25,14.1875,8.0,10.1665,2.167,1.0,15.4585,207.4375,3.208
2013-10-26,189.8955,11.604,5.167,5.2915,0.125,1.0,8.896,201.5,4.125
2013-10-27,193.7705,13.917000000000002,7.8335,8.4585,0.625,1.125,11.042,207.6875,6.375
2013-10-28,197.39600000000002,17.7915,10.417,13.0625,2.6455,1.333,16.521,215.1875,8.958
2013-10-29,200.64499999999998,25.5165,25.521,33.042,7.521,1.0,30.8335,226.161,18.917
2013-10-30,194.6775,19.011,13.479,15.229500000000002,1.75,1.125,23.979,213.688,12.125
2013-10-31,200.5,18.625,12.1455,14.0415,1.896,1.875,25.3335,219.125,16.375
2013-11-01,199.9795,19.7295,13.625,15.625,2.0,1.458,30.104,219.708,20.833
2013-11-02,201.25,20.0415,16.5625,19.021,2.4585,1.083,34.7085,221.292,22.75
2013-11-03,205.4375,25.2705,17.5,19.1665,1.6665,2.917,62.375,230.70850000000002,41.042
2013-11-04,201.3605,19.7125,13.125,13.958,0.8335,1.792,43.0835,221.0735,27.708
2013-11-05,200.34300000000002,16.21,11.729,14.521,2.792,1.083,22.5415,216.55349999999999,16.083
2013-11-06,200.7935,19.3425,11.96,18.784,6.824,1.227,20.0325,220.1365,13.13
2013-11-07,198.10399999999998,24.4165,20.5585,31.771,11.2125,1.458,27.0225,222.5205,14.958
2013-11-08,201.667,30.0625,20.646,29.729,9.083,1.583,23.625,231.7295,15.292
2013-11-09,196.77100000000002,15.354,11.1875,11.9375,0.75,1.0,18.625,212.125,12.292
2013-11-10,190.739,12.209,5.8335,5.875,0.0415,1.0,19.9165,202.9485,11.167
2013-11-11,191.73000000000002,11.252500000000001,6.771,7.0,0.22949999999999998,1.208,12.292,202.983,5.417
2013-11-12,198.542,18.396,13.9165,20.6045,6.6875,1.083,11.021,216.9375,6.5
2013-11-13,200.3955,19.229,15.6875,22.3125,6.625,1.0,13.1875,219.625,8.667
2013-11-14,203.06799999999998,18.227,14.0685,17.0,2.9320000000000004,1.045,17.955,221.2955,11.667
2013-11-15,206.0,29.6875,26.6875,39.5625,12.875,1.5,32.208,235.6875,27.542
2013-11-16,198.60399999999998,19.3825,15.646,19.5415,3.8955,1.542,23.4165,217.9865,16.708
2013-11-17,196.886,17.3915,8.875,11.6875,2.8125,1.667,22.7295,214.277,17.792
2013-11-18,192.917,15.020499999999998,9.521,11.875,2.354,1.625,23.875,207.9375,16.167
2013-11-19,191.25,10.1875,6.042,6.3125,0.271,1.25,10.0415,201.4375,4.333
2013-11-20,191.79000000000002,11.911,7.9465,8.6365,0.6905,1.35,13.104,203.7005,9.083
2013-11-21,200.6875,22.0625,19.229,27.106,7.8765,1.875,18.2915,222.75,12.375
2013-11-22,206.416,29.4575,24.0415,39.021,14.979,2.292,20.708,235.873,14.417
2013-11-23,201.185,19.481,15.3125,19.4165,4.104,1.125,18.5,220.666,14.375
2013-11-24,200.4375,22.625,17.375,20.4375,3.0625,1.5,27.0415,223.0625,22.208
2013-11-25,201.5085,25.371000000000002,17.6455,26.9375,9.2915,1.917,28.0835,226.87900000000002,20.667
2013-11-26,190.606,16.7385,11.646,13.75,2.104,1.417,14.0,207.34449999999998,7.583
2013-11-27,192.20850000000002,12.3335,7.2085,8.271,1.0625,1.125,10.5835,204.54149999999998,5.458
2013-11-28,190.8235,10.797,5.625,5.771,0.1455,1.333,12.0625,201.6205,8.167
2013-11-29,195.692,13.1705,9.8335,11.2705,1.4375,1.542,11.0835,208.862,5.042
2013-11-30,203.41649999999998,17.6665,15.5,19.3125,3.8125,1.167,13.729,221.083,10.0
2013-12-01,204.39600000000002,26.625,20.2295,27.5,7.271,3.458,22.625,231.02100000000002,17.792
2013-12-02,204.9375,30.479,23.25,38.5415,15.292000000000002,2.042,30.9165,235.41649999999998,25.667
2013-12-03,202.4375,24.583,17.7705,29.8125,12.042,2.583,30.604,227.02100000000002,26.292
2013-12-04,197.761,19.9295,16.8975,22.7515,5.854,1.636,19.981,217.69,16.909
2013-12-05,199.3235,20.171,20.363500000000002,26.716,6.3525,1.958,23.731499999999997,219.494,19.167
2013-12-06,200.77100000000002,24.792,21.2915,31.7915,10.5,1.875,23.021,225.5625,18.917
2013-12-07,197.8125,20.75,18.0,23.146,5.146,1.917,21.292,218.5625,15.875
2013-12-08,195.39600000000002,12.521,9.25,9.6875,0.4375,1.292,14.6455,207.917,10.0
2013-12-09,200.20850000000002,22.9165,22.3335,29.5205,7.1875,1.083,36.2915,223.125,34.958
2013-12-10,201.201,20.8985,20.9165,30.271,9.354,1.667,30.4795,222.1,21.5
2013-12-11,191.864,10.635,10.8545,11.9585,1.104,1.417,11.375,202.4995,7.167
2013-12-12,193.9375,16.229,14.354,17.2085,2.854,2.583,15.520499999999998,210.167,10.208
2013-12-13,194.72899999999998,13.9585,10.2705,14.375,4.104,1.708,12.5,208.6875,8.458
2013-12-14,194.625,13.2915,12.354,14.5625,2.2085,1.417,10.646,207.91649999999998,6.625
2013-12-15,195.64600000000002,14.25,10.042,12.708,2.667,1.25,10.25,209.89600000000002,5.833
2013-12-16,192.22199999999998,9.0735,8.25,8.9165,0.6665,1.042,8.0625,201.2955,4.042
2013-12-17,194.8295,16.1875,17.1665,21.125,3.9585,1.083,14.771,211.017,10.667
2013-12-18,193.04250000000002,13.372499999999999,16.051000000000002,17.817999999999998,1.767,1.045,22.0205,206.41500000000002,19.435
2013-12-19,190.49599999999998,12.229,13.4945,15.0055,1.5114999999999998,1.0,14.0415,202.7255,7.25
2013-12-20,189.75,11.167,13.5625,14.895499999999998,1.3335,1.167,7.771,200.91649999999998,2.667
2013-12-21,202.10399999999998,24.7705,20.0625,32.1665,12.104,1.25,16.25,226.875,11.375
2013-12-22,191.60500000000002,11.52,9.5415,10.2085,0.6665,1.0,8.6665,203.125,4.417
2013-12-23,195.8865,18.028,16.125,18.8335,2.7085,1.042,21.4375,213.91500000000002,17.833
