date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,CO_mean
2015-01-02,9.113142857142858,10.119,1.006,1.4375,18.779857142857143,14.0916,80.0,63.5,45.0,126.0,68.042,10.0,192.87,11.261,204.13,3.708
2015-01-03,10.529571428571428,11.696428571428571,1.1667142857142856,1.427,29.666714285714285,20.9584,91.0,73.875,54.0,143.0,86.292,33.0,194.13,11.391,205.522,4.458
2015-01-04,9.312142857142858,11.024571428571429,1.7122857142857144,1.48475,32.333285714285715,23.0916,93.0,68.833,48.0,157.0,104.083,44.0,193.652,11.87,205.522,3.773
2015-01-05,8.112571428571428,9.067142857142857,0.9547142857142857,1.3855,32.982142857142854,25.5166,72.0,53.292,44.0,138.0,110.292,89.0,190.565,7.565,198.13,3.455
2015-01-06,12.910857142857143,14.910857142857143,2.0,1.39575,14.142857142857142,8.7918,76.0,59.458,45.0,127.0,102.333,84.0,187.826,9.0,196.826,2.542
2015-01-07,12.601285714285714,14.666714285714287,2.0654285714285714,1.27475,13.023857142857143,7.808400000000001,77.0,61.208,40.0,124.0,88.75,61.0,188.636,9.636,198.273,2.75
2015-01-08,20.434571428571427,24.065428571428573,3.6310000000000002,1.70825,20.047571428571427,13.5,82.0,64.417,41.0,107.0,70.375,38.0,190.783,14.478,205.261,3.792
2015-01-09,11.750142857142858,13.761857142857142,2.011857142857143,0.90625,9.797714285714287,5.4084,73.0,58.917,40.0,114.0,67.0,33.0,189.261,10.826,200.087,2.833
2015-01-10,8.398857142857143,9.369,0.9701428571428572,1.23975,13.547428571428572,8.9916,77.0,59.25,39.0,113.0,68.542,30.0,187.696,8.391,196.087,2.75
2015-01-11,10.494,12.033142857142858,1.5394285714285714,0.93925,14.267714285714286,8.892,79.0,63.583,45.0,109.0,75.625,49.0,187.391,7.957,195.348,2.792
2015-01-12,13.787857142857144,16.303,2.5151428571428576,1.0627499999999999,12.572999999999999,7.3915999999999995,74.0,55.708,41.0,100.0,72.458,47.0,189.304,10.652,199.957,2.773
2015-01-13,15.25457142857143,18.565571428571428,3.311,1.4997500000000001,12.047571428571429,7.1,68.0,51.875,38.0,103.0,58.958,19.0,189.652,11.174,200.826,3.042
2015-01-14,14.273857142857143,17.018,2.7439999999999998,1.86075,13.059571428571429,8.1082,66.0,52.375,39.0,98.0,60.125,20.0,189.435,10.609,200.043,3.5
2015-01-15,13.654857142857143,16.035714285714285,2.380857142857143,1.4580000000000002,11.351285714285714,6.5081999999999995,71.0,57.417,42.0,94.0,53.917,21.0,189.0,10.435,199.435,2.75
2015-01-16,9.041714285714287,10.428571428571429,1.3868571428571428,0.979,10.875,6.816599999999999,73.0,56.125,34.0,102.0,56.75,15.0,187.826,7.739,195.565,2.833
2015-01-17,8.619,10.05342857142857,1.4344285714285714,1.16675,12.607142857142858,8.575,87.0,61.833,29.0,116.0,61.167,-10.0,189.478,9.696,199.174,2.667
2015-01-18,7.882714285714286,9.000285714285715,1.1178571428571429,0.7142499999999999,7.637,2.3584,99.0,80.875,65.0,108.0,92.458,64.0,183.913,6.348,190.261,2.727
2015-01-19,6.1408571428571435,7.506285714285714,1.3654285714285714,2.15625,9.308571428571428,5.6,72.0,47.792,34.0,61.0,36.5,11.0,188.043,4.739,192.783,2.727
2015-01-20,9.583285714285713,11.410714285714286,1.8274285714285714,1.21875,8.559571428571429,4.542,96.0,73.125,47.0,59.0,27.917,0.0,189.304,7.783,197.087,2.417
2015-01-21,15.208428571428572,18.00014285714286,2.791571428571429,1.0835,8.976142857142857,4.45,81.0,60.5,41.0,75.0,41.167,6.0,188.652,9.304,197.957,2.542
2015-01-22,9.333142857142857,11.738,2.4047142857142854,1.0105,7.613142857142856,4.2783999999999995,61.0,46.417,29.0,98.0,49.333,20.0,188.261,6.739,195.0,2.381
2015-01-23,12.696428571428571,14.952285714285713,2.255857142857143,0.823,11.19657142857143,7.05,88.0,64.875,41.0,62.0,30.875,8.0,185.217,11.261,196.478,2.833
2015-01-24,4.506,5.160714285714286,0.6547142857142857,2.06275,12.988,8.8416,76.0,38.375,21.0,31.0,10.792,-21.0,188.391,3.826,192.217,2.708
2015-01-25,10.483857142857143,12.882285714285715,2.3984285714285716,1.5015,13.023857142857143,9.1334,77.0,58.167,36.0,50.0,6.708,-39.0,190.522,7.87,198.391,3.417
2015-01-26,22.940571428571428,27.291714285714285,4.3511428571428565,1.66675,19.634857142857147,13.898,82.0,61.333,41.0,76.0,29.917,-17.0,199.5,25.0,224.5,4.182
2015-01-27,22.84,31.091571428571427,8.251714285714286,1.6145,24.867285714285714,19.128,77.0,58.542,40.0,104.0,54.833,-1.0,204.739,16.609,221.348,3.875
2015-01-28,22.533142857142856,25.503999999999998,2.9708571428571426,2.099,31.458428571428573,22.8502,77.0,57.667,41.0,128.0,78.708,27.0,205.043,16.087,221.13,5.333
2015-01-29,25.970142857142857,33.904857142857146,7.934428571428572,0.7602500000000001,25.970285714285716,15.925,99.0,91.542,59.0,105.0,84.875,65.0,204.625,18.792,223.417,4.5
2015-01-30,21.940428571428573,29.857285714285716,7.916571428571428,0.60425,11.226285714285714,5.3832,99.0,81.708,57.0,107.0,88.625,67.0,205.167,19.708,224.875,4.333
2015-01-31,8.333428571428572,9.190428571428571,0.8571428571428571,1.3752499999999999,16.232142857142858,10.825,72.0,53.417,34.0,117.0,74.583,41.0,203.042,7.792,210.833,2.917
2015-02-01,24.838428571428572,28.19557142857143,3.357142857142857,2.249,37.26185714285714,26.8416,80.0,72.958,64.0,86.0,65.667,44.0,210.542,19.75,230.292,5.318
2015-02-02,13.918428571428572,18.868714285714287,4.950142857142857,1.10425,15.422714285714287,9.35,89.0,56.75,30.0,114.0,61.875,25.0,204.043,12.783,216.826,3.182
2015-02-03,6.870285714285714,8.504857142857142,1.6345714285714286,1.0625,8.625,4.308400000000001,54.0,42.083,28.0,96.0,50.208,12.0,200.0,6.083,206.083,2.083
2015-02-04,14.630857142857142,17.589285714285715,2.958142857142857,1.5747499999999999,14.089142857142857,9.0334,65.0,49.667,37.0,103.0,53.917,3.0,201.708,11.25,212.958,3.333
2015-02-05,14.541857142857143,17.636857142857142,3.0952857142857146,1.23975,18.35685714285714,11.9998,70.0,53.958,36.0,120.0,73.875,34.0,200.5,10.25,210.75,3.417
2015-02-06,10.220142857142857,11.714285714285714,1.494142857142857,1.0625,15.892857142857142,10.008199999999999,74.0,58.542,43.0,96.0,61.708,32.0,201.667,9.875,211.542,3.083
2015-02-07,4.726285714285715,5.553428571428571,0.8275714285714286,1.22925,8.017714285714286,3.8584000000000005,68.0,43.75,19.0,95.0,49.875,14.0,201.125,5.125,206.25,2.25
2015-02-08,18.233,24.32542857142857,6.0922857142857145,1.27475,12.821857142857143,8.1664,75.0,53.5,24.0,109.0,37.375,-27.0,205.417,16.125,221.542,3.667
2015-02-09,16.738714285714284,26.956714285714288,10.217571428571429,0.7502500000000001,19.119142857142858,12.741,82.0,69.792,46.0,100.0,45.542,-1.0,203.783,12.261,216.043,3.5
2015-02-10,6.910571428571429,8.446285714285715,1.5354285714285716,0.17725,11.268,6.433199999999999,81.0,53.958,33.0,89.0,47.583,16.0,202.333,6.167,208.5,2.417
2015-02-11,11.529857142857143,14.041714285714287,2.5121428571428575,0.6295,15.047571428571429,9.416599999999999,84.0,57.083,35.0,123.0,60.083,3.0,205.292,12.208,217.5,2.792
2015-02-12,12.738142857142858,16.142714285714284,3.404571428571429,0.03125,17.696571428571428,10.1418,88.0,81.333,69.0,112.0,86.333,42.0,205.435,12.0,217.435,2.625
2015-02-13,18.958285714285715,34.023857142857146,15.065428571428571,0.177,29.214285714285715,13.0666,99.0,89.042,67.0,169.0,123.583,75.0,204.652,21.652,226.304,3.5
2015-02-14,5.886857142857143,6.904857142857144,1.0178571428571428,0.0625,23.553714285714285,5.0332,99.0,86.333,67.0,183.0,159.083,120.0,196.75,7.667,204.417,2.458
2015-02-15,7.4154285714285715,9.048714285714286,1.6334285714285712,0.60125,8.519,4.0168,73.0,55.292,38.0,115.0,86.292,32.0,202.125,7.625,209.75,2.773
2015-02-16,11.489,14.306714285714284,2.8177142857142856,0.95825,13.851285714285714,7.7998,68.0,53.75,37.0,80.0,44.542,8.0,193.174,9.652,202.826,3.409
2015-02-17,10.708285714285713,13.166714285714287,2.458285714285714,0.9684999999999999,15.446428571428571,9.2494,82.0,63.417,43.0,89.0,49.083,15.0,192.391,10.174,202.565,3.5
2015-02-18,15.904857142857143,20.386857142857142,4.482,1.29575,14.952285714285713,8.4666,80.0,57.458,28.0,111.0,48.917,-5.0,194.0,11.913,205.913,3.792
2015-02-19,22.13714285714286,29.309428571428572,7.172571428571429,1.88525,22.387,15.425,79.0,59.417,34.0,145.0,79.458,17.0,193.435,14.652,208.087,4.333
2015-02-20,15.077142857142857,17.470142857142857,2.392857142857143,0.42725,19.547571428571427,10.8752,99.0,82.917,52.0,143.0,93.292,54.0,188.261,12.174,200.435,2.792
2015-02-21,4.089285714285714,4.631,0.5417142857142857,0.61475,12.438,8.2082,89.0,53.792,32.0,109.0,86.0,48.0,189.783,4.174,193.957,2.333
2015-02-22,16.260428571428573,18.954857142857144,2.694142857142857,0.7785,13.810285714285714,8.9666,78.0,56.125,47.0,101.0,70.125,36.0,191.696,12.304,204.0,3.917
2015-02-23,21.22757142857143,27.613142857142858,6.385571428571429,1.85425,19.925857142857144,13.95,86.0,58.917,36.0,138.0,95.208,65.0,191.391,14.696,206.087,4.136
2015-02-24,6.285714285714286,7.351285714285715,1.0654285714285714,0.7915,14.930857142857144,9.258199999999999,67.0,41.958,28.0,108.0,69.083,26.0,190.381,5.238,195.619,2.5
2015-02-25,7.333428571428572,8.624857142857143,1.2914285714285714,0.52125,7.539285714285714,3.0498000000000003,64.0,42.167,23.0,100.0,51.583,12.0,189.652,7.087,196.739,2.208
2015-02-26,9.976285714285714,11.708285714285713,1.7322857142857142,1.08325,21.637,14.6888,76.0,56.792,35.0,96.0,50.417,15.0,191.348,8.0,199.348,2.917
2015-02-27,11.779714285714286,13.333142857142857,1.5535714285714286,1.42725,35.297714285714285,26.2168,80.0,60.833,36.0,121.0,68.042,8.0,193.391,10.826,204.217,3.833
2015-02-28,9.660857142857143,10.488285714285713,0.8274285714285714,1.8855,42.23228571428571,29.3,73.0,53.75,26.0,153.0,99.375,47.0,194.435,10.652,205.087,3.667
2015-03-01,5.234142857142857,6.526142857142857,1.292142857142857,0.4895,10.166714285714287,5.4524,79.0,47.667,32.0,71.0,34.292,6.0,191.0,10.696,201.696,2.045
2015-03-02,11.193142857142858,13.109571428571428,1.9167142857142856,0.78125,17.428714285714285,11.125,71.0,55.333,40.0,94.0,51.958,10.0,191.957,9.348,201.304,2.792
2015-03-03,14.797571428571429,19.214142857142857,4.416571428571428,1.58175,24.338857142857144,17.093600000000002,82.0,55.833,38.0,146.0,81.917,-1.0,192.87,10.652,203.522,3.042
2015-03-04,20.279714285714284,24.369,4.089285714285714,1.625,33.226285714285716,22.858600000000003,81.0,58.708,34.0,174.0,101.292,26.0,194.0,12.87,206.87,3.708
2015-03-05,11.839285714285714,14.55942857142857,2.720142857142857,0.92725,36.82142857142857,22.8082,87.0,69.917,51.0,183.0,128.625,78.0,192.043,10.696,202.739,2.917
2015-03-06,4.791714285714286,5.363142857142857,0.5714285714285714,0.53125,29.023857142857143,15.95,99.0,76.917,59.0,189.0,158.583,122.0,187.261,8.478,195.739,2.125
2015-03-07,8.446285714285715,10.145857142857142,1.6994285714285715,0.04175,16.333285714285715,6.975199999999999,99.0,93.208,77.0,177.0,152.208,130.0,186.261,9.217,195.478,2.333
2015-03-08,16.828714285714288,25.42442857142857,8.595714285714285,0.44775,29.267714285714284,17.2,99.0,77.167,50.0,218.0,152.958,98.0,192.478,19.348,211.826,4.045
2015-03-09,17.742857142857144,20.683142857142855,2.9402857142857144,0.4515,26.109714285714286,16.7146,99.0,83.292,55.0,131.0,113.792,98.0,189.783,14.217,204.0,3.5
2015-03-10,12.163666666666666,14.173499999999999,2.0095,0.57275,11.585571428571429,5.9632000000000005,93.0,62.333,44.0,120.0,89.208,56.0,191.435,10.522,201.957,2.292
2015-03-11,9.218285714285713,10.792857142857143,1.574142857142857,0.7404999999999999,11.847428571428571,6.3586,69.0,51.708,33.0,128.0,84.083,49.0,190.957,7.609,198.565,2.542
2015-03-12,7.874857142857143,9.101142857142857,1.2261428571428572,0.927,11.589285714285714,5.575,79.0,48.083,25.0,127.0,71.625,4.0,191.609,7.652,199.261,2.5
2015-03-13,9.065714285714286,10.077428571428571,1.0118571428571428,0.95825,14.42842857142857,7.475,94.0,62.833,36.0,142.0,81.333,14.0,191.043,8.652,199.696,2.542
2015-03-14,12.240142857142857,14.280000000000001,2.040142857142857,0.25,11.403285714285714,5.7332,99.0,93.75,73.0,80.0,71.292,54.0,188.522,9.0,197.522,2.636
2015-03-15,7.6292857142857144,9.061,1.4318571428571427,0.71875,17.095285714285716,11.291599999999999,72.0,50.833,33.0,135.0,84.667,46.0,192.609,6.652,199.261,2.682
2015-03-16,22.845,30.166714285714285,7.321428571428571,1.4377499999999999,23.488285714285716,14.5,88.0,69.833,57.0,142.0,85.208,23.0,193.696,17.0,210.696,3.917
2015-03-17,18.892857142857142,25.262,6.369142857142857,1.5819999999999999,23.381,14.6834,94.0,62.958,30.0,194.0,115.917,37.0,191.826,14.609,206.435,3.375
2015-03-18,10.714285714285714,12.904714285714286,2.1905714285714284,0.53125,20.784714285714283,12.225,96.0,74.792,49.0,198.0,139.542,74.0,188.0,9.571,197.571,2.083
2015-03-19,5.023714285714285,6.0238571428571435,1.0,0.469,15.244142857142858,5.933400000000001,99.0,81.042,61.0,216.0,164.208,125.0,185.826,7.391,193.217,1.833
2015-03-20,3.754714285714286,4.314285714285714,0.5594285714285714,0.35425,28.922714285714285,19.4664,67.0,51.625,37.0,166.0,122.5,88.0,191.261,5.739,197.0,3.0
2015-03-21,5.582166666666667,6.441666666666666,0.8595,0.6154999999999999,10.274000000000001,5.3334,57.0,45.042,30.0,159.0,105.417,70.0,190.522,5.739,196.261,2.042
2015-03-22,11.465714285714284,13.802857142857144,2.337142857142857,0.9375,12.464142857142857,6.542,81.0,59.292,22.0,164.0,98.292,28.0,190.0,9.348,199.348,2.818
2015-03-23,16.275857142857145,18.097285714285714,1.8214285714285714,1.6875,28.754285714285714,19.5158,86.0,58.083,35.0,184.0,124.917,66.0,193.304,14.174,207.478,3.625
2015-03-24,7.029714285714285,7.982142857142857,0.9524285714285714,0.5425,15.577285714285713,9.2752,66.0,43.458,24.0,149.0,105.542,60.0,190.13,6.304,196.435,2.458
2015-03-25,6.125,7.416571428571428,1.2915714285714286,0.59375,8.553714285714287,2.5666,57.0,45.167,28.0,132.0,81.25,39.0,189.783,5.304,195.087,2.083
2015-03-26,8.297571428571429,9.464285714285714,1.1665714285714286,1.23975,11.803571428571429,6.6666,67.0,46.708,28.0,140.0,86.333,37.0,190.391,7.174,197.565,2.458
2015-03-27,8.029857142857143,8.970285714285714,0.9404285714285715,0.82275,15.160857142857143,9.5582,80.0,54.75,23.0,162.0,97.667,23.0,190.913,7.87,198.783,2.667
2015-03-28,11.865714285714287,13.493857142857141,1.6282857142857143,1.19325,19.85085714285714,13.1748,76.0,59.208,35.0,169.0,119.542,78.0,190.913,8.87,199.783,2.773
2015-03-29,11.711714285714285,13.366,1.6541428571428571,0.91675,21.767857142857142,15.1918,90.0,58.667,22.0,184.0,120.833,50.0,191.565,9.435,201.0,3.045
2015-03-30,14.220428571428572,15.488,1.268,1.9895,36.29157142857143,26.3918,81.0,58.792,39.0,191.0,142.542,83.0,191.435,10.391,201.826,3.583
2015-03-31,14.284428571428572,15.727428571428572,1.442857142857143,1.52925,33.357142857142854,23.7584,82.0,54.458,22.0,213.0,150.083,82.0,194.333,12.778,207.111,3.583
2015-04-01,17.768,21.392857142857142,3.625142857142857,0.521,41.86314285714286,23.5584,99.0,93.417,80.0,165.0,147.042,129.0,187.87,11.217,199.087,4.167
2015-04-02,6.416571428571428,7.362857142857143,0.9464285714285714,0.726,14.512,8.3084,97.0,76.458,66.0,159.0,133.042,105.0,190.348,7.0,197.348,3.833
2015-04-03,7.488142857142857,9.047571428571429,1.5595714285714286,0.125,24.559428571428572,8.95,99.0,95.708,74.0,181.0,159.125,120.0,183.783,6.739,190.522,3.542
2015-04-04,14.803714285714287,26.589285714285715,11.785714285714286,0.55225,35.809714285714286,14.5582,99.0,80.375,58.0,217.0,174.5,148.0,191.696,21.391,213.087,4.5
2015-04-05,6.666714285714286,7.464142857142858,0.7974285714285714,0.0,15.113142857142858,6.1415999999999995,99.0,98.0,93.0,151.0,140.0,126.0,186.522,9.261,195.783,3.667
2015-04-06,23.880714285714284,31.837857142857143,7.957,1.7245,25.924571428571426,11.916599999999999,99.0,87.875,69.0,228.0,176.375,139.0,193.13,20.522,213.652,6.042
2015-04-07,14.053571428571429,16.137,2.083285714285714,0.7190000000000001,10.07757142857143,5.0832,95.0,84.667,77.0,163.0,119.917,97.0,187.913,10.565,198.478,3.727
2015-04-08,14.797571428571429,17.166428571428572,2.3689999999999998,0.35425,14.988,8.883199999999999,99.0,95.333,72.0,98.0,85.958,74.0,188.652,11.043,199.696,4.042
2015-04-09,7.839285714285714,9.071428571428571,1.2322857142857142,0.69025,17.434571428571427,9.3584,99.0,75.375,58.0,146.0,108.833,75.0,189.478,8.652,198.13,3.5
2015-04-10,10.601285714285714,12.274000000000001,1.6727142857142856,0.4585,18.291714285714285,11.4414,99.0,86.333,68.0,112.0,101.958,81.0,187.174,8.652,195.826,3.583
2015-04-11,8.398857142857143,9.881,1.4821428571428572,0.8747499999999999,13.791571428571428,9.508199999999999,99.0,81.542,56.0,200.0,142.5,100.0,187.0,6.13,193.13,3.167
2015-04-12,4.690428571428571,5.303428571428571,0.6132857142857143,0.9375,16.065428571428573,10.1584,90.0,66.583,42.0,192.0,154.0,130.0,187.826,6.261,194.087,3.292
2015-04-13,3.8850000000000002,4.253142857142857,0.36814285714285716,0.12775,9.065428571428571,4.573,99.0,81.458,44.0,154.0,139.542,124.0,183.174,4.391,187.565,2.773
2015-04-14,12.238285714285714,15.720142857142857,3.482142857142857,0.0,12.25,4.4356,99.0,98.958,98.0,163.0,143.667,126.0,185.647,10.0,195.647,3.864
2015-04-15,11.166714285714287,12.75,1.5832857142857144,0.6145,19.589142857142857,10.1668,99.0,84.917,60.0,174.0,132.875,107.0,190.13,9.478,199.609,4.292
2015-04-16,14.077285714285713,16.351285714285716,2.273857142857143,2.1775,40.15542857142857,28.450400000000002,99.0,69.792,44.0,212.0,148.875,77.0,193.957,11.478,205.435,5.667
2015-04-17,10.315428571428571,11.851142857142857,1.5358571428571428,0.79175,35.184714285714286,23.4084,92.0,61.417,34.0,192.0,148.792,106.0,188.652,7.913,196.565,3.75
2015-04-18,7.446571428571429,8.55942857142857,1.1131428571428572,0.729,25.714428571428574,15.716800000000001,76.0,56.125,30.0,192.0,137.792,58.0,188.391,7.217,195.609,3.667
2015-04-19,7.625285714285714,8.541571428571428,0.9167142857142857,0.88525,30.178571428571427,18.9918,82.0,69.917,52.0,199.0,149.958,88.0,188.391,7.0,195.391,3.625
2015-04-20,4.131714285714286,5.2184285714285705,1.0867142857142855,0.25775,32.589285714285715,13.5748,99.0,97.042,87.0,198.0,182.0,164.0,180.13,2.739,182.87,3.042
2015-04-21,7.193,8.397428571428572,1.2048571428571428,0.7085,9.577428571428571,4.1552,94.0,67.5,42.0,221.0,176.708,133.0,186.783,5.87,192.652,3.182
2015-04-22,7.440571428571429,8.726,1.2858571428571428,0.71875,17.244142857142858,9.8634,93.0,70.208,41.0,228.0,177.0,142.0,188.0,7.13,195.13,3.417
2015-04-23,11.725999999999999,13.738142857142858,2.011714285714286,1.17625,27.553428571428572,17.513600000000004,97.0,67.875,26.0,247.0,188.042,133.0,189.0,10.043,199.043,3.792
2015-04-24,10.696428571428571,12.833285714285713,2.136714285714286,1.09375,32.744,20.799799999999998,93.0,71.75,45.0,228.0,183.25,130.0,187.696,7.522,195.217,3.833
2015-04-25,8.928714285714285,10.202142857142858,1.2738571428571428,1.5415,35.637,26.475,92.0,60.083,22.0,257.0,190.417,142.0,189.783,8.0,197.783,3.792
2015-04-26,6.178571428571429,7.476,1.2975714285714286,1.052,41.297714285714285,27.3418,94.0,76.417,50.0,231.0,178.292,121.0,189.696,6.348,196.043,3.75
2015-04-27,8.593857142857143,10.174142857142856,1.5802857142857143,1.53,46.819142857142865,31.9082,95.0,75.833,41.0,260.0,196.458,129.0,188.348,5.652,194.0,4.091
2015-04-28,7.3870000000000005,8.642714285714286,1.2561428571428572,0.8855,44.33342857142857,30.8834,97.0,79.292,58.0,237.0,201.208,163.0,186.522,6.304,192.826,3.409
2015-04-29,4.893,5.517857142857143,0.625,0.53125,19.24985714285714,12.2918,87.0,74.958,61.0,216.0,189.917,167.0,185.261,5.783,191.043,2.75
2015-04-30,6.714142857142858,8.25,1.5358571428571428,0.58775,13.767285714285716,8.8586,91.0,73.579,49.0,232.0,183.0,142.0,184.667,5.238,189.905,3.083
2015-05-01,7.488142857142857,8.821428571428571,1.3332857142857144,0.52075,14.154857142857143,8.6,92.0,68.5,40.0,255.0,199.583,141.0,184.739,6.261,191.0,3.375
2015-05-02,6.440571428571429,8.220285714285714,1.7798571428571428,0.51025,15.208142857142857,9.5334,93.0,70.833,46.0,260.0,202.333,144.0,184.696,5.174,189.87,2.708
2015-05-03,2.958285714285714,3.8035714285714284,0.8452857142857143,1.1875,13.220142857142857,7.308199999999999,91.0,71.875,55.0,249.0,205.458,160.0,182.957,3.783,186.739,2.458
2015-05-04,3.1757142857142857,3.7857142857142856,0.6100000000000001,0.20525,14.660714285714286,7.075,99.0,89.667,80.0,210.0,190.125,171.0,182.913,2.609,185.522,2.458
2015-05-05,3.0,3.4881428571428574,0.4881428571428571,0.47925,21.113,12.4002,78.0,59.542,36.0,233.0,183.417,150.0,186.217,3.304,189.522,3.045
2015-05-06,5.267857142857143,6.244,0.9761428571428572,0.552,22.077571428571428,12.4498,90.0,68.333,34.0,237.0,181.208,123.0,186.478,5.13,191.609,3.0
2015-05-07,8.345285714285714,9.93442857142857,1.5892857142857142,1.23125,22.726142857142857,13.8834,87.0,67.458,31.0,251.0,200.083,157.0,187.182,4.818,192.0,4.292
2015-05-08,9.124857142857143,11.0,1.875142857142857,1.36475,24.690571428571428,15.075,86.0,66.167,34.0,274.0,212.417,157.0,185.565,9.435,195.0,3.583
2015-05-09,12.523714285714286,13.79742857142857,1.2735714285714284,1.0,44.107142857142854,22.3498,96.0,85.833,71.0,216.0,187.0,160.0,187.522,10.739,198.261,4.083
2015-05-10,5.279714285714285,5.904857142857144,0.625,0.9372499999999999,23.619,16.0334,96.0,46.042,24.0,269.0,202.625,154.0,187.87,5.826,193.696,3.208
2015-05-11,5.845428571428571,7.6692857142857145,1.8237142857142856,0.732,16.02357142857143,9.6584,71.0,54.583,40.0,219.0,181.0,140.0,186.609,5.0,191.609,3.227
2015-05-12,3.678428571428572,4.232142857142857,0.5535714285714286,0.39575,21.84585714285714,9.4416,99.0,84.167,69.0,224.0,191.25,169.0,182.304,2.304,184.609,2.864
2015-05-13,9.089285714285714,10.291857142857143,1.2024285714285714,2.19775,25.910571428571426,18.785800000000002,80.0,53.375,38.0,259.0,207.333,150.0,190.261,7.696,197.957,3.958
2015-05-14,15.107142857142858,17.654857142857143,2.547571428571428,1.98,34.158,24.575200000000002,79.0,59.375,27.0,275.0,211.125,139.0,189.952,8.381,198.333,4.208
2015-05-15,10.392714285714286,12.767714285714286,2.375,1.125,32.958285714285715,20.2084,96.0,78.583,48.0,273.0,225.542,183.0,183.435,7.565,191.0,3.667
2015-05-16,8.160714285714286,9.601285714285714,1.4404285714285714,0.6145,30.458428571428573,17.85,99.0,83.792,67.0,236.0,213.708,181.0,185.087,6.304,191.391,3.708
2015-05-17,4.012,4.684571428571429,0.6725714285714286,0.427,28.309428571428572,19.2584,82.0,57.542,21.0,280.0,211.583,160.0,188.435,4.478,192.913,3.25
2015-05-18,5.460285714285715,7.073428571428572,1.6132857142857142,0.4725,30.398857142857143,20.5502,96.0,77.875,58.0,251.0,204.083,162.0,184.957,7.522,192.478,3.0
2015-05-19,15.017714285714286,18.041714285714285,3.0237142857142856,1.0855000000000001,20.125,9.75,99.0,89.542,70.0,249.0,204.958,164.0,185.826,11.348,197.174,4.773
2015-05-20,12.05342857142857,15.886714285714286,3.833428571428571,1.0415,30.428428571428572,18.0082,99.0,72.042,47.0,277.0,218.542,160.0,188.87,10.435,199.304,4.583
2015-05-21,5.214285714285714,6.107142857142857,0.893,0.4465,14.303571428571429,9.0084,84.0,49.917,29.0,261.0,198.625,135.0,187.696,5.565,193.261,2.958
2015-05-22,10.059571428571429,12.351428571428572,2.291857142857143,0.925,15.375142857142858,11.05,75.0,53.458,33.0,261.0,199.417,134.0,187.348,7.913,195.261,3.708
2015-05-23,11.970285714285714,13.55342857142857,1.5832857142857144,2.0973333333333333,30.916714285714285,20.958199999999998,81.0,63.542,43.0,258.0,201.083,145.0,188.826,9.391,198.217,4.125
2015-05-24,4.327285714285714,4.875,0.5475714285714286,0.8193333333333334,15.559714285714287,8.0748,84.0,66.667,49.0,247.0,206.542,180.0,186.174,3.739,189.913,2.833
2015-05-25,7.502428571428571,8.726428571428572,1.2241428571428572,0.80775,18.709714285714288,9.675,91.0,70.458,47.0,271.0,215.125,163.0,185.783,6.565,192.348,3.458
2015-05-26,11.619142857142858,13.494,1.874857142857143,2.146,26.345285714285716,14.9084,86.0,62.875,29.0,304.0,243.292,188.0,185.478,9.478,194.957,3.7
2015-05-27,13.345285714285714,16.678428571428572,3.333285714285714,2.16675,32.636714285714284,22.6916,91.0,57.292,24.0,324.0,243.333,167.0,187.435,12.87,200.304,3.75
2015-05-28,6.488142857142857,7.333285714285714,0.8452857142857143,1.752,35.035714285714285,23.9002,80.0,67.0,50.0,278.0,233.458,208.0,185.905,7.429,193.333,3.292
2015-05-29,9.666571428571428,10.886857142857142,1.2200000000000002,1.9375,34.738,23.083199999999998,82.0,66.708,53.0,283.0,232.875,195.0,183.913,8.13,192.043,3.875
2015-05-30,11.666714285714287,13.321428571428571,1.6548571428571428,2.198,36.910714285714285,25.7586,89.0,62.5,35.0,314.0,253.333,188.0,186.739,10.739,197.478,4.292
2015-05-31,7.6011428571428565,8.488,0.8869999999999999,1.77075,27.464428571428574,19.4418,79.0,56.333,39.0,312.0,264.917,223.0,186.826,7.957,194.783,3.333
2015-06-01,5.665285714285714,6.306285714285714,0.6407142857142857,1.12425,23.369,13.6072,84.0,63.25,50.0,271.0,236.375,202.0,185.87,6.739,192.609,2.917
2015-06-02,8.994,11.458142857142857,2.4641428571428574,0.698,21.619,11.583400000000001,89.0,71.25,50.0,272.0,230.667,178.0,184.87,5.304,190.174,3.409
2015-06-03,8.232142857142858,9.642857142857142,1.4105714285714284,0.302,22.010285714285715,9.041599999999999,99.0,91.208,65.0,242.0,217.375,199.0,184.478,7.0,191.478,3.625
2015-06-04,5.095428571428571,6.005857142857143,0.9105714285714285,0.428,12.601285714285714,6.6334,68.0,44.625,31.0,277.0,223.333,177.0,185.609,5.826,191.435,2.708
2015-06-05,8.934571428571429,10.476142857142857,1.5417142857142856,0.6247499999999999,14.966714285714286,6.433400000000001,96.0,73.0,56.0,216.0,179.75,143.0,186.043,7.565,193.609,3.083
2015-06-06,4.410714285714286,5.214285714285714,0.8035714285714286,0.5625,10.416571428571428,4.775,99.0,74.083,44.0,268.0,203.333,144.0,186.652,4.391,191.043,2.625
