date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,PM25_mean
2013-08-30,18.87,26.739,7.87,,45.75,,28.875
2013-08-31,6.417,14.292,7.875,,28.667,,15.333
2013-09-01,8.25,13.708,5.458,,17.583,,7.292
2013-09-02,14.542,40.083,25.542,,17.333,,9.792
2013-09-03,13.458,53.458,40.0,,18.667,,11.0
2013-09-04,11.25,43.625,32.375,,18.667,,8.417
2013-09-05,18.957,42.87,23.913,,18.87,,9.348
2013-09-06,18.652,50.522,31.87,,20.333,,10.75
2013-09-07,13.625,26.0,12.375,,26.25,,14.375
2013-09-08,12.125,24.708,12.583,,20.417,,10.417
2013-09-09,16.833,35.833,19.0,,18.75,,10.667
2013-09-10,23.417,46.25,22.833,,27.304,,17.696
2013-09-11,24.708,46.958,22.25,,36.348,,21.957
2013-09-12,23.292,46.667,23.375,,48.333,,32.625
2013-09-13,19.792,38.75,18.958,,57.792,,38.455
2013-09-14,18.174,30.826,12.652,,48.143,,26.619
2013-09-15,5.208,10.833,5.625,,24.125,,11.125
2013-09-16,6.667,13.958,7.292,,11.292,,4.833
2013-09-17,21.0,41.417,20.417,,16.625,,10.417
2013-09-18,28.833,59.458,30.625,,24.917,,19.417
2013-09-19,29.0,61.087,32.087,,27.875,,22.958
2013-09-20,26.333,48.833,22.5,,28.458,,22.375
2013-09-21,17.917,24.25,6.333,,26.167,,18.5
2013-09-22,12.87,18.391,5.522,,26.625,,19.958
2013-09-23,17.667,26.75,9.083,,35.5,,26.083
2013-09-24,22.792,35.833,13.042,,29.458,,20.458
2013-09-25,23.043,48.0,24.957,,25.13,,16.042
2013-09-26,15.583,38.625,23.042,,11.667,,5.958
2013-09-27,23.083,47.5,24.417,,15.167,,9.042
2013-09-28,18.417,34.583,16.167,,15.958,,12.333
2013-09-29,14.042,20.125,6.083,,17.0,,11.833
2013-09-30,24.304,41.304,17.0,,21.625,,16.708
2013-10-01,27.75,46.875,19.125,,29.833,,22.875
2013-10-02,22.833,39.708,16.875,,30.609,,22.833
2013-10-03,24.417,55.292,30.875,,22.167,,16.25
2013-10-04,27.25,61.5,34.25,,30.542,,25.958
2013-10-05,22.458,41.167,18.708,,36.917,,30.292
2013-10-06,17.208,26.667,9.458,,29.5,,22.083
2013-10-07,18.652,42.565,23.913,,22.304,,16.217
2013-10-08,18.391,55.652,37.261,,20.522,,12.783
2013-10-09,16.708,47.458,30.75,,17.375,,8.875
2013-10-10,23.25,63.792,40.542,,19.083,,12.292
2013-10-11,10.917,23.667,12.75,,16.043,,8.182
2013-10-12,13.667,34.375,20.708,,17.583,,12.375
2013-10-13,11.583,19.417,7.833,,11.208,,7.042
2013-10-14,13.125,20.042,6.917,,20.0,,16.875
2013-10-15,20.833,42.333,21.5,,21.458,,16.458
2013-10-16,10.174,22.0,11.826,,6.708,,3.542
2013-10-17,21.417,60.375,38.958,,11.625,,8.125
2013-10-18,25.958,64.583,38.625,,19.875,,14.75
2013-10-19,16.583,39.708,23.125,,17.25,,15.0
2013-10-20,13.833,26.5,12.667,,12.208,,7.042
2013-10-21,20.292,60.958,40.667,,14.583,,10.792
2013-10-22,27.0,96.708,69.708,,27.5,,20.458
2013-10-23,25.609,76.783,51.174,,26.042,,18.917
2013-10-24,23.043,69.217,46.174,,18.75,,11.667
2013-10-25,16.042,50.0,33.958,,12.625,,7.75
2013-10-26,11.583,21.625,10.042,,9.417,,5.0
2013-10-27,11.833,25.542,13.708,,14.458,,9.833
2013-10-28,22.583,60.583,38.0,,18.292,,15.458
2013-10-29,23.0,73.5,50.5,,21.208,,19.208
2013-10-30,22.167,68.375,46.208,,24.833,,20.792
2013-10-31,27.083,83.333,56.25,,31.875,,27.0
2013-11-01,28.174,92.565,64.391,,30.417,,26.542
2013-11-02,22.167,45.792,23.625,,39.333,,34.667
2013-11-03,13.375,26.667,13.292,,40.75,,35.75
2013-11-04,15.625,29.833,14.208,,19.292,,14.292
2013-11-05,25.125,67.667,42.542,,27.917,,24.583
2013-11-06,28.783,58.652,29.87,,27.913,,25.0
2013-11-07,29.042,60.958,31.917,,23.708,,19.208
2013-11-08,24.875,62.5,37.625,,21.583,,16.833
2013-11-09,21.478,65.826,44.348,,18.0,,14.833
2013-11-10,18.375,34.333,15.958,,21.167,,17.125
2013-11-11,18.542,50.542,32.0,,8.125,,3.5
2013-11-12,22.083,74.375,52.292,,9.583,,5.75
2013-11-13,18.625,63.333,44.708,,10.875,,6.417
2013-11-14,24.625,84.875,60.25,,14.917,,10.958
2013-11-15,22.208,66.917,44.708,,13.375,,10.958
2013-11-16,18.875,49.625,30.75,,17.833,,12.0
2013-11-17,15.0,26.304,11.304,,21.792,,17.208
2013-11-18,21.833,67.0,45.167,,17.833,,14.792
2013-11-19,23.542,66.917,43.375,,12.042,,10.818
2013-11-20,25.5,76.042,50.542,,18.083,,14.417
2013-11-21,24.217,75.652,51.435,,15.792,,11.208
2013-11-22,20.458,64.958,44.5,,11.875,,7.75
2013-11-23,15.917,51.208,35.292,,16.042,,13.167
2013-11-24,16.375,37.458,21.083,,19.792,,16.0
2013-11-25,16.217,31.783,15.565,,16.125,,11.125
2013-11-26,23.958,64.167,40.208,,12.333,,8.25
2013-11-27,22.792,65.083,42.292,,10.917,,8.75
2013-11-28,24.125,74.833,50.708,,11.542,,8.667
2013-11-29,21.042,67.917,46.875,,10.583,,8.5
2013-11-30,18.667,54.25,35.583,,13.125,,9.542
2013-12-01,15.708,36.583,20.875,,14.833,,13.083
2013-12-02,23.375,77.333,53.958,,19.875,,18.667
2013-12-03,24.609,96.565,71.957,,17.5,,14.083
2013-12-04,24.083,84.708,60.625,,20.0,,16.458
2013-12-05,27.636,94.182,66.545,,23.955,,20.136
2013-12-06,25.958,84.458,58.5,,32.458,,27.417
2013-12-07,18.75,59.708,40.958,,20.708,,16.25
2013-12-08,17.167,48.417,31.25,,16.083,,12.583
2013-12-09,29.875,85.458,55.583,,21.292,,18.125
2013-12-10,19.083,42.375,23.292,,9.833,,4.208
2013-12-11,24.65,80.05,55.4,,14.833,,10.632
2013-12-12,24.042,65.208,41.167,,8.75,,6.125
2013-12-13,23.417,54.208,30.792,,10.333,,7.542
2013-12-14,17.292,34.75,17.458,,11.042,,6.208
2013-12-15,12.125,21.792,9.667,,9.583,,5.292
2013-12-16,17.375,42.917,25.542,,9.167,,2.542
2013-12-17,27.708,87.167,59.458,,12.583,,9.458
2013-12-18,26.208,55.542,29.333,,12.417,,7.917
2013-12-19,28.043,62.478,34.435,,13.042,,6.833
2013-12-20,22.542,49.167,26.625,,14.417,,8.583
2013-12-21,22.0,47.458,25.458,,11.833,,6.25
2013-12-22,15.5,32.542,17.042,,10.667,,6.458
2013-12-23,21.391,58.043,36.652,,12.375,,7.0
2013-12-24,25.917,80.25,54.333,,11.333,,7.125
2013-12-25,34.125,95.833,61.708,,15.417,,12.042
2013-12-26,29.625,67.75,38.125,,22.583,,17.583
2013-12-27,17.783,38.174,20.391,,11.292,,9.583
2013-12-28,18.958,42.292,23.333,,10.792,,7.208
2013-12-29,17.625,31.667,14.042,,13.042,,9.083
2013-12-30,17.333,35.375,18.042,,17.792,,14.458
2013-12-31,14.042,21.708,7.667,,23.708,,21.583
2014-01-01,5.167,7.375,2.208,,10.417,,5.833
2014-01-02,7.833,10.417,2.583,,10.083,,6.5
2014-01-03,10.333,16.625,6.292,,10.333,,7.167
2014-01-04,10.25,15.042,4.792,,13.708,,10.708
2014-01-05,20.292,46.208,25.917,,22.542,,21.625
2014-01-06,29.917,64.542,34.625,,17.917,,14.583
2014-01-07,23.783,61.348,37.565,,8.5,,6.042
2014-01-08,26.5,76.083,49.583,,13.875,,13.417
2014-01-09,25.792,78.792,53.0,,11.833,,9.667
2014-01-10,19.208,59.208,40.0,,11.25,,7.792
2014-01-11,12.5,18.708,6.208,,14.333,,11.917
2014-01-12,13.833,31.5,17.667,,9.333,,9.458
2014-01-13,27.045,75.636,48.591,,14.773,,11.909
2014-01-14,35.333,109.75,74.417,,19.458,,16.875
2014-01-15,27.13,61.565,34.435,,12.458,,8.0
2014-01-16,25.875,60.625,34.75,,15.875,,14.25
2014-01-17,18.833,39.167,20.333,,15.042,,11.417
2014-01-18,17.833,31.333,13.5,,11.375,,6.458
2014-01-19,26.417,57.292,30.875,,17.125,,12.875
2014-01-20,25.625,60.417,34.792,,22.583,,20.125
2014-01-21,34.583,88.833,54.25,,27.208,,24.958
2014-01-22,30.5,60.042,29.542,,20.333,,15.5
2014-01-23,17.261,36.348,19.087,,8.167,,5.542
2014-01-24,23.5,49.125,25.625,,12.167,,10.083
2014-01-25,18.792,35.333,16.542,,24.333,,21.375
2014-01-26,25.125,50.5,25.375,,21.417,,20.375
2014-01-27,23.292,45.0,21.708,,8.708,,8.833
2014-01-28,15.542,34.833,19.292,,7.917,,4.792
2014-01-29,28.167,63.542,35.375,,11.542,,9.583
2014-01-30,26.708,59.958,33.25,,14.375,,10.0
2014-01-31,16.652,36.826,20.174,,10.917,,9.125
2014-02-01,12.708,23.875,11.167,,10.125,,8.167
2014-02-02,18.375,50.458,32.083,,11.25,,8.125
2014-02-03,23.458,58.75,35.292,,13.208,,11.792
2014-02-04,29.375,70.625,41.25,,16.75,,13.542
2014-02-05,28.167,58.75,30.583,,16.167,,14.5
2014-02-06,23.667,58.0,34.333,,13.292,,10.042
2014-02-07,25.875,53.292,27.417,,13.917,,11.708
2014-02-08,15.13,22.304,7.174,,14.083,,9.625
2014-02-09,14.5,30.0,15.5,,6.625,,3.125
2014-02-10,20.833,38.833,18.0,,13.792,,9.5
2014-02-11,19.333,32.792,13.458,,29.792,,28.0
2014-02-12,29.625,55.833,26.208,,34.542,,30.625
2014-02-13,25.636,52.273,26.636,,12.19,,7.19
2014-02-14,16.833,39.375,22.542,,12.0,,8.333
2014-02-15,11.5,17.542,6.042,,21.125,,16.75
2014-02-16,29.522,60.0,30.478,,12.375,,11.917
2014-02-17,31.25,55.875,24.625,,18.917,,14.208
2014-02-18,27.875,58.292,30.417,,15.125,,11.083
2014-02-19,22.75,54.875,32.125,,12.083,,7.333
2014-02-20,26.917,70.583,43.667,,9.75,,7.5
2014-02-21,24.875,58.083,33.208,,15.042,,12.25
2014-02-22,15.083,24.042,8.958,,16.458,,13.542
2014-02-23,23.792,53.125,29.333,,20.25,,15.208
2014-02-24,25.087,61.435,36.348,,24.167,,21.042
2014-02-25,27.625,71.958,44.333,,25.083,,20.917
2014-02-26,29.087,63.478,34.391,,16.261,,13.875
2014-02-27,18.9,39.0,20.1,,13.0,,10.429
2014-02-28,19.625,34.25,14.625,,15.833,,15.125
2014-03-01,15.75,22.958,7.208,,11.667,,8.125
2014-03-02,18.208,35.792,17.583,,17.417,,12.25
2014-03-03,28.833,63.792,34.958,,18.667,,13.958
2014-03-04,16.478,30.522,14.043,,11.625,,8.25
2014-03-05,17.875,33.25,15.375,,13.5,,10.083
2014-03-06,30.5,52.75,22.25,,16.458,,12.875
2014-03-07,22.5,42.208,19.708,,17.292,,13.625
2014-03-08,14.542,23.292,8.75,,13.417,,8.208
2014-03-09,21.783,44.826,23.043,,11.87,,8.682
2014-03-10,18.458,32.292,13.833,,8.292,,3.667
2014-03-11,18.917,32.208,13.292,,10.0,,7.5
2014-03-12,21.391,39.478,18.087,,15.292,,14.25
2014-03-13,28.042,59.5,31.458,,18.458,,15.083
2014-03-14,20.333,33.75,13.417,,20.958,,19.75
2014-03-15,19.375,27.417,8.042,,22.625,,20.542
2014-03-16,26.125,52.75,26.625,,23.958,,20.083
2014-03-17,29.792,66.542,36.75,,20.458,,18.458
2014-03-18,29.545,60.182,30.636,,28.227,,23.833
2014-03-19,21.667,45.417,23.75,,16.333,,13.833
2014-03-20,21.913,44.304,22.391,,18.917,,14.333
2014-03-21,14.958,30.667,15.708,,24.958,,21.0
2014-03-22,13.333,19.667,6.333,,32.0,,27.583
2014-03-23,21.227,39.727,18.5,,20.636,,16.333
2014-03-24,20.667,42.375,21.708,,9.833,,7.792
2014-03-25,18.208,41.5,23.292,,10.083,,8.333
2014-03-26,27.833,55.458,27.625,,15.75,,13.958
2014-03-27,30.417,62.375,31.958,,18.333,,14.375
2014-03-28,22.913,36.13,13.217,,21.625,,18.458
2014-03-29,15.25,21.292,6.042,,27.083,,20.917
2014-03-30,21.667,33.208,11.542,,29.208,,25.0
2014-03-31,29.125,49.792,20.667,,32.792,,27.542
2014-04-01,26.875,45.25,18.375,,19.25,,14.542
2014-04-02,29.522,61.435,31.913,,22.333,,15.5
2014-04-03,24.375,42.292,17.917,,22.833,,15.625
2014-04-04,17.667,28.542,10.875,,12.042,,6.75
2014-04-05,15.583,28.667,13.083,,11.292,,8.167
2014-04-06,8.958,15.667,6.708,,11.333,,7.042
2014-04-07,25.136,45.273,20.136,,14.409,,11.227
2014-04-08,30.25,61.417,31.167,,27.792,,22.333
2014-04-09,34.875,59.542,24.667,,35.5,,31.75
2014-04-10,28.391,51.783,23.391,,32.542,,28.792
2014-04-11,19.5,33.75,14.25,,14.417,,13.292
2014-04-12,24.083,36.833,12.75,,19.958,,17.583
2014-04-13,20.708,28.167,7.458,,20.5,,18.042
2014-04-14,23.667,37.708,14.042,,22.917,,19.167
2014-04-15,32.0,54.167,22.167,,21.875,,18.958
2014-04-16,38.375,65.125,26.75,,37.75,,37.304
2014-04-17,36.417,57.25,20.833,,57.167,,57.375
2014-04-18,28.783,41.13,12.348,,49.917,,41.875
2014-04-19,15.458,25.917,10.458,,25.833,,19.333
2014-04-20,17.75,26.583,8.833,,22.583,,14.958
2014-04-21,22.792,43.625,20.833,,14.792,,8.917
2014-04-22,26.217,50.13,23.913,,22.292,,17.409
2014-04-23,25.375,62.292,36.917,,20.417,,17.792
2014-04-24,30.0,55.167,25.167,,22.917,,20.75
2014-04-25,25.667,47.5,21.833,,25.125,,20.625
2014-04-26,17.13,27.957,10.826,,22.417,,18.417
2014-04-27,13.583,20.125,6.542,,23.583,,20.5
2014-04-28,16.708,24.792,8.083,,18.125,,15.5
2014-04-29,17.5,27.333,9.833,,19.75,,14.708
2014-04-30,12.5,20.292,7.792,,14.042,,10.333
2014-05-01,20.917,47.042,26.125,,19.217,,14.13
2014-05-02,18.625,39.667,21.042,,18.708,,14.208
2014-05-03,12.25,21.25,9.0,,24.167,,22.625
2014-05-04,7.87,10.174,2.304,,20.565,,17.583
2014-05-05,9.875,13.875,4.0,,20.625,,15.667
2014-05-06,14.458,23.5,9.042,,14.208,,12.417
2014-05-07,23.304,39.652,16.348,,20.391,,18.043
2014-05-08,15.917,28.167,12.25,,17.958,,16.917
2014-05-09,18.125,30.167,12.042,,17.542,,17.25
2014-05-10,18.083,29.833,11.75,,19.125,,16.125
2014-05-11,14.792,21.292,6.5,,16.833,,14.292
2014-05-12,13.957,21.652,7.696,,15.375,,13.208
2014-05-13,21.917,36.083,14.167,,19.0,,17.583
2014-05-14,34.833,59.792,24.958,,28.0,,28.75
2014-05-15,27.042,42.792,15.75,,27.792,,25.292
2014-05-16,18.792,35.583,16.792,,17.0,,16.542
2014-05-17,17.333,33.125,15.792,,11.75,,6.25
2014-05-18,14.792,22.5,7.708,,10.292,,7.292
2014-05-19,24.667,39.208,14.542,,17.875,,18.083
2014-05-20,20.87,35.565,14.696,,30.25,,27.333
2014-05-21,19.625,34.833,15.208,,17.087,,15.708
2014-05-22,24.0,48.682,24.682,,20.455,,18.364
2014-05-23,20.0,37.625,17.625,,14.292,,13.417
2014-05-24,16.375,29.792,13.417,,18.542,,17.5
2014-05-25,15.917,21.333,5.417,,29.042,,27.708
2014-05-26,12.833,19.625,6.792,,20.708,,18.458
2014-05-27,23.333,38.292,14.958,,24.083,,21.958
2014-05-28,21.522,42.652,21.13,,29.792,,29.333
2014-05-29,28.125,47.208,19.083,,34.417,,33.167
2014-05-30,24.0,38.958,14.958,,41.375,,40.583
2014-05-31,19.667,28.375,8.708,,51.583,,50.625
2014-06-01,16.125,20.125,4.0,,45.292,,45.542
2014-06-02,26.542,37.458,10.917,,49.5,,48.042
2014-06-03,28.455,44.318,15.864,,49.0,,48.227
2014-06-04,28.958,48.375,19.417,,47.458,,47.083
2014-06-05,20.565,42.174,21.609,,36.958,,26.542
2014-06-06,20.042,35.583,15.542,,18.375,,14.208
2014-06-07,13.417,24.792,11.375,,16.875,,12.0
2014-06-08,8.542,11.5,2.958,,14.083,,12.083
2014-06-09,16.125,28.667,12.542,,22.25,,18.875
2014-06-10,15.5,38.042,22.542,,30.917,,24.708
2014-06-11,11.292,39.292,28.0,,27.667,,23.583
2014-06-12,13.333,33.833,20.5,,19.458,,15.167
2014-06-13,16.609,39.87,23.261,,13.333,,10.708
2014-06-14,14.0,30.125,16.125,,15.348,,11.042
2014-06-15,10.833,14.833,4.0,,20.167,,19.042
2014-06-16,26.364,42.0,15.636,,32.136,,31.045
2014-06-17,28.25,40.833,12.583,,38.167,,36.792
2014-06-18,24.167,32.333,8.167,,33.792,,32.083
2014-06-19,19.458,30.667,11.208,,30.833,,25.5
2014-06-20,20.25,30.958,10.708,,28.833,,27.25
2014-06-21,14.957,22.087,7.13,,26.667,,21.583
2014-06-22,13.042,21.375,8.333,,24.25,,17.583
2014-06-23,17.875,34.958,17.083,,20.042,,19.5
2014-06-24,18.5,33.208,14.708,,23.333,,20.167
2014-06-25,18.75,30.125,11.375,,25.375,,22.0
2014-06-26,16.708,26.708,10.0,,22.333,,20.042
2014-06-27,16.0,30.625,14.625,,26.125,,20.417
2014-06-28,15.083,23.458,8.375,,23.5,,15.667
2014-06-29,9.522,13.652,4.13,,22.833,,18.417
2014-06-30,18.636,29.818,11.182,,34.273,,29.545
2014-07-01,21.417,41.875,20.458,,30.75,,26.25
2014-07-02,21.417,38.0,16.583,,39.625,,33.667
2014-07-03,18.917,29.458,10.542,,32.125,,28.042
2014-07-04,17.583,28.417,10.833,,20.792,,15.167
2014-07-05,12.042,18.208,6.167,,18.75,,11.25
2014-07-06,9.125,13.875,4.75,,18.25,,13.417
2014-07-07,21.435,46.826,25.391,,24.958,,16.333
2014-07-08,16.75,40.292,23.542,,26.5,,15.458
2014-07-09,15.458,29.792,14.333,,26.542,,16.958
2014-07-10,6.542,16.042,9.5,,13.667,,8.375
2014-07-11,14.792,32.917,18.125,,17.333,,14.5
2014-07-12,15.417,26.167,10.75,,34.708,,29.833
2014-07-13,10.458,16.042,5.583,,35.125,,29.167
2014-07-14,20.227,54.955,34.727,,33.545,,24.682
2014-07-15,19.696,43.87,24.174,,33.5,,27.583
2014-07-16,22.833,34.958,12.125,,40.958,,34.292
2014-07-17,20.958,38.875,17.917,,41.083,,27.542
2014-07-18,16.417,37.208,20.792,,23.875,,17.208
2014-07-19,11.792,22.833,11.042,,24.458,,15.583
2014-07-20,6.375,9.417,3.042,,23.167,,15.958
2014-07-21,10.125,15.083,4.958,,31.75,,21.417
2014-07-22,18.542,26.833,8.292,,46.708,,34.792
2014-07-23,18.043,32.435,14.391,,46.875,,36.833
2014-07-24,16.958,39.0,22.042,,28.583,,19.542
2014-07-25,15.458,32.417,16.958,,30.0,,19.583
2014-07-26,12.292,18.292,6.0,,45.958,,28.792
2014-07-27,10.542,17.458,6.917,,32.417,,20.833
2014-07-28,16.667,27.208,10.542,,22.875,,15.958
2014-07-29,17.708,30.667,12.958,,30.75,,24.5
2014-07-30,14.333,20.583,6.25,,36.833,,26.417
2014-07-31,14.571,30.333,15.762,,30.182,,20.773
2014-08-01,11.042,23.542,12.5,,23.667,,13.875
2014-08-02,7.083,18.917,11.833,,20.0,,12.458
2014-08-03,5.5,14.667,9.167,,19.583,,8.708
2014-08-04,4.5,17.333,12.833,,14.875,,9.958
2014-08-05,5.542,21.75,16.208,,20.958,,11.083
2014-08-06,13.458,35.5,22.042,,22.957,,15.917
2014-08-07,10.875,28.583,17.708,,23.25,,15.167
2014-08-08,9.609,24.696,15.087,,20.625,,14.708
2014-08-09,11.167,36.542,25.375,,16.333,,10.625
2014-08-10,1.042,2.167,1.125,,19.375,,11.458
2014-08-11,16.391,33.0,16.609,,22.217,,15.087
2014-08-12,14.667,32.667,18.0,,21.542,,14.917
2014-08-13,11.333,21.042,9.708,,30.25,,22.208
2014-08-14,6.875,11.375,4.5,,29.083,,17.958
2014-08-15,3.125,6.875,3.75,,21.542,,11.958
2014-08-16,4.957,10.217,5.261,,30.708,,14.0
2014-08-17,4.458,7.708,3.25,,18.5,,11.25
2014-08-18,8.333,21.417,13.083,,19.958,,12.167
2014-08-19,12.458,26.375,13.917,,24.292,,16.042
2014-08-20,17.917,42.292,24.375,,28.583,,20.125
2014-08-21,21.083,33.375,12.292,,31.375,,23.417
2014-08-22,17.458,32.625,15.167,,29.75,,18.917
2014-08-23,10.292,22.292,12.0,,21.625,,11.875
2014-08-24,9.957,19.522,9.565,,25.958,,16.708
2014-08-25,14.826,28.348,13.522,,25.87,,17.348
2014-08-26,17.833,42.917,25.083,,26.958,,18.208
2014-08-27,15.75,31.542,15.792,,21.542,,16.333
2014-08-28,20.5,50.708,30.208,,22.0,,15.708
2014-08-29,14.125,31.333,17.208,,20.583,,15.0
2014-08-30,11.917,20.167,8.25,,20.333,,16.25
2014-08-31,12.208,18.708,6.5,,22.292,,18.167
2014-09-01,20.043,42.609,22.565,,22.0,,14.708
2014-09-02,16.583,28.917,12.333,,21.375,,15.583
2014-09-03,21.458,42.375,20.917,,25.208,,20.208
2014-09-04,19.167,41.125,21.958,,24.167,,18.792
2014-09-05,17.917,46.333,28.417,,22.25,,17.583
2014-09-06,9.375,18.875,9.5,,29.333,,21.333
2014-09-07,10.417,16.833,6.417,,19.25,,15.833
2014-09-08,19.208,38.208,19.0,,25.619,,22.714
2014-09-09,20.217,51.478,31.261,,21.381,,21.143
2014-09-10,18.957,39.043,20.087,,27.474,,24.421
2014-09-11,21.042,35.625,14.583,,26.417,,23.792
2014-09-12,19.042,41.208,22.167,,14.792,,14.208
2014-09-13,14.042,30.292,16.25,,13.708,,9.792
2014-09-14,10.042,17.792,7.75,,16.917,,14.208
2014-09-15,15.208,23.75,8.542,,23.375,,20.417
2014-09-16,21.5,36.875,15.375,,19.208,,19.333
2014-09-17,24.652,51.696,27.043,,25.375,,22.292
2014-09-18,19.667,44.792,25.125,,15.958,,13.875
2014-09-19,22.812,43.938,21.125,,22.706,,19.882
2014-09-20,17.875,35.792,17.917,,23.875,,23.25
2014-09-21,13.042,19.208,6.167,,19.708,,21.083
2014-09-22,20.583,33.667,13.083,,19.87,,21.478
2014-09-23,18.458,31.0,12.542,,20.043,,21.348
2014-09-24,15.125,22.292,7.167,,19.708,,18.25
2014-09-25,17.217,28.435,11.217,,10.909,,8.333
2014-09-26,22.0,40.792,18.792,,14.5,,12.375
2014-09-27,19.458,29.542,10.083,,21.0,,19.375
2014-09-28,13.042,21.833,8.792,,19.875,,20.208
2014-09-29,21.0,47.917,26.917,,23.625,,23.5
2014-09-30,23.917,56.333,32.417,,22.333,,23.0
2014-10-01,29.167,56.333,27.167,,25.958,,27.0
2014-10-02,16.167,26.042,9.875,,26.375,,25.792
2014-10-03,15.522,26.696,11.174,,21.042,,18.625
2014-10-04,15.625,35.0,19.375,,18.625,,17.125
2014-10-05,10.708,18.667,7.958,,13.625,,12.625
2014-10-06,12.5,26.75,14.25,,7.5,,5.739
2014-10-07,22.0,41.792,19.792,,12.875,,12.75
2014-10-08,24.875,48.667,23.792,,18.565,,18.174
2014-10-09,20.5,37.417,16.917,,18.0,,20.625
2014-10-10,22.708,49.667,26.958,,22.0,,22.917
2014-10-11,17.087,46.348,29.261,,25.042,,24.625
2014-10-12,10.833,19.0,8.167,,30.292,,28.542
2014-10-13,7.25,13.917,6.667,,16.167,,15.792
2014-10-14,11.292,22.875,11.583,,8.0,,7.583
2014-10-15,16.167,31.833,15.667,,12.333,,12.217
2014-10-16,21.667,46.417,24.75,,17.292,,16.292
2014-10-17,21.875,53.75,31.875,,15.167,,15.0
2014-10-18,18.708,41.875,23.167,,21.542,,20.792
2014-10-19,13.783,23.783,10.0,,23.167,,21.87
2014-10-20,20.773,37.909,17.136,,22.818,,22.778
2014-10-21,25.333,62.792,37.458,,17.875,,16.958
2014-10-22,19.542,42.625,23.083,,12.917,,12.542
2014-10-23,18.167,43.208,25.042,,11.167,,11.917
2014-10-24,19.667,53.5,33.833,,15.792,,17.125
2014-10-25,17.167,33.0,15.833,,19.375,,19.25
2014-10-26,10.042,21.167,11.125,,16.391,,15.217
2014-10-27,13.826,35.348,21.522,,17.792,,15.958
2014-10-28,21.458,44.0,22.542,,12.292,,9.762
2014-10-29,26.958,70.042,43.083,,16.792,,18.375
2014-10-30,27.583,53.542,25.958,,18.864,,20.045
2014-10-31,24.875,68.833,43.958,,24.083,,24.083
2014-11-01,19.083,34.625,15.542,,12.208,,9.833
2014-11-02,13.625,26.583,12.958,,18.083,,14.417
2014-11-03,14.917,31.042,16.125,,12.25,,10.75
2014-11-04,19.864,65.455,45.591,,14.217,,11.87
2014-11-05,21.5,59.667,38.167,,18.208,,15.792
2014-11-06,18.5,51.167,32.667,,13.208,,12.667
2014-11-07,23.708,51.292,27.583,,17.25,,15.375
2014-11-08,23.083,53.042,29.958,,22.0,,21.917
2014-11-09,15.625,35.083,19.458,,26.0,,23.917
2014-11-10,21.833,61.333,39.5,,19.0,,16.5
2014-11-11,22.25,70.792,48.542,,22.333,,22.292
2014-11-12,23.348,68.261,44.913,,29.458,,28.125
2014-11-13,19.583,55.792,36.208,,12.417,,9.458
2014-11-14,18.625,46.167,27.542,,12.5,,8.0
2014-11-15,17.75,53.792,36.042,,14.75,,12.042
2014-11-16,14.708,35.625,20.917,,18.5,,15.375
2014-11-17,24.364,66.682,42.318,,25.0,,21.5
2014-11-18,20.875,45.875,25.0,,14.167,,13.833
2014-11-19,28.208,75.0,46.792,,18.417,,17.125
2014-11-20,27.87,75.0,47.13,,21.167,,20.333
2014-11-21,24.375,74.292,49.917,,17.292,,15.625
2014-11-22,23.542,52.75,29.208,,17.875,,14.5
2014-11-23,15.417,30.833,15.417,,16.208,,15.458
2014-11-24,21.458,43.792,22.333,,20.625,,18.042
2014-11-25,27.083,63.875,36.792,,16.792,,15.833
2014-11-26,24.417,58.625,34.208,,13.083,,10.208
2014-11-27,24.417,74.333,49.917,,16.375,,13.667
2014-11-28,20.13,50.957,30.826,,15.083,,12.542
2014-11-29,22.042,44.875,22.833,,13.167,,12.708
2014-11-30,14.583,28.917,14.333,,17.292,,13.333
2014-12-01,26.476,49.286,22.81,,13.429,,10.222
2014-12-02,19.042,37.667,18.625,,8.208,,6.542
2014-12-03,27.0,67.833,40.833,,12.125,,10.792
2014-12-04,22.958,44.5,21.542,,14.13,,10.913
2014-12-05,22.5,51.083,28.583,,9.417,,8.167
2014-12-06,22.0,45.826,23.826,,11.0,,7.0
2014-12-07,12.083,23.125,11.042,,8.667,,5.917
2014-12-08,18.917,52.042,33.125,,13.25,,9.583
2014-12-09,16.792,57.917,41.125,,11.042,,8.0
2014-12-10,27.833,76.875,49.042,,16.458,,15.042
2014-12-11,27.833,76.083,48.25,,14.667,,12.125
2014-12-12,24.583,60.5,35.917,,14.583,,9.958
2014-12-13,16.5,30.208,13.708,,10.625,,7.375
2014-12-14,7.435,11.478,4.043,,9.083,,3.75
2014-12-15,18.957,45.391,26.435,,10.478,,8.091
2014-12-16,23.125,55.5,32.375,,11.958,,7.875
2014-12-17,8.708,15.75,7.042,,6.208,,2.667
2014-12-18,22.75,48.458,25.708,,12.042,,7.458
2014-12-19,22.5,74.375,51.875,,11.042,,8.375
2014-12-20,24.5,50.5,26.0,,11.958,,9.917
2014-12-21,17.667,31.042,13.375,,13.542,,12.458
2014-12-22,21.304,52.13,30.826,,9.565,,6.652
2014-12-23,19.875,43.042,23.167,,14.917,,11.042
