date,HUM_max,HUM_mean,HUM_min,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-11-10,98.0,79.417,52.0,12.5,12.7,6.988,1.9
2011-11-11,100.0,97.833,95.0,15.375,9.7,6.646,1.7
2011-11-12,100.0,88.0,64.0,10.333,17.9,12.912,8.6
2011-11-13,100.0,83.208,58.0,12.167,17.1,12.783,9.6
2011-11-14,95.0,78.708,56.0,20.208,15.8,10.721,7.1
2011-11-15,77.0,67.958,56.0,5.958,9.9,7.346,4.6
2011-11-16,88.0,60.667,46.0,6.583,8.7,5.8,3.0
2011-11-17,90.0,62.917,41.0,5.792,11.4,7.538,1.6
2011-11-18,97.0,87.167,72.0,17.833,11.9,6.275,-0.6
2011-11-19,100.0,97.5,89.0,18.542,14.3,11.721,7.9
2011-11-20,100.0,75.417,56.0,2.917,17.1,12.112,5.6
2011-11-21,79.0,67.375,58.0,0.625,6.8,4.892,1.8
2011-11-22,86.0,66.708,47.0,3.125,8.4,4.712,2.0
2011-11-23,94.0,82.458,62.0,10.25,11.6,6.371,0.8
2011-11-24,97.0,75.042,51.0,9.348,11.4,7.004,4.0
2011-11-25,82.0,68.292,54.0,3.125,6.6,4.533,3.1
2011-11-26,91.0,63.75,46.0,8.25,9.5,5.158,-0.9
2011-11-27,96.0,80.958,55.0,26.5,13.5,4.288,-2.1
2011-11-28,97.0,86.625,70.0,29.917,13.4,6.667,1.2
2011-11-29,96.0,81.625,49.0,31.5,15.3,8.079,3.4
2011-11-30,97.0,81.5,69.0,13.833,13.1,8.529,4.0
2011-12-01,92.0,71.125,59.0,1.833,4.5,3.433,1.2
2011-12-02,96.0,72.833,62.0,6.667,3.8,1.896,-0.4
2011-12-03,100.0,98.667,95.0,5.417,10.5,6.575,2.3
2011-12-04,77.0,65.417,55.0,1.25,11.7,7.383,5.6
2011-12-05,77.0,67.708,61.0,5.4,6.2,4.658,3.0
2011-12-06,86.0,65.5,53.0,9.708,6.9,4.425,2.6
2011-12-07,92.0,78.125,59.0,14.125,8.1,4.638,-0.1
2011-12-08,94.0,88.417,81.0,10.083,3.5,2.504,1.4
2011-12-09,88.0,71.125,50.0,2.25,5.1,1.908,-0.4
2011-12-10,92.0,72.458,49.0,6.542,6.0,1.033,-2.4
2011-12-11,92.0,71.833,54.0,2.542,7.9,3.121,-4.6
2011-12-12,88.0,72.417,47.0,2.917,10.9,5.012,-0.1
2011-12-13,84.0,63.542,51.0,5.125,5.7,3.117,-2.4
2011-12-14,91.0,77.083,57.0,12.917,8.4,2.242,-3.1
2011-12-15,94.0,70.708,50.0,5.625,11.9,4.317,-1.1
2011-12-16,92.0,78.125,70.0,2.583,3.0,0.142,-3.0
2011-12-17,89.0,73.458,63.0,2.565,0.9,-0.888,-4.0
2011-12-18,88.0,71.375,57.0,4.917,4.0,-0.546,-5.7
2011-12-19,79.0,66.625,47.0,4.083,4.5,0.942,-2.0
2011-12-20,68.0,62.0,56.0,2.625,1.6,0.65,-0.1
2011-12-21,82.0,67.583,54.0,7.833,4.7,0.642,-4.2
2011-12-22,96.0,86.583,68.0,22.583,4.5,0.288,-3.0
2011-12-23,77.0,64.542,47.0,1.292,2.4,-0.008,-2.1
2011-12-24,79.0,55.5,42.0,6.708,2.7,0.121,-1.4
2011-12-25,93.0,67.875,49.0,2.292,1.2,-1.196,-2.8
2011-12-26,93.0,80.125,69.0,2.583,-0.3,-2.562,-4.3
2011-12-27,71.0,63.708,57.0,1.833,0.3,-1.333,-4.5
2011-12-28,78.0,59.833,44.0,5.333,2.9,0.096,-3.6
2011-12-29,86.0,67.042,48.0,10.958,5.8,0.179,-6.4
2011-12-30,88.0,69.292,51.0,4.292,1.8,-0.338,-2.1
2011-12-31,82.0,66.708,50.0,7.417,3.5,0.5,-2.8
2012-01-01,88.0,72.125,48.0,2.167,4.5,0.117,-3.1
2012-01-02,84.0,61.417,39.0,6.833,7.7,2.046,-4.3
2012-01-03,91.0,67.875,44.0,1.917,2.4,-2.467,-4.8
2012-01-04,76.0,56.042,43.0,0.792,-1.9,-3.271,-5.1
2012-01-05,80.0,57.542,40.0,3.667,1.8,-1.35,-5.3
2012-01-06,81.0,66.917,55.0,5.042,3.2,-1.654,-7.2
2012-01-07,84.0,60.792,48.0,8.083,2.7,-0.579,-4.3
2012-01-08,86.0,73.958,57.0,7.333,3.8,-1.396,-6.3
2012-01-09,83.0,74.25,64.0,6.75,5.9,0.317,-2.2
2012-01-10,74.0,59.0,44.0,3.083,0.7,-1.554,-3.0
2012-01-11,73.0,58.75,46.0,4.042,-0.4,-2.171,-5.1
2012-01-12,82.0,60.958,39.0,12.0,6.5,0.267,-7.6
2012-01-13,83.0,69.75,53.0,13.5,6.2,2.408,-0.5
2012-01-14,100.0,94.292,80.0,11.792,0.5,-0.446,-1.6
2012-01-15,96.0,72.958,53.0,8.375,0.1,-1.25,-2.5
2012-01-16,90.0,68.208,49.0,8.0,2.5,-1.696,-6.6
2012-01-17,92.0,66.208,43.0,6.083,3.0,-2.121,-6.7
2012-01-18,79.0,61.75,47.0,2.833,-1.3,-3.138,-4.8
2012-01-19,74.0,63.917,51.0,5.333,2.9,-0.133,-2.2
2012-01-20,79.0,58.458,43.0,3.708,3.0,0.779,-1.0
2012-01-21,69.0,53.792,41.0,7.792,5.1,1.238,-1.3
2012-01-22,96.0,82.583,64.0,11.833,3.6,0.696,-1.9
2012-01-23,88.0,65.0,40.0,5.792,4.1,0.362,-3.9
2012-01-24,89.0,75.125,51.0,11.042,6.2,1.6,-1.8
2012-01-25,97.0,79.542,42.0,6.25,3.0,-0.942,-3.7
