date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2014-09-03,10.625,14.292,3.666,10.0,21.0,98.0,78.25,54.0,3.375,30.0,25.788,22.8
2014-09-04,7.104,8.576,1.472,7.958,16.396,99.0,89.542,76.0,3.125,26.7,24.825,23.4
2014-09-05,13.979,20.896,6.916,8.458,20.688,99.0,92.958,75.0,3.542,30.7,26.721,23.2
2014-09-06,10.943,18.36,7.416,17.792,31.166,99.0,83.458,47.0,3.833,34.5,27.083,21.4
2014-09-07,10.438,14.083,3.646,13.625,26.604,99.0,84.917,55.0,3.917,31.3,25.717,21.4
2014-09-08,9.678,12.128,2.449,9.042,14.688,99.0,81.458,52.0,3.667,27.4,24.346,21.8
2014-09-09,14.667,19.042,4.375,14.042,21.458,96.0,67.0,37.0,4.875,32.3,26.179,20.3
2014-09-10,13.54,18.244,4.704,19.167,32.834,96.0,79.458,59.0,4.042,30.1,26.192,22.5
2014-09-11,14.032,16.416,2.383,15.833,22.574,99.0,84.25,64.0,4.292,28.4,24.042,20.7
2014-09-12,13.375,17.146,3.771,9.542,13.688,95.0,59.833,33.0,5.167,29.3,23.725,18.6
2014-09-13,8.562,10.854,2.292,6.125,10.312,69.0,54.417,37.0,4.833,29.6,24.546,20.0
2014-09-14,6.416,8.292,1.875,9.042,15.458,90.0,67.542,41.0,4.292,29.1,23.967,18.6
2014-09-15,8.602,10.632,2.03,13.375,20.77,91.0,74.75,50.0,4.083,28.8,24.338,20.8
2014-09-16,14.166,17.5,3.334,13.125,21.021,82.0,59.875,44.0,5.333,31.8,25.971,21.5
2014-09-17,16.272,20.716,4.443,12.625,20.458,67.0,53.0,32.0,4.682,28.3,24.2,20.5
2014-09-18,8.979,11.458,2.48,8.833,13.104,70.0,46.833,25.0,4.458,28.2,23.688,20.4
2014-09-19,20.562,27.479,6.916,15.333,21.666,76.0,58.5,42.0,4.042,23.9,21.008,17.9
2014-09-20,17.584,22.875,5.292,18.5,25.917,91.0,66.708,56.0,3.458,23.4,21.075,18.2
2014-09-21,8.792,11.292,2.5,17.583,23.271,95.0,71.833,43.0,3.333,27.7,21.417,16.0
2014-09-22,13.961,17.198,3.236,14.667,20.542,85.0,61.542,25.0,3.917,29.7,23.412,18.5
2014-09-23,14.042,17.792,3.75,16.958,24.083,86.0,72.083,55.0,4.042,27.3,22.692,18.0
2014-09-24,10.854,13.112,2.258,10.625,19.958,99.0,91.667,78.0,2.5,24.5,22.342,20.7
2014-09-25,7.938,10.417,2.479,6.125,13.146,99.0,79.375,61.0,3.292,31.1,25.933,22.8
2014-09-26,11.292,13.77,2.48,8.958,15.145,84.0,66.875,52.0,4.208,27.1,23.871,21.7
2014-09-27,8.73,10.854,2.125,12.167,21.084,82.0,66.583,47.0,4.333,27.3,23.479,19.6
2014-09-28,8.678,10.561,1.882,14.292,24.632,94.0,66.375,40.0,3.864,31.4,24.342,18.6
2014-09-29,13.494,16.53,3.036,18.708,27.583,84.0,61.917,36.0,4.792,30.0,24.012,18.7
2014-09-30,16.458,20.979,4.52,20.083,28.854,89.0,62.542,34.0,4.875,30.8,24.775,19.4
2014-10-01,12.688,15.292,2.604,17.583,28.854,92.0,64.0,37.0,4.25,30.6,25.138,22.5
2014-10-02,10.39,12.661,2.271,18.826,30.136,95.0,87.125,72.0,3.042,25.7,23.167,20.9
2014-10-03,9.938,12.084,2.146,15.75,22.334,94.0,75.375,57.0,3.792,30.6,25.717,22.4
2014-10-04,8.958,10.812,1.854,14.708,18.625,71.0,57.458,40.0,4.25,27.0,23.929,21.4
2014-10-05,11.104,13.188,2.084,12.292,22.771,99.0,96.208,65.0,2.417,22.3,19.575,18.6
2014-10-06,6.522,7.932,1.408,4.625,6.958,99.0,78.542,54.0,3.208,28.2,23.262,19.6
2014-10-07,13.084,15.855,2.771,9.417,13.979,85.0,57.792,35.0,4.458,24.1,20.338,17.4
2014-10-08,14.958,22.312,7.354,12.0,18.438,91.0,72.042,49.0,3.625,26.0,21.292,16.7
2014-10-09,17.52,21.77,4.25,11.833,17.146,97.0,86.875,76.0,3.0,21.6,20.717,19.7
2014-10-10,21.834,30.438,8.604,16.583,25.875,99.0,80.958,60.0,3.833,26.5,22.092,18.9
2014-10-11,14.021,19.438,5.417,21.333,30.292,97.0,78.458,56.0,3.625,26.0,21.708,19.6
2014-10-12,4.833,5.708,0.875,20.0,27.354,95.0,71.125,49.0,3.583,24.8,21.067,19.1
2014-10-13,2.419,3.026,0.606,5.292,15.854,99.0,89.833,67.0,2.25,23.7,20.904,18.5
2014-10-14,5.562,6.917,1.354,5.792,8.604,85.0,62.125,50.0,4.375,22.7,20.162,16.9
2014-10-15,14.268,18.092,3.824,8.833,13.419,99.0,71.917,55.0,3.0,18.5,16.525,15.3
2014-10-16,18.938,30.188,11.25,14.125,21.604,99.0,74.75,44.0,4.417,23.2,18.15,13.7
2014-10-17,14.792,18.479,3.688,12.667,17.25,87.0,57.875,34.0,4.5,22.1,17.575,14.0
2014-10-18,19.188,25.375,6.188,15.542,21.334,89.0,63.417,42.0,4.458,22.7,16.717,11.1
2014-10-19,9.896,11.917,2.021,17.417,20.23,92.0,74.125,50.0,3.333,23.8,17.958,11.8
2014-10-20,19.396,24.724,5.328,11.75,23.02,99.0,84.833,63.0,2.75,23.5,19.121,16.6
2014-10-21,21.542,29.167,7.625,13.25,30.292,99.0,94.917,80.0,3.042,24.1,20.15,17.7
2014-10-22,21.146,30.916,9.77,9.0,23.042,99.0,96.958,88.0,2.792,21.2,18.921,16.6
2014-10-23,16.812,20.208,3.396,8.292,11.0,99.0,81.25,64.0,3.458,20.1,17.096,15.4
2014-10-24,22.354,35.708,13.354,16.625,23.416,99.0,79.5,51.0,4.417,23.0,18.121,14.5
2014-10-25,18.837,25.1,6.263,23.667,36.915,98.0,77.125,49.0,4.636,24.0,18.583,12.9
2014-10-26,12.084,17.166,5.084,17.167,25.167,99.0,85.167,68.0,2.875,22.8,19.321,17.2
2014-10-27,14.118,21.084,6.966,13.417,18.646,99.0,76.875,51.0,3.542,24.6,18.096,13.5
2014-10-28,9.084,12.208,3.125,11.542,12.854,62.0,46.458,33.0,3.708,19.3,14.871,11.5
2014-10-29,24.25,34.75,10.5,16.375,19.312,80.0,55.458,23.0,3.625,22.9,14.746,7.8
2014-10-30,33.292,54.083,20.792,25.625,34.854,83.0,71.375,52.0,4.458,21.7,16.692,11.5
2014-10-31,30.0,49.75,19.75,22.417,39.125,99.0,88.667,77.0,3.042,21.4,18.575,16.9
2014-11-01,21.208,26.458,5.25,7.0,14.938,99.0,99.0,99.0,1.958,17.5,16.725,16.0
2014-11-02,16.938,23.125,6.188,12.042,27.25,99.0,94.917,75.0,2.75,20.8,18.621,16.7
2014-11-03,7.642,9.642,2.001,9.333,12.792,83.0,62.458,50.0,4.75,17.7,15.146,12.0
2014-11-04,19.638,31.45,11.812,10.826,13.602,88.0,63.875,36.0,3.417,20.2,14.492,9.8
2014-11-05,36.0,64.375,28.375,19.458,26.875,88.0,75.125,56.0,5.125,19.2,15.342,11.4
2014-11-06,20.23,36.125,15.895,13.333,19.084,92.0,70.208,49.0,3.792,25.6,19.592,15.8
2014-11-07,12.042,14.562,2.52,13.542,16.708,68.0,49.708,30.0,4.25,21.6,17.262,13.0
2014-11-08,29.25,40.375,11.125,24.0,33.188,79.0,61.583,43.0,4.917,20.2,15.792,10.5
2014-11-09,20.138,26.53,6.392,23.0,42.53,99.0,93.333,81.0,2.318,17.3,16.708,16.1
2014-11-10,16.394,20.748,4.354,11.042,16.208,99.0,66.583,33.0,3.292,22.9,17.492,15.0
2014-11-11,24.562,35.166,10.604,16.042,26.208,99.0,76.958,60.0,3.25,18.3,15.975,14.2
2014-11-12,20.083,38.208,18.125,19.542,33.438,99.0,77.708,51.0,3.875,20.0,17.042,14.9
2014-11-13,8.0,9.938,1.938,8.417,11.292,76.0,54.958,37.0,3.292,15.9,12.417,7.3
2014-11-14,16.625,21.625,5.0,8.417,13.25,75.0,57.083,40.0,3.333,15.1,10.6,7.2
2014-11-15,14.188,19.75,5.562,9.917,14.375,87.0,66.292,48.0,3.75,14.8,10.612,6.5
2014-11-16,17.792,22.604,4.812,13.708,15.583,88.0,70.708,50.0,3.958,15.0,10.596,6.3
2014-11-17,28.668,43.916,15.248,23.042,32.5,95.0,76.583,57.0,4.167,14.5,10.825,6.1
2014-11-18,11.02,12.979,1.958,10.5,13.042,77.0,53.917,34.0,4.0,15.8,11.833,9.1
2014-11-19,18.104,23.312,5.208,,14.208,75.0,51.708,33.0,3.167,16.2,10.704,5.8
2014-11-20,34.562,63.396,28.833,33.444,32.375,95.0,70.083,51.0,4.167,14.7,10.025,6.4
2014-11-21,33.416,69.708,36.292,24.208,30.521,98.0,78.375,50.0,3.583,17.8,10.879,4.8
2014-11-22,27.25,43.521,16.271,18.208,25.667,95.0,68.583,32.0,4.542,21.7,13.688,8.2
2014-11-23,19.542,26.604,7.062,16.708,19.916,96.0,68.625,40.0,3.625,21.3,13.717,7.3
2014-11-24,30.479,46.87,16.391,25.083,31.792,95.0,71.75,41.0,5.417,19.7,13.183,7.1
2014-11-25,32.97,51.584,18.615,17.958,32.104,99.0,95.625,81.0,2.333,13.3,12.071,10.9
2014-11-26,24.794,37.117,12.322,9.042,14.424,99.0,96.542,77.0,2.455,14.0,13.212,12.6
2014-11-27,19.782,32.395,12.614,11.833,13.438,88.0,62.125,38.0,4.542,18.9,14.225,10.0
2014-11-28,22.812,48.896,26.084,14.375,22.125,95.0,86.667,73.0,2.875,18.8,14.154,9.5
2014-11-29,11.562,14.834,3.27,7.125,16.042,99.0,87.542,67.0,2.458,18.9,16.612,13.1
2014-11-30,13.312,17.125,3.812,9.25,18.083,99.0,87.0,59.0,2.667,19.0,14.317,9.2
2014-12-01,16.042,22.334,6.292,11.708,20.23,99.0,87.208,59.0,2.792,15.5,14.217,10.6
2014-12-02,7.458,9.792,2.334,5.458,6.125,78.0,46.25,36.0,3.417,9.7,7.408,5.2
2014-12-03,15.673,21.234,5.56,7.636,8.576,79.0,53.625,33.0,3.375,11.1,7.4,3.7
2014-12-04,27.062,39.98,12.916,11.75,17.042,99.0,92.583,77.0,2.167,8.4,7.404,5.5
2014-12-05,9.438,12.271,2.833,5.333,6.875,95.0,59.042,35.0,2.667,10.3,6.825,4.6
2014-12-06,16.75,22.312,5.562,6.75,8.438,96.0,78.125,54.0,2.583,5.8,3.471,0.9
2014-12-07,9.208,11.646,2.438,3.875,5.312,87.0,69.292,55.0,2.792,8.9,6.392,4.1
2014-12-08,25.808,46.714,20.907,10.375,13.23,96.0,72.375,42.0,2.708,11.8,6.775,1.8
2014-12-09,15.549,24.272,8.724,8.875,9.742,94.0,66.167,40.0,2.409,13.0,7.671,4.1
2014-12-10,29.166,50.5,21.334,18.625,20.0,74.0,60.417,37.0,3.292,12.1,6.967,2.0
2014-12-11,27.625,62.021,34.396,21.417,31.312,99.0,85.417,71.0,2.5,10.9,9.042,7.3
2014-12-12,13.907,19.669,5.763,9.458,11.688,76.0,68.375,53.0,3.583,10.8,8.508,6.2
2014-12-13,7.875,10.812,2.938,7.542,6.396,72.0,55.417,41.0,3.292,9.2,6.146,4.1
2014-12-14,9.562,12.854,3.292,7.042,7.542,91.0,65.333,50.0,2.75,7.0,4.483,2.1
2014-12-15,21.453,32.353,10.9,8.875,10.542,91.0,71.458,59.0,2.583,7.9,5.854,2.5
2014-12-16,22.875,46.896,24.021,10.917,11.5,99.0,84.458,55.0,2.292,8.2,5.129,3.9
2014-12-17,5.334,8.041,2.708,4.208,2.688,59.0,46.917,35.0,2.417,4.9,2.967,0.9
2014-12-18,11.146,15.688,4.542,2.583,4.27,99.0,90.583,67.0,1.958,4.0,0.888,-1.2
2014-12-19,31.688,58.416,26.73,11.875,15.062,99.0,75.542,44.0,2.458,8.3,3.079,-1.8
2014-12-20,26.834,55.104,28.27,13.292,16.27,99.0,89.083,72.0,2.083,11.9,5.917,2.3
2014-12-21,7.438,9.77,2.334,10.542,13.334,85.0,60.917,41.0,3.458,11.0,8.158,5.5
2014-12-22,11.198,15.568,4.37,5.375,6.666,69.0,52.042,38.0,3.292,7.8,4.746,1.3
2014-12-23,21.58,28.408,6.828,11.875,13.62,93.0,72.375,55.0,4.045,10.0,6.2,3.5
2014-12-24,32.25,55.854,23.604,22.458,27.542,97.0,75.25,58.0,4.292,10.0,6.212,1.1
2014-12-25,17.708,22.708,5.0,11.333,16.166,85.0,68.792,47.0,3.667,10.4,7.121,4.9
2014-12-26,16.958,24.396,7.438,5.833,5.667,90.0,70.458,49.0,3.583,8.6,4.729,1.6
2014-12-27,11.979,14.021,2.042,6.458,5.666,71.0,52.292,32.0,2.667,9.0,4.671,1.2
2014-12-28,26.416,34.48,8.062,28.417,30.334,93.0,67.5,46.0,4.125,9.0,4.179,-2.0
2014-12-29,11.356,14.239,2.881,10.167,17.938,99.0,84.833,58.0,2.708,12.0,7.529,5.0
2014-12-30,11.77,13.645,1.875,27.625,38.0,96.0,71.708,49.0,4.333,11.0,7.442,3.8
2014-12-31,10.584,12.584,2.0,24.75,33.312,89.0,67.792,33.0,4.5,12.9,7.879,3.9
2015-01-01,6.292,7.208,0.917,7.792,9.312,75.0,43.913,3.0,2.333,11.6,7.275,4.3
2015-01-02,16.208,20.166,3.958,14.958,19.604,74.0,54.0,25.0,2.917,13.0,6.396,1.3
2015-01-03,20.125,24.917,4.792,26.542,32.729,83.0,65.625,36.0,3.417,14.8,8.833,4.3
2015-01-04,15.9,22.307,6.408,30.174,38.437,88.0,61.75,31.0,3.667,16.7,10.538,4.7
2015-01-05,16.825,22.078,5.252,33.5,39.303,69.0,52.917,33.0,4.364,14.2,10.308,6.4
2015-01-06,15.875,21.125,5.25,8.0,12.792,72.0,53.042,31.0,4.042,12.4,10.246,7.6
2015-01-07,10.062,12.354,2.292,4.5,7.458,59.0,47.208,19.0,3.375,12.0,9.221,7.0
2015-01-08,21.938,33.521,11.583,13.083,16.438,82.0,51.792,15.0,3.917,11.3,7.521,3.3
2015-01-09,10.688,13.334,2.646,3.792,6.75,64.0,39.292,15.0,3.417,11.3,7.55,4.5
2015-01-10,13.166,17.979,4.812,9.5,10.542,78.0,50.792,14.0,3.417,11.5,6.646,1.5
2015-01-11,16.566,22.138,5.572,10.917,16.5,76.0,51.667,20.0,4.417,11.8,8.029,4.1
2015-01-12,18.584,27.52,8.938,8.292,10.167,75.0,46.208,19.0,3.083,9.9,7.246,4.6
2015-01-13,19.146,29.854,10.708,8.042,9.25,60.0,40.625,10.0,3.667,10.2,6.0,1.3
2015-01-14,16.146,22.23,6.084,9.25,10.146,62.0,36.875,1.0,3.292,10.2,6.083,2.2
2015-01-15,14.375,17.333,2.958,8.083,7.458,61.0,43.167,9.0,4.208,9.8,6.054,3.6
2015-01-16,18.48,30.729,12.25,9.542,9.125,74.0,47.75,4.0,3.583,9.9,5.217,0.1
2015-01-17,16.918,20.5,3.582,12.042,13.146,75.0,50.7,6.0,3.0,9.9,5.467,-0.3
2015-01-18,18.688,22.946,4.258,5.833,12.812,96.0,78.125,44.0,1.917,11.8,8.008,5.5
2015-01-19,6.312,8.25,1.938,2.5,4.875,74.0,35.357,1.0,2.542,6.5,3.742,0.9
2015-01-20,10.042,12.854,2.812,4.208,5.125,91.0,64.458,25.0,2.458,7.0,3.092,0.3
2015-01-21,20.512,28.842,8.33,7.833,9.166,84.0,52.667,17.0,2.917,8.3,4.508,0.6
2015-01-22,12.48,15.188,2.708,4.25,3.188,55.0,30.952,2.0,2.208,9.5,4.971,2.4
2015-01-23,21.688,26.438,4.75,9.375,8.834,85.0,48.917,17.0,2.333,4.0,2.521,0.7
2015-01-24,3.271,4.02,0.75,7.375,9.562,60.0,37.0,16.0,3.0,3.1,1.162,-2.2
2015-01-25,13.843,17.252,3.408,9.208,8.5,82.0,58.391,3.0,3.75,4.7,0.742,-4.2
2015-01-26,29.396,46.0,16.604,18.208,21.958,85.0,49.75,5.0,3.958,8.7,3.762,-1.3
2015-01-27,29.25,59.875,30.625,24.625,26.333,77.0,49.5,10.0,3.708,11.2,5.504,0.1
2015-01-28,29.583,55.208,25.625,27.458,31.542,83.0,50.792,19.0,3.958,12.9,7.375,0.3
2015-01-29,36.917,52.542,15.625,21.208,34.562,97.0,85.167,51.0,2.125,8.9,7.729,6.3
2015-01-30,18.096,23.65,5.553,5.958,16.987,98.0,68.958,35.0,2.045,11.1,8.833,6.8
2015-01-31,11.854,14.438,2.583,12.083,11.062,59.0,40.95,9.0,4.458,12.3,8.167,4.9
2015-02-01,27.794,36.662,8.869,23.708,29.167,76.0,64.792,54.0,3.708,8.8,7.008,5.3
2015-02-02,9.18,11.442,2.263,3.609,3.57,47.0,26.353,2.0,2.0,12.0,6.829,4.2
2015-02-03,11.208,14.562,3.354,5.333,8.646,41.0,22.333,5.0,2.333,10.6,5.479,1.8
2015-02-04,23.312,29.062,5.75,11.958,12.77,53.0,31.0,5.0,2.75,10.7,5.904,0.7
2015-02-05,26.646,36.0,9.354,17.417,23.458,79.0,44.208,10.0,2.875,11.8,7.35,2.9
2015-02-06,20.688,30.208,9.52,13.458,14.938,76.0,51.583,19.0,3.042,9.2,5.579,1.7
2015-02-07,6.042,7.25,1.208,4.833,4.75,70.0,40.467,10.0,2.208,9.3,5.025,1.8
2015-02-08,23.506,33.516,10.01,10.042,10.479,60.0,46.941,19.0,1.75,10.7,4.471,-1.5
2015-02-09,19.208,33.958,14.75,14.583,19.416,78.0,64.917,34.0,3.0,10.4,4.971,1.4
2015-02-10,11.25,13.958,2.708,7.042,7.188,85.0,44.045,3.0,2.875,8.7,4.962,2.0
2015-02-11,20.312,25.188,4.875,12.542,16.105,69.0,44.4,7.0,3.625,11.9,6.121,-0.1
2015-02-12,38.894,72.475,33.581,30.0,35.586,68.0,59.958,52.0,3.75,10.8,8.038,4.8
2015-02-13,36.416,81.062,44.646,27.25,51.799,98.0,80.25,66.0,2.625,16.1,11.167,7.8
2015-02-14,8.322,10.305,1.983,3.208,16.314,99.0,77.583,40.0,1.409,21.6,15.892,11.7
2015-02-15,8.466,10.877,2.411,4.208,5.917,68.0,42.5,11.0,4.625,11.5,8.167,3.2
2015-02-16,12.416,15.584,3.166,7.25,6.458,49.0,36.95,8.0,3.458,8.6,4.917,2.4
2015-02-17,12.646,19.334,6.688,9.167,11.375,74.0,48.708,11.0,3.458,9.6,5.525,2.5
2015-02-18,22.896,31.98,9.084,10.583,11.584,73.0,47.579,14.0,3.625,11.9,5.667,0.0
2015-02-19,31.48,55.167,23.688,17.583,23.562,63.0,34.833,1.0,4.625,14.8,8.904,2.4
2015-02-20,31.812,49.146,17.334,14.958,24.812,97.0,79.208,54.0,2.667,9.3,7.6,6.4
2015-02-21,4.584,5.625,1.042,7.875,11.25,93.0,47.9,1.0,3.625,11.0,8.575,5.3
2015-02-22,18.4,21.814,3.415,9.208,11.917,58.0,34.75,12.0,3.625,10.5,7.542,4.1
2015-02-23,24.48,34.375,9.896,13.792,20.604,63.0,44.9,11.0,5.792,13.9,9.754,5.9
2015-02-24,7.25,8.667,1.416,9.708,12.666,60.0,27.389,5.0,3.667,9.5,6.567,3.2
2015-02-25,9.229,11.104,1.875,3.833,5.271,52.0,36.467,7.0,2.583,10.2,5.575,2.3
2015-02-26,11.812,14.021,2.208,15.083,19.916,64.0,42.0,3.0,4.042,9.3,5.438,2.0
2015-02-27,16.729,21.042,4.312,29.958,36.562,80.0,51.708,7.0,4.636,11.7,7.067,1.4
2015-02-28,11.458,13.604,2.146,35.0,45.958,83.0,55.579,8.0,5.0,16.0,10.0,4.9
2015-03-01,7.646,9.27,1.625,6.292,5.104,70.0,38.762,5.0,3.375,6.7,3.362,0.4
2015-03-02,15.301,20.659,5.358,13.25,16.314,76.0,45.333,20.0,3.591,9.7,5.571,1.2
2015-03-03,25.19,39.016,13.826,20.696,26.33,73.0,43.792,15.0,3.417,15.0,8.567,1.3
2015-03-04,27.896,37.708,9.812,27.375,36.354,74.0,47.19,1.0,4.208,17.8,11.183,4.1
2015-03-05,16.771,20.146,3.375,24.542,37.334,81.0,53.292,30.0,3.875,18.1,13.296,9.2
2015-03-06,5.458,6.771,1.312,15.125,29.229,97.0,74.375,54.0,2.083,19.8,15.854,11.2
2015-03-07,26.774,40.127,13.354,10.667,26.5,98.0,93.75,69.0,1.833,18.8,15.454,12.6
2015-03-08,20.0,48.854,28.854,17.958,31.27,99.0,77.5,52.0,3.125,21.7,15.733,11.0
2015-03-09,20.125,24.729,4.604,14.625,25.604,99.0,82.083,57.0,3.0,13.5,11.25,9.0
2015-03-10,11.0,13.834,2.834,7.292,7.834,93.0,43.208,3.0,3.333,11.1,8.654,6.1
2015-03-11,8.026,10.61,2.584,6.409,10.714,52.0,36.059,2.0,3.227,13.6,8.458,5.2
2015-03-12,9.166,11.666,2.5,5.333,8.75,53.0,35.467,18.0,3.292,13.3,7.638,2.5
2015-03-13,10.48,12.792,2.312,9.5,11.25,80.0,47.0,13.0,3.583,13.6,8.608,2.9
2015-03-14,13.24,15.752,2.512,7.75,12.792,93.0,82.625,43.0,1.958,7.9,6.921,6.0
2015-03-15,9.521,11.416,1.896,14.0,16.896,58.0,37.111,14.0,3.833,13.2,8.8,5.6
2015-03-16,30.146,44.208,14.062,18.333,19.208,70.0,46.583,23.0,4.792,13.6,8.296,2.0
2015-03-17,24.604,41.125,16.521,17.792,27.0,84.0,58.632,1.0,4.875,20.8,12.475,5.0
2015-03-18,18.062,24.188,6.125,11.958,27.41,97.0,67.292,35.0,3.167,19.9,13.971,7.6
2015-03-19,5.5,7.042,1.542,6.667,16.958,99.0,74.583,48.0,2.292,21.1,16.054,12.5
2015-03-20,6.375,7.416,1.042,18.75,27.396,55.0,34.958,11.0,5.667,15.4,11.817,8.8
2015-03-21,6.943,8.364,1.42,5.458,30.412,42.0,26.824,3.0,4.208,15.1,10.042,6.7
2015-03-22,17.513,24.088,6.576,7.917,33.327,71.0,46.824,8.0,4.083,17.4,10.538,3.9
2015-03-23,25.021,31.416,6.396,22.583,28.75,62.0,43.7,10.0,5.333,19.2,13.154,7.6
2015-03-24,6.896,8.375,1.48,9.167,11.875,48.0,33.769,3.0,3.792,14.2,10.246,6.2
2015-03-25,8.354,10.25,1.896,2.583,6.125,42.0,29.4,2.0,4.591,12.9,8.022,5.0
2015-03-26,9.244,11.084,1.84,4.208,6.271,49.0,35.067,4.0,3.542,14.6,9.204,4.2
2015-03-27,11.124,12.854,1.73,9.625,9.092,68.0,48.222,18.0,5.75,16.1,10.342,3.4
2015-03-28,13.645,16.027,2.382,12.833,17.208,71.0,39.125,3.0,4.875,17.2,12.842,9.0
2015-03-29,18.044,22.2,4.158,18.167,24.214,74.0,47.389,16.0,4.955,17.4,12.825,6.8
2015-03-30,24.646,29.604,4.958,28.333,40.958,65.0,40.0,7.0,6.125,19.7,15.092,9.9
2015-03-31,17.708,20.771,3.062,25.542,36.771,63.0,43.267,18.0,5.875,21.6,15.879,10.5
2015-04-01,28.61,36.074,7.464,23.583,52.65,99.0,93.292,81.0,4.636,16.8,14.775,12.8
2015-04-02,10.138,12.38,2.242,7.478,15.072,94.0,78.833,66.0,3.917,16.6,12.983,8.4
2015-04-03,28.166,52.23,24.062,16.75,48.583,99.0,96.0,78.0,3.417,16.2,14.2,12.3
2015-04-04,15.312,25.896,10.583,8.792,35.334,99.0,84.667,74.0,5.292,23.3,17.692,15.2
2015-04-05,7.792,9.458,1.666,4.75,22.146,99.0,98.292,92.0,3.208,14.5,13.917,12.5
2015-04-06,28.522,37.53,9.009,10.333,28.0,99.0,89.75,73.0,5.125,21.1,17.383,14.5
2015-04-07,12.5,14.625,2.125,4.625,10.75,99.0,77.833,67.0,4.292,14.0,12.154,10.1
2015-04-08,11.375,13.542,2.166,9.125,14.5,98.0,76.375,63.0,3.792,11.8,9.354,6.5
2015-04-09,10.778,13.328,2.55,12.792,19.458,77.0,69.208,59.0,4.667,14.8,11.583,9.0
2015-04-10,22.042,26.0,3.958,15.583,31.646,99.0,85.875,66.0,4.0,12.3,10.908,10.1
2015-04-11,12.771,15.834,3.062,12.583,22.354,99.0,75.0,46.0,4.417,21.1,14.638,10.8
2015-04-12,6.368,7.924,1.557,9.542,15.296,81.0,67.75,58.0,4.636,17.7,14.625,11.7
2015-04-13,19.216,22.829,3.614,8.792,24.292,99.0,92.708,62.0,3.542,14.0,12.962,12.0
2015-04-14,22.021,32.792,10.771,8.25,32.979,99.0,99.0,99.0,3.042,15.5,14.379,13.1
2015-04-15,15.042,18.625,3.584,11.875,27.104,99.0,85.042,49.0,4.708,17.4,13.533,11.2
2015-04-16,18.354,22.333,3.98,29.458,43.271,97.0,68.333,36.0,6.727,22.3,15.408,8.7
2015-04-17,16.625,19.979,3.354,21.125,41.271,99.0,63.625,35.0,5.917,18.8,14.279,11.2
2015-04-18,12.125,15.375,3.25,14.167,32.708,73.0,50.125,26.0,5.833,20.3,14.046,7.6
2015-04-19,14.062,17.104,3.042,19.75,38.834,82.0,67.375,50.0,6.667,18.1,15.267,11.4
2015-04-20,3.794,4.867,1.072,10.333,32.792,99.0,97.5,84.0,2.958,20.2,18.329,15.8
2015-04-21,8.733,10.678,1.945,5.583,7.438,90.0,63.25,44.0,6.167,22.2,16.879,13.2
2015-04-22,9.5,12.166,2.666,10.083,23.688,98.0,74.125,48.0,5.25,21.2,17.25,14.2
2015-04-23,10.542,12.938,2.396,15.708,28.708,99.0,61.333,23.0,7.25,25.6,19.608,14.5
2015-04-24,9.125,10.917,1.792,18.917,33.521,88.0,71.833,52.0,7.333,23.4,18.783,14.8
2015-04-25,7.667,9.146,1.479,23.792,35.166,89.0,42.625,19.0,8.458,25.7,19.754,15.0
2015-04-26,4.792,5.846,1.055,24.625,43.655,96.0,74.333,45.0,6.818,23.2,18.029,12.6
2015-04-27,11.721,14.136,2.416,30.75,49.188,95.0,72.667,45.0,7.333,26.2,20.133,13.9
2015-04-28,13.271,16.229,2.958,31.0,50.688,96.0,78.833,64.0,6.625,24.4,20.242,16.4
2015-04-29,4.854,5.875,1.021,10.667,20.729,90.0,75.333,53.0,5.417,22.2,19.621,16.9
2015-04-30,5.083,6.292,1.208,6.542,16.166,87.0,70.083,47.0,6.458,24.3,20.096,17.0
2015-05-01,7.086,8.924,1.839,7.957,17.608,96.0,73.208,36.0,6.875,25.8,20.675,16.0
2015-05-02,6.417,7.958,1.542,8.5,14.583,95.0,70.875,41.0,6.625,26.8,21.529,16.5
2015-05-03,2.834,3.666,0.834,6.042,11.354,96.0,80.958,60.0,5.542,24.4,20.471,17.0
2015-05-04,2.648,3.278,0.631,6.167,13.042,99.0,97.167,81.0,3.375,21.1,18.996,17.1
2015-05-05,4.02,4.916,0.896,11.208,17.375,78.0,55.375,25.0,5.917,25.6,19.533,15.9
2015-05-06,4.312,5.292,0.98,11.417,19.5,93.0,72.375,44.0,5.458,23.4,18.746,13.3
2015-05-07,7.708,9.396,1.688,12.708,16.438,91.0,65.375,24.0,6.0,26.2,20.954,17.0
2015-05-08,10.375,12.77,2.396,12.167,19.854,93.0,63.75,31.0,7.0,28.8,22.5,17.4
2015-05-09,18.771,22.271,3.5,22.542,38.042,96.0,79.917,67.0,7.625,21.6,19.579,16.4
2015-05-10,4.584,5.458,0.875,12.708,19.708,84.0,44.375,28.0,6.292,25.7,20.204,15.5
2015-05-11,6.015,7.272,1.258,7.522,13.604,75.0,53.292,41.0,5.333,21.3,17.583,13.1
2015-05-12,4.14,5.061,0.92,7.708,17.364,99.0,89.5,72.0,3.273,22.0,19.258,17.2
